Hybridization REF	TCGA-E2-A15E-01A-11R-A12D-07
LOC399947	-0.306333333333333
PSD2	1.705
TIGD2	-0.2365
SCRN1	-1.92725
COQ10A	-0.69675
DDI2	0.604
METTL7B	-0.666666666666667
UCN2	-0.24775
FAM92A3	-1.01025
WDR16	1.01825
ZNF511	-0.047
ZMYM5	-0.769125
POLR3G	-2.91525
ZNF586	0.53375
C1orf49	0.0576666666666667
TANK	1.25366666666667
RCAN1	1.4485
PELI3	0.602833333333333
LIMD2	-1.4125
TMEM189	-1.01
NTN4	3.192125
LOC151300	0.83
CLEC2A	-1.356
GPR135	-0.717125
DPYSL4	-0.8586
JAK2	-0.357833333333333
TSHZ1	0.651833333333333
TM9SF4	-0.335375
ZNF264	0.555333333333333
SIRPG	0.44975
BICD1	-0.38025
HERC6	0.819333333333333
METTL5	-0.9855
CASP1	1.023
PRRT1	-0.292166666666667
PLA2G4C	1.644
ICA1L	-0.0618571428571429
TPTE2	0.201
OTUD7A	-0.622
AQP11	-1.4595
APOA2	-4.769
KALRN	-0.6421
SECTM1	0.011
IFNAR1	0.4425
TALDO1	0.2215
RAB11FIP4	0.286583333333333
EIF5A	-0.5695
FAM49A	1.5825
NEGR1	-0.0246666666666667
YTHDC2	-0.8125
EHD2	-0.0375
NCF1	1.1259
SCRT2	-1.0065
HOXA5	1.08483333333333
NUP133	0.73325
FGF12	1.4401875
SLMO2	-0.56875
SNTA1	0.212875
CACNG2	0.18025
GCM1	0.2855
ELF1	1.02166666666667
TLR5	3.1065
TCFL5	-0.727083333333333
RBMY2FP	-1.194
LOC100125556	0.414625
FAM129B	-0.622125
MAP3K7IP1	-0.025625
NCK2	0.1145
OXA1L	0.14175
FMO9P	0.709
ZSCAN12	0.97175
PSMD12	-0.998
HSCB	0.084
CLDN10	-3.512
MGC13053	-0.22425
HPCAL4	-0.628166666666667
ASZ1	-0.2355
MEX3D	-0.715833333333333
NFAT5	-0.7259
CSPG4LYP1	0.145
FBXO3	0.9312
DVL1	-0.553333333333333
CMKLR1	-0.0095
TYMS	-3.573375
PEF1	1.34825
ZNF750	1.65583333333333
MCM5	-1.7596
MEGF11	-1.40125
KCNK7	-0.228
PTP4A3	-0.239
C1QTNF2	-0.760333333333333
OR6S1	0.3085
FAM122B	-0.73125
ZNF551	-0.1065
HBQ1	-2.517
GEMIN6	-0.58
ARSK	0.766
RBP7	1.73
CPNE9	0.2425
DSC1	3.5125
LOC730112	-0.56975
MAP2K4	0.285375
HS3ST5	-1.1
EPB41L3	0.0455
TEKT2	1.6565
CDKN2B	-0.290833333333333
ZNF480	-0.503
MAP3K6	0.5991
MAP6	2.24666666666667
HN1	-0.2746
OR2L13	0.915
SLC16A11	0.48125
FAM96A	-0.63175
APOL1	-0.225
C5orf32	-0.111
RTP1	-0.812
RNF175	0.6765
ZBTB41	0.4285
AHCTF1	-0.9592
SAE2	-0.8017
ITGA2	0.622666666666667
MME	2.02433333333333
CCDC14	-1.1505
MAST4	0.802285714285714
KRT33B	-0.527
KCTD2	0.441833333333333
WDR26	0.39075
MFI2	0.054
NR4A3	-0.875285714285714
ARSA	0.554
UNKL	-0.287
SULT6B1	-0.1585
CCNA2	-2.3085
SOX15	-0.348
PPAPDC1B	-0.4365
C19orf44	0.6345
MCAT	0.4995
ARID1B	-0.00887500000000003
OR52N1	0.912
C12orf48	-1.672
MAGI1	0.734625
NIPA2	-0.24725
GBX2	-1.75066666666667
RSHL3	1.032375
RAVER1	-0.341166666666667
C15orf17	0.2185
SLC30A2	0.99975
ZNF518	-0.06
PCYT1B	-0.726
C10orf114	-1.10225
EIF3H	0.16175
SLC25A39	-0.219333333333333
KIF1B	-0.5175
AMOTL2	0.06025
C6orf120	0.334
PSRC1	-1.52
PLA2G10	3.03925
KIF5C	0.171571428571429
MRPL37	-0.3305
C17orf62	0.0771666666666667
C9orf135	-0.921333333333333
DUSP10	0.3894
CLCNKB	0.4865
PSMA5	-1.282
C8orf53	-0.918
AMPD3	-0.067
PIAS1	0.01975
ADCYAP1R1	0.031
GYLTL1B	0.9875
CDH20	0.1125
FBXO7	-0.418
TMEM134	0.567833333333333
FLJ14213	0.559
ZNF3	0.209
LRRFIP1	-0.301708333333333
CNOT2	-0.138083333333333
ABI3	1.825
ALDH5A1	-0.5965
HNT	2.0819
SERPINA4	-2.593
TK2	0.5505
STMN1	-1.92566666666667
GUCA2A	0.126
GALNT10	1.03121428571429
DPP6	-0.1409
C9orf93	-0.68425
PRELID2	-0.930125
STK39	-1.2925
SFTPA1	-0.931
CKS2	-2.18855555555556
RHO	0.479125
C20orf135	-0.3005
XKR3	-2.3325
CR1	0.228285714285714
RPS6KA2	0.254428571428571
C20orf112	0.049
MRPL22	-0.3455
C4orf23	0.515833333333333
GADD45B	0.73675
KLHDC1	2.10333333333333
C2orf48	-1.7605
ZNF287	1.56
DAAM2	-1.00625
DPPA2	-3.8285
TCTN3	0.637666666666667
DNAJB11	-1.235875
FPR1	2.62325
DEFB4	-0.154
PTCD2	-0.4606
SMOC2	4.0825
CABP7	0.02125
SERPINB11	0.05175
MAGEF1	0.60275
NDE1	0.183
ITGA10	0.2125
FSHB	-0.232
ANXA2	0.574
HORMAD2	0.85
HLCS	0.6235
MCF2L	1.361
FH	-0.58125
TBC1D24	0.683
KIAA1505	2.0295
LGALS2	-2.1345
CNBD1	0.195
SYNPO2L	2.585
PTPN23	-0.0177142857142858
C1orf183	-1.1
MAGEA8	-2.178
DGCR8	-1.389875
GSR	1.089
PAQR7	0.38825
ZNF676	0.74725
CACNA1C	0.3895
SP7	-0.022
PDCD6	0.2245
NRN1L	-0.8635
BRI3BP	-1.18733333333333
KIAA1183	0.52025
ASB4	0.0585
CCL23	1.1386
OBSL1	-0.9235
SLC12A7	0.11825
KIAA0240	0.831
CD1B	-3.72616666666667
FCGR2A	0.413375
MDC1	-1.30575
HTR1A	-0.275333333333333
OCEL1	1.346
ATP11B	-0.1154375
FBXO34	0.258666666666667
PCDH12	2.32466666666667
RPE	-0.34075
C17orf74	-0.445
CSDC2	0.0711666666666667
PET112L	0.9285
TMBIM1	0.167
P2RXL1	-0.29075
TCHP	-0.9325
TRMT1	-1.06683333333333
F2RL2	0.822416666666667
LRRC32	2.35066666666667
IMPG2	-0.576
BGLAP	-0.12675
LOC493869	-0.607083333333333
MRAS	1.3165
SLC35F5	0.40625
CBWD1	1.089
AXL	-1.116
ATP2C2	1.70475
TELO2	-0.36325
PNPLA3	-1.3035
PCDHB14	0.49675
CD276	-0.14625
KRT80	-1.099
DUSP28	0.277
CSNK1E	-0.9825
SRP14	0.8945
KCNQ4	-0.497
KRT72	-0.220666666666667
CCDC117	-0.322625
C6orf89	-0.0355
TUBB2B	-3.695
RTN4IP1	-1.092
CR1L	-4.68483333333333
CEND1	-0.063
C12orf41	0.530333333333333
RNF31	0.5395
UBN1	0.069
C17orf32	0.393875
SLC5A7	0.957
GPR92	0.223166666666667
ESAM	1.3908
CTNNA1	0.592166666666667
HRBL	0.265
CBX4	0.0985
TMEM182	-0.000750000000000005
SH3TC2	-0.3465
IL10	0.5985
PXMP4	1.541
RNF167	-0.0388
PAK7	3.06983333333333
ETV3	-0.189
ATPIF1	-0.797333333333333
LOC554207	-2.579
OR8H1	0.412
WDFY3	1.31775
DPM1	-0.449
GPSM1	-1.0065
WDR92	-0.7408
LRP1	0.2015
ANKH	-0.000874999999999959
THUMPD3	-0.495
POLR1B	-0.73775
OLFM4	5.7535
RAD9B	0.09825
TSPY2	-3.7285
PAX6	-2.11966666666667
SCG2	-2.525
SLC17A6	0.881
FMO3	2.076
PADI4	0.24325
TUBB4	-0.9984
NLK	-0.7055
POU4F3	0.111
SDF4	-0.2255
ITGBL1	2.13666666666667
NETO1	-2.019375
TAP2	-0.060875
ABBA-1	-0.608
GNAI1	-0.13675
VPS4B	1.1925
NOPE	-0.6435
GALNT6	1.794
SESN1	1.446375
GBE1	-1.55922222222222
CLASP1	-0.7925
RASGEF1B	0.865
ACOT11	-0.303571428571429
AFAP1	0.72675
OR2H2	-0.51375
DPY19L2P1	-0.23775
DZIP1	-1.435
SEC22C	0.42925
GPR161	-0.919
RNF146	0.58325
WDR74	-0.67975
GALP	-1.619
PURA	0.41825
DNPEP	-0.03525
RP11-78J21.1	0.034
ERBB2	2.723875
FANCM	-1.15591666666667
NEO1	0.843166666666667
DDX3Y	-5.3356
RPS3A	0.1255
MXRA7	-0.232928571428571
LGALS3	-0.626666666666667
GLT8D1	0.72775
CFL2	-2.072
UPB1	-0.14625
NAP1L5	0.07675
CLDN14	0.228
DHX38	-0.87525
BTBD1	-0.17875
TARS2	-0.769833333333333
ABCF1	-0.7696
FCF1	0.672
LRRC49	-0.09425
GUCY1B2	0.898
C1orf177	0.354166666666667
SMARCA4	-0.823785714285714
LRP8	-4.11766666666667
TAGLN3	-0.1875
MRPL14	-0.80775
TTRAP	-0.29875
ZDHHC20	-0.03025
NFE2L3	-2.07925
KIAA1377	0.6965
PALMD	1.0843
TMEM43	0.273
TTL	-1.934125
STAT5B	-0.583166666666667
SSB	-1.074375
OR10H5	0.196
SLC22A13	-0.6535
AKAP3	1.4175
TIMM23	-0.0426666666666667
OAS2	0.849166666666667
KIAA0423	1.68025
TRIM11	0.169333333333333
GLIS3	0.882375
TMEM50B	1.49716666666667
ARHGEF4	-0.683125
DEGS1	-0.388181818181818
TBL1XR1	0.8922
G6PD	-0.938
SP140	-0.4971
MUC17	0.245923076923077
NUDC	-0.516
DNAJC5B	1.06016666666667
SCARA3	-0.797333333333333
CPA3	5.797
BCAT2	0.49825
MFN1	0.685
NRG3	0.03
SNX11	0.493
PLEKHH1	0.116333333333333
GPR177	0.8965
HCFC2	-0.06775
TCAP	0.02175
MOCOS	-1.34925
C14orf93	0.11225
PRDM10	-0.225833333333333
SLC16A4	0.498333333333333
SRGAP1	0.0763333333333333
VIP	0.8755
DUSP27	-0.409166666666667
LILRA1	0.6772
MC2R	-0.2815
MGC24103	-1.709
MBTD1	-1.65
FUT11	-0.6345
USP33	0.3239
C15orf39	-0.6005
MAP3K12	0.538875
PAAF1	-0.914166666666667
BARHL1	0.0745
FLJ16165	-0.1305
PIWIL2	-2.83525
SYNE1	-0.216818181818182
CMTM4	1.068625
TSPYL1	0.9512
GUF1	-0.880666666666667
TMEM157	0.838
WDR44	-0.2885
HIST1H3C	0.35425
DKFZp666G057	0.718
RNPEP	0.63325
GAS2L2	0.907166666666667
ADH4	-4.7925
GRPR	4.47466666666667
FBXL17	-1.217
ZBTB10	0.3415
Gcom1	0.636
HTRA1	1.122
ZNF585A	0.274166666666667
SLC26A2	-0.571714285714286
OTOP3	0.152
WISP1	1.89611111111111
ATP2B4	-0.829083333333334
FLJ10769	1.27025
CRAMP1L	0.6975
CHST12	-1.39225
RAB22A	-0.0555833333333333
TARDBP	-0.628428571428571
STAU1	-0.17375
CRB3	1.89866666666667
MIG7	0.557
CHMP1A	0.0565
ZNF160	0.870375
B3GALT6	-0.29225
BARX1	-2.87966666666667
C6orf167	-1.72775
NXNL1	0.123
DHX29	0.761375
HADHB	0.19475
PLXNB2	0.124625
ILDR1	-0.881
SLC15A3	1.75625
GAS2	-1.3095
C20orf69	-0.86575
NUMB	-0.166
TNIP1	-0.033875
MESP1	-0.5275
PSKH1	0.18025
NSFL1C	0.040875
RHOG	0.177
HEY1	-2.1795
KNG1	-2.183875
ITGAX	1.0124
LIN9	-1.54483333333333
CANT1	0.6675
XRN1	-0.413142857142857
CCDC96	1.189
HEATR6	-1.423
GNG7	0.787416666666667
RUNX2	0.181125
SOX1	-0.068
FCRL5	0.0268888888888889
ZNF99	0.62675
FAM9A	-0.9775
SNX22	0.878
MBNL3	-2.38033333333333
ODC1	-3.5181
ADORA2B	-2.05116666666667
NR2F6	0.05325
ZFYVE16	0.155222222222222
SYNJ2BP	0.7688
POLE	-1.280625
E2F2	-1.316375
THRA	0.503833333333333
PTGES2	-0.812333333333333
HIP1R	0.003
TMUB1	-1.0295
ENO3	-2.35775
RSPH10B	0.238
CXorf39	-0.773125
IRGC	0.01575
GPR109B	0.832
FLJ13305	-1.3765
LCE3A	-0.407
TNFRSF18	-0.126833333333333
DET1	0.225
TRPM3	-0.350083333333333
C16orf79	-0.6735
FECH	0.0835
RAP2A	-0.340833333333333
CRIP1	2.87483333333333
AZIN1	-0.0605
SLC7A7	2.595
IL10RA	0.1422
TMEM64	-2.4555
CDC42EP4	1.0798
C16orf58	0.0404
ARG2	-3.20325
POU5F1P4	-5.025
FAM62B	-0.012375
DNAH8	-2.5907
ASH2L	-1.035125
TSLP	-0.537666666666667
CNTNAP5	-0.00133333333333335
TMEM16C	-0.187
IFNA14	-0.617
SLC1A3	-0.5255
CABYR	1.5615
BCL7B	-0.1369
NUDT13	-0.111
C13orf28	0.6135
C1orf53	-0.8295
ARL6IP4	-0.1157
RPL35A	-0.4725
EMR3	0.0505
RAB40C	0.582333333333333
SLC41A1	-0.522833333333333
LRCH1	-0.72725
LY6G5B	-1.648
FAM124A	-0.19
MGC10981	-4.769
CLIP3	0.6209
MAP4K2	-0.664
CHIC1	0.54775
SULF1	4.59533333333333
C20orf30	-0.171071428571429
PRDM5	-0.254875
ELOVL1	0.4165
C11orf48	-0.7155
SLC39A10	-0.6825
KCNV1	0.24325
ACP1	-0.324833333333333
ZMYM2	-0.18025
B3GNT6	-0.450833333333333
C9orf69	-0.27375
C2orf15	1.36
C20orf166	1.605
HSP90AA6P	-0.316
EDG7	-0.2975
NEURL	-0.82025
LPL	1.65366666666667
CLEC2D	0.124642857142857
GRRP1	1.43816666666667
CD8B	-2.6375
HIST1H3D	0.174333333333333
SLC6A12	0.155125
FAM27L	0.3325
CD84	1.384
RASA1	0.872
PHKG1	-0.783
MAGEA11	-0.149
IMPA1	0.0192
NPM3	-2.1735
RARRES1	4.93375
SH3BP1	-0.293
B3GNTL1	-0.421
ARPC5L	0.121
KLHL26	0.73275
SIM2	-2.82557142857143
GJC1	0.151
C20orf194	0.51975
EXO1	-2.6105
SLC2A2	-2.8816
LOC285074	-0.457
LRG1	1.0225
KIRREL	-0.6525
PIK3R1	2.267
C4orf34	1.09675
MAF	-1.73461111111111
ADCY4	3.59333333333333
ZMIZ2	0.8715
SLC46A3	2.3625
STAMBP	0.141666666666667
CCDC16	0.29175
MS4A12	0.1425
TCF20	-0.09625
LRRC46	1.54625
C20orf152	1.0305
MRPS6	-0.170625
ABCB11	-0.5225
KCNC2	1.8685
CDH19	-1.2705
C9orf123	0.315333333333333
SSH3	0.78975
LDLRAD1	-0.96375
CCBE1	0.033
ZNF135	1.891375
TAAR1	0.17
WFDC12	0.1005
CCDC42	-0.4725
FLJ12529	-0.63
PER1	-0.125333333333333
TIMM50	-0.518666666666667
SMARCAD1	-0.0998333333333333
FAM26C	0.632
TP53TG3	-0.454833333333333
SH3RF1	1.017
LMCD1	1.9515
GPR63	-0.5585
FLJ21986	-2.255
AIFM3	0.788
MICAL1	-1.41783333333333
BLZF1	0.973666666666667
IQCA	2.525
PCDHGC3	-1.7505
SAC	1.66025
BCL6B	1.46333333333333
DDO	1.193
MARCO	2.765
DCHS1	1.0175
C1orf170	1.21883333333333
CD200R1	1.15383333333333
C22orf15	-0.889
SEPT11	-0.631833333333333
ADNP	0.21275
UST	-0.3965
C13orf34	-1.31683333333333
RFFL	0.103928571428571
APBA3	-0.3085
C2orf60	-0.420625
CUTL1	-0.2874
PMS1	-0.814
ZNF689	1.0715
EIF3E	0.194166666666667
IL9	0.45875
RPL31	-0.37025
LY9	0.196166666666667
ATP2B3	-0.1075
KDELR2	0.076625
TFCP2	0.51675
NLRP12	0.61475
FLJ45422	-1.2805
TLE4	-0.2623
ZNF570	0.725
FLJ43806	-0.404
TLK2	-0.72625
CIR	0.135
MARS2	0.4915
COL24A1	0.7315
SDF2L1	-1.771
HIBADH	0.309
IGFBP3	-2.23685714285714
C12orf23	0.275
PSPC1	-0.2375
C20orf43	0.346
TRAV20	0.6485
ARHGAP24	1.090125
KIAA1975	0.79725
C1QA	2.4682
DNTT	-5.28233333333333
C10orf6	-0.242
C11orf41	0.004125
HNRPF	0.306
COL11A1	5.26466666666667
UBAP2	-0.309333333333333
CDKN2AIPNL	-0.9575
C20orf174	2.1755
SPRED2	0.3875
PLA2G12A	0.645166666666667
ICEBERG	-0.166833333333333
SCN10A	0.9295
C11orf65	0.42625
GBP5	2.8215
PITPNC1	-1.224
POU3F3	-1.5365
NCOA7	0.311875
LIN7C	-0.1915
LOC348840	-1.709
NKX2-2	-2.87325
ANKRD13D	-0.551625
LOC123688	0.40025
FUT2	1.17133333333333
TAAR8	-0.0005
FZD4	-0.16575
PNMA3	-1.30583333333333
OR4L1	0.454
WIT1	-3.68025
EXOC3L	0.929
ATPBD4	0.7523
KRBA1	-0.58825
UBXD6	0.21825
HOXB7	-1.82014285714286
C7orf23	0.1445
UNQ338	0.8405
STAB2	2.422
CDC20B	0.78125
IRF9	1.3095
CENTG1	-0.00949999999999999
TNPO2	-1.16975
MCPH1	0.07575
BMS1P5	-0.008
SLC26A7	2.179
HIST1H3J	-0.25
C9orf3	0.2465
LBH	0.808625
MYO1D	-0.2715
PTDSS2	-0.27075
NFU1	-0.13775
DEPDC4	-1.08725
WNT7B	-0.2932
GLP2R	0.279166666666667
SETD4	-0.2384
DYNLT3	-0.6248
FKBP11	-1.55366666666667
SESTD1	-0.0315
FLII	1.183
RPS16	0.2997
CHPF	-0.2055
CSNK2A1	-0.689833333333333
SUMO1P1	-0.13275
FKBP6	-0.4805
ZNF214	2.69733333333333
TWIST1	-0.249833333333333
DDX56	-0.554333333333333
TRAM1L1	2.3548
EPO	-0.4215
MRPS18B	0.0325
ZNF682	0.0713333333333333
RPL14	0.347
MAFF	-0.4695
LOC51136	-0.404125
LY96	-1.06425
DDX20	-0.29775
ABTB1	0.433333333333333
ARL5A	-0.5264
CCT6A	-1.1105
HEPACAM	-0.945666666666667
EHHADH	-0.0853333333333333
RBAK	-0.3305
CGB1	-0.67875
ITGB5	0.0403
YIPF3	0.77675
FKBP2	-0.806
NR1D1	-1.0215
TMEM110	0.4125
NEK2	-1.55216666666667
PRAMEF8	-3.59875
C20orf52	-0.0696666666666667
PCDHGA3	0.248
VWA3B	0.4775
NDUFA5	0.340625
THAP9	0.632
FLVCR2	-0.4915
AP1S1	-1.310375
SMAD6	-1.0165
SAV1	1.37525
SAT1	1.56775
ZNF251	1.180875
ADAMTS7	-0.0828
RPP38	0.849
C1orf211	-0.3605
YPEL2	0.66975
RBMS1	-0.025
ZNF445	-1.09
NRXN2	0.59
PGBD4	-0.182625
UGT2B28	4.48725
WBSCR16	-0.5658
NLRC3	-0.03875
ASTL	0.025
ST6GALNAC1	-0.8825
ZADH2	-0.30175
MLLT4	-0.05525
ARL6	0.56
MEF2C	-0.59325
CBFA2T3	-1.3245
AFF3	0.936857142857143
COG7	0.3235
MYB	-0.2255
PLXNA3	-0.571
XRCC2	-1.83333333333333
MMS19	-0.589375
ST8SIA5	-0.421125
CHPT1	0.355333333333333
KIAA1712	0.0675
OR6X1	-0.313
ACTR3	0.017375
UGCG	0.1685
OR4P4	0.331
ZAP70	-3.47275
LPP	1.274625
ZNF485	1.4935
PTPRCAP	-1.0655
IL12RB1	0.30075
ATRX	0.284
CHST8	0.660375
C14orf109	0.8685
ARV1	0.86125
NMB	-1.06128571428571
COX5A	-0.605666666666667
EIF6	-0.028
MPPED2	0.0881666666666667
SEMG1	-2.147
CHRDL1	-0.042
TRAF3IP2	1.108
WNK2	-0.30175
LILRA4	1.53633333333333
LAMA2	4.95175
PXT1	-0.163
RLBP1	-4.63975
CD300C	0.58525
SLTM	0.507875
FLJ10404	-0.93075
APOBEC3D	-1.94816666666667
RENBP	0.2025
ATXN7L1	0.38725
NID1	-0.01
TUBGCP3	-0.365125
ITIH5	1.39361111111111
CCDC110	3.591
C8A	-3.66225
MGC87042	-0.05625
HOXC13	0.33075
TFDP2	-0.69375
HCP5	1.531875
POLI	0.37325
UCN	-0.237
ZNF764	0.0533333333333333
C8orf45	2.428
FHL3	-0.10425
SPATA5L1	-0.73825
MMRN2	2.824
NDST1	0.0685
COL20A1	-0.873166666666667
ZNF248	0.3015
PELP1	-0.930833333333333
MBL2	-3.6555
RNF41	0.976875
C5orf24	-0.196125
THOC5	-0.776166666666667
SERINC3	0.524833333333333
RP11-151A6.2	1.106
CDCP2	-0.25725
HIST1H2AA	0.8465
C11orf75	-0.0613333333333333
FKBP7	-0.544
DDOST	-0.42775
GPNMB	0.455666666666667
TTF2	-2.16866666666667
KCNT1	0.6334
SLC39A14	-0.934875
NGRN	-0.4604
GPR137B	1.61825
MECP2	0.207625
PSMA1	-1.0105
C16orf73	-5.07325
TMEM60	0.137833333333333
CSN3	1.9825
NOS1	0.0465
RAB7L1	0.547833333333333
YBX2	-0.19
KIAA1166	-0.27225
FUBP3	-0.102666666666667
ABCG1	1.532
ACACA	0.44325
ARL11	1.509
ATOH1	-0.733
ODF1	-0.114
CREB3L3	-1.9805
TMEM127	0.842928571428571
DSCAML1	0.7685
PLN	1.50383333333333
LYPLA1	-0.01225
PRDM9	-2.7455
SASP	-0.56175
PLUNC	0.202333333333333
INTU	0.70975
HISPPD1	-0.64075
LNPEP	0.741166666666667
YARS2	-0.673333333333333
APCDD1L	-1.6785
ZCCHC4	-0.5716
FBXO22	0.1785
TTLL13	-0.265
ZNF669	-0.267166666666667
PTGDR	1.44425
DDX27	-0.403
KIAA0409	-0.346833333333333
GJB6	0.67125
ASB8	1.1175
PLP2	0.255166666666667
MEPE	0.01975
OR10J5	0.3665
KRT222P	2.45825
COQ7	0.395666666666667
C1orf101	2.60275
RERG	2.7002
CHMP5	-0.96075
THAP11	-0.038
ZNF43	1.28066666666667
ZRANB3	-0.339666666666667
KRT13	3.83775
MRPL19	-0.880875
RBBP9	-0.25175
SPATA17	0.543625
BXDC5	0.0565
PAFAH1B1	-0.536583333333333
MAGEE1	-0.16325
OSTF1	-0.62175
KIAA0323	0.604333333333333
TXNDC13	0.191166666666667
CNTN4	2.045
LCE1B	null
UNQ501	0.99475
ZNF154	0.88625
C3orf64	1.35575
SYT5	-0.411
PON1	1.31083333333333
FLJ10357	-0.35875
ATP4A	-0.442
GNPDA1	-0.253666666666667
MGAT1	-0.0463333333333333
C14orf121	-0.37275
SLC35B2	-0.06625
MIER3	0.1925
CHEK1	-3.157375
ZNF8	0.0593333333333333
TXNDC1	-0.655833333333333
CKB	-3.2834
RTN3	-0.198428571428571
FZD2	-1.11783333333333
PART1	0.6685
PSMB6	-0.265
PCDHB8	-0.5045
PHC3	0.2589
PPP1R8	-0.8455
NOVA2	1.06633333333333
TNFRSF11B	-2.319
GOLPH3	0.420166666666667
UBLCP1	0.12675
SUHW3	-1.57075
TTLL1	1.38225
OPN4	0.358
OR13G1	1.004
ZPBP2	-0.277
HSD17B11	-1.78325
C9orf50	0.152
DHDDS	0.186642857142857
CTSW	0.7101
NEFM	-2.21633333333333
MRPL28	-0.44975
SYN1	-0.5345
PIGV	0.415166666666667
ZIM2	-0.0245
APBB1	0.359333333333333
SND1	-0.23675
C1orf123	0.5895
CHD3	-1.80575
BHLHB8	0.1355
RNASE2	0.954833333333333
BCAP31	0.232625
SLC25A44	0.193666666666667
CHD6	-0.6084
PIB5PA	1.60369230769231
SELS	0.19025
LOC541471	-0.614875
FAT2	2.524
ZNF81	-0.047
OR4C16	-0.0185
FLJ10081	-0.0131
LRRC4	-0.3615
CS	-0.353666666666667
N4BP2	-1.514
IGFBP7	1.08975
ZNF318	-0.312166666666667
NDNL2	0.173125
ZNF609	-0.217125
SIRT4	-0.4465
EXOSC10	0.046
ECE2	0.127909090909091
OVGP1	0.915
GTPBP3	-1.48325
PACS2	0.2548
C19orf36	-0.531666666666667
ARL4C	-0.886375
ATG4B	-0.599
UBQLNL	0.78825
RHOXF2B	-4.565
PLEKHG2	-0.552
GALR1	-2.2115
AQP4	0.764166666666667
HDAC7A	-0.0901666666666667
DCUN1D3	-0.37225
OR8A1	0.432
CCRN4L	-0.336375
CBR4	0.428666666666667
KIFC1	-2.94166666666667
SLC7A14	-1.7898
LHX5	-0.3845
TRPC7	-0.5325
LPXN	-1.127
SERPINA1	-2.154375
RPS13	-0.0566
BPIL3	-0.251
PRKAA1	-0.63475
FADS2	0.954
ENAH	-0.0862499999999999
PRO1768	0.1225
APBA2BP	-0.42525
LIPH	2.563
C3orf33	-0.21875
RCC2	-0.652642857142857
ALDH1A2	-2.713
RNF103	1.779
AHCY	-0.13625
ALG12	-0.1385
CCL17	1.5435
ZNF543	-0.106
ESRRG	2.5458
CNGA1	1.415
RDH5	-0.069
OTX1	-1.9363
PTGFR	-1.7014
CDR2	0.096375
SELE	4.04575
NLGN2	-0.460333333333333
EXOSC9	-0.69925
ZNF566	-0.0952
KLRC2	-4.355
GPR12	0.5015
KIAA0196	1.07375
PDRG1	0.4095
SSR3	-0.430571428571429
MSI1	-0.3375
CST9	1.3755
CC2D1A	0.25875
PLAGL1	0.0027222222222222
ZNF778	-0.1765
RNF2	-0.872625
KLF6	1.38966666666667
THBD	2.44383333333333
tcag7.1314	1.291
NR5A1	-0.504
ABCD2	0.134
DNAJC7	-2.03275
CLEC4C	2.334
TM2D3	1.156
CCDC4	-1.025
PLAC2	-1.83225
DCD	6.644
FAAH	1.41375
POLA1	-1.0705
TM7SF2	0.692125
FLJ39822	-1.35633333333333
FLOT2	-0.057375
MAP4K1	-0.436333333333333
SRP68	-0.3315
C21orf74	0.204
ARPC5	-0.588625
LOC126075	1.976
HECW2	0.5395
ZDHHC4	0.686
ANKRD42	1.0087
PDE9A	-0.618666666666667
ABCA8	2.924
NDUFS2	-0.02
UBR5	0.610125
BTBD16	-3.80525
LOC554174	0.3825
ZNF20	1.499
KIAA1843	-0.361
WDR17	-0.669875
C15orf33	1.4215
RNF113A	-0.55675
CAMKK1	-0.7445
CLCN2	-0.04825
ANXA6	-0.0935
LOC340069	0.4845
EMID1	-0.1695
DPM3	0.15575
ELA1	-1.1965
SLC25A13	-1.0092
KRT24	-0.129
SMPD1	-0.0496666666666667
TH	0.325125
COL6A2	0.577
ANKS1B	2.3735
GPR126	-3.1686
ZC3H12A	0.4425
TMEM47	0.477333333333333
C2orf51	0.0176
C1orf88	2.776
HSF2BP	1.0805
AKAP10	-0.05175
RPAP3	-0.0765
KLHDC8B	0.62875
STOM	1.4102
MUPCDH	-0.00987500000000001
C10orf72	-0.0465714285714286
PLEKHA3	0.0863333333333333
TCP11L1	-0.99975
CWF19L1	0.078
SPEF1	0.6785
YSK4	0.057
ELN	1.2516
SAMD8	0.5475
MPI	-0.753
MEPCE	-0.2914
ABCC3	0.415375
NANOGP1	1.588
KCNK17	2.70975
HLA-DMB	3.211
RRAGA	0.6075
ANGEL1	0.43375
RBM32B	-0.5395
CPN1	-2.988
MGC52282	-0.5467
HLA-A	-0.203166666666667
OR9G4	0.1435
EDNRB	-0.9315
SCD	-0.885857142857143
C14orf80	-0.54
BAGE2	-1.2095
RABL4	0.770833333333333
RCVRN	0.3285
SHANK1	0.0765
NLRP7	-4.21625
CD226	0.96275
STAT3	1.3158125
SYNJ2	-1.25822222222222
TPCN2	-0.213166666666667
WDR36	-1.041
MBD4	-0.283
ROBO1	-1.4543
ST3GAL6	-2.504
SLAMF8	2.839
ATN1	-0.102333333333333
GPR141	0.293
KRT36	-1.8
TPH1	0.708
DDX52	-0.74825
ZSCAN29	0.322666666666667
TRPT1	-0.120333333333333
DPEP3	0.85275
DENND4A	-0.32975
TSPAN16	-0.5565
PTCHD2	-0.044
LOC145814	-0.13525
CAP1	0.964
EIF5A2	-1.0469
NT5DC3	-0.814375
SEPT9	-1.147875
SEZ6L2	-0.64125
EGFLAM	3.7815
VPS11	0.410875
