Hybridization REF	TCGA-BH-A18R-11A-42R-A12D-07
SEMA3G	2.264
IL23A	-1.558
GRHL1	1.456
LOC441054	-1.5135
WDR65	1.0165
PSTK	-0.47975
STOML3	0.866
R3HDM2	1.0571
C5	-1.67975
SLC2A10	-0.0575
C3orf22	1.14825
PAQR3	-1.05633333333333
ANKRD26	-0.873916666666667
HCRTR1	0.5135
LOC399947	-0.395
PSD2	0.352
TIGD2	0.723833333333333
SCRN1	-1.1575
COQ10A	-0.70275
DDI2	0.568
METTL7B	0.608833333333333
UCN2	4.64725
FAM92A3	2.6235
WDR16	1.0065
ZNF511	-1.058
ZMYM5	-0.56375
POLR3G	-2.697
ZNF586	-0.6185
C1orf49	0.5624
TANK	1.898
RCAN1	1.95983333333333
PELI3	0.8735
LIMD2	0.520916666666667
TMEM189	-2.11
NTN4	2.1235
LOC151300	0.4445
CLEC2A	0.234
GPR135	0.0320000000000001
DPYSL4	-2.9588
JAK2	0.248666666666667
TSHZ1	0.4745
TM9SF4	-0.829375
ZNF264	-0.546666666666667
SIRPG	1.70375
BICD1	-2.69575
HERC6	1.31233333333333
METTL5	0.247
CASP1	2.28725
PRRT1	1.2895
PLA2G4C	1.38133333333333
ICA1L	-0.0316153846153846
TPTE2	-0.3728
OTUD7A	-0.890833333333333
AQP11	-1.5635
APOA2	-3.38444444444445
KALRN	0.3927
SECTM1	0.583818181818182
IFNAR1	0.27825
TALDO1	-0.54825
RAB11FIP4	-1.82666666666667
EIF5A	-2.2625
FAM49A	1.46575
NEGR1	0.8626
YTHDC2	-1.67075
EHD2	0.22875
NCF1	0.8918
SCRT2	-0.964
HOXA5	1.0215
NUP133	0.07725
FGF12	-0.230533333333333
SLMO2	-0.455625
SNTA1	-0.451875
CACNG2	-0.57725
GCM1	0.633142857142857
ELF1	0.522333333333333
TLR5	1.7555
TCFL5	-1.02091666666667
RBMY2FP	-0.883
LOC100125556	0.774875
FAM129B	0.0497499999999999
MAP3K7IP1	-0.640875
NCK2	0.2485
OXA1L	-0.95725
FMO9P	0.419
ZSCAN12	0.61175
PSMD12	-0.176083333333333
HSCB	-0.566
CLDN10	-0.93675
MGC13053	-0.70875
HPCAL4	-0.644666666666667
ASZ1	-0.484
MEX3D	0.117833333333333
NFAT5	-1.0744
CSPG4LYP1	0.880166666666667
FBXO3	1.0153
DVL1	-1.71266666666667
CMKLR1	0.447
TYMS	-4.655625
PEF1	-0.223
ZNF750	1.48283333333333
MCM5	-1.1952
MEGF11	1.861
KCNK7	0.9975
PTP4A3	0.5655
C1QTNF2	-0.680833333333333
OR6S1	0.34
FAM122B	-2.3205
ZNF551	-1.390125
HBQ1	1.1785
GEMIN6	-0.731
ARSK	1.052
RBP7	5.87
CPNE9	1.29175
DSC1	0.983
LOC730112	0.25875
MAP2K4	0.966375
HS3ST5	-1.5235
EPB41L3	0.1975
TEKT2	0.9215
CDKN2B	-0.123833333333333
ZNF480	-0.498
MAP3K6	-0.2327
MAP6	1.99966666666667
HN1	-2.7074
OR2L13	0.749
SLC16A11	1.14925
FAM96A	-1.088
APOL1	0.29125
C5orf32	0.26825
RTP1	1.1875
RNF175	0.559875
ZBTB41	0.513625
AHCTF1	-1.035
SAE2	0.8295
ITGA2	-0.823833333333333
MME	3.55466666666667
CCDC14	-0.15925
MAST4	0.251071428571429
KRT33B	0.3955
KCTD2	0.0391666666666667
WDR26	0.0935833333333333
MFI2	0.545125
NR4A3	0.530125
ARSA	-0.5645
UNKL	-0.961166666666667
SULT6B1	-0.1495
CCNA2	-1.294
SOX15	0.482
PPAPDC1B	-0.1175
C19orf44	1.3155
MCAT	0.547
ARID1B	0.459
OR52N1	-0.346
C12orf48	-2.901
MAGI1	0.474
NIPA2	-0.89225
GBX2	-1.21675
RSHL3	1.683125
RAVER1	1.41316666666667
C15orf17	-0.62
SLC30A2	2.056125
ZNF518	-0.58025
PCYT1B	-1.476
C10orf114	-1.9015
EIF3H	1.69983333333333
SLC25A39	-2.53616666666667
KIF1B	-1.457875
AMOTL2	1.72075
C6orf120	0.876625
PSRC1	-2.58825
PLA2G10	-0.41475
KIF5C	1.316125
MRPL37	-1.8115
C17orf62	-1.89083333333333
C9orf135	-0.2976
DUSP10	-0.7368
CLCNKB	-0.2035
PSMA5	0.379875
C8orf53	-0.756
AMPD3	-0.143166666666667
PIAS1	0.65275
ADCYAP1R1	0.561
GYLTL1B	1.608
CDH20	1.62816666666667
FBXO7	-0.773
TMEM134	-0.693333333333333
FLJ14213	0.063
ZNF3	-1.7915
LRRFIP1	0.944875
CNOT2	0.815833333333333
ABI3	1.13025
ALDH5A1	-0.493
HNT	1.2508
SERPINA4	-0.69175
TK2	1.38283333333333
STMN1	-3.12177777777778
GUCA2A	1.44883333333333
GALNT10	-0.258142857142857
DPP6	0.46885
C9orf93	-1.007
PRELID2	-1.089875
STK39	-0.4465
SFTPA1	-0.18575
CKS2	-3.716
RHO	2.07025
C20orf135	0.68725
XKR3	-1.3455
CR1	0.667
RPS6KA2	0.335071428571429
C20orf112	2.19425
MRPL22	-0.2085
C4orf23	-0.503833333333333
GADD45B	-0.1555
KLHDC1	2.13033333333333
C2orf48	-1.6625
ZNF287	0.731
DAAM2	0.30275
DPPA2	-1.73883333333333
TCTN3	-0.1995
DNAJB11	0.2145
FPR1	1.30425
DEFB4	-0.0215
PTCD2	-1.4383
SMOC2	6.11433333333333
CABP7	0.276
SERPINB11	-0.04325
MAGEF1	-0.34475
NDE1	-1.82266666666667
ITGA10	-0.3035
FSHB	-0.228
ANXA2	1.18825
HORMAD2	0.395
HLCS	-0.5025
MCF2L	0.99425
FH	0.242
TBC1D24	-2.34425
KIAA1505	1.5945
LGALS2	-0.265
CNBD1	null
SYNPO2L	1.39825
PTPN23	-0.430285714285714
C1orf183	2.024
MAGEA8	-1.5595
DGCR8	-0.99675
GSR	-1.6455
PAQR7	0.51525
ZNF676	0.7065
CACNA1C	0.28
SP7	0.665
PDCD6	-0.163
NRN1L	-1.556
BRI3BP	-2.0135
KIAA1183	0.4565
ASB4	0.51925
CCL23	1.3524
OBSL1	-0.6345
SLC12A7	-0.0445
KIAA0240	1.748625
CD1B	-3.24616666666667
FCGR2A	-0.420625
MDC1	-1.162
HTR1A	1.796
OCEL1	-0.90675
ATP11B	-0.268866666666667
FBXO34	-0.504833333333333
PCDH12	2.22433333333333
RPE	-1.167
C17orf74	2.859
CSDC2	-0.362166666666667
PET112L	-0.52075
TMBIM1	-0.2925
P2RXL1	-0.34275
TCHP	-2.4365
TRMT1	-2.29733333333333
F2RL2	0.0723333333333333
LRRC32	2.416
IMPG2	-0.4605
BGLAP	0.1595
LOC493869	-1.57266666666667
MRAS	2.953375
SLC35F5	0.24175
CBWD1	0.353
AXL	-0.098375
ATP2C2	-0.1755
TELO2	-1.70225
PNPLA3	-3.158
PCDHB14	1.016
CD276	-0.91475
KRT80	-1.626
DUSP28	-1.2115
CSNK1E	-1.07725
SRP14	0.904
KCNQ4	0.6335
KRT72	0.5345
CCDC117	-0.835375
C6orf89	-0.416277777777778
TUBB2B	-1.6235
RTN4IP1	-1.14775
CR1L	-2.97716666666667
CEND1	3.423375
C12orf41	-0.955166666666667
RNF31	-1.3805
UBN1	-2.045
C17orf32	0.058
SLC5A7	-0.1525
GPR92	-0.109
ESAM	2.4185
CTNNA1	1.59858333333333
HRBL	-0.1892
CBX4	-0.822
TMEM182	0.39875
SH3TC2	-0.5595
IL10	1.28433333333333
PXMP4	-0.9285
RNF167	-0.6302
PAK7	3.43816666666667
ETV3	1.994
ATPIF1	-0.798833333333333
LOC554207	-1.96766666666667
OR8H1	0.368
WDFY3	0.3435
DPM1	-0.344
GPSM1	0.83
WDR92	-0.9474
LRP1	1.19366666666667
ANKH	-1.15125
THUMPD3	-1.09475
POLR1B	-1.5615
OLFM4	5.6575
RAD9B	0.5705
TSPY2	-1.5005
PAX6	0.227
SCG2	-4.460875
SLC17A6	0.628
FMO3	1.875875
PADI4	0.658571428571428
TUBB4	-0.492
NLK	-1.6825
POU4F3	-0.2015
SDF4	-1.89725
ITGBL1	1.7205
NETO1	-0.85225
TAP2	0.390125
ABBA-1	0.164416666666667
GNAI1	2.649
VPS4B	0.98125
NOPE	1.5171
GALNT6	-0.469
SESN1	1.49875
GBE1	0.034
CLASP1	-1.7315
RASGEF1B	0.52625
ACOT11	-0.395714285714286
AFAP1	0.13275
OR2H2	0.9295
DPY19L2P1	-0.57075
DZIP1	-0.551
SEC22C	-0.6175
GPR161	-0.82025
RNF146	1.59425
WDR74	-1.6205
GALP	0.293
PURA	-0.83475
DNPEP	-0.3455
RP11-78J21.1	-0.5925
ERBB2	1.867875
FANCM	-1.07116666666667
NEO1	-0.0381666666666667
DDX3Y	-3.0187
RPS3A	2.066125
MXRA7	-0.293071428571429
LGALS3	0.943
GLT8D1	0.6295
CFL2	0.668833333333333
UPB1	1.035
NAP1L5	0.75475
CLDN14	-1.54325
DHX38	-1.92925
BTBD1	0.5125
TARS2	-1.8225
ABCF1	-0.3257
FCF1	0.502
LRRC49	0.73425
GUCY1B2	-0.808
C1orf177	0.857333333333333
SMARCA4	-2.18971428571429
LRP8	-3.61383333333333
TAGLN3	-1.72425
MRPL14	-1.4225
TTRAP	0.1245
ZDHHC20	-1.56975
NFE2L3	-2.01275
KIAA1377	1.929
PALMD	3.2094
TMEM43	0.07775
TTL	-1.434125
STAT5B	-0.801
SSB	-0.499375
OR10H5	0.8315
SLC22A13	-0.0815
AKAP3	0.121
TIMM23	-0.0665
OAS2	0.358083333333333
KIAA0423	0.355
TRIM11	-2.18683333333333
GLIS3	0.1425
TMEM50B	0.706833333333333
ARHGEF4	2.16
DEGS1	-0.196272727272727
TBL1XR1	0.113366666666667
G6PD	-1.56025
SP140	-0.208
MUC17	1.61821428571429
NUDC	0.1716
DNAJC5B	1.31516666666667
SCARA3	-0.145333333333333
CPA3	6.901
BCAT2	-0.19275
MFN1	-0.5302
NRG3	0.805
SNX11	-0.8455
PLEKHH1	-0.3995
GPR177	0.303666666666667
HCFC2	0.58825
TCAP	-0.04325
MOCOS	-2.54825
C14orf93	0.819
PRDM10	0.036
SLC16A4	0.36325
SRGAP1	0.83
VIP	0.82
DUSP27	0.026
LILRA1	2.2432
MC2R	0.2965
MGC24103	-1.20375
MBTD1	-1.5175
FUT11	-0.768666666666667
USP33	0.379
C15orf39	-1.932
MAP3K12	-0.85825
PAAF1	-1.06166666666667
BARHL1	0.635
FLJ16165	1.26
PIWIL2	-1.53225
SYNE1	1.10033333333333
CMTM4	0.332875
TSPYL1	1.5125
GUF1	-1.60516666666667
TMEM157	1.5215
WDR44	0.519
HIST1H3C	-0.47325
DKFZp666G057	1.1575
RNPEP	-1.546
GAS2L2	0.130666666666667
ADH4	-1.8475
GRPR	0.348333333333333
FBXL17	-0.23025
ZBTB10	0.0639166666666667
Gcom1	1.41233333333333
HTRA1	2.7308
ZNF585A	0.232
SLC26A2	-0.256142857142857
OTOP3	-0.206166666666667
WISP1	-1.56633333333333
ATP2B4	-0.375727272727273
FLJ10769	-0.21725
CRAMP1L	-0.949875
CHST12	-1.535
RAB22A	-0.246916666666667
TARDBP	-0.354214285714286
STAU1	-0.60725
CRB3	0.468
MIG7	-1.04875
CHMP1A	-0.299166666666667
ZNF160	0.747375
B3GALT6	-1.663125
BARX1	-2.4052
C6orf167	-1.989625
NXNL1	0.831
DHX29	0.4175
HADHB	0.2105
PLXNB2	-0.990375
ILDR1	0.87325
SLC15A3	0.64575
GAS2	-0.82
C20orf69	-0.6045
NUMB	0.2465
TNIP1	-0.992875
MESP1	1.80583333333333
PSKH1	-0.28275
NSFL1C	-0.44675
RHOG	-1.1235
HEY1	-0.570333333333333
KNG1	-0.330625
ITGAX	0.452888888888889
LIN9	0.392666666666667
CANT1	-1.393125
XRN1	-0.571714285714286
CCDC96	1.776
HEATR6	-2.762
GNG7	0.844166666666667
RUNX2	3.086875
SOX1	0.523666666666667
FCRL5	1.1173
ZNF99	0.6755
FAM9A	-0.9
SNX22	1.029
MBNL3	-1.78216666666667
ODC1	-1.1161
ADORA2B	-2.64833333333333
NR2F6	-2.34775
ZFYVE16	-0.523666666666667
SYNJ2BP	-0.2205
POLE	-1.33725
E2F2	-1.912
THRA	1.87733333333333
PTGES2	-2.273
HIP1R	-1.0735
TMUB1	-1.083
ENO3	-1.08425
RSPH10B	0.359
CXorf39	-0.97725
IRGC	0.54675
GPR109B	2.69875
FLJ13305	-1.828
LCE3A	-1.2775
TNFRSF18	-1.30316666666667
DET1	0.07825
TRPM3	1.51408333333333
C16orf79	-0.8095
FECH	-0.53
RAP2A	-0.727
CRIP1	0.7925
AZIN1	0.830625
SLC7A7	2.129
IL10RA	0.5008
TMEM64	-1.8145
CDC42EP4	0.7515
C16orf58	-0.3905
ARG2	-2.3095
POU5F1P4	-4.314
FAM62B	-0.463125
DNAH8	-1.738
ASH2L	0.632375
TSLP	0.5125
CNTNAP5	0.525166666666667
TMEM16C	3.2375
IFNA14	0.9675
SLC1A3	1.309875
CABYR	0.6865
BCL7B	0.0957
NUDT13	-1.33766666666667
C13orf28	0.45725
C1orf53	-1.23675
ARL6IP4	-0.4011
RPL35A	0.786
EMR3	0.206
RAB40C	-0.771916666666667
SLC41A1	0.329833333333333
LRCH1	0.973333333333333
LY6G5B	-1.438
FAM124A	1.05392307692308
MGC10981	-3.63166666666667
CLIP3	1.5415
MAP4K2	-1.90633333333333
CHIC1	1.06975
SULF1	1.8145
C20orf30	0.342285714285714
PRDM5	-1.055875
ELOVL1	-0.61925
C11orf48	-1.539875
SLC39A10	-1.45375
KCNV1	-0.054
ACP1	-0.324
ZMYM2	-0.695375
B3GNT6	1.10516666666667
C9orf69	-2.07225
C2orf15	0.012
C20orf166	0.974
HSP90AA6P	-1.4445
EDG7	0.382
NEURL	-0.0658749999999999
LPL	7.147
CLEC2D	-0.238071428571429
GRRP1	2.79583333333333
CD8B	-2.8436
HIST1H3D	-2.76433333333333
SLC6A12	1.4665
FAM27L	2.2195
CD84	0.3536
RASA1	0.198
PHKG1	-0.3205
MAGEA11	-0.3285
IMPA1	-0.2398
NPM3	-1.23725
RARRES1	3.627
SH3BP1	0.22475
B3GNTL1	-2.1995
ARPC5L	-1.11066666666667
KLHL26	-1.07325
SIM2	-1.858875
GJC1	0.512
C20orf194	-1.29025
EXO1	-4.1135
SLC2A2	-0.7715
LOC285074	-0.427
LRG1	-0.2855
KIRREL	2.4775
PIK3R1	1.99942857142857
C4orf34	-0.02225
MAF	-0.00144444444444444
ADCY4	4.6995
ZMIZ2	1.1964
SLC46A3	0.436666666666667
STAMBP	-0.707666666666667
CCDC16	1.01125
MS4A12	-0.507
TCF20	0.40075
LRRC46	1.39825
C20orf152	0.273333333333333
MRPS6	-0.294625
ABCB11	-0.308
KCNC2	2.53083333333333
CDH19	-0.5745
C9orf123	0.0361666666666666
SSH3	-0.251875
LDLRAD1	-2.681
CCBE1	1.38425
ZNF135	1.2405
TAAR1	0.609
WFDC12	0.4925
CCDC42	0.951
FLJ12529	-1.212
PER1	-0.513666666666667
TIMM50	0.152
SMARCAD1	0.0693333333333333
FAM26C	1.3615
TP53TG3	-1.04983333333333
SH3RF1	-0.3587
LMCD1	1.7855
GPR63	0.2795
FLJ21986	-0.744375
AIFM3	-1.905
MICAL1	-1.83466666666667
BLZF1	-0.02
IQCA	1.82333333333333
PCDHGC3	-0.636
SAC	-0.485666666666667
BCL6B	2.117
DDO	-0.28
MARCO	2.853
DCHS1	0.961333333333333
C1orf170	-0.248666666666667
CD200R1	2.28216666666667
C22orf15	2.196
SEPT11	0.074
ADNP	-0.669
UST	1.1041
C13orf34	-1.619
RFFL	-0.471428571428571
APBA3	-1.5245
C2orf60	-0.43925
CUTL1	-0.7481
PMS1	0.026125
ZNF689	-1.708
EIF3E	0.373
IL9	1.21133333333333
RPL31	1.544125
LY9	3.307
ATP2B3	1.19825
KDELR2	-0.283875
TFCP2	-0.173625
NLRP12	-1.217125
FLJ45422	-1.221
TLE4	0.1506
ZNF570	0.208
FLJ43806	-0.116
TLK2	-1.382375
CIR	1.5775
MARS2	-0.0795
COL24A1	0.40475
SDF2L1	-1.3035
HIBADH	0.886833333333333
IGFBP3	-1.17021428571429
C12orf23	1.235625
PSPC1	-0.83375
C20orf43	-0.437
TRAV20	-0.4235
ARHGAP24	0.69375
KIAA1975	-0.43175
C1QA	3.7766
DNTT	-4.449
C10orf6	-0.5687
C11orf41	-0.241
HNRPF	1.59875
COL11A1	0.2825
UBAP2	-2.248
CDKN2AIPNL	-1.268
C20orf174	2.9695
SPRED2	-0.29
PLA2G12A	-0.084
ICEBERG	-0.901833333333333
SCN10A	0.08
C11orf65	0.2175
GBP5	2.96275
PITPNC1	-1.80016666666667
POU3F3	-1.7815
NCOA7	0.954875
LIN7C	-0.8238
LOC348840	0.05
NKX2-2	-1.16575
ANKRD13D	-0.74975
LOC123688	0.78525
FUT2	0.707
TAAR8	0.622
FZD4	0.855916666666667
PNMA3	0.0453333333333333
OR4L1	0.9915
WIT1	-0.239
EXOC3L	0.0475
ATPBD4	0.5608
KRBA1	-1.59825
UBXD6	-0.662
HOXB7	0.0822857142857143
C7orf23	0.1785
UNQ338	1.32525
STAB2	1.88775
CDC20B	-0.839
IRF9	0.81375
CENTG1	0.63325
TNPO2	0.19025
MCPH1	-0.062625
BMS1P5	-0.9015
SLC26A7	-0.01975
HIST1H3J	-1.4425
C9orf3	-0.5366
LBH	1.40025
MYO1D	-1.1385
PTDSS2	0.147
NFU1	1.393
DEPDC4	-2.2795
WNT7B	-0.525
GLP2R	0.0898333333333334
SETD4	-1.5829
DYNLT3	-0.2213
FKBP11	-0.8565
SESTD1	0.565666666666667
FLII	-0.871
RPS16	0.4169
CHPF	0.0256666666666667
CSNK2A1	-1.00983333333333
SUMO1P1	-0.1295
FKBP6	0.234
ZNF214	0.800166666666667
TWIST1	2.131
DDX56	-1.6335
TRAM1L1	1.5388
EPO	-2.5275
MRPS18B	-0.03025
ZNF682	-1.19766666666667
RPL14	1.0595
MAFF	-0.8705
LOC51136	-0.5135
LY96	0.627
DDX20	-0.164
ABTB1	0.978166666666667
ARL5A	-0.2917
CCT6A	-1.5455
HEPACAM	0.335166666666667
EHHADH	-0.199333333333333
RBAK	-0.675666666666667
CGB1	0.6155
ITGB5	-0.6352
YIPF3	-0.1465
FKBP2	-1.16925
NR1D1	0.9246
TMEM110	-2.2455
NEK2	-4.18016666666667
PRAMEF8	-2.365
C20orf52	-0.8855
PCDHGA3	-0.989
VWA3B	-0.22625
NDUFA5	0.389375
THAP9	-0.40175
FLVCR2	-0.688
AP1S1	-1.995625
SMAD6	-1.21825
SAV1	1.610625
SAT1	0.590375
ZNF251	0.4805
ADAMTS7	1.0172
RPP38	-0.1105
C1orf211	-1.882
YPEL2	0.5803
RBMS1	0.58475
ZNF445	-1.473
NRXN2	0.362666666666667
PGBD4	-0.958
UGT2B28	2.1095
WBSCR16	-1.6141
NLRC3	-0.022
ASTL	2.45975
ST6GALNAC1	-2.37375
ZADH2	1.68575
MLLT4	0.56425
ARL6	-0.200166666666667
MEF2C	0.476
CBFA2T3	1.356
AFF3	1.88007692307692
COG7	0.281
MYB	-0.9905
PLXNA3	0.789
XRCC2	-1.61166666666667
MMS19	-1.465625
ST8SIA5	0.763625
CHPT1	1.0875
KIAA1712	-0.521125
OR6X1	2.6855
ACTR3	-0.4645
UGCG	-1.75183333333333
OR4P4	0.1155
ZAP70	-2.223
LPP	0.73275
ZNF485	-0.25375
PTPRCAP	1.0855
IL12RB1	0.10425
ATRX	0.1181
CHST8	-1.48025
C14orf109	-0.08375
ARV1	0.21575
NMB	0.620857142857143
COX5A	-1.13816666666667
EIF6	-1.65325
MPPED2	1.09533333333333
SEMG1	-0.2
CHRDL1	2.098
TRAF3IP2	-0.617
WNK2	-1.0145
LILRA4	0.736833333333333
LAMA2	5.48
PXT1	0.3085
RLBP1	-1.2975
CD300C	-0.21525
SLTM	0.20825
FLJ10404	-0.1545
APOBEC3D	-2.28916666666667
RENBP	0.820333333333333
ATXN7L1	0.00262500000000001
NID1	-0.19375
TUBGCP3	-1.484375
ITIH5	2.61216666666667
CCDC110	2.455
C8A	-0.43825
MGC87042	1.246
HOXC13	-2.48325
TFDP2	-0.7825
HCP5	2.152375
POLI	1.642
UCN	-1.88116666666667
ZNF764	-0.754833333333333
C8orf45	-0.64025
FHL3	-1.494
SPATA5L1	-0.94575
MMRN2	3.5975
NDST1	0.512666666666667
COL20A1	1.79683333333333
ZNF248	-0.209666666666667
PELP1	0.102333333333333
MBL2	-0.883166666666667
RNF41	-0.41325
C5orf24	-1.752
THOC5	-1.269875
SERINC3	0.289
RP11-151A6.2	-0.054
CDCP2	0.35075
HIST1H2AA	0.00849999999999997
C11orf75	1.01033333333333
FKBP7	0.5275
DDOST	-1.69975
GPNMB	1.78033333333333
TTF2	-2.5328
KCNT1	0.233
SLC39A14	-1.34014285714286
NGRN	-0.0121
GPR137B	0.55025
MECP2	-0.439
PSMA1	-0.0495
C16orf73	-2.956
TMEM60	0.122
CSN3	0.255
NOS1	2.09716666666667
RAB7L1	-1.03583333333333
YBX2	-0.019
KIAA1166	1.48725
FUBP3	0.153166666666667
ABCG1	-1.0245
ACACA	-1.22283333333333
ARL11	-0.1754
ATOH1	0.742
ODF1	0.537833333333333
CREB3L3	2.01566666666667
TMEM127	0.257357142857143
DSCAML1	0.7225
PLN	3.137
LYPLA1	-0.3455
PRDM9	-1.56075
SASP	0.203
PLUNC	0.646166666666667
INTU	0.68475
HISPPD1	0.41675
LNPEP	-1.2364
YARS2	-1.1254
APCDD1L	-1.721
ZCCHC4	-0.63
FBXO22	-1.77633333333333
TTLL13	0.472
ZNF669	-1.04383333333333
PTGDR	2.55825
DDX27	-0.1035
KIAA0409	-1.63266666666667
GJB6	1.36
ASB8	-0.4565
PLP2	-0.469333333333333
MEPE	0.94625
OR10J5	-0.346
KRT222P	1.91025
COQ7	-0.624333333333334
C1orf101	1.2155
RERG	3.1212
CHMP5	1.36825
THAP11	-1.385625
ZNF43	0.981166666666667
ZRANB3	-1.41183333333333
KRT13	4.1245
MRPL19	-0.5895
RBBP9	0.477125
SPATA17	-0.213571428571429
BXDC5	0.219833333333333
PAFAH1B1	-0.50325
MAGEE1	0.79825
OSTF1	-0.037
KIAA0323	-0.808727272727273
TXNDC13	-0.5115
CNTN4	1.94925
LCE1B	2.2745
UNQ501	-0.22675
ZNF154	0.609
C3orf64	0.32325
SYT5	2.2371
PON1	-0.474333333333333
FLJ10357	0.48275
ATP4A	-0.4085
GNPDA1	-1.41566666666667
MGAT1	-0.473
C14orf121	0.9565
SLC35B2	-1.72275
MIER3	-0.0545
CHEK1	-4.779125
ZNF8	1.09975
TXNDC1	-0.260666666666667
CKB	-1.0616
RTN3	0.560357142857143
FZD2	-1.729
PART1	2.46185714285714
PSMB6	-0.7295
PCDHB8	-0.851
PHC3	0.2911
PPP1R8	1.0895
NOVA2	1.52866666666667
TNFRSF11B	-4.508875
GOLPH3	0.382833333333333
UBLCP1	0.5795
SUHW3	-1.52375
TTLL1	0.36075
OPN4	0.5925
OR13G1	0.395
ZPBP2	0.81
HSD17B11	0.674
C9orf50	0.3775
DHDDS	0.279
CTSW	0.0140999999999999
NEFM	-0.351666666666667
MRPL28	-1.75325
SYN1	2.73533333333333
PIGV	-0.225166666666667
ZIM2	1.0105
APBB1	0.377333333333333
SND1	-1.22275
C1orf123	0.732166666666667
CHD3	-1.81925
BHLHB8	1.93375
RNASE2	-0.895333333333333
BCAP31	0.03075
SLC25A44	-0.4265
CHD6	-1.4757
PIB5PA	0.634769230769231
SELS	0.111
LOC541471	0.0055
FAT2	0.488
ZNF81	-1.1355
OR4C16	0.393
FLJ10081	-0.4368
LRRC4	-1.86375
CS	-0.293333333333333
N4BP2	-2.15425
IGFBP7	0.95825
ZNF318	-0.151
NDNL2	0.21125
ZNF609	-1.245875
SIRT4	0.14025
EXOSC10	-0.72275
ECE2	-0.196416666666667
OVGP1	-0.24175
GTPBP3	-2.40375
PACS2	-1.1411
C19orf36	-0.0763333333333334
ARL4C	-2.3955
ATG4B	-1.1295
UBQLNL	0.25675
RHOXF2B	-3.256
PLEKHG2	-1.919
GALR1	0.6395
AQP4	0.1272
HDAC7A	-0.748833333333333
DCUN1D3	-0.043
OR8A1	1.3995
CCRN4L	-0.701
CBR4	-0.684666666666667
KIFC1	-3.38316666666667
SLC7A14	-0.1578
LHX5	1.2065
TRPC7	-0.9835
LPXN	-2.0805
SERPINA1	-2.134875
RPS13	0.978
BPIL3	0.01
PRKAA1	-0.94525
FADS2	-0.4873
ENAH	-0.5481875
PRO1768	0.3255
APBA2BP	-0.99625
LIPH	0.0751666666666666
C3orf33	0.3075
RCC2	-1.93892857142857
ALDH1A2	-1.6504
RNF103	2.00525
AHCY	-1.4245
ALG12	1.9045
CCL17	1.50225
ZNF543	-0.1278
ESRRG	2.0109
CNGA1	0.6525
RDH5	3.019
OTX1	0.147333333333334
PTGFR	-0.472666666666667
CDR2	-1.5485
SELE	3.58425
NLGN2	-1.29066666666667
EXOSC9	-0.17325
ZNF566	-0.9658
KLRC2	-2.8585
GPR12	1.5645
KIAA0196	0.10875
PDRG1	-1.325
SSR3	-0.193071428571429
MSI1	1.3885
CST9	2.27
CC2D1A	0.2405
PLAGL1	1.49972222222222
ZNF778	-0.2695
RNF2	0.257125
KLF6	1.0155
THBD	2.30016666666667
tcag7.1314	1.38525
NR5A1	2.28366666666667
ABCD2	1.52725
DNAJC7	-1.47525
CLEC4C	-1.14
TM2D3	0.87475
CCDC4	0.143
PLAC2	-1.74
DCD	6.644
FAAH	-0.586375
POLA1	-1.333
TM7SF2	0.484625
FLJ39822	-0.870833333333333
FLOT2	-0.441625
MAP4K1	-0.731
SRP68	0.642375
C21orf74	1.7595
ARPC5	-0.3765
LOC126075	-0.304
HECW2	-0.257714285714286
ZDHHC4	-0.632
ANKRD42	1.7589
PDE9A	0.242333333333333
ABCA8	3.1955
NDUFS2	-0.693
UBR5	-0.397
BTBD16	-1.89
LOC554174	-0.348
ZNF20	-0.1935
KIAA1843	0.751
WDR17	0.120125
C15orf33	0.3
RNF113A	-0.09025
CAMKK1	-1.2173
CLCN2	-2.35275
ANXA6	-0.1765
LOC340069	0.952
EMID1	1.359
DPM3	0.157333333333333
ELA1	0.34
SLC25A13	-2.2145
KRT24	1.28925
SMPD1	-1.44333333333333
TH	0.8895
COL6A2	0.673142857142857
ANKS1B	0.605
GPR126	-1.9855
ZC3H12A	0.0773333333333333
TMEM47	2.033
C2orf51	1.2015
C1orf88	1.644
HSF2BP	-0.272
AKAP10	-0.2405
RPAP3	-0.5135
KLHDC8B	-0.392
STOM	1.6427
MUPCDH	1.945125
C10orf72	-0.18525
PLEKHA3	0.627666666666667
TCP11L1	-1.7075
CWF19L1	-0.659125
SPEF1	1.15123076923077
YSK4	1.07766666666667
ELN	1.9123
SAMD8	-0.0436666666666667
MPI	-1.60266666666667
MEPCE	-1.527
ABCC3	-2.070875
NANOGP1	-2.524
KCNK17	1.0305
HLA-DMB	3.57466666666667
RRAGA	0.8585
ANGEL1	-1.22475
RBM32B	0.143
CPN1	-2.233
MGC52282	-0.2673
HLA-A	1.1275
OR9G4	1.6685
EDNRB	1.839875
SCD	1.86485714285714
C14orf80	-2.91066666666667
BAGE2	-0.1285
RABL4	-0.172833333333333
RCVRN	-1.36
SHANK1	1.262
NLRP7	-2.7585
CD226	1.0215
STAT3	-1.0603125
SYNJ2	-2.0466
TPCN2	-1.72
WDR36	-0.835916666666667
MBD4	0.3555
ROBO1	0.4466
ST3GAL6	-1.06875
SLAMF8	0.952
ATN1	1.17483333333333
GPR141	1.571
KRT36	0.7635
TPH1	0.6995
