Hybridization REF	TCGA-BH-A0DD-11A-23R-A12P-07
LPP	0.984125
ZNF485	-1.007
PTPRCAP	-0.706
IL12RB1	0.41425
ATRX	0.8971
CHST8	0.532625
C14orf109	0.212
ARV1	0.23575
NMB	2.58628571428571
COX5A	-1.28316666666667
EIF6	-1.2435
MPPED2	0.302333333333333
SEMG1	-1.038
CHRDL1	3.4235
TRAF3IP2	1.1875
WNK2	-1.26675
LILRA4	0.7765
LAMA2	6.103
PXT1	1.52
RLBP1	-2.3165
CD300C	1.18
SLTM	0.197125
FLJ10404	-0.108
APOBEC3D	-3.31066666666667
RENBP	1.17383333333333
ATXN7L1	-0.0497499999999999
NID1	1.5055
TUBGCP3	-0.6565
ITIH5	5.21677777777778
CCDC110	1.83775
C8A	-2.702
MGC87042	1.7675
HOXC13	-3.205
TFDP2	-0.061
HCP5	2.178875
POLI	1.69325
UCN	-1.78266666666667
ZNF764	-0.0681666666666667
C8orf45	0.022
FHL3	-2.05975
SPATA5L1	-1.0695
MMRN2	4.52533333333333
NDST1	1.08083333333333
COL20A1	-0.6486
ZNF248	0.07
PELP1	-0.942833333333333
MBL2	-3.0795
RNF41	0.570125
C5orf24	-0.69275
THOC5	-0.475625
SERINC3	1.293
RP11-151A6.2	0.81725
CDCP2	-0.827333333333333
HIST1H2AA	0.884
C11orf75	0.0753333333333333
FKBP7	0.36675
DDOST	-0.54725
GPNMB	2.211
TTF2	-1.9365
KCNT1	-0.411666666666667
SLC39A14	-1.09214285714286
NGRN	1.4886
GPR137B	2.05075
MECP2	-0.386875
PSMA1	0.0285
C16orf73	-5.17875
TMEM60	0.343666666666667
CSN3	0.131
NOS1	0.1334
RAB7L1	0.663666666666667
YBX2	0.1775
KIAA1166	-0.05075
FUBP3	0.1705
ABCG1	0.26
ACACA	-0.677666666666667
ARL11	-0.4129
ATOH1	-2.2145
ODF1	0.879
CREB3L3	-1.985
TMEM127	0.9405
DSCAML1	0.80625
PLN	4.65716666666667
LYPLA1	-1.59827272727273
PRDM9	-1.97925
SASP	1.4765
PLUNC	1.102
INTU	1.09225
HISPPD1	-0.21575
LNPEP	1.00916666666667
YARS2	-0.5995
APCDD1L	-1.7085
ZCCHC4	0.4582
FBXO22	-0.850166666666667
TTLL13	0.069
ZNF669	-0.519666666666667
PTGDR	3.95225
DDX27	-0.56225
KIAA0409	-0.275333333333333
GJB6	0.136
ASB8	1.51
PLP2	-0.54
MEPE	-0.419333333333333
OR10J5	-0.4575
KRT222P	3.98325
COQ7	-0.448166666666667
C1orf101	1.71975
RERG	2.4113
CHMP5	1.350125
THAP11	0.328625
ZNF43	-0.944666666666667
ZRANB3	-1.826
KRT13	-2.16985714285714
MRPL19	-0.158375
RBBP9	0.029875
SPATA17	0.390285714285714
BXDC5	0.0343333333333333
PAFAH1B1	-0.0516666666666667
MAGEE1	0.5175
OSTF1	0.81625
KIAA0323	-0.192833333333333
TXNDC13	-0.171833333333333
CNTN4	2.124
LCE1B	0.6025
UNQ501	-0.3745
ZNF154	0.04975
C3orf64	1.765
SYT5	-0.204444444444444
PON1	-0.630333333333333
FLJ10357	1.47425
ATP4A	-1.239
GNPDA1	-0.411833333333333
MGAT1	1.6995
C14orf121	0.083
SLC35B2	-0.825
MIER3	0.305833333333333
CHEK1	-4.8105
ZNF8	-1.138
TXNDC1	-0.311333333333333
CKB	-0.7255
RTN3	1.10328571428571
FZD2	-2.66616666666667
PART1	-0.643285714285714
PSMB6	-0.326
PCDHB8	-0.443
PHC3	-0.112333333333333
PPP1R8	-0.776666666666667
NOVA2	2.51
TNFRSF11B	-2.874125
GOLPH3	1.13616666666667
UBLCP1	0.177
SUHW3	-1.2925
TTLL1	0.65775
OPN4	0.6485
OR13G1	1.165
ZPBP2	-0.3635
HSD17B11	1.539125
C9orf50	-0.664
DHDDS	2.13964285714286
CTSW	0.8891
NEFM	-3.115
MRPL28	-0.5695
SYN1	-0.6844
PIGV	0.386833333333333
ZIM2	-0.759
APBB1	0.895
SND1	-1.026
C1orf123	1.0945
CHD3	-0.86475
BHLHB8	0.5725
RNASE2	0.245833333333333
BCAP31	1.62375
SLC25A44	0.226333333333333
CHD6	-2.1045
PIB5PA	-0.671769230769231
SELS	0.68125
LOC541471	-0.990125
FAT2	1.5875
ZNF81	0.9965
OR4C16	0.913
FLJ10081	0.2002
LRRC4	1.075
CS	0.528833333333333
N4BP2	-2.13725
IGFBP7	2.66375
ZNF318	0.100083333333333
NDNL2	1.05575
ZNF609	-0.2985
SIRT4	1.13475
EXOSC10	-0.84975
ECE2	-1.30975
OVGP1	-0.21425
GTPBP3	-1.5255
PACS2	1.3432
C19orf36	0.012
ARL4C	-1.61
ATG4B	-0.527875
UBQLNL	0.6495
RHOXF2B	-4.343
PLEKHG2	-0.686
GALR1	2.886
AQP4	0.316333333333333
HDAC7A	0.468
DCUN1D3	2.29325
OR8A1	0.3695
CCRN4L	0.23725
CBR4	-1.33583333333333
KIFC1	-4.23716666666667
SLC7A14	-1.642
LHX5	1.585
TRPC7	0.0445
LPXN	-0.481
SERPINA1	-3.276
RPS13	0.1363
BPIL3	-0.225
PRKAA1	-0.3805
FADS2	-1.7039
ENAH	0.082625
PRO1768	0.198
APBA2BP	-0.42825
LIPH	-0.954
C3orf33	0.5425
RCC2	-1.888
ALDH1A2	-1.1544
RNF103	1.382
AHCY	-1.468125
ALG12	0.27
CCL17	0.567
ZNF543	0.5995
ESRRG	0.9824
CNGA1	1.069
RDH5	3.88583333333333
OTX1	-2.1931
PTGFR	1.72133333333333
CDR2	-0.296
SELE	7.52975
NLGN2	-1.1584
EXOSC9	-0.65475
ZNF566	0.0746666666666667
KLRC2	-4.474
GPR12	1.0205
KIAA0196	0.26675
PDRG1	-1.3345
SSR3	-0.377857142857143
MSI1	-0.514
CST9	-1.6805
CC2D1A	-0.2035
PLAGL1	1.15727777777778
ZNF778	-0.4495
RNF2	-0.0155
KLF6	2.48116666666667
THBD	4.08166666666667
tcag7.1314	1.537
NR5A1	-0.302833333333333
ABCD2	5.096
DNAJC7	-1.696
CLEC4C	2.364
TM2D3	1.41725
CCDC4	-1.347
PLAC2	-3.15925
DCD	0.2755
FAAH	0.449125
POLA1	-1.65166666666667
TM7SF2	1.598625
FLJ39822	0.340666666666667
FLOT2	0.25525
MAP4K1	-0.738833333333333
SRP68	0.219
C21orf74	-1.128
ARPC5	0.05125
LOC126075	1.38475
HECW2	0.283625
ZDHHC4	-0.1065
ANKRD42	1.3627
PDE9A	1.11716666666667
ABCA8	5.9025
NDUFS2	0.338
UBR5	-0.419125
BTBD16	-2.2785
LOC554174	0.029
ZNF20	0.3095
KIAA1843	-2.047
WDR17	-0.234857142857143
C15orf33	-0.798
RNF113A	-0.75275
CAMKK1	-0.6472
CLCN2	-1.41825
ANXA6	0.868
LOC340069	0.302
EMID1	-0.363875
DPM3	-0.9835
ELA1	-1.214
SLC25A13	-1.592
KRT24	1.1275
SMPD1	0.808
TH	-0.14325
COL6A2	1.63607142857143
ANKS1B	1.548
GPR126	-1.8487
ZC3H12A	-0.0663333333333333
TMEM47	3.009
C2orf51	-0.111666666666667
C1orf88	1.36516666666667
HSF2BP	-0.9375
AKAP10	-0.35025
RPAP3	-0.793
KLHDC8B	2.544625
STOM	2.0663
MUPCDH	0.250857142857143
C10orf72	1.040875
PLEKHA3	1.3435
TCP11L1	0.14875
CWF19L1	0.34675
SPEF1	0.185923076923077
YSK4	0.722666666666667
ELN	3.9082
SAMD8	1.4275
MPI	-0.945
MEPCE	-0.0696
ABCC3	-0.74075
NANOGP1	-3.207
KCNK17	-0.533285714285714
HLA-DMB	4.2885
RRAGA	1.334
ANGEL1	-0.0275
RBM32B	0.133
CPN1	-2.9285
MGC52282	-0.4917
HLA-A	2.0205
OR9G4	0.589
EDNRB	1.979625
SCD	1.24814285714286
C14orf80	-2.32033333333333
BAGE2	-0.693
RABL4	1.04883333333333
RCVRN	0.6875
SHANK1	0.594
NLRP7	-4.348
CD226	2.65266666666667
STAT3	0.878875
SYNJ2	-2.1333
TPCN2	-0.212
WDR36	-0.847166666666667
MBD4	-0.31725
ROBO1	0.2187
ST3GAL6	-1.0155
SLAMF8	2.97483333333333
ATN1	0.4325
GPR141	0.804333333333333
KRT36	0.0775
TPH1	0.09
DDX52	-0.7055
ZSCAN29	0.0463333333333333
TRPT1	-0.985833333333333
DPEP3	0.465
DENND4A	-0.305
TSPAN16	0.6065
PTCHD2	-0.363
LOC145814	-0.2705
CAP1	0.243166666666667
EIF5A2	0.8963
NT5DC3	-1.061875
SEPT9	-2.000625
SEZ6L2	-2.995875
EGFLAM	4.66975
VPS11	1.147625
NDUFB5	0.3865
CIDEA	4.81866666666667
IER5L	-1.2225
N6AMT1	1.01675
FAM83C	0.0720000000000001
OXR1	0.80025
IRX1	0.673
DGKB	-0.148166666666667
GCN5L2	-2.6575
MIR16	0.457
FBXW9	-0.51825
WDR4	-2.60716666666667
PDC	-0.549
VPS33B	-0.288
HEXB	0.6885
FLJ32214	-0.68925
TCEB3	-0.354
CRLF1	-3.68075
ABI3BP	3.9225
C8orf22	-0.99475
PYCR1	-2.82525
KIAA1706	3.105
CDK5R2	0.333
WAS	0.1425
C12orf60	-0.2125
CCBL2	0.271375
MADD	0.35025
C5orf34	-2.008
WDR42A	1.0987
KLF12	-0.59525
HSPA1A	1.4095
ITM2C	-1.10908333333333
DAPK2	3.52566666666667
LOC442590	1.9695
SUMF2	1.896625
CENPA	-4.50892307692308
TMED5	0.940625
CDH6	0.2468
BRP44	1.17775
THG1L	-0.523
GABRA2	1.04075
C14orf166	0.3915
MYL1	-0.7185
TNFSF18	0.638
PAP2D	-1.1856
PPIB	-1.066
KLHL4	0.391125
SFN	-2.795
CCDC127	0.55575
FRAP1	0.2135
GOLGA5	0.221
SDCCAG1	0.493625
MGC21675	-0.692833333333333
C10orf95	-1.95725
KIAA1345	1.11216666666667
C1orf163	-1.379
LACE1	0.0421666666666667
OR10K2	-0.6245
CENPN	-2.80428
TMED2	0.47425
UGT1A6	-0.616
ANG	1.2055
U2AF1	-1.00216666666667
CASC2	-0.167333333333333
NMT2	2.857
OSGEPL1	0.567125
DFNB31	-1.5255
SLC6A20	-0.332
DKC1	-1.79325
FXYD4	-3.39725
WDR64	0.728
MGC5590	-0.086
CREBZF	-0.544166666666667
DAZ1	-0.0836666666666667
PRPSAP1	-0.18775
GCHFR	-0.6045
TTC7A	0.0685
LOC196993	-0.309
UBD	-0.633833333333333
S100A1	-0.318285714285714
RPL6	0.612
DNAJB6	0.4643
NAGS	-0.9924
C2orf58	0.5365
KERA	0.846333333333333
MT1X	0.1148
UBE2B	1.9227
KEAP1	0.7375
MST1	-3.09725
OMA1	0.6585
ABLIM2	2.33525
BCL2L13	0.57875
JAZF1	1.33966666666667
TMEM63B	0.376
S100A8	0.3649
ARFIP2	-0.82675
UROS	0.28475
KHDRBS2	0.861
POLQ	-3.570375
SOAT1	-0.68725
SPAG4	-2.97575
MRPS30	-1.46533333333333
LOC494141	0.64375
OR2T11	0.265
ORAOV1	-0.0533
ZNF184	-0.831333333333333
TCEB3B	0.0815000000000001
ADAM21	1.029
GDPD1	-0.31875
SPINLW1	0.49925
PRR14	-0.756
KCTD9	0.000500000000000056
NUDT3	0.08225
KIAA1822	0.5823
HIST1H4K	-1.62
DFNA5	-0.934
GABPA	-0.26575
C14orf44	0.42025
POLB	-0.52675
PTAR1	0.384
SEC31A	0.7453
TRIM58	-1.20125
TAS2R14	-0.226
VPS8	0.97725
H1F0	-0.567833333333333
PRKCB1	-2.27633333333333
UGT2A1	1.032
TOR1B	-0.31
LSS	-0.48375
C2orf19	-0.822
HNRNPC	-0.421357142857143
TMEM100	4.42316666666667
LOC116349	0.09625
OR51M1	null
CCDC142	-1.4875
ISG15	-0.3099375
ZCCHC14	-0.58525
CREBL2	2.30475
TGDS	-0.78925
DC2	-0.7365
CACNA2D3	-0.245357142857143
ZNF429	-1.3165
LYPD6	-1.3295
SUCLG1	1.39616666666667
OR51I1	0.004
MAGEH1	2.34525
PRPF40A	-1.0225
SMR3A	1.053
SPINK2	0.099
THAP2	1.21175
NPY5R	5.440375
IRF4	-1.87125
SPESP1	2.14383333333333
OR10S1	0.626
DTD1	-0.70925
TUBE1	0.521
DDX19A	-0.188
PDPN	-1.706125
TMEM34	0.798916666666666
MGAM	0.5805
COL3A1	5.76994444444444
GFM2	-0.44
OR5A2	0.541
PSG9	-0.860666666666667
ARHGEF11	0.8825
IVNS1ABP	-0.495625
SIGIRR	0.08925
DUSP19	0.258
DNAJC14	0.0938
ACSS1	-0.284375
IL1RAPL2	0.344
C4orf30	-1.20325
SEPT4	4.03075
LANCL3	-1.7695
SPAG17	4.93016666666667
PRDX3	1.105625
HNF1A	-1.836125
P4HA2	-0.42775
RFWD3	-2.27783333333333
MOV10	-0.86675
DNAJA5	0.287285714285714
LOC729440	0.3655
LOC200383	1.765125
SMC2	-2.13125
MIXL1	-0.575333333333333
TMEM9	-0.66525
FAM86A	-0.1815
ZNF174	0.2436
MYH14	-1.4285
CCR8	0.73
VPS37C	0.0188333333333333
GPATCH1	-0.144
B3GNT8	2.368
TBX4	0.55475
CNR2	0.6455
PCDH1	1.53275
C5orf29	1.81575
OCIAD2	-0.375
PLCG2	1.91175
KIAA0247	1.36625
HRH3	0.172625
CAPN13	-1.559625
CCR1	-0.1745
MGC15523	0.680166666666667
UVRAG	1.80466666666667
DNAJA2	0.653833333333333
ITGA2B	-1.7035
CLDN5	4.739
PTPRN2	-1.06292857142857
ZNF512	0.182166666666667
PSAP	1.9365
CCDC140	-0.236
LRRC55	-1.81166666666667
CYP26C1	0.5785
C8orf47	0.48375
LYN	0.00987500000000003
DUSP6	1.54233333333333
TGFB3	2.19986666666667
ELK1	-0.3594
PCDH11Y	0.5234
HGD	-4.3305
C17orf58	0.6925
MYO3A	1.7385
SERPINE2	-4.581
AARSD1	-0.918
C14orf73	-1.5285
ADAM33	1.3495
ZNF491	0.6705
MAPK6	-1.44633333333333
TCN1	-0.913
SLC24A6	1.1245
UBE2R2	0.13075
H1FNT	0.557
TATDN2	0.0421666666666667
LILRB1	1.8
P2RY5	3.14
NUCB2	0.40025
C2orf37	-0.3065
SNX27	-0.217333333333333
MTA3	-0.065625
FOXO4	1.431875
ID4	3.81366666666667
SOX5	0.228333333333333
PXMP3	1.369375
OR52M1	0.313
SFT2D3	0.143625
INA	-3.5085
MCOLN1	1.38975
NFIX	0.9974
CLEC14A	6.1185
HIBCH	1.6005
PLA2G5	2.73825
TIMM10	-1.00033333333333
MED17	-0.3503
COL4A4	-1.5175
TPP1	0.578166666666667
GJA3	-2.1456
TMPRSS5	-0.4655
AADACL3	0.32
DNMBP	-0.27
ENPP5	0.135666666666667
NQO1	1.3629
ZSCAN2	-0.44075
SEC24C	0.219
GTF2A1L	3.7215
AXIN2	-0.2026
FAM33A	-0.96525
C16orf13	-1.035875
SPNS2	1.641
TAF1	-0.49
AP1G2	-1.58733333333333
RBM42	-1.12316666666667
HCN2	-1.04983333333333
EFHB	0.640666666666667
RUSC1	-0.4585
GRIK5	-0.279
USP21	-0.897
ATAD3C	-0.3625
ORMDL2	-0.44725
PRSS7	-4.16475
PSAT1	-3.43275
FLJ13195	0.541666666666667
TBC1D1	0.65
IFNG	1.90475
OTOS	0.237333333333333
ZNF773	-0.0861666666666667
EMD	-1.4665
RETN	0.79175
CCL8	5.8205
APH1A	0.463375
COX18	-0.291875
GTF2IRD2	0.209
CCDC82	1.23025
PAFAH2	0.6213
NPEPL1	-0.4901
RP11-114G1.1	0.312
TP53INP1	0.368285714285714
ZNF300	-0.535
FOXL2	-3.52275
LARP2	-0.00575
LATS1	-0.01725
HTR6	0.201
SPOCK2	-0.123333333333333
RNF144B	2.512
HTATIP2	-0.35725
MGC10334	-0.290916666666667
CENTA2	2.6285
FGF2	4.0645
FXYD7	0.16375
PHYHIPL	-2.35
GPR34	7.33325
DDX6	-1.4185
OR10W1	0.229
LHFPL1	-1.012
ZNF313	-0.550857142857143
VPS28	-0.2255
AP3M1	0.5339
AKR1CL2	0.64725
TRAF4	-2.5905
OR2B11	0.0845
C19orf12	2.5415
AKAP9	-0.1595
C1orf62	0.384666666666667
SLC20A1	-1.9801
FAM112A	-0.765
LDB2	3.68375
MRPS23	-0.84475
KLK5	-0.487
SPTB	0.115111111111111
EFEMP2	2.1985
EFNB2	2.33975
PCM1	0.234214285714286
NMNAT3	2.889625
TSG101	0.782333333333333
C8orf40	0.5845
NOB1	-1.14975
ABHD3	-0.17925
GTF3C4	-1.43175
PIGN	0.178333333333333
GALNTL1	1.42475
AEBP1	1.336
OR9Q1	0.9305
ANKRD2	0.08
CCL28	-2.41225
TRIM38	0.6635
TMCC1	0.95725
SMG5	-0.304
LRRC7	-0.3415
NCAPD2	-2.57733333333333
C6orf153	-0.9865
C1orf74	-0.69225
OTUD6A	0.803
DCP2	-0.432333333333333
TMEM24	-0.44325
RPL18	-0.883666666666667
TMEM177	-1.92375
LRRC37A3	-0.142
C1D	-1.38633333333333
LDHC	-0.913
UBE4B	0.626833333333333
NIT1	0.709
BTN3A3	1.50825
RASD1	4.880625
COMMD3	0.258
SHFM1	-0.27225
BIRC8	0.561
DUT	-0.756
C12orf51	-1.4
LRRC59	-1.14666666666667
LY6H	0.99525
WDR22	1.24741666666667
EDEM1	-0.762214285714286
ADH1A	4.3275
PANX2	-0.8327
CYP11B1	0.6075
CDC73	0.15975
GPR172A	-0.7265
GSTM3	1.88930769230769
KCNA5	1.143
SERAC1	0.384
NFATC2	-3.13
ANAPC5	-0.584333333333333
C15orf24	1.07775
NFATC2IP	-0.856583333333333
TNRC6C	0.554666666666667
MGC102966	-1.030375
FGD5	3.32516666666667
MED9	-0.22
RAB13	0.529166666666667
C15orf49	0.171
CRYGS	-0.239
C12orf53	-1.025
LOC283693	-0.0325
COX6B2	-1.12275
PHF14	-0.34925
FAM3A	-0.169125
RPL13	-0.6827
PRDX2	-0.4198
FLJ34047	-3.11725
PRMT3	-1.16775
KCTD19	-1.4575
TRIM10	-0.5785
MGC26597	-0.960666666666667
GCNT4	-0.1665
GPRASP1	2.55675
CDKN1C	1.79791666666667
RHBDL2	-0.1507
HSPH1	-0.81925
AQP1	4.68725
COL17A1	-3.0861
GFAP	0.40325
CDC16	1.00475
KIAA1614	1.333
C6orf118	-0.533166666666667
ZSWIM5	-1.60925
FAM83F	1.97825
LYNX1	0.814875
SYNPR	-0.7595
XG	5.37583333333333
PRSS16	-2.390625
KIF13B	1.01742857142857
PCDH9	4.895625
HIST1H2AH	0.0993333333333333
RBM18	-0.908
ZNF626	0.089875
HEXIM2	-0.143
ITFG1	0.732
TUBG2	-0.9535
SFRS7	-0.0515833333333333
C9orf14	-1.279
EXTL1	-2.31175
GBP3	1.2735
WDR5	-1.46325
RARG	-0.0798333333333333
MYO7A	0.663625
CECR6	-0.959
C13orf3	-3.66657142857143
SFRS18	-0.60775
ACVR1B	0.0166666666666667
PSMD1	-0.2518
C7orf31	0.8104
ILVBL	-0.80575
IFNGR1	2.413
RNF186	-0.285333333333333
NOL9	-0.5515
MAGEL2	0.84175
SLC29A2	-0.42325
NHSL1	-0.2975
RBMX	-1.458
PSORS1C2	0.287625
RAD51L3	0.436916666666667
LCN6	2.87825
ORAI2	-1.41175
BRUNOL6	-0.2024
OR4K5	0.3275
CDC123	-0.283875
MSLN	-2.058
WWTR1	-1.09016666666667
ZNF700	-2.21633333333333
COBL	-0.97225
PPP1R16B	1.635125
GAS7	0.4614
MDN1	-0.690375
HAAO	0.564
C9orf68	1.23675
TNFAIP2	1.068875
FOXN1	-0.231
hCG_2033311	-0.860166666666667
ATP6V0D2	1.177
RPL41	0.262875
SLC38A1	-3.1655
ARHGAP6	0.11375
ADAD2	1.85425
PHF20L1	-0.05475
MCM3AP	-0.0911666666666667
ST3GAL3	0.940666666666667
SNX1	0.601666666666667
ELF5	-0.697
PARP3	1.06675
RBM8A	-0.245625
LINGO4	-0.172
ITGA9	1.276
ZFR	-0.08125
ACSL6	0.115875
FLJ20699	0.6365
DAOA	2.998
FABP4	7.20975
KCNB1	3.136
CANX	0.5523
SLC25A28	1.13233333333333
ADIPOR2	0.203
ECHDC2	2.630375
SMA4	-1.6055
FRZB	3.14
PABPC1	-0.872666666666667
DMRTB1	-0.243857142857143
APOBEC3G	0.61375
CATSPER2	-1.116
CUEDC1	0.426333333333333
STARD9	1.764625
CLDN8	0.608428571428571
LOC23117	-1.06763636363636
E2F6	-0.604444444444444
TMEM126B	0.874833333333333
DPY19L4	0.912
GIMAP5	4.53783333333333
NDUFA9	-0.377666666666667
FAM77C	-1.8945
CTPS2	-0.27275
LOC51035	0.393375
WDSOF1	-1.1865
EGLN3	-2.056625
PITX3	-0.0678333333333333
OR52E8	1.247
GRM4	0.294
KLK1	-3.09433333333333
GPM6B	-0.637125
RRAGD	1.39283333333333
PAGE5	-4.28625
UCHL5	-1.02033333333333
ULK3	-1.296
AIM2	0.448333333333333
PNO1	-0.862666666666667
OR2F2	0.457
GNAT2	-0.069
SIX1	2.19175
ST13	1.25758333333333
ZBTB44	0.647375
TIMP2	-0.11
ZMAT4	-3.37275
GTF2IRD1	-0.843333333333333
ZNF19	0.3945
ZNF714	-1.80525
RSC1A1	-0.245
C9orf80	-0.109
PSMA8	2.10166666666667
TMEM141	-1.27175
COX4I1	-0.073
CTAGE1	0.102166666666667
DTWD1	0.98175
HSD11B1	5.26925
KRT6B	-2.20025
ARID4B	0.674
LHFPL3	-1.565
WWP2	0.434363636363636
ZNF326	-0.21
RGPD1	-1.801
CTSH	0.539666666666667
FASTKD1	-1.51275
PAF1	0.7825
TTC9C	-0.623
IFT57	1.5932
PRSS36	-2.4475
IL20RB	0.5575
ZNF592	0.172333333333333
DCTD	0.4564
CFP	3.53375
MFNG	1.36475
JMJD2B	-0.73
ALDH3B1	-1.01725
THSD4	-1.34366666666667
KCNJ5	2.25783333333333
LMNA	0.726166666666667
TBCD	0.110375
ZNF250	-0.989666666666666
CASQ2	4.50766666666667
PEG10	-4.78172727272727
PRAME	-5.2436
NP	-0.4095
TRIM59	-2.88233333333333
ZNF12	-0.4455
XTP3TPA	-1.268
SIGLEC7	-0.3017
PANK4	0.062
FAM70A	-1.6885
SNED1	1.6295
HIP1	-0.6157
RAET1E	-0.5795
AMAC1L2	-0.5685
AHNAK2	0.26625
TOE1	-1.20416666666667
RECQL4	-2.91525
SPRYD3	1.5685
DPAGT1	-0.16
MAGED2	0.539
ANKRD55	-0.101333333333333
TRPS1	2.04666666666667
DOK7	-2.565
TFPI2	-3.87475
GTF2H3	-1.3235
CYP4F11	-1.73325
LHX2	-4.96283333333333
ATG16L1	-0.118666666666667
ASB12	0.972
C1orf116	-0.867142857142857
NF2	-0.2091
POM121	-0.4786
PHYHD1	1.9756
TXNDC17	-1.0845
DKFZp779O175	0.1205
NUP62	-0.551428571428571
MYO18B	-1.49366666666667
PRAMEF1	-0.048
TCBA1	2.18114285714286
TMEM168	1.2145
FJX1	-2.447
CLCF1	-0.316
SEPN1	-0.04475
IGSF2	0.247
NUDCD1	-0.487666666666667
TFF3	-1.8325
NDFIP1	1.19471428571429
CHCHD4	0.19825
TNR	0.146
CUTA	-0.8935
USP44	-3.001
DPP10	-0.2466
IWS1	-0.182333333333333
PCGF1	-0.4525
SULT1C4	1.665
NTF5	-2.88875
PTPN13	1.0185
SSTR5	0.123
SFRP1	3.503125
IDH3B	-0.213375
SUOX	2.24866666666667
TMCO5	-0.316
GOLT1B	-0.02275
MIB1	-0.735714285714286
PCDHGB1	0.375
SUSD1	-0.1775
ICAM5	-3.31516666666667
PAPOLB	-0.817666666666667
URM1	-0.5853
TMEM106B	0.171333333333333
LRIG2	-0.65775
SLC27A5	-1.341
CLIC6	3.8907
ZNF420	0.706833333333333
SCN9A	0.931
KIAA1909	-1.34725
ELMOD1	-1.5555
PRKAG1	1.201
FAM64A	-4.36977777777778
EEF1G	-0.7769
SMAD5	-0.3105
INCENP	-3.5295
WASF2	0.269
GARS	-1.5588
CDK10	-0.2255
HLX	2.52683333333333
MDM4	-0.25325
ZNRF1	-1.24221428571429
HHATL	-0.6225
FAM21C	-0.0967
HIST2H3C	-0.3555
PFDN2	0.595875
ZNF200	-0.807
NDN	2.90725
HBA2	1.12333333333333
FBLN5	3.7015
PUM1	0.269928571428571
TNNT1	-4.01483333333333
C19orf59	0.243666666666667
HNRPH2	0.840833333333333
RAB7A	0.5655
PMS2	0.150375
BIRC3	-0.536
NRSN2	-0.37425
OR52K2	0.06925
SPOCK1	-0.848076923076923
H2AFY	-0.63
RXRB	0.352
ZNF638	-0.264166666666667
ANKRD45	-0.506
ACTN4	-1.18616666666667
FXC1	0.72975
EIF2B5	-0.1945
VPS33A	-0.33475
PINK1	1.58175
FAM106A	null
SKIP	1.5755
GAPDHS	1.23475
MUM1L1	2.06925
PSTPIP1	1.396
CNTNAP1	-0.9819
CYP26A1	-3.82925
APOL2	1.2976
TACC2	1.016625
COX7A2L	0.54
HSD17B1	0.804
ARRB2	0.05025
SLC7A6	-0.0883
HSD17B10	-1.16475
RBJ	0.5355
NUP155	-2.09175
MRPL10	-0.380166666666667
CYCS	-0.736083333333333
CCDC46	2.28366666666667
TECTA	0.323
GNAL	0.22025
LPO	0.3445
PEBP4	0.258
DDX11	-2.049
C18orf12	0.3825
TAF9B	0.363833333333333
IMP4	0.1225
RPA4	1.0815
NDUFS1	-0.1125
UPK1A	-0.800333333333333
ARRDC2	0.302833333333333
C18orf20	1.262
AES	0.801214285714286
CD2BP2	0.321666666666667
C16orf54	0.4395
UGT2B17	-2.827
FGFR1	0.751409090909091
CEACAM6	-4.90644444444444
CHRM5	-0.24675
CERK	-0.169375
AP3S2	0.698285714285714
ANKS4B	-0.75525
CLCNKA	1.15116666666667
ZNF208	-1.3195
HLA-DRB5	5.3125
CARKL	-0.45
GOT1	-1.10583333333333
CASP6	-0.148625
HOXA1	0.0695
RCL1	0.6875
ZNF181	1.312
RAB40B	1.5665
MRPL38	-0.124375
LRRN2	-0.42475
C3orf25	0.6795
OR5D14	-1.485
OR10AG1	-0.3545
BET1L	0.7708
FRY	4.70125
AK3L1	0.4325
CSF3R	0.5515
POLR3K	-1.6575
ATG2B	-0.0413333333333333
EPS8	1.45266666666667
DARS	0.446
C10orf56	2.3715
DAD1	0.0300833333333333
RIOK1	-0.4005
HERC2	0.464
HSD11B2	-1.0775
FAM96B	-0.689
MGC13057	0.915125
BSN	-0.74875
CAND1	-0.402333333333333
HCST	2.202
ACTR10	0.984666666666667
OR8D4	1.0655
NASP	-1.2658
COL9A2	-1.3335
LYZL1	-1.157
GPC5	-1.0795
TBL3	-0.925333333333333
CENTD2	1.1142
OR5AP2	0.49875
TLR1	2.5985
LMO6	-0.52625
ZIC2	-3.70875
CPNE5	0.70175
ZMYND15	0.58875
FLJ22374	0.65625
CCDC106	-0.06875
PARP16	-0.41275
PDIA3	-0.21675
C14orf126	1.0465
CECR2	-0.5395
SFRS1	-0.434
FIGLA	-0.235
DCP1A	0.306
MGC45800	-0.0177
TEKT1	0.5114
C10orf67	-0.777
CLN5	2.25275
NTN2L	0.2075
GLE1L	-0.136
CES2	0.6217
GNAS	-0.75575
DDX53	0.598
TSPAN13	0.96125
MRPL52	-1.3618
SPIRE2	-1.2075
TAS2R39	-0.1555
SCUBE3	-0.02775
UCRC	0.3411
CDKL3	1.33975
KIAA1715	0.7049
ZNF345	0.91025
RTF1	0.06225
DHRS7	1.33825
RIPK4	-4.8245
EXOSC2	-1.65433333333333
MS4A2	3.71025
FGF17	-0.0155
WDR59	-0.968
EVI2A	-0.17125
IL17RC	0.351666666666667
HS3ST1	1.6305
ITGB1BP2	-2.758
RBPJ	0.0131666666666667
