Hybridization REF	TCGA-E2-A15I-01A-21R-A137-07
ACSS1	1.408125
IL1RAPL2	0.757
C4orf30	-0.58425
SEPT4	1.9725
LANCL3	-2.825
SPAG17	4.11983333333333
PRDX3	0.062125
HNF1A	-1.73575
P4HA2	-1.821125
RFWD3	-1.66383333333333
MOV10	0.01925
DNAJA5	-0.0189285714285714
LOC729440	0.643
LOC200383	2.220875
SMC2	-2.59975
MIXL1	-1.4475
TMEM9	-0.03125
FAM86A	1.327
ZNF174	1.133
MYH14	-0.37575
CCR8	-0.013
VPS37C	1.20116666666667
GPATCH1	0.0496666666666667
B3GNT8	1.913
TBX4	-0.67775
CNR2	1.60066666666667
PCDH1	1.3875
C5orf29	5.2245
OCIAD2	0.61775
PLCG2	0.56575
KIAA0247	2.730375
HRH3	-0.4436
CAPN13	3.060875
CCR1	-1.4284
MGC15523	-0.0147222222222223
UVRAG	2.5135
DNAJA2	-1.03516666666667
ITGA2B	-1.03533333333333
CLDN5	3.47225
PTPRN2	1.25514285714286
ZNF512	0.0666666666666667
PSAP	0.8125
CCDC140	-3.488
LRRC55	-0.108
CYP26C1	0.176
C8orf47	1.67375
LYN	-0.505625
DUSP6	-0.129833333333333
TGFB3	3.51386666666667
ELK1	-0.6687
PCDH11Y	-1.177
HGD	-0.969
C17orf58	0.78825
MYO3A	0.202
SERPINE2	-4.19116666666667
AARSD1	-0.6465
C14orf73	-1.11875
ADAM33	-0.03025
ZNF491	0.6505
MAPK6	-1.30733333333333
TCN1	4.4895
SLC24A6	0.6655
UBE2R2	0.0745
H1FNT	0.02825
TATDN2	0.00833333333333334
LILRB1	2.2005
P2RY5	1.888
NUCB2	2.973
C2orf37	0.1895
SNX27	0.328666666666667
MTA3	0.082
FOXO4	0.25275
ID4	0.326833333333333
SOX5	-2.77883333333333
PXMP3	1.131375
OR52M1	-0.043
SFT2D3	-0.093125
INA	-3.838
MCOLN1	0.696
NFIX	0.878
CLEC14A	5.2315
HIBCH	-0.0465
PLA2G5	0.68275
TIMM10	-0.414666666666667
MED17	0.146
COL4A4	-0.042
TPP1	0.828333333333333
GJA3	-1.17483333333333
TMPRSS5	-0.5095
AADACL3	0.7065
DNMBP	0.46925
ENPP5	4.49033333333333
NQO1	-0.832
ZSCAN2	-0.354
SEC24C	-0.123
GTF2A1L	-1.448
AXIN2	-1.0133
FAM33A	-1.8365
C16orf13	0.0395
SPNS2	0.845
TAF1	-0.10575
AP1G2	0.799166666666666
RBM42	0.3185
HCN2	0.649833333333333
EFHB	3.5635
RUSC1	0.378
GRIK5	0.0555
USP21	0.392833333333333
ATAD3C	0.26325
ORMDL2	0.074625
PRSS7	-4.457
PSAT1	-5.7025
FLJ13195	-0.147333333333333
TBC1D1	0.0896666666666667
IFNG	3.44575
OTOS	-0.0583333333333333
ZNF773	0.382666666666667
EMD	-1.1355
RETN	-0.88825
CCL8	3.49
APH1A	0.2915
COX18	-0.46825
GTF2IRD2	0.07275
CCDC82	-1.703
PAFAH2	0.485
NPEPL1	-0.746
RP11-114G1.1	0.454
TP53INP1	2.255
ZNF300	-0.746166666666667
FOXL2	-3.475
LARP2	0.6035
LATS1	0.57275
HTR6	0.5635
SPOCK2	0.892333333333333
RNF144B	3.1375
HTATIP2	-1.3405
MGC10334	0.268333333333333
CENTA2	1.88216666666667
FGF2	-1.46
FXYD7	-0.0475
PHYHIPL	-2.087625
GPR34	5.45675
DDX6	-0.5035
OR10W1	-0.0285
LHFPL1	-1.654
ZNF313	-0.733642857142857
VPS28	0.46175
AP3M1	-0.0918
AKR1CL2	0.7975
TRAF4	0.047125
OR2B11	0.498
C19orf12	-0.0781666666666667
AKAP9	1.368
C1orf62	-0.4105
SLC20A1	-1.2398
FAM112A	0.6055
LDB2	0.984
MRPS23	-1.3145
KLK5	2.88425
SPTB	-0.6153
EFEMP2	0.37625
EFNB2	0.085375
PCM1	0.892785714285714
NMNAT3	1.2985
TSG101	0.450833333333333
C8orf40	0.328
NOB1	-1.4495
ABHD3	1.1805
GTF3C4	-0.4645
PIGN	0.973833333333333
GALNTL1	-0.194
AEBP1	1.51675
OR9Q1	0.605
ANKRD2	-0.18
CCL28	-1.0785
TRIM38	0.718833333333333
TMCC1	0.103916666666667
SMG5	-0.21275
LRRC7	-0.686
NCAPD2	-1.61616666666667
C6orf153	-0.84575
C1orf74	0.07225
OTUD6A	0.3605
DCP2	-0.658333333333333
TMEM24	0.27275
RPL18	0.522333333333333
TMEM177	-1.02075
LRRC37A3	1.44725
C1D	-0.389333333333333
LDHC	2.4505
UBE4B	-0.437166666666667
NIT1	0.39225
BTN3A3	0.963875
RASD1	0.76725
COMMD3	1.1085
SHFM1	0.4285
BIRC8	-0.3435
DUT	-0.92625
C12orf51	0.876
LRRC59	-1.07516666666667
LY6H	0.59725
WDR22	1.138
EDEM1	0.135428571428571
ADH1A	3.211
PANX2	-0.4439
CYP11B1	0.53175
CDC73	-0.9835
GPR172A	-0.45475
GSTM3	1.73430769230769
KCNA5	0.05975
SERAC1	0.0988333333333333
NFATC2	0.8775
ANAPC5	-0.4165
C15orf24	-0.03575
NFATC2IP	-0.331916666666667
TNRC6C	0.593666666666667
MGC102966	-0.09725
FGD5	0.806333333333333
MED9	-0.41675
RAB13	0.175666666666667
C15orf49	-0.578
CRYGS	0.2299
C12orf53	-0.8026
LOC283693	-0.4325
COX6B2	2.237875
PHF14	0.619
FAM3A	-0.146625
RPL13	-0.4629
PRDX2	0.0566
FLJ34047	-2.488
PRMT3	-1.52325
KCTD19	-1.431
TRIM10	-0.937
MGC26597	-0.442
GCNT4	0.12625
GPRASP1	1.3575
CDKN1C	-0.243
RHBDL2	0.8438
HSPH1	0.779
AQP1	3.153625
COL17A1	1.6308
GFAP	0.542625
CDC16	0.65875
KIAA1614	-0.2685
C6orf118	4.076
ZSWIM5	-0.53525
FAM83F	2.51675
LYNX1	1.3426875
SYNPR	-2.12775
XG	2.83216666666667
PRSS16	1.097875
KIF13B	2.29628571428571
PCDH9	-1.861875
HIST1H2AH	0.101333333333333
RBM18	-0.50175
ZNF626	1.089875
HEXIM2	0.5905
ITFG1	-0.5485
TUBG2	-0.9505
SFRS7	-0.298833333333333
C9orf14	-0.601
EXTL1	0.0785
GBP3	1.63483333333333
WDR5	-1.92725
RARG	-0.0758333333333333
MYO7A	0.194875
CECR6	-0.53375
C13orf3	-2.477375
SFRS18	0.188875
ACVR1B	0.420666666666667
PSMD1	-0.8753
C7orf31	0.293666666666667
ILVBL	-0.76675
IFNGR1	1.26825
RNF186	1.7615
NOL9	-1.11875
MAGEL2	0.191
SLC29A2	-0.5555
NHSL1	-1.946
RBMX	-0.7275
PSORS1C2	0.283375
RAD51L3	-0.45775
LCN6	1.8835
ORAI2	-0.278875
BRUNOL6	0.7478
OR4K5	-0.024
CDC123	-0.998375
MSLN	-1.27016666666667
WWTR1	-1.72866666666667
ZNF700	-0.440166666666667
COBL	0.36325
PPP1R16B	0.889625
GAS7	0.3671
MDN1	-1.374875
HAAO	0.1265
C9orf68	2.612
TNFAIP2	1.34375
FOXN1	-0.059
hCG_2033311	-0.0711666666666667
ATP6V0D2	1.49
RPL41	0.783375
SLC38A1	0.910375
ARHGAP6	-1.04233333333333
ADAD2	-0.19775
PHF20L1	0.2235625
MCM3AP	0.481166666666667
ST3GAL3	0.202166666666667
SNX1	0.489666666666667
ELF5	3.959
PARP3	0.887625
RBM8A	-0.3024375
LINGO4	-0.095
ITGA9	0.524666666666667
ZFR	-0.33525
ACSL6	-0.078625
FLJ20699	-0.1533
DAOA	0.26275
FABP4	4.46475
KCNB1	-1.576
CANX	-0.1244
SLC25A28	0.533333333333333
ADIPOR2	-0.641125
ECHDC2	2.839625
SMA4	0.247
FRZB	3.879125
PABPC1	-0.157833333333333
DMRTB1	-0.299125
APOBEC3G	0.44575
CATSPER2	-0.4125
CUEDC1	0.410666666666667
STARD9	-1.071875
CLDN8	4.931875
LOC23117	0.535909090909091
E2F6	-0.845666666666667
TMEM126B	-0.495833333333333
DPY19L4	0.27725
GIMAP5	3.70466666666667
NDUFA9	-0.655333333333333
FAM77C	-4.271
CTPS2	-0.01775
LOC51035	0.371375
WDSOF1	-1.6265
EGLN3	2.30675
PITX3	0.715833333333333
OR52E8	0.862
GRM4	-0.1685
KLK1	-2.07283333333333
GPM6B	-1.070875
RRAGD	-1.53166666666667
PAGE5	-3.12525
UCHL5	-2.08533333333333
ULK3	-0.455333333333333
AIM2	2.07233333333333
PNO1	-1.419
OR2F2	-0.056
GNAT2	-1.4385
SIX1	-0.77525
ST13	-0.59475
ZBTB44	0.49325
TIMP2	-1.14225
ZMAT4	-0.25025
GTF2IRD1	-0.410333333333333
ZNF19	0.374333333333333
ZNF714	-1.10275
RSC1A1	0.22825
C9orf80	1.0305
PSMA8	0.615666666666667
TMEM141	0.89325
COX4I1	-0.761714285714286
CTAGE1	0.626
DTWD1	-0.07575
HSD11B1	1.21675
KRT6B	4.368375
ARID4B	0.75775
LHFPL3	0.30625
WWP2	0.253083333333333
ZNF326	0.436
RGPD1	0.559
CTSH	0.988
FASTKD1	-0.484
PAF1	0.8589
TTC9C	-0.31425
IFT57	0.5516
PRSS36	1.745
IL20RB	-1.233
ZNF592	-0.1945
DCTD	-0.6725
CFP	2.1
MFNG	-0.178625
JMJD2B	1.22875
ALDH3B1	-1.17625
THSD4	1.7755
KCNJ5	2.79116666666667
LMNA	-0.91
TBCD	-0.06125
ZNF250	-0.0213333333333333
CASQ2	2.16983333333333
PEG10	-4.20683333333333
PRAME	-3.80753333333333
NP	-1.39925
TRIM59	-1.245
ZNF12	0.77025
XTP3TPA	0.2125
SIGLEC7	-0.4555
PANK4	-0.355
FAM70A	-1.066
SNED1	0.20725
HIP1	-0.114
RAET1E	-1.574
AMAC1L2	-0.4315
AHNAK2	-0.859666666666667
TOE1	-1.251
RECQL4	-1.65375
SPRYD3	1.13725
DPAGT1	-0.25175
MAGED2	2.5693
ANKRD55	-0.0565
TRPS1	3.93316666666667
DOK7	-1.25025
TFPI2	-3.33625
GTF2H3	-0.595666666666667
CYP4F11	1.013
LHX2	-4.27983333333333
ATG16L1	1.11833333333333
ASB12	0.481
C1orf116	2.6675
NF2	-0.9024
POM121	-0.0979
PHYHD1	1.9074
TXNDC17	-1.0225
DKFZp779O175	-0.70425
NUP62	-0.0785
MYO18B	-0.886166666666667
PRAMEF1	-0.0295
TCBA1	0.809375
TMEM168	0.93775
FJX1	-1.6405
CLCF1	0.4355
SEPN1	0.9245
IGSF2	1.30075
NUDCD1	-0.742
TFF3	1.9285
NDFIP1	0.329214285714286
CHCHD4	-1.093
TNR	0.183
CUTA	0.288333333333333
USP44	-4.19925
DPP10	-0.9475
IWS1	-0.435
PCGF1	0.5745
SULT1C4	0.6985
NTF5	2.136
PTPN13	0.579
SSTR5	0.4235
SFRP1	-0.539875
IDH3B	-1.097625
SUOX	1.47066666666667
TMCO5	0.2345
GOLT1B	-0.86025
MIB1	0.0244285714285714
PCDHGB1	1.3625
SUSD1	-0.51475
ICAM5	-3.02816666666667
PAPOLB	-0.5245
URM1	-0.6349
TMEM106B	0.576333333333333
LRIG2	-0.424
SLC27A5	-0.81525
CLIC6	4.3523
ZNF420	1.68466666666667
SCN9A	-1.9081
KIAA1909	-0.13075
ELMOD1	-0.7585
PRKAG1	-0.1575
FAM64A	-4.01388888888889
EEF1G	-0.25845
SMAD5	-0.16825
INCENP	-2.9155
WASF2	-1.06
GARS	-1.5546
CDK10	-0.6594
HLX	-0.1245
MDM4	-0.392
ZNRF1	-1.2555
HHATL	-1.7125
FAM21C	0.9509
HIST2H3C	-0.24
PFDN2	-0.296
ZNF200	0.049
NDN	-0.8035
HBA2	-2.65733333333333
FBLN5	1.4545
PUM1	0.369857142857143
TNNT1	-2.36233333333333
C19orf59	-1.46433333333333
HNRPH2	0.733333333333333
RAB7A	-0.0988333333333333
PMS2	-0.377375
BIRC3	0.883833333333333
NRSN2	0.305
OR52K2	0.533333333333333
SPOCK1	0.121142857142857
H2AFY	0.083
RXRB	-0.2135
ZNF638	0.128
ANKRD45	-0.62925
ACTN4	-0.151666666666667
FXC1	0.385
EIF2B5	0.36525
VPS33A	-0.618
PINK1	0.451375
FAM106A	-0.839
SKIP	1.0751875
GAPDHS	-1.2215
MUM1L1	1.56825
PSTPIP1	1.634
CNTNAP1	-1.4299
CYP26A1	-1.66975
APOL2	0.2489
TACC2	0.692
COX7A2L	0.0966428571428571
HSD17B1	0.61625
ARRB2	-0.36675
SLC7A6	-1.034
HSD17B10	-0.732
RBJ	0.71625
NUP155	-2.13525
MRPL10	-0.203333333333333
CYCS	-1.14133333333333
CCDC46	-0.662333333333333
TECTA	0.0525
GNAL	-0.849
LPO	-0.041
PEBP4	4.08125
DDX11	-1.753
C18orf12	0.296
TAF9B	-0.161916666666667
IMP4	-0.1805
RPA4	-1.49233333333333
NDUFS1	-1.03825
UPK1A	-1.11466666666667
ARRDC2	0.8735
C18orf20	0.3535
AES	0.133214285714286
CD2BP2	0.7375
C16orf54	0.4975
UGT2B17	1.722875
FGFR1	-1.09095454545455
CEACAM6	-1.4164
CHRM5	0.0895
CERK	-1.437
AP3S2	0.417857142857143
ANKS4B	-1.67475
CLCNKA	0.498166666666667
ZNF208	-0.033
HLA-DRB5	4.3975
CARKL	-0.67075
GOT1	-0.871833333333333
CASP6	0.56
HOXA1	-0.8235
RCL1	-0.1875
ZNF181	1.11766666666667
RAB40B	1.2235
MRPL38	-0.347
LRRN2	0.9795
C3orf25	1.735
OR5D14	0.3
OR10AG1	0.035
BET1L	0.7523
FRY	4.1885
AK3L1	-1.1425
CSF3R	1.845
POLR3K	0.445666666666667
ATG2B	0.778166666666667
EPS8	-0.1655
DARS	-0.838
C10orf56	0.826
DAD1	0.784083333333333
RIOK1	-1.08066666666667
HERC2	-0.31025
HSD11B2	0.0806666666666667
FAM96B	-0.969
MGC13057	-2.1055
BSN	-0.513
CAND1	-0.772
HCST	2.451
ACTR10	0.604666666666667
OR8D4	0.5825
NASP	-1.2778
COL9A2	2.1145
LYZL1	-0.8065
GPC5	-0.9345
TBL3	0.00916666666666668
CENTD2	0.4457
OR5AP2	0.048
TLR1	2.86375
LMO6	-0.53825
ZIC2	-4.06575
CPNE5	0.50275
ZMYND15	1.41525
FLJ22374	0.52775
CCDC106	0.47275
PARP16	-0.08175
PDIA3	-0.2715
C14orf126	0.6075
CECR2	-0.5275
SFRS1	-0.828071428571429
FIGLA	0.2035
DCP1A	0.169166666666667
MGC45800	-2.6862
TEKT1	3.1415
C10orf67	0.0565
CLN5	1.67425
NTN2L	-0.2015
GLE1L	-1.047
CES2	-0.6575
GNAS	-0.558944444444445
DDX53	-0.3435
TSPAN13	2.707
MRPL52	-0.2454
SPIRE2	-0.312625
TAS2R39	0.08975
SCUBE3	-0.02225
UCRC	0.3264
CDKL3	0.489
KIAA1715	-1.3822
ZNF345	1.22725
RTF1	-0.026
DHRS7	2.01225
RIPK4	-1.20866666666667
EXOSC2	-2.14583333333333
MS4A2	3.97525
FGF17	0.14675
WDR59	-0.666
EVI2A	-0.51775
IL17RC	1.484
HS3ST1	1.57825
ITGB1BP2	-2.03
RBPJ	-0.914
GIMAP1	3.4125
INE1	-0.3225
ALDH18A1	-0.191375
TPI1	-1.714625
GATA6	-0.669
CABP1	-1.49966666666667
ZNF484	0.55
DAPK3	0.4875
GJB1	-2.09633333333333
PIN1	-0.389
SLC6A15	-4.15
CNO	-0.0425
RIN2	1.776625
FRRS1	0.512
CYorf15B	-4.152625
DMRT3	0.341625
ATAD1	-0.252
OTUD4	-0.455611111111111
ATOH8	-1.70125
ZSCAN16	1.189
ASCC1	-0.5495
OTUD3	-0.3255
MGC33212	0.627166666666667
YME1L1	-0.173125
RP11-218C14.6	0.0205
PCBP4	-0.2275
TNFRSF10A	-0.9455
CDH10	-4.3225
KL	1.7765
SCP2	0.504666666666667
C9orf119	0.470375
SON	-0.00308333333333333
MAFK	-0.529
SBNO2	0.611
SLC6A6	-0.4125
SC4MOL	-0.714875
FAM35B	-0.153625
PPP1R9A	1.360875
PDZRN3	1.1985
CXorf20	-0.6505
C6orf126	0.1175
AVEN	-0.917
FLJ21075	-2.072
C14orf132	-0.62475
PCK2	-0.296
GUCY2C	0.6585
BARX2	0.80375
PEX11G	1.8405
DAO	-1.253
C10orf49	-0.0633333333333333
EDNRA	2.34066666666667
PPP2R5A	1.2178
DDX39	-1.4065
SERF1A	-0.8595
ASCIZ	-0.0638
FNDC8	0.0205
PTMS	0.859
PHF7	1.23325
PIP4K2B	-0.2236875
HHLA2	0.24225
BDH2	0.9895
APOBEC2	-0.90025
PENK	-0.721
SMAD9	-1.6175
MT3	-0.138
RGL1	0.7505
ATG10	-0.943
DLGAP4	-0.516333333333333
APPBP2	-1.06528571428571
BACE2	-0.892714285714286
LOC339344	0.938
ZNF395	0.6633125
HIST1H2BL	0.09075
ZNF467	1.61675
SLC25A21	-0.4895
PALM2	-0.971166666666667
NSUN5C	-0.165
IL5	-0.37
CLSTN2	2.17625
ANXA8L2	0.789
PTGES	-0.61525
GDAP1L1	-2.3335
OPRK1	-1.505
WDR20	0.667666666666667
C12orf4	0.272375
NUP88	-1.404625
XRCC6BP1	-1.30466666666667
FCGBP	2.34678571428571
LEMD2	-0.0105
NOMO1	-0.33075
C10orf79	3.4655
ZNF79	0.6031
OCRL	-0.5886
HSPA8	-0.399916666666667
DIDO1	-0.065125
PLA2R1	1.8835
COG3	0.6769
NGDN	0.142
CBFA2T2	0.98975
PNOC	-0.204
PRRG1	-1.09108333333333
AGGF1	-0.550571428571429
DPF2	0.068
YIPF7	-0.1565
TRPV5	-0.0425
ZNF322B	0.415
MED12	-0.0558333333333333
CARS	-1.02283333333333
ABCC11	4.081
C9orf25	0.1715
MYH1	0.3195
FRYL	0.158416666666667
AGTRAP	0.04075
MMP27	1.403
ZNF432	-0.465
OR8D1	-0.0435
OR13D1	0.437
VWA1	1.914
STON1	-0.168
IL5RA	-0.26075
PERP	0.6253
C10orf107	1.36
TNFSF12	2.2645
FN1	-0.621583333333333
MTR	-0.996
PHLPPL	-0.329
ZNF425	0.90975
DHFR	-2.17355555555556
PPP1R12A	-0.217375
RSPO2	-3.101
ZNF7	-0.06675
ZNF583	0.33175
TPMT	-0.684166666666667
GPR132	1.56
OR2T12	-0.8505
SERTAD2	0.6394
ATP1A1	0.3978
FRMPD3	0.79825
ZNF672	-0.098
PLXNB3	0.398
EML5	1.1575
FAIM3	0.842
UBQLN2	0.63475
SORCS2	1.8665
PRIM2	-2.279
ACVR2A	0.464666666666667
YWHAZ	-0.365666666666667
PGM2L1	1.270375
GNAO1	-0.145428571428571
RPL10	0.5355
RPS6KA6	0.376
PFKL	-0.189166666666667
SH3D19	0.055
AURKB	-3.328
ZC3H6	1.658
DISC1	-0.295
FLJ39660	-3.675
TMEM25	3.2105
OSBPL10	-0.075125
CLTCL1	-1.9755
ALG6	0.08175
CATSPER4	-0.4925
LRTM1	-0.201
RRAD	2.634
TIPIN	-2.08975
CARD14	1.6575
RBM9	-0.5705
RASSF4	0.11925
SLC25A18	-1.042
C6orf58	-0.230833333333333
IGHD	0.424
PLA2G6	-0.2155
TPT1	1.501125
SEC63	0.0721
CCDC113	0.3709
TDRD10	1.211375
KIAA1666	-1.263125
TOR1AIP1	-0.0680833333333333
SYTL4	0.872166666666667
SPRR2F	-1.552
CEBPD	2.459
SNTG2	-1.45225
C20orf77	-0.257916666666667
TAS2R49	-0.9415
C6orf173	-2.33266666666667
SVEP1	0.9663
PXN	-0.3355
VIL2	0.764333333333333
C5orf21	0.785916666666667
DIXDC1	0.731125
GANAB	-0.641333333333333
PDSS1	-1.99175
NGFR	1.25925
ATP8B4	1.84325
BMP8A	1.077
CCDC132	0.191083333333333
GNRH1	-0.51725
OR10T2	0.26025
PDGFD	3.53333333333333
OR6W1P	0.5395
HARS	-0.391416666666667
KRT77	0.354
AQP8	0.19175
ITGB1	-0.0264
ZNF254	0.6608
PAX1	0.0648333333333334
PSMC4	-0.5371
ANKRD22	4.27325
PSMD8	0.0301666666666667
HTR1E	-0.990166666666667
SOX10	-2.1352
OR5B2	0.4725
RABGEF1	-0.575714285714286
MAP1LC3B	-0.8505
CYB5R4	0.04775
AGXT2L1	0.1395
FLJ41603	3.117
TRAPPC2	0.516333333333333
FNTB	0.7713
FLJ14107	-0.543666666666667
AURKAIP1	0.13075
DSE	1.47175
NFKBIZ	0.549333333333333
OSBPL3	-1.31066666666667
LOC130576	1.828
SLC39A9	1.52483333333333
LOC137886	0.355333333333333
RHCE	-1.3625
ATG7	0.5515
FAM82A	0.604666666666667
FBN3	-0.257
MCFD2	-1.17416666666667
CASP14	-0.131
EPS15	0.846166666666667
SFRS2B	0.737
C19orf47	-0.5025
PLAC9	0.368
GPR23	-0.3795
BTNL3	-0.501333333333333
RGS8	-0.165
GNS	-0.040875
ENO2	-2.5895
CBX1	-0.4369
PEX26	-0.054
LRP5	-0.978666666666667
ADAMTSL4	-0.628
ARR3	-0.107166666666667
MAP1A	-0.48975
CD2	4.911
NAV2	-1.45075
TMEM69	-0.00825
ATXN7	-0.483333333333333
CHN2	1.49483333333333
ZNF781	-0.148
HAS2	-3.78516666666667
KIAA0241	-0.934166666666667
BIC	1.47725
MOBKL2A	0.15875
CYP2C9	1.409
CNOT7	0.0491428571428571
SFRS10	-0.6675
CST11	0.8685
FLJ37543	-1.5425
NKAP	-1.02575
RUNX1T1	2.92175
EAF1	0.0228
IL4I1	2.41975
LRRC61	0.5905
PSIP1	-2.53816666666667
SPRR4	-0.073
ZFP90	-0.0445
AP2B1	-0.515153846153846
SLC30A7	0.74
C7orf28A	-0.1375
S100B	-2.5635
BMP2	-2.79925
ESR1	3.87258333333333
ZFPL1	0.1435
ARHGAP12	0.5095
LRRC19	-0.951333333333333
ZNF767	0.6815
NACA	0.2664
OLIG1	-3.060875
PRF1	1.33725
LST1	3.04416666666667
SPATA9	-0.187166666666667
CNFN	0.247
CDK4	-0.8306
TCF15	-1.28666666666667
PARC	0.7435
PPM2C	2.131
LOC283345	-0.4845
FAM107B	1.52675
DMXL1	0.197125
RBM3	-0.095375
HTR5A	-1.84383333333333
SCFD1	0.347333333333333
EPHB3	1.3375
ROPN1L	3.99316666666667
RAMP3	0.17125
TSPYL5	1.55909090909091
GAP43	-3.614
PAPD4	0.296375
PDE3A	-2.63125
TNFRSF10C	0.83825
JMJD5	0.181666666666667
RASGEF1A	0.34
C16orf65	0.746
HIPK3	1.37983333333333
XYLT2	-0.163
XPOT	-2.2205
GAL3ST1	-1.844
DHCR7	-1.90625
AMIGO3	0.734333333333333
FGFR4	-2.65266666666667
CRAT	1.908125
PPP1R14D	0.319
TRIM14	0.4069
TMPRSS11D	0.2585
SLC7A11	-3.59957142857143
OR10H2	0.5115
PPM1E	-0.6801
DOCK4	0.655
FAM127A	-0.386
ENOPH1	-0.87375
SLC5A3	-1.1087
ZNF530	0.00410000000000004
NTS	-6.32825
FRMD4A	0.433875
BCL11B	-1.904
PRM1	-0.375
UQCC	-0.5751
S100A16	-0.6505
PLS3	-1.41225
WWOX	-1.51664285714286
CCDC23	0.17575
GTSE1	-3.09883333333333
GP2	5.037
FLJ32549	-0.80775
CHIT1	2.4925
KLF9	1.61575
RPS24	0.8148
MIA	-0.65225
FIGN	-1.85375
PYROXD1	0.335125
PCSK2	-0.770125
MRPL9	-0.58625
RPL24	0.4255
C12orf32	-1.323125
HIST1H2BE	0.068
RGS18	3.935
LFNG	1.36925
RAB4B	0.4807
FBXO25	0.562
TSPAN31	0.7275
ARL8A	0.0011428571428572
C10orf83	-0.1238
OR51B6	0.1315
CNKSR2	-0.365
C1orf156	0.921
IBSP	1.6585
GFRA2	0.0145
ALKBH7	0.7439
NEK10	4.5015
VN1R3	-0.0765
LOC91948	1.0165
CPZ	-0.40525
IHPK3	-0.0331666666666667
COL8A1	0.41275
RBPJL	0.0205
OR10A4	-0.047
CASP8AP2	-0.6155
MMP12	-0.606333333333333
OR8B12	0.201
CDCA5	-3.84366666666667
LIX1L	-1.356
PEX11B	0.839625
GABRA1	-0.374833333333333
HABP2	1.0945
REEP1	3.46133333333333
FBXO15	3.197
CD68	0.941
WFDC9	-0.091
GHDC	1.24216666666667
SMARCA1	-2.041
SPAST	-0.198833333333333
PLXND1	-1.223
MLCK	-2.4215
INTS5	0.0516666666666667
BSG	-0.742857142857143
PARP8	0.214666666666667
TEAD4	-1.30066666666667
ZNF498	-0.00475
TMEM89	-0.693
DTX4	-0.318375
TNRC6B	0.254125
ARMC2	0.75375
FGFBP1	-3.93483333333333
TIMM8A	-1.6775
AJAP1	-2.196
ZNF608	0.6225
SLC25A42	0.14375
SYP	-0.390166666666667
MMP11	2.82283333333333
USP40	0.8851
C3orf62	-0.0383333333333333
MYO1E	-1.2256
LRFN4	-0.8615
XCL1	1.35616666666667
GPR155	0.591625
VPS29	-0.038875
CARHSP1	-1.83225
ARHGAP20	0.192333333333333
GREM2	-1.085
CCDC102B	2.254
ZNF577	1.3575
HDDC2	-0.99375
SHC2	1.9459
NCOA5	0.739166666666667
INPPL1	-0.214
CHGB	-2.2322
IHH	0.364
DDEF2	-1.08183333333333
DIAPH3	-3.3422380952381
BUB3	-0.793416666666667
GGH	-3.42811111111111
VPS35	-0.781
CNN2	0.0996666666666667
ASNA1	-0.0835
WDTC1	0.64825
AMAC1	0.6195
HAS3	-0.931833333333333
SLC1A6	-1.717
ZNF563	0.8585
C1S	3.29025
TCF7L1	0.090875
OR10Z1	0.412
ME2	-1.5902
C6orf151	-0.645
KPNA4	-0.3915
GLO1	-0.78825
WDR61	-0.396
CD302	1.44575
SIRT7	0.130833333333333
C11orf59	0.194
PKIG	-1.26775
PPIL3	-0.30975
CCDC74B	1.72125
ZNF528	0.57525
EFNA5	-0.1215
FCGRT	2.0435
NOL4	0.4998
CCS	0.456
LOC374491	-0.57225
MFSD7	3.456
ZNF555	0.4165
LIMS3	-1.34325
TSSC4	0.8025
COL11A2	-0.9725
C1orf119	0.966666666666667
BPNT1	-0.750125
CHRNA6	2.0055
C1orf173	2.8762
PLD2	0.145
ORC1L	-4.18325
SASH1	1.868125
CDC14B	-1.6835
RLBP1L1	0.2515
LDLRAP1	-0.055
NAT8B	-0.21
HHEX	-0.4305
LGALS7	2.079
PLCH1	0.272125
OR1M1	0.3355
PRAMEF16	-0.0875
HECTD1	0.2465
C14orf39	0.233
TLN2	0.0344
HDAC4	-1.00935714285714
SYCP2L	-2.42025
GLRA1	-0.225
RPS6	0.245375
hCG_1757335	-1.138
KLHL1	7.8015
CTNNBIP1	0.9295
SCAND2	-0.2426
HMGN2	0.2704
YAF2	0.033
BRPF1	-0.2355
LIAS	-0.20325
CTA-246H3.1	-2.19975
SAG	4.46225
C20orf10	1.47925
HNRNPA2B1	-1.2875
GADD45A	-0.903166666666667
MSH4	0.811
TMEM70	-0.07175
HIST1H2AM	-0.232125
C19orf26	0.158333333333333
C1orf50	0.19475
GNG3	0.149
FTO	1.32925
CALCB	-1.239
PPP3R1	-0.2095
C15orf42	-4.071875
CCNJ	-0.9435
GNAZ	0.1094
PSD	0.353166666666667
FAM57A	-2.18875
STIM2	0.720333333333333
DHX8	0.26125
MOGAT3	-0.5825
UBE3B	0.986666666666667
PLAT	0.877333333333333
C6orf206	1.38
COPE	-0.3478
EIF3A	-0.02725
C1QL2	-0.251
IQCE	1.28041666666667
KIAA0182	-0.421166666666667
SLC22A7	-0.3319
PPFIA2	0.2035
ADAMTS15	0.831
ODZ1	-1.436
THBS4	4.411
ARHGAP1	1.18625
B4GALNT3	-0.00133333333333333
FCHO1	-1.5655
LOC440456	0.11525
HOXD10	-0.645666666666667
CXCR3	2.65416666666667
CHI3L2	0.05125
SRPX2	0.69325
