Hybridization REF	TCGA-E2-A15M-01A-11R-A12D-07
EP300	0.911285714285714
LOC165186	0.238
HIC2	-2.5875
SDR-O	-0.018
OR2W1	0.474
KCNA6	0.276
TRIM74	-2.032
REEP6	0.23825
ATP5G2	0.0125
ERG	1.32575
TMEM42	-0.1835
PARN	-0.0693333333333333
SOD2	0.148375
DIRAS1	-0.879833333333333
PNPT1	-1.169
JOSD3	-1.42075
hCG_40738	-0.3085
PDE1C	-0.94675
SEMA4D	0.783625
AGPAT1	0.116333333333333
NOSTRIN	1.344875
MAP3K3	0.119
MAX	0.979142857142857
CAPS	0.104833333333333
SERPINA12	-0.43
OSBPL8	1.06325
RICS	0.836
NR4A2	2.03433333333333
PPCS	1.1265
LONP1	-0.47725
SCYL3	1.09725
HERC2P2	-0.891833333333333
FIBCD1	-0.558
C15orf41	-0.99475
DMC1	-0.750833333333333
C20orf27	-1.219
RPS6KA5	0.4882
FAHD1	0.0946666666666667
SLC12A4	-0.0635
BRCA1	-1.6115
GBL	-0.35275
SLK	0.456
NUDT9P1	-0.477
NOXO1	0.525
USP52	-1.0155
BAZ1B	-0.0895
SLCO2B1	4.135
BBS12	0.565833333333333
LRGUK	-0.706
TERF2IP	0.22025
COL1A1	4.803
KIAA0090	0.132
GRK5	0.805833333333333
AP1S2	-0.4536
TMEM52	-0.987666666666667
CA11	-0.391125
OR4A15	0.255666666666667
ACBD3	1.393
SPAG11B	0.342
PRDM2	1.2672
FOXP3	0.60625
SMYD3	0.3459
LOC389199	0.718
LGI2	1.66283333333333
NAPE-PLD	-0.3885
ANKRD6	0.78
WDR45	0.454333333333333
SHROOM1	2.802
PSCD3	0.8425
PYY	0.2355
KCNC1	-0.1405
ARHGEF9	0.2468
OR8J1	-0.04025
GPR55	0.126333333333333
NS3BP	-0.9645
C10orf22	0.06
NAT8L	0.3585
DUSP4	0.126833333333333
FOXM1	-1.8995
GRAMD2	0.4344
ZBTB48	0.0176666666666667
BUD31	-0.609
PABPC5	0.5145
CCDC41	-0.628
FBXO11	0.271166666666667
C6orf148	-0.66
RFXAP	-1.23775
C6orf15	-0.0993333333333333
CDK8	-0.4245
C6orf70	0.319375
TESSP2	-0.0295
ALG2	-0.05275
PPP1R3D	0.89475
TPM3	1.21694444444444
SYT13	2.375
EPB42	0.4995
CETN3	-0.82575
PRY	0.026
NTHL1	0.0161666666666667
POLR2B	-0.219
RPS28	0.652333333333333
P2RX3	0.2295
LYZL4	-0.102
WBP4	-0.2792
PMM1	-0.55475
C11orf79	0.4825
CBLL1	-0.60675
IL1F10	0.141
VAX2	0.1855
SETDB1	0.180333333333333
LRAP	-2.28533333333333
GCLM	-0.629166666666667
CPEB3	1.25525
PPM1A	0.6975
INTS1	-0.43625
CAMTA1	1.19991666666667
SAMSN1	-0.000249999999999999
LOC158830	-0.4755
GMPPA	-0.305625
AIPL1	0.1165
IL24	0.636333333333333
BDKRB1	-2.21683333333333
MLF1	1.2559
TAF12	-0.36675
ID1	-1.54375
THADA	-0.409125
PIK3CB	-0.47725
OR4N5	-0.0675
TBC1D17	0.101
COX8A	-0.1615
CDCA4	-0.95375
C2orf44	-0.835
ZNF534	-0.76575
IMMP1L	-0.08525
NIPSNAP3B	0.441
FTMT	0.072875
PWP2	-0.2155
MMP15	0.8071
DNAH11	-1.33725
MTMR14	0.18925
DNAL4	0.6095
IPP	-0.8875
TMEM59	0.997375
C1orf157	0.473
RGS4	-0.104
DDX18	-0.7055
SNX6	0.4085
ZNHIT2	0.340833333333333
NCDN	-0.2945
FLJ33534	-0.186
RAG1	-1.318875
OR4D10	0.249
PTPN5	0.429
POMT1	0.00325
LRRC8A	0.2746
CYP1A1	-1.0705
CAPN1	0.395833333333333
DDHD2	-0.21475
GRIK2	0.0656666666666667
GNRHR	0.00424999999999998
PPBP	0.128
HTR3A	-0.7885
SLITRK4	1.2655
ANKRD49	-0.11025
BTF3	0.3
SARS	-0.4625
C13orf18	0.822166666666667
CACNB1	-0.0633571428571428
QKI	0.4165
SETMAR	0.149375
MAN2B1	1.595
EML3	-0.294
ACADL	1.583
OFD1	-0.217625
DEFB114	-0.4105
CGA	-3.1292
PEX16	0.259666666666667
LRRC10	-0.0515
GNG12	0.471
C1orf152	0.162
CHRM1	0.0865
CD53	2.25825
DBH	-0.084
TFAP2B	-1.970625
HIST1H2BJ	-0.421666666666667
FAM46D	-0.2715
TMEM11	-0.3205
C3orf32	-1.916
PCCB	-1.093875
IPO13	-0.113
C6orf105	-3.07025
COMMD5	0.78175
SUV420H1	0.3941
LTBR	0.32875
ARHGAP15	0.824625
HDHD2	-0.21725
TDRKH	-0.2865
LOC401052	1.0365
PSG4	-0.9935
GNB4	0.1981
SPATA4	0.04825
SLC9A3	-0.6635
OSBP	0.761333333333333
NBPF3	0.278583333333333
DOCK11	0.689
SLC39A5	-1.73066666666667
PRR5	0.895
C10orf63	0.058125
SMTNL2	-0.69875
ADRA1A	0.37825
ASAH1	2.9777
DOM3Z	-0.3593
GIPR	0.628666666666667
AHI1	-0.598083333333333
NADSYN1	-0.734
RGS14	1.0047
IL18BP	1.3288
RTN4RL1	1.52191666666667
ARMC6	-0.191
PSMD5	-0.333
HK3	1.7303
OR4S1	0.282
RSU1	0.8549
MAD2L1	-1.87177777777778
EIF4A3	-0.0635
DLEC1	-0.0965
E4F1	0.392833333333333
CHMP2B	0.5092
CAMSAP1	-0.27475
RPS21	-0.659833333333333
ARID5A	0.75225
UBE2N	-0.0901
IGSF8	0.493166666666667
MAGEB6	-0.6055
ACAD11	-1.3568
MGC4172	-1.192
LMO4	0.2285
KLKB1	0.48175
HP	-0.0285
HDAC3	0.016
SCHIP1	0.77575
CLCA1	0.025
OLFML2A	1.36225
C1orf112	-0.6695
KIF19	0.82025
HAPLN4	-0.2226
CXCR7	1.17766666666667
GOT2	-0.4506
RAB38	-0.987875
DCX	2.95475
PPM1H	-0.759083333333333
NFYC	0.661916666666667
KIN	0.113875
ZNF228	1.09925
PLSCR4	2.652
HIG2	-0.927
FAM79B	5.569
C21orf86	-0.6346
KCNK10	0.38925
ZNF738	0.094375
FSTL5	-0.1215
OR6A2	0.0565
OTOA	1.57633333333333
EXOC1	0.134625
AHRR	-1.89625
PDAP1	-2.28141666666667
C19orf6	-0.670625
ZAN	0.005
LY6G6E	0.322
EIF4E2	-0.376
C20orf198	-0.09775
ZNF324	-0.16025
CYP3A5	-2.2345
ENTPD7	1.11416666666667
MBOAT5	-0.169166666666667
GJB5	-1.736
TTC13	0.4325
S100Z	-0.984333333333333
KIAA0664	-0.686166666666667
PDGFRB	2.1355
IL17D	-0.00825
OR56B4	-0.221
RDX	-1.53566666666667
SLC34A3	0.701
IL28B	0.254
JUND	1.06825
CHRNB1	-0.2685
CAMK2B	-0.05575
FETUB	-1.5195
CXorf23	1.037875
MRTO4	-1.36425
TTC3	1.0663
NDUFB8	-0.414666666666667
EDG2	-0.5005
SEMA3G	2.32825
IL23A	-0.55375
GRHL1	0.7978
LOC441054	-2.6375
WDR65	0.303875
PSTK	-0.38075
STOML3	0.0708
R3HDM2	0.3093
C5	-2.63375
SLC2A10	0.917666666666667
C3orf22	0.2725
PAQR3	-1.11923076923077
ANKRD26	0.228666666666667
HCRTR1	0.0315
LOC399947	0.1545
PSD2	0.45625
TIGD2	-0.426666666666667
SCRN1	-1.526125
COQ10A	-0.74275
DDI2	-0.051
METTL7B	-0.520833333333333
UCN2	0.3395
FAM92A3	-0.48625
WDR16	0.29025
ZNF511	-0.209333333333333
ZMYM5	-0.930375
POLR3G	-2.35625
ZNF586	0.215
C1orf49	0.121333333333333
TANK	0.703166666666667
RCAN1	-0.648666666666667
PELI3	0.458166666666667
LIMD2	0.58225
TMEM189	-0.6185
NTN4	1.59975
LOC151300	-0.1335
CLEC2A	-0.42
GPR135	-0.236625
DPYSL4	-2.6311
JAK2	0.750333333333333
TSHZ1	1.355
TM9SF4	0.066875
ZNF264	1.1755
SIRPG	2.32475
BICD1	-0.20375
HERC6	2.49566666666667
METTL5	-0.9925
CASP1	2.08475
PRRT1	-0.203166666666667
PLA2G4C	2.96116666666667
ICA1L	-0.0752142857142857
TPTE2	-0.0131666666666667
OTUD7A	0.942666666666667
AQP11	-1.76925
APOA2	-4.5471
KALRN	-0.0943
SECTM1	1.6575
IFNAR1	0.61275
TALDO1	-0.24125
RAB11FIP4	-0.160833333333333
EIF5A	-1.2305
FAM49A	2.649
NEGR1	0.695833333333333
YTHDC2	0.161125
EHD2	0.30275
NCF1	2.8199
SCRT2	0.7145
HOXA5	0.351166666666667
NUP133	0.549
FGF12	-0.5675625
SLMO2	-0.240875
SNTA1	-0.2775
CACNG2	0.1805
GCM1	0.2635
ELF1	0.4605
TLR5	3.06725
TCFL5	-0.633083333333333
RBMY2FP	-0.056
LOC100125556	0.192625
FAM129B	0.13
MAP3K7IP1	-0.195875
NCK2	0.195
OXA1L	-0.46575
FMO9P	-0.2425
ZSCAN12	0.508
PSMD12	-0.537416666666667
HSCB	-0.8035
CLDN10	-2.3365
MGC13053	-0.17325
HPCAL4	-0.822333333333333
ASZ1	-0.3215
MEX3D	0.220333333333333
NFAT5	-0.6985
CSPG4LYP1	-0.214
FBXO3	0.7815
DVL1	-0.593833333333333
CMKLR1	3.0465
TYMS	-2.140125
PEF1	0.91025
ZNF750	0.356333333333333
MCM5	-1.1805
MEGF11	-0.6195
KCNK7	-0.2125
PTP4A3	0.547
C1QTNF2	-0.18
OR6S1	0.487
FAM122B	-1.03125
ZNF551	0.158
HBQ1	-2.0755
GEMIN6	-1.16
ARSK	0.7855
RBP7	3.69383333333333
CPNE9	0.01975
DSC1	-0.383
LOC730112	-0.26
MAP2K4	0.341
HS3ST5	-0.3355
EPB41L3	0.88975
TEKT2	-0.05075
CDKN2B	1.1045
ZNF480	-0.63025
MAP3K6	-0.0254
MAP6	0.985666666666667
HN1	-0.0562
OR2L13	-0.0485
SLC16A11	0.074
FAM96A	-0.29925
APOL1	1.41825
C5orf32	0.1515
RTP1	-0.0816666666666667
RNF175	-0.179125
ZBTB41	1.384625
AHCTF1	-0.0579
SAE2	0.0535
ITGA2	0.578166666666667
MME	0.5245
CCDC14	-1.45725
MAST4	1.41057142857143
KRT33B	-0.5135
KCTD2	0.192333333333333
WDR26	0.68475
MFI2	-0.313375
NR4A3	0.646
ARSA	1.419
UNKL	-0.156666666666667
SULT6B1	0.145
CCNA2	-2.5115
SOX15	-0.4375
PPAPDC1B	0.3945
C19orf44	0.1905
MCAT	0.599083333333333
ARID1B	0.447125
OR52N1	0.3165
C12orf48	-0.844
MAGI1	0.39175
NIPA2	0.0155
GBX2	-1.58525
RSHL3	0.096
RAVER1	0.414
C15orf17	-0.32325
SLC30A2	0.17175
ZNF518	-0.25375
PCYT1B	-0.7175
C10orf114	-1.1165
EIF3H	0.531
SLC25A39	-1.085
KIF1B	-0.30925
AMOTL2	0.124
C6orf120	0.558875
PSRC1	-1.97875
PLA2G10	2.047875
KIF5C	0.18925
MRPL37	-0.865
C17orf62	0.451833333333333
C9orf135	-1.07333333333333
DUSP10	1.0016
CLCNKB	0.0735
PSMA5	-0.29525
C8orf53	0.41175
AMPD3	1.20866666666667
PIAS1	0.19775
ADCYAP1R1	-0.1085
GYLTL1B	-1.05125
CDH20	-0.167833333333333
FBXO7	-0.22675
TMEM134	0.497666666666667
FLJ14213	1.17166666666667
ZNF3	-0.52525
LRRFIP1	0.534
CNOT2	0.2205
ABI3	2.9615
ALDH5A1	-0.764333333333333
HNT	1.991
SERPINA4	-1.958
TK2	0.71775
STMN1	-0.713222222222222
GUCA2A	0.00783333333333334
GALNT10	0.712428571428571
DPP6	-0.5104
C9orf93	-0.121375
PRELID2	-1.1345
STK39	0.575125
SFTPA1	-0.73
CKS2	-1.70422222222222
RHO	0.209125
C20orf135	-0.28675
XKR3	-1.749
CR1	0.368625
RPS6KA2	0.916571428571429
C20orf112	0.571
MRPL22	-0.01775
C4orf23	0.401833333333333
GADD45B	1.326
KLHDC1	0.962833333333333
C2orf48	-2.1885
ZNF287	0.367
DAAM2	-0.3695
DPPA2	-2.41883333333333
TCTN3	0.102333333333333
DNAJB11	0.211875
FPR1	2.96225
DEFB4	-0.2325
PTCD2	-0.5448
SMOC2	5.556
CABP7	0.1915
SERPINB11	-0.17425
MAGEF1	-0.36675
NDE1	0.3115
ITGA10	0.061
FSHB	-0.0815
ANXA2	0.35575
HORMAD2	-0.19775
HLCS	0.2335
MCF2L	1.34016666666667
FH	0.109625
TBC1D24	0.853
KIAA1505	1.54575
LGALS2	0.428
CNBD1	-0.147
SYNPO2L	-0.311
PTPN23	-0.0847857142857143
C1orf183	-0.589833333333333
MAGEA8	-2.31125
DGCR8	-1.24525
GSR	-1.45375
PAQR7	-0.09225
ZNF676	-0.0605
CACNA1C	0.5221
SP7	0.0695
PDCD6	0.0015
NRN1L	-1.0875
BRI3BP	-0.414833333333333
KIAA1183	0.6755
ASB4	-0.26275
CCL23	1.0764
OBSL1	-2.064125
SLC12A7	0.80925
KIAA0240	0.954375
CD1B	-1.047
FCGR2A	2.833875
MDC1	-1.12525
HTR1A	0.4135
OCEL1	0.466
ATP11B	-0.5174375
FBXO34	0.509833333333333
PCDH12	4.12333333333333
RPE	-0.4425
C17orf74	-0.18
CSDC2	-0.0463333333333333
PET112L	-0.13675
TMBIM1	1.214625
P2RXL1	-0.36
TCHP	-0.33625
TRMT1	-0.900666666666667
F2RL2	1.4755
LRRC32	3.57116666666667
IMPG2	0.093
BGLAP	0.098
LOC493869	-0.596333333333333
MRAS	2.12925
SLC35F5	0.4455
CBWD1	0.0865
AXL	-0.741625
ATP2C2	2.54675
TELO2	-0.2615
PNPLA3	-3.54275
PCDHB14	1.9195
CD276	0.4
KRT80	-1.44825
DUSP28	-1.2325
CSNK1E	-0.51775
SRP14	0.98
KCNQ4	-0.072
KRT72	0.0365
CCDC117	-0.05225
C6orf89	0.193722222222222
TUBB2B	-2.084
RTN4IP1	-1.00325
CR1L	-2.943
CEND1	0.278125
C12orf41	0.322833333333333
RNF31	0.3375
UBN1	0.2165
C17orf32	0.091375
SLC5A7	0.154
GPR92	1.68083333333333
ESAM	2.9395
CTNNA1	0.382583333333333
HRBL	-0.1382
CBX4	-0.3625
TMEM182	-0.5715
SH3TC2	-1.12516666666667
IL10	1.4435
PXMP4	0.0255
RNF167	-0.0584
PAK7	-0.436
ETV3	0.071
ATPIF1	-0.424666666666667
LOC554207	-1.28383333333333
OR8H1	0.025
WDFY3	0.6295
DPM1	-0.11975
GPSM1	-0.651
WDR92	-0.3456
LRP1	1.124
ANKH	-0.184875
THUMPD3	-1.15175
POLR1B	-1.14525
OLFM4	0.4815
RAD9B	0.323
TSPY2	-3.0865
PAX6	-1.59983333333333
SCG2	0.194625
SLC17A6	0.15175
FMO3	3.119375
PADI4	-0.074125
TUBB4	-0.7382
NLK	-0.77475
POU4F3	-0.124
SDF4	0.13825
ITGBL1	3.36483333333333
NETO1	-1.054375
TAP2	0.397
ABBA-1	-0.1
GNAI1	0.8915
VPS4B	1.17025
NOPE	0.1745
GALNT6	2.36933333333333
SESN1	0.973
GBE1	-1.49322222222222
CLASP1	-0.28525
RASGEF1B	0.8765
ACOT11	-0.114214285714286
AFAP1	0.78425
OR2H2	-0.05775
DPY19L2P1	-0.57125
DZIP1	-1.83875
SEC22C	-0.237083333333333
GPR161	-0.772166666666667
RNF146	0.87175
WDR74	-0.86625
GALP	0.319
PURA	0.6275
DNPEP	0.590833333333333
RP11-78J21.1	-0.92775
ERBB2	0.846625
FANCM	-0.592416666666667
NEO1	0.671333333333333
DDX3Y	-4.1768
RPS3A	-0.02025
MXRA7	0.441428571428571
LGALS3	0.075
GLT8D1	0.18725
CFL2	-0.954333333333333
UPB1	0.15875
NAP1L5	-0.468375
CLDN14	-1.2605
DHX38	-0.54925
BTBD1	-0.35125
TARS2	0.0153333333333333
ABCF1	-0.1531
FCF1	0.0746666666666667
LRRC49	0.492
GUCY1B2	-1.3895
C1orf177	-0.0813333333333333
SMARCA4	0.00285714285714285
LRP8	-2.82583333333333
TAGLN3	-0.722
MRPL14	-0.2525
TTRAP	0.3115
ZDHHC20	0.31525
NFE2L3	-0.767
KIAA1377	0.9345
PALMD	2.1548
TMEM43	0.07325
TTL	-0.88875
STAT5B	-0.7025
SSB	-0.61825
OR10H5	0.24
SLC22A13	-0.282
AKAP3	-0.77225
TIMM23	-0.200333333333333
OAS2	2.27016666666667
KIAA0423	0.6895
TRIM11	1.13566666666667
GLIS3	0.658875
TMEM50B	0.959
ARHGEF4	-0.49725
DEGS1	0.151909090909091
TBL1XR1	0.553166666666667
G6PD	-1.69625
SP140	1.7633
MUC17	0.211461538461538
NUDC	-0.2922
DNAJC5B	1.70516666666667
SCARA3	-0.614833333333333
CPA3	5.528
BCAT2	0.367375
MFN1	-0.2009
NRG3	0.0905
SNX11	0.10925
PLEKHH1	-0.873333333333333
GPR177	0.252
HCFC2	0.44875
TCAP	-0.61775
MOCOS	-2.94525
C14orf93	-0.4975
PRDM10	-0.319166666666667
SLC16A4	-0.123083333333333
SRGAP1	-0.701
VIP	0.82675
DUSP27	0.427666666666667
LILRA1	0.9194
MC2R	-0.26
MGC24103	-1.56125
MBTD1	-1.0965
FUT11	-0.504
USP33	0.2788
C15orf39	-1.16125
MAP3K12	0.45675
PAAF1	-1.10566666666667
BARHL1	-0.197
FLJ16165	0.071
PIWIL2	-2.44025
SYNE1	0.651833333333333
CMTM4	-0.205125
TSPYL1	0.7731
GUF1	-0.182833333333333
TMEM157	1.507
WDR44	0.47475
HIST1H3C	-0.1745
DKFZp666G057	0.609
RNPEP	1.08525
GAS2L2	-0.0506666666666667
ADH4	-3.70775
GRPR	1.11683333333333
FBXL17	1.1465
ZBTB10	-0.542166666666667
Gcom1	0.7705
HTRA1	1.6674
ZNF585A	0.412666666666667
SLC26A2	0.0447857142857143
OTOP3	-0.0751666666666667
WISP1	2.45044444444444
ATP2B4	0.400333333333333
FLJ10769	0.14575
CRAMP1L	0.552
CHST12	-0.51225
RAB22A	0.195083333333333
TARDBP	-0.172642857142857
STAU1	0.388
CRB3	2.09833333333333
MIG7	-1.429
CHMP1A	-0.323
ZNF160	0.32325
B3GALT6	-0.0505
BARX1	-1.7965
C6orf167	-0.7854375
NXNL1	0.071
DHX29	0.74525
HADHB	-0.093
PLXNB2	0.432625
ILDR1	-0.8555
SLC15A3	3.194
GAS2	-3.28516666666667
C20orf69	-0.376
NUMB	0.0895
TNIP1	0.533125
MESP1	2.521
PSKH1	-0.42575
NSFL1C	0.153875
RHOG	0.7115
HEY1	-1.69216666666667
KNG1	-1.25275
ITGAX	2.2257
LIN9	0.418833333333333
CANT1	0.759125
XRN1	0.22
CCDC96	1.2876
HEATR6	-1.08916666666667
GNG7	0.413916666666667
RUNX2	1.0341875
SOX1	0.1645
FCRL5	1.0174
ZNF99	0.160125
FAM9A	-0.028
SNX22	0.347833333333333
MBNL3	-1.05666666666667
ODC1	-2.3845
ADORA2B	-3.44533333333333
NR2F6	1.02825
ZFYVE16	-0.119666666666667
SYNJ2BP	0.2349
POLE	-1.085875
E2F2	-1.24525
THRA	0.447166666666667
PTGES2	-1.0715
HIP1R	0.3765
TMUB1	-1.00233333333333
ENO3	-2.3095
RSPH10B	-0.329
CXorf39	1.0305
IRGC	-0.09775
GPR109B	1.706
FLJ13305	-1.4645
LCE3A	-0.4045
TNFRSF18	-0.8575
DET1	-0.074
TRPM3	-0.07625
C16orf79	-1.0625
FECH	-0.279
RAP2A	0.575666666666667
CRIP1	2.028
AZIN1	0.04675
SLC7A7	4.09625
IL10RA	2.313
TMEM64	-2.5485
CDC42EP4	0.6699
C16orf58	-0.139
ARG2	-3.058
POU5F1P4	-4.95025
FAM62B	-0.151375
DNAH8	-1.1381
ASH2L	0.16375
TSLP	-1.48816666666667
CNTNAP5	-0.245666666666667
TMEM16C	0.835
IFNA14	0.2465
SLC1A3	2.179625
CABYR	-0.00475
BCL7B	-0.1724
NUDT13	-1.83816666666667
C13orf28	0.09875
C1orf53	-0.08275
ARL6IP4	0.1103
RPL35A	-0.144
EMR3	0.2735
RAB40C	0.742583333333333
SLC41A1	0.600833333333333
LRCH1	0.48475
LY6G5B	-0.355
FAM124A	-0.108357142857143
MGC10981	-4.05416666666667
CLIP3	0.2336
MAP4K2	-0.061
CHIC1	0.49
SULF1	3.55316666666667
C20orf30	0.0111428571428571
PRDM5	-0.247875
ELOVL1	0.159
C11orf48	-0.588625
SLC39A10	0.7495
KCNV1	0.11775
ACP1	-0.959833333333333
ZMYM2	-0.524375
B3GNT6	-0.0926666666666666
C9orf69	-0.313
C2orf15	-0.29775
C20orf166	0.351
HSP90AA6P	-0.9135
EDG7	-0.6435
NEURL	0.473875
LPL	4.11166666666667
CLEC2D	0.647785714285714
GRRP1	2.35183333333333
CD8B	-1.826
HIST1H3D	-0.429166666666667
SLC6A12	0.4795
FAM27L	0.159
CD84	2.9478
RASA1	0.683
PHKG1	0.6395
MAGEA11	-1.2435
IMPA1	-0.9531
NPM3	-1.959
RARRES1	2.69475
SH3BP1	0.278
B3GNTL1	-0.7015
ARPC5L	0.302333333333333
KLHL26	0.387
SIM2	0.399875
GJC1	0.3615
C20orf194	0.41725
EXO1	-1.80825
SLC2A2	-2.27283333333333
LOC285074	-0.617
LRG1	2.4215
KIRREL	0.3705
PIK3R1	1.52242857142857
C4orf34	0.68525
MAF	-0.117055555555556
ADCY4	4.117
ZMIZ2	0.3578
SLC46A3	1.202
STAMBP	0.031
CCDC16	0.284
MS4A12	-0.13
TCF20	0.02675
LRRC46	0.20325
C20orf152	-0.09275
MRPS6	-0.128875
ABCB11	-0.126
KCNC2	5.99116666666667
CDH19	-1.42283333333333
C9orf123	-0.159666666666667
SSH3	0.69975
LDLRAD1	-2.4815
CCBE1	-0.36425
ZNF135	0.909
TAAR1	0.167
WFDC12	0.2775
CCDC42	0.140333333333333
FLJ12529	-0.37825
PER1	-0.540833333333333
TIMM50	-0.755
SMARCAD1	-0.257666666666667
FAM26C	0.14
TP53TG3	-2.34316666666667
SH3RF1	1.2568
LMCD1	2.5255
GPR63	0.307
FLJ21986	-0.9635
AIFM3	-0.4225
MICAL1	0.755666666666667
BLZF1	1.36983333333333
IQCA	1.49566666666667
PCDHGC3	0.3405
SAC	0.0135
BCL6B	2.6765
DDO	-0.177
MARCO	2.28375
DCHS1	1.17416666666667
C1orf170	-0.795
CD200R1	1.331
C22orf15	-0.4275
SEPT11	0.5645
ADNP	0.31175
UST	-0.2515
C13orf34	-1.371
RFFL	-0.052
APBA3	-0.0455
C2orf60	-0.52475
CUTL1	-0.4315
PMS1	-0.669875
ZNF689	0.0135
EIF3E	-0.338666666666667
IL9	0.0655
RPL31	-0.422875
LY9	1.62366666666667
ATP2B3	-0.4195
KDELR2	0.463666666666667
TFCP2	0.86425
NLRP12	0.575875
FLJ45422	-0.40625
TLE4	-0.00239999999999999
ZNF570	0.1395
FLJ43806	-0.654
TLK2	-0.330625
CIR	0.71675
MARS2	-0.495
COL24A1	0.16175
SDF2L1	-0.0815
HIBADH	-0.208166666666667
IGFBP3	-1.60135714285714
C12orf23	0.10775
PSPC1	-0.062
C20orf43	0.41925
TRAV20	0.278
ARHGAP24	1.202375
KIAA1975	-0.8575
C1QA	4.0916
DNTT	-4.01566666666667
C10orf6	-0.112666666666667
C11orf41	0.068
HNRPF	0.2965
COL11A1	4.88833333333333
UBAP2	-0.774666666666667
CDKN2AIPNL	-1.0535
C20orf174	3.829
SPRED2	0.2445
PLA2G12A	-0.206166666666667
ICEBERG	-1.14333333333333
SCN10A	0.3775
C11orf65	-0.959
GBP5	5.48425
PITPNC1	-0.0276666666666667
POU3F3	1.273
NCOA7	0.266
LIN7C	0.3164
LOC348840	-0.6275
NKX2-2	0.969
ANKRD13D	0.583625
LOC123688	-0.53875
FUT2	1.62166666666667
TAAR8	0.2285
FZD4	0.97725
PNMA3	-0.746666666666667
OR4L1	0.229
WIT1	0.38125
EXOC3L	1.663
ATPBD4	-0.4697
KRBA1	-1.39875
UBXD6	-0.7415
HOXB7	-0.400142857142857
C7orf23	-0.3305
UNQ338	0.769
STAB2	-0.01325
CDC20B	0.4885
IRF9	2.5805
CENTG1	0.520583333333333
TNPO2	-0.91575
MCPH1	0.288125
BMS1P5	-0.9595
SLC26A7	1.131
HIST1H3J	0.81675
C9orf3	-0.4734
LBH	1.509875
MYO1D	0.86575
PTDSS2	-0.73025
NFU1	-0.01525
DEPDC4	-0.7135
WNT7B	0.5604
GLP2R	-0.176333333333333
SETD4	-0.0949
DYNLT3	-0.1375
FKBP11	-0.660666666666667
SESTD1	0.655666666666667
FLII	0.284
RPS16	-0.0865
CHPF	-0.258833333333333
CSNK2A1	0.087
SUMO1P1	0.0025
FKBP6	-0.589
ZNF214	0.551
TWIST1	0.816166666666667
DDX56	-0.3875
TRAM1L1	1.32
EPO	-2.88483333333333
MRPS18B	-0.68225
ZNF682	-0.241666666666667
RPL14	-0.307166666666667
MAFF	-0.4715
LOC51136	-0.118625
LY96	1.251
DDX20	-0.49
ABTB1	0.849166666666667
ARL5A	0.3474
CCT6A	-0.4275
HEPACAM	-0.182166666666667
EHHADH	-0.197166666666667
RBAK	0.157166666666667
CGB1	0.1115
ITGB5	0.7536
YIPF3	0.42075
FKBP2	0.13375
NR1D1	-1.1423
TMEM110	0.753
NEK2	0.4015
PRAMEF8	-3.10225
C20orf52	-0.844833333333333
PCDHGA3	0.876
VWA3B	0.50425
NDUFA5	-0.045625
THAP9	-0.38575
FLVCR2	0.4445
AP1S1	-1.372
SMAD6	-0.442
SAV1	0.787125
SAT1	1.942375
ZNF251	1.113
ADAMTS7	0.6166
RPP38	0.0645
C1orf211	-1.628
YPEL2	1.73155
RBMS1	0.6465
ZNF445	-0.198833333333333
NRXN2	0.7745
PGBD4	-0.458375
UGT2B28	2.45275
WBSCR16	-0.8289
NLRC3	1.47325
ASTL	0.202
ST6GALNAC1	-1.52275
ZADH2	0.1165
MLLT4	0.805666666666667
ARL6	0.406333333333333
MEF2C	1.48075
CBFA2T3	0.029
AFF3	0.343928571428571
COG7	0.211
MYB	0.382166666666667
PLXNA3	0.1815
XRCC2	-1.43683333333333
MMS19	-0.516625
ST8SIA5	-0.620875
CHPT1	0.490333333333333
KIAA1712	-0.685
OR6X1	0.8975
ACTR3	0.18375
UGCG	0.9125
OR4P4	-0.0845
ZAP70	-1.1475
LPP	1.127375
ZNF485	-0.0985
PTPRCAP	1.42875
IL12RB1	0.87375
ATRX	0.3839
CHST8	1.378625
C14orf109	-0.138
ARV1	0.786
NMB	0.329
COX5A	-0.906
EIF6	-0.578
MPPED2	-0.341333333333333
SEMG1	-0.3985
CHRDL1	2.4705
TRAF3IP2	0.841
WNK2	-0.36
LILRA4	2.44816666666667
LAMA2	5.34275
PXT1	0.23
RLBP1	-2.29725
CD300C	1.411
SLTM	-0.19625
FLJ10404	0.109125
APOBEC3D	-0.770166666666667
RENBP	1.03983333333333
ATXN7L1	0.30225
NID1	0.80125
TUBGCP3	-0.643625
ITIH5	1.95016666666667
CCDC110	0.6505
C8A	-2.26275
MGC87042	-1.0645
HOXC13	1.17125
TFDP2	-1.048
HCP5	2.01725
POLI	-0.202
UCN	-1.796
ZNF764	0.0845
C8orf45	-0.16175
FHL3	-0.331
SPATA5L1	-0.34225
MMRN2	3.4865
NDST1	0.238166666666667
COL20A1	-0.209
ZNF248	-0.669
PELP1	-0.806833333333333
MBL2	-1.65033333333333
RNF41	0.61075
C5orf24	0.237625
THOC5	-0.469
SERINC3	0.7585
RP11-151A6.2	0.2155
CDCP2	0.0815
HIST1H2AA	-0.03025
C11orf75	0.520166666666667
FKBP7	0.22975
DDOST	0.3045
GPNMB	1.69116666666667
