Hybridization REF	TCGA-BH-A0B5-01A-11R-A12P-07
TSPAN16	-2.53
PTCHD2	0.1015
LOC145814	-0.1145
CAP1	0.342833333333333
EIF5A2	-0.6723
NT5DC3	-0.937375
SEPT9	-1.405625
SEZ6L2	0.45425
EGFLAM	3.13125
VPS11	0.680875
NDUFB5	-0.1075
CIDEA	2.8145
IER5L	0.2785
N6AMT1	0.7515
FAM83C	-0.58175
OXR1	0.270583333333333
IRX1	0.331
DGKB	-0.383833333333333
GCN5L2	-2.19725
MIR16	0.426
FBXW9	1.059
WDR4	-1.3305
PDC	-0.1335
VPS33B	-0.3065
HEXB	0.5015
FLJ32214	0.1445
TCEB3	-0.777
CRLF1	-3.07375
ABI3BP	1.1485
C8orf22	-3.37575
PYCR1	-0.7545
KIAA1706	0.8705
CDK5R2	0.174125
WAS	-0.059
C12orf60	-0.504
CCBL2	-0.291875
MADD	0.51725
C5orf34	-0.67575
WDR42A	0.8923
KLF12	0.880875
HSPA1A	1.52525
ITM2C	-0.9
DAPK2	2.43783333333333
LOC442590	1.6355
SUMF2	0.26975
CENPA	-1.14869230769231
TMED5	-0.560875
CDH6	-1.1853
BRP44	1.44725
THG1L	-0.04525
GABRA2	-2.35575
C14orf166	0.109
MYL1	-0.912333333333334
TNFSF18	-1.782
PAP2D	-0.66
PPIB	-1.24
KLHL4	-0.26
SFN	-0.338
CCDC127	0.3565
FRAP1	-0.30525
GOLGA5	0.483
SDCCAG1	0.110625
MGC21675	-0.331333333333333
C10orf95	-0.44525
KIAA1345	0.553333333333333
C1orf163	-1.4615
LACE1	-0.772333333333333
OR10K2	0.1185
CENPN	-2.09504
TMED2	0.78475
UGT1A6	-0.3315
ANG	-0.95675
U2AF1	-0.466833333333333
CASC2	0.759
NMT2	-0.409
OSGEPL1	0.539
DFNB31	-0.775
SLC6A20	0.2265
DKC1	-0.37525
FXYD4	-0.61725
WDR64	0.16875
MGC5590	0.6045
CREBZF	0.367666666666667
DAZ1	-0.41525
PRPSAP1	-0.84325
GCHFR	-0.00849999999999999
TTC7A	-0.749625
LOC196993	0.5655
UBD	2.32766666666667
S100A1	-0.216375
RPL6	0.1525
DNAJB6	0.28035
NAGS	0.5901
C2orf58	0.508
KERA	1.23633333333333
MT1X	-1.0074
UBE2B	1.485
KEAP1	0.74675
MST1	-2.18575
OMA1	0.4865
ABLIM2	1.10275
BCL2L13	-0.7425
JAZF1	-0.307
TMEM63B	0.656
S100A8	0.3102
ARFIP2	0.18025
UROS	0.91375
KHDRBS2	-1.368
POLQ	-1.332
SOAT1	-0.41275
SPAG4	-2.3515
MRPS30	-1.21316666666667
LOC494141	-1.183
OR2T11	0.0985
ORAOV1	-0.5992
ZNF184	-0.117166666666667
TCEB3B	-0.9595
ADAM21	0.729
GDPD1	0.67425
SPINLW1	0.0485
PRR14	0.252166666666667
KCTD9	-0.2496
NUDT3	0.27275
KIAA1822	0.4831
HIST1H4K	-0.2195
DFNA5	-1.40625
GABPA	-0.2515
C14orf44	1.084
POLB	0.72825
PTAR1	-0.4235
SEC31A	0.4386
TRIM58	-1.3135
TAS2R14	-0.0415
VPS8	0.377625
H1F0	1.04016666666667
PRKCB1	-2.33183333333333
UGT2A1	0.11
TOR1B	-0.88075
LSS	-1.35683333333333
C2orf19	0.5085
HNRNPC	0.384714285714286
TMEM100	-0.355333333333333
LOC116349	-0.841
OR51M1	-0.0515
CCDC142	-1.07275
ISG15	0.2963125
ZCCHC14	-0.271375
CREBL2	1.257
TGDS	-1.11525
DC2	-0.263
CACNA2D3	-0.876285714285714
ZNF429	-0.260875
LYPD6	1.1925
SUCLG1	0.206833333333333
OR51I1	-0.3455
MAGEH1	1.76875
PRPF40A	0.046
SMR3A	0.416
SPINK2	-0.54275
THAP2	0.548375
NPY5R	-0.312125
IRF4	-2.356875
SPESP1	-0.937333333333333
OR10S1	0.587
DTD1	-0.085
TUBE1	-0.7385
DDX19A	-1.0335
PDPN	-0.170875
TMEM34	0.015
MGAM	2.6145
COL3A1	5.79755555555555
GFM2	0.2036
OR5A2	0.5485
PSG9	-1.1235
ARHGEF11	0.6385
IVNS1ABP	-0.536875
SIGIRR	0.65675
DUSP19	-0.371625
DNAJC14	0.7205
ACSS1	1.5835
IL1RAPL2	0.2575
C4orf30	-0.91725
SEPT4	1.835
LANCL3	-2.3885
SPAG17	0.516166666666667
PRDX3	0.57925
HNF1A	-1.70725
P4HA2	-0.806125
RFWD3	-1.287
MOV10	-0.1455
DNAJA5	0.303571428571429
LOC729440	0.731
LOC200383	2.437875
SMC2	-0.8235
MIXL1	-0.440666666666667
TMEM9	0.5015
FAM86A	0.716
ZNF174	0.6423
MYH14	-1.06925
CCR8	0.18275
VPS37C	1.3275
GPATCH1	0.00433333333333334
B3GNT8	1.9995
TBX4	-0.93275
CNR2	0.2345
PCDH1	1.31925
C5orf29	3.41375
OCIAD2	0.8665
PLCG2	0.238
KIAA0247	2.21225
HRH3	-0.2476
CAPN13	3.962125
CCR1	-0.4161
MGC15523	0.190944444444444
UVRAG	0.897833333333333
DNAJA2	-0.494166666666667
ITGA2B	-0.518833333333333
CLDN5	2.877
PTPRN2	-1.387
ZNF512	0.394833333333333
PSAP	1.15071428571429
CCDC140	-3.2105
LRRC55	0.2425
CYP26C1	0.268
C8orf47	0.002
LYN	-0.070125
DUSP6	0.260833333333333
TGFB3	3.50686666666667
ELK1	0.3008
PCDH11Y	-0.265333333333333
HGD	-3.76975
C17orf58	0.55625
MYO3A	-0.0655
SERPINE2	-4.21816666666667
AARSD1	-0.595625
C14orf73	-0.507
ADAM33	0.106
ZNF491	0.3135
MAPK6	-1.2335
TCN1	2.863
SLC24A6	1.259
UBE2R2	-0.028
H1FNT	0.234
TATDN2	0.328333333333333
LILRB1	1.9905
P2RY5	1.4415
NUCB2	-0.16525
C2orf37	0.31725
SNX27	0.649833333333333
MTA3	0.87125
FOXO4	0.392
ID4	1.73466666666667
SOX5	-2.6715
PXMP3	0.836625
OR52M1	0.0115
SFT2D3	-0.031
INA	-2.5845
MCOLN1	0.59575
NFIX	0.5126
CLEC14A	5.04366666666667
HIBCH	0.1665
PLA2G5	0.23125
TIMM10	-0.741666666666667
MED17	0.1324
COL4A4	-1.812
TPP1	0.0245
GJA3	-1.204
TMPRSS5	-0.59125
AADACL3	0.153
DNMBP	0.35125
ENPP5	3.22533333333333
NQO1	-0.7342
ZSCAN2	-0.589625
SEC24C	0.1325
GTF2A1L	0.6915
AXIN2	-0.4354
FAM33A	-0.721083333333333
C16orf13	-0.732875
SPNS2	0.2425
TAF1	-0.52925
AP1G2	0.2585
RBM42	-0.9945
HCN2	-0.382333333333333
EFHB	4.003
RUSC1	0.318333333333333
GRIK5	0.069
USP21	0.0135
ATAD3C	-0.23875
ORMDL2	0.4465
PRSS7	-3.1915
PSAT1	-5.248
FLJ13195	-0.422833333333333
TBC1D1	0.692333333333333
IFNG	2.36625
OTOS	-0.0336666666666667
ZNF773	0.239833333333333
EMD	-1.02475
RETN	-0.1015
CCL8	4.1895
APH1A	0.869875
COX18	-0.656375
GTF2IRD2	0.358
CCDC82	-1.0545
PAFAH2	0.4323
NPEPL1	-0.3456
RP11-114G1.1	0.42
TP53INP1	1.613875
ZNF300	-1.6195
FOXL2	-3.49725
LARP2	0.0685
LATS1	-0.04625
HTR6	0.317
SPOCK2	0.829166666666667
RNF144B	3.58966666666667
HTATIP2	-1.241625
MGC10334	-0.334916666666667
CENTA2	2.19766666666667
FGF2	-1.3015
FXYD7	-0.035
PHYHIPL	-1.742625
GPR34	4.36025
DDX6	-1.313
OR10W1	0.0445
LHFPL1	-1.202
ZNF313	-0.610428571428571
VPS28	0.11425
AP3M1	0.1404
AKR1CL2	-0.697
TRAF4	0.742
OR2B11	0.1595
C19orf12	-0.125333333333333
AKAP9	1.3965
C1orf62	-0.5785
SLC20A1	-0.0369
FAM112A	-0.01175
LDB2	1.2
MRPS23	-0.41125
KLK5	1.45925
SPTB	-0.3509
EFEMP2	1.11225
EFNB2	2.0395
PCM1	0.9725
NMNAT3	2.84775
TSG101	0.801333333333333
C8orf40	0.3745
NOB1	-2.0385
ABHD3	-0.25025
GTF3C4	-0.732625
PIGN	0.9975
GALNTL1	1.08025
AEBP1	2.274
OR9Q1	0.495
ANKRD2	-0.295375
CCL28	-2.4655
TRIM38	0.824333333333333
TMCC1	0.198666666666667
SMG5	-0.22425
LRRC7	-0.7795
NCAPD2	-1.0505
C6orf153	-0.88125
C1orf74	0.45325
OTUD6A	0.27
DCP2	-0.461166666666667
TMEM24	0.59625
RPL18	-0.3055
TMEM177	-0.735
LRRC37A3	0.2145
C1D	0.413166666666667
LDHC	-3.093
UBE4B	-0.184166666666667
NIT1	0.106125
BTN3A3	0.880625
RASD1	1.432625
COMMD3	1.857
SHFM1	0.076
BIRC8	1.59775
DUT	-0.5295
C12orf51	-0.219
LRRC59	-0.586833333333333
LY6H	0.80575
WDR22	0.425666666666667
EDEM1	-0.234285714285714
ADH1A	3.335
PANX2	-0.2856
CYP11B1	0.4445
CDC73	-0.10225
GPR172A	-0.1585
GSTM3	0.923769230769231
KCNA5	0.177
SERAC1	-0.127166666666667
NFATC2	-0.0965
ANAPC5	-0.1179
C15orf24	0.52675
NFATC2IP	-0.1215
TNRC6C	0.1445
MGC102966	-0.155
FGD5	2.81566666666667
MED9	-0.3045
RAB13	0.749666666666667
C15orf49	-0.083
CRYGS	0.1514
C12orf53	-0.5761
LOC283693	-0.0665
COX6B2	-0.1625
PHF14	0.526625
FAM3A	-0.550625
RPL13	-1.1466
PRDX2	-0.2926
FLJ34047	-2.015
PRMT3	-1.091
KCTD19	-1.373
TRIM10	0.00250000000000002
MGC26597	0.356333333333333
GCNT4	0.34725
GPRASP1	1.1295
CDKN1C	-0.629666666666667
RHBDL2	1.7077
HSPH1	0.57
AQP1	3.085625
COL17A1	1.2525
GFAP	-0.190125
CDC16	0.41825
KIAA1614	0.19
C6orf118	2.87116666666667
ZSWIM5	-1.15075
FAM83F	1.98075
LYNX1	-0.321625
SYNPR	-0.77325
XG	2.90466666666667
PRSS16	-0.2525
KIF13B	1.81935714285714
PCDH9	-1.088875
HIST1H2AH	0.114833333333333
RBM18	-1.0015
ZNF626	0.1855
HEXIM2	-0.0138333333333333
ITFG1	-0.3115
TUBG2	-0.6645
SFRS7	0.538583333333333
C9orf14	0.183
EXTL1	-1.314
GBP3	2.22316666666667
WDR5	-1.35875
RARG	0.0648333333333333
MYO7A	-0.098
CECR6	-0.62875
C13orf3	0.025375
SFRS18	-0.55575
ACVR1B	-0.07
PSMD1	-0.6117
C7orf31	-0.334
ILVBL	-0.57175
IFNGR1	0.9375
RNF186	-0.2925
NOL9	-0.97725
MAGEL2	1.39575
SLC29A2	-0.15175
NHSL1	-0.8565
RBMX	-0.6185
PSORS1C2	0.247875
RAD51L3	0.0426666666666667
LCN6	0.549
ORAI2	-0.352375
BRUNOL6	-0.1613
OR4K5	-0.037
CDC123	-0.09775
MSLN	-1.56283333333333
WWTR1	-0.601833333333333
ZNF700	-0.524
COBL	-0.09275
PPP1R16B	0.245875
GAS7	0.1872
MDN1	-1.47925
HAAO	0.387
C9orf68	2.7865
TNFAIP2	1.76325
FOXN1	0.1755
hCG_2033311	-0.0691666666666667
ATP6V0D2	1.6798
RPL41	0.70525
SLC38A1	1.39425
ARHGAP6	1.04233333333333
ADAD2	-0.46525
PHF20L1	0.31225
MCM3AP	0.401166666666667
ST3GAL3	-0.810166666666667
SNX1	1.0785
ELF5	0.71375
PARP3	1.29375
RBM8A	0.4095625
LINGO4	0.2185
ITGA9	0.354
ZFR	-0.47375
ACSL6	0.13575
FLJ20699	0.0809
DAOA	-0.349666666666667
FABP4	5.43875
KCNB1	-0.99025
CANX	0.1411
SLC25A28	0.977833333333333
ADIPOR2	0.51575
ECHDC2	2.35975
SMA4	0.29175
FRZB	3.17325
PABPC1	-0.336
DMRTB1	-0.284
APOBEC3G	1.03325
CATSPER2	0.0948333333333333
CUEDC1	0.332833333333333
STARD9	-0.263375
CLDN8	4.448875
LOC23117	-0.336818181818182
E2F6	-0.310222222222222
TMEM126B	-0.1495
DPY19L4	1.034
GIMAP5	3.27233333333333
NDUFA9	0.403333333333333
FAM77C	1.609
CTPS2	0.808
LOC51035	0.05825
WDSOF1	-0.5425
EGLN3	0.94175
PITX3	0.105833333333333
OR52E8	-0.0775
GRM4	0.2495
KLK1	-2.11166666666667
GPM6B	-1.544875
RRAGD	-0.628333333333333
PAGE5	-3.28725
UCHL5	-1.07783333333333
ULK3	-0.687833333333333
AIM2	0.29
PNO1	-0.527166666666667
OR2F2	-0.06
GNAT2	-3.339
SIX1	1.17875
ST13	-0.235416666666667
ZBTB44	-0.21375
TIMP2	-0.5915
ZMAT4	0.0315
GTF2IRD1	0.6155
ZNF19	0.536166666666667
ZNF714	-0.761
RSC1A1	-0.67025
C9orf80	0.077
PSMA8	0.281333333333333
TMEM141	-0.28675
COX4I1	-0.688642857142857
CTAGE1	-0.0396666666666667
DTWD1	-0.21525
HSD11B1	1.95575
KRT6B	4.1535
ARID4B	1.568375
LHFPL3	-0.167
WWP2	0.150833333333333
ZNF326	0.652
RGPD1	0.0245
CTSH	0.884
FASTKD1	-1.01275
PAF1	0.707
TTC9C	-0.6585
IFT57	0.9536
PRSS36	-1.2835
IL20RB	-2.132
ZNF592	-0.376166666666667
DCTD	-0.1464
CFP	0.90325
MFNG	-0.38825
JMJD2B	0.99575
ALDH3B1	-0.86375
THSD4	0.921833333333333
KCNJ5	2.42016666666667
LMNA	0.0818333333333333
TBCD	0.219375
ZNF250	-0.223166666666667
CASQ2	1.20183333333333
PEG10	-3.519
PRAME	-5.3366
NP	-0.6855
TRIM59	-0.226
ZNF12	0.48325
XTP3TPA	0.383
SIGLEC7	0.2344
PANK4	-0.29375
FAM70A	-1.46016666666667
SNED1	0.98225
HIP1	-0.0164
RAET1E	-0.988333333333333
AMAC1L2	-0.374
AHNAK2	-0.550333333333333
TOE1	-0.626666666666667
RECQL4	-0.84075
SPRYD3	0.4
DPAGT1	-0.32475
MAGED2	2.9805
ANKRD55	-0.486
TRPS1	4.24341666666667
DOK7	-0.55575
TFPI2	-5.06675
GTF2H3	-0.935333333333333
CYP4F11	1.776625
LHX2	-2.574
ATG16L1	1.034
ASB12	0.7745
C1orf116	2.180625
NF2	-0.79025
POM121	-0.4769
PHYHD1	2.0546
TXNDC17	-0.694166666666667
DKFZp779O175	-0.8345
NUP62	0.147928571428571
MYO18B	-0.540333333333333
PRAMEF1	0.098
TCBA1	0.340125
TMEM168	0.921
FJX1	-0.928333333333333
CLCF1	0.29
SEPN1	-0.03625
IGSF2	-0.08075
NUDCD1	-0.5815
TFF3	0.6615
NDFIP1	1.078
CHCHD4	-0.427
TNR	-0.0725
CUTA	-0.452333333333333
USP44	-4.0695
DPP10	-1.02533333333333
IWS1	0.118
PCGF1	-0.26875
SULT1C4	-0.532
NTF5	0.70925
PTPN13	1.5425
SSTR5	0.3905
SFRP1	-1.017
IDH3B	-0.535625
SUOX	1.664
TMCO5	-0.0635
GOLT1B	-0.5305
MIB1	-0.334571428571429
PCDHGB1	0.0085
SUSD1	-0.463
ICAM5	-2.946
PAPOLB	0.32975
URM1	-0.778
TMEM106B	0.4395
LRIG2	-0.53625
SLC27A5	-1.1385
CLIC6	3.046
ZNF420	1.95316666666667
SCN9A	-1.8556
KIAA1909	0.30875
ELMOD1	-1.279
PRKAG1	0.4895
FAM64A	-1.27055555555556
EEF1G	-0.82315
SMAD5	-0.33225
INCENP	-2.80775
WASF2	-0.4985
GARS	-1.4313
CDK10	-0.5124
HLX	1.34016666666667
MDM4	0.00425
ZNRF1	-0.830642857142857
HHATL	-1.00133333333333
FAM21C	0.3158
HIST2H3C	-0.00675000000000001
PFDN2	0.48075
ZNF200	0.00775
NDN	0.308
HBA2	-2.49583333333333
FBLN5	1.745
PUM1	0.285785714285714
TNNT1	0.8095
C19orf59	0.776
HNRPH2	1.30883333333333
RAB7A	0.263166666666667
PMS2	-0.41875
BIRC3	0.586666666666667
NRSN2	0.113125
OR52K2	0.335833333333333
SPOCK1	-0.0381428571428572
H2AFY	1.40375
RXRB	-0.09325
ZNF638	-0.0381666666666667
ANKRD45	0.124666666666667
ACTN4	-0.635833333333333
FXC1	0.506
EIF2B5	0.435
VPS33A	0.015
PINK1	0.600875
FAM106A	-1.1045
SKIP	0.5679375
GAPDHS	-0.0405
MUM1L1	3.60125
PSTPIP1	0.843
CNTNAP1	-1.3917
CYP26A1	0.70875
APOL2	0.5571
TACC2	0.730125
COX7A2L	0.205214285714286
HSD17B1	-0.0840625
ARRB2	-0.30325
SLC7A6	-0.9002
HSD17B10	-0.79725
RBJ	0.03425
NUP155	-1.1615
MRPL10	-0.854333333333333
CYCS	-1.40441666666667
CCDC46	-0.601166666666667
TECTA	0.008
GNAL	-1.293
LPO	-0.2055
PEBP4	0.1015
DDX11	-1.08525
C18orf12	0.1195
TAF9B	-0.029
IMP4	0.0195
RPA4	-0.900166666666667
NDUFS1	-0.6105
UPK1A	-0.136833333333333
ARRDC2	0.666833333333333
C18orf20	-2.136
AES	0.965142857142857
CD2BP2	0.957166666666667
C16orf54	1.064
UGT2B17	-2.128875
FGFR1	-0.851818181818182
CEACAM6	0.1677
CHRM5	-0.01475
CERK	-0.9685
AP3S2	0.369928571428571
ANKS4B	0.5465
CLCNKA	0.2305
ZNF208	-0.268833333333333
HLA-DRB5	3.474
CARKL	-0.4115
GOT1	0.00766666666666667
CASP6	0.93
HOXA1	-0.022
RCL1	0.3525
ZNF181	0.950833333333333
RAB40B	1.033
MRPL38	-0.461625
LRRN2	2.089
C3orf25	0.88
OR5D14	0.277
OR10AG1	1.677
BET1L	0.3029
FRY	4.04325
AK3L1	-1.51475
CSF3R	1.55416666666667
POLR3K	-0.135166666666667
ATG2B	-0.0621666666666667
EPS8	0.187833333333333
DARS	0.131
C10orf56	1.12633333333333
DAD1	-0.0905833333333333
RIOK1	-0.658666666666667
HERC2	-0.54875
HSD11B2	-0.553166666666667
FAM96B	-0.9015
MGC13057	-1.893875
BSN	-0.4665
CAND1	0.1585
HCST	1.282
ACTR10	0.469833333333333
OR8D4	0.496
NASP	-0.9179
COL9A2	0.901
LYZL1	-0.285
GPC5	-2.73125
TBL3	-0.4905
CENTD2	0.6588
OR5AP2	0.34375
TLR1	2.181
LMO6	-0.42025
ZIC2	-0.2555
CPNE5	0.723
ZMYND15	0.884
FLJ22374	0.08225
CCDC106	-0.115
PARP16	-0.557
PDIA3	0.05475
C14orf126	-0.07475
CECR2	-0.217
SFRS1	0.0792142857142857
FIGLA	0.902
DCP1A	0.394166666666667
MGC45800	-1.7469
TEKT1	2.93766666666667
C10orf67	0.4655
CLN5	0.67825
NTN2L	-0.238
GLE1L	-0.12175
CES2	-0.7027
GNAS	-0.208277777777778
DDX53	-0.003
TSPAN13	2.4755
MRPL52	-1.3233
SPIRE2	-0.39925
TAS2R39	0.25975
SCUBE3	0.08
UCRC	-0.2307
CDKL3	0.19575
KIAA1715	-0.3673
ZNF345	0.98975
RTF1	0.473125
DHRS7	1.58575
RIPK4	-1.59716666666667
EXOSC2	-1.33633333333333
MS4A2	4.355
FGF17	-0.32325
WDR59	-0.40025
EVI2A	-0.489
IL17RC	1.08883333333333
HS3ST1	1.90175
ITGB1BP2	-0.8245
RBPJ	-0.820166666666667
GIMAP1	2.8445
INE1	-0.756333333333333
ALDH18A1	-0.462375
TPI1	-1.197875
GATA6	-0.68675
CABP1	-1.144
ZNF484	0.3275
DAPK3	0.341
GJB1	-2.61325
PIN1	-0.263875
SLC6A15	-3.38375
CNO	-0.12575
RIN2	2.947125
FRRS1	-0.3085
CYorf15B	-3.689
DMRT3	0.869
ATAD1	0.2785
OTUD4	-0.197444444444444
ATOH8	-1.3025
ZSCAN16	1.431625
ASCC1	-0.0995
OTUD3	-0.370125
MGC33212	0.692833333333333
YME1L1	0.172125
RP11-218C14.6	0.36425
PCBP4	-0.18375
TNFRSF10A	0.06225
CDH10	-4.087
KL	1.1845
SCP2	0.60275
C9orf119	0.010125
SON	0.0751666666666667
MAFK	0.1095
SBNO2	0.6655
SLC6A6	-0.00733333333333333
SC4MOL	-0.786
FAM35B	0.0995
PPP1R9A	1.15775
PDZRN3	0.9925
CXorf20	0.6165
C6orf126	0.32625
AVEN	-0.4975
FLJ21075	-1.288
C14orf132	0.052875
PCK2	-0.354
GUCY2C	0.0875
BARX2	-0.17175
PEX11G	1.104
DAO	-0.936
C10orf49	0.1345
EDNRA	2.4025
PPP2R5A	1.0432
DDX39	-1.118
SERF1A	0.906
ASCIZ	-0.1807
FNDC8	-0.184
PTMS	0.94475
PHF7	0.62775
PIP4K2B	-0.244
HHLA2	0.09925
BDH2	1.0934
APOBEC2	-0.41825
PENK	0.102833333333333
SMAD9	-1.034
MT3	-0.13975
RGL1	-0.018125
ATG10	-0.899125
DLGAP4	-0.374
APPBP2	-0.637714285714286
BACE2	-0.946642857142857
LOC339344	0.083
ZNF395	0.669125
HIST1H2BL	-0.42275
ZNF467	0.554375
SLC25A21	-1.048
PALM2	-0.6825
NSUN5C	-0.281
IL5	-0.222444444444444
CLSTN2	3.56475
ANXA8L2	0.6485
PTGES	0.27575
GDAP1L1	-1.83966666666667
OPRK1	-1.295
WDR20	0.611166666666667
C12orf4	0.937875
NUP88	-0.831
XRCC6BP1	-0.862
FCGBP	-0.162928571428571
LEMD2	-0.00949999999999999
NOMO1	-0.42925
C10orf79	3.33575
ZNF79	0.3961
OCRL	0.8686
HSPA8	-0.361125
DIDO1	-0.0800416666666666
PLA2R1	1.69525
COG3	0.004
NGDN	0.0165
CBFA2T2	0.640125
PNOC	-1.407
PRRG1	-0.567916666666667
AGGF1	-0.577
DPF2	-0.363
YIPF7	-0.094
TRPV5	-0.757
ZNF322B	0.05975
MED12	0.350166666666667
CARS	-0.367333333333333
ABCC11	3.16733333333333
C9orf25	-0.1485
MYH1	-0.0795
FRYL	-0.484583333333333
AGTRAP	-0.46275
MMP27	1.003
ZNF432	0.38775
OR8D1	0.499
OR13D1	0.32275
VWA1	1.04225
STON1	0.5605
IL5RA	0.309
PERP	0.238
C10orf107	1.93633333333333
TNFSF12	2.45275
FN1	0.667791666666667
MTR	-0.372666666666667
PHLPPL	-0.239166666666667
ZNF425	0.4845
DHFR	-0.405333333333333
PPP1R12A	0.2845
RSPO2	-2.30742857142857
ZNF7	0.04175
ZNF583	0.51725
TPMT	-0.8125
GPR132	1.042375
OR2T12	-0.32375
SERTAD2	0.6048
ATP1A1	0.185
FRMPD3	0.54975
ZNF672	0.22125
PLXNB3	-0.30525
EML5	0.162
FAIM3	-0.3965
UBQLN2	0.79175
SORCS2	2.32425
PRIM2	-1.0025
ACVR2A	0.566
YWHAZ	0.342833333333333
PGM2L1	1.59314285714286
GNAO1	-0.0633571428571429
RPL10	-0.076
RPS6KA6	-1.548
PFKL	-0.623
SH3D19	0.71025
AURKB	-1.79833333333333
ZC3H6	0.806875
DISC1	-0.137166666666667
FLJ39660	-1.441
TMEM25	2.534125
OSBPL10	1.043125
CLTCL1	-1.6565
ALG6	0.6115
CATSPER4	0.729
LRTM1	-0.851
RRAD	1.15483333333333
TIPIN	-1.5735
CARD14	1.00875
RBM9	-0.172333333333333
RASSF4	0.13125
SLC25A18	-1.09883333333333
C6orf58	0.0976666666666667
IGHD	0.011
PLA2G6	-0.135
TPT1	1.636
SEC63	0.00680000000000001
CCDC113	0.5621
TDRD10	0.649375
KIAA1666	-1.09625
TOR1AIP1	0.259
SYTL4	1.685
SPRR2F	-1.175
CEBPD	2.81075
SNTG2	-0.983
C20orf77	-0.11875
TAS2R49	-1.022
C6orf173	-1.679
SVEP1	0.8036
PXN	0.148071428571429
VIL2	0.189916666666667
C5orf21	0.469916666666667
DIXDC1	0.3875
GANAB	-0.735
PDSS1	-1.0815
NGFR	0.91575
ATP8B4	0.87275
BMP8A	0.9065
CCDC132	0.0795833333333333
GNRH1	-0.54675
OR10T2	-0.0645
PDGFD	2.39366666666667
OR6W1P	0.188
HARS	-0.132666666666667
KRT77	-0.123
AQP8	-0.06
ITGB1	0.7759
ZNF254	0.1025
PAX1	-0.0985
PSMC4	-0.5369
ANKRD22	5.1715
PSMD8	-0.0116666666666667
HTR1E	-0.104333333333333
SOX10	-1.7127
OR5B2	0.3905
RABGEF1	-0.262928571428572
MAP1LC3B	-0.822
CYB5R4	0.587
AGXT2L1	-0.10225
FLJ41603	2.35216666666667
TRAPPC2	0.6025
FNTB	0.2136
FLJ14107	-0.243333333333333
AURKAIP1	-0.37975
DSE	1.601
NFKBIZ	2.40966666666667
OSBPL3	-0.886166666666667
LOC130576	1.83275
SLC39A9	0.879
LOC137886	0.18075
RHCE	-3.687
ATG7	0.5065
FAM82A	1.198
FBN3	-0.092
MCFD2	-1.287
CASP14	-0.179
EPS15	0.335
SFRS2B	0.667583333333333
C19orf47	-0.0455
PLAC9	0.5885
GPR23	-0.997
BTNL3	-0.478166666666667
RGS8	-0.023
GNS	0.29575
ENO2	-1.31733333333333
CBX1	-0.4545
PEX26	-0.0485
LRP5	-1.048
ADAMTSL4	-2.0485
ARR3	-0.297
MAP1A	0.079
CD2	3.52875
NAV2	-1.1533125
TMEM69	-0.75275
ATXN7	-0.6675
CHN2	1.32766666666667
ZNF781	-0.563666666666667
HAS2	-2.44333333333333
KIAA0241	-0.87
BIC	1.846
MOBKL2A	-0.34975
CYP2C9	0.3705
CNOT7	0.324285714285714
SFRS10	-0.014
CST11	0.94275
FLJ37543	0.045
NKAP	-0.47925
RUNX1T1	3.0325
EAF1	0.3359
IL4I1	3.494
LRRC61	-0.271166666666667
PSIP1	-0.634916666666667
SPRR4	0.625
ZFP90	-0.409833333333333
AP2B1	-0.671538461538462
SLC30A7	0.493583333333333
C7orf28A	0.059
S100B	-1.83166666666667
BMP2	-3.159125
ESR1	2.35958333333333
ZFPL1	0.0055
ARHGAP12	0.85175
LRRC19	-0.506
ZNF767	0.3145
NACA	0.8162
OLIG1	-1.86175
PRF1	1.123
LST1	2.10833333333333
SPATA9	-0.177833333333333
CNFN	0.72
CDK4	-0.5194
TCF15	-1.08616666666667
PARC	0.57225
PPM2C	1.5
LOC283345	-0.052
FAM107B	0.49225
DMXL1	0.406875
RBM3	1.38475
HTR5A	-1.4045
SCFD1	-0.217333333333333
EPHB3	2.22575
ROPN1L	4.1325
RAMP3	0.15825
TSPYL5	0.765454545454545
GAP43	-2.952
PAPD4	0.445375
PDE3A	-2.88775
TNFRSF10C	0.88425
JMJD5	0.409666666666667
RASGEF1A	0.0564
C16orf65	0.407
HIPK3	0.0636666666666667
XYLT2	-0.4045
XPOT	-1.21833333333333
GAL3ST1	-2.266
DHCR7	-2.537
AMIGO3	-0.00433333333333334
FGFR4	-2.3785
CRAT	1.73575
PPP1R14D	0.0175
TRIM14	0.1631
TMPRSS11D	0.098
SLC7A11	-2.71364285714286
OR10H2	0.293
PPM1E	-0.9147
DOCK4	0.3615
FAM127A	-0.785625
ENOPH1	-0.56975
SLC5A3	-0.6294
ZNF530	0.3758
NTS	-6.1905
FRMD4A	0.326375
BCL11B	-2.24883333333333
PRM1	-0.399
UQCC	-0.6381
S100A16	0.496
PLS3	-0.722
WWOX	-0.745428571428571
CCDC23	-0.008
GTSE1	-1.629
GP2	4.9765
FLJ32549	-0.0785
CHIT1	2.68425
KLF9	0.965625
RPS24	0.0772
MIA	-1.69275
FIGN	-2.25375
PYROXD1	0.799125
PCSK2	-0.686625
MRPL9	-0.07775
RPL24	-0.28375
C12orf32	-0.141625
HIST1H2BE	-0.38275
RGS18	2.8125
LFNG	1.269375
RAB4B	0.2575
FBXO25	0.8885
TSPAN31	1.5765
ARL8A	0.767785714285714
