Hybridization REF	TCGA-AR-A1AV-01A-21R-A12P-07
GLP2R	-0.4405
SETD4	-0.0406
DYNLT3	-1.365
FKBP11	2.015
SESTD1	-0.252166666666667
FLII	0.75625
RPS16	-0.0122
CHPF	-0.552666666666667
CSNK2A1	0.899166666666667
SUMO1P1	-0.138
FKBP6	-1.5905
ZNF214	-1.01316666666667
TWIST1	2.6115
DDX56	-0.787833333333333
TRAM1L1	2.6804
EPO	-3.1405
MRPS18B	-0.15875
ZNF682	-0.553166666666667
RPL14	-0.1755
MAFF	-0.63
LOC51136	-0.083125
LY96	1.7725
DDX20	-0.1515
ABTB1	1.1555
ARL5A	0.5825
CCT6A	-1.464
HEPACAM	-1.5182
EHHADH	0.394333333333333
RBAK	-0.202166666666667
CGB1	1.6975
ITGB5	-0.1136
YIPF3	1.03325
FKBP2	0.7645
NR1D1	-0.6996
TMEM110	0.856
NEK2	-1.21583333333333
PRAMEF8	-3.2345
C20orf52	-0.417833333333333
PCDHGA3	-1.0745
VWA3B	-0.32775
NDUFA5	-0.30025
THAP9	0.1925
FLVCR2	1.279
AP1S1	-1.791125
SMAD6	-1.84825
SAV1	0.15375
SAT1	1.673875
ZNF251	2.06525
ADAMTS7	0.3055
RPP38	0.125
C1orf211	-1.532
YPEL2	1.1426
RBMS1	0.37775
ZNF445	-0.666333333333333
NRXN2	0.895666666666667
PGBD4	-0.525
UGT2B28	-1.98525
WBSCR16	-0.503
NLRC3	1.970625
ASTL	0.33075
ST6GALNAC1	-2.88975
ZADH2	1.27225
MLLT4	0.0703333333333333
ARL6	0.273
MEF2C	1.3805
CBFA2T3	-0.12
AFF3	1.45121428571429
COG7	-0.141
MYB	0.207333333333333
PLXNA3	-0.331
XRCC2	-2.15333333333333
MMS19	0.1435
ST8SIA5	-1.246
CHPT1	-0.923666666666667
KIAA1712	0.4065
OR6X1	4.415
ACTR3	0.96425
UGCG	0.7495
OR4P4	0.3835
ZAP70	-0.071
LPP	0.708125
ZNF485	1.12275
PTPRCAP	2.24225
IL12RB1	1.975
ATRX	-0.1175
CHST8	-0.817625
C14orf109	0.34475
ARV1	0.29725
NMB	-0.584571428571429
COX5A	-0.5115
EIF6	-0.78575
MPPED2	1.29716666666667
SEMG1	-1.6695
CHRDL1	1.665
TRAF3IP2	0.52775
WNK2	-0.7965
LILRA4	4.24283333333333
LAMA2	4.6765
PXT1	-0.496
RLBP1	-4.2395
CD300C	1.442
SLTM	0.089125
FLJ10404	-0.1816875
APOBEC3D	-0.950833333333333
RENBP	1.76583333333333
ATXN7L1	0.1085
NID1	-0.58875
TUBGCP3	-0.35175
ITIH5	1.95911764705882
CCDC110	2.275
C8A	-3.2535
MGC87042	-1.68375
HOXC13	0.9985
TFDP2	-0.6535
HCP5	3.275125
POLI	-0.143
UCN	-0.5275
ZNF764	0.301166666666667
C8orf45	0.94425
FHL3	-0.47075
SPATA5L1	-0.6995
MMRN2	3.52666666666667
NDST1	0.416833333333333
COL20A1	-0.529333333333333
ZNF248	0.022
PELP1	-0.0515
MBL2	-3.52816666666667
RNF41	0.207625
C5orf24	0.0645
THOC5	-0.503375
SERINC3	-0.00666666666666665
RP11-151A6.2	0.43725
CDCP2	-0.54325
HIST1H2AA	-1.70275
C11orf75	0.8835
FKBP7	-1.13625
DDOST	-0.3655
GPNMB	2.51716666666667
TTF2	-1.428
KCNT1	-0.0576666666666666
SLC39A14	-1.17825
NGRN	-0.1867
GPR137B	2.637
MECP2	0.35825
PSMA1	-0.6015
C16orf73	-6.16675
TMEM60	0.373666666666667
CSN3	0.7915
NOS1	0.332666666666667
RAB7L1	1.11416666666667
YBX2	-0.4455
KIAA1166	0.436
FUBP3	-0.149166666666667
ABCG1	1.9835
ACACA	-0.408916666666667
ARL11	1.6901
ATOH1	-0.062
ODF1	0.3888
CREB3L3	-1.4445
TMEM127	1.01214285714286
DSCAML1	2.64775
PLN	0.9925
LYPLA1	0.268583333333333
PRDM9	-2.53525
SASP	0.276
PLUNC	-0.534
INTU	0.519
HISPPD1	0.36725
LNPEP	0.927166666666667
YARS2	-0.8895
APCDD1L	-1.8895
ZCCHC4	-0.3388
FBXO22	-0.944
TTLL13	-0.375
ZNF669	-0.260833333333333
PTGDR	4.41
DDX27	-0.05
KIAA0409	-0.362833333333333
GJB6	1.13575
ASB8	0.69175
PLP2	0.2565
MEPE	-0.855
OR10J5	-0.068
KRT222P	2.44
COQ7	0.0855
C1orf101	2.3605
RERG	2.3272
CHMP5	0.276625
THAP11	-0.010875
ZNF43	0.391333333333333
ZRANB3	-0.450666666666667
KRT13	-0.96575
MRPL19	-0.697625
RBBP9	-0.029125
SPATA17	0.3285
BXDC5	-0.2215
PAFAH1B1	0.07275
MAGEE1	0.2205
OSTF1	0.4115
KIAA0323	0.21625
TXNDC13	-0.328666666666667
CNTN4	1.3385
LCE1B	-0.529
UNQ501	1.0575
ZNF154	0.35375
C3orf64	0.1245
SYT5	-0.15275
PON1	0.497333333333333
FLJ10357	-0.4775
ATP4A	-1.335
GNPDA1	-0.256
MGAT1	1.36266666666667
C14orf121	1.43275
SLC35B2	-0.56375
MIER3	0.00549999999999999
CHEK1	-2.13675
ZNF8	0.768666666666667
TXNDC1	-0.3475
CKB	-1.8366
RTN3	0.055
FZD2	0.329666666666667
PART1	0.31
PSMB6	0.15575
PCDHB8	-1.6725
PHC3	0.2674
PPP1R8	-0.68
NOVA2	1.30766666666667
TNFRSF11B	-1.259125
GOLPH3	0.974
UBLCP1	-0.091
SUHW3	-0.53875
TTLL1	1.37425
OPN4	0.082
OR13G1	-0.2925
ZPBP2	1.478
HSD17B11	-0.3255
C9orf50	-0.4195
DHDDS	0.0640714285714286
CTSW	3.2939
NEFM	-2.87966666666667
MRPL28	-0.72275
SYN1	0.343333333333333
PIGV	-0.128
ZIM2	2.0555
APBB1	0.582
SND1	-0.279
C1orf123	-0.217333333333333
CHD3	-0.54275
BHLHB8	0.986
RNASE2	0.184166666666667
BCAP31	-0.503
SLC25A44	0.500833333333333
CHD6	-0.2169
PIB5PA	1.91561538461538
SELS	0.844625
LOC541471	-0.025375
FAT2	-0.223
ZNF81	0.3775
OR4C16	0.3985
FLJ10081	0.2119
LRRC4	-0.171
CS	-0.5705
N4BP2	-0.893375
IGFBP7	2.1665
ZNF318	0.389
NDNL2	0.100875
ZNF609	-0.540375
SIRT4	0.181
EXOSC10	-0.342
ECE2	-0.334166666666667
OVGP1	0.77725
GTPBP3	0.24675
PACS2	-0.1648
C19orf36	-1.03116666666667
ARL4C	-0.223625
ATG4B	-0.27125
UBQLNL	2.11175
RHOXF2B	-4.022
PLEKHG2	-0.098
GALR1	-1.693
AQP4	-0.337833333333333
HDAC7A	-0.037
DCUN1D3	-0.35925
OR8A1	-0.7275
CCRN4L	-0.51
CBR4	-0.195666666666667
KIFC1	-1.6505
SLC7A14	-2.0295
LHX5	-0.298
TRPC7	-0.2105
LPXN	1.36875
SERPINA1	-0.666875
RPS13	-0.5824
BPIL3	-0.437
PRKAA1	-1.23525
FADS2	0.084
ENAH	-0.474375
PRO1768	0.523
APBA2BP	-0.26325
LIPH	0.517833333333333
C3orf33	-1.569
RCC2	-0.131357142857143
ALDH1A2	-3.4986
RNF103	1.46925
AHCY	-0.556
ALG12	0.5625
CCL17	2.86625
ZNF543	1.25216666666667
ESRRG	1.6554
CNGA1	0.6045
RDH5	-0.6635
OTX1	-0.0521
PTGFR	-0.757833333333333
CDR2	0.220375
SELE	4.8805
NLGN2	-0.143
EXOSC9	-0.729
ZNF566	0.289
KLRC2	-2.7175
GPR12	0.713
KIAA0196	1.524
PDRG1	0.86875
SSR3	-0.179142857142857
MSI1	-0.08
CST9	-0.337
CC2D1A	0.28325
PLAGL1	0.127555555555556
ZNF778	0.311
RNF2	-0.29525
KLF6	1.28
THBD	2.22866666666667
tcag7.1314	2.084
NR5A1	0.00650000000000004
ABCD2	3.14425
DNAJC7	-1.145
CLEC4C	3.0555
TM2D3	0.18225
CCDC4	-1.7785
PLAC2	0.266
DCD	1.2305
FAAH	0.9975
POLA1	-1.201
TM7SF2	-0.5915
FLJ39822	-0.8105
FLOT2	0.35575
MAP4K1	2.0155
SRP68	0.027
C21orf74	-0.738
ARPC5	0.500375
LOC126075	1.32125
HECW2	0.825875
ZDHHC4	-0.16
ANKRD42	0.6096
PDE9A	-0.9095
ABCA8	2.916
NDUFS2	0.272
UBR5	0.427625
BTBD16	-3.11
LOC554174	-0.319
ZNF20	1.464
KIAA1843	-1.9115
WDR17	-1.72228571428571
C15orf33	0.496
RNF113A	-0.20725
CAMKK1	-0.423
CLCN2	-0.86025
ANXA6	0.2695
LOC340069	-0.3385
EMID1	0.965625
DPM3	0.220833333333333
ELA1	-0.1265
SLC25A13	-1.8776
KRT24	-0.652
SMPD1	-0.147833333333333
TH	0.095
COL6A2	0.903214285714286
ANKS1B	1.83075
GPR126	-2.6605
ZC3H12A	0.454166666666667
TMEM47	-0.345
C2orf51	-0.199333333333333
C1orf88	2.085
HSF2BP	0.437
AKAP10	0.2155
RPAP3	-0.0695
KLHDC8B	0.382
STOM	0.3041
MUPCDH	0.201125
C10orf72	-0.87125
PLEKHA3	0.572
TCP11L1	0.1185
CWF19L1	0.330875
SPEF1	2.743
YSK4	-0.54375
ELN	1.6203
SAMD8	0.957166666666667
MPI	-1.26083333333333
MEPCE	-0.2281
ABCC3	-0.152125
NANOGP1	-3.4275
KCNK17	2.173625
HLA-DMB	4.8285
RRAGA	0.215
ANGEL1	0.0545
RBM32B	0.041
CPN1	-3.34
MGC52282	-0.0073
HLA-A	2.661
OR9G4	0.209
EDNRB	-0.8375
SCD	-1.48985714285714
C14orf80	-1.016
BAGE2	-0.682
RABL4	0.968166666666667
RCVRN	0.171
SHANK1	0.5235
NLRP7	0.3225
CD226	3.605
STAT3	1.0930625
SYNJ2	-1.928
TPCN2	0.0976666666666667
WDR36	-0.511
MBD4	0.28175
ROBO1	-0.846
ST3GAL6	-2.98575
SLAMF8	4.35716666666667
ATN1	0.146
GPR141	2.2145
KRT36	-0.807
TPH1	-0.845
DDX52	0.02875
ZSCAN29	0.194166666666667
TRPT1	-0.31
DPEP3	1.19825
DENND4A	0.2095
TSPAN16	-0.9295
PTCHD2	-0.455
LOC145814	-0.15225
CAP1	0.695166666666667
EIF5A2	-1.059
NT5DC3	-1.57625
SEPT9	-0.5325
SEZ6L2	-1.824125
EGFLAM	3.548
VPS11	0.1655
NDUFB5	0.155
CIDEA	2.483
IER5L	-0.2555
N6AMT1	-1.098
FAM83C	-0.569666666666667
OXR1	0.8465
IRX1	-0.821
DGKB	-0.452833333333333
GCN5L2	-0.3665
MIR16	0.33525
FBXW9	0.56375
WDR4	-2.2125
PDC	-1.7685
VPS33B	-0.595
HEXB	-0.00125
FLJ32214	0.059
TCEB3	-0.593
CRLF1	-4.39125
ABI3BP	5.12225
C8orf22	-4.503
PYCR1	-0.896875
KIAA1706	0.2725
CDK5R2	0.5865
WAS	2.181
C12orf60	-0.5735
CCBL2	0.21325
MADD	-0.00525
C5orf34	-1.46825
WDR42A	0.8817
KLF12	0.712
HSPA1A	1.41975
ITM2C	-0.0219166666666667
DAPK2	1.888
LOC442590	0.5135
SUMF2	-0.731375
CENPA	-1.45584615384615
TMED5	0.328125
CDH6	-1.8981
BRP44	0.742
THG1L	-0.73975
GABRA2	-4.1355
C14orf166	-0.3105
MYL1	-2.6034
TNFSF18	1.4395
PAP2D	-1.50916666666667
PPIB	-0.553
KLHL4	0.00500000000000001
SFN	-1.50566666666667
CCDC127	0.30875
FRAP1	-0.236
GOLGA5	0.688
SDCCAG1	-0.047625
MGC21675	-0.0288333333333333
C10orf95	-0.18425
KIAA1345	-0.690666666666667
C1orf163	-1.5
LACE1	-0.2845
OR10K2	-0.063
CENPN	-1.73904
TMED2	0.59325
UGT1A6	-0.4405
ANG	-0.9035
U2AF1	-0.866333333333333
CASC2	0.583333333333333
NMT2	-0.297333333333333
OSGEPL1	0.284
DFNB31	-0.566
SLC6A20	0.4665
DKC1	-0.95125
FXYD4	-1.2335
WDR64	2.0405
MGC5590	-0.419
CREBZF	-0.724166666666667
DAZ1	1.53975
PRPSAP1	-0.07425
GCHFR	-0.591
TTC7A	0.2755
LOC196993	1.05625
UBD	4.60533333333333
S100A1	-0.772125
RPL6	-0.620333333333333
DNAJB6	0.1032
NAGS	0.6705
C2orf58	0.3915
KERA	0.6975
MT1X	-0.0747
UBE2B	0.8113
KEAP1	0.3
MST1	-2.513625
OMA1	0.1175
ABLIM2	1.1035
BCL2L13	0.00516666666666666
JAZF1	0.565333333333333
TMEM63B	0.1445
S100A8	0.9948
ARFIP2	0.21925
UROS	0.60775
KHDRBS2	1.1475
POLQ	-2.056
SOAT1	-0.02875
SPAG4	-0.29
MRPS30	-1.16266666666667
LOC494141	0.05625
OR2T11	0.4425
ORAOV1	-0.8283
ZNF184	0.3185
TCEB3B	-0.0993333333333333
ADAM21	0.515
GDPD1	0.72
SPINLW1	0.631
PRR14	0.219166666666667
KCTD9	-1.2969
NUDT3	0.33375
KIAA1822	0.6382
HIST1H4K	0.336
DFNA5	-1.198
GABPA	0.09225
C14orf44	0.07925
POLB	0.040375
PTAR1	-0.61675
SEC31A	0.5503
TRIM58	-3.03875
TAS2R14	0.501
VPS8	0.530375
H1F0	0.103666666666667
PRKCB1	0.745166666666667
UGT2A1	0.2265
TOR1B	-0.051
LSS	-0.847166666666667
C2orf19	0.6035
HNRNPC	0.6885
TMEM100	-0.704166666666667
LOC116349	-0.501
OR51M1	-0.833
CCDC142	-0.2315
ISG15	2.689125
ZCCHC14	-0.392625
CREBL2	1.54375
TGDS	-1.0755
DC2	0.119
CACNA2D3	-1.25478571428571
ZNF429	-0.223125
LYPD6	-2.5335
SUCLG1	-0.595333333333333
OR51I1	-1.5545
MAGEH1	1.48075
PRPF40A	-0.355
SMR3A	4.661
SPINK2	1.003
THAP2	1.26925
NPY5R	-1.65885714285714
IRF4	1.524625
SPESP1	-1.30183333333333
OR10S1	0.612
DTD1	-1.342
TUBE1	-0.12625
DDX19A	-0.942
PDPN	-0.1855
TMEM34	0.525666666666667
MGAM	0.09525
COL3A1	5.00677777777778
GFM2	-0.4522
OR5A2	1.1565
PSG9	-1.867
ARHGEF11	0.485166666666667
IVNS1ABP	-0.0500625
SIGIRR	0.176
DUSP19	-0.257125
DNAJC14	-0.3741
ACSS1	0.543375
IL1RAPL2	1.1265
C4orf30	-0.48525
SEPT4	2.08275
LANCL3	-2.24
SPAG17	1.11383333333333
PRDX3	0.41575
HNF1A	-1.5675
P4HA2	-2.009375
RFWD3	-1.39916666666667
MOV10	-0.56125
DNAJA5	0.0513571428571429
LOC729440	0.40875
LOC200383	1.10725
SMC2	-1.13425
MIXL1	-0.432666666666667
TMEM9	-0.45275
FAM86A	0.8075
ZNF174	0.3401
MYH14	-0.79825
CCR8	2.058
VPS37C	1.0215
GPATCH1	0.507
B3GNT8	1.96
TBX4	-1.26125
CNR2	2.61416666666667
PCDH1	0.78625
C5orf29	6.061625
OCIAD2	1.03175
PLCG2	3.13525
KIAA0247	1.82175
HRH3	-0.9964
CAPN13	2.990875
CCR1	1.6785
MGC15523	0.257277777777778
UVRAG	0.652833333333333
DNAJA2	-0.466833333333333
ITGA2B	-0.125333333333333
CLDN5	2.99875
PTPRN2	0.145214285714286
ZNF512	0.092
PSAP	2.05978571428571
CCDC140	-2.24
LRRC55	0.652
CYP26C1	-0.225
C8orf47	-0.0385
LYN	1.06525
DUSP6	-0.227833333333333
TGFB3	2.5806
ELK1	-0.8986
PCDH11Y	0.1808
HGD	-2.95825
C17orf58	1.848
MYO3A	-0.661
SERPINE2	-3.027
AARSD1	-0.560375
C14orf73	-0.9925
ADAM33	0.94025
ZNF491	0.99
MAPK6	-1.137
TCN1	-1.22116666666667
SLC24A6	0.979
UBE2R2	0.05625
H1FNT	0.4645
TATDN2	0.565333333333333
LILRB1	3.97775
P2RY5	1.056
NUCB2	-0.1875
C2orf37	0.639
SNX27	0.716333333333333
MTA3	-0.27125
FOXO4	0.72275
ID4	-1.921
SOX5	-2.29116666666667
PXMP3	1.461375
OR52M1	0.3075
SFT2D3	0.237875
INA	-3.62366666666667
MCOLN1	1.706
NFIX	0.2302
CLEC14A	4.8375
HIBCH	-0.399166666666667
PLA2G5	2.21325
TIMM10	0.502333333333333
MED17	0.2283
COL4A4	1.5895
TPP1	1.2965
GJA3	-1.56783333333333
TMPRSS5	-1.41975
AADACL3	0.692
DNMBP	-0.776
ENPP5	2.0815
NQO1	-1.0333
ZSCAN2	-0.5195
SEC24C	0.0886666666666667
GTF2A1L	0.5325
AXIN2	-1.0103
FAM33A	-1.0235
C16orf13	0.1175
SPNS2	0.9275
TAF1	-0.6525
AP1G2	0.306333333333333
RBM42	0.240166666666667
HCN2	0.967666666666667
EFHB	0.180333333333333
RUSC1	-0.0981666666666667
GRIK5	-0.0545
USP21	0.970333333333333
ATAD3C	-0.037
ORMDL2	0.246
PRSS7	-4.774
PSAT1	-3.0645
FLJ13195	0.0966666666666667
TBC1D1	0.260666666666667
IFNG	6.07675
OTOS	0.149666666666667
ZNF773	-0.116666666666667
EMD	-2.23775
RETN	-0.48775
CCL8	4.4745
APH1A	0.3265
COX18	-0.042
GTF2IRD2	-0.1665
CCDC82	-0.0780833333333333
PAFAH2	0.187777777777778
NPEPL1	-0.7667
RP11-114G1.1	1.2795
TP53INP1	2.516125
ZNF300	0.214
FOXL2	-4.49325
LARP2	0.032
LATS1	0.000750000000000001
HTR6	-1.1775
SPOCK2	2.79333333333333
RNF144B	3.15133333333333
HTATIP2	-1.081375
MGC10334	0.40175
CENTA2	2.73766666666667
FGF2	-1.82675
FXYD7	0.20175
PHYHIPL	-2.702625
GPR34	6.6635
DDX6	-0.907833333333333
OR10W1	0.496
LHFPL1	-0.943
ZNF313	0.250928571428571
VPS28	1.706
AP3M1	0.0617
AKR1CL2	-0.28675
TRAF4	0.094125
OR2B11	0.712
C19orf12	0.8475
AKAP9	0.567166666666667
C1orf62	0.576
SLC20A1	-0.4239
FAM112A	2.60525
LDB2	0.06375
MRPS23	-0.688
KLK5	0.052875
SPTB	-0.422222222222222
EFEMP2	0.19225
EFNB2	-0.516125
PCM1	-0.178857142857143
NMNAT3	2.129375
TSG101	0.0935
C8orf40	0.00833333333333333
NOB1	-1.17325
ABHD3	0.175
GTF3C4	-0.633
PIGN	1.51933333333333
GALNTL1	0.0315
AEBP1	1.51125
OR9Q1	0.864
ANKRD2	-0.220625
CCL28	-3.4865
TRIM38	1.23183333333333
TMCC1	0.228666666666667
SMG5	-0.093
LRRC7	-1.658
NCAPD2	-1.5155
C6orf153	-0.4185
C1orf74	0.497
OTUD6A	0.4155
DCP2	-0.304
TMEM24	0.05925
RPL18	0.0888333333333333
TMEM177	-0.708
LRRC37A3	0.3385
C1D	0.445666666666667
LDHC	2.03525
UBE4B	-0.214833333333333
NIT1	0.265875
BTN3A3	2.34425
RASD1	3.504
COMMD3	0.446
SHFM1	-0.4405
BIRC8	1.124
DUT	-1.03625
C12orf51	-0.0305
LRRC59	-0.664666666666667
LY6H	0.16775
WDR22	0.676
EDEM1	0.905857142857143
ADH1A	3.445
PANX2	-0.2969
CYP11B1	1.13925
CDC73	0.52575
GPR172A	0.7385
GSTM3	2.06569230769231
KCNA5	1.246625
SERAC1	1.24266666666667
NFATC2	1.1645
ANAPC5	-0.2324
C15orf24	-0.01825
NFATC2IP	-1.10366666666667
TNRC6C	0.953833333333333
MGC102966	-2.67
FGD5	1.36766666666667
MED9	0.44725
RAB13	-0.161
C15orf49	-0.2145
CRYGS	0.4564
C12orf53	-1.8723
LOC283693	-0.3695
COX6B2	-0.416125
PHF14	0.66175
FAM3A	-0.566375
RPL13	-0.368
PRDX2	0.4825
FLJ34047	-1.4705
PRMT3	-0.89275
KCTD19	-0.1885
TRIM10	-0.6245
MGC26597	0.284
GCNT4	0.5495
GPRASP1	0.8475
CDKN1C	-1.1945
RHBDL2	-0.2176
HSPH1	-0.17075
AQP1	2.647125
COL17A1	-1.2804
GFAP	0.279571428571429
CDC16	-0.16375
KIAA1614	-0.6455
C6orf118	0.213666666666667
ZSWIM5	-1.4665
FAM83F	2.68425
LYNX1	1.0786875
SYNPR	-1.91875
XG	4.02783333333333
PRSS16	-0.358125
KIF13B	1.13721428571429
PCDH9	-0.572
HIST1H2AH	-0.122666666666667
RBM18	-0.43625
ZNF626	0.536
HEXIM2	-0.1195
ITFG1	-0.2855
TUBG2	-0.7935
SFRS7	-0.1635
C9orf14	0.2345
EXTL1	-1.90375
GBP3	2.64466666666667
WDR5	-1.272
RARG	-0.088
MYO7A	1.134625
CECR6	1.41075
C13orf3	-1.647125
SFRS18	-0.60825
ACVR1B	-0.31
PSMD1	-0.3196
C7orf31	0.650833333333333
ILVBL	0.51225
IFNGR1	1.833
RNF186	-0.9095
NOL9	-1.08325
MAGEL2	-1.2035
SLC29A2	-0.3085
NHSL1	-1.89125
RBMX	-0.273
PSORS1C2	0.379
RAD51L3	-0.156166666666667
LCN6	2.01175
ORAI2	-0.156375
BRUNOL6	0.5552
OR4K5	0.055
CDC123	-0.237125
MSLN	-2.2165
WWTR1	-0.904166666666666
ZNF700	0.4435
COBL	-0.49925
PPP1R16B	2.243625
GAS7	0.5193
MDN1	-0.445
HAAO	0.5835
C9orf68	0.1565
TNFAIP2	1.309375
FOXN1	0.166
hCG_2033311	-0.398
ATP6V0D2	-0.3769
RPL41	-0.01825
SLC38A1	0.195625
ARHGAP6	-1.84109090909091
ADAD2	-0.63025
PHF20L1	0.826625
MCM3AP	0.508
ST3GAL3	-0.2075
SNX1	0.314833333333333
ELF5	2.712
PARP3	0.627125
RBM8A	-0.0903125
LINGO4	0.061
ITGA9	1.07566666666667
ZFR	0.2685
ACSL6	1.528125
FLJ20699	0.0464
DAOA	0.1405
FABP4	4.92425
KCNB1	-1.4895
CANX	0.257
SLC25A28	1.21566666666667
ADIPOR2	-0.2455
ECHDC2	0.886125
SMA4	-0.21575
FRZB	2.87875
PABPC1	0.260666666666667
DMRTB1	-0.7325
APOBEC3G	2.50425
CATSPER2	-0.813666666666667
CUEDC1	0.0888333333333333
STARD9	-1.072375
CLDN8	3.80657142857143
LOC23117	-0.246636363636364
E2F6	-0.273888888888889
TMEM126B	-0.746833333333333
DPY19L4	1.25025
GIMAP5	3.70083333333333
NDUFA9	-0.2285
FAM77C	1.2155
CTPS2	0.318
LOC51035	0.454375
WDSOF1	-0.28925
EGLN3	-1.276
PITX3	0.733
OR52E8	0.323
GRM4	1.3975
KLK1	-1.3325
GPM6B	-2.68525
RRAGD	-0.226333333333333
PAGE5	-2.511
UCHL5	-0.963
ULK3	-0.529833333333333
AIM2	4.47433333333333
PNO1	-0.842
OR2F2	0.1085
GNAT2	-2.0455
SIX1	1.859
ST13	0.0539166666666667
ZBTB44	1.427875
TIMP2	0.67675
ZMAT4	-1.38125
GTF2IRD1	0.0616666666666667
ZNF19	0.962833333333333
ZNF714	-0.4245
RSC1A1	-0.20925
C9orf80	-0.113
PSMA8	3.30933333333333
TMEM141	-0.38075
COX4I1	-0.327714285714286
CTAGE1	0.555833333333333
DTWD1	-1.00425
HSD11B1	4.0135
KRT6B	2.645875
ARID4B	1.620875
LHFPL3	-0.343
WWP2	0.3945
ZNF326	-0.455333333333333
RGPD1	-0.398
CTSH	2.30833333333333
FASTKD1	-0.614
PAF1	0.5354
TTC9C	0.10275
IFT57	0.3564
PRSS36	1.527
IL20RB	-1.3445
ZNF592	0.406166666666667
DCTD	-0.6962
CFP	3.26525
MFNG	1.453375
JMJD2B	1.6745
ALDH3B1	-0.7655
THSD4	0.69
KCNJ5	3.77833333333333
LMNA	-0.502666666666667
TBCD	0.152625
ZNF250	1.36433333333333
CASQ2	0.8795
PEG10	-4.84308333333333
PRAME	-4.9346
NP	-0.148
TRIM59	-0.024
ZNF12	0.094
XTP3TPA	-0.045
SIGLEC7	1.6395
PANK4	-0.3385
FAM70A	-0.2835
SNED1	0.7525
HIP1	-0.9447
RAET1E	-1.9035
AMAC1L2	-0.1655
AHNAK2	-1.43216666666667
TOE1	-1.04833333333333
RECQL4	-0.75025
SPRYD3	0.64075
DPAGT1	-0.6165
MAGED2	0.6502
ANKRD55	2.4735
TRPS1	3.56525
DOK7	-1.3865
TFPI2	-5.603
GTF2H3	-0.786666666666667
CYP4F11	1.498625
LHX2	-2.821
ATG16L1	0.729
ASB12	0.5465
C1orf116	0.96225
NF2	-0.7249
POM121	-0.4002
PHYHD1	1.9442
TXNDC17	0.0805
DKFZp779O175	-1.311
NUP62	0.182428571428571
MYO18B	-1.38883333333333
PRAMEF1	-0.2315
TCBA1	-0.348714285714286
TMEM168	0.259
FJX1	-1.07316666666667
CLCF1	-0.49725
SEPN1	0.188375
IGSF2	1.39375
NUDCD1	0.483666666666667
TFF3	3.43883333333333
NDFIP1	1.02335714285714
CHCHD4	-0.58125
TNR	0.00199999999999999
CUTA	0.0751666666666667
USP44	-4.2085
DPP10	-0.6524
IWS1	-0.0758333333333333
PCGF1	0.64
SULT1C4	0.4625
NTF5	-1.7155
PTPN13	0.4875
SSTR5	0.6395
SFRP1	-2.53825
IDH3B	0.662875
SUOX	0.372833333333333
TMCO5	-0.67875
GOLT1B	-0.343
MIB1	0.344142857142857
PCDHGB1	-0.396
SUSD1	0.22525
ICAM5	-3.41066666666667
PAPOLB	0.316
URM1	-0.2708
TMEM106B	0.427333333333333
LRIG2	-0.47625
SLC27A5	-0.19675
CLIC6	1.7833
ZNF420	1.32216666666667
SCN9A	-1.0146
KIAA1909	1.461
ELMOD1	-3.30725
PRKAG1	0.043
FAM64A	-0.965111111111111
EEF1G	0.00915
SMAD5	-0.55525
INCENP	-2.105
WASF2	-0.786
GARS	-1.0585
CDK10	-0.9849
HLX	0.616666666666667
MDM4	0.037875
ZNRF1	-0.764071428571429
HHATL	-1.59533333333333
FAM21C	1.4525
HIST2H3C	-0.42025
PFDN2	-0.16525
ZNF200	-0.6725
NDN	-0.7865
HBA2	-2.13133333333333
FBLN5	1.37925
PUM1	0.105857142857143
TNNT1	-2.68483333333333
C19orf59	-0.883333333333333
HNRPH2	0.3635
RAB7A	0.356833333333333
PMS2	-0.5195
BIRC3	2.7855
NRSN2	0.84075
OR52K2	0.702
SPOCK1	-1.25885714285714
H2AFY	0.16875
RXRB	-0.0515
ZNF638	-0.143333333333333
ANKRD45	-0.472
ACTN4	-0.2455
FXC1	0.26025
EIF2B5	0.11675
VPS33A	-0.14425
PINK1	0.00649999999999995
FAM106A	-2.8445
SKIP	0.54225
GAPDHS	1.4565
MUM1L1	4.51675
PSTPIP1	2.85025
CNTNAP1	-1.615
CYP26A1	-2.7525
APOL2	0.8855
TACC2	0.471125
COX7A2L	-0.304857142857143
HSD17B1	0.34025
ARRB2	0.96625
SLC7A6	-0.2197
HSD17B10	-0.4155
RBJ	-0.1045
NUP155	-1.50975
MRPL10	-0.159333333333333
CYCS	-1.75866666666667
CCDC46	-0.3135
TECTA	0.736
GNAL	-0.55275
LPO	0.1475
PEBP4	2.70925
DDX11	-1.525
C18orf12	0.476
TAF9B	-1.01883333333333
IMP4	0.0085
RPA4	-0.0565000000000001
NDUFS1	-0.54575
UPK1A	1.105
ARRDC2	1.9225
C18orf20	0.7325
AES	0.0769285714285714
CD2BP2	-0.0383333333333333
C16orf54	1.683
UGT2B17	1.59475
FGFR1	-0.893045454545455
CEACAM6	-1.2111
CHRM5	0.00325
CERK	0.026625
AP3S2	0.372285714285714
ANKS4B	-1.69475
CLCNKA	0.508333333333333
ZNF208	0.06
HLA-DRB5	5.1585
CARKL	-0.576
GOT1	0.0716666666666667
CASP6	0.921875
HOXA1	-0.692
RCL1	-0.113
ZNF181	1.49383333333333
