Hybridization REF	TCGA-E2-A15M-11A-22R-A12D-07
ODF1	1.16625
CREB3L3	-0.8635
TMEM127	1.03092857142857
DSCAML1	0.39025
PLN	7.15283333333333
LYPLA1	-0.132416666666667
PRDM9	-1.22666666666667
SASP	0.7255
PLUNC	-0.3014
INTU	0.11025
HISPPD1	-0.00425000000000001
LNPEP	-0.618166666666667
YARS2	-0.915833333333333
APCDD1L	-1.607
ZCCHC4	-0.0504
FBXO22	-0.577333333333333
TTLL13	0.354
ZNF669	-1.24566666666667
PTGDR	0.916
DDX27	0.31225
KIAA0409	-0.665666666666667
GJB6	-0.345
ASB8	0.363
PLP2	-0.1805
MEPE	-0.216
OR10J5	1.02
KRT222P	4.22775
COQ7	-0.196
C1orf101	0.63075
RERG	3.2966
CHMP5	1.73925
THAP11	-0.82325
ZNF43	0.116333333333333
ZRANB3	-1.3836
KRT13	3.888125
MRPL19	-0.678375
RBBP9	0.49875
SPATA17	0.698
BXDC5	0.278666666666667
PAFAH1B1	-0.164666666666667
MAGEE1	0.708
OSTF1	0.39275
KIAA0323	-0.344416666666667
TXNDC13	-0.617166666666667
CNTN4	3.567125
LCE1B	1.6805
UNQ501	-0.1405
ZNF154	0.4655
C3orf64	2.126
SYT5	0.0375555555555556
PON1	-0.259333333333333
FLJ10357	0.2815
ATP4A	-0.717
GNPDA1	-0.687666666666667
MGAT1	0.372
C14orf121	-0.18375
SLC35B2	-1.0265
MIER3	-0.0825
CHEK1	-4.4955
ZNF8	-0.381166666666667
TXNDC1	0.1695
CKB	-1.7281
RTN3	0.353142857142857
FZD2	-1.92583333333333
PART1	-0.0284285714285714
PSMB6	-0.421
PCDHB8	-0.793
PHC3	0.442777777777778
PPP1R8	-0.974
NOVA2	2.10033333333333
TNFRSF11B	-2.34075
GOLPH3	1.07733333333333
UBLCP1	0.663
SUHW3	-1.0835
TTLL1	1.041
OPN4	-0.234
OR13G1	0.0805
ZPBP2	-0.173
HSD17B11	1.0895
C9orf50	-0.152
DHDDS	-0.0576428571428572
CTSW	-0.0565
NEFM	-1.10466666666667
MRPL28	-0.82875
SYN1	-0.932
PIGV	-0.00416666666666667
ZIM2	-0.26575
APBB1	0.701166666666667
SND1	-0.79475
C1orf123	0.843666666666667
CHD3	-1.48125
BHLHB8	-0.076
RNASE2	-0.1925
BCAP31	0.739
SLC25A44	0.0921666666666667
CHD6	-1.11744444444444
PIB5PA	0.179230769230769
SELS	0.506375
LOC541471	-0.059375
FAT2	1.031
ZNF81	1.8155
OR4C16	0.114
FLJ10081	-0.4515
LRRC4	-0.336
CS	-0.149
N4BP2	-2.095625
IGFBP7	3.154
ZNF318	-0.11
NDNL2	1.20525
ZNF609	-0.833
SIRT4	0.1445
EXOSC10	-0.163
ECE2	-0.27275
OVGP1	-0.23075
GTPBP3	-1.4955
PACS2	-0.325
C19orf36	-0.808666666666667
ARL4C	-1.943125
ATG4B	-0.864
UBQLNL	-2.63333333333333
RHOXF2B	-3.76
PLEKHG2	-0.9985
GALR1	-0.2815
AQP4	1.0824
HDAC7A	-0.392833333333333
DCUN1D3	1.15
OR8A1	-0.6415
CCRN4L	-0.5855
CBR4	-0.765666666666667
KIFC1	-4.09633333333333
SLC7A14	0.0586666666666667
LHX5	-0.6305
TRPC7	0.1835
LPXN	-1.16575
SERPINA1	-0.7995
RPS13	0.5591
BPIL3	-0.827
PRKAA1	-0.218
FADS2	-1.631
ENAH	0.36525
PRO1768	0.495
APBA2BP	-1.27875
LIPH	1.14866666666667
C3orf33	0.6165
RCC2	-1.90621428571429
ALDH1A2	-1.8995
RNF103	2.3405
AHCY	-1.89425
ALG12	-0.2735
CCL17	1.192
ZNF543	0.8645
ESRRG	1.2013
CNGA1	1.29025
RDH5	3.04216666666667
OTX1	-1.9265
PTGFR	-0.455833333333333
CDR2	-0.016375
SELE	9.32575
NLGN2	-0.98925
EXOSC9	-0.03525
ZNF566	0.0951666666666666
KLRC2	-5.138
GPR12	0.4
KIAA0196	0.498
PDRG1	-1.4445
SSR3	0.416928571428571
MSI1	-0.261
CST9	-1.2465
CC2D1A	-0.56025
PLAGL1	0.836611111111111
ZNF778	-0.947
RNF2	1.00825
KLF6	2.67516666666667
THBD	4.407
tcag7.1314	1.72225
NR5A1	0.188666666666667
ABCD2	2.262
DNAJC7	-1.46975
CLEC4C	1.3785
TM2D3	1.44375
CCDC4	-0.4045
PLAC2	-1.12975
DCD	0.1595
FAAH	-0.363
POLA1	-0.6408
TM7SF2	-0.638375
FLJ39822	-0.9408
FLOT2	-0.3445
MAP4K1	-1.6525
SRP68	1.264375
C21orf74	-1.3005
ARPC5	0.308375
LOC126075	1.1505
HECW2	-0.107428571428571
ZDHHC4	-0.53625
ANKRD42	2.2523
PDE9A	0.913666666666667
ABCA8	5.466
NDUFS2	-0.08625
UBR5	0.228125
BTBD16	-1.29675
LOC554174	0.038
ZNF20	0.598
KIAA1843	0.611
WDR17	-0.2432
C15orf33	-2.3095
RNF113A	-0.09275
CAMKK1	-1.20955555555556
CLCN2	-1.34525
ANXA6	0.089
LOC340069	-0.2315
EMID1	0.34825
DPM3	-0.228583333333333
ELA1	0.3895
SLC25A13	-1.8337
KRT24	0.218
SMPD1	0.205
TH	-0.147625
COL6A2	2.11428571428571
ANKS1B	0.52675
GPR126	-0.9398
ZC3H12A	1.73133333333333
TMEM47	2.7405
C2orf51	0.143666666666667
C1orf88	1.39616666666667
HSF2BP	-0.97725
AKAP10	0.506
RPAP3	-0.1905
KLHDC8B	0.44125
STOM	2.7392
MUPCDH	-0.385428571428572
C10orf72	0.7415
PLEKHA3	1.07858333333333
TCP11L1	-0.30475
CWF19L1	0.6065
SPEF1	0.0751538461538461
YSK4	-0.151333333333333
ELN	3.6965
SAMD8	0.576333333333333
MPI	-1.28
MEPCE	-0.5833
ABCC3	-0.5075
NANOGP1	-2.5005
KCNK17	0.238625
HLA-DMB	4.57183333333333
RRAGA	1.03925
ANGEL1	-0.57625
RBM32B	0.2945
CPN1	-2.4015
MGC52282	-0.9183
HLA-A	2.38516666666667
OR9G4	0.1155
EDNRB	1.154625
SCD	1.34964285714286
C14orf80	-2.07716666666667
BAGE2	-1.461
RABL4	0.348
RCVRN	-1.352
SHANK1	-0.449
NLRP7	-3.40075
CD226	1.159
STAT3	0.3296875
SYNJ2	-2.2054
TPCN2	-0.820333333333333
WDR36	-0.540833333333333
MBD4	0.3905
ROBO1	-0.2146
ST3GAL6	-1.3125
SLAMF8	0.447
ATN1	0.3335
GPR141	-0.112333333333333
KRT36	1.0915
TPH1	1.3725
DDX52	-0.47425
ZSCAN29	-0.415166666666667
TRPT1	-0.663
DPEP3	0.292666666666667
DENND4A	0.18225
TSPAN16	1.177
PTCHD2	0.0365
LOC145814	-1.457
CAP1	0.158333333333333
EIF5A2	0.5167
NT5DC3	-0.11775
SEPT9	-1.541625
SEZ6L2	-0.9255
EGFLAM	3.9245
VPS11	0.010125
NDUFB5	-0.520666666666667
CIDEA	6.28816666666667
IER5L	-1.7945
N6AMT1	0.124
FAM83C	-1.2215
OXR1	-0.235333333333333
IRX1	0.2245
DGKB	-0.390833333333333
GCN5L2	-3.24675
MIR16	-0.049375
FBXW9	-1.4015
WDR4	-2.45633333333333
PDC	-0.3735
VPS33B	-1.0175
HEXB	0.4725
FLJ32214	0.0895
TCEB3	-1.25
CRLF1	-1.669
ABI3BP	4.19125
C8orf22	-3.18175
PYCR1	-2.875125
KIAA1706	2.232
CDK5R2	0.1105
WAS	0.085
C12orf60	-1.52525
CCBL2	0.552375
MADD	-0.34975
C5orf34	-2.93775
WDR42A	0.4158
KLF12	-0.1415
HSPA1A	1.2555
ITM2C	-1.50966666666667
DAPK2	2.4815
LOC442590	1.524
SUMF2	1.2845
CENPA	-5.16346153846154
TMED5	0.107125
CDH6	1.0746
BRP44	1.3125
THG1L	-0.37275
GABRA2	-0.195
C14orf166	0.07275
MYL1	-0.4448
TNFSF18	-1.543
PAP2D	-0.9606
PPIB	-0.474
KLHL4	0.924333333333333
SFN	-0.0778333333333333
CCDC127	0.56825
FRAP1	-0.49375
GOLGA5	0.064
SDCCAG1	0.24975
MGC21675	-0.534833333333333
C10orf95	0.05175
KIAA1345	0.456166666666667
C1orf163	-1.643
LACE1	-0.614166666666667
OR10K2	-0.373
CENPN	-2.9336
TMED2	0.94325
UGT1A6	-0.3025
ANG	0.46325
U2AF1	-0.570166666666667
CASC2	0.527833333333333
NMT2	1.3005
OSGEPL1	0.398125
DFNB31	-1.0815
SLC6A20	-0.880285714285714
DKC1	-1.34175
FXYD4	-0.786
WDR64	0.565666666666667
MGC5590	0.595
CREBZF	-0.853666666666667
DAZ1	0.02475
PRPSAP1	-0.07
GCHFR	-1.136
TTC7A	-0.530625
LOC196993	0.997
UBD	0.646
S100A1	0.625625
RPL6	1.97766666666667
DNAJB6	1.0024
NAGS	0.1117
C2orf58	-0.788
KERA	0.5306
MT1X	-0.2126
UBE2B	1.7425
KEAP1	-0.3215
MST1	-3.29225
OMA1	0.7225
ABLIM2	1.59175
BCL2L13	-0.210166666666667
JAZF1	1.2885
TMEM63B	0.4415
S100A8	0.9899
ARFIP2	-0.12
UROS	-0.546
KHDRBS2	-1.442
POLQ	-3.508
SOAT1	-0.831
SPAG4	-2.4595
MRPS30	-1.91916666666667
LOC494141	-0.6915
OR2T11	0.295
ORAOV1	-0.897111111111111
ZNF184	-0.0118333333333333
TCEB3B	0.823333333333333
ADAM21	0.556
GDPD1	-1.22725
SPINLW1	-0.247333333333333
PRR14	-0.818166666666667
KCTD9	-0.0293
NUDT3	0.5815
KIAA1822	0.4099
HIST1H4K	0.44
DFNA5	-0.744
GABPA	-0.085
C14orf44	-0.85425
POLB	0.5725
PTAR1	0.695
SEC31A	1.61
TRIM58	-1.06075
TAS2R14	-0.9495
VPS8	0.289
H1F0	0.479166666666667
PRKCB1	-2.3538
UGT2A1	0.691
TOR1B	-0.4825
LSS	-2.32358333333333
C2orf19	0.913
HNRNPC	0.782928571428572
TMEM100	2.78866666666667
LOC116349	-0.1955
OR51M1	0.226
CCDC142	-2.271
ISG15	0.0421875
ZCCHC14	0.045875
CREBL2	1.9885
TGDS	-0.60725
DC2	-0.821
CACNA2D3	-1.08907692307692
ZNF429	-0.283125
LYPD6	1.38283333333333
SUCLG1	0.537166666666667
OR51I1	-0.465
MAGEH1	2.22025
PRPF40A	-0.807
SMR3A	0.731
SPINK2	-0.59375
THAP2	0.98125
NPY5R	2.28675
IRF4	-0.860375
SPESP1	1.8785
OR10S1	-0.6245
DTD1	-0.48875
TUBE1	1.54025
DDX19A	-0.7795
PDPN	0.862625
TMEM34	0.38975
MGAM	0.47975
COL3A1	7.00516666666667
GFM2	0.1351
OR5A2	-0.143
PSG9	-1.23575
ARHGEF11	0.146
IVNS1ABP	-0.4116875
SIGIRR	-0.39275
DUSP19	-0.236
DNAJC14	0.441888888888889
ACSS1	-0.0895714285714285
IL1RAPL2	-0.3295
C4orf30	-1.799
SEPT4	3.70075
LANCL3	-1.857
SPAG17	0.893166666666667
PRDX3	1.8725
HNF1A	-1.5655
P4HA2	-0.774625
RFWD3	-1.86416666666667
MOV10	-1.531
DNAJA5	-0.382461538461538
LOC729440	-0.05525
LOC200383	0.170571428571429
SMC2	-2.39675
MIXL1	-1.28983333333333
TMEM9	-0.74
FAM86A	-0.1155
ZNF174	-0.6374
MYH14	-1.8745
CCR8	-0.5445
VPS37C	0.520166666666667
GPATCH1	-0.386333333333333
B3GNT8	2.0745
TBX4	-1.8325
CNR2	0.169333333333333
PCDH1	0.703
C5orf29	1.084125
OCIAD2	0.53725
PLCG2	2.23575
KIAA0247	1.933875
HRH3	0.000714285714285707
CAPN13	1.778875
CCR1	-0.8675
MGC15523	-0.357058823529412
UVRAG	0.614833333333333
DNAJA2	0.712666666666667
ITGA2B	-1.46416666666667
CLDN5	5.4515
PTPRN2	-0.7195
ZNF512	0.3825
PSAP	1.81985714285714
CCDC140	0.162
LRRC55	-0.250333333333333
CYP26C1	0.7935
C8orf47	1.156
LYN	-0.09
DUSP6	1.81766666666667
TGFB3	2.9594
ELK1	-1.6669
PCDH11Y	1.27683333333333
HGD	-3.21625
C17orf58	1.178
MYO3A	0.0640000000000001
SERPINE2	-3.15
AARSD1	-0.418875
C14orf73	-0.539333333333333
ADAM33	-0.00124999999999997
ZNF491	0.165
MAPK6	-0.227166666666667
TCN1	5.46816666666667
SLC24A6	-0.1695
UBE2R2	-0.2335
H1FNT	-0.21625
TATDN2	-0.164833333333333
LILRB1	-0.19375
P2RY5	3.589
NUCB2	0.7835
C2orf37	0.14575
SNX27	-1.096
MTA3	-0.304
FOXO4	0.77675
ID4	4.41316666666667
SOX5	-1.1332
PXMP3	0.82025
OR52M1	-0.033
SFT2D3	-0.084875
INA	-3.19333333333333
MCOLN1	-0.117
NFIX	-1.4126
CLEC14A	7.2145
HIBCH	0.805833333333333
PLA2G5	2.4475
TIMM10	-0.961166666666667
MED17	0.3005
COL4A4	-0.3285
TPP1	0.925333333333333
GJA3	-1.2588
TMPRSS5	-1.547
AADACL3	-0.017
DNMBP	-0.343
ENPP5	3.46833333333333
NQO1	-1.109
ZSCAN2	-0.723625
SEC24C	-0.2505
GTF2A1L	1.1985
AXIN2	-0.141333333333333
FAM33A	-1.31966666666667
C16orf13	-0.62325
SPNS2	1.45325
TAF1	-1.41525
AP1G2	-0.972333333333333
RBM42	-0.930666666666667
HCN2	-1.60116666666667
EFHB	-0.932166666666667
RUSC1	-1.048
GRIK5	0.271
USP21	0.00683333333333333
ATAD3C	-0.787
ORMDL2	-0.539125
PRSS7	-3.23333333333333
PSAT1	-4.07125
FLJ13195	-0.523
TBC1D1	0.577833333333333
IFNG	2.8145
OTOS	-0.0223333333333333
ZNF773	-0.649333333333333
EMD	-1.68025
RETN	-0.23675
CCL8	7.23
APH1A	-0.41075
COX18	-0.919375
GTF2IRD2	-0.30575
CCDC82	1.15775
PAFAH2	0.2284
NPEPL1	-1.502
RP11-114G1.1	-1.0495
TP53INP1	0.806125
ZNF300	-0.859
FOXL2	-2.822
LARP2	0.347833333333333
LATS1	-1.48525
HTR6	-0.4305
SPOCK2	0.277666666666667
RNF144B	2.6335
HTATIP2	-0.967
MGC10334	-0.59
CENTA2	2.64133333333333
FGF2	2.30325
FXYD7	-0.436
PHYHIPL	-1.82925
GPR34	5.5015
DDX6	-1.64016666666667
OR10W1	-0.0795
LHFPL1	-1.719
ZNF313	-0.459928571428571
VPS28	0.2585
AP3M1	0.4074
AKR1CL2	-0.367333333333333
TRAF4	-1.876
OR2B11	0.433
C19orf12	1.10483333333333
AKAP9	0.3104
C1orf62	-0.227333333333333
SLC20A1	-1.1217
FAM112A	-0.02875
LDB2	3.602875
MRPS23	-1.19075
KLK5	3.925375
SPTB	-0.666333333333333
EFEMP2	0.4065
EFNB2	1.979375
PCM1	0.479785714285714
NMNAT3	1.7465
TSG101	0.869166666666667
C8orf40	0.313
NOB1	-1.1355
ABHD3	-1.1005
GTF3C4	-1.378875
PIGN	0.615
GALNTL1	1.7695
AEBP1	1.789375
OR9Q1	0.2235
ANKRD2	0.4305
CCL28	0.3485
TRIM38	0.424666666666667
TMCC1	0.654090909090909
SMG5	-1.38275
LRRC7	0.1505
NCAPD2	-3.37366666666667
C6orf153	-0.9855
C1orf74	-1.488
OTUD6A	0.1315
DCP2	-0.5478
TMEM24	-0.86375
RPL18	0.225833333333333
TMEM177	-1.7565
LRRC37A3	-0.048
C1D	-0.821
LDHC	-1.444
UBE4B	0.753833333333333
NIT1	0.48225
BTN3A3	1.28625
RASD1	4.20825
COMMD3	0.36225
SHFM1	-0.7335
BIRC8	0.766
DUT	-1.47925
C12orf51	-0.85
LRRC59	-0.257666666666667
LY6H	0.24425
WDR22	0.51875
EDEM1	-0.857714285714286
ADH1A	6.228
PANX2	-0.7528
CYP11B1	0.7715
CDC73	0.1435
GPR172A	-1.749
GSTM3	1.214
KCNA5	2.840625
SERAC1	-0.4155
NFATC2	0.332
ANAPC5	-0.3714
C15orf24	0.695
NFATC2IP	-1.44108333333333
TNRC6C	-0.328666666666667
MGC102966	2.07325
FGD5	2.4475
MED9	-0.51325
RAB13	-0.189333333333333
C15orf49	-0.562
CRYGS	-1.2276
C12orf53	-0.5639
LOC283693	-0.1025
COX6B2	-0.202
PHF14	-0.086625
FAM3A	-1.04825
RPL13	-0.1592
PRDX2	-0.2208
FLJ34047	-1.11533333333333
PRMT3	-0.4515
KCTD19	-0.4835
TRIM10	-0.531333333333333
MGC26597	0.218
GCNT4	0.10525
GPRASP1	2.97
CDKN1C	1.53191666666667
RHBDL2	-0.2303
HSPH1	-0.207
AQP1	5.779
COL17A1	4.1
GFAP	0.685142857142857
CDC16	0.2325
KIAA1614	0.2755
C6orf118	0.628
ZSWIM5	-1.066
FAM83F	1.64225
LYNX1	0.1809375
SYNPR	-0.99225
XG	4.87816666666667
PRSS16	0.827
KIF13B	0.853461538461538
PCDH9	2.155625
HIST1H2AH	-0.387666666666667
RBM18	-1.112
ZNF626	0.300375
HEXIM2	-0.8295
ITFG1	0.597
TUBG2	-1.88
SFRS7	0.9665
C9orf14	0.917
EXTL1	-1.19775
GBP3	2.14816666666667
WDR5	-2.28675
RARG	0.230166666666667
MYO7A	0.22375
CECR6	-0.64725
C13orf3	-3.35328571428571
SFRS18	-0.198
ACVR1B	-0.384166666666667
PSMD1	-0.4648
C7orf31	0.77575
ILVBL	-1.33425
IFNGR1	2.7525
RNF186	2.50725
NOL9	-0.72925
MAGEL2	-0.14175
SLC29A2	-0.84625
NHSL1	0.473
RBMX	-0.0875
PSORS1C2	-0.0252857142857143
RAD51L3	-0.333833333333333
LCN6	2.7455
ORAI2	-1.924125
BRUNOL6	-0.810111111111111
OR4K5	0.34
CDC123	-0.13575
MSLN	-1.16916666666667
WWTR1	-0.697166666666667
ZNF700	-2.0045
COBL	-1.218
PPP1R16B	0.9315
GAS7	0.1537
MDN1	-0.441125
HAAO	0.5415
C9orf68	1.07125
TNFAIP2	0.52175
FOXN1	-0.163
hCG_2033311	0.843333333333333
ATP6V0D2	-0.462
RPL41	1.94825
SLC38A1	0.65825
ARHGAP6	-0.277833333333333
ADAD2	0.44425
PHF20L1	-0.1544375
MCM3AP	-0.6705
ST3GAL3	0.121666666666667
SNX1	0.393
ELF5	4.338
PARP3	0.493625
RBM8A	0.14475
LINGO4	-0.5795
ITGA9	0.920333333333333
ZFR	-0.06325
ACSL6	-1.18857142857143
FLJ20699	-0.5068
DAOA	0.909666666666667
FABP4	8.6855
KCNB1	1.182
CANX	0.4127
SLC25A28	0.451
ADIPOR2	-1.095
ECHDC2	1.80625
SMA4	-0.3815
FRZB	5.212125
PABPC1	-0.7045
DMRTB1	-0.400428571428571
APOBEC3G	1.01525
CATSPER2	-1.42716666666667
CUEDC1	-1.11016666666667
STARD9	1.12075
CLDN8	6.27328571428571
LOC23117	-0.925227272727273
E2F6	-0.378111111111111
TMEM126B	-0.025
DPY19L4	0.7895
GIMAP5	5.68983333333333
NDUFA9	-0.656666666666667
FAM77C	-1.871
CTPS2	-0.09775
LOC51035	0.137
WDSOF1	-0.845
EGLN3	0.1365
PITX3	-0.351
OR52E8	-0.259
GRM4	0.167
KLK1	-1.3535
GPM6B	1.132375
RRAGD	-0.1275
PAGE5	-3.998
UCHL5	-1.50516666666667
ULK3	-1.98016666666667
AIM2	0.1155
PNO1	-0.6575
OR2F2	0.1215
GNAT2	-1.721
SIX1	-0.4185
ST13	1.47908333333333
ZBTB44	0.280375
TIMP2	0.178
ZMAT4	-2.3055
GTF2IRD1	-1.38716666666667
ZNF19	0.600166666666667
ZNF714	-0.54425
RSC1A1	-0.14325
C9orf80	-0.43075
PSMA8	0.7502
TMEM141	-0.48725
COX4I1	-0.602642857142857
CTAGE1	0.8866
DTWD1	1.01275
HSD11B1	3.687
KRT6B	6.244125
ARID4B	1.500625
LHFPL3	0.57825
WWP2	-0.434
ZNF326	-0.0701666666666667
RGPD1	-0.7105
CTSH	1.34583333333333
FASTKD1	-1.242625
PAF1	-0.085
TTC9C	-0.42175
IFT57	1.6378
PRSS36	2.1285
IL20RB	-0.9175
ZNF592	-0.6175
DCTD	0.2931
CFP	3.5
MFNG	0.624625
JMJD2B	-0.6085
ALDH3B1	-0.767625
THSD4	0.92
KCNJ5	1.25216666666667
LMNA	0.129833333333333
TBCD	-0.765875
ZNF250	-0.245333333333333
CASQ2	5.42116666666667
PEG10	-1.63091666666667
PRAME	-5.79
NP	0.197875
TRIM59	-1.5378
ZNF12	-0.560375
XTP3TPA	-1.14325
SIGLEC7	-1.2499
PANK4	-0.923
FAM70A	0.5415
SNED1	1.4255
HIP1	-0.716
RAET1E	-0.593666666666667
AMAC1L2	-0.68
AHNAK2	-0.419583333333333
TOE1	-1.06066666666667
RECQL4	-3.158
SPRYD3	0.4625
DPAGT1	-0.92325
MAGED2	1.0492
ANKRD55	-0.421
TRPS1	3.874
DOK7	-2.39425
TFPI2	-0.1355
GTF2H3	-1.16583333333333
CYP4F11	-1.355625
LHX2	-5.23433333333333
ATG16L1	-0.2475
ASB12	0.394
C1orf116	2.2725
NF2	-0.910052631578947
POM121	-0.9894
PHYHD1	2.206
TXNDC17	-1.55133333333333
DKFZp779O175	0.013
NUP62	-0.496642857142857
MYO18B	-1.85266666666667
PRAMEF1	-1.163
TCBA1	1.7125
TMEM168	1.17525
FJX1	-0.679
CLCF1	0.3265
SEPN1	0.21425
IGSF2	-1.151
NUDCD1	0.00883333333333332
TFF3	2.4935
NDFIP1	1.15871428571429
CHCHD4	-0.6665
TNR	0.0315
CUTA	-0.5365
USP44	-2.65
DPP10	-1.32475
IWS1	-0.257166666666667
PCGF1	0.54275
SULT1C4	-0.6235
NTF5	2.89325
PTPN13	1.21725
SSTR5	0.6145
SFRP1	2.926
IDH3B	-0.5025
SUOX	0.5495
TMCO5	-0.778
GOLT1B	-1.00175
MIB1	-1.04271428571429
PCDHGB1	-0.765
SUSD1	-0.826
ICAM5	-2.228
PAPOLB	0.0803333333333333
URM1	-0.1411
TMEM106B	0.157166666666667
LRIG2	-0.686
SLC27A5	-0.30625
CLIC6	5.0353
ZNF420	0.5305
SCN9A	0.2351
KIAA1909	0.2505
ELMOD1	-1.04575
PRKAG1	-0.266
FAM64A	-4.45044444444444
EEF1G	-0.0609
SMAD5	-0.99225
INCENP	-2.97675
WASF2	-1.084
GARS	-2.0823
CDK10	-0.928
HLX	0.594333333333333
MDM4	-0.5735
ZNRF1	-1.70557142857143
HHATL	1.30583333333333
FAM21C	-0.7064
HIST2H3C	-0.37575
PFDN2	0.718625
ZNF200	-0.42375
NDN	1.78525
HBA2	1.22116666666667
FBLN5	4.3495
PUM1	-0.0639285714285714
TNNT1	-3.69216666666667
C19orf59	-0.6228
HNRPH2	1.18966666666667
RAB7A	0.297
PMS2	-0.69075
BIRC3	0.170666666666667
NRSN2	-0.18775
OR52K2	-0.164
SPOCK1	-0.337076923076923
H2AFY	-1.1045
RXRB	-0.45975
ZNF638	-0.0568333333333333
ANKRD45	0.2485
ACTN4	0.365333333333333
FXC1	0.6665
EIF2B5	-0.37625
VPS33A	-0.511
PINK1	1.553875
FAM106A	0.7025
SKIP	2.48175
GAPDHS	0.19
MUM1L1	2.57775
PSTPIP1	1.2135
CNTNAP1	-0.7818
CYP26A1	0.5895
APOL2	0.2047
TACC2	0.302
COX7A2L	0.223785714285714
HSD17B1	-0.1286875
ARRB2	-0.1395
SLC7A6	-0.2044
HSD17B10	-0.5255
RBJ	0.09825
NUP155	-1.86825
MRPL10	-0.738333333333333
CYCS	-1.029
CCDC46	1.0445
TECTA	-0.104
GNAL	-0.4285
LPO	-0.1085
PEBP4	0.38375
DDX11	-2.08225
C18orf12	1.1095
TAF9B	0.177333333333333
IMP4	-0.41025
RPA4	-0.4195
NDUFS1	-0.70525
UPK1A	-0.0004
ARRDC2	-0.01
C18orf20	2.715
AES	0.620857142857143
CD2BP2	-0.0266666666666667
C16orf54	-1.91
UGT2B17	-0.525875
FGFR1	0.158954545454545
CEACAM6	-1.0382
CHRM5	-1.43766666666667
CERK	-0.443625
AP3S2	-0.433357142857143
ANKS4B	-0.16175
CLCNKA	0.3316
ZNF208	-0.410333333333333
HLA-DRB5	4.68
CARKL	-0.853
GOT1	-0.972333333333333
CASP6	-0.18425
HOXA1	0.35
RCL1	0.6875
ZNF181	1.34133333333333
RAB40B	0.8165
MRPL38	-0.548375
LRRN2	0.3145
C3orf25	-0.011
OR5D14	-0.0615
OR10AG1	2.298
BET1L	-0.0902
FRY	5.69
AK3L1	0.33825
CSF3R	0.19
POLR3K	-1.42033333333333
ATG2B	-0.0718333333333334
EPS8	0.6
DARS	0.978375
C10orf56	2.15033333333333
DAD1	-0.466333333333333
RIOK1	-0.4875
HERC2	-0.7535
HSD11B2	-0.722666666666667
FAM96B	-0.96625
MGC13057	0.03075
BSN	-0.59
CAND1	-0.0986666666666666
HCST	1.58775
ACTR10	1.12583333333333
OR8D4	0.4395
NASP	-0.9638
COL9A2	0.450666666666667
LYZL1	-0.0985
GPC5	-2.0215
TBL3	-0.9325
CENTD2	-0.0122
OR5AP2	1.4545
TLR1	2.11425
LMO6	-0.5855
ZIC2	-2.73025
CPNE5	2.20166666666667
ZMYND15	0.42125
FLJ22374	-0.07175
CCDC106	0.1855
PARP16	-0.27925
PDIA3	0.93675
C14orf126	0.575
CECR2	-0.145
SFRS1	0.242785714285714
FIGLA	1.768
DCP1A	0.572166666666667
MGC45800	-1.107875
TEKT1	1.19233333333333
C10orf67	0.6335
CLN5	2.020125
NTN2L	0.132
GLE1L	-0.4445
CES2	-0.3917
GNAS	-0.514823529411765
DDX53	1.707
TSPAN13	1.45125
MRPL52	-0.9094
SPIRE2	-0.692571428571429
TAS2R39	0.03825
SCUBE3	-0.162
UCRC	-0.0994
CDKL3	0.561
KIAA1715	-0.1822
ZNF345	-1.06025
RTF1	0.497875
DHRS7	1.47275
RIPK4	-0.501
EXOSC2	-1.621
MS4A2	2.4875
FGF17	-0.6185
WDR59	0.285625
EVI2A	-0.69975
IL17RC	-0.716333333333333
HS3ST1	2.07425
ITGB1BP2	-0.372
RBPJ	0.136
GIMAP1	5.351
INE1	-1.44633333333333
ALDH18A1	0.12375
TPI1	-1.536
GATA6	2.176
CABP1	0.954833333333334
ZNF484	0.457
DAPK3	-0.28
GJB1	-2.27508333333333
PIN1	-0.842
SLC6A15	-1.81757142857143
CNO	-0.559
RIN2	2.300875
FRRS1	-3.866
CYorf15B	-2.52271428571429
DMRT3	2.86925
ATAD1	0.606875
OTUD4	-0.509882352941176
ATOH8	0.50475
ZSCAN16	1.2215
ASCC1	0.184
OTUD3	-0.27275
MGC33212	-0.83
YME1L1	-0.05225
RP11-218C14.6	1.44966666666667
PCBP4	-0.296
TNFRSF10A	-0.2015
CDH10	-2.2775
KL	2.851125
SCP2	1.587
C9orf119	0.406125
SON	-0.14525
MAFK	0.326
SBNO2	-1.544
SLC6A6	-0.610818181818182
SC4MOL	-0.0105
FAM35B	0.36175
PPP1R9A	0.39225
PDZRN3	1.79225
CXorf20	-0.158
C6orf126	-0.047
AVEN	0.44425
FLJ21075	-1.317
C14orf132	0.57325
PCK2	-1.844875
GUCY2C	-0.369
BARX2	0.293
PEX11G	0.6775
DAO	-0.293166666666667
C10orf49	-0.46475
EDNRA	1.23666666666667
PPP2R5A	1.2188
DDX39	-2.14166666666667
SERF1A	1.156
ASCIZ	0.3502
FNDC8	0.13925
PTMS	-0.13825
PHF7	-1.07675
PIP4K2B	0.045375
HHLA2	1.36366666666667
BDH2	1.90688888888889
APOBEC2	0.0225
PENK	3.27966666666667
SMAD9	-1.01125
MT3	-0.21
RGL1	1.7105
ATG10	-0.80075
DLGAP4	-1.14733333333333
