Hybridization REF	TCGA-E2-A15K-06A-11R-A12P-07
DARS	-0.703625
C10orf56	-0.260333333333333
DAD1	0.22275
RIOK1	-1.571
HERC2	0.116
HSD11B2	1.54233333333333
FAM96B	-0.76075
MGC13057	-2.787375
BSN	-1.27875
CAND1	-0.415333333333333
HCST	1.478
ACTR10	-0.272
OR8D4	0.166
NASP	-1.0901
COL9A2	2.40933333333333
LYZL1	-0.15
GPC5	-2.929
TBL3	0.842333333333333
CENTD2	0.0183
OR5AP2	-0.201
TLR1	2.07975
LMO6	0.239
ZIC2	-3.97075
CPNE5	0.4
ZMYND15	0.9415
FLJ22374	-0.04725
CCDC106	1.37475
PARP16	0.38175
PDIA3	0.85775
C14orf126	0.0045
CECR2	-0.93
SFRS1	-0.473785714285714
FIGLA	-0.251
DCP1A	-0.284833333333333
MGC45800	-2.6341
TEKT1	0.377
C10orf67	-1.099
CLN5	1.673875
NTN2L	0.1375
GLE1L	0.14125
CES2	-0.7005
GNAS	-1.38283333333333
DDX53	-0.173
TSPAN13	3.406
MRPL52	-0.2473
SPIRE2	0.359625
TAS2R39	0.4875
SCUBE3	2.6145
UCRC	1.0117
CDKL3	0.389
KIAA1715	-0.737
ZNF345	0.79075
RTF1	0.938
DHRS7	1.82225
RIPK4	-3.06616666666667
EXOSC2	-1.70066666666667
MS4A2	3.44125
FGF17	-0.154
WDR59	-1.170375
EVI2A	-2.415
IL17RC	2.05
HS3ST1	1.122
ITGB1BP2	-2.27
RBPJ	-1.145
GIMAP1	1.908
INE1	-1.11283333333333
ALDH18A1	0.61
TPI1	-1.41925
GATA6	-2.32675
CABP1	-0.181166666666667
ZNF484	0.60975
DAPK3	0.6905
GJB1	-1.0845
PIN1	0.242625
SLC6A15	-4.30275
CNO	-0.2725
RIN2	1.915875
FRRS1	-0.1665
CYorf15B	-3.53371428571429
DMRT3	0.541875
ATAD1	-0.457
OTUD4	-0.249388888888889
ATOH8	-1.952
ZSCAN16	1.13575
ASCC1	-0.0055
OTUD3	0.540625
MGC33212	1.07266666666667
YME1L1	-0.19
RP11-218C14.6	-0.024
PCBP4	-0.41575
TNFRSF10A	-1.122
CDH10	-4.924
KL	1.6235
SCP2	0.415666666666667
C9orf119	1.111
SON	0.226916666666667
MAFK	0.481
SBNO2	1.1225
SLC6A6	-0.484
SC4MOL	-1.580375
FAM35B	0.327625
PPP1R9A	-5.737125
PDZRN3	0.336125
CXorf20	-0.845
C6orf126	2.766
AVEN	-1.25975
FLJ21075	-1.6865
C14orf132	-3.579625
PCK2	0.349875
GUCY2C	0.563
BARX2	1.125
PEX11G	2.3235
DAO	-0.736666666666667
C10orf49	-0.152
EDNRA	0.137166666666667
PPP2R5A	2.4937
DDX39	-1.17333333333333
SERF1A	0.61575
ASCIZ	-0.5848
FNDC8	0.1775
PTMS	1.503375
PHF7	2.4145
PIP4K2B	-0.21
HHLA2	0.49475
BDH2	1.0063
APOBEC2	-0.4255
PENK	-1.4625
SMAD9	-3.15775
MT3	-0.48125
RGL1	-0.3415
ATG10	-1.024125
DLGAP4	-0.786666666666667
APPBP2	-0.842285714285714
BACE2	-3.24428571428571
LOC339344	1.25633333333333
ZNF395	-0.2928125
HIST1H2BL	0.81925
ZNF467	1.873
SLC25A21	-1.24575
PALM2	-1.089
NSUN5C	-0.84475
IL5	0.2149
CLSTN2	3.3295
ANXA8L2	-2.55775
PTGES	1.415875
GDAP1L1	-2.30783333333333
OPRK1	-1.0206
WDR20	0.610583333333333
C12orf4	-0.825625
NUP88	-1.131375
XRCC6BP1	-1.2675
FCGBP	4.09292857142857
LEMD2	0.3665
NOMO1	0.654
C10orf79	2.938375
ZNF79	0.9631
OCRL	-1.0614
HSPA8	-0.94525
DIDO1	-0.47475
PLA2R1	1.3435
COG3	1.229
NGDN	-0.3415
CBFA2T2	0.736375
PNOC	-1.43025
PRRG1	-0.00283333333333335
AGGF1	-0.572285714285714
DPF2	0.784
YIPF7	0.421
TRPV5	0.046
ZNF322B	0.30575
MED12	0.5895
CARS	-0.615333333333333
ABCC11	4.56316666666667
C9orf25	0.249
MYH1	0.3555
FRYL	0.032
AGTRAP	1.67825
MMP27	0.488
ZNF432	-0.250375
OR8D1	0.04
OR13D1	1.71625
VWA1	2.13175
STON1	-3.11925
IL5RA	-0.5795
PERP	1.1559
C10orf107	-0.0245
TNFSF12	2.661
FN1	-2.547
MTR	0.00666666666666667
PHLPPL	-0.0636666666666667
ZNF425	1.604
DHFR	-1.59561111111111
PPP1R12A	-0.648125
RSPO2	-3.7432
ZNF7	-0.00575
ZNF583	0.97225
TPMT	-0.331166666666667
GPR132	0.40225
OR2T12	-0.6175
SERTAD2	0.2203
ATP1A1	0.7405
FRMPD3	0.40325
ZNF672	0.93975
PLXNB3	1.374
EML5	0.5025
FAIM3	-0.969
UBQLN2	0.03825
SORCS2	-2.28025
PRIM2	-1.698
ACVR2A	-0.954
YWHAZ	0.392583333333333
PGM2L1	-1.870125
GNAO1	0.282142857142857
RPL10	0.1152
RPS6KA6	-1.8985
PFKL	0.131666666666667
SH3D19	-1.133
AURKB	-2.07683333333333
ZC3H6	1.265875
DISC1	-0.829
FLJ39660	-2.6205
TMEM25	2.945125
OSBPL10	0.997125
CLTCL1	-2.38833333333333
ALG6	0.187
CATSPER4	0.481
LRTM1	0.4715
RRAD	-0.323
TIPIN	-1.33
CARD14	2.024875
RBM9	-0.506833333333333
RASSF4	-1.013
SLC25A18	-1.0936
C6orf58	-0.431
IGHD	0.2395
PLA2G6	0.8955
TPT1	0.998375
SEC63	-0.2146
CCDC113	0.0839
TDRD10	0.601875
KIAA1666	0.02525
TOR1AIP1	1.17958333333333
SYTL4	0.939166666666667
SPRR2F	-1.2645
CEBPD	1.21325
SNTG2	-2.55375
C20orf77	-0.275333333333333
TAS2R49	-0.3625
C6orf173	-2.13883333333333
SVEP1	-0.390125
PXN	-0.0216428571428572
VIL2	1.59733333333333
C5orf21	0.34
DIXDC1	0.533125
GANAB	-0.963833333333333
PDSS1	-2.0455
NGFR	-1.08025
ATP8B4	1.9275
BMP8A	-0.8825
CCDC132	0.589416666666667
GNRH1	-1.67275
OR10T2	-0.0685
PDGFD	4.09166666666667
OR6W1P	0.657
HARS	0.00933333333333334
KRT77	0.4755
AQP8	-0.355
ITGB1	-1.2868
ZNF254	0.5365
PAX1	0.371666666666667
PSMC4	0.4931
ANKRD22	3.8155
PSMD8	0.456
HTR1E	0.0673333333333333
SOX10	-2.8862
OR5B2	-0.0035
RABGEF1	-0.8175
MAP1LC3B	-0.936
CYB5R4	-0.09775
AGXT2L1	-3.89925
FLJ41603	2.96283333333333
TRAPPC2	0.465
FNTB	0.7853
FLJ14107	-0.811333333333333
AURKAIP1	0.6855
DSE	-0.0295
NFKBIZ	1.8145
OSBPL3	-2.944
LOC130576	2.715
SLC39A9	1.11116666666667
LOC137886	0.2265
RHCE	-2.895
ATG7	0.558833333333333
FAM82A	-2.30433333333333
FBN3	0.084
MCFD2	-1.49616666666667
CASP14	0.076
EPS15	1.18891666666667
SFRS2B	0.383416666666667
C19orf47	0.236
PLAC9	-1.2355
GPR23	-1.081
BTNL3	-0.151166666666667
RGS8	0.124
GNS	0.408875
ENO2	-1.12033333333333
CBX1	-0.8487
PEX26	0.311
LRP5	0.523
ADAMTSL4	-0.654333333333333
ARR3	0.330166666666667
MAP1A	-0.62675
CD2	0.3675
NAV2	-1.3405
TMEM69	-0.0705
ATXN7	-0.879833333333333
CHN2	-0.987166666666667
ZNF781	-1.399
HAS2	-5.17633333333333
KIAA0241	-1.11483333333333
BIC	-0.29925
MOBKL2A	0.57925
CYP2C9	1.305
CNOT7	-0.904714285714286
SFRS10	-0.889
CST11	0.471
FLJ37543	0.216
NKAP	-1.18875
RUNX1T1	-0.25975
EAF1	0.2175
IL4I1	1.068
LRRC61	0.852333333333333
PSIP1	-3.56441666666667
SPRR4	0.347
ZFP90	-0.00683333333333334
AP2B1	0.0108461538461538
SLC30A7	0.943583333333333
C7orf28A	-0.762
S100B	-2.22483333333333
BMP2	-4.81075
ESR1	4.87908333333333
ZFPL1	0.80875
ARHGAP12	0.59375
LRRC19	0.256833333333333
ZNF767	0.231
NACA	4.16333634234434e-18
OLIG1	-2.976875
PRF1	-0.094
LST1	2.71
SPATA9	-0.244166666666667
CNFN	2.041
CDK4	-0.3504
TCF15	-1.857
PARC	0.80175
PPM2C	0.8815
LOC283345	-0.1895
FAM107B	2.82475
DMXL1	-0.148125
RBM3	-1.11875
HTR5A	-1.98683333333333
SCFD1	-0.421666666666667
EPHB3	2.55225
ROPN1L	-1.93833333333333
RAMP3	-0.0285
TSPYL5	1.51318181818182
GAP43	-2.894
PAPD4	-0.015375
PDE3A	-2.2725
TNFRSF10C	0.979
JMJD5	1.188
RASGEF1A	-2.0176
C16orf65	0.461
HIPK3	0.841666666666667
XYLT2	-0.395
XPOT	-1.76783333333333
GAL3ST1	-2.93325
DHCR7	-1.76675
AMIGO3	0.945
FGFR4	-2.81816666666667
CRAT	2.83475
PPP1R14D	0.566
TRIM14	1.102
TMPRSS11D	0.2595
SLC7A11	-3.20071428571429
OR10H2	0.33125
PPM1E	-2.2258
DOCK4	-0.14725
FAM127A	-0.29775
ENOPH1	-0.5975
SLC5A3	-2.0338
ZNF530	0.3172
NTS	-6.55325
FRMD4A	0.393125
BCL11B	-5.1925
PRM1	-0.0135
UQCC	0.2751
S100A16	0.852333333333333
PLS3	-3.5915
WWOX	0.232714285714286
CCDC23	-0.1565
GTSE1	-1.495
GP2	5.2445
FLJ32549	-0.101
CHIT1	0.53775
KLF9	0.086125
RPS24	0.3924
MIA	-4.39275
FIGN	-1.41075
PYROXD1	0.335
PCSK2	-0.522375
MRPL9	-0.318
RPL24	-0.34725
C12orf32	-0.70275
HIST1H2BE	0.76575
RGS18	3.346
LFNG	2.16375
RAB4B	1.5875
FBXO25	-0.497333333333333
TSPAN31	-0.4025
ARL8A	1.18428571428571
C10orf83	0.064
OR51B6	-0.2285
CNKSR2	0.34175
C1orf156	1.40575
IBSP	1.505
GFRA2	-0.0618
ALKBH7	1.0528
NEK10	4.44825
VN1R3	0.121833333333333
LOC91948	0.4215
CPZ	-3.298
IHPK3	-0.0238333333333333
COL8A1	-1.01625
RBPJL	-0.048
OR10A4	0.16425
CASP8AP2	-0.3765
MMP12	-2.21583333333333
OR8B12	0.1585
CDCA5	-2.13916666666667
LIX1L	-2.88725
PEX11B	1.39475
GABRA1	0.00700000000000001
HABP2	0.615
REEP1	3.35116666666667
FBXO15	1.27625
CD68	0.78225
WFDC9	0.2995
GHDC	2.4345
SMARCA1	-4.78575
SPAST	-0.105666666666667
PLXND1	-1.15316666666667
MLCK	-0.577
INTS5	-0.2825
BSG	-0.212714285714286
PARP8	-1.65833333333333
TEAD4	-1.53533333333333
ZNF498	-0.575125
TMEM89	-0.0971666666666667
DTX4	-1.142875
TNRC6B	0.8795625
ARMC2	1.62625
FGFBP1	-3.97666666666667
TIMM8A	-2.0555
AJAP1	-2.2432
ZNF608	-3.48875
SLC25A42	0.6985
SYP	0.517333333333333
MMP11	0.907666666666667
USP40	1.1074
C3orf62	1.16483333333333
MYO1E	-1.4559
LRFN4	1.33075
XCL1	-1.04766666666667
GPR155	0.480625
VPS29	0.096375
CARHSP1	0.02625
ARHGAP20	-0.782166666666667
GREM2	-2.1755
CCDC102B	1.66925
ZNF577	1.47166666666667
HDDC2	-1.20925
SHC2	2.2262
NCOA5	1.15466666666667
INPPL1	-0.928
CHGB	-3.7323
IHH	0.4315
DDEF2	-0.461416666666667
DIAPH3	-2.43671428571429
BUB3	-0.0391666666666667
GGH	-5.239
VPS35	-0.8368
CNN2	-0.00891666666666663
ASNA1	1.12025
WDTC1	1.128
AMAC1	1.119
HAS3	-2.33333333333333
SLC1A6	-1.58516666666667
ZNF563	0.2795
C1S	-1.256
TCF7L1	-4.157125
OR10Z1	0.826
ME2	-1.6637
C6orf151	-1.26475
KPNA4	0.0934
GLO1	-0.944875
WDR61	-0.343166666666667
CD302	1.88975
SIRT7	0.5005
C11orf59	-0.073
PKIG	-1.983
PPIL3	-0.1915
CCDC74B	2.410375
ZNF528	0.96075
EFNA5	-0.02
FCGRT	1.96375
NOL4	3.7903
CCS	1.93125
LOC374491	-1.036
MFSD7	3.435
ZNF555	-0.57625
LIMS3	-3.697
TSSC4	0.713833333333333
COL11A2	-1.4155
C1orf119	1.06133333333333
BPNT1	0.036875
CHRNA6	0.52
C1orf173	3.6912
PLD2	1.4045
ORC1L	-2.78925
SASH1	1.98825
CDC14B	-2.82175
RLBP1L1	-0.257
LDLRAP1	0.3396
NAT8B	0.0183333333333333
HHEX	0.7935
LGALS7	-1.677
PLCH1	-2.127625
OR1M1	0.407
PRAMEF16	-1.516
HECTD1	-0.449
C14orf39	-0.026
TLN2	-0.4246
HDAC4	-1.37642857142857
SYCP2L	-2.814
GLRA1	0.136
RPS6	-0.090625
hCG_1757335	-0.8205
KLHL1	-0.286
CTNNBIP1	0.705166666666667
SCAND2	-0.0203
HMGN2	0.1641
YAF2	0.08075
BRPF1	-0.2235
LIAS	-0.446
CTA-246H3.1	-0.62075
SAG	5.38875
C20orf10	2.1215
HNRNPA2B1	-0.702166666666667
GADD45A	-2.66983333333333
MSH4	0.363
TMEM70	-0.839
HIST1H2AM	-0.1525
C19orf26	0.2015
C1orf50	0.145
GNG3	1.0525
FTO	0.71925
CALCB	-1.492
PPP3R1	-0.274125
C15orf42	-2.807375
CCNJ	-3.08175
GNAZ	0.565533333333333
PSD	0.575333333333333
FAM57A	-1.3415
STIM2	0.252833333333333
DHX8	0.776
MOGAT3	-0.13175
UBE3B	1.2935
PLAT	2.558
C6orf206	1.712
COPE	0.942
EIF3A	-0.08625
C1QL2	-0.13025
IQCE	0.457833333333333
KIAA0182	-0.173083333333333
SLC22A7	-0.0198
PPFIA2	-0.9915
ADAMTS15	1.017
ODZ1	-1.6185
THBS4	2.47333333333333
ARHGAP1	1.2045
B4GALNT3	0.320333333333333
FCHO1	-0.802
LOC440456	0.397
HOXD10	-1.872
CXCR3	-0.379833333333333
CHI3L2	-0.8735
SRPX2	-1.1165
ZNF132	1.27283333333333
UBAC2	0.474833333333333
RPL32P3	0.2315
CBWD6	-0.004
ST6GALNAC4	0.848
KIAA0391	0.673333333333333
LOC388969	0.53825
KRTAP5-8	0.247
ZNF786	0.38375
LYVE1	0.895666666666667
GPR144	-0.062
APOH	-6.56828571428571
TSC22D2	-0.0586666666666667
PLCD1	0.88975
FLG2	1.2435
M-RIP	-0.589
NDUFV1	0.4975
POLDIP2	0.155333333333333
RAB3GAP2	-0.0413333333333333
RPSAP15	-1.08125
CLEC7A	0.61825
HSPA14	-0.67275
TAAR5	0.5555
FAM132A	0.76475
C2orf43	-0.16475
OR10V1	-0.3525
SELPLG	-0.932
C1QTNF6	0.656666666666667
OPCML	0.4133
DTYMK	-0.361
ALDH16A1	0.578125
F13B	-1.2835
MGC16169	1.77175
KIRREL2	-1.995
C14orf32	-0.608833333333333
SLAIN2	1.9442
HSD3B2	0.48
AMMECR1L	-0.2978
LRRC37B	-1.199
HMG20A	0.0763333333333333
C22orf27	0.8698
FBXL22	-0.688
AP1B1	1.15183333333333
TNKS1BP1	1.51275
CD74	4.27675
HSPA12B	2.49716666666667
PLSCR1	-0.7145
SLC35E1	0.1855
FEZ1	-3.62325
APOD	1.4025
C16orf44	-0.425
C1orf166	0.7065
KCTD11	0.9235
NELF	-0.98925
SRP54	-0.366666666666667
MGC35361	-0.08775
GPR35	-0.313
NRGN	-0.89
SIGLEC12	0.3005
SCN1B	0.51775
IFNW1	-0.086
STAR	-5.675
HLA-DQA2	3.70666666666667
RNASEH2B	-0.85225
TAAR2	0.0615
VAMP5	-0.841833333333333
TUBA1C	-1.18292857142857
PIK3R2	0.989
ARD1A	-0.0863333333333333
EBF2	0.400666666666667
CAMSAP1L1	0.09275
CYP3A43	0.4395
AKR1B1	-2.44175
KIAA1729	-2.198875
KAL1	1.852
CYBB	1.0065
UXS1	-1.8695
LOC338579	0.30625
C11orf45	1.54025
SHB	0.72775
IKZF4	0.639
NDUFA1	0.2675
HSPE1	0.13925
C1orf215	0.02625
GPR113	-0.414
ZNF573	0.31025
TBX18	-1.6125
GGTA1	5.4145
PCDHGA8	-0.9005
RPS6KL1	0.26875
DPP9	0.38625
SLC43A2	1.332375
COPS3	-0.927
PMPCB	-0.251666666666667
HYLS1	-0.612
LSM8	1.02466666666667
PDE6B	3.000625
C10orf118	1.1309
OR1C1	0.137166666666667
ZNF415	-3.5835
OR2F1	-0.336333333333333
ZDHHC13	0.687625
FZD8	-1.4317
TCEA1	0.6256
SUSD4	3.135125
C22orf24	0.5335
TNFRSF14	0.6175
TRIM28	0.269666666666667
FGF5	-2.691125
CSPG5	-0.705666666666667
RNF133	0.311
FKBP15	0.70825
BZW2	-0.60975
NSMCE1	0.9845
PTPRN	-0.278
TST	0.516125
POP1	-1.1645
RNF24	0.251
SFRS4	-0.935875
REPS1	-0.11025
CD70	-3.33833333333333
PDXDC1	1.1675
SRC	0.1698
NTNG1	1.20933333333333
SETD1B	0.64125
TINP1	-0.1119
ZNF606	2.22666666666667
SSR1	-0.19775
RGNEF	0.788833333333333
NFS1	-0.463833333333333
CENTB5	0.259833333333333
CRMP1	-1.6035
ADAM18	-0.17025
CCDC87	3.56533333333333
LRRC8B	-0.114
CSNK1G1	-0.0171666666666667
MAFB	0.494833333333333
C12orf45	-1.6525
C1orf54	1.059
DPEP1	-0.685
FLJ13137	1.618
C14orf118	-0.5225
ANKRD19	0.37025
ABCA9	-0.3523
TMEM87A	1.1423
BBS5	1.0588
CYP17A1	-0.118625
SCG3	-4.27433333333333
ESCO2	-2.25925
GFER	1.37766666666667
NRIP2	-0.3165
DDX59	0.778166666666667
RIC8B	0.429
TNNI1	0.1455
KTELC1	-0.227666666666667
GPR85	-0.195666666666667
SP3	0.96075
GOSR2	0.0656666666666667
DDX1	-0.1895
DSCR9	-1.496
KIAA1984	-0.986125
FLRT3	1.81
RNPS1	-0.0147142857142857
ZNF772	1.6695
SLC25A10	0.712166666666667
ADAMTS3	-1.6228
TBC1D7	-1.86275
PCYOX1L	0.05325
LOC339745	1.141625
VPS54	-0.071125
PCDHB12	-1.23825
C4orf6	-0.964
CCL5	0.060625
PEX5	-0.406
LENG1	0.253666666666667
LOC51336	-1.1195
FLJ25371	-0.839
WDR45L	-0.294
SPAG8	0.961166666666667
GUCA1C	-2.592
LOX	-5.0645
FIZ1	1.384
BAG5	0.305
BUD13	-1.25683333333333
MGC2752	0.214625
IQSEC3	0.2675
TGFBR3	2.314
CASP9	-0.165875
PPA2	0.2265
MED24	0.791875
MAP3K7	-0.3415
SRPR	-0.462625
C17orf81	-0.60275
RIPPLY1	-0.03425
EID2	-0.451
AKR1C1	-4.41866666666667
IMMP2L	0.288625
SPSB4	0.333
BAG4	-1.146875
ZNF32	1.48616666666667
KLHL34	0.32575
BRD2	0.0725
IL32	-0.7785
FAM53B	0.988166666666667
SLC7A1	-1.446875
KAAG1	0.741
CCDC54	0.302
PRKCQ	-3.4145
TIRAP	0.569375
SPSB1	-0.821
USP36	-1.9125
FLJ32569	0.126
LYZ	-1.091375
TMEM186	0.4015
TPM2	-1.72033333333333
C9orf100	-0.476666666666667
PPP1R11	0.961
OLFML3	0.5128
ELAVL1	-0.118666666666667
DNAJC17	1.583
ABCA2	1.0665
BNIP3L	-0.53125
ATP10D	-0.616
GALNT8	-0.552
PRKCH	1.9405
USP12	-0.646
STXBP1	-0.9547
LSM2	-0.128833333333333
ANKRD30A	5.9405
LAP3	-0.227
C9orf40	-2.73666666666667
KATNAL2	-3.49266666666667
RG9MTD2	1.20725
PNPLA7	2.17275
IDH1	-0.1065
C1orf57	1.14175
XRCC5	-0.078
TBRG4	-0.787125
DCDC5	3.64583333333333
POU5F1	-4.597
RAB1A	0.887714285714286
KRTAP15-1	0.003
INHA	-1.20666666666667
WDR90	1.24225
MLL2	0.376833333333333
FAM104B	0.6945
SF3B14	-0.47125
STX1B	0.474
SNX12	0.0275
KMO	3.459
FAM100B	-0.45025
CDRT15	0.5115
RAB9A	-0.288333333333333
RUFY3	0.321875
UBE2U	0.35875
NFKB1	1.2107
FBXO38	0.750125
VRK3	0.879
TUBB8	-0.323
IFNA6	0.0915
AYTL1	-0.6875
RBP3	0.0748571428571429
MUC13	-2.33275
C8orf30A	0.351
MFAP1	0.1785
NHLH1	0.53175
CXorf34	-0.63975
SP8	-3.762
RNF151	0.548833333333333
TDRD7	0.181
KCND2	-0.06225
FKBP9L	-0.549833333333333
C17orf44	2.911125
TIMM17B	0.319
WIPF1	-0.8432
SNX15	0.393
IGF2R	-0.7469
SBSN	-1.6915
RBM15B	0.1515
AGBL5	-0.0335833333333333
APEX2	-0.01575
C17orf39	-1.38275
UBE3A	0.4174
SPANXC	-3.005
TGFB1I1	-0.506
RBM13	-2.11575
TOP2B	-0.0376666666666667
NPVF	0.626
RIMS4	-1.029
RAD54L2	-0.581666666666667
RSPO3	1.61133333333333
C2orf47	0.14575
TSPAN4	0.102
DNAL1	-0.893
DKFZp761E198	0.06825
NLE1	-1.21475
TPST1	-1.63075
SREBF1	1.374875
CLEC12B	0.164
FUK	0.07575
IL21	0.6385
LTK	-2.2475
DKKL1	1.4235
EPAS1	-1.490375
UBTF	0.6514
HIST2H2AB	-0.065
TMPRSS12	0.2835
KIAA0427	-0.7755
CYP8B1	-0.449166666666667
FPRL2	2.34375
LOC402573	-0.962
HSDL2	1.01416666666667
SEMA6B	0.688333333333333
AKR1A1	1.36135714285714
CLTB	2.08291666666667
NXT2	-0.0731666666666666
HSPB7	-2.0905
MLLT11	-1.70483333333333
OLFM3	2.1905
SEC61B	0.096
GPR139	0.1915
RRP15	-0.731375
OR3A2	-0.528
RSL1D1	-0.096
P2RX7	0.101166666666667
PSME2	-0.074
ADNP2	0.01875
RBM25	0.0389166666666666
IFITM1	0.748
POLR2E	-0.06875
ZNF643	-1.1015
ZBTB25	-0.937666666666667
SPTBN4	1.2565
FBXO28	0.89825
CLEC10A	2.89525
EPHA8	-0.375625
BEST4	-0.0755
GAS6	-1.70133333333333
TSHR	-0.546
TMTC1	-3.14133333333333
GSTM2	1.08133333333333
ETV1	-3.693375
ADAM11	-1.28683333333333
ERGIC2	-0.391166666666667
ATP6V0E2	1.6995
HGFAC	-1.39933333333333
CTTNBP2NL	-0.1
FLJ20628	-0.43425
MTCH2	-0.152
BACH2	-2.6885
AUTS2	2.154
FSD1L	-0.51375
RPRM	-3.298
PPP2R3A	1.20766666666667
BAT2	-0.243
LPHN2	-1.877
MGC71993	0.991166666666667
PPARGC1B	-0.6155
CENPT	-0.902625
RNF123	0.546
COL27A1	-0.4284
ZP2	0.0735
C2orf21	0.619
CCDC78	1.4365
MCM8	-1.97483333333333
PHLDB2	0.994375
PLAUR	-0.96775
HDPY-30	-0.08875
BMP5	-3.42175
MUM1	0.42375
FAM62C	-2.2665
MID2	0.815333333333333
SYT16	0.1595
ISG20L1	-1.2539
C2orf40	1.00875
SRRM2	1.15514285714286
FCRL1	0.371857142857143
C1orf90	1.1985
MEP1B	0.7975
PCSK7	-0.0966
PBX2	-0.782
CENTB1	0.0323333333333334
GLT6D1	-0.1305
HGS	0.523583333333333
WDR51B	0.02825
KCNJ8	-0.09825
NOL10	-0.568625
EDEM3	2.19275
TCOF1	-1.602
SLC16A1	-3.99183333333333
SF3B3	-1.245625
NUDT21	-1.307125
ZNF235	0.638
KIAA0644	2.496
ERC1	0.08825
NKIRAS2	-0.0346666666666667
TRMT5	0.123
PPP1R7	0.51075
C14orf177	0.6545
HTRA4	0.0825
FAM139A	-0.841166666666667
C16orf30	2.506
C10orf32	1.903125
VCX2	2.3545
MGC27016	-0.0646666666666667
LARP5	0.520333333333333
THNSL2	3.24066666666667
TRADD	-0.469833333333333
C1QTNF1	-0.260875
C1orf43	0.6367
AS3MT	0.45575
SCARF1	1.27825
PHF23	0.1425
B3GNT2	1.20733333333333
FNBP1	-0.882
ZNF780A	0.69
MAGEB2	-3.107
FANCG	-1.09975
EYA2	0.0385833333333334
ZNF471	2.37175
C14orf153	-0.184833333333333
BCL2L14	2.442
EFS	-1.00483333333333
CKAP4	-0.809833333333333
ZNF224	0.4884
ZNF652	-0.304
TMEM4	-0.114625
SCN3B	0.1325
OAT	1.32625
DRD1	-0.190571428571429
IQGAP2	0.947
CDYL	-1.258
PFN3	0.772
ANKS1A	-0.134
COBLL1	0.5795
C2orf55	3.35816666666667
PRCP	-0.21575
TMEM130	-1.619
SPINK1	-1.99225
NDUFB1	1.0755
DIO3	-0.531
PRTG	-3.24166666666667
PVRL1	0.03625
CNTD2	3.29
MYL4	-3.02633333333333
SLC17A1	0.86025
RGMB	-0.0426
TAF5L	-0.294
FAM27E1	-4.00025
CCDC59	-0.97425
MED20	-0.00416666666666667
CHMP4A	1.318875
FBXL12	0.0196666666666667
TOMM20	0.021375
ZNF364	-0.13125
COL22A1	-0.07225
C13orf8	0.8585
TBC1D14	0.542
MRPS35	-0.0195
LOC51057	-0.208
MSC	-0.795166666666667
CILP	3.19633333333333
ATXN7L2	-0.60775
BTLA	0.0455
SEC23B	0.4435
RDH13	0.22725
C17orf63	0.923166666666667
TIA1	-0.921333333333333
RHOXF1	0.968333333333333
SPAR	0.25
SPTLC1	0.645375
HMGB3	-0.573692307692308
TOPBP1	-0.874
NAT8	-2.456
KLF11	-0.751375
HOMER3	-0.599166666666667
KCNAB3	0.336
C9orf85	-1.0535
HCG3	0.465125
MGC34821	0.6895
PHLDA3	0.4015
ODF3	1.04133333333333
KLHDC4	-0.704833333333333
GABARAP	1.4485
AGR3	6.148
EXOC5	-0.244875
AADACL2	-1.131
LOC91893	-0.199666666666667
RPL36A	-0.4095
SLCO1B3	-2.74325
PTPDC1	-1.2145
DUSP7	0.031
NRP1	-0.960846153846154
VSTM2L	-0.976
PLEK	1.90375
NLRP3	2.2895
TUSC5	0.2455
GPR3	0.537
RAB8B	-0.10625
UBE2E3	-4.155
RC3H1	0.32775
MED29	1.05125
CCDC50	-2.4858125
C20orf111	-0.640333333333333
PRDX6	-1.24
TETRAN	0.84225
BCAN	-0.618333333333333
SMPD4	0.006875
AKAP7	-2.26725
ZNF500	1.00783333333333
FGF11	0.3415
FLJ11151	-3.079
FARSB	-1.09033333333333
MARCH10	1.16175
ACYP2	0.40875
HTATIP	0.9025
CLDN4	2.234625
GRM8	-0.487166666666667
SLC22A18	1.66775
RNF141	0.245666666666667
GRK6	-0.15575
VPS26A	0.2502
PIGZ	-1.389
LYSMD4	-2.2145
CRLS1	-0.537666666666667
KIAA0562	1.0444
WFDC5	-0.17075
TTTY12	0.697
MGC16824	0.47125
FLJ25476	0.808
WDR8	0.292166666666667
SEPT5	-1.7555
PROK2	-3.154
RPGRIP1	2.08025
MTHFR	1.31831818181818
NEURL2	-0.108
TRIM60	0.8635
DACH1	6.939125
PLK3	-0.68475
UBE2F	0.17625
ATP5I	0.900875
TMEM28	-1.42575
MRPS34	1.0585
LOC129293	-1.76058333333333
DAP3	0.48125
KRT28	0.265
PHF3	0.55225
RASL10B	-1.49416666666667
DVL2	0.130833333333333
OSTalpha	-3.41766666666667
DICER1	1.4005
ARMCX5	0.2505
AMN1	1.3775
SSBP4	0.702666666666667
CAPZA2	-1.235125
IFNA2	0.2635
XIRP1	0.6215
CYFIP1	0.5235
MAP1D	-0.72025
NPAS1	0.3905
MFAP3	1.1185
TRPV6	0.22875
SOCS6	1.6785
TAF7L	-0.5255
RAB37	1.2135
YWHAE	0.652428571428571
CREG2	-3.4905
MOSPD2	0.44725
ADAT2	-3.33483333333333
MGST3	0.09975
BDNF	-4.8922
NDUFS8	1.65275
TFCP2L1	-0.0555
