Hybridization REF	TCGA-BH-A1EW-11B-33R-A137-07
CTSW	0.136888888888889
NEFM	-1.7695
MRPL28	-2.23575
SYN1	1.86183333333333
PIGV	0.269333333333333
ZIM2	1.3455
APBB1	-0.544
SND1	-1.9205
C1orf123	0.312666666666667
CHD3	-2.632
BHLHB8	0.64975
RNASE2	0.00150000000000001
BCAP31	-0.71
SLC25A44	0.027
CHD6	-1.0865
PIB5PA	-0.190769230769231
SELS	0.7145
LOC541471	0.013875
FAT2	1.3565
ZNF81	-0.739
OR4C16	0.1835
FLJ10081	-0.2709
LRRC4	-0.615
CS	-1.13516666666667
N4BP2	-1.477375
IGFBP7	1.41425
ZNF318	-0.0100833333333333
NDNL2	0.2085
ZNF609	-0.512125
SIRT4	0.57925
EXOSC10	-0.35225
ECE2	-0.107166666666667
OVGP1	-0.0255
GTPBP3	-1.00725
PACS2	-0.5929
C19orf36	-0.5475
ARL4C	-1.957875
ATG4B	-1.125875
UBQLNL	1.179
RHOXF2B	-4.03
PLEKHG2	-1.0605
GALR1	-0.3525
AQP4	-0.8765
HDAC7A	-0.648166666666667
DCUN1D3	0.65275
OR8A1	-0.092
CCRN4L	-0.323875
CBR4	-0.6535
KIFC1	-3.24233333333333
SLC7A14	-1.13916666666667
LHX5	0.2615
TRPC7	-0.79
LPXN	-1.17975
SERPINA1	-1.997625
RPS13	0.6811
BPIL3	0.4015
PRKAA1	-0.0775
FADS2	-1.2363
ENAH	-0.1199375
PRO1768	-0.954
APBA2BP	-0.68475
LIPH	0.936
C3orf33	1.25325
RCC2	-1.08328571428571
ALDH1A2	-3.20522222222222
RNF103	2.451
AHCY	-1.377875
ALG12	0.052
CCL17	0.676
ZNF543	1.1825
ESRRG	2.352
CNGA1	3.029
RDH5	2.44033333333333
OTX1	-1.0907
PTGFR	-0.1685
CDR2	-0.252375
SELE	6.3045
NLGN2	-1.6844
EXOSC9	0.045
ZNF566	-0.669166666666667
KLRC2	-1.2275
GPR12	0.42
KIAA0196	0.368
PDRG1	-0.7045
SSR3	0.124071428571429
MSI1	0.299
CST9	1.4485
CC2D1A	-0.857625
PLAGL1	1.12488888888889
ZNF778	0.276
RNF2	0.459125
KLF6	0.576833333333333
THBD	3.465
tcag7.1314	2.01075
NR5A1	0.536166666666667
ABCD2	1.62825
DNAJC7	-0.97525
CLEC4C	0.0755
TM2D3	1.377625
CCDC4	-1.0235
PLAC2	-0.82775
DCD	3.179
FAAH	-0.36975
POLA1	-1.57383333333333
TM7SF2	-0.4915
FLJ39822	-1.19466666666667
FLOT2	-1.224375
MAP4K1	-1.112
SRP68	-0.162
C21orf74	0.6255
ARPC5	-0.2
LOC126075	0.3655
HECW2	0.00200000000000001
ZDHHC4	-0.0065
ANKRD42	2.0848
PDE9A	0.209333333333333
ABCA8	3.904
NDUFS2	-1.02575
UBR5	-0.872125
BTBD16	-2.14425
LOC554174	0.0395
ZNF20	0.158
KIAA1843	0.978
WDR17	0.187
C15orf33	2.1995
RNF113A	-0.33925
CAMKK1	-1.3044
CLCN2	-2.29225
ANXA6	-1.131
LOC340069	0.406
EMID1	0.439
DPM3	-0.722416666666667
ELA1	0.728
SLC25A13	-1.218
KRT24	0.49975
SMPD1	-0.872833333333333
TH	0.303375
COL6A2	-0.4945
ANKS1B	0.84175
GPR126	-2.1619
ZC3H12A	0.2895
TMEM47	1.38083333333333
C2orf51	0.51
C1orf88	3.36933333333333
HSF2BP	-0.35925
AKAP10	-0.34375
RPAP3	0.5605
KLHDC8B	-0.619875
STOM	0.9146
MUPCDH	0.709625
C10orf72	-0.48925
PLEKHA3	0.8395
TCP11L1	-0.95975
CWF19L1	-0.586125
SPEF1	1.288
YSK4	1.15625
ELN	1.801
SAMD8	1.1085
MPI	-1.626
MEPCE	-1.4247
ABCC3	-1.170375
NANOGP1	-3.3065
KCNK17	1.677375
HLA-DMB	4.63133333333333
RRAGA	1.1615
ANGEL1	-0.68825
RBM32B	0.0655
CPN1	-2.88875
MGC52282	-0.1729
HLA-A	0.521416666666667
OR9G4	0.6355
EDNRB	1.454875
SCD	0.665071428571428
C14orf80	-2.25033333333333
BAGE2	-2.208
RABL4	0.312666666666667
RCVRN	0.1635
SHANK1	0.389
NLRP7	-2.824
CD226	0.30425
STAT3	-1.097625
SYNJ2	-1.2897
TPCN2	-1.02983333333333
WDR36	-0.63975
MBD4	0.05825
ROBO1	-1.4581
ST3GAL6	-1.69375
SLAMF8	2.0485
ATN1	0.817
GPR141	0.5545
KRT36	-0.76
TPH1	0.3715
DDX52	-0.08625
ZSCAN29	0.0375
TRPT1	-0.930333333333333
DPEP3	1.89975
DENND4A	-0.859875
TSPAN16	0.053
PTCHD2	-0.5755
LOC145814	0.57575
CAP1	-1.04933333333333
EIF5A2	0.3127
NT5DC3	-1.503
SEPT9	-1.382375
SEZ6L2	-0.83725
EGFLAM	5.12975
VPS11	-0.725625
NDUFB5	0.8875
CIDEA	5.24816666666667
IER5L	-0.97775
N6AMT1	1.4205
FAM83C	-0.0935
OXR1	0.373583333333333
IRX1	-0.366
DGKB	-0.333
GCN5L2	-2.8015
MIR16	0.215125
FBXW9	-0.671
WDR4	-2.69683333333333
PDC	1.28
VPS33B	-1.154
HEXB	-0.034
FLJ32214	2.323
TCEB3	-1.465
CRLF1	-3.23175
ABI3BP	2.058
C8orf22	-3.5745
PYCR1	-2.347
KIAA1706	1.98175
CDK5R2	1.562875
WAS	-0.2415
C12orf60	0.76125
CCBL2	0.515375
MADD	-1.3865
C5orf34	-1.6695
WDR42A	0.5041
KLF12	0.063875
HSPA1A	0.49525
ITM2C	-1.85633333333333
DAPK2	2.75266666666667
LOC442590	1.596
SUMF2	0.23575
CENPA	-3.20392307692308
TMED5	0.46075
CDH6	-0.8855
BRP44	1.706875
THG1L	-0.8185
GABRA2	-1.9125
C14orf166	0.4505
MYL1	-1.6996
TNFSF18	-0.1145
PAP2D	-0.740333333333333
PPIB	-2.348
KLHL4	0.17325
SFN	-1.24566666666667
CCDC127	0.62025
FRAP1	-0.48525
GOLGA5	0.9895
SDCCAG1	1.127625
MGC21675	0.3375
C10orf95	-0.6515
KIAA1345	-0.00283333333333335
C1orf163	-0.6095
LACE1	0.672666666666667
OR10K2	0.459
CENPN	-2.12016
TMED2	-0.689
UGT1A6	-0.5
ANG	0.37575
U2AF1	-1.106
CASC2	3.14733333333333
NMT2	0.907
OSGEPL1	0.4915
DFNB31	-0.627
SLC6A20	0.33475
DKC1	-1.18175
FXYD4	-1.21875
WDR64	1.6915
MGC5590	0.6415
CREBZF	0.520166666666667
DAZ1	-0.80525
PRPSAP1	-0.158
GCHFR	-1.312
TTC7A	-1.4505
LOC196993	0.91875
UBD	1.58033333333333
S100A1	1.263
RPL6	1.01866666666667
DNAJB6	0.8693
NAGS	0.5316
C2orf58	0.5665
KERA	3.13116666666667
MT1X	0.6075
UBE2B	1.9997
KEAP1	-0.3845
MST1	-2.044375
OMA1	1.2415
ABLIM2	1.2155
BCL2L13	-0.690083333333333
JAZF1	0.245333333333333
TMEM63B	0.2725
S100A8	2.2548
ARFIP2	-0.8995
UROS	-0.66025
KHDRBS2	-2.079
POLQ	-3.426
SOAT1	-0.82225
SPAG4	-1.838
MRPS30	-0.0976666666666667
LOC494141	-0.14625
OR2T11	1.3105
ORAOV1	-0.0277
ZNF184	0.763
TCEB3B	0.577
ADAM21	0.0015
GDPD1	-0.173
SPINLW1	0.54225
PRR14	-1.73533333333333
KCTD9	0.8595
NUDT3	-1.08175
KIAA1822	0.2953
HIST1H4K	0.1715
DFNA5	-1.43725
GABPA	-0.387
C14orf44	-1.051
POLB	1.389125
PTAR1	0.102
SEC31A	1.0181
TRIM58	-1.9895
TAS2R14	0.6395
VPS8	-0.83425
H1F0	-0.398
PRKCB1	-2.29666666666667
UGT2A1	1.5545
TOR1B	0.16325
LSS	-2.04475
C2orf19	0.5065
HNRNPC	0.200642857142857
TMEM100	2.64066666666667
LOC116349	-1.1265
OR51M1	1.556
CCDC142	-1.67275
ISG15	2.0998125
ZCCHC14	-0.170375
CREBL2	1.829875
TGDS	0.1495
DC2	0.62075
CACNA2D3	-1.00692857142857
ZNF429	-0.401625
LYPD6	1.6065
SUCLG1	0.388666666666667
OR51I1	-1.143
MAGEH1	2.42525
PRPF40A	-1.0205
SMR3A	2.3435
SPINK2	1.111
THAP2	2.764
NPY5R	3.453
IRF4	-1.85975
SPESP1	1.5245
OR10S1	-0.254
DTD1	-0.10625
TUBE1	0.391
DDX19A	-0.6885
PDPN	-0.14625
TMEM34	0.28275
MGAM	0.40925
COL3A1	4.9535
GFM2	-0.0333
OR5A2	0.9915
PSG9	-0.663
ARHGEF11	-1.66683333333333
IVNS1ABP	0.1515
SIGIRR	-0.07
DUSP19	-0.361125
DNAJC14	-1.0608
ACSS1	-0.52275
IL1RAPL2	1.15
C4orf30	-2.276
SEPT4	1.8325
LANCL3	-2.0555
SPAG17	1.58566666666667
PRDX3	1.578625
HNF1A	-0.419625
P4HA2	-1.947125
RFWD3	-1.39016666666667
MOV10	-2.1735
DNAJA5	-0.395
LOC729440	-0.915
LOC200383	0.847166666666667
SMC2	-2.39675
MIXL1	-0.7205
TMEM9	-0.8015
FAM86A	0.8155
ZNF174	-0.6605
MYH14	-0.892
CCR8	0.2335
VPS37C	0.529166666666667
GPATCH1	-0.210666666666667
B3GNT8	2.742
TBX4	-0.56625
CNR2	-0.118
PCDH1	-0.23375
C5orf29	2.955
OCIAD2	2.0615
PLCG2	1.08775
KIAA0247	1.941
HRH3	0.3168
CAPN13	3.25125
CCR1	-1.0009
MGC15523	-1.13594444444444
UVRAG	-0.3005
DNAJA2	1.0315
ITGA2B	-1.20366666666667
CLDN5	3.672125
PTPRN2	-1.05407142857143
ZNF512	-0.4185
PSAP	0.2925
CCDC140	-1.4775
LRRC55	0.057
CYP26C1	-0.0455
C8orf47	3.09775
LYN	-0.118625
DUSP6	1.22566666666667
TGFB3	2.37473333333333
ELK1	-2.2927
PCDH11Y	0.2195
HGD	-0.613
C17orf58	1.31625
MYO3A	-0.5195
SERPINE2	-3.765
AARSD1	-0.726125
C14orf73	-0.9785
ADAM33	1.00675
ZNF491	-0.2705
MAPK6	-1.00083333333333
TCN1	1.84116666666667
SLC24A6	-0.73
UBE2R2	-1.20575
H1FNT	0.5145
TATDN2	-0.355333333333333
LILRB1	0.466
P2RY5	2.749
NUCB2	1.335
C2orf37	0.45775
SNX27	-1.20316666666667
MTA3	-0.393875
FOXO4	-0.196875
ID4	3.14433333333333
SOX5	-3.349
PXMP3	1.8
OR52M1	0.442
SFT2D3	-0.6515
INA	-3.47883333333333
MCOLN1	-0.04
NFIX	-1.4084
CLEC14A	5.82516666666667
HIBCH	0.962666666666667
PLA2G5	1.94425
TIMM10	-0.234
MED17	0.7216
COL4A4	-1.276
TPP1	-0.229833333333333
GJA3	-1.28833333333333
TMPRSS5	-0.8055
AADACL3	2.4595
DNMBP	0.4805
ENPP5	5.6095
NQO1	0.193
ZSCAN2	-1.082125
SEC24C	-1.73
GTF2A1L	0.867
AXIN2	-0.8169
FAM33A	-0.86475
C16orf13	-0.8995
SPNS2	1.84775
TAF1	-2.1955
AP1G2	-1.50516666666667
RBM42	-1.7575
HCN2	-0.895833333333333
EFHB	3.725
RUSC1	-1.3285
GRIK5	-0.027
USP21	-1.36883333333333
ATAD3C	-0.06675
ORMDL2	0.673375
PRSS7	-3.9685
PSAT1	-3.7665
FLJ13195	-0.190166666666667
TBC1D1	-0.290833333333333
IFNG	3.43975
OTOS	0.155166666666667
ZNF773	-0.370666666666667
EMD	-2.41
RETN	-0.04525
CCL8	5.933
APH1A	-1.4435
COX18	0.13925
GTF2IRD2	-0.1325
CCDC82	0.562583333333333
PAFAH2	0.152
NPEPL1	-1.4017
RP11-114G1.1	0.0955
TP53INP1	2.067
ZNF300	-0.192833333333333
FOXL2	-3.8965
LARP2	0.950666666666667
LATS1	-0.582
HTR6	-0.258
SPOCK2	0.117333333333333
RNF144B	2.5515
HTATIP2	-1.04175
MGC10334	-0.65525
CENTA2	2.73833333333333
FGF2	1.57075
FXYD7	0.217
PHYHIPL	-1.932125
GPR34	6.607
DDX6	-2.635
OR10W1	0.3145
LHFPL1	-0.2035
ZNF313	-0.325785714285714
VPS28	-0.591
AP3M1	-0.2998
AKR1CL2	-0.7
TRAF4	-0.972125
OR2B11	1.2805
C19orf12	0.397166666666667
AKAP9	0.219833333333333
C1orf62	1.00666666666667
SLC20A1	-1.3438
FAM112A	0.7305
LDB2	2.365625
MRPS23	-0.3165
KLK5	3.46175
SPTB	-0.2838
EFEMP2	-0.5605
EFNB2	0.31925
PCM1	0.485142857142857
NMNAT3	1.4065
TSG101	0.8285
C8orf40	1.32483333333333
NOB1	-2.00275
ABHD3	1.1725
GTF3C4	-1.56575
PIGN	0.550333333333333
GALNTL1	1.29225
AEBP1	-1.0125
OR9Q1	0.552
ANKRD2	0.26025
CCL28	1.17
TRIM38	-0.510833333333333
TMCC1	0.226333333333333
SMG5	-2.01775
LRRC7	-0.5765
NCAPD2	-3.2305
C6orf153	-0.92325
C1orf74	0.0035
OTUD6A	1.374
DCP2	-0.331666666666667
TMEM24	-0.758
RPL18	-0.0305
TMEM177	-0.818
LRRC37A3	0.3945
C1D	0.846166666666667
LDHC	-0.775
UBE4B	0.0393333333333333
NIT1	0.05125
BTN3A3	0.426
RASD1	2.3155
COMMD3	0.8255
SHFM1	0.708
BIRC8	-0.8445
DUT	-0.454
C12orf51	-1.924
LRRC59	0.209166666666667
LY6H	-0.7215
WDR22	-0.191333333333333
EDEM1	0.107857142857143
ADH1A	5.222
PANX2	1.0144
CYP11B1	1.576
CDC73	-0.8255
GPR172A	-0.5755
GSTM3	2.86984615384615
KCNA5	0.321
SERAC1	-0.351333333333333
NFATC2	-0.3665
ANAPC5	-0.352
C15orf24	0.8365
NFATC2IP	-1.95008333333333
TNRC6C	0.284666666666667
MGC102966	0.23325
FGD5	0.441833333333333
MED9	0.15
RAB13	-0.232166666666667
C15orf49	0.8935
CRYGS	0.5635
C12orf53	-0.4022
LOC283693	-1.342
COX6B2	0.688375
PHF14	0.100375
FAM3A	-1.647375
RPL13	-0.5404
PRDX2	-0.4738
FLJ34047	-2.11125
PRMT3	-1.9885
KCTD19	-1.4985
TRIM10	-0.985166666666667
MGC26597	-0.270166666666667
GCNT4	0.03925
GPRASP1	3.437
CDKN1C	0.719416666666667
RHBDL2	0.4136
HSPH1	-0.107
AQP1	4.14725
COL17A1	3.1592
GFAP	0.83225
CDC16	0.06475
KIAA1614	0.172
C6orf118	-0.226833333333333
ZSWIM5	0.13225
FAM83F	2.552
LYNX1	1.6684375
SYNPR	0.047
XG	4.17516666666667
PRSS16	1.60375
KIF13B	0.801214285714286
PCDH9	1.3575
HIST1H2AH	-0.397833333333333
RBM18	-0.16675
ZNF626	1.401625
HEXIM2	-0.986833333333333
ITFG1	1.8445
TUBG2	-2.08
SFRS7	0.833166666666667
C9orf14	3.5035
EXTL1	-0.93275
GBP3	2.17133333333333
WDR5	-2.184
RARG	-0.9605
MYO7A	-0.6695
CECR6	0.1325
C13orf3	-1.940375
SFRS18	-0.033625
ACVR1B	-0.127666666666667
PSMD1	-0.9905
C7orf31	0.205166666666667
ILVBL	-1.835
IFNGR1	1.88975
RNF186	3.845
NOL9	-0.722
MAGEL2	0.97775
SLC29A2	-0.98925
NHSL1	-1.63025
RBMX	-1.1595
PSORS1C2	0.935375
RAD51L3	-1.12308333333333
LCN6	1.1365
ORAI2	-1.560625
BRUNOL6	-0.208
OR4K5	0.4715
CDC123	-0.68025
MSLN	-2.66416666666667
WWTR1	-1.37516666666667
ZNF700	-0.1935
COBL	0.0195
PPP1R16B	0.64925
GAS7	-0.9155
MDN1	-2.132
HAAO	0.198
C9orf68	0.7915
TNFAIP2	0.794125
FOXN1	1.0955
hCG_2033311	1.79516666666667
ATP6V0D2	0.3235
RPL41	1.771375
SLC38A1	0.86975
ARHGAP6	-0.07675
ADAD2	-0.86125
PHF20L1	0.472125
MCM3AP	0.0113333333333333
ST3GAL3	-0.656666666666667
SNX1	-1.01933333333333
ELF5	4.90775
PARP3	-0.896125
RBM8A	0.0558125
LINGO4	-0.333
ITGA9	0.874166666666667
ZFR	-0.83075
ACSL6	0.250375
FLJ20699	-0.6822
DAOA	-0.6095
FABP4	7.637
KCNB1	1.13725
CANX	0.3265
SLC25A28	0.247333333333333
ADIPOR2	-1.014125
ECHDC2	1.585625
SMA4	1.2855
FRZB	4.957375
PABPC1	-1.21283333333333
DMRTB1	0.41775
APOBEC3G	-0.219
CATSPER2	0.4745
CUEDC1	-2.16366666666667
STARD9	0.304875
CLDN8	6.66525
LOC23117	-0.889954545454545
E2F6	-0.154333333333333
TMEM126B	0.616166666666667
DPY19L4	1.04
GIMAP5	4.0975
NDUFA9	-0.016
FAM77C	0.6035
CTPS2	-0.9275
LOC51035	-0.839
WDSOF1	0.08225
EGLN3	-1.37075
PITX3	1.07783333333333
OR52E8	2.27
GRM4	-0.084
KLK1	-2.10816666666667
GPM6B	2.097375
RRAGD	-0.171666666666667
PAGE5	-3.06725
UCHL5	-0.5565
ULK3	-1.71283333333333
AIM2	0.961666666666667
PNO1	-0.610166666666667
OR2F2	0.2865
GNAT2	-0.7435
SIX1	1.963
ST13	-0.265333333333333
ZBTB44	0.24175
TIMP2	-1.176
ZMAT4	-2.48475
GTF2IRD1	-1.46066666666667
ZNF19	-0.449666666666667
ZNF714	-1.05675
RSC1A1	-0.19175
C9orf80	1.07175
PSMA8	1.54933333333333
TMEM141	-1.139
COX4I1	-0.211571428571429
CTAGE1	-0.0463333333333333
DTWD1	1.05675
HSD11B1	5.02
KRT6B	4.118625
ARID4B	1.6035
LHFPL3	0.818
WWP2	-0.917833333333333
ZNF326	1.25416666666667
RGPD1	-0.0935
CTSH	1.13216666666667
FASTKD1	-0.820125
PAF1	-0.2322
TTC9C	-0.273
IFT57	1.7006
PRSS36	1.965
IL20RB	-1.149
ZNF592	-0.381166666666667
DCTD	-0.4117
CFP	2.721
MFNG	-0.058125
JMJD2B	-0.02775
ALDH3B1	-1.544125
THSD4	1.17
KCNJ5	1.886
LMNA	-1.89916666666667
TBCD	-1.214875
ZNF250	-0.0666666666666667
CASQ2	3.34016666666667
PEG10	-2.2655
PRAME	-2.61193333333333
NP	-0.1825
TRIM59	-0.802333333333333
ZNF12	-0.145
XTP3TPA	-1.3835
SIGLEC7	-0.9437
PANK4	-2.097
FAM70A	-0.0183333333333333
SNED1	-0.1885
HIP1	-0.7116
RAET1E	-1.72666666666667
AMAC1L2	-0.7895
AHNAK2	-1.96658333333333
TOE1	-1.28416666666667
RECQL4	-2.917
SPRYD3	0.2085
DPAGT1	-1.085
MAGED2	1.5064
ANKRD55	-0.87625
TRPS1	4.07875
DOK7	-0.6205
TFPI2	-2.16925
GTF2H3	-1.07816666666667
CYP4F11	0.832125
LHX2	-4.434
ATG16L1	-0.47
ASB12	0.89
C1orf116	2.744
NF2	-1.64152631578947
POM121	-0.2262
PHYHD1	1.4198
TXNDC17	0.135166666666667
DKFZp779O175	0.07675
NUP62	-0.114285714285714
MYO18B	-1.07466666666667
PRAMEF1	-0.1895
TCBA1	1.31885714285714
TMEM168	1.109
FJX1	-0.982166666666667
CLCF1	-0.3
SEPN1	-0.56275
IGSF2	0.78775
NUDCD1	0.529166666666667
TFF3	3.63
NDFIP1	0.964214285714286
CHCHD4	-0.35725
TNR	0.1225
CUTA	-0.858333333333333
USP44	-3.24775
DPP10	0.0918
IWS1	-0.719166666666667
PCGF1	-0.52225
SULT1C4	0.1715
NTF5	4.40475
PTPN13	1.74075
SSTR5	0.287
SFRP1	2.883625
IDH3B	-1.0155
SUOX	0.172166666666667
TMCO5	0.16175
GOLT1B	-0.65575
MIB1	-1.75864285714286
PCDHGB1	-0.6205
SUSD1	-0.47175
ICAM5	-2.60866666666667
PAPOLB	0.239666666666667
URM1	-1.6439
TMEM106B	0.868166666666667
LRIG2	-0.4745
SLC27A5	-0.626
CLIC6	4.9807
ZNF420	0.427666666666667
SCN9A	-0.3366
KIAA1909	0.38075
ELMOD1	-1.3865
PRKAG1	-0.87725
FAM64A	-2.18677777777778
EEF1G	-0.5224
SMAD5	-1.36925
INCENP	-2.719
WASF2	-2.3115
GARS	-2.3253
CDK10	-2.0143
HLX	-1.42366666666667
MDM4	-0.719625
ZNRF1	-1.36021428571429
HHATL	-0.7185
FAM21C	-0.2062
HIST2H3C	-0.42775
PFDN2	0.877125
ZNF200	-0.02675
NDN	1.06975
HBA2	-1.408
FBLN5	3.410375
PUM1	-0.267928571428571
TNNT1	-3.675
C19orf59	-0.562666666666667
HNRPH2	1.65833333333333
RAB7A	-1.25616666666667
PMS2	-1.3325
BIRC3	0.271333333333333
NRSN2	0.696125
OR52K2	0.683833333333333
SPOCK1	-1.4275
H2AFY	-1.2315
RXRB	-1.989
ZNF638	-0.722166666666667
ANKRD45	0.29075
ACTN4	-1.89266666666667
FXC1	0.751
EIF2B5	-1.05325
VPS33A	-1.03125
PINK1	1.58275
FAM106A	-0.3745
SKIP	2.8799375
GAPDHS	0.57075
MUM1L1	3.65475
PSTPIP1	0.27625
CNTNAP1	-1.2673
CYP26A1	1.28675
APOL2	-0.5489
TACC2	0.828125
COX7A2L	0.2855
HSD17B1	0.29475
ARRB2	-1.31425
SLC7A6	-0.7812
HSD17B10	-1.462
RBJ	0.46125
NUP155	-1.93525
MRPL10	-0.806333333333333
CYCS	-0.651916666666667
CCDC46	1.053
TECTA	0.1585
GNAL	-1.043
LPO	-0.345
PEBP4	1.90875
DDX11	-2.66525
C18orf12	1.7405
TAF9B	0.07975
IMP4	-0.73075
RPA4	-0.645333333333333
NDUFS1	-0.43275
UPK1A	-0.388833333333333
ARRDC2	-0.569833333333333
C18orf20	0.813
AES	-0.957357142857142
CD2BP2	-1.7935
C16orf54	0.329
UGT2B17	-0.330125
FGFR1	-1.01336363636364
CEACAM6	-0.5975
CHRM5	0.92575
CERK	-2.247375
AP3S2	-0.0607857142857142
ANKS4B	-0.8295
CLCNKA	0.612833333333333
ZNF208	0.304333333333333
HLA-DRB5	4.919
CARKL	0.01775
GOT1	-0.956166666666666
CASP6	0.26925
HOXA1	-0.845
RCL1	0.915
ZNF181	1.42816666666667
RAB40B	2.1125
MRPL38	-1.413625
LRRN2	0.42925
C3orf25	0.6955
OR5D14	0.819
OR10AG1	0.8615
BET1L	0.0467
FRY	4.75075
AK3L1	0.70125
CSF3R	0.556833333333333
POLR3K	-0.514666666666667
ATG2B	0.395333333333333
EPS8	-0.115166666666667
DARS	0.3565
C10orf56	1.14966666666667
DAD1	0.376583333333333
RIOK1	-0.556833333333333
HERC2	-0.49625
HSD11B2	0.780833333333333
FAM96B	-1.72275
MGC13057	1.010375
BSN	0.757
CAND1	0.884666666666667
HCST	2.3065
ACTR10	1.225
OR8D4	1.1455
NASP	-1.9841
COL9A2	0.463166666666667
LYZL1	-0.1505
GPC5	-1.6065
TBL3	-2.327
CENTD2	-1.8436
OR5AP2	0.4375
TLR1	3.115
LMO6	-1.62175
ZIC2	-2.63875
CPNE5	0.713
ZMYND15	1.79275
FLJ22374	0.71475
CCDC106	-1.6935
PARP16	-0.4025
PDIA3	-0.000750000000000002
C14orf126	-0.083
CECR2	0.7645
SFRS1	-0.0204285714285715
FIGLA	0.7965
DCP1A	0.690333333333333
MGC45800	-1.9325
TEKT1	0.5275
C10orf67	-1.091
CLN5	1.369375
NTN2L	0.704
GLE1L	-2.12175
CES2	-0.8038
GNAS	-1.25966666666667
DDX53	-1.2245
TSPAN13	2.76925
MRPL52	-0.1474
SPIRE2	-0.37575
TAS2R39	0.3865
SCUBE3	-1.45625
UCRC	1.0214
CDKL3	1.541
KIAA1715	-1.3855
ZNF345	0.8025
RTF1	-0.389625
DHRS7	1.753
RIPK4	-1.18966666666667
EXOSC2	-0.915666666666667
MS4A2	4.5425
FGF17	0.0936666666666667
WDR59	0.117625
EVI2A	-0.6115
IL17RC	-1.37416666666667
HS3ST1	2.31075
ITGB1BP2	-1.9825
RBPJ	-0.5235
GIMAP1	3.8215
INE1	-0.987833333333333
ALDH18A1	-0.74375
TPI1	-1.687625
GATA6	1.055
CABP1	-0.378166666666667
ZNF484	1.333
DAPK3	-1.2105
GJB1	-2.354
PIN1	-2.069375
SLC6A15	-3.41016666666667
CNO	0.09225
RIN2	1.296125
FRRS1	-1.6905
CYorf15B	-3.556625
DMRT3	1.91942857142857
ATAD1	0.69775
OTUD4	-0.458
ATOH8	-1.337
ZSCAN16	2.06625
ASCC1	-0.8245
OTUD3	0.178875
MGC33212	1.02266666666667
YME1L1	0.092375
RP11-218C14.6	0.60875
PCBP4	-0.64
TNFRSF10A	-1.369
CDH10	-2.89733333333333
KL	4.0275
SCP2	1.12725
C9orf119	0.927375
SON	-0.495166666666667
MAFK	-0.655
SBNO2	-1.6745
SLC6A6	-0.803666666666667
SC4MOL	-0.147875
FAM35B	-0.101625
PPP1R9A	0.707
PDZRN3	1.318875
CXorf20	0.1075
C6orf126	0.57725
AVEN	-0.5365
FLJ21075	-1.0485
C14orf132	0.421625
PCK2	-1.658875
GUCY2C	0.2315
BARX2	-0.305
PEX11G	0.5075
DAO	-1.472
C10orf49	0.094
EDNRA	0.534666666666667
PPP2R5A	0.1612
DDX39	-1.807
SERF1A	1.1605
ASCIZ	0.0503000000000001
FNDC8	0.16675
PTMS	-1.080875
PHF7	-0.06775
PIP4K2B	-0.2730625
HHLA2	-0.513666666666667
BDH2	2.1486
APOBEC2	0.54825
PENK	3.2025
SMAD9	-1.94675
MT3	-0.478
RGL1	1.2565
ATG10	-0.60525
DLGAP4	-1.618
APPBP2	-0.787857142857143
BACE2	0.253642857142857
LOC339344	-0.203833333333333
ZNF395	-0.837125
HIST1H2BL	-1.83675
ZNF467	-0.31275
SLC25A21	-0.847
PALM2	-1.5565
NSUN5C	-1.698
IL5	0.5116
CLSTN2	1.6345
ANXA8L2	0.90175
PTGES	1.643875
GDAP1L1	-1.74583333333333
OPRK1	-0.772333333333333
WDR20	0.643416666666667
C12orf4	0.975
NUP88	-0.320875
XRCC6BP1	-0.421833333333333
FCGBP	1.756
LEMD2	-0.79475
NOMO1	-1.90725
C10orf79	2.16125
ZNF79	0.6148
OCRL	-0.5672
HSPA8	-0.523041666666667
DIDO1	-0.2995
PLA2R1	1.604
COG3	-0.2784
NGDN	0.818
CBFA2T2	0.127
PNOC	1.1385
PRRG1	-0.121416666666667
AGGF1	-0.2065
DPF2	-0.89375
YIPF7	0.2405
TRPV5	-0.0185
ZNF322B	0.7165
MED12	-1.7165
CARS	-2.588
ABCC11	4.18383333333333
C9orf25	0.321
MYH1	4.412
FRYL	-0.532333333333333
AGTRAP	-0.88225
MMP27	1.7835
ZNF432	0.61275
OR8D1	-0.518
OR13D1	-0.98175
VWA1	0.25425
STON1	1.50475
IL5RA	1.143
PERP	2.2845
C10orf107	0.992333333333333
TNFSF12	3.4115
FN1	-1.75458333333333
MTR	-0.109166666666667
PHLPPL	0.658333333333333
ZNF425	0.5725
DHFR	-1.59333333333333
PPP1R12A	-0.58975
RSPO2	-2.21971428571429
ZNF7	-0.294
ZNF583	0.50525
TPMT	-0.3815
GPR132	-0.0125
OR2T12	0.998
SERTAD2	0.3194
ATP1A1	0.2011
FRMPD3	0.58525
ZNF672	-0.7225
PLXNB3	0.17625
EML5	1.4955
FAIM3	-0.7295
UBQLN2	1.2205
SORCS2	0.20325
PRIM2	-1.9545
ACVR2A	1.48766666666667
YWHAZ	0.545583333333333
PGM2L1	0.542571428571429
GNAO1	0.582571428571429
RPL10	0.4241
RPS6KA6	-0.492
PFKL	-2.793
SH3D19	1.475
AURKB	-3.15683333333333
ZC3H6	1.5785
DISC1	0.247
