Hybridization REF	TCGA-A7-A13E-01A-11R-A12P-07
THAP11	0.125875
ZNF43	0.213166666666667
ZRANB3	-1.20233333333333
KRT13	4.431125
MRPL19	0.212
RBBP9	0.63625
SPATA17	1.3715
BXDC5	-0.513666666666667
PAFAH1B1	0.626666666666667
MAGEE1	-0.8855
OSTF1	1.03325
KIAA0323	-0.197666666666667
TXNDC13	-1.26833333333333
CNTN4	0.861
LCE1B	1.9845
UNQ501	1.36225
ZNF154	-0.31875
C3orf64	0.8905
SYT5	-0.00390000000000001
PON1	1.05816666666667
FLJ10357	-1.213875
ATP4A	2.529
GNPDA1	-1.364
MGAT1	0.221
C14orf121	-0.37475
SLC35B2	-0.0435
MIER3	-0.556
CHEK1	-1.41325
ZNF8	0.0995
TXNDC1	-1.16483333333333
CKB	-0.146333333333333
RTN3	-0.00614285714285711
FZD2	-0.659333333333333
PART1	1.463125
PSMB6	0.212
PCDHB8	-0.167
PHC3	-0.5552
PPP1R8	-0.196333333333333
NOVA2	1.17716666666667
TNFRSF11B	-2.714125
GOLPH3	1.37133333333333
UBLCP1	-0.732
SUHW3	-1.624
TTLL1	1.59775
OPN4	-0.132
OR13G1	0.3775
ZPBP2	-0.565166666666667
HSD17B11	-2.70475
C9orf50	0.984
DHDDS	0.283357142857143
CTSW	0.3942
NEFM	-3.19116666666667
MRPL28	-0.48625
SYN1	0.533
PIGV	0.604833333333333
ZIM2	-1.30975
APBB1	-0.660666666666667
SND1	-0.24375
C1orf123	-0.6355
CHD3	-0.80025
BHLHB8	0.45125
RNASE2	-0.310333333333333
BCAP31	-0.398125
SLC25A44	0.315333333333333
CHD6	-0.6475
PIB5PA	-0.0293846153846154
SELS	0.6555
LOC541471	-1.127625
FAT2	0.652
ZNF81	-0.634
OR4C16	0.476
FLJ10081	-0.7348
LRRC4	-0.39375
CS	-0.279833333333333
N4BP2	-1.39025
IGFBP7	0.86625
ZNF318	-0.483
NDNL2	0.291
ZNF609	-0.37775
SIRT4	0.6995
EXOSC10	0.049
ECE2	0.403916666666667
OVGP1	-0.48675
GTPBP3	2.03
PACS2	0.9743
C19orf36	-1.1725
ARL4C	-0.259625
ATG4B	-0.24875
UBQLNL	0.8355
RHOXF2B	-3.6815
PLEKHG2	1.939
GALR1	-2.147
AQP4	0.344333333333333
HDAC7A	-0.860333333333333
DCUN1D3	0.12325
OR8A1	0.0315
CCRN4L	0.709875
CBR4	0.61
KIFC1	-1.455
SLC7A14	-1.54
LHX5	0.317
TRPC7	0.1555
LPXN	-1.067
SERPINA1	-2.867875
RPS13	-0.7
BPIL3	0.1245
PRKAA1	-0.1385
FADS2	0.107
ENAH	0.14075
PRO1768	0.7725
APBA2BP	-0.48875
LIPH	0.547
C3orf33	0.33875
RCC2	0.362714285714286
ALDH1A2	-3.6682
RNF103	1.696
AHCY	-0.41425
ALG12	-0.0035
CCL17	0.7385
ZNF543	0.6045
ESRRG	2.5614
CNGA1	5.317
RDH5	-0.791666666666667
OTX1	1.9314
PTGFR	-1.81383333333333
CDR2	0.1355
SELE	2.468
NLGN2	0.0956666666666667
EXOSC9	-0.64125
ZNF566	1.62283333333333
KLRC2	-4.1845
GPR12	0.961
KIAA0196	0.28575
PDRG1	-0.34675
SSR3	-0.208428571428571
MSI1	0.52
CST9	-0.6095
CC2D1A	1.87225
PLAGL1	0.813166666666667
ZNF778	0.5335
RNF2	0.980875
KLF6	1.5285
THBD	0.556666666666667
tcag7.1314	1.61025
NR5A1	-0.126
ABCD2	-0.044
DNAJC7	-1.88
CLEC4C	0.6445
TM2D3	0.033875
CCDC4	-1.5895
PLAC2	0.6475
DCD	-0.2405
FAAH	1.04775
POLA1	-0.716666666666667
TM7SF2	-0.211375
FLJ39822	-1.20533333333333
FLOT2	0.472875
MAP4K1	1.96616666666667
SRP68	0.118625
C21orf74	0.239
ARPC5	0.441625
LOC126075	2.27575
HECW2	0.242125
ZDHHC4	0.2585
ANKRD42	1.3417
PDE9A	1.1315
ABCA8	-0.94725
NDUFS2	0.5765
UBR5	0.083875
BTBD16	-1.20475
LOC554174	-0.694
ZNF20	2.298
KIAA1843	-0.6325
WDR17	-1.38025
C15orf33	1.0985
RNF113A	-0.7165
CAMKK1	0.0771
CLCN2	-0.72425
ANXA6	-1.184
LOC340069	0.052
EMID1	-0.593
DPM3	0.696833333333333
ELA1	-0.017
SLC25A13	0.2503
KRT24	0.0795
SMPD1	-0.6615
TH	0.07825
COL6A2	0.4555
ANKS1B	1.3475
GPR126	-0.6356
ZC3H12A	-0.115666666666667
TMEM47	-0.329666666666667
C2orf51	0.332833333333333
C1orf88	1.97783333333333
HSF2BP	2.05425
AKAP10	-0.36125
RPAP3	-0.4005
KLHDC8B	1.117
STOM	-0.1196
MUPCDH	0.281125
C10orf72	-0.409
PLEKHA3	0.417583333333333
TCP11L1	0.46975
CWF19L1	0.267625
SPEF1	0.535769230769231
YSK4	-0.683666666666667
ELN	1.0315
SAMD8	0.175
MPI	-1.35516666666667
MEPCE	0.4726
ABCC3	-1.179625
NANOGP1	1.251
KCNK17	0.064125
HLA-DMB	3.5795
RRAGA	1.715
ANGEL1	-0.79175
RBM32B	0.226
CPN1	-2.54075
MGC52282	-0.8236
HLA-A	1.47383333333333
OR9G4	0.554
EDNRB	-2.7215
SCD	-1.57692857142857
C14orf80	-0.542333333333333
BAGE2	-0.6855
RABL4	1.02883333333333
RCVRN	0.4265
SHANK1	0.324
NLRP7	-3.91675
CD226	0.5045
STAT3	0.2686875
SYNJ2	-0.8687
TPCN2	-0.596
WDR36	-1.00033333333333
MBD4	0.00175
ROBO1	-1.8917
ST3GAL6	-0.36125
SLAMF8	3.68433333333333
ATN1	0.652833333333333
GPR141	0.95275
KRT36	-0.3935
TPH1	-0.943
DDX52	0.16675
ZSCAN29	-0.1505
TRPT1	-0.383
DPEP3	0.47625
DENND4A	-1.911125
TSPAN16	-0.2705
PTCHD2	0.5375
LOC145814	0.472
CAP1	-0.293166666666667
EIF5A2	-0.1281
NT5DC3	-1.292
SEPT9	-0.873125
SEZ6L2	1.652375
EGFLAM	2.71775
VPS11	-0.249875
NDUFB5	-0.0391666666666667
CIDEA	3.1975
IER5L	1.1585
N6AMT1	0.58175
FAM83C	-0.51025
OXR1	0.5525
IRX1	-1.1135
DGKB	-1.32066666666667
GCN5L2	-1.218
MIR16	0.03975
FBXW9	2.4975
WDR4	0.105333333333333
PDC	0.1205
VPS33B	-0.66375
HEXB	-0.516
FLJ32214	0.30825
TCEB3	-0.2865
CRLF1	-2.3065
ABI3BP	-0.43225
C8orf22	-3.6725
PYCR1	0.301625
KIAA1706	0.29775
CDK5R2	0.52675
WAS	0.293
C12orf60	0.47425
CCBL2	-0.579125
MADD	-0.60625
C5orf34	-1.05375
WDR42A	0.5464
KLF12	0.778125
HSPA1A	2.211
ITM2C	-1.7435
DAPK2	2.20033333333333
LOC442590	0.2585
SUMF2	0.9465
CENPA	-0.0993846153846154
TMED5	-0.346125
CDH6	-1.1585
BRP44	1.247125
THG1L	-0.89875
GABRA2	-4.4635
C14orf166	-0.55675
MYL1	-1.77816666666667
TNFSF18	-0.101
PAP2D	-1.7765
PPIB	-1.10275
KLHL4	-0.486
SFN	1.19466666666667
CCDC127	0.32025
FRAP1	-0.16375
GOLGA5	0.749
SDCCAG1	-0.401
MGC21675	0.210833333333333
C10orf95	-0.4655
KIAA1345	-0.0476666666666667
C1orf163	-0.6535
LACE1	0.266833333333333
OR10K2	-0.1345
CENPN	-1.13192
TMED2	0.6155
UGT1A6	-0.9635
ANG	-0.34525
U2AF1	-0.8715
CASC2	0.3275
NMT2	1.39533333333333
OSGEPL1	0.0525
DFNB31	-0.5835
SLC6A20	1.21675
DKC1	-0.6415
FXYD4	1.12025
WDR64	0.927
MGC5590	0.4845
CREBZF	1.219
DAZ1	-0.3325
PRPSAP1	-0.28525
GCHFR	0.62825
TTC7A	0.63925
LOC196993	-0.46875
UBD	-1.49416666666667
S100A1	1.513125
RPL6	-0.450666666666667
DNAJB6	0.6038
NAGS	0.1295
C2orf58	0.216
KERA	0.497
MT1X	0.5489
UBE2B	0.2371
KEAP1	1.521
MST1	-1.6365
OMA1	0.426
ABLIM2	0.82875
BCL2L13	-0.178
JAZF1	-1.37066666666667
TMEM63B	0.932
S100A8	-0.6782
ARFIP2	0.077
UROS	-0.4505
KHDRBS2	-1.416
POLQ	-2.160625
SOAT1	-0.704
SPAG4	-0.61275
MRPS30	-0.279833333333333
LOC494141	1.07025
OR2T11	0.9455
ORAOV1	-0.091
ZNF184	0.2775
TCEB3B	0.2575
ADAM21	0.6265
GDPD1	1.83075
SPINLW1	0.312
PRR14	-0.0133333333333333
KCTD9	-0.2747
NUDT3	0.223
KIAA1822	0.963
HIST1H4K	0.243
DFNA5	-2.45525
GABPA	0.65625
C14orf44	-0.68225
POLB	1.21975
PTAR1	-0.326
SEC31A	1.0541
TRIM58	-3.35033333333333
TAS2R14	0.1485
VPS8	-0.393875
H1F0	-0.530166666666667
PRKCB1	-3.75816666666667
UGT2A1	0.446
TOR1B	-0.746
LSS	-0.496666666666667
C2orf19	0.1195
HNRNPC	0.00592857142857142
TMEM100	-2.06333333333333
LOC116349	0.30425
OR51M1	0.272
CCDC142	0.23375
ISG15	1.7321875
ZCCHC14	0.753375
CREBL2	0.468125
TGDS	-0.842
DC2	0.14975
CACNA2D3	-2.67885714285714
ZNF429	-0.393375
LYPD6	-2.79816666666667
SUCLG1	0.402166666666667
OR51I1	-0.6055
MAGEH1	0.937
PRPF40A	-0.56
SMR3A	0.803
SPINK2	-2.291
THAP2	1.013125
NPY5R	-0.76975
IRF4	-2.77575
SPESP1	2.68316666666667
OR10S1	0.561
DTD1	1.1415
TUBE1	0.2735
DDX19A	-0.1155
PDPN	-0.998375
TMEM34	0.445333333333333
MGAM	0.435
COL3A1	5.07316666666667
GFM2	-0.6526
OR5A2	0.1365
PSG9	-1.31575
ARHGEF11	0.263166666666667
IVNS1ABP	0.5159375
SIGIRR	0.442
DUSP19	0.33675
DNAJC14	-0.242
ACSS1	0.15725
IL1RAPL2	0.5865
C4orf30	-1.34025
SEPT4	2.7
LANCL3	-1.69975
SPAG17	-0.1164
PRDX3	-1.153375
HNF1A	-1.5685
P4HA2	0.15975
RFWD3	-0.798333333333333
MOV10	-1.1815
DNAJA5	0.521357142857143
LOC729440	0.1065
LOC200383	0.575666666666667
SMC2	-0.615
MIXL1	-0.774
TMEM9	0.815
FAM86A	0.825
ZNF174	0.6446
MYH14	-0.903
CCR8	0.24675
VPS37C	-0.0796666666666667
GPATCH1	0.746166666666667
B3GNT8	2.119
TBX4	-0.785
CNR2	0.296333333333333
PCDH1	0.64625
C5orf29	1.6915
OCIAD2	1.6185
PLCG2	2.861
KIAA0247	1.404875
HRH3	0.0818
CAPN13	-2.036625
CCR1	-0.468
MGC15523	-0.289388888888889
UVRAG	-0.349
DNAJA2	0.182
ITGA2B	-0.642
CLDN5	2.809125
PTPRN2	-2.7975
ZNF512	-2.71783333333333
PSAP	0.215357142857143
CCDC140	-1.5545
LRRC55	0.64525
CYP26C1	0.705
C8orf47	2.76975
LYN	0.495125
DUSP6	-2.03533333333333
TGFB3	1.25266666666667
ELK1	-0.877
PCDH11Y	3.1055
HGD	-2.7825
C17orf58	-0.65275
MYO3A	0.344
SERPINE2	-4.60916666666667
AARSD1	0.12325
C14orf73	-1.46475
ADAM33	-0.21625
ZNF491	0.0915
MAPK6	-0.534333333333333
TCN1	0.650666666666667
SLC24A6	0.1325
UBE2R2	0.35225
H1FNT	0.14825
TATDN2	-0.105166666666667
LILRB1	0.966
P2RY5	-0.4075
NUCB2	-0.2995
C2orf37	0.7205
SNX27	0.520833333333333
MTA3	0.8295
FOXO4	0.2525
ID4	2.7645
SOX5	-0.2685
PXMP3	1.594
OR52M1	0.196
SFT2D3	0.730375
INA	-3.18333333333333
MCOLN1	0.72225
NFIX	2.7458
CLEC14A	4.60833333333333
HIBCH	-0.019
PLA2G5	0.71875
TIMM10	-0.985666666666667
MED17	2.0446
COL4A4	-1.653
TPP1	0.358
GJA3	-2.43783333333333
TMPRSS5	1.46125
AADACL3	0.2035
DNMBP	-2.32575
ENPP5	3.09116666666667
NQO1	-1.6969
ZSCAN2	-0.016875
SEC24C	-0.958166666666667
GTF2A1L	0.7455
AXIN2	-2.6303
FAM33A	-0.94475
C16orf13	0.23825
SPNS2	0.531
TAF1	-1.32625
AP1G2	-0.791
RBM42	1.4265
HCN2	0.242833333333333
EFHB	-0.601166666666667
RUSC1	0.626333333333333
GRIK5	0.337
USP21	0.254
ATAD3C	0.3865
ORMDL2	0.36325
PRSS7	-3.283
PSAT1	-0.377
FLJ13195	-1.3785
TBC1D1	0.6235
IFNG	0.62525
OTOS	0.0393333333333333
ZNF773	-0.192833333333333
EMD	-1.666
RETN	-0.12625
CCL8	4.2735
APH1A	1.346375
COX18	-0.164375
GTF2IRD2	0.35325
CCDC82	-0.769333333333333
PAFAH2	0.7579
NPEPL1	-0.171
RP11-114G1.1	0.52
TP53INP1	-0.0934999999999999
ZNF300	0.611
FOXL2	-3.579
LARP2	0.936166666666667
LATS1	0.0805
HTR6	-0.3465
SPOCK2	0.034
RNF144B	3.38883333333333
HTATIP2	0.6695
MGC10334	0.361333333333333
CENTA2	1.66
FGF2	0.31425
FXYD7	0.16425
PHYHIPL	-2.149125
GPR34	4.625
DDX6	-0.9175
OR10W1	-0.04
LHFPL1	-0.195
ZNF313	-0.895142857142857
VPS28	1.39225
AP3M1	-0.6773
AKR1CL2	2.34675
TRAF4	0.2885
OR2B11	0.6575
C19orf12	0.488333333333333
AKAP9	0.184666666666667
C1orf62	0.414
SLC20A1	-2.1493
FAM112A	0.12875
LDB2	-0.338125
MRPS23	-0.636
KLK5	3.275375
SPTB	-0.7237
EFEMP2	-0.091
EFNB2	1.973375
PCM1	-1.8635
NMNAT3	2.37725
TSG101	0.284833333333333
C8orf40	1.7455
NOB1	-0.73025
ABHD3	0.18725
GTF3C4	-0.257875
PIGN	1.75916666666667
GALNTL1	-2.596
AEBP1	1.680125
OR9Q1	0.424
ANKRD2	-0.284625
CCL28	-0.782
TRIM38	-0.134333333333333
TMCC1	0.556583333333333
SMG5	-0.022
LRRC7	-0.1005
NCAPD2	-0.427333333333333
C6orf153	-0.4245
C1orf74	0.695
OTUD6A	0.159
DCP2	-1.20783333333333
TMEM24	-0.0025
RPL18	-0.315833333333333
TMEM177	-0.941
LRRC37A3	0.3
C1D	-0.12
LDHC	-2.00275
UBE4B	0.629333333333333
NIT1	0.32025
BTN3A3	-0.0725
RASD1	-0.4505
COMMD3	0.74525
SHFM1	0.9165
BIRC8	-0.1075
DUT	-0.99925
C12orf51	-0.894
LRRC59	-0.146
LY6H	1.73475
WDR22	-0.71025
EDEM1	-0.160285714285714
ADH1A	2.714
PANX2	-0.2123
CYP11B1	0.92725
CDC73	1.023
GPR172A	0.71475
GSTM3	-0.813307692307692
KCNA5	-0.71625
SERAC1	1.16283333333333
NFATC2	0.0725
ANAPC5	-0.582
C15orf24	-0.308
NFATC2IP	-0.90225
TNRC6C	0.075
MGC102966	4.09275
FGD5	0.0523333333333333
MED9	-0.09475
RAB13	-0.1215
C15orf49	-0.09
CRYGS	-1.4046
C12orf53	-0.4348
LOC283693	-0.128
COX6B2	-0.322375
PHF14	0.600625
FAM3A	-0.3515
RPL13	0.1779
PRDX2	1.8369
FLJ34047	-2.3775
PRMT3	-0.30925
KCTD19	-1.6725
TRIM10	-0.475166666666667
MGC26597	0.0536
GCNT4	-0.25875
GPRASP1	-0.81575
CDKN1C	-1.34566666666667
RHBDL2	2.3743
HSPH1	-0.08375
AQP1	1.942125
COL17A1	-2.4081
GFAP	-0.14875
CDC16	-0.3505
KIAA1614	-0.552
C6orf118	1.49133333333333
ZSWIM5	-3.52975
FAM83F	2.8715
LYNX1	0.8228125
SYNPR	-0.919333333333333
XG	4.56483333333333
PRSS16	2.26125
KIF13B	0.338214285714286
PCDH9	-1.773125
HIST1H2AH	1.43733333333333
RBM18	-0.044
ZNF626	1.06275
HEXIM2	0.101
ITFG1	0.4395
TUBG2	-0.925
SFRS7	-0.316416666666667
C9orf14	0.978
EXTL1	-0.0835
GBP3	0.244333333333333
WDR5	0.8345
RARG	1.14666666666667
MYO7A	-0.60275
CECR6	-0.70175
C13orf3	-1.07875
SFRS18	-0.734
ACVR1B	0.444833333333333
PSMD1	-0.4484
C7orf31	-0.919333333333333
ILVBL	0.151
IFNGR1	0.8095
RNF186	1.4735
NOL9	-0.4125
MAGEL2	-1.24425
SLC29A2	-0.046
NHSL1	0.4395
RBMX	-0.879
PSORS1C2	0.510875
RAD51L3	-0.405083333333333
LCN6	0.75225
ORAI2	-0.368
BRUNOL6	0.2051
OR4K5	0.3185
CDC123	1.2835
MSLN	2.716
WWTR1	1.07716666666667
ZNF700	1.24283333333333
COBL	0.97275
PPP1R16B	-0.3725
GAS7	-1.1938
MDN1	-0.889625
HAAO	-0.049
C9orf68	2.4525
TNFAIP2	1.056375
FOXN1	-0.292
hCG_2033311	0.2005
ATP6V0D2	1.2132
RPL41	-0.09575
SLC38A1	-0.371
ARHGAP6	-1.33108333333333
ADAD2	-0.23875
PHF20L1	0.6665625
MCM3AP	0.00683333333333333
ST3GAL3	-0.287166666666667
SNX1	-0.480333333333333
ELF5	5.53375
PARP3	-0.494125
RBM8A	0.0416875
LINGO4	0.253
ITGA9	1.282
ZFR	0.912
ACSL6	-1.1185
FLJ20699	-1.5601
DAOA	0.4
FABP4	5.24125
KCNB1	-1.38725
CANX	-0.1987
SLC25A28	-0.0596666666666667
ADIPOR2	0.3095
ECHDC2	1.976875
SMA4	-1.4745
FRZB	3.58925
PABPC1	-0.317333333333333
DMRTB1	-0.2855
APOBEC3G	-1.7265
CATSPER2	-0.285666666666667
CUEDC1	0.031
STARD9	-0.9395
CLDN8	5.897125
LOC23117	-0.940454545454546
E2F6	0.753611111111111
TMEM126B	0.923333333333333
DPY19L4	0.653
GIMAP5	2.45166666666667
NDUFA9	0.935666666666667
FAM77C	-2.259
CTPS2	-0.2
LOC51035	0.089625
WDSOF1	0.25325
EGLN3	-1.26425
PITX3	0.660666666666667
OR52E8	0.1075
GRM4	0.713
KLK1	-0.431333333333333
GPM6B	1.226625
RRAGD	0.791166666666667
PAGE5	-3.63725
UCHL5	0.266
ULK3	-0.511
AIM2	-0.521666666666667
PNO1	0.1905
OR2F2	0.431
GNAT2	-0.2445
SIX1	-0.58175
ST13	-0.368166666666667
ZBTB44	0.04425
TIMP2	0.369
ZMAT4	-4.5755
GTF2IRD1	0.364833333333333
ZNF19	0.5745
ZNF714	-1.54075
RSC1A1	0.061
C9orf80	-0.6635
PSMA8	0.145166666666667
TMEM141	1.665
COX4I1	-0.145071428571429
CTAGE1	0.422666666666667
DTWD1	-0.5795
HSD11B1	1.23475
KRT6B	5.889
ARID4B	1.118375
LHFPL3	0.33
WWP2	0.814166666666667
ZNF326	-0.5438
RGPD1	-0.862
CTSH	-1.14516666666667
FASTKD1	-0.930875
PAF1	2.3998
TTC9C	-0.3345
IFT57	-0.4814
PRSS36	-1.7475
IL20RB	0.9635
ZNF592	0.115333333333333
DCTD	-0.3636
CFP	0.19925
MFNG	-1.6605
JMJD2B	-0.51225
ALDH3B1	-0.903
THSD4	-2.98183333333333
KCNJ5	2.658
LMNA	0.555333333333333
TBCD	-0.037875
ZNF250	1.08716666666667
CASQ2	0.9085
PEG10	-1.968
PRAME	-2.78786666666667
NP	-0.315625
TRIM59	-0.11
ZNF12	-0.10675
XTP3TPA	0.17275
SIGLEC7	-0.2679
PANK4	-0.9795
FAM70A	-2.0055
SNED1	-1.26675
HIP1	-0.3698
RAET1E	-1.56733333333333
AMAC1L2	-0.806
AHNAK2	1.66641666666667
TOE1	-0.966333333333333
RECQL4	-0.93375
SPRYD3	0.85725
DPAGT1	0.1915
MAGED2	0.1713
ANKRD55	-0.78175
TRPS1	3.63866666666667
DOK7	-2.49425
TFPI2	-7.956
GTF2H3	-0.676333333333333
CYP4F11	-2.356625
LHX2	-4.41116666666667
ATG16L1	-0.223833333333333
ASB12	0.6665
C1orf116	3.8805
NF2	-0.6473
POM121	0.0735
PHYHD1	-0.6864
TXNDC17	0.295166666666667
DKFZp779O175	0.04975
NUP62	-0.637428571428571
MYO18B	-1.38866666666667
PRAMEF1	-0.2655
TCBA1	0.024875
TMEM168	0.96475
FJX1	-0.279666666666667
CLCF1	-0.5905
SEPN1	0.349125
IGSF2	-0.12725
NUDCD1	0.00150000000000002
TFF3	-2.5035
NDFIP1	0.335142857142857
CHCHD4	-0.289
TNR	0.48
CUTA	0.978666666666667
USP44	-2.75475
DPP10	-0.688666666666667
IWS1	-0.396666666666667
PCGF1	1.20825
SULT1C4	0.288
NTF5	-0.20725
PTPN13	0.4715
SSTR5	0.068
SFRP1	1.692625
IDH3B	0.014875
SUOX	-0.466833333333333
TMCO5	-0.06075
GOLT1B	1.28975
MIB1	0.838428571428572
PCDHGB1	1.291
SUSD1	-0.92825
ICAM5	0.0358333333333333
PAPOLB	-0.59875
URM1	-0.5056
TMEM106B	0.8405
LRIG2	-0.37925
SLC27A5	0.01475
CLIC6	-0.0791
ZNF420	-0.2365
SCN9A	-2.1391
KIAA1909	1.837
ELMOD1	-2.377
PRKAG1	-0.28275
FAM64A	0.293777777777778
EEF1G	-0.1631
SMAD5	-1.70425
INCENP	-2.31175
WASF2	-0.8395
GARS	0.0633
CDK10	-0.2
HLX	-0.684833333333333
MDM4	-0.25
ZNRF1	-0.366642857142857
HHATL	-0.804166666666667
FAM21C	1.4347
HIST2H3C	-0.287
PFDN2	0.9745
ZNF200	0.35575
NDN	-1.889
HBA2	-2.67716666666667
FBLN5	1.712625
PUM1	0.3175
TNNT1	-3.08566666666667
C19orf59	0.474666666666667
HNRPH2	-0.424
RAB7A	0.589333333333333
PMS2	-0.031875
BIRC3	-1.47616666666667
NRSN2	0.633125
OR52K2	0.216833333333333
SPOCK1	-0.367785714285714
H2AFY	-0.3685
RXRB	0.31975
ZNF638	0.178333333333333
ANKRD45	2.32825
ACTN4	0.7645
FXC1	0.7165
EIF2B5	-0.039
VPS33A	-0.48275
PINK1	0.11825
FAM106A	0.0485
SKIP	3.8201875
GAPDHS	0.2875
MUM1L1	-1.97
PSTPIP1	0.13825
CNTNAP1	-1.6511
CYP26A1	-3.305
APOL2	-0.8198
TACC2	1.780875
COX7A2L	0.486928571428571
HSD17B1	0.247875
ARRB2	0.3145
SLC7A6	0.0771
HSD17B10	-0.9175
RBJ	1.13125
NUP155	0.1975
MRPL10	-0.983666666666667
CYCS	-1.521
CCDC46	-1.32666666666667
TECTA	0.1035
GNAL	0.13475
LPO	1.297
PEBP4	-0.80875
DDX11	-1.1485
C18orf12	0.496
TAF9B	-1.84933333333333
IMP4	0.05975
RPA4	-0.245
NDUFS1	-0.6575
UPK1A	-0.254833333333333
ARRDC2	0.528
C18orf20	1.1155
AES	-0.141
CD2BP2	0.0515
C16orf54	0.048
UGT2B17	-2.4235
FGFR1	-1.06590909090909
CEACAM6	-3.7789
CHRM5	-0.124
CERK	-0.312125
AP3S2	0.185357142857143
ANKS4B	-1.23925
CLCNKA	0.0806666666666667
ZNF208	-0.373166666666667
HLA-DRB5	3.065
CARKL	-1.5015
GOT1	-0.054
CASP6	0.8155
HOXA1	-0.3285
RCL1	0.8165
ZNF181	1.9035
RAB40B	1.348
MRPL38	0.25625
LRRN2	-1.38925
C3orf25	0.2555
OR5D14	0.27
OR10AG1	0.258
BET1L	0.5194
FRY	1.34025
AK3L1	-0.38975
CSF3R	0.185666666666667
POLR3K	-1.04816666666667
ATG2B	-0.3055
EPS8	-2.48716666666667
DARS	-0.475
C10orf56	-1.17383333333333
DAD1	-0.03025
RIOK1	0.561333333333333
HERC2	-0.4625
HSD11B2	1.152
FAM96B	-0.37775
MGC13057	0.711625
BSN	-1.60875
CAND1	-0.406833333333333
HCST	2.675
ACTR10	0.0536666666666667
OR8D4	-0.093
NASP	-1.4834
COL9A2	2.26466666666667
LYZL1	-0.4375
GPC5	-3.3815
TBL3	0.0141666666666667
CENTD2	-0.527
OR5AP2	0.073
TLR1	2.52675
LMO6	-0.38575
ZIC2	-1.54325
CPNE5	1.087
ZMYND15	2.8955
FLJ22374	0.3675
CCDC106	0.41975
PARP16	-0.7075
PDIA3	-0.15725
C14orf126	0.226
CECR2	-0.252
SFRS1	-0.819785714285714
FIGLA	0.905
DCP1A	-0.0525
MGC45800	-1.9587
TEKT1	0.423333333333333
C10orf67	0.082
CLN5	-0.274875
NTN2L	0.349
GLE1L	0.24425
CES2	-0.9576
GNAS	-0.395277777777778
DDX53	-0.2715
TSPAN13	1.04575
MRPL52	-0.5231
SPIRE2	-0.26275
TAS2R39	0.12525
SCUBE3	0.1845
UCRC	-0.2228
CDKL3	0.66575
KIAA1715	-1.4046
ZNF345	0.933
RTF1	-0.050875
DHRS7	0.213
RIPK4	-0.6065
EXOSC2	-1.57316666666667
MS4A2	-0.57425
FGF17	-0.25525
WDR59	0.3525
EVI2A	-2.097
IL17RC	1.418
HS3ST1	2.12025
ITGB1BP2	-1.705
RBPJ	-0.934833333333333
GIMAP1	2.0735
INE1	-1.39766666666667
ALDH18A1	-0.615125
TPI1	-0.21775
GATA6	-1.4915
CABP1	-1.05366666666667
ZNF484	-2.06775
DAPK3	0.2405
GJB1	-2.69341666666667
PIN1	0.898625
SLC6A15	-4.29808333333333
CNO	-0.2945
RIN2	2.183625
FRRS1	-0.1
CYorf15B	-3.927
DMRT3	0.814625
ATAD1	-0.36575
OTUD4	0.387944444444444
ATOH8	-1.8225
ZSCAN16	1.524125
ASCC1	0.178
OTUD3	0.031875
MGC33212	0.419
YME1L1	1.25225
RP11-218C14.6	0.275
PCBP4	0.952
TNFRSF10A	-0.7215
CDH10	-3.491
KL	0.461857142857143
SCP2	0.492333333333333
C9orf119	0.25325
SON	-0.202666666666667
MAFK	0.1625
SBNO2	-0.0505
SLC6A6	-0.258666666666667
SC4MOL	-0.59075
FAM35B	0.543125
PPP1R9A	2.3315
PDZRN3	1.133625
CXorf20	0.465
C6orf126	-0.24375
AVEN	0.56
FLJ21075	-1.7345
C14orf132	-2.331625
PCK2	-0.97925
GUCY2C	0.3935
BARX2	2.3505
PEX11G	1.2605
DAO	-1.1125
C10orf49	0.542
EDNRA	0.947666666666667
PPP2R5A	0.7069
DDX39	1.138
SERF1A	0.4395
ASCIZ	-0.012
FNDC8	-0.086
PTMS	0.4675
PHF7	-0.09225
PIP4K2B	0.381
HHLA2	0.28275
BDH2	0.6345
APOBEC2	-0.603
PENK	-1.17483333333333
SMAD9	-1.29575
MT3	0.541
RGL1	0.208625
ATG10	-0.94675
DLGAP4	0.6055
APPBP2	-1.23942857142857
BACE2	0.703571428571429
LOC339344	0.487166666666667
ZNF395	0.3743125
HIST1H2BL	-1.39
ZNF467	0.633125
SLC25A21	-3.2655
PALM2	-1.3475
NSUN5C	-0.50675
IL5	0.1656
CLSTN2	-2.16075
ANXA8L2	3.55375
PTGES	1.835625
GDAP1L1	-1.775
OPRK1	1.21183333333333
WDR20	-0.0621666666666667
C12orf4	0.9485
NUP88	0.620375
XRCC6BP1	-1.0345
FCGBP	0.453714285714286
LEMD2	0.4455
NOMO1	-0.5605
C10orf79	0.2705
ZNF79	0.2592
OCRL	0.0679
HSPA8	-0.733333333333333
DIDO1	-0.180833333333333
PLA2R1	1.5705
COG3	0.6065
NGDN	-0.4075
CBFA2T2	0.433875
PNOC	0.34675
PRRG1	-1.27591666666667
AGGF1	-0.124857142857143
DPF2	-0.65675
YIPF7	-0.4715
TRPV5	0.04825
ZNF322B	0.327
MED12	-0.322166666666667
CARS	-0.650666666666667
ABCC11	-0.298666666666667
C9orf25	0.649
