Hybridization REF	TCGA-BH-A18J-11A-31R-A12D-07
HIG2	-0.1455
FAM79B	4.3195
C21orf86	-0.5761
KCNK10	0.847
ZNF738	-1.148125
FSTL5	-1.263
OR6A2	-0.25
OTOA	1.569
EXOC1	1.14225
AHRR	-4.4175
PDAP1	-2.36058333333333
C19orf6	-0.445875
ZAN	0.302
LY6G6E	0.533
EIF4E2	-0.5375
C20orf198	0.781
ZNF324	0.26975
CYP3A5	-1.38716666666667
ENTPD7	-0.517166666666667
MBOAT5	-0.751
GJB5	-0.258
TTC13	-0.50475
S100Z	-1.66683333333333
KIAA0664	-1.3935
PDGFRB	2.57666666666667
IL17D	1.01225
OR56B4	-0.205
RDX	-0.402
SLC34A3	0.899
IL28B	0.176
JUND	2.467
CHRNB1	-0.226625
CAMK2B	0.49975
FETUB	-0.45575
CXorf23	1.281875
MRTO4	-1.4055
TTC3	-0.2539
NDUFB8	0.203833333333333
EDG2	-0.44325
SEMA3G	3.227
IL23A	-0.71675
GRHL1	2.456
LOC441054	-0.165
WDR65	1.057875
PSTK	0.53225
STOML3	-0.3178
R3HDM2	0.364
C5	-1.72325
SLC2A10	-0.178833333333333
C3orf22	0.26975
PAQR3	-0.463307692307692
ANKRD26	-0.386583333333333
HCRTR1	0.3055
LOC399947	-0.41375
PSD2	1.3635
TIGD2	0.918833333333333
SCRN1	-1.01325
COQ10A	-0.6515
DDI2	0.191
METTL7B	-0.845
UCN2	1.36925
FAM92A3	-0.3295
WDR16	1.2035
ZNF511	-0.444666666666667
ZMYM5	-0.310625
POLR3G	-2.42625
ZNF586	0.186
C1orf49	0.395166666666667
TANK	2.08483333333333
RCAN1	3.00733333333333
PELI3	1.4885
LIMD2	-1.15508333333333
TMEM189	-1.138
NTN4	2.11375
LOC151300	-0.2085
CLEC2A	-0.751
GPR135	-0.422
DPYSL4	-3.5626
JAK2	0.279333333333333
TSHZ1	1.133
TM9SF4	-0.74775
ZNF264	0.447166666666667
SIRPG	1.13875
BICD1	-2.148
HERC6	0.4065
METTL5	-0.268
CASP1	2.357
PRRT1	-0.690833333333333
PLA2G4C	1.97566666666667
ICA1L	-0.278285714285714
TPTE2	0.17
OTUD7A	0.414333333333333
AQP11	-1.3025
APOA2	-3.8502
KALRN	0.3028
SECTM1	0.0013333333333333
IFNAR1	0.21625
TALDO1	-0.270375
RAB11FIP4	-1.20590909090909
EIF5A	-2.8345
FAM49A	3.03075
NEGR1	0.648166666666667
YTHDC2	-0.785125
EHD2	0.6055
NCF1	1.2448
SCRT2	0.0145
HOXA5	1.903
NUP133	0.3485
FGF12	-0.1703125
SLMO2	-0.29875
SNTA1	0.203375
CACNG2	-0.18725
GCM1	0.376
ELF1	0.642333333333333
TLR5	3.7605
TCFL5	-0.562333333333333
RBMY2FP	-1.951
LOC100125556	-0.31775
FAM129B	-0.33675
MAP3K7IP1	-0.753125
NCK2	-0.3715
OXA1L	-1.41375
FMO9P	0.558
ZSCAN12	-0.446
PSMD12	-0.307333333333333
HSCB	-0.416
CLDN10	-1.40475
MGC13053	-0.99925
HPCAL4	-1.3772
ASZ1	null
MEX3D	0.231666666666667
NFAT5	-0.4144
CSPG4LYP1	-0.592666666666667
FBXO3	1.365
DVL1	-0.602333333333333
CMKLR1	1.0195
TYMS	-3.415
PEF1	0.02125
ZNF750	2.83783333333333
MCM5	-1.5006
MEGF11	0.0675
KCNK7	-0.0875
PTP4A3	-0.7875
C1QTNF2	-0.719166666666667
OR6S1	-0.458
FAM122B	-1.629
ZNF551	-0.974375
HBQ1	-1.7335
GEMIN6	-0.545
ARSK	0.7025
RBP7	4.63133333333333
CPNE9	0.27925
DSC1	3.529
LOC730112	0.066
MAP2K4	0.87125
HS3ST5	-1.476
EPB41L3	0.49775
TEKT2	1.59325
CDKN2B	0.716583333333333
ZNF480	-0.18775
MAP3K6	0.8645
MAP6	2.81383333333333
HN1	-1.4813
OR2L13	0.558333333333333
SLC16A11	0.62775
FAM96A	-0.787
APOL1	0.07425
C5orf32	0.8035
RTP1	-1.0072
RNF175	1.687375
ZBTB41	0.031375
AHCTF1	-0.5523
SAE2	0.9081
ITGA2	0.14675
MME	3.73016666666667
CCDC14	-0.47175
MAST4	0.837428571428571
KRT33B	-0.4655
KCTD2	-0.5855
WDR26	-0.0125833333333333
MFI2	0.79225
NR4A3	2.972375
ARSA	0.3875
UNKL	-0.397666666666667
SULT6B1	0.1435
CCNA2	-3.38866666666667
SOX15	0.078
PPAPDC1B	0.359
C19orf44	1.19
MCAT	0.173416666666667
ARID1B	0.391875
OR52N1	-0.281
C12orf48	-2.88325
MAGI1	0.984375
NIPA2	-0.24725
GBX2	-1.01325
RSHL3	1.1085
RAVER1	-0.526333333333333
C15orf17	0.211
SLC30A2	1.0605
ZNF518	0.14125
PCYT1B	-3.10325
C10orf114	-1.33675
EIF3H	0.650916666666667
SLC25A39	-2.15833333333333
KIF1B	0.04775
AMOTL2	2.4565
C6orf120	0.9345
PSRC1	-3.20575
PLA2G10	0.43975
KIF5C	0.0188571428571429
MRPL37	-1.503
C17orf62	-0.753333333333333
C9orf135	-2.7865
DUSP10	1.2052
CLCNKB	0.1075
PSMA5	-0.296625
C8orf53	0.514
AMPD3	0.749166666666667
PIAS1	-0.496
ADCYAP1R1	-0.4345
GYLTL1B	0.5025
CDH20	1.1935
FBXO7	-0.32875
TMEM134	-0.15
FLJ14213	-0.1042
ZNF3	-1.50425
LRRFIP1	1.11316666666667
CNOT2	0.409833333333333
ABI3	2.58075
ALDH5A1	-1.06241666666667
HNT	1.9947
SERPINA4	-2.8295
TK2	1.13291666666667
STMN1	-2.55822222222222
GUCA2A	-0.333333333333333
GALNT10	-0.663785714285714
DPP6	-0.2653
C9orf93	-0.68375
PRELID2	-0.24375
STK39	-0.058125
SFTPA1	-2.007
CKS2	-3.23711111111111
RHO	0.483625
C20orf135	-0.04425
XKR3	-3.422
CR1	0.148625
RPS6KA2	1.281
C20orf112	0.5875
MRPL22	-0.2145
C4orf23	-0.011
GADD45B	1.599
KLHDC1	2.943
C2orf48	-3.175
ZNF287	0.6145
DAAM2	0.705
DPPA2	-2.5142
TCTN3	0.286
DNAJB11	0.89625
FPR1	3.9895
DEFB4	-0.2865
PTCD2	-0.6653
SMOC2	5.84466666666667
CABP7	1.05825
SERPINB11	-0.26675
MAGEF1	-0.40475
NDE1	-1.17583333333333
ITGA10	-0.2635
FSHB	0.1495
ANXA2	1.4525
HORMAD2	-0.17575
HLCS	-0.16225
MCF2L	0.710833333333333
FH	-0.129625
TBC1D24	0.2695
KIAA1505	2.389
LGALS2	-0.231
CNBD1	-0.4425
SYNPO2L	1.8935
PTPN23	-0.864428571428571
C1orf183	0.521333333333333
MAGEA8	-3.1
DGCR8	-1.0765
GSR	-1.82025
PAQR7	-0.4605
ZNF676	-0.9645
CACNA1C	0.446
SP7	-0.311
PDCD6	-0.1065
NRN1L	-0.0025
BRI3BP	-1.78075
KIAA1183	0.86175
ASB4	0.2935
CCL23	4.3323
OBSL1	-0.287125
SLC12A7	-0.417833333333333
KIAA0240	2.15875
CD1B	-3.3175
FCGR2A	0.875375
MDC1	-0.79475
HTR1A	-0.195333333333333
OCEL1	-0.593
ATP11B	-0.438733333333333
FBXO34	-0.0248333333333334
PCDH12	3.27566666666667
RPE	-0.15025
C17orf74	0.4095
CSDC2	-0.242666666666667
PET112L	-0.259
TMBIM1	0.46875
P2RXL1	-0.223
TCHP	-0.9165
TRMT1	-0.970333333333333
F2RL2	-0.918181818181818
LRRC32	3.32283333333333
IMPG2	-0.3095
BGLAP	-0.20275
LOC493869	-1.71391666666667
MRAS	3.6165
SLC35F5	0.9005
CBWD1	0.2875
AXL	-1.54575
ATP2C2	-0.0885
TELO2	-0.8965
PNPLA3	-3.33025
PCDHB14	2.036
CD276	-0.59325
KRT80	-0.926125
DUSP28	-1.533
CSNK1E	-0.319583333333333
SRP14	0.9095
KCNQ4	0.4775
KRT72	-0.4208
CCDC117	-0.16375
C6orf89	-0.115388888888889
TUBB2B	0.384166666666667
RTN4IP1	-0.27425
CR1L	-3.7245
CEND1	0.78825
C12orf41	-0.48
RNF31	-0.277
UBN1	-0.602
C17orf32	0.652
SLC5A7	-0.11775
GPR92	0.300833333333333
ESAM	2.8516
CTNNA1	0.62625
HRBL	-0.1003
CBX4	-2.33775
TMEM182	0.45125
SH3TC2	0.6965
IL10	1.05366666666667
PXMP4	0.6115
RNF167	-0.6649
PAK7	4.90533333333333
ETV3	-0.5295
ATPIF1	-0.509166666666667
LOC554207	-2.79233333333333
OR8H1	-0.36675
WDFY3	1.175
DPM1	-0.24125
GPSM1	-0.2685
WDR92	-0.2267
LRP1	0.731166666666667
ANKH	-0.964625
THUMPD3	-1.06875
POLR1B	-1.01775
OLFM4	8.998
RAD9B	0.61325
TSPY2	-3.0155
PAX6	-2.36166666666667
SCG2	-4.12825
SLC17A6	-0.92
FMO3	3.949
PADI4	0.0605
TUBB4	-0.8868
NLK	-1.10225
POU4F3	-0.479
SDF4	-1.28125
ITGBL1	1.54566666666667
NETO1	-1.9
TAP2	-0.6965
ABBA-1	-0.637833333333333
GNAI1	2.37825
VPS4B	1.267
NOPE	-0.439
GALNT6	0.0965
SESN1	1.718
GBE1	0.00511111111111113
CLASP1	0.05825
RASGEF1B	1.828
ACOT11	-0.0312142857142857
AFAP1	0.39475
OR2H2	0.1105
DPY19L2P1	-0.7375
DZIP1	-1.448
SEC22C	-0.282666666666667
GPR161	-0.226333333333333
RNF146	0.9065
WDR74	-1.056625
GALP	-1.127
PURA	0.498
DNPEP	-0.366666666666667
RP11-78J21.1	-0.5985
ERBB2	1.66925
FANCM	-0.772583333333333
NEO1	0.503333333333333
DDX3Y	-4.2053
RPS3A	1.46225
MXRA7	-0.0253571428571428
LGALS3	0.41
GLT8D1	-0.07125
CFL2	0.543
UPB1	-0.0765
NAP1L5	0.93025
CLDN14	-1.805
DHX38	-1.16025
BTBD1	0.02325
TARS2	-1.173
ABCF1	-0.4404
FCF1	0.3945
LRRC49	1.08225
GUCY1B2	-2.654
C1orf177	0.5725
SMARCA4	-1.57292857142857
LRP8	-3.28383333333333
TAGLN3	-1.355
MRPL14	-0.4845
TTRAP	0.63625
ZDHHC20	-0.01425
NFE2L3	-2.1825
KIAA1377	2.336
PALMD	3.7579
TMEM43	0.58175
TTL	-2.230375
STAT5B	-1.18983333333333
SSB	-0.368875
OR10H5	-0.357
SLC22A13	-0.605
AKAP3	-0.42775
TIMM23	0.188333333333333
OAS2	0.722833333333333
KIAA0423	0.8545
TRIM11	-0.510333333333333
GLIS3	1.0115
TMEM50B	1.263
ARHGEF4	0.5545
DEGS1	-0.0589090909090909
TBL1XR1	0.378533333333333
G6PD	-3.12325
SP140	0.0220999999999999
MUC17	0.229307692307692
NUDC	-0.2628
DNAJC5B	3.51583333333333
SCARA3	-0.0688333333333333
CPA3	5.85516666666667
BCAT2	-0.85225
MFN1	-0.0034
NRG3	0.205
SNX11	-0.0135
PLEKHH1	-1.31666666666667
GPR177	0.435833333333333
HCFC2	0.946
TCAP	0.32475
MOCOS	-2.8405
C14orf93	0.42825
PRDM10	0.450666666666667
SLC16A4	0.64975
SRGAP1	-0.561666666666667
VIP	2.46875
DUSP27	0.654
LILRA1	1.593
MC2R	-0.5
MGC24103	-0.1965
MBTD1	-2.4645
FUT11	-0.813166666666667
USP33	0.6181
C15orf39	-0.659
MAP3K12	-0.541625
PAAF1	-0.860833333333333
BARHL1	-0.036
FLJ16165	-0.425
PIWIL2	-2.12325
SYNE1	1.59583333333333
CMTM4	-0.181375
TSPYL1	1.5104
GUF1	-0.744333333333333
TMEM157	2.104
WDR44	0.73825
HIST1H3C	0.416
DKFZp666G057	0.7615
RNPEP	-1.7925
GAS2L2	1.28616666666667
ADH4	-1.65125
GRPR	0.461666666666667
FBXL17	-0.489
ZBTB10	0.252666666666667
Gcom1	1.44427777777778
HTRA1	2.3467
ZNF585A	-0.354666666666667
SLC26A2	-0.0553571428571428
OTOP3	-0.231
WISP1	-1.21955555555556
ATP2B4	-0.605916666666667
FLJ10769	0.3445
CRAMP1L	-0.386625
CHST12	-0.34925
RAB22A	-0.09875
TARDBP	0.0331428571428571
STAU1	-1.148
CRB3	1.093
MIG7	-0.376
CHMP1A	-1.23866666666667
ZNF160	0.04025
B3GALT6	0.014375
BARX1	-3.0438
C6orf167	-1.8616875
NXNL1	0.3885
DHX29	0.576625
HADHB	0.5215
PLXNB2	-0.366625
ILDR1	-0.72725
SLC15A3	2.176
GAS2	-0.927
C20orf69	-0.76675
NUMB	0.40225
TNIP1	-0.282
MESP1	1.769
PSKH1	-0.53225
NSFL1C	-0.524
RHOG	-0.7175
HEY1	-1.34383333333333
KNG1	-1.59725
ITGAX	1.40988888888889
LIN9	-0.74
CANT1	-1.008125
XRN1	0.172857142857143
CCDC96	2.0299
HEATR6	-2.26066666666667
GNG7	0.889666666666667
RUNX2	0.8015
SOX1	-0.4948
FCRL5	0.8347
ZNF99	-0.149375
FAM9A	0.232
SNX22	-0.178333333333333
MBNL3	-1.82316666666667
ODC1	-0.4685
ADORA2B	-0.886333333333333
NR2F6	-1.04875
ZFYVE16	0.0137222222222222
SYNJ2BP	0.3365
POLE	-1.962625
E2F2	-1.85825
THRA	1.13333333333333
PTGES2	-1.98116666666667
HIP1R	0.849166666666667
TMUB1	-1.40733333333333
ENO3	-2.3145
RSPH10B	0.046
CXorf39	0.745375
IRGC	-0.193
GPR109B	3.076
FLJ13305	-0.986
LCE3A	-0.28
TNFRSF18	-1.296
DET1	0.72125
TRPM3	0.01325
C16orf79	-1.513
FECH	-0.5265
RAP2A	0.162166666666667
CRIP1	1.76216666666667
AZIN1	0.42775
SLC7A7	3.18625
IL10RA	0.6554
TMEM64	-1.74275
CDC42EP4	0.4713
C16orf58	-0.7428
ARG2	-1.43425
POU5F1P4	-4.5545
FAM62B	-0.10875
DNAH8	-2.5317
ASH2L	0.020375
TSLP	1.46966666666667
CNTNAP5	-0.106
TMEM16C	3.9525
IFNA14	0.928
SLC1A3	2.266625
CABYR	0.7805
BCL7B	-0.5037
NUDT13	-0.294
C13orf28	0.5465
C1orf53	-0.2095
ARL6IP4	-0.1295
RPL35A	0.66825
EMR3	0.322666666666667
RAB40C	-0.350833333333333
SLC41A1	-0.224333333333333
LRCH1	-0.76175
LY6G5B	-1.326
FAM124A	0.367785714285714
MGC10981	-3.93633333333333
CLIP3	0.3833
MAP4K2	-1.33416666666667
CHIC1	0.61625
SULF1	2.21116666666667
C20orf30	0.112142857142857
PRDM5	-0.3255
ELOVL1	-0.19625
C11orf48	-1.04075
SLC39A10	-1.13575
KCNV1	0.396
ACP1	-0.990333333333333
ZMYM2	-0.197375
B3GNT6	-0.563
C9orf69	-0.81775
C2orf15	0.10775
C20orf166	0.5495
HSP90AA6P	-0.9615
EDG7	-1.8915
NEURL	-1.16725
LPL	6.5065
CLEC2D	-0.0887142857142857
GRRP1	3.48066666666667
CD8B	-3.0122
HIST1H3D	-1.611
SLC6A12	-0.606
FAM27L	-0.656
CD84	0.9013
RASA1	-0.313
PHKG1	-0.529
MAGEA11	-2.5275
IMPA1	0.4114
NPM3	-1.689
RARRES1	5.33975
SH3BP1	-0.482875
B3GNTL1	-1.084
ARPC5L	-0.556666666666667
KLHL26	-0.69725
SIM2	-1.412625
GJC1	0.2835
C20orf194	0.60275
EXO1	-4.06
SLC2A2	-2.3618
LOC285074	-0.3285
LRG1	1.03275
KIRREL	-1.031
PIK3R1	2.58285714285714
C4orf34	0.69825
MAF	0.2735
ADCY4	5.16516666666667
ZMIZ2	0.7302
SLC46A3	1.48133333333333
STAMBP	-0.52
CCDC16	1.15075
MS4A12	0.039
TCF20	0.661
LRRC46	-0.02925
C20orf152	-0.40075
MRPS6	-0.2735
ABCB11	0.2205
KCNC2	0.599
CDH19	-0.483166666666667
C9orf123	0.418833333333333
SSH3	0.24275
LDLRAD1	-2.9915
CCBE1	0.21875
ZNF135	1.06025
TAAR1	0.298
WFDC12	0.931
CCDC42	-0.3542
FLJ12529	-1.59675
PER1	0.477666666666667
TIMM50	-0.5255
SMARCAD1	0.1945
FAM26C	0.1695
TP53TG3	-1.04383333333333
SH3RF1	0.707
LMCD1	2.6925
GPR63	-0.2315
FLJ21986	-0.803
AIFM3	-0.7365
MICAL1	-1.02816666666667
BLZF1	0.930166666666667
IQCA	3.666
PCDHGC3	-1.0665
SAC	0.7455
BCL6B	2.35283333333333
DDO	0.53825
MARCO	5.15125
DCHS1	1.16466666666667
C1orf170	1.71866666666667
CD200R1	1.41016666666667
C22orf15	-0.039
SEPT11	0.079
ADNP	-0.58575
UST	1.1238
C13orf34	-1.04866666666667
RFFL	0.202071428571429
APBA3	-0.438
C2orf60	-0.3045
CUTL1	-0.8029
PMS1	-0.42025
ZNF689	-0.4735
EIF3E	0.0655
IL9	1.259
RPL31	0.780125
LY9	0.550166666666667
ATP2B3	0.218
KDELR2	-0.126041666666667
TFCP2	0.392625
NLRP12	-0.5625
FLJ45422	-0.428
TLE4	0.3107
ZNF570	-1.0865
FLJ43806	-1.1755
TLK2	-1.153375
CIR	1.38125
MARS2	-0.4485
COL24A1	-0.34625
SDF2L1	-0.515
HIBADH	0.606666666666667
IGFBP3	-1.51564285714286
C12orf23	1.451
PSPC1	-0.64075
C20orf43	-0.397
TRAV20	0.367
ARHGAP24	1.456375
KIAA1975	-0.0728749999999998
C1QA	4.1041
DNTT	-4.478
C10orf6	-0.624833333333333
C11orf41	-0.20975
HNRPF	0.699125
COL11A1	-2.11933333333333
UBAP2	-1.182
CDKN2AIPNL	-1.29
C20orf174	3.634
SPRED2	-0.52525
PLA2G12A	-0.155166666666667
ICEBERG	-3.446
SCN10A	-1.006
C11orf65	-0.18225
GBP5	3.53575
PITPNC1	-1.44066666666667
POU3F3	-0.628
NCOA7	1.948
LIN7C	0.3303
LOC348840	-1.668
NKX2-2	-3.2555
ANKRD13D	-0.69675
LOC123688	0.48425
FUT2	0.7505
TAAR8	1.0145
FZD4	1.52025
PNMA3	-0.108166666666667
OR4L1	0.4
WIT1	-4.78775
EXOC3L	0.96375
ATPBD4	0.7488
KRBA1	-0.314
UBXD6	0.332
HOXB7	-0.733
C7orf23	-0.0295
UNQ338	3.78575
STAB2	2.769
CDC20B	0.653
IRF9	0.8505
CENTG1	0.220333333333333
TNPO2	-1.40275
MCPH1	-0.0555
BMS1P5	-0.46125
SLC26A7	1.52075
HIST1H3J	0.057
C9orf3	1.2467
LBH	1.298875
MYO1D	-0.25825
PTDSS2	-0.177
NFU1	1.06325
DEPDC4	-1.56475
WNT7B	-1.0804
GLP2R	-0.696333333333333
SETD4	-0.32
DYNLT3	-0.0221
FKBP11	-0.54
SESTD1	0.648166666666667
FLII	-0.242
RPS16	0.5342
CHPF	-1.812
CSNK2A1	-1.22966666666667
SUMO1P1	0.1985
FKBP6	-1.6505
ZNF214	0.993333333333333
TWIST1	2.08666666666667
DDX56	-1.63883333333333
TRAM1L1	2.3848
EPO	-2.79583333333333
MRPS18B	-0.032
ZNF682	-0.958833333333333
RPL14	0.425666666666667
MAFF	1.39675
LOC51136	0.517125
LY96	0.82025
DDX20	-0.179
ABTB1	0.443833333333333
ARL5A	0.1497
CCT6A	-1.41225
HEPACAM	0.372333333333333
EHHADH	0.3595
RBAK	-1.57116666666667
CGB1	0.37
ITGB5	0.2739
YIPF3	-1.24275
FKBP2	-0.266
NR1D1	-0.7785
TMEM110	-1.323
NEK2	-4.51916666666667
PRAMEF8	-3.163
C20orf52	-0.830666666666667
PCDHGA3	-0.084
VWA3B	-0.811
NDUFA5	0.2225
THAP9	-0.15075
FLVCR2	-0.456333333333333
AP1S1	-2.68975
SMAD6	-1.4915
SAV1	1.56025
SAT1	1.29
ZNF251	0.6715
ADAMTS7	-0.2364
RPP38	0.17975
C1orf211	-2.8325
YPEL2	1.3283
RBMS1	0.78825
ZNF445	-1.149
NRXN2	-0.133166666666667
PGBD4	-0.139285714285714
UGT2B28	2.60675
WBSCR16	-0.7283
NLRC3	0.18275
ASTL	0.57225
ST6GALNAC1	-1.88575
ZADH2	-0.18525
MLLT4	0.932666666666667
ARL6	0.896
MEF2C	1.25125
CBFA2T3	-0.1555
AFF3	1.069
COG7	-0.229833333333333
MYB	-0.457666666666667
PLXNA3	-0.9795
XRCC2	-2.043
MMS19	-0.659375
ST8SIA5	-1.0835
CHPT1	1.865
KIAA1712	-0.390375
OR6X1	0.635
ACTR3	-0.41275
UGCG	0.00216666666666667
OR4P4	-0.7905
ZAP70	-2.964
LPP	1.597875
ZNF485	-0.8135
PTPRCAP	-0.499
IL12RB1	0.14125
ATRX	0.3174
CHST8	-0.624
C14orf109	0.661
ARV1	0.44175
NMB	1.64457142857143
COX5A	-1.07266666666667
EIF6	-1.26825
MPPED2	0.746666666666667
SEMG1	-2.195
CHRDL1	3.877
TRAF3IP2	0.22475
WNK2	-0.695
LILRA4	2.263
LAMA2	6.213
PXT1	-0.797
RLBP1	-2.4755
CD300C	0.08075
SLTM	0.509125
FLJ10404	-1.1973125
APOBEC3D	-3.47766666666667
RENBP	-0.633166666666667
ATXN7L1	-0.058375
NID1	-0.1205
TUBGCP3	-0.73175
ITIH5	4.09994444444444
CCDC110	3.1365
C8A	-2.81075
MGC87042	1.528
HOXC13	-1.8625
TFDP2	-1.35125
HCP5	1.493875
POLI	1.50575
UCN	-1.202
ZNF764	-0.0706666666666667
C8orf45	0.87125
FHL3	-1.31425
SPATA5L1	0.23625
MMRN2	4.1375
NDST1	-0.07
COL20A1	-0.466833333333333
ZNF248	0.0791666666666667
PELP1	-1.072
MBL2	-3.3782
RNF41	-0.5235
C5orf24	-0.089125
THOC5	-1.3175
SERINC3	0.432583333333333
RP11-151A6.2	1.0285
CDCP2	-0.334
HIST1H2AA	-0.04975
C11orf75	1.04633333333333
FKBP7	0.06675
DDOST	-1.19575
GPNMB	1.80066666666667
TTF2	-2.73183333333333
KCNT1	0.195166666666667
SLC39A14	-1.13828571428571
NGRN	0.2607
GPR137B	1.47075
MECP2	-0.159875
PSMA1	-0.2625
C16orf73	-4.96125
TMEM60	0.209
CSN3	1.323
NOS1	0.424
RAB7L1	-0.2115
YBX2	-0.5465
KIAA1166	0.744625
FUBP3	-0.276333333333333
ABCG1	0.5275
ACACA	-1.22666666666667
ARL11	-0.4078
ATOH1	-2.3795
ODF1	-0.2672
CREB3L3	-0.402333333333333
TMEM127	0.998571428571429
DSCAML1	1.4
PLN	3.92383333333333
LYPLA1	0.759833333333333
PRDM9	-2.1285
SASP	0.80425
PLUNC	-0.0346
INTU	1.927
HISPPD1	0.17175
LNPEP	-0.569
YARS2	-0.521333333333333
APCDD1L	0.482
ZCCHC4	-0.2935
FBXO22	-0.515166666666667
TTLL13	-0.5045
ZNF669	-1.46683333333333
PTGDR	2.88575
DDX27	0.2045
KIAA0409	-0.294333333333333
GJB6	0.0745
ASB8	0.41325
PLP2	-0.153166666666667
MEPE	-0.06875
OR10J5	0.264
KRT222P	2.54875
COQ7	0.405333333333333
C1orf101	1.8055
RERG	3.1649
CHMP5	1.433875
THAP11	-0.36075
ZNF43	-0.605833333333333
ZRANB3	-1.11733333333333
KRT13	4.133125
MRPL19	-0.366125
RBBP9	-0.570875
SPATA17	0.15725
BXDC5	0.5105
PAFAH1B1	-0.567416666666667
MAGEE1	0.071
OSTF1	0.5395
KIAA0323	-0.336416666666667
TXNDC13	-0.195
CNTN4	2.895375
LCE1B	0.8865
UNQ501	0.23825
ZNF154	-0.04175
C3orf64	1.63425
SYT5	0.2392
PON1	-0.257333333333333
FLJ10357	0.389
ATP4A	-1.0005
GNPDA1	-1.3445
MGAT1	0.525833333333333
C14orf121	0.158
SLC35B2	-1.0675
MIER3	0.758166666666667
CHEK1	-3.596125
ZNF8	-0.6825
TXNDC1	-0.394833333333333
CKB	-1.2354
RTN3	0.062
FZD2	-2.34933333333333
PART1	0.708625
PSMB6	-0.454
PCDHB8	-0.206
PHC3	-0.183
PPP1R8	-0.4745
NOVA2	1.79966666666667
TNFRSF11B	-2.071125
GOLPH3	0.460166666666667
UBLCP1	-0.5495
SUHW3	-0.8025
TTLL1	0.806
OPN4	0.7125
OR13G1	-0.3535
ZPBP2	0.1242
HSD17B11	0.07075
C9orf50	-0.5965
DHDDS	0.149214285714286
CTSW	-0.2297
NEFM	-1.45766666666667
MRPL28	-1.33625
SYN1	0.404333333333333
PIGV	0.651166666666667
ZIM2	0.29425
APBB1	0.491833333333333
SND1	-0.973
C1orf123	0.287166666666667
CHD3	-1.482
BHLHB8	0.127
RNASE2	-0.646833333333333
BCAP31	0.172875
SLC25A44	-0.150833333333333
CHD6	-0.9557
PIB5PA	0.991923076923077
SELS	0.42575
LOC541471	-0.3135
FAT2	2.1155
ZNF81	-0.366
OR4C16	-0.686
FLJ10081	-0.4364
LRRC4	0.73375
CS	-1.16583333333333
N4BP2	-0.885625
IGFBP7	1.48525
ZNF318	-0.474454545454546
NDNL2	0.696
ZNF609	-0.300125
SIRT4	0.6535
EXOSC10	-0.43075
ECE2	-0.446454545454545
OVGP1	-0.12275
GTPBP3	-0.72875
PACS2	0.0565
C19orf36	-0.625166666666667
ARL4C	-0.593125
ATG4B	-0.634375
UBQLNL	1.4705
RHOXF2B	-3.979
PLEKHG2	-0.7205
GALR1	0.1145
AQP4	0.573666666666667
HDAC7A	-0.114833333333333
DCUN1D3	1.60575
OR8A1	-2.047
CCRN4L	0.09175
CBR4	-0.342666666666667
KIFC1	-3.66466666666667
SLC7A14	-0.7664
LHX5	0.5235
TRPC7	0.0115
LPXN	-1.10275
SERPINA1	-2.065625
RPS13	0.00319999999999999
BPIL3	0.3975
PRKAA1	-0.6855
FADS2	-2.4047
ENAH	0.044625
PRO1768	-0.544
APBA2BP	-0.871
LIPH	1.68966666666667
C3orf33	0.6585
RCC2	-0.955142857142857
ALDH1A2	-2.88
RNF103	2.11225
AHCY	-1.31075
ALG12	-0.5225
CCL17	1.93375
ZNF543	0.6155
ESRRG	2.0291
CNGA1	2.85325
RDH5	3.04816666666667
OTX1	-1.6261
PTGFR	-0.304666666666667
CDR2	-0.452
SELE	7.48325
NLGN2	-1.8432
EXOSC9	-0.58375
ZNF566	-0.444666666666667
KLRC2	-1.6345
GPR12	0.5895
KIAA0196	0.56225
PDRG1	-0.92875
SSR3	-0.0662142857142856
MSI1	-0.497
CST9	3.441
CC2D1A	-0.589625
PLAGL1	1.00877777777778
ZNF778	0.1245
RNF2	0.321625
KLF6	2.02516666666667
THBD	3.11583333333333
tcag7.1314	2.13525
NR5A1	-0.0868333333333333
ABCD2	2.43775
DNAJC7	-1.92425
CLEC4C	0.3185
TM2D3	1.23475
CCDC4	-2.0515
PLAC2	-1.8335
DCD	7.115
FAAH	0.384625
POLA1	-1.4345
TM7SF2	-0.19775
FLJ39822	-1.3435
FLOT2	-0.911
MAP4K1	-1.44133333333333
SRP68	0.022875
C21orf74	0.874
ARPC5	0.285625
LOC126075	0.861
HECW2	0.0702857142857143
ZDHHC4	-0.2675
ANKRD42	1.5975
PDE9A	0.6305
ABCA8	4.65475
NDUFS2	-0.835
UBR5	-0.528
BTBD16	-2.96075
LOC554174	-1.27
ZNF20	-0.1785
KIAA1843	-1.464
WDR17	0.0646249999999999
C15orf33	0.604
RNF113A	-0.187
CAMKK1	-0.8578
CLCN2	-2.07725
ANXA6	-1.308
LOC340069	-0.0015
EMID1	-0.13825
DPM3	-0.5175
ELA1	0.4155
SLC25A13	-1.2878
KRT24	-0.09975
SMPD1	-0.4545
TH	-0.095125
COL6A2	0.140785714285714
ANKS1B	-0.395
GPR126	-1.9789
ZC3H12A	1.2195
TMEM47	2.46066666666667
C2orf51	-0.2065
C1orf88	2.6805
HSF2BP	-1.00575
AKAP10	0.321
