Hybridization REF	TCGA-BH-A0HA-01A-11R-A12P-07
RBAK	-0.9175
CGB1	1.382
ITGB5	0.7944
YIPF3	0.77575
FKBP2	0.08275
NR1D1	0.4833
TMEM110	0.0495
NEK2	-2.33716666666667
PRAMEF8	-3.061
C20orf52	-0.777833333333333
PCDHGA3	-0.9025
VWA3B	-0.18725
NDUFA5	-0.21575
THAP9	0.25925
FLVCR2	0.167
AP1S1	-1.768875
SMAD6	-0.387
SAV1	0.564125
SAT1	0.882875
ZNF251	0.344375
ADAMTS7	0.4818
RPP38	0.32025
C1orf211	-2.005
YPEL2	0.86155
RBMS1	-0.3735
ZNF445	-0.726333333333333
NRXN2	1.23633333333333
PGBD4	-0.507625
UGT2B28	-3.35175
WBSCR16	-0.8462
NLRC3	0.37175
ASTL	0.058
ST6GALNAC1	-1.7325
ZADH2	0.25575
MLLT4	0.106583333333333
ARL6	0.292333333333333
MEF2C	0.41
CBFA2T3	-1.6925
AFF3	1.31885714285714
COG7	0.58
MYB	0.0215
PLXNA3	0.159
XRCC2	-2.1445
MMS19	-0.383
ST8SIA5	-1.061625
CHPT1	1.56433333333333
KIAA1712	-1.2035
OR6X1	1.329
ACTR3	0.059875
UGCG	2.3835
OR4P4	1.132
ZAP70	-2.501
LPP	1.07975
ZNF485	-0.711
PTPRCAP	0.50275
IL12RB1	0.6105
ATRX	0.1104
CHST8	-1.07675
C14orf109	0.2905
ARV1	0.6625
NMB	-1.15057142857143
COX5A	-0.848666666666667
EIF6	-0.5465
MPPED2	-0.0921666666666667
SEMG1	-4.118
CHRDL1	0.43
TRAF3IP2	1.28425
WNK2	-0.652625
LILRA4	2.16266666666667
LAMA2	5.33875
PXT1	0.426
RLBP1	-3.11266666666667
CD300C	0.72375
SLTM	0.1155
FLJ10404	-0.254375
APOBEC3D	-2.12
RENBP	0.653166666666667
ATXN7L1	0.043
NID1	1.071
TUBGCP3	-0.306375
ITIH5	1.79894444444444
CCDC110	1.97725
C8A	-3.23875
MGC87042	1.04175
HOXC13	1.87775
TFDP2	-1.47725
HCP5	1.435125
POLI	-0.00625000000000001
UCN	-0.299
ZNF764	0.580333333333333
C8orf45	0.07775
FHL3	0.51325
SPATA5L1	-1.13925
MMRN2	3.34233333333333
NDST1	1.301
COL20A1	-0.802333333333333
ZNF248	-0.167
PELP1	0.0331666666666667
MBL2	-3.128
RNF41	0.800625
C5orf24	0.09325
THOC5	-0.2915
SERINC3	0.277083333333333
RP11-151A6.2	0.36675
CDCP2	0.14175
HIST1H2AA	0.77425
C11orf75	-0.171
FKBP7	0.11775
DDOST	-0.0985
GPNMB	1.20216666666667
TTF2	-1.87983333333333
KCNT1	0.0723333333333333
SLC39A14	-0.639625
NGRN	0.4257
GPR137B	2.377
MECP2	-0.01975
PSMA1	-0.8385
C16orf73	-5.906
TMEM60	0.443
CSN3	0.3965
NOS1	-0.4225
RAB7L1	0.665666666666667
YBX2	-2.0215
KIAA1166	-0.242375
FUBP3	0.263
ABCG1	3.0165
ACACA	-0.461583333333333
ARL11	0.9668
ATOH1	-0.3525
ODF1	-0.467
CREB3L3	-1.89016666666667
TMEM127	1.39207142857143
DSCAML1	-0.16925
PLN	4.05916666666667
LYPLA1	-0.922916666666667
PRDM9	-2.88675
SASP	-0.33625
PLUNC	0.0648333333333333
INTU	0.42475
HISPPD1	-0.6635
LNPEP	0.3565
YARS2	-1.31216666666667
APCDD1L	-1.402
ZCCHC4	-0.5625
FBXO22	-0.693833333333333
TTLL13	-0.192
ZNF669	-0.00700000000000001
PTGDR	2.77875
DDX27	-0.525
KIAA0409	-0.231833333333333
GJB6	0.69725
ASB8	0.64275
PLP2	-0.259666666666667
MEPE	0.7835
OR10J5	0.0685
KRT222P	2.12025
COQ7	0.0893333333333333
C1orf101	1.83925
RERG	2.9479
CHMP5	0.59025
THAP11	0.01
ZNF43	0.108166666666667
ZRANB3	-0.739
KRT13	1.638375
MRPL19	-0.78975
RBBP9	-0.294125
SPATA17	1.51925
BXDC5	-0.2005
PAFAH1B1	-0.2435
MAGEE1	-0.0345
OSTF1	-0.05625
KIAA0323	0.218333333333333
TXNDC13	-0.636666666666667
CNTN4	4.034
LCE1B	0.0945
UNQ501	0.8075
ZNF154	0.49575
C3orf64	0.47025
SYT5	-0.1889
PON1	-0.107166666666667
FLJ10357	0.167375
ATP4A	-1.648
GNPDA1	-0.1115
MGAT1	0.965666666666667
C14orf121	-0.181
SLC35B2	0.0335
MIER3	0.252333333333333
CHEK1	-4.084125
ZNF8	0.0301666666666667
TXNDC1	-0.519333333333333
CKB	-1.4865
RTN3	0.4865
FZD2	0.1355
PART1	-0.403
PSMB6	-0.3385
PCDHB8	-0.492
PHC3	-0.1294
PPP1R8	-0.916
NOVA2	2.09233333333333
TNFRSF11B	-0.995125
GOLPH3	0.892333333333333
UBLCP1	-0.0305
SUHW3	-0.9285
TTLL1	1.47175
OPN4	0.392
OR13G1	-0.1645
ZPBP2	0.260166666666667
HSD17B11	-0.92475
C9orf50	-0.1725
DHDDS	0.138142857142857
CTSW	2.0583
NEFM	-1.82566666666667
MRPL28	-0.302
SYN1	0.4145
PIGV	-0.220333333333333
ZIM2	-1.3935
APBB1	0.926
SND1	-0.4975
C1orf123	0.316833333333333
CHD3	0.60725
BHLHB8	0.112
RNASE2	0.310333333333333
BCAP31	-0.089125
SLC25A44	0.633333333333333
CHD6	-0.6818
PIB5PA	3.12361538461538
SELS	0.398625
LOC541471	-0.25275
FAT2	1.3545
ZNF81	0.027
OR4C16	-0.326
FLJ10081	0.0703
LRRC4	0.0645
CS	-0.0718333333333333
N4BP2	-1.252
IGFBP7	2.38375
ZNF318	-0.05225
NDNL2	0.507625
ZNF609	0.194125
SIRT4	-0.4135
EXOSC10	0.00925
ECE2	-0.324333333333333
OVGP1	1.685
GTPBP3	-1.353
PACS2	0.7426
C19orf36	0.643333333333333
ARL4C	-0.253625
ATG4B	-0.46575
UBQLNL	-0.25925
RHOXF2B	-3.8165
PLEKHG2	-0.5825
GALR1	-0.649
AQP4	2.84516666666667
HDAC7A	0.546833333333333
DCUN1D3	0.045
OR8A1	-0.3925
CCRN4L	0.54575
CBR4	-0.195666666666667
KIFC1	-3.11983333333333
SLC7A14	-1.8376
LHX5	-0.241
TRPC7	-0.1915
LPXN	-0.63475
SERPINA1	-2.093125
RPS13	-0.2012
BPIL3	-1.701
PRKAA1	-1.685
FADS2	-0.501
ENAH	1.0405625
PRO1768	-0.6955
APBA2BP	-0.697
LIPH	0.975666666666667
C3orf33	-0.59625
RCC2	-0.305785714285714
ALDH1A2	-2.4226
RNF103	1.59
AHCY	-0.512875
ALG12	0.9815
CCL17	2.16725
ZNF543	1.06116666666667
ESRRG	1.4753
CNGA1	0.57025
RDH5	-0.274666666666667
OTX1	-1.1129
PTGFR	0.044
CDR2	0.33475
SELE	5.9175
NLGN2	0.1145
EXOSC9	-1.4675
ZNF566	-0.0228333333333333
KLRC2	-3.6505
GPR12	0.2965
KIAA0196	0.46225
PDRG1	-0.8785
SSR3	-0.671214285714286
MSI1	-0.632
CST9	-0.733
CC2D1A	0.2275
PLAGL1	0.103388888888889
ZNF778	-0.5445
RNF2	0.595625
KLF6	1.3535
THBD	2.9165
tcag7.1314	1.041
NR5A1	-0.505333333333333
ABCD2	0.842
DNAJC7	-1.93575
CLEC4C	0.2885
TM2D3	0.612125
CCDC4	-1.197
PLAC2	-3.0605
DCD	1.3905
FAAH	2.145375
POLA1	-0.768
TM7SF2	-0.70975
FLJ39822	0.483666666666667
FLOT2	0.255125
MAP4K1	0.0111666666666667
SRP68	0.295375
C21orf74	-2.2435
ARPC5	0.11025
LOC126075	2.09425
HECW2	0.662
ZDHHC4	-0.104
ANKRD42	1.6513
PDE9A	0.0628333333333333
ABCA8	3.655
NDUFS2	0.77625
UBR5	-0.28475
BTBD16	-2.9575
LOC554174	-0.344
ZNF20	1.232
KIAA1843	0.4085
WDR17	-0.719875
C15orf33	0.81
RNF113A	-0.35925
CAMKK1	0.0518
CLCN2	-0.07375
ANXA6	-0.3705
LOC340069	-0.1015
EMID1	0.84025
DPM3	0.281833333333333
ELA1	-1.704
SLC25A13	-1.5445
KRT24	1.1065
SMPD1	0.527833333333333
TH	-0.17325
COL6A2	2.19421428571429
ANKS1B	1.98625
GPR126	-2.7881
ZC3H12A	0.5255
TMEM47	0.8385
C2orf51	-0.257833333333333
C1orf88	2.654
HSF2BP	0.35575
AKAP10	-0.162
RPAP3	-0.144
KLHDC8B	0.6
STOM	1.8499
MUPCDH	-0.00262500000000001
C10orf72	0.183125
PLEKHA3	0.66075
TCP11L1	-0.55025
CWF19L1	0.267
SPEF1	1.98130769230769
YSK4	0.726333333333333
ELN	3.2428
SAMD8	0.400166666666667
MPI	-0.489
MEPCE	0.5473
ABCC3	-1.171
NANOGP1	-4.591
KCNK17	1.649375
HLA-DMB	3.86266666666667
RRAGA	0.7635
ANGEL1	0.3725
RBM32B	0.3335
CPN1	-3.17975
MGC52282	-0.3227
HLA-A	1.5035
OR9G4	0.157
EDNRB	-1.06775
SCD	-0.186142857142857
C14orf80	-1.39316666666667
BAGE2	-0.4205
RABL4	0.502166666666667
RCVRN	0.612
SHANK1	0.4915
NLRP7	-3.2305
CD226	1.18375
STAT3	1.3233125
SYNJ2	-0.1839
TPCN2	0.105166666666667
WDR36	-0.566916666666667
MBD4	-0.39175
ROBO1	0.2832
ST3GAL6	-2.743
SLAMF8	3.32916666666667
ATN1	0.707166666666667
GPR141	0.52475
KRT36	-0.633
TPH1	0.127
DDX52	-0.6555
ZSCAN29	-0.228666666666667
TRPT1	-0.297666666666667
DPEP3	0.881
DENND4A	-0.780875
TSPAN16	-0.4825
PTCHD2	0.0505
LOC145814	-0.319
CAP1	0.558666666666667
EIF5A2	-0.8055
NT5DC3	-1.11275
SEPT9	-0.89125
SEZ6L2	-0.8425
EGFLAM	3.65175
VPS11	0.80475
NDUFB5	-0.460833333333333
CIDEA	3.08933333333333
IER5L	0.272
N6AMT1	0.08225
FAM83C	0.00474999999999998
OXR1	0.06075
IRX1	0.7145
DGKB	-0.5665
GCN5L2	-1.5765
MIR16	0.638375
FBXW9	0.44575
WDR4	-1.68016666666667
PDC	-0.818
VPS33B	-0.216
HEXB	0.15725
FLJ32214	-0.21175
TCEB3	-0.5395
CRLF1	-3.4145
ABI3BP	3.68725
C8orf22	-4.3195
PYCR1	-0.499375
KIAA1706	1.06875
CDK5R2	0.565125
WAS	0.615
C12orf60	-1.31025
CCBL2	0.155875
MADD	0.20175
C5orf34	-2.41075
WDR42A	1.2098
KLF12	-0.243625
HSPA1A	0.90725
ITM2C	-1.42066666666667
DAPK2	2.28166666666667
LOC442590	0.3075
SUMF2	0.3385
CENPA	-3.85430769230769
TMED5	-0.287375
CDH6	-0.1949
BRP44	0.840875
THG1L	-0.53775
GABRA2	-2.685
C14orf166	-0.25175
MYL1	-2.214
TNFSF18	-1.0625
PAP2D	-0.153
PPIB	-0.22225
KLHL4	0.999
SFN	-0.380833333333333
CCDC127	0.15725
FRAP1	0.025
GOLGA5	0.52425
SDCCAG1	-0.257875
MGC21675	-0.0636666666666667
C10orf95	-0.3885
KIAA1345	0.359333333333333
C1orf163	-1.1005
LACE1	-0.317666666666667
OR10K2	-0.3985
CENPN	-2.94796
TMED2	0.69075
UGT1A6	-1.8095
ANG	-0.45275
U2AF1	-1.00416666666667
CASC2	0.642
NMT2	-0.725333333333333
OSGEPL1	0.154875
DFNB31	-0.499
SLC6A20	0.6485
DKC1	-1.07625
FXYD4	-1.0315
WDR64	0.063
MGC5590	0.33
CREBZF	-0.412666666666667
DAZ1	-0.3705
PRPSAP1	-0.573
GCHFR	-1.4095
TTC7A	-0.911
LOC196993	0.553
UBD	4.13633333333333
S100A1	-0.371875
RPL6	0.6375
DNAJB6	0.511
NAGS	1.2944
C2orf58	0.858
KERA	2.19816666666667
MT1X	-0.0112
UBE2B	0.5888
KEAP1	0.80125
MST1	-2.9305
OMA1	0.7555
ABLIM2	1.694
BCL2L13	0.12775
JAZF1	0.343666666666667
TMEM63B	0.432
S100A8	-0.3691
ARFIP2	0.90075
UROS	0.4925
KHDRBS2	-1.0395
POLQ	-3.795875
SOAT1	-1.169
SPAG4	-1.88825
MRPS30	0.202666666666667
LOC494141	-0.6455
OR2T11	0.5145
ORAOV1	-1.0587
ZNF184	0.00766666666666667
TCEB3B	-0.143333333333333
ADAM21	0.3515
GDPD1	-0.296
SPINLW1	-0.49325
PRR14	0.948166666666667
KCTD9	-1.1992
NUDT3	0.28475
KIAA1822	1.1838
HIST1H4K	-0.191
DFNA5	-1.15475
GABPA	-0.2605
C14orf44	0.8385
POLB	-0.0995
PTAR1	-0.85575
SEC31A	1.1172
TRIM58	-0.1735
TAS2R14	-0.5225
VPS8	0.747875
H1F0	-0.0873333333333333
PRKCB1	-2.7815
UGT2A1	0.07
TOR1B	-0.1055
LSS	-0.93275
C2orf19	-0.555
HNRNPC	0.726
TMEM100	-0.3055
LOC116349	-0.63925
OR51M1	0.6175
CCDC142	-0.68525
ISG15	0.069375
ZCCHC14	0.15875
CREBL2	0.95025
TGDS	-1.247
DC2	-0.0945
CACNA2D3	-1.07507142857143
ZNF429	-0.39225
LYPD6	1.93233333333333
SUCLG1	-0.063
OR51I1	-1.1925
MAGEH1	1.561
PRPF40A	-0.7715
SMR3A	0.4635
SPINK2	-1.21475
THAP2	0.5025
NPY5R	-0.76025
IRF4	-2.00325
SPESP1	-0.545166666666667
OR10S1	1.0035
DTD1	-1.069
TUBE1	-0.23725
DDX19A	-0.9185
PDPN	-0.470375
TMEM34	0.457
MGAM	0.367
COL3A1	5.46033333333333
GFM2	-0.4602
OR5A2	-0.185
PSG9	-1.60775
ARHGEF11	1.01016666666667
IVNS1ABP	-0.375875
SIGIRR	1.374
DUSP19	-0.184
DNAJC14	0.213
ACSS1	0.320625
IL1RAPL2	0.33
C4orf30	-0.783
SEPT4	2.69425
LANCL3	-2.395
SPAG17	-0.650333333333333
PRDX3	0.0445
HNF1A	-1.4355
P4HA2	-0.419
RFWD3	-1.82566666666667
MOV10	-0.1125
DNAJA5	0.1995
LOC729440	0.70025
LOC200383	1.195625
SMC2	-1.75375
MIXL1	-1.13783333333333
TMEM9	0.84225
FAM86A	1.199
ZNF174	0.6497
MYH14	-1.46075
CCR8	-0.59
VPS37C	0.4705
GPATCH1	0.300166666666667
B3GNT8	2.0925
TBX4	-0.99775
CNR2	0.438333333333333
PCDH1	1.30325
C5orf29	4.350625
OCIAD2	0.8785
PLCG2	0.51975
KIAA0247	2.364875
HRH3	-0.0227777777777778
CAPN13	3.425625
CCR1	-1.5537
MGC15523	-0.103833333333333
UVRAG	0.582333333333333
DNAJA2	-0.449833333333333
ITGA2B	-0.927666666666667
CLDN5	3.596375
PTPRN2	-1.54242857142857
ZNF512	0.157333333333333
PSAP	1.3105
CCDC140	-4.572
LRRC55	1.04025
CYP26C1	-1.1475
C8orf47	0.5055
LYN	0.122625
DUSP6	0.113833333333333
TGFB3	3.48773333333333
ELK1	-0.2779
PCDH11Y	-1.07983333333333
HGD	-2.989
C17orf58	0.66975
MYO3A	0.8955
SERPINE2	-3.54116666666667
AARSD1	-0.877875
C14orf73	-1.02575
ADAM33	0.8885
ZNF491	0.5945
MAPK6	-0.944166666666667
TCN1	1.4935
SLC24A6	0.9155
UBE2R2	-0.058
H1FNT	0.063
TATDN2	0.184166666666667
LILRB1	1.96275
P2RY5	1.6135
NUCB2	0.73925
C2orf37	0.13575
SNX27	1.34766666666667
MTA3	0.118625
FOXO4	0.81775
ID4	2.29216666666667
SOX5	-2.47266666666667
PXMP3	0.721625
OR52M1	0.047
SFT2D3	0.532
INA	-3.93283333333333
MCOLN1	1.12725
NFIX	0.4726
CLEC14A	4.96683333333333
HIBCH	-0.1055
PLA2G5	2.26325
TIMM10	-0.681333333333333
MED17	0.2219
COL4A4	-2.8415
TPP1	1.07716666666667
GJA3	-1.34516666666667
TMPRSS5	-1.504
AADACL3	0.52
DNMBP	0.2095
ENPP5	4.60683333333333
NQO1	-1.0963
ZSCAN2	-0.341
SEC24C	-0.209166666666667
GTF2A1L	0.932
AXIN2	-0.1152
FAM33A	-2.2415
C16orf13	0.508125
SPNS2	1.02675
TAF1	-0.0965
AP1G2	0.174333333333333
RBM42	-0.302833333333333
HCN2	1.07
EFHB	1.55216666666667
RUSC1	0.533333333333333
GRIK5	-0.1955
USP21	1.477
ATAD3C	0.394
ORMDL2	0.2315
PRSS7	-4.39275
PSAT1	-5.5775
FLJ13195	-1.445
TBC1D1	0.329833333333333
IFNG	2.51475
OTOS	0.235833333333333
ZNF773	-0.01
EMD	-1.182
RETN	0.03125
CCL8	3.6225
APH1A	0.811
COX18	-0.729625
GTF2IRD2	-0.00325
CCDC82	-1.10458333333333
PAFAH2	0.6806
NPEPL1	-1.4282
RP11-114G1.1	1.3415
TP53INP1	1.81275
ZNF300	-0.951166666666667
FOXL2	-3.60475
LARP2	0.2495
LATS1	0.73925
HTR6	0.747
SPOCK2	0.566
RNF144B	3.27133333333333
HTATIP2	-1.03475
MGC10334	0.391166666666667
CENTA2	1.68666666666667
FGF2	-0.89
FXYD7	0.18925
PHYHIPL	-2.251625
GPR34	5.07
DDX6	-0.632833333333333
OR10W1	0.296
LHFPL1	-1.042
ZNF313	-0.392857142857143
VPS28	0.5905
AP3M1	0.0685
AKR1CL2	-0.628
TRAF4	0.28
OR2B11	0.021
C19orf12	0.0418333333333333
AKAP9	0.0536666666666667
C1orf62	0.1005
SLC20A1	-1.0111
FAM112A	0.4285
LDB2	1.743125
MRPS23	-1.052
KLK5	3.140875
SPTB	-0.3562
EFEMP2	1.406
EFNB2	1.585125
PCM1	0.238285714285714
NMNAT3	1.80575
TSG101	0.189833333333333
C8orf40	0.377333333333333
NOB1	-0.85875
ABHD3	1.1
GTF3C4	0.0258749999999999
PIGN	0.639833333333333
GALNTL1	1.49325
AEBP1	2.401625
OR9Q1	-0.2945
ANKRD2	0.100875
CCL28	-1.19075
TRIM38	0.7465
TMCC1	0.21875
SMG5	-0.03675
LRRC7	-0.4555
NCAPD2	-1.71433333333333
C6orf153	-0.61775
C1orf74	0.2375
OTUD6A	-1.104
DCP2	-0.828
TMEM24	-0.08525
RPL18	0.0996666666666667
TMEM177	-0.48125
LRRC37A3	0.83
C1D	-0.274
LDHC	-0.9845
UBE4B	0.2725
NIT1	0.562125
BTN3A3	1.413875
RASD1	3.042375
COMMD3	0.63325
SHFM1	-0.68875
BIRC8	0.073
DUT	-0.5535
C12orf51	-0.8815
LRRC59	-0.8355
LY6H	1.18525
WDR22	0.452416666666667
EDEM1	0.309714285714286
ADH1A	3.542
PANX2	-0.5132
CYP11B1	1.02575
CDC73	0.63925
GPR172A	-0.05075
GSTM3	0.941153846153846
KCNA5	0.532625
SERAC1	0.490333333333333
NFATC2	0.2625
ANAPC5	-0.2293
C15orf24	-0.00150000000000001
NFATC2IP	-0.311416666666667
TNRC6C	0.63
MGC102966	0.3825
FGD5	2.21866666666667
MED9	0.005
RAB13	0.516333333333333
C15orf49	0.398
CRYGS	-0.1282
C12orf53	-0.49
LOC283693	-0.891
COX6B2	0.872125
PHF14	-0.027875
FAM3A	-0.069625
RPL13	-0.2272
PRDX2	-0.0557
FLJ34047	-2.055
PRMT3	-0.77225
KCTD19	-2.053
TRIM10	-0.586333333333333
MGC26597	-0.345833333333333
GCNT4	0.546
GPRASP1	1.133
CDKN1C	0.425083333333333
RHBDL2	1.2813
HSPH1	-0.36
AQP1	3.476875
COL17A1	2.0682
GFAP	0.3585
CDC16	0.22325
KIAA1614	0.2085
C6orf118	1.21316666666667
ZSWIM5	-0.39525
FAM83F	2.7905
LYNX1	0.7311875
SYNPR	-1.69825
XG	4.00383333333333
PRSS16	-0.80375
KIF13B	1.61064285714286
PCDH9	-1.370125
HIST1H2AH	0.0625
RBM18	-0.77775
ZNF626	0.48125
HEXIM2	0.0211666666666667
ITFG1	-0.2415
TUBG2	-0.932
SFRS7	-0.248583333333333
C9orf14	-0.256
EXTL1	-0.96175
GBP3	1.4865
WDR5	-1.42425
RARG	0.851166666666667
MYO7A	-0.0325
CECR6	-0.0885
C13orf3	-2.817125
SFRS18	-1.004625
ACVR1B	0.0921666666666667
PSMD1	-0.6981
C7orf31	0.0778333333333333
ILVBL	-0.654
IFNGR1	1.611
RNF186	3.39575
NOL9	-1.44925
MAGEL2	1.3035
SLC29A2	-0.224
NHSL1	-1.31775
RBMX	-0.444
PSORS1C2	0.284875
RAD51L3	-0.0795
LCN6	2.78075
ORAI2	-0.189875
BRUNOL6	-0.2246
OR4K5	-0.017
CDC123	-0.50775
MSLN	-2.25533333333333
WWTR1	-0.426333333333333
ZNF700	-0.413
COBL	-0.62825
PPP1R16B	0.50825
GAS7	1.1976
MDN1	0.018625
HAAO	1.05
C9orf68	3.32225
TNFAIP2	0.95075
FOXN1	-0.122
hCG_2033311	0.3655
ATP6V0D2	0.2948
RPL41	0.843625
SLC38A1	1.203375
ARHGAP6	0.183083333333333
ADAD2	0.68325
PHF20L1	-0.106125
MCM3AP	0.0536666666666667
ST3GAL3	0.362666666666667
SNX1	0.805833333333334
ELF5	2.728
PARP3	0.67675
RBM8A	-0.3561875
LINGO4	0.457
ITGA9	1.36083333333333
ZFR	0.18125
ACSL6	-0.93
FLJ20699	0.6398
DAOA	0.86525
FABP4	5.184
KCNB1	-0.6565
CANX	0.1803
SLC25A28	0.510666666666667
ADIPOR2	0.735
ECHDC2	1.655375
SMA4	1.432
FRZB	3.513625
PABPC1	-0.595333333333333
DMRTB1	-0.818375
APOBEC3G	0.3735
CATSPER2	-1.48933333333333
CUEDC1	0.0176666666666667
STARD9	-0.5805
CLDN8	5.254375
LOC23117	-0.534318181818182
E2F6	-0.474666666666667
TMEM126B	-1.15233333333333
DPY19L4	0.16625
GIMAP5	3.26133333333333
NDUFA9	-0.449
FAM77C	-1.238
CTPS2	0.669
LOC51035	0.317875
WDSOF1	-0.96125
EGLN3	-1.426875
PITX3	0.738
OR52E8	0.123
GRM4	0.192
KLK1	-1.38383333333333
GPM6B	0.044375
RRAGD	-1.05916666666667
PAGE5	-3.839
UCHL5	-0.859333333333333
ULK3	-0.789
AIM2	0.286666666666667
PNO1	-0.909833333333333
OR2F2	0.133
GNAT2	-0.6565
SIX1	3.16225
ST13	0.422416666666667
ZBTB44	-0.11075
TIMP2	-0.03975
ZMAT4	-2.072
GTF2IRD1	-0.544333333333333
ZNF19	1.0015
ZNF714	-0.92175
RSC1A1	0.2175
C9orf80	-0.3355
PSMA8	0.875
TMEM141	0.526
COX4I1	-0.375214285714286
CTAGE1	0.416
DTWD1	-0.47475
HSD11B1	1.2905
KRT6B	4.3005
ARID4B	1.2575
LHFPL3	0.27775
WWP2	0.317833333333333
ZNF326	-0.254666666666667
RGPD1	-0.967
CTSH	1.09
FASTKD1	-0.842
PAF1	0.6182
TTC9C	-0.379
IFT57	0.4928
PRSS36	-1.0405
IL20RB	-2.711
ZNF592	0.026
DCTD	0.031
CFP	2.14775
MFNG	0.1405
JMJD2B	0.83925
ALDH3B1	-1.3445
THSD4	1.50233333333333
KCNJ5	2.23566666666667
LMNA	0.566333333333333
TBCD	0.005
ZNF250	-0.217166666666667
CASQ2	2.55233333333333
PEG10	-2.91658333333333
PRAME	-5.02486666666667
NP	-0.06825
TRIM59	-0.687166666666667
ZNF12	-0.025
XTP3TPA	0.233
SIGLEC7	0.3399
PANK4	-0.25525
FAM70A	-1.6085
SNED1	0.98025
HIP1	-0.2566
RAET1E	-1.50783333333333
AMAC1L2	0.181
AHNAK2	0.204333333333333
TOE1	-0.425
RECQL4	-2.24
SPRYD3	1.02475
DPAGT1	0.2945
MAGED2	1.5672
ANKRD55	-0.3555
TRPS1	4.24391666666667
DOK7	-1.26325
TFPI2	-5.65125
GTF2H3	-1.45766666666667
CYP4F11	-1.219875
LHX2	-5.1275
ATG16L1	0.578333333333333
ASB12	0.5115
C1orf116	2.939875
NF2	-0.1224
POM121	-0.4818
PHYHD1	2.2819
TXNDC17	-0.7125
DKFZp779O175	-0.0685
NUP62	-0.138928571428571
MYO18B	-0.531166666666667
PRAMEF1	0.323
TCBA1	1.29542857142857
TMEM168	0.48075
FJX1	0.385
CLCF1	-0.9595
SEPN1	1.1115
IGSF2	0.67075
NUDCD1	-0.927833333333334
TFF3	1.457
NDFIP1	0.982785714285714
CHCHD4	-0.923
TNR	0.221
CUTA	0.286666666666667
USP44	-3.919
DPP10	0.0116666666666667
IWS1	-0.3085
PCGF1	1.034
SULT1C4	1.2105
NTF5	1.77925
PTPN13	1.319
SSTR5	0.3625
SFRP1	0.607375
IDH3B	-0.513625
SUOX	1.27883333333333
TMCO5	0.56225
GOLT1B	-0.73675
MIB1	-0.0598571428571429
PCDHGB1	-0.1375
SUSD1	-0.10575
ICAM5	-3.02416666666667
PAPOLB	-0.38325
URM1	-0.0824
TMEM106B	0.268166666666667
LRIG2	-0.7935
SLC27A5	-0.29475
CLIC6	4.7832
ZNF420	1.13166666666667
SCN9A	-1.2503
KIAA1909	-0.6005
ELMOD1	-1.611
PRKAG1	0.41475
FAM64A	-2.911
EEF1G	0.5865
SMAD5	-0.48525
INCENP	-3.09625
WASF2	-0.62
GARS	-1.2283
CDK10	-0.3591
HLX	0.678833333333333
MDM4	0.153375
ZNRF1	-1.42928571428571
HHATL	-1.2045
FAM21C	0.9868
HIST2H3C	-0.2145
PFDN2	0.22625
ZNF200	-0.6945
NDN	0.718
HBA2	-1.34033333333333
FBLN5	2.013625
PUM1	0.574714285714286
TNNT1	-1.354
C19orf59	-1.009
HNRPH2	1.08266666666667
RAB7A	0.640333333333333
PMS2	-0.359625
BIRC3	-0.2265
NRSN2	0.88225
OR52K2	0.46
SPOCK1	-0.108
H2AFY	0.1025
RXRB	0.3605
ZNF638	-0.0165
ANKRD45	0.42625
ACTN4	0.473166666666667
FXC1	0.4095
EIF2B5	0.16875
VPS33A	-0.48925
PINK1	0.232875
FAM106A	0.0735
SKIP	1.7349375
GAPDHS	-1.019
MUM1L1	3.62775
PSTPIP1	0.989
CNTNAP1	-0.4302
CYP26A1	-2.56675
APOL2	0.5689
TACC2	0.69475
COX7A2L	0.0635
HSD17B1	0.6885
ARRB2	0.232
SLC7A6	-0.9968
HSD17B10	-0.60675
RBJ	-0.09625
NUP155	-1.69725
MRPL10	-0.438833333333333
CYCS	-1.78825
CCDC46	0.483333333333333
TECTA	1.438
GNAL	-0.6955
LPO	-0.9785
PEBP4	2.182
DDX11	-1.46825
C18orf12	0.3475
TAF9B	-0.499083333333333
IMP4	0.1835
RPA4	-0.505166666666667
NDUFS1	-1.18325
UPK1A	1.638
ARRDC2	0.794833333333333
C18orf20	0.94
AES	0.308857142857143
CD2BP2	0.526166666666667
C16orf54	1.0185
UGT2B17	-1.53025
FGFR1	0.462772727272727
CEACAM6	4.8873
CHRM5	-0.404
CERK	-0.875375
AP3S2	0.430285714285714
ANKS4B	-1.1865
CLCNKA	0.213
ZNF208	-0.0365
HLA-DRB5	4.125
CARKL	0.03775
GOT1	-0.4635
CASP6	0.63825
HOXA1	-0.8405
RCL1	-0.316
ZNF181	0.912833333333333
RAB40B	0.979
MRPL38	-0.053375
LRRN2	1.23825
C3orf25	1.0075
OR5D14	0.705
OR10AG1	-0.393
BET1L	0.5933
FRY	4.00975
AK3L1	-1.7525
CSF3R	2.393
POLR3K	-0.280166666666667
ATG2B	0.4045
EPS8	-0.195166666666667
DARS	-0.632875
C10orf56	1.368
DAD1	0.300333333333333
RIOK1	-0.529166666666667
HERC2	0.225
HSD11B2	0.0116666666666667
FAM96B	-0.64225
MGC13057	-1.155875
BSN	-0.39475
CAND1	-0.0996666666666667
HCST	2.15425
ACTR10	0.494
