Hybridization REF	TCGA-BH-A18V-11A-52R-A12D-07
HIP1R	0.678166666666667
TMUB1	-0.773333333333333
ENO3	-2.1415
RSPH10B	0.646
CXorf39	-0.821875
IRGC	0.402
GPR109B	1.434
FLJ13305	-0.328
LCE3A	-0.6385
TNFRSF18	-1.026
DET1	0.27
TRPM3	0.113833333333333
C16orf79	-0.6445
FECH	-1.112
RAP2A	-0.828
CRIP1	1.23616666666667
AZIN1	-1.25125
SLC7A7	2.453
IL10RA	0.9538
TMEM64	-2.65175
CDC42EP4	1.0136
C16orf58	-0.4341
ARG2	-1.96175
POU5F1P4	-4.714
FAM62B	-0.0505
DNAH8	-2.1706
ASH2L	-0.927375
TSLP	0.709
CNTNAP5	-0.3415
TMEM16C	1.3445
IFNA14	0.2285
SLC1A3	0.068625
CABYR	0.9985
BCL7B	-0.3927
NUDT13	-1.0955
C13orf28	0.26225
C1orf53	-1.03275
ARL6IP4	0.2119
RPL35A	1.15525
EMR3	0.62375
RAB40C	0.159833333333333
SLC41A1	-0.443
LRCH1	0.88525
LY6G5B	-0.842
FAM124A	0.161928571428571
MGC10981	-4.13216666666667
CLIP3	0.7709
MAP4K2	-0.301833333333333
CHIC1	0.49875
SULF1	1.47116666666667
C20orf30	-0.4875
PRDM5	0.167625
ELOVL1	0.5015
C11orf48	-1.31125
SLC39A10	-1.1475
KCNV1	-0.222
ACP1	-0.573
ZMYM2	0.063625
B3GNT6	-0.212666666666667
C9orf69	0.6565
C2orf15	0.1645
C20orf166	-1.447
HSP90AA6P	-0.1985
EDG7	-0.2925
NEURL	-1.357875
LPL	4.76516666666667
CLEC2D	-0.272428571428571
GRRP1	2.79533333333333
CD8B	-2.6375
HIST1H3D	-1.43733333333333
SLC6A12	0.45225
FAM27L	0.3695
CD84	0.9678
RASA1	-0.8325
PHKG1	0.7715
MAGEA11	-1.8615
IMPA1	-2.0496
NPM3	-0.851
RARRES1	5.085
SH3BP1	-0.037
B3GNTL1	-0.307
ARPC5L	-0.983333333333333
KLHL26	0.149
SIM2	-2.202
GJC1	0.2845
C20orf194	1.382
EXO1	-4.5265
SLC2A2	-2.70083333333333
LOC285074	-0.499
LRG1	-0.545
KIRREL	0.7135
PIK3R1	2.741
C4orf34	0.27225
MAF	-0.471277777777778
ADCY4	4.45966666666667
ZMIZ2	0.637
SLC46A3	0.898666666666667
STAMBP	-0.2535
CCDC16	0.72775
MS4A12	-0.091
TCF20	0.00300000000000003
LRRC46	0.614
C20orf152	-0.193
MRPS6	-0.63375
ABCB11	-0.432
KCNC2	3.38133333333333
CDH19	0.0643333333333333
C9orf123	0.2275
SSH3	0.806625
LDLRAD1	-2.89375
CCBE1	0.1645
ZNF135	1.37825
TAAR1	0.6995
WFDC12	-0.0865
CCDC42	-0.256
FLJ12529	-0.4965
PER1	0.799
TIMM50	-0.887833333333333
SMARCAD1	-0.689166666666667
FAM26C	0.217
TP53TG3	-1.04083333333333
SH3RF1	1.4807
LMCD1	2.131
GPR63	-0.3625
FLJ21986	-1.07525
AIFM3	0.08175
MICAL1	0.2965
BLZF1	-0.143166666666667
IQCA	3.3715
PCDHGC3	0.077
SAC	-0.49675
BCL6B	2.3395
DDO	0.40775
MARCO	4.15425
DCHS1	1.759
C1orf170	1.12383333333333
CD200R1	1.39866666666667
C22orf15	-0.607
SEPT11	-0.337666666666667
ADNP	-1.33175
UST	-0.0612
C13orf34	-1.87433333333333
RFFL	-0.191785714285714
APBA3	-0.509
C2orf60	-1.05625
CUTL1	-0.9722
PMS1	-0.977125
ZNF689	0.4145
EIF3E	0.534166666666667
IL9	-0.4232
RPL31	0.12325
LY9	0.399166666666667
ATP2B3	0.0585
KDELR2	-1.06575
TFCP2	-0.129625
NLRP12	-0.338625
FLJ45422	0.74175
TLE4	0.1082
ZNF570	-0.4195
FLJ43806	0.16
TLK2	-0.312625
CIR	1.251
MARS2	-1.9025
COL24A1	-0.7295
SDF2L1	-1.222
HIBADH	0.0353333333333333
IGFBP3	-2.24264285714286
C12orf23	-0.1515
PSPC1	0.051
C20orf43	0.155
TRAV20	-0.187
ARHGAP24	1.723875
KIAA1975	0.06925
C1QA	3.6004
DNTT	-5.15683333333333
C10orf6	-0.641583333333333
C11orf41	-0.506375
HNRPF	-0.425375
COL11A1	-0.153333333333333
UBAP2	-0.718
CDKN2AIPNL	-1.239
C20orf174	4.176
SPRED2	0.36725
PLA2G12A	-0.702666666666667
ICEBERG	-2.48716666666667
SCN10A	1.0845
C11orf65	0.2455
GBP5	2.86225
PITPNC1	-0.284666666666667
POU3F3	0.742
NCOA7	1.131625
LIN7C	-0.4503
LOC348840	-2.5355
NKX2-2	-3.19525
ANKRD13D	0.41225
LOC123688	0.347
FUT2	0.641166666666667
TAAR8	0.375
FZD4	0.66525
PNMA3	-0.201666666666667
OR4L1	-0.6055
WIT1	-3.57125
EXOC3L	1.63375
ATPBD4	-0.5038
KRBA1	-0.54575
UBXD6	-0.697
HOXB7	-1.10657142857143
C7orf23	-0.061
UNQ338	2.44725
STAB2	3.52575
CDC20B	-0.224
IRF9	0.459
CENTG1	0.179583333333333
TNPO2	-0.26625
MCPH1	0.019375
BMS1P5	-0.36825
SLC26A7	1.44825
HIST1H3J	-0.31675
C9orf3	0.4573
LBH	1.66925
MYO1D	0.27175
PTDSS2	0.19375
NFU1	0.46225
DEPDC4	-1.76125
WNT7B	0.4038
GLP2R	-0.847833333333333
SETD4	-0.2837
DYNLT3	-1.0451
FKBP11	-0.531666666666667
SESTD1	1.11316666666667
FLII	0.7355
RPS16	0.6701
CHPF	-0.303833333333333
CSNK2A1	-0.548666666666667
SUMO1P1	-0.7645
FKBP6	-0.496
ZNF214	0.235666666666667
TWIST1	2.29816666666667
DDX56	-1.01366666666667
TRAM1L1	1.2448
EPO	-3.22483333333333
MRPS18B	-0.5555
ZNF682	-0.956666666666667
RPL14	0.499166666666667
MAFF	2.49
LOC51136	-1.2005
LY96	0.38675
DDX20	-0.64225
ABTB1	1.84066666666667
ARL5A	-0.019
CCT6A	-1.772
HEPACAM	0.0766666666666666
EHHADH	-0.928666666666667
RBAK	0.417833333333333
CGB1	1.31225
ITGB5	0.3258
YIPF3	-0.84075
FKBP2	-0.035
NR1D1	-0.472
TMEM110	-0.325
NEK2	-5.93083333333333
PRAMEF8	-3.51975
C20orf52	-1.17616666666667
PCDHGA3	-0.293
VWA3B	-0.4425
NDUFA5	-0.23425
THAP9	-1.18575
FLVCR2	-0.861333333333333
AP1S1	-2.533375
SMAD6	-0.50275
SAV1	1.142
SAT1	1.014125
ZNF251	0.66
ADAMTS7	-0.1751
RPP38	-0.3135
C1orf211	-3.279
YPEL2	1.4043
RBMS1	0.7
ZNF445	-0.224
NRXN2	1.25616666666667
PGBD4	0.579875
UGT2B28	1.535
WBSCR16	-0.2796
NLRC3	-0.275
ASTL	0.05675
ST6GALNAC1	-1.908
ZADH2	-0.2425
MLLT4	1.12733333333333
ARL6	-0.609333333333333
MEF2C	1.4315
CBFA2T3	-0.7685
AFF3	1.21678571428571
COG7	-0.171
MYB	-0.668833333333333
PLXNA3	-0.2265
XRCC2	-2.32616666666667
MMS19	-0.061375
ST8SIA5	-1.164625
CHPT1	0.779833333333333
KIAA1712	-1.6305
OR6X1	0.173
ACTR3	-1.404625
UGCG	0.811166666666667
OR4P4	0.48
ZAP70	-2.65675
LPP	1.730625
ZNF485	-1.1165
PTPRCAP	-0.0925
IL12RB1	0.31675
ATRX	-0.1145
CHST8	1.026375
C14orf109	0.3435
ARV1	-0.22125
NMB	0.783428571428571
COX5A	-1.41066666666667
EIF6	-0.20475
MPPED2	1.85383333333333
SEMG1	-2.023
CHRDL1	3.249
TRAF3IP2	1.5725
WNK2	0.31925
LILRA4	1.08516666666667
LAMA2	5.60775
PXT1	0.2645
RLBP1	-3.626
CD300C	0.4905
SLTM	-0.318625
FLJ10404	0.5026875
APOBEC3D	-3.0115
RENBP	-0.262666666666667
ATXN7L1	0.031
NID1	0.46525
TUBGCP3	-0.76925
ITIH5	3.44227777777778
CCDC110	3.257
C8A	-3.21525
MGC87042	-0.73775
HOXC13	-2.0015
TFDP2	-1.45175
HCP5	1.044625
POLI	0.447
UCN	-0.625833333333333
ZNF764	-0.220666666666667
C8orf45	0.5295
FHL3	-0.496
SPATA5L1	-0.4965
MMRN2	3.60016666666667
NDST1	0.566
COL20A1	-0.71
ZNF248	-0.136
PELP1	-0.2575
MBL2	-3.17133333333333
RNF41	-0.083375
C5orf24	0.221375
THOC5	-0.280875
SERINC3	0.341666666666667
RP11-151A6.2	-0.07875
CDCP2	0.2665
HIST1H2AA	0.06925
C11orf75	0.923666666666667
FKBP7	-0.5785
DDOST	-0.164
GPNMB	1.2375
TTF2	-2.1545
KCNT1	0.255666666666667
SLC39A14	-1.529125
NGRN	0.3952
GPR137B	0.95375
MECP2	-0.479375
PSMA1	-0.745
C16orf73	-5.00375
TMEM60	0.636333333333333
CSN3	2.0325
NOS1	0.0778333333333333
RAB7L1	0.117333333333333
YBX2	-0.948
KIAA1166	0.05925
FUBP3	-1.55283333333333
ABCG1	0.9925
ACACA	-0.922083333333333
ARL11	-0.0887
ATOH1	-0.1185
ODF1	0.2256
CREB3L3	-1.121
TMEM127	0.930428571428571
DSCAML1	1.07625
PLN	2.429
LYPLA1	-1.74758333333333
PRDM9	-2.67525
SASP	1.146
PLUNC	0.227666666666667
INTU	0.832
HISPPD1	-1.03275
LNPEP	-0.340333333333333
YARS2	-1.38966666666667
APCDD1L	-0.2615
ZCCHC4	-0.4451
FBXO22	-2.13383333333333
TTLL13	-0.3845
ZNF669	-0.315833333333333
PTGDR	2.93425
DDX27	-0.37275
KIAA0409	-0.393166666666667
GJB6	0.25225
ASB8	0.8785
PLP2	-0.588833333333333
MEPE	0.46675
OR10J5	0.013
KRT222P	2.09225
COQ7	-0.315666666666667
C1orf101	2.2715
RERG	1.9173
CHMP5	-0.5025
THAP11	0.5445
ZNF43	-0.9125
ZRANB3	-1.0285
KRT13	4.66875
MRPL19	-1.556375
RBBP9	-0.699125
SPATA17	0.02325
BXDC5	-0.193333333333333
PAFAH1B1	-0.553833333333333
MAGEE1	0.13175
OSTF1	0.14925
KIAA0323	0.03425
TXNDC13	0.0175
CNTN4	2.015625
LCE1B	1.034
UNQ501	-0.23025
ZNF154	0.39675
C3orf64	0.721
SYT5	-0.1329
PON1	0.405833333333333
FLJ10357	0.219875
ATP4A	-0.818
GNPDA1	-0.5575
MGAT1	1.22316666666667
C14orf121	-0.14175
SLC35B2	0.02825
MIER3	-0.299166666666667
CHEK1	-5.657125
ZNF8	-1.33233333333333
TXNDC1	-1.56716666666667
CKB	-0.7151
RTN3	0.430285714285714
FZD2	-1.68383333333333
PART1	1.296125
PSMB6	-0.67125
PCDHB8	-1.042
PHC3	-0.6844
PPP1R8	-0.2125
NOVA2	1.94516666666667
TNFRSF11B	-2.55725
GOLPH3	0.0193333333333333
UBLCP1	-0.78875
SUHW3	-1.89325
TTLL1	0.31225
OPN4	-0.0715
OR13G1	0.524
ZPBP2	-0.216666666666667
HSD17B11	-0.620625
C9orf50	-0.066
DHDDS	0.503642857142857
CTSW	0.4007
NEFM	-2.2315
MRPL28	-0.6305
SYN1	0.4315
PIGV	-0.125333333333333
ZIM2	0.21325
APBB1	1.0265
SND1	-0.97275
C1orf123	0.217833333333333
CHD3	-0.4985
BHLHB8	-0.0655
RNASE2	-0.656666666666667
BCAP31	0.59275
SLC25A44	0.00933333333333333
CHD6	0.3817
PIB5PA	1.07161538461538
SELS	-0.0385
LOC541471	-1.52475
FAT2	2.592
ZNF81	-0.3635
OR4C16	-0.082
FLJ10081	-0.0855
LRRC4	1.375
CS	-1.58783333333333
N4BP2	0.294625
IGFBP7	0.5015
ZNF318	0.420416666666667
NDNL2	0.51075
ZNF609	0.307
SIRT4	0.08275
EXOSC10	0.03475
ECE2	-0.4995
OVGP1	0.40125
GTPBP3	-1.739
PACS2	0.6648
C19orf36	-0.362833333333333
ARL4C	1.108875
ATG4B	-0.288125
UBQLNL	0.29225
RHOXF2B	-3.869
PLEKHG2	-0.978
GALR1	-1.5605
AQP4	0.491666666666667
HDAC7A	1.2105
DCUN1D3	0.861
OR8A1	-0.4055
CCRN4L	-0.069875
CBR4	-1.176
KIFC1	-4.32416666666667
SLC7A14	-2.05216666666667
LHX5	-0.306
TRPC7	-0.2795
LPXN	-1.21925
SERPINA1	-1.186625
RPS13	0.5305
BPIL3	-0.7295
PRKAA1	-1.71475
FADS2	-1.7612
ENAH	0.2223125
PRO1768	0.6745
APBA2BP	-1
LIPH	2.11016666666667
C3orf33	-0.62025
RCC2	-1.01607142857143
ALDH1A2	-2.2903
RNF103	1.639
AHCY	-1.16975
ALG12	0.381
CCL17	0.2165
ZNF543	0.529666666666667
ESRRG	1.7772
CNGA1	2.45325
RDH5	2.44616666666667
OTX1	-0.4762
PTGFR	-0.563833333333333
CDR2	-0.507125
SELE	6.73025
NLGN2	-0.487666666666667
EXOSC9	-0.605
ZNF566	-0.22
KLRC2	-3.266
GPR12	0.612
KIAA0196	-0.4555
PDRG1	-0.71775
SSR3	-0.540785714285714
MSI1	-0.5325
CST9	0.545
CC2D1A	0.6765
PLAGL1	1.20644444444444
ZNF778	-0.9015
RNF2	-0.947875
KLF6	2.57883333333333
THBD	2.92883333333333
tcag7.1314	0.699
NR5A1	0.0926666666666667
ABCD2	1.71575
DNAJC7	-2.21975
CLEC4C	0.04
TM2D3	1.054
CCDC4	-0.134
PLAC2	-2.06175
DCD	3.394
FAAH	1.40275
POLA1	-0.5315
TM7SF2	0.30025
FLJ39822	-0.818333333333333
FLOT2	0.332125
MAP4K1	-0.489166666666667
SRP68	-0.456375
C21orf74	0.1095
ARPC5	0.019125
LOC126075	1.59525
HECW2	-0.405
ZDHHC4	-0.46675
ANKRD42	1.167
PDE9A	1.62416666666667
ABCA8	3.834
NDUFS2	0.03675
UBR5	-1.07425
BTBD16	-2.5385
LOC554174	1.8905
ZNF20	0.2775
KIAA1843	1.1135
WDR17	-0.015125
C15orf33	0.1785
RNF113A	-0.64
CAMKK1	-0.2202
CLCN2	-0.7035
ANXA6	-0.044
LOC340069	-0.2015
EMID1	0.50525
DPM3	-0.400833333333333
ELA1	-0.016
SLC25A13	-0.6041
KRT24	-0.36725
SMPD1	-0.233166666666667
TH	0.07975
COL6A2	0.986785714285714
ANKS1B	0.9015
GPR126	-1.8353
ZC3H12A	1.35783333333333
TMEM47	1.1705
C2orf51	-0.0625
C1orf88	2.14566666666667
HSF2BP	-1.6585
AKAP10	0.36725
RPAP3	-1.172
KLHDC8B	1.245
STOM	0.2898
MUPCDH	-0.12875
C10orf72	0.20275
PLEKHA3	-0.409916666666667
TCP11L1	-1.542
CWF19L1	0.473375
SPEF1	0.503384615384615
YSK4	0.58175
ELN	2.1669
SAMD8	-0.436
MPI	-0.8305
MEPCE	0.587
ABCC3	-0.32975
NANOGP1	-3.604
KCNK17	2.110375
HLA-DMB	3.61016666666667
RRAGA	0.7325
ANGEL1	-0.29475
RBM32B	-0.2425
CPN1	-3.06575
MGC52282	0.524
HLA-A	0.927666666666667
OR9G4	0.1115
EDNRB	0.341
SCD	-0.837642857142857
C14orf80	-1.24216666666667
BAGE2	-0.3365
RABL4	1.247
RCVRN	0.6665
SHANK1	0.097
NLRP7	-2.94675
CD226	0.42425
STAT3	0.5251875
SYNJ2	-0.6807
TPCN2	0.18
WDR36	-1.57341666666667
MBD4	-0.6545
ROBO1	-1.2165
ST3GAL6	-2.17975
SLAMF8	1.72866666666667
ATN1	0.679666666666667
GPR141	0.459
KRT36	0.39
TPH1	0.911
DDX52	-0.07425
ZSCAN29	-0.250333333333333
TRPT1	-0.545666666666667
DPEP3	0.52725
DENND4A	-0.825
TSPAN16	-0.288
PTCHD2	0.207
LOC145814	0.1935
CAP1	-0.268
EIF5A2	-1.074
NT5DC3	-0.2425
SEPT9	-0.93975
SEZ6L2	-0.515875
EGFLAM	3.9845
VPS11	1.041
NDUFB5	-0.325833333333333
CIDEA	4.61033333333333
IER5L	0.399
N6AMT1	-0.21075
FAM83C	0.0895
OXR1	1.27316666666667
IRX1	2.1595
DGKB	-0.317666666666667
GCN5L2	-1.3675
MIR16	-0.141125
FBXW9	0.54775
WDR4	-2.19133333333333
PDC	-0.3665
VPS33B	-0.31075
HEXB	-0.01275
FLJ32214	0.55525
TCEB3	-0.5675
CRLF1	-2.87275
ABI3BP	1.98
C8orf22	-4.04075
PYCR1	-1.666125
KIAA1706	1.89425
CDK5R2	0.5145
WAS	-0.0445
C12orf60	-0.775
CCBL2	-0.155625
MADD	1.083
C5orf34	-2.26675
WDR42A	0.2978
KLF12	0.37525
HSPA1A	1.26475
ITM2C	-0.348
DAPK2	3.1365
LOC442590	1.319
SUMF2	1.404625
CENPA	-5.16769230769231
TMED5	-0.6875
CDH6	-1.6043
BRP44	-0.2125
THG1L	-0.41
GABRA2	-2.15925
C14orf166	-0.30775
MYL1	-1.479
TNFSF18	-0.469
PAP2D	-2.43383333333333
PPIB	-0.224
KLHL4	0.0428749999999999
SFN	0.118166666666667
CCDC127	-0.35325
FRAP1	-0.43975
GOLGA5	-0.00399999999999999
SDCCAG1	0.052625
MGC21675	-0.07
C10orf95	-1.30775
KIAA1345	0.521
C1orf163	-1.021
LACE1	-0.743833333333333
OR10K2	0.623
CENPN	-3.2336
TMED2	-1.567
UGT1A6	-1.66
ANG	0.27675
U2AF1	-1.03883333333333
CASC2	0.82
NMT2	0.839
OSGEPL1	-0.695375
DFNB31	-0.286
SLC6A20	-0.026125
DKC1	-1.3945
FXYD4	-1.624
WDR64	0.89175
MGC5590	0.1495
CREBZF	-0.669
DAZ1	-0.30325
PRPSAP1	-0.46325
GCHFR	-1.1925
TTC7A	-0.434875
LOC196993	0.513
UBD	-0.4165
S100A1	0.680125
RPL6	0.302
DNAJB6	0.3051
NAGS	0.7101
C2orf58	0.869
KERA	1.29033333333333
MT1X	-0.0422
UBE2B	1.4954
KEAP1	0.63675
MST1	-1.2745
OMA1	0.9555
ABLIM2	0.68025
BCL2L13	-0.42975
JAZF1	-0.00733333333333334
TMEM63B	-0.425
S100A8	0.8455
ARFIP2	0.37325
UROS	-0.34875
KHDRBS2	0.0445
POLQ	-4.121125
SOAT1	-2.481
SPAG4	-1.9215
MRPS30	-1.2225
LOC494141	-1.19175
OR2T11	0.2195
ORAOV1	0.0654
ZNF184	-0.592333333333333
TCEB3B	-0.291
ADAM21	-0.4555
GDPD1	0.1815
SPINLW1	-0.431
PRR14	-0.0528333333333333
KCTD9	0.7765
NUDT3	-0.47075
KIAA1822	0.7527
HIST1H4K	-0.087
DFNA5	-1.29825
GABPA	-0.88025
C14orf44	0.9655
POLB	-0.102625
PTAR1	-0.03925
SEC31A	0.0881
TRIM58	-2.66133333333333
TAS2R14	-0.177
VPS8	-0.145
H1F0	-0.212833333333333
PRKCB1	-3.0185
UGT2A1	0.222
TOR1B	-0.8415
LSS	-1.40975
C2orf19	-0.1215
HNRNPC	-0.718642857142857
TMEM100	1.45066666666667
LOC116349	0.12675
OR51M1	0.7395
CCDC142	-0.8375
ISG15	-0.6188125
ZCCHC14	-0.17175
CREBL2	0.92975
TGDS	-1.07475
DC2	-0.705
CACNA2D3	-1.32292857142857
ZNF429	-0.792
LYPD6	0.353833333333333
SUCLG1	0.685833333333333
OR51I1	-0.661
MAGEH1	1.2525
PRPF40A	-0.3245
SMR3A	0.7335
SPINK2	-0.22875
THAP2	-0.00937499999999999
NPY5R	1.577625
IRF4	-1.542125
SPESP1	0.096
OR10S1	-0.1745
DTD1	-0.73525
TUBE1	-1.65525
DDX19A	-1.161
PDPN	-0.859375
TMEM34	0.0473333333333333
MGAM	0.41875
COL3A1	5.37761111111111
GFM2	-1.1592
OR5A2	-0.533
PSG9	-0.82525
ARHGEF11	0.146333333333333
IVNS1ABP	-0.583625
SIGIRR	0.89875
DUSP19	-0.779375
DNAJC14	-0.2825
ACSS1	0.531125
IL1RAPL2	0.249
C4orf30	0.68725
SEPT4	3.096
LANCL3	-2.32875
SPAG17	2.883
PRDX3	-1.06125
HNF1A	-1.378
P4HA2	-1.207875
RFWD3	-1.83383333333333
MOV10	-0.41925
DNAJA5	0.286
LOC729440	0.692
LOC200383	0.59425
SMC2	-3.479
MIXL1	-0.344166666666667
TMEM9	-0.37175
FAM86A	-0.2515
ZNF174	-0.0192
MYH14	-0.34525
CCR8	-0.39125
VPS37C	0.2765
GPATCH1	0.398666666666667
B3GNT8	2.0575
TBX4	-0.0575
CNR2	0.238333333333333
PCDH1	1.14525
C5orf29	2.143375
OCIAD2	0.51025
PLCG2	1.53875
KIAA0247	1.9285
HRH3	0.1601
CAPN13	2.64725
CCR1	-0.6305
MGC15523	-0.231277777777778
UVRAG	0.0401666666666667
DNAJA2	-1.047
ITGA2B	-0.9945
CLDN5	4.115875
PTPRN2	-1.7365
ZNF512	-0.324333333333333
PSAP	0.194
CCDC140	-1.965
LRRC55	0.31975
CYP26C1	0.2625
C8orf47	2.85625
LYN	0.322375
DUSP6	2.20983333333333
TGFB3	2.2352
ELK1	-0.8081
PCDH11Y	0.8685
HGD	-0.78325
C17orf58	-0.11875
MYO3A	-0.312
SERPINE2	-4.20666666666667
AARSD1	-0.06525
C14orf73	-0.81075
ADAM33	0.99575
ZNF491	0.2505
MAPK6	-2.08283333333333
TCN1	4.59
SLC24A6	0.548
UBE2R2	0.0925
H1FNT	-0.15175
TATDN2	0.0433333333333333
LILRB1	1.0375
P2RY5	2.441
NUCB2	0.2705
C2orf37	-1.05875
SNX27	0.212333333333333
MTA3	-0.00499999999999998
FOXO4	1.211375
ID4	3.79833333333333
SOX5	-0.652666666666667
PXMP3	0.14725
OR52M1	0.1245
SFT2D3	-0.605
INA	-4.24133333333333
MCOLN1	1.1025
NFIX	1.6212
CLEC14A	5.486
HIBCH	0.299666666666667
PLA2G5	1.8785
TIMM10	-1.04183333333333
MED17	0.4146
COL4A4	1.1505
TPP1	-0.323
GJA3	-2.10816666666667
TMPRSS5	-0.043
AADACL3	0.284
DNMBP	-0.15825
ENPP5	2.68766666666667
NQO1	-1.4919
ZSCAN2	-0.8935
SEC24C	0.606333333333333
GTF2A1L	-2.062
AXIN2	0.4701
FAM33A	-2.29158333333333
C16orf13	-1.1055
SPNS2	1.4115
TAF1	0.8435
AP1G2	0.0351666666666667
RBM42	0.821333333333333
HCN2	0.488
EFHB	1.66983333333333
RUSC1	-0.567
GRIK5	0.2225
USP21	-0.714
ATAD3C	0.93575
ORMDL2	0.09225
PRSS7	-4.128
PSAT1	-4.17025
FLJ13195	-1.89683333333333
TBC1D1	0.420333333333333
IFNG	1.07175
OTOS	0.1965
ZNF773	0.431166666666667
EMD	-0.694
RETN	-0.03025
CCL8	4.777
APH1A	0.046
COX18	-1.319125
GTF2IRD2	-0.59825
CCDC82	-0.781
PAFAH2	0.2562
NPEPL1	-1.0102
RP11-114G1.1	-0.756
TP53INP1	0.39125
ZNF300	-0.5935
FOXL2	-3.60025
LARP2	-0.0370833333333333
LATS1	0.4005
HTR6	-0.62
SPOCK2	0.0823333333333334
RNF144B	2.51933333333333
HTATIP2	-1.059875
MGC10334	0.09475
CENTA2	1.8375
FGF2	1.50775
FXYD7	0.18525
PHYHIPL	-2.48
GPR34	4.873
DDX6	0.512666666666667
OR10W1	0.028
LHFPL1	-1.4165
ZNF313	-0.7615
VPS28	0.3315
AP3M1	-0.7168
AKR1CL2	-0.8925
TRAF4	0.30075
OR2B11	0.602
C19orf12	0.414666666666667
AKAP9	0.2135
C1orf62	0.37925
SLC20A1	-1.9942
FAM112A	0.01075
LDB2	2.492125
MRPS23	-0.9795
KLK5	4.46075
SPTB	-0.5014
EFEMP2	1.4645
EFNB2	1.363875
PCM1	0.712071428571429
NMNAT3	2.155125
TSG101	0.220833333333333
C8orf40	0.092
NOB1	-0.12375
ABHD3	-1.9675
GTF3C4	-0.79025
PIGN	-0.328333333333333
GALNTL1	1.6415
AEBP1	1.40025
OR9Q1	-0.0605
ANKRD2	0.041625
CCL28	3.26025
TRIM38	1.062
TMCC1	-0.0535
SMG5	-0.173
LRRC7	-0.988
NCAPD2	-1.61866666666667
C6orf153	-1.1965
C1orf74	-0.54375
OTUD6A	0.3915
DCP2	-0.429166666666667
TMEM24	-0.16475
RPL18	1.24016666666667
TMEM177	-1.099
LRRC37A3	0.6975
C1D	-0.555
LDHC	-0.747
UBE4B	0.220666666666667
NIT1	0.05875
BTN3A3	0.321875
RASD1	3.6325
COMMD3	0.4635
SHFM1	-0.319
BIRC8	-0.0175
DUT	-0.42675
C12orf51	1.442
LRRC59	-1.3215
LY6H	-0.38175
WDR22	0.812333333333333
EDEM1	-0.635857142857143
ADH1A	4.335
PANX2	0.0058
CYP11B1	0.35425
CDC73	-1.9225
GPR172A	-0.42425
GSTM3	2.058
KCNA5	0.147375
SERAC1	-0.639166666666667
NFATC2	0.685
ANAPC5	-0.4662
C15orf24	0.01575
NFATC2IP	-0.296416666666667
TNRC6C	0.307
MGC102966	2.584875
FGD5	1.2985
MED9	0.3915
RAB13	0.977333333333333
C15orf49	0.333
CRYGS	0.1097
C12orf53	-0.5505
LOC283693	0.1415
COX6B2	0.216375
PHF14	-0.43925
FAM3A	-0.17225
RPL13	0.7473
PRDX2	-0.9871
FLJ34047	-1.54
PRMT3	-1.66325
KCTD19	-2.076
TRIM10	-1.111
MGC26597	-1.2532
GCNT4	0.47
GPRASP1	2.80975
CDKN1C	1.5165
RHBDL2	0.3809
HSPH1	-0.976
AQP1	4.408
COL17A1	3.672
GFAP	0.934625
CDC16	0.42725
KIAA1614	0.789
C6orf118	-0.305666666666667
ZSWIM5	-1.121
FAM83F	2.96575
LYNX1	1.20925
SYNPR	-0.09
XG	3.65483333333333
PRSS16	1.587625
KIF13B	1.39392857142857
PCDH9	0.82875
HIST1H2AH	0.301
RBM18	-1.7555
ZNF626	0.376625
HEXIM2	-0.193333333333333
ITFG1	-0.1545
TUBG2	-1.2935
SFRS7	-0.565166666666667
C9orf14	-0.416
EXTL1	-0.0745
GBP3	0.954
WDR5	-2.3
RARG	0.476
MYO7A	-0.036
CECR6	0.1375
C13orf3	-4.4015
SFRS18	0.793625
ACVR1B	0.0935
PSMD1	-1.1104
C7orf31	-0.169333333333333
ILVBL	-0.5385
IFNGR1	1.5445
RNF186	4.88
NOL9	-1.10875
MAGEL2	1.7435
SLC29A2	-0.0725
NHSL1	-0.9755
RBMX	-1.1145
PSORS1C2	0.397875
RAD51L3	-0.4295
LCN6	2.31025
ORAI2	-0.577
BRUNOL6	1.1881
OR4K5	0.0605
CDC123	-0.94675
MSLN	-1.73616666666667
WWTR1	-1.21666666666667
ZNF700	-1.90116666666667
COBL	0.85675
PPP1R16B	0.374125
GAS7	0.5142
MDN1	-1.0255
HAAO	0.6845
C9orf68	1.113
TNFAIP2	0.34175
FOXN1	0.14
hCG_2033311	0.593166666666667
ATP6V0D2	-0.9433
RPL41	0.300875
SLC38A1	0.191375
ARHGAP6	-0.73275
ADAD2	-0.64275
PHF20L1	-0.1278125
MCM3AP	0.771
ST3GAL3	0.0111666666666667
SNX1	0.168333333333333
ELF5	5.3215
PARP3	-0.079125
RBM8A	-0.678625
LINGO4	-0.0855
ITGA9	1.01266666666667
ZFR	-0.3605
ACSL6	-1.00471428571429
FLJ20699	1.0429
DAOA	-2.067
FABP4	6.718
KCNB1	2.10025
CANX	-0.5291
SLC25A28	0.937
ADIPOR2	-0.388625
ECHDC2	2.822375
SMA4	-0.3335
FRZB	3.705875
PABPC1	0.2735
DMRTB1	-0.63075
APOBEC3G	-0.698
CATSPER2	0.387666666666667
CUEDC1	1.48016666666667
STARD9	0.965875
CLDN8	6.8575
LOC23117	-0.109272727272727
E2F6	-1.27177777777778
