Hybridization REF	TCGA-E2-A1AZ-01A-11R-A12P-07
ALDH5A1	-1.4745
HNT	2.8996
SERPINA4	-3.14075
TK2	-0.164
STMN1	-0.263444444444444
GUCA2A	-0.229166666666667
GALNT10	-0.0744285714285714
DPP6	-0.25425
C9orf93	-0.01725
PRELID2	-0.15125
STK39	-0.533
SFTPA1	-1.69675
CKS2	-0.433666666666667
RHO	0.28925
C20orf135	0.064
XKR3	-3.161
CR1	1.126375
RPS6KA2	-0.219928571428571
C20orf112	0.4455
MRPL22	0.04175
C4orf23	0.579333333333333
GADD45B	0.3115
KLHDC1	0.819333333333333
C2orf48	-1.3075
ZNF287	1.346
DAAM2	-0.864
DPPA2	-0.123833333333333
TCTN3	1.273
DNAJB11	-0.18325
FPR1	3.94825
DEFB4	-0.326
PTCD2	-1.1683
SMOC2	3.95816666666667
CABP7	1.439
SERPINB11	0.14725
MAGEF1	-0.2745
NDE1	-0.307333333333333
ITGA10	0.4445
FSHB	0.2375
ANXA2	0.330375
HORMAD2	0.32675
HLCS	0.35
MCF2L	0.589583333333333
FH	-0.174375
TBC1D24	0.8245
KIAA1505	1.78475
LGALS2	0.91975
CNBD1	-0.326
SYNPO2L	-1.044
PTPN23	0.385142857142857
C1orf183	-0.812
MAGEA8	-3.7015
DGCR8	-1.609875
GSR	-0.45275
PAQR7	-0.1005
ZNF676	-0.4165
CACNA1C	0.4711
SP7	0.2905
PDCD6	-0.21625
NRN1L	-1.2225
BRI3BP	-1.21583333333333
KIAA1183	1.6
ASB4	-0.1465
CCL23	1.7398
OBSL1	-0.59325
SLC12A7	0.305833333333333
KIAA0240	0.270625
CD1B	-2.586
FCGR2A	1.462875
MDC1	-0.877
HTR1A	-0.168
OCEL1	-0.51575
ATP11B	0.00949999999999999
FBXO34	0.227333333333333
PCDH12	3.41583333333333
RPE	-0.62525
C17orf74	-0.0975
CSDC2	0.6035
PET112L	0.35675
TMBIM1	-0.025
P2RXL1	-0.164
TCHP	-0.8035
TRMT1	-0.3445
F2RL2	1.29483333333333
LRRC32	3.10716666666667
IMPG2	0.346
BGLAP	1.3085
LOC493869	0.103
MRAS	2.12325
SLC35F5	0.43025
CBWD1	-0.0155
AXL	-1.296125
ATP2C2	-0.12975
TELO2	-0.54075
PNPLA3	-3.7605
PCDHB14	2.1365
CD276	0.284
KRT80	-1.518875
DUSP28	-0.9905
CSNK1E	-1.09108333333333
SRP14	0.081
KCNQ4	0.2135
KRT72	0.537666666666667
CCDC117	-0.59525
C6orf89	-0.432333333333333
TUBB2B	0.745666666666667
RTN4IP1	-1.14825
CR1L	-0.715666666666667
CEND1	-0.001
C12orf41	-0.454833333333333
RNF31	0.4035
UBN1	-0.2415
C17orf32	0.389875
SLC5A7	1.18325
GPR92	1.34683333333333
ESAM	2.6582
CTNNA1	0.359666666666667
HRBL	0.6535
CBX4	-0.52125
TMEM182	0.21025
SH3TC2	-2.0815
IL10	2.0975
PXMP4	-0.464
RNF167	0.2406
PAK7	2.174
ETV3	-0.2425
ATPIF1	-0.0358333333333333
LOC554207	-3.102
OR8H1	-0.0365
WDFY3	0.6535
DPM1	-0.333
GPSM1	0.2505
WDR92	-0.4291
LRP1	0.215833333333333
ANKH	0.744625
THUMPD3	-0.612
POLR1B	0.10525
OLFM4	3.391
RAD9B	0.73475
TSPY2	-4.053
PAX6	-1.88583333333333
SCG2	-1.112375
SLC17A6	0.91075
FMO3	3.62525
PADI4	-0.271375
TUBB4	0.3389
NLK	-0.49375
POU4F3	0.937
SDF4	0.427
ITGBL1	1.43083333333333
NETO1	-2.18775
TAP2	0.731
ABBA-1	-0.33325
GNAI1	0.737
VPS4B	0.83825
NOPE	-0.1602
GALNT6	1.20566666666667
SESN1	0.257125
GBE1	-1.96833333333333
CLASP1	0.536
RASGEF1B	2.28575
ACOT11	-0.173571428571429
AFAP1	1.0765
OR2H2	0.05275
DPY19L2P1	-0.9405
DZIP1	-0.71975
SEC22C	-0.443916666666667
GPR161	0.895333333333333
RNF146	0.69325
WDR74	-0.004625
GALP	-1.43
PURA	-0.3785
DNPEP	-0.127583333333333
RP11-78J21.1	-0.596
ERBB2	1.85875
FANCM	-0.8265
NEO1	0.495333333333333
DDX3Y	-5.4687
RPS3A	0.63075
MXRA7	0.320357142857143
LGALS3	-1.56783333333333
GLT8D1	-0.661
CFL2	-1.46566666666667
UPB1	-0.0835
NAP1L5	0.164875
CLDN14	0.42575
DHX38	-0.597
BTBD1	-0.88875
TARS2	0.331333333333333
ABCF1	0.138
FCF1	0.103666666666667
LRRC49	-0.48625
GUCY1B2	-0.183
C1orf177	0.619833333333333
SMARCA4	-0.419857142857143
LRP8	0.437666666666667
TAGLN3	-1.00775
MRPL14	-0.6025
TTRAP	-0.54975
ZDHHC20	1.02575
NFE2L3	-0.16125
KIAA1377	0.2095
PALMD	1.0168
TMEM43	0.2925
TTL	-0.596125
STAT5B	-0.8785
SSB	-0.013875
OR10H5	-0.3005
SLC22A13	-0.92025
AKAP3	3.51175
TIMM23	0.8465
OAS2	3.70091666666667
KIAA0423	0.44175
TRIM11	0.266333333333333
GLIS3	1.19625
TMEM50B	0.5945
ARHGEF4	0.604
DEGS1	-0.329
TBL1XR1	0.3378
G6PD	-0.66425
SP140	1.4145
MUC17	0.127916666666667
NUDC	0.1772
DNAJC5B	3.4555
SCARA3	1.15933333333333
CPA3	5.8215
BCAT2	0.1985
MFN1	-0.1797
NRG3	0.6425
SNX11	-0.26775
PLEKHH1	-0.316833333333333
GPR177	0.371166666666667
HCFC2	0.59025
TCAP	-0.213
MOCOS	-1.7795
C14orf93	-0.59675
PRDM10	-0.418833333333333
SLC16A4	0.384833333333333
SRGAP1	-0.508666666666667
VIP	1.04925
DUSP27	-0.0305
LILRA1	1.4694
MC2R	0.378
MGC24103	-2.50575
MBTD1	-1.8305
FUT11	-0.0405
USP33	0.5131
C15orf39	-1.15025
MAP3K12	-0.270875
PAAF1	-1.77316666666667
BARHL1	0.306
FLJ16165	-0.4875
PIWIL2	-2.91825
SYNE1	-0.147909090909091
CMTM4	-0.287375
TSPYL1	0.0204
GUF1	-1.686
TMEM157	0.4085
WDR44	-0.00675
HIST1H3C	-0.073
DKFZp666G057	-0.77725
RNPEP	-0.17275
GAS2L2	-0.047
ADH4	-5.26275
GRPR	-0.939
FBXL17	-0.56925
ZBTB10	1.7285
Gcom1	0.0817777777777778
HTRA1	1.1877
ZNF585A	0.187
SLC26A2	-0.960714285714286
OTOP3	0.184666666666667
WISP1	3.46433333333333
ATP2B4	-0.46975
FLJ10769	-0.08075
CRAMP1L	-0.40025
CHST12	-0.65175
RAB22A	0.255833333333333
TARDBP	0.0566428571428572
STAU1	0.358
CRB3	2.06116666666667
MIG7	-1.62025
CHMP1A	0.207166666666667
ZNF160	0.108
B3GALT6	0.026625
BARX1	-2.01816666666667
C6orf167	-0.6081875
NXNL1	0.406
DHX29	0.3355
HADHB	0.54475
PLXNB2	-0.0145
ILDR1	-1.21375
SLC15A3	2.88275
GAS2	-3.7275
C20orf69	-1.3675
NUMB	-0.07725
TNIP1	0.373875
MESP1	0.553
PSKH1	-0.10425
NSFL1C	0.211
RHOG	0.668
HEY1	-1.9945
KNG1	-3.17975
ITGAX	2.2687
LIN9	0.0413333333333333
CANT1	0.208
XRN1	0.549928571428571
CCDC96	0.3166
HEATR6	-1.567
GNG7	-0.105833333333333
RUNX2	0.751
SOX1	0.0745
FCRL5	1.8839
ZNF99	0.229125
FAM9A	2.047
SNX22	0.827666666666667
MBNL3	-1.52633333333333
ODC1	-0.1174
ADORA2B	-1.52433333333333
NR2F6	-0.16325
ZFYVE16	-0.125166666666667
SYNJ2BP	-0.7031
POLE	-0.643125
E2F2	-0.728125
THRA	-1.357
PTGES2	-0.599333333333333
HIP1R	-0.798
TMUB1	-0.150833333333333
ENO3	-2.6675
RSPH10B	0.0055
CXorf39	1.321
IRGC	0.3055
GPR109B	-0.21275
FLJ13305	-0.7735
LCE3A	0.007
TNFRSF18	-0.194166666666667
DET1	-1.2565
TRPM3	-0.313166666666667
C16orf79	-1.7805
FECH	0.641666666666667
RAP2A	0.711833333333333
CRIP1	1.99883333333333
AZIN1	0.54975
SLC7A7	3.64975
IL10RA	1.6851
TMEM64	-0.92575
CDC42EP4	1.6486
C16orf58	0.1888
ARG2	-0.41
POU5F1P4	-3.62225
FAM62B	0.679125
DNAH8	-1.6556
ASH2L	-0.089625
TSLP	-1.71766666666667
CNTNAP5	-0.598166666666667
TMEM16C	-0.9035
IFNA14	1.6055
SLC1A3	1.869625
CABYR	2.88525
BCL7B	0.3235
NUDT13	-0.700166666666667
C13orf28	-0.4165
C1orf53	0.07325
ARL6IP4	0.1258
RPL35A	-0.6995
EMR3	1.31325
RAB40C	0.547833333333333
SLC41A1	-0.301666666666667
LRCH1	0.59025
LY6G5B	-0.735
FAM124A	0.615
MGC10981	0.6595
CLIP3	0.6948
MAP4K2	0.439666666666667
CHIC1	0.114
SULF1	3.874
C20orf30	-0.456071428571429
PRDM5	-1.135375
ELOVL1	0.4185
C11orf48	0.105625
SLC39A10	-0.906
KCNV1	3.009
ACP1	-0.856666666666667
ZMYM2	-0.210125
B3GNT6	-0.645166666666667
C9orf69	-0.3075
C2orf15	-0.218
C20orf166	0.274
HSP90AA6P	-0.16
EDG7	-1.666
NEURL	2.47925
LPL	0.482666666666667
CLEC2D	0.709857142857143
GRRP1	1.60316666666667
CD8B	-2.0878
HIST1H3D	-0.918333333333333
SLC6A12	1.533125
FAM27L	0.303
CD84	2.6434
RASA1	0.231
PHKG1	-0.258
MAGEA11	-1.7605
IMPA1	-0.3065
NPM3	0.614
RARRES1	6.134
SH3BP1	0.071875
B3GNTL1	-0.15
ARPC5L	-0.178666666666667
KLHL26	0.5595
SIM2	2.151125
GJC1	0.1645
C20orf194	0.24975
EXO1	-1.017
SLC2A2	-4.03683333333333
LOC285074	-0.979
LRG1	-2.70075
KIRREL	-0.976
PIK3R1	1.44714285714286
C4orf34	-1.9385
MAF	1.74694444444444
ADCY4	4.15616666666667
ZMIZ2	0.6954
SLC46A3	1.737
STAMBP	-0.054
CCDC16	-0.02875
MS4A12	0.7515
TCF20	-0.63625
LRRC46	-0.27075
C20orf152	0.3735
MRPS6	0.01675
ABCB11	0.161
KCNC2	-0.409333333333333
CDH19	-3.56116666666667
C9orf123	0.726166666666667
SSH3	0.5555
LDLRAD1	-4.421
CCBE1	-1.66175
ZNF135	1.7175
TAAR1	0.472
WFDC12	-0.3505
CCDC42	0.923666666666667
FLJ12529	0.36
PER1	-0.447833333333333
TIMM50	0.327333333333333
SMARCAD1	0.326833333333333
FAM26C	0.033
TP53TG3	-2.4515
SH3RF1	0.562
LMCD1	0.8525
GPR63	0.758
FLJ21986	-2.200875
AIFM3	-1.01975
MICAL1	-0.0426666666666667
BLZF1	-0.182666666666667
IQCA	1.06233333333333
PCDHGC3	-0.522
SAC	-0.49725
BCL6B	2.33233333333333
DDO	0.13125
MARCO	3.88625
DCHS1	1.10066666666667
C1orf170	-1.57666666666667
CD200R1	2.522
C22orf15	-1.1815
SEPT11	0.961333333333333
ADNP	-0.26675
UST	0.4651
C13orf34	-0.1615
RFFL	0.1685
APBA3	-0.2485
C2orf60	-1.131375
CUTL1	0.4352
PMS1	0.50175
ZNF689	-0.7665
EIF3E	0.128833333333333
IL9	0.184666666666667
RPL31	0.65575
LY9	2.01516666666667
ATP2B3	2.224
KDELR2	0.432375
TFCP2	0.159
NLRP12	-0.385125
FLJ45422	-0.5985
TLE4	0.4746
ZNF570	-0.155
FLJ43806	0.2145
TLK2	0.04325
CIR	0.493
MARS2	-0.0815
COL24A1	0.5055
SDF2L1	-0.3035
HIBADH	-1.15483333333333
IGFBP3	-1.26492857142857
C12orf23	0.8085
PSPC1	-0.5785
C20orf43	0.07975
TRAV20	0.752
ARHGAP24	1.444875
KIAA1975	-0.9245
C1QA	3.5276
DNTT	-5.09133333333333
C10orf6	-0.0141666666666667
C11orf41	-0.082625
HNRPF	0.621125
COL11A1	3.87116666666667
UBAP2	1.03566666666667
CDKN2AIPNL	-1.102
C20orf174	5.031
SPRED2	-1.091
PLA2G12A	0.327666666666667
ICEBERG	-3.601
SCN10A	-1.351
C11orf65	-0.66675
GBP5	5.221
PITPNC1	-1.5285
POU3F3	-0.193
NCOA7	0.234875
LIN7C	-0.0495
LOC348840	-1.5625
NKX2-2	-3.63525
ANKRD13D	0.064125
LOC123688	-1.0185
FUT2	0.907333333333333
TAAR8	0.4275
FZD4	-0.575083333333333
PNMA3	0.402333333333333
OR4L1	0.043
WIT1	0.6105
EXOC3L	2.06775
ATPBD4	-0.6504
KRBA1	0.08075
UBXD6	-0.853
HOXB7	-1.67957142857143
C7orf23	-0.407
UNQ338	0.90625
STAB2	2.15875
CDC20B	0.208333333333333
IRF9	2.25625
CENTG1	0.64175
TNPO2	-0.595
MCPH1	0.429
BMS1P5	-0.789
SLC26A7	1.8815
HIST1H3J	0.13025
C9orf3	-0.5019
LBH	1.72025
MYO1D	1.4235
PTDSS2	-0.65875
NFU1	0.03525
DEPDC4	-0.95875
WNT7B	1.0876
GLP2R	-0.729
SETD4	-0.4353
DYNLT3	-0.2771
FKBP11	0.436833333333333
SESTD1	0.0176666666666667
FLII	0.547
RPS16	0.6947
CHPF	-0.103666666666667
CSNK2A1	0.497166666666667
SUMO1P1	-1.045
FKBP6	-0.819
ZNF214	-0.457166666666667
TWIST1	0.362
DDX56	-0.726666666666667
TRAM1L1	1.4982
EPO	-3.23633333333333
MRPS18B	-0.60175
ZNF682	0.256166666666667
RPL14	-0.283333333333333
MAFF	-0.606
LOC51136	-0.267
LY96	0.51475
DDX20	-0.08775
ABTB1	0.2825
ARL5A	0.8727
CCT6A	-1.0965
HEPACAM	-1.647
EHHADH	0.174
RBAK	-0.78
CGB1	1.626
ITGB5	-0.8787
YIPF3	0.08225
FKBP2	0.63875
NR1D1	-1.2677
TMEM110	0.1055
NEK2	0.524166666666667
PRAMEF8	-3.3865
C20orf52	0.3055
PCDHGA3	1.5355
VWA3B	-0.011
NDUFA5	-0.052875
THAP9	0.269
FLVCR2	0.7305
AP1S1	-0.777375
SMAD6	-1.873
SAV1	0.602875
SAT1	0.795125
ZNF251	1.74125
ADAMTS7	0.3576
RPP38	0.7605
C1orf211	-2.1455
YPEL2	0.45315
RBMS1	1.009
ZNF445	-0.531333333333333
NRXN2	0.989333333333334
PGBD4	-0.80875
UGT2B28	-2.80375
WBSCR16	-0.3465
NLRC3	0.9665
ASTL	0.3695
ST6GALNAC1	-3.4095
ZADH2	0.481625
MLLT4	0.42875
ARL6	0.527833333333333
MEF2C	-0.08975
CBFA2T3	-2.032
AFF3	-0.910857142857143
COG7	-0.246833333333333
MYB	-3.36033333333333
PLXNA3	0.532
XRCC2	-0.268
MMS19	0.466375
ST8SIA5	-1.3585
CHPT1	-1.47666666666667
KIAA1712	-0.159875
OR6X1	0.316
ACTR3	0.409125
UGCG	-0.3385
OR4P4	0.02
ZAP70	-1.31525
LPP	0.567625
ZNF485	1.04725
PTPRCAP	1.342
IL12RB1	1.14825
ATRX	0.3959
CHST8	-1.768625
C14orf109	-0.16925
ARV1	-0.4745
NMB	0.409285714285714
COX5A	-1.01566666666667
EIF6	-0.05525
MPPED2	-0.469833333333333
SEMG1	-1.883
CHRDL1	0.6585
TRAF3IP2	0.63175
WNK2	-0.124
LILRA4	3.83983333333333
LAMA2	4.8085
PXT1	0.958
RLBP1	-4.24025
CD300C	1.333
SLTM	-0.871375
FLJ10404	-0.5575
APOBEC3D	-1.61066666666667
RENBP	1.09533333333333
ATXN7L1	0.42525
NID1	1.2305
TUBGCP3	0.083375
ITIH5	1.42494444444444
CCDC110	3.02625
C8A	-3.7025
MGC87042	0.3125
HOXC13	-1.021
TFDP2	-0.04325
HCP5	2.56275
POLI	-0.25175
UCN	-1.6475
ZNF764	0.0625
C8orf45	1.33325
FHL3	0.28
SPATA5L1	-0.8285
MMRN2	3.2235
NDST1	0.466
COL20A1	0.379833333333333
ZNF248	0.391
PELP1	0.604
MBL2	-3.8925
RNF41	0.4485
C5orf24	-0.046625
THOC5	-1.27725
SERINC3	-0.102333333333333
RP11-151A6.2	-0.6575
CDCP2	0.14175
HIST1H2AA	-0.1385
C11orf75	1.026
FKBP7	1.6415
DDOST	0.78525
GPNMB	0.593333333333333
TTF2	-0.918833333333333
KCNT1	0.435
SLC39A14	0.62175
NGRN	-0.9154
GPR137B	1.43225
MECP2	0.1635
PSMA1	-0.1
C16orf73	-6.60175
TMEM60	0.607166666666667
CSN3	0.064
NOS1	0.096
RAB7L1	0.209
YBX2	-0.269
KIAA1166	0.885
FUBP3	-0.206666666666667
ABCG1	0.2655
ACACA	-0.5025
ARL11	0.8811
ATOH1	-0.3695
ODF1	0.310333333333333
CREB3L3	-0.845333333333333
TMEM127	1.26092857142857
DSCAML1	0.49775
PLN	2.7555
LYPLA1	-0.12275
PRDM9	-2.15933333333333
SASP	-0.45
PLUNC	-0.125333333333333
INTU	1.2735
HISPPD1	0.349
LNPEP	1.10233333333333
YARS2	0.849333333333333
APCDD1L	-0.233
ZCCHC4	-1.0769
FBXO22	-1.39433333333333
TTLL13	-0.1955
ZNF669	-0.951666666666667
PTGDR	3.18325
DDX27	0.26125
KIAA0409	-0.165666666666667
GJB6	2.59375
ASB8	0.10975
PLP2	1.282
MEPE	0.1515
OR10J5	0.4345
KRT222P	0.182
COQ7	-0.758333333333333
C1orf101	1.2865
RERG	-0.6082
CHMP5	0.475375
THAP11	-0.021875
ZNF43	0.019
ZRANB3	-0.499333333333333
KRT13	0.471375
MRPL19	-0.54175
RBBP9	-0.35825
SPATA17	1.128625
BXDC5	-0.511
PAFAH1B1	0.112666666666667
MAGEE1	0.80325
OSTF1	0.44975
KIAA0323	0.392083333333333
TXNDC13	-0.721333333333333
CNTN4	1.285
LCE1B	0.4325
UNQ501	-0.39125
ZNF154	0.03025
C3orf64	0.96525
SYT5	-0.3929
PON1	-0.100333333333333
FLJ10357	-0.5195
ATP4A	-1.6745
GNPDA1	-0.174
MGAT1	1.07033333333333
C14orf121	-0.375
SLC35B2	-0.06425
MIER3	0.161
CHEK1	-0.302375
ZNF8	0.0668333333333333
TXNDC1	-0.526333333333333
CKB	-3.087
RTN3	0.416071428571428
FZD2	-0.954333333333333
PART1	-0.882375
PSMB6	0.3185
PCDHB8	-1.103
PHC3	-0.4432
PPP1R8	-0.196833333333333
NOVA2	2.10083333333333
TNFRSF11B	-4.304
GOLPH3	0.613833333333333
UBLCP1	-0.3385
SUHW3	1.519
TTLL1	-0.0665
OPN4	0.077
OR13G1	0.4015
ZPBP2	0.6784
HSD17B11	-1.48725
C9orf50	-0.4945
DHDDS	0.120357142857143
CTSW	2.8431
NEFM	1.43883333333333
MRPL28	-0.625
SYN1	0.0375
PIGV	-0.623333333333333
ZIM2	1.8895
APBB1	-0.358833333333333
SND1	-0.1545
C1orf123	0.0186666666666667
CHD3	-1.112
BHLHB8	-0.1865
RNASE2	2.02616666666667
BCAP31	0.42175
SLC25A44	0.381666666666667
CHD6	-0.9009
PIB5PA	-1.17276923076923
SELS	-0.253875
LOC541471	-0.525
FAT2	1.8345
ZNF81	0.2595
OR4C16	0.7945
FLJ10081	-0.3982
LRRC4	1.19975
CS	-0.223
N4BP2	-1.668
IGFBP7	2.399
ZNF318	-0.382166666666667
NDNL2	-0.17225
ZNF609	-0.50075
SIRT4	0.613
EXOSC10	0.05125
ECE2	0.0165833333333333
OVGP1	0.5975
GTPBP3	-0.57675
PACS2	0.0816
C19orf36	-1.50966666666667
ARL4C	-0.793
ATG4B	-0.700625
UBQLNL	1.4305
RHOXF2B	-4.1495
PLEKHG2	-0.103
GALR1	-2.738
AQP4	0.778333333333333
HDAC7A	-0.1085
DCUN1D3	0.1925
OR8A1	-0.07
CCRN4L	0.325
CBR4	-1.40316666666667
KIFC1	-0.811
SLC7A14	-1.50883333333333
LHX5	-0.976
TRPC7	-0.3375
LPXN	0.1905
SERPINA1	-1.54925
RPS13	-0.361
BPIL3	-0.4995
PRKAA1	-0.941
FADS2	-1.3494
ENAH	-0.223625
PRO1768	0.151
APBA2BP	-0.41875
LIPH	-0.811
C3orf33	0.0695
RCC2	0.888285714285714
ALDH1A2	-3.6413
RNF103	0.427
AHCY	-0.214
ALG12	-0.0665
CCL17	2.98075
ZNF543	1.275
ESRRG	0.0155
CNGA1	0.004
RDH5	-0.148166666666667
OTX1	0.1027
PTGFR	-1.5345
CDR2	-0.034125
SELE	6.4655
NLGN2	-0.600833333333333
EXOSC9	-0.85575
ZNF566	0.0108333333333333
KLRC2	-3.0565
GPR12	0.3985
KIAA0196	0.154
PDRG1	0.2755
SSR3	-0.672785714285714
MSI1	-0.125
CST9	-0.909
CC2D1A	0.211125
PLAGL1	1.54744444444444
ZNF778	0.7195
RNF2	0.384375
KLF6	0.884166666666667
THBD	1.8735
tcag7.1314	0.185
NR5A1	-0.602166666666667
ABCD2	1.3805
DNAJC7	-0.6685
CLEC4C	2.864
TM2D3	-0.03325
CCDC4	-3.8125
PLAC2	-1.22725
DCD	0.215
FAAH	0.045625
POLA1	-0.4085
TM7SF2	-2.668875
FLJ39822	0.0785
FLOT2	0.07325
MAP4K1	0.69
SRP68	0.7015
C21orf74	1.365
ARPC5	-0.138625
LOC126075	0.50075
HECW2	1.567875
ZDHHC4	-0.7775
ANKRD42	0.6471
PDE9A	-0.5235
ABCA8	1.283
NDUFS2	-0.293
UBR5	-0.202875
BTBD16	-2.675
LOC554174	0.5065
ZNF20	0.526
KIAA1843	0.8285
WDR17	0.10825
C15orf33	-1.1665
RNF113A	-0.246
CAMKK1	-0.6608
CLCN2	-0.1355
ANXA6	-0.22
LOC340069	-0.156
EMID1	2.02175
DPM3	0.334833333333333
ELA1	1.1355
SLC25A13	0.2568
KRT24	-0.45425
SMPD1	-0.231166666666667
TH	1.13225
COL6A2	1.08
ANKS1B	0.28875
GPR126	-1.9568
ZC3H12A	-0.359666666666667
TMEM47	1.04383333333333
C2orf51	-0.371833333333333
C1orf88	2.82466666666667
HSF2BP	-0.57375
AKAP10	-0.27675
RPAP3	0.1345
KLHDC8B	0.160875
STOM	-0.1427
MUPCDH	-0.302375
C10orf72	-0.169125
PLEKHA3	0.54475
TCP11L1	0.000749999999999997
CWF19L1	0.692375
SPEF1	0.839923076923077
YSK4	1.38
ELN	4.1886
SAMD8	1.38233333333333
MPI	-1.46533333333333
MEPCE	0.3733
ABCC3	-1.187875
NANOGP1	-0.109
KCNK17	1.972
HLA-DMB	4.2875
RRAGA	1.50975
ANGEL1	-0.127
RBM32B	-0.2025
CPN1	-3.56575
MGC52282	0.0391
HLA-A	2.25083333333333
OR9G4	0.3905
EDNRB	-1.081625
SCD	-3.07
C14orf80	-0.1275
BAGE2	-0.306
RABL4	0.409166666666667
RCVRN	0.133
SHANK1	0.0175
NLRP7	-2.357
CD226	2.9115
STAT3	0.707125
SYNJ2	-0.8985
TPCN2	-0.0716666666666667
WDR36	-0.358333333333333
MBD4	0.5765
ROBO1	0.7368
ST3GAL6	-2.73525
SLAMF8	3.70616666666667
ATN1	0.893
GPR141	0.8085
KRT36	-0.0895
TPH1	0.478
DDX52	-0.32375
ZSCAN29	-0.377333333333333
TRPT1	-0.526833333333333
DPEP3	0.29725
DENND4A	-1.20825
TSPAN16	-0.858
PTCHD2	0.003
LOC145814	0.39125
CAP1	0.685
EIF5A2	-0.0664
NT5DC3	-0.211375
SEPT9	-0.759125
SEZ6L2	0.6925
EGFLAM	4.72625
VPS11	0.583875
NDUFB5	-0.708166666666667
CIDEA	1.47833333333333
IER5L	0.56175
N6AMT1	-0.13925
FAM83C	0.20475
OXR1	0.469083333333333
IRX1	0.3755
DGKB	-1.069
GCN5L2	-1.08825
MIR16	-0.18425
FBXW9	0.1745
WDR4	-0.386
PDC	0.066
VPS33B	-1.03925
HEXB	0.188
FLJ32214	-0.172
TCEB3	0.251
CRLF1	-3.69625
ABI3BP	2.966
C8orf22	-3.30825
PYCR1	-1.59075
KIAA1706	0.7545
CDK5R2	0.1115
WAS	1.4495
C12orf60	-0.197
CCBL2	0.45975
MADD	0.05925
C5orf34	0.000500000000000002
WDR42A	0.00280000000000001
KLF12	0.35725
HSPA1A	0.70625
ITM2C	-1.278
DAPK2	2.05233333333333
LOC442590	0.2605
SUMF2	-0.225375
CENPA	0.378
TMED5	0.144375
CDH6	-0.0551
BRP44	0.9585
THG1L	-0.0725
GABRA2	-4.14325
C14orf166	-0.01575
MYL1	-2.85933333333333
TNFSF18	-0.8525
PAP2D	-1.56666666666667
PPIB	-0.519
KLHL4	0.949125
SFN	-0.18
CCDC127	0.18675
FRAP1	0.30425
GOLGA5	0.479
SDCCAG1	-0.031
MGC21675	-0.488
C10orf95	-0.53425
KIAA1345	-0.262833333333333
C1orf163	-0.479
LACE1	-0.348333333333333
OR10K2	-0.2525
CENPN	-0.04896
TMED2	0.6995
UGT1A6	-1.569
ANG	-1.13825
U2AF1	-0.806833333333333
CASC2	1.60616666666667
NMT2	1.2185
OSGEPL1	0.5235
DFNB31	-1.1425
SLC6A20	0.57375
DKC1	0.20075
FXYD4	-1.32825
WDR64	1.14525
MGC5590	0.4065
CREBZF	-0.1315
DAZ1	-1.33425
PRPSAP1	-0.709
GCHFR	-0.862
TTC7A	-0.3185
LOC196993	-0.4415
UBD	2.84133333333333
S100A1	-1.175625
RPL6	0.231666666666667
DNAJB6	0.7123
NAGS	0.783
C2orf58	1.294
KERA	2.4305
MT1X	0.4026
UBE2B	0.1934
KEAP1	-0.4455
MST1	-2.788875
OMA1	0.1715
ABLIM2	0.1525
BCL2L13	-0.73
JAZF1	0.136
TMEM63B	-0.1775
S100A8	4.1967
ARFIP2	0.41675
UROS	0.82525
KHDRBS2	-0.319
POLQ	-0.759
SOAT1	0.1245
SPAG4	-0.98575
MRPS30	-0.53
LOC494141	0.939
OR2T11	0.1585
ORAOV1	0.0911
ZNF184	-0.213666666666667
TCEB3B	-0.762166666666667
ADAM21	-0.178
GDPD1	-0.56575
SPINLW1	0.612
PRR14	0.711
KCTD9	-0.1154
NUDT3	0.2215
KIAA1822	1.6364
HIST1H4K	-0.66
DFNA5	-0.6345
GABPA	0.39875
C14orf44	0.112
POLB	1.1155
PTAR1	-0.944
SEC31A	1.3609
TRIM58	-3.86825
TAS2R14	1.1495
VPS8	-0.00475000000000001
H1F0	0.0491666666666667
PRKCB1	-1.54866666666667
UGT2A1	0.1395
TOR1B	-0.55225
LSS	-1.21508333333333
C2orf19	-0.218
HNRNPC	0.341214285714286
TMEM100	-0.8115
LOC116349	-1.07725
OR51M1	0.1445
CCDC142	-0.849
ISG15	2.62275
ZCCHC14	0.862
CREBL2	0.401625
TGDS	-1.304
DC2	0.14975
CACNA2D3	-0.447071428571429
ZNF429	-1.01775
LYPD6	-1.212
SUCLG1	-0.314166666666667
OR51I1	-1.88
MAGEH1	1.73825
PRPF40A	0.1755
SMR3A	0.716
SPINK2	-0.14325
THAP2	0.221375
NPY5R	-1.801625
IRF4	-1.0045
SPESP1	-2.07766666666667
OR10S1	0.714
DTD1	0.34575
TUBE1	-0.50425
DDX19A	-0.3125
PDPN	0.274875
TMEM34	0.3025
MGAM	-1.1565
COL3A1	5.48266666666667
GFM2	-0.4003
OR5A2	-0.039
PSG9	-1.73675
ARHGEF11	0.371666666666667
IVNS1ABP	-0.2105625
SIGIRR	0.1415
DUSP19	-0.4455
DNAJC14	-0.6226
ACSS1	-0.404125
IL1RAPL2	0.3005
C4orf30	-0.818
SEPT4	2.4235
LANCL3	-1.29275
SPAG17	1.72833333333333
PRDX3	-0.04275
HNF1A	-2.003
P4HA2	0.10525
RFWD3	0.2975
MOV10	-0.2345
DNAJA5	-0.205714285714286
