Hybridization REF	TCGA-BH-A0BZ-01A-31R-A12P-07
UBLCP1	-1.28125
SUHW3	-1.42775
TTLL1	0.842
OPN4	0.541
OR13G1	0.297
ZPBP2	0.227666666666667
HSD17B11	-1.475875
C9orf50	-0.464
DHDDS	0.4225
CTSW	1.2509
NEFM	-2.16083333333333
MRPL28	0.7535
SYN1	0.9785
PIGV	-0.248833333333333
ZIM2	-1.39175
APBB1	0.122833333333333
SND1	-0.369
C1orf123	-0.232833333333333
CHD3	-0.5815
BHLHB8	0.28575
RNASE2	0.802166666666667
BCAP31	1.741875
SLC25A44	0.846833333333333
CHD6	-0.3821
PIB5PA	0.665307692307692
SELS	0.534875
LOC541471	-0.592125
FAT2	-0.0145
ZNF81	0.181
OR4C16	0.182
FLJ10081	0.4197
LRRC4	-0.29175
CS	0.360666666666667
N4BP2	-1.23525
IGFBP7	2.20675
ZNF318	-0.22525
NDNL2	0.0725
ZNF609	-0.0585
SIRT4	-0.1335
EXOSC10	-0.67025
ECE2	0.0536666666666667
OVGP1	0.15625
GTPBP3	-1.24725
PACS2	0.5956
C19orf36	0.0468333333333334
ARL4C	0.84475
ATG4B	0.22275
UBQLNL	-1.5405
RHOXF2B	-4.4015
PLEKHG2	-1.007
GALR1	-0.789
AQP4	0.8772
HDAC7A	0.2155
DCUN1D3	0.147
OR8A1	-0.099
CCRN4L	0.691125
CBR4	-0.331166666666667
KIFC1	-2.23183333333333
SLC7A14	-1.8685
LHX5	-0.711
TRPC7	-1.012
LPXN	0.45425
SERPINA1	-1.805875
RPS13	-0.7713
BPIL3	-0.513
PRKAA1	-0.825
FADS2	-1.0918
ENAH	0.31325
PRO1768	-0.433
APBA2BP	0.5305
LIPH	1.276
C3orf33	-1.96925
RCC2	0.172428571428571
ALDH1A2	-3.5626
RNF103	2.0215
AHCY	0.133375
ALG12	0.9555
CCL17	2.53575
ZNF543	1.3865
ESRRG	-0.5133
CNGA1	-1.39125
RDH5	-0.6335
OTX1	-1.2045
PTGFR	-1.48366666666667
CDR2	1.13525
SELE	3.89325
NLGN2	-0.379
EXOSC9	-0.78325
ZNF566	-0.712
KLRC2	-3.7095
GPR12	0.754
KIAA0196	0.23825
PDRG1	-0.4205
SSR3	-0.782142857142857
MSI1	0.458
CST9	0.203
CC2D1A	1.510125
PLAGL1	-1.10427777777778
ZNF778	-0.476
RNF2	0.260125
KLF6	0.968833333333333
THBD	1.2495
tcag7.1314	0.562
NR5A1	0.2795
ABCD2	0.348
DNAJC7	-2.24
CLEC4C	0.738
TM2D3	1.209375
CCDC4	-0.534
PLAC2	2.8685
DCD	0.2085
FAAH	2.019875
POLA1	-1.26016666666667
TM7SF2	1.106875
FLJ39822	-0.703333333333333
FLOT2	0.35975
MAP4K1	0.909666666666667
SRP68	1.482125
C21orf74	0.216
ARPC5	0.65775
LOC126075	2.14675
HECW2	0.74775
ZDHHC4	0.071
ANKRD42	0.5738
PDE9A	-1.47033333333333
ABCA8	0.057
NDUFS2	1.02175
UBR5	0.04125
BTBD16	-3.31475
LOC554174	-1.054
ZNF20	0.4875
KIAA1843	-0.288
WDR17	-1.5345
C15orf33	-0.6775
RNF113A	-0.11725
CAMKK1	-1.1014
CLCN2	0.068
ANXA6	1.2465
LOC340069	0.142
EMID1	0.362875
DPM3	-0.562416666666667
ELA1	-0.551
SLC25A13	-0.554
KRT24	-0.42225
SMPD1	0.913833333333333
TH	1.7745
COL6A2	1.84078571428571
ANKS1B	-0.00566666666666665
GPR126	-1.1107
ZC3H12A	0.461333333333333
TMEM47	0.919
C2orf51	0.0766666666666667
C1orf88	0.173333333333333
HSF2BP	-0.1805
AKAP10	-0.3585
RPAP3	0.27
KLHDC8B	0.84725
STOM	1.5647
MUPCDH	0.12275
C10orf72	0.337125
PLEKHA3	0.484833333333333
TCP11L1	-0.1235
CWF19L1	0.12975
SPEF1	1.34423076923077
YSK4	0.28125
ELN	1.9668
SAMD8	-0.0933333333333333
MPI	-0.865833333333333
MEPCE	0.3897
ABCC3	-1.462625
NANOGP1	-4.134
KCNK17	1.07975
HLA-DMB	4.58433333333333
RRAGA	0.39225
ANGEL1	-0.5345
RBM32B	0.343
CPN1	-2.7335
MGC52282	0.129777777777778
HLA-A	3.0675
OR9G4	0.6785
EDNRB	-1.80575
SCD	-0.8185
C14orf80	-0.0555
BAGE2	0.073
RABL4	0.786666666666667
RCVRN	-0.061
SHANK1	0.054
NLRP7	-3.2085
CD226	1.753
STAT3	1.096875
SYNJ2	-1.0123
TPCN2	1.60766666666667
WDR36	-1.047
MBD4	-0.48925
ROBO1	-0.5946
ST3GAL6	-2.81275
SLAMF8	4.333
ATN1	0.110333333333333
GPR141	0.97725
KRT36	0.7475
TPH1	0.224
DDX52	-0.175
ZSCAN29	-0.507333333333333
TRPT1	-0.0015
DPEP3	0.9785
DENND4A	-0.9735
TSPAN16	-0.266
PTCHD2	-0.0375
LOC145814	0.1245
CAP1	0.4445
EIF5A2	-0.6916
NT5DC3	-0.911875
SEPT9	0.548125
SEZ6L2	-0.875375
EGFLAM	2.9245
VPS11	1.120125
NDUFB5	-0.5245
CIDEA	1.84633333333333
IER5L	1.57125
N6AMT1	-0.02275
FAM83C	-0.544
OXR1	0.6115
IRX1	0.325
DGKB	-1.549
GCN5L2	-1.2375
MIR16	0.556375
FBXW9	-0.05425
WDR4	-1.41283333333333
PDC	0.0605
VPS33B	0.74125
HEXB	0.124
FLJ32214	0.11825
TCEB3	-0.04425
CRLF1	-1.752
ABI3BP	0.202
C8orf22	-4.71625
PYCR1	0.922
KIAA1706	0.3525
CDK5R2	0.67125
WAS	0.612
C12orf60	-1.67275
CCBL2	-0.593625
MADD	1.441
C5orf34	-1.60625
WDR42A	1.198
KLF12	-0.986625
HSPA1A	1.78975
ITM2C	-0.746416666666667
DAPK2	1.31966666666667
LOC442590	-0.902
SUMF2	-0.399125
CENPA	-1.76846153846154
TMED5	-0.145625
CDH6	-1.1403
BRP44	0.225625
THG1L	-1.54025
GABRA2	-4.029
C14orf166	-0.306
MYL1	-1.36683333333333
TNFSF18	0.322
PAP2D	-1.217
PPIB	0.222
KLHL4	-0.7035
SFN	-1.21583333333333
CCDC127	0.841
FRAP1	0.26325
GOLGA5	0.109
SDCCAG1	-0.863125
MGC21675	-0.476833333333333
C10orf95	-0.4485
KIAA1345	-1.617
C1orf163	-1.674
LACE1	-1.83033333333333
OR10K2	-0.2465
CENPN	-2.0806
TMED2	0.94375
UGT1A6	-0.568
ANG	-0.55575
U2AF1	-0.754666666666667
CASC2	-0.5446
NMT2	-1.637
OSGEPL1	-0.390375
DFNB31	-0.0905
SLC6A20	-0.051875
DKC1	-0.5515
FXYD4	-1.455
WDR64	-0.52425
MGC5590	0.394
CREBZF	-1.06283333333333
DAZ1	0.6685
PRPSAP1	-0.28925
GCHFR	0.57
TTC7A	-0.064125
LOC196993	0.04375
UBD	3.7285
S100A1	-1.579625
RPL6	-0.964666666666667
DNAJB6	0.8534
NAGS	0.7863
C2orf58	0.32
KERA	0.751333333333333
MT1X	-0.2209
UBE2B	0.8744
KEAP1	0.76475
MST1	-4.065125
OMA1	-0.033
ABLIM2	1.0955
BCL2L13	0.2875
JAZF1	-0.371333333333333
TMEM63B	1.909
S100A8	1.1403
ARFIP2	0.4245
UROS	0.9615
KHDRBS2	-3.428
POLQ	-2.124625
SOAT1	-0.4975
SPAG4	-1.35775
MRPS30	-0.410833333333333
LOC494141	-0.076
OR2T11	0.3505
ORAOV1	-0.2703
ZNF184	-0.683666666666667
TCEB3B	0.3426
ADAM21	0.4885
GDPD1	-0.03225
SPINLW1	1.284
PRR14	0.623833333333333
KCTD9	-0.4232
NUDT3	0.81275
KIAA1822	1.4476
HIST1H4K	0.369
DFNA5	-1.67025
GABPA	-0.3285
C14orf44	0.216
POLB	-0.04075
PTAR1	-1.45575
SEC31A	0.1629
TRIM58	-2.43725
TAS2R14	-0.889
VPS8	0.539875
H1F0	0.229166666666667
PRKCB1	-1.60883333333333
UGT2A1	0.7205
TOR1B	0.158
LSS	-1.54116666666667
C2orf19	0.453
HNRNPC	0.0584285714285714
TMEM100	-2.4385
LOC116349	0.128
OR51M1	1.956
CCDC142	-0.5625
ISG15	4.0541875
ZCCHC14	-0.627
CREBL2	0.637
TGDS	-2.2955
DC2	-0.69275
CACNA2D3	-2.25771428571429
ZNF429	-1.04675
LYPD6	-1.39416666666667
SUCLG1	-0.0696666666666667
OR51I1	-0.5875
MAGEH1	1.23475
PRPF40A	-0.4365
SMR3A	0.5755
SPINK2	-1.71975
THAP2	-0.082
NPY5R	-1.31885714285714
IRF4	-1.913375
SPESP1	-1.69966666666667
OR10S1	0.275
DTD1	-0.96425
TUBE1	-1.44175
DDX19A	-0.5825
PDPN	-0.129875
TMEM34	0.311
MGAM	-0.137
COL3A1	6.22922222222222
GFM2	-0.3993
OR5A2	-0.6165
PSG9	-0.23675
ARHGEF11	0.999166666666667
IVNS1ABP	-0.814625
SIGIRR	1.48825
DUSP19	-0.2815
DNAJC14	0.9017
ACSS1	1.854125
IL1RAPL2	0.5265
C4orf30	-0.986
SEPT4	2.659
LANCL3	-2.60425
SPAG17	0.86
PRDX3	-0.579375
HNF1A	-1.194625
P4HA2	0.68975
RFWD3	-1.59016666666667
MOV10	1.15625
DNAJA5	-0.361571428571429
LOC729440	1.18075
LOC200383	-0.0675714285714286
SMC2	-1.69075
MIXL1	-0.424833333333333
TMEM9	0.5115
FAM86A	1.1455
ZNF174	0.4452
MYH14	-1.39175
CCR8	0.54475
VPS37C	1.3545
GPATCH1	0.22
B3GNT8	3.0325
TBX4	0.1665
CNR2	0.688
PCDH1	1.9055
C5orf29	3.656875
OCIAD2	0.29
PLCG2	0.4795
KIAA0247	1.874375
HRH3	0.0509
CAPN13	3.67025
CCR1	0.7675
MGC15523	1.09922222222222
UVRAG	0.608333333333333
DNAJA2	0.377666666666667
ITGA2B	-0.352666666666667
CLDN5	3.5575
PTPRN2	-0.0650714285714286
ZNF512	-0.388166666666667
PSAP	2.28514285714286
CCDC140	-0.6995
LRRC55	0.003
CYP26C1	-0.079
C8orf47	-1.312
LYN	0.3515
DUSP6	-0.650666666666667
TGFB3	3.4422
ELK1	0.7962
PCDH11Y	-0.5342
HGD	1.151
C17orf58	0.9795
MYO3A	-1.1485
SERPINE2	-3.34283333333333
AARSD1	-0.903
C14orf73	-0.235
ADAM33	0.23125
ZNF491	-1.061
MAPK6	-1.09633333333333
TCN1	0.174333333333333
SLC24A6	1.3435
UBE2R2	-0.02875
H1FNT	1.4015
TATDN2	0.483666666666667
LILRB1	2.546
P2RY5	0.443
NUCB2	0.69225
C2orf37	0.17875
SNX27	1.16266666666667
MTA3	0.701375
FOXO4	0.137125
ID4	-0.0545
SOX5	-3.19666666666667
PXMP3	0.777875
OR52M1	0.134
SFT2D3	-0.490125
INA	-3.94566666666667
MCOLN1	2.24525
NFIX	-1.0239
CLEC14A	5.62366666666667
HIBCH	-0.577
PLA2G5	2.165
TIMM10	0.205833333333333
MED17	-0.8395
COL4A4	1.1035
TPP1	0.541666666666667
GJA3	-1.77916666666667
TMPRSS5	-2.0785
AADACL3	0.1825
DNMBP	-1.1445
ENPP5	1.89316666666667
NQO1	-1.5654
ZSCAN2	-0.5795
SEC24C	1.01416666666667
GTF2A1L	-0.554
AXIN2	-0.4725
FAM33A	-0.968166666666667
C16orf13	1.027875
SPNS2	0.77375
TAF1	-1.0935
AP1G2	0.476666666666667
RBM42	0.1875
HCN2	1.51633333333333
EFHB	-0.329666666666667
RUSC1	1.96833333333333
GRIK5	0.408
USP21	0.460666666666667
ATAD3C	0.592
ORMDL2	1.0795
PRSS7	-3.3275
PSAT1	-5.581
FLJ13195	-1.3835
TBC1D1	0.0275
IFNG	4.3955
OTOS	0.222333333333333
ZNF773	0.463666666666667
EMD	-1.245
RETN	0.33275
CCL8	5.259
APH1A	2.441125
COX18	-0.912
GTF2IRD2	-0.118
CCDC82	-1.68916666666667
PAFAH2	0.8944
NPEPL1	0.1837
RP11-114G1.1	1.182
TP53INP1	1.332875
ZNF300	-1.5615
FOXL2	-3.27775
LARP2	-0.25875
LATS1	-0.591
HTR6	-0.265
SPOCK2	2.28233333333333
RNF144B	2.044
HTATIP2	-0.113625
MGC10334	0.787
CENTA2	3.18683333333333
FGF2	-2.47875
FXYD7	-0.02
PHYHIPL	-1.559875
GPR34	5.1895
DDX6	-0.838833333333333
OR10W1	0.2685
LHFPL1	-1.052
ZNF313	0.509785714285714
VPS28	2.0635
AP3M1	0.2159
AKR1CL2	-1.09525
TRAF4	1.479625
OR2B11	0.77
C19orf12	0.405833333333333
AKAP9	0.1295
C1orf62	-0.04625
SLC20A1	0.3158
FAM112A	1.697
LDB2	1.229875
MRPS23	0.32225
KLK5	1.847625
SPTB	-0.0758888888888889
EFEMP2	2.22875
EFNB2	1.7265
PCM1	-0.422642857142857
NMNAT3	1.0035
TSG101	1.00383333333333
C8orf40	-0.0568333333333333
NOB1	-1.66
ABHD3	-0.16175
GTF3C4	0.866875
PIGN	0.441666666666667
GALNTL1	0.64
AEBP1	3.8305
OR9Q1	1.4135
ANKRD2	-0.00587499999999999
CCL28	-2.779
TRIM38	1.29183333333333
TMCC1	-0.221666666666667
SMG5	0.853
LRRC7	-0.979
NCAPD2	-2.17316666666667
C6orf153	-0.29925
C1orf74	0.5155
OTUD6A	-0.114
DCP2	-1.092
TMEM24	0.3615
RPL18	0.00166666666666667
TMEM177	0.022
LRRC37A3	-0.297
C1D	-0.371666666666667
LDHC	-1.66925
UBE4B	-0.0433333333333333
NIT1	0.788375
BTN3A3	1.533375
RASD1	1.453
COMMD3	-0.55275
SHFM1	0.0985
BIRC8	-0.314666666666667
DUT	-1.50325
C12orf51	0.307
LRRC59	-0.173
LY6H	2.6005
WDR22	0.168
EDEM1	0.369571428571429
ADH1A	2.5225
PANX2	0.4504
CYP11B1	0.7895
CDC73	-0.3915
GPR172A	2.31475
GSTM3	0.138230769230769
KCNA5	0.16675
SERAC1	0.643
NFATC2	0.677
ANAPC5	-0.4072
C15orf24	-0.183
NFATC2IP	0.138583333333333
TNRC6C	0.819333333333333
MGC102966	-0.00875000000000005
FGD5	1.18816666666667
MED9	-0.314
RAB13	0.271833333333333
C15orf49	-1.118
CRYGS	-1.6703
C12orf53	-1.0263
LOC283693	-0.895
COX6B2	-0.781875
PHF14	0.2215
FAM3A	0.588375
RPL13	-0.932
PRDX2	0.1883
FLJ34047	-1.919
PRMT3	-0.1885
KCTD19	-1.7285
TRIM10	-0.759
MGC26597	-0.643
GCNT4	0.35975
GPRASP1	-0.13975
CDKN1C	-1.84425
RHBDL2	0.3764
HSPH1	0.00775000000000001
AQP1	3.25225
COL17A1	0.5577
GFAP	0.821571428571429
CDC16	-0.241
KIAA1614	0.1925
C6orf118	-0.5305
ZSWIM5	-1.06125
FAM83F	3.359
LYNX1	1.9169375
SYNPR	-0.28425
XG	4.15566666666667
PRSS16	-2.856875
KIF13B	1.65457142857143
PCDH9	-1.36725
HIST1H2AH	0.628166666666667
RBM18	-0.41625
ZNF626	0.131
HEXIM2	0.200666666666667
ITFG1	0.2295
TUBG2	1.1765
SFRS7	-0.531333333333333
C9orf14	-1.6385
EXTL1	-0.56925
GBP3	2.1776
WDR5	-0.687
RARG	0.927666666666667
MYO7A	0.72
CECR6	-0.50025
C13orf3	-1.73625
SFRS18	-1.934
ACVR1B	0.4985
PSMD1	-0.0861
C7orf31	-1.1515
ILVBL	0.29975
IFNGR1	0.4575
RNF186	-0.07925
NOL9	-0.318
MAGEL2	0.22825
SLC29A2	0.2895
NHSL1	-1.45425
RBMX	-1.0975
PSORS1C2	0.51125
RAD51L3	0.411416666666667
LCN6	1.609
ORAI2	0.185875
BRUNOL6	-0.3764
OR4K5	-0.028
CDC123	-0.05625
MSLN	-1.9565
WWTR1	-1.39816666666667
ZNF700	-1.418
COBL	-0.409
PPP1R16B	0.221125
GAS7	0.8051
MDN1	-0.502
HAAO	1.089
C9orf68	-0.1605
TNFAIP2	1.176125
FOXN1	0.172
hCG_2033311	-0.410166666666667
ATP6V0D2	0.7013
RPL41	-0.193375
SLC38A1	1.318375
ARHGAP6	-1.01716666666667
ADAD2	-0.80625
PHF20L1	-0.0948125
MCM3AP	0.597
ST3GAL3	-0.622
SNX1	0.737
ELF5	-0.12525
PARP3	-0.1675
RBM8A	-0.156125
LINGO4	0.207
ITGA9	0.651666666666667
ZFR	-0.2465
ACSL6	-0.021875
FLJ20699	0.2209
DAOA	0.0205
FABP4	4.25125
KCNB1	-0.698
CANX	0.5217
SLC25A28	1.01116666666667
ADIPOR2	0.029625
ECHDC2	0.945875
SMA4	0.51
FRZB	3.506875
PABPC1	-0.5495
DMRTB1	-0.09525
APOBEC3G	2.25325
CATSPER2	-1.83216666666667
CUEDC1	2.2525
STARD9	-1.316625
CLDN8	0.694125
LOC23117	-1.40795454545455
E2F6	-0.138166666666667
TMEM126B	-0.986833333333333
DPY19L4	0.65725
GIMAP5	3.91533333333333
NDUFA9	-0.121
FAM77C	1.216
CTPS2	-0.3975
LOC51035	0.531625
WDSOF1	0.07175
EGLN3	-0.68925
PITX3	1.11116666666667
OR52E8	1.363
GRM4	1.279
KLK1	-3.478
GPM6B	-2.36825
RRAGD	0.160666666666667
PAGE5	-4.04975
UCHL5	-1.60016666666667
ULK3	-0.430833333333333
AIM2	2.66933333333333
PNO1	-0.228
OR2F2	-0.145
GNAT2	-0.3135
SIX1	1.49525
ST13	-0.360583333333333
ZBTB44	-1.089125
TIMP2	0.2115
ZMAT4	-5.566
GTF2IRD1	0.828666666666667
ZNF19	0.529
ZNF714	-1.358
RSC1A1	0.46725
C9orf80	0.971
PSMA8	2.09083333333333
TMEM141	1.57475
COX4I1	-0.215571428571429
CTAGE1	0.790833333333333
DTWD1	-1.51225
HSD11B1	2.532
KRT6B	4.813625
ARID4B	0.372375
LHFPL3	0.32825
WWP2	0.561416666666667
ZNF326	0.3955
RGPD1	-0.626
CTSH	2.30033333333333
FASTKD1	-1.464875
PAF1	1.5759
TTC9C	-0.165
IFT57	-0.2347
PRSS36	1.116
IL20RB	-2.6575
ZNF592	0.628166666666667
DCTD	-0.4881
CFP	1.69525
MFNG	0.288875
JMJD2B	0.40875
ALDH3B1	-0.156125
THSD4	0.157833333333333
KCNJ5	3.16366666666667
LMNA	1.24566666666667
TBCD	1.4765
ZNF250	0.672333333333333
CASQ2	2.58916666666667
PEG10	-0.932583333333333
PRAME	-6.26106666666667
NP	-0.61325
TRIM59	0.4244
ZNF12	-0.272625
XTP3TPA	0.714
SIGLEC7	1.0193
PANK4	1.1035
FAM70A	-1.70916666666667
SNED1	1.77025
HIP1	-0.6143
RAET1E	-2.32333333333333
AMAC1L2	-0.485
AHNAK2	-0.879833333333333
TOE1	-0.917666666666667
RECQL4	0.99375
SPRYD3	1.3975
DPAGT1	0.812
MAGED2	2.5612
ANKRD55	-0.05075
TRPS1	3.64675
DOK7	1.9535
TFPI2	-6.82075
GTF2H3	-0.924
CYP4F11	-0.561125
LHX2	-1.61933333333333
ATG16L1	1.82733333333333
ASB12	0.567
C1orf116	1.8345
NF2	-0.5693
POM121	-0.5205
PHYHD1	-0.0712
TXNDC17	0.137666666666667
DKFZp779O175	0.502333333333333
NUP62	0.270285714285714
MYO18B	-0.0758
PRAMEF1	0.2325
TCBA1	-0.4
TMEM168	-0.774
FJX1	-0.826166666666667
CLCF1	-0.3235
SEPN1	0.428625
IGSF2	0.7965
NUDCD1	-0.356833333333333
TFF3	2.72283333333333
NDFIP1	0.745142857142857
CHCHD4	-0.6455
TNR	0.195
CUTA	0.0678333333333333
USP44	-4.9185
DPP10	-0.5794
IWS1	-0.118
PCGF1	0.2625
SULT1C4	-0.2445
NTF5	0.385
PTPN13	-0.57525
SSTR5	-0.2785
SFRP1	-3.213
IDH3B	-0.432125
SUOX	2.5675
TMCO5	1.63275
GOLT1B	-0.1075
MIB1	-0.605357142857143
PCDHGB1	-0.442
SUSD1	-0.23425
ICAM5	-3.462
PAPOLB	0.178
URM1	-0.3469
TMEM106B	0.0928333333333333
LRIG2	-0.58225
SLC27A5	-1.6315
CLIC6	1.1411
ZNF420	0.0188333333333334
SCN9A	-1.6425
KIAA1909	-1.29725
ELMOD1	-2.93825
PRKAG1	1.1895
FAM64A	0.245
EEF1G	-0.5488
SMAD5	-1.1305
INCENP	-2.04525
WASF2	-1.1195
GARS	-0.7953
CDK10	-0.2102
HLX	1.54783333333333
MDM4	-1.48275
ZNRF1	-1.12778571428571
HHATL	-1.92583333333333
FAM21C	0.9115
HIST2H3C	1.277
PFDN2	0.0935
ZNF200	-0.548
NDN	-0.08675
HBA2	-2.514
FBLN5	2.127
PUM1	-0.0683571428571429
TNNT1	-1.6
C19orf59	0.255333333333333
HNRPH2	-0.209666666666667
RAB7A	0.165166666666667
PMS2	-0.309875
BIRC3	-0.462166666666667
NRSN2	0.2535
OR52K2	0.315166666666667
SPOCK1	0.799642857142857
H2AFY	1.086
RXRB	0.96925
ZNF638	-0.369333333333333
ANKRD45	-0.219
ACTN4	0.925833333333333
FXC1	-0.58175
EIF2B5	0.78925
VPS33A	-0.0175
PINK1	0.721
FAM106A	0.595
SKIP	0.4363125
GAPDHS	-0.0956666666666667
MUM1L1	-1.244
PSTPIP1	2.16875
CNTNAP1	-1.5686
CYP26A1	-1.63325
APOL2	1.7238
TACC2	-0.021375
COX7A2L	0.492
HSD17B1	1.1956875
ARRB2	0.233
SLC7A6	-0.543
HSD17B10	-0.04475
RBJ	-0.69525
NUP155	-1.60075
MRPL10	-0.539333333333333
CYCS	-1.89936363636364
CCDC46	-0.333333333333333
TECTA	-0.029
GNAL	-0.61625
LPO	-0.114
PEBP4	0.248
DDX11	-1.3525
C18orf12	0.2215
TAF9B	-1.07083333333333
IMP4	0.17225
RPA4	-1.43266666666667
NDUFS1	-0.90825
UPK1A	-0.219333333333333
ARRDC2	1.1905
C18orf20	0.7795
AES	1.17271428571429
CD2BP2	1.26533333333333
C16orf54	1.6655
UGT2B17	-2.367125
FGFR1	0.436909090909091
CEACAM6	-0.1992
CHRM5	0.40475
CERK	-0.859875
AP3S2	0.832
ANKS4B	-1.28375
CLCNKA	0.144333333333333
ZNF208	-0.8615
HLA-DRB5	4.1135
CARKL	-0.06475
GOT1	-0.5925
CASP6	0.25
HOXA1	-0.1735
RCL1	-0.9895
ZNF181	-0.0285
RAB40B	0.644
MRPL38	0.942125
LRRN2	0.34825
C3orf25	0.4235
OR5D14	1.0745
OR10AG1	-0.313
BET1L	0.5357
FRY	2.76325
AK3L1	-1.8735
CSF3R	1.94583333333333
POLR3K	-0.0748333333333333
ATG2B	-0.917166666666667
EPS8	-0.158833333333333
DARS	-0.686375
C10orf56	0.132166666666667
DAD1	0.860166666666667
RIOK1	-0.0373333333333333
HERC2	-0.7005
HSD11B2	0.207166666666667
FAM96B	0.74175
MGC13057	-2.71828571428571
BSN	-0.846
CAND1	0.352166666666667
HCST	2.83675
ACTR10	-0.213166666666667
OR8D4	-0.296
NASP	-1.6875
COL9A2	0.849166666666667
LYZL1	-1.146
GPC5	-2.849
TBL3	1.19816666666667
CENTD2	1.4066
OR5AP2	0.17175
TLR1	2.18975
LMO6	0.1795
ZIC2	-2.17475
CPNE5	0.99175
ZMYND15	1.25225
FLJ22374	-0.276
CCDC106	0.97675
PARP16	-0.60225
PDIA3	0.49175
C14orf126	0.24125
CECR2	-0.196
SFRS1	-0.519928571428571
FIGLA	0.2085
DCP1A	-0.360833333333333
MGC45800	-1.4743
TEKT1	1.12816666666667
C10orf67	null
CLN5	0.540375
NTN2L	0.2975
GLE1L	1.053
CES2	0.2061
GNAS	0.0666111111111111
DDX53	-2.296
TSPAN13	2.85075
MRPL52	-0.3059
SPIRE2	0.1045
TAS2R39	0.3955
SCUBE3	-0.38625
UCRC	0.1456
CDKL3	-0.96825
KIAA1715	-0.0868
ZNF345	-0.2955
RTF1	-0.0735
DHRS7	0.56575
RIPK4	-1.46733333333333
EXOSC2	-0.463833333333333
MS4A2	2.37625
FGF17	-0.11575
WDR59	-1.018625
EVI2A	-0.11825
IL17RC	1.855
HS3ST1	2.2535
ITGB1BP2	-2.7355
RBPJ	-0.675333333333333
GIMAP1	4.075
INE1	-1.68033333333333
ALDH18A1	-0.37925
TPI1	-1.48225
GATA6	1.377
CABP1	-0.186833333333333
ZNF484	-0.23075
DAPK3	1.2395
GJB1	-2.97108333333333
PIN1	0.728375
SLC6A15	-3.8192
CNO	-0.06925
RIN2	2.3145
FRRS1	-0.8475
CYorf15B	-3.5635
DMRT3	1.925
ATAD1	-0.369625
OTUD4	-0.318111111111111
ATOH8	-1.29425
ZSCAN16	0.517
ASCC1	-0.583
OTUD3	-0.202625
MGC33212	0.310166666666667
YME1L1	-0.535375
RP11-218C14.6	0.17
PCBP4	0.1985
TNFRSF10A	1.47675
CDH10	-4.3965
KL	1.1815
SCP2	0.703166666666667
C9orf119	-0.56625
SON	-0.00566666666666665
MAFK	0.6155
SBNO2	2.1335
SLC6A6	0.380166666666667
SC4MOL	-0.377875
FAM35B	-0.16775
PPP1R9A	-0.844625
PDZRN3	0.45975
CXorf20	0.3225
C6orf126	-1.1825
AVEN	-0.538
FLJ21075	-2.1615
C14orf132	-1.86775
PCK2	0.40425
GUCY2C	0.0145000000000001
BARX2	-0.375
PEX11G	1.135
DAO	-0.941333333333333
C10orf49	-0.3015
EDNRA	3.0405
PPP2R5A	0.7093
DDX39	-0.421333333333333
SERF1A	-0.71725
ASCIZ	0.108
FNDC8	0.07275
PTMS	0.634125
PHF7	0.36025
PIP4K2B	0.1684375
HHLA2	2.06433333333333
BDH2	-0.6934
APOBEC2	-0.93075
PENK	-0.866166666666667
SMAD9	-1.37525
MT3	-0.75325
RGL1	0.091875
ATG10	-1.547625
DLGAP4	0.486833333333333
APPBP2	-0.378142857142857
BACE2	-0.848928571428572
LOC339344	1.38833333333333
ZNF395	-0.416125
HIST1H2BL	0.94325
ZNF467	1.850625
SLC25A21	-3.29275
PALM2	-0.705833333333333
NSUN5C	-0.257
IL5	0.660222222222222
CLSTN2	0.95225
ANXA8L2	0.37375
PTGES	1.78275
GDAP1L1	-2.747
OPRK1	-1.72116666666667
WDR20	0.43
C12orf4	0.008625
NUP88	-1.2475
XRCC6BP1	-1.0245
FCGBP	0.0292857142857143
LEMD2	1.24
NOMO1	0.692
C10orf79	0.771625
ZNF79	1.1874
OCRL	0.3736
HSPA8	-0.41775
DIDO1	0.564782608695652
PLA2R1	1.303
COG3	0.5023
NGDN	-0.17575
CBFA2T2	0.236625
PNOC	1.61825
PRRG1	-0.129416666666667
AGGF1	-0.892714285714286
DPF2	1.0815
YIPF7	0.69
TRPV5	0.11
ZNF322B	0.3455
MED12	0.122666666666667
CARS	0.07
ABCC11	5.04683333333333
C9orf25	0.917
MYH1	-0.0895
FRYL	-0.307
AGTRAP	0.57825
MMP27	0.715
ZNF432	-0.590875
OR8D1	0.211
OR13D1	-0.00999999999999998
VWA1	2.3525
STON1	0.2085
IL5RA	0.1785
PERP	-0.2169
C10orf107	-1.16416666666667
TNFSF12	2.0395
FN1	1.35679166666667
MTR	-1.00333333333333
PHLPPL	-0.496333333333333
ZNF425	1.1875
DHFR	-1.35322222222222
PPP1R12A	-0.531625
RSPO2	-2.51266666666667
ZNF7	0.7615
ZNF583	0.68525
TPMT	-0.813333333333333
GPR132	1.270625
OR2T12	-0.774
SERTAD2	-0.8005
ATP1A1	-0.5182
FRMPD3	0.75
ZNF672	-0.12775
PLXNB3	1.116125
EML5	-0.8205
FAIM3	1.3885
UBQLN2	0.26975
SORCS2	1.1105
PRIM2	-0.4095
ACVR2A	1.62333333333333
YWHAZ	1.52241666666667
PGM2L1	0.361625
GNAO1	-0.0858571428571429
