Hybridization REF	TCGA-BH-A18P-11A-43R-A12D-07
ENPP5	2.86766666666667
NQO1	-1.1257
ZSCAN2	-0.03
SEC24C	-0.221166666666667
GTF2A1L	2.77
AXIN2	0.0538
FAM33A	-1.70458333333333
C16orf13	-0.998875
SPNS2	1.177
TAF1	0.2065
AP1G2	-1.23583333333333
RBM42	0.01
HCN2	-0.1005
EFHB	0.356333333333333
RUSC1	-0.886666666666667
GRIK5	0.4305
USP21	-0.0265
ATAD3C	-0.03625
ORMDL2	-0.015375
PRSS7	-3.02625
PSAT1	-3.61125
FLJ13195	0.455833333333333
TBC1D1	0.1585
IFNG	1.47675
OTOS	0.0738333333333333
ZNF773	0.0095
EMD	-0.90825
RETN	0.069
CCL8	4.484
APH1A	-0.81675
COX18	-0.131375
GTF2IRD2	-0.33425
CCDC82	0.471916666666667
PAFAH2	0.0588
NPEPL1	-0.5929
RP11-114G1.1	0.282
TP53INP1	0.7855
ZNF300	-0.642666666666667
FOXL2	-2.5
LARP2	-0.2445
LATS1	0.26025
HTR6	0.054
SPOCK2	-0.582
RNF144B	1.90216666666667
HTATIP2	-0.919125
MGC10334	-0.14675
CENTA2	1.91466666666667
FGF2	2.4985
FXYD7	0.1965
PHYHIPL	-1.584125
GPR34	5.90675
DDX6	-0.375833333333333
OR10W1	-0.0355
LHFPL1	-0.518
ZNF313	-0.559642857142857
VPS28	0.67675
AP3M1	-0.3383
AKR1CL2	0.04775
TRAF4	-1.113625
OR2B11	0.014
C19orf12	2.03433333333333
AKAP9	0.277333333333333
C1orf62	0.885
SLC20A1	-2.7999
FAM112A	-0.04425
LDB2	3.113125
MRPS23	-0.9105
KLK5	4.034625
SPTB	0.9709
EFEMP2	1.1985
EFNB2	1.298125
PCM1	0.916071428571428
NMNAT3	2.3715
TSG101	0.620666666666667
C8orf40	1.11766666666667
NOB1	-0.76525
ABHD3	-0.1515
GTF3C4	-1.134375
PIGN	0.1435
GALNTL1	1.13975
AEBP1	0.802375
OR9Q1	-0.239
ANKRD2	-0.1175
CCL28	1.2895
TRIM38	0.349
TMCC1	0.263833333333333
SMG5	-0.35625
LRRC7	-0.495
NCAPD2	-2.52733333333333
C6orf153	-0.94925
C1orf74	-0.97225
OTUD6A	0.39
DCP2	-0.419833333333333
TMEM24	-0.55125
RPL18	-0.00633333333333334
TMEM177	-1.44925
LRRC37A3	0.4835
C1D	0.0693333333333333
LDHC	-0.81875
UBE4B	0.362
NIT1	0.799125
BTN3A3	0.771125
RASD1	5.024125
COMMD3	0.04575
SHFM1	-0.299
BIRC8	0.392
DUT	-0.491
C12orf51	0.2485
LRRC59	-1.56216666666667
LY6H	0.086
WDR22	1.22666666666667
EDEM1	-0.389571428571429
ADH1A	3.821
PANX2	-0.2305
CYP11B1	-0.062
CDC73	-0.56125
GPR172A	-1.11025
GSTM3	1.542
KCNA5	1.127875
SERAC1	-0.2875
NFATC2	0.0895
ANAPC5	-0.8499
C15orf24	0.6205
NFATC2IP	-0.743916666666667
TNRC6C	0.481166666666667
MGC102966	2.13725
FGD5	2.004
MED9	0.54875
RAB13	0.252
C15orf49	0.614
CRYGS	-0.3445
C12orf53	-0.5015
LOC283693	-0.48
COX6B2	0.231
PHF14	-0.1925
FAM3A	0.097
RPL13	0.312
PRDX2	0.0263
FLJ34047	-1.124
PRMT3	-1.23425
KCTD19	-2.1145
TRIM10	-0.684333333333333
MGC26597	-0.593
GCNT4	-0.19075
GPRASP1	2.777
CDKN1C	2.62433333333333
RHBDL2	0.6655
HSPH1	-1.71
AQP1	4.309625
COL17A1	3.0518
GFAP	0.670625
CDC16	0.14075
KIAA1614	1.1125
C6orf118	0.036
ZSWIM5	-1.11975
FAM83F	2.2755
LYNX1	1.01225
SYNPR	0.05325
XG	2.14166666666667
PRSS16	1.392875
KIF13B	1.3125
PCDH9	2.461
HIST1H2AH	0.628833333333333
RBM18	-0.62725
ZNF626	0.75375
HEXIM2	-0.0228333333333333
ITFG1	0.2275
TUBG2	-0.726
SFRS7	-0.41825
C9orf14	-0.4665
EXTL1	-0.63075
GBP3	1.5605
WDR5	-1.27675
RARG	0.254833333333333
MYO7A	0.003375
CECR6	-0.5975
C13orf3	-4.544
SFRS18	0.04175
ACVR1B	-0.133833333333333
PSMD1	-0.8495
C7orf31	0.7785
ILVBL	-0.00375
IFNGR1	1.888
RNF186	3.74325
NOL9	-0.87775
MAGEL2	1.50625
SLC29A2	-0.78325
NHSL1	-1.0535
RBMX	-0.527
PSORS1C2	0.339125
RAD51L3	0.07125
LCN6	1.4035
ORAI2	-1.672625
BRUNOL6	0.3937
OR4K5	-0.261
CDC123	-0.77275
MSLN	-2.2845
WWTR1	-1.04166666666667
ZNF700	-0.742333333333333
COBL	-0.3435
PPP1R16B	1.21875
GAS7	-1.3278
MDN1	-1.199375
HAAO	1.0435
C9orf68	1.56725
TNFAIP2	0.310125
FOXN1	-0.3455
hCG_2033311	-1.18633333333333
ATP6V0D2	-0.378555555555556
RPL41	0.331375
SLC38A1	-0.41
ARHGAP6	-0.519181818181818
ADAD2	0.6995
PHF20L1	-0.131875
MCM3AP	-0.151833333333333
ST3GAL3	0.4085
SNX1	0.326166666666667
ELF5	2.65125
PARP3	1.1915
RBM8A	-0.5940625
LINGO4	-0.249
ITGA9	0.846833333333333
ZFR	-0.202
ACSL6	-0.433625
FLJ20699	1.3654
DAOA	0.18225
FABP4	6.9295
KCNB1	3.06825
CANX	-0.0315
SLC25A28	0.979333333333333
ADIPOR2	0.83475
ECHDC2	3.14125
SMA4	-1.068
FRZB	3.965625
PABPC1	-0.7015
DMRTB1	0.04775
APOBEC3G	0.409
CATSPER2	-1.03566666666667
CUEDC1	0.4325
STARD9	0.7925
CLDN8	5.448375
LOC23117	-0.538954545454545
E2F6	-1.08311111111111
TMEM126B	-0.0121666666666667
DPY19L4	0.15975
GIMAP5	3.85466666666667
NDUFA9	-0.326666666666667
FAM77C	-4.3065
CTPS2	-0.632
LOC51035	0.82375
WDSOF1	-1.59375
EGLN3	-2.064625
PITX3	0.0143333333333333
OR52E8	0.1095
GRM4	-0.5725
KLK1	-2.9555
GPM6B	0.729875
RRAGD	1.50266666666667
PAGE5	-2.86425
UCHL5	-1.67
ULK3	-1.21583333333333
AIM2	-0.6195
PNO1	-1.64616666666667
OR2F2	0.2145
GNAT2	-0.7455
SIX1	2.068
ST13	1.2815
ZBTB44	0.574625
TIMP2	-0.032
ZMAT4	-2.482
GTF2IRD1	-0.814
ZNF19	0.581666666666667
ZNF714	-0.38925
RSC1A1	0.028
C9orf80	-0.05825
PSMA8	0.556333333333333
TMEM141	-0.19975
COX4I1	0.505
CTAGE1	-0.00500000000000001
DTWD1	0.41025
HSD11B1	2.9325
KRT6B	5.320875
ARID4B	0.578125
LHFPL3	0.5015
WWP2	0.309166666666667
ZNF326	-0.447666666666667
RGPD1	-0.271
CTSH	0.216666666666667
FASTKD1	-0.97625
PAF1	0.3293
TTC9C	-0.312
IFT57	0.7254
PRSS36	0.9115
IL20RB	-1.7775
ZNF592	0.101333333333333
DCTD	0.0382
CFP	1.1585
MFNG	0.78375
JMJD2B	-0.1175
ALDH3B1	-0.88025
THSD4	0.946833333333334
KCNJ5	1.67116666666667
LMNA	-0.238833333333333
TBCD	-0.53325
ZNF250	-0.181666666666667
CASQ2	4.593
PEG10	-2.42108333333333
PRAME	-6.3172
NP	-1.087375
TRIM59	-2.15516666666667
ZNF12	0.089875
XTP3TPA	-1.5685
SIGLEC7	-1.1248
PANK4	-0.51775
FAM70A	-0.2585
SNED1	0.78225
HIP1	0.0486
RAET1E	-0.949
AMAC1L2	-0.762
AHNAK2	-0.706583333333333
TOE1	-1.00833333333333
RECQL4	-3.6755
SPRYD3	0.54175
DPAGT1	-1.13975
MAGED2	1.0007
ANKRD55	-0.73825
TRPS1	2.78275
DOK7	-2.25425
TFPI2	-3.63925
GTF2H3	-1.2135
CYP4F11	-1.0205
LHX2	-5.19216666666667
ATG16L1	-0.320166666666667
ASB12	-0.086
C1orf116	3.303625
NF2	-0.41495
POM121	-0.3703
PHYHD1	2.5194
TXNDC17	-1.23333333333333
DKFZp779O175	-0.1075
NUP62	-0.820571428571429
MYO18B	-0.7585
PRAMEF1	-0.285
TCBA1	0.5045
TMEM168	0.91125
FJX1	-0.646666666666667
CLCF1	-0.48575
SEPN1	0.074625
IGSF2	-0.132666666666667
NUDCD1	-1.18366666666667
TFF3	0.723333333333333
NDFIP1	0.932142857142857
CHCHD4	-0.21775
TNR	0.3255
CUTA	-0.572333333333333
USP44	-2.0285
DPP10	0.213833333333333
IWS1	-0.440666666666667
PCGF1	0.15925
SULT1C4	0.8415
NTF5	3.9495
PTPN13	1.00975
SSTR5	0.3805
SFRP1	2.73525
IDH3B	-0.377125
SUOX	1.68666666666667
TMCO5	0.24175
GOLT1B	-0.71175
MIB1	-0.277714285714286
PCDHGB1	-0.0545
SUSD1	-0.214
ICAM5	-2.21116666666667
PAPOLB	-0.27925
URM1	-0.2111
TMEM106B	-0.0286666666666667
LRIG2	-0.74325
SLC27A5	-0.9765
CLIC6	2.0385
ZNF420	1.00216666666667
SCN9A	0.4821
KIAA1909	-0.09425
ELMOD1	0.5535
PRKAG1	0.63025
FAM64A	-4.94233333333333
EEF1G	-0.4744
SMAD5	0.72525
INCENP	-3.09075
WASF2	0.0745
GARS	-2.0267
CDK10	-0.779
HLX	1.49583333333333
MDM4	-0.331
ZNRF1	-0.830857142857143
HHATL	1.1065
FAM21C	0.4834
HIST2H3C	0.0605
PFDN2	0.635375
ZNF200	-0.887
NDN	2.7175
HBA2	0.318333333333333
FBLN5	2.89725
PUM1	0.077
TNNT1	-4.40016666666667
C19orf59	-0.789166666666667
HNRPH2	0.294833333333333
RAB7A	0.214
PMS2	-0.510125
BIRC3	-1.2145
NRSN2	-0.0505
OR52K2	0.146833333333333
SPOCK1	-1.37321428571429
H2AFY	-0.9205
RXRB	-0.105
ZNF638	0.1375
ANKRD45	0.1645
ACTN4	-0.0303333333333333
FXC1	0.3755
EIF2B5	-0.53325
VPS33A	-0.333
PINK1	1.013375
FAM106A	-0.3835
SKIP	1.99525
GAPDHS	0.35875
MUM1L1	2.087
PSTPIP1	0.3475
CNTNAP1	-1.8226
CYP26A1	-2.329
APOL2	-0.1521
TACC2	1.17714285714286
COX7A2L	0.123642857142857
HSD17B1	1.5963125
ARRB2	-0.5175
SLC7A6	-0.3239
HSD17B10	-0.27275
RBJ	0.70425
NUP155	-2.093
MRPL10	0.0141666666666667
CYCS	-1.09858333333333
CCDC46	1.77533333333333
TECTA	0.3125
GNAL	0.797
LPO	-0.493
PEBP4	2.23225
DDX11	-2.49775
C18orf12	0.1965
TAF9B	0.02825
IMP4	0.015
RPA4	-0.3495
NDUFS1	-0.05425
UPK1A	-0.780666666666667
ARRDC2	-0.2085
C18orf20	0.3915
AES	0.7365
CD2BP2	0.234666666666667
C16orf54	0.2265
UGT2B17	-1.191125
FGFR1	0.581136363636364
CEACAM6	-2.9256
CHRM5	0.43375
CERK	-0.7335
AP3S2	0.666285714285714
ANKS4B	-0.93
CLCNKA	0.424166666666667
ZNF208	0.421333333333333
HLA-DRB5	4.247
CARKL	-0.61975
GOT1	-0.986666666666667
CASP6	0.1315
HOXA1	-0.297
RCL1	0.1205
ZNF181	1.16083333333333
RAB40B	1.732
MRPL38	0.2765
LRRN2	0.58325
C3orf25	0.1985
OR5D14	0.3
OR10AG1	-1.5475
BET1L	0.8112
FRY	4.05875
AK3L1	0.02
CSF3R	0.404
POLR3K	-1.513
ATG2B	0.179666666666667
EPS8	1.0045
DARS	-0.20325
C10orf56	1.94283333333333
DAD1	-0.15
RIOK1	-0.745833333333333
HERC2	-0.07675
HSD11B2	0.0346666666666667
FAM96B	-0.5295
MGC13057	-0.387375
BSN	-0.03875
CAND1	-0.662833333333333
HCST	1.40725
ACTR10	0.744666666666667
OR8D4	0.1575
NASP	-1.7381
COL9A2	0.7
LYZL1	1.1005
GPC5	-1.41825
TBL3	-0.8875
CENTD2	0.5551
OR5AP2	0.22525
TLR1	1.938
LMO6	-0.2765
ZIC2	-3.8025
CPNE5	1.11975
ZMYND15	0.938
FLJ22374	-0.043
CCDC106	0.46275
PARP16	-0.1405
PDIA3	-0.5905
C14orf126	0.265
CECR2	-0.319
SFRS1	-0.914642857142857
FIGLA	0.886
DCP1A	0.236166666666667
MGC45800	1.1061
TEKT1	0.1778
C10orf67	0.0765
CLN5	1.586625
NTN2L	-0.097
GLE1L	-0.9405
CES2	0.5259
GNAS	-0.212277777777778
DDX53	0.4055
TSPAN13	1.635
MRPL52	-1.0414
SPIRE2	-0.86125
TAS2R39	0.0505
SCUBE3	-0.416
UCRC	0.6799
CDKL3	0.64675
KIAA1715	-0.0237
ZNF345	1.03025
RTF1	-0.191875
DHRS7	1.27875
RIPK4	-0.656666666666667
EXOSC2	-1.36183333333333
MS4A2	2.362
FGF17	-0.0165
WDR59	-0.42525
EVI2A	-2.13125
IL17RC	0.694
HS3ST1	1.961
ITGB1BP2	-1.427
RBPJ	-0.474
GIMAP1	4.458
INE1	-0.920166666666667
ALDH18A1	-1.09375
TPI1	-2.1185
GATA6	0.67975
CABP1	1.17133333333333
ZNF484	0.1915
DAPK3	-0.2405
GJB1	-2.1765
PIN1	0.171875
SLC6A15	-2.753
CNO	-0.66225
RIN2	1.69475
FRRS1	-0.0585
CYorf15B	-3.764
DMRT3	2.01471428571429
ATAD1	0.457625
OTUD4	-0.282722222222222
ATOH8	1.1505
ZSCAN16	0.35675
ASCC1	-0.1835
OTUD3	0.252625
MGC33212	-0.6865
YME1L1	-0.302
RP11-218C14.6	0.135
PCBP4	0.122
TNFRSF10A	-0.46075
CDH10	-2.42116666666667
KL	2.415875
SCP2	1.77091666666667
C9orf119	0.14225
SON	0.0150833333333334
MAFK	-0.511
SBNO2	-0.0685
SLC6A6	-0.7595
SC4MOL	-1.510875
FAM35B	0.15375
PPP1R9A	0.55075
PDZRN3	1.44425
CXorf20	-0.2935
C6orf126	-0.0767499999999999
AVEN	0.38375
FLJ21075	-0.8645
C14orf132	-0.052875
PCK2	1.001125
GUCY2C	-0.291
BARX2	0.49475
PEX11G	1.273
DAO	-0.454666666666667
C10orf49	0.37225
EDNRA	2.97983333333333
PPP2R5A	2.3156
DDX39	-2.6185
SERF1A	-0.23275
ASCIZ	0.5334
FNDC8	0.3205
PTMS	-0.31575
PHF7	1.0555
PIP4K2B	-0.026
HHLA2	0.033
BDH2	1.2029
APOBEC2	-0.4485
PENK	0.0375
SMAD9	0.09375
MT3	-0.8665
RGL1	0.86425
ATG10	-0.525625
DLGAP4	-0.0506666666666667
APPBP2	-0.368714285714286
BACE2	-0.834
LOC339344	0.1
ZNF395	0.6065
HIST1H2BL	-1.87375
ZNF467	0.20225
SLC25A21	-0.58675
PALM2	0.244
NSUN5C	-1.531
IL5	-0.00569999999999999
CLSTN2	2.584
ANXA8L2	1.8815
PTGES	1.034375
GDAP1L1	-1.97066666666667
OPRK1	1.4355
WDR20	0.996916666666667
C12orf4	0.00724999999999999
NUP88	-0.348875
XRCC6BP1	0.436666666666667
FCGBP	1.1305
LEMD2	0.05975
NOMO1	-0.7775
C10orf79	0.754375
ZNF79	0.5189
OCRL	0.1053
HSPA8	-1.33654166666667
DIDO1	-0.361708333333333
PLA2R1	1.36925
COG3	0.000399999999999998
NGDN	0.0265
CBFA2T2	0.03025
PNOC	-1.76675
PRRG1	0.431416666666667
AGGF1	-0.421428571428571
DPF2	-0.62
YIPF7	-0.9785
TRPV5	0.76425
ZNF322B	0.299
MED12	0.069
CARS	-0.423166666666667
ABCC11	2.962
C9orf25	-0.015
MYH1	4.1625
FRYL	0.17925
AGTRAP	-0.6355
MMP27	1.0315
ZNF432	0.339875
OR8D1	-0.289
OR13D1	-0.00774999999999998
VWA1	1.4305
STON1	1.824
IL5RA	0.22475
PERP	0.4975
C10orf107	0.456666666666667
TNFSF12	3.08425
FN1	-3.5455
MTR	-0.275166666666667
PHLPPL	-0.0433333333333333
ZNF425	0.76225
DHFR	-0.798833333333333
PPP1R12A	0.504875
RSPO2	-1.082875
ZNF7	-0.3175
ZNF583	0.6185
TPMT	-1.01333333333333
GPR132	0.408375
OR2T12	0.09575
SERTAD2	0.2925
ATP1A1	-0.6092
FRMPD3	-0.06775
ZNF672	-0.507
PLXNB3	0.399125
EML5	0.32
FAIM3	-0.598
UBQLN2	0.54825
SORCS2	0.81675
PRIM2	-2.2715
ACVR2A	1.24966666666667
YWHAZ	-0.0655
PGM2L1	-0.029375
GNAO1	0.0698571428571429
RPL10	-0.18
RPS6KA6	-0.168
PFKL	-0.634
SH3D19	2.823
AURKB	-4.17216666666667
ZC3H6	1.882875
DISC1	-0.278166666666667
FLJ39660	-3.52433333333333
TMEM25	1.93475
OSBPL10	-0.200125
CLTCL1	-0.620666666666667
ALG6	-1.03275
CATSPER4	0.305
LRTM1	-0.4635
RRAD	2.445
TIPIN	-1.991
CARD14	0.201
RBM9	0.583833333333333
RASSF4	1.007
SLC25A18	2.99566666666667
C6orf58	1.39716666666667
IGHD	0.0555
PLA2G6	-0.222
TPT1	1.8385
SEC63	0.8373
CCDC113	0.1495
TDRD10	0.86925
KIAA1666	-1.227125
TOR1AIP1	0.793666666666667
SYTL4	0.436666666666667
SPRR2F	-0.9135
CEBPD	3.283
SNTG2	3.05575
C20orf77	-0.630416666666667
TAS2R49	0.169
C6orf173	-2.191
SVEP1	2.4376
PXN	-0.524571428571429
VIL2	-0.777083333333333
C5orf21	1.49241666666667
DIXDC1	0.695875
GANAB	-0.792666666666667
PDSS1	-2.11
NGFR	1.59175
ATP8B4	2.6835
BMP8A	1.2965
CCDC132	-0.0686666666666667
GNRH1	-0.438
OR10T2	-0.2965
PDGFD	4.3535
OR6W1P	0.064
HARS	-0.485666666666667
KRT77	-0.78
AQP8	-0.221
ITGB1	1.3556
ZNF254	0.5122
PAX1	-0.0606666666666667
PSMC4	-1.3009
ANKRD22	1.954
PSMD8	0.428666666666667
HTR1E	-0.607166666666667
SOX10	0.5779
OR5B2	0.751
RABGEF1	-0.526357142857143
MAP1LC3B	0.24725
CYB5R4	0.44275
AGXT2L1	-1.373
FLJ41603	2.61033333333333
TRAPPC2	0.16
FNTB	0.0206
FLJ14107	-0.586166666666667
AURKAIP1	0.18875
DSE	1.98875
NFKBIZ	0.852
OSBPL3	-2.91333333333333
LOC130576	0.92975
SLC39A9	0.027
LOC137886	-0.21625
RHCE	-3.413
ATG7	-0.509
FAM82A	1.60433333333333
FBN3	-0.267
MCFD2	-0.906
CASP14	-0.3175
EPS15	1.06308333333333
SFRS2B	1.2975
C19orf47	1.0205
PLAC9	3.006
GPR23	-0.372
BTNL3	0.5615
RGS8	0.2665
GNS	0.970375
ENO2	-3.54566666666667
CBX1	-0.5515
PEX26	-0.0945
LRP5	0.865833333333333
ADAMTSL4	0.0508333333333333
ARR3	-0.255333333333333
MAP1A	-0.23225
CD2	2.5505
NAV2	0.0895625
TMEM69	-0.63825
ATXN7	-1.02983333333333
CHN2	0.0875
ZNF781	1.185
HAS2	-4.1305
KIAA0241	-1.38483333333333
BIC	-0.157
MOBKL2A	0.25075
CYP2C9	0.682
CNOT7	-0.0259285714285714
SFRS10	-0.75125
CST11	-0.2
FLJ37543	-0.3485
NKAP	-0.46075
RUNX1T1	4.82225
EAF1	-0.4288
IL4I1	-0.21275
LRRC61	-0.941666666666667
PSIP1	-1.04966666666667
SPRR4	0.0445
ZFP90	0.459833333333333
AP2B1	-1.18184615384615
SLC30A7	-0.590583333333333
C7orf28A	-0.219166666666667
S100B	3.71816666666667
BMP2	-0.678875
ESR1	2.0235
ZFPL1	0.1765
ARHGAP12	0.55475
LRRC19	0.1975
ZNF767	-0.818833333333333
NACA	0.8044
OLIG1	-2.67475
PRF1	1.02075
LST1	1.957
SPATA9	1.9165
CNFN	0.014
CDK4	-1.0147
TCF15	2.64066666666667
PARC	0.29225
PPM2C	1.483
LOC283345	-0.509
FAM107B	0.899
DMXL1	0.182375
RBM3	0.534375
HTR5A	-0.751166666666667
SCFD1	-0.143666666666667
EPHB3	1.86925
ROPN1L	-0.352166666666667
RAMP3	1.66725
TSPYL5	2.04845454545455
GAP43	-3.222
PAPD4	-0.01425
PDE3A	-0.75525
TNFRSF10C	1.06125
JMJD5	-0.277166666666667
RASGEF1A	0.8396
C16orf65	0.183166666666667
HIPK3	0.508
XYLT2	-0.16075
XPOT	-1.6225
GAL3ST1	-0.817
DHCR7	-1.883
AMIGO3	0.0708333333333333
FGFR4	-1.76666666666667
CRAT	1.181125
PPP1R14D	0.115
TRIM14	-0.9472
TMPRSS11D	-1.182
SLC7A11	-2.96592857142857
OR10H2	0.0775
PPM1E	-0.9004
DOCK4	0.382625
FAM127A	0.447
ENOPH1	-0.89425
SLC5A3	-0.5841
ZNF530	-0.6369
NTS	-6.8975
FRMD4A	1.0415
BCL11B	-2.71283333333333
PRM1	-0.0145
UQCC	-0.2162
S100A16	0.1605
PLS3	0.42275
WWOX	0.1745
CCDC23	1.6395
GTSE1	-3.69433333333333
GP2	2.213
FLJ32549	-0.401625
CHIT1	2.1615
KLF9	1.012
RPS24	0.5269
MIA	1.4395
FIGN	0.207
PYROXD1	1.04475
PCSK2	-0.412875
MRPL9	-0.25075
RPL24	0.0715
C12orf32	-1.75575
HIST1H2BE	-2.032
RGS18	2.1755
LFNG	1.227125
RAB4B	-0.0946
FBXO25	1.31583333333333
TSPAN31	1.07933333333333
ARL8A	0.143857142857143
C10orf83	-0.5553
OR51B6	0.3085
CNKSR2	0.0675
C1orf156	0.542
IBSP	-0.247
GFRA2	0.9527
ALKBH7	0.7068
NEK10	1.35575
VN1R3	0.386333333333333
LOC91948	-1.468
CPZ	-0.61025
IHPK3	-0.199166666666667
COL8A1	0.13075
RBPJL	-0.1525
OR10A4	0.368
CASP8AP2	-0.715875
MMP12	-0.64
OR8B12	0.3645
CDCA5	-5.10916666666667
LIX1L	0.25575
PEX11B	0.275375
GABRA1	0.1765
HABP2	-0.4775
REEP1	0.671
FBXO15	1.64375
CD68	0.2355
WFDC9	0.172
GHDC	0.445
SMARCA1	0.4955
SPAST	-0.649666666666667
PLXND1	0.62475
MLCK	0.2825
INTS5	-0.2605
BSG	-0.689285714285714
PARP8	1.00216666666667
TEAD4	-1.80833333333333
ZNF498	-0.437875
TMEM89	-0.286833333333333
DTX4	1.490625
TNRC6B	0.809125
ARMC2	-0.0565
FGFBP1	0.634833333333333
TIMM8A	-1.47733333333333
AJAP1	-2.4868
ZNF608	1.09625
SLC25A42	0.23125
SYP	0.0235
MMP11	-0.916166666666667
USP40	0.7149
C3orf62	0.157166666666667
MYO1E	-0.8844
LRFN4	-1.02575
XCL1	0.469166666666667
GPR155	1.47
VPS29	0.50425
CARHSP1	-1.13225
ARHGAP20	2.909
GREM2	0.258928571428571
CCDC102B	2.43075
ZNF577	1.34216666666667
HDDC2	0.2355
SHC2	0.8283
NCOA5	-0.299833333333333
INPPL1	-0.756
CHGB	-2.3668
IHH	0.3515
DDEF2	-0.45025
DIAPH3	-3.76028571428571
BUB3	-1.19025
GGH	-1.99688888888889
VPS35	-0.0923
CNN2	0.757416666666667
ASNA1	-0.603
WDTC1	0.27
AMAC1	0.8125
HAS3	1.07466666666667
SLC1A6	-1.40866666666667
ZNF563	-0.1125
C1S	3.45025
TCF7L1	2.22525
OR10Z1	0.538
ME2	-0.754
C6orf151	-0.422125
KPNA4	-0.1857
GLO1	-1.156625
WDR61	-0.221666666666667
CD302	3.13575
SIRT7	-0.8715
C11orf59	0.67775
PKIG	0.47525
PPIL3	-0.71925
CCDC74B	-0.485125
ZNF528	0.1715
EFNA5	0.2405
FCGRT	2.384
NOL4	0.3538
CCS	-0.044
LOC374491	-0.3765
MFSD7	2.5555
ZNF555	0.5495
LIMS3	0.74125
TSSC4	0.143166666666667
COL11A2	-0.604
C1orf119	1.227
BPNT1	-0.92775
CHRNA6	-0.0015
C1orf173	0.4904
PLD2	0.47625
ORC1L	-5.02475
SASH1	2.19525
CDC14B	0.5465
RLBP1L1	1.19075
LDLRAP1	-0.1539
NAT8B	-0.2555
HHEX	-2.146
LGALS7	2.93325
PLCH1	-0.768142857142857
OR1M1	-0.027
PRAMEF16	-0.53775
HECTD1	-0.0935
C14orf39	0.2425
TLN2	2.0233
HDAC4	-1.05464285714286
SYCP2L	-2.10575
GLRA1	0.1405
RPS6	0.53825
hCG_1757335	0.289
KLHL1	-0.68
CTNNBIP1	1.41433333333333
SCAND2	-0.1589
HMGN2	-0.3411
YAF2	-0.44375
BRPF1	-0.49825
LIAS	0.71625
CTA-246H3.1	-2.946
SAG	0.22725
C20orf10	0.0955
HNRNPA2B1	-1.17
GADD45A	-0.5825
MSH4	0.447
TMEM70	-0.29025
HIST1H2AM	-1.70025
C19orf26	0.119
C1orf50	0.64575
GNG3	-0.7495
FTO	1.49225
CALCB	-0.2585
PPP3R1	0.015375
C15orf42	-4.99
CCNJ	-0.80575
GNAZ	1.18446666666667
PSD	-0.152
FAM57A	-2.024
STIM2	0.816666666666667
DHX8	-0.59325
MOGAT3	-0.37925
UBE3B	0.912666666666667
PLAT	1.0095
C6orf206	1.256
COPE	-0.8906
EIF3A	0.4295
C1QL2	0.8355
IQCE	-0.0508333333333333
KIAA0182	0.09
SLC22A7	-0.1591
PPFIA2	0.277
ADAMTS15	-0.1
ODZ1	-0.262
THBS4	4.305
ARHGAP1	0.6855
B4GALNT3	-0.502333333333333
FCHO1	-2.189
LOC440456	-0.01675
HOXD10	0.160666666666667
CXCR3	0.527166666666667
CHI3L2	1.489375
SRPX2	1.8085
ZNF132	0.948166666666667
UBAC2	-0.252666666666667
RPL32P3	0.038
CBWD6	-0.0785
ST6GALNAC4	-0.597
KIAA0391	-0.4375
LOC388969	-0.37725
KRTAP5-8	0.589
ZNF786	-0.22075
LYVE1	4.30016666666667
GPR144	1.11925
APOH	-6.546
TSC22D2	0.4575
PLCD1	0.88725
FLG2	0.05
M-RIP	0.8802
NDUFV1	-0.235
POLDIP2	0.0661666666666667
RAB3GAP2	0.109833333333333
RPSAP15	-0.7765
CLEC7A	0.140625
HSPA14	-1.24675
TAAR5	0.154
FAM132A	-0.251
C2orf43	-0.626
OR10V1	-0.119
SELPLG	-0.6645
C1QTNF6	-1.61583333333333
OPCML	0.2057
DTYMK	-1.79
ALDH16A1	-0.258
F13B	-0.8535
MGC16169	0.4515
KIRREL2	-1.18966666666667
C14orf32	-0.298166666666667
SLAIN2	0.8666
HSD3B2	-0.00949999999999998
AMMECR1L	-0.3219
LRRC37B	-0.353
HMG20A	-0.337833333333333
C22orf27	0.3256
FBXL22	0.978
AP1B1	-0.288833333333333
TNKS1BP1	1.03325
CD74	3.33825
HSPA12B	2.9205
PLSCR1	0.391166666666667
SLC35E1	-0.7285
FEZ1	-1.396
APOD	4.418875
C16orf44	0.016
C1orf166	-0.407
KCTD11	0.573
NELF	-1.85675
SRP54	-0.692166666666667
MGC35361	0.2475
GPR35	-2.125
NRGN	-1.0015
SIGLEC12	-0.05975
SCN1B	0.0065
IFNW1	-0.167
STAR	-3.883
HLA-DQA2	1.52366666666667
RNASEH2B	-0.80225
TAAR2	-0.0635
VAMP5	1.53533333333333
TUBA1C	-2.1855
PIK3R2	-0.756625
ARD1A	-0.6715
EBF2	1.01316666666667
CAMSAP1L1	0.564
CYP3A43	0.2105
AKR1B1	-1.99325
KIAA1729	0.271625
KAL1	1.2295
CYBB	0.07275
UXS1	-0.6485
LOC338579	0.146
C11orf45	0.08525
SHB	-0.056875
IKZF4	0.228625
NDUFA1	0.420875
HSPE1	-1.7615
C1orf215	-0.0095
GPR113	-0.0205
ZNF573	0.77875
TBX18	2.4275
GGTA1	5.859
PCDHGA8	-0.0295
