Hybridization REF	TCGA-E2-A15A-06A-11R-A12D-07
EMD	-0.70125
RETN	0.635
CCL8	2.8635
APH1A	-0.575
COX18	-0.278
GTF2IRD2	-0.142
CCDC82	-0.87275
PAFAH2	0.6175
NPEPL1	0.3085
RP11-114G1.1	0.237
TP53INP1	1.726875
ZNF300	-2.217
FOXL2	-3.145
LARP2	0.141
LATS1	0.369
HTR6	0.4405
SPOCK2	1.53083333333333
RNF144B	1.64433333333333
HTATIP2	0.1865
MGC10334	-0.136
CENTA2	2.40033333333333
FGF2	-2.1615
FXYD7	0.404
PHYHIPL	-1.857375
GPR34	3.86625
DDX6	-0.4405
OR10W1	-0.175
LHFPL1	-0.6
ZNF313	0.276785714285714
VPS28	2.05225
AP3M1	0.0588
AKR1CL2	-0.5485
TRAF4	0.31675
OR2B11	0.1505
C19orf12	0.0546666666666667
AKAP9	0.0983333333333333
C1orf62	0.135
SLC20A1	-0.7081
FAM112A	0.354
LDB2	1.116625
MRPS23	0.1595
KLK5	-0.465
SPTB	-0.2021
EFEMP2	0.45625
EFNB2	-0.236875
PCM1	-0.906857142857143
NMNAT3	1.717375
TSG101	0.765333333333333
C8orf40	-0.257333333333333
NOB1	-1.24225
ABHD3	-0.665
GTF3C4	-0.65575
PIGN	0.405
GALNTL1	0.81075
AEBP1	2.3255
OR9Q1	0.2985
ANKRD2	-0.395125
CCL28	-3.4695
TRIM38	0.835666666666667
TMCC1	-0.12625
SMG5	0.73825
LRRC7	-0.1975
NCAPD2	-1.4225
C6orf153	-0.2355
C1orf74	-0.426
OTUD6A	0.2545
DCP2	-0.665166666666667
TMEM24	0.19625
RPL18	-0.5855
TMEM177	-0.43575
LRRC37A3	-0.0705
C1D	0.0756666666666667
LDHC	-1.1605
UBE4B	-0.0186666666666667
NIT1	0.4435
BTN3A3	1.063125
RASD1	-0.706571428571429
COMMD3	0.138
SHFM1	-0.12425
BIRC8	0.01575
DUT	-0.345
C12orf51	0.4235
LRRC59	-0.721166666666667
LY6H	0.16125
WDR22	0.402416666666667
EDEM1	-0.1955
ADH1A	2.7425
PANX2	-0.169
CYP11B1	0.08525
CDC73	-0.34125
GPR172A	1.21475
GSTM3	-1.52530769230769
KCNA5	-0.037625
SERAC1	0.9955
NFATC2	0.3125
ANAPC5	-0.1856
C15orf24	0.75825
NFATC2IP	-0.547166666666667
TNRC6C	0.351333333333333
MGC102966	-4.089125
FGD5	0.5815
MED9	-0.129
RAB13	0.0226666666666667
C15orf49	0.004
CRYGS	0.2928
C12orf53	-0.2743
LOC283693	-0.526
COX6B2	-0.257
PHF14	0.13075
FAM3A	0.23525
RPL13	-0.4571
PRDX2	-0.369
FLJ34047	-1.30625
PRMT3	-0.1535
KCTD19	-1.038
TRIM10	-0.577666666666667
MGC26597	-0.0843333333333333
GCNT4	-0.025
GPRASP1	0.83475
CDKN1C	-1.78391666666667
RHBDL2	0.4275
HSPH1	0.4705
AQP1	2.786625
COL17A1	-3.113
GFAP	0.197125
CDC16	0.6135
KIAA1614	0.07
C6orf118	0.089
ZSWIM5	-0.27075
FAM83F	2.66075
LYNX1	1.735875
SYNPR	0.046
XG	-0.111666666666667
PRSS16	-2.201625
KIF13B	0.660142857142857
PCDH9	-0.99725
HIST1H2AH	1.73666666666667
RBM18	-0.66975
ZNF626	1.049125
HEXIM2	-0.458166666666667
ITFG1	0.161
TUBG2	-0.067
SFRS7	-0.1665
C9orf14	-0.1655
EXTL1	0.1185
GBP3	1.978
WDR5	-1.64775
RARG	0.991166666666667
MYO7A	0.509125
CECR6	0.44475
C13orf3	-1.00125
SFRS18	-0.616625
ACVR1B	0.0186666666666667
PSMD1	0.0783
C7orf31	-0.230833333333333
ILVBL	-0.699
IFNGR1	0.88825
RNF186	0.152
NOL9	-0.378
MAGEL2	-0.593
SLC29A2	-0.539
NHSL1	-1.535
RBMX	-0.36
PSORS1C2	0.20275
RAD51L3	0.453333333333333
LCN6	0.1105
ORAI2	-0.262375
BRUNOL6	0.0342
OR4K5	-0.2665
CDC123	-0.037375
MSLN	-2.212
WWTR1	-1.5665
ZNF700	-0.449166666666667
COBL	-0.46025
PPP1R16B	0.9345
GAS7	0.669
MDN1	-0.56975
HAAO	0.5305
C9orf68	-0.19825
TNFAIP2	0.472
FOXN1	0.2495
hCG_2033311	-0.756833333333333
ATP6V0D2	-0.1137
RPL41	0.0155
SLC38A1	1.114125
ARHGAP6	-1.0495
ADAD2	-0.58225
PHF20L1	0.5486875
MCM3AP	0.241333333333333
ST3GAL3	-0.392
SNX1	1.061
ELF5	0.5845
PARP3	-0.28775
RBM8A	-0.2064375
LINGO4	0.1945
ITGA9	0.593833333333333
ZFR	0.28075
ACSL6	0.33975
FLJ20699	0.3202
DAOA	0.144
FABP4	2.378
KCNB1	-1.64025
CANX	0.2542
SLC25A28	0.535833333333333
ADIPOR2	1.934875
ECHDC2	2.08975
SMA4	-0.48725
FRZB	3.47275
PABPC1	0.1395
DMRTB1	-0.214375
APOBEC3G	1.4745
CATSPER2	-0.357166666666667
CUEDC1	1.22933333333333
STARD9	-0.2115
CLDN8	-0.02725
LOC23117	-0.518636363636364
E2F6	-0.574166666666667
TMEM126B	-0.7835
DPY19L4	0.887
GIMAP5	3.3485
NDUFA9	-0.539
FAM77C	3.249
CTPS2	0.4875
LOC51035	0.664125
WDSOF1	0.57675
EGLN3	-1.420625
PITX3	0.259666666666667
OR52E8	0.742
GRM4	0.1905
KLK1	-2.02816666666667
GPM6B	-3.307875
RRAGD	-1.05366666666667
PAGE5	-2.547
UCHL5	-1.24016666666667
ULK3	-0.3565
AIM2	3.57266666666667
PNO1	-0.310166666666667
OR2F2	0.102
GNAT2	-0.329
SIX1	1.553
ST13	0.985916666666667
ZBTB44	-0.416625
TIMP2	-0.63675
ZMAT4	-0.956
GTF2IRD1	0.392833333333333
ZNF19	0.529833333333333
ZNF714	-0.526
RSC1A1	-0.16375
C9orf80	-0.21
PSMA8	-0.0593333333333333
TMEM141	0.2865
COX4I1	-0.285714285714286
CTAGE1	-0.237833333333333
DTWD1	-0.6655
HSD11B1	2.47225
KRT6B	-1.12
ARID4B	0.92225
LHFPL3	0.1695
WWP2	0.673083333333333
ZNF326	-0.0861666666666666
RGPD1	-0.9565
CTSH	1.3505
FASTKD1	-1.064375
PAF1	0.3207
TTC9C	-0.02425
IFT57	0.4627
PRSS36	0.004
IL20RB	-2.1465
ZNF592	-0.124666666666667
DCTD	-0.2672
CFP	2.797
MFNG	0.72675
JMJD2B	0.70875
ALDH3B1	-0.03975
THSD4	1.43733333333333
KCNJ5	1.70433333333333
LMNA	-0.591166666666667
TBCD	0.697125
ZNF250	0.89
CASQ2	0.379833333333333
PEG10	-3.64416666666667
PRAME	-3.803
NP	-0.35525
TRIM59	-1.04466666666667
ZNF12	0.18
XTP3TPA	0.373
SIGLEC7	0.6481
PANK4	-0.44575
FAM70A	-1.84916666666667
SNED1	0.30725
HIP1	-0.2236
RAET1E	0.190166666666667
AMAC1L2	-0.451
AHNAK2	0.51075
TOE1	-1.1655
RECQL4	0.36525
SPRYD3	0.898
DPAGT1	-0.463
MAGED2	2.461
ANKRD55	1.18275
TRPS1	3.6815
DOK7	1.93775
TFPI2	-6.136
GTF2H3	-0.54
CYP4F11	0.505875
LHX2	-4.73016666666667
ATG16L1	0.37
ASB12	0.3875
C1orf116	0.716625
NF2	-0.57055
POM121	-0.4187
PHYHD1	0.3788
TXNDC17	-0.577666666666667
DKFZp779O175	-0.02825
NUP62	-0.184357142857143
MYO18B	-0.74
PRAMEF1	-0.343
TCBA1	0.195625
TMEM168	0.624
FJX1	-1.29683333333333
CLCF1	0.96225
SEPN1	0.546625
IGSF2	1.01275
NUDCD1	0.1545
TFF3	1.87333333333333
NDFIP1	0.679571428571428
CHCHD4	-0.9415
TNR	0.2545
CUTA	0.3635
USP44	-3.58725
DPP10	-0.211
IWS1	0.0363333333333333
PCGF1	0.16575
SULT1C4	0.3145
NTF5	1.4755
PTPN13	1.46225
SSTR5	-0.315
SFRP1	-3.834125
IDH3B	-1.158125
SUOX	1.256
TMCO5	0.079
GOLT1B	-0.505
MIB1	-0.454857142857143
PCDHGB1	0.105
SUSD1	0.1305
ICAM5	-3.0615
PAPOLB	-0.08375
URM1	-0.4012
TMEM106B	0.350666666666667
LRIG2	-1.42575
SLC27A5	-1.13075
CLIC6	-0.3337
ZNF420	1.30866666666667
SCN9A	-1.0963
KIAA1909	-0.94
ELMOD1	-2.182
PRKAG1	0.885
FAM64A	-0.501777777777778
EEF1G	-0.0473
SMAD5	-0.22525
INCENP	-1.48875
WASF2	-0.5485
GARS	-0.5456
CDK10	-0.5128
HLX	0.3895
MDM4	-0.15
ZNRF1	-0.343714285714286
HHATL	-1.65233333333333
FAM21C	0.4624
HIST2H3C	0.17925
PFDN2	0.286625
ZNF200	-0.2205
NDN	-0.5265
HBA2	-2.777
FBLN5	2.11975
PUM1	-0.3415
TNNT1	0.354166666666667
C19orf59	0.0476666666666667
HNRPH2	0.631666666666667
RAB7A	0.3175
PMS2	-0.156125
BIRC3	0.674666666666667
NRSN2	-0.11875
OR52K2	0.2785
SPOCK1	-0.648928571428572
H2AFY	0.59475
RXRB	0.375
ZNF638	0.0836666666666667
ANKRD45	-0.4025
ACTN4	0.184833333333333
FXC1	0.56
EIF2B5	0.451
VPS33A	-0.55525
PINK1	0.144375
FAM106A	0.1145
SKIP	0.3768125
GAPDHS	0.09775
MUM1L1	1.11
PSTPIP1	1.84625
CNTNAP1	-1.5731
CYP26A1	-4.2625
APOL2	0.3255
TACC2	0.78775
COX7A2L	0.161571428571429
HSD17B1	0.1618125
ARRB2	0.6025
SLC7A6	-0.239
HSD17B10	0.1755
RBJ	-0.09525
NUP155	-1.01375
MRPL10	-0.596833333333333
CYCS	-1.01841666666667
CCDC46	-0.0703333333333333
TECTA	0.1955
GNAL	-0.59925
LPO	0.2575
PEBP4	0.4655
DDX11	-1.62375
C18orf12	0.0955
TAF9B	-0.307083333333333
IMP4	-0.05925
RPA4	-0.2365
NDUFS1	-0.408
UPK1A	-0.0598333333333333
ARRDC2	0.559666666666667
C18orf20	0.098
AES	0.0446428571428572
CD2BP2	0.280833333333333
C16orf54	0.563
UGT2B17	-1.99225
FGFR1	-0.159181818181818
CEACAM6	0.1585
CHRM5	0.09475
CERK	-0.6535
AP3S2	0.488071428571429
ANKS4B	-1.111
CLCNKA	-0.0988333333333333
ZNF208	0.180333333333333
HLA-DRB5	3.9775
CARKL	0.29375
GOT1	0.0296666666666667
CASP6	0.901125
HOXA1	-0.6235
RCL1	-0.26025
ZNF181	0.7415
RAB40B	0.6585
MRPL38	0.1395
LRRN2	3.04325
C3orf25	0.3985
OR5D14	0.0765
OR10AG1	-0.146
BET1L	0.4637
FRY	2.278
AK3L1	-2.34325
CSF3R	0.992166666666667
POLR3K	0.0848333333333333
ATG2B	-0.0788333333333333
EPS8	0.624666666666667
DARS	-0.51975
C10orf56	0.098
DAD1	-0.205083333333333
RIOK1	-0.443333333333333
HERC2	0.33625
HSD11B2	0.922333333333333
FAM96B	0.008
MGC13057	-1.130375
BSN	0.47675
CAND1	0.191
HCST	2.3155
ACTR10	0.291333333333333
OR8D4	0.396
NASP	-1.4576
COL9A2	-0.544
LYZL1	1.456
GPC5	-1.79725
TBL3	-0.285166666666667
CENTD2	0.5719
OR5AP2	-0.136
TLR1	2.0965
LMO6	0.0555
ZIC2	-1.522875
CPNE5	0.54725
ZMYND15	0.95575
FLJ22374	-0.56
CCDC106	0.30925
PARP16	0.37075
PDIA3	0.58325
C14orf126	0.512
CECR2	0.6665
SFRS1	-0.228071428571429
FIGLA	0.305
DCP1A	-0.485333333333333
MGC45800	-1.0395
TEKT1	-0.000333333333333334
C10orf67	0.1475
CLN5	1.264375
NTN2L	-0.2865
GLE1L	-0.05525
CES2	0.5352
GNAS	0.225
DDX53	-1.825
TSPAN13	3.08175
MRPL52	-0.8961
SPIRE2	-0.611125
TAS2R39	0.292
SCUBE3	-0.194
UCRC	0.3689
CDKL3	-0.46825
KIAA1715	-0.6005
ZNF345	0.4395
RTF1	0.413
DHRS7	1.055
RIPK4	-1.30166666666667
EXOSC2	-1.15133333333333
MS4A2	1.0825
FGF17	-0.23575
WDR59	-0.571875
EVI2A	0.38075
IL17RC	0.105333333333333
HS3ST1	1.28925
ITGB1BP2	-1.0025
RBPJ	-0.898666666666667
GIMAP1	4.044
INE1	-1.037
ALDH18A1	-0.105
TPI1	-1.4675
GATA6	0.306
CABP1	-0.731833333333333
ZNF484	0.164
DAPK3	0.264
GJB1	-3.40716666666667
PIN1	0.255375
SLC6A15	-2.97158333333333
CNO	-0.09475
RIN2	1.41675
FRRS1	-0.5275
CYorf15B	-3.22775
DMRT3	1.624125
ATAD1	-2.051625
OTUD4	-0.0463333333333333
ATOH8	-1.3135
ZSCAN16	2.28825
ASCC1	-0.116
OTUD3	0.053
MGC33212	0.636666666666667
YME1L1	-0.4115
RP11-218C14.6	0.0645
PCBP4	-0.23875
TNFRSF10A	0.24275
CDH10	-2.86883333333333
KL	1.24
SCP2	0.18575
C9orf119	-0.201
SON	0.0625
MAFK	-0.1985
SBNO2	0.4985
SLC6A6	-0.395416666666667
SC4MOL	-0.745125
FAM35B	-0.237125
PPP1R9A	0.908
PDZRN3	0.227625
CXorf20	-0.3065
C6orf126	0.00174999999999998
AVEN	0.12675
FLJ21075	-1.124
C14orf132	-1.216875
PCK2	0.00675
GUCY2C	0.8675
BARX2	-0.218
PEX11G	0.6215
DAO	-0.367333333333333
C10orf49	0.26675
EDNRA	1.96716666666667
PPP2R5A	1.1328
DDX39	-0.719
SERF1A	-0.6495
ASCIZ	-0.0026
FNDC8	-0.124
PTMS	0.394625
PHF7	-0.63925
PIP4K2B	-0.0715
HHLA2	-0.13875
BDH2	-0.3856
APOBEC2	-0.5835
PENK	-0.598833333333333
SMAD9	-2.19475
MT3	-0.18325
RGL1	0.11175
ATG10	-0.811375
DLGAP4	0.916
APPBP2	-1.12392857142857
BACE2	0.362642857142857
LOC339344	0.231666666666667
ZNF395	-0.6250625
HIST1H2BL	0.14625
ZNF467	0.737625
SLC25A21	-1.08
PALM2	-0.346833333333333
NSUN5C	-0.4405
IL5	0.1859
CLSTN2	3.491
ANXA8L2	-2.85275
PTGES	0.77375
GDAP1L1	-2.22183333333333
OPRK1	-0.881333333333333
WDR20	0.554833333333333
C12orf4	0.641
NUP88	0.114375
XRCC6BP1	0.188333333333333
FCGBP	-0.163714285714286
LEMD2	0.84925
NOMO1	-0.4855
C10orf79	0.146875
ZNF79	0.2112
OCRL	0.5611
HSPA8	0.211791666666667
DIDO1	0.863
PLA2R1	0.8565
COG3	0.299
NGDN	-0.2675
CBFA2T2	0.948125
PNOC	1.41425
PRRG1	0.811083333333333
AGGF1	-0.272928571428571
DPF2	-0.5855
YIPF7	0.0185
TRPV5	-0.18375
ZNF322B	1.43725
MED12	0.632666666666667
CARS	0.056
ABCC11	0.902833333333333
C9orf25	0.103
MYH1	0.796
FRYL	0.686166666666667
AGTRAP	-0.02125
MMP27	0.4785
ZNF432	-0.65
OR8D1	0.396
OR13D1	0.412
VWA1	1.99
STON1	0.14925
IL5RA	0.08475
PERP	0.0778
C10orf107	-1.08566666666667
TNFSF12	2.09825
FN1	0.0951666666666666
MTR	-0.6845
PHLPPL	0.4205
ZNF425	0.79725
DHFR	-1.61438888888889
PPP1R12A	0.342375
RSPO2	-1.10885714285714
ZNF7	0.9895
ZNF583	-0.0415
TPMT	-0.9665
GPR132	1.37975
OR2T12	-0.016
SERTAD2	-0.0782
ATP1A1	-0.1507
FRMPD3	0.59575
ZNF672	0.35625
PLXNB3	0.241625
EML5	0.118
FAIM3	1.5425
UBQLN2	0.961
SORCS2	0.35075
PRIM2	-1.1735
ACVR2A	0.490166666666667
YWHAZ	1.22525
PGM2L1	0.908375
GNAO1	0.169428571428571
RPL10	0.1035
RPS6KA6	0.056
PFKL	-0.314666666666667
SH3D19	0.4575
AURKB	-1.54433333333333
ZC3H6	0.65925
DISC1	-0.000166666666666669
FLJ39660	-1.68883333333333
TMEM25	2.126625
OSBPL10	-0.1635
CLTCL1	-2.17983333333333
ALG6	-0.10075
CATSPER4	0.2125
LRTM1	0.3055
RRAD	0.754333333333333
TIPIN	-1.13725
CARD14	1.423
RBM9	-0.795666666666667
RASSF4	0.78725
SLC25A18	-0.811833333333333
C6orf58	0.0278333333333333
IGHD	0.1675
PLA2G6	-0.292
TPT1	0.799875
SEC63	0.5764
CCDC113	-0.2529
TDRD10	0.561875
KIAA1666	1.581875
TOR1AIP1	0.562083333333333
SYTL4	-0.280666666666667
SPRR2F	-1.0205
CEBPD	1.18025
SNTG2	-0.5885
C20orf77	0.216666666666667
TAS2R49	-0.239
C6orf173	-0.827333333333333
SVEP1	0.6258
PXN	-0.378285714285714
VIL2	1.47325
C5orf21	0.0893333333333333
DIXDC1	-0.0295
GANAB	-0.177833333333333
PDSS1	-1.41975
NGFR	0.53325
ATP8B4	1.02525
BMP8A	0.63
CCDC132	0.065
GNRH1	-0.9205
OR10T2	0.14575
PDGFD	2.09816666666667
OR6W1P	0.1275
HARS	-0.365333333333333
KRT77	-0.2495
AQP8	-0.1065
ITGB1	0.3573
ZNF254	-0.2449
PAX1	-0.0311666666666667
PSMC4	0.000799999999999998
ANKRD22	3.6545
PSMD8	0.3435
HTR1E	1.0365
SOX10	-2.3957
OR5B2	0.7765
RABGEF1	-0.645357142857143
MAP1LC3B	-0.53775
CYB5R4	0.877
AGXT2L1	-2.626
FLJ41603	0.345
TRAPPC2	1.71333333333333
FNTB	-0.16
FLJ14107	-0.652833333333333
AURKAIP1	-0.183
DSE	1.51975
NFKBIZ	-0.827166666666667
OSBPL3	-1.64233333333333
LOC130576	2.4625
SLC39A9	0.255166666666667
LOC137886	0.55275
RHCE	-3.5145
ATG7	-0.128833333333333
FAM82A	0.782166666666667
FBN3	-0.3135
MCFD2	-1.47933333333333
CASP14	-0.1545
EPS15	0.424916666666667
SFRS2B	0.561083333333333
C19orf47	-0.122
PLAC9	0.9895
GPR23	-0.833
BTNL3	0.371666666666667
RGS8	-0.2995
GNS	0.032875
ENO2	-1.90566666666667
CBX1	0.0826
PEX26	-0.048
LRP5	0.488166666666667
ADAMTSL4	-2.03466666666667
ARR3	-0.069
MAP1A	0.034
CD2	5.1225
NAV2	-0.7110625
TMEM69	-0.73225
ATXN7	-0.8115
CHN2	-0.659833333333333
ZNF781	-0.341666666666667
HAS2	-2.861
KIAA0241	-0.135
BIC	1.674
MOBKL2A	0.19525
CYP2C9	0.154
CNOT7	-0.320142857142857
SFRS10	-0.28275
CST11	2.54725
FLJ37543	0.2185
NKAP	0.07225
RUNX1T1	2.52525
EAF1	0.2356
IL4I1	2.8555
LRRC61	0.460833333333333
PSIP1	-0.596
SPRR4	0.588
ZFP90	0.145
AP2B1	0.497153846153846
SLC30A7	0.1365
C7orf28A	0.726333333333333
S100B	-1.06333333333333
BMP2	-3.249125
ESR1	2.40475
ZFPL1	0.27675
ARHGAP12	0.61875
LRRC19	-0.171
ZNF767	-0.358833333333333
NACA	0.3753
OLIG1	-2.41075
PRF1	1.50525
LST1	3.13083333333333
SPATA9	0.327833333333333
CNFN	0.7305
CDK4	-0.5142
TCF15	-2.10783333333333
PARC	0.00624999999999999
PPM2C	0.6145
LOC283345	0.791
FAM107B	0.03075
DMXL1	0.015875
RBM3	0.63025
HTR5A	-0.618166666666667
SCFD1	0.0201666666666667
EPHB3	1.901375
ROPN1L	-0.214833333333333
RAMP3	0.733
TSPYL5	1.28863636363636
GAP43	-1.774
PAPD4	-0.713875
PDE3A	-0.80225
TNFRSF10C	1.47675
JMJD5	-0.0965
RASGEF1A	-0.6754
C16orf65	-0.197166666666667
HIPK3	0.2485
XYLT2	0.2745
XPOT	-0.961166666666667
GAL3ST1	-1.62825
DHCR7	1.675
AMIGO3	-0.0923333333333333
FGFR4	-2.04916666666667
CRAT	0.217
PPP1R14D	0.0105
TRIM14	0.4657
TMPRSS11D	0.713
SLC7A11	-1.93
OR10H2	0.303
PPM1E	-1.351
DOCK4	0.070875
FAM127A	1.078875
ENOPH1	0.70825
SLC5A3	-1.2205
ZNF530	0.0248
NTS	-5.83175
FRMD4A	0.535125
BCL11B	-0.950666666666667
PRM1	-0.2975
UQCC	0.8836
S100A16	0.388666666666667
PLS3	-1.2605
WWOX	-0.5705
CCDC23	0.039
GTSE1	-0.9065
GP2	0.5235
FLJ32549	0.100125
CHIT1	1.2525
KLF9	-0.924625
RPS24	-0.1268
MIA	-4.5695
FIGN	-0.63175
PYROXD1	0.230875
PCSK2	-0.148625
MRPL9	0.17075
RPL24	-0.9215
C12orf32	-1.03
HIST1H2BE	0.07925
RGS18	3.50375
LFNG	2.07125
RAB4B	1.1112
FBXO25	0.223333333333333
TSPAN31	0.996
ARL8A	0.816714285714286
C10orf83	-0.1057
OR51B6	0.1215
CNKSR2	0.00950000000000004
C1orf156	0.81775
IBSP	1.0225
GFRA2	0.7897
ALKBH7	0.7367
NEK10	-0.82975
VN1R3	0.443166666666667
LOC91948	0.254
CPZ	-0.79225
IHPK3	3.03516666666667
COL8A1	0.4215
RBPJL	0.1845
OR10A4	0.052
CASP8AP2	-0.550625
MMP12	-1.1095
OR8B12	-0.087
CDCA5	-0.692666666666667
LIX1L	-1.0355
PEX11B	1.165
GABRA1	0.163833333333333
HABP2	0.274
REEP1	-0.5945
FBXO15	0.41775
CD68	0.8585
WFDC9	0.089
GHDC	1.02433333333333
SMARCA1	-2.32325
SPAST	0.207833333333333
PLXND1	0.747333333333333
MLCK	-0.2825
INTS5	0.619666666666667
BSG	-0.727428571428571
PARP8	0.811166666666667
TEAD4	-1.59983333333333
ZNF498	-0.2995
TMEM89	-0.4505
DTX4	0.59675
TNRC6B	0.1223125
ARMC2	-0.11475
FGFBP1	-2.67716666666667
TIMM8A	-0.760166666666667
AJAP1	-2.6018
ZNF608	-1.02625
SLC25A42	-0.04125
SYP	0.1935
MMP11	2.72083333333333
USP40	0.4473
C3orf62	-0.169333333333333
MYO1E	-0.2761
LRFN4	0.69625
XCL1	1.62383333333333
GPR155	0.742
VPS29	0.3855
CARHSP1	-1.4325
ARHGAP20	0.258333333333333
GREM2	-0.881071428571429
CCDC102B	4.015
ZNF577	0.272166666666667
HDDC2	0.583875
SHC2	-1.2908
NCOA5	0.759166666666667
INPPL1	-0.983
CHGB	-1.5364
IHH	0.362
DDEF2	0.184166666666667
DIAPH3	-1.48
BUB3	1.12483333333333
GGH	-0.0942222222222222
VPS35	0.6365
CNN2	0.251583333333333
ASNA1	-0.16125
WDTC1	0.268
AMAC1	0.0585
HAS3	-1.75283333333333
SLC1A6	-1.57866666666667
ZNF563	-0.575
C1S	2.746
TCF7L1	-1.196
OR10Z1	0.0975
ME2	-0.1972
C6orf151	-1.00925
KPNA4	-0.5985
GLO1	-0.541375
WDR61	-0.253833333333333
CD302	1.70975
SIRT7	-0.0416666666666667
C11orf59	0.3275
PKIG	-0.012
PPIL3	-0.81425
CCDC74B	1.452
ZNF528	0.2255
EFNA5	-0.304
FCGRT	2.089
NOL4	0.5379
CCS	1.591
LOC374491	-0.1125
MFSD7	2.6315
ZNF555	0.1035
LIMS3	-1.963
TSSC4	0.486
COL11A2	-1.1815
C1orf119	1.20466666666667
BPNT1	-0.48125
CHRNA6	0.369
C1orf173	0.2978
PLD2	0.70025
ORC1L	-2.96375
SASH1	-0.350625
CDC14B	-1.3785
RLBP1L1	0.179
LDLRAP1	0.3079
NAT8B	0.0226666666666667
HHEX	-2.0785
LGALS7	-1.5135
PLCH1	0.9
OR1M1	-0.0245
PRAMEF16	0.12875
HECTD1	-0.1955
C14orf39	0.474
TLN2	0.3232
HDAC4	-0.918142857142857
SYCP2L	-2.243
GLRA1	-0.1255
RPS6	-0.2945
hCG_1757335	-0.2795
KLHL1	0.011
CTNNBIP1	1.5065
SCAND2	-0.209
HMGN2	-0.101
YAF2	-0.236
BRPF1	-0.53825
LIAS	-0.87225
CTA-246H3.1	-2.0055
SAG	0.075
C20orf10	0.018
HNRNPA2B1	-0.141166666666667
GADD45A	-1.11216666666667
MSH4	0.338
TMEM70	1.1795
HIST1H2AM	0.592875
C19orf26	0.0911666666666667
C1orf50	-0.3285
GNG3	-0.176
FTO	0.0955
CALCB	-0.97
PPP3R1	-0.294
C15orf42	-1.9715
CCNJ	-0.2425
GNAZ	0.63
PSD	0.0745
FAM57A	-1.1605
STIM2	0.465
DHX8	0.0495
MOGAT3	-0.4495
UBE3B	1.135
PLAT	-1.49416666666667
C6orf206	0.5785
COPE	0.2683
EIF3A	-0.064875
C1QL2	-0.23925
IQCE	1.14258333333333
KIAA0182	0.37975
SLC22A7	-0.2197
PPFIA2	-0.1025
ADAMTS15	0.6445
ODZ1	-1.006
THBS4	3.777
ARHGAP1	0.875125
B4GALNT3	-0.1315
FCHO1	0.535
LOC440456	-0.0915
HOXD10	-0.670333333333333
CXCR3	2.81116666666667
CHI3L2	-1.187375
SRPX2	1.99225
ZNF132	0.549333333333333
UBAC2	0.8535
RPL32P3	-0.0635
CBWD6	-0.124
ST6GALNAC4	0.2285
KIAA0391	0.473333333333333
LOC388969	0.248
KRTAP5-8	0.227333333333333
ZNF786	0.45675
LYVE1	1.03883333333333
GPR144	-0.00275000000000002
APOH	-5.707625
TSC22D2	-0.379666666666667
PLCD1	-0.7755
FLG2	0.059
M-RIP	0.0905
NDUFV1	0.987
POLDIP2	0.1155
RAB3GAP2	0.356333333333333
RPSAP15	-0.7865
CLEC7A	1.04925
HSPA14	0.40575
TAAR5	0.1535
FAM132A	-0.582
C2orf43	0.142
OR10V1	0.0745
SELPLG	1.063
C1QTNF6	-0.357666666666667
OPCML	0.2067
DTYMK	-0.098
ALDH16A1	0.258625
F13B	-0.2025
MGC16169	0.74325
KIRREL2	-0.435333333333333
C14orf32	-0.937
SLAIN2	0.5405
HSD3B2	0.3925
AMMECR1L	0.2412
LRRC37B	0.133
HMG20A	-0.6525
C22orf27	0.4985
FBXL22	0.5525
AP1B1	0.440666666666667
TNKS1BP1	0.0095
CD74	4.4075
HSPA12B	1.11016666666667
PLSCR1	0.0165
SLC35E1	-0.852166666666667
FEZ1	-1.28725
APOD	3.15825
C16orf44	-0.54975
C1orf166	0.03
KCTD11	0.9
NELF	-0.42925
SRP54	0.712833333333333
MGC35361	0.35675
GPR35	-0.8125
NRGN	-1.267625
SIGLEC12	0.6265
SCN1B	-0.00375
IFNW1	-0.079
STAR	-5.1335
HLA-DQA2	2.31416666666667
RNASEH2B	-0.054
TAAR2	-0.055
VAMP5	0.705333333333333
TUBA1C	-0.718714285714286
PIK3R2	0.128125
ARD1A	0.117
EBF2	0.081
CAMSAP1L1	0.184
CYP3A43	-0.00225
AKR1B1	-2.052
KIAA1729	-1.055625
KAL1	0.4317
CYBB	1.711875
UXS1	0.05925
LOC338579	-0.0285
C11orf45	1.33675
SHB	0.590125
IKZF4	0.2585
NDUFA1	0.28925
HSPE1	-0.29975
C1orf215	-0.06625
GPR113	-0.099
ZNF573	0.352
TBX18	0.802
GGTA1	5.12125
PCDHGA8	0.0845
RPS6KL1	0.197375
DPP9	0.802875
SLC43A2	0.628875
COPS3	-0.962
PMPCB	-0.4115
HYLS1	-0.2705
LSM8	-0.802833333333333
PDE6B	1.058375
C10orf118	0.6389
OR1C1	-0.129333333333333
ZNF415	0.74125
OR2F1	-0.13975
ZDHHC13	1.170375
FZD8	0.2966
TCEA1	0.6738
SUSD4	3.8135
C22orf24	-0.0815
TNFRSF14	0.33225
TRIM28	-0.462666666666667
FGF5	-1.250125
CSPG5	-0.278666666666667
RNF133	0.28425
FKBP15	0.295
BZW2	0.2945
NSMCE1	0.09375
PTPRN	-0.4205
TST	-0.09525
