Hybridization REF	TCGA-BH-A18M-11A-33R-A12D-07
CNBD1	-0.4455
SYNPO2L	-0.0725
PTPN23	-0.568928571428571
C1orf183	0.17
MAGEA8	-3.161
DGCR8	-1.347375
GSR	-1.2475
PAQR7	-0.018
ZNF676	-0.873
CACNA1C	0.2224
SP7	0.595
PDCD6	-0.01425
NRN1L	-0.976
BRI3BP	-1.88527272727273
KIAA1183	0.9115
ASB4	-0.096
CCL23	3.3806
OBSL1	0.053
SLC12A7	0.443333333333333
KIAA0240	1.98875
CD1B	-3.6615
FCGR2A	1.24475
MDC1	-1.00375
HTR1A	-0.232833333333333
OCEL1	-0.1515
ATP11B	-0.5788
FBXO34	-0.168166666666667
PCDH12	3.08216666666667
RPE	-0.79175
C17orf74	1.1525
CSDC2	-0.0523333333333333
PET112L	0.54
TMBIM1	1.51725
P2RXL1	0.2555
TCHP	-0.97275
TRMT1	-1.5695
F2RL2	1.04881818181818
LRRC32	3.29033333333333
IMPG2	0.016
BGLAP	-0.8525
LOC493869	-0.921416666666667
MRAS	3.32375
SLC35F5	0.338
CBWD1	0.5575
AXL	-1.250375
ATP2C2	0.579
TELO2	-1.214
PNPLA3	-2.712
PCDHB14	1.99625
CD276	-0.07375
KRT80	-1.685375
DUSP28	0.406
CSNK1E	-0.0471666666666667
SRP14	1.4775
KCNQ4	-0.00700000000000001
KRT72	0.535
CCDC117	-0.224
C6orf89	0.459777777777778
TUBB2B	-2.44283333333333
RTN4IP1	-0.9255
CR1L	-3.8375
CEND1	1.216
C12orf41	0.235666666666667
RNF31	-0.4495
UBN1	-0.436166666666667
C17orf32	0.382875
SLC5A7	0.866666666666667
GPR92	-0.0613333333333333
ESAM	2.658
CTNNA1	0.513666666666667
HRBL	-0.1054
CBX4	-0.43125
TMEM182	0.1105
SH3TC2	-0.0168333333333333
IL10	1.13383333333333
PXMP4	-0.7635
RNF167	-0.4364
PAK7	4.20433333333333
ETV3	0.2835
ATPIF1	-0.397666666666667
LOC554207	-1.60733333333333
OR8H1	0.44375
WDFY3	0.887875
DPM1	-0.17625
GPSM1	-0.578
WDR92	-0.1404
LRP1	1.19033333333333
ANKH	-0.67625
THUMPD3	-1.1655
POLR1B	-1.54625
OLFM4	3.80466666666667
RAD9B	0.10975
TSPY2	-2.544
PAX6	-1.5054
SCG2	-1.3585
SLC17A6	0.10925
FMO3	4.188
PADI4	0.455
TUBB4	-0.2821
NLK	-1.52
POU4F3	0.327
SDF4	-0.645
ITGBL1	1.2375
NETO1	-1.82475
TAP2	-0.15525
ABBA-1	-0.22325
GNAI1	1.80675
VPS4B	0.9765
NOPE	-0.0376
GALNT6	0.600333333333333
SESN1	1.381875
GBE1	-0.297111111111111
CLASP1	-0.83975
RASGEF1B	0.778125
ACOT11	-0.216785714285714
AFAP1	0.1585
OR2H2	0.107
DPY19L2P1	-0.73025
DZIP1	-1.19425
SEC22C	-0.23
GPR161	-0.366666666666667
RNF146	0.6705
WDR74	-1.142
GALP	-0.588
PURA	1.1435
DNPEP	0.2705
RP11-78J21.1	-0.173
ERBB2	1.45525
FANCM	-0.77175
NEO1	0.295
DDX3Y	-4.0902
RPS3A	0.45725
MXRA7	1.34414285714286
LGALS3	0.5425
GLT8D1	0.26525
CFL2	0.133666666666667
UPB1	0.3425
NAP1L5	0.91875
CLDN14	-1.81025
DHX38	-0.1025
BTBD1	0.173
TARS2	-1.2195
ABCF1	-0.8228
FCF1	0.257166666666667
LRRC49	0.169
GUCY1B2	-2.311
C1orf177	-0.114
SMARCA4	-1.01735714285714
LRP8	-4.16083333333333
TAGLN3	-0.20425
MRPL14	-1.10025
TTRAP	0.1855
ZDHHC20	-0.8605
NFE2L3	-2.0125
KIAA1377	1.545625
PALMD	3.288
TMEM43	0.38225
TTL	-1.53
STAT5B	-0.803666666666667
SSB	-0.153625
OR10H5	-0.1815
SLC22A13	-0.494
AKAP3	0.755
TIMM23	0.1225
OAS2	0.690583333333333
KIAA0423	0.43425
TRIM11	-0.317833333333333
GLIS3	0.89475
TMEM50B	1.27633333333333
ARHGEF4	0.871875
DEGS1	0.213636363636364
TBL1XR1	0.316866666666667
G6PD	-1.767
SP140	0.1213
MUC17	0.337384615384615
NUDC	-0.2438
DNAJC5B	-0.125166666666667
SCARA3	-0.733833333333333
CPA3	6.15183333333333
BCAT2	-0.78025
MFN1	-0.4599
NRG3	0.3305
SNX11	0.5815
PLEKHH1	-1.08266666666667
GPR177	0.950833333333333
HCFC2	0.72575
TCAP	-0.0905
MOCOS	-2.415
C14orf93	-0.25025
PRDM10	-0.4675
SLC16A4	0.76825
SRGAP1	-0.596333333333333
VIP	1.3725
DUSP27	0.518166666666667
LILRA1	1.4396
MC2R	-0.9055
MGC24103	-1.16725
MBTD1	-1.502
FUT11	-0.866166666666667
USP33	0.4535
C15orf39	-1.46875
MAP3K12	0.020875
PAAF1	-0.486666666666667
BARHL1	0.2695
FLJ16165	-1.32
PIWIL2	-1.60025
SYNE1	1.071
CMTM4	-0.16425
TSPYL1	0.966
GUF1	-1.54
TMEM157	1.565
WDR44	0.38875
HIST1H3C	0.65075
DKFZp666G057	0.518
RNPEP	-0.657
GAS2L2	1.20483333333333
ADH4	-3.09075
GRPR	2.58666666666667
FBXL17	-0.0275
ZBTB10	0.157416666666667
Gcom1	1.35311111111111
HTRA1	2.6146
ZNF585A	0.132833333333333
SLC26A2	0.113928571428571
OTOP3	-0.452
WISP1	0.794666666666667
ATP2B4	-0.04025
FLJ10769	0.744
CRAMP1L	-0.1675
CHST12	-0.66375
RAB22A	-0.195666666666667
TARDBP	-0.113142857142857
STAU1	-0.7715
CRB3	0.7805
MIG7	-0.40425
CHMP1A	-0.181833333333333
ZNF160	0.259875
B3GALT6	-0.5645
BARX1	-1.3795
C6orf167	-1.9425
NXNL1	0.022
DHX29	-0.0265
HADHB	0.036
PLXNB2	0.59075
ILDR1	-0.324
SLC15A3	2.2545
GAS2	0.0443333333333333
C20orf69	-0.32525
NUMB	-0.133
TNIP1	0.497
MESP1	1.00033333333333
PSKH1	-0.318
NSFL1C	0.620625
RHOG	-0.149
HEY1	-0.9595
KNG1	-1.833125
ITGAX	1.3638
LIN9	-0.9985
CANT1	-0.3645
XRN1	0.0952857142857143
CCDC96	1.103
HEATR6	-2.07583333333333
GNG7	1.19883333333333
RUNX2	0.691
SOX1	0.4145
FCRL5	0.635
ZNF99	-0.183125
FAM9A	1.264
SNX22	-0.0938333333333333
MBNL3	-1.6055
ODC1	-2.149
ADORA2B	-1.80216666666667
NR2F6	-0.8785
ZFYVE16	-0.22
SYNJ2BP	0.5024
POLE	-1.440375
E2F2	-2.268625
THRA	1.6065
PTGES2	-1.50316666666667
HIP1R	0.128666666666667
TMUB1	-1.22083333333333
ENO3	-2.2655
RSPH10B	0.1265
CXorf39	-0.8645
IRGC	-0.121
GPR109B	2.079
FLJ13305	-1.2415
LCE3A	-0.6135
TNFRSF18	-1.3585
DET1	0.511
TRPM3	0.610454545454545
C16orf79	-1.8845
FECH	-0.517
RAP2A	-0.22
CRIP1	1.60883333333333
AZIN1	-0.65225
SLC7A7	2.69825
IL10RA	1.0404
TMEM64	-2.06475
CDC42EP4	1.0046
C16orf58	-0.7107
ARG2	-2.05025
POU5F1P4	-5.56475
FAM62B	0.147125
DNAH8	-2.51533333333333
ASH2L	-0.712375
TSLP	0.637666666666667
CNTNAP5	0.343666666666667
TMEM16C	3.45475
IFNA14	-0.3595
SLC1A3	0.821875
CABYR	0.63075
BCL7B	0.4492
NUDT13	-1.249
C13orf28	0.29475
C1orf53	-1.108
ARL6IP4	0.0764
RPL35A	0.436
EMR3	1.3205
RAB40C	0.073
SLC41A1	0.211
LRCH1	0.107
LY6G5B	-1.042
FAM124A	0.367285714285714
MGC10981	-4.95066666666667
CLIP3	0.5388
MAP4K2	-0.926333333333333
CHIC1	0.56
SULF1	3.101
C20orf30	0.37
PRDM5	0.04425
ELOVL1	0.6395
C11orf48	-1.26775
SLC39A10	-0.8285
KCNV1	0.09625
ACP1	-0.9436
ZMYM2	-0.297375
B3GNT6	0.1936
C9orf69	-0.0655
C2orf15	0.3395
C20orf166	0.5555
HSP90AA6P	-0.309
EDG7	0.493
NEURL	-0.15675
LPL	6.396
CLEC2D	0.226857142857143
GRRP1	3.25166666666667
CD8B	-3.1584
HIST1H3D	-2.04933333333333
SLC6A12	0.440125
FAM27L	-0.2215
CD84	0.72
RASA1	-0.51
PHKG1	0.3455
MAGEA11	-1.2645
IMPA1	-0.3202
NPM3	-2.3705
RARRES1	4.16725
SH3BP1	-0.2935
B3GNTL1	-0.962
ARPC5L	-0.391666666666667
KLHL26	0.02575
SIM2	-2.304
GJC1	0.0925
C20orf194	0.85975
EXO1	-4.418
SLC2A2	-2.136
LOC285074	-0.89525
LRG1	0.79775
KIRREL	-0.0745
PIK3R1	2.2295
C4orf34	0.64225
MAF	0.0232222222222222
ADCY4	4.672
ZMIZ2	0.3599
SLC46A3	1.43716666666667
STAMBP	-0.554
CCDC16	0.7885
MS4A12	-1.055
TCF20	0.51825
LRRC46	0.14575
C20orf152	-0.40125
MRPS6	-0.430375
ABCB11	0.783
KCNC2	2.97233333333333
CDH19	-1.1842
C9orf123	0.463333333333333
SSH3	0.64275
LDLRAD1	-3.009
CCBE1	0.4255
ZNF135	1.023
TAAR1	0.592
WFDC12	-0.642
CCDC42	0.2054
FLJ12529	-0.948
PER1	1.5515
TIMM50	-1.03366666666667
SMARCAD1	-0.206666666666667
FAM26C	0.4465
TP53TG3	-0.746833333333333
SH3RF1	1.0283
LMCD1	3.232
GPR63	-0.9005
FLJ21986	-0.875625
AIFM3	-0.0155
MICAL1	-0.989333333333333
BLZF1	0.627666666666667
IQCA	2.75333333333333
PCDHGC3	0.1075
SAC	1.049
BCL6B	2.66466666666667
DDO	0.945
MARCO	4.282
DCHS1	1.363
C1orf170	-0.569
CD200R1	1.62866666666667
C22orf15	0.0925
SEPT11	-0.077
ADNP	-1.34425
UST	0.000799999999999978
C13orf34	-1.64983333333333
RFFL	-0.183928571428571
APBA3	-1.0735
C2orf60	-0.705875
CUTL1	-0.9426
PMS1	-0.850857142857143
ZNF689	-0.054
EIF3E	-0.0391666666666667
IL9	0.84975
RPL31	0.270625
LY9	0.8172
ATP2B3	0.21175
KDELR2	-0.371583333333333
TFCP2	0.13975
NLRP12	0.25175
FLJ45422	-0.98225
TLE4	0.1005
ZNF570	-0.6435
FLJ43806	-1.2625
TLK2	-0.8755
CIR	1.38175
MARS2	-0.62
COL24A1	0.0675
SDF2L1	-1.4165
HIBADH	0.2475
IGFBP3	-1.294
C12orf23	0.619875
PSPC1	-0.4995
C20orf43	0.37075
TRAV20	0.389
ARHGAP24	1.769375
KIAA1975	-0.54
C1QA	3.6045
DNTT	-5.019
C10orf6	-0.32425
C11orf41	-0.46875
HNRPF	-0.0115
COL11A1	1.3575
UBAP2	-1.35316666666667
CDKN2AIPNL	-2.011
C20orf174	2.5655
SPRED2	-0.17475
PLA2G12A	-0.471
ICEBERG	-0.39
SCN10A	0.635
C11orf65	0.093
GBP5	3.25725
PITPNC1	-0.328
POU3F3	-0.5905
NCOA7	1.728375
LIN7C	0.1645
LOC348840	-0.297
NKX2-2	-1.362
ANKRD13D	-0.15475
LOC123688	0.39475
FUT2	0.364666666666667
TAAR8	-0.184
FZD4	1.57375
PNMA3	0.0508333333333333
OR4L1	0.051
WIT1	-3.775
EXOC3L	0.23525
ATPBD4	0.2353
KRBA1	-1.04025
UBXD6	-0.29425
HOXB7	-0.0971428571428572
C7orf23	0.3305
UNQ338	2.803
STAB2	3.047
CDC20B	-0.221
IRF9	1.5595
CENTG1	0.2675
TNPO2	-0.4605
MCPH1	-0.21025
BMS1P5	-0.1675
SLC26A7	0.85175
HIST1H3J	-0.44675
C9orf3	0.7969
LBH	1.23925
MYO1D	0.030625
PTDSS2	0.11175
NFU1	0.99075
DEPDC4	-1.21575
WNT7B	-0.675
GLP2R	-0.149666666666667
SETD4	-0.428
DYNLT3	-0.309
FKBP11	-1.46583333333333
SESTD1	0.657166666666667
FLII	0.55625
RPS16	0.1732
CHPF	-0.374333333333333
CSNK2A1	-0.765833333333333
SUMO1P1	0.3335
FKBP6	-0.6325
ZNF214	0.9205
TWIST1	2.13966666666667
DDX56	-1.144
TRAM1L1	1.3431
EPO	-2.98466666666667
MRPS18B	-0.42625
ZNF682	-0.608
RPL14	0.100166666666667
MAFF	1.4635
LOC51136	-0.187
LY96	0.718
DDX20	-0.5505
ABTB1	1.34333333333333
ARL5A	-0.0678
CCT6A	-1.57325
HEPACAM	1.028
EHHADH	0.395166666666667
RBAK	-0.836833333333333
CGB1	1.75425
ITGB5	0.5313
YIPF3	-0.8865
FKBP2	-0.833
NR1D1	-0.3527
TMEM110	-0.5925
NEK2	-3.39633333333333
PRAMEF8	-3.121
C20orf52	-1.219
PCDHGA3	-0.139
VWA3B	0.035
NDUFA5	0.39675
THAP9	-0.568
FLVCR2	-0.6785
AP1S1	-2.41125
SMAD6	-0.305
SAV1	1.299125
SAT1	1.804375
ZNF251	0.798125
ADAMTS7	-0.2344
RPP38	-0.2605
C1orf211	-2.1895
YPEL2	1.33045
RBMS1	1.21425
ZNF445	-0.754833333333333
NRXN2	0.690833333333333
PGBD4	-0.607
UGT2B28	-2.373
WBSCR16	-0.5231
NLRC3	0.318375
ASTL	0.41975
ST6GALNAC1	-0.912
ZADH2	0.051
MLLT4	0.484333333333333
ARL6	0.567166666666667
MEF2C	1.22725
CBFA2T3	-0.673
AFF3	0.729857142857143
COG7	-0.0811666666666667
MYB	-0.2825
PLXNA3	-0.2925
XRCC2	-1.979
MMS19	-0.687375
ST8SIA5	-0.415142857142857
CHPT1	0.494166666666667
KIAA1712	-1.37225
OR6X1	0.092
ACTR3	-0.413875
UGCG	0.675833333333333
OR4P4	0.1725
ZAP70	-3.08875
LPP	1.459
ZNF485	-1.22975
PTPRCAP	-0.30925
IL12RB1	0.29025
ATRX	0.4085
CHST8	0.086875
C14orf109	0.595
ARV1	0.74475
NMB	1.69885714285714
COX5A	-1.32033333333333
EIF6	-1.16875
MPPED2	0.712333333333333
SEMG1	-1.209
CHRDL1	2.6765
TRAF3IP2	1.0115
WNK2	-0.45275
LILRA4	1.49566666666667
LAMA2	5.46475
PXT1	-0.408
RLBP1	-2.87425
CD300C	0.1955
SLTM	0.182375
FLJ10404	-0.135375
APOBEC3D	-2.20266666666667
RENBP	-0.101333333333333
ATXN7L1	-0.10875
NID1	1.08225
TUBGCP3	-0.756
ITIH5	3.13988888888889
CCDC110	1.8445
C8A	-3.39425
MGC87042	1.514
HOXC13	-1.55825
TFDP2	-0.809
HCP5	1.423375
POLI	1.09425
UCN	-1.4685
ZNF764	-0.256833333333333
C8orf45	-0.34725
FHL3	-1.1145
SPATA5L1	-1.07925
MMRN2	3.86516666666667
NDST1	0.381666666666667
COL20A1	-0.0318333333333334
ZNF248	-0.1305
PELP1	-0.7635
MBL2	-1.4964
RNF41	0.233625
C5orf24	-0.167125
THOC5	-0.632428571428571
SERINC3	0.6495
RP11-151A6.2	0.32325
CDCP2	0.44425
HIST1H2AA	0.01125
C11orf75	0.159333333333333
FKBP7	0.20025
DDOST	-0.46575
GPNMB	1.75866666666667
TTF2	-1.91783333333333
KCNT1	0.0291666666666667
SLC39A14	-1.203625
NGRN	0.3659
GPR137B	0.9345
MECP2	-0.297875
PSMA1	-0.50125
C16orf73	-5.3965
TMEM60	0.659833333333333
CSN3	0.88
NOS1	0.401
RAB7L1	0.4535
YBX2	-1.173
KIAA1166	0.235125
FUBP3	-0.594166666666667
ABCG1	0.704
ACACA	-0.703
ARL11	-0.2363
ATOH1	1.3005
ODF1	0.009
CREB3L3	0.055
TMEM127	0.766428571428571
DSCAML1	1.1025
PLN	3.631
LYPLA1	-1.03316666666667
PRDM9	-1.55325
SASP	1.40375
PLUNC	0.21
INTU	0.98125
HISPPD1	-0.253
LNPEP	-0.403666666666667
YARS2	-0.581833333333333
APCDD1L	-1.8105
ZCCHC4	0.0359
FBXO22	-0.9505
TTLL13	-0.7115
ZNF669	-0.681833333333333
PTGDR	2.41775
DDX27	-0.0325
KIAA0409	-0.313833333333333
GJB6	0.41025
ASB8	0.95575
PLP2	-0.436333333333333
MEPE	-0.134333333333333
OR10J5	-0.22
KRT222P	2.0855
COQ7	-0.242333333333333
C1orf101	2.07425
RERG	2.5545
CHMP5	0.124875
THAP11	0.22075
ZNF43	-0.420166666666667
ZRANB3	-0.887833333333333
KRT13	3.0405
MRPL19	-0.95875
RBBP9	-0.349125
SPATA17	-0.0301428571428571
BXDC5	-0.102833333333333
PAFAH1B1	-0.310833333333333
MAGEE1	-0.08825
OSTF1	-0.013
KIAA0323	-0.470166666666667
TXNDC13	-0.178333333333333
CNTN4	2.701125
LCE1B	-0.7
UNQ501	-0.14425
ZNF154	0.802
C3orf64	1.0455
SYT5	0.545
PON1	0.499666666666667
FLJ10357	0.584
ATP4A	-0.392
GNPDA1	-0.325333333333333
MGAT1	0.899
C14orf121	-0.09475
SLC35B2	-0.5415
MIER3	-0.0621666666666666
CHEK1	-4.501375
ZNF8	-1.16433333333333
TXNDC1	-0.4515
CKB	-0.7653
RTN3	0.498857142857143
FZD2	-2.313
PART1	0.211875
PSMB6	-0.24825
PCDHB8	-0.8195
PHC3	-0.139
PPP1R8	-0.893333333333333
NOVA2	1.76933333333333
TNFRSF11B	-2.377875
GOLPH3	0.453833333333333
UBLCP1	-0.0365
SUHW3	-1.915
TTLL1	0.519
OPN4	-0.138
OR13G1	-0.543
ZPBP2	0.8482
HSD17B11	0.645625
C9orf50	-0.2865
DHDDS	0.588071428571428
CTSW	0.4066
NEFM	-1.90533333333333
MRPL28	-0.961
SYN1	1.5815
PIGV	-0.0681666666666667
ZIM2	0.80875
APBB1	0.816833333333333
SND1	-1.059
C1orf123	0.667833333333333
CHD3	-1.18525
BHLHB8	0.4755
RNASE2	-0.508833333333333
BCAP31	0.82325
SLC25A44	-0.1095
CHD6	-0.8002
PIB5PA	1.06184615384615
SELS	0.156375
LOC541471	-0.945625
FAT2	0.954
ZNF81	-0.567
OR4C16	0
FLJ10081	0.2118
LRRC4	1.00725
CS	-0.189666666666667
N4BP2	-0.637875
IGFBP7	2.112
ZNF318	-0.2835
NDNL2	1.01675
ZNF609	-0.00437500000000001
SIRT4	0.38175
EXOSC10	-0.313
ECE2	0.416916666666666
OVGP1	-0.0685
GTPBP3	-1.87425
PACS2	0.4231
C19orf36	-0.0296666666666667
ARL4C	0.506
ATG4B	-0.185875
UBQLNL	0.55775
RHOXF2B	-4.7185
PLEKHG2	-1.0945
GALR1	0.85
AQP4	0.38075
HDAC7A	0.516833333333333
DCUN1D3	1.33675
OR8A1	0.145
CCRN4L	-0.492875
CBR4	-0.372
KIFC1	-4.91866666666667
SLC7A14	-1.68316666666667
LHX5	1.144
TRPC7	-0.672
LPXN	-1.24325
SERPINA1	-0.316
RPS13	0.1132
BPIL3	1.1175
PRKAA1	-1.1885
FADS2	-0.4035
ENAH	-0.011625
PRO1768	-0.979
APBA2BP	-1.38625
LIPH	1.17033333333333
C3orf33	-0.2775
RCC2	-1.40878571428571
ALDH1A2	-2.1258
RNF103	2.0035
AHCY	-1.23875
ALG12	0.54
CCL17	0.99175
ZNF543	1.08933333333333
ESRRG	1.3155
CNGA1	1.427
RDH5	3.1895
OTX1	-2.19222222222222
PTGFR	-0.246833333333333
CDR2	-0.037
SELE	6.255
NLGN2	0.0128
EXOSC9	-0.47975
ZNF566	0.256666666666667
KLRC2	-2.743
GPR12	0.2215
KIAA0196	-0.3525
PDRG1	-0.81775
SSR3	-0.776428571428571
MSI1	-0.812
CST9	0.0385
CC2D1A	-0.025375
PLAGL1	0.589611111111111
ZNF778	-0.6215
RNF2	-0.108625
KLF6	2.63366666666667
THBD	3.3295
tcag7.1314	0.5615
NR5A1	0.2035
ABCD2	2.54825
DNAJC7	-2.1475
CLEC4C	1.129
TM2D3	1.623625
CCDC4	-0.2095
PLAC2	-1.96975
DCD	0.672
FAAH	0.6955
POLA1	-1.39566666666667
TM7SF2	0.320375
FLJ39822	-0.1015
FLOT2	0.088375
MAP4K1	-0.548333333333333
SRP68	-0.2045
C21orf74	0.127
ARPC5	0.03525
LOC126075	1.29
HECW2	0.048375
ZDHHC4	-0.0525
ANKRD42	1.0863
PDE9A	0.733666666666667
ABCA8	3.951
NDUFS2	0.20375
UBR5	-0.714625
BTBD16	-3.695
LOC554174	0.2235
ZNF20	0.3945
KIAA1843	-0.8955
WDR17	0.00350000000000002
C15orf33	0.3815
RNF113A	-0.59575
CAMKK1	-0.4372
CLCN2	-1.486
ANXA6	0.4545
LOC340069	1.088
EMID1	0.50775
DPM3	-0.748666666666667
ELA1	0.5325
SLC25A13	-1.5118
KRT24	0.12025
SMPD1	0.0561666666666667
TH	0.418625
COL6A2	1.3935
ANKS1B	0.837
GPR126	-2.4644
ZC3H12A	1.20316666666667
TMEM47	1.93666666666667
C2orf51	-0.458
C1orf88	1.88616666666667
HSF2BP	-0.51825
AKAP10	0.30625
RPAP3	-0.5985
KLHDC8B	1.628625
STOM	1.91
MUPCDH	-0.041375
C10orf72	0.611875
PLEKHA3	0.465333333333333
TCP11L1	-1.0285
CWF19L1	0.3315
SPEF1	0.539153846153846
YSK4	-0.501
ELN	2.4606
SAMD8	0.554333333333333
MPI	-1.30166666666667
MEPCE	0.0843
ABCC3	-0.76975
NANOGP1	-4.7535
KCNK17	2.029625
HLA-DMB	4.30883333333333
RRAGA	1.01575
ANGEL1	-0.658
RBM32B	-0.3
CPN1	-3.62325
MGC52282	-0.273
HLA-A	1.8235
OR9G4	-0.174
EDNRB	0.995
SCD	1.59992857142857
C14orf80	-2.13166666666667
BAGE2	-1.3715
RABL4	0.696833333333333
RCVRN	0.1675
SHANK1	0.647
NLRP7	-3.49725
CD226	0.2405
STAT3	0.486375
SYNJ2	-1.57444444444444
TPCN2	-0.191
WDR36	-1.17825
MBD4	-0.50175
ROBO1	-1.1279
ST3GAL6	-1.6575
SLAMF8	1.74233333333333
ATN1	0.625666666666667
GPR141	0.16825
KRT36	-0.1595
TPH1	-0.6185
DDX52	-0.3125
ZSCAN29	-0.158
TRPT1	-0.938
DPEP3	0.3205
DENND4A	-0.87525
TSPAN16	-0.323
PTCHD2	0.2275
LOC145814	0.23675
CAP1	0.102833333333333
EIF5A2	-0.1399
NT5DC3	-0.596875
SEPT9	-1.596625
SEZ6L2	-1.183875
EGFLAM	4.305
VPS11	0.607125
NDUFB5	0.180833333333333
CIDEA	5.0145
IER5L	-0.74425
N6AMT1	0.74025
FAM83C	-0.064
OXR1	0.309583333333333
IRX1	0.4565
DGKB	-0.493
GCN5L2	-2.306
MIR16	-0.133875
FBXW9	-0.74
WDR4	-2.569
PDC	0
VPS33B	-0.82325
HEXB	0.12
FLJ32214	0.26475
TCEB3	-0.7555
CRLF1	-2.472
ABI3BP	2.05225
C8orf22	-5.742
PYCR1	-1.775875
KIAA1706	1.782
CDK5R2	0.461375
WAS	-0.0625
C12orf60	-1.08525
CCBL2	0.46325
MADD	0.20375
C5orf34	-2.112
WDR42A	0.5763
KLF12	-0.03
HSPA1A	1.81
ITM2C	-0.523833333333333
DAPK2	2.5455
LOC442590	1.4445
SUMF2	1.0145
CENPA	-2.85846153846154
TMED5	0.053
CDH6	-0.0672
BRP44	0.415875
THG1L	-0.71725
GABRA2	-1.0415
C14orf166	-0.1285
MYL1	-1.386
TNFSF18	-0.039
PAP2D	-0.9325
PPIB	-0.17875
KLHL4	-0.07775
SFN	-9.25185853854297e-18
CCDC127	0.08
FRAP1	-0.23275
GOLGA5	0.22325
SDCCAG1	0.415
MGC21675	-0.151
C10orf95	-1.1305
KIAA1345	0.0781666666666667
C1orf163	-1.1835
LACE1	-0.470833333333333
OR10K2	0.655
CENPN	-3.21828
TMED2	0.0355
UGT1A6	-0.4355
ANG	0.17325
U2AF1	-0.328166666666667
CASC2	1.31533333333333
NMT2	0.84
OSGEPL1	0.33075
DFNB31	-0.3535
SLC6A20	-0.116375
DKC1	-1.17025
FXYD4	-1.958
WDR64	0.7155
MGC5590	0.0915
CREBZF	-0.6555
DAZ1	0.00225000000000006
PRPSAP1	-0.5345
GCHFR	-0.99925
TTC7A	-0.91875
LOC196993	0.46875
UBD	1.62033333333333
S100A1	0.39675
RPL6	-0.047
DNAJB6	0.50845
NAGS	0.2612
C2orf58	0.566
KERA	0.896333333333333
MT1X	0.0812
UBE2B	1.4898
KEAP1	0.077
MST1	-2.036875
OMA1	0.593
ABLIM2	1.05525
BCL2L13	-0.338833333333333
JAZF1	0.3425
TMEM63B	0.274
S100A8	2.7719
ARFIP2	-0.11725
UROS	0.10575
KHDRBS2	-0.2735
POLQ	-4.073375
SOAT1	-1.31525
SPAG4	-2.487
MRPS30	-0.353333333333333
LOC494141	-0.23175
OR2T11	0.1705
ORAOV1	-0.4483
ZNF184	-0.04
TCEB3B	0.6274
ADAM21	-0.454
GDPD1	-0.2565
SPINLW1	0.492
PRR14	-0.535333333333333
KCTD9	0.2528
NUDT3	-0.45925
KIAA1822	0.6269
HIST1H4K	-1.13
DFNA5	-0.95775
GABPA	-0.4445
C14orf44	0.20475
POLB	0.325375
PTAR1	0.1925
SEC31A	0.0676
TRIM58	-0.8255
TAS2R14	0.7375
VPS8	-0.0565
H1F0	-0.434333333333333
PRKCB1	-2.66916666666667
UGT2A1	0.0865
TOR1B	-0.9925
LSS	-0.984
C2orf19	0.4915
HNRNPC	-0.360928571428571
TMEM100	2.06883333333333
LOC116349	-0.1955
OR51M1	0.655
CCDC142	-1.287
ISG15	0.997625
ZCCHC14	-0.275125
CREBL2	1.53325
TGDS	-0.55975
DC2	-0.6375
CACNA2D3	-0.465142857142857
ZNF429	-0.651375
LYPD6	1.31216666666667
SUCLG1	1.20766666666667
OR51I1	-0.4905
MAGEH1	2.07275
PRPF40A	-0.8815
SMR3A	0.7335
SPINK2	0.02425
THAP2	0.253625
NPY5R	2.7855
IRF4	-1.862125
SPESP1	1.2125
OR10S1	0.5815
DTD1	-0.8055
TUBE1	0.58225
DDX19A	-1.0615
PDPN	0.3155
TMEM34	0.425416666666667
MGAM	0.634
COL3A1	5.7085
GFM2	-0.2228
OR5A2	0.51
PSG9	-0.499666666666667
ARHGEF11	-0.135833333333333
IVNS1ABP	-0.7818125
SIGIRR	0.33575
DUSP19	-0.384375
DNAJC14	-0.0992
ACSS1	0.376375
IL1RAPL2	0.2745
C4orf30	-0.3425
SEPT4	2.76875
LANCL3	-2.0055
SPAG17	1.1695
PRDX3	0.67075
HNF1A	-1.1725
P4HA2	-0.85775
RFWD3	-2.09716666666667
MOV10	-0.92125
DNAJA5	-0.152428571428571
LOC729440	-0.02225
LOC200383	1.01225
SMC2	-2.4335
MIXL1	-0.0971666666666666
TMEM9	-0.13275
FAM86A	0.0845
ZNF174	-0.1429
MYH14	-1.1335
CCR8	0.942
VPS37C	0.355
GPATCH1	-0.164666666666667
B3GNT8	1.9425
TBX4	0.4475
CNR2	0.37
PCDH1	0.1985
C5orf29	2.710875
OCIAD2	0.61925
PLCG2	1.78025
KIAA0247	1.9595
HRH3	0.1085
CAPN13	1.985375
CCR1	0.1916
MGC15523	-0.0602222222222222
UVRAG	0.764833333333333
DNAJA2	0.150166666666667
ITGA2B	-0.491
CLDN5	4.60325
PTPRN2	-1.07407692307692
ZNF512	-0.138666666666667
PSAP	1.78385714285714
CCDC140	-1.6065
LRRC55	0.022
CYP26C1	-0.188
C8orf47	0.86775
LYN	0.27725
DUSP6	1.71683333333333
TGFB3	3.06173333333333
ELK1	-0.5147
PCDH11Y	0.2866
HGD	-1.79025
C17orf58	0.28425
MYO3A	-0.791
SERPINE2	-4.371
AARSD1	0.121375
C14orf73	-0.66
