Hybridization REF	TCGA-A7-A13F-11A-42R-A12P-07
HERC2	-0.0025
HSD11B2	0.8945
FAM96B	-0.592
MGC13057	1.542875
BSN	-0.056
CAND1	-0.6305
HCST	2.047
ACTR10	0.462166666666667
OR8D4	0.029
NASP	-1.5779
COL9A2	-0.124166666666667
LYZL1	-0.0985
GPC5	-1.7045
TBL3	-1.16
CENTD2	0.4703
OR5AP2	0.5515
TLR1	2.964
LMO6	-0.906
ZIC2	-3.6945
CPNE5	1.013
ZMYND15	1.891
FLJ22374	-0.25975
CCDC106	-0.0085
PARP16	-0.195
PDIA3	-0.36675
C14orf126	-0.319
CECR2	-0.884
SFRS1	-0.930142857142857
FIGLA	0.984
DCP1A	0.531
MGC45800	-0.621
TEKT1	0.2578
C10orf67	-0.699
CLN5	1.358375
NTN2L	0.2905
GLE1L	-1.05225
CES2	0.1926
GNAS	0.0107222222222222
DDX53	0.903
TSPAN13	1.0415
MRPL52	-0.8181
SPIRE2	-0.911
TAS2R39	0.165
SCUBE3	-0.421
UCRC	0.5521
CDKL3	0.6325
KIAA1715	-0.4875
ZNF345	1.40925
RTF1	-0.26325
DHRS7	0.40725
RIPK4	-0.272666666666667
EXOSC2	-1.38033333333333
MS4A2	2.94875
FGF17	-0.272
WDR59	-0.000750000000000001
EVI2A	-1.7285
IL17RC	0.693333333333333
HS3ST1	2.2855
ITGB1BP2	-2.192
RBPJ	-0.236333333333333
GIMAP1	4.634
INE1	-0.726333333333333
ALDH18A1	-0.96675
TPI1	-2.18975
GATA6	1.322
CABP1	0.854666666666667
ZNF484	0.396
DAPK3	0.266
GJB1	-1.65558333333333
PIN1	-0.28725
SLC6A15	-4.088
CNO	-0.518
RIN2	2.009875
FRRS1	-0.4395
CYorf15B	-3.64385714285714
DMRT3	1.77225
ATAD1	0.0695
OTUD4	-0.475777777777778
ATOH8	1.8555
ZSCAN16	0.28875
ASCC1	-0.425
OTUD3	1.408375
MGC33212	-0.970833333333333
YME1L1	-0.425625
RP11-218C14.6	-0.51825
PCBP4	0.40425
TNFRSF10A	-0.271
CDH10	-3.34416666666667
KL	4.056875
SCP2	0.9975
C9orf119	0.1495
SON	-0.0681666666666667
MAFK	-0.291
SBNO2	-0.1175
SLC6A6	-0.311916666666667
SC4MOL	-1.239375
FAM35B	0.151625
PPP1R9A	1.52
PDZRN3	1.3725
CXorf20	0.742
C6orf126	-0.30675
AVEN	0.0865
FLJ21075	-2.875
C14orf132	0.606625
PCK2	-0.651
GUCY2C	-0.489
BARX2	1.76275
PEX11G	0.775
DAO	-1.17666666666667
C10orf49	-0.58975
EDNRA	1.696
PPP2R5A	1.6486
DDX39	-1.93083333333333
SERF1A	-0.105
ASCIZ	0.1356
FNDC8	-0.477
PTMS	-0.35025
PHF7	0.359
PIP4K2B	-1.38777878078145e-17
HHLA2	0.2915
BDH2	1.3087
APOBEC2	-1.1195
PENK	2.60483333333333
SMAD9	0.007
MT3	-0.8265
RGL1	2.560875
ATG10	-0.590625
DLGAP4	0.1655
APPBP2	-0.727928571428571
BACE2	-0.146
LOC339344	0.207666666666667
ZNF395	0.00381249999999999
HIST1H2BL	-1.81225
ZNF467	0.314
SLC25A21	-1.87675
PALM2	0.513166666666667
NSUN5C	-0.9075
IL5	-0.0334444444444444
CLSTN2	2.90525
ANXA8L2	2.392
PTGES	0.97025
GDAP1L1	-2.03716666666667
OPRK1	0.422833333333333
WDR20	0.651166666666667
C12orf4	0.20975
NUP88	-0.6085
XRCC6BP1	-0.0856666666666667
FCGBP	2.42707142857143
LEMD2	0.13375
NOMO1	-0.86875
C10orf79	1.46125
ZNF79	0.3389
OCRL	-0.0253
HSPA8	-1.14441666666667
DIDO1	-0.226041666666667
PLA2R1	3.20775
COG3	0.2153
NGDN	-0.1335
CBFA2T2	0.064375
PNOC	-0.135
PRRG1	1.13758333333333
AGGF1	-0.558142857142857
DPF2	-0.024
YIPF7	0.3035
TRPV5	0.01375
ZNF322B	0.34575
MED12	-0.340333333333333
CARS	-0.414
ABCC11	-0.277166666666667
C9orf25	0.433
MYH1	3.5155
FRYL	0.459916666666667
AGTRAP	-0.665
MMP27	3.2825
ZNF432	-0.2715
OR8D1	0.3165
OR13D1	0.4575
VWA1	1.7495
STON1	1.891
IL5RA	-0.04175
PERP	1.0482
C10orf107	-0.6
TNFSF12	3.468
FN1	-2.536625
MTR	-0.547333333333333
PHLPPL	-0.279666666666667
ZNF425	0.446
DHFR	-1.29483333333333
PPP1R12A	0.4665
RSPO2	-3.074
ZNF7	-0.285
ZNF583	0.48175
TPMT	-1.707
GPR132	0.815
OR2T12	-0.62975
SERTAD2	-0.1673
ATP1A1	-0.3226
FRMPD3	0.27375
ZNF672	-0.83025
PLXNB3	0.173
EML5	0.011
FAIM3	-0.615
UBQLN2	0.3575
SORCS2	0.51075
PRIM2	-2.67
ACVR2A	1.3395
YWHAZ	-0.163
PGM2L1	0.374
GNAO1	-0.419428571428571
RPL10	0.2961
RPS6KA6	-1.1075
PFKL	-1.05583333333333
SH3D19	2.557375
AURKB	-3.64383333333333
ZC3H6	1.666625
DISC1	0.608
FLJ39660	-3.72916666666667
TMEM25	1.829875
OSBPL10	-0.20375
CLTCL1	-0.853833333333333
ALG6	-0.78425
CATSPER4	1.2575
LRTM1	-0.2145
RRAD	2.75016666666667
TIPIN	-2.09
CARD14	-0.05525
RBM9	-0.179333333333333
RASSF4	1.438
SLC25A18	1.17966666666667
C6orf58	0.385333333333333
IGHD	0.361
PLA2G6	-0.1865
TPT1	1.37725
SEC63	0.3659
CCDC113	-0.1168
TDRD10	1.665125
KIAA1666	-1.803625
TOR1AIP1	0.28925
SYTL4	0.760333333333333
SPRR2F	-0.9425
CEBPD	4.691
SNTG2	2.32375
C20orf77	-0.280583333333333
TAS2R49	-0.304
C6orf173	-2.14716666666667
SVEP1	3.4759
PXN	0.213857142857143
VIL2	-0.293
C5orf21	1.24866666666667
DIXDC1	1.036375
GANAB	-1.05783333333333
PDSS1	-1.88375
NGFR	1.312
ATP8B4	3.11625
BMP8A	1.1065
CCDC132	-0.559
GNRH1	0.022
OR10T2	0.12525
PDGFD	4.3055
OR6W1P	0.1095
HARS	-0.334916666666667
KRT77	-0.0695
AQP8	-0.39875
ITGB1	1.4378
ZNF254	-0.2808
PAX1	0.166833333333333
PSMC4	-1.1367
ANKRD22	1.7765
PSMD8	-0.061
HTR1E	-1.308
SOX10	0.9403
OR5B2	0.4755
RABGEF1	-0.914428571428571
MAP1LC3B	0.3425
CYB5R4	0.268
AGXT2L1	-2.14075
FLJ41603	2.91033333333333
TRAPPC2	0.4145
FNTB	-0.111
FLJ14107	-0.435333333333333
AURKAIP1	-0.0455
DSE	2.0635
NFKBIZ	1.12266666666667
OSBPL3	-1.52883333333333
LOC130576	-0.0485
SLC39A9	0.0988333333333333
LOC137886	-0.344333333333333
RHCE	-3.0285
ATG7	0.097
FAM82A	1.39616666666667
FBN3	-0.14
MCFD2	-0.9515
CASP14	0.023
EPS15	1.66058333333333
SFRS2B	1.12041666666667
C19orf47	0.6135
PLAC9	4.314
GPR23	-0.2445
BTNL3	1.726
RGS8	-0.021
GNS	0.818375
ENO2	-2.64766666666667
CBX1	-0.2549
PEX26	0.128
LRP5	0.451166666666667
ADAMTSL4	-0.406333333333333
ARR3	-0.161166666666667
MAP1A	0.337
CD2	3.1975
NAV2	0.7046875
TMEM69	-0.624
ATXN7	-0.581833333333333
CHN2	-0.611
ZNF781	0.763333333333333
HAS2	-3.14233333333333
KIAA0241	-1.52466666666667
BIC	0.17375
MOBKL2A	0.19975
CYP2C9	1.4485
CNOT7	-0.141928571428571
SFRS10	-0.4955
CST11	0.07525
FLJ37543	1.686
NKAP	-0.9625
RUNX1T1	5.01425
EAF1	-0.3856
IL4I1	0.16075
LRRC61	-0.744
PSIP1	-1.03208333333333
SPRR4	-0.846
ZFP90	0.619666666666667
AP2B1	-0.866461538461538
SLC30A7	0.0854166666666667
C7orf28A	-0.1665
S100B	3.02583333333333
BMP2	1.388
ESR1	0.352416666666667
ZFPL1	-0.2595
ARHGAP12	0.7195
LRRC19	-0.482166666666667
ZNF767	-0.38
NACA	0.52
OLIG1	-2.40175
PRF1	1.871
LST1	2.76366666666667
SPATA9	1.47466666666667
CNFN	0.301
CDK4	-1.061
TCF15	1.53366666666667
PARC	0.20875
PPM2C	1.82725
LOC283345	-0.867
FAM107B	1.632
DMXL1	0.22575
RBM3	0.82325
HTR5A	-1.75066666666667
SCFD1	-0.0768333333333333
EPHB3	2.903875
ROPN1L	-0.967
RAMP3	2.01375
TSPYL5	2.46736363636364
GAP43	-3.6165
PAPD4	-0.00437500000000001
PDE3A	-1.80025
TNFRSF10C	1.00175
JMJD5	-0.226666666666667
RASGEF1A	1.417
C16orf65	0.5862
HIPK3	2.0435
XYLT2	0.0565
XPOT	-1.387
GAL3ST1	-0.24375
DHCR7	-1.249
AMIGO3	-0.1495
FGFR4	-2.9565
CRAT	0.744
PPP1R14D	0.081
TRIM14	-0.6945
TMPRSS11D	-0.31
SLC7A11	-3.59685714285714
OR10H2	0.21125
PPM1E	-2.2033
DOCK4	0.950875
FAM127A	0.539625
ENOPH1	-1.043
SLC5A3	0.6805
ZNF530	-0.6846
NTS	-5.69675
FRMD4A	0.776625
BCL11B	-2.668
PRM1	-0.29175
UQCC	-0.8047
S100A16	0.259333333333333
PLS3	0.63825
WWOX	-0.1215
CCDC23	1.115
GTSE1	-3.23916666666667
GP2	0.084
FLJ32549	-0.214125
CHIT1	1.09675
KLF9	2.5825
RPS24	0.9175
MIA	1.2865
FIGN	0.33375
PYROXD1	0.35
PCSK2	-0.845
MRPL9	-0.7575
RPL24	0.40375
C12orf32	-1.886
HIST1H2BE	-2.002
RGS18	3.82325
LFNG	1.408125
RAB4B	-0.8238
FBXO25	0.732
TSPAN31	1.04783333333333
ARL8A	0.119857142857143
C10orf83	-0.5254
OR51B6	0.45
CNKSR2	0.6945
C1orf156	0.07325
IBSP	-1.103
GFRA2	1.7696
ALKBH7	0.6408
NEK10	1.03925
VN1R3	-0.0136666666666667
LOC91948	-0.8305
CPZ	-0.00425
IHPK3	0.6605
COL8A1	-0.3715
RBPJL	-0.5565
OR10A4	0.15025
CASP8AP2	-0.385875
MMP12	-1.41516666666667
OR8B12	-0.0585
CDCA5	-4.50166666666667
LIX1L	-0.3135
PEX11B	0.487375
GABRA1	0.168333333333333
HABP2	-0.155
REEP1	-0.091
FBXO15	0.88575
CD68	1.25975
WFDC9	-0.0225
GHDC	0.420833333333333
SMARCA1	0.18225
SPAST	-0.398333333333333
PLXND1	0.45625
MLCK	-1.482
INTS5	-0.347166666666667
BSG	-1.05407142857143
PARP8	0.663
TEAD4	-1.8955
ZNF498	-0.303625
TMEM89	-0.655
DTX4	1.48525
TNRC6B	0.995125
ARMC2	0.32125
FGFBP1	1.75
TIMM8A	-1.45116666666667
AJAP1	-2.015
ZNF608	1.269
SLC25A42	0.32625
SYP	-0.334833333333333
MMP11	-0.6775
USP40	0.2779
C3orf62	-0.0181666666666667
MYO1E	-0.6967
LRFN4	-0.497
XCL1	1.252
GPR155	1.422625
VPS29	0.22925
CARHSP1	-0.70525
ARHGAP20	4.07683333333333
GREM2	1.76535714285714
CCDC102B	2.91
ZNF577	1.11316666666667
HDDC2	-0.19425
SHC2	1.6762
NCOA5	0.439666666666667
INPPL1	-0.907
CHGB	-2.4899
IHH	-0.1985
DDEF2	0.188083333333333
DIAPH3	-3.99442857142857
BUB3	-1.3125
GGH	-2.17077777777778
VPS35	-0.2114
CNN2	0.461666666666667
ASNA1	-1.05175
WDTC1	0.591
AMAC1	1.5175
HAS3	0.984166666666667
SLC1A6	-2.0175
ZNF563	-0.0395
C1S	4.3955
TCF7L1	1.986875
OR10Z1	0.3345
ME2	-1.0857
C6orf151	-0.63525
KPNA4	0.4223
GLO1	-1.135125
WDR61	-0.483166666666667
CD302	2.11575
SIRT7	-0.898333333333333
C11orf59	0.236
PKIG	0.1665
PPIL3	0.13875
CCDC74B	0.332375
ZNF528	0.54275
EFNA5	1.405
FCGRT	2.922
NOL4	1.3138
CCS	-0.1065
LOC374491	-0.24775
MFSD7	3.566
ZNF555	0.29225
LIMS3	1.35275
TSSC4	0.554833333333333
COL11A2	-0.771
C1orf119	1.07683333333333
BPNT1	-1.50525
CHRNA6	-0.405
C1orf173	1.1381
PLD2	0.615
ORC1L	-4.2245
SASH1	2.86925
CDC14B	0.44
RLBP1L1	0.582
LDLRAP1	-0.1959
NAT8B	-0.249166666666667
HHEX	-2.2245
LGALS7	2.41925
PLCH1	0.153
OR1M1	0.019
PRAMEF16	-0.463
HECTD1	-0.0995
C14orf39	-0.162
TLN2	2.1306
HDAC4	-0.848714285714286
SYCP2L	-2.68875
GLRA1	0.5425
RPS6	0.67925
hCG_1757335	0.1205
KLHL1	-2.3905
CTNNBIP1	1.5075
SCAND2	-0.0848
HMGN2	-0.2426
YAF2	-0.10775
BRPF1	-0.4075
LIAS	-0.0655
CTA-246H3.1	-0.21875
SAG	-0.096
C20orf10	0.3505
HNRNPA2B1	-1.59416666666667
GADD45A	-0.530166666666667
MSH4	-0.528
TMEM70	0.10125
HIST1H2AM	-1.84475
C19orf26	0.311666666666667
C1orf50	0.26625
GNG3	-0.584
FTO	1.188
CALCB	-1.0415
PPP3R1	0.3055
C15orf42	-4.005125
CCNJ	-0.3
GNAZ	1.0746
PSD	0.189833333333333
FAM57A	-1.2215
STIM2	0.5795
DHX8	-0.29225
MOGAT3	-0.73775
UBE3B	0.809333333333333
PLAT	1.01683333333333
C6orf206	1.988
COPE	-0.9389
EIF3A	0.246125
C1QL2	1.6345
IQCE	0.0501666666666667
KIAA0182	0.406666666666667
SLC22A7	-0.3181
PPFIA2	0.2705
ADAMTS15	0.657
ODZ1	-0.833
THBS4	4.10583333333333
ARHGAP1	0.681875
B4GALNT3	-0.124833333333333
FCHO1	-1.041
LOC440456	0.26275
HOXD10	1.31283333333333
CXCR3	0.908666666666667
CHI3L2	0.4665
SRPX2	3.30275
ZNF132	1.46766666666667
UBAC2	-0.159166666666667
RPL32P3	-0.056
CBWD6	-0.3135
ST6GALNAC4	-0.8015
KIAA0391	-0.285166666666667
LOC388969	-0.2845
KRTAP5-8	0.589166666666667
ZNF786	-0.2535
LYVE1	6.13316666666667
GPR144	0.149
APOH	-5.804375
TSC22D2	0.0866666666666667
PLCD1	0.9495
FLG2	0.401
M-RIP	0.9966
NDUFV1	-0.16225
POLDIP2	-0.277833333333333
RAB3GAP2	0.278833333333333
RPSAP15	-0.7315
CLEC7A	1.07725
HSPA14	-1.172
TAAR5	0.10425
FAM132A	-0.3655
C2orf43	-0.80675
OR10V1	0.318
SELPLG	0.85675
C1QTNF6	-1.18033333333333
OPCML	0.9471
DTYMK	-1.137
ALDH16A1	-0.048
F13B	-2.3745
MGC16169	0.553
KIRREL2	-2.03583333333333
C14orf32	0.30625
SLAIN2	0.8817
HSD3B2	0.076
AMMECR1L	-0.1217
LRRC37B	-0.3835
HMG20A	-0.211
C22orf27	0.5128
FBXL22	1.0245
AP1B1	-0.215
TNKS1BP1	1.41775
CD74	3.14425
HSPA12B	3.59016666666667
PLSCR1	0.958833333333333
SLC35E1	-0.7205
FEZ1	-0.40575
APOD	5.347125
C16orf44	-0.03875
C1orf166	-0.189
KCTD11	0.76925
NELF	-1.63275
SRP54	-0.670333333333333
MGC35361	-0.03225
GPR35	-1.8555
NRGN	-0.553625
SIGLEC12	0.65325
SCN1B	-0.22975
IFNW1	0.161
STAR	-3.676
HLA-DQA2	2.1855
RNASEH2B	-1.03025
TAAR2	0.0945
VAMP5	1.645
TUBA1C	-1.67878571428571
PIK3R2	-1.13725
ARD1A	-0.3445
EBF2	1.50316666666667
CAMSAP1L1	0.61975
CYP3A43	0.129
AKR1B1	-1.37275
KIAA1729	0.40675
KAL1	1.1733
CYBB	1.267875
UXS1	-0.51375
LOC338579	-0.135
C11orf45	0.88675
SHB	-0.476375
IKZF4	0.55775
NDUFA1	0.235125
HSPE1	-1.1515
C1orf215	-0.15025
GPR113	-0.3225
ZNF573	1.33475
TBX18	2.0945
GGTA1	7.8975
PCDHGA8	-0.268
RPS6KL1	0.387
DPP9	-1.234375
SLC43A2	1.489125
COPS3	-0.81825
PMPCB	-0.222833333333333
HYLS1	-1.7005
LSM8	-0.803666666666667
PDE6B	0.566625
C10orf118	0.5388
OR1C1	0.211833333333333
ZNF415	0.61775
OR2F1	-0.086
ZDHHC13	-0.235125
FZD8	0.1341
TCEA1	-0.3156
SUSD4	0.71225
C22orf24	-0.081
TNFRSF14	0.90925
TRIM28	-0.767
FGF5	-2.79557142857143
CSPG5	-1.307
RNF133	0.111
FKBP15	0.0235
BZW2	-1.10075
NSMCE1	-0.388
PTPRN	-0.81475
TST	1.18225
POP1	-1.9355
RNF24	-0.6635
SFRS4	-0.574
REPS1	-0.36225
CD70	-2.29166666666667
PDXDC1	-0.6645
SRC	-0.2285
NTNG1	-2.07383333333333
SETD1B	0.26025
TINP1	0.1087
ZNF606	0.77
SSR1	0.3721875
RGNEF	1.35133333333333
NFS1	-1.0645
CENTB5	-0.78125
CRMP1	-1.8635
ADAM18	0.20475
CCDC87	-0.1645
LRRC8B	-0.17475
CSNK1G1	-0.78
MAFB	3.04
C12orf45	-0.20025
C1orf54	2.90025
DPEP1	-1.17533333333333
FLJ13137	0.694
C14orf118	0.0421666666666667
ANKRD19	0.338833333333333
ABCA9	5.1141
TMEM87A	0.5017
BBS5	0.5796
CYP17A1	-0.25375
SCG3	-3.48433333333333
ESCO2	-4.833
GFER	-0.762666666666667
NRIP2	0.749833333333333
DDX59	0.181166666666667
RIC8B	-0.1324
TNNI1	-0.3685
KTELC1	-0.2865
GPR85	0.011
SP3	0.47875
GOSR2	0.201
DDX1	-0.19525
DSCR9	-1.0675
KIAA1984	-1.638625
FLRT3	0.17075
RNPS1	-0.942571428571429
ZNF772	1.1625
SLC25A10	-0.397
ADAMTS3	-0.5992
TBC1D7	-2.294
PCYOX1L	-0.519
LOC339745	0.6195
VPS54	-0.40025
PCDHB12	1.289875
C4orf6	-0.48225
CCL5	2.869375
PEX5	-0.20875
LENG1	0.161666666666667
LOC51336	-2.4645
FLJ25371	0.2685
WDR45L	-0.284666666666667
SPAG8	1.28183333333333
GUCA1C	-0.5485
LOX	-0.8435
FIZ1	0.5225
BAG5	0.717916666666667
BUD13	-0.0963333333333333
MGC2752	-0.401375
IQSEC3	0.2265
TGFBR3	3.10675
CASP9	-1.477875
PPA2	-0.082
MED24	-0.414625
MAP3K7	-0.1505
SRPR	-0.322375
C17orf81	-1.66625
RIPPLY1	0.55525
EID2	0.16475
AKR1C1	2.7345
IMMP2L	0.181875
SPSB4	1.0525
BAG4	0.29225
ZNF32	1.28966666666667
KLHL34	2.53825
BRD2	-0.526125
IL32	-0.561333333333333
FAM53B	0.818833333333333
SLC7A1	-1.092
KAAG1	-0.098
CCDC54	0.287333333333333
PRKCQ	-1.91325
TIRAP	-0.064
SPSB1	1.74883333333333
USP36	1.07525
FLJ32569	0.211
LYZ	-0.90175
TMEM186	-0.408333333333333
TPM2	1.58333333333333
C9orf100	-1.963
PPP1R11	-0.2468
OLFML3	1.8707
ELAVL1	-0.27475
DNAJC17	0.814666666666667
ABCA2	-0.29375
BNIP3L	0.332
ATP10D	1.964
GALNT8	-0.800333333333333
PRKCH	2.33525
USP12	-0.50125
STXBP1	-0.6836
LSM2	-1.056
ANKRD30A	4.131
LAP3	0.23225
C9orf40	-0.877
KATNAL2	0.576666666666667
RG9MTD2	0.483
PNPLA7	1.884
IDH1	0.237
C1orf57	-1.214
XRCC5	-0.6984
TBRG4	-1.1055
DCDC5	1.02283333333333
POU5F1	-4.24
RAB1A	0.525785714285714
KRTAP15-1	-0.401
INHA	-1.68083333333333
WDR90	-1.236
MLL2	0.0313333333333334
FAM104B	0.0185
SF3B14	-0.629
STX1B	0.526
SNX12	-0.228
KMO	-0.165666666666667
FAM100B	0.1355
CDRT15	0.116
RAB9A	0.436666666666667
RUFY3	0.859625
UBE2U	0.120833333333333
NFKB1	1.1114
FBXO38	0.367875
VRK3	0.01025
TUBB8	-0.407
IFNA6	-0.5225
AYTL1	-0.375333333333333
RBP3	-0.127166666666667
MUC13	-1.79875
C8orf30A	-0.957
MFAP1	-0.7085
NHLH1	0.2645
CXorf34	-0.8925
SP8	-4.1125
RNF151	0.00933333333333334
TDRD7	0.35525
KCND2	5.08325
FKBP9L	0.2675
C17orf44	1.452625
TIMM17B	-1.078
WIPF1	0.0599
SNX15	-0.1666
IGF2R	-0.0766
SBSN	-1.233
RBM15B	-0.08475
AGBL5	-0.590666666666667
APEX2	-0.7235
C17orf39	-0.86875
UBE3A	0.0775
SPANXC	-2.93
TGFB1I1	0.3915
RBM13	-0.93775
TOP2B	-0.210666666666667
NPVF	-0.0155
RIMS4	-0.20025
RAD54L2	-0.00216666666666667
RSPO3	5.94166666666667
C2orf47	-0.145
TSPAN4	0.408666666666667
DNAL1	-0.84375
DKFZp761E198	-0.76
NLE1	-0.63975
TPST1	0.1445
SREBF1	-0.304
CLEC12B	0.724
FUK	-0.02525
IL21	-1.2095
LTK	-1.32925
DKKL1	-0.0825
EPAS1	2.1345
UBTF	-0.7576
HIST2H2AB	-1.65608333333333
TMPRSS12	0.313125
KIAA0427	2.1915
CYP8B1	-0.506833333333333
FPRL2	2.79325
LOC402573	-0.4685
HSDL2	1.0675
SEMA6B	-0.161
AKR1A1	-0.0937142857142858
CLTB	0.163
NXT2	0.145666666666667
HSPB7	4.108
MLLT11	-3.08733333333333
OLFM3	-0.0818
SEC61B	0.211416666666667
GPR139	-1.0725
RRP15	-0.61775
OR3A2	-0.179
RSL1D1	-0.4926875
P2RX7	-0.394
PSME2	-0.905
ADNP2	0.054
RBM25	0.160333333333333
IFITM1	0.82625
POLR2E	-0.2065
ZNF643	-1.9745
ZBTB25	-1.18266666666667
SPTBN4	0.699625
FBXO28	-0.27075
CLEC10A	3.12075
EPHA8	-0.840875
BEST4	0.4255
GAS6	1.8765
TSHR	0.11475
TMTC1	2.70377272727273
GSTM2	0.401166666666667
ETV1	0.102625
ADAM11	-0.937166666666667
ERGIC2	-0.0495
ATP6V0E2	0.574166666666667
HGFAC	-2.06783333333333
CTTNBP2NL	0.561
FLJ20628	-0.4205
MTCH2	-0.2895
BACH2	1.15583333333333
AUTS2	2.23083333333333
FSD1L	-1.51875
RPRM	-2.63116666666667
PPP2R3A	0.629333333333333
BAT2	-1.309125
LPHN2	1.23483333333333
MGC71993	0.3315
PPARGC1B	-0.2435
CENPT	-0.637875
RNF123	-0.424833333333333
COL27A1	-0.0977
ZP2	-0.0025
C2orf21	-0.496
CCDC78	-3.0155
MCM8	-2.65133333333333
PHLDB2	0.941125
PLAUR	-2.16025
HDPY-30	-0.7575
BMP5	-2.40425
MUM1	0.338625
FAM62C	-0.8895
MID2	1.06266666666667
SYT16	0.584
ISG20L1	-1.1701
C2orf40	4.7635
SRRM2	-0.0125714285714286
FCRL1	-0.318625
C1orf90	1.5695
MEP1B	-0.7335
PCSK7	0.4414
PBX2	-0.99025
CENTB1	0.188833333333333
GLT6D1	-0.46
HGS	-0.2245
WDR51B	-0.28975
KCNJ8	2.457
NOL10	-0.546375
EDEM3	0.867
TCOF1	-1.23066666666667
SLC16A1	-2.31016666666667
SF3B3	-1.31275
NUDT21	-1.1025
ZNF235	0.433
KIAA0644	3.12075
ERC1	0.2051875
NKIRAS2	-0.122
TRMT5	-0.6075
PPP1R7	0.0155
C14orf177	1.8335
HTRA4	-0.26425
FAM139A	0.302833333333333
C16orf30	5.732
C10orf32	1.487375
VCX2	-3.2275
MGC27016	0.6932
LARP5	0.226666666666667
THNSL2	1.91283333333333
TRADD	0.4505
C1QTNF1	2.12
C1orf43	-0.1831
AS3MT	-1.37975
SCARF1	2.73025
PHF23	-0.69475
B3GNT2	1.32133333333333
FNBP1	-0.2375
ZNF780A	0.2655
MAGEB2	-3.536
FANCG	-1.4665
EYA2	3.94766666666667
ZNF471	2.686
C14orf153	0.0903333333333333
BCL2L14	0.09575
EFS	1.39
CKAP4	-1.08566666666667
ZNF224	0.4465
ZNF652	-1.75725
TMEM4	-0.7315
SCN3B	1.416
OAT	1.4
DRD1	1.517
IQGAP2	-0.381833333333333
CDYL	-1.24
PFN3	0.02175
ANKS1A	1.158
COBLL1	2.30416666666667
C2orf55	2.17733333333333
PRCP	1.48825
TMEM130	2.64575
SPINK1	-1.74475
NDUFB1	0.5295
DIO3	1.561
PRTG	-2.37266666666667
PVRL1	0.342625
CNTD2	0.337
MYL4	-2.033
SLC17A1	-0.2915
RGMB	0.0054
TAF5L	-0.639375
FAM27E1	-1.6635
CCDC59	-0.32875
MED20	-0.342833333333333
CHMP4A	0.33475
FBXL12	0.00766666666666667
TOMM20	-0.316625
ZNF364	-0.17025
COL22A1	0.0795
C13orf8	-0.97175
TBC1D14	0.660285714285714
MRPS35	-0.392375
LOC51057	0.943
MSC	1.91933333333333
CILP	5.89416666666667
ATXN7L2	-0.4885
BTLA	2.29666666666667
SEC23B	-0.68225
RDH13	-0.6555
C17orf63	0.867666666666667
TIA1	-1.36633333333333
RHOXF1	4.6395
SPAR	0.315
SPTLC1	0.05825
HMGB3	-2.124
TOPBP1	-1.4185
NAT8	-3.129
KLF11	1.259
HOMER3	-0.722833333333333
KCNAB3	-0.5215
C9orf85	-0.0495
HCG3	0.212625
MGC34821	0.071
PHLDA3	1.65525
ODF3	0.382
KLHDC4	-0.581333333333333
GABARAP	0.659
AGR3	1.17225
EXOC5	-0.0013125
AADACL2	0.60475
LOC91893	-0.429666666666667
RPL36A	0.276
SLCO1B3	-1.795
PTPDC1	-0.334
DUSP7	-0.4965
NRP1	1.59721428571429
VSTM2L	0.742666666666667
PLEK	2.31
NLRP3	4.112
TUSC5	3.01225
GPR3	-0.0841666666666667
RAB8B	0.121
UBE2E3	-0.03825
RC3H1	0.95625
MED29	0.47475
CCDC50	0.3016875
C20orf111	-0.285833333333333
PRDX6	-0.07425
TETRAN	-0.23675
BCAN	-0.374
SMPD4	-0.885375
AKAP7	0.61125
ZNF500	-0.382
FGF11	-0.0751666666666667
FLJ11151	-0.0766666666666667
FARSB	-1.097
MARCH10	-0.4435
ACYP2	0.68975
HTATIP	0.2235
CLDN4	2.16675
GRM8	-1.6485
SLC22A18	-0.12825
RNF141	0.77625
GRK6	-0.39675
VPS26A	1.1817
PIGZ	0.8565
LYSMD4	0.3635
CRLS1	-0.869333333333333
KIAA0562	0.4894
WFDC5	1.178
TTTY12	0.2345
MGC16824	-0.40925
FLJ25476	0.574
WDR8	-0.678333333333333
SEPT5	-0.91
PROK2	-0.5095
RPGRIP1	1.371
MTHFR	0.188090909090909
NEURL2	0.673
TRIM60	-0.6405
DACH1	4.715875
PLK3	1.8345
UBE2F	-0.516
ATP5I	0.599
TMEM28	-2.57675
MRPS34	-0.6505
LOC129293	-0.879583333333333
DAP3	-0.7135
KRT28	-0.153
PHF3	0.594
RASL10B	-1.43533333333333
DVL2	-0.641333333333333
OSTalpha	-3.6145
DICER1	1.114
ARMCX5	0.48475
AMN1	0.717
SSBP4	-0.356333333333333
CAPZA2	0.04975
IFNA2	0.43
XIRP1	-0.9855
CYFIP1	0.4105
MAP1D	-0.96175
NPAS1	-2.1385
MFAP3	0.09375
TRPV6	2.76775
SOCS6	0.71775
TAF7L	-0.7815
RAB37	0.437
YWHAE	-0.371142857142857
CREG2	-3.61675
MOSPD2	-0.424
ADAT2	-1.225
MGST3	1.87575
BDNF	-2.9782
NDUFS8	-0.2215
TFCP2L1	4.83
HSPB3	-2.79975
RBM4	-0.572
CSF1	0.839571428571429
CXorf42	0.8969
KRTAP4-14	0.4535
TADA2L	-0.5465
