Hybridization REF	TCGA-A7-A13F-01A-11R-A12P-07
CCDC127	-0.01875
FRAP1	0.229
GOLGA5	-0.36825
SDCCAG1	-1.532125
MGC21675	-0.244
C10orf95	0.26325
KIAA1345	-1.24783333333333
C1orf163	-1.4145
LACE1	-1.41266666666667
OR10K2	0.251
CENPN	-1.50564
TMED2	2.12275
UGT1A6	-1.877
ANG	-1.803
U2AF1	-1.194
CASC2	0.363
NMT2	-2.46966666666667
OSGEPL1	0.210625
DFNB31	-0.6445
SLC6A20	0.018
DKC1	-0.84275
FXYD4	-1.15125
WDR64	0.20025
MGC5590	0.351
CREBZF	-0.750833333333333
DAZ1	0.07825
PRPSAP1	-0.4245
GCHFR	0.679
TTC7A	-0.101625
LOC196993	-0.043
UBD	-2.5805
S100A1	-0.327875
RPL6	-0.277
DNAJB6	0.6309
NAGS	1.6281
C2orf58	-1.301
KERA	0.153
MT1X	-0.2261
UBE2B	0.7635
KEAP1	1.2785
MST1	-3.336125
OMA1	1.1105
ABLIM2	1.529
BCL2L13	1.15066666666667
JAZF1	-0.7625
TMEM63B	2.618
S100A8	-1.0216
ARFIP2	1.493
UROS	1.23025
KHDRBS2	-2.4305
POLQ	-1.652375
SOAT1	-0.62625
SPAG4	-0.8615
MRPS30	2.52966666666667
LOC494141	-0.313
OR2T11	0.324
ORAOV1	-0.562
ZNF184	-0.726333333333333
TCEB3B	0.220666666666667
ADAM21	-0.3535
GDPD1	0.496
SPINLW1	1.30066666666667
PRR14	0.276166666666667
KCTD9	-0.8144
NUDT3	0.312
KIAA1822	0.487
HIST1H4K	0.169
DFNA5	-1.6975
GABPA	-0.71525
C14orf44	0.67125
POLB	0.623875
PTAR1	-0.86725
SEC31A	0.3506
TRIM58	0.8855
TAS2R14	-0.2895
VPS8	1.877375
H1F0	0.531833333333333
PRKCB1	-4.4315
UGT2A1	0.172
TOR1B	-0.07825
LSS	-0.86275
C2orf19	0.287
HNRNPC	0.348857142857143
TMEM100	-1.19183333333333
LOC116349	0.664
OR51M1	-1.3225
CCDC142	-1.24675
ISG15	-0.768625
ZCCHC14	-0.596375
CREBL2	0.926625
TGDS	-3.0415
DC2	-0.7825
CACNA2D3	-1.34435714285714
ZNF429	-0.216625
LYPD6	1.45666666666667
SUCLG1	-0.148666666666667
OR51I1	-0.938
MAGEH1	0.27775
PRPF40A	-0.9555
SMR3A	-0.1165
SPINK2	0.39825
THAP2	-0.337875
NPY5R	-1.01325
IRF4	-3.155875
SPESP1	-2.82266666666667
OR10S1	-0.8055
DTD1	-2.89525
TUBE1	-1.98
DDX19A	-0.408
PDPN	-1.571625
TMEM34	-0.276166666666667
MGAM	3.29275
COL3A1	5.082
GFM2	0.4014
OR5A2	-0.6805
PSG9	-0.993666666666667
ARHGEF11	1.80533333333333
IVNS1ABP	-1.3340625
SIGIRR	0.81425
DUSP19	-1.703375
DNAJC14	1.7124
ACSS1	0.13625
IL1RAPL2	0.0105
C4orf30	-0.10025
SEPT4	1.98175
LANCL3	-2.58075
SPAG17	3.45766666666667
PRDX3	0.806625
HNF1A	-2.21425
P4HA2	0.16275
RFWD3	-0.657
MOV10	0.795
DNAJA5	0.176142857142857
LOC729440	0.7885
LOC200383	0.8542
SMC2	-0.85475
MIXL1	-0.04
TMEM9	1.915
FAM86A	0.839
ZNF174	0.337
MYH14	-1.29425
CCR8	0.2
VPS37C	-0.024
GPATCH1	-0.103166666666667
B3GNT8	1.9595
TBX4	-0.0516666666666667
CNR2	-0.4608
PCDH1	1.518
C5orf29	3.615875
OCIAD2	0.8425
PLCG2	0.115
KIAA0247	0.98725
HRH3	0.189
CAPN13	4.067875
CCR1	-1.2503
MGC15523	0.721888888888889
UVRAG	0.735833333333333
DNAJA2	-0.2225
ITGA2B	0.245833333333333
CLDN5	3.524625
PTPRN2	1.691
ZNF512	0.014
PSAP	2.81507142857143
CCDC140	-1.234
LRRC55	0.678333333333333
CYP26C1	-0.2665
C8orf47	-1.91725
LYN	-0.19425
DUSP6	-1.382
TGFB3	3.06233333333333
ELK1	1.3303
PCDH11Y	0.30475
HGD	-0.02925
C17orf58	-0.803
MYO3A	0.1575
SERPINE2	-5.398
AARSD1	0.349625
C14orf73	-0.03
ADAM33	-0.03025
ZNF491	1.4745
MAPK6	-0.605666666666667
TCN1	0.536666666666667
SLC24A6	0.888
UBE2R2	0.3135
H1FNT	0.3885
TATDN2	0.219666666666667
LILRB1	1.7395
P2RY5	0.257
NUCB2	1.7575
C2orf37	-0.40925
SNX27	1.4495
MTA3	0.260875
FOXO4	0.5425
ID4	-0.905166666666667
SOX5	-0.324666666666667
PXMP3	0.32875
OR52M1	0.604
SFT2D3	-0.139625
INA	-4.76566666666667
MCOLN1	1.97375
NFIX	-1.1142
CLEC14A	5.04016666666667
HIBCH	0.622
PLA2G5	0.0475
TIMM10	-0.630833333333333
MED17	-0.731
COL4A4	-1.222
TPP1	1.19833333333333
GJA3	-1.931
TMPRSS5	-2.06725
AADACL3	-0.734
DNMBP	-0.12325
ENPP5	4.6735
NQO1	-1.0564
ZSCAN2	0.6745
SEC24C	1.7755
GTF2A1L	0.195
AXIN2	0.0259
FAM33A	-0.901083333333333
C16orf13	-0.2365
SPNS2	0.49175
TAF1	0.07275
AP1G2	0.767833333333333
RBM42	0.508833333333333
HCN2	-0.427833333333333
EFHB	0.283833333333333
RUSC1	2.13966666666667
GRIK5	0.215
USP21	1.097
ATAD3C	0.25775
ORMDL2	0.8945
PRSS7	-3.32975
PSAT1	-5.81975
FLJ13195	-0.924
TBC1D1	0.131833333333333
IFNG	-0.00233333333333333
OTOS	0.191166666666667
ZNF773	0.723666666666667
EMD	0.26525
RETN	0.44875
CCL8	0.765
APH1A	2.36275
COX18	-0.35575
GTF2IRD2	0.45325
CCDC82	-2.56683333333333
PAFAH2	1.0242
NPEPL1	1.2095
RP11-114G1.1	1.6815
TP53INP1	0.52875
ZNF300	-0.913666666666667
FOXL2	-4.11475
LARP2	-0.40375
LATS1	-0.08275
HTR6	0.323
SPOCK2	-1.21033333333333
RNF144B	1.93283333333333
HTATIP2	-0.616
MGC10334	0.792
CENTA2	1.78133333333333
FGF2	-2.3655
FXYD7	-0.39375
PHYHIPL	-2.71425
GPR34	4.886
DDX6	-0.666333333333333
OR10W1	0.573
LHFPL1	-1.382
ZNF313	-1.39185714285714
VPS28	0.9375
AP3M1	1.0854
AKR1CL2	-1.75975
TRAF4	0.52325
OR2B11	0.5335
C19orf12	-0.753
AKAP9	0.5065
C1orf62	0.515
SLC20A1	-0.7518
FAM112A	1.614
LDB2	1.180375
MRPS23	0.70275
KLK5	1.6135
SPTB	-0.237333333333333
EFEMP2	1.201
EFNB2	1.437125
PCM1	1.48192857142857
NMNAT3	3.789375
TSG101	0.235
C8orf40	0.606
NOB1	-1.41175
ABHD3	-0.39525
GTF3C4	-0.702375
PIGN	1.0305
GALNTL1	-0.64075
AEBP1	2.86375
OR9Q1	-0.09
ANKRD2	1.219875
CCL28	-0.60525
TRIM38	1.02933333333333
TMCC1	0.528916666666667
SMG5	-0.0595
LRRC7	-0.862
NCAPD2	-1.15566666666667
C6orf153	-0.55675
C1orf74	0.3115
OTUD6A	-0.276
DCP2	-0.741166666666667
TMEM24	-0.00675
RPL18	-0.1295
TMEM177	-0.08375
LRRC37A3	0.5865
C1D	-0.385166666666667
LDHC	-0.979
UBE4B	-0.890333333333333
NIT1	0.36825
BTN3A3	-0.0545
RASD1	4.62125
COMMD3	0.43325
SHFM1	-0.4135
BIRC8	0.299
DUT	0.015
C12orf51	-0.751
LRRC59	-0.628833333333333
LY6H	1.78775
WDR22	-0.50875
EDEM1	0.319785714285714
ADH1A	2.8385
PANX2	0.4147
CYP11B1	0.08
CDC73	0.18725
GPR172A	1.406
GSTM3	3.53053846153846
KCNA5	0.1685
SERAC1	0.7145
NFATC2	-0.8935
ANAPC5	0.5651
C15orf24	1.4115
NFATC2IP	0.4235
TNRC6C	0.977333333333333
MGC102966	0.869625
FGD5	1.3475
MED9	0.347
RAB13	1.395
C15orf49	-0.044
CRYGS	-1.3659
C12orf53	-0.8547
LOC283693	-0.0705
COX6B2	-0.953375
PHF14	-0.251
FAM3A	1.102625
RPL13	-1.4065
PRDX2	1.1686
FLJ34047	-1.42425
PRMT3	-0.2025
KCTD19	-3.0665
TRIM10	-0.896
MGC26597	-0.463
GCNT4	0.09075
GPRASP1	-0.34925
CDKN1C	-1.99591666666667
RHBDL2	2.6386
HSPH1	-0.73975
AQP1	3.263
COL17A1	0.8464
GFAP	0.972857142857143
CDC16	-0.514
KIAA1614	1.074
C6orf118	-0.206166666666667
ZSWIM5	-3.4425
FAM83F	3.78125
LYNX1	0.123625
SYNPR	-1.149
XG	1.54966666666667
PRSS16	-4.41325
KIF13B	1.2035
PCDH9	-2.228
HIST1H2AH	1.63216666666667
RBM18	-1.13825
ZNF626	0.901
HEXIM2	0.929833333333333
ITFG1	0.7975
TUBG2	1.78
SFRS7	-0.89425
C9orf14	0.461
EXTL1	-1.5985
GBP3	1.317
WDR5	-0.31675
RARG	1.41933333333333
MYO7A	-0.337
CECR6	-0.543
C13orf3	-1.42325
SFRS18	-2.19225
ACVR1B	0.1175
PSMD1	-0.2146
C7orf31	0.0876666666666667
ILVBL	0.16575
IFNGR1	0.1195
RNF186	-0.01475
NOL9	-1.5645
MAGEL2	-0.71
SLC29A2	-0.121
NHSL1	-1.77525
RBMX	-0.871
PSORS1C2	0.5715
RAD51L3	0.868083333333333
LCN6	1.057
ORAI2	0.2445
BRUNOL6	-0.2119
OR4K5	0.0185
CDC123	-0.35625
MSLN	-2.10916666666667
WWTR1	-0.4455
ZNF700	-0.891833333333333
COBL	1.2285
PPP1R16B	-0.358375
GAS7	0.172
MDN1	-0.637375
HAAO	0.7025
C9orf68	0.58475
TNFAIP2	0.996875
FOXN1	1.043
hCG_2033311	-0.796666666666667
ATP6V0D2	0.3672
RPL41	-0.192375
SLC38A1	-1.50725
ARHGAP6	-1.138
ADAD2	-0.32975
PHF20L1	-0.5918125
MCM3AP	0.316833333333333
ST3GAL3	-0.136666666666667
SNX1	2.3575
ELF5	0.67575
PARP3	0.734125
RBM8A	-0.7180625
LINGO4	0.4125
ITGA9	0.141333333333333
ZFR	-0.418
ACSL6	1.835375
FLJ20699	1.0055
DAOA	-1.182
FABP4	2.6765
KCNB1	-1.712
CANX	0.6395
SLC25A28	0.891333333333333
ADIPOR2	0.34225
ECHDC2	2.110125
SMA4	0.40675
FRZB	2.42025
PABPC1	-0.450666666666667
DMRTB1	-0.113875
APOBEC3G	1.21975
CATSPER2	-0.8985
CUEDC1	1.99266666666667
STARD9	-2.385875
CLDN8	1.486875
LOC23117	-2.25222727272727
E2F6	-0.876555555555556
TMEM126B	-1.89333333333333
DPY19L4	-0.084
GIMAP5	3.01016666666667
NDUFA9	-0.0596666666666667
FAM77C	3.0155
CTPS2	1.30375
LOC51035	-0.201625
WDSOF1	-0.3725
EGLN3	-1.107
PITX3	0.184166666666667
OR52E8	0.799
GRM4	1.64
KLK1	-3.275
GPM6B	-2.89725
RRAGD	-1.07533333333333
PAGE5	-4.637
UCHL5	-1.1085
ULK3	-0.14
AIM2	-1.8855
PNO1	-0.865333333333333
OR2F2	-0.321
GNAT2	-0.0655
SIX1	-4.441
ST13	1.4085
ZBTB44	-0.345
TIMP2	0.6345
ZMAT4	-1.93525
GTF2IRD1	0.9135
ZNF19	0.761833333333333
ZNF714	0.4
RSC1A1	-1.51925
C9orf80	-1.0455
PSMA8	0.0756666666666666
TMEM141	0.47975
COX4I1	-0.292357142857143
CTAGE1	1.1765
DTWD1	0.10675
HSD11B1	-0.066
KRT6B	2.225875
ARID4B	0.6645
LHFPL3	-0.242
WWP2	0.887916666666667
ZNF326	-0.728666666666667
RGPD1	-0.6435
CTSH	1.57066666666667
FASTKD1	-1.8605
PAF1	1.6346
TTC9C	-1.15725
IFT57	-0.2853
PRSS36	1.214
IL20RB	-3.4635
ZNF592	0.0578333333333333
DCTD	0.9779
CFP	1.18875
MFNG	-0.924125
JMJD2B	1.293
ALDH3B1	0.308625
THSD4	2.23666666666667
KCNJ5	2.4635
LMNA	1.55566666666667
TBCD	1.557
ZNF250	-1.208
CASQ2	1.8125
PEG10	-2.71041666666667
PRAME	-5.96826666666667
NP	-2.45075
TRIM59	-0.735333333333333
ZNF12	-0.36375
XTP3TPA	0.40325
SIGLEC7	0.6807
PANK4	0.35375
FAM70A	-2.16933333333333
SNED1	1.064
HIP1	0.5479
RAET1E	-0.0316666666666666
AMAC1L2	-0.487
AHNAK2	-0.988583333333333
TOE1	0.226833333333333
RECQL4	-0.45725
SPRYD3	1.33675
DPAGT1	1.03025
MAGED2	3.983
ANKRD55	0.806
TRPS1	4.611
DOK7	1.51725
TFPI2	-8.126
GTF2H3	-0.542166666666667
CYP4F11	-0.326875
LHX2	-4.17066666666667
ATG16L1	0.00499999999999999
ASB12	0.1485
C1orf116	3.17575
NF2	-0.2379
POM121	-0.3921
PHYHD1	2.5174
TXNDC17	-0.870666666666667
DKFZp779O175	0.243
NUP62	0.152357142857143
MYO18B	1.29316666666667
PRAMEF1	0.3585
TCBA1	0.87175
TMEM168	0.195
FJX1	-0.0398333333333334
CLCF1	0.32975
SEPN1	1.3925
IGSF2	0.773333333333333
NUDCD1	-0.961833333333333
TFF3	3.21216666666667
NDFIP1	1.65385714285714
CHCHD4	-0.27275
TNR	0.5755
CUTA	0.979666666666667
USP44	-3.32833333333333
DPP10	-0.769333333333333
IWS1	-0.523333333333333
PCGF1	0.56425
SULT1C4	-0.2625
NTF5	-0.241
PTPN13	-2.93125
SSTR5	0.9785
SFRP1	-2.93275
IDH3B	0.208125
SUOX	2.76583333333333
TMCO5	0.564
GOLT1B	-0.16525
MIB1	-0.519071428571429
PCDHGB1	0.0455
SUSD1	-0.05925
ICAM5	-3.83483333333333
PAPOLB	-0.205
URM1	0.2708
TMEM106B	-0.1805
LRIG2	-0.975
SLC27A5	-0.3725
CLIC6	5.1347
ZNF420	1.76383333333333
SCN9A	-1.7876
KIAA1909	-1.99975
ELMOD1	-2.64475
PRKAG1	1.6075
FAM64A	-1.774
EEF1G	-0.3767
SMAD5	-0.00325
INCENP	-3.3855
WASF2	-0.8385
GARS	-0.945
CDK10	0.7267
HLX	0.639833333333333
MDM4	-1.16275
ZNRF1	-1.569
HHATL	-1.258
FAM21C	0.3342
HIST2H3C	-0.554
PFDN2	0.14975
ZNF200	-1.249
NDN	-0.97175
HBA2	-2.59033333333333
FBLN5	0.96325
PUM1	-0.0147142857142857
TNNT1	-0.544833333333333
C19orf59	0.0336666666666667
HNRPH2	0.6305
RAB7A	1.11016666666667
PMS2	0.5535
BIRC3	-1.33666666666667
NRSN2	1.112125
OR52K2	0.442833333333333
SPOCK1	-0.909857142857143
H2AFY	1.58275
RXRB	1.188
ZNF638	-0.250666666666667
ANKRD45	-0.987333333333333
ACTN4	1.26566666666667
FXC1	-0.11225
EIF2B5	0.447
VPS33A	0.20275
PINK1	1.156125
FAM106A	-0.1405
SKIP	1.16013333333333
GAPDHS	2.337
MUM1L1	1.10325
PSTPIP1	0.03875
CNTNAP1	-2.1652
CYP26A1	-4.4555
APOL2	0.5091
TACC2	0.621428571428571
COX7A2L	0.0842142857142857
HSD17B1	2.3690625
ARRB2	0.795
SLC7A6	-0.9527
HSD17B10	-0.00225
RBJ	-0.68575
NUP155	-0.881
MRPL10	0.0145
CYCS	-1.06491666666667
CCDC46	-1.625
TECTA	-0.4105
GNAL	-0.4235
LPO	0.235
PEBP4	-0.12475
DDX11	-0.66575
C18orf12	0.24
TAF9B	0.975666666666667
IMP4	0.75
RPA4	-2.34283333333333
NDUFS1	-1.083
UPK1A	-0.755833333333333
ARRDC2	1.2115
C18orf20	-0.2185
AES	1.91471428571429
CD2BP2	1.18366666666667
C16orf54	0.784
UGT2B17	0.616375
FGFR1	-0.465727272727273
CEACAM6	5.0621
CHRM5	0.15275
CERK	-0.06425
AP3S2	1.11992857142857
ANKS4B	-1.12625
CLCNKA	0.244833333333333
ZNF208	0.0541666666666667
HLA-DRB5	3.9625
CARKL	-0.4705
GOT1	0.161333333333333
CASP6	1.325875
HOXA1	0.955
RCL1	-1.26325
ZNF181	0.998
RAB40B	0.9215
MRPL38	0.655125
LRRN2	3.37125
C3orf25	0.2535
OR5D14	-1.755
OR10AG1	-0.532
BET1L	1.19
FRY	2.5985
AK3L1	-1.65825
CSF3R	1.56683333333333
POLR3K	-0.962
ATG2B	0.0281666666666667
EPS8	-2.47216666666667
DARS	-0.521
C10orf56	-0.781833333333333
DAD1	-0.313583333333333
RIOK1	-0.4695
HERC2	0.78575
HSD11B2	2.25216666666667
FAM96B	0.042
MGC13057	-2.376
BSN	-0.09
CAND1	0.7635
HCST	1.30275
ACTR10	-0.171166666666667
OR8D4	0.66
NASP	-0.5676
COL9A2	1.21266666666667
LYZL1	0.6535
GPC5	-2.79966666666667
TBL3	1.48933333333333
CENTD2	1.0756
OR5AP2	1.4275
TLR1	0.899
LMO6	0.381
ZIC2	-3.86
CPNE5	0.46975
ZMYND15	1.02975
FLJ22374	-0.9805
CCDC106	2.14525
PARP16	0.5885
PDIA3	2.243
C14orf126	-0.09625
CECR2	-1.305
SFRS1	-0.314615384615385
FIGLA	-0.8195
DCP1A	-1.353
MGC45800	-1.1244
TEKT1	0.8905
C10orf67	1.173
CLN5	0.41425
NTN2L	-0.278
GLE1L	0.83775
CES2	0.0567
GNAS	1.5558125
DDX53	0.008
TSPAN13	3.42975
MRPL52	-1.6868
SPIRE2	-0.00712500000000001
TAS2R39	0.371
SCUBE3	1.04325
UCRC	0.401
CDKL3	-0.11975
KIAA1715	0.334
ZNF345	0.1775
RTF1	1.085625
DHRS7	0.96475
RIPK4	-3.73216666666667
EXOSC2	-1.54933333333333
MS4A2	1.99525
FGF17	0.71525
WDR59	-0.55675
EVI2A	-0.60775
IL17RC	1.56066666666667
HS3ST1	0.88425
ITGB1BP2	-2.203
RBPJ	-1.32183333333333
GIMAP1	2.5525
INE1	-1.34533333333333
ALDH18A1	-0.093875
TPI1	-1.049375
GATA6	0.14525
CABP1	0.260833333333333
ZNF484	-0.54275
DAPK3	1.7485
GJB1	-2.78583333333333
PIN1	1.063125
SLC6A15	-3.69983333333333
CNO	-0.65075
RIN2	1.66925
FRRS1	-1.1845
CYorf15B	-4.2704
DMRT3	0.847375
ATAD1	0.121375
OTUD4	-0.533111111111111
ATOH8	-0.96625
ZSCAN16	1.327875
ASCC1	0.451
OTUD3	-1.295875
MGC33212	0.339333333333333
YME1L1	-0.401125
RP11-218C14.6	1.829
PCBP4	-0.41575
TNFRSF10A	2.5345
CDH10	-4.2786
KL	1.726375
SCP2	1.18225
C9orf119	0.052125
SON	0.256333333333333
MAFK	0.3875
SBNO2	1.3235
SLC6A6	-0.358166666666667
SC4MOL	-0.34125
FAM35B	0.319625
PPP1R9A	2.101875
PDZRN3	0.133625
CXorf20	3.1825
C6orf126	1.719
AVEN	0.3135
FLJ21075	-1.098
C14orf132	-1.24025
PCK2	-0.106875
GUCY2C	-0.3685
BARX2	0.14175
PEX11G	2.6405
DAO	-0.914166666666666
C10orf49	0.352
EDNRA	2.02466666666667
PPP2R5A	1.7201
DDX39	0.0406666666666667
SERF1A	0.6745
ASCIZ	-0.0711000000000001
FNDC8	-0.758
PTMS	-0.1865
PHF7	1.4555
PIP4K2B	0.38975
HHLA2	1.55666666666667
BDH2	0.0552
APOBEC2	-0.30675
PENK	0.0388333333333334
SMAD9	-1.34425
MT3	1.17375
RGL1	-1.489
ATG10	-0.45575
DLGAP4	-0.271333333333333
APPBP2	-0.364142857142857
BACE2	-2.62321428571429
LOC339344	0.712
ZNF395	0.2395625
HIST1H2BL	0.83775
ZNF467	0.599875
SLC25A21	-1.823
PALM2	-0.307
NSUN5C	-1.2445
IL5	0.4835
CLSTN2	5.26925
ANXA8L2	0.2395
PTGES	3.182125
GDAP1L1	-0.234333333333333
OPRK1	-0.966333333333333
WDR20	-0.252333333333333
C12orf4	-0.34525
NUP88	-0.596625
XRCC6BP1	-1.03116666666667
FCGBP	1.42392857142857
LEMD2	0.2625
NOMO1	1.115
C10orf79	1.111125
ZNF79	0.7753
OCRL	0.4144
HSPA8	-0.280208333333333
DIDO1	-1.24533333333333
PLA2R1	1.94725
COG3	-0.4235
NGDN	-1.51575
CBFA2T2	-0.90775
PNOC	-3.80125
PRRG1	-0.9155
AGGF1	-0.633142857142857
DPF2	-0.6185
YIPF7	-0.2365
TRPV5	0.33925
ZNF322B	-0.46175
MED12	1.28766666666667
CARS	0.864333333333333
ABCC11	4.25233333333333
C9orf25	0.079
MYH1	1.045
FRYL	-0.968
AGTRAP	0.693
MMP27	1.046
ZNF432	-0.842
OR8D1	0.899
OR13D1	0.826
VWA1	1.646
STON1	-0.95275
IL5RA	0.44525
PERP	-1.8234
C10orf107	-0.306
TNFSF12	1.8415
FN1	-0.00641666666666663
MTR	-0.971
PHLPPL	-0.664166666666667
ZNF425	0.92375
DHFR	-0.472833333333333
PPP1R12A	-0.232875
RSPO2	-2.06983333333333
ZNF7	0.06025
ZNF583	1.67825
TPMT	0.4765
GPR132	0.399125
OR2T12	-0.325
SERTAD2	-0.8287
ATP1A1	0.5704
FRMPD3	0.07675
ZNF672	0.40525
PLXNB3	1.791125
EML5	-0.361
FAIM3	0.352
UBQLN2	0.566
SORCS2	-0.26275
PRIM2	-0.0835
ACVR2A	-0.630333333333333
YWHAZ	1.04225
PGM2L1	0.384375
GNAO1	-0.275
RPL10	0.0848
RPS6KA6	1.25
PFKL	1.43
SH3D19	0.050125
AURKB	-0.00916666666666666
ZC3H6	-1.3525
DISC1	-0.244666666666667
FLJ39660	-1.87166666666667
TMEM25	2.666
OSBPL10	0.421375
CLTCL1	-1.20533333333333
ALG6	0.09225
CATSPER4	0.142
LRTM1	-0.0155
RRAD	2.06066666666667
TIPIN	-1.043
CARD14	-0.571
RBM9	-0.133333333333333
RASSF4	-0.42125
SLC25A18	3.12183333333333
C6orf58	-0.2534
IGHD	-0.0655
PLA2G6	0.1415
TPT1	0.801125
SEC63	-0.1482
CCDC113	-0.1992
TDRD10	-0.147625
KIAA1666	0.362
TOR1AIP1	1.01366666666667
SYTL4	1.6875
SPRR2F	-1.589
CEBPD	2.6985
SNTG2	-2.52975
C20orf77	-0.213833333333333
TAS2R49	2.689
C6orf173	-2.14333333333333
SVEP1	0.0609
PXN	-0.372642857142857
VIL2	0.475333333333333
C5orf21	-0.628916666666667
DIXDC1	0.724625
GANAB	0.885
PDSS1	-1.5955
NGFR	0.219375
ATP8B4	0.876
BMP8A	-0.652
CCDC132	0.0830833333333333
GNRH1	-2.5635
OR10T2	0.470333333333333
PDGFD	3.22883333333333
OR6W1P	0.4365
HARS	0.910666666666667
KRT77	0.0815
AQP8	-1.47275
ITGB1	-0.0477
ZNF254	-0.0387
PAX1	-0.3552
PSMC4	0.6284
ANKRD22	2.97825
PSMD8	0.572166666666667
HTR1E	-0.62
SOX10	-1.7124
OR5B2	0.365
RABGEF1	-1.08235714285714
MAP1LC3B	-0.75725
CYB5R4	0.256
AGXT2L1	0.33275
FLJ41603	1.33316666666667
TRAPPC2	0.469666666666667
FNTB	0.2587
FLJ14107	0.199333333333333
AURKAIP1	0.12575
DSE	0.8155
NFKBIZ	-2.71933333333333
OSBPL3	-1.22216666666667
LOC130576	3.54925
SLC39A9	0.0455
LOC137886	-0.0915833333333333
RHCE	-3.21
ATG7	1.002
FAM82A	0.037
FBN3	0.261
MCFD2	-1.33733333333333
CASP14	0.133
EPS15	0.0238333333333333
SFRS2B	-0.2005
C19orf47	1.0345
PLAC9	0.561
GPR23	-0.719
BTNL3	0.359666666666667
RGS8	0.27
GNS	2.348875
ENO2	0.144666666666667
CBX1	-0.5051
PEX26	0.7785
LRP5	0.704166666666667
ADAMTSL4	0.384333333333333
ARR3	0.392666666666667
MAP1A	0.857
CD2	0.9415
NAV2	-0.016375
TMEM69	0.55825
ATXN7	-1.60016666666667
CHN2	-1.20066666666667
ZNF781	-0.56
HAS2	-4.30233333333333
KIAA0241	0.0748333333333333
BIC	0.789
MOBKL2A	0.9
CYP2C9	1.856
CNOT7	0.260857142857143
SFRS10	-1.674
CST11	1.17
FLJ37543	0.748
NKAP	-0.59775
RUNX1T1	1.693
EAF1	0.8724
IL4I1	1.19375
LRRC61	0.549333333333333
PSIP1	-1.229
SPRR4	0.832
ZFP90	0.438333333333333
AP2B1	-0.276538461538462
SLC30A7	0.820416666666667
C7orf28A	-0.245333333333333
S100B	-3.89233333333333
BMP2	-2.18525
ESR1	2.84233333333333
ZFPL1	0.813
ARHGAP12	-3.14
LRRC19	0.747333333333333
ZNF767	-1.32233333333333
NACA	0.2482
OLIG1	-2.40342857142857
PRF1	-0.36675
LST1	2.63533333333333
SPATA9	-0.6756
CNFN	1.1265
CDK4	0.0482000000000001
TCF15	-2.189
PARC	0.03175
PPM2C	-0.2955
LOC283345	-0.0575
FAM107B	0.42475
DMXL1	-0.3535
RBM3	0.658625
HTR5A	-1.3052
SCFD1	-1.33616666666667
EPHB3	2.44575
ROPN1L	0.5515
RAMP3	2.66425
TSPYL5	-0.282818181818182
GAP43	-2.7825
PAPD4	-0.785375
PDE3A	-0.8895
TNFRSF10C	1.24825
JMJD5	0.745166666666667
RASGEF1A	1.3711
C16orf65	0.620833333333333
HIPK3	-1.00816666666667
XYLT2	0.7035
XPOT	-0.980166666666667
GAL3ST1	-2.90225
DHCR7	-0.6985
AMIGO3	0.688166666666667
FGFR4	-0.119
CRAT	0.939625
PPP1R14D	0.549
TRIM14	-0.138
TMPRSS11D	1.026
SLC7A11	-0.414785714285714
OR10H2	0.351
PPM1E	-1.72144444444444
DOCK4	0.04
FAM127A	-1.05425
ENOPH1	-0.352
SLC5A3	-0.251
ZNF530	0.7979
NTS	-6.9545
FRMD4A	0.150375
BCL11B	-5.0685
PRM1	-0.8295
UQCC	0.4169
S100A16	2.3255
PLS3	-0.09025
WWOX	1.36757142857143
CCDC23	-0.25175
GTSE1	-0.7105
GP2	2.8125
FLJ32549	0.34275
CHIT1	1.74875
KLF9	-0.3265
RPS24	-0.1979
MIA	-3.9145
FIGN	-0.557666666666667
PYROXD1	-0.313625
PCSK2	1.478125
MRPL9	-0.42225
RPL24	-0.932125
C12orf32	0.493625
HIST1H2BE	0.88275
RGS18	2.921
LFNG	1.443625
RAB4B	2.5089
FBXO25	1.22216666666667
TSPAN31	1.881
ARL8A	0.840285714285714
C10orf83	-0.336
OR51B6	-0.148
CNKSR2	-0.427
C1orf156	0.58375
IBSP	2.0265
GFRA2	0.3284
ALKBH7	0.9723
NEK10	0.432
VN1R3	-0.724
LOC91948	0.071
CPZ	-0.2915
IHPK3	0.1416
COL8A1	0.16425
RBPJL	-0.1785
OR10A4	0.11275
CASP8AP2	-1.551375
MMP12	4.43983333333333
OR8B12	-0.6595
CDCA5	-0.709333333333333
LIX1L	-1.7815
PEX11B	1.184875
GABRA1	-0.1596
HABP2	0.874
REEP1	2.56083333333333
FBXO15	2.57125
CD68	1.83825
WFDC9	0.516
GHDC	2.40016666666667
SMARCA1	-2.782
SPAST	-0.1985
PLXND1	0.616416666666667
MLCK	-0.5855
INTS5	0.960333333333334
BSG	1.25214285714286
PARP8	-2.183
TEAD4	0.00166666666666666
ZNF498	-0.533
TMEM89	-0.370333333333333
DTX4	0.321125
TNRC6B	-0.3413125
ARMC2	-0.6775
FGFBP1	-3.68433333333333
TIMM8A	-1.50733333333333
AJAP1	-2.2736
ZNF608	-1.806
SLC25A42	0.31975
SYP	0.829166666666667
MMP11	3.12483333333333
USP40	0.1846
C3orf62	0.662166666666667
MYO1E	0.5284
LRFN4	0.04875
XCL1	-0.537833333333333
GPR155	0.703625
