Hybridization REF	TCGA-BH-A18H-01A-11R-A12D-07
KIAA0423	-0.00174999999999999
TRIM11	1.406
GLIS3	0.443875
TMEM50B	0.931833333333333
ARHGEF4	-1.07275
DEGS1	-0.666363636363636
TBL1XR1	1.13593333333333
G6PD	-1.2655
SP140	2.4582
MUC17	0.15275
NUDC	0.4194
DNAJC5B	2.464
SCARA3	-2.34116666666667
CPA3	6.57183333333333
BCAT2	-0.53025
MFN1	-0.6388
NRG3	0.0295
SNX11	0.734
PLEKHH1	-1.39283333333333
GPR177	-1.70516666666667
HCFC2	0.26975
TCAP	-0.6705
MOCOS	-2.427
C14orf93	-1.20325
PRDM10	-0.9095
SLC16A4	-0.951
SRGAP1	0.948833333333333
VIP	0.10225
DUSP27	-0.723833333333333
LILRA1	0.8436
MC2R	0.303
MGC24103	-3.49725
MBTD1	-1.908
FUT11	-0.535833333333333
USP33	0.1774
C15orf39	-0.98525
MAP3K12	-0.660625
PAAF1	-0.178833333333333
BARHL1	-0.3355
FLJ16165	-0.4115
PIWIL2	-3.76825
SYNE1	-0.0863333333333334
CMTM4	-0.095625
TSPYL1	1.0912
GUF1	0.0646666666666666
TMEM157	1.9315
WDR44	0.426
HIST1H3C	0.75025
DKFZp666G057	0.98225
RNPEP	0.9845
GAS2L2	-0.775166666666666
ADH4	-5.11225
GRPR	2.62783333333333
FBXL17	2.94175
ZBTB10	0.0479166666666667
Gcom1	-0.586944444444444
HTRA1	1.1606
ZNF585A	0.405
SLC26A2	0.426642857142857
OTOP3	-0.269166666666667
WISP1	2.52655555555556
ATP2B4	0.204666666666667
FLJ10769	1.2065
CRAMP1L	0.077125
CHST12	-1.021
RAB22A	0.96
TARDBP	0.0101428571428571
STAU1	-0.057
CRB3	1.77983333333333
MIG7	-2.5595
CHMP1A	0.982333333333334
ZNF160	0.633125
B3GALT6	0.021625
BARX1	-2.40966666666667
C6orf167	-2.5806875
NXNL1	-0.173
DHX29	0.2385
HADHB	-0.804
PLXNB2	0.9285
ILDR1	-0.43625
SLC15A3	3.9185
GAS2	-4.87583333333333
C20orf69	-0.30975
NUMB	-0.72375
TNIP1	1.2455
MESP1	0.176333333333333
PSKH1	-0.40275
NSFL1C	0.303625
RHOG	0.466
HEY1	-1.995
KNG1	-2.033875
ITGAX	2.8937
LIN9	-1.13283333333333
CANT1	1.48425
XRN1	0.793214285714286
CCDC96	1.84088888888889
HEATR6	-1.148
GNG7	0.813166666666667
RUNX2	0.914875
SOX1	1.211
FCRL5	2.7194
ZNF99	-0.956875
FAM9A	1.247
SNX22	1.32916666666667
MBNL3	-1.86266666666667
ODC1	-2.6537
ADORA2B	-3.2675
NR2F6	1.2475
ZFYVE16	-0.627722222222222
SYNJ2BP	0.4948
POLE	-0.835
E2F2	-1.299375
THRA	-0.893333333333333
PTGES2	-0.0626666666666667
HIP1R	0.619333333333333
TMUB1	0.246666666666667
ENO3	-2.21825
RSPH10B	-0.608
CXorf39	0.80225
IRGC	0.3025
GPR109B	1.55525
FLJ13305	-2.883
LCE3A	-0.7645
TNFRSF18	0.465333333333333
DET1	-0.57375
TRPM3	-0.525166666666667
C16orf79	0.2105
FECH	-1.0745
RAP2A	-0.532333333333333
CRIP1	2.648
AZIN1	-0.027375
SLC7A7	2.757
IL10RA	1.8679
TMEM64	-3.71325
CDC42EP4	0.8542
C16orf58	0.0298
ARG2	-3.473
POU5F1P4	-4.5735
FAM62B	0.18775
DNAH8	-1.7329
ASH2L	-1.357
TSLP	-2.1325
CNTNAP5	-0.148833333333333
TMEM16C	-0.934
IFNA14	2.675
SLC1A3	0.689375
CABYR	1.03175
BCL7B	0.8149
NUDT13	-2.066
C13orf28	-0.26825
C1orf53	-1.3225
ARL6IP4	0.1115
RPL35A	0.472
EMR3	1.496
RAB40C	1.11158333333333
SLC41A1	-0.936666666666667
LRCH1	-0.4725
LY6G5B	-0.2435
FAM124A	-0.219142857142857
MGC10981	-4.17216666666667
CLIP3	-0.5484
MAP4K2	0.6335
CHIC1	-0.02375
SULF1	2.62533333333333
C20orf30	-0.437857142857143
PRDM5	-1.581875
ELOVL1	1.064
C11orf48	-0.334125
SLC39A10	-0.696
KCNV1	-0.64375
ACP1	-0.7215
ZMYM2	-0.8545
B3GNT6	0.0545
C9orf69	1.4955
C2orf15	1.08525
C20orf166	-0.6575
HSP90AA6P	0.7205
EDG7	0.09
NEURL	-0.04025
LPL	1.50816666666667
CLEC2D	0.500857142857143
GRRP1	2.56966666666667
CD8B	-0.8498
HIST1H3D	-0.0956666666666666
SLC6A12	0.31075
FAM27L	0.0765
CD84	2.8619
RASA1	-0.6745
PHKG1	0.207
MAGEA11	-0.935
IMPA1	-1.4763
NPM3	-2.00125
RARRES1	3.2505
SH3BP1	0.57
B3GNTL1	-0.661
ARPC5L	0.899
KLHL26	0.279
SIM2	-2.459
GJC1	0.8425
C20orf194	-0.30325
EXO1	-3.51275
SLC2A2	-2.998
LOC285074	-1.587
LRG1	1.1935
KIRREL	-0.274
PIK3R1	2.057
C4orf34	1.65275
MAF	-1.05338888888889
ADCY4	3.837
ZMIZ2	0.4931
SLC46A3	-0.368166666666667
STAMBP	-0.471833333333333
CCDC16	-0.24575
MS4A12	-0.3765
TCF20	-0.04425
LRRC46	1.476
C20orf152	0.2155
MRPS6	-0.29725
ABCB11	0.703
KCNC2	1.00483333333333
CDH19	-2.202
C9orf123	-0.0211666666666667
SSH3	1.85075
LDLRAD1	-4.49425
CCBE1	-1.308
ZNF135	2.299875
TAAR1	1.627
WFDC12	0.4225
CCDC42	0.7575
FLJ12529	-0.83675
PER1	0.141833333333333
TIMM50	-0.4145
SMARCAD1	-0.897666666666667
FAM26C	0.291
TP53TG3	-2.15566666666667
SH3RF1	2.3062
LMCD1	2.438
GPR63	-0.31
FLJ21986	-2.540875
AIFM3	0.40175
MICAL1	1.38933333333333
BLZF1	0.7655
IQCA	1.11783333333333
PCDHGC3	-0.241
SAC	0.55375
BCL6B	2.54133333333333
DDO	-0.793
MARCO	2.9415
DCHS1	0.618833333333333
C1orf170	0.357833333333333
CD200R1	1.62416666666667
C22orf15	-0.705
SEPT11	0.432666666666667
ADNP	-1.1735
UST	-0.1811
C13orf34	-1.71783333333333
RFFL	-0.0736428571428571
APBA3	-0.5
C2orf60	-0.731875
CUTL1	-0.4643
PMS1	-1.391375
ZNF689	0.288
EIF3E	-0.734666666666667
IL9	0.6556
RPL31	-0.47075
LY9	1.248
ATP2B3	0.54675
KDELR2	0.0579583333333334
TFCP2	-1.273
NLRP12	-0.00775000000000005
FLJ45422	0.1995
TLE4	-0.3794
ZNF570	-0.6075
FLJ43806	-0.3215
TLK2	-0.248375
CIR	0.85
MARS2	-0.152
COL24A1	-0.29775
SDF2L1	-0.24
HIBADH	-1.39533333333333
IGFBP3	-1.157
C12orf23	0.772875
PSPC1	-0.04125
C20orf43	0.03175
TRAV20	2.1385
ARHGAP24	0.1585
KIAA1975	-0.64
C1QA	4.2132
DNTT	-4.959
C10orf6	-0.26225
C11orf41	-1.344875
HNRPF	0.707375
COL11A1	4.58766666666667
UBAP2	-0.678666666666667
CDKN2AIPNL	-0.704
C20orf174	4.6905
SPRED2	0.45425
PLA2G12A	0.123833333333333
ICEBERG	-2.237
SCN10A	0.083
C11orf65	0.20925
GBP5	5.9405
PITPNC1	0.470333333333333
POU3F3	2.893
NCOA7	-0.6115
LIN7C	0.324
LOC348840	-1.065
NKX2-2	-3.33766666666667
ANKRD13D	1.53275
LOC123688	-0.373
FUT2	1.09433333333333
TAAR8	0.39
FZD4	-0.510666666666667
PNMA3	-1.16816666666667
OR4L1	0.0055
WIT1	-2.31825
EXOC3L	2.066
ATPBD4	-0.9335
KRBA1	-1.28225
UBXD6	-2.3815
HOXB7	-0.631714285714286
C7orf23	-0.884
UNQ338	-0.468
STAB2	-0.000499999999999994
CDC20B	0.9465
IRF9	1.81425
CENTG1	0.696916666666667
TNPO2	-0.074
MCPH1	-1.00525
BMS1P5	-0.65775
SLC26A7	0.89175
HIST1H3J	0.735
C9orf3	-0.3994
LBH	1.66375
MYO1D	0.09125
PTDSS2	-0.19775
NFU1	-0.23725
DEPDC4	-2.732
WNT7B	1.1027
GLP2R	-0.179166666666667
SETD4	-0.5951
DYNLT3	0.0541
FKBP11	-0.288833333333333
SESTD1	0.215166666666667
FLII	0.166
RPS16	0.2216
CHPF	-0.270666666666667
CSNK2A1	-0.4505
SUMO1P1	-0.193
FKBP6	-0.545
ZNF214	-0.884333333333334
TWIST1	2.3175
DDX56	-0.227666666666667
TRAM1L1	0.9829
EPO	-2.87433333333333
MRPS18B	-1.00825
ZNF682	-0.1525
RPL14	0.192333333333333
MAFF	0.925
LOC51136	-0.74875
LY96	0.09175
DDX20	-0.2585
ABTB1	1.06516666666667
ARL5A	0.3187
CCT6A	-1.39625
HEPACAM	-0.522
EHHADH	-2.28216666666667
RBAK	-0.00783333333333334
CGB1	4.50825
ITGB5	-0.2776
YIPF3	-0.84825
FKBP2	0.0485
NR1D1	-0.1861
TMEM110	0.6835
NEK2	-1.60516666666667
PRAMEF8	-3.253
C20orf52	-0.88
PCDHGA3	1.7415
VWA3B	0.1805
NDUFA5	0.306875
THAP9	-0.6415
FLVCR2	0.1645
AP1S1	-2.14325
SMAD6	-1.23175
SAV1	-0.32
SAT1	2.043625
ZNF251	0.83975
ADAMTS7	0.3612
RPP38	0.3025
C1orf211	-2.2335
YPEL2	1.46785
RBMS1	0.133
ZNF445	-0.00300000000000001
NRXN2	1.13533333333333
PGBD4	-0.16375
UGT2B28	2.98725
WBSCR16	-0.2459
NLRC3	0.758625
ASTL	0.29975
ST6GALNAC1	-3.234
ZADH2	-0.5935
MLLT4	0.466333333333333
ARL6	-0.872166666666667
MEF2C	0.75075
CBFA2T3	0.455
AFF3	2.88057142857143
COG7	0.471166666666667
MYB	0.252833333333333
PLXNA3	0.6545
XRCC2	-1.902
MMS19	-0.324875
ST8SIA5	-1.47457142857143
CHPT1	1.56416666666667
KIAA1712	-0.89725
OR6X1	1.0735
ACTR3	-0.07
UGCG	2.29516666666667
OR4P4	-1.4635
ZAP70	-1.19375
LPP	1.73375
ZNF485	-0.503
PTPRCAP	1.5665
IL12RB1	0.9175
ATRX	0.187
CHST8	2.173625
C14orf109	0.26375
ARV1	0.82425
NMB	-0.577
COX5A	-1.05783333333333
EIF6	-0.063
MPPED2	-1.57483333333333
SEMG1	-2.246
CHRDL1	0.3865
TRAF3IP2	0.55875
WNK2	-0.097125
LILRA4	2.34466666666667
LAMA2	4.229
PXT1	-0.673
RLBP1	-3.33033333333333
CD300C	1.38875
SLTM	-0.18
FLJ10404	0.7908125
APOBEC3D	-1.13383333333333
RENBP	0.314333333333333
ATXN7L1	-0.741375
NID1	-0.28375
TUBGCP3	-1.089375
ITIH5	0.436
CCDC110	1.77725
C8A	-3.20475
MGC87042	-1.68625
HOXC13	-0.67475
TFDP2	-1.20125
HCP5	2.00771428571429
POLI	-0.35475
UCN	0.254166666666667
ZNF764	1.01883333333333
C8orf45	0.43925
FHL3	-1.069
SPATA5L1	-0.29875
MMRN2	3.674
NDST1	0.633
COL20A1	-0.534666666666667
ZNF248	-0.903833333333333
PELP1	-0.384333333333333
MBL2	-2.78283333333333
RNF41	0.728625
C5orf24	0.803125
THOC5	-0.788625
SERINC3	0.236916666666667
RP11-151A6.2	0.3705
CDCP2	0.547
HIST1H2AA	0.13925
C11orf75	-0.117333333333333
FKBP7	-0.2105
DDOST	0.112
GPNMB	0.283166666666667
TTF2	-1.23083333333333
KCNT1	0.433166666666667
SLC39A14	-1.302625
NGRN	0.9344
GPR137B	0.948
MECP2	-0.2615
PSMA1	-0.556
C16orf73	-5.49275
TMEM60	-0.4025
CSN3	-1.546
NOS1	0.248666666666667
RAB7L1	-0.5125
YBX2	-0.7115
KIAA1166	-1.142875
FUBP3	-0.834
ABCG1	1.64
ACACA	-0.627083333333333
ARL11	0.2049
ATOH1	0.6025
ODF1	0.300833333333333
CREB3L3	-1.514
TMEM127	1.17685714285714
DSCAML1	-0.10075
PLN	2.53933333333333
LYPLA1	-0.439666666666667
PRDM9	-1.66125
SASP	0.08375
PLUNC	-0.592
INTU	-0.24625
HISPPD1	-0.41375
LNPEP	0.0583333333333333
YARS2	-0.607666666666667
APCDD1L	-1.758
ZCCHC4	-0.8707
FBXO22	-1.434
TTLL13	-0.81
ZNF669	0.344666666666667
PTGDR	2.48925
DDX27	-0.1165
KIAA0409	0.117
GJB6	0.48675
ASB8	0.90625
PLP2	0.515833333333333
MEPE	0.441
OR10J5	-0.181
KRT222P	-0.46125
COQ7	0.256333333333333
C1orf101	1.04825
RERG	0.7282
CHMP5	0.13075
THAP11	0.501125
ZNF43	-0.9475
ZRANB3	-0.889333333333333
KRT13	-0.759125
MRPL19	-1.683375
RBBP9	-1.162125
SPATA17	1.20985714285714
BXDC5	0.0573333333333333
PAFAH1B1	-0.646416666666667
MAGEE1	0.087
OSTF1	0.915
KIAA0323	-0.473666666666667
TXNDC13	-0.746833333333333
CNTN4	0.012625
LCE1B	0.716
UNQ501	0.11925
ZNF154	2.75675
C3orf64	-0.2785
SYT5	0.0605555555555555
PON1	0.0503333333333333
FLJ10357	-0.790375
ATP4A	-1.019
GNPDA1	-0.352333333333333
MGAT1	1.7885
C14orf121	0.3325
SLC35B2	-0.0575
MIER3	0.488333333333333
CHEK1	-3.87625
ZNF8	0.889166666666667
TXNDC1	-1.35933333333333
CKB	-1.0871
RTN3	0.702285714285714
FZD2	-2.848
PART1	-0.789375
PSMB6	-0.712
PCDHB8	-1.439
PHC3	-0.3247
PPP1R8	0.0985
NOVA2	1.48333333333333
TNFRSF11B	-3.32375
GOLPH3	1.4815
UBLCP1	-0.70775
SUHW3	-1.28525
TTLL1	-0.394
OPN4	0.296
OR13G1	0.3865
ZPBP2	-0.0851666666666667
HSD17B11	-1.83925
C9orf50	-0.443
DHDDS	0.0119285714285714
CTSW	1.1222
NEFM	-2.02516666666667
MRPL28	-0.2805
SYN1	1.4565
PIGV	-1.1605
ZIM2	-0.94425
APBB1	0.000500000000000003
SND1	-1.1515
C1orf123	-0.486666666666667
CHD3	-0.48
BHLHB8	0.03875
RNASE2	-0.0738333333333333
BCAP31	1.051875
SLC25A44	0.419333333333333
CHD6	0.0487
PIB5PA	0.555153846153846
SELS	0.910625
LOC541471	0.118
FAT2	0.4615
ZNF81	0.4915
OR4C16	0.9025
FLJ10081	-0.0565
LRRC4	2.03025
CS	-0.1415
N4BP2	0.15425
IGFBP7	1.58025
ZNF318	0.06825
NDNL2	0.58425
ZNF609	-0.24125
SIRT4	-1.429
EXOSC10	-0.45025
ECE2	-0.254916666666667
OVGP1	0.934
GTPBP3	-0.81975
PACS2	0.2983
C19orf36	0.3715
ARL4C	1.074
ATG4B	-0.3865
UBQLNL	0.105
RHOXF2B	-4.1285
PLEKHG2	-0.0895
GALR1	-2.916
AQP4	0.414
HDAC7A	0.816333333333333
DCUN1D3	0.6725
OR8A1	-0.1795
CCRN4L	1.488375
CBR4	-0.2325
KIFC1	-3.0735
SLC7A14	-1.27233333333333
LHX5	0.1905
TRPC7	-0.6455
LPXN	0.2035
SERPINA1	-1.74475
RPS13	-0.2412
BPIL3	-1.261
PRKAA1	-1.19275
FADS2	1.1663
ENAH	0.0344375
PRO1768	0.2095
APBA2BP	0.01025
LIPH	2.06216666666667
C3orf33	-1.09725
RCC2	0.219785714285714
ALDH1A2	-3.5037
RNF103	1.76875
AHCY	-0.2965
ALG12	0.6275
CCL17	2.82025
ZNF543	2.29516666666667
ESRRG	0.704
CNGA1	-0.6065
RDH5	-1.259
OTX1	-0.5946
PTGFR	-1.29266666666667
CDR2	1.058375
SELE	5.56175
NLGN2	-0.503333333333333
EXOSC9	-0.666
ZNF566	-0.242666666666667
KLRC2	-4.06
GPR12	0.6075
KIAA0196	-0.385
PDRG1	-0.05275
SSR3	-0.237071428571429
MSI1	-0.333
CST9	0.131
CC2D1A	-0.04725
PLAGL1	-1.1905
ZNF778	0.4625
RNF2	-0.267375
KLF6	1.16216666666667
THBD	2.279
tcag7.1314	0.54675
NR5A1	-0.00416666666666667
ABCD2	-0.1115
DNAJC7	-2.414
CLEC4C	0.5455
TM2D3	1.12125
CCDC4	-0.341
PLAC2	1.76175
DCD	0.6245
FAAH	2.475625
POLA1	-0.378
TM7SF2	0.24825
FLJ39822	-0.758833333333333
FLOT2	0.341625
MAP4K1	0.742
SRP68	0.308625
C21orf74	0.0415
ARPC5	0.745
LOC126075	1.49425
HECW2	0.621
ZDHHC4	-0.72725
ANKRD42	2.1941
PDE9A	-1.40666666666667
ABCA8	-0.90275
NDUFS2	0.1245
UBR5	-0.133375
BTBD16	-3.40925
LOC554174	-0.4805
ZNF20	0.424
KIAA1843	1.1815
WDR17	-0.461857142857143
C15orf33	0.2635
RNF113A	-0.2045
CAMKK1	-0.5064
CLCN2	0.07975
ANXA6	-0.467
LOC340069	0.424
EMID1	0.322875
DPM3	0.0299166666666666
ELA1	-1.133
SLC25A13	-1.83
KRT24	-0.509
SMPD1	0.147333333333333
TH	0.25175
COL6A2	0.722285714285714
ANKS1B	0.45275
GPR126	-3.5059
ZC3H12A	0.947333333333333
TMEM47	1.46916666666667
C2orf51	-0.048
C1orf88	2.17516666666667
HSF2BP	-0.59275
AKAP10	-0.9905
RPAP3	-0.729
KLHDC8B	-0.27325
STOM	1.5782
MUPCDH	-0.129375
C10orf72	-0.186
PLEKHA3	0.608333333333333
TCP11L1	-1.3075
CWF19L1	0.256375
SPEF1	1.52646153846154
YSK4	0.07425
ELN	1.2149
SAMD8	0.659
MPI	-1.45166666666667
MEPCE	0.1069
ABCC3	-1.655
NANOGP1	-4.307
KCNK17	-0.151875
HLA-DMB	4.71683333333333
RRAGA	0.382
ANGEL1	-1.5105
RBM32B	0.1295
CPN1	-2.9215
MGC52282	-0.5851
HLA-A	3.33741666666667
OR9G4	0.7005
EDNRB	-0.7385
SCD	1.46828571428571
C14orf80	-0.843166666666667
BAGE2	-1.0855
RABL4	0.978333333333333
RCVRN	-0.418
SHANK1	-0.33
NLRP7	-2.8645
CD226	2.0785
STAT3	1.189125
SYNJ2	-0.989222222222222
TPCN2	0.637166666666667
WDR36	-0.828666666666667
MBD4	-0.83275
ROBO1	-0.7763
ST3GAL6	-3.151
SLAMF8	2.9915
ATN1	0.511833333333333
GPR141	0.10675
KRT36	0.1605
TPH1	0.763
DDX52	-0.52975
ZSCAN29	0.1595
TRPT1	-0.642833333333333
DPEP3	0.0445
DENND4A	-0.368625
TSPAN16	0.202
PTCHD2	0.246
LOC145814	0.472
CAP1	0.458666666666667
EIF5A2	-1.3506
NT5DC3	-1.144625
SEPT9	0.541
SEZ6L2	-1.552
EGFLAM	3.17375
VPS11	1.112375
NDUFB5	-0.04
CIDEA	0.33
IER5L	1.66
N6AMT1	0.425
FAM83C	0.294
OXR1	0.472
IRX1	0.4275
DGKB	-1.27575
GCN5L2	-2.43925
MIR16	0.402125
FBXW9	0.6635
WDR4	-2.3295
PDC	0.185
VPS33B	0.025
HEXB	-0.1165
FLJ32214	0.54625
TCEB3	0.171
CRLF1	-4.5295
ABI3BP	1.04275
C8orf22	-4.227
PYCR1	0.296
KIAA1706	0.72075
CDK5R2	0.938875
WAS	0.502
C12orf60	-1.0255
CCBL2	-0.365
MADD	1.29225
C5orf34	-2.586
WDR42A	0.8437
KLF12	-0.036375
HSPA1A	2.8465
ITM2C	0.238583333333333
DAPK2	1.93016666666667
LOC442590	0.138
SUMF2	-0.208375
CENPA	-3.17976923076923
TMED5	-0.254875
CDH6	-2.1781
BRP44	0.857125
THG1L	-0.78175
GABRA2	-1.70275
C14orf166	-0.67825
MYL1	-1.9025
TNFSF18	-0.293
PAP2D	-1.8115
PPIB	-0.77275
KLHL4	-1.415625
SFN	0.781
CCDC127	0.345
FRAP1	-0.34275
GOLGA5	-0.00949999999999999
SDCCAG1	-0.52575
MGC21675	-0.135666666666667
C10orf95	-0.614
KIAA1345	-2.80183333333333
C1orf163	-1.1315
LACE1	-0.881
OR10K2	0.0795
CENPN	-2.33508
TMED2	-0.08275
UGT1A6	-1.1955
ANG	0.2125
U2AF1	-0.4165
CASC2	-0.123166666666667
NMT2	-1.49133333333333
OSGEPL1	-1.15975
DFNB31	0.046
SLC6A20	0.257125
DKC1	-0.6385
FXYD4	-1.214
WDR64	-0.02125
MGC5590	0.2255
CREBZF	-0.266833333333333
DAZ1	-0.3745
PRPSAP1	-1.04125
GCHFR	-0.69625
TTC7A	-1.120625
LOC196993	1.429
UBD	3.42483333333333
S100A1	-0.858375
RPL6	-0.6205
DNAJB6	1.00965
NAGS	0.9113
C2orf58	0.337
KERA	0.275833333333333
MT1X	-0.5366
UBE2B	1.5021
KEAP1	0.966
MST1	-1.97575
OMA1	0.6835
ABLIM2	0.393
BCL2L13	-0.59975
JAZF1	-0.546
TMEM63B	1.007
S100A8	2.2108
ARFIP2	0.97575
UROS	0.647
KHDRBS2	-0.431
POLQ	-2.30875
SOAT1	-0.9015
SPAG4	-0.541
MRPS30	-0.633
LOC494141	0.0575
OR2T11	0.4345
ORAOV1	0.1539
ZNF184	-0.149666666666667
TCEB3B	0.534
ADAM21	-0.23
GDPD1	-0.88025
SPINLW1	-0.10425
PRR14	0.0713333333333333
KCTD9	-1.1804
NUDT3	-0.2615
KIAA1822	0.2848
HIST1H4K	2.1315
DFNA5	-3.18275
GABPA	-0.5675
C14orf44	0.73475
POLB	0.072375
PTAR1	-0.36525
SEC31A	0.4814
TRIM58	1.51875
TAS2R14	-0.86
VPS8	0.195875
H1F0	-0.810666666666667
PRKCB1	-1.476
UGT2A1	0.56
TOR1B	-0.25925
LSS	0.634083333333333
C2orf19	0.1225
HNRNPC	-0.0830714285714286
TMEM100	-1.5055
LOC116349	-0.50525
OR51M1	0.327
CCDC142	-1.50525
ISG15	2.7260625
ZCCHC14	-1.243
CREBL2	0.178625
TGDS	-1.60975
DC2	-0.15525
CACNA2D3	-2.88835714285714
ZNF429	-1.634625
LYPD6	-0.276
SUCLG1	-0.362833333333333
OR51I1	-0.0575
MAGEH1	2.079
PRPF40A	-0.1005
SMR3A	1.237
SPINK2	-1.79325
THAP2	0.174125
NPY5R	-1.51025
IRF4	-0.8925
SPESP1	2.25483333333333
OR10S1	1.0025
DTD1	-1.125
TUBE1	-1.91
DDX19A	-0.903
PDPN	-1.970125
TMEM34	-0.34
MGAM	1.25025
COL3A1	5.63661111111111
GFM2	-0.7724
OR5A2	0.544
PSG9	-1.252
ARHGEF11	0.1445
IVNS1ABP	-0.3303125
SIGIRR	1.9785
DUSP19	-1.360625
DNAJC14	0.5644
ACSS1	0.85925
IL1RAPL2	0.1215
C4orf30	0.64075
SEPT4	2.23225
LANCL3	-2.43375
SPAG17	4.13833333333333
PRDX3	-0.164875
HNF1A	-1.21625
P4HA2	0.078375
RFWD3	-0.391833333333333
MOV10	1.2315
DNAJA5	0.211714285714286
LOC729440	0.519
LOC200383	1.019125
SMC2	-2.065
MIXL1	-0.483833333333333
TMEM9	0.42225
FAM86A	0.443
ZNF174	0.5784
MYH14	-0.48425
CCR8	-0.00824999999999999
VPS37C	0.953166666666667
GPATCH1	0.0831666666666667
B3GNT8	1.4145
TBX4	-0.7725
CNR2	1.0515
PCDH1	1.9185
C5orf29	2.302625
OCIAD2	1.56675
PLCG2	1.29775
KIAA0247	2.048875
HRH3	0.602777777777778
CAPN13	3.308
CCR1	1.0936
MGC15523	0.290833333333333
UVRAG	0.429666666666667
DNAJA2	0.211666666666667
ITGA2B	-0.472666666666667
CLDN5	3.6415
PTPRN2	-1.22207142857143
ZNF512	-0.938833333333333
PSAP	1.68964285714286
CCDC140	-2.5825
LRRC55	0.05625
CYP26C1	-0.2705
C8orf47	-1.93
LYN	0.337375
DUSP6	0.110666666666667
TGFB3	2.99966666666667
ELK1	0.3029
PCDH11Y	-0.435333333333333
HGD	0.976
C17orf58	0.16975
MYO3A	0.3445
SERPINE2	-4.33916666666667
AARSD1	-0.011875
C14orf73	-0.38
ADAM33	0.43575
ZNF491	-0.2765
MAPK6	-2.0845
TCN1	-0.217833333333333
SLC24A6	0.515
UBE2R2	0.173
H1FNT	0.56
TATDN2	0.448166666666667
LILRB1	2.2805
P2RY5	1.3495
NUCB2	0.498
C2orf37	-0.21325
SNX27	0.207666666666667
MTA3	-0.379625
FOXO4	0.31475
ID4	-1.468
SOX5	-1.57
PXMP3	0.78325
OR52M1	0.3655
SFT2D3	-0.439625
INA	-4.26066666666667
MCOLN1	1.2565
NFIX	0.8676
CLEC14A	5.603
HIBCH	-0.6015
PLA2G5	1.8175
TIMM10	-1.04183333333333
MED17	-0.7657
COL4A4	0.1575
TPP1	-0.194
GJA3	-2.24516666666667
TMPRSS5	-1.2375
AADACL3	0.115
DNMBP	0.83275
ENPP5	3.52216666666667
NQO1	-0.5553
ZSCAN2	-1.19325
SEC24C	0.65
GTF2A1L	-0.8585
AXIN2	-0.5394
FAM33A	-1.17225
C16orf13	0.339
SPNS2	0.74625
TAF1	0.74475
AP1G2	0.042
RBM42	0.5695
HCN2	2.27833333333333
EFHB	0.861666666666667
RUSC1	0.562
GRIK5	0.1195
USP21	-0.747
ATAD3C	0.898
ORMDL2	1.28875
PRSS7	-3.9855
PSAT1	-5.2635
FLJ13195	-1.51433333333333
TBC1D1	0.268666666666667
IFNG	4.38275
OTOS	0.0476666666666667
ZNF773	2.3255
EMD	0.0945
RETN	0.326
CCL8	4.4515
APH1A	0.14
COX18	-0.69475
GTF2IRD2	-0.043
CCDC82	-1.72375
PAFAH2	0.9403
NPEPL1	-0.6105
RP11-114G1.1	-0.213
TP53INP1	1.90975
ZNF300	-1.88783333333333
FOXL2	-4.07575
LARP2	0.54325
LATS1	0.47925
HTR6	0.434
SPOCK2	3.1085
RNF144B	2.41483333333333
HTATIP2	-0.863125
MGC10334	0.669583333333333
CENTA2	1.76433333333333
FGF2	-0.9385
FXYD7	0.634
PHYHIPL	-2.12871428571429
GPR34	3.2835
DDX6	0.403666666666667
OR10W1	-0.0145
LHFPL1	-1.464
ZNF313	-0.117428571428571
VPS28	1.03575
AP3M1	-0.0467
AKR1CL2	-0.7255
TRAF4	-0.139375
OR2B11	0.388
C19orf12	-0.276166666666667
AKAP9	0.292166666666667
C1orf62	0.56325
SLC20A1	-0.8915
FAM112A	1.683
LDB2	0.73925
MRPS23	0.4305
KLK5	1.274375
SPTB	-0.128
EFEMP2	0.7015
EFNB2	1.525
PCM1	-0.607071428571429
NMNAT3	2.161875
TSG101	0.3695
C8orf40	-0.871666666666667
NOB1	-1.14175
ABHD3	0.2045
GTF3C4	0.300875
PIGN	-0.821666666666667
GALNTL1	-1.49025
AEBP1	1.595375
OR9Q1	0.032
ANKRD2	0.130375
CCL28	-1.167
TRIM38	1.11516666666667
TMCC1	-0.288083333333333
SMG5	0.25675
LRRC7	0.2135
NCAPD2	-2.05983333333333
C6orf153	-0.46125
C1orf74	0.29475
OTUD6A	-0.0345
DCP2	-0.556166666666667
TMEM24	-0.40775
RPL18	0.0591666666666667
TMEM177	-0.692
LRRC37A3	0.99825
C1D	0.0146666666666667
LDHC	0.13925
UBE4B	-0.514833333333333
NIT1	0.098125
BTN3A3	1.182
RASD1	0.912875
COMMD3	1.0605
SHFM1	-0.5085
BIRC8	0.53525
DUT	-0.852
C12orf51	1.1505
LRRC59	0.141166666666667
LY6H	0.77975
WDR22	0.146416666666667
EDEM1	0.745714285714286
ADH1A	2.5475
PANX2	0.0973
CYP11B1	0.49
CDC73	-1.101
GPR172A	1.36725
GSTM3	-0.500692307692308
KCNA5	-0.05825
SERAC1	0.2105
NFATC2	0.9165
ANAPC5	-0.6603
C15orf24	0.2745
NFATC2IP	-0.211
TNRC6C	0.402833333333333
