Hybridization REF	TCGA-AR-A1AW-01A-21R-A12P-07
ZFYVE16	0.313333333333333
SYNJ2BP	-0.5268
POLE	-0.1625
E2F2	-1.4445
THRA	0.5325
PTGES2	-1.018
HIP1R	1.24666666666667
TMUB1	-0.0615
ENO3	-2.0715
RSPH10B	-1.092
CXorf39	1.5185
IRGC	0.28425
GPR109B	-0.8965
FLJ13305	-2.875
LCE3A	-0.443
TNFRSF18	-0.826666666666667
DET1	0.7775
TRPM3	-0.35725
C16orf79	0.091
FECH	-0.916833333333333
RAP2A	-0.3565
CRIP1	2.62866666666667
AZIN1	0.13575
SLC7A7	3.397
IL10RA	0.3674
TMEM64	-2.707
CDC42EP4	0.9162
C16orf58	0.9365
ARG2	-3.3545
POU5F1P4	-4.621
FAM62B	0.0835
DNAH8	-2.1211
ASH2L	0.01375
TSLP	-4.30516666666667
CNTNAP5	-0.599
TMEM16C	-0.97075
IFNA14	-0.0545
SLC1A3	0.3115
CABYR	-0.40325
BCL7B	0.1259
NUDT13	-0.517166666666667
C13orf28	0.143
C1orf53	0.10925
ARL6IP4	0.7485
RPL35A	-0.56375
EMR3	-0.2285
RAB40C	1.42933333333333
SLC41A1	-1.0435
LRCH1	-0.50975
LY6G5B	-0.8385
FAM124A	-0.945285714285714
MGC10981	-3.5575
CLIP3	0.0947
MAP4K2	-0.496333333333333
CHIC1	0.44625
SULF1	3.89633333333333
C20orf30	0.4425
PRDM5	-0.941
ELOVL1	0.27325
C11orf48	-1.111375
SLC39A10	-0.13775
KCNV1	-0.1855
ACP1	-1.03516666666667
ZMYM2	-0.56725
B3GNT6	0.159
C9orf69	0.2635
C2orf15	1.198
C20orf166	-0.11
HSP90AA6P	0.257
EDG7	-0.644
NEURL	0.134875
LPL	0.5265
CLEC2D	-0.377571428571429
GRRP1	0.949
CD8B	-3.4794
HIST1H3D	-0.746666666666667
SLC6A12	0.65875
FAM27L	0.2125
CD84	1.84
RASA1	0.3275
PHKG1	0.132
MAGEA11	-1.468
IMPA1	-0.679
NPM3	-2.2205
RARRES1	2.03275
SH3BP1	0.112
B3GNTL1	0.4605
ARPC5L	-0.293
KLHL26	0.65525
SIM2	0.31925
GJC1	0.617
C20orf194	-0.0015
EXO1	-2.07
SLC2A2	-2.2325
LOC285074	-1.155
LRG1	2.7385
KIRREL	-0.1165
PIK3R1	0.847285714285714
C4orf34	1.82625
MAF	-0.740055555555555
ADCY4	3.65416666666667
ZMIZ2	0.3657
SLC46A3	2.3935
STAMBP	-0.00516666666666667
CCDC16	0.678
MS4A12	0.193
TCF20	-1.1455
LRRC46	1.963
C20orf152	0.27725
MRPS6	-0.0605
ABCB11	-0.722
KCNC2	4.43033333333333
CDH19	-2.8928
C9orf123	-0.185
SSH3	2.168875
LDLRAD1	-2.4355
CCBE1	-0.85675
ZNF135	1.6295
TAAR1	0.27
WFDC12	0.0995
CCDC42	0.00616666666666666
FLJ12529	0.28525
PER1	-0.0218333333333333
TIMM50	-0.378666666666667
SMARCAD1	0.280666666666667
FAM26C	0.114
TP53TG3	-2.96166666666667
SH3RF1	2.1963
LMCD1	1.31775
GPR63	0.527
FLJ21986	-2.67275
AIFM3	0.02575
MICAL1	0.361666666666667
BLZF1	1.20266666666667
IQCA	0.183333333333333
PCDHGC3	0.1765
SAC	0.7305
BCL6B	2.00216666666667
DDO	1.6375
MARCO	3.82775
DCHS1	1.3695
C1orf170	-1.051
CD200R1	0.516333333333333
C22orf15	-0.1815
SEPT11	-0.960666666666667
ADNP	-0.12475
UST	-0.261
C13orf34	-1.53583333333333
RFFL	0.731571428571429
APBA3	0.4035
C2orf60	-0.5215
CUTL1	0.0761
PMS1	-1.01325
ZNF689	0.697
EIF3E	-1.09983333333333
IL9	-0.323833333333333
RPL31	-0.19675
LY9	-0.7245
ATP2B3	0.14325
KDELR2	0.490458333333333
TFCP2	-0.89375
NLRP12	1.90825
FLJ45422	-0.449
TLE4	-1.7518
ZNF570	0.1295
FLJ43806	-0.0345
TLK2	-0.608375
CIR	0.26825
MARS2	0.2325
COL24A1	1.02875
SDF2L1	-0.8375
HIBADH	0.420666666666667
IGFBP3	-2.36685714285714
C12orf23	1.85525
PSPC1	-0.2255
C20orf43	0.18575
TRAV20	0.019
ARHGAP24	0.664625
KIAA1975	-0.742875
C1QA	3.0561
DNTT	-4.97966666666667
C10orf6	-0.364166666666667
C11orf41	0.3915
HNRPF	0.561125
COL11A1	6.05516666666667
UBAP2	-0.843
CDKN2AIPNL	-0.7865
C20orf174	1.67425
SPRED2	0.19675
PLA2G12A	0.593333333333333
ICEBERG	-2.08716666666667
SCN10A	-0.2775
C11orf65	-0.71375
GBP5	3.35425
PITPNC1	-1.07016666666667
POU3F3	1.745
NCOA7	-1.5615
LIN7C	0.1696
LOC348840	-0.7135
NKX2-2	-2.27725
ANKRD13D	1.085125
LOC123688	-1.295
FUT2	1.69766666666667
TAAR8	0.575
FZD4	-0.476666666666667
PNMA3	-1.409
OR4L1	0.343
WIT1	-3.008
EXOC3L	1.57125
ATPBD4	-0.0697
KRBA1	-2.04825
UBXD6	-0.45775
HOXB7	1.28742857142857
C7orf23	0.109
UNQ338	-1.12025
STAB2	0.2425
CDC20B	0.32675
IRF9	1.28975
CENTG1	-0.0405833333333333
TNPO2	-0.866
MCPH1	0.1115
BMS1P5	-1.87925
SLC26A7	1.14825
HIST1H3J	1.30675
C9orf3	-0.6354
LBH	0.953625
MYO1D	1.37025
PTDSS2	-1.0035
NFU1	-0.164
DEPDC4	-0.922
WNT7B	-0.1959
GLP2R	0.0256666666666667
SETD4	-0.4141
DYNLT3	0.916
FKBP11	-1.702
SESTD1	0.132166666666667
FLII	0.64625
RPS16	0.0497
CHPF	0.8675
CSNK2A1	-0.24
SUMO1P1	-0.24675
FKBP6	-0.1705
ZNF214	1.43216666666667
TWIST1	-0.223333333333333
DDX56	-0.0853333333333334
TRAM1L1	1.0621
EPO	-2.63016666666667
MRPS18B	-0.36025
ZNF682	-0.4225
RPL14	-0.600833333333333
MAFF	-0.244
LOC51136	0.35725
LY96	-0.249
DDX20	-0.39175
ABTB1	0.969833333333333
ARL5A	-0.0124
CCT6A	-1.09275
HEPACAM	-1.24116666666667
EHHADH	-0.270833333333333
RBAK	-0.625166666666667
CGB1	-0.68375
ITGB5	0.7067
YIPF3	0.9655
FKBP2	-0.63175
NR1D1	-0.1901
TMEM110	0.22
NEK2	-1.25283333333333
PRAMEF8	-2.83875
C20orf52	-0.393
PCDHGA3	0.261
VWA3B	-0.0615
NDUFA5	0.925875
THAP9	-0.47
FLVCR2	-0.7295
AP1S1	-0.729875
SMAD6	-0.53225
SAV1	-0.23925
SAT1	0.947875
ZNF251	0.368875
ADAMTS7	0.4175
RPP38	0.014
C1orf211	-1.4325
YPEL2	1.24555
RBMS1	-1.36675
ZNF445	-0.242
NRXN2	-0.194166666666667
PGBD4	-0.667125
UGT2B28	3.10075
WBSCR16	-0.5452
NLRC3	0.164875
ASTL	0.1355
ST6GALNAC1	0.518
ZADH2	-0.31725
MLLT4	-0.061
ARL6	-0.251833333333333
MEF2C	-0.6005
CBFA2T3	1.3505
AFF3	0.9075
COG7	1.08233333333333
MYB	1.02483333333333
PLXNA3	0.499
XRCC2	-2.2465
MMS19	-0.46925
ST8SIA5	-1.312375
CHPT1	1.59266666666667
KIAA1712	-1.091625
OR6X1	0.592
ACTR3	-0.454875
UGCG	-0.145333333333333
OR4P4	0.697
ZAP70	-3.2055
LPP	0.40825
ZNF485	-0.31475
PTPRCAP	-0.261
IL12RB1	0.31575
ATRX	0.351
CHST8	3.472375
C14orf109	-0.372
ARV1	1.1955
NMB	-0.605571428571429
COX5A	-0.328666666666667
EIF6	-0.1535
MPPED2	0.221
SEMG1	-1.998
CHRDL1	-0.513
TRAF3IP2	1.47325
WNK2	0.152
LILRA4	2.40566666666667
LAMA2	3.46925
PXT1	0.4395
RLBP1	-3.33725
CD300C	0.97875
SLTM	0.148875
FLJ10404	0.0473125
APOBEC3D	-2.01833333333333
RENBP	0.475333333333333
ATXN7L1	0.00275
NID1	0.20575
TUBGCP3	-0.711375
ITIH5	0.551944444444444
CCDC110	3.05375
C8A	-2.29425
MGC87042	-2.46075
HOXC13	1.197
TFDP2	-1.26525
HCP5	1.313125
POLI	-0.2845
UCN	0.404833333333333
ZNF764	1.18466666666667
C8orf45	-0.03475
FHL3	-0.29375
SPATA5L1	-0.1025
MMRN2	2.56966666666667
NDST1	0.7335
COL20A1	-0.137333333333333
ZNF248	-0.835833333333333
PELP1	-0.277333333333333
MBL2	-2.77066666666667
RNF41	0.794625
C5orf24	0.828125
THOC5	-1.072375
SERINC3	0.545666666666667
RP11-151A6.2	0.7585
CDCP2	-0.15
HIST1H2AA	0.51425
C11orf75	-0.1205
FKBP7	0.07675
DDOST	-0.18025
GPNMB	0.692833333333333
TTF2	-2.36683333333333
KCNT1	0.363
SLC39A14	-1.248625
NGRN	0.6026
GPR137B	2.766
MECP2	-0.5045
PSMA1	-0.47475
C16orf73	-4.554
TMEM60	0.320333333333333
CSN3	-1.151
NOS1	0.406833333333333
RAB7L1	-1.001
YBX2	0.1325
KIAA1166	-0.0855
FUBP3	0.0401666666666667
ABCG1	1.87
ACACA	-0.18025
ARL11	2.348
ATOH1	-0.159
ODF1	0.465
CREB3L3	-1.639
TMEM127	1.0785
DSCAML1	-1.193
PLN	2.99566666666667
LYPLA1	-0.104166666666667
PRDM9	-1.56725
SASP	0.233
PLUNC	0.195
INTU	0.5175
HISPPD1	0.135
LNPEP	0.472
YARS2	-0.500666666666667
APCDD1L	-1.675
ZCCHC4	-0.3443
FBXO22	-0.150666666666667
TTLL13	0.072
ZNF669	-0.168
PTGDR	1.90375
DDX27	-0.0955
KIAA0409	0.0163333333333333
GJB6	-0.1255
ASB8	1.076
PLP2	0.0351666666666667
MEPE	0.4925
OR10J5	-0.0015
KRT222P	3.997
COQ7	0.871333333333333
C1orf101	2.0595
RERG	1.9653
CHMP5	0.94275
THAP11	0.259375
ZNF43	0.582
ZRANB3	-0.805
KRT13	-1.172625
MRPL19	-0.633625
RBBP9	0.1965
SPATA17	1.561375
BXDC5	0.3875
PAFAH1B1	-0.397583333333333
MAGEE1	0.12225
OSTF1	0.158
KIAA0323	0.158083333333333
TXNDC13	-0.791333333333333
CNTN4	-0.233
LCE1B	0.454
UNQ501	0.57175
ZNF154	0.546
C3orf64	0.184
SYT5	-0.1762
PON1	-0.281666666666667
FLJ10357	-0.431125
ATP4A	-1.312
GNPDA1	-0.3865
MGAT1	1.0295
C14orf121	0.0155
SLC35B2	0.213
MIER3	0.750833333333333
CHEK1	-3.154125
ZNF8	0.145833333333333
TXNDC1	-0.844666666666667
CKB	-1.7199
RTN3	-0.0734285714285715
FZD2	0.246166666666667
PART1	-0.287875
PSMB6	-0.2115
PCDHB8	-0.35
PHC3	-0.2317
PPP1R8	-0.718166666666667
NOVA2	1.858
TNFRSF11B	-4.41125
GOLPH3	1.202
UBLCP1	-0.1835
SUHW3	-1.134
TTLL1	0.87425
OPN4	0.402
OR13G1	0.13
ZPBP2	0.6652
HSD17B11	-1.543375
C9orf50	-0.1395
DHDDS	-0.0665714285714286
CTSW	-0.1377
NEFM	-2.89583333333333
MRPL28	-0.04025
SYN1	0.7145
PIGV	-0.1805
ZIM2	-1.0465
APBB1	-0.458166666666667
SND1	-0.6005
C1orf123	-0.082
CHD3	-0.08025
BHLHB8	0.30725
RNASE2	0.806333333333333
BCAP31	0.559375
SLC25A44	0.857166666666667
CHD6	-0.5588
PIB5PA	0.668461538461539
SELS	0.561625
LOC541471	-0.649125
FAT2	-0.691
ZNF81	0.2705
OR4C16	0.7215
FLJ10081	-0.3076
LRRC4	-0.05825
CS	-0.413
N4BP2	-1.223625
IGFBP7	1.909
ZNF318	0.2635
NDNL2	0.398125
ZNF609	0.197875
SIRT4	0.257
EXOSC10	-0.05225
ECE2	0.106
OVGP1	0.1505
GTPBP3	-0.797
PACS2	0.6469
C19orf36	-0.1155
ARL4C	-0.858
ATG4B	-0.54775
UBQLNL	-0.3505
RHOXF2B	-3.774
PLEKHG2	-0.8285
GALR1	-0.444
AQP4	-0.430833333333333
HDAC7A	0.2355
DCUN1D3	0.48175
OR8A1	-0.8385
CCRN4L	0.867625
CBR4	-0.535666666666667
KIFC1	-2.25166666666667
SLC7A14	-1.90616666666667
LHX5	-0.5
TRPC7	-0.1705
LPXN	-0.97
SERPINA1	0.959
RPS13	-0.8788
BPIL3	0.142
PRKAA1	-2.18475
FADS2	-0.7898
ENAH	0.705125
PRO1768	-0.203
APBA2BP	-0.22875
LIPH	2.48583333333333
C3orf33	-1.3985
RCC2	-0.172642857142857
ALDH1A2	-3.5526
RNF103	1.99725
AHCY	-0.959
ALG12	0.332
CCL17	-0.074
ZNF543	1.1705
ESRRG	2.3731
CNGA1	0.45925
RDH5	-0.468166666666667
OTX1	-0.4921
PTGFR	-2.1625
CDR2	0.84
SELE	3.26625
NLGN2	-0.5475
EXOSC9	-0.87
ZNF566	-0.0778333333333334
KLRC2	-2.5485
GPR12	0.6455
KIAA0196	0.4255
PDRG1	0.2405
SSR3	-0.210714285714286
MSI1	-0.067
CST9	1.0515
CC2D1A	0.713625
PLAGL1	-0.994277777777778
ZNF778	0.106
RNF2	1.119625
KLF6	0.987
THBD	1.83516666666667
tcag7.1314	1.7195
NR5A1	-0.0613333333333333
ABCD2	-0.3275
DNAJC7	-1.01875
CLEC4C	0.0075
TM2D3	0.7065
CCDC4	-0.5855
PLAC2	1.19825
DCD	-0.4055
FAAH	2.5465
POLA1	-0.651833333333333
TM7SF2	-1.527625
FLJ39822	-0.5725
FLOT2	0.41625
MAP4K1	-0.656666666666667
SRP68	0.43825
C21orf74	-0.2705
ARPC5	0.80925
LOC126075	1.80825
HECW2	1.185
ZDHHC4	-0.4145
ANKRD42	0.9952
PDE9A	-1.15866666666667
ABCA8	0.12525
NDUFS2	1.0985
UBR5	-0.78
BTBD16	-2.23675
LOC554174	0.326
ZNF20	1.1745
KIAA1843	-0.9565
WDR17	0.56425
C15orf33	1.0515
RNF113A	-0.3835
CAMKK1	-0.2358
CLCN2	0.229
ANXA6	1.1185
LOC340069	0.293
EMID1	0.524625
DPM3	-0.170583333333333
ELA1	0.125
SLC25A13	-1.0699
KRT24	1.06425
SMPD1	0.409166666666667
TH	0.088375
COL6A2	1.31735714285714
ANKS1B	1.44375
GPR126	-3.5548
ZC3H12A	0.154333333333333
TMEM47	0.185333333333333
C2orf51	0.0935
C1orf88	1.993
HSF2BP	0.2695
AKAP10	-0.119
RPAP3	0.1455
KLHDC8B	0.739
STOM	1.1593
MUPCDH	0.050375
C10orf72	-0.4245
PLEKHA3	0.75325
TCP11L1	-1.038
CWF19L1	-0.32675
SPEF1	1.14838461538462
YSK4	0.6175
ELN	1.1368
SAMD8	0.244166666666667
MPI	-0.932666666666667
MEPCE	0.426
ABCC3	-0.302
NANOGP1	-3.19
KCNK17	-0.567625
HLA-DMB	3.81233333333333
RRAGA	0.709
ANGEL1	-0.6005
RBM32B	0.311
CPN1	-2.87275
MGC52282	-0.4085
HLA-A	0.81975
OR9G4	0.4415
EDNRB	-1.505125
SCD	-0.237642857142857
C14orf80	-0.9395
BAGE2	-0.4655
RABL4	0.849833333333333
RCVRN	-1.7445
SHANK1	-0.112
NLRP7	-3.922
CD226	0.2905
STAT3	1.063875
SYNJ2	-0.3458
TPCN2	1.48
WDR36	-0.643833333333333
MBD4	-0.358
ROBO1	-1.5523
ST3GAL6	-2.70375
SLAMF8	3.0345
ATN1	0.493833333333333
GPR141	0.62875
KRT36	0.174
TPH1	-0.393
DDX52	-0.16075
ZSCAN29	0.108
TRPT1	-0.855
DPEP3	0.5485
DENND4A	-0.930375
TSPAN16	-0.9075
PTCHD2	-0.0235
LOC145814	0.4445
CAP1	0.553
EIF5A2	-0.9565
NT5DC3	-0.198875
SEPT9	-0.4425
SEZ6L2	1.66825
EGFLAM	2.34975
VPS11	0.716375
NDUFB5	-0.345
CIDEA	2.50166666666667
IER5L	0.89125
N6AMT1	0.40525
FAM83C	-0.62675
OXR1	-0.172666666666667
IRX1	0.182
DGKB	-1.5416
GCN5L2	-0.828
MIR16	0.838625
FBXW9	1.034
WDR4	-1.96133333333333
PDC	-0.07
VPS33B	0.40775
HEXB	0.2875
FLJ32214	0.4395
TCEB3	-0.748
CRLF1	-4.12075
ABI3BP	0.402
C8orf22	-3.60025
PYCR1	0.459375
KIAA1706	0.451
CDK5R2	0.69525
WAS	0.141
C12orf60	-1.14825
CCBL2	-0.182125
MADD	0.11125
C5orf34	-1.63125
WDR42A	1.4947
KLF12	-1.118
HSPA1A	3.304
ITM2C	-1.91033333333333
DAPK2	2.443
LOC442590	-0.267
SUMF2	-0.412125
CENPA	-3.33823076923077
TMED5	-0.229625
CDH6	-0.3927
BRP44	1.853625
THG1L	-0.6565
GABRA2	-2.66975
C14orf166	0.0725
MYL1	-1.7695
TNFSF18	0.5095
PAP2D	-0.724666666666667
PPIB	-0.94875
KLHL4	-0.61775
SFN	-0.412833333333333
CCDC127	0.827
FRAP1	-0.21575
GOLGA5	1.40675
SDCCAG1	-0.17325
MGC21675	-0.0413333333333333
C10orf95	-0.7565
KIAA1345	-0.354166666666667
C1orf163	-1.5585
LACE1	0.114
OR10K2	0.1635
CENPN	-2.29024
TMED2	1.23625
UGT1A6	-1.045
ANG	-0.79275
U2AF1	-1.00866666666667
CASC2	0.168333333333333
NMT2	-2.09133333333333
OSGEPL1	-0.075875
DFNB31	-0.194
SLC6A20	-0.036125
DKC1	-1.0385
FXYD4	-0.622
WDR64	0.2745
MGC5590	0.5805
CREBZF	-0.3335
DAZ1	-0.95825
PRPSAP1	-0.597
GCHFR	0.34625
TTC7A	-1.1535
LOC196993	1.238
UBD	-0.975166666666667
S100A1	0.930375
RPL6	0.1495
DNAJB6	0.6899
NAGS	0.0085
C2orf58	-0.135
KERA	0.716166666666667
MT1X	-0.6185
UBE2B	1.6054
KEAP1	0.79925
MST1	-2.45425
OMA1	0.3465
ABLIM2	1.1395
BCL2L13	-0.539583333333333
JAZF1	-0.049
TMEM63B	1.4265
S100A8	-0.2898
ARFIP2	1.03
UROS	0.91025
KHDRBS2	-1.775
POLQ	-2.865125
SOAT1	-1.43575
SPAG4	-1.69475
MRPS30	1.53866666666667
LOC494141	-0.8045
OR2T11	0.7515
ORAOV1	0.8287
ZNF184	0.186333333333333
TCEB3B	0.5075
ADAM21	-0.296
GDPD1	-0.159
SPINLW1	0.68425
PRR14	0.719333333333333
KCTD9	-0.7549
NUDT3	-0.25925
KIAA1822	0.8203
HIST1H4K	-0.48
DFNA5	-1.40925
GABPA	-0.044
C14orf44	0.58875
POLB	0.85925
PTAR1	-0.6925
SEC31A	1.0857
TRIM58	1.27475
TAS2R14	-1.109
VPS8	0.435125
H1F0	0.345166666666667
PRKCB1	-4.25833333333333
UGT2A1	0.5025
TOR1B	-0.0795
LSS	-1.44833333333333
C2orf19	0.3275
HNRNPC	0.628857142857143
TMEM100	-1.87333333333333
LOC116349	-1.7035
OR51M1	0.073
CCDC142	-0.98925
ISG15	0.246625
ZCCHC14	0.1345
CREBL2	0.32225
TGDS	-1.47775
DC2	-0.20725
CACNA2D3	-1.77285714285714
ZNF429	-0.05075
LYPD6	-0.836833333333333
SUCLG1	-0.3565
OR51I1	-0.193
MAGEH1	1.42775
PRPF40A	-0.8575
SMR3A	0.295
SPINK2	-2.4275
THAP2	1.059
NPY5R	-1.055375
IRF4	-3.188375
SPESP1	-1.9275
OR10S1	0.51
DTD1	-1.51475
TUBE1	-0.55675
DDX19A	-0.5915
PDPN	-2.011125
TMEM34	-0.308166666666667
MGAM	4.50175
COL3A1	5.48311111111111
GFM2	0.0897
OR5A2	0.3735
PSG9	-1.38525
ARHGEF11	0.690833333333333
IVNS1ABP	-0.1974375
SIGIRR	0.9515
DUSP19	-0.716625
DNAJC14	0.4589
ACSS1	-0.045
IL1RAPL2	0.2115
C4orf30	-1.23925
SEPT4	2.1935
LANCL3	-3.025
SPAG17	3.45333333333333
PRDX3	0.761875
HNF1A	-1.61875
P4HA2	0.190625
RFWD3	-0.425333333333333
MOV10	-0.18275
DNAJA5	0.362142857142857
LOC729440	1.0355
LOC200383	0.220875
SMC2	-1.60175
MIXL1	-0.914166666666667
TMEM9	0.5535
FAM86A	1.3385
ZNF174	1.1536
MYH14	-1.263
CCR8	-0.206
VPS37C	2.1695
GPATCH1	-0.081
B3GNT8	2.2705
TBX4	-0.49725
CNR2	0.0688333333333333
PCDH1	1.444
C5orf29	3.841125
OCIAD2	1.46775
PLCG2	-0.25575
KIAA0247	1.95625
HRH3	0.4213
CAPN13	3.918375
CCR1	-1.2936
MGC15523	0.193722222222222
UVRAG	-0.0986666666666667
DNAJA2	0.185666666666667
ITGA2B	-0.401833333333333
CLDN5	3.225
PTPRN2	1.27585714285714
ZNF512	-0.485166666666667
PSAP	1.36678571428571
CCDC140	-1.3725
LRRC55	0.33175
CYP26C1	0.402
C8orf47	-2.33175
LYN	-0.376375
DUSP6	-1.2485
TGFB3	2.4018
ELK1	-0.2413
PCDH11Y	0.282
HGD	-1.55525
C17orf58	0.36725
MYO3A	0.462
SERPINE2	-4.52133333333333
AARSD1	-0.03825
C14orf73	-1.02275
ADAM33	0.0185
ZNF491	0.7805
MAPK6	-0.314666666666667
TCN1	5.2435
SLC24A6	1.3665
UBE2R2	-0.0715
H1FNT	0.357
TATDN2	-0.1205
LILRB1	1.75175
P2RY5	1.518
NUCB2	1.18625
C2orf37	0.17125
SNX27	0.650333333333333
MTA3	0.85
FOXO4	0.36025
ID4	-1.29283333333333
SOX5	-3.21716666666667
PXMP3	0.7205
OR52M1	0.1745
SFT2D3	0.246
INA	-2.76483333333333
MCOLN1	1.8065
NFIX	0.591
CLEC14A	5.06716666666667
HIBCH	0.535
PLA2G5	1.3785
TIMM10	0.157166666666667
MED17	-0.1373
COL4A4	-3.831
TPP1	1.41633333333333
GJA3	-1.2995
TMPRSS5	-1.365
AADACL3	0.299
DNMBP	0.0965
ENPP5	5.521
NQO1	0.0237
ZSCAN2	-0.654
SEC24C	-0.0263333333333333
GTF2A1L	0.482
AXIN2	-1.0417
FAM33A	-1.95433333333333
C16orf13	0.715125
SPNS2	0.2375
TAF1	-0.263
AP1G2	0.5175
RBM42	0.044
HCN2	1.209
EFHB	-0.094
RUSC1	1.275
GRIK5	0.083
USP21	0.810166666666667
ATAD3C	0.87725
ORMDL2	0.418125
PRSS7	-3.7165
PSAT1	-6.62
FLJ13195	0.0413333333333333
TBC1D1	-0.075
IFNG	1.3225
OTOS	0.263666666666667
ZNF773	0.417666666666667
EMD	-0.90175
RETN	1.3415
CCL8	3.1885
APH1A	0.63
COX18	-0.13525
GTF2IRD2	-0.4825
CCDC82	-1.92008333333333
PAFAH2	0.9008
NPEPL1	-0.0402000000000001
RP11-114G1.1	0.6955
TP53INP1	0.2265
ZNF300	-1.98683333333333
FOXL2	-2.569
LARP2	0.20325
LATS1	0.0495
HTR6	0.387
SPOCK2	-1.19316666666667
RNF144B	3.04866666666667
HTATIP2	-0.4275
MGC10334	0.29225
CENTA2	1.87866666666667
FGF2	-3.13375
FXYD7	0.29725
PHYHIPL	-2.651625
GPR34	4.93375
DDX6	-1.50483333333333
OR10W1	0.8385
LHFPL1	-2.614
ZNF313	-0.614714285714286
VPS28	0.80425
AP3M1	0.3844
AKR1CL2	-0.44975
TRAF4	0.418125
OR2B11	0.6795
C19orf12	-0.565
AKAP9	0.983666666666667
C1orf62	0.282
SLC20A1	-1.0881
FAM112A	0.19825
LDB2	0.541125
MRPS23	-0.40425
KLK5	-0.21825
SPTB	-0.8405
EFEMP2	1.20075
EFNB2	0.026625
PCM1	0.122857142857143
NMNAT3	1.94075
TSG101	0.8495
C8orf40	-0.0911666666666667
NOB1	-0.88625
ABHD3	-0.04375
GTF3C4	-0.463875
PIGN	0.7525
GALNTL1	-2.10625
AEBP1	2.569875
OR9Q1	0.916
ANKRD2	0.47825
CCL28	-2.0015
TRIM38	0.683
TMCC1	0.528416666666667
SMG5	0.15375
LRRC7	-0.662
NCAPD2	-2.082
C6orf153	-0.47975
C1orf74	1.031
OTUD6A	0.2525
DCP2	-0.8085
TMEM24	0.1705
RPL18	0.200333333333333
TMEM177	-0.9995
LRRC37A3	0.6955
C1D	0.848666666666667
LDHC	-2.55
UBE4B	-0.213333333333333
NIT1	0.958375
BTN3A3	0.316125
RASD1	0.7775
COMMD3	1.01125
SHFM1	-0.09025
BIRC8	0.388666666666667
DUT	-0.76175
C12orf51	0.2225
LRRC59	0.0536666666666667
LY6H	1.89225
WDR22	0.348
EDEM1	0.436714285714286
ADH1A	2.7925
PANX2	-0.3463
CYP11B1	0.6525
CDC73	0.53325
GPR172A	0.16225
GSTM3	1.06038461538462
KCNA5	-0.094375
SERAC1	0.96
NFATC2	0.3305
ANAPC5	0.3847
C15orf24	0.66225
NFATC2IP	0.0243333333333333
TNRC6C	0.257666666666667
MGC102966	-2.82875
FGD5	0.743333333333333
MED9	-0.11975
RAB13	0.179333333333333
C15orf49	0.1865
CRYGS	-0.7281
C12orf53	-0.8809
LOC283693	0.0125
COX6B2	-0.657125
PHF14	0.126
FAM3A	-0.048375
RPL13	0.2406
PRDX2	1.1685
FLJ34047	-1.726
PRMT3	-0.51525
KCTD19	-1.4455
TRIM10	-0.507833333333333
MGC26597	0.113833333333333
GCNT4	0.0995
GPRASP1	-0.8055
CDKN1C	-0.978
RHBDL2	1.0431
HSPH1	1.4845
AQP1	2.58025
COL17A1	-2.193
GFAP	0.159
CDC16	0.03075
KIAA1614	-0.1075
C6orf118	-0.3818
ZSWIM5	0.459
FAM83F	2.37125
LYNX1	-0.05375
SYNPR	-0.95625
XG	3.325
PRSS16	-0.71575
KIF13B	1.10421428571429
PCDH9	-1.0675
HIST1H2AH	-0.0886666666666667
RBM18	-0.16425
ZNF626	0.884625
HEXIM2	0.115333333333333
ITFG1	0.789
TUBG2	-0.461
SFRS7	-0.365416666666667
C9orf14	0.968
EXTL1	-0.53875
GBP3	2.16433333333333
WDR5	-1.8155
RARG	0.802
MYO7A	-0.284875
CECR6	0.88075
C13orf3	-1.517
SFRS18	-1.2435
ACVR1B	0.485666666666667
PSMD1	-0.5882
C7orf31	-0.580833333333333
ILVBL	0.126
IFNGR1	1.03225
RNF186	-0.35825
NOL9	-1.1705
MAGEL2	0.494
SLC29A2	-0.44775
NHSL1	-1.41075
RBMX	-0.422
PSORS1C2	0.405625
RAD51L3	-0.290333333333333
LCN6	1.3145
ORAI2	-0.02525
BRUNOL6	0.5499
OR4K5	0.178
CDC123	-0.659625
MSLN	-1.46716666666667
WWTR1	-0.723666666666667
ZNF700	-0.0683333333333333
COBL	0.4395
PPP1R16B	-0.122875
GAS7	-0.1826
MDN1	-0.919125
HAAO	0.335
C9orf68	1.235
TNFAIP2	0.51625
FOXN1	0.4255
hCG_2033311	0.896166666666667
ATP6V0D2	2.2436
RPL41	0.6375
SLC38A1	0.025875
ARHGAP6	-1.02941666666667
ADAD2	0.19675
PHF20L1	-0.4435
MCM3AP	0.277166666666667
ST3GAL3	-0.281
SNX1	1.65483333333333
ELF5	-0.625
PARP3	0.063625
RBM8A	0.164
LINGO4	0.322
ITGA9	0.139333333333333
ZFR	-0.07875
ACSL6	0.2185
FLJ20699	-0.0178
DAOA	-0.679
FABP4	5.53625
KCNB1	-1.249
CANX	0.6322
SLC25A28	0.587166666666667
ADIPOR2	1.585375
ECHDC2	2.066625
SMA4	2.717
FRZB	2.8905
PABPC1	-0.960666666666667
DMRTB1	-0.489625
APOBEC3G	-1.429
CATSPER2	-0.638666666666667
CUEDC1	0.132
STARD9	-1.5655
CLDN8	4.482375
LOC23117	-0.460545454545455
