Hybridization REF	TCGA-AR-A1AH-01A-11R-A12D-07
CDKN2AIPNL	-1.3695
C20orf174	1.48275
SPRED2	-0.4
PLA2G12A	-0.0361666666666667
ICEBERG	-0.691666666666667
SCN10A	0.736
C11orf65	-0.41975
GBP5	2.5555
PITPNC1	-1.96133333333333
POU3F3	1.4645
NCOA7	1.794625
LIN7C	0.1442
LOC348840	2.701
NKX2-2	-3.0475
ANKRD13D	0.973
LOC123688	0.79125
FUT2	0.0276666666666667
TAAR8	0.29
FZD4	-1.09783333333333
PNMA3	-0.971333333333333
OR4L1	0.7785
WIT1	0.261
EXOC3L	1.6085
ATPBD4	-1.2727
KRBA1	-0.11525
UBXD6	-1.12975
HOXB7	-1.29938461538462
C7orf23	-1.093
UNQ338	-0.711
STAB2	0.44475
CDC20B	-0.33525
IRF9	-0.25625
CENTG1	0.373333333333333
TNPO2	-0.81225
MCPH1	0.690625
BMS1P5	-0.7145
SLC26A7	0.4545
HIST1H3J	0.86425
C9orf3	-0.688
LBH	1.911125
MYO1D	0.3825
PTDSS2	-0.108
NFU1	0.0305
DEPDC4	-0.32725
WNT7B	0.8731
GLP2R	-0.0348333333333333
SETD4	0.5767
DYNLT3	-0.3316
FKBP11	-1.65
SESTD1	0.722166666666667
FLII	0.2195
RPS16	0.4564
CHPF	0.721666666666667
CSNK2A1	0.890333333333333
SUMO1P1	0.444
FKBP6	-0.259
ZNF214	2.41583333333333
TWIST1	-0.267833333333333
DDX56	-0.184166666666667
TRAM1L1	2.4453
EPO	-2.90683333333333
MRPS18B	-0.686
ZNF682	0.6865
RPL14	-0.817
MAFF	-0.536
LOC51136	-0.276625
LY96	-0.72575
DDX20	0.91225
ABTB1	-0.348166666666667
ARL5A	0.7035
CCT6A	-0.428
HEPACAM	-1.2825
EHHADH	-1.08883333333333
RBAK	1.14516666666667
CGB1	-0.01275
ITGB5	-0.8147
YIPF3	0.10375
FKBP2	-0.15475
NR1D1	-1.1915
TMEM110	-0.358
NEK2	-0.5705
PRAMEF8	-3.46
C20orf52	0.0451666666666667
PCDHGA3	-0.5795
VWA3B	0.15875
NDUFA5	-0.090125
THAP9	-0.61675
FLVCR2	-0.966
AP1S1	-0.044125
SMAD6	-2.01525
SAV1	0.727125
SAT1	0.075375
ZNF251	1.08775
ADAMTS7	0.1233
RPP38	1.119
C1orf211	-1.699
YPEL2	-0.18525
RBMS1	0.65475
ZNF445	-0.557833333333333
NRXN2	-0.0996666666666666
PGBD4	-0.010625
UGT2B28	-2.66125
WBSCR16	-0.2356
NLRC3	-0.547875
ASTL	0.246
ST6GALNAC1	-3.66925
ZADH2	-0.22625
MLLT4	1.19658333333333
ARL6	0.3115
MEF2C	-0.502
CBFA2T3	-3.7715
AFF3	-0.485846153846154
COG7	0.0103333333333333
MYB	-1.38383333333333
PLXNA3	0.2615
XRCC2	-0.694333333333333
MMS19	-0.565625
ST8SIA5	-1.0665
CHPT1	0.347166666666667
KIAA1712	0.169875
OR6X1	-0.0835
ACTR3	0.172625
UGCG	-1.44316666666667
OR4P4	-0.267
ZAP70	-3.8385
LPP	0.424125
ZNF485	1.33775
PTPRCAP	-1.3115
IL12RB1	0.19875
ATRX	0.4956
CHST8	-2.7455
C14orf109	-0.6045
ARV1	0.8855
NMB	-3.22042857142857
COX5A	-0.869333333333333
EIF6	0.186
MPPED2	-1.30733333333333
SEMG1	-2.1485
CHRDL1	-0.0395
TRAF3IP2	1.71375
WNK2	0.3585
LILRA4	0.456833333333333
LAMA2	2.263
PXT1	0.422
RLBP1	-1.606
CD300C	-0.212
SLTM	-0.713375
FLJ10404	-0.4471875
APOBEC3D	-2.8435
RENBP	-0.483
ATXN7L1	0.0135
NID1	-0.5865
TUBGCP3	-1.11775
ITIH5	0.844388888888889
CCDC110	1.195
C8A	-2.78025
MGC87042	-1.0295
HOXC13	1.879
TFDP2	-0.782
HCP5	-0.027375
POLI	1.0535
UCN	-2.09216666666667
ZNF764	0.717833333333333
C8orf45	0.237
FHL3	1.55975
SPATA5L1	-0.00975
MMRN2	1.93333333333333
NDST1	0.105
COL20A1	-0.279833333333333
ZNF248	-0.205
PELP1	0.0951666666666667
MBL2	-2.46466666666667
RNF41	0.784375
C5orf24	0.301875
THOC5	-0.79575
SERINC3	-0.355833333333333
RP11-151A6.2	-1.43875
CDCP2	-0.079
HIST1H2AA	-0.003
C11orf75	1.68533333333333
FKBP7	0.405
DDOST	-0.48025
GPNMB	-0.294666666666667
TTF2	-0.338666666666667
KCNT1	0.204166666666667
SLC39A14	0.674875
NGRN	-0.426
GPR137B	1.8245
MECP2	-0.00575
PSMA1	0.209
C16orf73	-5.0125
TMEM60	0.0281666666666667
CSN3	-0.0425
NOS1	0.487166666666667
RAB7L1	0.0678333333333333
YBX2	-0.432
KIAA1166	1.0655
FUBP3	-0.388166666666667
ABCG1	-0.908
ACACA	-0.500583333333333
ARL11	-0.7363
ATOH1	0.304
ODF1	0.250666666666667
CREB3L3	-1.57283333333333
TMEM127	1.06414285714286
DSCAML1	0.3105
PLN	0.759
LYPLA1	-0.457333333333333
PRDM9	-1.482
SASP	2.5625
PLUNC	-0.0156666666666667
INTU	0.64425
HISPPD1	0.71425
LNPEP	0.05
YARS2	0.984333333333333
APCDD1L	0.164
ZCCHC4	-0.9715
FBXO22	-0.981833333333333
TTLL13	-0.2025
ZNF669	1.17216666666667
PTGDR	1.18825
DDX27	0.397
KIAA0409	-0.192833333333333
GJB6	0.2495
ASB8	0.2565
PLP2	-0.251
MEPE	0.0425
OR10J5	0.3255
KRT222P	-0.2075
COQ7	-0.550166666666667
C1orf101	-0.356
RERG	-1.3596
CHMP5	-0.498375
THAP11	-0.48175
ZNF43	0.979833333333333
ZRANB3	0.308666666666667
KRT13	1.962375
MRPL19	0.99925
RBBP9	0.613
SPATA17	0.877125
BXDC5	1.13033333333333
PAFAH1B1	-0.242666666666667
MAGEE1	1.535
OSTF1	-0.93625
KIAA0323	-0.430833333333333
TXNDC13	0.0546666666666667
CNTN4	-0.572375
LCE1B	0.328
UNQ501	-0.5695
ZNF154	0.68625
C3orf64	-0.253
SYT5	0.3288
PON1	0.131
FLJ10357	-0.845375
ATP4A	-1.0785
GNPDA1	-1.3035
MGAT1	0.353333333333333
C14orf121	-0.34425
SLC35B2	0.503
MIER3	-0.224666666666667
CHEK1	0.118125
ZNF8	0.525666666666667
TXNDC1	-1.78816666666667
CKB	-2.3599
RTN3	0.124928571428571
FZD2	-1.93216666666667
PART1	0.457625
PSMB6	-0.9035
PCDHB8	-1.0295
PHC3	-0.9802
PPP1R8	0.237166666666667
NOVA2	1.21883333333333
TNFRSF11B	-3.280125
GOLPH3	0.688166666666667
UBLCP1	-0.28525
SUHW3	1.55275
TTLL1	0.31875
OPN4	0.719
OR13G1	0.025
ZPBP2	-0.0728
HSD17B11	-2.936
C9orf50	-0.2655
DHDDS	-0.6505
CTSW	0.8147
NEFM	-2.64883333333333
MRPL28	-0.41025
SYN1	0.997
PIGV	-1.41583333333333
ZIM2	-1.086
APBB1	-0.520166666666667
SND1	0.063
C1orf123	0.687333333333333
CHD3	-1.54975
BHLHB8	0.51625
RNASE2	-0.176833333333333
BCAP31	0.13325
SLC25A44	0.812833333333333
CHD6	-0.1689
PIB5PA	-0.852538461538462
SELS	-0.397625
LOC541471	-1.737125
FAT2	-0.422
ZNF81	0.399
OR4C16	0.8285
FLJ10081	-0.4358
LRRC4	1.03825
CS	-0.626833333333333
N4BP2	-0.965
IGFBP7	0.64825
ZNF318	0.44
NDNL2	0.632875
ZNF609	-0.636875
SIRT4	0.31975
EXOSC10	-0.8405
ECE2	0.271083333333333
OVGP1	0.111
GTPBP3	0.357
PACS2	0.1317
C19orf36	-2.1325
ARL4C	0.08225
ATG4B	0.165
UBQLNL	0.18
RHOXF2B	-4.251
PLEKHG2	-1.0405
GALR1	-0.7745
AQP4	-0.2
HDAC7A	-0.122166666666667
DCUN1D3	0.56875
OR8A1	0.465
CCRN4L	0.3375
CBR4	-1.67966666666667
KIFC1	-0.734833333333333
SLC7A14	-1.07816666666667
LHX5	-0.4085
TRPC7	-0.101
LPXN	-1.7105
SERPINA1	-3.2785
RPS13	-0.1096
BPIL3	-1.3585
PRKAA1	-1.92575
FADS2	0.0572
ENAH	0.585375
PRO1768	0.4655
APBA2BP	-0.90125
LIPH	-0.365666666666667
C3orf33	-0.80525
RCC2	0.490142857142857
ALDH1A2	-3.7731
RNF103	0.841
AHCY	-0.304375
ALG12	-0.3465
CCL17	0.34275
ZNF543	1.7865
ESRRG	1.7613
CNGA1	1.124
RDH5	-0.524333333333333
OTX1	1.0174
PTGFR	-0.677333333333333
CDR2	0.614875
SELE	8.19825
NLGN2	-1.33933333333333
EXOSC9	-0.96275
ZNF566	0.365333333333333
KLRC2	-6.282
GPR12	0.6775
KIAA0196	-0.76775
PDRG1	0.19875
SSR3	-1.16921428571429
MSI1	-0.442
CST9	-0.8265
CC2D1A	-0.87025
PLAGL1	2.20288888888889
ZNF778	0.1775
RNF2	0.4705
KLF6	-0.779833333333333
THBD	0.905166666666667
tcag7.1314	-0.64825
NR5A1	0.137
ABCD2	0.56775
DNAJC7	-2.0065
CLEC4C	0.223
TM2D3	-0.413
CCDC4	-1.5955
PLAC2	-1.17925
DCD	0.417
FAAH	0.239875
POLA1	-0.133666666666667
TM7SF2	-1.59875
FLJ39822	-1.7565
FLOT2	-1.121375
MAP4K1	-1.19033333333333
SRP68	0.531875
C21orf74	0.538
ARPC5	0.5845
LOC126075	0.616
HECW2	1.203625
ZDHHC4	-0.783
ANKRD42	0.8417
PDE9A	1.15816666666667
ABCA8	2.82725
NDUFS2	-0.423
UBR5	-0.382125
BTBD16	-2.81075
LOC554174	0.228
ZNF20	1.3375
KIAA1843	0.1805
WDR17	-0.4685
C15orf33	0.099
RNF113A	0.3615
CAMKK1	-0.2786
CLCN2	0.08625
ANXA6	-2.022
LOC340069	-0.5315
EMID1	2.200375
DPM3	0.304666666666667
ELA1	-0.2095
SLC25A13	0.2746
KRT24	0.0185
SMPD1	0.1215
TH	0.295625
COL6A2	0.0384285714285714
ANKS1B	0.03525
GPR126	-2.2121
ZC3H12A	-0.6025
TMEM47	0.555333333333333
C2orf51	0.3825
C1orf88	2.4365
HSF2BP	-0.544
AKAP10	-0.522
RPAP3	-0.629
KLHDC8B	-0.919125
STOM	-1.6759
MUPCDH	0.17625
C10orf72	-0.111125
PLEKHA3	1.12333333333333
TCP11L1	-0.84675
CWF19L1	0.09
SPEF1	0.859461538461539
YSK4	-0.23225
ELN	3.0531
SAMD8	0.301833333333333
MPI	-1.576
MEPCE	0.2637
ABCC3	-0.78125
NANOGP1	-1.8295
KCNK17	-0.18675
HLA-DMB	3.19766666666667
RRAGA	0.4825
ANGEL1	-1.34225
RBM32B	0.3395
CPN1	-2.97375
MGC52282	-0.793
HLA-A	-0.6245
OR9G4	0.1145
EDNRB	-1.270625
SCD	-3.28264285714286
C14orf80	-1.834
BAGE2	-0.8085
RABL4	0.771166666666667
RCVRN	0.2475
SHANK1	-0.265
NLRP7	-3.68325
CD226	0.87875
STAT3	0.9249375
SYNJ2	-0.4091
TPCN2	-0.00216666666666667
WDR36	-0.75475
MBD4	-0.22925
ROBO1	-0.8229
ST3GAL6	-3.74525
SLAMF8	3.2425
ATN1	1.31616666666667
GPR141	0.226
KRT36	0.468
TPH1	0.021
DDX52	0.1785
ZSCAN29	0.443833333333333
TRPT1	-0.685166666666667
DPEP3	0.4395
DENND4A	-1.15025
TSPAN16	0.7535
PTCHD2	-0.4975
LOC145814	-1.1255
CAP1	-0.047
EIF5A2	-1.698
NT5DC3	-0.11725
SEPT9	-0.7785
SEZ6L2	0.58325
EGFLAM	2.97275
VPS11	0.40275
NDUFB5	-1.44566666666667
CIDEA	1.63766666666667
IER5L	1.377
N6AMT1	-0.00275
FAM83C	0.178
OXR1	1.04533333333333
IRX1	-0.3565
DGKB	-0.330666666666667
GCN5L2	-1.63275
MIR16	-0.131125
FBXW9	-0.76075
WDR4	-0.488166666666667
PDC	0.2525
VPS33B	-0.6735
HEXB	-1.19775
FLJ32214	1.0185
TCEB3	-0.0425
CRLF1	-2.2215
ABI3BP	-0.65525
C8orf22	-3.90475
PYCR1	-0.3255
KIAA1706	0.953
CDK5R2	0.58625
WAS	0.0885
C12orf60	-1.62975
CCBL2	1.5365
MADD	-0.32275
C5orf34	-0.00125
WDR42A	0.2027
KLF12	-0.326
HSPA1A	0.3825
ITM2C	-2.25733333333333
DAPK2	2.80083333333333
LOC442590	1.1595
SUMF2	-0.625875
CENPA	-0.449538461538462
TMED5	1.03875
CDH6	-0.942
BRP44	1.254875
THG1L	-0.364
GABRA2	-1.808
C14orf166	-0.35725
MYL1	-1.5238
TNFSF18	0.347
PAP2D	-1.56
PPIB	-0.80225
KLHL4	-0.507428571428571
SFN	-2.428
CCDC127	-0.35425
FRAP1	-0.5425
GOLGA5	0.5525
SDCCAG1	0.622375
MGC21675	-0.232333333333333
C10orf95	-0.89725
KIAA1345	0.0255
C1orf163	0.963
LACE1	0.113833333333333
OR10K2	-0.4205
CENPN	-1.1946
TMED2	1.035
UGT1A6	-1.6665
ANG	-2.36075
U2AF1	-0.620833333333333
CASC2	0.266833333333333
NMT2	0.161333333333333
OSGEPL1	0.47225
DFNB31	-0.8595
SLC6A20	-0.526625
DKC1	0.2055
FXYD4	-0.52975
WDR64	-0.209
MGC5590	0.401
CREBZF	-0.388
DAZ1	-0.15275
PRPSAP1	-0.70275
GCHFR	-1.673
TTC7A	0.04775
LOC196993	0.069
UBD	-1.464
S100A1	-0.75125
RPL6	0.8855
DNAJB6	0.0417500000000001
NAGS	-0.7564
C2orf58	0.8435
KERA	0.3395
MT1X	0.5595
UBE2B	0.0711
KEAP1	0.29025
MST1	-4.203125
OMA1	0.663
ABLIM2	1.32325
BCL2L13	-0.614416666666667
JAZF1	0.488833333333333
TMEM63B	0.914
S100A8	6.393
ARFIP2	0.72875
UROS	-0.3015
KHDRBS2	-1.739
POLQ	-0.951375
SOAT1	0.411
SPAG4	-2.459
MRPS30	-0.779666666666667
LOC494141	-0.562
OR2T11	0.5075
ORAOV1	0.2048
ZNF184	1.61533333333333
TCEB3B	-0.127
ADAM21	2.5815
GDPD1	-0.95075
SPINLW1	0.2055
PRR14	0.2395
KCTD9	0.2879
NUDT3	0.157
KIAA1822	0.3083
HIST1H4K	0.151
DFNA5	-1.313
GABPA	0.70775
C14orf44	-1.10775
POLB	1.467125
PTAR1	-0.941
SEC31A	1.1276
TRIM58	-2.44225
TAS2R14	-0.7685
VPS8	-0.566
H1F0	1.18533333333333
PRKCB1	-4.6505
UGT2A1	0.601
TOR1B	-1.20975
LSS	-2.618
C2orf19	-0.0835
HNRNPC	0.289785714285714
TMEM100	-1.4275
LOC116349	-0.27975
OR51M1	0.431
CCDC142	-0.07825
ISG15	0.4164375
ZCCHC14	0.231
CREBL2	-1.037125
TGDS	-1.10775
DC2	-0.2225
CACNA2D3	-1.45142857142857
ZNF429	0.184625
LYPD6	-2.36683333333333
SUCLG1	-0.004
OR51I1	-0.5815
MAGEH1	3.106
PRPF40A	0.5495
SMR3A	0.563
SPINK2	-2.1925
THAP2	0.862125
NPY5R	-0.485
IRF4	-2.82875
SPESP1	2.51566666666667
OR10S1	-0.295
DTD1	-0.07125
TUBE1	0.182
DDX19A	-0.87
PDPN	-2.62675
TMEM34	0.135166666666667
MGAM	0.82625
COL3A1	5.97794444444444
GFM2	-0.9314
OR5A2	0.8135
PSG9	-1.2845
ARHGEF11	0.934166666666667
IVNS1ABP	-0.111
SIGIRR	0.007
DUSP19	-0.303625
DNAJC14	-0.2929
ACSS1	0.08625
IL1RAPL2	0.0245
C4orf30	-0.28
SEPT4	1.2715
LANCL3	-1.76275
SPAG17	1.38283333333333
PRDX3	-1.261
HNF1A	-1.39525
P4HA2	-1.157625
RFWD3	-0.440666666666667
MOV10	0.03125
DNAJA5	0.212285714285714
LOC729440	-0.281
LOC200383	1.19275
SMC2	-1.01875
MIXL1	-1.03
TMEM9	0.63875
FAM86A	0.9095
ZNF174	0.2756
MYH14	-0.94325
CCR8	0.1615
VPS37C	0.0331666666666667
GPATCH1	0.8745
B3GNT8	2.6215
TBX4	-0.24175
CNR2	0.551833333333333
PCDH1	0.74725
C5orf29	1.672625
OCIAD2	1.42025
PLCG2	0.29775
KIAA0247	1.0925
HRH3	0.1376
CAPN13	0.88275
CCR1	-1.5765
MGC15523	0.624777777777778
UVRAG	0.433
DNAJA2	-0.06
ITGA2B	-0.7785
CLDN5	3.612875
PTPRN2	-2.99207142857143
ZNF512	0.849833333333333
PSAP	0.2795
CCDC140	-1.171
LRRC55	-0.03475
CYP26C1	0.5265
C8orf47	5.134
LYN	-0.319375
DUSP6	1.59166666666667
TGFB3	1.42726666666667
ELK1	0.8212
PCDH11Y	-0.5176
HGD	-4.64125
C17orf58	-0.03275
MYO3A	0.7215
SERPINE2	-4.48516666666667
AARSD1	-1.531
C14orf73	-1.538
ADAM33	-0.41075
ZNF491	1.405
MAPK6	-0.69
TCN1	-0.789833333333333
SLC24A6	1.0295
UBE2R2	0.13475
H1FNT	0.2905
TATDN2	0.957666666666667
LILRB1	0.12875
P2RY5	0.8685
NUCB2	0.532
C2orf37	1.75025
SNX27	0.72
MTA3	0.480125
FOXO4	-0.122375
ID4	1.55933333333333
SOX5	-3.06516666666667
PXMP3	-0.013
OR52M1	-0.0065
SFT2D3	-0.38
INA	-3.32216666666667
MCOLN1	0.762
NFIX	1.5017
CLEC14A	5.273
HIBCH	1.2265
PLA2G5	0.3915
TIMM10	-0.111166666666667
MED17	1.2468
COL4A4	2.688
TPP1	0.109333333333333
GJA3	-1.26883333333333
TMPRSS5	-1.22825
AADACL3	-0.215
DNMBP	-2.7625
ENPP5	2.39783333333333
NQO1	-5.6294
ZSCAN2	-0.050375
SEC24C	0.168666666666667
GTF2A1L	-0.29
AXIN2	-1.2716
FAM33A	-1.66425
C16orf13	0.3465
SPNS2	0.34325
TAF1	0.0805
AP1G2	-0.847666666666667
RBM42	0.444333333333333
HCN2	0.731166666666667
EFHB	0.76
RUSC1	0.575
GRIK5	0.2765
USP21	0.356166666666667
ATAD3C	1.282
ORMDL2	-0.617125
PRSS7	-2.72675
PSAT1	-1.9955
FLJ13195	-0.29
TBC1D1	0.418333333333333
IFNG	-0.351
OTOS	0.579166666666667
ZNF773	1.195
EMD	-1.12775
RETN	2.30975
CCL8	2.4705
APH1A	-0.31525
COX18	-1.068875
GTF2IRD2	-1.44625
CCDC82	-0.525333333333333
PAFAH2	-0.2036
NPEPL1	-1.3423
RP11-114G1.1	0.2385
TP53INP1	-1.045125
ZNF300	1.31066666666667
FOXL2	-3.03033333333333
LARP2	0.81875
LATS1	0.1675
HTR6	0.22
SPOCK2	-0.0583333333333333
RNF144B	1.79866666666667
HTATIP2	-1.258375
MGC10334	1.55591666666667
CENTA2	1.30083333333333
FGF2	-2.9115
FXYD7	0.33525
PHYHIPL	-1.419
GPR34	2.8315
DDX6	0.324666666666667
OR10W1	0.149
LHFPL1	-1.0335
ZNF313	0.295571428571429
VPS28	-0.62275
AP3M1	0.5946
AKR1CL2	1.61325
TRAF4	0.722125
OR2B11	0.2545
C19orf12	0.811666666666667
AKAP9	0.482833333333333
C1orf62	0.22025
SLC20A1	-1.715
FAM112A	-0.04775
LDB2	0.20025
MRPS23	-1.204
KLK5	5.371625
SPTB	0.0495
EFEMP2	-0.38625
EFNB2	-0.0085
PCM1	0.726857142857143
NMNAT3	2.258
TSG101	0.155666666666667
C8orf40	0.908333333333333
NOB1	-1.072
ABHD3	-2.1625
GTF3C4	-0.0195
PIGN	1.231
GALNTL1	-0.22775
AEBP1	0.270625
OR9Q1	-0.2345
ANKRD2	-0.428875
CCL28	-4.66125
TRIM38	1.86933333333333
TMCC1	0.157833333333333
SMG5	0.95075
LRRC7	0.2085
NCAPD2	-0.207
C6orf153	-0.03725
C1orf74	0.912
OTUD6A	0.645
DCP2	-0.992333333333333
TMEM24	0.00825000000000001
RPL18	0.225
TMEM177	-0.5635
LRRC37A3	0.24625
C1D	-0.599333333333333
LDHC	-0.10025
UBE4B	-0.249333333333333
NIT1	0.34125
BTN3A3	0.172375
RASD1	1.013875
COMMD3	0.05125
SHFM1	0.54075
BIRC8	0.4915
DUT	-0.98625
C12orf51	0.7885
LRRC59	-0.122333333333333
LY6H	0.7105
WDR22	0.396833333333333
EDEM1	-0.290785714285714
ADH1A	2.815
PANX2	-0.2817
CYP11B1	0.44175
CDC73	-0.05375
GPR172A	0.10925
GSTM3	-1.35784615384615
KCNA5	-0.54225
SERAC1	1.97583333333333
NFATC2	0.2395
ANAPC5	-0.1873
C15orf24	-0.893
NFATC2IP	-0.285833333333333
TNRC6C	0.381833333333333
MGC102966	-0.0219999999999999
FGD5	0.172666666666667
MED9	-0.01575
RAB13	0.6415
C15orf49	0.337
CRYGS	-1.099
C12orf53	-0.9534
LOC283693	-0.496
COX6B2	-0.857125
PHF14	1.273
FAM3A	0.24525
RPL13	-0.6599
PRDX2	-0.5426
FLJ34047	-1.62625
PRMT3	0.07025
KCTD19	-1.7715
TRIM10	-0.427666666666667
MGC26597	0.3302
GCNT4	0.33425
GPRASP1	1.397
CDKN1C	-0.358166666666667
RHBDL2	1.28
HSPH1	-0.35625
AQP1	2.645625
COL17A1	-2.7768
GFAP	0.49025
CDC16	-0.63475
KIAA1614	-0.5055
C6orf118	0.380166666666667
ZSWIM5	0.02575
FAM83F	2.7855
LYNX1	0.8294375
SYNPR	-0.55
XG	1.53583333333333
PRSS16	0.635625
KIF13B	-0.241
PCDH9	-1.881875
HIST1H2AH	0.0141666666666667
RBM18	-0.77525
ZNF626	1.661125
HEXIM2	-1.12466666666667
ITFG1	-1.1935
TUBG2	-1.591
SFRS7	-0.0546666666666667
C9orf14	0.142
EXTL1	-2.4355
GBP3	1.5195
WDR5	-0.45375
RARG	1.49716666666667
MYO7A	-0.612
CECR6	0.12575
C13orf3	-0.5965
SFRS18	0.034625
ACVR1B	0.247833333333333
PSMD1	0.2127
C7orf31	0.552333333333333
ILVBL	-0.54375
IFNGR1	1.867
RNF186	-0.09475
NOL9	0.02825
MAGEL2	-0.7535
SLC29A2	-0.71225
NHSL1	-0.33725
RBMX	-0.377
PSORS1C2	0.490625
RAD51L3	-0.3175
LCN6	0.14675
ORAI2	-0.68
BRUNOL6	0.0932
OR4K5	0.1565
CDC123	0.714375
MSLN	-1.149
WWTR1	-0.635333333333333
ZNF700	-0.1535
COBL	-0.62575
PPP1R16B	-0.709875
GAS7	-1.3434
MDN1	0.073625
HAAO	-0.3505
C9orf68	0.002
TNFAIP2	1.500375
FOXN1	0.2475
hCG_2033311	-0.599666666666667
ATP6V0D2	-0.422777777777778
RPL41	-0.37825
SLC38A1	-0.044875
ARHGAP6	-1.41183333333333
ADAD2	-0.433
PHF20L1	0.149
MCM3AP	0.29
ST3GAL3	-0.597
SNX1	-0.680166666666667
ELF5	5.96625
PARP3	-2.2225
RBM8A	0.7441875
LINGO4	0.603
ITGA9	-0.161833333333333
ZFR	0.745
ACSL6	-0.348857142857143
FLJ20699	-0.3414
DAOA	0.1645
FABP4	3.1845
KCNB1	1.52225
CANX	-0.9022
SLC25A28	-0.159
ADIPOR2	-0.405125
ECHDC2	2.641
SMA4	-4.02425
FRZB	1.062875
PABPC1	0.605166666666667
DMRTB1	-0.593
APOBEC3G	-2.48
CATSPER2	-1.18983333333333
CUEDC1	-1.28083333333333
STARD9	-2.117375
CLDN8	2.433
LOC23117	-0.680090909090909
E2F6	2.64127777777778
TMEM126B	-0.368333333333333
DPY19L4	0.77925
GIMAP5	2.30516666666667
NDUFA9	0.039
FAM77C	-2.974
CTPS2	2.0485
LOC51035	-0.144375
WDSOF1	-0.042
EGLN3	-1.942125
PITX3	0.836833333333333
OR52E8	-0.0915
GRM4	-0.2545
KLK1	-3.09816666666667
GPM6B	-0.11575
RRAGD	-0.636333333333333
PAGE5	-2.078
UCHL5	-0.345333333333333
ULK3	-0.827666666666667
AIM2	-1.439
PNO1	-0.171333333333333
OR2F2	0.994
GNAT2	-1.3405
SIX1	1.9875
ST13	-0.395166666666667
ZBTB44	1.02375
TIMP2	-1.194
ZMAT4	-3.16125
GTF2IRD1	-0.382833333333333
ZNF19	0.239666666666667
ZNF714	0.25325
RSC1A1	-0.00600000000000001
C9orf80	0.24625
PSMA8	3.279
TMEM141	-0.85
COX4I1	-0.745857142857143
CTAGE1	-0.0863333333333333
DTWD1	-0.968
HSD11B1	1.23775
KRT6B	5.984875
ARID4B	1.521625
LHFPL3	0.81125
WWP2	-0.407833333333333
ZNF326	0.622
RGPD1	-0.0725
CTSH	-1.50916666666667
FASTKD1	-0.5995
PAF1	0.395
TTC9C	-0.06725
IFT57	0.1071
PRSS36	0.513
IL20RB	-2.3965
ZNF592	-0.425166666666667
DCTD	-0.8024
CFP	1.00675
MFNG	-1.51125
JMJD2B	0.01925
ALDH3B1	-1.29975
THSD4	-1.611
KCNJ5	1.24033333333333
LMNA	0.220166666666667
TBCD	-0.314625
ZNF250	0.661666666666667
CASQ2	1.3335
PEG10	-0.381166666666667
PRAME	-3.87466666666667
NP	-0.108
TRIM59	-0.7275
ZNF12	0.9385
XTP3TPA	-0.0805
SIGLEC7	-0.817
PANK4	0.964
FAM70A	-3.35783333333333
SNED1	-1.4255
HIP1	-1.1466
RAET1E	-2.25483333333333
AMAC1L2	-0.272
AHNAK2	-2.53391666666667
TOE1	0.4135
RECQL4	-1.26675
SPRYD3	0.88375
DPAGT1	0.6555
MAGED2	0.7747
ANKRD55	-0.88875
TRPS1	4.38066666666667
DOK7	0.535
TFPI2	-3.6345
GTF2H3	0.336666666666667
CYP4F11	-0.94675
LHX2	-4.51033333333333
ATG16L1	0.612
ASB12	0.898
C1orf116	3.968
NF2	-0.3911
POM121	0.274
PHYHD1	-0.7326
TXNDC17	0.363
DKFZp779O175	1.20075
NUP62	0.502
MYO18B	-1.56283333333333
PRAMEF1	0.3975
TCBA1	0.00837499999999999
TMEM168	1.3495
FJX1	0.609333333333333
CLCF1	2.13925
SEPN1	-0.01175
IGSF2	1.56175
NUDCD1	0.400333333333333
TFF3	-3.26933333333333
NDFIP1	0.0157857142857143
CHCHD4	-0.05825
TNR	0.6115
CUTA	0.532666666666667
USP44	-3.90125
DPP10	-0.309166666666667
IWS1	-0.567166666666667
PCGF1	0.8575
SULT1C4	1.073
NTF5	-0.67675
PTPN13	-0.1775
SSTR5	0.2115
SFRP1	2.754125
IDH3B	-0.648625
SUOX	0.5625
TMCO5	0.08225
GOLT1B	2.744
MIB1	1.40807142857143
PCDHGB1	0.00349999999999998
SUSD1	-2.36125
ICAM5	-2.80133333333333
PAPOLB	0.30875
URM1	-0.9013
TMEM106B	0.162666666666667
LRIG2	0.33625
SLC27A5	-1.1955
CLIC6	-0.103
ZNF420	1.96366666666667
SCN9A	-1.31855555555556
KIAA1909	1.99225
ELMOD1	-1.298
PRKAG1	-0.7155
FAM64A	-0.199777777777778
EEF1G	0.5319
SMAD5	0.61925
INCENP	-1.146
WASF2	-1.0995
GARS	-0.3118
CDK10	-0.8885
HLX	0.0956666666666667
MDM4	0.459
ZNRF1	-0.676714285714286
HHATL	-1.78533333333333
FAM21C	0.8201
HIST2H3C	-0.19675
PFDN2	1.211
ZNF200	-0.39125
NDN	-2.1275
HBA2	-3.22466666666667
FBLN5	2.53375
PUM1	-0.0853571428571429
TNNT1	-4.6085
C19orf59	0.314333333333333
HNRPH2	0.599666666666667
RAB7A	-0.646666666666667
PMS2	-0.194375
BIRC3	-0.1135
NRSN2	0.466375
OR52K2	0.221333333333333
SPOCK1	-1.01992857142857
H2AFY	0.49325
RXRB	0.667
ZNF638	0.2335
