Hybridization REF	TCGA-BH-A1F0-01A-11R-A137-07
CDR2	0.202375
SELE	5.984
NLGN2	-1.2375
EXOSC9	-0.623
ZNF566	-0.162833333333333
KLRC2	-3.253
GPR12	0.4885
KIAA0196	-0.01925
PDRG1	-0.59
SSR3	0.148857142857143
MSI1	0.128
CST9	-1.417
CC2D1A	-0.15225
PLAGL1	0.544055555555556
ZNF778	-0.094
RNF2	1.025125
KLF6	2.04
THBD	2.989
tcag7.1314	1.0325
NR5A1	-0.180166666666667
ABCD2	0.996
DNAJC7	-1.1775
CLEC4C	2.875
TM2D3	0.332625
CCDC4	-3.4925
PLAC2	-0.27825
DCD	0.7885
FAAH	0.93875
POLA1	-0.800166666666667
TM7SF2	-1.61025
FLJ39822	0.277166666666667
FLOT2	1.089375
MAP4K1	1.048
SRP68	0.54575
C21orf74	0.0705
ARPC5	0.808
LOC126075	0.87375
HECW2	0.62275
ZDHHC4	-0.39625
ANKRD42	0.6835
PDE9A	1.65466666666667
ABCA8	2.69925
NDUFS2	0.34625
UBR5	-1.2725
BTBD16	-2.84625
LOC554174	0.67
ZNF20	-0.47
KIAA1843	-0.1135
WDR17	-0.990571428571428
C15orf33	1.1785
RNF113A	-0.101
CAMKK1	-0.2224
CLCN2	0.74575
ANXA6	-0.9455
LOC340069	0.759
EMID1	0.091
DPM3	-0.01625
ELA1	-0.15
SLC25A13	0.0409
KRT24	0.0225
SMPD1	-0.353
TH	0.030625
COL6A2	1.02671428571429
ANKS1B	1.6375
GPR126	-0.1647
ZC3H12A	0.824333333333333
TMEM47	0.9385
C2orf51	-0.067
C1orf88	1.783
HSF2BP	-1.57575
AKAP10	0.137
RPAP3	-0.062
KLHDC8B	0.8325
STOM	1.2434
MUPCDH	0.2885
C10orf72	-0.759125
PLEKHA3	0.920666666666667
TCP11L1	1.14925
CWF19L1	0.634875
SPEF1	-0.000333333333333315
YSK4	-0.2995
ELN	2.534
SAMD8	0.833
MPI	-1.3385
MEPCE	-0.3525
ABCC3	-1.582625
NANOGP1	-2.2855
KCNK17	1.116875
HLA-DMB	5.04716666666667
RRAGA	1.492
ANGEL1	-0.127
RBM32B	0.309
CPN1	-3.4275
MGC52282	0.2008
HLA-A	2.84633333333333
OR9G4	0.341
EDNRB	0.83025
SCD	-1.856
C14orf80	-0.954166666666667
BAGE2	-1.475
RABL4	0.017
RCVRN	0.5975
SHANK1	-0.1355
NLRP7	-0.84225
CD226	2.91275
STAT3	1.791875
SYNJ2	-1.753
TPCN2	0.9945
WDR36	-1.05075
MBD4	0.3735
ROBO1	-0.802
ST3GAL6	-0.7635
SLAMF8	4.35883333333333
ATN1	0.577
GPR141	1.68925
KRT36	-0.0185
TPH1	0.402
DDX52	0.66275
ZSCAN29	0.0941666666666667
TRPT1	-0.505666666666667
DPEP3	0.73125
DENND4A	-0.682
TSPAN16	-1.14
PTCHD2	-0.266
LOC145814	0.0715
CAP1	0.416833333333333
EIF5A2	-0.8457
NT5DC3	-0.676875
SEPT9	-0.2895
SEZ6L2	0.339875
EGFLAM	4.93025
VPS11	0.597375
NDUFB5	0.0861666666666667
CIDEA	4.7285
IER5L	0.29375
N6AMT1	-0.28575
FAM83C	-0.5495
OXR1	0.488666666666667
IRX1	0.405
DGKB	0.657333333333333
GCN5L2	-1.594
MIR16	0.0748750000000001
FBXW9	-0.1645
WDR4	-1.70833333333333
PDC	0.232
VPS33B	-0.319
HEXB	0.6195
FLJ32214	0.56575
TCEB3	0.09
CRLF1	-3.1045
ABI3BP	2.57225
C8orf22	-4.185
PYCR1	0.06325
KIAA1706	1.094
CDK5R2	0.683625
WAS	1.597
C12orf60	-0.69875
CCBL2	-0.210375
MADD	0.117
C5orf34	0.37625
WDR42A	0.7996
KLF12	-0.248875
HSPA1A	0.0675
ITM2C	-0.623583333333333
DAPK2	2.552
LOC442590	0.6565
SUMF2	0.396875
CENPA	-0.791230769230769
TMED5	0.436
CDH6	-0.4087
BRP44	1.248375
THG1L	-1.108
GABRA2	-0.88525
C14orf166	-0.40025
MYL1	-1.72566666666667
TNFSF18	0.7725
PAP2D	-2.14433333333333
PPIB	-0.295
KLHL4	-0.192875
SFN	0.352833333333333
CCDC127	0.1615
FRAP1	-0.64775
GOLGA5	0.5285
SDCCAG1	-0.14
MGC21675	-0.395333333333333
C10orf95	-1.2245
KIAA1345	-0.623
C1orf163	-0.246
LACE1	1.0835
OR10K2	-0.202
CENPN	-1.50352
TMED2	0.36975
UGT1A6	-0.519
ANG	-0.83275
U2AF1	-1.05083333333333
CASC2	-0.306666666666667
NMT2	0.218833333333333
OSGEPL1	0.161625
DFNB31	-1.4985
SLC6A20	1.33475
DKC1	-1.1625
FXYD4	-1.2465
WDR64	0.6065
MGC5590	0.7895
CREBZF	-0.467333333333333
DAZ1	-0.43375
PRPSAP1	0.21575
GCHFR	-0.429
TTC7A	1.031375
LOC196993	0.3495
UBD	3.183
S100A1	0.014125
RPL6	0.278666666666667
DNAJB6	0.9582
NAGS	0.3068
C2orf58	0.0975
KERA	1.27066666666667
MT1X	0.3352
UBE2B	0.5127
KEAP1	0.30275
MST1	-3.647125
OMA1	0.698
ABLIM2	2.3265
BCL2L13	-0.101583333333333
JAZF1	0.6175
TMEM63B	1.2565
S100A8	3.7431
ARFIP2	-0.575
UROS	0.199
KHDRBS2	0.232
POLQ	-2.318
SOAT1	-0.062
SPAG4	-0.53825
MRPS30	0.0015
LOC494141	1.244
OR2T11	0.3035
ORAOV1	-0.3467
ZNF184	-0.4895
TCEB3B	-0.193333333333333
ADAM21	0.0125
GDPD1	0.30925
SPINLW1	0.2835
PRR14	0.0461666666666667
KCTD9	-0.221
NUDT3	1.12675
KIAA1822	1.1738
HIST1H4K	0.3035
DFNA5	-0.62175
GABPA	-0.5295
C14orf44	-0.526
POLB	1.00475
PTAR1	-0.81475
SEC31A	0.9237
TRIM58	-2.81325
TAS2R14	-0.4755
VPS8	0.407625
H1F0	0.2145
PRKCB1	-0.657166666666667
UGT2A1	0.6275
TOR1B	0.46625
LSS	-1.18983333333333
C2orf19	0.165
HNRNPC	-0.275642857142857
TMEM100	1.34616666666667
LOC116349	-0.215
OR51M1	0.298
CCDC142	-0.047
ISG15	3.507125
ZCCHC14	-0.022625
CREBL2	1.0415
TGDS	-1.0855
DC2	0.67575
CACNA2D3	-1.05664285714286
ZNF429	-1.754
LYPD6	-2.5875
SUCLG1	0.0163333333333333
OR51I1	-0.9085
MAGEH1	1.0245
PRPF40A	0.197
SMR3A	2.2995
SPINK2	0.1335
THAP2	0.163875
NPY5R	1.076625
IRF4	0.53775
SPESP1	-1.13983333333333
OR10S1	0.583
DTD1	-0.065
TUBE1	-1.1925
DDX19A	-0.5505
PDPN	0.06775
TMEM34	1.00975
MGAM	1.7885
COL3A1	5.762
GFM2	-1.2324
OR5A2	0.6995
PSG9	0.286
ARHGEF11	0.732
IVNS1ABP	-0.3229375
SIGIRR	0.7205
DUSP19	-0.734375
DNAJC14	-0.3791
ACSS1	0.21675
IL1RAPL2	0.336
C4orf30	-1.838
SEPT4	3.147
LANCL3	-0.02025
SPAG17	0.0876666666666667
PRDX3	0.086625
HNF1A	-1.7075
P4HA2	-1.269375
RFWD3	-0.856166666666667
MOV10	-0.00475
DNAJA5	0.314928571428571
LOC729440	0.5895
LOC200383	0.633375
SMC2	-0.71775
MIXL1	-0.738833333333333
TMEM9	-0.39025
FAM86A	1.1285
ZNF174	0.2945
MYH14	-1.3555
CCR8	0.47525
VPS37C	0.787
GPATCH1	-0.00316666666666667
B3GNT8	2.5185
TBX4	-0.463
CNR2	2.06433333333333
PCDH1	0.731
C5orf29	5.322
OCIAD2	0.36525
PLCG2	2.78275
KIAA0247	1.94275
HRH3	0.00940000000000001
CAPN13	-1.653875
CCR1	2.1197
MGC15523	0.406555555555556
UVRAG	0.760833333333333
DNAJA2	-0.393
ITGA2B	-0.771833333333333
CLDN5	4.242875
PTPRN2	-1.06642857142857
ZNF512	-0.4905
PSAP	1.71228571428571
CCDC140	-0.137
LRRC55	-0.038
CYP26C1	2.438
C8orf47	3.009
LYN	1.652375
DUSP6	0.586333333333333
TGFB3	2.0674
ELK1	0.1922
PCDH11Y	-0.445333333333333
HGD	-4.40375
C17orf58	-0.91025
MYO3A	-0.0635
SERPINE2	-1.8515
AARSD1	0.0815
C14orf73	-1.28925
ADAM33	0.951
ZNF491	-0.153
MAPK6	-1.30033333333333
TCN1	1.1355
SLC24A6	1.4795
UBE2R2	0.3475
H1FNT	0.33325
TATDN2	0.277333333333333
LILRB1	4.00325
P2RY5	2.4225
NUCB2	0.011
C2orf37	0.638
SNX27	0.821166666666667
MTA3	-0.6285
FOXO4	0.28325
ID4	2.3845
SOX5	-2.01033333333333
PXMP3	0.69225
OR52M1	0.333
SFT2D3	0.05925
INA	-2.93966666666667
MCOLN1	1.46675
NFIX	0.6934
CLEC14A	5.88516666666667
HIBCH	0.0025
PLA2G5	2.4415
TIMM10	0.1585
MED17	0.4902
COL4A4	2.2105
TPP1	0.857333333333333
GJA3	-1.198
TMPRSS5	1.04325
AADACL3	0.153
DNMBP	-1.07325
ENPP5	1.9005
NQO1	-2.7591
ZSCAN2	-0.251875
SEC24C	-0.297333333333333
GTF2A1L	0.581
AXIN2	-1.0971
FAM33A	-1.20891666666667
C16orf13	-0.58625
SPNS2	1.8945
TAF1	-1.2085
AP1G2	-0.511833333333333
RBM42	-0.156666666666667
HCN2	0.4225
EFHB	-1.08133333333333
RUSC1	0.453166666666667
GRIK5	-0.1705
USP21	-0.0821666666666667
ATAD3C	0.18025
ORMDL2	0.386625
PRSS7	-4.09725
PSAT1	-1.79975
FLJ13195	-1.1665
TBC1D1	0.840833333333333
IFNG	4.67825
OTOS	0.267833333333333
ZNF773	-0.0951666666666667
EMD	-1.83675
RETN	1.76575
CCL8	5.3005
APH1A	0.877125
COX18	-0.18275
GTF2IRD2	0.1555
CCDC82	0.364166666666667
PAFAH2	-0.2119
NPEPL1	-0.7951
RP11-114G1.1	0.252
TP53INP1	0.962625
ZNF300	0.2915
FOXL2	-2.35625
LARP2	0.0608333333333333
LATS1	0.11925
HTR6	0.189
SPOCK2	2.48633333333333
RNF144B	2.81583333333333
HTATIP2	0.003
MGC10334	-0.0229166666666667
CENTA2	3.42266666666667
FGF2	0.361
FXYD7	0.468
PHYHIPL	-1.743375
GPR34	6.73375
DDX6	-0.706666666666667
OR10W1	0.5765
LHFPL1	-0.946
ZNF313	-0.425357142857143
VPS28	0.58125
AP3M1	-0.4292
AKR1CL2	1.121
TRAF4	0.14025
OR2B11	0.655
C19orf12	0.8295
AKAP9	-0.0335
C1orf62	0.43125
SLC20A1	-1.5761
FAM112A	0.989
LDB2	1.897875
MRPS23	-0.837
KLK5	5.018125
SPTB	-0.24
EFEMP2	0.7345
EFNB2	0.639875
PCM1	-1.05542857142857
NMNAT3	0.614625
TSG101	0.3045
C8orf40	0.2435
NOB1	-0.971
ABHD3	-0.44975
GTF3C4	-0.686375
PIGN	0.0575
GALNTL1	1.1065
AEBP1	1.389625
OR9Q1	0.501
ANKRD2	0.481125
CCL28	2.20225
TRIM38	1.363
TMCC1	-0.0469166666666666
SMG5	0.943
LRRC7	-0.588
NCAPD2	-1.62533333333333
C6orf153	0.17475
C1orf74	0.238
OTUD6A	0.5845
DCP2	-0.753333333333333
TMEM24	-0.09575
RPL18	0.0663333333333333
TMEM177	-0.35275
LRRC37A3	0.17725
C1D	-0.371833333333333
LDHC	-1.0325
UBE4B	-0.0803333333333334
NIT1	0.541
BTN3A3	1.5535
RASD1	3.12325
COMMD3	0.34625
SHFM1	0.41175
BIRC8	0.404
DUT	-0.83375
C12orf51	-0.7575
LRRC59	-0.266666666666667
LY6H	0.99875
WDR22	-0.0473333333333333
EDEM1	0.375857142857143
ADH1A	4.439
PANX2	0.3017
CYP11B1	0.91925
CDC73	0.1685
GPR172A	0.86075
GSTM3	-0.640384615384615
KCNA5	1.21475
SERAC1	0.8705
NFATC2	1.2895
ANAPC5	-0.2033
C15orf24	0.32675
NFATC2IP	-0.826833333333333
TNRC6C	0.107
MGC102966	1.199
FGD5	1.5855
MED9	-0.1065
RAB13	0.316666666666667
C15orf49	0.0725
CRYGS	-0.3225
C12orf53	-1.1792
LOC283693	-0.7325
COX6B2	-0.141125
PHF14	-0.1645
FAM3A	-0.488
RPL13	-0.4077
PRDX2	-0.6693
FLJ34047	-2.35
PRMT3	-1.5375
KCTD19	-1.5175
TRIM10	-0.816
MGC26597	-0.5178
GCNT4	0.2905
GPRASP1	0.52725
CDKN1C	0.38425
RHBDL2	2.4678
HSPH1	-0.491
AQP1	4.356625
COL17A1	1.8669
GFAP	0.42325
CDC16	-0.41375
KIAA1614	0.2655
C6orf118	-0.394833333333333
ZSWIM5	-2.741
FAM83F	3.65725
LYNX1	1.331875
SYNPR	-1.10975
XG	3.95766666666667
PRSS16	-0.949875
KIF13B	0.483571428571429
PCDH9	-0.924
HIST1H2AH	0.836
RBM18	1.462
ZNF626	-0.358
HEXIM2	-0.5965
ITFG1	-0.0375
TUBG2	-0.238
SFRS7	-0.135166666666667
C9orf14	-0.017
EXTL1	1.01625
GBP3	2.195
WDR5	-0.38425
RARG	0.2115
MYO7A	1.19275
CECR6	0.90225
C13orf3	-0.814
SFRS18	-1.090125
ACVR1B	0.239333333333333
PSMD1	-0.2961
C7orf31	0.358166666666667
ILVBL	-0.4895
IFNGR1	2.00225
RNF186	-0.02075
NOL9	-0.94225
MAGEL2	0.923
SLC29A2	-0.18425
NHSL1	-1.206
RBMX	-1.15
PSORS1C2	0.728625
RAD51L3	0.0235
LCN6	2.81875
ORAI2	-0.52325
BRUNOL6	-0.1867
OR4K5	0.304
CDC123	0.34525
MSLN	1.20416666666667
WWTR1	1.104
ZNF700	-1.53116666666667
COBL	1.40375
PPP1R16B	1.302
GAS7	0.6582
MDN1	-1.192
HAAO	0.535
C9orf68	0.5355
TNFAIP2	1.529875
FOXN1	0.31
hCG_2033311	-0.519833333333333
ATP6V0D2	3.0377
RPL41	0.373875
SLC38A1	-0.01975
ARHGAP6	-0.521833333333333
ADAD2	0.68725
PHF20L1	-0.5594375
MCM3AP	-0.1895
ST3GAL3	0.460166666666667
SNX1	0.630333333333333
ELF5	6.57875
PARP3	-0.5045
RBM8A	0.0611875
LINGO4	0.2795
ITGA9	1.41316666666667
ZFR	-0.415
ACSL6	1.294125
FLJ20699	0.279
DAOA	0.532666666666667
FABP4	6.5105
KCNB1	-0.0555
CANX	0.4688
SLC25A28	1.24316666666667
ADIPOR2	-0.21475
ECHDC2	2.055125
SMA4	-1.5795
FRZB	3.5575
PABPC1	-0.917
DMRTB1	-0.2705
APOBEC3G	1.9225
CATSPER2	-1.683
CUEDC1	-0.258833333333333
STARD9	-0.178375
CLDN8	4.673625
LOC23117	-0.742545454545455
E2F6	-0.605388888888889
TMEM126B	0.286166666666667
DPY19L4	0.26575
GIMAP5	4.284
NDUFA9	-0.3575
FAM77C	-3.301
CTPS2	0.60575
LOC51035	0.312125
WDSOF1	-0.7675
EGLN3	-0.470875
PITX3	0.6715
OR52E8	1.358
GRM4	0.353
KLK1	-1.61616666666667
GPM6B	1.604125
RRAGD	1.03033333333333
PAGE5	0.12875
UCHL5	-0.578833333333333
ULK3	-0.823333333333333
AIM2	4.3225
PNO1	-0.044
OR2F2	0.815
GNAT2	-0.5015
SIX1	-2.53325
ST13	-0.70325
ZBTB44	1.05275
TIMP2	0.9565
ZMAT4	-4.4445
GTF2IRD1	-0.806666666666667
ZNF19	-0.4605
ZNF714	-1.964
RSC1A1	-0.0385
C9orf80	-0.24725
PSMA8	1.0185
TMEM141	0.2
COX4I1	-0.183571428571429
CTAGE1	-0.346333333333333
DTWD1	-0.1055
HSD11B1	3.582
KRT6B	5.75875
ARID4B	0.4355
LHFPL3	-0.9645
WWP2	0.133
ZNF326	0.235
RGPD1	-0.335
CTSH	1.8385
FASTKD1	-0.38575
PAF1	0.587
TTC9C	0.56425
IFT57	0.4083
PRSS36	0.8325
IL20RB	-0.17
ZNF592	0.2205
DCTD	-0.7759
CFP	3.662
MFNG	1.43325
JMJD2B	-0.82575
ALDH3B1	-0.727125
THSD4	-0.406833333333333
KCNJ5	4.00216666666667
LMNA	0.949166666666666
TBCD	0.510875
ZNF250	-0.408
CASQ2	3.1425
PEG10	-1.17091666666667
PRAME	-1.55806666666667
NP	0.624
TRIM59	0.778333333333333
ZNF12	-0.347125
XTP3TPA	0.09075
SIGLEC7	1.8934
PANK4	-0.756
FAM70A	-1.454
SNED1	0.527
HIP1	-0.5174
RAET1E	-1.65083333333333
AMAC1L2	-0.5775
AHNAK2	-0.150333333333333
TOE1	-0.796166666666667
RECQL4	-0.9425
SPRYD3	0.61775
DPAGT1	0
MAGED2	1.0514
ANKRD55	1.015
TRPS1	2.81775
DOK7	-1.978
TFPI2	-5.28825
GTF2H3	-1.00433333333333
CYP4F11	-2.459
LHX2	-3.0295
ATG16L1	-0.482666666666667
ASB12	0.83
C1orf116	4.107
NF2	-0.13115
POM121	-0.3045
PHYHD1	1.375
TXNDC17	-0.125333333333333
DKFZp779O175	-0.28675
NUP62	0.751714285714286
MYO18B	-1.85033333333333
PRAMEF1	-0.2895
TCBA1	1.19325
TMEM168	0.4505
FJX1	0.341333333333333
CLCF1	-0.24425
SEPN1	0.321
IGSF2	1.20025
NUDCD1	0.0526666666666667
TFF3	0.642
NDFIP1	0.184
CHCHD4	-0.856
TNR	0.327
CUTA	0.214333333333333
USP44	-3.80725
DPP10	-1.18725
IWS1	-0.2035
PCGF1	0.21825
SULT1C4	0.5465
NTF5	1.68175
PTPN13	-1.104
SSTR5	0.2795
SFRP1	3.263
IDH3B	-1.072375
SUOX	0.529333333333333
TMCO5	0.518
GOLT1B	-0.0755
MIB1	-1.07971428571429
PCDHGB1	0.486
SUSD1	0.763
ICAM5	-2.8095
PAPOLB	-0.98075
URM1	-0.5647
TMEM106B	-0.181333333333333
LRIG2	-0.467
SLC27A5	-0.64375
CLIC6	2.7995
ZNF420	0.4165
SCN9A	-0.7298
KIAA1909	1.43725
ELMOD1	-2.02925
PRKAG1	-0.50875
FAM64A	-0.557
EEF1G	0.1095
SMAD5	-1.13825
INCENP	-2.0325
WASF2	-1.401
GARS	-1.0149
CDK10	-0.9622
HLX	1.371
MDM4	-0.536625
ZNRF1	-0.940142857142857
HHATL	-0.388166666666667
FAM21C	0.6203
HIST2H3C	0.27875
PFDN2	1.565
ZNF200	-0.4245
NDN	0.0935
HBA2	-1.6305
FBLN5	2.663625
PUM1	-0.189214285714286
TNNT1	-3.71683333333333
C19orf59	1.98033333333333
HNRPH2	0.467
RAB7A	0.5735
PMS2	-0.743875
BIRC3	1.32516666666667
NRSN2	0.010125
OR52K2	0.9485
SPOCK1	-1.49514285714286
H2AFY	0.04525
RXRB	-0.3615
ZNF638	-0.581
ANKRD45	2.05625
ACTN4	0.366333333333333
FXC1	0.50525
EIF2B5	-0.02075
VPS33A	-0.2055
PINK1	0.373375
FAM106A	-1.3675
SKIP	1.048625
GAPDHS	0.035
MUM1L1	0.04
PSTPIP1	2.4335
CNTNAP1	-1.1612
CYP26A1	-0.9175
APOL2	1.1318
TACC2	0.0497142857142857
COX7A2L	0.201428571428571
HSD17B1	1.489125
ARRB2	0.88225
SLC7A6	-0.1354
HSD17B10	0.36575
RBJ	-0.246
NUP155	-0.79825
MRPL10	-0.7075
CYCS	-1.8065
CCDC46	0.0755
TECTA	-0.586
GNAL	-0.456
LPO	-0.1495
PEBP4	0.92925
DDX11	-2.03125
C18orf12	0.574
TAF9B	-1.20483333333333
IMP4	0.2465
RPA4	-0.344166666666667
NDUFS1	-0.0055
UPK1A	-0.939
ARRDC2	0.767833333333333
C18orf20	1.035
AES	-0.212142857142857
CD2BP2	-0.2195
C16orf54	1.588
UGT2B17	-1.006
FGFR1	-0.556090909090909
CEACAM6	5.302
CHRM5	0.96775
CERK	-0.577875
AP3S2	0.156285714285714
ANKS4B	-1.21975
CLCNKA	0.264333333333333
ZNF208	-1.32666666666667
HLA-DRB5	4.2025
CARKL	-0.84725
GOT1	-0.506166666666667
CASP6	1.236875
HOXA1	-0.1645
RCL1	1.1385
ZNF181	0.236833333333333
RAB40B	2.016
MRPL38	0.554625
LRRN2	1.49375
C3orf25	0.087
OR5D14	0.095
OR10AG1	0.608
BET1L	0.7645
FRY	3.22675
AK3L1	1.1305
CSF3R	2.08266666666667
POLR3K	-0.891
ATG2B	-0.193333333333333
EPS8	-0.628166666666667
DARS	-0.280625
C10orf56	0.6175
DAD1	0.2365
RIOK1	-0.242166666666667
HERC2	0.10225
HSD11B2	-0.566333333333333
FAM96B	0.05325
MGC13057	2.99475
BSN	-0.76475
CAND1	-0.558833333333333
HCST	3.62625
ACTR10	0.310333333333333
OR8D4	0.6805
NASP	-0.8077
COL9A2	-0.121
LYZL1	1.9745
GPC5	-3.07675
TBL3	-0.823333333333333
CENTD2	0.8336
OR5AP2	0.29
TLR1	3.9095
LMO6	0.06925
ZIC2	0.581
CPNE5	2.24725
ZMYND15	2.901
FLJ22374	-0.3
CCDC106	-0.13125
PARP16	-0.54575
PDIA3	0.3325
C14orf126	-0.144
CECR2	-0.549
SFRS1	-0.872714285714286
FIGLA	1.7675
DCP1A	-0.107
MGC45800	-2.0469
TEKT1	-0.369
C10orf67	null
CLN5	0.490375
NTN2L	0.1365
GLE1L	-0.6645
CES2	-0.3938
GNAS	-0.627
DDX53	0.723
TSPAN13	1.23675
MRPL52	-0.5717
SPIRE2	-0.44125
TAS2R39	0.131
SCUBE3	-0.72
UCRC	0.6809
CDKL3	-0.62425
KIAA1715	-0.8182
ZNF345	0.51075
RTF1	-0.443125
DHRS7	1.197
RIPK4	-1.86766666666667
EXOSC2	-1.57316666666667
MS4A2	3.1285
FGF17	0.1145
WDR59	-0.437125
EVI2A	0.61075
IL17RC	1.15533333333333
HS3ST1	3.70075
ITGB1BP2	-1.7395
RBPJ	-0.910833333333333
GIMAP1	4.6665
INE1	-1.56183333333333
ALDH18A1	-0.742875
TPI1	-1.366875
GATA6	0.3585
CABP1	-0.302666666666667
ZNF484	0.069
DAPK3	0.174
GJB1	-2.90375
PIN1	-0.49475
SLC6A15	-3.76991666666667
CNO	-0.539
RIN2	2.119125
FRRS1	-0.032
CYorf15B	-4.1475
DMRT3	2.00475
ATAD1	-0.1755
OTUD4	0.349388888888889
ATOH8	-0.0505
ZSCAN16	1.056
ASCC1	-0.256
OTUD3	-0.811125
MGC33212	-1.047
YME1L1	-0.03375
RP11-218C14.6	0.4445
PCBP4	0.42675
TNFRSF10A	-0.25075
CDH10	-2.459
KL	3.466625
SCP2	0.6395
C9orf119	0.26975
SON	-0.424333333333333
MAFK	0.1245
SBNO2	0.561
SLC6A6	0.16125
SC4MOL	-1.358
FAM35B	0.00275
PPP1R9A	1.560375
PDZRN3	0.8815
CXorf20	-0.847
C6orf126	1.429
AVEN	0.352
FLJ21075	-1.9915
C14orf132	-1.0415
PCK2	-0.529125
GUCY2C	1.311
BARX2	1.14625
PEX11G	0.472
DAO	-0.571
C10orf49	0.6575
EDNRA	1.0765
PPP2R5A	0.708
DDX39	-0.5145
SERF1A	-0.40575
ASCIZ	-0.0272
FNDC8	-0.0495
PTMS	-0.276875
PHF7	-0.13275
PIP4K2B	1.0775
HHLA2	-0.0485
BDH2	0.5663
APOBEC2	-0.68475
PENK	2.845
SMAD9	-0.4275
MT3	0.22
RGL1	1.805375
ATG10	-1.372
DLGAP4	-0.477166666666667
APPBP2	-1.41742857142857
BACE2	0.304928571428571
LOC339344	0.595333333333333
ZNF395	-0.9745
HIST1H2BL	0.4025
ZNF467	0.530125
SLC25A21	-3.625
PALM2	-0.761
NSUN5C	-0.223
IL5	-0.0294
CLSTN2	0.30825
ANXA8L2	1.95075
PTGES	1.33975
GDAP1L1	-1.9695
OPRK1	3.00016666666667
WDR20	-0.0298333333333333
C12orf4	0.31075
NUP88	-0.331125
XRCC6BP1	-1.06966666666667
FCGBP	1.95107142857143
LEMD2	0.033
NOMO1	-0.4955
C10orf79	-0.54225
ZNF79	0.6417
OCRL	0.434
HSPA8	-0.165416666666667
DIDO1	-0.546541666666667
PLA2R1	1.32025
COG3	0.3462
NGDN	-0.332
CBFA2T2	0.12225
PNOC	3.0255
PRRG1	1.43175
AGGF1	-0.612214285714286
DPF2	0.43875
YIPF7	0.644
TRPV5	0.446
ZNF322B	-0.17775
MED12	-0.00633333333333333
CARS	-0.725
ABCC11	-1.68116666666667
C9orf25	1.147
MYH1	-0.329
FRYL	-0.485333333333333
AGTRAP	0.19125
MMP27	2.4485
ZNF432	-0.6085
OR8D1	0.446
OR13D1	-0.31975
VWA1	1.96525
STON1	0.66625
IL5RA	0.18375
PERP	0.0199
C10orf107	0.243333333333333
TNFSF12	2.942
FN1	-0.0605833333333333
MTR	-0.798666666666667
PHLPPL	-0.214166666666667
ZNF425	-0.30225
DHFR	-1.95727777777778
PPP1R12A	-0.38825
RSPO2	-3.415375
ZNF7	-0.5525
ZNF583	0.1605
TPMT	-0.615166666666667
GPR132	2.120125
OR2T12	-0.4885
SERTAD2	0.8401
ATP1A1	0.8258
FRMPD3	0.5895
ZNF672	-0.38375
PLXNB3	0.16175
EML5	-0.5235
FAIM3	1.2855
UBQLN2	0.54275
SORCS2	1.41625
PRIM2	-1.871
ACVR2A	1.1145
YWHAZ	0.468583333333333
PGM2L1	1.107
GNAO1	-0.268714285714286
RPL10	0.0116
RPS6KA6	-1.9445
PFKL	-0.413
SH3D19	0.20825
AURKB	-1.11116666666667
ZC3H6	0.397
DISC1	1.127
FLJ39660	-1.76116666666667
TMEM25	0.114625
OSBPL10	-0.147875
CLTCL1	-0.512833333333333
ALG6	0.3035
CATSPER4	1.0745
LRTM1	0.167
RRAD	3.00483333333333
TIPIN	-1.51825
CARD14	1.33075
RBM9	-1.15483333333333
RASSF4	1.57025
SLC25A18	0.0601666666666667
C6orf58	-0.257166666666667
IGHD	1.0535
PLA2G6	-0.5295
TPT1	1.306
SEC63	0.3676
CCDC113	-0.1808
TDRD10	0.713375
KIAA1666	0.15175
TOR1AIP1	0.0498333333333333
SYTL4	-0.251833333333333
SPRR2F	-0.898
CEBPD	3.21075
SNTG2	1.25525
C20orf77	-0.472916666666667
TAS2R49	0.0795
C6orf173	0.8405
SVEP1	1.6475
PXN	-0.723642857142857
VIL2	0.344833333333333
C5orf21	-0.075
DIXDC1	0.177125
GANAB	-0.696666666666667
PDSS1	-0.50625
NGFR	1.594
ATP8B4	3.092
BMP8A	0.3
CCDC132	-0.117666666666667
GNRH1	-1.41725
OR10T2	-0.35725
PDGFD	3.11466666666667
OR6W1P	0.232
HARS	-0.326416666666667
KRT77	-0.3015
AQP8	-0.21675
ITGB1	-0.221
ZNF254	-1.2115
PAX1	0.0621666666666667
PSMC4	-0.1429
ANKRD22	5.42925
PSMD8	0.388833333333333
HTR1E	-1.412
SOX10	0.722
OR5B2	-0.128
RABGEF1	-0.406357142857143
MAP1LC3B	-0.23775
CYB5R4	1.539
AGXT2L1	-2.0045
FLJ41603	2.1895
TRAPPC2	0.727666666666667
FNTB	-0.3899
FLJ14107	-0.884666666666667
AURKAIP1	0.068
DSE	2.422
NFKBIZ	0.3225
OSBPL3	-0.366
LOC130576	-1.7865
SLC39A9	0.0688333333333333
LOC137886	0.3145
RHCE	-3.0005
ATG7	0.733666666666667
FAM82A	1.20683333333333
FBN3	-0.1385
MCFD2	-0.5475
CASP14	-0.0525
EPS15	1.40466666666667
SFRS2B	0.985833333333333
C19orf47	0.4655
PLAC9	2.0535
GPR23	-0.517
BTNL3	1.09216666666667
RGS8	0.3155
GNS	0.794
ENO2	-2.577
CBX1	-0.8556
PEX26	0.2605
LRP5	-0.642333333333333
ADAMTSL4	-0.368
