Hybridization REF	TCGA-BH-A18R-01A-11R-A12D-07
NBPF3	-0.114666666666667
DOCK11	-1.1165
SLC39A5	-1.85416666666667
PRR5	1.0643
C10orf63	0.489125
SMTNL2	0.15125
ADRA1A	-0.2045
ASAH1	1.1277
DOM3Z	-0.233
GIPR	0.640666666666667
AHI1	-0.137333333333333
NADSYN1	-0.680333333333333
RGS14	-0.1845
IL18BP	0.6437
RTN4RL1	2.37116666666667
ARMC6	0.17875
PSMD5	-0.251333333333333
HK3	0.9861
OR4S1	0.25975
RSU1	0.4122
MAD2L1	-0.155777777777778
EIF4A3	0.6355
DLEC1	-0.42
E4F1	0.1325
CHMP2B	0.6446
CAMSAP1	-0.577
RPS21	-0.684166666666667
ARID5A	1.1095
UBE2N	0.6889
IGSF8	1.00816666666667
MAGEB6	-0.094
ACAD11	-1.3027
MGC4172	-1.25625
LMO4	0.20975
KLKB1	0.1705
HP	-1.0455
HDAC3	0.42125
SCHIP1	-0.24525
CLCA1	-0.165
OLFML2A	0.764625
C1orf112	-1.1795
KIF19	0.832916666666667
HAPLN4	-0.0299
CXCR7	0.314166666666667
GOT2	0.3227
RAB38	0.383125
DCX	-0.0735
PPM1H	2.28633333333333
NFYC	0.611166666666667
KIN	-0.097375
ZNF228	0.0845
PLSCR4	1.52133333333333
HIG2	-1.2705
FAM79B	1.532
C21orf86	-0.8127
KCNK10	0.95375
ZNF738	-1.187625
FSTL5	-0.532666666666667
OR6A2	-0.417
OTOA	0.515833333333333
EXOC1	-0.05625
AHRR	-2.166875
PDAP1	-1.95083333333333
C19orf6	-0.224125
ZAN	0.802
LY6G6E	0.2785
EIF4E2	-0.167
C20orf198	-0.603
ZNF324	0.44925
CYP3A5	-2.44983333333333
ENTPD7	0.812
MBOAT5	1.277
GJB5	-1.70275
TTC13	0.85875
S100Z	-1.03216666666667
KIAA0664	0.523666666666667
PDGFRB	1.72025
IL17D	0.0135
OR56B4	-0.117
RDX	-1.79833333333333
SLC34A3	0.4295
IL28B	0.2015
JUND	0.94275
CHRNB1	0.149625
CAMK2B	1.17725
FETUB	-1.6455
CXorf23	0.72725
MRTO4	-1.31025
TTC3	0.3801
NDUFB8	0.531333333333333
EDG2	-0.918
SEMA3G	-0.29475
IL23A	0.14925
GRHL1	1.389
LOC441054	-2.789
WDR65	0.81575
PSTK	-0.3605
STOML3	0.421333333333333
R3HDM2	0.4125
C5	-3.06725
SLC2A10	2.13383333333333
C3orf22	0.424
PAQR3	-1.17692307692308
ANKRD26	-1.37441666666667
HCRTR1	-0.1865
LOC399947	-0.972
PSD2	0.128
TIGD2	0.382
SCRN1	-1.922875
COQ10A	-0.6575
DDI2	0.116
METTL7B	0.638
UCN2	0.301
FAM92A3	-0.43525
WDR16	0.64725
ZNF511	0.164666666666667
ZMYM5	0.247375
POLR3G	-2.9365
ZNF586	-0.0435
C1orf49	0.277166666666667
TANK	1.02983333333333
RCAN1	0.0261666666666667
PELI3	1.3355
LIMD2	-0.41075
TMEM189	-0.4015
NTN4	-0.4285
LOC151300	0.4965
CLEC2A	-0.502
GPR135	-0.3615
DPYSL4	-2.8039
JAK2	-0.738666666666667
TSHZ1	1.60066666666667
TM9SF4	-0.2445
ZNF264	0.665333333333333
SIRPG	1.24525
BICD1	-0.345
HERC6	0.927833333333333
METTL5	-1.1505
CASP1	0.16925
PRRT1	-0.412166666666667
PLA2G4C	1.89233333333333
ICA1L	-0.312642857142857
TPTE2	0.271166666666667
OTUD7A	0.4605
AQP11	3.125
APOA2	-4.6651
KALRN	0.7625
SECTM1	-0.320166666666667
IFNAR1	0.19925
TALDO1	0.15175
RAB11FIP4	-0.118833333333333
EIF5A	-0.3725
FAM49A	1.1235
NEGR1	0.0761666666666667
YTHDC2	0.54325
EHD2	-1.239125
NCF1	1.6662
SCRT2	0.2765
HOXA5	-0.309333333333333
NUP133	0.479
FGF12	0.621
SLMO2	-0.0425
SNTA1	-0.9385
CACNG2	0.063875
GCM1	0.219
ELF1	-0.091
TLR5	2.749
TCFL5	-0.706083333333333
RBMY2FP	-0.708
LOC100125556	0.074375
FAM129B	-0.04375
MAP3K7IP1	0.2225
NCK2	0.2755
OXA1L	-0.29175
FMO9P	0.022
ZSCAN12	0.4285
PSMD12	2.08266666666667
HSCB	-0.1425
CLDN10	-2.6465
MGC13053	-0.677
HPCAL4	-0.343
ASZ1	-0.8295
MEX3D	0.41575
NFAT5	-0.1515
CSPG4LYP1	-0.197333333333333
FBXO3	0.6371
DVL1	-0.7515
CMKLR1	1.46716666666667
TYMS	-1.368875
PEF1	0.58075
ZNF750	1.5635
MCM5	-0.304
MEGF11	-0.532
KCNK7	0.2535
PTP4A3	0.1645
C1QTNF2	0.180333333333333
OR6S1	0.5555
FAM122B	-0.66
ZNF551	-0.03125
HBQ1	-1.3505
GEMIN6	0.0355
ARSK	-0.72175
RBP7	1.25483333333333
CPNE9	-0.0605
DSC1	2.111
LOC730112	-0.43875
MAP2K4	1.05925
HS3ST5	-1.3855
EPB41L3	-0.49
TEKT2	0.52375
CDKN2B	0.271833333333333
ZNF480	-0.92825
MAP3K6	-0.1029
MAP6	0.505666666666667
HN1	0.5522
OR2L13	0.729666666666667
SLC16A11	0.3135
FAM96A	-0.19275
APOL1	-0.216
C5orf32	-0.68575
RTP1	-0.135666666666667
RNF175	-0.612125
ZBTB41	1.511625
AHCTF1	0.902
SAE2	0.1277
ITGA2	-0.46425
MME	-0.0565
CCDC14	-0.65425
MAST4	0.320571428571429
KRT33B	-0.436
KCTD2	1.15266666666667
WDR26	1.01991666666667
MFI2	-0.297375
NR4A3	0.78925
ARSA	-0.441
UNKL	-0.543333333333333
SULT6B1	0.8505
CCNA2	-1.04433333333333
SOX15	0.661
PPAPDC1B	-0.393583333333333
C19orf44	-0.0765
MCAT	0.662166666666667
ARID1B	0.7515
OR52N1	-0.023
C12orf48	-0.29725
MAGI1	-0.423375
NIPA2	0.11975
GBX2	-1.6125
RSHL3	0.620625
RAVER1	0.1345
C15orf17	-0.3665
SLC30A2	2.78
ZNF518	0.244
PCYT1B	-1.331
C10orf114	-1.64525
EIF3H	0.520583333333333
SLC25A39	-0.8465
KIF1B	-1.16775
AMOTL2	-0.087
C6orf120	0.0365
PSRC1	-1.2635
PLA2G10	1.245375
KIF5C	-0.216125
MRPL37	-0.1655
C17orf62	-0.539
C9orf135	-1.38566666666667
DUSP10	1.5657
CLCNKB	0.1285
PSMA5	0.166
C8orf53	1.36125
AMPD3	0.587166666666667
PIAS1	0.005
ADCYAP1R1	0.0765
GYLTL1B	0.462
CDH20	-0.0573333333333333
FBXO7	-0.23625
TMEM134	0.608833333333333
FLJ14213	0.146166666666667
ZNF3	-0.51125
LRRFIP1	0.2615
CNOT2	0.462833333333333
ABI3	1.68375
ALDH5A1	-0.933333333333333
HNT	2.2253
SERPINA4	-2.67975
TK2	0.50825
STMN1	-1.58433333333333
GUCA2A	0.341666666666667
GALNT10	0.0492857142857143
DPP6	-0.43525
C9orf93	-0.8845
PRELID2	-1.116625
STK39	0.1505
SFTPA1	-0.8735
CKS2	-0.702777777777778
RHO	0.245375
C20orf135	0.1045
XKR3	-2.1155
CR1	0.277375
RPS6KA2	-0.115357142857143
C20orf112	0.9375
MRPL22	-0.28675
C4orf23	0.925
GADD45B	1.67675
KLHDC1	0.637166666666667
C2orf48	-1.4195
ZNF287	0.1745
DAAM2	-1.225
DPPA2	-1.39066666666667
TCTN3	0.645
DNAJB11	-0.00124999999999999
FPR1	2.68125
DEFB4	-0.1245
PTCD2	-0.9631
SMOC2	3.673
CABP7	0.40525
SERPINB11	-0.151
MAGEF1	-0.4335
NDE1	0.372166666666667
ITGA10	0.602
FSHB	-0.186
ANXA2	-0.371625
HORMAD2	0.1115
HLCS	-0.4575
MCF2L	1.57483333333333
FH	0.51125
TBC1D24	1.455
KIAA1505	0.1445
LGALS2	0.46925
CNBD1	0.1065
SYNPO2L	-0.833
PTPN23	0.307142857142857
C1orf183	-0.113
MAGEA8	0.135
DGCR8	-1.426625
GSR	-0.092
PAQR7	0.0245
ZNF676	-0.581
CACNA1C	-0.304
SP7	-0.206
PDCD6	-0.385
NRN1L	-0.427
BRI3BP	0.7085
KIAA1183	0.74375
ASB4	-0.25225
CCL23	0.4915
OBSL1	0.399875
SLC12A7	0.532166666666667
KIAA0240	1.178875
CD1B	-2.1405
FCGR2A	0.87875
MDC1	-0.8425
HTR1A	0.2735
OCEL1	-0.582
ATP11B	-1.008875
FBXO34	-0.045
PCDH12	2.62066666666667
RPE	-0.6235
C17orf74	0.02
CSDC2	0.185666666666667
PET112L	2.731
TMBIM1	-0.09225
P2RXL1	-0.1635
TCHP	-0.08475
TRMT1	-0.930333333333333
F2RL2	0.814083333333333
LRRC32	2.992
IMPG2	0.2705
BGLAP	-1.0285
LOC493869	-2.11291666666667
MRAS	0.98025
SLC35F5	0.5205
CBWD1	0.5345
AXL	-1.402625
ATP2C2	3.569
TELO2	-0.47075
PNPLA3	-4.257
PCDHB14	0.12625
CD276	0.51775
KRT80	-0.304
DUSP28	0.3875
CSNK1E	-0.297
SRP14	0.1845
KCNQ4	0.341
KRT72	0.557333333333333
CCDC117	-0.378375
C6orf89	-0.224888888888889
TUBB2B	-2.575
RTN4IP1	-1.2835
CR1L	-3.82883333333333
CEND1	0.09775
C12orf41	0.597833333333333
RNF31	0.16275
UBN1	-0.317333333333333
C17orf32	-0.258875
SLC5A7	0.028
GPR92	0.3705
ESAM	1.6066
CTNNA1	0.721833333333333
HRBL	-0.087
CBX4	0.87525
TMEM182	-0.7025
SH3TC2	-0.527333333333333
IL10	1.0765
PXMP4	2.199
RNF167	-0.0825
PAK7	1.81883333333333
ETV3	-0.2185
ATPIF1	-0.5345
LOC554207	-1.34983333333333
OR8H1	0.27875
WDFY3	1.130375
DPM1	-0.49325
GPSM1	-0.109
WDR92	-0.217
LRP1	-0.183
ANKH	-1.430375
THUMPD3	-0.36925
POLR1B	0.2455
OLFM4	3.5895
RAD9B	-0.03825
TSPY2	-3.6905
PAX6	-2.10783333333333
SCG2	-3.427375
SLC17A6	0.08175
FMO3	2.163375
PADI4	-0.241375
TUBB4	-0.7324
NLK	-1.317
POU4F3	-0.345
SDF4	-0.76275
ITGBL1	0.789
NETO1	-1.355125
TAP2	0.30425
ABBA-1	-0.113666666666667
GNAI1	-0.6605
VPS4B	1.0855
NOPE	-0.3934
GALNT6	3.78033333333333
SESN1	1.2625
GBE1	-2.66011111111111
CLASP1	-0.34825
RASGEF1B	0.75475
ACOT11	-0.287071428571429
AFAP1	-0.5645
OR2H2	0.25375
DPY19L2P1	-0.911
DZIP1	-2.233
SEC22C	-0.229416666666667
GPR161	-1.27641666666667
RNF146	0.46675
WDR74	-0.926375
GALP	-0.1795
PURA	0.4295
DNPEP	1.10875
RP11-78J21.1	-0.2095
ERBB2	4.299125
FANCM	-0.221
NEO1	0.344333333333333
DDX3Y	-4.7617
RPS3A	-0.304
MXRA7	-0.582857142857143
LGALS3	-1.85116666666667
GLT8D1	-1.05475
CFL2	-1.3305
UPB1	0.51
NAP1L5	-0.308875
CLDN14	-0.76425
DHX38	-0.15425
BTBD1	-1.1235
TARS2	0.293166666666667
ABCF1	0.3902
FCF1	0.649833333333333
LRRC49	-0.8915
GUCY1B2	0.2655
C1orf177	0.153333333333333
SMARCA4	0.0118571428571429
LRP8	-1.44416666666667
TAGLN3	-0.27925
MRPL14	0.10075
TTRAP	-0.51025
ZDHHC20	1.578
NFE2L3	-1.54175
KIAA1377	1.3465
PALMD	0.093
TMEM43	-0.1795
TTL	-1.03325
STAT5B	-1.64666666666667
SSB	-0.50875
OR10H5	0.31
SLC22A13	-1.0385
AKAP3	-0.80425
TIMM23	0.211666666666667
OAS2	1.41566666666667
KIAA0423	1.0715
TRIM11	1.21466666666667
GLIS3	0.7145
TMEM50B	0.105666666666667
ARHGEF4	-1.846875
DEGS1	-0.775363636363636
TBL1XR1	0.3628
G6PD	-1.865
SP140	0.7213
MUC17	-0.122
NUDC	-0.7924
DNAJC5B	0.8505
SCARA3	-1.14433333333333
CPA3	5.82416666666667
BCAT2	1.190875
MFN1	-0.068
NRG3	-0.1535
SNX11	-0.55125
PLEKHH1	0.53
GPR177	-1.674
HCFC2	0.52675
TCAP	0.685
MOCOS	-2.67075
C14orf93	-0.5095
PRDM10	-0.3965
SLC16A4	0.72575
SRGAP1	0.993833333333333
VIP	0.13375
DUSP27	0.0421666666666667
LILRA1	0.1498
MC2R	0.22
MGC24103	-2.9365
MBTD1	-0.8925
FUT11	-1.20566666666667
USP33	0.0019
C15orf39	-0.527
MAP3K12	0.759
PAAF1	0.5325
BARHL1	0.2435
FLJ16165	0.6135
PIWIL2	-2.4105
SYNE1	0.229727272727273
CMTM4	1.17625
TSPYL1	1.9443
GUF1	0.109833333333333
TMEM157	1.6645
WDR44	0.29825
HIST1H3C	0.488
DKFZp666G057	0.33575
RNPEP	0.674333333333333
GAS2L2	0.256
ADH4	-4.1025
GRPR	0.205
FBXL17	0.318
ZBTB10	-0.421916666666667
Gcom1	0.649166666666666
HTRA1	0.9838
ZNF585A	-0.0981666666666666
SLC26A2	-0.612214285714286
OTOP3	0.517833333333333
WISP1	2.13211111111111
ATP2B4	-0.258
FLJ10769	1.12425
CRAMP1L	-0.14375
CHST12	-0.256
RAB22A	0.384833333333333
TARDBP	-0.195785714285714
STAU1	-0.141
CRB3	2.162
MIG7	-1.89825
CHMP1A	0.305166666666667
ZNF160	0.109
B3GALT6	-0.726375
BARX1	-1.96333333333333
C6orf167	-1.4383125
NXNL1	0.545
DHX29	0.346375
HADHB	-0.02825
PLXNB2	1.25275
ILDR1	-1.5015
SLC15A3	1.7715
GAS2	-3.1565
C20orf69	0.02225
NUMB	-0.4635
TNIP1	0.257875
MESP1	-1.75583333333333
PSKH1	0.21175
NSFL1C	-0.42975
RHOG	-0.107
HEY1	-3.16666666666667
KNG1	-1.541875
ITGAX	1.5639
LIN9	0.3955
CANT1	2.8185
XRN1	0.541142857142857
CCDC96	1.1945
HEATR6	2.44066666666667
GNG7	0.27525
RUNX2	0.4545
SOX1	0.122
FCRL5	0.7883
ZNF99	-0.0965
FAM9A	0.649
SNX22	0.4955
MBNL3	-2.10416666666667
ODC1	-2.4995
ADORA2B	-2.4115
NR2F6	0.70175
ZFYVE16	1.00866666666667
SYNJ2BP	1.0819
POLE	-0.050125
E2F2	-0.315375
THRA	1.79733333333333
PTGES2	0.0025
HIP1R	1.1835
TMUB1	-0.756666666666667
ENO3	-2.27375
RSPH10B	0.1125
CXorf39	1.1235
IRGC	0.12125
GPR109B	0.81675
FLJ13305	-0.874
LCE3A	0.0775
TNFRSF18	-1.32966666666667
DET1	-1.23925
TRPM3	-0.152333333333333
C16orf79	-1.313
FECH	0.712166666666667
RAP2A	0.0391666666666667
CRIP1	3.7405
AZIN1	0.51
SLC7A7	2.4015
IL10RA	0.9437
TMEM64	-1.564
CDC42EP4	1.839
C16orf58	-0.2223
ARG2	-2.12275
POU5F1P4	-4.46375
FAM62B	-0.503125
DNAH8	-1.6966
ASH2L	-0.087125
TSLP	-2.24633333333333
CNTNAP5	-0.4
TMEM16C	-0.65575
IFNA14	0.0315
SLC1A3	-0.41425
CABYR	-0.0745
BCL7B	0.1866
NUDT13	-1.92716666666667
C13orf28	0.16225
C1orf53	0.5975
ARL6IP4	0.5569
RPL35A	-0.154
EMR3	0.0655
RAB40C	0.63975
SLC41A1	-0.735833333333333
LRCH1	0.63075
LY6G5B	-0.391
FAM124A	-0.640928571428572
MGC10981	-4.24083333333333
CLIP3	-0.2091
MAP4K2	-1.10183333333333
CHIC1	-0.09175
SULF1	2.24666666666667
C20orf30	-0.860785714285714
PRDM5	-0.700875
ELOVL1	0.5975
C11orf48	-0.49075
SLC39A10	0.05425
KCNV1	0.5795
ACP1	-0.2845
ZMYM2	-0.190875
B3GNT6	-0.099
C9orf69	-0.3915
C2orf15	0.627
C20orf166	0.3965
HSP90AA6P	0.197
EDG7	-0.2685
NEURL	1.228125
LPL	-0.833666666666667
CLEC2D	0.4905
GRRP1	2.25933333333333
CD8B	-3.3252
HIST1H3D	-0.650833333333333
SLC6A12	1.22
FAM27L	-0.0045
CD84	1.4324
RASA1	0.2895
PHKG1	-0.1525
MAGEA11	-1.6985
IMPA1	-1.8149
NPM3	-0.75325
RARRES1	3.12975
SH3BP1	1.050375
B3GNTL1	-1.2475
ARPC5L	0.102833333333333
KLHL26	0.297
SIM2	-1.30125
GJC1	0.335
C20orf194	-0.62175
EXO1	-0.51975
SLC2A2	-2.00983333333333
LOC285074	0.1315
LRG1	1.42025
KIRREL	-0.2535
PIK3R1	1.4225
C4orf34	0.52225
MAF	-1.73272222222222
ADCY4	3.30266666666667
ZMIZ2	0.00940000000000001
SLC46A3	0.632833333333333
STAMBP	-0.066
CCDC16	2.643
MS4A12	0.268
TCF20	0.285
LRRC46	0.175
C20orf152	-0.0865
MRPS6	-0.124875
ABCB11	0.182
KCNC2	0.729
CDH19	-0.483666666666667
C9orf123	-0.0565
SSH3	1.40875
LDLRAD1	-1.0435
CCBE1	-0.4175
ZNF135	0.564875
TAAR1	0.36
WFDC12	0.497
CCDC42	-0.0326666666666666
FLJ12529	-1.04025
PER1	-0.211
TIMM50	-0.321666666666667
SMARCAD1	-0.0813333333333334
FAM26C	0.197
TP53TG3	-2.04616666666667
SH3RF1	0.66
LMCD1	0.771
GPR63	-0.203
FLJ21986	-2.639625
AIFM3	-0.5625
MICAL1	-0.7785
BLZF1	0.811
IQCA	0.8995
PCDHGC3	-0.3275
SAC	0.646
BCL6B	1.38183333333333
DDO	-0.7015
MARCO	2.395
DCHS1	0.106833333333333
C1orf170	-0.310166666666667
CD200R1	0.784833333333333
C22orf15	-0.366
SEPT11	0.0205
ADNP	0.2965
UST	-0.856
C13orf34	-0.272666666666667
RFFL	-0.220142857142857
APBA3	-0.332
C2orf60	-0.11425
CUTL1	-0.1053
PMS1	-0.61775
ZNF689	0.6295
EIF3E	0.0236666666666667
IL9	0.1654
RPL31	-0.55075
LY9	0.671833333333333
ATP2B3	0.7665
KDELR2	0.162
TFCP2	0.786375
NLRP12	-0.3905
FLJ45422	-0.269
TLE4	-1.2374
ZNF570	-0.181
FLJ43806	-0.8475
TLK2	0.411375
CIR	0.624
MARS2	0.553
COL24A1	0.996
SDF2L1	-0.683
HIBADH	-0.737
IGFBP3	-2.2255
C12orf23	0.58075
PSPC1	0.5855
C20orf43	0.3245
TRAV20	-0.0115
ARHGAP24	0.30875
KIAA1975	0.83775
C1QA	3.3693
DNTT	-4.54766666666667
C10orf6	0.625833333333333
C11orf41	-0.55875
HNRPF	0.54725
COL11A1	4.357
UBAP2	-0.1315
CDKN2AIPNL	-1.4435
C20orf174	2.26975
SPRED2	0.41225
PLA2G12A	0.338
ICEBERG	-1.4045
SCN10A	-0.1255
C11orf65	-0.79225
GBP5	4.13725
PITPNC1	0.517833333333333
POU3F3	0.5305
NCOA7	-0.314875
LIN7C	0.4821
LOC348840	-0.835
NKX2-2	-2.951
ANKRD13D	0.335375
LOC123688	-0.2365
FUT2	1.947
TAAR8	0.3195
FZD4	-1.27933333333333
PNMA3	-0.144666666666667
OR4L1	0.1855
WIT1	-2.616
EXOC3L	0.8545
ATPBD4	-0.6875
KRBA1	-0.27
UBXD6	0.67925
HOXB7	-0.0676428571428571
C7orf23	-0.7305
UNQ338	-0.186
STAB2	1.45325
CDC20B	0.26275
IRF9	1.894
CENTG1	0.784583333333333
TNPO2	-0.84125
MCPH1	0.5635
BMS1P5	-1.65775
SLC26A7	0.96325
HIST1H3J	0.19325
C9orf3	-0.8739
LBH	0.637
MYO1D	0.420375
PTDSS2	-0.38175
NFU1	-0.302
DEPDC4	-0.47375
WNT7B	2.6278
GLP2R	-0.0213333333333333
SETD4	-0.7698
DYNLT3	-1.4339
FKBP11	-0.013
SESTD1	-0.489
FLII	0.85325
RPS16	-0.351
CHPF	-0.1655
CSNK2A1	-0.540833333333333
SUMO1P1	0.3495
FKBP6	-0.8635
ZNF214	-0.7635
TWIST1	1.25916666666667
DDX56	0.0351666666666667
TRAM1L1	1.6079
EPO	0.362166666666667
MRPS18B	0.2585
ZNF682	0.161833333333333
RPL14	-0.0763333333333334
MAFF	-0.112
LOC51136	2.277375
LY96	-0.71325
DDX20	0.13725
ABTB1	0.419666666666667
ARL5A	0.4029
CCT6A	-0.9
HEPACAM	-1.25183333333333
EHHADH	-0.572
RBAK	0.371833333333333
CGB1	0.13975
ITGB5	-0.1725
YIPF3	0.066
FKBP2	-1.241
NR1D1	1.1527
TMEM110	-0.996
NEK2	0.949166666666667
PRAMEF8	-3.23775
C20orf52	-0.960333333333333
PCDHGA3	0.265
VWA3B	-0.0845
NDUFA5	0.179625
THAP9	-0.266
FLVCR2	-0.224833333333333
AP1S1	-1.5995
SMAD6	0.003
SAV1	0.359375
SAT1	0.34075
ZNF251	1.24325
ADAMTS7	0.1185
RPP38	0.273
C1orf211	-1.617
YPEL2	3.8917
RBMS1	-1.0595
ZNF445	-0.768666666666666
NRXN2	0.2595
PGBD4	-0.30675
UGT2B28	-1.90975
WBSCR16	-0.5335
NLRC3	0.432125
ASTL	0.197
ST6GALNAC1	-3.0865
ZADH2	0.705125
MLLT4	-1.98858333333333
ARL6	-0.2635
MEF2C	-0.0555
CBFA2T3	-1.22
AFF3	0.448714285714286
COG7	0.375833333333333
MYB	-0.0836666666666667
PLXNA3	0.518
XRCC2	-0.714833333333333
MMS19	0.374125
ST8SIA5	-1.0955
CHPT1	0.0448333333333333
KIAA1712	-1.214875
OR6X1	0.707
ACTR3	-0.035625
UGCG	1.26083333333333
OR4P4	0.371
ZAP70	-3.0435
LPP	0.009
ZNF485	-0.1785
PTPRCAP	0.04
IL12RB1	0.30275
ATRX	0.0266
CHST8	0.4505
C14orf109	0.6595
ARV1	0.73625
NMB	-1.418
COX5A	-0.738833333333333
EIF6	-0.693
MPPED2	-0.7245
SEMG1	-0.3555
CHRDL1	0.4275
TRAF3IP2	2.39375
WNK2	-0.657142857142857
LILRA4	3.29833333333333
LAMA2	3.98775
PXT1	0.331
RLBP1	-2.56575
CD300C	0.5115
SLTM	0.35975
FLJ10404	-0.5326875
APOBEC3D	-0.0455
RENBP	0.245166666666667
ATXN7L1	0.00899999999999999
NID1	-0.295
TUBGCP3	-0.144375
ITIH5	0.763611111111111
CCDC110	2.23775
C8A	-2.279
MGC87042	-1.446
HOXC13	2.16675
TFDP2	-0.84675
HCP5	1.63425
POLI	0.836
UCN	-0.565333333333333
ZNF764	0.677333333333333
C8orf45	0.0655
FHL3	-1.0325
SPATA5L1	0.7705
MMRN2	2.42666666666667
NDST1	1.77583333333333
COL20A1	-0.192666666666667
ZNF248	-1.09983333333333
PELP1	-0.138
MBL2	-1.99
RNF41	0.853875
C5orf24	0.194125
THOC5	-0.022625
SERINC3	0.0391666666666667
RP11-151A6.2	0.698
CDCP2	0.22775
HIST1H2AA	0.02875
C11orf75	-0.239
FKBP7	-0.934
DDOST	-0.54075
GPNMB	0.259666666666667
TTF2	-0.858833333333333
KCNT1	0.164166666666667
SLC39A14	-0.93675
NGRN	0.6509
GPR137B	2.285
MECP2	-0.370625
PSMA1	-0.0975
C16orf73	-4.596
TMEM60	-0.00266666666666667
CSN3	0.0375
NOS1	0.327833333333333
RAB7L1	-0.0848333333333333
YBX2	1.0885
KIAA1166	-1.043125
FUBP3	0.747666666666667
ABCG1	2.893
ACACA	-1.25383333333333
ARL11	1.5585
ATOH1	-0.444
ODF1	0.0175
CREB3L3	-1.61816666666667
TMEM127	1.21121428571429
DSCAML1	0.5675
PLN	1.0175
LYPLA1	0.159
PRDM9	-1.5505
SASP	-0.34525
PLUNC	0.138
INTU	-0.048
HISPPD1	-0.11225
LNPEP	0.315333333333333
YARS2	0.104333333333333
APCDD1L	-1.591
ZCCHC4	-0.4877
FBXO22	-0.2385
TTLL13	-0.11
ZNF669	1.29883333333333
PTGDR	1.12
DDX27	-0.46925
KIAA0409	-0.0691666666666667
GJB6	0.184
ASB8	1.535
PLP2	0.190666666666667
MEPE	0.29975
OR10J5	0.279
KRT222P	0.887
COQ7	-0.000333333333333348
C1orf101	0.8305
RERG	2.8
CHMP5	0.79575
THAP11	0.23625
ZNF43	0.0181666666666667
ZRANB3	-0.1945
KRT13	2.468125
MRPL19	-0.058625
RBBP9	0.143875
SPATA17	1.486625
BXDC5	0.5615
PAFAH1B1	-0.162666666666667
MAGEE1	0.295
OSTF1	0.58075
KIAA0323	0.0728333333333333
TXNDC13	-1.14833333333333
CNTN4	0.445875
LCE1B	0.5805
UNQ501	0.722
ZNF154	0.15025
C3orf64	-0.174
SYT5	1.3051
PON1	0.548166666666667
FLJ10357	-0.51375
ATP4A	-0.804
GNPDA1	-0.3355
MGAT1	0.296833333333333
C14orf121	0.1565
SLC35B2	0.136
MIER3	0.576666666666667
CHEK1	-2.383875
ZNF8	-0.000333333333333334
TXNDC1	-0.126
CKB	-1.5126
RTN3	-0.285785714285714
FZD2	-1.11983333333333
PART1	0.22675
PSMB6	-0.0785
PCDHB8	0.308
PHC3	1.1302
PPP1R8	-0.863
NOVA2	0.917333333333333
TNFRSF11B	-4.798
GOLPH3	0.652166666666667
UBLCP1	-0.5365
SUHW3	-1.135
TTLL1	0.433
OPN4	0.4265
OR13G1	0.1145
ZPBP2	0.439666666666667
HSD17B11	-2.248125
C9orf50	-0.5555
DHDDS	-0.579
CTSW	0.6637
NEFM	-2.71033333333333
MRPL28	-0.262
SYN1	0.2895
PIGV	-0.778166666666667
ZIM2	0.73575
APBB1	0.257166666666667
SND1	-0.74825
C1orf123	-0.0483333333333333
CHD3	0.4975
BHLHB8	0.2405
RNASE2	-0.293333333333333
BCAP31	0.1745
SLC25A44	0.664
CHD6	0.0645
PIB5PA	3.35892307692308
SELS	0.154875
LOC541471	0.6105
FAT2	1.5295
ZNF81	-0.2895
OR4C16	0.3485
FLJ10081	-0.0425
LRRC4	-0.449
CS	1.33583333333333
N4BP2	0.682
IGFBP7	0.83
ZNF318	-0.0586666666666666
NDNL2	0.1855
ZNF609	0.7795
SIRT4	0.23625
EXOSC10	-0.8205
ECE2	0.494916666666667
OVGP1	2.70125
GTPBP3	-0.11175
PACS2	0.3285
C19orf36	1.12133333333333
ARL4C	-0.325
ATG4B	-0.364375
UBQLNL	-0.664
RHOXF2B	-4.212
PLEKHG2	-1.7505
GALR1	-0.6225
AQP4	-0.0363333333333333
HDAC7A	-0.3215
DCUN1D3	-0.20825
OR8A1	0.063
CCRN4L	0.344125
CBR4	-1.45433333333333
KIFC1	-1.39383333333333
SLC7A14	-1.22183333333333
LHX5	-0.153
TRPC7	0.3775
LPXN	-1.03325
SERPINA1	-3.174125
RPS13	-0.7924
BPIL3	-0.3325
PRKAA1	-0.93875
FADS2	-1.5881
ENAH	0.2559375
PRO1768	-0.026
APBA2BP	0.2435
LIPH	1.93966666666667
C3orf33	1.1905
RCC2	-0.260714285714286
ALDH1A2	-3.2454
RNF103	1.993
AHCY	-0.005875
ALG12	0.281
CCL17	1.8545
ZNF543	1.4225
ESRRG	1.4459
CNGA1	-0.69475
RDH5	-1.66466666666667
OTX1	-0.1859
PTGFR	-1.1495
CDR2	-0.787
SELE	3.78275
NLGN2	-0.488666666666667
EXOSC9	-0.5835
ZNF566	0.514666666666667
KLRC2	-4.637
GPR12	0.3045
KIAA0196	0.87875
PDRG1	-0.01975
SSR3	-0.681857142857143
MSI1	-0.67
CST9	1.1435
CC2D1A	-0.024125
PLAGL1	-0.455333333333333
ZNF778	0.482
RNF2	0.8455
KLF6	1.27733333333333
THBD	1.44216666666667
tcag7.1314	0.6465
NR5A1	0.0165
ABCD2	-0.3525
DNAJC7	-2.9145
CLEC4C	1.117
TM2D3	0.338625
