Hybridization REF	TCGA-BH-A1EU-01A-11R-A137-07
NFIX	1.3368
CLEC14A	5.05683333333333
HIBCH	0.371833333333333
PLA2G5	0.894
TIMM10	0.1455
MED17	0.4525
COL4A4	0.3715
TPP1	1.03533333333333
GJA3	-0.718833333333333
TMPRSS5	-0.76325
AADACL3	0.374
DNMBP	0.2175
ENPP5	4.55933333333333
NQO1	-0.7049
ZSCAN2	-0.5535
SEC24C	-0.451666666666667
GTF2A1L	0.2805
AXIN2	-0.1539
FAM33A	-1.582
C16orf13	-0.968375
SPNS2	0.98375
TAF1	-0.67425
AP1G2	-0.3385
RBM42	-0.586166666666667
HCN2	-0.0796666666666666
EFHB	1.692
RUSC1	-0.248166666666667
GRIK5	0.1135
USP21	0.132833333333333
ATAD3C	0.1165
ORMDL2	0.079875
PRSS7	-3.44625
PSAT1	-4.71125
FLJ13195	0.687666666666667
TBC1D1	0.398166666666667
IFNG	3.80475
OTOS	0.013
ZNF773	0.262333333333333
EMD	-1.24325
RETN	0.8425
CCL8	4.281
APH1A	0.36575
COX18	-0.73925
GTF2IRD2	-0.31325
CCDC82	-0.188166666666667
PAFAH2	-0.00099999999999999
NPEPL1	-0.4945
RP11-114G1.1	0.7465
TP53INP1	1.705375
ZNF300	-0.865333333333333
FOXL2	-3.518
LARP2	0.16625
LATS1	0.09925
HTR6	0.237
SPOCK2	1.60116666666667
RNF144B	2.78183333333333
HTATIP2	-0.67175
MGC10334	-0.31775
CENTA2	2.8305
FGF2	0.4535
FXYD7	0.24175
PHYHIPL	-2.229875
GPR34	5.98175
DDX6	-1.28483333333333
OR10W1	0.2555
LHFPL1	-1.2055
ZNF313	-0.458428571428571
VPS28	0.67225
AP3M1	-0.3221
AKR1CL2	-0.667
TRAF4	-0.9315
OR2B11	0.125
C19orf12	0.329666666666667
AKAP9	0.887833333333333
C1orf62	0.2025
SLC20A1	-1.1742
FAM112A	0.40475
LDB2	2.058375
MRPS23	-1.03575
KLK5	1.987375
SPTB	-0.1633
EFEMP2	1.0235
EFNB2	0.138
PCM1	0.682714285714286
NMNAT3	2.163625
TSG101	0.502166666666667
C8orf40	0.787333333333333
NOB1	-1.3785
ABHD3	-0.07725
GTF3C4	-0.707625
PIGN	1.10983333333333
GALNTL1	-0.016
AEBP1	1.603125
OR9Q1	0.6545
ANKRD2	0.129625
CCL28	-0.6925
TRIM38	0.567666666666667
TMCC1	0.172333333333333
SMG5	-0.346
LRRC7	-0.397
NCAPD2	-1.93616666666667
C6orf153	-0.9505
C1orf74	0.35925
OTUD6A	0.083
DCP2	-0.423833333333333
TMEM24	0.6575
RPL18	0.560333333333333
TMEM177	-1.405
LRRC37A3	0.559
C1D	0.093
LDHC	0.39125
UBE4B	-0.165833333333333
NIT1	0.24675
BTN3A3	1.071625
RASD1	3.01075
COMMD3	0.24425
SHFM1	-0.244
BIRC8	0.071
DUT	-0.496
C12orf51	-0.364
LRRC59	-0.943333333333333
LY6H	1.20325
WDR22	0.440666666666667
EDEM1	0.0269285714285714
ADH1A	3.772
PANX2	-0.6144
CYP11B1	0.26175
CDC73	-0.40825
GPR172A	-0.48775
GSTM3	0.332692307692308
KCNA5	0.1535
SERAC1	0.355833333333333
NFATC2	0.3915
ANAPC5	-0.2489
C15orf24	0.3275
NFATC2IP	-0.89475
TNRC6C	0.206
MGC102966	-0.0378750000000001
FGD5	1.52833333333333
MED9	0.04975
RAB13	0.625166666666667
C15orf49	-0.049
CRYGS	0.4852
C12orf53	-1.0306
LOC283693	-0.3925
COX6B2	-0.53675
PHF14	0.13325
FAM3A	-0.002125
RPL13	0.0733
PRDX2	-0.4492
FLJ34047	-1.4295
PRMT3	-1.08725
KCTD19	-1.126
TRIM10	-0.518166666666667
MGC26597	-0.521
GCNT4	0.31575
GPRASP1	1.6855
CDKN1C	-0.00575
RHBDL2	0.6803
HSPH1	-0.45575
AQP1	3.283125
COL17A1	1.0943
GFAP	0.3935
CDC16	-0.5785
KIAA1614	0.052
C6orf118	-0.759
ZSWIM5	-0.85625
FAM83F	1.83675
LYNX1	0.2155625
SYNPR	-0.823
XG	3.84616666666667
PRSS16	0.823
KIF13B	1.88771428571429
PCDH9	0.919125
HIST1H2AH	1.17666666666667
RBM18	-0.5145
ZNF626	0.42525
HEXIM2	-0.4405
ITFG1	-0.1205
TUBG2	-1.112
SFRS7	-0.21025
C9orf14	-0.64
EXTL1	-1.5565
GBP3	1.99083333333333
WDR5	-1.222
RARG	0.644666666666667
MYO7A	0.1945
CECR6	0.4
C13orf3	-2.84175
SFRS18	-0.232875
ACVR1B	0.102333333333333
PSMD1	-0.589
C7orf31	0.546333333333333
ILVBL	-0.883
IFNGR1	1.8225
RNF186	3.07525
NOL9	-1.52525
MAGEL2	1.102
SLC29A2	-0.27125
NHSL1	-0.91225
RBMX	-1.067
PSORS1C2	0.130375
RAD51L3	-0.348083333333333
LCN6	1.4645
ORAI2	-0.677
BRUNOL6	0.4648
OR4K5	0.074
CDC123	-0.749125
MSLN	-1.86333333333333
WWTR1	-0.821666666666667
ZNF700	0.317333333333333
COBL	-0.299
PPP1R16B	1.3705
GAS7	0.708
MDN1	-1.334375
HAAO	0.819
C9orf68	2.467
TNFAIP2	0.689125
FOXN1	0.0945
hCG_2033311	0.0321666666666667
ATP6V0D2	1.748
RPL41	0.417625
SLC38A1	0.848
ARHGAP6	-0.417666666666667
ADAD2	-0.3225
PHF20L1	0.3771875
MCM3AP	-0.232
ST3GAL3	-0.309833333333333
SNX1	0.739166666666667
ELF5	1.72925
PARP3	0.705375
RBM8A	-0.1538125
LINGO4	0.1315
ITGA9	0.709
ZFR	-0.53975
ACSL6	0.74425
FLJ20699	-0.2733
DAOA	-0.12525
FABP4	5.96225
KCNB1	0.47175
CANX	0.3312
SLC25A28	0.7275
ADIPOR2	0.932625
ECHDC2	1.6065
SMA4	-0.4895
FRZB	3.621375
PABPC1	-0.4695
DMRTB1	-0.185
APOBEC3G	1.41675
CATSPER2	0.297166666666667
CUEDC1	-0.671666666666667
STARD9	-0.207625
CLDN8	5.12825
LOC23117	-0.458090909090909
E2F6	-0.544944444444444
TMEM126B	0.0635
DPY19L4	0.946
GIMAP5	3.16683333333333
NDUFA9	-0.206666666666667
FAM77C	0.2025
CTPS2	0.4325
LOC51035	0.05575
WDSOF1	-0.783
EGLN3	0.322875
PITX3	0.110333333333333
OR52E8	0.3075
GRM4	0.88
KLK1	-1.54516666666667
GPM6B	-0.654
RRAGD	-0.556166666666667
PAGE5	-2.44425
UCHL5	-1.14966666666667
ULK3	-0.589
AIM2	2.97033333333333
PNO1	-1.24516666666667
OR2F2	0.286
GNAT2	-0.5615
SIX1	1.03725
ST13	-0.000333333333333361
ZBTB44	0.128375
TIMP2	0.2425
ZMAT4	-3.49
GTF2IRD1	-0.6435
ZNF19	1.086
ZNF714	-1.2515
RSC1A1	-0.2485
C9orf80	0.462
PSMA8	1.952
TMEM141	0.386
COX4I1	-0.116571428571429
CTAGE1	0.316333333333333
DTWD1	0.10875
HSD11B1	3.25675
KRT6B	3.49375
ARID4B	1.294625
LHFPL3	-0.14925
WWP2	0.17575
ZNF326	0.224333333333333
RGPD1	-0.3355
CTSH	1.70633333333333
FASTKD1	-0.641125
PAF1	0.3811
TTC9C	-0.34325
IFT57	0.84
PRSS36	1.204
IL20RB	-1.7655
ZNF592	0.177833333333333
DCTD	0.0214
CFP	3.2215
MFNG	0.94675
JMJD2B	0.8815
ALDH3B1	-0.777625
THSD4	1.96466666666667
KCNJ5	2.753
LMNA	-0.801
TBCD	-0.32525
ZNF250	-0.0595
CASQ2	2.144
PEG10	-3.3345
PRAME	-4.7664
NP	-0.726125
TRIM59	-0.323666666666667
ZNF12	0.327875
XTP3TPA	-0.3325
SIGLEC7	0.9199
PANK4	-0.8525
FAM70A	-0.6145
SNED1	0.73825
HIP1	-0.7841
RAET1E	-1.24866666666667
AMAC1L2	-0.6175
AHNAK2	-0.490666666666667
TOE1	-0.927833333333333
RECQL4	-2.21175
SPRYD3	0.966
DPAGT1	-0.779
MAGED2	2.1787
ANKRD55	1.0975
TRPS1	3.66483333333333
DOK7	1.20475
TFPI2	-4.36025
GTF2H3	-0.911
CYP4F11	-0.08225
LHX2	-4.311
ATG16L1	0.298833333333333
ASB12	0.667
C1orf116	1.329
NF2	-0.80865
POM121	-0.6943
PHYHD1	2.3633
TXNDC17	-0.5175
DKFZp779O175	-0.17025
NUP62	-0.401571428571429
MYO18B	-1.12216666666667
PRAMEF1	-0.424
TCBA1	0.918375
TMEM168	1.061
FJX1	-0.5685
CLCF1	-0.32425
SEPN1	0.462875
IGSF2	0.915
NUDCD1	-0.283166666666667
TFF3	2.81933333333333
NDFIP1	1.20092857142857
CHCHD4	-0.657
TNR	0.174
CUTA	-0.566166666666667
USP44	-3.16525
DPP10	-0.746833333333333
IWS1	-0.5675
PCGF1	0.18725
SULT1C4	0.1435
NTF5	1.206
PTPN13	0.65925
SSTR5	0.157
SFRP1	-0.0335
IDH3B	-0.7735
SUOX	1.503
TMCO5	0.2075
GOLT1B	-0.223
MIB1	-0.798
PCDHGB1	0.005
SUSD1	0.47725
ICAM5	-3.116
PAPOLB	0.36975
URM1	-0.2611
TMEM106B	0.523166666666667
LRIG2	-0.3955
SLC27A5	-0.707
CLIC6	1.8336
ZNF420	0.811166666666667
SCN9A	-0.9522
KIAA1909	0.5185
ELMOD1	-2.04475
PRKAG1	0.505
FAM64A	-2.80377777777778
EEF1G	-0.40125
SMAD5	-0.646
INCENP	-2.69075
WASF2	-0.894
GARS	-1.766
CDK10	-0.6431
HLX	0.638
MDM4	-0.532625
ZNRF1	-0.722071428571428
HHATL	-0.132
FAM21C	0.4198
HIST2H3C	-0.7295
PFDN2	-0.1545
ZNF200	-0.1505
NDN	0.5385
HBA2	-0.4875
FBLN5	2.35725
PUM1	-0.0125714285714286
TNNT1	-3.56683333333333
C19orf59	0.484
HNRPH2	1.6625
RAB7A	0.0836666666666667
PMS2	-0.65425
BIRC3	1.30833333333333
NRSN2	0.2365
OR52K2	0.260166666666667
SPOCK1	-0.389428571428571
H2AFY	0.23625
RXRB	-0.65725
ZNF638	-0.400666666666667
ANKRD45	-0.061
ACTN4	-0.543833333333333
FXC1	0.72825
EIF2B5	0.278
VPS33A	-0.6185
PINK1	0.682625
FAM106A	-0.8445
SKIP	1.2004375
GAPDHS	-2.341
MUM1L1	3.409
PSTPIP1	1.82375
CNTNAP1	-1.2314
CYP26A1	0.708
APOL2	0.6774
TACC2	0.37325
COX7A2L	-0.152
HSD17B1	0.4906875
ARRB2	0.3635
SLC7A6	-0.354
HSD17B10	-0.16825
RBJ	0.13475
NUP155	-1.7835
MRPL10	-0.785166666666667
CYCS	-1.4765
CCDC46	0.932166666666667
TECTA	0.268
GNAL	-0.52775
LPO	-0.1205
PEBP4	3.6265
DDX11	-1.764
C18orf12	0.2185
TAF9B	0.485666666666667
IMP4	-0.22675
RPA4	-0.302166666666667
NDUFS1	-0.635
UPK1A	-0.432833333333333
ARRDC2	0.607166666666667
C18orf20	0.8275
AES	0.351
CD2BP2	0.4025
C16orf54	0.398
UGT2B17	-1.329625
FGFR1	-0.595363636363636
CEACAM6	1.0696
CHRM5	0.0825
CERK	-1.119875
AP3S2	0.532857142857143
ANKS4B	-0.50425
CLCNKA	0.1195
ZNF208	0.2335
HLA-DRB5	3.3105
CARKL	-0.2585
GOT1	-0.787666666666667
CASP6	0.243875
HOXA1	-0.373
RCL1	0.7265
ZNF181	1.2385
RAB40B	0.596
MRPL38	-0.5575
LRRN2	2.3825
C3orf25	0.983
OR5D14	-0.0475
OR10AG1	-0.0995
BET1L	0.7151
FRY	4.11925
AK3L1	-1.34325
CSF3R	1.69783333333333
POLR3K	-0.190333333333333
ATG2B	0.705333333333333
EPS8	0.3285
DARS	-0.71775
C10orf56	1.33783333333333
DAD1	0.163666666666667
RIOK1	-0.9285
HERC2	-0.20725
HSD11B2	1.401
FAM96B	-0.81125
MGC13057	-0.797625
BSN	0.8795
CAND1	-0.4065
HCST	2.63975
ACTR10	0.559666666666667
OR8D4	0.1535
NASP	-1.6223
COL9A2	0.8915
LYZL1	-1.15
GPC5	-2.46425
TBL3	-0.584333333333333
CENTD2	0.6444
OR5AP2	0.46975
TLR1	3.36575
LMO6	-0.407
ZIC2	-1.857875
CPNE5	1.31275
ZMYND15	1.76475
FLJ22374	-0.64375
CCDC106	-0.16075
PARP16	0.05875
PDIA3	0.2525
C14orf126	-0.3115
CECR2	-0.484
SFRS1	-1.00078571428571
FIGLA	0.762
DCP1A	0.484833333333333
MGC45800	-1.7617
TEKT1	-0.0185
C10orf67	1.91
CLN5	1.27075
NTN2L	-0.204
GLE1L	-0.50175
CES2	-0.1648
GNAS	-0.305722222222222
DDX53	-0.3125
TSPAN13	2.5685
MRPL52	-0.9031
SPIRE2	-0.404125
TAS2R39	0.2075
SCUBE3	0.1475
UCRC	0.4003
CDKL3	0.67275
KIAA1715	-0.5689
ZNF345	1.2
RTF1	-0.0733749999999999
DHRS7	1.564
RIPK4	-1.65616666666667
EXOSC2	-1.18766666666667
MS4A2	3.61225
FGF17	-0.2205
WDR59	-0.56025
EVI2A	0.55075
IL17RC	0.812166666666667
HS3ST1	2.73975
ITGB1BP2	-1.399
RBPJ	-0.535166666666667
GIMAP1	4.059
INE1	-1.26533333333333
ALDH18A1	-1.279625
TPI1	-1.876375
GATA6	0.95525
CABP1	-0.3485
ZNF484	1.00875
DAPK3	-0.399
GJB1	-0.614166666666667
PIN1	-0.350875
SLC6A15	-3.06016666666667
CNO	-0.18
RIN2	2.2555
FRRS1	-0.391
CYorf15B	-4.248625
DMRT3	1.54325
ATAD1	-0.039875
OTUD4	-0.532722222222222
ATOH8	-0.464
ZSCAN16	1.016
ASCC1	-0.644
OTUD3	-0.012375
MGC33212	-0.525833333333333
YME1L1	-0.230125
RP11-218C14.6	0.44225
PCBP4	-0.259
TNFRSF10A	-0.13975
CDH10	-3.294
KL	3.432625
SCP2	0.765166666666667
C9orf119	0.231875
SON	0.171583333333333
MAFK	-0.2835
SBNO2	0.3035
SLC6A6	-0.107666666666667
SC4MOL	-1.712
FAM35B	-0.089375
PPP1R9A	1.034125
PDZRN3	0.8715
CXorf20	0.7065
C6orf126	0.42425
AVEN	-0.47125
FLJ21075	-1.7285
C14orf132	-0.23375
PCK2	-0.631125
GUCY2C	2.3255
BARX2	-0.1755
PEX11G	1.283
DAO	-0.834833333333333
C10orf49	0.34825
EDNRA	1.6375
PPP2R5A	1.131
DDX39	-1.448
SERF1A	-0.3465
ASCIZ	0.3449
FNDC8	-0.241
PTMS	0.100625
PHF7	0.8455
PIP4K2B	-0.3973125
HHLA2	0.1235
BDH2	0.792
APOBEC2	-0.5805
PENK	0.411333333333333
SMAD9	-0.3365
MT3	-0.508
RGL1	0.883625
ATG10	-0.570125
DLGAP4	-0.535833333333333
APPBP2	-0.999642857142857
BACE2	0.0824285714285714
LOC339344	0.145166666666667
ZNF395	0.3404375
HIST1H2BL	-0.2125
ZNF467	0.633125
SLC25A21	-1.1085
PALM2	-1.275
NSUN5C	-1.0965
IL5	0.0255
CLSTN2	2.949
ANXA8L2	-0.412
PTGES	0.278125
GDAP1L1	-1.63433333333333
OPRK1	-1.02816666666667
WDR20	0.539583333333333
C12orf4	0.650125
NUP88	-0.73425
XRCC6BP1	-0.352166666666667
FCGBP	1.00614285714286
LEMD2	-0.35875
NOMO1	-0.58325
C10orf79	1.523625
ZNF79	0.9844
OCRL	0.4934
HSPA8	-0.506291666666667
DIDO1	-0.0723333333333333
PLA2R1	2.64325
COG3	0.2767
NGDN	-0.301
CBFA2T2	0.49325
PNOC	1.3705
PRRG1	-0.533833333333333
AGGF1	0.005
DPF2	0.585
YIPF7	0.123
TRPV5	-0.09625
ZNF322B	0.29775
MED12	0.114833333333333
CARS	-0.901666666666667
ABCC11	2.85166666666667
C9orf25	0.328
MYH1	1.521
FRYL	0.0194166666666667
AGTRAP	0.197
MMP27	2.017
ZNF432	-0.1605
OR8D1	0.3435
OR13D1	0.224
VWA1	1.3085
STON1	0.5875
IL5RA	0.11575
PERP	-0.2313
C10orf107	0.391333333333333
TNFSF12	2.3985
FN1	0.00995833333333331
MTR	-0.162833333333333
PHLPPL	0.349833333333333
ZNF425	0.2655
DHFR	-1.72611111111111
PPP1R12A	-0.216625
RSPO2	-2.749375
ZNF7	-0.01225
ZNF583	0.975
TPMT	-0.982666666666667
GPR132	1.100875
OR2T12	-0.71
SERTAD2	0.2724
ATP1A1	-0.1309
FRMPD3	0.204
ZNF672	-0.1
PLXNB3	-0.24725
EML5	0.529
FAIM3	1.2965
UBQLN2	1.1865
SORCS2	2.2625
PRIM2	-1.271
ACVR2A	0.661333333333333
YWHAZ	-0.185083333333333
PGM2L1	0.2225
GNAO1	0.635142857142857
RPL10	0.3585
RPS6KA6	1.1415
PFKL	-0.974333333333333
SH3D19	0.993875
AURKB	-2.83216666666667
ZC3H6	1.184125
DISC1	0.444166666666667
FLJ39660	-2.73433333333333
TMEM25	2.598625
OSBPL10	0.165375
CLTCL1	-1.531
ALG6	-0.32425
CATSPER4	0.1885
LRTM1	0.188
RRAD	0.790833333333333
TIPIN	-1.822
CARD14	0.401375
RBM9	-0.678
RASSF4	0.11275
SLC25A18	0.359666666666667
C6orf58	-0.225666666666667
IGHD	0.42
PLA2G6	-0.206
TPT1	1.112375
SEC63	-0.1025
CCDC113	-9.9999999999989e-05
TDRD10	0.617125
KIAA1666	0.033875
TOR1AIP1	0.3045
SYTL4	2.102
SPRR2F	-1.022
CEBPD	2.95825
SNTG2	0.91825
C20orf77	-0.31125
TAS2R49	-0.0305
C6orf173	-2.08766666666667
SVEP1	1.5469
PXN	-0.713785714285714
VIL2	-0.574833333333333
C5orf21	0.868666666666667
DIXDC1	0.526375
GANAB	-0.4295
PDSS1	-1.568
NGFR	1.094
ATP8B4	3.05275
BMP8A	1.332
CCDC132	-0.652666666666667
GNRH1	0.21225
OR10T2	0.1625
PDGFD	3.5455
OR6W1P	0.162
HARS	-0.2785
KRT77	-0.0505
AQP8	0.3415
ITGB1	-0.112
ZNF254	0.1741
PAX1	0.0676666666666667
PSMC4	-0.6829
ANKRD22	2.793
PSMD8	-0.0558333333333333
HTR1E	0.304666666666667
SOX10	-1.5065
OR5B2	-0.215
RABGEF1	-0.443785714285714
MAP1LC3B	0.3215
CYB5R4	0.87475
AGXT2L1	-1.00875
FLJ41603	2.423
TRAPPC2	0.8555
FNTB	0.1406
FLJ14107	-0.382
AURKAIP1	-0.41175
DSE	1.97
NFKBIZ	2.58816666666667
OSBPL3	-1.24766666666667
LOC130576	-0.92875
SLC39A9	0.603833333333333
LOC137886	0.549666666666667
RHCE	-2.733
ATG7	0.602
FAM82A	1.70766666666667
FBN3	-0.1595
MCFD2	-1.22933333333333
CASP14	-0.2685
EPS15	0.513333333333333
SFRS2B	1.26433333333333
C19orf47	-0.2005
PLAC9	2.336
GPR23	2.593
BTNL3	-0.0531666666666667
RGS8	0.036
GNS	0.6935
ENO2	-2.1615
CBX1	-0.9556
PEX26	-0.102
LRP5	-0.564333333333333
ADAMTSL4	-0.8275
ARR3	-0.127166666666667
MAP1A	0.06925
CD2	5.2135
NAV2	-1.2645
TMEM69	-0.4935
ATXN7	-0.821666666666667
CHN2	-0.110333333333333
ZNF781	-0.302
HAS2	-3.05033333333333
KIAA0241	-1.32416666666667
BIC	2.282
MOBKL2A	0.11425
CYP2C9	0.2535
CNOT7	0.156
SFRS10	-0.4675
CST11	0.21925
FLJ37543	0.8625
NKAP	-0.33225
RUNX1T1	3.84825
EAF1	-0.1764
IL4I1	2.604
LRRC61	-0.271333333333333
PSIP1	-1.20783333333333
SPRR4	0.0385
ZFP90	-0.0481666666666667
AP2B1	-1.06115384615385
SLC30A7	1.10708333333333
C7orf28A	-0.342666666666667
S100B	0.677833333333333
BMP2	-1.749875
ESR1	4.55716666666667
ZFPL1	0.08125
ARHGAP12	0.7565
LRRC19	-0.0471666666666667
ZNF767	0.0521666666666667
NACA	0.6182
OLIG1	-2.619875
PRF1	1.432
LST1	2.71283333333333
SPATA9	0.0823333333333333
CNFN	0.736
CDK4	-0.7304
TCF15	0.1745
PARC	0.28275
PPM2C	1.442
LOC283345	-0.8005
FAM107B	0.30175
DMXL1	0.623125
RBM3	0.9305
HTR5A	-1.57733333333333
SCFD1	0.0753333333333333
EPHB3	2.04775
ROPN1L	0.8225
RAMP3	1.9765
TSPYL5	1.30563636363636
GAP43	-2.549
PAPD4	0.664875
PDE3A	-2.04475
TNFRSF10C	1.84675
JMJD5	-0.142
RASGEF1A	0.1966
C16orf65	-0.0883333333333333
HIPK3	1.03566666666667
XYLT2	-0.19675
XPOT	-1.336
GAL3ST1	-1.30725
DHCR7	-1.73675
AMIGO3	0.226333333333333
FGFR4	-2.621
CRAT	0.773125
PPP1R14D	0.148
TRIM14	0.5122
TMPRSS11D	0.0215
SLC7A11	-2.85207142857143
OR10H2	0.25325
PPM1E	-1.4734
DOCK4	1.058125
FAM127A	0.102875
ENOPH1	-0.629
SLC5A3	-1.0493
ZNF530	0.5733
NTS	-5.843
FRMD4A	0.34925
BCL11B	-1.10116666666667
PRM1	-0.1655
UQCC	-0.733
S100A16	-0.103666666666667
PLS3	-0.0805
WWOX	1.61735714285714
CCDC23	0.248
GTSE1	-2.725
GP2	3.9715
FLJ32549	0.529
CHIT1	3.00925
KLF9	0.881625
RPS24	0.2772
MIA	-1.3795
FIGN	-2.144
PYROXD1	0.914375
PCSK2	-0.253
MRPL9	-0.668
RPL24	0.265625
C12orf32	-0.994375
HIST1H2BE	-0.1075
RGS18	4.6145
LFNG	1.89425
RAB4B	0.5646
FBXO25	1.392
TSPAN31	1.07233333333333
ARL8A	0.116714285714286
C10orf83	-0.3301
OR51B6	0.1905
CNKSR2	-0.00875
C1orf156	1.21375
IBSP	1.19
GFRA2	1.3454
ALKBH7	0.4806
NEK10	3.626
VN1R3	0.243
LOC91948	-0.1945
CPZ	0.88725
IHPK3	0.145666666666667
COL8A1	0.36975
RBPJL	-0.4795
OR10A4	0.22125
CASP8AP2	-0.533
MMP12	1.80233333333333
OR8B12	0.234
CDCA5	-3.246
LIX1L	-1.07475
PEX11B	0.996125
GABRA1	0.0223333333333333
HABP2	1.0015
REEP1	2.29966666666667
FBXO15	2.4405
CD68	1.98425
WFDC9	0.195
GHDC	0.728
SMARCA1	0.485
SPAST	-0.207333333333333
PLXND1	0.01775
MLCK	-2.437
INTS5	-0.212666666666667
BSG	-0.854357142857143
PARP8	1.0135
TEAD4	-1.4615
ZNF498	-0.335
TMEM89	-0.430666666666667
DTX4	1.022875
TNRC6B	0.499375
ARMC2	-0.285625
FGFBP1	-1.99166666666667
TIMM8A	-0.9795
AJAP1	-1.9688
ZNF608	-0.63625
SLC25A42	-0.03575
SYP	0.751
MMP11	2.32633333333333
USP40	0.3788
C3orf62	0.1365
MYO1E	-0.3067
LRFN4	-1.007
XCL1	1.838
GPR155	1.630375
VPS29	0.6
CARHSP1	-1.3285
ARHGAP20	1.38783333333333
GREM2	0.799428571428571
CCDC102B	3.3115
ZNF577	0.695
HDDC2	-0.510625
SHC2	-0.2037
NCOA5	0.630666666666667
INPPL1	-0.871
CHGB	-2.8142
IHH	0.22
DDEF2	-0.848416666666667
DIAPH3	-3.65333333333333
BUB3	-0.41925
GGH	-1.09455555555556
VPS35	-0.3357
CNN2	-0.284583333333333
ASNA1	-0.1885
WDTC1	0.388
AMAC1	0.0375000000000001
HAS3	-1.002
SLC1A6	-1.18483333333333
ZNF563	0.9805
C1S	4.2915
TCF7L1	-0.065875
OR10Z1	0.428
ME2	-0.2375
C6orf151	-1.0965
KPNA4	-0.3514
GLO1	-0.850375
WDR61	-0.006
CD302	2.95725
SIRT7	-0.585
C11orf59	0.2445
PKIG	0.43025
PPIL3	-1.221
CCDC74B	2.75975
ZNF528	0.92625
EFNA5	0.177
FCGRT	2.1885
NOL4	0.4839
CCS	0.00375
LOC374491	0.521
MFSD7	3.0355
ZNF555	0.4685
LIMS3	-0.133
TSSC4	0.0583333333333333
COL11A2	-1.132
C1orf119	1.40633333333333
BPNT1	-1.159875
CHRNA6	0.9115
C1orf173	4.0081
PLD2	0.2195
ORC1L	-3.51275
SASH1	1.95425
CDC14B	-0.43775
RLBP1L1	0.36325
LDLRAP1	-0.3742
NAT8B	1.00666666666667
HHEX	-0.32
LGALS7	0.45125
PLCH1	-0.502125
OR1M1	0.5625
PRAMEF16	0.039
HECTD1	0.0515
C14orf39	-0.277
TLN2	0.14
HDAC4	-0.9095
SYCP2L	-2.8055
GLRA1	0.107
RPS6	0.625375
hCG_1757335	0.271
KLHL1	-1.442
CTNNBIP1	0.637166666666667
SCAND2	0.107
HMGN2	-0.1145
YAF2	0.8215
BRPF1	-0.06925
LIAS	-0.86975
CTA-246H3.1	-1.17875
SAG	1.346
C20orf10	1.094
HNRNPA2B1	-0.8825
GADD45A	-1.03416666666667
MSH4	0.977
TMEM70	0.62575
HIST1H2AM	-0.45975
C19orf26	0.170666666666667
C1orf50	-0.084
GNG3	-0.16
FTO	0.564
CALCB	-0.6135
PPP3R1	-0.15625
C15orf42	-3.180625
CCNJ	-0.57275
GNAZ	0.128466666666667
PSD	-0.006
FAM57A	-1.023
STIM2	0.297666666666667
DHX8	-0.032
MOGAT3	-0.54975
UBE3B	0.446833333333333
PLAT	1.41783333333333
C6orf206	0.367
COPE	-0.4104
EIF3A	-0.9005
C1QL2	0.00325
IQCE	0.240916666666667
KIAA0182	-0.44325
SLC22A7	-0.2517
PPFIA2	-0.1615
ADAMTS15	0.5985
ODZ1	-0.937
THBS4	3.22483333333333
ARHGAP1	1.24575
B4GALNT3	-0.2425
FCHO1	-1.253
LOC440456	-0.03075
HOXD10	-0.0278333333333333
CXCR3	2.82616666666667
CHI3L2	2.522375
SRPX2	1.795
ZNF132	1.36016666666667
UBAC2	-0.2715
RPL32P3	-0.511
CBWD6	0.964
ST6GALNAC4	0.0935
KIAA0391	-0.2025
LOC388969	-0.77675
KRTAP5-8	0.555333333333333
ZNF786	-0.06325
LYVE1	4.27583333333333
GPR144	0.08525
APOH	-4.85975
TSC22D2	0.049
PLCD1	0.13825
FLG2	-0.0025
M-RIP	-0.1744
NDUFV1	-1.03725
POLDIP2	-0.732833333333333
RAB3GAP2	0.903166666666667
RPSAP15	-0.32825
CLEC7A	2.406625
HSPA14	-0.57725
TAAR5	0.25775
FAM132A	-0.343
C2orf43	-0.317
OR10V1	-0.034
SELPLG	1.23425
C1QTNF6	0.464166666666667
OPCML	0.8706
DTYMK	-1.439
ALDH16A1	-0.105625
F13B	-2.3865
MGC16169	0.0625
KIRREL2	-1.94866666666667
C14orf32	-0.0881666666666667
SLAIN2	0.7216
HSD3B2	0.177
AMMECR1L	-0.3709
LRRC37B	-0.68
HMG20A	-0.216333333333333
C22orf27	0.5817
FBXL22	-0.117
AP1B1	0.0373333333333333
TNKS1BP1	0.93975
CD74	4.223
HSPA12B	2.09833333333333
PLSCR1	1.52083333333333
SLC35E1	-0.555333333333333
FEZ1	-1.513
APOD	3.82825
C16orf44	-0.078
C1orf166	0.072
KCTD11	0.265
NELF	-1.42375
SRP54	-0.2985
MGC35361	0.394
GPR35	-1.008
NRGN	-1.02475
SIGLEC12	0.23675
SCN1B	0.17225
IFNW1	-0.049
STAR	-3.593
HLA-DQA2	3.05183333333333
RNASEH2B	-0.32225
TAAR2	0.2465
VAMP5	1.1065
TUBA1C	-1.28664285714286
PIK3R2	-0.485625
ARD1A	-0.353
EBF2	0.4375
CAMSAP1L1	0.445
CYP3A43	0.04875
AKR1B1	-1.25225
KIAA1729	-0.486125
KAL1	1.3086
CYBB	1.666625
UXS1	-0.474
LOC338579	0.4085
