Hybridization REF	TCGA-BH-A18U-01A-21R-A12D-07
PLXNB2	0.9145
ILDR1	-2.049
SLC15A3	2.5885
GAS2	-3.71483333333333
C20orf69	-0.92075
NUMB	-0.46475
TNIP1	-0.250625
MESP1	0.786333333333333
PSKH1	-0.0905
NSFL1C	0.8725
RHOG	-0.376
HEY1	-2.554
KNG1	-1.60557142857143
ITGAX	2.2407
LIN9	0.698166666666667
CANT1	0.3265
XRN1	0.0748571428571429
CCDC96	0.8412
HEATR6	-1.8925
GNG7	-1.17291666666667
RUNX2	1.1984375
SOX1	-0.568666666666667
FCRL5	0.7742
ZNF99	0.4095
FAM9A	-1.3225
SNX22	0.348
MBNL3	-3.5824
ODC1	-0.8457
ADORA2B	-1.93016666666667
NR2F6	0.01825
ZFYVE16	0.390944444444445
SYNJ2BP	-0.2109
POLE	-0.94175
E2F2	-0.41575
THRA	-0.127333333333333
PTGES2	-0.200833333333333
HIP1R	0.479
TMUB1	-1.297
ENO3	-2.41675
RSPH10B	-0.0025
CXorf39	1.20025
IRGC	0.604
GPR109B	-1.0075
FLJ13305	-1.464
LCE3A	0.1525
TNFRSF18	-1.05333333333333
DET1	0.3475
TRPM3	-0.242833333333333
C16orf79	-1.3045
FECH	0.1275
RAP2A	-0.633666666666667
CRIP1	1.592
AZIN1	1.47475
SLC7A7	3.96675
IL10RA	0.871
TMEM64	-3.13075
CDC42EP4	1.1658
C16orf58	0.2613
ARG2	-1.3245
POU5F1P4	-5.31575
FAM62B	-0.3115
DNAH8	-1.1729
ASH2L	0.297
TSLP	-4.5655
CNTNAP5	0.0533333333333333
TMEM16C	3.99225
IFNA14	-0.3975
SLC1A3	1.073375
CABYR	1.6275
BCL7B	-0.1826
NUDT13	-1.24166666666667
C13orf28	1.626
C1orf53	-0.286
ARL6IP4	0.2477
RPL35A	-0.0175
EMR3	0.86325
RAB40C	0.634916666666667
SLC41A1	-0.7065
LRCH1	-0.16925
LY6G5B	-0.59
FAM124A	-0.492642857142857
MGC10981	-4.41266666666667
CLIP3	-0.239
MAP4K2	0.343
CHIC1	-0.0605
SULF1	4.47316666666667
C20orf30	1.30385714285714
PRDM5	-1.87175
ELOVL1	0.155
C11orf48	0.362875
SLC39A10	-0.41025
KCNV1	0.12775
ACP1	-1.0045
ZMYM2	-0.82825
B3GNT6	0.0411666666666667
C9orf69	0.33175
C2orf15	1.43025
C20orf166	-0.566
HSP90AA6P	-1.1025
EDG7	-1.256
NEURL	2.264375
LPL	-0.0591666666666667
CLEC2D	0.0860769230769231
GRRP1	1.51433333333333
CD8B	-3.8422
HIST1H3D	-0.592333333333333
SLC6A12	0.8725
FAM27L	0.13
CD84	1.8823
RASA1	0.049
PHKG1	0.312
MAGEA11	-1.493
IMPA1	-0.2072
NPM3	-0.958
RARRES1	3.26475
SH3BP1	-0.02575
B3GNTL1	-0.566
ARPC5L	0.3435
KLHL26	0.92075
SIM2	0.850875
GJC1	0.325
C20orf194	-0.7285
EXO1	-0.76775
SLC2A2	-2.82383333333333
LOC285074	-0.95625
LRG1	-0.59375
KIRREL	-0.529
PIK3R1	2.64835714285714
C4orf34	0.84875
MAF	-2.58411111111111
ADCY4	3.06033333333333
ZMIZ2	0.0406
SLC46A3	1.84966666666667
STAMBP	0.560833333333333
CCDC16	1.3615
MS4A12	0.4095
TCF20	1.2355
LRRC46	2.49125
C20orf152	0.526
MRPS6	-0.66475
ABCB11	0.2735
KCNC2	0.1222
CDH19	-3.37083333333333
C9orf123	-0.747833333333333
SSH3	1.052875
LDLRAD1	-2.4355
CCBE1	-1.029
ZNF135	-1.06975
TAAR1	0.877
WFDC12	1.0055
CCDC42	0.031
FLJ12529	0.33875
PER1	-1.105
TIMM50	-0.119666666666667
SMARCAD1	-0.7215
FAM26C	1.6715
TP53TG3	-2.0065
SH3RF1	1.142
LMCD1	4.98675
GPR63	-0.14
FLJ21986	-2.9665
AIFM3	0.59375
MICAL1	-1.0485
BLZF1	0.917
IQCA	0.529333333333333
PCDHGC3	-0.403
SAC	1.31025
BCL6B	1.77683333333333
DDO	0.83625
MARCO	4.10975
DCHS1	0.740833333333333
C1orf170	0.737666666666667
CD200R1	1.31233333333333
C22orf15	-0.224
SEPT11	0.2365
ADNP	0.21425
UST	-1.5898
C13orf34	-1.6075
RFFL	1.01792857142857
APBA3	0.566
C2orf60	0.341125
CUTL1	-0.8254
PMS1	-0.7315
ZNF689	-0.381
EIF3E	-0.0651666666666667
IL9	0.584333333333333
RPL31	0.244875
LY9	0.106666666666667
ATP2B3	0.3625
KDELR2	-0.155
TFCP2	0.920875
NLRP12	0.4235
FLJ45422	-0.99725
TLE4	-1.3736
ZNF570	0.906
FLJ43806	-0.2575
TLK2	0.994625
CIR	0.81675
MARS2	0.6675
COL24A1	0.16325
SDF2L1	-0.155
HIBADH	-0.0983333333333333
IGFBP3	-2.0165
C12orf23	0.17475
PSPC1	-0.00425
C20orf43	0.62075
TRAV20	1.6975
ARHGAP24	0.617875
KIAA1975	0.245
C1QA	3.4486
DNTT	-5.10566666666667
C10orf6	-0.27625
C11orf41	-0.50375
HNRPF	0.90425
COL11A1	6.40433333333333
UBAP2	-1.283
CDKN2AIPNL	0.0565
C20orf174	3.1205
SPRED2	0.72
PLA2G12A	-0.388833333333333
ICEBERG	-2.3965
SCN10A	0.4845
C11orf65	2.43175
GBP5	5.447
PITPNC1	-1.90483333333333
POU3F3	-1.2255
NCOA7	-0.558875
LIN7C	0.5644
LOC348840	-1.3775
NKX2-2	-3.5555
ANKRD13D	-0.29275
LOC123688	0.07525
FUT2	0.7945
TAAR8	0.842
FZD4	-0.45925
PNMA3	-1.14566666666667
OR4L1	0.684
WIT1	-0.0425
EXOC3L	1.858
ATPBD4	1.2769
KRBA1	-2.01475
UBXD6	-0.36
HOXB7	-1.04635714285714
C7orf23	-0.3585
UNQ338	-0.9695
STAB2	-0.216
CDC20B	0.86425
IRF9	2.638
CENTG1	0.460166666666667
TNPO2	-1.66525
MCPH1	0.134875
BMS1P5	-1.95725
SLC26A7	1.01575
HIST1H3J	0.44475
C9orf3	0.3881
LBH	0.76625
MYO1D	2.006875
PTDSS2	-0.63725
NFU1	-0.029
DEPDC4	-0.19725
WNT7B	2.0091
GLP2R	-0.529333333333333
SETD4	-0.4419
DYNLT3	-0.226
FKBP11	-1.6195
SESTD1	-0.4615
FLII	0.3445
RPS16	0.0105
CHPF	-0.174333333333333
CSNK2A1	0.839
SUMO1P1	0.7985
FKBP6	-0.685
ZNF214	0.6735
TWIST1	0.2755
DDX56	-1.10933333333333
TRAM1L1	1.4894
EPO	-0.923166666666667
MRPS18B	0.49325
ZNF682	0.684833333333333
RPL14	0.697333333333333
MAFF	-0.40875
LOC51136	0.64575
LY96	0.215
DDX20	-0.57775
ABTB1	0.311333333333333
ARL5A	-0.4326
CCT6A	0.662
HEPACAM	-1.44166666666667
EHHADH	-0.402166666666667
RBAK	-1.4655
CGB1	-0.2785
ITGB5	0.3011
YIPF3	-0.09275
FKBP2	-0.087
NR1D1	-0.5757
TMEM110	1.2655
NEK2	0.89
PRAMEF8	-3.32575
C20orf52	-0.3435
PCDHGA3	-1.902
VWA3B	0.58225
NDUFA5	0.177
THAP9	1.407
FLVCR2	0.339166666666667
AP1S1	-0.3225
SMAD6	-1.23225
SAV1	-0.225875
SAT1	1.303875
ZNF251	1.44725
ADAMTS7	-0.3325
RPP38	0.1785
C1orf211	-0.939
YPEL2	0.3703
RBMS1	-0.14575
ZNF445	-0.605166666666667
NRXN2	-0.3545
PGBD4	-0.147625
UGT2B28	-3.15525
WBSCR16	-1.1441
NLRC3	-0.089125
ASTL	0.3285
ST6GALNAC1	-4.05075
ZADH2	-1.122375
MLLT4	0.106916666666667
ARL6	1.4115
MEF2C	-0.69475
CBFA2T3	-4.0935
AFF3	1.13678571428571
COG7	-0.0746666666666666
MYB	-1.29516666666667
PLXNA3	0.4005
XRCC2	-0.9525
MMS19	-0.836625
ST8SIA5	-1.080125
CHPT1	-0.971
KIAA1712	-0.4975
OR6X1	0.744
ACTR3	0.648625
UGCG	2.15116666666667
OR4P4	1.057
ZAP70	-3.18125
LPP	-0.1075
ZNF485	0.5705
PTPRCAP	-0.316
IL12RB1	0.687
ATRX	-0.5046
CHST8	-1.64675
C14orf109	0.05425
ARV1	1.4575
NMB	-1.28142857142857
COX5A	-1.12133333333333
EIF6	-0.22775
MPPED2	-1.66533333333333
SEMG1	-2.7315
CHRDL1	-0.715
TRAF3IP2	0.94475
WNK2	-0.778375
LILRA4	2.21466666666667
LAMA2	3.18625
PXT1	-0.5935
RLBP1	-4.15325
CD300C	0.9135
SLTM	-0.206375
FLJ10404	-0.7983125
APOBEC3D	0.948666666666667
RENBP	0.698666666666667
ATXN7L1	0.074875
NID1	0.55375
TUBGCP3	-0.6155
ITIH5	0.432611111111111
CCDC110	2.92475
C8A	-1.89725
MGC87042	0.9035
HOXC13	1.52275
TFDP2	-0.5275
HCP5	2.073625
POLI	-0.33675
UCN	-0.376166666666667
ZNF764	0.5965
C8orf45	-0.6835
FHL3	-1.283
SPATA5L1	-0.715
MMRN2	2.56683333333333
NDST1	0.256666666666667
COL20A1	-0.435
ZNF248	-0.6625
PELP1	-0.436
MBL2	-3.21483333333333
RNF41	0.11125
C5orf24	-0.31875
THOC5	-0.438625
SERINC3	0.658
RP11-151A6.2	0.93975
CDCP2	0.27275
HIST1H2AA	-0.291
C11orf75	0.2865
FKBP7	-0.35275
DDOST	-0.55425
GPNMB	1.50766666666667
TTF2	-1.52683333333333
KCNT1	0.272
SLC39A14	-1.202625
NGRN	0.8828
GPR137B	3.21775
MECP2	-0.92125
PSMA1	-1.0275
C16orf73	-3.22375
TMEM60	0.0386666666666667
CSN3	0.404
NOS1	0.400666666666667
RAB7L1	-0.207166666666667
YBX2	2.136
KIAA1166	-1.296125
FUBP3	1.2015
ABCG1	1.0985
ACACA	0.513583333333333
ARL11	0.3297
ATOH1	-0.5695
ODF1	0.273666666666667
CREB3L3	-2.3645
TMEM127	0.526357142857143
DSCAML1	2.0065
PLN	4.218
LYPLA1	0.597083333333334
PRDM9	-2.11675
SASP	0.6245
PLUNC	0.869666666666667
INTU	0.14625
HISPPD1	-0.29075
LNPEP	0.2455
YARS2	-0.978666666666667
APCDD1L	-2.4115
ZCCHC4	-0.0086
FBXO22	0.093
TTLL13	0.1025
ZNF669	-0.153833333333333
PTGDR	1.4875
DDX27	0.759
KIAA0409	-0.662166666666667
GJB6	0.063
ASB8	0.522
PLP2	-1.06166666666667
MEPE	0.29975
OR10J5	0.154
KRT222P	0.29475
COQ7	0.592166666666667
C1orf101	2.901
RERG	1.9896
CHMP5	1.624125
THAP11	0.031375
ZNF43	-0.1085
ZRANB3	-0.0536666666666667
KRT13	-0.577
MRPL19	-0.171625
RBBP9	0.962875
SPATA17	1.7535
BXDC5	0.566
PAFAH1B1	-0.25275
MAGEE1	-0.12375
OSTF1	0.11425
KIAA0323	-0.83025
TXNDC13	-1.201
CNTN4	1.87125
LCE1B	-0.7305
UNQ501	0.34425
ZNF154	0.50025
C3orf64	0.5285
SYT5	0.0646666666666667
PON1	1.3538
FLJ10357	-0.710375
ATP4A	-1.78
GNPDA1	0.129666666666667
MGAT1	0.419
C14orf121	0.108
SLC35B2	-0.64025
MIER3	-0.171
CHEK1	-1.02375
ZNF8	0.1745
TXNDC1	-0.512833333333333
CKB	-1.5829
RTN3	1.23535714285714
FZD2	-0.631333333333333
PART1	-1.547375
PSMB6	-0.277
PCDHB8	-1.4155
PHC3	0.3716
PPP1R8	-0.355666666666667
NOVA2	1.722
TNFRSF11B	-4.477375
GOLPH3	0.539833333333333
UBLCP1	0.34775
SUHW3	-1.119
TTLL1	2.1105
OPN4	0.6285
OR13G1	0.438
ZPBP2	0.54
HSD17B11	-1.598125
C9orf50	-0.143
DHDDS	0.0655714285714286
CTSW	0.8485
NEFM	-3.31416666666667
MRPL28	-0.19475
SYN1	-0.313833333333333
PIGV	0.272333333333333
ZIM2	-1.0335
APBB1	-0.461833333333333
SND1	-0.49525
C1orf123	-0.697666666666667
CHD3	-1.3345
BHLHB8	0.204
RNASE2	0.276
BCAP31	-0.457875
SLC25A44	0.841833333333333
CHD6	-0.6443
PIB5PA	2.87738461538462
SELS	0.625125
LOC541471	0.253625
FAT2	-0.3735
ZNF81	0.4535
OR4C16	0.6435
FLJ10081	-0.2136
LRRC4	-0.12175
CS	-0.0245
N4BP2	-3.483125
IGFBP7	1.307
ZNF318	-0.166583333333333
NDNL2	0.878625
ZNF609	-1.291
SIRT4	-0.49725
EXOSC10	-0.60575
ECE2	0.413363636363636
OVGP1	0.85525
GTPBP3	-0.40075
PACS2	-0.1307
C19orf36	-0.606833333333333
ARL4C	-1.17325
ATG4B	-0.490125
UBQLNL	0.47775
RHOXF2B	-4.2975
PLEKHG2	-1.335
GALR1	-0.3955
AQP4	0.277833333333333
HDAC7A	-1.31766666666667
DCUN1D3	0.29375
OR8A1	0.122
CCRN4L	0.259125
CBR4	-0.4975
KIFC1	-0.161833333333333
SLC7A14	-1.40616666666667
LHX5	0.683
TRPC7	0.17
LPXN	-0.195
SERPINA1	-2.15775
RPS13	0.5335
BPIL3	-1.022
PRKAA1	-1.3195
FADS2	2.9595
ENAH	1.3071875
PRO1768	null
APBA2BP	0.64825
LIPH	2.00516666666667
C3orf33	0.3365
RCC2	-0.817785714285714
ALDH1A2	-3.8372
RNF103	1.075
AHCY	0.119625
ALG12	0.9955
CCL17	1.6695
ZNF543	1.415
ESRRG	0.3174
CNGA1	0.1955
RDH5	-0.0631666666666667
OTX1	-1.0862
PTGFR	-2.33266666666667
CDR2	0.46725
SELE	5.54275
NLGN2	-1.14233333333333
EXOSC9	-0.7555
ZNF566	0.300333333333333
KLRC2	-4.7575
GPR12	0.52
KIAA0196	0.667
PDRG1	0.901
SSR3	0.463428571428571
MSI1	0.0305
CST9	0.319
CC2D1A	-0.279125
PLAGL1	-1.32433333333333
ZNF778	-0.9465
RNF2	0.623375
KLF6	-0.1515
THBD	0.964666666666666
tcag7.1314	0.68225
NR5A1	-0.0938333333333333
ABCD2	-0.568
DNAJC7	-0.54075
CLEC4C	1.596
TM2D3	0.826625
CCDC4	-0.5185
PLAC2	-0.82525
DCD	6.938
FAAH	0.847
POLA1	-1.25016666666667
TM7SF2	0.638375
FLJ39822	-0.877166666666667
FLOT2	-0.537125
MAP4K1	-0.654333333333333
SRP68	0.518
C21orf74	0.229
ARPC5	0.15025
LOC126075	1.8275
HECW2	0.6755
ZDHHC4	-1.244
ANKRD42	2.39
PDE9A	-1.55266666666667
ABCA8	-0.96725
NDUFS2	0.393
UBR5	0.697125
BTBD16	-3.041
LOC554174	0.7
ZNF20	0.1395
KIAA1843	0.764
WDR17	-1.41833333333333
C15orf33	0.6025
RNF113A	-0.8055
CAMKK1	-0.4336
CLCN2	0.027
ANXA6	-0.867
LOC340069	0.1785
EMID1	-0.298
DPM3	0.05475
ELA1	0.312
SLC25A13	-0.7431
KRT24	-0.35
SMPD1	-0.367
TH	0.078875
COL6A2	0.373357142857143
ANKS1B	1.45725
GPR126	-0.5345
ZC3H12A	0.795666666666667
TMEM47	0.861833333333333
C2orf51	0.0525
C1orf88	2.82783333333333
HSF2BP	1.49775
AKAP10	-0.08975
RPAP3	0.408
KLHDC8B	0.308375
STOM	1.1987
MUPCDH	-0.047
C10orf72	-0.158142857142857
PLEKHA3	1.14691666666667
TCP11L1	0.8675
CWF19L1	0.835125
SPEF1	2.31138461538461
YSK4	0.5615
ELN	1.037
SAMD8	0.657833333333333
MPI	-0.622166666666667
MEPCE	-0.7185
ABCC3	0.269625
NANOGP1	-3.308
KCNK17	0.588
HLA-DMB	4.28666666666667
RRAGA	0.204
ANGEL1	-0.5305
RBM32B	0.5075
CPN1	-3.15325
MGC52282	0.0798
HLA-A	1.40391666666667
OR9G4	0.348
EDNRB	-2.14175
SCD	1.41835714285714
C14orf80	-0.413333333333333
BAGE2	-1.6065
RABL4	1.29033333333333
RCVRN	1.5395
SHANK1	0.333
NLRP7	-1.8465
CD226	0.389
STAT3	1.2709375
SYNJ2	-1.5153
TPCN2	-0.5255
WDR36	-0.35475
MBD4	0.65075
ROBO1	2.7128
ST3GAL6	-2.3805
SLAMF8	3.66233333333333
ATN1	-0.45
GPR141	0.61075
KRT36	0.367
TPH1	0.2945
DDX52	0.06525
ZSCAN29	0.0586666666666667
TRPT1	0.3945
DPEP3	0.55575
DENND4A	-0.708
TSPAN16	-1.7435
PTCHD2	0.56
LOC145814	0.322
CAP1	0.252166666666667
EIF5A2	-0.9315
NT5DC3	-1.3875
SEPT9	-0.974875
SEZ6L2	-0.743375
EGFLAM	2.81625
VPS11	0.592125
NDUFB5	0.881666666666667
CIDEA	1.40533333333333
IER5L	1.0145
N6AMT1	0.754
FAM83C	-0.4225
OXR1	-0.137416666666667
IRX1	-0.957
DGKB	-1.83475
GCN5L2	-1.2055
MIR16	1.23675
FBXW9	0.92825
WDR4	-0.650166666666667
PDC	-0.7155
VPS33B	-0.506
HEXB	0.41
FLJ32214	-0.011
TCEB3	-0.67575
CRLF1	-4.46675
ABI3BP	-1.026
C8orf22	-4.13275
PYCR1	-0.753375
KIAA1706	-0.1025
CDK5R2	0.229625
WAS	0.487
C12orf60	0.81575
CCBL2	-0.43725
MADD	-0.4495
C5orf34	-0.211
WDR42A	0.8617
KLF12	-2.526125
HSPA1A	2.7265
ITM2C	-1.57225
DAPK2	2.48383333333333
LOC442590	0.3705
SUMF2	1.006375
CENPA	-0.547
TMED5	-0.32475
CDH6	-0.9483
BRP44	1.2525
THG1L	0.40525
GABRA2	-3.379
C14orf166	-0.63275
MYL1	-1.63766666666667
TNFSF18	-1.528
PAP2D	-1.486
PPIB	-0.884
KLHL4	-0.628125
SFN	0.1685
CCDC127	0.786
FRAP1	-0.2055
GOLGA5	0.05525
SDCCAG1	-1.221
MGC21675	-0.463166666666667
C10orf95	-0.813
KIAA1345	-1.3065
C1orf163	-1.602
LACE1	-0.763833333333333
OR10K2	0.478
CENPN	-1.189
TMED2	1.10175
UGT1A6	-0.1215
ANG	-1.24175
U2AF1	-1.01
CASC2	0.763
NMT2	-0.6775
OSGEPL1	1.28975
DFNB31	-0.2495
SLC6A20	0.683375
DKC1	-0.8955
FXYD4	-1.0345
WDR64	0.839666666666667
MGC5590	0.46
CREBZF	0.7
DAZ1	0.12425
PRPSAP1	-0.6025
GCHFR	-0.088
TTC7A	-0.936
LOC196993	1.08875
UBD	1.3175
S100A1	0.215875
RPL6	1.55633333333333
DNAJB6	0.2063
NAGS	0.4413
C2orf58	0.6785
KERA	1.23766666666667
MT1X	-1.0097
UBE2B	0.9866
KEAP1	-0.2415
MST1	-2.836375
OMA1	0.396
ABLIM2	0.558
BCL2L13	0.35775
JAZF1	-0.582333333333333
TMEM63B	0.52
S100A8	4.2615
ARFIP2	0.1715
UROS	0.735
KHDRBS2	-3.413
POLQ	-1.2695
SOAT1	-0.80875
SPAG4	-0.2705
MRPS30	-0.375666666666667
LOC494141	-0.98
OR2T11	0.4205
ORAOV1	0.3294
ZNF184	0.657333333333333
TCEB3B	0.1215
ADAM21	1.172
GDPD1	1.416
SPINLW1	-0.56
PRR14	0.4445
KCTD9	-1.2533
NUDT3	0.92125
KIAA1822	0.7264
HIST1H4K	1.1185
DFNA5	-1.574
GABPA	-0.53225
C14orf44	-0.48825
POLB	0.171125
PTAR1	-0.319
SEC31A	1.5038
TRIM58	-4.58875
TAS2R14	-0.564
VPS8	0.733
H1F0	1.839
PRKCB1	-3.56116666666667
UGT2A1	0.4095
TOR1B	-0.24325
LSS	-1.46558333333333
C2orf19	0.2645
HNRNPC	-0.0529285714285714
TMEM100	-2.28383333333333
LOC116349	0.96075
OR51M1	0.3745
CCDC142	-0.8155
ISG15	2.1393125
ZCCHC14	-0.482375
CREBL2	0.581125
TGDS	-1.7325
DC2	-0.943
CACNA2D3	-2.07878571428571
ZNF429	-1.11275
LYPD6	0.172666666666667
SUCLG1	-0.0461666666666667
OR51I1	-0.488
MAGEH1	0.57225
PRPF40A	-0.981
SMR3A	0.7485
SPINK2	1.79925
THAP2	0.045625
NPY5R	-1.304875
IRF4	-1.7865
SPESP1	-2.08916666666667
OR10S1	0.6915
DTD1	-0.226
TUBE1	0.78475
DDX19A	-0.7215
PDPN	-0.217
TMEM34	-0.36125
MGAM	0.98
COL3A1	5.56016666666667
GFM2	0.2766
OR5A2	-0.0245
PSG9	-0.15
ARHGEF11	0.4825
IVNS1ABP	-0.559625
SIGIRR	0.32925
DUSP19	-0.264125
DNAJC14	0.9648
ACSS1	1.766
IL1RAPL2	0.506
C4orf30	-1.8805
SEPT4	1.50175
LANCL3	-2.38825
SPAG17	2.13633333333333
PRDX3	1.2335
HNF1A	-1.827375
P4HA2	0.025125
RFWD3	-1.73333333333333
MOV10	-1.22175
DNAJA5	-0.160357142857143
LOC729440	0.34325
LOC200383	1.901125
SMC2	-0.65075
MIXL1	-1.08883333333333
TMEM9	0.294
FAM86A	0.83
ZNF174	0.7476
MYH14	-1.956
CCR8	0.61025
VPS37C	1.45383333333333
GPATCH1	0.154666666666667
B3GNT8	1.8885
TBX4	0.268666666666667
CNR2	0.103333333333333
PCDH1	1.4415
C5orf29	2.922
OCIAD2	0.07275
PLCG2	0.17775
KIAA0247	1.35325
HRH3	0.1734
CAPN13	4.471625
CCR1	0.0878
MGC15523	-0.7545
UVRAG	0.731833333333333
DNAJA2	0.5685
ITGA2B	-0.400833333333333
CLDN5	2.6745
PTPRN2	-2.52328571428571
ZNF512	-0.141166666666667
PSAP	0.828928571428572
CCDC140	-2.095
LRRC55	0.46875
CYP26C1	0.1145
C8orf47	-2.5655
LYN	-0.28275
DUSP6	0.735
TGFB3	2.58926666666667
ELK1	-0.2691
PCDH11Y	-0.1462
HGD	-2.8495
C17orf58	1.16125
MYO3A	0.774
SERPINE2	-4.6385
AARSD1	-0.567125
C14orf73	-0.80375
ADAM33	0.11225
ZNF491	0.2055
MAPK6	-0.953333333333333
TCN1	-1.09
SLC24A6	0.039
UBE2R2	-0.6885
H1FNT	0.11625
TATDN2	0.0376666666666667
LILRB1	1.627
P2RY5	0.8355
NUCB2	0.53825
C2orf37	0.96175
SNX27	0.238666666666667
MTA3	-0.018125
FOXO4	0.520125
ID4	-1.07533333333333
SOX5	-3.2225
PXMP3	1.276125
OR52M1	0.1935
SFT2D3	0.578125
INA	-3.406
MCOLN1	-0.015
NFIX	-2.0824
CLEC14A	5.08133333333333
HIBCH	0.749666666666667
PLA2G5	1.62575
TIMM10	1.067
MED17	0.483
COL4A4	-1.692
TPP1	0.265
GJA3	-0.228833333333333
TMPRSS5	-1.176
AADACL3	0.7905
DNMBP	-2.3775
ENPP5	1.96683333333333
NQO1	0.0205
ZSCAN2	0.15375
SEC24C	0.106666666666667
GTF2A1L	1.027
AXIN2	-1.3505
FAM33A	-0.33925
C16orf13	-0.35225
SPNS2	0.48525
TAF1	-1.34475
AP1G2	-0.658333333333333
RBM42	-0.339666666666667
HCN2	-0.584166666666667
EFHB	-0.0146666666666667
RUSC1	0.0663333333333333
GRIK5	0.256
USP21	0.186333333333333
ATAD3C	-0.599
ORMDL2	0.634125
PRSS7	-2.59425
PSAT1	-2.113
FLJ13195	0.0178333333333333
TBC1D1	-0.394166666666667
IFNG	4.5175
OTOS	0.367833333333333
ZNF773	-1.71633333333333
EMD	-0.8875
RETN	1.1025
CCL8	5.11
APH1A	0.594625
COX18	-0.16
GTF2IRD2	-1.0675
CCDC82	-0.86325
PAFAH2	0.6426
NPEPL1	-0.334
RP11-114G1.1	0.587
TP53INP1	0.694125
ZNF300	-1.35883333333333
FOXL2	-3.21825
LARP2	0.492916666666667
LATS1	-0.22825
HTR6	1.0575
SPOCK2	0.201666666666667
RNF144B	4.462
HTATIP2	0.82625
MGC10334	-0.55725
CENTA2	2.25216666666667
FGF2	-2.302
FXYD7	0.25725
PHYHIPL	-3.057375
GPR34	5.4335
DDX6	-0.834166666666667
OR10W1	0.35
LHFPL1	-0.29
ZNF313	0.623714285714286
VPS28	1.231
AP3M1	0.8257
AKR1CL2	0.29275
TRAF4	-0.54925
OR2B11	0.5625
C19orf12	0.035
AKAP9	-0.099
C1orf62	1.45825
SLC20A1	-0.6026
FAM112A	0.90725
LDB2	0.549375
MRPS23	0.7385
KLK5	0.027125
SPTB	-0.7984
EFEMP2	0.16375
EFNB2	-0.0335
PCM1	0.730785714285714
NMNAT3	3.885375
TSG101	1.39066666666667
C8orf40	-0.607
NOB1	-1.73325
ABHD3	-1.40075
GTF3C4	-0.49075
PIGN	0.956
GALNTL1	-1.11675
AEBP1	2.0485
OR9Q1	0.502
ANKRD2	0.48325
CCL28	-1.22475
TRIM38	0.2825
TMCC1	0.4545
SMG5	-0.3895
LRRC7	-0.6575
NCAPD2	-1.47383333333333
C6orf153	-0.02325
C1orf74	0.822
OTUD6A	0.153
DCP2	-0.00566666666666668
TMEM24	0.6555
RPL18	0.228166666666667
TMEM177	-0.148
LRRC37A3	-0.8975
C1D	-1.00966666666667
LDHC	2.60725
UBE4B	0.186166666666667
NIT1	0.919875
BTN3A3	0.61475
RASD1	-0.23825
COMMD3	1.73575
SHFM1	-0.719
BIRC8	0.16075
DUT	-0.6785
C12orf51	-1.2485
LRRC59	-0.618
LY6H	-0.34675
WDR22	-0.270666666666667
EDEM1	-0.173642857142857
ADH1A	2.676
PANX2	-0.8536
CYP11B1	0.89575
CDC73	0.41275
GPR172A	0.3175
GSTM3	0.572230769230769
KCNA5	-0.1855
SERAC1	0.876833333333333
NFATC2	0.3315
ANAPC5	-0.2706
C15orf24	0.45125
NFATC2IP	-0.17275
TNRC6C	0.424666666666667
MGC102966	-1.082875
FGD5	0.497833333333333
MED9	0.5365
RAB13	0.3545
C15orf49	0.00950000000000001
CRYGS	-0.361
C12orf53	-1.358
LOC283693	0.1095
COX6B2	-0.510625
PHF14	-0.147375
FAM3A	-0.75225
RPL13	-0.8421
PRDX2	-0.1781
FLJ34047	-2.52275
PRMT3	1.10975
KCTD19	-2.2835
TRIM10	-0.494833333333333
MGC26597	0.338166666666667
GCNT4	0.29325
GPRASP1	-0.9525
CDKN1C	-1.63775
RHBDL2	0.0603
HSPH1	-0.45925
AQP1	2.572375
COL17A1	-2.6288
GFAP	0.390625
CDC16	-0.34475
KIAA1614	-0.384
C6orf118	-0.4468
ZSWIM5	-3.38325
FAM83F	3.1425
LYNX1	0.64725
SYNPR	-1.43825
XG	3.31133333333333
PRSS16	-1.136625
KIF13B	1.67764285714286
PCDH9	-2.151
HIST1H2AH	1.3105
RBM18	0.16225
ZNF626	1.35575
HEXIM2	0.378666666666667
ITFG1	0.2485
TUBG2	0.114
SFRS7	0.135166666666667
C9orf14	0.078
EXTL1	-1.29225
GBP3	0.636666666666667
WDR5	-0.126
RARG	-0.180833333333333
MYO7A	0.192375
CECR6	0.938
C13orf3	-0.64075
SFRS18	-1.9615
ACVR1B	0.0556666666666667
PSMD1	-0.2297
C7orf31	-0.796333333333333
ILVBL	0.18675
IFNGR1	0.96825
RNF186	-0.2165
NOL9	-1.01725
MAGEL2	-0.149
SLC29A2	0.2395
NHSL1	-0.94925
RBMX	0.011
PSORS1C2	0.224
RAD51L3	0.0298333333333333
LCN6	1.20025
ORAI2	-1.633
BRUNOL6	-0.4407
OR4K5	0.131
CDC123	-0.228375
MSLN	-2.5465
WWTR1	0.277
ZNF700	-1.97483333333333
COBL	-0.76825
PPP1R16B	-0.62975
GAS7	-1.0911
MDN1	-0.771125
HAAO	0.2715
C9orf68	0.30825
TNFAIP2	0.98275
FOXN1	0.5605
hCG_2033311	-0.803166666666667
ATP6V0D2	1.0566
RPL41	0.6915
SLC38A1	0.696
ARHGAP6	-1.78075
