Hybridization REF	TCGA-AR-A1AI-01A-11R-A12P-07
GAS2L2	-0.0454
ADH4	-5.8525
GRPR	-0.852
FBXL17	1.56675
ZBTB10	1.45483333333333
Gcom1	0.271777777777778
HTRA1	-0.7304
ZNF585A	0.4495
SLC26A2	-1.00176923076923
OTOP3	0.744666666666667
WISP1	1.39011111111111
ATP2B4	-0.779666666666667
FLJ10769	-0.5355
CRAMP1L	0.381
CHST12	-1.088
RAB22A	0.55125
TARDBP	0.0335000000000001
STAU1	0.47975
CRB3	1.91333333333333
MIG7	-1.551
CHMP1A	0.365
ZNF160	-0.67525
B3GALT6	-0.285125
BARX1	-1.92466666666667
C6orf167	0.3085625
NXNL1	0.7055
DHX29	-0.536375
HADHB	0.62525
PLXNB2	0.163
ILDR1	-1.58325
SLC15A3	3.10225
GAS2	-6.1642
C20orf69	-0.24
NUMB	-0.1255
TNIP1	0.758
MESP1	-0.506166666666667
PSKH1	0.33575
NSFL1C	0.446625
RHOG	0.81975
HEY1	-3.86016666666667
KNG1	-3.10771428571429
ITGAX	2.5954
LIN9	0.221
CANT1	0.532875
XRN1	0.747714285714286
CCDC96	-0.647222222222222
HEATR6	-2.11183333333333
GNG7	0.73975
RUNX2	1.239875
SOX1	0.8322
FCRL5	2.6805
ZNF99	-0.02125
FAM9A	1.817
SNX22	0.515166666666667
MBNL3	-0.408166666666667
ODC1	-1.0642
ADORA2B	-1.51733333333333
NR2F6	0.212
ZFYVE16	-1.14438888888889
SYNJ2BP	-0.6827
POLE	-0.656
E2F2	-0.386125
THRA	-1.35816666666667
PTGES2	-0.828833333333333
HIP1R	0.167833333333333
TMUB1	-0.399166666666667
ENO3	-2.94275
RSPH10B	1.311
CXorf39	1.509875
IRGC	0.10925
GPR109B	0.586
FLJ13305	-0.608
LCE3A	0.1665
TNFRSF18	-0.450666666666667
DET1	-0.9845
TRPM3	-1.04666666666667
C16orf79	-1.191
FECH	-0.0573333333333333
RAP2A	1.0895
CRIP1	0.485166666666667
AZIN1	0.695875
SLC7A7	4.26725
IL10RA	1.6102
TMEM64	-3.54275
CDC42EP4	2.8642
C16orf58	-0.0371
ARG2	-1.3005
POU5F1P4	-4.46125
FAM62B	0.68275
DNAH8	-2.3618
ASH2L	0.605625
TSLP	-5.6015
CNTNAP5	0.1498
TMEM16C	0.66825
IFNA14	-0.4815
SLC1A3	1.18775
CABYR	1.6675
BCL7B	0.4094
NUDT13	-1.3455
C13orf28	-0.835333333333333
C1orf53	-0.91
ARL6IP4	-0.1626
RPL35A	0.6075
EMR3	-0.129
RAB40C	0.733166666666667
SLC41A1	0.434
LRCH1	-0.0465
LY6G5B	-0.3065
FAM124A	-0.129785714285714
MGC10981	0.44
CLIP3	1.6996
MAP4K2	0.0986666666666667
CHIC1	0.052
SULF1	2.65166666666667
C20orf30	-0.000571428571428576
PRDM5	-2.2195
ELOVL1	0.1685
C11orf48	-0.0275
SLC39A10	-0.70125
KCNV1	-0.69075
ACP1	-0.855333333333333
ZMYM2	-0.072375
B3GNT6	0.0708
C9orf69	-1.05725
C2orf15	-0.22675
C20orf166	null
HSP90AA6P	0.444
EDG7	2.7065
NEURL	2.089125
LPL	3.16683333333333
CLEC2D	-0.0900714285714286
GRRP1	0.971833333333333
CD8B	-1.4828
HIST1H3D	0.136833333333333
SLC6A12	1.71175
FAM27L	-0.281
CD84	3.2162
RASA1	-0.7695
PHKG1	-0.0115
MAGEA11	-2.507
IMPA1	-0.1269
NPM3	0.242
RARRES1	6.71975
SH3BP1	0.845125
B3GNTL1	0.1265
ARPC5L	-0.116
KLHL26	0.4735
SIM2	-0.87125
GJC1	0.7215
C20orf194	0.53475
EXO1	-0.613
SLC2A2	-3.40983333333333
LOC285074	-0.4375
LRG1	-2.773
KIRREL	-0.774
PIK3R1	0.692923076923077
C4orf34	-1.70575
MAF	-1.11844444444444
ADCY4	2.9345
ZMIZ2	0.9513
SLC46A3	0.817333333333333
STAMBP	0.3465
CCDC16	0.4145
MS4A12	0.489
TCF20	0.37875
LRRC46	0.00950000000000002
C20orf152	0.27475
MRPS6	-0.353875
ABCB11	1.221
KCNC2	-0.3426
CDH19	-4.12166666666667
C9orf123	-0.5495
SSH3	-1.106625
LDLRAD1	-3.90875
CCBE1	-1.10025
ZNF135	0.79325
TAAR1	1.3
WFDC12	0.265
CCDC42	1.07033333333333
FLJ12529	0.29625
PER1	-0.298166666666667
TIMM50	0.0231666666666667
SMARCAD1	0.2175
FAM26C	-0.2575
TP53TG3	-3.34966666666667
SH3RF1	1.831
LMCD1	1.03125
GPR63	-0.9175
FLJ21986	-2.136
AIFM3	-0.3275
MICAL1	0.782
BLZF1	0.296333333333333
IQCA	2.79716666666667
PCDHGC3	-0.0700000000000001
SAC	-0.24575
BCL6B	0.449166666666667
DDO	-0.42725
MARCO	4.2505
DCHS1	-0.465666666666667
C1orf170	-1.67383333333333
CD200R1	2.72433333333333
C22orf15	-0.469
SEPT11	1.08383333333333
ADNP	0.6455
UST	0.2963
C13orf34	-1.47683333333333
RFFL	0.227928571428571
APBA3	1.204
C2orf60	-0.864125
CUTL1	-0.1147
PMS1	0.259375
ZNF689	-0.61
EIF3E	-0.332666666666667
IL9	0.682333333333333
RPL31	0.209375
LY9	2.62016666666667
ATP2B3	0.0835
KDELR2	0.384333333333333
TFCP2	0.041
NLRP12	-0.151875
FLJ45422	-0.07675
TLE4	0.8488
ZNF570	1.049
FLJ43806	-0.31
TLK2	0.068875
CIR	0.34225
MARS2	1.2825
COL24A1	0.73175
SDF2L1	0.0835
HIBADH	-0.438
IGFBP3	-2.57421428571429
C12orf23	-0.339875
PSPC1	0.219
C20orf43	0.3495
TRAV20	-0.284
ARHGAP24	2.074875
KIAA1975	-1.575875
C1QA	3.8482
DNTT	-5.06983333333333
C10orf6	0.604916666666667
C11orf41	2.364
HNRPF	0.7985
COL11A1	4.4705
UBAP2	-0.407666666666667
CDKN2AIPNL	-0.7245
C20orf174	5.6365
SPRED2	-0.99
PLA2G12A	0.0681666666666667
ICEBERG	-1.56233333333333
SCN10A	0.5945
C11orf65	-0.63375
GBP5	5.34475
PITPNC1	-1.1195
POU3F3	1.8795
NCOA7	3.1195
LIN7C	1.3925
LOC348840	-1.6855
NKX2-2	-3.52025
ANKRD13D	0.10225
LOC123688	-0.425
FUT2	2.474
TAAR8	0.726
FZD4	-2.15283333333333
PNMA3	1.20533333333333
OR4L1	0.9515
WIT1	-3.24275
EXOC3L	1.35375
ATPBD4	-0.2863
KRBA1	-0.02075
UBXD6	-1.09575
HOXB7	-2.12471428571429
C7orf23	-1.0545
UNQ338	1.72925
STAB2	-0.6625
CDC20B	-1.042
IRF9	1.64725
CENTG1	0.486666666666667
TNPO2	-0.28175
MCPH1	1.07875
BMS1P5	-2.13225
SLC26A7	0.31475
HIST1H3J	0.7145
C9orf3	-0.8218
LBH	1.55925
MYO1D	0.8335
PTDSS2	-0.4055
NFU1	0.0865
DEPDC4	-1.5295
WNT7B	1.3499
GLP2R	-0.574333333333333
SETD4	-0.326
DYNLT3	-0.523
FKBP11	0.7635
SESTD1	1.382
FLII	-0.00974999999999999
RPS16	0.1048
CHPF	-0.0675
CSNK2A1	1.03466666666667
SUMO1P1	-0.1505
FKBP6	0.333
ZNF214	-2.90783333333333
TWIST1	-0.669333333333333
DDX56	-1.31033333333333
TRAM1L1	-0.9698
EPO	-3.02933333333333
MRPS18B	-1.0835
ZNF682	-1.042
RPL14	-0.677166666666667
MAFF	0.69125
LOC51136	-0.468625
LY96	0.1305
DDX20	0.39475
ABTB1	0.673333333333333
ARL5A	0.4056
CCT6A	-1.07525
HEPACAM	-0.899333333333333
EHHADH	0.932833333333333
RBAK	-0.069
CGB1	0.3265
ITGB5	-0.6836
YIPF3	0.67425
FKBP2	-0.023
NR1D1	-1.0447
TMEM110	1.045
NEK2	-0.714833333333333
PRAMEF8	-3.444
C20orf52	0.315333333333333
PCDHGA3	-0.7775
VWA3B	-0.239
NDUFA5	0.042375
THAP9	0.72575
FLVCR2	1.064
AP1S1	-1.090875
SMAD6	-2.1615
SAV1	1.288
SAT1	0.8185
ZNF251	0.97375
ADAMTS7	0.8353
RPP38	1.07475
C1orf211	-0.983
YPEL2	0.41775
RBMS1	0.68275
ZNF445	-1.63716666666667
NRXN2	-0.228
PGBD4	-1.0785
UGT2B28	-0.75025
WBSCR16	-0.4651
NLRC3	1.12175
ASTL	0.1895
ST6GALNAC1	-3.921
ZADH2	-0.268375
MLLT4	1.31133333333333
ARL6	0.347833333333333
MEF2C	-0.684
CBFA2T3	-2.889
AFF3	-0.966
COG7	-0.15
MYB	-2.41583333333333
PLXNA3	0.753
XRCC2	0.00500000000000001
MMS19	0.18425
ST8SIA5	-1.284875
CHPT1	-0.91
KIAA1712	-1.084
OR6X1	2.5105
ACTR3	1.137875
UGCG	-0.418
OR4P4	-0.6115
ZAP70	-1.5785
LPP	1.638
ZNF485	0.272
PTPRCAP	1.56825
IL12RB1	1.65825
ATRX	0.1633
CHST8	2.63325
C14orf109	-0.09925
ARV1	0.0645
NMB	0.666285714285714
COX5A	-0.315166666666667
EIF6	-0.3225
MPPED2	-4.28083333333333
SEMG1	-2.8475
CHRDL1	3.0875
TRAF3IP2	1.76675
WNK2	-0.028875
LILRA4	3.23516666666667
LAMA2	2.91325
PXT1	0.057
RLBP1	-1.69675
CD300C	1.4175
SLTM	-0.799875
FLJ10404	-0.4865
APOBEC3D	-2.89466666666667
RENBP	1.66466666666667
ATXN7L1	0.566125
NID1	-0.7285
TUBGCP3	-0.35525
ITIH5	0.5055
CCDC110	2.02475
C8A	-3.45975
MGC87042	-1.18975
HOXC13	-2.76425
TFDP2	0.696
HCP5	2.44975
POLI	-0.73625
UCN	-1.86183333333333
ZNF764	0.273666666666667
C8orf45	1.1855
FHL3	0.355
SPATA5L1	-0.596
MMRN2	2.76633333333333
NDST1	0.730166666666667
COL20A1	-0.542333333333333
ZNF248	-0.112833333333333
PELP1	0.0558333333333333
MBL2	-3.0808
RNF41	0.115875
C5orf24	0.73475
THOC5	0.172
SERINC3	-0.61725
RP11-151A6.2	0.1535
CDCP2	-0.861
HIST1H2AA	0.32925
C11orf75	0.6825
FKBP7	-0.6305
DDOST	0.75775
GPNMB	0.971833333333333
TTF2	-0.162166666666667
KCNT1	0.425166666666667
SLC39A14	0.00099999999999999
NGRN	-0.5923
GPR137B	1.401
MECP2	-0.085
PSMA1	0.157
C16orf73	-6.248
TMEM60	0.0966666666666667
CSN3	4.436
NOS1	0.4905
RAB7L1	0.721833333333333
YBX2	-0.1035
KIAA1166	0.6725
FUBP3	-0.254166666666667
ABCG1	0.008
ACACA	0.432083333333333
ARL11	0.7009
ATOH1	-1.047
ODF1	0.19475
CREB3L3	-1.24316666666667
TMEM127	0.925642857142857
DSCAML1	0.3085
PLN	2.3436
LYPLA1	0.265166666666667
PRDM9	-2.06933333333333
SASP	0.6005
PLUNC	0.4316
INTU	1.012
HISPPD1	-1.09325
LNPEP	0.166
YARS2	-0.221333333333333
APCDD1L	-0.0885
ZCCHC4	-1.3864
FBXO22	-0.491333333333333
TTLL13	-1.0655
ZNF669	-0.0461666666666667
PTGDR	2.76175
DDX27	-0.06325
KIAA0409	-0.9455
GJB6	2.7625
ASB8	0.357
PLP2	-0.004
MEPE	-0.26025
OR10J5	0.356
KRT222P	-1.366
COQ7	-0.381166666666667
C1orf101	0.716
RERG	-0.0848
CHMP5	-0.57575
THAP11	0.197375
ZNF43	-0.405
ZRANB3	-1.03666666666667
KRT13	1.7
MRPL19	0.31925
RBBP9	1.268375
SPATA17	-0.491875
BXDC5	-0.4045
PAFAH1B1	0.0768333333333333
MAGEE1	-0.2215
OSTF1	0.30025
KIAA0323	-0.559416666666667
TXNDC13	-0.970666666666667
CNTN4	0.17625
LCE1B	0.019
UNQ501	-1.44075
ZNF154	-0.1965
C3orf64	0.80925
SYT5	-0.3821
PON1	1.3398
FLJ10357	-1.45925
ATP4A	-1.329
GNPDA1	-0.4275
MGAT1	1.06383333333333
C14orf121	0.51625
SLC35B2	-0.80325
MIER3	-0.738833333333333
CHEK1	-0.583125
ZNF8	0.4795
TXNDC1	-0.861666666666667
CKB	-2.4586
RTN3	0.746071428571428
FZD2	-1.84266666666667
PART1	1.40625
PSMB6	-0.187
PCDHB8	-2.022
PHC3	0.0397
PPP1R8	-0.0206666666666667
NOVA2	1.52183333333333
TNFRSF11B	-4.2745
GOLPH3	2.29783333333333
UBLCP1	-0.4125
SUHW3	1.48125
TTLL1	-0.04525
OPN4	0.0475
OR13G1	0.1575
ZPBP2	-0.032
HSD17B11	-2.18
C9orf50	-0.8605
DHDDS	0.547071428571429
CTSW	3.0889
NEFM	-3.50216666666667
MRPL28	-0.00325
SYN1	0.746333333333333
PIGV	-1.888
ZIM2	-2.25875
APBB1	-0.122833333333333
SND1	-0.444
C1orf123	-0.157833333333333
CHD3	-0.25425
BHLHB8	0.5555
RNASE2	1.64433333333333
BCAP31	-0.471625
SLC25A44	0.8265
CHD6	-1.0031
PIB5PA	-0.912
SELS	-0.045625
LOC541471	-0.368125
FAT2	2.97
ZNF81	0.212
OR4C16	0.8165
FLJ10081	-1.223
LRRC4	-0.69225
CS	-0.151166666666667
N4BP2	-1.70575
IGFBP7	-0.0555
ZNF318	-0.380416666666667
NDNL2	0.0095
ZNF609	-0.390875
SIRT4	0.924
EXOSC10	0.5325
ECE2	0.862
OVGP1	0.01225
GTPBP3	-0.71075
PACS2	-0.1346
C19orf36	-0.930333333333333
ARL4C	0.118125
ATG4B	0.648625
UBQLNL	-0.91275
RHOXF2B	-4.1065
PLEKHG2	-0.866
GALR1	-1.243
AQP4	1.1302
HDAC7A	-0.837333333333333
DCUN1D3	0.52275
OR8A1	0.211
CCRN4L	2.672625
CBR4	-0.912166666666667
KIFC1	-1.01133333333333
SLC7A14	-1.6884
LHX5	0.8655
TRPC7	-0.0365
LPXN	0.2735
SERPINA1	-1.029125
RPS13	-0.7079
BPIL3	-0.014
PRKAA1	0.496
FADS2	1.313
ENAH	0.221625
PRO1768	-0.311
APBA2BP	-1.2755
LIPH	0.867
C3orf33	-0.144
RCC2	1.80742857142857
ALDH1A2	-3.7623
RNF103	0.82775
AHCY	-0.933125
ALG12	0.855
CCL17	3.597
ZNF543	0.400166666666667
ESRRG	1.3849
CNGA1	0.88575
RDH5	-0.923
OTX1	1.2297
PTGFR	-0.251
CDR2	0.2205
SELE	5.268
NLGN2	-0.869
EXOSC9	-0.63825
ZNF566	-0.186
KLRC2	-2.835
GPR12	0.724
KIAA0196	0.25875
PDRG1	0.7475
SSR3	0.0090714285714286
MSI1	0.1
CST9	-1.381
CC2D1A	0.3295
PLAGL1	1.08194444444444
ZNF778	0.9165
RNF2	0.194375
KLF6	0.852
THBD	0.527333333333333
tcag7.1314	1.0695
NR5A1	0.262166666666667
ABCD2	2.496
DNAJC7	-1.96675
CLEC4C	1.058
TM2D3	0.24425
CCDC4	-1.2765
PLAC2	-2.007
DCD	-0.3065
FAAH	0.427625
POLA1	-0.129
TM7SF2	-2.209
FLJ39822	-2.37666666666667
FLOT2	1.023625
MAP4K1	0.836666666666667
SRP68	0.719
C21orf74	-3.314
ARPC5	0.232
LOC126075	0.67875
HECW2	0.14
ZDHHC4	-0.7075
ANKRD42	0.2375
PDE9A	1.40166666666667
ABCA8	-1.67325
NDUFS2	-0.02625
UBR5	0.10725
BTBD16	-2.47725
LOC554174	0.6365
ZNF20	-0.048
KIAA1843	-0.588
WDR17	-1.657875
C15orf33	-0.03
RNF113A	-0.80675
CAMKK1	-0.9916
CLCN2	-1.27075
ANXA6	-0.224
LOC340069	-0.041
EMID1	2.58325
DPM3	0.7195
ELA1	-0.444
SLC25A13	0.1448
KRT24	-0.04725
SMPD1	-0.485
TH	0.383
COL6A2	0.830214285714286
ANKS1B	2.10725
GPR126	-0.0858
ZC3H12A	1.59966666666667
TMEM47	-1.52166666666667
C2orf51	-0.3032
C1orf88	2.694
HSF2BP	-0.72075
AKAP10	-0.1855
RPAP3	-0.303
KLHDC8B	0.25025
STOM	0.2807
MUPCDH	-0.47875
C10orf72	-1.37675
PLEKHA3	0.457166666666667
TCP11L1	1.24025
CWF19L1	0.6265
SPEF1	0.410230769230769
YSK4	-0.49175
ELN	0.3684
SAMD8	1.43966666666667
MPI	-1.4325
MEPCE	-0.1768
ABCC3	-1.276125
NANOGP1	-1.283
KCNK17	0.38125
HLA-DMB	4.34866666666667
RRAGA	-0.03075
ANGEL1	0.00125
RBM32B	0.7125
CPN1	-3.3195
MGC52282	-0.4706
HLA-A	2.50716666666667
OR9G4	0.6225
EDNRB	-3.79225
SCD	-2.58842857142857
C14orf80	-0.924833333333333
BAGE2	0.1065
RABL4	0.470666666666667
RCVRN	0.0605
SHANK1	0.642
NLRP7	-1.725
CD226	3.38
STAT3	1.8238125
SYNJ2	-0.2536
TPCN2	-0.271
WDR36	-0.95575
MBD4	0.6135
ROBO1	0.8239
ST3GAL6	-2.29575
SLAMF8	4.117
ATN1	0.534333333333333
GPR141	0.61225
KRT36	0.061
TPH1	1.518
DDX52	0.012
ZSCAN29	-0.0946666666666667
TRPT1	-0.8395
DPEP3	0.50575
DENND4A	-0.576
TSPAN16	-0.554
PTCHD2	0.301
LOC145814	1.2275
CAP1	0.829833333333333
EIF5A2	-0.5673
NT5DC3	-1.240875
SEPT9	-0.016
SEZ6L2	1.244
EGFLAM	4.577
VPS11	0.0275
NDUFB5	-0.122666666666667
CIDEA	-0.589333333333333
IER5L	0.4585
N6AMT1	-0.4335
FAM83C	-0.591
OXR1	0.516833333333333
IRX1	2.2625
DGKB	-1.93
GCN5L2	-1.3855
MIR16	0.273375
FBXW9	0.41975
WDR4	-0.2855
PDC	0.2675
VPS33B	-0.969
HEXB	-0.536
FLJ32214	0.15925
TCEB3	1.197
CRLF1	-2.76775
ABI3BP	0.087
C8orf22	-4.31525
PYCR1	-0.972125
KIAA1706	-0.233
CDK5R2	0.774
WAS	1.215
C12orf60	-0.938
CCBL2	0.181375
MADD	-0.543
C5orf34	-0.36225
WDR42A	0.1253
KLF12	-0.813875
HSPA1A	0.9955
ITM2C	-0.558166666666667
DAPK2	3.19183333333333
LOC442590	-0.056
SUMF2	-1.60725
CENPA	0.620538461538462
TMED5	0.533625
CDH6	-2.20155555555556
BRP44	1.57975
THG1L	-1.47325
GABRA2	-3.264
C14orf166	-0.21625
MYL1	-1.9955
TNFSF18	0.001
PAP2D	-1.72733333333333
PPIB	-0.98225
KLHL4	-2.208625
SFN	-0.899166666666667
CCDC127	0.78825
FRAP1	0.885
GOLGA5	0.247
SDCCAG1	-0.359375
MGC21675	-1.241
C10orf95	0.2715
KIAA1345	-1.35416666666667
C1orf163	0.1625
LACE1	0.579833333333333
OR10K2	-0.5075
CENPN	-0.79336
TMED2	0.67275
UGT1A6	-0.653
ANG	-1.8855
U2AF1	-0.778333333333333
CASC2	0.208333333333333
NMT2	1.63516666666667
OSGEPL1	-0.636625
DFNB31	-0.545
SLC6A20	-0.0111249999999999
DKC1	0.44525
FXYD4	-1.473
WDR64	0.75925
MGC5590	0.05
CREBZF	-1.54866666666667
DAZ1	-0.647333333333333
PRPSAP1	-0.47925
GCHFR	-1.064
TTC7A	0.402875
LOC196993	0.866
UBD	4.51266666666667
S100A1	1.32725
RPL6	-0.8195
DNAJB6	0.9758
NAGS	0.4164
C2orf58	-0.2455
KERA	0.656666666666667
MT1X	0.2529
UBE2B	0.5315
KEAP1	0.206
MST1	-2.57625
OMA1	0.3715
ABLIM2	0.473
BCL2L13	0.146916666666667
JAZF1	0.847166666666667
TMEM63B	0.00750000000000001
S100A8	5.2469
ARFIP2	-0.44625
UROS	0.69425
KHDRBS2	-1.647
POLQ	-1.30125
SOAT1	0.42075
SPAG4	-0.31675
MRPS30	-0.486833333333333
LOC494141	0.252
OR2T11	0.5525
ORAOV1	-0.8984
ZNF184	0.0763333333333334
TCEB3B	1.12316666666667
ADAM21	1.8255
GDPD1	-0.0705
SPINLW1	-0.541666666666667
PRR14	0.432666666666667
KCTD9	0.3579
NUDT3	0.246
KIAA1822	1.2471
HIST1H4K	1.4035
DFNA5	-1.392
GABPA	0.6645
C14orf44	-0.3445
POLB	0.968875
PTAR1	-1.3195
SEC31A	1.2082
TRIM58	-3.582
TAS2R14	-1.5965
VPS8	0.89975
H1F0	1.29016666666667
PRKCB1	-1.31933333333333
UGT2A1	0.6905
TOR1B	-0.563
LSS	-0.0159166666666667
C2orf19	0.867
HNRNPC	0.983785714285714
TMEM100	-3.26033333333333
LOC116349	0.30025
OR51M1	1.2825
CCDC142	-0.7305
ISG15	1.4386875
ZCCHC14	-0.21425
CREBL2	-0.058875
TGDS	-1.78175
DC2	0.197
CACNA2D3	-2.57157142857143
ZNF429	-1.228
LYPD6	-1.5175
SUCLG1	-0.0783333333333333
OR51I1	-1.461
MAGEH1	0.136
PRPF40A	0.309
SMR3A	2.5655
SPINK2	-0.92325
THAP2	-0.946
NPY5R	3.595625
IRF4	0.206875
SPESP1	-4.489
OR10S1	0.365
DTD1	0.62175
TUBE1	0.33625
DDX19A	-0.9555
PDPN	-2.46025
TMEM34	0.44575
MGAM	0.8215
COL3A1	4.91733333333333
GFM2	-1.0649
OR5A2	0.181
PSG9	-1.50425
ARHGEF11	0.4155
IVNS1ABP	-0.0779375
SIGIRR	-0.077
DUSP19	-0.102875
DNAJC14	-0.4299
ACSS1	0.753375
IL1RAPL2	0.904
C4orf30	-1.03225
SEPT4	0.85925
LANCL3	-2.45025
SPAG17	0.471
PRDX3	-0.255625
HNF1A	-1.7525
P4HA2	0.427875
RFWD3	0.167
MOV10	0.64875
DNAJA5	0.674071428571429
LOC729440	0.6615
LOC200383	0.888142857142857
SMC2	-0.424
MIXL1	-0.573833333333333
TMEM9	0.38675
FAM86A	0.812
ZNF174	0.4093
MYH14	-1.29225
CCR8	0.95575
VPS37C	-0.00783333333333333
GPATCH1	1.342
B3GNT8	0.927
TBX4	2.53575
CNR2	0.846833333333333
PCDH1	1.149
C5orf29	2.918625
OCIAD2	0.12225
PLCG2	2.1335
KIAA0247	0.998125
HRH3	-0.0111
CAPN13	1.87625
CCR1	0.09
MGC15523	-0.353823529411765
UVRAG	0.528166666666667
DNAJA2	0.200333333333333
ITGA2B	-0.313166666666667
CLDN5	2.3875
PTPRN2	-2.61415384615385
ZNF512	0.729666666666667
PSAP	1.68485714285714
CCDC140	-2.1955
LRRC55	-0.227333333333333
CYP26C1	-0.7985
C8orf47	1.98125
LYN	1.134625
DUSP6	-2.1685
TGFB3	1.3376
ELK1	0.3722
PCDH11Y	-0.8004
HGD	-4.533
C17orf58	-0.0255
MYO3A	-0.3755
SERPINE2	-5.892
AARSD1	-1.324
C14orf73	-1.0805
ADAM33	0.40925
ZNF491	-1.416
MAPK6	-0.222
TCN1	-1.6072
SLC24A6	0.6205
UBE2R2	-0.082
H1FNT	0.4785
TATDN2	0.1515
LILRB1	3.69375
P2RY5	0.53
NUCB2	-0.718
C2orf37	0.96025
SNX27	1.08983333333333
MTA3	-0.19975
FOXO4	0.637625
ID4	1.30716666666667
SOX5	-3.768
PXMP3	0.44125
OR52M1	0.2475
SFT2D3	-0.072
INA	-2.17683333333333
MCOLN1	1.1145
NFIX	0.3665
CLEC14A	4.4745
HIBCH	-0.778666666666667
PLA2G5	-0.245
TIMM10	0.0218333333333333
MED17	0.074
COL4A4	0.2905
TPP1	0.8175
GJA3	-1.933
TMPRSS5	-1.65775
AADACL3	0.3645
DNMBP	-1.23625
ENPP5	3.8115
NQO1	-2.548
ZSCAN2	-0.69775
SEC24C	0.0161666666666667
GTF2A1L	-1.507
AXIN2	-2.3195
FAM33A	-1.24958333333333
C16orf13	1.03575
SPNS2	1.13975
TAF1	-0.56025
AP1G2	-0.7835
RBM42	1.41533333333333
HCN2	1.57483333333333
EFHB	-0.277833333333333
RUSC1	0.588666666666667
GRIK5	-0.0025
USP21	1.12466666666667
ATAD3C	0.6235
ORMDL2	0.016875
PRSS7	-3.783
PSAT1	-1.596
FLJ13195	-1.35966666666667
TBC1D1	0.568166666666667
IFNG	6.596
OTOS	0.302166666666667
ZNF773	-0.297666666666667
EMD	-0.911
RETN	1.39725
CCL8	5.0645
APH1A	1.1875
COX18	-0.34575
GTF2IRD2	0.0995
CCDC82	-0.575083333333333
PAFAH2	0.7624
NPEPL1	-0.7427
RP11-114G1.1	1.7845
TP53INP1	1.045125
ZNF300	-3.36733333333333
FOXL2	-4.84525
LARP2	0.752166666666667
LATS1	0.25825
HTR6	0.4045
SPOCK2	2.32966666666667
RNF144B	3.21
HTATIP2	0.928
MGC10334	0.592666666666667
CENTA2	1.73416666666667
FGF2	0.25675
FXYD7	0.70025
PHYHIPL	-2.781625
GPR34	5.751
DDX6	-0.444166666666667
OR10W1	0.25
LHFPL1	0.418
ZNF313	-0.0952857142857143
VPS28	0.109
AP3M1	0.4357
AKR1CL2	2.97825
TRAF4	1.12
OR2B11	0.836
C19orf12	1.2595
AKAP9	0.5265
C1orf62	-0.428666666666667
SLC20A1	-1.7991
FAM112A	0.7925
LDB2	-0.5685
MRPS23	-1.224
KLK5	3.163875
SPTB	-0.6747
EFEMP2	-0.9765
EFNB2	1.094125
PCM1	-0.797071428571429
NMNAT3	1.907125
TSG101	0.698666666666667
C8orf40	-0.304333333333333
NOB1	-0.603
ABHD3	-0.29075
GTF3C4	0.182375
PIGN	1.264
GALNTL1	-2.30225
AEBP1	0.2875
OR9Q1	1.0005
ANKRD2	-0.3165
CCL28	-2.60525
TRIM38	1.36583333333333
TMCC1	1.73333333333333
SMG5	1.69775
LRRC7	-0.547
NCAPD2	-0.7765
C6orf153	0.2765
C1orf74	1.315
OTUD6A	0.358
DCP2	0.284
TMEM24	-1.0525
RPL18	-0.3585
TMEM177	-0.213
LRRC37A3	0.50925
C1D	-0.039
LDHC	2.59625
UBE4B	0.502
NIT1	-0.28225
BTN3A3	1.65025
RASD1	1.9655
COMMD3	0.38225
SHFM1	0.37575
BIRC8	-1.1145
DUT	-0.71775
C12orf51	-1.1605
LRRC59	0.554833333333333
LY6H	-0.34975
WDR22	-0.158083333333333
EDEM1	0.299
ADH1A	1.473
PANX2	0.4368
CYP11B1	1.298
CDC73	0.81325
GPR172A	0.53675
GSTM3	-0.532846153846154
KCNA5	0.30425
SERAC1	1.981
NFATC2	0.791
ANAPC5	-0.398
C15orf24	-0.555
NFATC2IP	0.11475
TNRC6C	-0.123666666666667
MGC102966	1.60825
FGD5	0.970833333333334
MED9	0.05625
RAB13	0.359333333333333
C15orf49	0.109
CRYGS	-1.3574
C12orf53	-1.9173
LOC283693	-0.7265
COX6B2	-0.0243750000000001
PHF14	0.329625
FAM3A	0.108
RPL13	-0.0847
PRDX2	0.1694
FLJ34047	-2.8355
PRMT3	0.215
KCTD19	-3.2445
TRIM10	-0.483666666666667
MGC26597	0.5792
GCNT4	-1.02375
GPRASP1	-0.2435
CDKN1C	-2.09291666666667
RHBDL2	3.3953
HSPH1	0.49675
AQP1	1.001625
COL17A1	-2.9652
GFAP	-0.0555
CDC16	-0.2885
KIAA1614	-0.8915
C6orf118	-1.0394
ZSWIM5	-3.61225
FAM83F	3.85575
LYNX1	0.92175
SYNPR	-0.815666666666667
XG	2.36533333333333
PRSS16	-0.62925
KIF13B	0.704214285714286
PCDH9	-3.517375
HIST1H2AH	0.100333333333333
RBM18	0.46675
ZNF626	-0.268625
HEXIM2	-1.09933333333333
ITFG1	0.1515
TUBG2	-1.0115
SFRS7	0.237916666666667
C9orf14	-2.078
EXTL1	-2.298
GBP3	1.243
WDR5	-0.09075
RARG	0.658666666666667
MYO7A	1.18125
CECR6	0.27425
C13orf3	-0.00262499999999999
SFRS18	-0.87175
ACVR1B	0.327666666666667
