Hybridization REF	TCGA-AR-A1AT-01A-11R-A12P-07
OTOA	0.782166666666667
EXOC1	0.1215
AHRR	-3.215625
PDAP1	-1.10516666666667
C19orf6	0.106
ZAN	0.52325
LY6G6E	0.008
EIF4E2	-0.111
C20orf198	-0.3435
ZNF324	0.42225
CYP3A5	-3.25233333333333
ENTPD7	1.84116666666667
MBOAT5	-0.0846666666666667
GJB5	-1.6645
TTC13	-0.42575
S100Z	-1.22433333333333
KIAA0664	0.025
PDGFRB	1.77133333333333
IL17D	-1.78075
OR56B4	0.324
RDX	-0.9345
SLC34A3	0.8375
IL28B	0.955
JUND	0.641
CHRNB1	-0.499875
CAMK2B	-0.3935
FETUB	-0.54075
CXorf23	0.66775
MRTO4	-1.19725
TTC3	0.6298
NDUFB8	-0.466
EDG2	-0.48875
SEMA3G	0.51775
IL23A	-2.2955
GRHL1	1.4211
LOC441054	-2.3955
WDR65	0.878875
PSTK	-1.00325
STOML3	0.399833333333333
R3HDM2	0.2712
C5	-2.8935
SLC2A10	0.7015
C3orf22	0.474
PAQR3	-1.21346153846154
ANKRD26	-1.30075
HCRTR1	0.0935
LOC399947	-0.4335
PSD2	-0.6695
TIGD2	0.743666666666667
SCRN1	-0.62925
COQ10A	-1.41325
DDI2	0.187
METTL7B	0.0928333333333333
UCN2	1.2035
FAM92A3	-0.414
WDR16	0.18075
ZNF511	0.121
ZMYM5	0.110875
POLR3G	-2.89325
ZNF586	-0.08675
C1orf49	0.353833333333333
TANK	0.180166666666667
RCAN1	0.191
PELI3	0.841166666666667
LIMD2	0.472333333333333
TMEM189	-0.9565
NTN4	2.065375
LOC151300	0.6835
CLEC2A	-1.3415
GPR135	-0.98025
DPYSL4	-2.004
JAK2	0.415166666666667
TSHZ1	-0.323666666666667
TM9SF4	-0.391375
ZNF264	0.353
SIRPG	2.096375
BICD1	-1.43775
HERC6	3.5115
METTL5	-0.849
CASP1	2.2615
PRRT1	0.223
PLA2G4C	2.79766666666667
ICA1L	-0.415642857142857
TPTE2	-0.314833333333333
OTUD7A	1.85733333333333
AQP11	-2.42825
APOA2	-3.416
KALRN	-0.1465
SECTM1	1.00066666666667
IFNAR1	0.3775
TALDO1	-0.273625
RAB11FIP4	-0.0929166666666667
EIF5A	-1.177
FAM49A	2.2085
NEGR1	0.064
YTHDC2	-0.836875
EHD2	-0.6515
NCF1	2.7736
SCRT2	2.749
HOXA5	-1.5215
NUP133	-0.752
FGF12	-0.674625
SLMO2	-0.315375
SNTA1	-0.161
CACNG2	0.285125
GCM1	0.421875
ELF1	0.048
TLR5	2.6365
TCFL5	-0.918833333333334
RBMY2FP	-0.863
LOC100125556	0.061375
FAM129B	0.597625
MAP3K7IP1	0.533125
NCK2	0.427
OXA1L	-0.15825
FMO9P	1.412
ZSCAN12	0.194
PSMD12	0.0861666666666667
HSCB	-0.458
CLDN10	-1.97275
MGC13053	-0.18275
HPCAL4	-0.535833333333333
ASZ1	-0.942
MEX3D	0.594416666666667
NFAT5	-1.9516
CSPG4LYP1	0.2685
FBXO3	0.7805
DVL1	-0.975833333333333
CMKLR1	1.8035
TYMS	-2.68875
PEF1	2.027
ZNF750	2.049
MCM5	-0.1173
MEGF11	-1.35275
KCNK7	0.22
PTP4A3	0.679
C1QTNF2	-0.6825
OR6S1	0.6065
FAM122B	-1.86725
ZNF551	-0.7345
HBQ1	-1.2425
GEMIN6	-0.251
ARSK	-0.1735
RBP7	1.67516666666667
CPNE9	0.5775
DSC1	1.2195
LOC730112	-0.35175
MAP2K4	-0.388375
HS3ST5	-3.1265
EPB41L3	0.14975
TEKT2	-0.06375
CDKN2B	-0.75325
ZNF480	0.7695
MAP3K6	1.2957
MAP6	1.86766666666667
HN1	1.1335
OR2L13	0.1195
SLC16A11	0.39725
FAM96A	-0.45725
APOL1	0.791
C5orf32	0.30425
RTP1	-0.0328333333333333
RNF175	0.70825
ZBTB41	1.856125
AHCTF1	-1.1812
SAE2	-0.5156
ITGA2	-0.116083333333333
MME	3.62833333333333
CCDC14	-1.62875
MAST4	0.747357142857143
KRT33B	-0.387
KCTD2	1.01666666666667
WDR26	0.223833333333333
MFI2	-0.48775
NR4A3	-0.235875
ARSA	1.56575
UNKL	-0.513666666666667
SULT6B1	0.465
CCNA2	-1.69333333333333
SOX15	-0.3215
PPAPDC1B	0.431
C19orf44	0.802
MCAT	1.1425
ARID1B	0.706625
OR52N1	0.357
C12orf48	-1.268
MAGI1	-0.378375
NIPA2	0.14175
GBX2	-1.119
RSHL3	-0.213125
RAVER1	0.885166666666667
C15orf17	-0.278
SLC30A2	0.349125
ZNF518	-0.5785
PCYT1B	-0.90575
C10orf114	-1.60075
EIF3H	0.382833333333333
SLC25A39	-0.283166666666667
KIF1B	-1.29175
AMOTL2	-0.31875
C6orf120	0.5395
PSRC1	-1.22525
PLA2G10	-0.150875
KIF5C	0.811375
MRPL37	-0.4755
C17orf62	1.26133333333333
C9orf135	-1.08233333333333
DUSP10	-0.2393
CLCNKB	0.2825
PSMA5	-0.20225
C8orf53	-0.3985
AMPD3	1.05083333333333
PIAS1	-0.20675
ADCYAP1R1	0.1105
GYLTL1B	1.468
CDH20	0.645666666666667
FBXO7	-0.46525
TMEM134	1.01116666666667
FLJ14213	0.616333333333333
ZNF3	-0.487
LRRFIP1	0.385916666666667
CNOT2	0.242666666666667
ABI3	2.39825
ALDH5A1	-0.519666666666667
HNT	0.8885
SERPINA4	-1.34275
TK2	0.21525
STMN1	-1.54833333333333
GUCA2A	0.150666666666667
GALNT10	0.94
DPP6	-0.66225
C9orf93	-0.997125
PRELID2	-1.126
STK39	-0.230125
SFTPA1	-0.7005
CKS2	-1.42066666666667
RHO	0.0825
C20orf135	-0.08875
XKR3	-1.2015
CR1	0.491
RPS6KA2	0.0807857142857143
C20orf112	0.77875
MRPL22	-0.1345
C4orf23	0.3025
GADD45B	1.4585
KLHDC1	0.536
C2orf48	-1.861
ZNF287	0.362
DAAM2	-0.50425
DPPA2	-2.99766666666667
TCTN3	0.653333333333333
DNAJB11	0.31475
FPR1	2.834
DEFB4	0.2985
PTCD2	-0.9963
SMOC2	4.06683333333333
CABP7	1.44025
SERPINB11	0.0255
MAGEF1	0.60125
NDE1	-0.304
ITGA10	0.052
FSHB	0.13
ANXA2	0.537875
HORMAD2	0.26975
HLCS	0.16525
MCF2L	1.36091666666667
FH	-0.306875
TBC1D24	0.50275
KIAA1505	1.197
LGALS2	1.16775
CNBD1	-1.3295
SYNPO2L	-1.461
PTPN23	0.165428571428571
C1orf183	-0.279333333333333
MAGEA8	-1.86275
DGCR8	-1.57425
GSR	-0.418
PAQR7	0.27425
ZNF676	-0.52625
CACNA1C	0.1095
SP7	0.3545
PDCD6	-0.5185
NRN1L	-1.2945
BRI3BP	-0.4635
KIAA1183	0.49
ASB4	0.1
CCL23	1.4578
OBSL1	-0.87
SLC12A7	1.1665
KIAA0240	0.56675
CD1B	-1.30116666666667
FCGR2A	1.73825
MDC1	-1.27775
HTR1A	0.252
OCEL1	-0.08
ATP11B	-0.495875
FBXO34	-0.163166666666667
PCDH12	3.81
RPE	-0.22025
C17orf74	0.055
CSDC2	0.3765
PET112L	0.353
TMBIM1	0.663625
P2RXL1	0.101
TCHP	-0.3065
TRMT1	-0.8735
F2RL2	-0.798333333333333
LRRC32	2.31216666666667
IMPG2	0.435
BGLAP	-0.28175
LOC493869	-0.244833333333333
MRAS	1.393375
SLC35F5	0.50025
CBWD1	1.0025
AXL	-1.265625
ATP2C2	1.225
TELO2	-0.008
PNPLA3	-1.4315
PCDHB14	-0.601
CD276	0.69275
KRT80	-1.388125
DUSP28	-0.113
CSNK1E	-0.464333333333333
SRP14	0.773
KCNQ4	-0.054
KRT72	0.2725
CCDC117	0.2185
C6orf89	0.0548888888888889
TUBB2B	-3.34616666666667
RTN4IP1	-0.85275
CR1L	-2.30266666666667
CEND1	0.6755
C12orf41	-0.396333333333333
RNF31	0.60275
UBN1	-0.0443333333333333
C17orf32	1.812
SLC5A7	-0.13175
GPR92	0.817833333333333
ESAM	2.3723
CTNNA1	0.909
HRBL	0.2879
CBX4	0.312
TMEM182	0.23975
SH3TC2	-1.35933333333333
IL10	0.7625
PXMP4	1.093
RNF167	-0.2584
PAK7	-0.257
ETV3	-0.0585
ATPIF1	-0.2575
LOC554207	-1.42016666666667
OR8H1	0.1545
WDFY3	0.662875
DPM1	-1.04875
GPSM1	0.267
WDR92	-0.2546
LRP1	0.857
ANKH	-1.481125
THUMPD3	-0.8235
POLR1B	-0.615
OLFM4	5.61366666666667
RAD9B	-0.0535
TSPY2	-2.5115
PAX6	-1.65016666666667
SCG2	-1.864125
SLC17A6	0.143
FMO3	2.62725
PADI4	0.001375
TUBB4	-0.2069
NLK	1.09625
POU4F3	0.03
SDF4	-0.552
ITGBL1	1.53533333333333
NETO1	-0.602375
TAP2	0.31975
ABBA-1	0.414583333333333
GNAI1	-0.55
VPS4B	0.7525
NOPE	0.1422
GALNT6	3.184
SESN1	0.592625
GBE1	-1.75411111111111
CLASP1	0.09175
RASGEF1B	1.12
ACOT11	-0.154285714285714
AFAP1	0.45825
OR2H2	0.5105
DPY19L2P1	-2.12725
DZIP1	-2.476
SEC22C	-0.240166666666667
GPR161	0.721333333333333
RNF146	0.51425
WDR74	-0.86925
GALP	-0.7455
PURA	-0.00875
DNPEP	0.69025
RP11-78J21.1	-0.78525
ERBB2	5.142375
FANCM	-1.58675
NEO1	1.1375
DDX3Y	-4.0844
RPS3A	0.54125
MXRA7	0.211785714285714
LGALS3	-0.937
GLT8D1	-0.454
CFL2	-1.988
UPB1	0.37625
NAP1L5	0.460125
CLDN14	-0.77975
DHX38	-0.526
BTBD1	0.1565
TARS2	0.0728333333333333
ABCF1	-0.1119
FCF1	0.209
LRRC49	0.069
GUCY1B2	-0.885
C1orf177	1.01416666666667
SMARCA4	0.0176428571428571
LRP8	-2.074
TAGLN3	-0.7225
MRPL14	-0.39575
TTRAP	-0.368
ZDHHC20	0.49925
NFE2L3	-1.15425
KIAA1377	-0.25
PALMD	1.7672
TMEM43	-0.30075
TTL	-1.287
STAT5B	-0.693166666666667
SSB	-0.515375
OR10H5	0.393
SLC22A13	-0.22125
AKAP3	-0.7165
TIMM23	0.555666666666667
OAS2	2.69033333333333
KIAA0423	0.07475
TRIM11	0.476666666666667
GLIS3	0.15075
TMEM50B	0.891
ARHGEF4	-0.56625
DEGS1	0.122909090909091
TBL1XR1	1.49093333333333
G6PD	-1.026
SP140	0.9036
MUC17	0.411
NUDC	-0.7407
DNAJC5B	2.78966666666667
SCARA3	-1.56433333333333
CPA3	4.72266666666667
BCAT2	-0.804375
MFN1	-0.0851
NRG3	-0.798
SNX11	0.36225
PLEKHH1	-0.225166666666667
GPR177	-1.952
HCFC2	0.45525
TCAP	1.48675
MOCOS	-1.48625
C14orf93	-0.20075
PRDM10	0.0841666666666667
SLC16A4	0.0389166666666667
SRGAP1	-1.577
VIP	0.576
DUSP27	0.0646666666666667
LILRA1	0.7921
MC2R	0.8375
MGC24103	-3.545
MBTD1	-3.3235
FUT11	-0.3175
USP33	-0.2691
C15orf39	-0.82325
MAP3K12	-0.343375
PAAF1	-0.850166666666667
BARHL1	0.3085
FLJ16165	-0.094
PIWIL2	-2.36025
SYNE1	-0.181083333333333
CMTM4	-0.657125
TSPYL1	0.9592
GUF1	-0.489833333333333
TMEM157	0.9125
WDR44	-0.17875
HIST1H3C	-0.47625
DKFZp666G057	0.6165
RNPEP	1.18225
GAS2L2	0.917833333333333
ADH4	-3.74425
GRPR	0.387166666666667
FBXL17	2.34275
ZBTB10	0.18975
Gcom1	0.181777777777778
HTRA1	1.1244
ZNF585A	-0.498833333333333
SLC26A2	-0.828857142857143
OTOP3	0.395166666666667
WISP1	1.69144444444444
ATP2B4	-0.347
FLJ10769	0.5185
CRAMP1L	-0.930375
CHST12	-0.4305
RAB22A	0.08925
TARDBP	-0.443714285714286
STAU1	0.00625
CRB3	1.78816666666667
MIG7	-1.65925
CHMP1A	-0.142666666666667
ZNF160	-0.205125
B3GALT6	-0.45275
BARX1	-0.0575
C6orf167	-1.6340625
NXNL1	0.36
DHX29	0.328
HADHB	-0.101
PLXNB2	1.921
ILDR1	-1.994
SLC15A3	2.9315
GAS2	-2.9885
C20orf69	-0.50325
NUMB	0.23
TNIP1	0.299875
MESP1	1.0795
PSKH1	-0.2055
NSFL1C	0.02325
RHOG	0.68875
HEY1	-2.16066666666667
KNG1	-1.38325
ITGAX	2.277
LIN9	-0.464166666666667
CANT1	1.785625
XRN1	-0.324357142857143
CCDC96	1.7493
HEATR6	-0.664
GNG7	0.74625
RUNX2	0.7850625
SOX1	0.853833333333333
FCRL5	1.0803
ZNF99	-0.02775
FAM9A	1.052
SNX22	0.554
MBNL3	-1.899
ODC1	-1.4602
ADORA2B	-1.03916666666667
NR2F6	1.31
ZFYVE16	-0.3315
SYNJ2BP	-0.7391
POLE	-0.6285
E2F2	-0.724875
THRA	0.884
PTGES2	-0.261166666666667
HIP1R	1.0715
TMUB1	-0.328666666666667
ENO3	-2.17625
RSPH10B	0.382
CXorf39	0.81
IRGC	0.31975
GPR109B	-0.9305
FLJ13305	-1.892
LCE3A	0.1285
TNFRSF18	-0.225
DET1	0.12275
TRPM3	-0.04125
C16orf79	-0.858
FECH	0.191833333333333
RAP2A	0.303
CRIP1	2.86383333333333
AZIN1	0.488375
SLC7A7	3.8255
IL10RA	1.3864
TMEM64	-2.092
CDC42EP4	1.6906
C16orf58	0.0603
ARG2	-1.17975
POU5F1P4	-4.35025
FAM62B	-0.639625
DNAH8	-1.5102
ASH2L	-0.754875
TSLP	-3.401
CNTNAP5	-0.0821666666666667
TMEM16C	-0.306
IFNA14	0.063
SLC1A3	1.37175
CABYR	1.20375
BCL7B	-0.0233
NUDT13	-1.4015
C13orf28	0.2305
C1orf53	-0.1965
ARL6IP4	0.1287
RPL35A	0.2055
EMR3	0.3395
RAB40C	0.67375
SLC41A1	0.7225
LRCH1	-0.52525
LY6G5B	-0.3365
FAM124A	0.4965
MGC10981	-3.2645
CLIP3	0.0519
MAP4K2	0.263833333333333
CHIC1	-0.2995
SULF1	3.2595
C20orf30	-0.533214285714286
PRDM5	-0.79075
ELOVL1	1.443
C11orf48	-0.326875
SLC39A10	-0.754
KCNV1	0.3955
ACP1	-0.990166666666667
ZMYM2	-0.724125
B3GNT6	0.311666666666667
C9orf69	0.8365
C2orf15	0.95025
C20orf166	0.1155
HSP90AA6P	-0.823
EDG7	-0.363
NEURL	0.507625
LPL	0.3435
CLEC2D	0.0418571428571429
GRRP1	1.72383333333333
CD8B	-2.0524
HIST1H3D	-1.71966666666667
SLC6A12	0.53
FAM27L	0.1445
CD84	1.8168
RASA1	-0.672
PHKG1	0.057
MAGEA11	-0.841
IMPA1	-0.8655
NPM3	-0.5515
RARRES1	5.46175
SH3BP1	0.9225
B3GNTL1	0.0885
ARPC5L	0.277333333333333
KLHL26	0.39525
SIM2	-0.609875
GJC1	0.6995
C20orf194	-0.1725
EXO1	-1.84225
SLC2A2	-1.44083333333333
LOC285074	-1.74375
LRG1	3.22
KIRREL	-0.382
PIK3R1	2.8435
C4orf34	1.8855
MAF	-0.426666666666667
ADCY4	3.12666666666667
ZMIZ2	0.765
SLC46A3	1.69366666666667
STAMBP	-0.372666666666667
CCDC16	2.42375
MS4A12	0.082
TCF20	0.30375
LRRC46	1.4815
C20orf152	0.41625
MRPS6	-0.8615
ABCB11	0.6735
KCNC2	0.0858333333333333
CDH19	-2.67716666666667
C9orf123	-0.4675
SSH3	1.449875
LDLRAD1	-2.59925
CCBE1	-0.32575
ZNF135	1.38875
TAAR1	0.118
WFDC12	0.296
CCDC42	0.414166666666667
FLJ12529	-0.7555
PER1	0.340833333333333
TIMM50	-0.0941666666666667
SMARCAD1	0.0513333333333333
FAM26C	0.4445
TP53TG3	-2.12183333333333
SH3RF1	1.4062
LMCD1	1.558
GPR63	0.519
FLJ21986	-2.33
AIFM3	0.81425
MICAL1	0.183666666666667
BLZF1	0.420833333333333
IQCA	1.98516666666667
PCDHGC3	-0.136
SAC	-0.47525
BCL6B	2.0245
DDO	0.833
MARCO	1.2665
DCHS1	0.711166666666667
C1orf170	0.3305
CD200R1	1.12666666666667
C22orf15	0.0025
SEPT11	0.488666666666667
ADNP	-0.66475
UST	-0.6575
C13orf34	-1.30966666666667
RFFL	2.21414285714286
APBA3	-0.163
C2orf60	-0.238625
CUTL1	-0.595
PMS1	-1.02042857142857
ZNF689	-0.7785
EIF3E	0.2315
IL9	-0.136166666666667
RPL31	0.177625
LY9	1.02766666666667
ATP2B3	0.26375
KDELR2	0.282083333333333
TFCP2	0.32975
NLRP12	0.021125
FLJ45422	-0.71875
TLE4	-0.7153
ZNF570	-0.4965
FLJ43806	-0.3345
TLK2	-0.53525
CIR	0.61075
MARS2	-0.067
COL24A1	0.38175
SDF2L1	0.1715
HIBADH	-0.4455
IGFBP3	-2.63957142857143
C12orf23	0.8025
PSPC1	0.037
C20orf43	-0.2145
TRAV20	0.7835
ARHGAP24	0.062875
KIAA1975	-1.259875
C1QA	3.7574
DNTT	-4.77516666666667
C10orf6	-0.734333333333333
C11orf41	-1.008125
HNRPF	0.74075
COL11A1	5.32716666666667
UBAP2	-1.16766666666667
CDKN2AIPNL	-1.4565
C20orf174	4.09575
SPRED2	0.6675
PLA2G12A	0.179333333333333
ICEBERG	-1.14633333333333
SCN10A	-0.1485
C11orf65	-0.385
GBP5	5.23825
PITPNC1	-0.248
POU3F3	2.457
NCOA7	0.466375
LIN7C	0.1022
LOC348840	-1.1375
NKX2-2	1.8805
ANKRD13D	0.705375
LOC123688	-0.33325
FUT2	0.9845
TAAR8	0.7795
FZD4	-0.263916666666667
PNMA3	-1.07016666666667
OR4L1	0.4035
WIT1	0.55125
EXOC3L	1.346
ATPBD4	-0.6147
KRBA1	-0.73525
UBXD6	-0.26325
HOXB7	-0.723357142857143
C7orf23	-0.518
UNQ338	-6.93889390390723e-18
STAB2	1.79125
CDC20B	0.58025
IRF9	2.1145
CENTG1	0.531083333333333
TNPO2	-0.3035
MCPH1	-0.416375
BMS1P5	-2.0705
SLC26A7	0.73175
HIST1H3J	0.28475
C9orf3	-0.7076
LBH	1.7215
MYO1D	1.323375
PTDSS2	-0.15725
NFU1	-0.25825
DEPDC4	-1.37025
WNT7B	-0.3951
GLP2R	0.148666666666667
SETD4	-0.5212
DYNLT3	-0.548
FKBP11	0.169833333333333
SESTD1	-0.905166666666667
FLII	1.093
RPS16	0.4332
CHPF	0.455333333333333
CSNK2A1	-0.0356666666666667
SUMO1P1	0.10425
FKBP6	-0.3805
ZNF214	0.452166666666667
TWIST1	0.196833333333333
DDX56	-0.486666666666667
TRAM1L1	1.925
EPO	-2.4665
MRPS18B	-0.60025
ZNF682	0.0901666666666667
RPL14	0.0196666666666667
MAFF	-0.001
LOC51136	0.0245
LY96	0.60575
DDX20	-0.09725
ABTB1	0.912666666666667
ARL5A	-0.4351
CCT6A	-0.888
HEPACAM	-1.1705
EHHADH	0.0675
RBAK	-1.18433333333333
CGB1	1.483
ITGB5	1.0183
YIPF3	0.01225
FKBP2	-0.33025
NR1D1	0.4486
TMEM110	1.3415
NEK2	-0.811833333333333
PRAMEF8	-2.2545
C20orf52	-0.411333333333333
PCDHGA3	-0.8655
VWA3B	0.405
NDUFA5	0.00575
THAP9	-0.60675
FLVCR2	0.384
AP1S1	-0.888625
SMAD6	-0.646
SAV1	0.010375
SAT1	0.839625
ZNF251	0.64575
ADAMTS7	0.4926
RPP38	0.11075
C1orf211	-0.724
YPEL2	1.91535
RBMS1	-0.18725
ZNF445	-0.542333333333333
NRXN2	0.216333333333333
PGBD4	-0.552375
UGT2B28	-1.9725
WBSCR16	-0.4056
NLRC3	1.195625
ASTL	0.36425
ST6GALNAC1	-3.22025
ZADH2	-0.448375
MLLT4	0.193416666666667
ARL6	-0.1335
MEF2C	0.20425
CBFA2T3	-2.175
AFF3	0.261857142857143
COG7	0.1135
MYB	-0.902833333333333
PLXNA3	0.603
XRCC2	-1.39083333333333
MMS19	0.137125
ST8SIA5	-0.725125
CHPT1	0.100333333333333
KIAA1712	-0.4325
OR6X1	0.524
ACTR3	0.2045
UGCG	-0.0455
OR4P4	0.4845
ZAP70	-1.57925
LPP	0.837375
ZNF485	0.31
PTPRCAP	1.1485
IL12RB1	0.87225
ATRX	-0.055
CHST8	0.521375
C14orf109	0.20125
ARV1	0.461
NMB	-1.37614285714286
COX5A	-0.5915
EIF6	-0.9175
MPPED2	-1.3155
SEMG1	-1.3815
CHRDL1	-0.81
TRAF3IP2	1.3865
WNK2	0.492125
LILRA4	2.858
LAMA2	1.398
PXT1	-0.109
RLBP1	-3.32875
CD300C	0.948
SLTM	-0.25525
FLJ10404	0.024125
APOBEC3D	-0.7945
RENBP	0.849666666666666
ATXN7L1	0.209875
NID1	-0.03875
TUBGCP3	-0.86675
ITIH5	0.133833333333333
CCDC110	2.85575
C8A	-1.71075
MGC87042	0.0645
HOXC13	0.88175
TFDP2	-0.35
HCP5	2.387625
POLI	0.12425
UCN	-0.125166666666667
ZNF764	-0.252333333333333
C8orf45	-0.51475
FHL3	-0.4255
SPATA5L1	-0.9205
MMRN2	2.74616666666667
NDST1	0.744
COL20A1	0.0508333333333333
ZNF248	-1.0425
PELP1	-0.766833333333333
MBL2	-2.03516666666667
RNF41	0.0775
C5orf24	-0.151125
THOC5	0.024125
SERINC3	-0.3995
RP11-151A6.2	1.18025
CDCP2	-0.0955
HIST1H2AA	0.048
C11orf75	1.049
FKBP7	0.1625
DDOST	-0.13425
GPNMB	1.671
TTF2	-1.53483333333333
KCNT1	-0.0235
SLC39A14	-1.392625
NGRN	0.2054
GPR137B	2.0195
MECP2	-0.641125
PSMA1	-0.25125
C16orf73	-3.487
TMEM60	0.0903333333333333
CSN3	0.1755
NOS1	0.494166666666667
RAB7L1	1.23566666666667
YBX2	-1.7105
KIAA1166	-0.9495
FUBP3	-0.220166666666667
ABCG1	1.5205
ACACA	-0.530416666666667
ARL11	0.199
ATOH1	0.232
ODF1	0.130333333333333
CREB3L3	-1.26283333333333
TMEM127	1.17457142857143
DSCAML1	-0.05475
PLN	2.7895
LYPLA1	-1.54375
PRDM9	-1.3365
SASP	0.3945
PLUNC	0.489666666666667
INTU	0.3095
HISPPD1	-0.246
LNPEP	0.9745
YARS2	-0.531666666666667
APCDD1L	-2.1055
ZCCHC4	-0.7371
FBXO22	-0.517833333333333
TTLL13	-0.183
ZNF669	-0.882
PTGDR	1.876
DDX27	-0.355
KIAA0409	-0.203
GJB6	0.13775
ASB8	0.65825
PLP2	-0.614666666666667
MEPE	0.2985
OR10J5	0.2685
KRT222P	1.28425
COQ7	-0.159333333333333
C1orf101	0.76275
RERG	0.345
CHMP5	0.52725
THAP11	-0.05125
ZNF43	0.0468333333333333
ZRANB3	-0.971833333333333
KRT13	0.653875
MRPL19	-0.3595
RBBP9	-0.575125
SPATA17	0.994
BXDC5	-0.526333333333333
PAFAH1B1	-0.631333333333333
MAGEE1	0.56225
OSTF1	0.3935
KIAA0323	-0.34275
TXNDC13	-0.629333333333333
CNTN4	1.7995
LCE1B	0.908
UNQ501	0.40725
ZNF154	0.378
C3orf64	-0.27475
SYT5	0.1272
PON1	0.407166666666667
FLJ10357	-0.55875
ATP4A	-0.734
GNPDA1	0.0393333333333333
MGAT1	1.04083333333333
C14orf121	0.2535
SLC35B2	0.517
MIER3	-0.384333333333333
CHEK1	-1.426625
ZNF8	0.3415
TXNDC1	-0.6015
CKB	-1.664
RTN3	0.677428571428572
FZD2	-1.026
PART1	-0.230875
PSMB6	-1.209
PCDHB8	0.471
PHC3	-0.235
PPP1R8	-0.263
NOVA2	2.17166666666667
TNFRSF11B	-2.03425
GOLPH3	0.725
UBLCP1	0.0755
SUHW3	-0.9665
TTLL1	0.865
OPN4	0.4875
OR13G1	0.462
ZPBP2	0.510666666666667
HSD17B11	-1.44575
C9orf50	-0.4185
DHDDS	-0.367571428571429
CTSW	1.2195
NEFM	-2.63283333333333
MRPL28	-0.3145
SYN1	1.15983333333333
PIGV	-0.751333333333333
ZIM2	-0.53175
APBB1	0.838833333333333
SND1	-0.1895
C1orf123	-0.562333333333333
CHD3	-0.6125
BHLHB8	0.44725
RNASE2	0.283166666666667
BCAP31	0.13
SLC25A44	0.992333333333333
CHD6	-1.0398
PIB5PA	1.669
SELS	0.48475
LOC541471	-0.135
FAT2	-0.3385
ZNF81	-0.1785
OR4C16	0.4775
FLJ10081	-0.1044
LRRC4	0.29075
CS	0.1165
N4BP2	-1.84075
IGFBP7	1.5645
ZNF318	-0.421
NDNL2	0.586375
ZNF609	-0.175125
SIRT4	-0.95775
EXOSC10	-1.0645
ECE2	-0.0753333333333333
OVGP1	1.06875
GTPBP3	-0.79025
PACS2	0.9553
C19orf36	-0.669333333333333
ARL4C	-0.659
ATG4B	-0.5545
UBQLNL	0.37925
RHOXF2B	-3.2595
PLEKHG2	-0.577
GALR1	0.149
AQP4	0.245166666666667
HDAC7A	0.0481666666666667
DCUN1D3	0.098
OR8A1	0.333
CCRN4L	1.031875
CBR4	-0.414
KIFC1	-1.26716666666667
SLC7A14	-0.984833333333333
LHX5	0.718
TRPC7	-0.652
LPXN	-0.1455
SERPINA1	-1.616625
RPS13	-0.0223
BPIL3	-0.063
PRKAA1	-0.28975
FADS2	1.8781
ENAH	1.076
PRO1768	0.052
APBA2BP	0.0945
LIPH	2.30033333333333
C3orf33	-0.359
RCC2	-0.104785714285714
ALDH1A2	-3.1788
RNF103	1.673
AHCY	-0.3965
ALG12	0.76
CCL17	2.4075
ZNF543	0.758166666666667
ESRRG	2.1252
CNGA1	2.99875
RDH5	-0.3875
OTX1	-0.9194
PTGFR	-1.01783333333333
CDR2	0.3405
SELE	4.48275
NLGN2	-0.735333333333333
EXOSC9	-0.48025
ZNF566	-0.579666666666667
KLRC2	-2.9525
GPR12	0.543
KIAA0196	0.42625
PDRG1	0.06875
SSR3	0.120285714285714
MSI1	0.031
CST9	-0.0965
CC2D1A	0.0845
PLAGL1	0.712833333333333
ZNF778	-0.156
RNF2	-0.472625
KLF6	0.691166666666667
THBD	1.79933333333333
tcag7.1314	0.6425
NR5A1	0.0308333333333333
ABCD2	0.312
DNAJC7	-0.9855
CLEC4C	0.843
TM2D3	0.69975
CCDC4	-0.745
PLAC2	-0.49425
DCD	0.9395
FAAH	1.04825
POLA1	-1.03583333333333
TM7SF2	-0.279
FLJ39822	-1.21183333333333
FLOT2	1.2805
MAP4K1	0.270666666666667
SRP68	0.74425
C21orf74	0.379
ARPC5	-0.0105
LOC126075	1.34275
HECW2	0.88825
ZDHHC4	-0.70725
ANKRD42	1.3745
PDE9A	-0.6425
ABCA8	-0.698
NDUFS2	1.153
UBR5	-0.3625
BTBD16	-1.2885
LOC554174	0.5815
ZNF20	0.4355
KIAA1843	0.43
WDR17	0.205
C15orf33	0.3165
RNF113A	-0.46775
CAMKK1	0.0197
CLCN2	0.362
ANXA6	0.581
LOC340069	0.484
EMID1	0.527875
DPM3	0.305
ELA1	0.177
SLC25A13	-0.7819
KRT24	0.50375
SMPD1	0.220333333333333
TH	0.244625
COL6A2	0.867571428571429
ANKS1B	1.526
GPR126	-0.7777
ZC3H12A	1.21066666666667
TMEM47	-0.2015
C2orf51	0.307833333333333
C1orf88	0.870333333333333
HSF2BP	-0.4875
AKAP10	-0.319
RPAP3	-0.3275
KLHDC8B	0.30375
STOM	0.663
MUPCDH	0.161375
C10orf72	0.06175
PLEKHA3	0.252333333333333
TCP11L1	-0.47725
CWF19L1	-0.012
SPEF1	1.52115384615385
YSK4	0.10225
ELN	0.9761
SAMD8	0.403
MPI	-0.359666666666667
MEPCE	0.2014
ABCC3	2.638
