Hybridization REF	TCGA-BH-A1EO-11A-31R-A137-07
MGC10334	-0.335666666666667
CENTA2	3.868
FGF2	2.88575
FXYD7	0.061
PHYHIPL	-2.245375
GPR34	7.7455
DDX6	-0.6195
OR10W1	0.2795
LHFPL1	-0.312
ZNF313	-0.863928571428571
VPS28	0.219
AP3M1	-0.3087
AKR1CL2	0.5955
TRAF4	-2.488625
OR2B11	0.798
C19orf12	1.7795
AKAP9	-0.581833333333333
C1orf62	0.24375
SLC20A1	-1.639
FAM112A	0.087
LDB2	3.697625
MRPS23	-1.19775
KLK5	-0.508625
SPTB	-0.1008
EFEMP2	2.20475
EFNB2	1.39225
PCM1	0.0575
NMNAT3	2.328125
TSG101	0.551
C8orf40	1.05083333333333
NOB1	-1.24125
ABHD3	-0.2535
GTF3C4	-1.1535
PIGN	-0.195
GALNTL1	2.416
AEBP1	1.22225
OR9Q1	0.301
ANKRD2	1.3025
CCL28	-1.3925
TRIM38	0.371
TMCC1	0.22125
SMG5	-0.47325
LRRC7	-0.633
NCAPD2	-2.5445
C6orf153	-0.61075
C1orf74	-0.66575
OTUD6A	0.6995
DCP2	-0.133166666666667
TMEM24	-0.52225
RPL18	-0.295333333333333
TMEM177	-1.553
LRRC37A3	-0.34275
C1D	-0.371333333333333
LDHC	-1.15275
UBE4B	-0.0458333333333333
NIT1	0.6655
BTN3A3	1.16025
RASD1	4.5175
COMMD3	0.81825
SHFM1	0.4455
BIRC8	0.0365
DUT	-0.786
C12orf51	0.147
LRRC59	-0.348666666666667
LY6H	1.22175
WDR22	0.828666666666667
EDEM1	-0.452428571428571
ADH1A	5.338
PANX2	-0.3147
CYP11B1	0.72275
CDC73	-0.6225
GPR172A	-0.52225
GSTM3	1.61676923076923
KCNA5	1.506
SERAC1	-0.267
NFATC2	0.5815
ANAPC5	-0.3528
C15orf24	0.70975
NFATC2IP	-1.08441666666667
TNRC6C	-0.609333333333333
MGC102966	-3.049625
FGD5	2.7265
MED9	0.2025
RAB13	0.996666666666667
C15orf49	0.2565
CRYGS	-0.3472
C12orf53	-1.0444
LOC283693	-0.5805
COX6B2	-0.4685
PHF14	-0.31725
FAM3A	-0.427875
RPL13	-0.1573
PRDX2	-0.3669
FLJ34047	-1.63075
PRMT3	-1.739
KCTD19	-1.8585
TRIM10	-0.190333333333333
MGC26597	-0.7805
GCNT4	0.91375
GPRASP1	2.711
CDKN1C	2.75391666666667
RHBDL2	-0.0731
HSPH1	-0.812
AQP1	5.454
COL17A1	-2.0929
GFAP	0.722125
CDC16	0.336
KIAA1614	0.5605
C6orf118	-0.262666666666667
ZSWIM5	-1.24725
FAM83F	1.8035
LYNX1	1.0985625
SYNPR	-0.3685
XG	6.44633333333333
PRSS16	-2.620875
KIF13B	0.646357142857143
PCDH9	3.9625
HIST1H2AH	-0.32
RBM18	-0.24525
ZNF626	0.47325
HEXIM2	-0.432
ITFG1	0.446
TUBG2	-1.5275
SFRS7	0.135
C9orf14	0.0895
EXTL1	-2.3015
GBP3	-1.49333333333333
WDR5	-1.6465
RARG	0.136
MYO7A	1.67975
CECR6	0.59125
C13orf3	-3.472375
SFRS18	-0.437875
ACVR1B	0.468166666666667
PSMD1	-0.3359
C7orf31	0.690166666666667
ILVBL	-0.378
IFNGR1	2.21025
RNF186	0.02775
NOL9	-0.29175
MAGEL2	2.297
SLC29A2	-0.21875
NHSL1	-0.291
RBMX	-1.386
PSORS1C2	0.522875
RAD51L3	0.03175
LCN6	5.28075
ORAI2	-1.3625
BRUNOL6	0.2264
OR4K5	0.8515
CDC123	-0.856875
MSLN	-2.1172
WWTR1	-0.7625
ZNF700	-1.6695
COBL	-0.6285
PPP1R16B	1.511625
GAS7	1.4541
MDN1	-1.790625
HAAO	0.9765
C9orf68	0.80525
TNFAIP2	1.09225
FOXN1	0.729
hCG_2033311	0.211333333333333
ATP6V0D2	1.7116
RPL41	1.874
SLC38A1	-3.15675
ARHGAP6	-0.110583333333333
ADAD2	2.48675
PHF20L1	-0.2106875
MCM3AP	0.0986666666666667
ST3GAL3	0.6535
SNX1	-0.00383333333333333
ELF5	-0.49625
PARP3	-0.31075
RBM8A	-0.3590625
LINGO4	0.399
ITGA9	2.00983333333333
ZFR	-0.61725
ACSL6	0.201875
FLJ20699	0.9626
DAOA	-0.174666666666667
FABP4	8.47875
KCNB1	2.89375
CANX	0.0352
SLC25A28	1.166
ADIPOR2	0.183625
ECHDC2	1.283
SMA4	-1.417
FRZB	3.8245
PABPC1	-1.25133333333333
DMRTB1	-0.2455
APOBEC3G	-0.128
CATSPER2	-1.457
CUEDC1	0.352166666666667
STARD9	1.515375
CLDN8	0.10725
LOC23117	-1.69336363636364
E2F6	-0.506055555555556
TMEM126B	0.5185
DPY19L4	0.26375
GIMAP5	5.17783333333333
NDUFA9	-0.347666666666667
FAM77C	-3.864
CTPS2	-1.1895
LOC51035	0.30625
WDSOF1	-0.887
EGLN3	-1.795875
PITX3	0.7935
OR52E8	-0.384
GRM4	-0.8995
KLK1	-1.37833333333333
GPM6B	-0.21775
RRAGD	1.53266666666667
PAGE5	-2.70425
UCHL5	-1.31166666666667
ULK3	-1.49316666666667
AIM2	1.55516666666667
PNO1	-0.958333333333333
OR2F2	-0.374
GNAT2	-1.2735
SIX1	1.96
ST13	0.00374999999999999
ZBTB44	0.60325
TIMP2	0.87025
ZMAT4	-3.897
GTF2IRD1	-1.80433333333333
ZNF19	-0.7535
ZNF714	-1.99475
RSC1A1	0.48675
C9orf80	0.1955
PSMA8	0.803666666666667
TMEM141	-0.81
COX4I1	0.295714285714286
CTAGE1	-0.839166666666667
DTWD1	0.62225
HSD11B1	5.944
KRT6B	-1.52275
ARID4B	0.13325
LHFPL3	0.32375
WWP2	0.0551666666666667
ZNF326	0.1005
RGPD1	-0.503
CTSH	1.698
FASTKD1	-0.931375
PAF1	0.6012
TTC9C	0.2035
IFT57	1.4382
PRSS36	1.082
IL20RB	0.703
ZNF592	-0.0768333333333333
DCTD	-0.1376
CFP	5.4985
MFNG	2.11725
JMJD2B	-0.754
ALDH3B1	-0.715375
THSD4	-1.736
KCNJ5	3.61566666666667
LMNA	0.649666666666667
TBCD	-0.528
ZNF250	-0.427333333333333
CASQ2	4.8015
PEG10	-3.97516666666667
PRAME	-5.1376
NP	0.282
TRIM59	-1.45016666666667
ZNF12	-0.31825
XTP3TPA	-1.094
SIGLEC7	0.7527
PANK4	-0.95575
FAM70A	-0.226666666666667
SNED1	0.84825
HIP1	0.1819
RAET1E	-0.0878333333333333
AMAC1L2	-0.339
AHNAK2	0.47175
TOE1	-0.949333333333333
RECQL4	-2.60875
SPRYD3	1.40125
DPAGT1	-0.51175
MAGED2	0.000799999999999967
ANKRD55	-0.662
TRPS1	1.08158333333333
DOK7	-2.23275
TFPI2	-3.20825
GTF2H3	-1.11283333333333
CYP4F11	-2.05775
LHX2	-4.64733333333333
ATG16L1	-0.206
ASB12	0.348
C1orf116	-1.434
NF2	-0.625
POM121	-1.0773
PHYHD1	2.4443
TXNDC17	-0.324166666666667
DKFZp779O175	0.011
NUP62	-0.309071428571429
MYO18B	-1.15683333333333
PRAMEF1	0.404
TCBA1	1.38025
TMEM168	0.61
FJX1	-0.543333333333333
CLCF1	1.168
SEPN1	0.35575
IGSF2	0.2165
NUDCD1	-0.129
TFF3	0.709833333333333
NDFIP1	0.986857142857143
CHCHD4	-0.47675
TNR	0.439
CUTA	-0.392
USP44	-3.82
DPP10	-0.2745
IWS1	-0.339333333333333
PCGF1	-0.08375
SULT1C4	0.24
NTF5	-1.57375
PTPN13	1.21
SSTR5	0.078
SFRP1	1.75125
IDH3B	-0.6205
SUOX	0.6205
TMCO5	0.324666666666667
GOLT1B	-0.06925
MIB1	-1.08928571428571
PCDHGB1	-0.1365
SUSD1	0.7075
ICAM5	-2.95433333333333
PAPOLB	-0.652
URM1	-0.557
TMEM106B	0.0208333333333333
LRIG2	-0.52825
SLC27A5	-0.51275
CLIC6	3.312
ZNF420	0.7295
SCN9A	1.1467
KIAA1909	-2.17075
ELMOD1	-2.369
PRKAG1	-0.73125
FAM64A	-3.57811111111111
EEF1G	-0.6975
SMAD5	-0.0775
INCENP	-2.75725
WASF2	-1.211
GARS	-1.2454
CDK10	-0.9892
HLX	1.63233333333333
MDM4	-0.13475
ZNRF1	-0.820928571428571
HHATL	0.5975
FAM21C	0.4012
HIST2H3C	-0.50925
PFDN2	1.060125
ZNF200	-0.2685
NDN	2.56925
HBA2	2.84733333333333
FBLN5	4.083625
PUM1	-0.371928571428571
TNNT1	-3.8935
C19orf59	1.7655
HNRPH2	0.531333333333333
RAB7A	-0.0361666666666667
PMS2	-0.670375
BIRC3	-0.401666666666667
NRSN2	0.049125
OR52K2	0.8692
SPOCK1	0.271857142857143
H2AFY	-0.51825
RXRB	-0.5825
ZNF638	-0.535
ANKRD45	0.64175
ACTN4	-0.903666666666667
FXC1	0.96275
EIF2B5	-0.8225
VPS33A	-0.55475
PINK1	1.293875
FAM106A	-0.2575
SKIP	1.037875
GAPDHS	0.20125
MUM1L1	1.6795
PSTPIP1	2.77225
CNTNAP1	-0.4283
CYP26A1	-4.28175
APOL2	0.7772
TACC2	0.318875
COX7A2L	0.607571428571429
HSD17B1	0.95975
ARRB2	0.611
SLC7A6	-0.1498
HSD17B10	-0.86275
RBJ	0.278
NUP155	-2.0985
MRPL10	-0.156666666666667
CYCS	-1.13583333333333
CCDC46	2.4345
TECTA	-0.4755
GNAL	0.39125
LPO	-0.7835
PEBP4	0.69025
DDX11	-2.84225
C18orf12	1.2335
TAF9B	-0.687916666666667
IMP4	0.15175
RPA4	0.8785
NDUFS1	-0.558
UPK1A	-0.693166666666666
ARRDC2	0.320833333333333
C18orf20	0.191
AES	-0.168214285714286
CD2BP2	-0.742666666666667
C16orf54	0.7795
UGT2B17	-1.942125
FGFR1	0.607181818181818
CEACAM6	-4.2822
CHRM5	0.364
CERK	-0.759875
AP3S2	0.551428571428571
ANKS4B	-0.84625
CLCNKA	0.374
ZNF208	-0.853333333333333
HLA-DRB5	5.3455
CARKL	0.302
GOT1	-1.13783333333333
CASP6	-0.445875
HOXA1	-0.725
RCL1	0.26875
ZNF181	0.813
RAB40B	1.4125
MRPL38	-0.423625
LRRN2	-0.0175
C3orf25	0.598
OR5D14	0.5235
OR10AG1	1.17
BET1L	0.8346
FRY	4.8065
AK3L1	0.91675
CSF3R	2.25583333333333
POLR3K	-1.1355
ATG2B	0.332666666666667
EPS8	1.42383333333333
DARS	-0.00387499999999999
C10orf56	2.3845
DAD1	0.906
RIOK1	-0.400666666666667
HERC2	-0.2405
HSD11B2	-0.0955
FAM96B	-0.127
MGC13057	1.07875
BSN	-0.545
CAND1	-0.8995
HCST	4.124
ACTR10	0.788833333333333
OR8D4	-0.128
NASP	-1.9351
COL9A2	-1.42616666666667
LYZL1	-0.352
GPC5	-0.51275
TBL3	-1.34266666666667
CENTD2	0.3216
OR5AP2	0.4875
TLR1	3.4595
LMO6	-0.562
ZIC2	-3.64071428571429
CPNE5	1.01225
ZMYND15	1.8175
FLJ22374	1.287
CCDC106	-0.39575
PARP16	-0.25925
PDIA3	0.07375
C14orf126	0.574333333333333
CECR2	0.0395
SFRS1	-1.02542857142857
FIGLA	1.0245
DCP1A	0.379166666666667
MGC45800	-0.3744
TEKT1	0.231333333333333
C10orf67	-0.073
CLN5	1.927875
NTN2L	0.559
GLE1L	-1.35025
CES2	-0.1008
GNAS	-1.03205882352941
DDX53	0.3705
TSPAN13	0.9055
MRPL52	0.0963
SPIRE2	-0.701125
TAS2R39	0.13775
SCUBE3	-0.36525
UCRC	1.1496
CDKL3	1.2095
KIAA1715	-0.7501
ZNF345	0.98275
RTF1	-0.5705
DHRS7	1.10525
RIPK4	-4.57566666666667
EXOSC2	-1.4435
MS4A2	4.8045
FGF17	0.31775
WDR59	-0.4775
EVI2A	0.59175
IL17RC	-0.0685
HS3ST1	2.945
ITGB1BP2	-1.809
RBPJ	-0.247
GIMAP1	5.4905
INE1	-1.34
ALDH18A1	-1.21275
TPI1	-1.6845
GATA6	0.9815
CABP1	0.151166666666667
ZNF484	1.1655
DAPK3	-0.073
GJB1	-2.62091666666667
PIN1	-0.597375
SLC6A15	-3.39783333333333
CNO	-0.43075
RIN2	1.99725
FRRS1	-0.332
CYorf15B	-3.727
DMRT3	4.10425
ATAD1	-0.1445
OTUD4	-0.203277777777778
ATOH8	2.0125
ZSCAN16	0.363125
ASCC1	-0.451
OTUD3	0.357
MGC33212	-0.578166666666667
YME1L1	-0.3695
RP11-218C14.6	-0.20275
PCBP4	0.1395
TNFRSF10A	-1.24625
CDH10	-4.21716666666667
KL	5.375375
SCP2	0.712916666666667
C9orf119	1.15675
SON	-0.67375
MAFK	0.468
SBNO2	-0.06
SLC6A6	-0.587333333333333
SC4MOL	-1.5105
FAM35B	-0.19475
PPP1R9A	-0.5285
PDZRN3	1.5735
CXorf20	-0.5905
C6orf126	-1.1075
AVEN	0.806
FLJ21075	-1.1255
C14orf132	0.902875
PCK2	-0.81325
GUCY2C	-1.258
BARX2	-0.393
PEX11G	0.995
DAO	-0.341666666666667
C10orf49	0.648
EDNRA	1.709
PPP2R5A	1.6739
DDX39	-1.43716666666667
SERF1A	0.44175
ASCIZ	0.3346
FNDC8	-0.372666666666667
PTMS	-0.540875
PHF7	0.273
PIP4K2B	0.11925
HHLA2	-0.02575
BDH2	2.2468
APOBEC2	-0.30275
PENK	5.49866666666667
SMAD9	0.24775
MT3	-0.57125
RGL1	2.98975
ATG10	-0.789875
DLGAP4	0.138666666666667
APPBP2	-0.781785714285714
BACE2	0.151285714285714
LOC339344	-0.384
ZNF395	-0.62025
HIST1H2BL	-1.62725
ZNF467	0.3165
SLC25A21	-0.9985
PALM2	-0.8785
NSUN5C	-1.6015
IL5	0.4372
CLSTN2	3.1125
ANXA8L2	-1.9955
PTGES	1.211625
GDAP1L1	-1.67233333333333
OPRK1	-0.218666666666667
WDR20	0.69375
C12orf4	0.752375
NUP88	-0.2335
XRCC6BP1	0.245
FCGBP	1.37828571428571
LEMD2	-0.706
NOMO1	-1.34225
C10orf79	0.145142857142857
ZNF79	0.83
OCRL	-0.0309
HSPA8	-0.211625
DIDO1	-0.557166666666667
PLA2R1	1.43425
COG3	-0.3552
NGDN	0.0795
CBFA2T2	-0.210125
PNOC	-1.76575
PRRG1	0.848666666666667
AGGF1	-0.261428571428571
DPF2	-0.53875
YIPF7	0.017
TRPV5	0.53275
ZNF322B	0.5955
MED12	-0.745666666666667
CARS	-1.118
ABCC11	-0.5795
C9orf25	1.212
MYH1	5.229
FRYL	0.460833333333333
AGTRAP	-0.2095
MMP27	4.225
ZNF432	-0.169625
OR8D1	0.184
OR13D1	-0.38475
VWA1	1.5065
STON1	2.20575
IL5RA	0.205
PERP	-0.6397
C10orf107	1.353
TNFSF12	4.3295
FN1	-0.893208333333333
MTR	-0.562
PHLPPL	0.567833333333333
ZNF425	-0.37125
DHFR	-0.856666666666667
PPP1R12A	0.102625
RSPO2	-1.2485
ZNF7	-0.735
ZNF583	1.04125
TPMT	-1.64716666666667
GPR132	0.719875
OR2T12	0.104333333333333
SERTAD2	0.9366
ATP1A1	-0.724
FRMPD3	0.29925
ZNF672	-0.46025
PLXNB3	-0.473125
EML5	0.413
FAIM3	-0.2085
UBQLN2	1.04325
SORCS2	2.2975
PRIM2	-2.0885
ACVR2A	1.58433333333333
YWHAZ	0.0263333333333333
PGM2L1	1.12385714285714
GNAO1	-0.0516428571428572
RPL10	0.8012
RPS6KA6	-1.8265
PFKL	-1.44533333333333
SH3D19	2.6865
AURKB	-2.94233333333333
ZC3H6	1.603
DISC1	0.706666666666667
FLJ39660	-2.53366666666667
TMEM25	0.266875
OSBPL10	0.087
CLTCL1	-0.5345
ALG6	-0.50975
CATSPER4	0.3305
LRTM1	0.4765
RRAD	3.66266666666667
TIPIN	-1.46625
CARD14	-0.915
RBM9	-0.630166666666667
RASSF4	2.1925
SLC25A18	1.50516666666667
C6orf58	0.412
IGHD	0.933
PLA2G6	-0.271
TPT1	2.76425
SEC63	0.5557
CCDC113	0.1574
TDRD10	2.038125
KIAA1666	-0.750375
TOR1AIP1	0.402416666666667
SYTL4	1.3355
SPRR2F	2.687
CEBPD	3.56375
SNTG2	2.83575
C20orf77	-0.389833333333333
TAS2R49	-0.629
C6orf173	-1.466
SVEP1	3.5434
PXN	-0.465142857142857
VIL2	-1.0515
C5orf21	1.5965
DIXDC1	1.073875
GANAB	-1.53083333333333
PDSS1	-1.49275
NGFR	1.335125
ATP8B4	4.872
BMP8A	1.0305
CCDC132	-0.358
GNRH1	-0.85625
OR10T2	-0.2795
PDGFD	4.78066666666667
OR6W1P	0.343
HARS	-0.208916666666667
KRT77	-0.482
AQP8	-0.02325
ITGB1	0.948
ZNF254	-1.2081
PAX1	0.530666666666667
PSMC4	-1.0432
ANKRD22	-0.98375
PSMD8	0.229666666666667
HTR1E	-1.32966666666667
SOX10	-2.4921
OR5B2	1.71
RABGEF1	-0.134571428571429
MAP1LC3B	0.0855
CYB5R4	1.59425
AGXT2L1	-2.003
FLJ41603	2.20016666666667
TRAPPC2	-0.105833333333333
FNTB	-0.2182
FLJ14107	-0.8185
AURKAIP1	-0.01425
DSE	3.154
NFKBIZ	1.5055
OSBPL3	-1.0445
LOC130576	-2.8715
SLC39A9	0.0646666666666667
LOC137886	0.0435833333333334
RHCE	-2.811
ATG7	0.862333333333333
FAM82A	2.511
FBN3	0.468
MCFD2	-0.764666666666667
CASP14	0.1605
EPS15	2.04716666666667
SFRS2B	1.01875
C19orf47	0.3275
PLAC9	5.6975
GPR23	-0.508
BTNL3	-0.465
RGS8	-0.2725
GNS	1.26975
ENO2	-2.775
CBX1	-0.2926
PEX26	0.7915
LRP5	-0.285
ADAMTSL4	0.896333333333333
ARR3	-0.488666666666667
MAP1A	0.47625
CD2	3.48425
NAV2	-1.3320625
TMEM69	-0.29975
ATXN7	-0.730333333333333
CHN2	0.347166666666667
ZNF781	1.76583333333333
HAS2	-0.309166666666667
KIAA0241	-0.999166666666667
BIC	1.28925
MOBKL2A	0.3395
CYP2C9	1.138
CNOT7	-0.353428571428571
SFRS10	-0.48725
CST11	0.78975
FLJ37543	0.464
NKAP	-0.693
RUNX1T1	4.872
EAF1	-0.6047
IL4I1	2.7365
LRRC61	-0.557833333333333
PSIP1	-0.946
SPRR4	0.8215
ZFP90	0.471166666666667
AP2B1	-1.16623076923077
SLC30A7	0.3785
C7orf28A	0.0195
S100B	1.87516666666667
BMP2	1.194875
ESR1	-0.474583333333333
ZFPL1	-0.474
ARHGAP12	0.27675
LRRC19	-0.294833333333333
ZNF767	-1.2955
NACA	0.7128
OLIG1	-1.4625
PRF1	1.52
LST1	4.52216666666667
SPATA9	1.58933333333333
CNFN	0.813
CDK4	-0.85
TCF15	2.48716666666667
PARC	-0.1405
PPM2C	1.7315
LOC283345	0.2745
FAM107B	1.3415
DMXL1	0.710625
RBM3	1.2145
HTR5A	-1.3025
SCFD1	0.238666666666667
EPHB3	0.698375
ROPN1L	0.760833333333333
RAMP3	2.97625
TSPYL5	1.75627272727273
GAP43	-0.3325
PAPD4	-0.20775
PDE3A	-2.075
TNFRSF10C	2.709
JMJD5	-0.2606
RASGEF1A	-1.4251
C16orf65	0.777333333333333
HIPK3	1.215
XYLT2	-0.5865
XPOT	-1.3535
GAL3ST1	-1.5405
DHCR7	-2.3405
AMIGO3	0.164333333333333
FGFR4	-2.668
CRAT	0.668
PPP1R14D	0.14
TRIM14	-0.5389
TMPRSS11D	-0.4415
SLC7A11	-3.44457142857143
OR10H2	0.7845
PPM1E	-1.3592
DOCK4	0.974375
FAM127A	0.053125
ENOPH1	-1.2025
SLC5A3	0.1935
ZNF530	-0.619
NTS	-5.72075
FRMD4A	0.75725
BCL11B	-3.28783333333333
PRM1	-0.0345
UQCC	-0.8186
S100A16	0.261666666666667
PLS3	0.724
WWOX	-0.0725714285714286
CCDC23	1.67975
GTSE1	-2.563
GP2	-0.097
FLJ32549	-0.498125
CHIT1	4.6955
KLF9	1.463125
RPS24	1.7703
MIA	-3.277
FIGN	0.01775
PYROXD1	0.86675
PCSK2	-0.668125
MRPL9	-0.5865
RPL24	1.146
C12orf32	-1.437125
HIST1H2BE	-1.799
RGS18	5.5725
LFNG	2.9575
RAB4B	-1.1673
FBXO25	1.22483333333333
TSPAN31	1.44016666666667
ARL8A	0.395071428571429
C10orf83	-0.981777777777778
OR51B6	0.3615
CNKSR2	0.28475
C1orf156	0.45175
IBSP	0.135
GFRA2	3.1152
ALKBH7	1.2677
NEK10	-0.805
VN1R3	0.4308
LOC91948	-0.0585
CPZ	1.45375
IHPK3	-0.1935
COL8A1	0.9215
RBPJL	-0.9365
OR10A4	0.59425
CASP8AP2	-0.311125
MMP12	-0.364666666666667
OR8B12	0.221
CDCA5	-4.0055
LIX1L	0.12
PEX11B	-0.00562500000000001
GABRA1	0.392833333333333
HABP2	0.00950000000000001
REEP1	0.692333333333333
FBXO15	0.829
CD68	2.57625
WFDC9	0.1185
GHDC	0.343166666666667
SMARCA1	-0.10925
SPAST	0.0715
PLXND1	0.453333333333333
MLCK	-0.863
INTS5	-0.608
BSG	-0.380071428571429
PARP8	0.634
TEAD4	-0.694666666666667
ZNF498	-0.58725
TMEM89	-0.583666666666667
DTX4	1.54875
TNRC6B	0.2803125
ARMC2	-0.086875
FGFBP1	-0.594666666666667
TIMM8A	-0.565333333333333
AJAP1	-1.4224
ZNF608	0.42975
SLC25A42	-0.142625
SYP	-0.474166666666667
MMP11	0.277
USP40	-0.2553
C3orf62	-0.224166666666667
MYO1E	-0.6017
LRFN4	-0.3525
XCL1	2.1965
GPR155	1.7845
VPS29	0.866125
CARHSP1	-1.61925
ARHGAP20	3.10983333333333
GREM2	0.648357142857143
CCDC102B	3.5925
ZNF577	0.908333333333334
HDDC2	-0.025125
SHC2	2.0046
NCOA5	0.422166666666667
INPPL1	-1.493
CHGB	-2.9362
IHH	-1.4145
DDEF2	0.7495
DIAPH3	-3.65490476190476
BUB3	-1.0595
GGH	-2.15633333333333
VPS35	-0.1747
CNN2	0.423416666666667
ASNA1	-1.23075
WDTC1	0.18775
AMAC1	-0.058
HAS3	-0.646666666666667
SLC1A6	-0.929666666666667
ZNF563	-0.5965
C1S	5.00575
TCF7L1	1.2855
OR10Z1	-0.1765
ME2	-0.5723
C6orf151	-0.78975
KPNA4	0.5699
GLO1	-0.63425
WDR61	-0.0155
CD302	3.71975
SIRT7	-1.06216666666667
C11orf59	0.48525
PKIG	0.29475
PPIL3	-0.28025
CCDC74B	-1.119125
ZNF528	-0.10275
EFNA5	0.2685
FCGRT	3.4505
NOL4	-0.4834
CCS	0.2165
LOC374491	0.31
MFSD7	4.7875
ZNF555	1.02325
LIMS3	1.19325
TSSC4	0.957833333333333
COL11A2	-0.06
C1orf119	0.710333333333333
BPNT1	-0.94475
CHRNA6	0.232
C1orf173	0.6429
PLD2	-0.53075
ORC1L	-3.94925
SASH1	2.8195
CDC14B	0.02125
RLBP1L1	0.71975
LDLRAP1	-0.1283
NAT8B	0.3685
HHEX	-0.715
LGALS7	-0.44575
PLCH1	-1.42825
OR1M1	0.2215
PRAMEF16	-0.027
HECTD1	-0.4925
C14orf39	0.475
TLN2	2.2051
HDAC4	-0.509071428571429
SYCP2L	-2.71
GLRA1	0.5005
RPS6	0.918875
hCG_1757335	-0.2125
KLHL1	0.035
CTNNBIP1	1.04433333333333
SCAND2	-0.4541
HMGN2	-0.493
YAF2	0.2515
BRPF1	-0.43575
LIAS	-0.0795
CTA-246H3.1	-3.2815
SAG	-0.606
C20orf10	0.28225
HNRNPA2B1	-2.25333333333333
GADD45A	-1.74916666666667
MSH4	0.651
TMEM70	0.93925
HIST1H2AM	-1.74375
C19orf26	0.49
C1orf50	0.71025
GNG3	0.129
FTO	0.15725
CALCB	-2.4035
PPP3R1	0.288375
C15orf42	-3.90625
CCNJ	0.1145
GNAZ	1.6212
PSD	0.0555
FAM57A	-0.361
STIM2	0.2295
DHX8	-0.1935
MOGAT3	-0.077
UBE3B	0.6885
PLAT	0.0851666666666667
C6orf206	2.1065
COPE	-0.979
EIF3A	0.4285
C1QL2	-0.20975
IQCE	0.34
KIAA0182	-0.193416666666667
SLC22A7	-0.00240000000000002
PPFIA2	0.5945
ADAMTS15	0.698
ODZ1	-2.068
THBS4	5.6085
ARHGAP1	0.5805
B4GALNT3	-0.0706666666666667
FCHO1	-2.1475
LOC440456	0.2795
HOXD10	0.227
CXCR3	1.46566666666667
CHI3L2	-0.580875
SRPX2	3.908
ZNF132	1.1315
UBAC2	-0.360166666666667
RPL32P3	-1.385
CBWD6	-0.355
ST6GALNAC4	0.0135
KIAA0391	-0.185666666666667
LOC388969	-0.6705
KRTAP5-8	0.7995
ZNF786	-0.373
LYVE1	7.4175
GPR144	0.08375
APOH	-5.162625
TSC22D2	-0.324
PLCD1	1.03
FLG2	0.4115
M-RIP	0.4778
NDUFV1	-0.5935
POLDIP2	-0.552166666666667
RAB3GAP2	-0.0228333333333333
RPSAP15	-0.99375
CLEC7A	0.667
HSPA14	-0.85
TAAR5	0.7435
FAM132A	0.3985
C2orf43	-0.7385
OR10V1	-1.0335
SELPLG	1.578
C1QTNF6	-0.0511666666666667
OPCML	0.4737
DTYMK	-1.158
ALDH16A1	0.292625
F13B	-1.258
MGC16169	0.613
KIRREL2	-2.2095
C14orf32	0.398166666666667
SLAIN2	1.0613
HSD3B2	-0.0325
AMMECR1L	-0.4525
LRRC37B	-0.2655
HMG20A	-0.123333333333333
C22orf27	-0.1039
FBXL22	0.38
AP1B1	-0.963166666666667
TNKS1BP1	0.76925
CD74	3.5045
HSPA12B	3.7585
PLSCR1	1.74766666666667
SLC35E1	-0.595
FEZ1	0.348
APOD	6.43825
C16orf44	0.6425
C1orf166	-0.796
KCTD11	0.32025
NELF	-1.78525
SRP54	-0.678333333333333
MGC35361	0.025
GPR35	-1.5925
NRGN	0.029125
SIGLEC12	0.761
SCN1B	0.47875
IFNW1	0.07
STAR	-3.969
HLA-DQA2	2.19
RNASEH2B	-0.494
TAAR2	0.866
VAMP5	2.88233333333333
TUBA1C	-1.50378571428571
PIK3R2	-1.13975
ARD1A	0.0506666666666667
EBF2	1.9625
CAMSAP1L1	0.68425
CYP3A43	0.06625
AKR1B1	-0.7955
KIAA1729	0.82525
KAL1	1.0108
CYBB	3.05
UXS1	0.207
LOC338579	0.00666666666666663
C11orf45	1.3675
SHB	0.08925
IKZF4	0.346375
NDUFA1	0.897125
HSPE1	-1.13025
C1orf215	0.403
GPR113	0.046
ZNF573	0.57225
TBX18	3.049
GGTA1	8.806
PCDHGA8	-0.1495
RPS6KL1	-0.916625
DPP9	-0.759875
SLC43A2	1.40675
COPS3	-0.19625
PMPCB	-0.234
HYLS1	-1.184
LSM8	-0.4715
PDE6B	-0.1325
C10orf118	1.5471
OR1C1	0.615333333333333
ZNF415	1.35975
OR2F1	-0.0315
ZDHHC13	-0.9735
FZD8	0.1938
TCEA1	-0.8694
SUSD4	-1.836125
C22orf24	0.035
TNFRSF14	0.2945
TRIM28	-1.54966666666667
FGF5	-1.9725
CSPG5	-1.23316666666667
RNF133	0.2755
FKBP15	0.26525
BZW2	-1.03
NSMCE1	-0.1225
PTPRN	-0.212
TST	1.757375
POP1	-1.668
RNF24	-0.6415
SFRS4	-0.647375
REPS1	-0.666
CD70	0.814
PDXDC1	-0.891375
SRC	0.2085
NTNG1	-1.33866666666667
SETD1B	-0.31675
TINP1	0.8351
ZNF606	0.3095
SSR1	0.06
RGNEF	-0.0266666666666667
NFS1	-1.09933333333333
CENTB5	-1.19736363636364
CRMP1	-1.57183333333333
ADAM18	0.6245
CCDC87	-0.419666666666667
LRRC8B	0.15425
