Hybridization REF	TCGA-BH-A1EU-11A-23R-A137-07
PELI3	1.77683333333333
LIMD2	-0.908666666666667
TMEM189	-1.306
NTN4	2.25475
LOC151300	1.0595
CLEC2A	-0.429
GPR135	-0.461625
DPYSL4	-2.4558
JAK2	-0.413666666666667
TSHZ1	0.256666666666667
TM9SF4	-1.064375
ZNF264	0.201666666666667
SIRPG	1.7685
BICD1	-1.71875
HERC6	0.736333333333333
METTL5	-0.4285
CASP1	1.92725
PRRT1	0.318833333333333
PLA2G4C	1.994
ICA1L	0.143538461538462
TPTE2	-0.377666666666667
OTUD7A	1.96616666666667
AQP11	-1.7325
APOA2	-4.1449
KALRN	0.231
SECTM1	0.426666666666667
IFNAR1	-0.10975
TALDO1	-0.6755
RAB11FIP4	-0.52925
EIF5A	-2.058
FAM49A	1.86975
NEGR1	0.263166666666667
YTHDC2	-1.5445
EHD2	0.562625
NCF1	2.8032
SCRT2	0.4895
HOXA5	1.62883333333333
NUP133	-0.12925
FGF12	-0.28
SLMO2	-0.55275
SNTA1	0.36375
CACNG2	0.183857142857143
GCM1	0.700125
ELF1	-0.0771666666666667
TLR5	3.35775
TCFL5	-1.24566666666667
RBMY2FP	-1.1195
LOC100125556	0.3595
FAM129B	0.98475
MAP3K7IP1	-0.245125
NCK2	-0.267
OXA1L	-0.35175
FMO9P	0.261
ZSCAN12	1.13925
PSMD12	-0.64475
HSCB	-0.24575
CLDN10	-0.625
MGC13053	0.214
HPCAL4	-1.7145
ASZ1	-0.678
MEX3D	0.516333333333333
NFAT5	-0.5156
CSPG4LYP1	0.364666666666667
FBXO3	0.7357
DVL1	-0.698
CMKLR1	1.4755
TYMS	-5.626
PEF1	0.53275
ZNF750	1.64566666666667
MCM5	-1.0059
MEGF11	0.16025
KCNK7	1.8095
PTP4A3	-0.596
C1QTNF2	-0.0213333333333333
OR6S1	1.7495
FAM122B	-1.856
ZNF551	-1.086
HBQ1	-0.4785
GEMIN6	-0.687
ARSK	-0.07875
RBP7	4.92533333333333
CPNE9	1.5885
DSC1	4.644
LOC730112	-0.54575
MAP2K4	0.850125
HS3ST5	-1.867
EPB41L3	-0.19025
TEKT2	0.92
CDKN2B	0.119583333333333
ZNF480	-0.76925
MAP3K6	1.4323
MAP6	2.701
HN1	-1.7323
OR2L13	0.043
SLC16A11	1.624
FAM96A	-0.99275
APOL1	0.428
C5orf32	0.4075
RTP1	0.186333333333333
RNF175	0.904375
ZBTB41	0.80675
AHCTF1	-1.3218
SAE2	-0.6725
ITGA2	-0.7815
MME	3.667
CCDC14	-0.5245
MAST4	0.782142857142857
KRT33B	-0.43
KCTD2	0.422166666666667
WDR26	-0.328666666666667
MFI2	0.6385
NR4A3	0.04975
ARSA	0.73725
UNKL	0.196166666666667
SULT6B1	-0.5085
CCNA2	-2.9765
SOX15	-0.5145
PPAPDC1B	0.00816666666666668
C19orf44	1.0955
MCAT	1.41666666666667
ARID1B	0.6135
OR52N1	0.7565
C12orf48	-3.72775
MAGI1	0.964375
NIPA2	-0.902
GBX2	0.03925
RSHL3	1.219
RAVER1	1.29516666666667
C15orf17	0.78025
SLC30A2	3.2375
ZNF518	-0.642
PCYT1B	-1.66775
C10orf114	-1.1835
EIF3H	0.653083333333333
SLC25A39	-1.495
KIF1B	-0.71175
AMOTL2	1.24725
C6orf120	0.773
PSRC1	-3.4295
PLA2G10	0.831
KIF5C	0.184875
MRPL37	-1.407
C17orf62	-0.249
C9orf135	-0.899833333333333
DUSP10	-0.0934
CLCNKB	-0.2275
PSMA5	-0.69575
C8orf53	-0.35
AMPD3	0.6135
PIAS1	-0.15
ADCYAP1R1	0.388
GYLTL1B	0.6485
CDH20	1.9754
FBXO7	-0.283
TMEM134	0.64
FLJ14213	-0.233666666666667
ZNF3	-1.09975
LRRFIP1	0.759833333333333
CNOT2	0.269416666666667
ABI3	2.04425
ALDH5A1	-1.18366666666667
HNT	1.5173
SERPINA4	-2.968
TK2	1.13891666666667
STMN1	-2.79944444444444
GUCA2A	0.758333333333333
GALNT10	-0.358071428571429
DPP6	0.895
C9orf93	-1.080375
PRELID2	-0.608875
STK39	-0.82375
SFTPA1	-0.7845
CKS2	-3.50377777777778
RHO	1.30125
C20orf135	0.1385
XKR3	-3.022
CR1	0.419571428571429
RPS6KA2	1.00157142857143
C20orf112	0.588
MRPL22	-0.4335
C4orf23	0.2345
GADD45B	0.667
KLHDC1	2.04766666666667
C2orf48	-1.3015
ZNF287	0.417
DAAM2	0.50925
DPPA2	-2.007
TCTN3	0.284
DNAJB11	-0.57375
FPR1	2.963
DEFB4	-0.063
PTCD2	-1.3229
SMOC2	5.5915
CABP7	2.839
SERPINB11	-0.289
MAGEF1	0.51325
NDE1	-1.29033333333333
ITGA10	0.2905
FSHB	0.474
ANXA2	1.03975
HORMAD2	-0.3895
HLCS	-0.5165
MCF2L	1.15616666666667
FH	-0.234625
TBC1D24	-0.83725
KIAA1505	1.815
LGALS2	-1.13275
CNBD1	1.7465
SYNPO2L	0.90775
PTPN23	-0.181357142857143
C1orf183	1.26966666666667
MAGEA8	-3.4845
DGCR8	-0.77625
GSR	-1.519
PAQR7	0.39725
ZNF676	-0.125
CACNA1C	0.3713
SP7	0.1215
PDCD6	-0.2465
NRN1L	-0.423
BRI3BP	-1.91625
KIAA1183	1.34625
ASB4	0.035
CCL23	2.3968
OBSL1	0.085375
SLC12A7	0.174916666666667
KIAA0240	1.469
CD1B	-3.63
FCGR2A	1.53175
MDC1	-1.2365
HTR1A	1.6705
OCEL1	0.073
ATP11B	-1.37721428571429
FBXO34	-0.296666666666667
PCDH12	3.3585
RPE	-1.037
C17orf74	2.9735
CSDC2	0.356166666666667
PET112L	-0.09525
TMBIM1	1.30875
P2RXL1	-0.68875
TCHP	-1.17975
TRMT1	-1.06083333333333
F2RL2	-0.90025
LRRC32	2.96933333333333
IMPG2	-0.3605
BGLAP	0.00174999999999999
LOC493869	-1.30291666666667
MRAS	2.652875
SLC35F5	0.0825
CBWD1	0.387
AXL	-0.140125
ATP2C2	0.60725
TELO2	-0.41225
PNPLA3	-4.2355
PCDHB14	2.05625
CD276	-1.39875
KRT80	-1.349875
DUSP28	-0.6205
CSNK1E	-0.431416666666667
SRP14	1.3485
KCNQ4	0.7945
KRT72	0.310166666666667
CCDC117	-0.438
C6orf89	0.0763888888888889
TUBB2B	-0.882833333333333
RTN4IP1	-0.93175
CR1L	-4.02483333333333
CEND1	2.92575
C12orf41	-0.665666666666667
RNF31	-0.23325
UBN1	-0.415166666666667
C17orf32	0.411125
SLC5A7	1.442
GPR92	0.843
ESAM	2.9847
CTNNA1	1.0085
HRBL	0.1995
CBX4	-1.21275
TMEM182	-0.21275
SH3TC2	0.7545
IL10	1.28033333333333
PXMP4	-0.299
RNF167	-0.3262
PAK7	4.2588
ETV3	0.00299999999999999
ATPIF1	-0.521666666666667
LOC554207	-1.96983333333333
OR8H1	1.347
WDFY3	0.552875
DPM1	-0.72225
GPSM1	-1.091
WDR92	-0.4202
LRP1	1.38383333333333
ANKH	-0.78925
THUMPD3	-1.53925
POLR1B	-1.186
OLFM4	6.119
RAD9B	0.76125
TSPY2	-3.541
PAX6	-0.724833333333333
SCG2	-4.19475
SLC17A6	0.50075
FMO3	3.08471428571429
PADI4	0.0921666666666667
TUBB4	0.0541
NLK	-1.2445
POU4F3	0.5215
SDF4	-0.85675
ITGBL1	1.31266666666667
NETO1	-2.101125
TAP2	-0.83425
ABBA-1	0.56475
GNAI1	1.3055
VPS4B	0.86675
NOPE	0.1957
GALNT6	1.46183333333333
SESN1	0.951625
GBE1	-0.953666666666667
CLASP1	-0.7285
RASGEF1B	0.857875
ACOT11	0.267071428571429
AFAP1	0.34825
OR2H2	1.6835
DPY19L2P1	-1.372
DZIP1	-1.37875
SEC22C	-0.465666666666667
GPR161	-0.200083333333333
RNF146	1.10275
WDR74	-0.671
GALP	0.1995
PURA	0.561
DNPEP	0.0388333333333334
RP11-78J21.1	-1.09725
ERBB2	1.99475
FANCM	-1.37033333333333
NEO1	0.3515
DDX3Y	-4.0438
RPS3A	0.9935
MXRA7	0.519428571428571
LGALS3	0.680166666666667
GLT8D1	-0.0245
CFL2	0.230333333333333
UPB1	0.00450000000000003
NAP1L5	0.370375
CLDN14	-1.93625
DHX38	-0.14575
BTBD1	0.027
TARS2	-1.51866666666667
ABCF1	-0.0603
FCF1	-0.531166666666667
LRRC49	1.0615
GUCY1B2	-2.505
C1orf177	1.1695
SMARCA4	-0.955928571428571
LRP8	-4.03183333333333
TAGLN3	-0.64675
MRPL14	-0.9125
TTRAP	0.27875
ZDHHC20	-0.5835
NFE2L3	-2.524
KIAA1377	1.441
PALMD	2.2537
TMEM43	0.39325
TTL	-1.49575
STAT5B	-1.44416666666667
SSB	-0.5695
OR10H5	0.063
SLC22A13	-0.9465
AKAP3	0.32925
TIMM23	-0.121833333333333
OAS2	0.355272727272727
KIAA0423	-0.26825
TRIM11	-0.448666666666667
GLIS3	1.85225
TMEM50B	0.968833333333333
ARHGEF4	1.948
DEGS1	-0.350636363636364
TBL1XR1	-0.230733333333333
G6PD	-2.43075
SP140	-0.379
MUC17	1.33346153846154
NUDC	-0.1996
DNAJC5B	0.863333333333333
SCARA3	-0.2965
CPA3	6.09316666666667
BCAT2	-0.67075
MFN1	-0.906
NRG3	-0.241
SNX11	0.17975
PLEKHH1	-1.75366666666667
GPR177	0.474
HCFC2	0.854
TCAP	0.4345
MOCOS	-2.65875
C14orf93	0.148
PRDM10	0.3255
SLC16A4	0.770916666666667
SRGAP1	0.4005
VIP	1.1265
DUSP27	0.422666666666667
LILRA1	1.994
MC2R	0.8535
MGC24103	-1.11575
MBTD1	-2.232
FUT11	-1.39383333333333
USP33	0.0849
C15orf39	-1.0495
MAP3K12	-0.421125
PAAF1	-0.705333333333333
BARHL1	1
FLJ16165	0.476
PIWIL2	-2.50925
SYNE1	0.837727272727273
CMTM4	0.220125
TSPYL1	1.2042
GUF1	-0.938
TMEM157	1.229
WDR44	0.43075
HIST1H3C	-0.327
DKFZp666G057	1.575
RNPEP	-1.06225
GAS2L2	2.331
ADH4	-1.233
GRPR	0.471833333333333
FBXL17	1.70525
ZBTB10	-0.151727272727273
Gcom1	1.15983333333333
HTRA1	2.196
ZNF585A	0.6345
SLC26A2	-0.703642857142857
OTOP3	0.2338
WISP1	-1.10722222222222
ATP2B4	-0.376583333333333
FLJ10769	0.3835
CRAMP1L	-0.76125
CHST12	-0.553
RAB22A	-0.258416666666667
TARDBP	-0.1015
STAU1	-0.55225
CRB3	1.39983333333333
MIG7	-2.00575
CHMP1A	0.0348333333333333
ZNF160	0.239625
B3GALT6	-0.68975
BARX1	-2.98466666666667
C6orf167	-2.483625
NXNL1	2.063
DHX29	-0.175
HADHB	0.29225
PLXNB2	0.51325
ILDR1	0.41375
SLC15A3	2.24525
GAS2	0.153333333333333
C20orf69	-0.737
NUMB	0.234
TNIP1	-0.268625
MESP1	2.03983333333333
PSKH1	-0.102
NSFL1C	0.078875
RHOG	0.000999999999999999
HEY1	-1.561
KNG1	-1.4875
ITGAX	0.9773
LIN9	-0.868
CANT1	-0.647
XRN1	-0.498857142857143
CCDC96	1.7558
HEATR6	-2.10616666666667
GNG7	1.3045
RUNX2	2.1725625
SOX1	1.4106
FCRL5	0.759
ZNF99	-0.156625
FAM9A	-0.253
SNX22	0.473166666666667
MBNL3	-2.43016666666667
ODC1	-1.8628
ADORA2B	-1.48183333333333
NR2F6	-0.44575
ZFYVE16	-0.742222222222222
SYNJ2BP	-0.5111
POLE	-1.027875
E2F2	-2.118375
THRA	1.4885
PTGES2	-1.19966666666667
HIP1R	0.406666666666667
TMUB1	-0.507166666666667
ENO3	-1.757
RSPH10B	-0.2345
CXorf39	-0.184375
IRGC	0.8875
GPR109B	1.6195
FLJ13305	-2.601
LCE3A	-1.004
TNFRSF18	-1.19583333333333
DET1	0.25275
TRPM3	1.88327272727273
C16orf79	-1.154
FECH	-0.831666666666667
RAP2A	-0.661333333333333
CRIP1	1.74733333333333
AZIN1	-0.05025
SLC7A7	2.84575
IL10RA	0.8554
TMEM64	-2.25
CDC42EP4	1.0213
C16orf58	-0.4681
ARG2	-3.11675
POU5F1P4	-4.69975
FAM62B	-0.187625
DNAH8	-2.296
ASH2L	-0.793375
TSLP	1.51983333333333
CNTNAP5	0.9996
TMEM16C	2.37375
IFNA14	1.618
SLC1A3	0.745125
CABYR	0.24925
BCL7B	-0.0958
NUDT13	-1.169
C13orf28	1.8025
C1orf53	-0.66775
ARL6IP4	0.022
RPL35A	0.79925
EMR3	-1.039
RAB40C	-0.100416666666667
SLC41A1	-0.1764
LRCH1	-0.93725
LY6G5B	-1.0845
FAM124A	0.708285714285714
MGC10981	-4.288
CLIP3	1.3387
MAP4K2	-0.910333333333333
CHIC1	0.40175
SULF1	2.058
C20orf30	-0.248
PRDM5	-0.85875
ELOVL1	0.282
C11orf48	-1.181
SLC39A10	-1.6175
KCNV1	1.34475
ACP1	-0.884166666666667
ZMYM2	-1.04425
B3GNT6	0.8965
C9orf69	-0.278
C2orf15	0.07375
C20orf166	-0.0305
HSP90AA6P	-1.7405
EDG7	-0.6465
NEURL	-1.11125
LPL	5.4775
CLEC2D	-0.565214285714286
GRRP1	2.62783333333333
CD8B	-3.1277
HIST1H3D	-2.715
SLC6A12	1.72725
FAM27L	2.3215
CD84	0.5219
RASA1	-0.463
PHKG1	0.574
MAGEA11	-1.4855
IMPA1	-0.6334
NPM3	-1.7055
RARRES1	5.8865
SH3BP1	-0.1825
B3GNTL1	-0.909
ARPC5L	-0.722333333333333
KLHL26	-0.12025
SIM2	-1.83428571428571
GJC1	0.5295
C20orf194	0.3365
EXO1	-4.787
SLC2A2	-3.01483333333333
LOC285074	-0.155
LRG1	1.4005
KIRREL	0.2095
PIK3R1	2.56171428571429
C4orf34	0.58175
MAF	0.4195
ADCY4	5.12683333333333
ZMIZ2	1.3337
SLC46A3	1.63316666666667
STAMBP	-1.34133333333333
CCDC16	1.0555
MS4A12	0.638
TCF20	-0.2375
LRRC46	0.8485
C20orf152	1.746
MRPS6	-0.244125
ABCB11	-0.5075
KCNC2	2.5362
CDH19	-0.5475
C9orf123	0.5215
SSH3	0.771125
LDLRAD1	-2.94825
CCBE1	0.5435
ZNF135	1.42275
TAAR1	-1.633
WFDC12	1.0965
CCDC42	0.206
FLJ12529	-1.13025
PER1	0.661666666666667
TIMM50	-0.122
SMARCAD1	-0.0588333333333333
FAM26C	1.3025
TP53TG3	-1.05183333333333
SH3RF1	0.6936
LMCD1	1.764
GPR63	-0.9085
FLJ21986	-1.324875
AIFM3	-0.717
MICAL1	-0.255666666666667
BLZF1	0.0815
IQCA	2.50866666666667
PCDHGC3	-0.9265
SAC	0.67375
BCL6B	2.688
DDO	0.2635
MARCO	5.1835
DCHS1	1.4245
C1orf170	0.1855
CD200R1	2.17316666666667
C22orf15	1.728
SEPT11	-0.494166666666667
ADNP	-0.914
UST	1.173
C13orf34	-1.22016666666667
RFFL	-0.0895
APBA3	-1.018
C2orf60	-0.620375
CUTL1	-0.383
PMS1	-1.66742857142857
ZNF689	-0.6185
EIF3E	0.0381666666666667
IL9	-0.2936
RPL31	0.803125
LY9	2.01316666666667
ATP2B3	1.3215
KDELR2	-0.511083333333333
TFCP2	-0.31775
NLRP12	-0.31675
FLJ45422	-0.79675
TLE4	0.6222
ZNF570	-0.6545
FLJ43806	-0.072
TLK2	-1.705375
CIR	0.82575
MARS2	-0.5645
COL24A1	0.342
SDF2L1	-0.801
HIBADH	0.0281666666666667
IGFBP3	-1.7185
C12orf23	0.63875
PSPC1	-0.5845
C20orf43	-0.1535
TRAV20	1.9795
ARHGAP24	1.182
KIAA1975	0.159375
C1QA	4.2594
DNTT	-6.14033333333333
C10orf6	-0.968333333333333
C11orf41	-0.686875
HNRPF	0.451625
COL11A1	-0.772
UBAP2	-1.7265
CDKN2AIPNL	-1.1295
C20orf174	3.57975
SPRED2	-0.52675
PLA2G12A	-0.581
ICEBERG	-1.7325
SCN10A	0.209
C11orf65	-0.44925
GBP5	3.218
PITPNC1	-1.24583333333333
POU3F3	1.659
NCOA7	0.783125
LIN7C	-0.00269999999999998
LOC348840	0.022
NKX2-2	-5.196
ANKRD13D	0.368375
LOC123688	0.8825
FUT2	1.15116666666667
TAAR8	0.5325
FZD4	0.78575
PNMA3	-0.1195
OR4L1	-1.2175
WIT1	-3.30175
EXOC3L	1.37075
ATPBD4	0.1263
KRBA1	-0.821
UBXD6	-0.86925
HOXB7	-0.829428571428571
C7orf23	-0.033
UNQ338	2.3055
STAB2	2.95775
CDC20B	-0.4755
IRF9	1.0705
CENTG1	0.270583333333333
TNPO2	-0.511
MCPH1	-0.27
BMS1P5	0.37
SLC26A7	1.71366666666667
HIST1H3J	-0.496
C9orf3	0.6169
LBH	1.55375
MYO1D	-0.033375
PTDSS2	0.301
NFU1	0.84625
DEPDC4	-2.2205
WNT7B	-1.004
GLP2R	-0.7466
SETD4	-0.6162
DYNLT3	-0.2297
FKBP11	-1.40483333333333
SESTD1	0.3355
FLII	0.369
RPS16	0.4484
CHPF	0.103166666666667
CSNK2A1	-1.26733333333333
SUMO1P1	-0.229
FKBP6	-1.551
ZNF214	1.24433333333333
TWIST1	1.25133333333333
DDX56	-1.20266666666667
TRAM1L1	1.8218
EPO	-2.98
MRPS18B	-0.22275
ZNF682	-0.611833333333333
RPL14	0.148666666666667
MAFF	0.498
LOC51136	-0.649125
LY96	0.7135
DDX20	-0.38425
ABTB1	1.5135
ARL5A	-0.7827
CCT6A	-1.60875
HEPACAM	0.616166666666667
EHHADH	-0.856833333333333
RBAK	-1.92816666666667
CGB1	1.95025
ITGB5	0.0498
YIPF3	-0.42775
FKBP2	-0.55875
NR1D1	0.7006
TMEM110	-1.045
NEK2	-4.866
PRAMEF8	-2.826
C20orf52	-0.595166666666667
PCDHGA3	-0.206
VWA3B	-0.05525
NDUFA5	0.622125
THAP9	-0.75825
FLVCR2	-1.4525
AP1S1	-1.7915
SMAD6	-0.62275
SAV1	0.990625
SAT1	1.02425
ZNF251	0.652625
ADAMTS7	0.8355
RPP38	-0.04725
C1orf211	-1.6685
YPEL2	0.70485
RBMS1	0.6075
ZNF445	-1.60716666666667
NRXN2	1.19216666666667
PGBD4	-1.011
UGT2B28	1.903
WBSCR16	-0.9229
NLRC3	0.214
ASTL	2.494
ST6GALNAC1	-2.33475
ZADH2	0.290375
MLLT4	0.753
ARL6	-0.121166666666667
MEF2C	0.82975
CBFA2T3	0.2635
AFF3	1.698
COG7	0.297666666666667
MYB	-0.479166666666667
PLXNA3	0.204
XRCC2	-2.34083333333333
MMS19	-0.25625
ST8SIA5	0.0718571428571428
CHPT1	1.37616666666667
KIAA1712	-0.806625
OR6X1	1.643
ACTR3	-0.8425
UGCG	-0.7985
OR4P4	-0.2195
ZAP70	-2.6255
LPP	0.721125
ZNF485	-0.792
PTPRCAP	0.235
IL12RB1	0.64425
ATRX	-0.2682
CHST8	-0.825125
C14orf109	0.33225
ARV1	0.15125
NMB	0.908285714285714
COX5A	-1.09133333333333
EIF6	-0.70175
MPPED2	1.97766666666667
SEMG1	-0.989
CHRDL1	2.437
TRAF3IP2	0.88125
WNK2	0.173875
LILRA4	2.05
LAMA2	4.95225
PXT1	1.395
RLBP1	-2.441
CD300C	0.26725
SLTM	-0.192625
FLJ10404	0.0110000000000001
APOBEC3D	-2.46766666666667
RENBP	0.0655
ATXN7L1	-0.225875
NID1	-0.91725
TUBGCP3	-1.45625
ITIH5	3.12211111111111
CCDC110	2.79225
C8A	-2.34475
MGC87042	0.439
HOXC13	-3.30275
TFDP2	-1.55075
HCP5	1.650125
POLI	1.1745
UCN	-1.36083333333333
ZNF764	-0.565833333333333
C8orf45	0.45575
FHL3	-0.6775
SPATA5L1	-0.8635
MMRN2	4.16566666666667
NDST1	0.684
COL20A1	0.625166666666667
ZNF248	-0.156
PELP1	-0.297
MBL2	-2.623
RNF41	-0.2295
C5orf24	-0.941
THOC5	-1.0365
SERINC3	0.439666666666667
RP11-151A6.2	0.07225
CDCP2	1.81225
HIST1H2AA	0.194
C11orf75	1.14383333333333
FKBP7	0.299
DDOST	-0.547
GPNMB	1.82316666666667
TTF2	-2.383
KCNT1	-0.134333333333333
SLC39A14	-1.12828571428571
NGRN	0.3717
GPR137B	1.7965
MECP2	-0.49175
PSMA1	-0.09
C16orf73	-4.89875
TMEM60	0.600666666666667
CSN3	0.809
NOS1	2.13416666666667
RAB7L1	-0.472
YBX2	-1.0065
KIAA1166	1.563
FUBP3	-1.3255
ABCG1	0.364
ACACA	-1.01333333333333
ARL11	-0.352
ATOH1	2.535
ODF1	-0.223166666666667
CREB3L3	1.69183333333333
TMEM127	0.819714285714286
DSCAML1	0.7995
PLN	3.8314
LYPLA1	-1.32958333333333
PRDM9	-2.045
SASP	1.36
PLUNC	0.806666666666667
INTU	1.16625
HISPPD1	0.1095
LNPEP	-1.6685
YARS2	-0.990833333333333
APCDD1L	-0.767
ZCCHC4	-0.6779
FBXO22	-1.41216666666667
TTLL13	-0.989
ZNF669	-1.93533333333333
PTGDR	4.25725
DDX27	-0.302
KIAA0409	-0.3545
GJB6	1.96
ASB8	0.19675
PLP2	0.503833333333333
MEPE	-0.2425
OR10J5	0.2575
KRT222P	1.728
COQ7	-0.5565
C1orf101	1.3545
RERG	3.5064
CHMP5	0.259875
THAP11	0.14475
ZNF43	-0.478333333333333
ZRANB3	-2.20733333333333
KRT13	4.335125
MRPL19	-0.86525
RBBP9	-0.423625
SPATA17	-0.735375
BXDC5	-0.041
PAFAH1B1	-0.688333333333333
MAGEE1	0.18775
OSTF1	0.20975
KIAA0323	-0.14075
TXNDC13	-1.12833333333333
CNTN4	2.361375
LCE1B	null
UNQ501	0.1425
ZNF154	0.41275
C3orf64	0.87975
SYT5	1.9152
PON1	0.1642
FLJ10357	0.782375
ATP4A	-0.809
GNPDA1	-1.1385
MGAT1	0.962666666666667
C14orf121	0.2065
SLC35B2	-0.30125
MIER3	0.349
CHEK1	-5.286875
ZNF8	-0.6615
TXNDC1	-0.846333333333333
CKB	0.1521
RTN3	0.414785714285714
FZD2	-2.06733333333333
PART1	1.495125
PSMB6	-0.5695
PCDHB8	-1.431
PHC3	-0.4532
PPP1R8	-0.414166666666667
NOVA2	1.71833333333333
TNFRSF11B	-3.44525
GOLPH3	0.376833333333333
UBLCP1	-0.018
SUHW3	-1.1505
TTLL1	0.387
OPN4	-0.0435
OR13G1	0.144
ZPBP2	0.4978
HSD17B11	0.102875
C9orf50	-0.2115
DHDDS	0.266785714285714
CTSW	0.951
NEFM	-1.41216666666667
MRPL28	-1.01575
SYN1	2.81066666666667
PIGV	0.0428333333333333
ZIM2	1.333
APBB1	1.154
SND1	-1.2985
C1orf123	0.2245
CHD3	-1.4595
BHLHB8	1.32325
RNASE2	-0.4882
BCAP31	0.2855
SLC25A44	0.0995
CHD6	-1.5252
PIB5PA	1.74746153846154
SELS	0.231
LOC541471	-0.1215
FAT2	1.917
ZNF81	-1.694
OR4C16	0.5765
FLJ10081	0.381
LRRC4	-0.58575
CS	-1.2565
N4BP2	-2.1865
IGFBP7	1.61325
ZNF318	0.244416666666667
NDNL2	0.105375
ZNF609	-0.43525
SIRT4	0.3675
EXOSC10	-0.22825
ECE2	0.230333333333333
OVGP1	0.30925
GTPBP3	-1.51825
PACS2	0.3556
C19orf36	-0.332666666666667
ARL4C	0.186875
ATG4B	-0.299625
UBQLNL	0.83875
RHOXF2B	-4.342
PLEKHG2	-1.2435
GALR1	0.02
AQP4	0.856166666666667
HDAC7A	0.785
DCUN1D3	0.54025
OR8A1	0.167
CCRN4L	-0.85775
CBR4	-0.482166666666667
KIFC1	-4.24783333333333
SLC7A14	-2.60916666666667
LHX5	0.4165
TRPC7	0.0655
LPXN	-1.387
SERPINA1	-2.81675
RPS13	0.4371
BPIL3	-1.113
PRKAA1	-1.03675
FADS2	-1.5701
ENAH	0.0640000000000001
PRO1768	-0.4085
APBA2BP	-1.168
LIPH	1.36183333333333
C3orf33	-0.271
RCC2	-0.920428571428571
ALDH1A2	-2.7561
RNF103	1.9305
AHCY	-1.09475
ALG12	1.423
CCL17	1.5035
ZNF543	0.394833333333333
ESRRG	1.9578
CNGA1	4.19
RDH5	2.6985
OTX1	-1.1007
PTGFR	0.1105
CDR2	-0.908
SELE	2.215
NLGN2	-0.737
EXOSC9	-0.66425
ZNF566	-0.5045
KLRC2	-2.6385
GPR12	1.4065
KIAA0196	-0.00475
PDRG1	-0.47225
SSR3	-0.532785714285714
MSI1	0.653
CST9	0.9745
CC2D1A	0.150375
PLAGL1	0.913666666666667
ZNF778	-0.2275
RNF2	-0.0686250000000001
KLF6	0.918166666666667
THBD	2.53916666666667
tcag7.1314	1.16875
NR5A1	0.740833333333333
ABCD2	1.309
DNAJC7	-1.46875
CLEC4C	-1.518
TM2D3	1.07025
CCDC4	-1.3905
PLAC2	-1.1115
DCD	0.39
FAAH	0.86275
POLA1	-1.83283333333333
TM7SF2	-0.59725
FLJ39822	-1.1015
FLOT2	0.142
MAP4K1	-0.655666666666667
SRP68	-0.397375
C21orf74	0.875
ARPC5	-0.431
LOC126075	0.7795
HECW2	-1.05785714285714
ZDHHC4	-0.37175
ANKRD42	1.0534
PDE9A	0.1495
ABCA8	4.09725
NDUFS2	-0.50825
UBR5	-1.188625
BTBD16	-1.94725
LOC554174	0.264
ZNF20	0.3085
KIAA1843	-0.554
WDR17	-0.815714285714286
C15orf33	0.129
RNF113A	-0.4245
CAMKK1	-0.7317
CLCN2	-1.30025
ANXA6	-0.186
LOC340069	-0.1925
EMID1	1.464625
DPM3	-0.163666666666667
ELA1	1.673
SLC25A13	-1.5841
KRT24	0.86375
SMPD1	0.136333333333333
TH	0.699
COL6A2	1.1695
ANKS1B	0.448333333333333
GPR126	-1.704
ZC3H12A	0.640166666666667
TMEM47	1.99166666666667
C2orf51	0.5485
C1orf88	2.90683333333333
HSF2BP	-1.307
AKAP10	-0.964
RPAP3	-0.2925
KLHDC8B	1.42925
STOM	1.0414
MUPCDH	1.080625
C10orf72	-1.94325
PLEKHA3	0.385083333333333
TCP11L1	-1.33075
CWF19L1	0.02175
SPEF1	1.217
YSK4	3.563
ELN	2.5799
SAMD8	-0.267166666666667
MPI	-1.13966666666667
MEPCE	-0.0069
ABCC3	-0.01875
NANOGP1	-3.8375
KCNK17	1.04925
HLA-DMB	4.494
RRAGA	1.11675
ANGEL1	-0.62925
RBM32B	0.04
CPN1	-3.17725
MGC52282	-0.201111111111111
HLA-A	1.3075
OR9G4	1.6245
EDNRB	0.1885
SCD	-0.981071428571429
C14orf80	-1.946
BAGE2	-0.839
RABL4	0.8175
RCVRN	1.354
SHANK1	2.095
NLRP7	-4.09125
CD226	0.832333333333333
STAT3	0.1729375
SYNJ2	-2.5466
TPCN2	0.121
WDR36	-0.9935
MBD4	-0.23125
ROBO1	-1.0336
ST3GAL6	-1.71675
SLAMF8	1.5805
ATN1	1.54766666666667
GPR141	0.148333333333333
KRT36	0.5875
TPH1	0.5505
DDX52	-0.989
ZSCAN29	-0.500333333333333
TRPT1	-0.670666666666667
DPEP3	1.9595
DENND4A	-1.1235
TSPAN16	0.425
PTCHD2	-1.1215
LOC145814	0.361
CAP1	-0.444
EIF5A2	-0.3832
NT5DC3	0.001625
SEPT9	-0.875875
SEZ6L2	-0.699875
EGFLAM	5.204
VPS11	0.908125
NDUFB5	-0.145
CIDEA	5.16433333333333
IER5L	0.329
N6AMT1	0.417
FAM83C	0.57075
OXR1	-0.07275
IRX1	2.6905
DGKB	-0.5818
GCN5L2	-2.18
MIR16	-0.61025
FBXW9	0.0795
WDR4	-2.79116666666667
PDC	0.165
VPS33B	-0.36975
HEXB	0.1425
