Hybridization REF	TCGA-C8-A1HF-01A-11R-A137-07
HN1	1.9622
OR2L13	0.618666666666667
SLC16A11	0.485
FAM96A	-0.94825
APOL1	0.72525
C5orf32	-1.0275
RTP1	-0.338666666666667
RNF175	0.724375
ZBTB41	0.978875
AHCTF1	-0.6734
SAE2	0.4613
ITGA2	-1.255
MME	0.161
CCDC14	-1.30775
MAST4	0.0214285714285714
KRT33B	0.2105
KCTD2	0.203333333333333
WDR26	0.515916666666667
MFI2	0.524375
NR4A3	-0.395375
ARSA	1.34675
UNKL	-0.112666666666667
SULT6B1	0.8195
CCNA2	-1.4185
SOX15	-0.3045
PPAPDC1B	0.476916666666667
C19orf44	0.859
MCAT	0.650583333333333
ARID1B	0.442875
OR52N1	-0.5275
C12orf48	-0.704
MAGI1	-1.9365
NIPA2	-0.665
GBX2	-1.51075
RSHL3	1.103125
RAVER1	0.0203333333333333
C15orf17	-1.05975
SLC30A2	1.2585
ZNF518	-0.2885
PCYT1B	-1.7435
C10orf114	-1.34525
EIF3H	-0.0818333333333333
SLC25A39	-1.47416666666667
KIF1B	-0.197875
AMOTL2	-0.7105
C6orf120	0.206375
PSRC1	-0.5075
PLA2G10	-0.087
KIF5C	0.39325
MRPL37	-0.151
C17orf62	0.962166666666667
C9orf135	-1.24283333333333
DUSP10	1.3491
CLCNKB	0.1105
PSMA5	0.738125
C8orf53	-0.13575
AMPD3	1.229
PIAS1	-0.9265
ADCYAP1R1	0.262
GYLTL1B	-0.34325
CDH20	0.182666666666667
FBXO7	-0.388
TMEM134	1.10216666666667
FLJ14213	0.865166666666667
ZNF3	-0.5195
LRRFIP1	0.0222083333333333
CNOT2	0.53825
ABI3	3.085
ALDH5A1	-1.23266666666667
HNT	3.1665
SERPINA4	-1.864
TK2	0.205666666666667
STMN1	0.156666666666667
GUCA2A	0.298166666666667
GALNT10	0.755142857142857
DPP6	-0.78835
C9orf93	-0.28
PRELID2	-0.153125
STK39	-0.2115
SFTPA1	-1.48675
CKS2	-0.543666666666667
RHO	0.167125
C20orf135	-0.1535
XKR3	-2.445
CR1	0.245857142857143
RPS6KA2	0.118571428571429
C20orf112	0.63475
MRPL22	0.36475
C4orf23	-0.259
GADD45B	0.8555
KLHDC1	0.400666666666667
C2orf48	-1.588
ZNF287	1.217
DAAM2	-0.325
DPPA2	-2.72883333333333
TCTN3	0.326
DNAJB11	0.6425
FPR1	4.34175
DEFB4	0.299
PTCD2	-0.9274
SMOC2	4.804
CABP7	0.67525
SERPINB11	0.375
MAGEF1	0.20775
NDE1	-0.374833333333333
ITGA10	-0.45
FSHB	0.0225
ANXA2	1.013375
HORMAD2	0.3435
HLCS	-0.4455
MCF2L	1.46508333333333
FH	0.6125
TBC1D24	1.05975
KIAA1505	1.63275
LGALS2	0.47625
CNBD1	-1.0185
SYNPO2L	-1.03125
PTPN23	-0.149071428571429
C1orf183	0.154833333333333
MAGEA8	-2.6385
DGCR8	-1.361
GSR	0.852
PAQR7	0.23525
ZNF676	-0.9685
CACNA1C	-0.0986
SP7	-0.1305
PDCD6	-0.5895
NRN1L	-0.485
BRI3BP	-0.00991666666666667
KIAA1183	0.74125
ASB4	0.078
CCL23	1.6473
OBSL1	-0.83175
SLC12A7	0.179
KIAA0240	1.437375
CD1B	-2.84316666666667
FCGR2A	1.9935
MDC1	-0.09325
HTR1A	-0.248333333333333
OCEL1	-0.32675
ATP11B	-0.854875
FBXO34	-0.114833333333333
PCDH12	3.48683333333333
RPE	-0.515
C17orf74	0.0575
CSDC2	0.0215
PET112L	1.06525
TMBIM1	-0.71975
P2RXL1	-0.247
TCHP	-0.68025
TRMT1	-0.937833333333333
F2RL2	-0.7375
LRRC32	2.7835
IMPG2	0.8015
BGLAP	0.33
LOC493869	-0.207916666666667
MRAS	1.342125
SLC35F5	0.20475
CBWD1	0.203
AXL	-1.324875
ATP2C2	2.47025
TELO2	0.2355
PNPLA3	-0.26975
PCDHB14	1.492
CD276	0.22825
KRT80	-2.15
DUSP28	-0.763
CSNK1E	-0.142833333333333
SRP14	0.6265
KCNQ4	0.566
KRT72	0.5975
CCDC117	0.423375
C6orf89	-0.235833333333333
TUBB2B	-3.07083333333333
RTN4IP1	-0.48825
CR1L	-2.90616666666667
CEND1	0.263125
C12orf41	-0.353833333333333
RNF31	0.13125
UBN1	0.133
C17orf32	1.434125
SLC5A7	0.187
GPR92	1.34533333333333
ESAM	2.3281
CTNNA1	0.830166666666667
HRBL	0.0173
CBX4	-0.716
TMEM182	-0.261
SH3TC2	-1.199
IL10	1.236
PXMP4	1.9115
RNF167	-0.8963
PAK7	-0.367
ETV3	-0.139
ATPIF1	1.17716666666667
LOC554207	-1.81083333333333
OR8H1	0.582
WDFY3	1.015875
DPM1	-0.70325
GPSM1	-0.0695
WDR92	-0.4998
LRP1	0.299333333333333
ANKH	-0.250375
THUMPD3	-0.9765
POLR1B	-0.9625
OLFM4	0.9075
RAD9B	0.92025
TSPY2	-2.7755
PAX6	-0.882166666666667
SCG2	-3.176125
SLC17A6	0.265
FMO3	2.86075
PADI4	0.063875
TUBB4	-0.102
NLK	0.0985
POU4F3	-0.343
SDF4	-0.539
ITGBL1	2.16516666666667
NETO1	-1.023625
TAP2	0.270125
ABBA-1	-0.41725
GNAI1	-0.13725
VPS4B	0.43025
NOPE	-0.8226
GALNT6	2.53783333333333
SESN1	0.63475
GBE1	-1.35877777777778
CLASP1	-0.14025
RASGEF1B	1.61975
ACOT11	-0.0600714285714286
AFAP1	0.77675
OR2H2	0.44925
DPY19L2P1	-1.66875
DZIP1	-1.13775
SEC22C	-0.45875
GPR161	0.938166666666667
RNF146	0.434
WDR74	-1.0415
GALP	-0.223
PURA	-1.2305
DNPEP	-0.551666666666667
RP11-78J21.1	-0.63775
ERBB2	5.48025
FANCM	-0.965166666666667
NEO1	0.571833333333333
DDX3Y	-4.5894
RPS3A	1.5205
MXRA7	-0.268857142857143
LGALS3	-0.949666666666667
GLT8D1	-0.158
CFL2	-2.05133333333333
UPB1	0.19125
NAP1L5	0.297625
CLDN14	0.334
DHX38	-1.2935
BTBD1	-0.8835
TARS2	-0.560666666666667
ABCF1	-0.0619
FCF1	-0.403666666666667
LRRC49	0.47075
GUCY1B2	-1.482
C1orf177	0.188
SMARCA4	-0.676571428571428
LRP8	-0.968833333333333
TAGLN3	-1.073
MRPL14	-0.04625
TTRAP	-0.6375
ZDHHC20	0.552
NFE2L3	-1.90125
KIAA1377	1.614625
PALMD	1.3611
TMEM43	-0.487
TTL	-1.005125
STAT5B	-1.53266666666667
SSB	-1.162875
OR10H5	0.457
SLC22A13	-0.92425
AKAP3	-0.338
TIMM23	0.680666666666667
OAS2	3.17941666666667
KIAA0423	0.0825
TRIM11	0.3125
GLIS3	2.019625
TMEM50B	-0.142833333333333
ARHGEF4	-1.803875
DEGS1	0.565272727272727
TBL1XR1	0.412266666666667
G6PD	-0.849
SP140	1.1452
MUC17	0.0910714285714286
NUDC	0.3693
DNAJC5B	3.8185
SCARA3	-1.14816666666667
CPA3	4.70116666666667
BCAT2	-0.456875
MFN1	0.1818
NRG3	1.4745
SNX11	0.7955
PLEKHH1	-0.228
GPR177	-0.611
HCFC2	1.08825
TCAP	3.78775
MOCOS	-2.36925
C14orf93	0.06425
PRDM10	0.3905
SLC16A4	-1.238
SRGAP1	-1.152
VIP	-0.11175
DUSP27	-0.141166666666667
LILRA1	0.7556
MC2R	0.11
MGC24103	-3.24375
MBTD1	-3.247
FUT11	-0.0495
USP33	0.8764
C15orf39	-0.52925
MAP3K12	0.262625
PAAF1	-0.809166666666667
BARHL1	0.5055
FLJ16165	0.131
PIWIL2	-3.10225
SYNE1	0.116583333333333
CMTM4	-0.193
TSPYL1	0.7845
GUF1	0.529
TMEM157	0.737
WDR44	0.21075
HIST1H3C	0.517
DKFZp666G057	0.348
RNPEP	-0.474
GAS2L2	-0.312666666666667
ADH4	-4.12825
GRPR	0.341666666666667
FBXL17	-0.1065
ZBTB10	-0.2105
Gcom1	0.0518333333333334
HTRA1	2.3663
ZNF585A	0.0486666666666666
SLC26A2	-0.440214285714286
OTOP3	0.357666666666667
WISP1	2.95222222222222
ATP2B4	-1.10575
FLJ10769	0.54075
CRAMP1L	-0.6785
CHST12	-0.73675
RAB22A	-0.0828333333333333
TARDBP	0.0671428571428571
STAU1	-0.518
CRB3	1.76066666666667
MIG7	-1.94175
CHMP1A	-0.520833333333333
ZNF160	-0.461875
B3GALT6	-0.00799999999999997
BARX1	-1.78583333333333
C6orf167	-0.7294375
NXNL1	0.496
DHX29	0.486375
HADHB	0.27625
PLXNB2	0.906625
ILDR1	-2.28675
SLC15A3	3.35975
GAS2	-2.53033333333333
C20orf69	-0.0205
NUMB	0.01825
TNIP1	-0.58175
MESP1	0.226833333333333
PSKH1	-0.578
NSFL1C	-0.31125
RHOG	0.1115
HEY1	-1.515
KNG1	-1.573125
ITGAX	2.1913
LIN9	-0.0438333333333333
CANT1	0.580125
XRN1	-0.0899285714285715
CCDC96	1.2483
HEATR6	-0.401666666666667
GNG7	-0.76075
RUNX2	2.0559375
SOX1	0.140166666666667
FCRL5	1.6334
ZNF99	-0.107125
FAM9A	4.592
SNX22	0.549333333333333
MBNL3	-1.17433333333333
ODC1	-1.4013
ADORA2B	-2.84966666666667
NR2F6	-0.62875
ZFYVE16	-0.3905
SYNJ2BP	-0.27
POLE	-0.42275
E2F2	0.00824999999999999
THRA	2.43433333333333
PTGES2	-0.550333333333333
HIP1R	1.20016666666667
TMUB1	-0.9785
ENO3	-2.184
RSPH10B	-0.3965
CXorf39	1.279125
IRGC	0.52175
GPR109B	-0.86025
FLJ13305	-0.1165
LCE3A	0.6085
TNFRSF18	-0.657166666666667
DET1	-0.3425
TRPM3	-0.47075
C16orf79	-1.112
FECH	-0.698333333333333
RAP2A	1.165
CRIP1	2.71666666666667
AZIN1	0.167375
SLC7A7	4.329
IL10RA	1.1952
TMEM64	-3.54025
CDC42EP4	1.9602
C16orf58	-0.4729
ARG2	-1.03825
POU5F1P4	-4.45825
FAM62B	-0.998375
DNAH8	-1.9064
ASH2L	-0.054375
TSLP	-3.48166666666667
CNTNAP5	0.185833333333333
TMEM16C	-0.96575
IFNA14	0.4975
SLC1A3	1.449
CABYR	2.22025
BCL7B	-0.0296
NUDT13	-1.4875
C13orf28	0.30025
C1orf53	-1.04075
ARL6IP4	-0.4986
RPL35A	1.3355
EMR3	-0.10175
RAB40C	0.771166666666667
SLC41A1	0.415833333333333
LRCH1	-0.3375
LY6G5B	-0.6355
FAM124A	-0.353428571428571
MGC10981	-3.47833333333333
CLIP3	0.0308
MAP4K2	-0.210333333333333
CHIC1	-0.3525
SULF1	4.63383333333333
C20orf30	-0.179214285714286
PRDM5	-0.686875
ELOVL1	0.09
C11orf48	0.142125
SLC39A10	-1.1255
KCNV1	0.29125
ACP1	-0.8335
ZMYM2	-1.51725
B3GNT6	0.261
C9orf69	0.51175
C2orf15	3.0045
C20orf166	-0.6835
HSP90AA6P	-1.0205
EDG7	-0.6945
NEURL	1.9245
LPL	-0.204833333333333
CLEC2D	0.554785714285714
GRRP1	1.6925
CD8B	-1.9016
HIST1H3D	-0.125833333333333
SLC6A12	1.204125
FAM27L	-0.0645
CD84	1.842
RASA1	-0.7315
PHKG1	-0.245
MAGEA11	-1.218
IMPA1	-0.6251
NPM3	0.0195
RARRES1	3.924
SH3BP1	1.16575
B3GNTL1	0.377
ARPC5L	0.241333333333333
KLHL26	-0.209
SIM2	-2.711875
GJC1	0.6775
C20orf194	-0.56525
EXO1	-1.26675
SLC2A2	-2.391
LOC285074	-0.4415
LRG1	-1.41225
KIRREL	-0.793
PIK3R1	2.70321428571429
C4orf34	1.6915
MAF	-0.352333333333333
ADCY4	3.48716666666667
ZMIZ2	1.3039
SLC46A3	1.29583333333333
STAMBP	-0.0483333333333334
CCDC16	0.44325
MS4A12	0.52
TCF20	0.23325
LRRC46	2.09375
C20orf152	0.20225
MRPS6	-0.72775
ABCB11	-0.295
KCNC2	0.0685
CDH19	-4.09133333333333
C9orf123	-0.039
SSH3	-0.37925
LDLRAD1	-2.107
CCBE1	-0.69575
ZNF135	1.384875
TAAR1	0.542
WFDC12	0.436
CCDC42	0.433666666666667
FLJ12529	-0.606
PER1	-1.24716666666667
TIMM50	-0.0576666666666667
SMARCAD1	-0.164333333333333
FAM26C	0.76
TP53TG3	-1.06833333333333
SH3RF1	2.0132
LMCD1	2.57275
GPR63	0.5895
FLJ21986	-2.286125
AIFM3	0.4415
MICAL1	-0.00816666666666667
BLZF1	0.330166666666667
IQCA	0.602333333333333
PCDHGC3	-0.639
SAC	0.61575
BCL6B	2.1125
DDO	0.925
MARCO	4.10525
DCHS1	2.00466666666667
C1orf170	1.42183333333333
CD200R1	1.0575
C22orf15	-0.0835
SEPT11	0.649333333333333
ADNP	-0.42075
UST	0.4672
C13orf34	-0.855
RFFL	0.881785714285714
APBA3	0.0305
C2orf60	-0.960375
CUTL1	-0.6179
PMS1	-0.648571428571429
ZNF689	-1.221
EIF3E	-0.7375
IL9	0.3635
RPL31	1.930375
LY9	0.674
ATP2B3	0.63325
KDELR2	0.75625
TFCP2	0.417625
NLRP12	-0.20475
FLJ45422	-1.18925
TLE4	0.163
ZNF570	0.2815
FLJ43806	-0.8835
TLK2	-0.1325
CIR	0.18125
MARS2	-0.4905
COL24A1	1.34
SDF2L1	0.2315
HIBADH	-0.159666666666667
IGFBP3	-2.06685714285714
C12orf23	0.6175
PSPC1	-0.122
C20orf43	-0.3385
TRAV20	0.4025
ARHGAP24	0.48775
KIAA1975	-1.778625
C1QA	3.8295
DNTT	-4.51633333333333
C10orf6	0.0445833333333333
C11orf41	0.120875
HNRPF	1.327625
COL11A1	7.09583333333333
UBAP2	-0.729
CDKN2AIPNL	-1.1855
C20orf174	4.37975
SPRED2	0.3255
PLA2G12A	-0.449166666666667
ICEBERG	-2.0365
SCN10A	-0.079
C11orf65	0.0825
GBP5	5.71925
PITPNC1	-0.683
POU3F3	0.134
NCOA7	0.216875
LIN7C	-0.0864
LOC348840	-1.166
NKX2-2	-2.629
ANKRD13D	-0.183125
LOC123688	-0.5565
FUT2	1.75483333333333
TAAR8	0.9705
FZD4	0.00966666666666665
PNMA3	-1.03916666666667
OR4L1	0.619
WIT1	-0.21025
EXOC3L	2.41875
ATPBD4	-0.136
KRBA1	-0.9155
UBXD6	-0.1495
HOXB7	-1.03764285714286
C7orf23	-0.428
UNQ338	1.1165
STAB2	0.438
CDC20B	-0.0215
IRF9	2.796
CENTG1	1.257
TNPO2	-1.103
MCPH1	0.61575
BMS1P5	-1.92275
SLC26A7	1.41775
HIST1H3J	1.584
C9orf3	0.0617
LBH	1.34375
MYO1D	0.67575
PTDSS2	-0.1255
NFU1	0.113
DEPDC4	-1.0765
WNT7B	-0.8546
GLP2R	-0.328333333333333
SETD4	-1.1865
DYNLT3	-0.3137
FKBP11	0.009
SESTD1	-0.582333333333333
FLII	-0.75
RPS16	0.3898
CHPF	-0.1735
CSNK2A1	-0.166166666666667
SUMO1P1	-0.402
FKBP6	-0.746
ZNF214	-1.06083333333333
TWIST1	0.55
DDX56	-1.2435
TRAM1L1	1.3401
EPO	-0.5675
MRPS18B	0.32825
ZNF682	-0.0155
RPL14	-0.7235
MAFF	-0.54175
LOC51136	0.849625
LY96	0.8585
DDX20	0.1215
ABTB1	-0.0273333333333333
ARL5A	-0.5193
CCT6A	-0.5305
HEPACAM	-1.26533333333333
EHHADH	-0.718333333333333
RBAK	-1.35416666666667
CGB1	0.07025
ITGB5	0.2392
YIPF3	-0.5095
FKBP2	-0.12675
NR1D1	-0.3744
TMEM110	-0.568
NEK2	-0.0986666666666667
PRAMEF8	-2.55675
C20orf52	0.195166666666667
PCDHGA3	-1.5485
VWA3B	0.02525
NDUFA5	-0.51225
THAP9	0.31025
FLVCR2	0.433666666666667
AP1S1	-2.19525
SMAD6	-1.57075
SAV1	0.196875
SAT1	0.8655
ZNF251	0.99225
ADAMTS7	0.2816
RPP38	0.2405
C1orf211	0.189
YPEL2	1.3252
RBMS1	-0.504
ZNF445	-0.555
NRXN2	-0.0115
PGBD4	-0.840375
UGT2B28	-2.377
WBSCR16	-0.4211
NLRC3	1.13575
ASTL	0.495
ST6GALNAC1	-3.40125
ZADH2	-0.051
MLLT4	0.0304166666666667
ARL6	0.5795
MEF2C	-0.19275
CBFA2T3	-2.7945
AFF3	0.204428571428571
COG7	0.365666666666667
MYB	-1.06933333333333
PLXNA3	0.257
XRCC2	-1.87883333333333
MMS19	-0.4945
ST8SIA5	-0.54325
CHPT1	-0.612
KIAA1712	0.54325
OR6X1	0.765
ACTR3	-0.0455
UGCG	-0.389333333333333
OR4P4	0.661
ZAP70	-1.8565
LPP	0.98675
ZNF485	0.0349999999999999
PTPRCAP	1.161
IL12RB1	0.87275
ATRX	-0.0656
CHST8	-1.64125
C14orf109	0.569
ARV1	0.41225
NMB	-1.98142857142857
COX5A	-0.639333333333333
EIF6	0.00725
MPPED2	-1.591
SEMG1	-1.4755
CHRDL1	-0.5815
TRAF3IP2	0.9035
WNK2	-0.039375
LILRA4	2.50983333333333
LAMA2	2.444
PXT1	0.464
RLBP1	-2.96075
CD300C	0.22275
SLTM	-0.338
FLJ10404	-0.7818125
APOBEC3D	-0.5505
RENBP	0.760166666666667
ATXN7L1	-0.178375
NID1	0.4075
TUBGCP3	-0.012625
ITIH5	0.383166666666667
CCDC110	3.7445
C8A	-2.15825
MGC87042	-0.62575
HOXC13	1.033
TFDP2	-0.6635
HCP5	2.616
POLI	0.38825
UCN	-0.248
ZNF764	0.924333333333333
C8orf45	0.694
FHL3	-0.52075
SPATA5L1	-0.65675
MMRN2	2.6125
NDST1	0.088
COL20A1	-0.161833333333333
ZNF248	-0.745333333333333
PELP1	-0.673333333333333
MBL2	-2.6225
RNF41	0.472625
C5orf24	-0.174625
THOC5	-0.882375
SERINC3	-0.184583333333333
RP11-151A6.2	0.7055
CDCP2	0.0255
HIST1H2AA	0.30525
C11orf75	1.31966666666667
FKBP7	0.9475
DDOST	-0.58675
GPNMB	1.58533333333333
TTF2	-1.52233333333333
KCNT1	0.433333333333333
SLC39A14	-0.88275
NGRN	-0.7895
GPR137B	1.795
MECP2	-0.2955
PSMA1	0.1615
C16orf73	-4.6545
TMEM60	0.410666666666667
CSN3	-0.2235
NOS1	0.477833333333333
RAB7L1	-0.205833333333333
YBX2	-0.7175
KIAA1166	-0.76575
FUBP3	-0.0578333333333333
ABCG1	1.653
ACACA	-0.0685
ARL11	0.2008
ATOH1	-0.0195
ODF1	-0.032
CREB3L3	-1.713
TMEM127	2.15435714285714
DSCAML1	-0.584
PLN	2.83333333333333
LYPLA1	-0.951583333333333
PRDM9	-2.1955
SASP	0.362
PLUNC	0.483333333333333
INTU	1.067
HISPPD1	-0.93575
LNPEP	-0.108333333333333
YARS2	-0.4325
APCDD1L	-1.479
ZCCHC4	-0.9447
FBXO22	-0.386833333333333
TTLL13	-0.6195
ZNF669	-1.61783333333333
PTGDR	2.26825
DDX27	-0.02375
KIAA0409	-0.165333333333333
GJB6	0.61825
ASB8	0.503
PLP2	0.203333333333333
MEPE	0.32925
OR10J5	0.6405
KRT222P	-0.4685
COQ7	0.854333333333333
C1orf101	1.015
RERG	0.3578
CHMP5	0.571875
THAP11	-0.53925
ZNF43	-0.223666666666667
ZRANB3	-0.558166666666667
KRT13	-1.511
MRPL19	0.1915
RBBP9	-0.025875
SPATA17	1.5685
BXDC5	0.4485
PAFAH1B1	-0.6215
MAGEE1	-0.1515
OSTF1	1.0245
KIAA0323	-0.980666666666666
TXNDC13	0.727833333333333
CNTN4	2.076
LCE1B	3.3935
UNQ501	0.0535
ZNF154	-0.39425
C3orf64	-0.134
SYT5	0.19825
PON1	-0.000166666666666658
FLJ10357	-0.728125
ATP4A	-1.273
GNPDA1	-0.909166666666667
MGAT1	0.582666666666667
C14orf121	0.05875
SLC35B2	0.21475
MIER3	0.944333333333333
CHEK1	-1.399375
ZNF8	1.12133333333333
TXNDC1	-0.9025
CKB	-0.3487
RTN3	0.398
FZD2	-0.616166666666667
PART1	0.947875
PSMB6	-0.28725
PCDHB8	0.069
PHC3	0.1696
PPP1R8	-0.271166666666667
NOVA2	1.721
TNFRSF11B	-4.69375
GOLPH3	0.730666666666667
UBLCP1	-0.419
SUHW3	0.28925
TTLL1	1.54075
OPN4	0.4915
OR13G1	0.00700000000000001
ZPBP2	0.6396
HSD17B11	-1.401125
C9orf50	-0.3165
DHDDS	0.0813571428571428
CTSW	0.5849
NEFM	-2.8525
MRPL28	-0.32225
SYN1	0.133166666666667
PIGV	0.332666666666667
ZIM2	1.6625
APBB1	-0.286333333333333
SND1	-0.91525
C1orf123	-0.112666666666667
CHD3	-1.413
BHLHB8	0.66875
RNASE2	1.22816666666667
BCAP31	-0.02025
SLC25A44	0.2615
CHD6	-0.7529
PIB5PA	2.64676923076923
SELS	0.253125
LOC541471	0.7235
FAT2	-0.249
ZNF81	0.0595
OR4C16	0.66
FLJ10081	0.8471
LRRC4	0.34225
CS	0.155
N4BP2	-0.18625
IGFBP7	1.5575
ZNF318	-0.133916666666667
NDNL2	-0.067125
ZNF609	-0.26725
SIRT4	0.60575
EXOSC10	0.12925
ECE2	0.0891666666666666
OVGP1	0.6315
GTPBP3	-0.077
PACS2	0.5956
C19orf36	-0.831333333333333
ARL4C	-1.34
ATG4B	-0.67
UBQLNL	-0.18175
RHOXF2B	-3.543
PLEKHG2	0.5345
GALR1	-0.4265
AQP4	-0.169166666666667
HDAC7A	-0.251666666666667
DCUN1D3	0.447
OR8A1	0.7105
CCRN4L	1.166875
CBR4	0.309
KIFC1	-0.3815
SLC7A14	-2.17983333333333
LHX5	-0.3745
TRPC7	-0.4375
LPXN	0.2365
SERPINA1	-2.089625
RPS13	-0.4937
BPIL3	-0.0055
PRKAA1	-1.15175
FADS2	-0.5004
ENAH	0.8731875
PRO1768	-0.7655
APBA2BP	0.27175
LIPH	-0.347166666666667
C3orf33	-1.5845
RCC2	0.832
ALDH1A2	-3.3609
RNF103	1.2675
AHCY	-0.211625
ALG12	1.0855
CCL17	2.265
ZNF543	1.2605
ESRRG	1.7446
CNGA1	2.1545
RDH5	1.3025
OTX1	-0.3707
PTGFR	-2.07533333333333
CDR2	0.04825
SELE	5.20025
NLGN2	-1.3685
EXOSC9	-0.4785
ZNF566	0.253166666666667
KLRC2	-4.73
GPR12	0.686
KIAA0196	-0.59425
PDRG1	0.441
SSR3	0.170214285714286
MSI1	0.6115
CST9	-0.4805
CC2D1A	-0.172375
PLAGL1	-0.686055555555556
ZNF778	-0.1415
RNF2	0.642
KLF6	0.3265
THBD	1.22916666666667
tcag7.1314	0.8435
NR5A1	-0.0345
ABCD2	0.403
DNAJC7	-1.03525
CLEC4C	0.7165
TM2D3	0.044375
CCDC4	-1.361
PLAC2	1.0875
DCD	5.6215
FAAH	1.3015
POLA1	0.504
TM7SF2	-0.10725
FLJ39822	-1.69066666666667
FLOT2	0.018375
MAP4K1	0.129333333333333
SRP68	0.917
C21orf74	0.8265
ARPC5	0.014625
LOC126075	0.963
HECW2	1.3355
ZDHHC4	-0.769
ANKRD42	1.3824
PDE9A	-0.606666666666667
ABCA8	-1.24625
NDUFS2	-0.307
UBR5	-0.79875
BTBD16	-2.42975
LOC554174	0.6915
ZNF20	0.2435
KIAA1843	0.7805
WDR17	-1.779875
C15orf33	0.977
RNF113A	0.19075
CAMKK1	-0.7777
CLCN2	-0.05425
ANXA6	-0.006
LOC340069	1.0435
EMID1	0.518875
DPM3	0.149166666666667
ELA1	0.097
SLC25A13	-0.5485
KRT24	0.19375
SMPD1	-0.351666666666667
TH	0.03725
COL6A2	1.00528571428571
ANKS1B	1.80625
GPR126	0.1536
ZC3H12A	-0.0336666666666667
TMEM47	1.15933333333333
C2orf51	0.115833333333333
C1orf88	2.83066666666667
HSF2BP	-1.4445
AKAP10	-0.43325
RPAP3	-0.056
KLHDC8B	-0.121625
STOM	-0.4123
MUPCDH	0.30325
C10orf72	-0.2105
PLEKHA3	0.036
TCP11L1	0.6535
CWF19L1	0.980875
SPEF1	1.08646153846154
YSK4	0.2885
ELN	0.837
SAMD8	1.06966666666667
MPI	-1.03966666666667
MEPCE	1.0472
ABCC3	-0.722375
NANOGP1	-3.131
KCNK17	1.163125
HLA-DMB	4.777
RRAGA	0.8435
ANGEL1	-0.428
RBM32B	0.42
CPN1	-2.58125
MGC52282	0.258
HLA-A	1.986
OR9G4	0.6015
EDNRB	-1.9265
SCD	-0.868285714285714
C14orf80	0.7445
BAGE2	-1.144
RABL4	2.03716666666667
RCVRN	0.0295
SHANK1	0.343
NLRP7	-1.33275
CD226	1.1965
STAT3	0.1601875
SYNJ2	-1.1953
TPCN2	-0.3105
WDR36	-0.902333333333333
MBD4	0.432
ROBO1	0.0546
ST3GAL6	-1.8015
SLAMF8	3.63883333333333
ATN1	0.421333333333333
GPR141	0.9385
KRT36	0.425
TPH1	-0.3935
DDX52	-0.13625
ZSCAN29	0.0218333333333333
TRPT1	0.325333333333333
DPEP3	0.7035
DENND4A	-1.245125
TSPAN16	-1.482
PTCHD2	0.23
LOC145814	-0.07225
CAP1	0.333666666666667
EIF5A2	0.0983
NT5DC3	-1.32
SEPT9	0.085625
SEZ6L2	-2.3655
EGFLAM	3.7685
VPS11	0.2175
NDUFB5	0.3325
CIDEA	0.0341666666666667
IER5L	1.0325
N6AMT1	0.21825
FAM83C	-0.2375
OXR1	0.87375
IRX1	-0.2075
DGKB	-0.3196
GCN5L2	-2.28325
MIR16	0.362875
FBXW9	0.4315
WDR4	-1.394
PDC	-0.1565
VPS33B	-0.643
HEXB	-0.19
FLJ32214	0.34225
TCEB3	-0.549
CRLF1	-2.7325
ABI3BP	-0.9425
C8orf22	-3.49175
PYCR1	-0.21275
KIAA1706	0.8365
CDK5R2	0.5655
WAS	0.759
C12orf60	0.0885
CCBL2	0.68525
MADD	-0.352
C5orf34	-1.258
WDR42A	-0.2947
KLF12	-0.65625
HSPA1A	0.83375
ITM2C	-1.23666666666667
DAPK2	1.5765
LOC442590	-0.644
SUMF2	-0.7015
CENPA	-0.192230769230769
TMED5	-0.3935
CDH6	-0.8488
BRP44	0.769375
THG1L	-0.11225
GABRA2	-0.98875
C14orf166	-0.21925
MYL1	-1.41266666666667
TNFSF18	-0.7095
PAP2D	-1.44083333333333
PPIB	-0.811
KLHL4	-0.863625
SFN	0.5045
CCDC127	-0.11875
FRAP1	0.0145
GOLGA5	0.472
SDCCAG1	-0.591625
MGC21675	-0.199
C10orf95	-0.9025
KIAA1345	-0.0926666666666667
C1orf163	-0.788
LACE1	0.315666666666667
OR10K2	0.013
CENPN	-1.4628
TMED2	0.5225
UGT1A6	0.4035
ANG	-0.87125
U2AF1	-0.808333333333333
CASC2	0.849166666666667
NMT2	-1.2315
OSGEPL1	-0.2465
DFNB31	0.265
SLC6A20	0.078375
DKC1	-0.89725
FXYD4	-0.66625
WDR64	-0.04575
MGC5590	0.8405
CREBZF	-0.349833333333333
DAZ1	-0.29775
PRPSAP1	-0.1445
GCHFR	-0.12
TTC7A	0.083125
LOC196993	1.17425
UBD	2.72066666666667
S100A1	-0.68225
RPL6	1.2465
DNAJB6	-0.00720000000000009
NAGS	0.1138
C2orf58	-0.056
KERA	0.756333333333333
MT1X	0.3506
UBE2B	0.3171
KEAP1	-0.12775
MST1	-3.182875
OMA1	0.996
ABLIM2	-0.0895
BCL2L13	-0.045
JAZF1	0.425666666666667
TMEM63B	1.0975
S100A8	2.7142
ARFIP2	1.21225
UROS	0.3825
KHDRBS2	1.139
POLQ	-2.240375
SOAT1	-0.38125
SPAG4	-0.436
MRPS30	-1.30216666666667
LOC494141	-0.003
OR2T11	1.1455
ORAOV1	-0.4404
