Hybridization REF	TCGA-BH-A0BZ-11A-61R-A12P-07
ENTPD7	-0.181666666666667
MBOAT5	0.174666666666667
GJB5	0.783
TTC13	-0.63525
S100Z	-1.54983333333333
KIAA0664	-0.440166666666667
PDGFRB	2.59391666666667
IL17D	1.5175
OR56B4	0.027
RDX	-0.484
SLC34A3	0.88
IL28B	0.497
JUND	2.94025
CHRNB1	0.3825
CAMK2B	0.23875
FETUB	-1.9765
CXorf23	0.91275
MRTO4	-1.326125
TTC3	0.2266
NDUFB8	0.224833333333333
EDG2	-0.29125
SEMA3G	4.3865
IL23A	-1.7655
GRHL1	1.4403
LOC441054	-2.26
WDR65	1.253375
PSTK	-0.275
STOML3	0.7705
R3HDM2	0.4268
C5	-2.4745
SLC2A10	-0.522166666666667
C3orf22	-0.14975
PAQR3	-1.08669230769231
ANKRD26	-0.48325
HCRTR1	0.0615
LOC399947	-0.8385
PSD2	0.581
TIGD2	-0.0398333333333333
SCRN1	-1.636
COQ10A	-0.28425
DDI2	-0.435
METTL7B	-0.323333333333333
UCN2	1.6255
FAM92A3	-0.24975
WDR16	1.22625
ZNF511	-0.310833333333333
ZMYM5	-0.357375
POLR3G	-3.29475
ZNF586	-0.78575
C1orf49	-0.260666666666667
TANK	0.8615
RCAN1	2.291
PELI3	1.58033333333333
LIMD2	-0.665083333333333
TMEM189	-0.6165
NTN4	2.18475
LOC151300	0.401
CLEC2A	-2.3295
GPR135	-0.24525
DPYSL4	-3.343
JAK2	0.316333333333333
TSHZ1	1.079
TM9SF4	-0.612375
ZNF264	0.6815
SIRPG	0.828
BICD1	-0.74275
HERC6	1.2275
METTL5	-0.4925
CASP1	1.8985
PRRT1	-0.1955
PLA2G4C	2.289
ICA1L	-0.0548461538461539
TPTE2	-0.0365
OTUD7A	1.28966666666667
AQP11	-0.30775
APOA2	-4.4878
KALRN	0.2475
SECTM1	0.536
IFNAR1	0.4325
TALDO1	-0.02225
RAB11FIP4	-0.797916666666666
EIF5A	-2.5575
FAM49A	2.754
NEGR1	2.04283333333333
YTHDC2	-0.520375
EHD2	1.87125
NCF1	2.3861
SCRT2	-0.169
HOXA5	1.71116666666667
NUP133	-0.12725
FGF12	-0.3563125
SLMO2	-0.236125
SNTA1	1.047625
CACNG2	0.203375
GCM1	0.544
ELF1	0.249166666666667
TLR5	3.28975
TCFL5	-0.808166666666667
RBMY2FP	-3.615
LOC100125556	-0.3445
FAM129B	0.05325
MAP3K7IP1	-0.308125
NCK2	0.309
OXA1L	-0.912
FMO9P	0.4685
ZSCAN12	-0.11325
PSMD12	-0.471916666666667
HSCB	-0.31625
CLDN10	-1.1665
MGC13053	-0.4755
HPCAL4	-0.822333333333333
ASZ1	-0.349
MEX3D	0.131166666666667
NFAT5	-0.3701
CSPG4LYP1	-0.0646666666666667
FBXO3	0.7757
DVL1	-0.2685
CMKLR1	2.36283333333333
TYMS	-5.204
PEF1	0.899
ZNF750	1.89933333333333
MCM5	-1.4104
MEGF11	-0.79675
KCNK7	-0.1815
PTP4A3	-0.483
C1QTNF2	0.225
OR6S1	-0.173
FAM122B	-2.22075
ZNF551	-1.05025
HBQ1	-0.1635
GEMIN6	-0.91975
ARSK	-0.00725
RBP7	5.01216666666667
CPNE9	0.33
DSC1	1.977
LOC730112	-0.5635
MAP2K4	0.712125
HS3ST5	-2.021
EPB41L3	1.32825
TEKT2	0.72775
CDKN2B	2.03975
ZNF480	-0.192
MAP3K6	0.5726
MAP6	3.52583333333333
HN1	-1.9366
OR2L13	1.08033333333333
SLC16A11	0.55825
FAM96A	-0.953
APOL1	0.9225
C5orf32	1.19775
RTP1	-0.2512
RNF175	0.368875
ZBTB41	0.470375
AHCTF1	-0.7316
SAE2	-0.0821
ITGA2	-0.136666666666667
MME	3.42933333333333
CCDC14	-1.32225
MAST4	1.679
KRT33B	-0.425
KCTD2	0.244833333333333
WDR26	0.406583333333333
MFI2	0.347125
NR4A3	3.12925
ARSA	1.67725
UNKL	-0.0196666666666667
SULT6B1	-0.0745
CCNA2	-4.4525
SOX15	-0.0705
PPAPDC1B	-0.119583333333333
C19orf44	0.4455
MCAT	0.635833333333333
ARID1B	0.11175
OR52N1	1.014
C12orf48	-3.29325
MAGI1	1.170375
NIPA2	-0.563
GBX2	-2.529
RSHL3	0.918
RAVER1	0.0723333333333334
C15orf17	0.9375
SLC30A2	0.550875
ZNF518	-0.19525
PCYT1B	-1.9825
C10orf114	-0.16475
EIF3H	0.190916666666667
SLC25A39	-1.53233333333333
KIF1B	-0.787125
AMOTL2	2.54625
C6orf120	0.8675
PSRC1	-3.61375
PLA2G10	-0.021875
KIF5C	0.399375
MRPL37	-1.1865
C17orf62	-0.138166666666667
C9orf135	-1.5364
DUSP10	1.1945
CLCNKB	0.0355
PSMA5	-0.738125
C8orf53	-0.244
AMPD3	1.06116666666667
PIAS1	-0.12675
ADCYAP1R1	-0.2205
GYLTL1B	-0.18875
CDH20	0.174666666666667
FBXO7	0.1845
TMEM134	0.0336666666666667
FLJ14213	0.798666666666667
ZNF3	-1.038
LRRFIP1	0.813416666666667
CNOT2	0.353
ABI3	2.52575
ALDH5A1	0.131416666666667
HNT	3.2078
SERPINA4	-2.68525
TK2	1.98866666666667
STMN1	-2.846
GUCA2A	0.891666666666667
GALNT10	-0.0962142857142857
DPP6	0.133315789473684
C9orf93	-0.402125
PRELID2	-0.4345
STK39	-0.207
SFTPA1	-1.1955
CKS2	-3.47477777777778
RHO	0.841
C20orf135	0.174
XKR3	-2.5855
CR1	1.78175
RPS6KA2	1.31942857142857
C20orf112	0.12075
MRPL22	-0.41875
C4orf23	0.396166666666667
GADD45B	3.20375
KLHDC1	2.36533333333333
C2orf48	-2.354
ZNF287	0.67
DAAM2	1.0825
DPPA2	-3.378
TCTN3	0.045
DNAJB11	-0.491
FPR1	3.7425
DEFB4	-0.4775
PTCD2	-0.6412
SMOC2	5.87066666666667
CABP7	2.525
SERPINB11	0.29025
MAGEF1	0.05325
NDE1	-0.512833333333333
ITGA10	0.1705
FSHB	0.496
ANXA2	1.5405
HORMAD2	0.93
HLCS	-0.08375
MCF2L	1.38191666666667
FH	-0.400625
TBC1D24	0.25675
KIAA1505	1.7635
LGALS2	-1.172
CNBD1	0.1005
SYNPO2L	0.85975
PTPN23	-0.0476153846153846
C1orf183	0.578
MAGEA8	-3.08825
DGCR8	-1.323875
GSR	-1.40775
PAQR7	0.30975
ZNF676	-0.5735
CACNA1C	0.0326
SP7	0.6995
PDCD6	-0.1315
NRN1L	-0.693
BRI3BP	-1.47725
KIAA1183	1.92925
ASB4	-0.2375
CCL23	2.91
OBSL1	-0.351625
SLC12A7	0.211666666666667
KIAA0240	1.64825
CD1B	-3.26566666666667
FCGR2A	2.01025
MDC1	-1.18475
HTR1A	0.578333333333333
OCEL1	0.3155
ATP11B	-0.3760625
FBXO34	-0.245666666666667
PCDH12	4.41766666666667
RPE	-0.927
C17orf74	0.6415
CSDC2	0.2985
PET112L	0.55
TMBIM1	1.881125
P2RXL1	0.145
TCHP	-0.78925
TRMT1	-1.15466666666667
F2RL2	-1.37736363636364
LRRC32	3.6885
IMPG2	-0.584
BGLAP	-0.33625
LOC493869	-1.33816666666667
MRAS	3.99475
SLC35F5	0.48075
CBWD1	0.148
AXL	-0.958
ATP2C2	0.55275
TELO2	-0.91375
PNPLA3	-3.63725
PCDHB14	1.62275
CD276	-0.09625
KRT80	-1.647625
DUSP28	-0.0465
CSNK1E	-0.189166666666667
SRP14	1.197
KCNQ4	-0.784
KRT72	0.397833333333333
CCDC117	-0.072625
C6orf89	0.4875
TUBB2B	-0.934666666666667
RTN4IP1	-0.794
CR1L	-2.55933333333333
CEND1	1.10325
C12orf41	-0.7265
RNF31	-0.32125
UBN1	-0.4385
C17orf32	0.234
SLC5A7	0.334
GPR92	0.889166666666667
ESAM	3.465
CTNNA1	0.80425
HRBL	-0.1017
CBX4	-1.183
TMEM182	1.419
SH3TC2	0.08
IL10	1.736
PXMP4	0.047
RNF167	-0.043
PAK7	3.83816666666667
ETV3	-0.574
ATPIF1	-0.553666666666667
LOC554207	-1.56316666666667
OR8H1	-0.2785
WDFY3	0.89875
DPM1	-0.675
GPSM1	-0.281
WDR92	-0.2589
LRP1	1.77483333333333
ANKH	-0.466375
THUMPD3	-1.06925
POLR1B	-1.419
OLFM4	7.2995
RAD9B	0.656
TSPY2	-4.2145
PAX6	-2.167
SCG2	-4.0045
SLC17A6	0.64625
FMO3	5.259625
PADI4	0.121125
TUBB4	-0.1793
NLK	-0.907
POU4F3	-0.721
SDF4	-0.37075
ITGBL1	1.5665
NETO1	-2.20728571428571
TAP2	0.128625
ABBA-1	-0.139916666666667
GNAI1	2.54075
VPS4B	0.74675
NOPE	-0.2889
GALNT6	1.2195
SESN1	1.451125
GBE1	0.193888888888889
CLASP1	-0.165
RASGEF1B	2.216625
ACOT11	-0.259
AFAP1	0.7525
OR2H2	0.1775
DPY19L2P1	-1.0865
DZIP1	-1.68575
SEC22C	-0.183
GPR161	-0.527416666666667
RNF146	0.98625
WDR74	-1.3905
GALP	-0.1805
PURA	0.9955
DNPEP	0.103166666666667
RP11-78J21.1	-1.03225
ERBB2	1.274375
FANCM	-0.995333333333333
NEO1	0.280666666666667
DDX3Y	-5.1115
RPS3A	0.22025
MXRA7	2.067
LGALS3	0.675333333333333
GLT8D1	-0.01475
CFL2	0.671833333333333
UPB1	0.0375
NAP1L5	0.72125
CLDN14	-2.56425
DHX38	-0.41625
BTBD1	0.13325
TARS2	-1.081
ABCF1	-0.312
FCF1	-0.492333333333333
LRRC49	0.149
GUCY1B2	-2.2145
C1orf177	0.3195
SMARCA4	-0.936571428571428
LRP8	-3.87116666666667
TAGLN3	-0.71225
MRPL14	-1.10175
TTRAP	0.221
ZDHHC20	-0.3075
NFE2L3	-2.41575
KIAA1377	1.95225
PALMD	4.2959
TMEM43	0.45775
TTL	-1.42725
STAT5B	-0.994666666666666
SSB	-0.286125
OR10H5	-1.0465
SLC22A13	-0.673
AKAP3	-0.74025
TIMM23	0.061
OAS2	1.47675
KIAA0423	0.541
TRIM11	-0.359166666666667
GLIS3	0.67625
TMEM50B	0.9185
ARHGEF4	1.02575
DEGS1	0.175363636363636
TBL1XR1	0.181066666666667
G6PD	-2.34025
SP140	0.2328
MUC17	0.307461538461538
NUDC	-0.3241
DNAJC5B	1.53216666666667
SCARA3	-0.116833333333333
CPA3	6.414
BCAT2	-0.91425
MFN1	-0.5255
NRG3	-1.053
SNX11	0.7035
PLEKHH1	-1.03566666666667
GPR177	0.201166666666667
HCFC2	1.1625
TCAP	-0.01075
MOCOS	-2.6785
C14orf93	0.0635
PRDM10	-0.2835
SLC16A4	0.745083333333333
SRGAP1	-0.325833333333333
VIP	1.85
DUSP27	1.20583333333333
LILRA1	1.9337
MC2R	-0.367
MGC24103	-0.721
MBTD1	-2.7045
FUT11	-0.677166666666667
USP33	0.8584
C15orf39	-1.3465
MAP3K12	-0.103875
PAAF1	-0.798166666666667
BARHL1	0.1545
FLJ16165	-0.055
PIWIL2	-2.8805
SYNE1	1.428
CMTM4	0.0615
TSPYL1	1.3769
GUF1	-0.610166666666667
TMEM157	1.549
WDR44	0.44325
HIST1H3C	-0.05275
DKFZp666G057	1.67475
RNPEP	-0.6265
GAS2L2	1.79783333333333
ADH4	-2.285
GRPR	2.2685
FBXL17	0.4355
ZBTB10	0.4655
Gcom1	1.71166666666667
HTRA1	2.9337
ZNF585A	0.192166666666667
SLC26A2	-0.5265
OTOP3	0.0163333333333333
WISP1	-1.10955555555556
ATP2B4	0.373416666666667
FLJ10769	0.58125
CRAMP1L	-0.34975
CHST12	-0.34875
RAB22A	-0.178916666666667
TARDBP	-0.398214285714286
STAU1	-0.307
CRB3	0.958666666666667
MIG7	-0.506
CHMP1A	-0.451666666666667
ZNF160	0.186
B3GALT6	-0.454125
BARX1	-2.8235
C6orf167	-2.25575
NXNL1	-0.1365
DHX29	0.07325
HADHB	0.4205
PLXNB2	0.383
ILDR1	-0.9235
SLC15A3	2.67525
GAS2	-2.62483333333333
C20orf69	-0.38975
NUMB	0.22325
TNIP1	1.097625
MESP1	1.70833333333333
PSKH1	0.03725
NSFL1C	0.228375
RHOG	0.02
HEY1	-0.987833333333333
KNG1	-2.307375
ITGAX	1.5581
LIN9	-1.2845
CANT1	-0.1455
XRN1	-0.117857142857143
CCDC96	1.8206
HEATR6	-1.829
GNG7	0.726583333333333
RUNX2	0.5336875
SOX1	0.110833333333333
FCRL5	0.2902
ZNF99	-0.062625
FAM9A	-0.2985
SNX22	-0.154833333333333
MBNL3	-1.56333333333333
ODC1	-1.7775
ADORA2B	-1.60883333333333
NR2F6	-0.3855
ZFYVE16	-0.0430555555555556
SYNJ2BP	-0.0568
POLE	-1.707375
E2F2	-2.358375
THRA	1.61516666666667
PTGES2	-1.3145
HIP1R	0.415333333333333
TMUB1	-0.942833333333334
ENO3	-2.64825
RSPH10B	-0.273
CXorf39	0.15125
IRGC	0.3
GPR109B	3.516
FLJ13305	-1.913
LCE3A	-0.4915
TNFRSF18	-1.51566666666667
DET1	0.2865
TRPM3	0.283833333333333
C16orf79	-2.0685
FECH	-0.2235
RAP2A	0.242
CRIP1	2.2295
AZIN1	-0.016375
SLC7A7	3.39125
IL10RA	1.6254
TMEM64	-1.51425
CDC42EP4	1.3476
C16orf58	-0.5892
ARG2	-2.94425
POU5F1P4	-5.0225
FAM62B	-0.100875
DNAH8	-2.4443
ASH2L	-0.111
TSLP	0.760666666666667
CNTNAP5	-0.1065
TMEM16C	3.54575
IFNA14	0.193
SLC1A3	1.7995
CABYR	0.864
BCL7B	0.2536
NUDT13	-0.969833333333333
C13orf28	0.44675
C1orf53	-0.47425
ARL6IP4	0.3273
RPL35A	0.307
EMR3	1.349
RAB40C	0.10875
SLC41A1	0.0781666666666666
LRCH1	0.20275
LY6G5B	-1.485
FAM124A	0.787357142857143
MGC10981	-4.99833333333333
CLIP3	1.1141
MAP4K2	-0.543
CHIC1	0.5055
SULF1	1.9805
C20orf30	0.423142857142857
PRDM5	-0.09625
ELOVL1	0.2655
C11orf48	-1.301
SLC39A10	-1.2095
KCNV1	-1.03625
ACP1	-1.12783333333333
ZMYM2	-0.559625
B3GNT6	-0.264166666666667
C9orf69	-0.3965
C2orf15	-0.478
C20orf166	-1.779
HSP90AA6P	-1.1285
EDG7	-1.3465
NEURL	-1.65575
LPL	6.984
CLEC2D	-0.337571428571429
GRRP1	3.50416666666667
CD8B	-3.3045
HIST1H3D	-2.43433333333333
SLC6A12	0.3645
FAM27L	0.0265
CD84	1.5818
RASA1	-0.4845
PHKG1	1.2725
MAGEA11	-1.6315
IMPA1	-0.4996
NPM3	-1.702
RARRES1	4.48625
SH3BP1	-0.20825
B3GNTL1	-0.7715
ARPC5L	-0.548833333333333
KLHL26	0.2015
SIM2	-3.50575
GJC1	0.0595
C20orf194	1.3135
EXO1	-5.11325
SLC2A2	-2.9725
LOC285074	-0.346
LRG1	0.6075
KIRREL	-0.463
PIK3R1	2.33557142857143
C4orf34	0.6985
MAF	0.635388888888889
ADCY4	5.23716666666667
ZMIZ2	0.415
SLC46A3	2.02216666666667
STAMBP	-0.556333333333333
CCDC16	0.588
MS4A12	0.3455
TCF20	-0.04675
LRRC46	0.492
C20orf152	-0.05625
MRPS6	-0.119
ABCB11	1.714
KCNC2	3.665
CDH19	-0.949666666666667
C9orf123	0.4255
SSH3	0.66475
LDLRAD1	-2.85925
CCBE1	0.49475
ZNF135	1.424125
TAAR1	-0.0635
WFDC12	-0.643
CCDC42	-0.0833333333333333
FLJ12529	-0.7435
PER1	0.553
TIMM50	-0.615166666666667
SMARCAD1	-0.351833333333333
FAM26C	-0.4745
TP53TG3	-1.275
SH3RF1	0.7991
LMCD1	2.9285
GPR63	-0.8745
FLJ21986	0.47575
AIFM3	-0.3555
MICAL1	-0.8375
BLZF1	0.4165
IQCA	2.341
PCDHGC3	-0.106
SAC	0.8015
BCL6B	3.15616666666667
DDO	1.15525
MARCO	5.22725
DCHS1	1.776
C1orf170	0.422166666666667
CD200R1	2.31983333333333
C22orf15	0.084
SEPT11	0.421833333333333
ADNP	-0.7175
UST	0.703
C13orf34	-1.24566666666667
RFFL	0.3595
APBA3	-0.691
C2orf60	-0.767
CUTL1	-0.4071
PMS1	-0.70475
ZNF689	-0.035
EIF3E	-0.128833333333333
IL9	-0.3728
RPL31	0.223625
LY9	0.627166666666667
ATP2B3	0.19025
KDELR2	-0.273666666666667
TFCP2	0.04225
NLRP12	0.0595
FLJ45422	-0.61675
TLE4	0.1877
ZNF570	-0.2255
FLJ43806	-0.6365
TLK2	-0.948125
CIR	0.8225
MARS2	-1.033
COL24A1	-0.042
SDF2L1	-0.7995
HIBADH	0.633
IGFBP3	-1.2105
C12orf23	1.191625
PSPC1	-0.59575
C20orf43	0.21325
TRAV20	0.655
ARHGAP24	2.10125
KIAA1975	-0.40075
C1QA	3.8197
DNTT	-5.45833333333333
C10orf6	-0.6385
C11orf41	-1.029
HNRPF	0.17975
COL11A1	-0.140333333333333
UBAP2	-1.0065
CDKN2AIPNL	-1.7345
C20orf174	2.7
SPRED2	-0.28575
PLA2G12A	-0.146166666666667
ICEBERG	-1.1355
SCN10A	-0.44
C11orf65	0.13625
GBP5	3.96
PITPNC1	-0.9615
POU3F3	1.202
NCOA7	1.212125
LIN7C	0.042
LOC348840	-0.984
NKX2-2	-3.2375
ANKRD13D	-0.266125
LOC123688	0.32775
FUT2	1.74116666666667
TAAR8	0.661
FZD4	2.23158333333333
PNMA3	0.224833333333333
OR4L1	-0.2775
WIT1	-3.5265
EXOC3L	1.20625
ATPBD4	0.152
KRBA1	-0.6745
UBXD6	-0.045
HOXB7	0.199785714285714
C7orf23	-0.496
UNQ338	2.662
STAB2	1.00075
CDC20B	0.046
IRF9	1.346
CENTG1	0.3225
TNPO2	-0.99
MCPH1	0.03175
BMS1P5	-1.57925
SLC26A7	2.004
HIST1H3J	-0.54975
C9orf3	0.3834
LBH	0.76625
MYO1D	-0.483375
PTDSS2	-0.122
NFU1	1.4195
DEPDC4	-1.726
WNT7B	-1.0181
GLP2R	0.243166666666667
SETD4	-0.446
DYNLT3	-0.025
FKBP11	-1.25316666666667
SESTD1	1.648
FLII	0.15
RPS16	-0.4525
CHPF	-0.918833333333333
CSNK2A1	-0.865833333333333
SUMO1P1	-0.34875
FKBP6	-0.4805
ZNF214	0.773833333333333
TWIST1	2.00633333333333
DDX56	-1.28466666666667
TRAM1L1	1.9992
EPO	-3.46066666666667
MRPS18B	-0.3915
ZNF682	-0.937166666666667
RPL14	-0.1845
MAFF	1.42775
LOC51136	-0.0665
LY96	1.4115
DDX20	-0.5955
ABTB1	1.29666666666667
ARL5A	-0.0235
CCT6A	-1.6465
HEPACAM	1.35066666666667
EHHADH	0.818833333333333
RBAK	-1.05166666666667
CGB1	3.052
ITGB5	1.3619
YIPF3	-0.34175
FKBP2	-0.0225
NR1D1	-0.8695
TMEM110	-0.3125
NEK2	-5.11133333333333
PRAMEF8	-3.5735
C20orf52	-0.882833333333333
PCDHGA3	-0.645
VWA3B	-0.1595
NDUFA5	-0.089
THAP9	-0.57625
FLVCR2	-0.618833333333333
AP1S1	-2.489375
SMAD6	0.25875
SAV1	1.35625
SAT1	1.796
ZNF251	0.554
ADAMTS7	0.1264
RPP38	-0.35025
C1orf211	-3.0015
YPEL2	1.5675
RBMS1	1.19075
ZNF445	-0.5545
NRXN2	0.7505
PGBD4	-0.40775
UGT2B28	4.07125
WBSCR16	-0.7157
NLRC3	-0.1085
ASTL	0.54
ST6GALNAC1	-1.85975
ZADH2	0.175
MLLT4	0.70625
ARL6	0.525666666666667
MEF2C	1.35525
CBFA2T3	-0.3945
AFF3	0.8815
COG7	-0.120166666666667
MYB	0.0728333333333333
PLXNA3	0.338
XRCC2	-3.12083333333333
MMS19	-0.681
ST8SIA5	-1.067625
CHPT1	0.957166666666667
KIAA1712	-0.835875
OR6X1	0.1335
ACTR3	-0.638875
UGCG	0.3555
OR4P4	-0.419
ZAP70	-2.8715
LPP	1.140375
ZNF485	-0.83975
PTPRCAP	0.05875
IL12RB1	0.2215
ATRX	0.2291
CHST8	2.362125
C14orf109	0.372
ARV1	0.018
NMB	2.82685714285714
COX5A	-1.13933333333333
EIF6	-1.111
MPPED2	0.8785
SEMG1	-1.8055
CHRDL1	3.78
TRAF3IP2	0.99675
WNK2	0.101125
LILRA4	1.30183333333333
LAMA2	6.0655
PXT1	0.7295
RLBP1	-3.37825
CD300C	0.4945
SLTM	0.027
FLJ10404	-0.2020625
APOBEC3D	-3.7645
RENBP	1.31783333333333
ATXN7L1	-0.10175
NID1	1.05025
TUBGCP3	-0.98475
ITIH5	4.69
CCDC110	2.45125
C8A	-3.13925
MGC87042	1.213
HOXC13	-2.0185
TFDP2	-0.71225
HCP5	1.853625
POLI	1.1765
UCN	-2.21016666666667
ZNF764	-0.378833333333333
C8orf45	0.33025
FHL3	-1.05875
SPATA5L1	-1.1665
MMRN2	4.55033333333333
NDST1	0.911833333333333
COL20A1	-0.162666666666667
ZNF248	-0.0921666666666667
PELP1	-0.7455
MBL2	-3.00266666666667
RNF41	0.395875
C5orf24	-0.196625
THOC5	-0.522125
SERINC3	0.805166666666667
RP11-151A6.2	0.83325
CDCP2	-0.21425
HIST1H2AA	0.021
C11orf75	0.509
FKBP7	-0.33125
DDOST	-0.5495
GPNMB	1.6035
TTF2	-1.577
KCNT1	0.344666666666667
SLC39A14	-0.965875
NGRN	0.6399
GPR137B	2.01375
MECP2	0.00625000000000002
PSMA1	-0.155
C16orf73	-5.51325
TMEM60	-0.0336666666666667
CSN3	-0.628
NOS1	0.826666666666667
RAB7L1	0.227833333333333
YBX2	-0.2605
KIAA1166	0.411125
FUBP3	-0.587333333333333
ABCG1	0.528
ACACA	-0.751166666666667
ARL11	0.1729
ATOH1	0.0975
ODF1	-0.280166666666667
CREB3L3	-0.8445
TMEM127	1.15642857142857
DSCAML1	1.3875
PLN	3.23916666666667
LYPLA1	-0.716666666666667
PRDM9	-2.654
SASP	0.60975
PLUNC	-0.3685
INTU	0.86375
HISPPD1	0.06275
LNPEP	0.262833333333333
YARS2	-0.831833333333333
APCDD1L	-1.3275
ZCCHC4	-0.2813
FBXO22	-1.34366666666667
TTLL13	-0.4545
ZNF669	-1.23883333333333
PTGDR	3.26475
DDX27	-0.402
KIAA0409	-0.2315
GJB6	0.828
ASB8	0.56325
PLP2	-0.514666666666667
MEPE	0.22225
OR10J5	-0.392
KRT222P	2.77275
COQ7	-0.297166666666667
C1orf101	2.2115
RERG	3.1014
CHMP5	0.524125
THAP11	-0.07775
ZNF43	-0.3145
ZRANB3	-1.397
KRT13	2.497125
MRPL19	-0.38375
RBBP9	0.107875
SPATA17	0.112428571428571
BXDC5	0.1935
PAFAH1B1	-0.489833333333333
MAGEE1	0.21575
OSTF1	0.517
KIAA0323	-0.250333333333333
TXNDC13	-0.281666666666667
CNTN4	2.667
LCE1B	0.029
UNQ501	0.129
ZNF154	0.321
C3orf64	1.128
SYT5	0.8596
PON1	-0.0806
FLJ10357	1.144125
ATP4A	-1.252
GNPDA1	-0.849333333333333
MGAT1	1.3195
C14orf121	-0.06625
SLC35B2	-0.58225
MIER3	0.115333333333333
CHEK1	-5.162375
ZNF8	-0.863666666666667
TXNDC1	-0.2835
CKB	-1.053
RTN3	0.979928571428571
FZD2	-2.45133333333333
PART1	0.891125
PSMB6	-0.57275
PCDHB8	-0.641
PHC3	0.0852
PPP1R8	-0.9425
NOVA2	2.703
TNFRSF11B	-1.0335
GOLPH3	0.661833333333333
UBLCP1	-0.4615
SUHW3	-1.47275
TTLL1	1.199
OPN4	0.318
OR13G1	0.0765
ZPBP2	-0.2412
HSD17B11	0.510125
C9orf50	-0.3325
DHDDS	1.3695
CTSW	0.3595
NEFM	-1.82966666666667
MRPL28	-1.04125
SYN1	1.19583333333333
PIGV	0.5025
ZIM2	0.638
APBB1	1.03016666666667
SND1	-0.7325
C1orf123	0.6375
CHD3	-1.2525
BHLHB8	0.11175
RNASE2	0.226166666666667
BCAP31	1.072
SLC25A44	0.069
CHD6	-0.8261
PIB5PA	1.18953846153846
SELS	0.44775
LOC541471	-0.364125
FAT2	2.4075
ZNF81	0.1945
OR4C16	0.5345
FLJ10081	0.2514
LRRC4	1.44225
CS	-0.332166666666667
N4BP2	-0.888875
IGFBP7	2.3615
ZNF318	-0.124333333333333
NDNL2	0.80175
ZNF609	0.100125
SIRT4	0.87175
EXOSC10	-0.5085
ECE2	-0.21325
OVGP1	0.0865
GTPBP3	-1.25675
PACS2	0.7835
C19orf36	-0.586166666666667
ARL4C	-1.128625
ATG4B	-0.355375
UBQLNL	0.893
RHOXF2B	-4.5895
PLEKHG2	-1.0535
GALR1	1.3575
AQP4	1.41733333333333
HDAC7A	0.459166666666667
DCUN1D3	1.778
OR8A1	0.519
CCRN4L	-0.3355
CBR4	-0.691
KIFC1	-4.07866666666667
SLC7A14	-1.55533333333333
LHX5	-1.343
TRPC7	-0.8215
LPXN	-1.032
SERPINA1	0.516375
RPS13	0.1937
BPIL3	-1.0665
PRKAA1	-0.72125
FADS2	-1.2746
ENAH	0.224
PRO1768	-0.0915
APBA2BP	-0.48
LIPH	2.07466666666667
C3orf33	-0.2675
RCC2	-1.14085714285714
ALDH1A2	-1.9411
RNF103	1.83925
AHCY	-1.208375
ALG12	0.2755
CCL17	2.12075
ZNF543	0.851
ESRRG	1.8907
CNGA1	1.64925
RDH5	3.96966666666667
OTX1	-1.8922
PTGFR	0.8965
CDR2	-0.124875
SELE	7.97925
NLGN2	-0.750166666666667
EXOSC9	-0.711
ZNF566	-0.111333333333333
KLRC2	-3.6135
GPR12	0.4545
KIAA0196	0.26025
PDRG1	-0.91
SSR3	-0.5275
MSI1	-0.7135
CST9	3.702
CC2D1A	-0.14075
PLAGL1	1.17083333333333
ZNF778	-0.706
RNF2	0.397875
KLF6	2.34483333333333
THBD	3.69366666666667
tcag7.1314	1.6385
NR5A1	-0.108333333333333
ABCD2	4.8135
DNAJC7	-1.93375
CLEC4C	-0.3465
TM2D3	0.899375
CCDC4	-1.414
PLAC2	-1.838
DCD	4.145
FAAH	1.306
POLA1	-1.39816666666667
TM7SF2	0.117
FLJ39822	-0.302
FLOT2	0.154625
MAP4K1	-0.946833333333333
SRP68	-0.12
C21orf74	0.166
ARPC5	-0.12525
LOC126075	1.553
HECW2	0.470625
ZDHHC4	-0.08325
ANKRD42	1.3782
PDE9A	0.412
ABCA8	5.15275
NDUFS2	-0.00425
UBR5	-0.70875
BTBD16	-2.482
LOC554174	-0.974
ZNF20	0.662
KIAA1843	0.475
WDR17	-0.753857142857143
C15orf33	0.2385
RNF113A	-0.889
CAMKK1	-0.6945
CLCN2	-1.49925
ANXA6	0.302
LOC340069	0.113
EMID1	0.77575
DPM3	-0.524833333333333
ELA1	0.7815
SLC25A13	-1.5067
KRT24	0.81125
SMPD1	0.688333333333333
TH	0.168125
COL6A2	1.42157142857143
ANKS1B	1.50225
GPR126	-2.0095
ZC3H12A	0.996
TMEM47	2.139
C2orf51	-0.255666666666667
C1orf88	2.18933333333333
HSF2BP	-0.91875
AKAP10	-0.6035
RPAP3	-0.8095
KLHDC8B	1.8005
STOM	1.6329
MUPCDH	0.4075
C10orf72	0.334625
PLEKHA3	0.87075
TCP11L1	-0.32175
CWF19L1	-0.1535
SPEF1	1.05592307692308
YSK4	-0.141
ELN	3.0485
SAMD8	0.532166666666667
MPI	-0.977166666666667
MEPCE	-0.1919
ABCC3	-0.12975
NANOGP1	-4.097
KCNK17	2.031
HLA-DMB	4.767
RRAGA	1.12325
ANGEL1	-0.6665
RBM32B	-0.049
CPN1	-3.80725
MGC52282	-0.2232
HLA-A	1.59683333333333
