Hybridization REF	TCGA-BH-A18L-11A-42R-A12D-07
SPINLW1	0.0753333333333333
PRR14	-0.6695
KCTD9	0.7773
NUDT3	-0.529
KIAA1822	0.6986
HIST1H4K	0.019
DFNA5	-0.842
GABPA	-0.162
C14orf44	1.23925
POLB	-0.021375
PTAR1	0.0675
SEC31A	0.7784
TRIM58	-1.6695
TAS2R14	-0.402
VPS8	-0.191125
H1F0	-0.238166666666667
PRKCB1	-3.01116666666667
UGT2A1	0.6745
TOR1B	-0.6975
LSS	-0.682416666666667
C2orf19	-0.314
HNRNPC	-0.335571428571429
TMEM100	2.51516666666667
LOC116349	-0.06175
OR51M1	-0.843
CCDC142	-1.2995
ISG15	1.784875
ZCCHC14	-0.293375
CREBL2	1.55025
TGDS	-0.84025
DC2	-0.56375
CACNA2D3	-1.39378571428571
ZNF429	-0.703125
LYPD6	0.788333333333333
SUCLG1	0.7865
OR51I1	-0.3665
MAGEH1	2.409
PRPF40A	-0.5405
SMR3A	0.4315
SPINK2	-0.15075
THAP2	0.128375
NPY5R	3.92675
IRF4	-1.585875
SPESP1	-0.987666666666667
OR10S1	0.431
DTD1	-0.50975
TUBE1	-0.056
DDX19A	-0.7755
PDPN	-0.732125
TMEM34	0.511666666666667
MGAM	0.3535
COL3A1	5.69066666666667
GFM2	-0.674
OR5A2	0.7615
PSG9	-1.115
ARHGEF11	0.0148333333333333
IVNS1ABP	-0.6234375
SIGIRR	0.70225
DUSP19	-0.538125
DNAJC14	-0.0287
ACSS1	0.137375
IL1RAPL2	-0.506
C4orf30	0.18425
SEPT4	3.4385
LANCL3	-2.13675
SPAG17	3.179
PRDX3	-0.105625
HNF1A	-0.7585
P4HA2	-0.402625
RFWD3	-1.37866666666667
MOV10	-0.484
DNAJA5	0.313142857142857
LOC729440	0.0815
LOC200383	0.682
SMC2	-2.48275
MIXL1	-0.903
TMEM9	-0.115
FAM86A	-0.1515
ZNF174	-0.3916
MYH14	-0.77525
CCR8	-0.4125
VPS37C	0.277
GPATCH1	0.3435
B3GNT8	2.471
TBX4	-0.048
CNR2	0.228333333333333
PCDH1	0.83775
C5orf29	2.28175
OCIAD2	0.3975
PLCG2	1.49375
KIAA0247	1.4765
HRH3	-0.0516
CAPN13	1.696375
CCR1	0.3273
MGC15523	0.414666666666667
UVRAG	0.639666666666667
DNAJA2	-0.1655
ITGA2B	-0.812833333333333
CLDN5	4.75875
PTPRN2	-1.109
ZNF512	-0.118666666666667
PSAP	0.985714285714286
CCDC140	-1.228
LRRC55	-0.04575
CYP26C1	-0.3145
C8orf47	2.476
LYN	0.53725
DUSP6	2.33483333333333
TGFB3	2.3308
ELK1	-0.8952
PCDH11Y	0.6385
HGD	-1.00975
C17orf58	1.079
MYO3A	-0.0665
SERPINE2	-3.92433333333333
AARSD1	-0.700125
C14orf73	-1.08225
ADAM33	1.29075
ZNF491	0.044
MAPK6	-1.31783333333333
TCN1	4.7475
SLC24A6	0.755
UBE2R2	0.50325
H1FNT	-0.28975
TATDN2	-0.0473333333333333
LILRB1	1.1365
P2RY5	2.858
NUCB2	0.96025
C2orf37	-0.93475
SNX27	-0.331166666666667
MTA3	0.14475
FOXO4	1.099875
ID4	3.567
SOX5	-0.6515
PXMP3	0.7025
OR52M1	-0.1995
SFT2D3	-0.4835
INA	-3.84383333333333
MCOLN1	1.176
NFIX	1.77
CLEC14A	6.088
HIBCH	0.566333333333333
PLA2G5	2.6235
TIMM10	-1.0355
MED17	0.0955
COL4A4	0.7365
TPP1	0.18
GJA3	-1.70533333333333
TMPRSS5	-0.29475
AADACL3	0.121
DNMBP	-0.57725
ENPP5	3.34416666666667
NQO1	-0.5463
ZSCAN2	-0.378125
SEC24C	-0.179
GTF2A1L	1.604
AXIN2	0.3578
FAM33A	-2.04491666666667
C16orf13	-0.71925
SPNS2	1.70475
TAF1	0.343
AP1G2	-0.730833333333333
RBM42	0.913833333333333
HCN2	0.989833333333333
EFHB	1.8395
RUSC1	-0.852833333333333
GRIK5	-0.4545
USP21	-0.804666666666667
ATAD3C	1.3055
ORMDL2	0.473125
PRSS7	-3.9235
PSAT1	-3.2115
FLJ13195	-0.722166666666667
TBC1D1	0.365666666666667
IFNG	2.0925
OTOS	0.0691666666666667
ZNF773	0.166833333333333
EMD	-1.534
RETN	-0.5715
CCL8	5.3955
APH1A	-0.279
COX18	-0.96375
GTF2IRD2	-0.44175
CCDC82	0.267833333333333
PAFAH2	0.145
NPEPL1	-0.9777
RP11-114G1.1	0.1675
TP53INP1	0.850875
ZNF300	-0.5095
FOXL2	-2.9545
LARP2	0.028
LATS1	-0.0965
HTR6	-0.4325
SPOCK2	-0.7685
RNF144B	2.35216666666667
HTATIP2	-0.985625
MGC10334	-0.0115833333333333
CENTA2	2.62966666666667
FGF2	2.141
FXYD7	0.082
PHYHIPL	-2.010375
GPR34	5.899
DDX6	-0.560333333333333
OR10W1	-0.1045
LHFPL1	-0.5265
ZNF313	-0.576357142857143
VPS28	0.35475
AP3M1	-0.1492
AKR1CL2	-0.219
TRAF4	-0.41425
OR2B11	0.0765
C19orf12	1.74733333333333
AKAP9	0.401333333333333
C1orf62	0.00666666666666665
SLC20A1	-1.8609
FAM112A	0.078
LDB2	2.53
MRPS23	-1.5095
KLK5	4.871375
SPTB	0.3046
EFEMP2	1.6935
EFNB2	1.343125
PCM1	0.407642857142857
NMNAT3	2.355375
TSG101	0.621833333333333
C8orf40	0.627166666666667
NOB1	-1.062
ABHD3	-0.70675
GTF3C4	-1.053875
PIGN	0.0535
GALNTL1	1.87425
AEBP1	1.810125
OR9Q1	0.0345
ANKRD2	-0.19075
CCL28	2.49625
TRIM38	0.9645
TMCC1	0.22625
SMG5	-0.1885
LRRC7	-1.085
NCAPD2	-1.9355
C6orf153	-0.5625
C1orf74	-0.2665
OTUD6A	0.272
DCP2	-1.06083333333333
TMEM24	-0.04325
RPL18	-0.467
TMEM177	-0.85075
LRRC37A3	0.02575
C1D	-0.674333333333333
LDHC	-1.3955
UBE4B	0.075
NIT1	0.402375
BTN3A3	1.160625
RASD1	4.785625
COMMD3	0.208
SHFM1	-0.2825
BIRC8	0.14325
DUT	-0.886
C12orf51	0.6645
LRRC59	-0.796333333333333
LY6H	-0.16025
WDR22	0.966416666666666
EDEM1	-0.183285714285714
ADH1A	4.43
PANX2	-0.1266
CYP11B1	0.87775
CDC73	-0.70175
GPR172A	-0.2655
GSTM3	1.64746153846154
KCNA5	1.03225
SERAC1	-0.1095
NFATC2	0.4785
ANAPC5	-0.3891
C15orf24	0.52425
NFATC2IP	-0.57
TNRC6C	0.58
MGC102966	2.4745
FGD5	1.75733333333333
MED9	0.10325
RAB13	0.0691666666666667
C15orf49	0.156
CRYGS	-0.6033
C12orf53	-0.2825
LOC283693	-0.552
COX6B2	0.153625
PHF14	-0.46475
FAM3A	-0.350875
RPL13	0.1755
PRDX2	0.0741
FLJ34047	-1.8305
PRMT3	-1.4915
KCTD19	-1.9375
TRIM10	-0.4315
MGC26597	-0.301833333333333
GCNT4	0.0885
GPRASP1	2.5795
CDKN1C	2.05733333333333
RHBDL2	1.1204
HSPH1	-0.77325
AQP1	4.769375
COL17A1	3.6013
GFAP	0.5425
CDC16	0.27675
KIAA1614	0.731
C6orf118	-0.072
ZSWIM5	-1.16725
FAM83F	2.97325
LYNX1	1.45975
SYNPR	-1.08125
XG	4.63466666666667
PRSS16	1.34025
KIF13B	1.148
PCDH9	2.542375
HIST1H2AH	0.419333333333333
RBM18	-1.02075
ZNF626	-0.0505
HEXIM2	-0.1525
ITFG1	0.1505
TUBG2	-0.8005
SFRS7	-0.175416666666667
C9orf14	0.142
EXTL1	-0.7765
GBP3	2.35883333333333
WDR5	-2.05875
RARG	0.415
MYO7A	0.806875
CECR6	-0.4225
C13orf3	-3.932875
SFRS18	0.26375
ACVR1B	0.401
PSMD1	-0.7664
C7orf31	0.396666666666667
ILVBL	-0.78225
IFNGR1	1.9655
RNF186	3.40575
NOL9	-0.57425
MAGEL2	0.88425
SLC29A2	-0.3445
NHSL1	-1.17025
RBMX	-1.245
PSORS1C2	0.038375
RAD51L3	-0.3295
LCN6	2.75675
ORAI2	-0.632875
BRUNOL6	0.5471
OR4K5	0.0855
CDC123	-0.808375
MSLN	-2.50966666666667
WWTR1	-0.993333333333333
ZNF700	-1.427
COBL	0.09725
PPP1R16B	0.572125
GAS7	0.6947
MDN1	-0.990625
HAAO	0.176
C9orf68	1.7585
TNFAIP2	1.083125
FOXN1	0.2035
hCG_2033311	0.253833333333333
ATP6V0D2	-0.2133
RPL41	0.52125
SLC38A1	-0.031625
ARHGAP6	-0.6135
ADAD2	0.31425
PHF20L1	-0.1268125
MCM3AP	0.135166666666667
ST3GAL3	0.00950000000000001
SNX1	0.383166666666667
ELF5	4.55225
PARP3	0.73125
RBM8A	-0.619625
LINGO4	-0.0905
ITGA9	1.11433333333333
ZFR	0.0005
ACSL6	-0.896875
FLJ20699	0.9102
DAOA	0.38575
FABP4	7.455
KCNB1	2.76975
CANX	0.1777
SLC25A28	1.02916666666667
ADIPOR2	-0.076625
ECHDC2	2.554375
SMA4	-0.50125
FRZB	3.82775
PABPC1	-0.521333333333333
DMRTB1	-0.272875
APOBEC3G	0.386
CATSPER2	-0.344666666666667
CUEDC1	1.50633333333333
STARD9	1.2
CLDN8	6.63425
LOC23117	-0.185181818181818
E2F6	-0.987277777777778
TMEM126B	-0.2425
DPY19L4	0.39425
GIMAP5	3.85383333333333
NDUFA9	-0.583
FAM77C	-1.219
CTPS2	-1.03725
LOC51035	0.450375
WDSOF1	-1.64475
EGLN3	-1.7405
PITX3	0.683333333333333
OR52E8	1.244
GRM4	-0.0185
KLK1	-1.761
GPM6B	0.4145
RRAGD	0.349166666666667
PAGE5	-3.7515
UCHL5	-1.67366666666667
ULK3	-1.0165
AIM2	-0.695833333333333
PNO1	-1.00433333333333
OR2F2	-0.207
GNAT2	-1.2045
SIX1	1.58675
ST13	0.18425
ZBTB44	0.18
TIMP2	0.537
ZMAT4	-2.448
GTF2IRD1	-0.643333333333333
ZNF19	0.434166666666667
ZNF714	-1.60825
RSC1A1	-0.2225
C9orf80	-0.0825
PSMA8	0.1898
TMEM141	-0.524
COX4I1	-0.182
CTAGE1	0.0386666666666667
DTWD1	-0.2095
HSD11B1	4.07675
KRT6B	5.600375
ARID4B	0.45
LHFPL3	0.491333333333333
WWP2	0.667545454545455
ZNF326	-0.0726666666666667
RGPD1	0.063
CTSH	0.693333333333333
FASTKD1	-1.01725
PAF1	0.7068
TTC9C	-0.7485
IFT57	0.9349
PRSS36	0.1315
IL20RB	-1.219
ZNF592	0.0308333333333333
DCTD	-0.2696
CFP	3.29525
MFNG	0.81625
JMJD2B	0.43275
ALDH3B1	-0.379625
THSD4	1.32216666666667
KCNJ5	3.20616666666667
LMNA	0.988666666666667
TBCD	-0.104875
ZNF250	-0.461833333333333
CASQ2	4.38433333333333
PEG10	-2.66783333333333
PRAME	-5.13506666666667
NP	-1.17925
TRIM59	-2.21283333333333
ZNF12	0.101375
XTP3TPA	-0.8815
SIGLEC7	-0.5245
PANK4	-0.38775
FAM70A	-0.143
SNED1	0.706
HIP1	0.4774
RAET1E	-0.0238333333333333
AMAC1L2	-0.761
AHNAK2	0.118916666666667
TOE1	-0.7485
RECQL4	-2.6335
SPRYD3	1.17075
DPAGT1	-0.756
MAGED2	1.6649
ANKRD55	-0.776
TRPS1	3.364
DOK7	-0.417
TFPI2	-0.79825
GTF2H3	-1.13316666666667
CYP4F11	-1.647875
LHX2	-5.24
ATG16L1	0.451333333333333
ASB12	0.1375
C1orf116	3.203125
NF2	-0.34045
POM121	-0.3443
PHYHD1	2.7088
TXNDC17	-0.5015
DKFZp779O175	-0.3845
NUP62	-0.399571428571429
MYO18B	-1.30983333333333
PRAMEF1	0.039
TCBA1	1.031125
TMEM168	0.982
FJX1	-0.3895
CLCF1	0.27725
SEPN1	0.00437499999999999
IGSF2	0.167
NUDCD1	-0.835833333333333
TFF3	2.50266666666667
NDFIP1	0.545142857142857
CHCHD4	-0.404
TNR	-0.223
CUTA	-0.544833333333333
USP44	-2.947
DPP10	-0.149666666666667
IWS1	-0.247833333333333
PCGF1	-0.56575
SULT1C4	-0.273
NTF5	3.4945
PTPN13	0.82725
SSTR5	0.3345
SFRP1	3.645375
IDH3B	-0.715875
SUOX	1.464
TMCO5	0.562
GOLT1B	-0.5615
MIB1	-0.641
PCDHGB1	0.1955
SUSD1	0.033
ICAM5	-2.67566666666667
PAPOLB	-0.2855
URM1	-0.5567
TMEM106B	-0.103166666666667
LRIG2	-0.70625
SLC27A5	-1.05775
CLIC6	2.3359
ZNF420	1.5455
SCN9A	0.0392
KIAA1909	0.15875
ELMOD1	-2.1905
PRKAG1	0.11575
FAM64A	-3.74644444444444
EEF1G	-0.27445
SMAD5	0.82675
INCENP	-3.0345
WASF2	-0.056
GARS	-1.314
CDK10	-0.6498
HLX	1.7365
MDM4	-0.43025
ZNRF1	-1.02242857142857
HHATL	-0.535333333333333
FAM21C	1.1788
HIST2H3C	-0.02325
PFDN2	-0.032
ZNF200	-1.055
NDN	1.74275
HBA2	-0.310666666666667
FBLN5	3.147
PUM1	0.447571428571429
TNNT1	-3.26683333333333
C19orf59	-1.08983333333333
HNRPH2	0.636166666666667
RAB7A	0.282
PMS2	-0.552875
BIRC3	-0.671666666666667
NRSN2	0.042375
OR52K2	0.034
SPOCK1	-0.326928571428571
H2AFY	0.31525
RXRB	-0.04425
ZNF638	0.0145
ANKRD45	0.199
ACTN4	0.125
FXC1	0.22925
EIF2B5	-0.6595
VPS33A	-0.8275
PINK1	1.3305
FAM106A	-0.135
SKIP	2.5346875
GAPDHS	0.223666666666667
MUM1L1	2.26125
PSTPIP1	0.88525
CNTNAP1	-1.4394
CYP26A1	-0.8275
APOL2	1.0476
TACC2	0.795875
COX7A2L	-0.314928571428571
HSD17B1	1.324625
ARRB2	-0.132
SLC7A6	-0.6864
HSD17B10	-0.72575
RBJ	0.58325
NUP155	-2.4485
MRPL10	-0.575
CYCS	-0.93075
CCDC46	1.697
TECTA	-1.401
GNAL	-0.129
LPO	-0.444
PEBP4	3.296
DDX11	-2.48025
C18orf12	0.304
TAF9B	-0.922166666666667
IMP4	-0.32725
RPA4	0.158
NDUFS1	-0.34575
UPK1A	-0.631
ARRDC2	0.167833333333333
C18orf20	0.748
AES	0.940285714285714
CD2BP2	-0.0771666666666667
C16orf54	0.2435
UGT2B17	1.70075
FGFR1	1.00004545454545
CEACAM6	-1.6269
CHRM5	0.07375
CERK	-0.646375
AP3S2	0.159
ANKS4B	-0.81725
CLCNKA	0.241
ZNF208	-0.655666666666667
HLA-DRB5	4.0305
CARKL	-0.41725
GOT1	-1.12616666666667
CASP6	0.54025
HOXA1	-0.165
RCL1	0.04875
ZNF181	0.4755
RAB40B	1.472
MRPL38	-0.4875
LRRN2	0.861
C3orf25	0.7095
OR5D14	0.502
OR10AG1	-0.109
BET1L	0.2011
FRY	4.32375
AK3L1	0.7415
CSF3R	0.6805
POLR3K	-1.3255
ATG2B	0.213833333333333
EPS8	1.213
DARS	-0.331875
C10orf56	1.92333333333333
DAD1	0.62875
RIOK1	-0.4185
HERC2	-0.02125
HSD11B2	-0.423
FAM96B	-0.47625
MGC13057	-0.0685
BSN	-0.2475
CAND1	-0.637833333333333
HCST	2.027
ACTR10	0.376833333333333
OR8D4	0.2955
NASP	-1.5274
COL9A2	0.575666666666667
LYZL1	-1.2655
GPC5	-1.73825
TBL3	-0.8735
CENTD2	0.7458
OR5AP2	0.20975
TLR1	2.14325
LMO6	-0.82525
ZIC2	-3.590625
CPNE5	1.02375
ZMYND15	1.62975
FLJ22374	0.1665
CCDC106	0.00974999999999999
PARP16	-0.64475
PDIA3	0.5505
C14orf126	0.118
CECR2	-0.5265
SFRS1	-0.801357142857143
FIGLA	0.7795
DCP1A	0.709
MGC45800	-0.2369
TEKT1	0.274666666666667
C10orf67	0.1975
CLN5	0.782875
NTN2L	-0.0715
GLE1L	-0.91925
CES2	0.5197
GNAS	-0.367111111111111
DDX53	0.063
TSPAN13	1.6825
MRPL52	-0.7739
SPIRE2	-0.679
TAS2R39	0.092
SCUBE3	0.00175000000000002
UCRC	0.3832
CDKL3	-0.00150000000000001
KIAA1715	-0.505
ZNF345	1.32725
RTF1	-0.318625
DHRS7	0.69425
RIPK4	-0.467
EXOSC2	-1.51433333333333
MS4A2	3.57425
FGF17	0.01125
WDR59	-0.362125
EVI2A	-1.5915
IL17RC	0.798666666666667
HS3ST1	2.70925
ITGB1BP2	-2.399
RBPJ	-0.328
GIMAP1	4.2795
INE1	-0.2375
ALDH18A1	-0.39425
TPI1	-1.97375
GATA6	1.278
CABP1	0.737666666666667
ZNF484	0.2655
DAPK3	0.595
GJB1	-1.79541666666667
PIN1	-0.34075
SLC6A15	-3.88591666666667
CNO	-0.30525
RIN2	1.7415
FRRS1	-0.419
CYorf15B	-4.22525
DMRT3	2.364625
ATAD1	-0.04425
OTUD4	-0.395388888888889
ATOH8	1.07175
ZSCAN16	0.300875
ASCC1	-0.68875
OTUD3	1.402125
MGC33212	-1.05
YME1L1	-0.281375
RP11-218C14.6	-0.03425
PCBP4	0.1465
TNFRSF10A	-0.04025
CDH10	-3.95583333333333
KL	3.71325
SCP2	0.864416666666667
C9orf119	0.00712500000000001
SON	0.0456666666666667
MAFK	-0.007
SBNO2	0.1535
SLC6A6	-0.798166666666667
SC4MOL	-1.46
FAM35B	0.02675
PPP1R9A	1.17175
PDZRN3	1.352375
CXorf20	-0.2045
C6orf126	0.271
AVEN	-0.1225
FLJ21075	-0.6965
C14orf132	0.50875
PCK2	-0.43975
GUCY2C	-0.2535
BARX2	0.87875
PEX11G	0.8185
DAO	-1.0725
C10orf49	-0.04275
EDNRA	1.57283333333333
PPP2R5A	1.6292
DDX39	-1.7565
SERF1A	-0.48925
ASCIZ	0.1122
FNDC8	0.06025
PTMS	-0.098875
PHF7	1.35425
PIP4K2B	-0.41475
HHLA2	0.170333333333333
BDH2	1.3083
APOBEC2	-1.242
PENK	3.18733333333333
SMAD9	-0.4885
MT3	-0.83375
RGL1	2.25925
ATG10	-1.041125
DLGAP4	0.996166666666667
APPBP2	-0.646928571428571
BACE2	-0.0632142857142857
LOC339344	0.755833333333333
ZNF395	0.48
HIST1H2BL	-1.80725
ZNF467	0.91325
SLC25A21	-1.72125
PALM2	-0.233833333333333
NSUN5C	-0.69875
IL5	0.2119
CLSTN2	2.49075
ANXA8L2	1.38775
PTGES	1.052875
GDAP1L1	-2.58216666666667
OPRK1	-0.503333333333333
WDR20	0.490583333333333
C12orf4	0.266375
NUP88	-0.516125
XRCC6BP1	-0.533333333333333
FCGBP	2.25042857142857
LEMD2	0.1915
NOMO1	-0.34275
C10orf79	1.21675
ZNF79	0.1697
OCRL	0.2095
HSPA8	-0.551041666666667
DIDO1	-0.205
PLA2R1	2.63875
COG3	0.6592
NGDN	-0.02
CBFA2T2	0.162875
PNOC	-2.43975
PRRG1	1.22025
AGGF1	-0.399642857142857
DPF2	-0.184
YIPF7	-0.659
TRPV5	0.0465
ZNF322B	0.38925
MED12	-0.210333333333333
CARS	0.0576666666666667
ABCC11	3.33033333333333
C9orf25	0.3355
MYH1	3.579
FRYL	0.369666666666667
AGTRAP	-0.319
MMP27	3.3465
ZNF432	-0.385
OR8D1	0.003
OR13D1	0.59725
VWA1	1.64325
STON1	2.07125
IL5RA	0.0155
PERP	1.0685
C10orf107	-0.3145
TNFSF12	3.10525
FN1	-2.04970833333333
MTR	-0.511166666666667
PHLPPL	-0.0511666666666667
ZNF425	0.27225
DHFR	-2.05794444444444
PPP1R12A	0.68175
RSPO2	-1.75357142857143
ZNF7	-0.311
ZNF583	0.02725
TPMT	-1.46166666666667
GPR132	0.33475
OR2T12	-0.3065
SERTAD2	-0.1419
ATP1A1	-0.1746
FRMPD3	0.249
ZNF672	-0.5265
PLXNB3	0.264375
EML5	-0.3005
FAIM3	-0.079
UBQLN2	0.51275
SORCS2	1.193
PRIM2	-2.7525
ACVR2A	1.16533333333333
YWHAZ	-0.292
PGM2L1	0.394125
GNAO1	-0.152785714285714
RPL10	-0.0394
RPS6KA6	-0.9845
PFKL	-0.277333333333333
SH3D19	2.539125
AURKB	-3.54716666666667
ZC3H6	1.823875
DISC1	-0.0798333333333333
FLJ39660	-3.54216666666667
TMEM25	2.17125
OSBPL10	0.38525
CLTCL1	-1.06866666666667
ALG6	-0.92025
CATSPER4	0.379
LRTM1	-0.515
RRAD	2.072
TIPIN	-1.495
CARD14	0.328125
RBM9	0.5805
RASSF4	1.4515
SLC25A18	1.33716666666667
C6orf58	-0.0736666666666667
IGHD	0.4035
PLA2G6	-0.247
TPT1	1.14675
SEC63	1.0818
CCDC113	0.2646
TDRD10	2.030875
KIAA1666	-1.00825
TOR1AIP1	0.744833333333333
SYTL4	1.13266666666667
SPRR2F	-1.7365
CEBPD	3.674
SNTG2	1.72725
C20orf77	-0.25625
TAS2R49	-3.012
C6orf173	-2.2905
SVEP1	3.0367
PXN	0.113428571428571
VIL2	0.14275
C5orf21	1.23183333333333
DIXDC1	0.79675
GANAB	-0.775833333333333
PDSS1	-1.92275
NGFR	1.809375
ATP8B4	2.93975
BMP8A	0.9495
CCDC132	-0.532666666666667
GNRH1	-0.381
OR10T2	-0.013
PDGFD	4.32383333333333
OR6W1P	0.4515
HARS	-0.57125
KRT77	-0.049
AQP8	-0.25175
ITGB1	1.3688
ZNF254	-0.3977
PAX1	-0.119
PSMC4	-0.9689
ANKRD22	2.4805
PSMD8	0.00683333333333335
HTR1E	-1.255
SOX10	0.3341
OR5B2	0.1235
RABGEF1	-0.704642857142857
MAP1LC3B	0.02225
CYB5R4	0.32175
AGXT2L1	-1.99825
FLJ41603	2.53933333333333
TRAPPC2	-0.182166666666667
FNTB	0.0933
FLJ14107	-0.555
AURKAIP1	-0.019
DSE	2.262
NFKBIZ	1.29466666666667
OSBPL3	-2.124
LOC130576	0.68975
SLC39A9	0.194833333333333
LOC137886	-0.410916666666667
RHCE	-3.7165
ATG7	0.0228333333333333
FAM82A	1.56533333333333
FBN3	-0.131
MCFD2	-0.866333333333333
CASP14	0.153
EPS15	0.70525
SFRS2B	0.891583333333333
C19orf47	0.689
PLAC9	4.07
GPR23	-0.5125
BTNL3	-0.6225
RGS8	0.492
GNS	1.3345
ENO2	-2.5875
CBX1	0.6178
PEX26	0.345
LRP5	-0.229
ADAMTSL4	-0.1645
ARR3	-0.494166666666667
MAP1A	0.58575
CD2	1.78475
NAV2	0.3165625
TMEM69	-0.71575
ATXN7	-0.347333333333333
CHN2	-0.802
ZNF781	1.17316666666667
HAS2	-1.58583333333333
KIAA0241	-1.11483333333333
BIC	0.24475
MOBKL2A	-0.149
CYP2C9	0.7395
CNOT7	-0.1465
SFRS10	-0.1265
CST11	1.52725
FLJ37543	1.2745
NKAP	-1.008
RUNX1T1	4.6635
EAF1	-0.4281
IL4I1	1.3025
LRRC61	-0.951
PSIP1	-1.41475
SPRR4	0.3925
ZFP90	1.03683333333333
AP2B1	-1.01507692307692
SLC30A7	-0.0331666666666667
C7orf28A	0.00233333333333334
S100B	2.452
BMP2	0.9335
ESR1	3.41433333333333
ZFPL1	-0.0365
ARHGAP12	0.651
LRRC19	-0.0381666666666666
ZNF767	-0.402833333333333
NACA	0.1643
OLIG1	-2.359125
PRF1	1.4675
LST1	2.6905
SPATA9	1.2165
CNFN	0.4125
CDK4	-1.0476
TCF15	1.7445
PARC	-0.0245
PPM2C	2.732
LOC283345	-0.078
FAM107B	0.89175
DMXL1	0.072125
RBM3	0.70575
HTR5A	-2.41533333333333
SCFD1	0.0238333333333333
EPHB3	2.403
ROPN1L	-0.1205
RAMP3	2.02575
TSPYL5	2.37109090909091
GAP43	-2.242
PAPD4	-0.3325
PDE3A	-2.03575
TNFRSF10C	1.25375
JMJD5	0.2675
RASGEF1A	0.8344
C16orf65	0.0403333333333333
HIPK3	1.31916666666667
XYLT2	-0.2515
XPOT	-1.59283333333333
GAL3ST1	-1.09275
DHCR7	-1.6715
AMIGO3	0.00783333333333333
FGFR4	-2.89666666666667
CRAT	0.829875
PPP1R14D	-0.0385
TRIM14	0.0861
TMPRSS11D	0.196
SLC7A11	-3.12557142857143
OR10H2	0.25975
PPM1E	-1.93733333333333
DOCK4	0.7405
FAM127A	0.18225
ENOPH1	-1.1895
SLC5A3	-0.1301
ZNF530	-0.4057
NTS	-0.1795
FRMD4A	1.22325
BCL11B	-3.01783333333333
PRM1	-0.16325
UQCC	-0.6678
S100A16	0.0935
PLS3	0.3195
WWOX	-0.011
CCDC23	0.84975
GTSE1	-3.05083333333333
GP2	1.28
FLJ32549	-0.56
CHIT1	2.8875
KLF9	1.25075
RPS24	0.4895
MIA	1.7995
FIGN	0.15225
PYROXD1	-0.3315
PCSK2	-0.08
MRPL9	-0.41525
RPL24	0.363625
C12orf32	-1.42425
HIST1H2BE	-1.95675
RGS18	2.86525
LFNG	1.802375
RAB4B	-0.445
FBXO25	0.844666666666667
TSPAN31	1.181
ARL8A	0.044
C10orf83	-0.3386
OR51B6	0.018
CNKSR2	0.0735
C1orf156	-0.071
IBSP	-0.187
GFRA2	2.0044
ALKBH7	0.7928
NEK10	3.669
VN1R3	0.372833333333333
LOC91948	-1.886
CPZ	1.509
IHPK3	0.177666666666667
COL8A1	1.14075
RBPJL	0.654
OR10A4	-0.02525
CASP8AP2	-0.499375
MMP12	-0.9375
OR8B12	-0.185
CDCA5	-4.52366666666667
LIX1L	-0.39475
PEX11B	0.352
GABRA1	-0.032
HABP2	1.333
REEP1	1.068
FBXO15	1.3765
CD68	1.25425
WFDC9	0.179
GHDC	0.06
SMARCA1	0.121
SPAST	-0.576833333333333
PLXND1	0.489083333333333
MLCK	-0.474
INTS5	-0.0855
BSG	-0.790214285714286
PARP8	0.475833333333333
TEAD4	-1.63766666666667
ZNF498	-0.5765
TMEM89	-0.6055
DTX4	1.299875
TNRC6B	0.610375
ARMC2	0.061125
FGFBP1	1.826
TIMM8A	-1.75683333333333
AJAP1	-2.0116
ZNF608	0.73975
SLC25A42	-0.22775
SYP	-0.222
MMP11	-0.316
USP40	0.319
C3orf62	-0.208166666666667
MYO1E	-0.8679
LRFN4	-0.654
XCL1	1.12433333333333
GPR155	1.24875
VPS29	0.030375
CARHSP1	-1.17125
ARHGAP20	2.48983333333333
GREM2	2.8675
CCDC102B	2.70875
ZNF577	0.645666666666667
HDDC2	-0.50275
SHC2	1.3518
NCOA5	0.187166666666667
INPPL1	-0.9365
CHGB	0.4982
IHH	-0.02
DDEF2	0.01675
DIAPH3	-3.92371428571429
BUB3	-1.0765
GGH	-2.49022222222222
VPS35	-0.1532
CNN2	0.91225
ASNA1	-0.8225
WDTC1	0.4775
AMAC1	-0.0455
HAS3	1.59216666666667
SLC1A6	-1.80216666666667
ZNF563	-1.1985
C1S	4.90075
TCF7L1	3.25675
OR10Z1	-0.097
ME2	-1.046
C6orf151	-1.10225
KPNA4	0.0983000000000001
GLO1	-1.04975
WDR61	-0.129833333333333
CD302	2.11075
SIRT7	-0.717
C11orf59	0.44075
PKIG	0.02675
PPIL3	-0.0345
CCDC74B	1.132875
ZNF528	0.2655
EFNA5	1.061
FCGRT	3.07175
NOL4	0.8752
CCS	-0.21875
LOC374491	-0.685
MFSD7	3.787
ZNF555	0.13925
LIMS3	0.895
TSSC4	0.625166666666667
COL11A2	-1.141
C1orf119	0.910666666666667
BPNT1	-0.958875
CHRNA6	-0.125
C1orf173	2.6361
PLD2	0.647
ORC1L	-4.222
SASH1	2.59075
CDC14B	0.483875
RLBP1L1	0.15675
LDLRAP1	0.00860000000000001
NAT8B	-0.406833333333333
HHEX	-1.4915
LGALS7	3.1065
PLCH1	0.03125
