Hybridization REF	TCGA-BH-A0BS-01A-11R-A12P-07
MGC10981	-3.732
CLIP3	-0.0011
MAP4K2	0.0193333333333333
CHIC1	0.28775
SULF1	4.26783333333333
C20orf30	-0.382428571428571
PRDM5	0.86575
ELOVL1	-0.2275
C11orf48	0.060125
SLC39A10	0.02525
KCNV1	-0.082
ACP1	-1.1295
ZMYM2	-0.016125
B3GNT6	0.0835
C9orf69	-0.5795
C2orf15	1.8185
C20orf166	0.978
HSP90AA6P	0.2785
EDG7	-0.858
NEURL	-1.42325
LPL	-0.8315
CLEC2D	-0.386428571428571
GRRP1	1.58783333333333
CD8B	-2.3779
HIST1H3D	1.48083333333333
SLC6A12	0.178
FAM27L	0.0035
CD84	1.1173
RASA1	-1.0985
PHKG1	-0.0315
MAGEA11	-1.0985
IMPA1	-1.8818
NPM3	-0.76275
RARRES1	3.306
SH3BP1	0.143375
B3GNTL1	-0.036
ARPC5L	-0.956666666666667
KLHL26	0.59575
SIM2	3.093625
GJC1	0.7895
C20orf194	0.6085
EXO1	-2.45625
SLC2A2	-2.44616666666667
LOC285074	-1.12925
LRG1	2.6065
KIRREL	-0.782
PIK3R1	0.843571428571429
C4orf34	1.15975
MAF	-1.62777777777778
ADCY4	3.23883333333333
ZMIZ2	1.4906
SLC46A3	2.765
STAMBP	-0.0605
CCDC16	1.06425
MS4A12	0.273
TCF20	-0.01675
LRRC46	2.24575
C20orf152	0.11275
MRPS6	0.07775
ABCB11	-0.391
KCNC2	-0.228666666666667
CDH19	-1.9305
C9orf123	-0.124833333333333
SSH3	1.4465
LDLRAD1	-1.61875
CCBE1	-1.40875
ZNF135	2.335375
TAAR1	0.407
WFDC12	-0.0395
CCDC42	0.278333333333333
FLJ12529	-0.02475
PER1	-0.323333333333333
TIMM50	0.209666666666667
SMARCAD1	-0.798833333333333
FAM26C	0.398
TP53TG3	-1.7495
SH3RF1	1.4075
LMCD1	1.29625
GPR63	-0.1485
FLJ21986	-2.581375
AIFM3	-0.873
MICAL1	-0.839833333333333
BLZF1	0.432833333333333
IQCA	2.39766666666667
PCDHGC3	-1.4685
SAC	0.29825
BCL6B	1.73916666666667
DDO	0.8555
MARCO	1.93125
DCHS1	0.703166666666667
C1orf170	2.43616666666667
CD200R1	0.905833333333333
C22orf15	0.0925
SEPT11	-0.0166666666666667
ADNP	-0.26025
UST	0.0188
C13orf34	-0.971166666666667
RFFL	0.846642857142857
APBA3	-0.2225
C2orf60	-0.67175
CUTL1	-0.00900000000000003
PMS1	-1.253875
ZNF689	0.7255
EIF3E	-1.68233333333333
IL9	-0.0976666666666666
RPL31	-0.47675
LY9	0.529
ATP2B3	0.052
KDELR2	0.735291666666667
TFCP2	0.413375
NLRP12	0.66475
FLJ45422	0.5975
TLE4	-1.1746
ZNF570	0.63
FLJ43806	-1.0095
TLK2	-0.216375
CIR	0.9185
MARS2	0.6365
COL24A1	1.549
SDF2L1	-0.2615
HIBADH	0.252833333333333
IGFBP3	-2.381
C12orf23	1.307875
PSPC1	0.3155
C20orf43	0.014
TRAV20	0.182
ARHGAP24	-0.031125
KIAA1975	1.853375
C1QA	3.2209
DNTT	-4.62933333333333
C10orf6	0.03175
C11orf41	-0.789375
HNRPF	0.340625
COL11A1	5.92033333333333
UBAP2	0.145666666666667
CDKN2AIPNL	-1.544
C20orf174	3.4125
SPRED2	0.08075
PLA2G12A	0.914333333333333
ICEBERG	-2.01583333333333
SCN10A	0.2425
C11orf65	0.26475
GBP5	5.09675
PITPNC1	-1.69233333333333
POU3F3	1.807
NCOA7	-0.803625
LIN7C	-0.2148
LOC348840	-1.603
NKX2-2	-2.898
ANKRD13D	0.20625
LOC123688	0.3755
FUT2	1.06316666666667
TAAR8	0.6695
FZD4	0.907833333333333
PNMA3	-0.977666666666667
OR4L1	0.5665
WIT1	-1.12
EXOC3L	1.0275
ATPBD4	0.2304
KRBA1	-0.432
UBXD6	-0.11975
HOXB7	-0.103214285714286
C7orf23	-0.166
UNQ338	-0.3005
STAB2	1.642
CDC20B	0.6505
IRF9	3.61475
CENTG1	-0.00475000000000001
TNPO2	-0.96025
MCPH1	-1.055375
BMS1P5	-1.11325
SLC26A7	0.3795
HIST1H3J	1.23025
C9orf3	1.1174
LBH	1.003875
MYO1D	0.868125
PTDSS2	0.28975
NFU1	-0.02275
DEPDC4	-0.5145
WNT7B	1.292
GLP2R	-0.350833333333333
SETD4	-0.0681
DYNLT3	-0.834
FKBP11	-1.98066666666667
SESTD1	-0.565833333333333
FLII	2.0815
RPS16	-0.2164
CHPF	0.205833333333333
CSNK2A1	0.150333333333333
SUMO1P1	-0.5465
FKBP6	-0.989
ZNF214	2.06783333333333
TWIST1	-0.0846666666666667
DDX56	-0.751
TRAM1L1	2.3157
EPO	-0.433
MRPS18B	1.70575
ZNF682	-0.8955
RPL14	-0.3555
MAFF	-1.1575
LOC51136	-1.18475
LY96	-0.479
DDX20	0.8855
ABTB1	-0.414
ARL5A	-0.2472
CCT6A	-0.91025
HEPACAM	-1.40316666666667
EHHADH	0.726166666666667
RBAK	-0.276333333333333
CGB1	1.3435
ITGB5	0.5095
YIPF3	1.0165
FKBP2	0.64275
NR1D1	-0.8152
TMEM110	0.7
NEK2	-1.977
PRAMEF8	-2.681
C20orf52	0.331833333333333
PCDHGA3	1.1865
VWA3B	0.21025
NDUFA5	0.13425
THAP9	-0.89075
FLVCR2	0.114666666666667
AP1S1	-1.187875
SMAD6	-1.05175
SAV1	0.629875
SAT1	0.897125
ZNF251	0.826
ADAMTS7	0.2407
RPP38	0.17075
C1orf211	-2.1255
YPEL2	0.3544
RBMS1	0.28875
ZNF445	0.0696666666666667
NRXN2	0.438
PGBD4	-0.163
UGT2B28	-2.31625
WBSCR16	-0.3572
NLRC3	0.378625
ASTL	0.36175
ST6GALNAC1	-3.54875
ZADH2	0.52525
MLLT4	-0.950583333333333
ARL6	-0.0198333333333333
MEF2C	-1.31175
CBFA2T3	-2.8035
AFF3	1.57264285714286
COG7	0.882166666666667
MYB	0.332
PLXNA3	-0.3625
XRCC2	-1.773
MMS19	-0.37825
ST8SIA5	-1.072125
CHPT1	-0.686833333333333
KIAA1712	-0.85
OR6X1	0.5075
ACTR3	-0.439875
UGCG	-0.109333333333333
OR4P4	0.743
ZAP70	-2.55775
LPP	0.8865
ZNF485	1.29025
PTPRCAP	0.314
IL12RB1	0.35475
ATRX	-0.0117
CHST8	-1.305625
C14orf109	0.94225
ARV1	0.6065
NMB	-1.92128571428571
COX5A	-1.58233333333333
EIF6	0.00375000000000001
MPPED2	0.0348333333333333
SEMG1	-1.489
CHRDL1	-0.0325
TRAF3IP2	0.8005
WNK2	-0.285625
LILRA4	2.165
LAMA2	3.9755
PXT1	0.4375
RLBP1	-2.68725
CD300C	-0.1065
SLTM	-0.512125
FLJ10404	-0.1460625
APOBEC3D	-2.5395
RENBP	-0.138833333333333
ATXN7L1	0.82375
NID1	-0.0325
TUBGCP3	0.09525
ITIH5	0.722222222222222
CCDC110	3.5235
C8A	-2.388
MGC87042	-2.43475
HOXC13	0.94475
TFDP2	-0.851
HCP5	3.012
POLI	0.49825
UCN	0.0655
ZNF764	0.988333333333333
C8orf45	1.46725
FHL3	-0.64075
SPATA5L1	-1.5695
MMRN2	2.68316666666667
NDST1	0.767666666666667
COL20A1	-0.129333333333333
ZNF248	-0.2425
PELP1	0.470166666666667
MBL2	-2.66783333333333
RNF41	0.345625
C5orf24	-0.154125
THOC5	-1.243125
SERINC3	-0.0505833333333333
RP11-151A6.2	0.74575
CDCP2	-0.1025
HIST1H2AA	0.51125
C11orf75	-0.0915
FKBP7	-0.53425
DDOST	-0.38825
GPNMB	-0.0713333333333333
TTF2	-0.600666666666667
KCNT1	0.3125
SLC39A14	-1.71925
NGRN	0.1939
GPR137B	1.4975
MECP2	-0.082125
PSMA1	-0.65575
C16orf73	-4.53625
TMEM60	0.448166666666667
CSN3	-0.445
NOS1	0.485166666666667
RAB7L1	0.203666666666667
YBX2	1.8145
KIAA1166	0.27475
FUBP3	-1.03033333333333
ABCG1	1.136
ACACA	0.0204166666666667
ARL11	-0.3443
ATOH1	-0.3215
ODF1	0.414166666666667
CREB3L3	-1.37116666666667
TMEM127	1.49928571428571
DSCAML1	-0.218
PLN	2.02
LYPLA1	-2.13733333333333
PRDM9	-1.94
SASP	0.023
PLUNC	0.423
INTU	0.1095
HISPPD1	-1.53875
LNPEP	-0.3775
YARS2	-0.405666666666667
APCDD1L	-1.24
ZCCHC4	-1.1965
FBXO22	-1.2195
TTLL13	-0.7745
ZNF669	-0.179
PTGDR	1.769
DDX27	0.7065
KIAA0409	0.537333333333333
GJB6	0.42575
ASB8	1.1905
PLP2	-0.756333333333333
MEPE	0.044
OR10J5	-0.192
KRT222P	4.6465
COQ7	0.955
C1orf101	0.44175
RERG	3.0342
CHMP5	-0.063125
THAP11	0.1265
ZNF43	-0.720833333333333
ZRANB3	-0.632666666666667
KRT13	1.2245
MRPL19	0.040625
RBBP9	0.14225
SPATA17	1.5945
BXDC5	-0.215166666666667
PAFAH1B1	-0.6465
MAGEE1	0.86475
OSTF1	-0.274
KIAA0323	-0.408166666666667
TXNDC13	-2.18383333333333
CNTN4	1.28725
LCE1B	-1.227
UNQ501	1.82125
ZNF154	0.37475
C3orf64	-0.55625
SYT5	0.0808
PON1	-0.369833333333333
FLJ10357	-0.12
ATP4A	-1.0645
GNPDA1	-1.07233333333333
MGAT1	0.396333333333333
C14orf121	0.15625
SLC35B2	0.76825
MIER3	-0.585333333333333
CHEK1	-2.83
ZNF8	0.884166666666667
TXNDC1	-0.473333333333333
CKB	-1.6557
RTN3	0.156
FZD2	0.617333333333333
PART1	-0.604625
PSMB6	0.326
PCDHB8	2.0625
PHC3	0.3034
PPP1R8	-0.625166666666667
NOVA2	1.52133333333333
TNFRSF11B	-4.13625
GOLPH3	0.0813333333333333
UBLCP1	-0.597
SUHW3	0.13075
TTLL1	1.18525
OPN4	0.41
OR13G1	0.295
ZPBP2	0.130833333333333
HSD17B11	-2.482
C9orf50	0.0545
DHDDS	0.0778571428571428
CTSW	1.1343
NEFM	-1.37966666666667
MRPL28	0.4895
SYN1	0.866833333333333
PIGV	-0.0486666666666667
ZIM2	-0.53925
APBB1	0.284833333333333
SND1	-0.17325
C1orf123	-0.118833333333333
CHD3	-0.357
BHLHB8	0.383
RNASE2	0.196333333333333
BCAP31	0.302125
SLC25A44	0.966166666666667
CHD6	0.368
PIB5PA	1.11623076923077
SELS	-0.3505
LOC541471	-0.72925
FAT2	0.404
ZNF81	-0.3945
OR4C16	0.0445
FLJ10081	-0.0247
LRRC4	-0.3925
CS	-0.8875
N4BP2	-0.826125
IGFBP7	1.23925
ZNF318	0.719833333333333
NDNL2	0.36475
ZNF609	-0.53
SIRT4	0.96425
EXOSC10	-0.5425
ECE2	0.229916666666667
OVGP1	0.37525
GTPBP3	-0.5795
PACS2	0.6612
C19orf36	-0.993
ARL4C	-1.438
ATG4B	-0.576
UBQLNL	1.951
RHOXF2B	-3.6305
PLEKHG2	-1.433
GALR1	-0.986
AQP4	4.21566666666667
HDAC7A	0.350666666666667
DCUN1D3	0.67325
OR8A1	0.769
CCRN4L	-0.305375
CBR4	-0.4205
KIFC1	-1.92383333333333
SLC7A14	-1.169
LHX5	-0.468
TRPC7	0.107
LPXN	-0.88225
SERPINA1	-1.419125
RPS13	-0.4535
BPIL3	-2.2635
PRKAA1	-1.51125
FADS2	0.4434
ENAH	0.8493125
PRO1768	0.344
APBA2BP	0.30275
LIPH	2.82883333333333
C3orf33	0.039
RCC2	0.340642857142857
ALDH1A2	-3.2467
RNF103	1.51525
AHCY	-0.44925
ALG12	0.623
CCL17	1.67225
ZNF543	1.61616666666667
ESRRG	2.4697
CNGA1	3.944
RDH5	-1.03883333333333
OTX1	-0.4367
PTGFR	-1.857
CDR2	-0.135875
SELE	4.665
NLGN2	-0.566
EXOSC9	-1.08625
ZNF566	0.101333333333333
KLRC2	-3.9405
GPR12	0.926
KIAA0196	0.36125
PDRG1	0.49675
SSR3	-0.0123571428571429
MSI1	0.2315
CST9	0.494
CC2D1A	0.531875
PLAGL1	0.104722222222222
ZNF778	0.2295
RNF2	0.515
KLF6	0.143
THBD	0.318333333333333
tcag7.1314	1.26375
NR5A1	0.149833333333333
ABCD2	-0.31775
DNAJC7	-1.644
CLEC4C	0.4835
TM2D3	0.075875
CCDC4	-1.405
PLAC2	-0.9835
DCD	1.306
FAAH	1.676625
POLA1	-0.0425
TM7SF2	1.000625
FLJ39822	-0.0728333333333333
FLOT2	0.028
MAP4K1	-0.318
SRP68	-0.027875
C21orf74	0.576
ARPC5	-0.183375
LOC126075	1.9945
HECW2	-0.140625
ZDHHC4	-0.629
ANKRD42	1.5036
PDE9A	-1.31516666666667
ABCA8	-0.3215
NDUFS2	0.14725
UBR5	0.012875
BTBD16	-2.57025
LOC554174	0.3445
ZNF20	1.822
KIAA1843	0.4605
WDR17	-0.76425
C15orf33	0.085
RNF113A	-0.405
CAMKK1	-0.2921
CLCN2	0.54475
ANXA6	-0.5545
LOC340069	0.701
EMID1	1.297375
DPM3	0.361333333333333
ELA1	-0.167
SLC25A13	0.1751
KRT24	6.252
SMPD1	0.3725
TH	0.1065
COL6A2	0.691928571428571
ANKS1B	2.401
GPR126	-2.7916
ZC3H12A	-0.0913333333333333
TMEM47	-0.221166666666667
C2orf51	0.296833333333333
C1orf88	2.70133333333333
HSF2BP	0.7085
AKAP10	-0.12725
RPAP3	-0.4555
KLHDC8B	0.86025
STOM	-0.4768
MUPCDH	0.1735
C10orf72	-0.745125
PLEKHA3	0.188416666666667
TCP11L1	-0.62
CWF19L1	0.391625
SPEF1	1.73823076923077
YSK4	0.6605
ELN	2.3257
SAMD8	0.337166666666667
MPI	-0.9535
MEPCE	0.1245
ABCC3	-1.274125
NANOGP1	-2.9635
KCNK17	2.944125
HLA-DMB	3.96883333333333
RRAGA	1.0605
ANGEL1	0.901
RBM32B	0.3485
CPN1	-2.6555
MGC52282	-0.3322
HLA-A	2.68883333333333
OR9G4	0.613
EDNRB	-2.411875
SCD	-0.395928571428571
C14orf80	-0.0516666666666667
BAGE2	1.7
RABL4	1.246
RCVRN	0.389
SHANK1	0.0325
NLRP7	-3.11875
CD226	0.762
STAT3	1.434125
SYNJ2	-1.469
TPCN2	0.150833333333333
WDR36	-1.43525
MBD4	-0.134
ROBO1	-1.2069
ST3GAL6	-3.364
SLAMF8	2.76083333333333
ATN1	0.786333333333333
GPR141	0.453
KRT36	-0.1115
TPH1	0.588
DDX52	0.16375
ZSCAN29	-0.346666666666667
TRPT1	0.273333333333333
DPEP3	0.5035
DENND4A	-1.20275
TSPAN16	-0.3265
PTCHD2	-0.52
LOC145814	0.0355
CAP1	-0.0186666666666667
EIF5A2	-1.3819
NT5DC3	-1.34575
SEPT9	-0.464625
SEZ6L2	1.279875
EGFLAM	2.86
VPS11	1.459
NDUFB5	-0.739
CIDEA	1.57933333333333
IER5L	0.4865
N6AMT1	0.193
FAM83C	-0.024
OXR1	0.970833333333334
IRX1	0.1875
DGKB	-0.9805
GCN5L2	-0.97025
MIR16	0.931
FBXW9	0.525
WDR4	-1.56783333333333
PDC	-0.104
VPS33B	-1.0165
HEXB	-1.158
FLJ32214	0.7205
TCEB3	-0.50925
CRLF1	-3.495
ABI3BP	0.83175
C8orf22	-3.638
PYCR1	-0.118625
KIAA1706	-0.126
CDK5R2	0.80925
WAS	0.4445
C12orf60	-0.519
CCBL2	0.801875
MADD	0.0075
C5orf34	-2.20475
WDR42A	0.8061
KLF12	-1.400875
HSPA1A	3.148
ITM2C	-1.77408333333333
DAPK2	0.821
LOC442590	0.74
SUMF2	0.085625
CENPA	-2.67438461538462
TMED5	-1.216
CDH6	-0.8477
BRP44	-0.00125000000000001
THG1L	-0.971
GABRA2	-2.65725
C14orf166	0.7515
MYL1	-1.284
TNFSF18	-0.1485
PAP2D	-1.15216666666667
PPIB	-0.49225
KLHL4	-0.89225
SFN	0.225
CCDC127	0.09625
FRAP1	-0.58
GOLGA5	1.33375
SDCCAG1	0.43625
MGC21675	0.572666666666667
C10orf95	-0.6595
KIAA1345	-0.00516666666666667
C1orf163	-0.5275
LACE1	-0.00116666666666669
OR10K2	0.1935
CENPN	-2.6628
TMED2	0.14425
UGT1A6	-0.1385
ANG	0.274
U2AF1	-0.299666666666667
CASC2	1.0835
NMT2	0.0941666666666667
OSGEPL1	0.274375
DFNB31	-0.4875
SLC6A20	-0.05
DKC1	-0.473
FXYD4	-0.4785
WDR64	0.48525
MGC5590	0.547
CREBZF	-0.426333333333333
DAZ1	-0.12875
PRPSAP1	-0.37525
GCHFR	-1.566
TTC7A	-0.068
LOC196993	0.993
UBD	3.73916666666667
S100A1	1.71825
RPL6	-0.0621666666666666
DNAJB6	0.4264
NAGS	0.6689
C2orf58	-0.0855
KERA	1.022
MT1X	-0.6228
UBE2B	-0.179
KEAP1	0.581
MST1	-2.320625
OMA1	0.837
ABLIM2	0.356
BCL2L13	-0.453166666666667
JAZF1	-1.10683333333333
TMEM63B	1.18
S100A8	-0.7145
ARFIP2	1.072
UROS	0.18125
KHDRBS2	-1.0325
POLQ	-2.653375
SOAT1	-1.8845
SPAG4	-0.38125
MRPS30	-2.1295
LOC494141	-0.1695
OR2T11	0.43
ORAOV1	-0.4515
ZNF184	0.1765
TCEB3B	-0.214666666666667
ADAM21	0.463
GDPD1	-0.41825
SPINLW1	-0.11425
PRR14	0.595166666666667
KCTD9	-2.059
NUDT3	0.8215
KIAA1822	0.5107
HIST1H4K	1.431
DFNA5	-2.49025
GABPA	-0.662
C14orf44	1.51
POLB	-0.113
PTAR1	-1.3715
SEC31A	1.1608
TRIM58	0.1235
TAS2R14	0.4585
VPS8	0.8875
H1F0	1.77083333333333
PRKCB1	-2.94883333333333
UGT2A1	0.6375
TOR1B	-0.77775
LSS	-1.17741666666667
C2orf19	0.559
HNRNPC	0.602142857142857
TMEM100	-1.7665
LOC116349	0.1855
OR51M1	0.809
CCDC142	-0.05925
ISG15	2.836625
ZCCHC14	-0.850375
CREBL2	0.79
TGDS	-1.317
DC2	-0.535
CACNA2D3	-1.70107142857143
ZNF429	-0.904625
LYPD6	-2.296
SUCLG1	-0.0683333333333333
OR51I1	-0.2945
MAGEH1	1.3495
PRPF40A	0.0195
SMR3A	0.553
SPINK2	-1.2055
THAP2	-0.167625
NPY5R	0.6025
IRF4	-2.3925
SPESP1	-1.324
OR10S1	0.261
DTD1	-1.91525
TUBE1	-1.68125
DDX19A	-0.9025
PDPN	-0.857375
TMEM34	0.276916666666667
MGAM	-0.26175
COL3A1	5.41672222222222
GFM2	-1.0456
OR5A2	0.723
PSG9	-0.37725
ARHGEF11	0.453666666666667
IVNS1ABP	-0.7570625
SIGIRR	0.61925
DUSP19	-0.12325
DNAJC14	0.000100000000000004
ACSS1	0.9725
IL1RAPL2	0.7655
C4orf30	-0.901
SEPT4	2.02
LANCL3	-2.3765
SPAG17	3.48566666666667
PRDX3	-0.659125
HNF1A	-1.00275
P4HA2	-1.78875
RFWD3	-1.2825
MOV10	0.50625
DNAJA5	-0.328642857142857
LOC729440	0.40325
LOC200383	0.35175
SMC2	-2.51075
MIXL1	-0.777666666666667
TMEM9	0.6005
FAM86A	1.6405
ZNF174	1.0657
MYH14	-0.889
CCR8	0.68375
VPS37C	1.30883333333333
GPATCH1	0.170666666666667
B3GNT8	1.9995
TBX4	-0.126
CNR2	0.652833333333333
PCDH1	1.02725
C5orf29	3.5535
OCIAD2	0.6075
PLCG2	0.01
KIAA0247	1.986125
HRH3	0.3549
CAPN13	1.804375
CCR1	-0.5712
MGC15523	0.639
UVRAG	0.278
DNAJA2	-0.330833333333333
ITGA2B	-0.656833333333333
CLDN5	3.190875
PTPRN2	-2.27585714285714
ZNF512	-0.107666666666667
PSAP	-0.358714285714286
CCDC140	-1.548
LRRC55	0.33975
CYP26C1	0.3485
C8orf47	2.72125
LYN	-0.200875
DUSP6	-0.387666666666667
TGFB3	3.87533333333333
ELK1	0.0273
PCDH11Y	-0.403
HGD	-4.215
C17orf58	1.8595
MYO3A	0.28
SERPINE2	-4.4295
AARSD1	-0.405
C14orf73	-1.26475
ADAM33	0.1805
ZNF491	0.5035
MAPK6	-2.017
TCN1	1.663
SLC24A6	1.2195
UBE2R2	0.52375
H1FNT	0.43525
TATDN2	0.739666666666667
LILRB1	1.44075
P2RY5	1.244
NUCB2	2.18725
C2orf37	0.631
SNX27	1.594
MTA3	0.017625
FOXO4	0.59975
ID4	2.32233333333333
SOX5	-2.819
PXMP3	0.705125
OR52M1	0.1775
SFT2D3	-0.049375
INA	-2.68116666666667
MCOLN1	-0.06125
NFIX	1.227
CLEC14A	5.084
HIBCH	0.444
PLA2G5	1.41575
TIMM10	-0.1115
MED17	-0.2021
COL4A4	-1.6935
TPP1	1.23766666666667
GJA3	-0.976833333333333
TMPRSS5	-1.52675
AADACL3	0.691
DNMBP	-1.188
ENPP5	3.9535
NQO1	-0.4281
ZSCAN2	-0.73475
SEC24C	-0.152833333333333
GTF2A1L	-0.274
AXIN2	-0.0464
FAM33A	-1.42916666666667
C16orf13	0.647
SPNS2	1.03375
TAF1	0.56925
AP1G2	1.39216666666667
RBM42	0.976666666666667
HCN2	0.9795
EFHB	0.382
RUSC1	1.25833333333333
GRIK5	0.241
USP21	0.999
ATAD3C	0.74875
ORMDL2	1.041875
PRSS7	-3.30525
PSAT1	-3.2245
FLJ13195	-0.957166666666667
TBC1D1	0.0196666666666667
IFNG	2.6695
OTOS	0.419333333333333
ZNF773	0.8395
EMD	-1.03825
RETN	0.17775
CCL8	4.5685
APH1A	1.009875
COX18	-0.04325
GTF2IRD2	-0.16175
CCDC82	-2.31416666666667
PAFAH2	-0.0237
NPEPL1	-0.7463
RP11-114G1.1	0.6245
TP53INP1	0.990875
ZNF300	-0.975833333333333
FOXL2	-3.22775
LARP2	-0.27575
LATS1	-0.151
HTR6	0.4145
SPOCK2	0.538333333333333
RNF144B	3.87483333333333
HTATIP2	-1.594625
MGC10334	0.19025
CENTA2	1.55416666666667
FGF2	-1.6365
FXYD7	0.19025
PHYHIPL	-1.749625
GPR34	2.82675
DDX6	0.0595
OR10W1	0.3895
LHFPL1	-0.488
ZNF313	-0.463857142857143
VPS28	0.8895
AP3M1	-0.9187
AKR1CL2	-0.98275
TRAF4	0.778
OR2B11	0.614
C19orf12	-0.296666666666667
AKAP9	-0.0743333333333333
C1orf62	0.67675
SLC20A1	-1.0101
FAM112A	0.2515
LDB2	0.367375
MRPS23	-0.39575
KLK5	2.511875
SPTB	-0.4484
EFEMP2	0.24375
EFNB2	-0.110875
PCM1	-1.66392857142857
NMNAT3	-0.687125
TSG101	0.303166666666667
C8orf40	0.501333333333333
NOB1	-1.5715
ABHD3	-2.89125
GTF3C4	0.13475
PIGN	1.51216666666667
GALNTL1	3.81225
AEBP1	1.739625
OR9Q1	1.206
ANKRD2	-0.0155
CCL28	-1.31425
TRIM38	1.39116666666667
TMCC1	0.889416666666667
SMG5	-0.14325
LRRC7	-0.597
NCAPD2	-1.67566666666667
C6orf153	0.33275
C1orf74	1.12075
OTUD6A	0.5365
DCP2	-0.7175
TMEM24	0.708
RPL18	-0.213666666666667
TMEM177	0.5945
LRRC37A3	0.4055
C1D	-0.325166666666667
LDHC	1.65025
UBE4B	-0.746833333333333
NIT1	0.740625
BTN3A3	2.024
RASD1	1.802875
COMMD3	0.08675
SHFM1	0.58775
BIRC8	0.487
DUT	-0.503
C12orf51	0.689
LRRC59	-0.110166666666667
LY6H	1.00575
WDR22	1.71375
EDEM1	0.731357142857143
ADH1A	3.537
PANX2	-0.3681
CYP11B1	0.627
CDC73	-0.17725
GPR172A	0.596
GSTM3	3.50176923076923
KCNA5	-0.128375
SERAC1	0.00549999999999999
NFATC2	0.347
ANAPC5	-0.5535
C15orf24	-0.66575
NFATC2IP	-0.0763333333333333
TNRC6C	0.712166666666667
MGC102966	-0.3285
FGD5	0.2945
MED9	1.049
RAB13	1.37783333333333
C15orf49	-0.0935
CRYGS	-0.6533
C12orf53	-0.8976
LOC283693	-0.287
COX6B2	0.27475
PHF14	0.279375
FAM3A	0.61125
RPL13	-0.7798
PRDX2	-0.206
FLJ34047	-2.04125
PRMT3	-0.797
KCTD19	-1.557
TRIM10	-0.114833333333333
MGC26597	-0.480166666666667
GCNT4	0.34575
GPRASP1	0.2005
CDKN1C	-1.1555
RHBDL2	1.6153
HSPH1	-0.29925
AQP1	2.811875
COL17A1	0.4562
GFAP	0.15725
CDC16	0.33275
KIAA1614	-0.1235
C6orf118	0.694833333333333
ZSWIM5	-1.73225
FAM83F	2.2395
LYNX1	0.2925625
SYNPR	-0.74025
XG	3.8235
PRSS16	2.093625
KIF13B	0.483714285714286
PCDH9	-1.7725
HIST1H2AH	1.76833333333333
RBM18	-0.769
ZNF626	-0.005125
HEXIM2	1.25933333333333
ITFG1	-1.1175
TUBG2	-0.5735
SFRS7	-0.56325
C9orf14	0.9585
EXTL1	-0.024
GBP3	2.941
WDR5	-1.504
RARG	0.820833333333333
MYO7A	-0.46425
CECR6	1.39875
C13orf3	-1.57475
SFRS18	-0.919125
ACVR1B	0.655666666666667
PSMD1	-0.3358
C7orf31	0.434333333333333
ILVBL	0.028
IFNGR1	0.268
RNF186	1.92625
NOL9	-0.9025
MAGEL2	1.064
SLC29A2	0.42375
NHSL1	-2.35225
RBMX	-0.919
PSORS1C2	0.700625
RAD51L3	0.0111666666666666
LCN6	0.94675
ORAI2	-1.198875
BRUNOL6	0.2206
OR4K5	0.183
CDC123	-0.9425
MSLN	3.80033333333333
WWTR1	-0.4215
ZNF700	-0.188333333333333
COBL	-0.05125
PPP1R16B	0.070125
GAS7	0.2566
MDN1	-1.50275
HAAO	0.332
C9orf68	2.5905
TNFAIP2	0.478375
FOXN1	-0.159
hCG_2033311	-0.196833333333333
ATP6V0D2	-0.5752
RPL41	0.468375
SLC38A1	0.973875
ARHGAP6	-1.60433333333333
ADAD2	0.125
PHF20L1	0.2423125
MCM3AP	0.0683333333333333
ST3GAL3	-0.181833333333333
SNX1	0.545166666666667
ELF5	0.40725
PARP3	1.376875
RBM8A	-0.00243750000000002
LINGO4	0.347
ITGA9	0.341333333333333
ZFR	-0.311
ACSL6	0.19
FLJ20699	-0.0435
DAOA	0.17575
FABP4	3.77125
KCNB1	-1.43125
CANX	-1.1131
SLC25A28	0.502333333333333
ADIPOR2	0.55225
ECHDC2	1.12475
SMA4	-3.653
FRZB	3.075375
PABPC1	-0.651166666666667
DMRTB1	-0.12575
APOBEC3G	-0.4885
CATSPER2	-1.11016666666667
CUEDC1	0.330166666666667
STARD9	-1.605125
CLDN8	5.195375
LOC23117	-0.654227272727273
E2F6	-0.904055555555556
TMEM126B	-0.5545
DPY19L4	0.17775
GIMAP5	3.2345
NDUFA9	-0.248833333333333
FAM77C	-1.5705
CTPS2	0.70925
LOC51035	0.498875
WDSOF1	-0.63675
EGLN3	-0.6395
PITX3	0.974666666666667
OR52E8	0.4405
GRM4	0.8665
KLK1	-1.65066666666667
GPM6B	-1.709
RRAGD	-2.16266666666667
PAGE5	-2.3205
UCHL5	-0.893166666666667
ULK3	-1.298
AIM2	1.308
PNO1	-1.16383333333333
OR2F2	0.3815
GNAT2	-0.0355
SIX1	2.29525
ST13	-1.03683333333333
ZBTB44	0.326375
TIMP2	-0.65775
ZMAT4	0.2185
GTF2IRD1	-0.151333333333333
ZNF19	1.3675
ZNF714	-1.402
RSC1A1	0.45125
C9orf80	0.25525
PSMA8	-0.077
TMEM141	1.0975
COX4I1	-0.7115
CTAGE1	0.269333333333333
DTWD1	-1.24825
HSD11B1	1.135
KRT6B	4.610875
ARID4B	0.68875
LHFPL3	0.226
WWP2	0.24575
