Hybridization REF	TCGA-BH-A1EV-01A-11R-A137-07
NDFIP1	0.885357142857143
CHCHD4	0.251
TNR	0.7575
CUTA	-0.262333333333333
USP44	-4.50325
DPP10	0.271166666666667
IWS1	-0.406833333333333
PCGF1	0.96775
SULT1C4	0.4375
NTF5	0.97525
PTPN13	0.09075
SSTR5	0.447
SFRP1	-4.096875
IDH3B	-0.478875
SUOX	1.70733333333333
TMCO5	0.93275
GOLT1B	0.2545
MIB1	-0.929071428571429
PCDHGB1	0.2365
SUSD1	0.30525
ICAM5	-2.51066666666667
PAPOLB	-0.389666666666667
URM1	0.0219
TMEM106B	0.397333333333333
LRIG2	-0.84575
SLC27A5	-0.614
CLIC6	3.872
ZNF420	0.315833333333333
SCN9A	-1.8835
KIAA1909	1.5415
ELMOD1	-2.1425
PRKAG1	0.92925
FAM64A	-2.00388888888889
EEF1G	-0.09595
SMAD5	-0.996
INCENP	-2.49625
WASF2	-0.7045
GARS	-0.8072
CDK10	-0.8115
HLX	0.280333333333333
MDM4	-0.237
ZNRF1	-1.07171428571429
HHATL	-1.61033333333333
FAM21C	0.129
HIST2H3C	-1.34525
PFDN2	1.182875
ZNF200	-0.09425
NDN	-0.2315
HBA2	-3.01633333333333
FBLN5	1.941625
PUM1	-0.765142857142857
TNNT1	-2.0045
C19orf59	0.1705
HNRPH2	1.1625
RAB7A	0.832666666666667
PMS2	-0.603375
BIRC3	-2.47316666666667
NRSN2	1.021125
OR52K2	0.765666666666667
SPOCK1	0.676785714285714
H2AFY	-0.31025
RXRB	0.672
ZNF638	0.0631666666666667
ANKRD45	2.49775
ACTN4	0.429666666666667
FXC1	0.205
EIF2B5	0.94075
VPS33A	-0.13675
PINK1	0.083875
FAM106A	-3.4985
SKIP	0.535
GAPDHS	0.11325
MUM1L1	2.9845
PSTPIP1	0.3675
CNTNAP1	-1.7691
CYP26A1	0.468
APOL2	0.1412
TACC2	1.074375
COX7A2L	0.261928571428571
HSD17B1	-0.08725
ARRB2	-0.2655
SLC7A6	-0.5306
HSD17B10	-0.3005
RBJ	0.111
NUP155	-1.2625
MRPL10	-1.07766666666667
CYCS	-1.47691666666667
CCDC46	0.0355000000000001
TECTA	1.038
GNAL	-0.95875
LPO	0.507
PEBP4	3.188
DDX11	-1.509
C18orf12	0.4555
TAF9B	0.0265833333333333
IMP4	0.371
RPA4	-1.8395
NDUFS1	-1.16975
UPK1A	-0.626166666666667
ARRDC2	0.0145
C18orf20	1.178
AES	0.216
CD2BP2	0.804166666666667
C16orf54	0.179
UGT2B17	-2.835875
FGFR1	-0.549909090909091
CEACAM6	4.2775
CHRM5	0.0135
CERK	0.51525
AP3S2	0.243714285714286
ANKS4B	-1.4335
CLCNKA	1.719
ZNF208	0.0523333333333333
HLA-DRB5	4.5
CARKL	-1.5835
GOT1	-0.173333333333333
CASP6	0.456625
HOXA1	-0.796
RCL1	-0.451
ZNF181	1.22866666666667
RAB40B	0.02
MRPL38	-0.78075
LRRN2	0.99675
C3orf25	2.2865
OR5D14	1.015
OR10AG1	1.1965
BET1L	1.3737
FRY	5.214
AK3L1	-0.64875
CSF3R	3.13166666666667
POLR3K	-0.897333333333333
ATG2B	0.429
EPS8	-0.561666666666667
DARS	-0.35775
C10orf56	0.581
DAD1	0.192083333333333
RIOK1	-0.5555
HERC2	-1.13125
HSD11B2	-0.100166666666667
FAM96B	-1.11475
MGC13057	-3.2715
BSN	-0.57675
CAND1	1.0355
HCST	1.805
ACTR10	1.1515
OR8D4	0.8
NASP	-0.5397
COL9A2	3.321
LYZL1	-0.211
GPC5	-2.4405
TBL3	0.0493333333333333
CENTD2	0.2355
OR5AP2	0.451666666666667
TLR1	1.67375
LMO6	0.36675
ZIC2	-0.57425
CPNE5	0.25425
ZMYND15	1.356
FLJ22374	0.57825
CCDC106	0.84025
PARP16	-0.39125
PDIA3	-0.23875
C14orf126	-0.2515
CECR2	0.6515
SFRS1	-0.928428571428571
FIGLA	0.831
DCP1A	-0.54
MGC45800	-2.1888
TEKT1	1.3875
C10orf67	-1.28
CLN5	0.816
NTN2L	0.327
GLE1L	0.2035
CES2	-0.7774
GNAS	0.589111111111111
DDX53	-0.0005
TSPAN13	3.60075
MRPL52	-0.7369
SPIRE2	-0.50175
TAS2R39	0.49775
SCUBE3	1.4595
UCRC	0.4411
CDKL3	0.565
KIAA1715	-0.1607
ZNF345	-0.6225
RTF1	1.323375
DHRS7	0.111
RIPK4	-1.27683333333333
EXOSC2	-1.1865
MS4A2	-1.05825
FGF17	0.2475
WDR59	-0.661875
EVI2A	-0.79275
IL17RC	1.65633333333333
HS3ST1	2.75975
ITGB1BP2	-1.114
RBPJ	-1.182
GIMAP1	2.4305
INE1	-2.19766666666667
ALDH18A1	0.617625
TPI1	-0.942125
GATA6	-0.52875
CABP1	-0.471333333333333
ZNF484	0.8705
DAPK3	0.221
GJB1	1.61108333333333
PIN1	-0.33025
SLC6A15	-4.74991666666667
CNO	-0.444
RIN2	2.858625
FRRS1	-0.048
CYorf15B	-4.027875
DMRT3	3.076125
ATAD1	0.07375
OTUD4	-0.954777777777778
ATOH8	-1.93375
ZSCAN16	1.92375
ASCC1	1.001
OTUD3	0.333
MGC33212	0.345166666666667
YME1L1	0.44925
RP11-218C14.6	-1.13675
PCBP4	0.39275
TNFRSF10A	0.0845
CDH10	-3.728
KL	1.880875
SCP2	0.645833333333333
C9orf119	0.956625
SON	0.259333333333333
MAFK	-0.0715
SBNO2	0.6925
SLC6A6	0.301916666666667
SC4MOL	-0.255625
FAM35B	0.583125
PPP1R9A	-1.565375
PDZRN3	0.624125
CXorf20	0.9025
C6orf126	2.4845
AVEN	-0.57725
FLJ21075	-2.603
C14orf132	-0.223
PCK2	-0.452625
GUCY2C	0.1965
BARX2	2.9035
PEX11G	2.035
DAO	-1.01583333333333
C10orf49	-0.237333333333333
EDNRA	2.34733333333333
PPP2R5A	1.4789
DDX39	-0.979833333333333
SERF1A	-0.171
ASCIZ	-0.0714
FNDC8	-0.634333333333333
PTMS	0.64325
PHF7	0.21025
PIP4K2B	2.7580625
HHLA2	-0.34375
BDH2	0.3551
APOBEC2	-1.004
PENK	-0.7675
SMAD9	-0.62025
MT3	-0.011
RGL1	-0.38325
ATG10	-1.110625
DLGAP4	-0.766166666666667
APPBP2	-0.716357142857143
BACE2	0.425714285714286
LOC339344	0.350833333333333
ZNF395	1.3085
HIST1H2BL	-0.17025
ZNF467	0.46875
SLC25A21	-1.38375
PALM2	-1.1325
NSUN5C	-1.65675
IL5	0.0146
CLSTN2	1.55225
ANXA8L2	-1.63825
PTGES	-0.4855
GDAP1L1	-2.14033333333333
OPRK1	-1.17033333333333
WDR20	0.9825
C12orf4	0.23
NUP88	-1.18675
XRCC6BP1	-1.11583333333333
FCGBP	0.991857142857143
LEMD2	-0.046
NOMO1	-0.47625
C10orf79	3.809
ZNF79	1.2954
OCRL	0.8972
HSPA8	-0.0169166666666667
DIDO1	-0.848083333333334
PLA2R1	2.442
COG3	0.0268
NGDN	0.072
CBFA2T2	0.3455
PNOC	1.0635
PRRG1	-1.39858333333333
AGGF1	-0.697571428571428
DPF2	-0.1165
YIPF7	-0.7555
TRPV5	0.142
ZNF322B	0.9405
MED12	0.472833333333333
CARS	0.140166666666667
ABCC11	4.85283333333333
C9orf25	0.321
MYH1	-0.206
FRYL	-0.65625
AGTRAP	-0.5115
MMP27	0.405
ZNF432	0.74475
OR8D1	-0.0465
OR13D1	0.38525
VWA1	3.10275
STON1	0.80825
IL5RA	-0.22775
PERP	0.4773
C10orf107	0.519833333333333
TNFSF12	1.65
FN1	1.18908333333333
MTR	-0.980833333333333
PHLPPL	-0.545833333333333
ZNF425	0.049
DHFR	-1.75394444444444
PPP1R12A	-0.79025
RSPO2	-3.57775
ZNF7	0.333
ZNF583	1.43325
TPMT	-1.16416666666667
GPR132	0.33325
OR2T12	0.2695
SERTAD2	0.8357
ATP1A1	-0.5583
FRMPD3	2.31575
ZNF672	-0.52825
PLXNB3	1.530375
EML5	0.259
FAIM3	0.485
UBQLN2	0.633
SORCS2	2.52925
PRIM2	-0.3185
ACVR2A	0.907833333333333
YWHAZ	0.857083333333333
PGM2L1	-0.118428571428571
GNAO1	-0.663714285714286
RPL10	0.0321
RPS6KA6	-0.9945
PFKL	0.221833333333333
SH3D19	-0.2035
AURKB	-1.84933333333333
ZC3H6	-0.7845
DISC1	-0.349
FLJ39660	-2.69666666666667
TMEM25	2.46725
OSBPL10	-0.12875
CLTCL1	-0.847333333333333
ALG6	0.30325
CATSPER4	0.7385
LRTM1	1.1615
RRAD	0.788666666666667
TIPIN	-1.36125
CARD14	0.849875
RBM9	-0.789
RASSF4	-1.014
SLC25A18	1.13283333333333
C6orf58	2.23416666666667
IGHD	0.5975
PLA2G6	0.2105
TPT1	0.479125
SEC63	1.0327
CCDC113	0.5481
TDRD10	0.67775
KIAA1666	-0.29125
TOR1AIP1	0.29875
SYTL4	0.544666666666667
SPRR2F	-1.636
CEBPD	0.9525
SNTG2	-0.5
C20orf77	0.302916666666667
TAS2R49	-1.0785
C6orf173	-1.33916666666667
SVEP1	0.6363
PXN	-0.642857142857143
VIL2	1.52366666666667
C5orf21	0.281833333333333
DIXDC1	0.798375
GANAB	-0.1585
PDSS1	-0.502
NGFR	-1.23825
ATP8B4	1.675
BMP8A	1.3895
CCDC132	-0.7935
GNRH1	-1.46025
OR10T2	-0.365333333333333
PDGFD	3.57333333333333
OR6W1P	0.0975
HARS	-0.204166666666667
KRT77	0.637
AQP8	0.5865
ITGB1	0.0304000000000001
ZNF254	0.4231
PAX1	0.139333333333333
PSMC4	0.1911
ANKRD22	4.282
PSMD8	0.1205
HTR1E	-2.28166666666667
SOX10	-3.0107
OR5B2	0.967
RABGEF1	-1.09571428571429
MAP1LC3B	-0.42525
CYB5R4	0.21775
AGXT2L1	-4.05175
FLJ41603	2.98616666666667
TRAPPC2	0.575833333333333
FNTB	0.626
FLJ14107	-0.7495
AURKAIP1	1.3415
DSE	1.83025
NFKBIZ	1.01916666666667
OSBPL3	-1.97166666666667
LOC130576	-1.70875
SLC39A9	1.6645
LOC137886	0.591416666666667
RHCE	-0.863
ATG7	1.61433333333333
FAM82A	0.629833333333333
FBN3	-0.161
MCFD2	-1.3685
CASP14	-0.209
EPS15	0.132416666666667
SFRS2B	0.790333333333333
C19orf47	0.58
PLAC9	-0.035
GPR23	-1.789
BTNL3	0.576833333333333
RGS8	0.2715
GNS	0.824125
ENO2	-1.349
CBX1	-2.1113
PEX26	0.425
LRP5	-0.413166666666667
ADAMTSL4	0.317666666666667
ARR3	-0.357666666666667
MAP1A	0.56625
CD2	1.152
NAV2	-1.7021875
TMEM69	-0.0565
ATXN7	-1.81183333333333
CHN2	1.35133333333333
ZNF781	0.636166666666667
HAS2	-3.46333333333333
KIAA0241	0.7585
BIC	1.3295
MOBKL2A	0.157
CYP2C9	0.1075
CNOT7	0.286857142857143
SFRS10	-0.8535
CST11	0.686
FLJ37543	0.249
NKAP	-0.035
RUNX1T1	1.609
EAF1	1.1277
IL4I1	2.78775
LRRC61	-0.814833333333333
PSIP1	-1.80858333333333
SPRR4	0.9855
ZFP90	-0.553666666666667
AP2B1	0.0285384615384615
SLC30A7	0.9515
C7orf28A	-0.0775
S100B	-4.02666666666667
BMP2	-4.233375
ESR1	2.87133333333333
ZFPL1	0.52475
ARHGAP12	0.41325
LRRC19	-0.323666666666667
ZNF767	-0.695333333333333
NACA	0.7901
OLIG1	-1.83425
PRF1	0.31575
LST1	2.593
SPATA9	-0.9355
CNFN	1.4435
CDK4	-0.4905
TCF15	-0.5905
PARC	0.701
PPM2C	0.59325
LOC283345	-1.2875
FAM107B	0.20925
DMXL1	-0.216625
RBM3	0.627
HTR5A	-1.79916666666667
SCFD1	0.396666666666667
EPHB3	2.67625
ROPN1L	2.53366666666667
RAMP3	-1.08
TSPYL5	2.68181818181818
GAP43	-1.8305
PAPD4	0.22825
PDE3A	-2.0735
TNFRSF10C	1.21175
JMJD5	0.460666666666667
RASGEF1A	-0.7663
C16orf65	0.459833333333333
HIPK3	-0.272333333333333
XYLT2	-0.4895
XPOT	-1.068
GAL3ST1	-1.003
DHCR7	-0.958
AMIGO3	1.43516666666667
FGFR4	-1.21216666666667
CRAT	2.20875
PPP1R14D	5.0095
TRIM14	-0.3848
TMPRSS11D	-0.1035
SLC7A11	-3.51778571428571
OR10H2	0.551
PPM1E	-1.3811
DOCK4	0.587375
FAM127A	0.174875
ENOPH1	-0.68575
SLC5A3	-0.424
ZNF530	-0.0744
NTS	-6.85625
FRMD4A	-0.128375
BCL11B	-4.6345
PRM1	-0.30125
UQCC	0.0119
S100A16	1.5215
PLS3	0.2805
WWOX	2.58885714285714
CCDC23	0.89625
GTSE1	-1.88416666666667
GP2	5.343
FLJ32549	0.69425
CHIT1	3.3455
KLF9	0.51625
RPS24	0.4149
MIA	-4.058
FIGN	-1.67325
PYROXD1	1.063625
PCSK2	-1.133125
MRPL9	-0.4595
RPL24	-0.24425
C12orf32	-0.289375
HIST1H2BE	-0.031
RGS18	1.49525
LFNG	2.847375
RAB4B	0.8614
FBXO25	1.09683333333333
TSPAN31	0.735166666666667
ARL8A	0.741142857142857
C10orf83	-0.0977
OR51B6	-0.0165
CNKSR2	-0.3545
C1orf156	1.086
IBSP	3.051
GFRA2	-0.3537
ALKBH7	0.9134
NEK10	1.481
VN1R3	0.367666666666667
LOC91948	0.453
CPZ	-0.3415
IHPK3	-0.0258333333333333
COL8A1	1.03725
RBPJL	-1.331
OR10A4	0.45775
CASP8AP2	-0.7835
MMP12	-0.161
OR8B12	0.24
CDCA5	-2.18333333333333
LIX1L	-1.2895
PEX11B	1.375375
GABRA1	-0.0606666666666667
HABP2	0.293
REEP1	2.04333333333333
FBXO15	3.847
CD68	0.94375
WFDC9	0.45
GHDC	0.277333333333333
SMARCA1	1.68675
SPAST	0.188833333333333
PLXND1	-0.0720833333333333
MLCK	-1.576
INTS5	0.572
BSG	-0.333785714285714
PARP8	-0.382833333333333
TEAD4	-0.458833333333333
ZNF498	-1.02475
TMEM89	-0.423333333333333
DTX4	1.06575
TNRC6B	0.6183125
ARMC2	2.016125
FGFBP1	-4.25633333333333
TIMM8A	-1.253
AJAP1	-1.6946
ZNF608	0.69025
SLC25A42	-0.2855
SYP	0.219166666666667
MMP11	3.21633333333333
USP40	1.0958
C3orf62	0.659166666666667
MYO1E	-0.565
LRFN4	-0.87625
XCL1	-0.856833333333333
GPR155	0.146
VPS29	-0.450875
CARHSP1	-0.37025
ARHGAP20	0.3355
GREM2	-0.201785714285714
CCDC102B	3.18275
ZNF577	0.8175
HDDC2	-0.986125
SHC2	1.2603
NCOA5	1.04
INPPL1	-0.7275
CHGB	-3.6486
IHH	-0.5385
DDEF2	0.0261666666666667
DIAPH3	-3.35504761904762
BUB3	-0.408583333333333
GGH	-0.106111111111111
VPS35	0.0554
CNN2	0.130166666666667
ASNA1	0.24975
WDTC1	1.0275
AMAC1	0.033
HAS3	-1.8255
SLC1A6	-1.50966666666667
ZNF563	-0.362
C1S	3.33275
TCF7L1	-2.652625
OR10Z1	-0.023
ME2	-1.9018
C6orf151	-1.355875
KPNA4	0.1217
GLO1	-0.354875
WDR61	-0.197666666666667
CD302	0.047
SIRT7	-0.757666666666667
C11orf59	0.539
PKIG	0.91775
PPIL3	-1.40175
CCDC74B	0.834625
ZNF528	0.16975
EFNA5	-0.2925
FCGRT	1.46125
NOL4	1.1618
CCS	0.39625
LOC374491	-1.40875
MFSD7	3.657
ZNF555	0.14325
LIMS3	-0.9155
TSSC4	0.2505
COL11A2	-0.1035
C1orf119	1.39716666666667
BPNT1	-1.040125
CHRNA6	2.546
C1orf173	0.0411
PLD2	0.26825
ORC1L	-3.142
SASH1	1.52425
CDC14B	-1.590875
RLBP1L1	0.17125
LDLRAP1	-0.4865
NAT8B	0.111
HHEX	-3.301
LGALS7	0.86675
PLCH1	1.199625
OR1M1	0.142
PRAMEF16	-0.2425
HECTD1	-0.387
C14orf39	0.2185
TLN2	-0.7677
HDAC4	-1.37364285714286
SYCP2L	-2.67025
GLRA1	0.2275
RPS6	0.57225
hCG_1757335	0.566
KLHL1	-1.145
CTNNBIP1	1.30116666666667
SCAND2	-0.1339
HMGN2	-0.3492
YAF2	0.46575
BRPF1	0.36925
LIAS	-1.2785
CTA-246H3.1	-2.3795
SAG	4.49275
C20orf10	1.66
HNRNPA2B1	-0.6975
GADD45A	-1.539
MSH4	0.041
TMEM70	-0.11375
HIST1H2AM	-0.4645
C19orf26	0.0376666666666667
C1orf50	0.88575
GNG3	1.85225
FTO	-0.21825
CALCB	-1.406
PPP3R1	0.75225
C15orf42	-2.571625
CCNJ	-0.21725
GNAZ	0.348466666666667
PSD	0.354666666666667
FAM57A	-1.0275
STIM2	-0.573166666666667
DHX8	-0.11725
MOGAT3	-0.59975
UBE3B	0.686166666666667
PLAT	0.612833333333333
C6orf206	1.0175
COPE	0.0687
EIF3A	-0.587625
C1QL2	3.055
IQCE	0.948833333333333
KIAA0182	-0.375083333333333
SLC22A7	0.0483
PPFIA2	0.654
ADAMTS15	1.4435
ODZ1	-1.376
THBS4	2.36083333333333
ARHGAP1	1.591
B4GALNT3	-0.431666666666667
FCHO1	-1.783
LOC440456	0.16925
HOXD10	0.491833333333333
CXCR3	-0.156666666666667
CHI3L2	2.212625
SRPX2	2.42225
ZNF132	1.5995
UBAC2	-0.091
RPL32P3	0.4915
CBWD6	0.729
ST6GALNAC4	0.6575
KIAA0391	0.1695
LOC388969	1.52525
KRTAP5-8	0.293333333333333
ZNF786	-0.4975
LYVE1	1.23616666666667
GPR144	0.20225
APOH	-6.245625
TSC22D2	0.804166666666667
PLCD1	-0.03775
FLG2	0.521
M-RIP	-0.00400000000000001
NDUFV1	-1.31225
POLDIP2	1.8015
RAB3GAP2	0.488333333333333
RPSAP15	-0.48575
CLEC7A	1.65025
HSPA14	-0.40575
TAAR5	0.62025
FAM132A	1.7335
C2orf43	-0.68575
OR10V1	-0.4585
SELPLG	0.92675
C1QTNF6	0.552
OPCML	1.8709
DTYMK	-1.127
ALDH16A1	0.236875
F13B	-1.905
MGC16169	1.16475
KIRREL2	-2.534
C14orf32	0.196416666666667
SLAIN2	1.8997
HSD3B2	-0.061
AMMECR1L	-0.5213
LRRC37B	-0.749
HMG20A	-0.455
C22orf27	1.0744
FBXL22	1.0505
AP1B1	1.508
TNKS1BP1	2.15325
CD74	3.74275
HSPA12B	2.514
PLSCR1	-0.00483333333333334
SLC35E1	-1.221
FEZ1	-1.257
APOD	4.584625
C16orf44	-0.14875
C1orf166	0.417
KCTD11	0.57425
NELF	-1.11125
SRP54	0.170833333333333
MGC35361	-0.576
GPR35	-2.303
NRGN	-0.95925
SIGLEC12	0.38625
SCN1B	0.60525
IFNW1	0.194
STAR	-4.67375
HLA-DQA2	4.36533333333333
RNASEH2B	-1.943
TAAR2	0.4305
VAMP5	0.338
TUBA1C	-0.995357142857143
PIK3R2	0.3845
ARD1A	-0.0438333333333333
EBF2	0.792666666666667
CAMSAP1L1	0.57375
CYP3A43	0.09325
AKR1B1	-1.806
KIAA1729	0.579125
KAL1	1.2971
CYBB	0.5135
UXS1	-0.033
LOC338579	0.761
C11orf45	1.038
SHB	1.01325
IKZF4	0.56575
NDUFA1	-0.319625
HSPE1	-1.0765
C1orf215	-0.1975
GPR113	0.068
ZNF573	0.564
TBX18	1.188
GGTA1	5.978
PCDHGA8	-1.315
RPS6KL1	0.546625
DPP9	-0.693
SLC43A2	-0.388125
COPS3	-1.23775
PMPCB	-1.37966666666667
HYLS1	-0.0855
LSM8	-2.51083333333333
PDE6B	0.87875
C10orf118	0.526
OR1C1	0.272833333333333
ZNF415	1.951
OR2F1	-0.0306666666666667
ZDHHC13	0.289125
FZD8	-0.467
TCEA1	-0.06
SUSD4	2.7395
C22orf24	-0.5215
TNFRSF14	0.08025
TRIM28	0.0556666666666667
FGF5	-2.272875
CSPG5	-1.25666666666667
RNF133	0.62825
FKBP15	0.254
BZW2	1.04075
NSMCE1	0.95325
PTPRN	-0.82625
TST	-0.004
POP1	-1.03
RNF24	-0.0131666666666667
SFRS4	-1.529875
REPS1	-0.05975
CD70	-2.3795
PDXDC1	0.226625
SRC	0.9325
NTNG1	1.4025
SETD1B	0.77275
TINP1	-0.2223
ZNF606	1.7105
SSR1	-0.411375
RGNEF	-0.705333333333333
NFS1	-0.605
CENTB5	0.96625
CRMP1	-0.593666666666667
ADAM18	-0.3345
CCDC87	4.111
LRRC8B	-1.1
CSNK1G1	-0.59775
MAFB	2.267
C12orf45	-1.1445
C1orf54	1.80425
DPEP1	0.874666666666667
FLJ13137	1.44
C14orf118	0.715833333333333
ANKRD19	0.136166666666667
ABCA9	0.745
TMEM87A	-0.7154
BBS5	0.819
CYP17A1	-0.366875
SCG3	-4.77483333333333
ESCO2	-0.885
GFER	1.03033333333333
NRIP2	-0.863166666666667
DDX59	1.11016666666667
RIC8B	0.2831
TNNI1	-0.407
KTELC1	0.2275
GPR85	0.0273333333333333
SP3	0.384375
GOSR2	-0.09975
DDX1	0.37775
DSCR9	-0.2145
KIAA1984	-0.6445
FLRT3	-1.95775
RNPS1	-0.22
ZNF772	1.947
SLC25A10	-0.6785
ADAMTS3	-1.1701
TBC1D7	-1.22875
PCYOX1L	0.51875
LOC339745	1.22425
VPS54	0.403
PCDHB12	1.45775
C4orf6	2.9435
CCL5	1.186375
PEX5	0.05125
LENG1	0.430166666666667
LOC51336	-3.13125
FLJ25371	0.273
WDR45L	-0.783833333333333
SPAG8	1.90233333333333
GUCA1C	-0.2945
LOX	-0.890833333333333
FIZ1	1.044
BAG5	0.4705
BUD13	-0.628833333333333
MGC2752	-0.021875
IQSEC3	0.370125
TGFBR3	1.287
CASP9	-0.000624999999999999
PPA2	-0.273625
MED24	2.15875
MAP3K7	-0.7045
SRPR	0.312375
C17orf81	-1.70275
RIPPLY1	2.60675
EID2	0.28525
AKR1C1	-3.03816666666667
IMMP2L	-1.3685
SPSB4	0.381
BAG4	0.858375
ZNF32	2.06266666666667
KLHL34	0.27075
BRD2	0.04775
IL32	-1.06916666666667
FAM53B	0.815166666666667
SLC7A1	0.638375
KAAG1	0.353
CCDC54	0.3144
PRKCQ	-2.96
TIRAP	0.968
SPSB1	1.73483333333333
USP36	-1.347
FLJ32569	0.365
LYZ	-0.0415
TMEM186	0.379333333333333
TPM2	1.1175
C9orf100	-0.591166666666667
PPP1R11	1.3792
OLFML3	1.7339
ELAVL1	-0.621416666666667
DNAJC17	1.57433333333333
ABCA2	1.3205
BNIP3L	0.156625
ATP10D	-0.8935
GALNT8	-0.8075
PRKCH	2.3445
USP12	0.28175
STXBP1	-1.8266
LSM2	-0.384
ANKRD30A	5.36
LAP3	-0.1525
C9orf40	-2.06616666666667
KATNAL2	-0.3505
RG9MTD2	0.8365
PNPLA7	1.30425
IDH1	-0.342
C1orf57	-0.2735
XRCC5	0.2418
TBRG4	-0.502375
DCDC5	2.69983333333333
POU5F1	-4.51525
RAB1A	1.26192857142857
KRTAP15-1	-0.261
INHA	-1.48
WDR90	0.048875
MLL2	0.769833333333333
FAM104B	1.04425
SF3B14	0.2855
STX1B	0.578
SNX12	0.378
KMO	2.34133333333333
FAM100B	-1.34825
CDRT15	0.6885
RAB9A	0.381833333333333
RUFY3	-0.514625
UBE2U	0.591
NFKB1	0.8443
FBXO38	0.381625
VRK3	0.3545
TUBB8	-0.318
IFNA6	0.553
AYTL1	-0.218
RBP3	0.410285714285714
MUC13	-2.83875
C8orf30A	0.3275
MFAP1	0.43
NHLH1	0.38775
CXorf34	-2.26425
SP8	-2.639
RNF151	0.596833333333333
TDRD7	-0.484
KCND2	4.912
FKBP9L	0.780666666666667
C17orf44	2.953875
TIMM17B	0.0565
WIPF1	0.0329
SNX15	-0.0272
IGF2R	-1.1867
SBSN	-0.59
RBM15B	0.174
AGBL5	0.0629166666666667
APEX2	-0.0975
C17orf39	-1.436
UBE3A	-0.5417
SPANXC	-2.6785
TGFB1I1	1.0695
RBM13	-0.581
TOP2B	-0.1045
NPVF	0.419
RIMS4	0.393375
RAD54L2	-0.323833333333333
RSPO3	4.15933333333333
C2orf47	-0.2165
TSPAN4	-0.731083333333333
DNAL1	1.067
DKFZp761E198	-1.173625
NLE1	-1.73225
TPST1	-0.49475
SREBF1	0.715875
CLEC12B	-0.16
FUK	-0.26675
IL21	-0.4265
LTK	-2.446
DKKL1	1.81925
EPAS1	-0.072875
UBTF	0.2516
HIST2H2AB	-1.10416666666667
TMPRSS12	1.51925
KIAA0427	0.247666666666667
CYP8B1	-1.20783333333333
FPRL2	3.428
LOC402573	-0.7725
HSDL2	0.920333333333333
SEMA6B	-0.663333333333333
AKR1A1	1.85035714285714
CLTB	1.79091666666667
NXT2	0.5265
HSPB7	-0.1885
MLLT11	-1.12883333333333
OLFM3	0.139166666666667
SEC61B	-0.148583333333333
GPR139	-0.3125
RRP15	-0.31175
OR3A2	-0.625
RSL1D1	-0.211125
P2RX7	-1.11466666666667
PSME2	-0.537
ADNP2	-0.04375
RBM25	-0.512166666666667
IFITM1	0.5225
POLR2E	-0.5545
ZNF643	-0.51
ZBTB25	-0.879666666666667
SPTBN4	0.6255
FBXO28	0.58075
CLEC10A	0.53875
EPHA8	-0.24375
BEST4	0.7095
GAS6	1.25733333333333
TSHR	-0.9225
TMTC1	1.22536363636364
GSTM2	-0.479666666666667
ETV1	-0.49025
ADAM11	-0.78
ERGIC2	1.97616666666667
ATP6V0E2	-0.410833333333333
HGFAC	-2.53633333333333
CTTNBP2NL	0.5245
FLJ20628	0.27975
MTCH2	0.019
BACH2	-1.09416666666667
AUTS2	0.9625
FSD1L	0.14925
RPRM	-2.82766666666667
PPP2R3A	0.871666666666667
BAT2	-0.4865
LPHN2	-0.1725
MGC71993	-0.2055
PPARGC1B	-2.57375
CENPT	-1.155625
RNF123	0.366333333333333
COL27A1	-1.1137
ZP2	2.4225
C2orf21	0.0185
CCDC78	0.95225
MCM8	-1.84833333333333
PHLDB2	-1.109875
PLAUR	0.294625
HDPY-30	0.387
BMP5	-3.40325
MUM1	0.51325
FAM62C	0.1565
MID2	2.57833333333333
SYT16	0.139
ISG20L1	-1.4594
C2orf40	4.52575
SRRM2	-0.196571428571429
FCRL1	-0.128625
C1orf90	1.0475
MEP1B	-0.03
PCSK7	0.7131
PBX2	0.197
CENTB1	-0.666833333333333
GLT6D1	1.4715
HGS	-0.580916666666667
WDR51B	0.9525
KCNJ8	4.111
NOL10	0.173
EDEM3	2.145
TCOF1	-1.70283333333333
SLC16A1	-1.40766666666667
SF3B3	-0.968875
NUDT21	-0.874375
ZNF235	0.491
KIAA0644	4.2545
ERC1	-0.4938125
NKIRAS2	-0.715166666666667
TRMT5	-0.21775
PPP1R7	0.44025
C14orf177	1.056
HTRA4	0.71875
FAM139A	-0.444666666666667
C16orf30	4.6035
C10orf32	1.264875
VCX2	-3.913
MGC27016	-0.575333333333333
LARP5	0.617833333333333
THNSL2	2.862
TRADD	0.109333333333333
C1QTNF1	0.349375
C1orf43	0.5747
AS3MT	0.45925
SCARF1	1.7055
PHF23	0.032875
B3GNT2	0.4245
FNBP1	-0.246
ZNF780A	0.1265
MAGEB2	-3.19225
FANCG	-1.59925
EYA2	4.33341666666667
ZNF471	3.356375
C14orf153	-0.402
BCL2L14	0.2485
EFS	2.42633333333333
CKAP4	-0.414
ZNF224	0.3455
ZNF652	-2.536
TMEM4	-0.249625
SCN3B	0.563625
OAT	2.38675
DRD1	0.32225
IQGAP2	-0.762833333333333
CDYL	-0.5165
PFN3	0.043
ANKS1A	0.09025
COBLL1	0.6195
C2orf55	2.72216666666667
PRCP	1.0505
TMEM130	2.16425
SPINK1	0.5735
NDUFB1	-0.2695
