Hybridization REF	TCGA-BH-A18I-01A-11R-A12D-07
FKBP6	0.04
ZNF214	1.47466666666667
TWIST1	0.75
DDX56	-0.5735
TRAM1L1	2.5339
EPO	-2.67766666666667
MRPS18B	0.22825
ZNF682	-0.407
RPL14	-0.169333333333333
MAFF	0.1005
LOC51136	-0.587625
LY96	0.47775
DDX20	-0.24075
ABTB1	0.440833333333333
ARL5A	0.1181
CCT6A	-1.22325
HEPACAM	-1.033
EHHADH	0.523166666666667
RBAK	-0.178666666666667
CGB1	0.44825
ITGB5	1.6269
YIPF3	0.2215
FKBP2	-0.57675
NR1D1	-0.5709
TMEM110	0.3085
NEK2	-0.7535
PRAMEF8	-3.09675
C20orf52	-0.7155
PCDHGA3	-0.4615
VWA3B	0.54625
NDUFA5	0.172125
THAP9	-0.16275
FLVCR2	0.107
AP1S1	-1.55625
SMAD6	-0.41475
SAV1	0.88825
SAT1	1.49175
ZNF251	0.997125
ADAMTS7	0.0604444444444444
RPP38	0.005
C1orf211	-2.102
YPEL2	1.61335
RBMS1	0.19325
ZNF445	-0.0515
NRXN2	0.368333333333333
PGBD4	0.26225
UGT2B28	-2.7825
WBSCR16	-0.7311
NLRC3	0.6215
ASTL	0.153
ST6GALNAC1	-3.6875
ZADH2	0.29275
MLLT4	-0.0323333333333333
ARL6	-0.257666666666667
MEF2C	0.56975
CBFA2T3	-0.9465
AFF3	0.867785714285714
COG7	0.7695
MYB	-0.429
PLXNA3	0.11
XRCC2	-1.7035
MMS19	-0.3685
ST8SIA5	-1.01125
CHPT1	0.225166666666667
KIAA1712	-0.948875
OR6X1	0.5955
ACTR3	0.28475
UGCG	3.00916666666667
OR4P4	0.184
ZAP70	-2.40325
LPP	0.727875
ZNF485	-0.673
PTPRCAP	0.47975
IL12RB1	0.68775
ATRX	0.4077
CHST8	-1.569
C14orf109	0.546
ARV1	0.1035
NMB	-0.534428571428571
COX5A	-1.18733333333333
EIF6	-0.824
MPPED2	-0.345166666666667
SEMG1	-0.8885
CHRDL1	-0.015
TRAF3IP2	0.224
WNK2	-0.28475
LILRA4	2.36033333333333
LAMA2	4.91025
PXT1	-0.48
RLBP1	-2.143
CD300C	0.961
SLTM	0.112125
FLJ10404	-0.2496875
APOBEC3D	-1.27783333333333
RENBP	0.625666666666667
ATXN7L1	0.000625000000000028
NID1	1.44325
TUBGCP3	-0.488625
ITIH5	0.759388888888889
CCDC110	1.3255
C8A	-2.5785
MGC87042	-0.59725
HOXC13	-2.775
TFDP2	-1.16175
HCP5	1.99175
POLI	0.34525
UCN	-0.5975
ZNF764	0.619166666666667
C8orf45	0.187
FHL3	0.187
SPATA5L1	-0.1845
MMRN2	2.46883333333333
NDST1	1.43016666666667
COL20A1	-0.118166666666667
ZNF248	0.0105
PELP1	-0.399
MBL2	-2.37616666666667
RNF41	0.503125
C5orf24	0.363625
THOC5	-0.88
SERINC3	0.27375
RP11-151A6.2	0.85
CDCP2	-0.0885
HIST1H2AA	0.4355
C11orf75	0.5035
FKBP7	0.69775
DDOST	-0.148
GPNMB	1.70633333333333
TTF2	-1.309
KCNT1	0.0278333333333333
SLC39A14	-0.63875
NGRN	0.7393
GPR137B	2.0115
MECP2	0.136625
PSMA1	-0.63625
C16orf73	-4.73925
TMEM60	0.326666666666667
CSN3	0.4555
NOS1	0.271166666666667
RAB7L1	-0.245833333333333
YBX2	0.2245
KIAA1166	-0.841125
FUBP3	0.159333333333333
ABCG1	2.2505
ACACA	-0.6335
ARL11	0.5986
ATOH1	-0.024
ODF1	-0.319166666666667
CREB3L3	-1.58616666666667
TMEM127	1.2855
DSCAML1	0.40925
PLN	4.03966666666667
LYPLA1	0.664083333333333
PRDM9	-1.86825
SASP	-0.323
PLUNC	0.0998333333333333
INTU	0.732
HISPPD1	0.20075
LNPEP	0.952666666666667
YARS2	-0.4175
APCDD1L	-1.4655
ZCCHC4	-0.2558
FBXO22	-0.678833333333333
TTLL13	-0.1215
ZNF669	-0.347333333333333
PTGDR	2.005
DDX27	-0.14125
KIAA0409	0.0846666666666667
GJB6	0.2945
ASB8	1.084
PLP2	0.339166666666667
MEPE	0.06
OR10J5	0.32
KRT222P	0.39075
COQ7	0.9505
C1orf101	0.1755
RERG	2.6967
CHMP5	0.736125
THAP11	0.004
ZNF43	0.256
ZRANB3	-1.029
KRT13	1.076125
MRPL19	-1.054125
RBBP9	-0.386625
SPATA17	0.8515
BXDC5	0.457833333333333
PAFAH1B1	-0.0715833333333334
MAGEE1	0.4215
OSTF1	0.64125
KIAA0323	0.0778333333333333
TXNDC13	0.104666666666667
CNTN4	2.659125
LCE1B	1.3595
UNQ501	0.77025
ZNF154	0.29225
C3orf64	0.28075
SYT5	-0.0308
PON1	-0.0168333333333333
FLJ10357	0.18225
ATP4A	-1.122
GNPDA1	-0.109
MGAT1	1
C14orf121	0.091
SLC35B2	0.18175
MIER3	0.2005
CHEK1	-3.387875
ZNF8	-0.0675
TXNDC1	-0.1105
CKB	-1.7827
RTN3	0.485
FZD2	-0.346333333333333
PART1	-0.34825
PSMB6	-0.42375
PCDHB8	-1.173
PHC3	0.2854
PPP1R8	-0.0225
NOVA2	1.2355
TNFRSF11B	-2.66175
GOLPH3	0.921
UBLCP1	-0.24825
SUHW3	-1.19733333333333
TTLL1	0.43375
OPN4	0.1485
OR13G1	-0.449
ZPBP2	0.539333333333333
HSD17B11	-0.807875
C9orf50	0.0735
DHDDS	0.107214285714286
CTSW	1.4038
NEFM	-0.225833333333333
MRPL28	0.0825
SYN1	0.263333333333333
PIGV	-0.2205
ZIM2	-0.787
APBB1	0.695833333333333
SND1	-0.628
C1orf123	-0.136333333333333
CHD3	-0.21725
BHLHB8	0.09625
RNASE2	0.406
BCAP31	-0.16725
SLC25A44	0.3418
CHD6	-0.4617
PIB5PA	1.33561538461538
SELS	0.371
LOC541471	-0.412375
FAT2	1.566
ZNF81	0.0045
OR4C16	0.219
FLJ10081	0.1806
LRRC4	0.7355
CS	-0.436
N4BP2	-0.018875
IGFBP7	2.6865
ZNF318	0.02625
NDNL2	0.87425
ZNF609	0.112875
SIRT4	-0.78125
EXOSC10	-0.1255
ECE2	0.00783333333333336
OVGP1	0.06
GTPBP3	-1.06775
PACS2	0.404
C19orf36	-0.353166666666667
ARL4C	0.558375
ATG4B	-0.538125
UBQLNL	-0.4285
RHOXF2B	-4.0635
PLEKHG2	-0.128
GALR1	-1.101
AQP4	0.561666666666667
HDAC7A	0.229666666666667
DCUN1D3	0.632
OR8A1	0.0085
CCRN4L	0.184375
CBR4	-0.728833333333333
KIFC1	-1.835
SLC7A14	-1.072
LHX5	-0.3505
TRPC7	-0.0475
LPXN	0.0315
SERPINA1	-1.705625
RPS13	-0.5627
BPIL3	-0.051
PRKAA1	-1.7275
FADS2	1.009
ENAH	0.2688125
PRO1768	-0.0265
APBA2BP	-0.572
LIPH	2.648
C3orf33	-0.86525
RCC2	0.226785714285714
ALDH1A2	-3.0469
RNF103	1.6245
AHCY	-1.12675
ALG12	0.1085
CCL17	3.08675
ZNF543	1.02616666666667
ESRRG	1.5363
CNGA1	-0.366
RDH5	-0.803333333333333
OTX1	-0.3182
PTGFR	-1.01783333333333
CDR2	1.14075
SELE	4.365
NLGN2	0.0241666666666667
EXOSC9	-0.8925
ZNF566	-0.0618333333333333
KLRC2	-2.961
GPR12	0.3365
KIAA0196	0.90375
PDRG1	-0.57875
SSR3	-0.661214285714286
MSI1	-0.489
CST9	4.757
CC2D1A	-0.371875
PLAGL1	-0.073
ZNF778	-0.5285
RNF2	0.119
KLF6	0.785666666666667
THBD	2.072
tcag7.1314	1.60825
NR5A1	-0.0903333333333333
ABCD2	-0.08075
DNAJC7	-2.07625
CLEC4C	0.047
TM2D3	0.6205
CCDC4	-0.7285
PLAC2	-1.8245
DCD	0.0235
FAAH	1.732875
POLA1	-0.482
TM7SF2	-0.237875
FLJ39822	0.239666666666667
FLOT2	-0.212875
MAP4K1	-0.2228
SRP68	-0.11
C21orf74	0.6035
ARPC5	0.295125
LOC126075	1.7225
HECW2	0.769625
ZDHHC4	-0.64575
ANKRD42	1.4422
PDE9A	-0.988166666666667
ABCA8	1.523
NDUFS2	-0.265
UBR5	0.405875
BTBD16	-2.64075
LOC554174	-0.0395
ZNF20	0.54
KIAA1843	0.385
WDR17	0.838125
C15orf33	-0.0145
RNF113A	-0.4835
CAMKK1	-0.2398
CLCN2	-0.65275
ANXA6	-0.411
LOC340069	0.05
EMID1	0.617125
DPM3	-0.293583333333333
ELA1	-0.185
SLC25A13	-1.2981
KRT24	0.008
SMPD1	0.41
TH	-0.073125
COL6A2	2.08392857142857
ANKS1B	0.938
GPR126	-3.338
ZC3H12A	0.123
TMEM47	0.707
C2orf51	-0.192166666666667
C1orf88	2.79183333333333
HSF2BP	0.12325
AKAP10	0.078
RPAP3	-0.699
KLHDC8B	0.32825
STOM	2.1246
MUPCDH	-0.179125
C10orf72	0.392375
PLEKHA3	0.606583333333333
TCP11L1	0.06525
CWF19L1	-0.23825
SPEF1	2.14738461538462
YSK4	1.31175
ELN	2.0808
SAMD8	0.429833333333333
MPI	-0.817333333333333
MEPCE	-0.1737
ABCC3	-1.36225
NANOGP1	-2.8855
KCNK17	1.005
HLA-DMB	5.21
RRAGA	1.04
ANGEL1	-0.08825
RBM32B	-0.00750000000000001
CPN1	-2.64925
MGC52282	-0.3064
HLA-A	2.424
OR9G4	0.064
EDNRB	-1.036125
SCD	-0.789928571428572
C14orf80	-0.203666666666667
BAGE2	-0.2075
RABL4	0.924166666666667
RCVRN	-0.2065
SHANK1	-0.2145
NLRP7	-2.81725
CD226	1.518
STAT3	1.2029375
SYNJ2	-1.0664
TPCN2	0.41
WDR36	-0.866363636363636
MBD4	-0.37125
ROBO1	-0.3926
ST3GAL6	-2.148
SLAMF8	3.41533333333333
ATN1	0.5595
GPR141	0.839
KRT36	0.157
TPH1	1.14
DDX52	-0.335
ZSCAN29	0.194
TRPT1	-0.803
DPEP3	0.06625
DENND4A	-0.07475
TSPAN16	-0.3955
PTCHD2	-0.5785
LOC145814	-1.0385
CAP1	0.958
EIF5A2	-0.2481
NT5DC3	-1.0745
SEPT9	-0.851
SEZ6L2	-1.10685714285714
EGFLAM	2.95075
VPS11	0.244
NDUFB5	-0.310333333333333
CIDEA	3.527
IER5L	0.12175
N6AMT1	0.016
FAM83C	-0.48775
OXR1	1.05325
IRX1	0.3015
DGKB	-0.118833333333333
GCN5L2	-2.1135
MIR16	0.97275
FBXW9	0.21525
WDR4	-1.157
PDC	0.249
VPS33B	-0.4235
HEXB	0.189
FLJ32214	0.53975
TCEB3	-0.63675
CRLF1	-3.0365
ABI3BP	2.10925
C8orf22	-3.2175
PYCR1	-0.605375
KIAA1706	0.5905
CDK5R2	0.258625
WAS	0.4855
C12orf60	-0.55175
CCBL2	0.27975
MADD	0.0745
C5orf34	-1.6965
WDR42A	0.2621
KLF12	0.196125
HSPA1A	2.1675
ITM2C	-0.871
DAPK2	1.58583333333333
LOC442590	1.2015
SUMF2	-0.0275
CENPA	-2.18430769230769
TMED5	-0.101375
CDH6	-0.932888888888889
BRP44	0.300625
THG1L	-0.5385
GABRA2	-1.37233333333333
C14orf166	-0.24625
MYL1	-1.2535
TNFSF18	-0.1455
PAP2D	-0.6045
PPIB	-0.53975
KLHL4	0.571625
SFN	0.6105
CCDC127	0.3605
FRAP1	-0.235
GOLGA5	1.01575
SDCCAG1	0.1975
MGC21675	0.208833333333333
C10orf95	-0.90575
KIAA1345	-0.0206666666666667
C1orf163	-0.9975
LACE1	-0.784833333333333
OR10K2	0.273
CENPN	-2.61169565217391
TMED2	0.5
UGT1A6	-0.9415
ANG	-0.59125
U2AF1	-0.6715
CASC2	0.523166666666667
NMT2	-0.520666666666667
OSGEPL1	-0.148875
DFNB31	-0.3455
SLC6A20	0.432375
DKC1	-0.843
FXYD4	-0.48525
WDR64	-0.098
MGC5590	0.2525
CREBZF	0.186666666666667
DAZ1	-0.04875
PRPSAP1	-0.569
GCHFR	-0.14525
TTC7A	-0.71025
LOC196993	0.48575
UBD	3.60433333333333
S100A1	-0.72275
RPL6	-0.0825
DNAJB6	0.5498
NAGS	0.5578
C2orf58	-0.0185
KERA	2.03316666666667
MT1X	-0.7192
UBE2B	0.9702
KEAP1	0.1185
MST1	-2.57625
OMA1	0.816
ABLIM2	0.27825
BCL2L13	-0.5305
JAZF1	0.0626666666666667
TMEM63B	0.3405
S100A8	-0.4699
ARFIP2	0.6155
UROS	0.392
KHDRBS2	0.0115
POLQ	-2.503375
SOAT1	-0.39475
SPAG4	-1.93875
MRPS30	-1.37266666666667
LOC494141	-0.426
OR2T11	0.285
ORAOV1	1.1908
ZNF184	-0.0771666666666667
TCEB3B	0.341333333333333
ADAM21	-0.1295
GDPD1	0.6645
SPINLW1	0.44125
PRR14	0.869
KCTD9	-0.8903
NUDT3	0.94525
KIAA1822	0.640555555555556
HIST1H4K	0.729
DFNA5	-0.8665
GABPA	0.11275
C14orf44	0.7385
POLB	1.3935
PTAR1	-0.40875
SEC31A	0.7374
TRIM58	-2.14733333333333
TAS2R14	0.103
VPS8	0.190125
H1F0	0.8595
PRKCB1	-1.7735
UGT2A1	0.2975
TOR1B	-0.1815
LSS	-1.45054545454545
C2orf19	0.399
HNRNPC	0.197857142857143
TMEM100	-1.14833333333333
LOC116349	0.01775
OR51M1	0.093
CCDC142	-0.8005
ISG15	1.00175
ZCCHC14	-0.012375
CREBL2	1.2805
TGDS	-0.9945
DC2	0.27125
CACNA2D3	1.18235714285714
ZNF429	-0.662625
LYPD6	1.12933333333333
SUCLG1	-0.359833333333333
OR51I1	-0.502
MAGEH1	1.3935
PRPF40A	-0.2835
SMR3A	0.526
SPINK2	-0.832
THAP2	0.1415
NPY5R	-0.402571428571429
IRF4	-1.464125
SPESP1	-1.17366666666667
OR10S1	0.2475
DTD1	-1.56875
TUBE1	-0.84325
DDX19A	-0.819
PDPN	0.45875
TMEM34	0.25975
MGAM	0.02775
COL3A1	6.98761111111111
GFM2	-0.5141
OR5A2	0.8905
PSG9	-0.686
ARHGEF11	0.333
IVNS1ABP	-0.55
SIGIRR	0.983
DUSP19	-0.30875
DNAJC14	0.145
ACSS1	0.965625
IL1RAPL2	0.1635
C4orf30	0.58
SEPT4	2.06
LANCL3	-2.01375
SPAG17	1.1265
PRDX3	0.082125
HNF1A	-1.66675
P4HA2	-0.109375
RFWD3	-1.73133333333333
MOV10	-0.0105
DNAJA5	0.206571428571429
LOC729440	0.2535
LOC200383	1.167375
SMC2	-1.33975
MIXL1	-0.925
TMEM9	-0.17875
FAM86A	1.4165
ZNF174	0.9741
MYH14	-1.038
CCR8	1.068
VPS37C	1.26
GPATCH1	-0.09
B3GNT8	2.7295
TBX4	-0.28725
CNR2	0.628166666666667
PCDH1	1.26725
C5orf29	2.6425
OCIAD2	1.16925
PLCG2	0.594
KIAA0247	2.459875
HRH3	-0.0293
CAPN13	4.552
CCR1	0.036
MGC15523	-0.128722222222222
UVRAG	0.925333333333333
DNAJA2	-0.329
ITGA2B	-0.5315
CLDN5	3.467125
PTPRN2	-1.76157142857143
ZNF512	-0.048
PSAP	1.18285714285714
CCDC140	-0.484
LRRC55	0.3715
CYP26C1	-0.3655
C8orf47	0.14675
LYN	0.285625
DUSP6	-0.066
TGFB3	4.08146666666667
ELK1	-0.0897777777777778
PCDH11Y	-0.25
HGD	-4.062
C17orf58	1.21225
MYO3A	0.282
SERPINE2	-3.93616666666667
AARSD1	-1.252875
C14orf73	-1.61
ADAM33	-0.01025
ZNF491	0.218
MAPK6	-1.1382
TCN1	5.4635
SLC24A6	0.919
UBE2R2	0.256
H1FNT	0.3555
TATDN2	0.189666666666667
LILRB1	1.876
P2RY5	1.113
NUCB2	0.71025
C2orf37	0.28375
SNX27	0.777
MTA3	-0.59525
FOXO4	0.139142857142857
ID4	0.911333333333333
SOX5	-0.953666666666667
PXMP3	1.252375
OR52M1	-0.0375
SFT2D3	0.3895
INA	-2.97933333333333
MCOLN1	0.5605
NFIX	0.339111111111111
CLEC14A	5.40333333333333
HIBCH	-0.735166666666667
PLA2G5	1.60975
TIMM10	-0.481833333333333
MED17	-0.3604
COL4A4	-0.2545
TPP1	0.774
GJA3	-0.4535
TMPRSS5	-1.31575
AADACL3	0.46
DNMBP	-0.26025
ENPP5	5.5085
NQO1	-0.647
ZSCAN2	-0.60025
SEC24C	-0.1745
GTF2A1L	0.5725
AXIN2	-0.1526
FAM33A	-1.36783333333333
C16orf13	-0.095625
SPNS2	0.4355
TAF1	-0.14875
AP1G2	-0.259166666666667
RBM42	0.112
HCN2	0.556166666666667
EFHB	0.835666666666667
RUSC1	-0.0346666666666667
GRIK5	-0.0515
USP21	-0.175333333333333
ATAD3C	0.2145
ORMDL2	0.841625
PRSS7	-2.4615
PSAT1	-5.31825
FLJ13195	-0.344
TBC1D1	0.8035
IFNG	2.78125
OTOS	0.172333333333333
ZNF773	-0.114333333333333
EMD	-0.74075
RETN	-0.12575
CCL8	3.2585
APH1A	-1.117875
COX18	-0.32875
GTF2IRD2	0.36
CCDC82	-0.717
PAFAH2	0.5002
NPEPL1	-0.549
RP11-114G1.1	0.302
TP53INP1	2.195125
ZNF300	-0.341166666666667
FOXL2	-3.149
LARP2	0.202583333333333
LATS1	0.23475
HTR6	-0.108
SPOCK2	1.43633333333333
RNF144B	2.66133333333333
HTATIP2	-0.67475
MGC10334	0.0359166666666667
CENTA2	2.48083333333333
FGF2	-1.4755
FXYD7	-0.02575
PHYHIPL	-1.67525
GPR34	4.41225
DDX6	-0.253333333333333
OR10W1	0.1185
LHFPL1	-0.273
ZNF313	-0.569142857142857
VPS28	1.4015
AP3M1	-0.4783
AKR1CL2	-0.68875
TRAF4	-0.410625
OR2B11	0.329
C19orf12	0.423
AKAP9	1.6045
C1orf62	-0.31875
SLC20A1	-0.5686
FAM112A	0.04475
LDB2	1.230625
MRPS23	-0.86225
KLK5	2.588875
SPTB	-0.7387
EFEMP2	1.19925
EFNB2	0.86875
PCM1	-0.239785714285714
NMNAT3	2.72575
TSG101	0.9635
C8orf40	1.106
NOB1	-1.382
ABHD3	0.81525
GTF3C4	-0.023125
PIGN	0.4235
GALNTL1	3.263
AEBP1	3.04375
OR9Q1	0.5545
ANKRD2	-0.430125
CCL28	-1.49525
TRIM38	1.121
TMCC1	0.120666666666667
SMG5	-0.18775
LRRC7	0.112
NCAPD2	-1.38533333333333
C6orf153	-0.48075
C1orf74	-0.6625
OTUD6A	0.24
DCP2	-1.0355
TMEM24	0.392
RPL18	-0.419833333333333
TMEM177	-0.88425
LRRC37A3	0.192
C1D	0.376333333333333
LDHC	-1.8945
UBE4B	-0.288833333333333
NIT1	0.251125
BTN3A3	1.82025
RASD1	1.001125
COMMD3	1.58375
SHFM1	-0.18275
BIRC8	0.3615
DUT	-0.5485
C12orf51	0.5335
LRRC59	-0.757333333333333
LY6H	1.528
WDR22	0.768583333333333
EDEM1	0.294714285714286
ADH1A	3.8225
PANX2	-0.4335
CYP11B1	0.24175
CDC73	-0.57625
GPR172A	0.232
GSTM3	1.76215384615385
KCNA5	-0.096375
SERAC1	0.174
NFATC2	0.377
ANAPC5	-0.366
C15orf24	0.4565
NFATC2IP	-0.311333333333333
TNRC6C	0.519666666666667
MGC102966	0.2465
FGD5	1.00933333333333
MED9	-0.041
RAB13	0.149333333333333
C15orf49	0.03
CRYGS	-0.4426
C12orf53	-0.717
LOC283693	-0.516
COX6B2	0.053
PHF14	0.21825
FAM3A	-0.518875
RPL13	-0.5852
PRDX2	-0.3744
FLJ34047	-1.20725
PRMT3	-0.577
KCTD19	-1.458
TRIM10	-0.289666666666667
MGC26597	-0.293
GCNT4	-0.1095
GPRASP1	0.89225
CDKN1C	-0.267
RHBDL2	0.9361
HSPH1	0.4805
AQP1	3.218875
COL17A1	1.9509
GFAP	0.314625
CDC16	-0.247
KIAA1614	0.0055
C6orf118	0.531
ZSWIM5	-0.23675
FAM83F	2.70475
LYNX1	0.0479375
SYNPR	-1.02725
XG	2.37983333333333
PRSS16	-1.93975
KIF13B	0.999
PCDH9	-0.4805
HIST1H2AH	1.436
RBM18	-0.38875
ZNF626	0.59125
HEXIM2	0.133
ITFG1	-0.4435
TUBG2	-1.104
SFRS7	0.08
C9orf14	0.8935
EXTL1	-0.75975
GBP3	3.35266666666667
WDR5	-0.97625
RARG	0.284833333333333
MYO7A	-0.051625
CECR6	-0.13425
C13orf3	-1.687375
SFRS18	-0.905125
ACVR1B	0.0843333333333333
PSMD1	-0.6353
C7orf31	-0.180833333333333
ILVBL	-0.75075
IFNGR1	1.435
RNF186	0.62975
NOL9	-1.02925
MAGEL2	1.87325
SLC29A2	-0.30125
NHSL1	-1.532
RBMX	-0.5145
PSORS1C2	0.236875
RAD51L3	-0.196833333333333
LCN6	0.9045
ORAI2	-0.4555
BRUNOL6	0.0207
OR4K5	-0.1095
CDC123	-0.897
MSLN	-1.88916666666667
WWTR1	-0.127166666666667
ZNF700	-0.8695
COBL	-0.28725
PPP1R16B	0.492375
GAS7	1.0256
MDN1	-0.97375
HAAO	0.503
C9orf68	1.255
TNFAIP2	1.4035
FOXN1	-0.286
hCG_2033311	-0.725666666666667
ATP6V0D2	0.7505
RPL41	0.467625
SLC38A1	1.185
ARHGAP6	-0.61875
ADAD2	-0.211
PHF20L1	0.811625
MCM3AP	0.459333333333333
ST3GAL3	-0.889333333333333
SNX1	1.03433333333333
ELF5	0.74475
PARP3	0.66375
RBM8A	-0.250875
LINGO4	-0.019
ITGA9	0.288666666666667
ZFR	0.16025
ACSL6	0.0481428571428571
FLJ20699	-0.430888888888889
DAOA	0.582
FABP4	4.6635
KCNB1	-0.94025
CANX	0.0775
SLC25A28	0.433833333333333
ADIPOR2	-0.01725
ECHDC2	2.25975
SMA4	0.2605
FRZB	3.56614285714286
PABPC1	0.0446666666666667
DMRTB1	-0.199625
APOBEC3G	0.85425
CATSPER2	-1.23066666666667
CUEDC1	1.603
STARD9	-0.868625
CLDN8	3.898
LOC23117	-0.0698181818181818
E2F6	-0.372277777777778
TMEM126B	-0.255
DPY19L4	1.2435
GIMAP5	3.87283333333333
NDUFA9	-0.455333333333333
FAM77C	0.3505
CTPS2	0.21325
LOC51035	0.277625
WDSOF1	-0.34875
EGLN3	0.635375
PITX3	0.4225
OR52E8	0.377
GRM4	0.11
KLK1	-1.9505
GPM6B	-0.518
RRAGD	-0.980666666666666
PAGE5	-2.668
UCHL5	-1.89916666666667
ULK3	-0.664166666666667
AIM2	1.7534
PNO1	-0.727
OR2F2	0.1105
GNAT2	-0.8245
SIX1	2.1125
ST13	-0.231833333333333
ZBTB44	-0.14125
TIMP2	0.0845
ZMAT4	-2.51925
GTF2IRD1	-0.0818333333333333
ZNF19	0.224166666666667
ZNF714	-0.83425
RSC1A1	0.27125
C9orf80	-0.0875
PSMA8	0.3385
TMEM141	0.87675
COX4I1	-0.8465
CTAGE1	0.326666666666667
DTWD1	-0.6485
HSD11B1	1.98125
KRT6B	5.276375
ARID4B	0.91875
LHFPL3	0.301
WWP2	0.0855833333333333
ZNF326	0.618333333333333
RGPD1	-0.5775
CTSH	0.945
FASTKD1	-1.4025
PAF1	0.687
TTC9C	0.15675
IFT57	0.8709
PRSS36	1.3755
IL20RB	-2.747
ZNF592	-0.118666666666667
DCTD	0.129
CFP	1.34925
MFNG	-0.259875
JMJD2B	1.15625
ALDH3B1	-0.736875
THSD4	1.4755
KCNJ5	2.67833333333333
LMNA	0.505166666666667
TBCD	-0.332
ZNF250	0.759333333333333
CASQ2	0.559
PEG10	-3.22025
PRAME	-5.71926666666667
NP	-0.272125
TRIM59	0.816
ZNF12	0.2845
XTP3TPA	0.57375
SIGLEC7	0.2534
PANK4	-0.09025
FAM70A	-0.681666666666667
SNED1	0.33475
HIP1	0.0772
RAET1E	-1.838
AMAC1L2	-1.168
AHNAK2	0.143833333333333
TOE1	-0.236
RECQL4	-1.1785
SPRYD3	0.8565
DPAGT1	-0.7725
MAGED2	2.7996
ANKRD55	0.415
TRPS1	4.2625
DOK7	-1.378
TFPI2	-5.995
GTF2H3	-0.943333333333333
CYP4F11	-0.809125
LHX2	-3.762
ATG16L1	0.8145
ASB12	-0.1475
C1orf116	1.037125
NF2	-0.604
POM121	-0.7089
PHYHD1	2.1428
TXNDC17	-0.489833333333333
DKFZp779O175	-0.072
NUP62	0.107714285714286
MYO18B	-1.0274
PRAMEF1	-0.172
TCBA1	0.77
TMEM168	0.75175
FJX1	0.00933333333333333
CLCF1	-0.273
SEPN1	0.628
IGSF2	0.389
NUDCD1	0.140333333333333
TFF3	1.9515
NDFIP1	0.615928571428571
CHCHD4	-0.66225
TNR	0.2235
CUTA	0.1525
USP44	-4.1
DPP10	-0.144166666666667
IWS1	-0.265166666666667
PCGF1	0.04375
SULT1C4	0.187
NTF5	0.964
PTPN13	1.59075
SSTR5	0.291
SFRP1	-1.144
IDH3B	-0.89875
SUOX	1.11183333333333
TMCO5	0.4075
GOLT1B	-0.3785
MIB1	0.274285714285714
PCDHGB1	-0.091
SUSD1	-0.277
ICAM5	-2.68033333333333
PAPOLB	0.0735
URM1	-0.365
TMEM106B	0.1705
LRIG2	-0.0915
SLC27A5	-0.50425
CLIC6	4.2746
ZNF420	0.3405
SCN9A	-1.2415
KIAA1909	-0.486
ELMOD1	-1.171
PRKAG1	0.5155
FAM64A	-2.13677777777778
EEF1G	-0.33925
SMAD5	0.50375
INCENP	-2.22
WASF2	-0.721
GARS	-1.2462
CDK10	-1.1277
HLX	0.8715
MDM4	-0.464
ZNRF1	-1.36
HHATL	-1.59116666666667
FAM21C	0.8166
HIST2H3C	0.04675
PFDN2	-0.099625
ZNF200	-0.26775
NDN	0.4075
HBA2	-2.808
FBLN5	1.891375
PUM1	0.517714285714286
TNNT1	-0.998166666666667
C19orf59	-0.188833333333333
HNRPH2	1.03583333333333
RAB7A	0.575
PMS2	-0.5505
BIRC3	0.6555
NRSN2	0.333
OR52K2	0.2085
SPOCK1	0.416714285714286
H2AFY	0.519
RXRB	0.0875
ZNF638	0.096
ANKRD45	0.156
ACTN4	0.014
FXC1	0.9355
EIF2B5	-0.002
VPS33A	-0.56875
PINK1	0.51075
FAM106A	0.2225
SKIP	0.9039375
GAPDHS	0.2755
MUM1L1	2.27225
PSTPIP1	1.39375
CNTNAP1	-1.4048
CYP26A1	-2.1145
APOL2	0.9407
TACC2	0.537
COX7A2L	-0.151
HSD17B1	0.6613125
ARRB2	0.18575
SLC7A6	-0.4813
HSD17B10	-0.4565
RBJ	-0.117
NUP155	-2.04825
MRPL10	-0.827666666666667
CYCS	-1.66827272727273
CCDC46	-0.200333333333333
TECTA	0.1725
GNAL	-0.59075
LPO	-0.3315
PEBP4	0.3885
DDX11	-1.557
C18orf12	0.1735
TAF9B	-0.509
IMP4	-0.081
RPA4	-0.362333333333333
NDUFS1	-0.84475
UPK1A	-0.964166666666667
ARRDC2	0.324333333333333
C18orf20	0.3865
AES	0.363857142857143
CD2BP2	1.21333333333333
C16orf54	1.321
UGT2B17	-1.663875
FGFR1	-0.579863636363636
CEACAM6	1.2746
CHRM5	-0.0805
CERK	-1.01471428571429
AP3S2	0.606928571428571
ANKS4B	-0.8695
CLCNKA	0.114
ZNF208	-0.0936666666666667
HLA-DRB5	5.752
CARKL	0.00325
GOT1	-0.632833333333333
CASP6	0.405125
HOXA1	-0.4565
RCL1	0.096
ZNF181	0.752166666666667
RAB40B	0.6775
MRPL38	-0.1945
LRRN2	0.9675
C3orf25	0.9745
OR5D14	-0.164
OR10AG1	0.302
BET1L	0.5866
FRY	3.31266666666667
AK3L1	-1.0295
CSF3R	1.72083333333333
POLR3K	0.336
ATG2B	0.945
EPS8	0.545
DARS	-0.857625
C10orf56	0.928333333333333
