Hybridization REF	TCGA-BH-A18Q-01A-12R-A12D-07
GIMAP5	3.106
NDUFA9	0.552166666666667
FAM77C	-4.143
CTPS2	-0.545
LOC51035	-0.582625
WDSOF1	0.1445
EGLN3	-1.62775
PITX3	0.702166666666667
OR52E8	0.0525
GRM4	0.195
KLK1	-2.95233333333333
GPM6B	1.29975
RRAGD	-0.167
PAGE5	-2.18575
UCHL5	-0.662333333333333
ULK3	0.143833333333333
AIM2	1.67666666666667
PNO1	-1.11983333333333
OR2F2	-0.319
GNAT2	-2.1345
SIX1	-2.3045
ST13	0.663916666666667
ZBTB44	0.181125
TIMP2	-0.7595
ZMAT4	-3.353
GTF2IRD1	-0.217833333333333
ZNF19	0.461333333333333
ZNF714	-0.76975
RSC1A1	-1.43875
C9orf80	-0.603
PSMA8	1.27266666666667
TMEM141	-0.93425
COX4I1	0.420571428571429
CTAGE1	0.273333333333333
DTWD1	0.08525
HSD11B1	1.13525
KRT6B	4.734625
ARID4B	0.817625
LHFPL3	-0.5535
WWP2	1.50491666666667
ZNF326	-0.316833333333333
RGPD1	-0.378
CTSH	0.191166666666667
FASTKD1	-1.681125
PAF1	0.4146
TTC9C	-0.671
IFT57	1.5869
PRSS36	0.9005
IL20RB	0.208
ZNF592	-0.09
DCTD	-0.7335
CFP	1.207
MFNG	-0.568625
JMJD2B	0.0605
ALDH3B1	-0.906875
THSD4	-0.710166666666667
KCNJ5	2.3225
LMNA	0.233833333333333
TBCD	0.924875
ZNF250	0.361833333333333
CASQ2	1.83816666666667
PEG10	-1.71866666666667
PRAME	-2.15926666666667
NP	-0.43075
TRIM59	0.419666666666667
ZNF12	-0.471375
XTP3TPA	0.9215
SIGLEC7	-0.3757
PANK4	-0.46125
FAM70A	-1.95083333333333
SNED1	-1.785
HIP1	-0.1416
RAET1E	1.76166666666667
AMAC1L2	-0.8865
AHNAK2	-2.48158333333333
TOE1	-0.453333333333333
RECQL4	-0.2165
SPRYD3	0.369
DPAGT1	0.306
MAGED2	0.336
ANKRD55	-0.53875
TRPS1	5.25508333333333
DOK7	-1.5705
TFPI2	-7.49175
GTF2H3	-0.724833333333333
CYP4F11	-1.1415
LHX2	-3.89883333333333
ATG16L1	-0.18
ASB12	0.889
C1orf116	4.254375
NF2	0.44475
POM121	0.2938
PHYHD1	0.7294
TXNDC17	-1.06466666666667
DKFZp779O175	-0.3315
NUP62	0.783785714285714
MYO18B	-1.76083333333333
PRAMEF1	-0.1405
TCBA1	1.202625
TMEM168	0.5725
FJX1	-0.247833333333333
CLCF1	-1.30375
SEPN1	0.26475
IGSF2	0.50975
NUDCD1	0.578666666666667
TFF3	-1.81
NDFIP1	0.280428571428571
CHCHD4	-0.602
TNR	0.0875
CUTA	0.475333333333333
USP44	-2.8945
DPP10	-0.870166666666667
IWS1	-0.9575
PCGF1	-0.962
SULT1C4	1.4545
NTF5	0.649
PTPN13	-0.466
SSTR5	-0.9315
SFRP1	4.716125
IDH3B	-0.563125
SUOX	0.824333333333333
TMCO5	0.2025
GOLT1B	-0.4545
MIB1	0.274285714285714
PCDHGB1	-0.253
SUSD1	-0.8105
ICAM5	-2.70783333333333
PAPOLB	0.4755
URM1	-1.0792
TMEM106B	-0.527833333333333
LRIG2	-0.7105
SLC27A5	-0.38275
CLIC6	-0.5759
ZNF420	2.107
SCN9A	-0.8536
KIAA1909	2.38875
ELMOD1	-2.8865
PRKAG1	-0.22425
FAM64A	-0.169222222222222
EEF1G	-0.45005
SMAD5	0.684
INCENP	-2.5495
WASF2	0.583
GARS	-1.1237
CDK10	-0.0339
HLX	0.456833333333333
MDM4	-0.22025
ZNRF1	-0.469571428571429
HHATL	-1.80533333333333
FAM21C	1.0063
HIST2H3C	0.56975
PFDN2	0.406625
ZNF200	-0.81325
NDN	-2.442
HBA2	-2.4645
FBLN5	0.970875
PUM1	1.09685714285714
TNNT1	-2.24683333333333
C19orf59	-1.38966666666667
HNRPH2	-0.6105
RAB7A	1.15166666666667
PMS2	-0.532125
BIRC3	-0.748333333333333
NRSN2	0.347875
OR52K2	0.2245
SPOCK1	-2.95585714285714
H2AFY	1.914
RXRB	1.04825
ZNF638	0.221333333333333
ANKRD45	1.05
ACTN4	1.18416666666667
FXC1	-0.575
EIF2B5	0.12875
VPS33A	-0.59475
PINK1	1.065625
FAM106A	-0.00799999999999999
SKIP	1.6846875
GAPDHS	-0.342666666666667
MUM1L1	-0.592
PSTPIP1	1.39925
CNTNAP1	-2.5411
CYP26A1	-1.3015
APOL2	1.3167
TACC2	0.27175
COX7A2L	-0.594214285714286
HSD17B1	-0.1885625
ARRB2	0.56825
SLC7A6	-1.0561
HSD17B10	-1.3425
RBJ	-0.259
NUP155	-1.31525
MRPL10	-1.15983333333333
CYCS	-1.43
CCDC46	-1.62616666666667
TECTA	-0.0295
GNAL	-1.84175
LPO	0.1885
PEBP4	0.1355
DDX11	-0.50875
C18orf12	0.3225
TAF9B	-0.948083333333333
IMP4	-1.244
RPA4	-1.18033333333333
NDUFS1	-1.0625
UPK1A	-1.64933333333333
ARRDC2	0.826833333333333
C18orf20	0.0365
AES	1.3135
CD2BP2	-0.0148333333333333
C16orf54	0.039
UGT2B17	-3.0545
FGFR1	0.777272727272727
CEACAM6	0.8235
CHRM5	0.00724999999999995
CERK	-0.0145
AP3S2	0.187571428571429
ANKS4B	-1.42025
CLCNKA	-0.311333333333333
ZNF208	-1.06116666666667
HLA-DRB5	5.1065
CARKL	-0.714
GOT1	-0.111333333333333
CASP6	0.298875
HOXA1	-0.2545
RCL1	0.05525
ZNF181	0.972166666666667
RAB40B	3.0665
MRPL38	-0.0145
LRRN2	1.235
C3orf25	0.1025
OR5D14	-0.646
OR10AG1	-0.3355
BET1L	-0.4625
FRY	1.75075
AK3L1	-0.70325
CSF3R	0.6905
POLR3K	-0.499333333333333
ATG2B	-0.4725
EPS8	1.31066666666667
DARS	-0.803375
C10orf56	-1.45133333333333
DAD1	-0.00858333333333333
RIOK1	-0.0378333333333333
HERC2	-0.26525
HSD11B2	0.33
FAM96B	0.487
MGC13057	0.795625
BSN	-1.1345
CAND1	0.0955
HCST	2.12125
ACTR10	-0.18
OR8D4	0.328
NASP	-0.7284
COL9A2	0.161666666666667
LYZL1	1.2825
GPC5	-2.3815
TBL3	-0.21
CENTD2	0.3212
OR5AP2	1.453
TLR1	2.8645
LMO6	-0.9755
ZIC2	-1.300375
CPNE5	0.908
ZMYND15	2.19925
FLJ22374	0.72975
CCDC106	-0.36925
PARP16	-1.16575
PDIA3	0.54775
C14orf126	-1.7015
CECR2	-0.6215
SFRS1	-0.184714285714286
FIGLA	3.027
DCP1A	-0.445333333333333
MGC45800	-3.1727
TEKT1	0.0618333333333333
C10orf67	-0.2215
CLN5	0.999875
NTN2L	0.1765
GLE1L	-0.694
CES2	0.2376
GNAS	1.16505555555556
DDX53	-0.9375
TSPAN13	0.5425
MRPL52	-1.1248
SPIRE2	0.135625
TAS2R39	0.1725
SCUBE3	1.7035
UCRC	0.1786
CDKL3	-0.04425
KIAA1715	-0.803
ZNF345	1.80125
RTF1	-0.2815
DHRS7	0.09725
RIPK4	-0.100333333333333
EXOSC2	-1.31516666666667
MS4A2	-1.16325
FGF17	0.19575
WDR59	-0.123
EVI2A	-0.62475
IL17RC	1.76833333333333
HS3ST1	3.031
ITGB1BP2	-0.185
RBPJ	-1.12733333333333
GIMAP1	3.2695
INE1	-0.360666666666667
ALDH18A1	0.7185
TPI1	-0.6315
GATA6	-0.01275
CABP1	-1.5304
ZNF484	-1.5715
DAPK3	1.1695
GJB1	-3.00566666666667
PIN1	-0.304125
SLC6A15	-1.555
CNO	-1.33925
RIN2	1.52
FRRS1	-0.659
CYorf15B	-4.486
DMRT3	3.4405
ATAD1	0.154
OTUD4	0.297388888888889
ATOH8	-1.822
ZSCAN16	1.361875
ASCC1	-0.12275
OTUD3	1.68275
MGC33212	-0.531333333333333
YME1L1	-0.15425
RP11-218C14.6	0.262
PCBP4	-0.1855
TNFRSF10A	0.1455
CDH10	-4.99733333333333
KL	1.12885714285714
SCP2	0.0399166666666666
C9orf119	-0.65875
SON	0.306833333333333
MAFK	0.1175
SBNO2	1.366
SLC6A6	-0.433666666666667
SC4MOL	-1.7635
FAM35B	0.0485
PPP1R9A	1.896
PDZRN3	0.220125
CXorf20	-1.1465
C6orf126	0.01475
AVEN	-1.56
FLJ21075	-2.717
C14orf132	-3.641
PCK2	-0.918125
GUCY2C	0.249
BARX2	2.182
PEX11G	0.014
DAO	-2.044
C10orf49	0.23975
EDNRA	1.53516666666667
PPP2R5A	1.9992
DDX39	-0.757833333333333
SERF1A	1.28975
ASCIZ	0.3969
FNDC8	-0.38125
PTMS	0.789125
PHF7	0.4165
PIP4K2B	-0.6744375
HHLA2	-0.108
BDH2	0.8951
APOBEC2	-0.686
PENK	-0.919333333333333
SMAD9	-0.7785
MT3	-1.5075
RGL1	-0.136875
ATG10	-0.45975
DLGAP4	1.43433333333333
APPBP2	-0.6325
BACE2	0.9965
LOC339344	1.058
ZNF395	0.5080625
HIST1H2BL	0.85225
ZNF467	0.547625
SLC25A21	-1.88375
PALM2	1.687
NSUN5C	-0.3515
IL5	-0.0527
CLSTN2	-2.14825
ANXA8L2	3.3945
PTGES	-0.5645
GDAP1L1	-2.27516666666667
OPRK1	1.85016666666667
WDR20	-0.514833333333333
C12orf4	1.354875
NUP88	0.151375
XRCC6BP1	-0.423
FCGBP	2.16321428571429
LEMD2	0.24675
NOMO1	1.25875
C10orf79	1.401
ZNF79	0.4881
OCRL	0.6015
HSPA8	-0.0962916666666667
DIDO1	0.529958333333333
PLA2R1	1.9585
COG3	0.2431
NGDN	-0.702
CBFA2T2	0.555875
PNOC	-2.26475
PRRG1	1.26591666666667
AGGF1	-0.3545
DPF2	0.07175
YIPF7	0.3715
TRPV5	-0.468666666666667
ZNF322B	0.421
MED12	0.262
CARS	-0.00566666666666667
ABCC11	1.24083333333333
C9orf25	0.5925
MYH1	0.58
FRYL	-0.0279166666666667
AGTRAP	-0.542
MMP27	-0.0905
ZNF432	0.298125
OR8D1	0.6685
OR13D1	0.41
VWA1	1.91075
STON1	0.04475
IL5RA	-0.23075
PERP	1.6861
C10orf107	-0.755833333333333
TNFSF12	0.8575
FN1	-0.935958333333333
MTR	-0.729333333333333
PHLPPL	-0.209666666666667
ZNF425	-0.3
DHFR	-0.230277777777778
PPP1R12A	1.520875
RSPO2	-1.407625
ZNF7	0.675
ZNF583	0.84175
TPMT	-1.143
GPR132	1.452
OR2T12	0.21925
SERTAD2	-0.7383
ATP1A1	1.4358
FRMPD3	0.10275
ZNF672	0.435
PLXNB3	1.434875
EML5	-0.205
FAIM3	0.47
UBQLN2	0.2105
SORCS2	0.68075
PRIM2	-0.0175
ACVR2A	-0.0361666666666667
YWHAZ	1.1645
PGM2L1	-0.5105
GNAO1	-0.227357142857143
RPL10	0.5024
RPS6KA6	-0.686
PFKL	0.309666666666667
SH3D19	-0.366375
AURKB	-1.2745
ZC3H6	-0.34875
DISC1	-0.415166666666667
FLJ39660	-1.5025
TMEM25	0.198375
OSBPL10	-0.16875
CLTCL1	-1.78783333333333
ALG6	-0.20575
CATSPER4	0.169
LRTM1	0.817
RRAD	1.77066666666667
TIPIN	-1.3255
CARD14	1.961375
RBM9	0.296166666666667
RASSF4	0.434
SLC25A18	-1.11916666666667
C6orf58	-0.5315
IGHD	0.063
PLA2G6	-0.0105
TPT1	0.432875
SEC63	2.455
CCDC113	0.5613
TDRD10	0.187
KIAA1666	-1.566
TOR1AIP1	1.112
SYTL4	-2.1885
SPRR2F	0.9495
CEBPD	1.24625
SNTG2	3.52525
C20orf77	-0.0645833333333333
TAS2R49	-0.8545
C6orf173	1.12266666666667
SVEP1	-0.2758
PXN	-0.510714285714286
VIL2	1.15008333333333
C5orf21	1.22425
DIXDC1	-0.012125
GANAB	-0.500166666666667
PDSS1	-0.29275
NGFR	1.525875
ATP8B4	2.8615
BMP8A	0.047
CCDC132	-0.82725
GNRH1	0.78125
OR10T2	-0.835
PDGFD	1.34883333333333
OR6W1P	-0.295
HARS	-0.542083333333333
KRT77	0.2575
AQP8	-0.62825
ITGB1	0.9739
ZNF254	-0.6677
PAX1	-0.254166666666667
PSMC4	-0.3503
ANKRD22	4.273
PSMD8	0.0176666666666667
HTR1E	-1.89133333333333
SOX10	2.7566
OR5B2	0.581
RABGEF1	-1.5055
MAP1LC3B	-0.249
CYB5R4	0.6665
AGXT2L1	-4.20225
FLJ41603	2.1175
TRAPPC2	0.101166666666667
FNTB	-0.3713
FLJ14107	-0.841
AURKAIP1	-0.67125
DSE	1.3145
NFKBIZ	0.397333333333333
OSBPL3	-0.819666666666667
LOC130576	-2.33
SLC39A9	-0.347666666666667
LOC137886	-0.0401666666666667
RHCE	-3.471
ATG7	0.2945
FAM82A	-0.9195
FBN3	1.1115
MCFD2	-1.4325
CASP14	-0.681
EPS15	0.519916666666667
SFRS2B	1.188
C19orf47	2.083
PLAC9	-0.8395
GPR23	-0.4975
BTNL3	0.0753333333333333
RGS8	0.115
GNS	0.62175
ENO2	-3.05733333333333
CBX1	0.7866
PEX26	0.74
LRP5	0.9045
ADAMTSL4	-2.51366666666667
ARR3	0.1915
MAP1A	-0.98025
CD2	4.04925
NAV2	0.232125
TMEM69	-0.18125
ATXN7	-0.756166666666667
CHN2	-1.46416666666667
ZNF781	-2.265
HAS2	-5.07283333333333
KIAA0241	-1.53183333333333
BIC	1.15675
MOBKL2A	-0.43525
CYP2C9	-0.3215
CNOT7	-0.164642857142857
SFRS10	0.404
CST11	0.5775
FLJ37543	0.1775
NKAP	-1.37375
RUNX1T1	1.18875
EAF1	0.0907
IL4I1	2.61
LRRC61	-1.1795
PSIP1	-0.00633333333333336
SPRR4	-1.4255
ZFP90	1.03583333333333
AP2B1	-1.13230769230769
SLC30A7	0.00491666666666667
C7orf28A	0.0813333333333333
S100B	3.21516666666667
BMP2	0.494125
ESR1	-2.04833333333333
ZFPL1	0.536
ARHGAP12	0.01975
LRRC19	0.3646
ZNF767	-1.10633333333333
NACA	0.4113
OLIG1	1.168375
PRF1	2.26675
LST1	2.87583333333333
SPATA9	-0.209
CNFN	0.916
CDK4	-0.2562
TCF15	-0.0401666666666667
PARC	-0.1185
PPM2C	3.25075
LOC283345	1.2605
FAM107B	-0.169
DMXL1	0.27925
RBM3	-0.54575
HTR5A	-2.434
SCFD1	-0.467
EPHB3	3.6995
ROPN1L	-2.65466666666667
RAMP3	0.614
TSPYL5	5.21318181818182
GAP43	-3.348
PAPD4	-0.158375
PDE3A	-3.27875
TNFRSF10C	-0.75125
JMJD5	0.194833333333333
RASGEF1A	1.7277
C16orf65	0.545
HIPK3	0.4035
XYLT2	-0.91625
XPOT	-0.903666666666667
GAL3ST1	-1.80175
DHCR7	0.17375
AMIGO3	-0.367666666666667
FGFR4	-2.00466666666667
CRAT	-1.4505
PPP1R14D	0.184
TRIM14	0.9279
TMPRSS11D	0.319
SLC7A11	-2.45157142857143
OR10H2	0.33975
PPM1E	-0.00810000000000001
DOCK4	-0.2435
FAM127A	-0.458625
ENOPH1	-1.026
SLC5A3	-0.6002
ZNF530	0.2737
NTS	-6.45325
FRMD4A	1.050375
BCL11B	-3.25816666666667
PRM1	-0.2415
UQCC	-0.7027
S100A16	-0.586833333333333
PLS3	-0.3545
WWOX	0.257785714285714
CCDC23	0.015
GTSE1	0.212
GP2	-0.222
FLJ32549	-0.46825
CHIT1	2.12125
KLF9	-0.297875
RPS24	0.5732
MIA	3.77725
FIGN	-0.95325
PYROXD1	1.29725
PCSK2	-1.05175
MRPL9	0.06375
RPL24	0.768125
C12orf32	0.41675
HIST1H2BE	0.83225
RGS18	4.04
LFNG	-0.28175
RAB4B	0.4585
FBXO25	0.9285
TSPAN31	0.601166666666667
ARL8A	0.709785714285714
C10orf83	-0.6606
OR51B6	-0.0895
CNKSR2	0.526
C1orf156	0.584
IBSP	1.023
GFRA2	0.6177
ALKBH7	0.4318
NEK10	-0.5125
VN1R3	0.1525
LOC91948	0.732
CPZ	-2.17475
IHPK3	-0.333333333333333
COL8A1	0.6145
RBPJL	-0.332
OR10A4	-0.5165
CASP8AP2	0.5215
MMP12	0.729
OR8B12	-0.11
CDCA5	-0.593
LIX1L	-1.26525
PEX11B	0.634375
GABRA1	0.061
HABP2	0.4655
REEP1	-0.4135
FBXO15	-0.16775
CD68	0.47725
WFDC9	0.0945
GHDC	-1.00483333333333
SMARCA1	0.387
SPAST	-0.799833333333333
PLXND1	-0.94175
MLCK	-0.936
INTS5	-0.1495
BSG	-0.303071428571429
PARP8	-0.781666666666667
TEAD4	0.676666666666667
ZNF498	-1.296625
TMEM89	-1.12966666666667
DTX4	-0.929125
TNRC6B	0.69675
ARMC2	-0.1805
FGFBP1	3.41483333333333
TIMM8A	-1.45716666666667
AJAP1	-2.1457
ZNF608	0.6095
SLC25A42	0.28125
SYP	-0.3095
MMP11	2.525
USP40	-0.3902
C3orf62	-0.566666666666667
MYO1E	0.3271
LRFN4	0.35325
XCL1	1.954
GPR155	-0.487
VPS29	0.115375
CARHSP1	-0.3915
ARHGAP20	-0.205333333333333
GREM2	-0.689142857142857
CCDC102B	1.819
ZNF577	1.05483333333333
HDDC2	0.193625
SHC2	-1.8607
NCOA5	0.5525
INPPL1	-0.3915
CHGB	-3.385
IHH	0.632
DDEF2	-1.35916666666667
DIAPH3	-0.312666666666667
BUB3	-0.221833333333333
GGH	0.448111111111111
VPS35	0.897
CNN2	1.82216666666667
ASNA1	-0.3905
WDTC1	0.751
AMAC1	-0.808
HAS3	-0.3865
SLC1A6	-2.1218
ZNF563	-0.7955
C1S	3.852
TCF7L1	3.8755
OR10Z1	-0.2305
ME2	0.2315
C6orf151	-1.52875
KPNA4	-0.0149
GLO1	-0.1755
WDR61	-0.440833333333333
CD302	1.32975
SIRT7	0.808833333333333
C11orf59	0.40875
PKIG	-0.63625
PPIL3	-0.89925
CCDC74B	-2.936875
ZNF528	-0.8
EFNA5	2.0255
FCGRT	1.54775
NOL4	5.4528
CCS	0.24075
LOC374491	-0.511
MFSD7	3.0135
ZNF555	-0.04375
LIMS3	-1.8535
TSSC4	-0.0831666666666667
COL11A2	2.184
C1orf119	0.018
BPNT1	0.297875
CHRNA6	0.513
C1orf173	0.4731
PLD2	0.69975
ORC1L	-2.1515
SASH1	2.269875
CDC14B	-0.742875
RLBP1L1	0.37025
LDLRAP1	0.6909
NAT8B	-0.346333333333333
HHEX	-1.787
LGALS7	0.915
PLCH1	1.946875
OR1M1	-0.541
PRAMEF16	-0.1545
HECTD1	-0.5435
C14orf39	-0.086
TLN2	1.0054
HDAC4	-1.74178571428571
SYCP2L	-3.385
GLRA1	-0.9915
RPS6	0.8295
hCG_1757335	-0.765
KLHL1	-1.3935
CTNNBIP1	0.774166666666667
SCAND2	-0.2982
HMGN2	0.1697
YAF2	-0.7475
BRPF1	0.857
LIAS	-0.5415
CTA-246H3.1	-1.6765
SAG	0.49525
C20orf10	0.4775
HNRNPA2B1	-0.769
GADD45A	-2.75433333333333
MSH4	0.0685
TMEM70	-0.707
HIST1H2AM	0.301625
C19orf26	-0.104333333333333
C1orf50	-0.40575
GNG3	-1.41675
FTO	0.41875
CALCB	0.4235
PPP3R1	0.2265
C15orf42	-1.59375
CCNJ	-0.25
GNAZ	0.386
PSD	-0.642666666666667
FAM57A	-0.4435
STIM2	0.469666666666667
DHX8	-0.5975
MOGAT3	-0.62725
UBE3B	0.917333333333333
PLAT	-2.10433333333333
C6orf206	0.903
COPE	-0.4674
EIF3A	0.732125
C1QL2	3.44075
IQCE	0.266916666666667
KIAA0182	-0.384083333333333
SLC22A7	-0.0443
PPFIA2	-1.32
ADAMTS15	-0.3155
ODZ1	-1.805
THBS4	0.9745
ARHGAP1	0.431375
B4GALNT3	0.0778333333333333
FCHO1	-1.2635
LOC440456	0.169
HOXD10	-0.833333333333333
CXCR3	1.77966666666667
CHI3L2	2.815125
SRPX2	-0.57775
ZNF132	1.33366666666667
UBAC2	1.24366666666667
RPL32P3	0.8275
CBWD6	0.4
ST6GALNAC4	-1.1375
KIAA0391	-0.231833333333333
LOC388969	0.40525
KRTAP5-8	0.777
ZNF786	-1.273
LYVE1	0.7025
GPR144	-0.3605
APOH	-5.728625
TSC22D2	0.268666666666667
PLCD1	-0.46
FLG2	0.1875
M-RIP	0.1408
NDUFV1	-0.26
POLDIP2	-0.185166666666667
RAB3GAP2	0.467
RPSAP15	-0.52825
CLEC7A	3.985
HSPA14	-0.00749999999999999
TAAR5	0.31975
FAM132A	-0.13025
C2orf43	-1.2875
OR10V1	-0.076
SELPLG	0.146
C1QTNF6	-1.61733333333333
OPCML	0.2431
DTYMK	-1.1245
ALDH16A1	0.064375
F13B	-1.216
MGC16169	-0.2405
KIRREL2	-1.86833333333333
C14orf32	-0.04075
SLAIN2	-0.2089
HSD3B2	0.2495
AMMECR1L	-0.534
LRRC37B	-0.303
HMG20A	-0.683833333333333
C22orf27	1.1306
FBXL22	2.012
AP1B1	1.55583333333333
TNKS1BP1	0.418
CD74	4.261
HSPA12B	1.79516666666667
PLSCR1	2.32
SLC35E1	0.888666666666667
FEZ1	-2.0255
APOD	1.62775
C16orf44	0.08025
C1orf166	-0.3245
KCTD11	-0.1075
NELF	-1.06825
SRP54	-0.637
MGC35361	-1.117
GPR35	-1.573
NRGN	-1.23825
SIGLEC12	1.519
SCN1B	-0.4665
IFNW1	0.469
STAR	-4.6505
HLA-DQA2	4.4525
RNASEH2B	-1.0535
TAAR2	0.306
VAMP5	0.447666666666667
TUBA1C	-0.558857142857143
PIK3R2	0.710625
ARD1A	-0.446333333333333
EBF2	0.120833333333333
CAMSAP1L1	0.7685
CYP3A43	0.529
AKR1B1	-1.33875
KIAA1729	0.043125
KAL1	-0.8583
CYBB	1.196625
UXS1	0.09525
LOC338579	0.257
C11orf45	1.775
SHB	-1.344875
IKZF4	-0.414625
NDUFA1	-1.489875
HSPE1	-0.8055
C1orf215	1.01375
GPR113	-0.137333333333333
ZNF573	0.423
TBX18	2.187
GGTA1	7.05
PCDHGA8	0.94
RPS6KL1	-0.132375
DPP9	-0.384375
SLC43A2	1.669875
COPS3	-0.5135
PMPCB	-0.602166666666667
HYLS1	0.3125
LSM8	-1.6475
PDE6B	-0.8465
C10orf118	1.5754
OR1C1	-0.2186
ZNF415	0.70725
OR2F1	0.632333333333333
ZDHHC13	0.04725
FZD8	1.0371
TCEA1	-0.4817
SUSD4	2.457625
C22orf24	-0.5315
TNFRSF14	-0.29675
TRIM28	0.306333333333333
FGF5	-3.5995
CSPG5	-1.07233333333333
RNF133	0.36175
FKBP15	-0.03275
BZW2	-0.67325
NSMCE1	-0.30675
PTPRN	-1.238
TST	-1.03675
POP1	0.0535
RNF24	-0.599
SFRS4	0.39875
REPS1	0.90375
CD70	-2.09216666666667
PDXDC1	0.343625
SRC	1.1453
NTNG1	-2.4542
SETD1B	0.865
TINP1	0.1534
ZNF606	1.65083333333333
SSR1	0.370875
RGNEF	1.2845
NFS1	-0.519166666666667
CENTB5	-0.581083333333333
CRMP1	-1.28433333333333
ADAM18	0.53075
CCDC87	0.540166666666667
LRRC8B	1.40925
CSNK1G1	-0.0120833333333333
MAFB	1.92733333333333
C12orf45	0.31075
C1orf54	1.75575
DPEP1	-0.570666666666667
FLJ13137	1.882
C14orf118	-0.841
ANKRD19	-0.122833333333333
ABCA9	1.9367
TMEM87A	0.918888888888889
BBS5	-0.18
CYP17A1	-0.926142857142857
SCG3	-3.728
ESCO2	-1.162
GFER	-0.598
NRIP2	0.289333333333333
DDX59	0.717333333333333
RIC8B	1.0417
TNNI1	-0.275
KTELC1	0.61675
GPR85	-0.898666666666667
SP3	0.226
GOSR2	-0.0963333333333333
DDX1	-0.75675
DSCR9	-0.0505
KIAA1984	-1.847375
FLRT3	-2.39875
RNPS1	0.153214285714286
ZNF772	0.769
SLC25A10	0.792166666666667
ADAMTS3	-0.7979
TBC1D7	-1.77375
PCYOX1L	-1.414
LOC339745	-0.485625
VPS54	0.122125
PCDHB12	0.0775
C4orf6	-2.0975
CCL5	3.97775
PEX5	0.910125
LENG1	0.163666666666667
LOC51336	-1.552
FLJ25371	-0.256
WDR45L	0.632666666666667
SPAG8	1.1755
GUCA1C	-0.2405
LOX	-1.55466666666667
FIZ1	0.445
BAG5	0.32125
BUD13	0.146166666666667
MGC2752	0.742625
IQSEC3	0.5135
TGFBR3	3.84575
CASP9	-1.9805
PPA2	-0.066
MED24	-0.10475
MAP3K7	0.1805
SRPR	0.146875
C17orf81	-1.63575
RIPPLY1	-0.6335
EID2	0.1375
AKR1C1	-2.59033333333333
IMMP2L	-1.0865
SPSB4	1.3025
BAG4	-0.403375
ZNF32	1.2545
KLHL34	5.92425
BRD2	1.03075
IL32	-0.223833333333333
FAM53B	0.0426666666666667
SLC7A1	-0.84175
KAAG1	-0.356
CCDC54	0.000333333333333334
PRKCQ	-1.5955
TIRAP	-0.247375
SPSB1	0.864
USP36	-0.81825
FLJ32569	-0.72
LYZ	1.058125
TMEM186	0.260666666666667
TPM2	2.3005
C9orf100	0.212166666666667
PPP1R11	0.7767
OLFML3	0.7978
ELAVL1	0.0911666666666666
DNAJC17	-0.0228333333333333
ABCA2	-1.84825
BNIP3L	-1.365875
ATP10D	0.503
GALNT8	-0.490333333333333
PRKCH	2.01975
USP12	-1.0635
STXBP1	-1.6898
LSM2	-0.2005
ANKRD30A	0.795
LAP3	0.58225
C9orf40	-0.878666666666667
KATNAL2	1.05583333333333
RG9MTD2	-0.209
PNPLA7	1.0525
IDH1	-1.1835
C1orf57	-0.51025
XRCC5	0.1195
TBRG4	-0.657125
DCDC5	1.30466666666667
POU5F1	-3.05275
RAB1A	0.108928571428571
KRTAP15-1	-1.3255
INHA	-2.0505
WDR90	0.465875
MLL2	0.1855
FAM104B	-0.42775
SF3B14	-0.53825
STX1B	-1.721
SNX12	-0.60125
KMO	0.681333333333333
FAM100B	0.53075
CDRT15	-0.621
RAB9A	0.197666666666667
RUFY3	0.63925
UBE2U	0.577333333333333
NFKB1	0.5015
FBXO38	-0.469375
VRK3	1.19725
TUBB8	-0.2555
IFNA6	null
AYTL1	-1.13233333333333
RBP3	0.517571428571428
MUC13	0.5365
C8orf30A	-0.856
MFAP1	-1.074
NHLH1	0.46375
CXorf34	-0.37675
SP8	-4.911
RNF151	0.1055
TDRD7	-0.039
KCND2	3.9755
FKBP9L	-0.574333333333333
C17orf44	0.995
TIMM17B	-1.2545
WIPF1	0.2476
SNX15	0.3557
IGF2R	0.4859
SBSN	-1.3065
RBM15B	-0.244
AGBL5	-0.263083333333333
APEX2	-0.57525
C17orf39	-2.253
UBE3A	-0.7543
SPANXC	-2.9055
TGFB1I1	-1.09
RBM13	-0.86625
TOP2B	0.340833333333333
NPVF	-0.008
RIMS4	-1.5445
RAD54L2	-0.297666666666667
RSPO3	3.982
C2orf47	-0.53475
TSPAN4	-0.263
DNAL1	-1.922
DKFZp761E198	0.86025
NLE1	-0.7805
TPST1	-0.78425
SREBF1	1.122125
CLEC12B	-0.428
FUK	1.29525
IL21	0.8115
LTK	-0.95525
DKKL1	0.2555
EPAS1	-0.8945
UBTF	0.2231
HIST2H2AB	-0.24
TMPRSS12	1.60175
KIAA0427	1.5855
CYP8B1	-0.875833333333333
FPRL2	3.9175
LOC402573	-0.60825
HSDL2	-1.378
SEMA6B	-0.964166666666667
AKR1A1	-0.000357142857142877
CLTB	0.285666666666667
NXT2	-0.194333333333333
HSPB7	-1.623
MLLT11	-1.8155
OLFM3	0.544666666666667
SEC61B	-0.064
GPR139	-0.7175
RRP15	0.0805
OR3A2	-1.198
RSL1D1	0.273875
P2RX7	-0.0648333333333333
PSME2	0.18825
ADNP2	-0.107
RBM25	0.17025
