Hybridization REF	TCGA-BH-A18S-11A-43R-A12D-07
RPL6	0.636333333333333
DNAJB6	0.71885
NAGS	1.0308
C2orf58	-0.0585
KERA	0.319333333333333
MT1X	0.419
UBE2B	1.1562
KEAP1	0.03425
MST1	-2.1545
OMA1	0.5885
ABLIM2	1.6835
BCL2L13	-0.255583333333333
JAZF1	0.256166666666667
TMEM63B	0.116
S100A8	2.5936
ARFIP2	-0.53125
UROS	-0.219
KHDRBS2	-0.4135
POLQ	-3.765375
SOAT1	-0.0635
SPAG4	-2.0925
MRPS30	-1.31583333333333
LOC494141	-0.53875
OR2T11	-0.216
ORAOV1	-0.5493
ZNF184	-0.419166666666667
TCEB3B	0.381333333333333
ADAM21	-0.5265
GDPD1	-0.50575
SPINLW1	0.462
PRR14	-0.940166666666667
KCTD9	0.4814
NUDT3	-0.42275
KIAA1822	0.5283
HIST1H4K	0.1555
DFNA5	-0.40775
GABPA	-0.571
C14orf44	0.32925
POLB	0.178625
PTAR1	-0.1255
SEC31A	0.0555
TRIM58	-1.90675
TAS2R14	0.2015
VPS8	-0.455625
H1F0	-0.0558333333333333
PRKCB1	-2.08
UGT2A1	0.78
TOR1B	-0.7845
LSS	-1.48966666666667
C2orf19	-0.151
HNRNPC	-0.0307142857142857
TMEM100	2.30533333333333
LOC116349	-0.58
OR51M1	0.19
CCDC142	-1.77425
ISG15	-0.216
ZCCHC14	0.041
CREBL2	1.57025
TGDS	-0.60725
DC2	-0.6785
CACNA2D3	-0.528714285714286
ZNF429	-1.01275
LYPD6	1.27916666666667
SUCLG1	0.621166666666667
OR51I1	-0.7865
MAGEH1	1.82275
PRPF40A	-0.3655
SMR3A	0.7635
SPINK2	-0.68625
THAP2	-0.026125
NPY5R	3.705125
IRF4	-2.43525
SPESP1	1.396
OR10S1	0.4655
DTD1	-0.08875
TUBE1	0.55875
DDX19A	-0.8625
PDPN	-0.74925
TMEM34	0.480083333333333
MGAM	3.9675
COL3A1	4.53805555555556
GFM2	-0.6564
OR5A2	0.115
PSG9	-1.33533333333333
ARHGEF11	-0.539833333333333
IVNS1ABP	-0.055875
SIGIRR	0.72125
DUSP19	-0.22375
DNAJC14	-0.5149
ACSS1	-0.0985
IL1RAPL2	0.1585
C4orf30	-1.525
SEPT4	3.33275
LANCL3	-1.119
SPAG17	2.05516666666667
PRDX3	0.61725
HNF1A	-1.09875
P4HA2	-1.328375
RFWD3	-1.63633333333333
MOV10	-0.87275
DNAJA5	0.148357142857143
LOC729440	0.00675
LOC200383	1.955375
SMC2	-2.4095
MIXL1	-1.08683333333333
TMEM9	-1.078
FAM86A	-0.01
ZNF174	-1.0832
MYH14	-0.639
CCR8	-0.177
VPS37C	0.701166666666667
GPATCH1	0.0161666666666667
B3GNT8	2.737
TBX4	-1.04025
CNR2	0.620333333333334
PCDH1	0.83375
C5orf29	3.909
OCIAD2	0.9915
PLCG2	2.0465
KIAA0247	2.103125
HRH3	-0.1137
CAPN13	2.81325
CCR1	0.4396
MGC15523	-0.105666666666667
UVRAG	0.468
DNAJA2	0.221333333333333
ITGA2B	-0.8495
CLDN5	4.571875
PTPRN2	-1.10335714285714
ZNF512	-0.428333333333333
PSAP	1.26942857142857
CCDC140	0.106
LRRC55	-0.001
CYP26C1	0.2035
C8orf47	2.729
LYN	0.328875
DUSP6	1.92966666666667
TGFB3	2.1606
ELK1	-1.211
PCDH11Y	0.4535
HGD	-1.898
C17orf58	0.287
MYO3A	0.302
SERPINE2	-4.12166666666667
AARSD1	-0.723
C14orf73	-1.54425
ADAM33	0.43
ZNF491	-0.0605
MAPK6	-1.2125
TCN1	5.79416666666667
SLC24A6	0.614
UBE2R2	-0.24575
H1FNT	0.442
TATDN2	-0.400833333333333
LILRB1	2.75375
P2RY5	2.2645
NUCB2	-0.0865
C2orf37	-0.61425
SNX27	-0.332166666666667
MTA3	0.101
FOXO4	0.472875
ID4	4.07983333333333
SOX5	-0.8455
PXMP3	0.885625
OR52M1	0.3475
SFT2D3	-0.358375
INA	-3.48333333333333
MCOLN1	0.68225
NFIX	0.6677
CLEC14A	6.12766666666667
HIBCH	0.5565
PLA2G5	1.695
TIMM10	-0.820333333333333
MED17	0.5341
COL4A4	-0.346
TPP1	-0.00300000000000001
GJA3	-1.86316666666667
TMPRSS5	0.15575
AADACL3	0.339
DNMBP	-0.26
ENPP5	3.4185
NQO1	-0.9005
ZSCAN2	-0.369375
SEC24C	-0.7045
GTF2A1L	1.47
AXIN2	-0.5345
FAM33A	-2.16566666666667
C16orf13	-1.13225
SPNS2	1.44
TAF1	-0.9165
AP1G2	-0.650166666666667
RBM42	-0.148833333333333
HCN2	0.186666666666667
EFHB	2.17366666666667
RUSC1	-1.19933333333333
GRIK5	0.2005
USP21	-1.436
ATAD3C	0.57325
ORMDL2	0.041125
PRSS7	-4.016
PSAT1	-3.7295
FLJ13195	-1.17233333333333
TBC1D1	0.223
IFNG	1.33025
OTOS	0.223
ZNF773	0.0095
EMD	-1.298
RETN	0.568
CCL8	5.171
APH1A	-0.705125
COX18	-1.23475
GTF2IRD2	-0.28025
CCDC82	0.377916666666667
PAFAH2	0.1747
NPEPL1	-0.7255
RP11-114G1.1	1.08
TP53INP1	0.38
ZNF300	-0.265333333333333
FOXL2	-3.525
LARP2	0.146916666666667
LATS1	-0.149
HTR6	-0.196
SPOCK2	0.374666666666667
RNF144B	2.8125
HTATIP2	-0.7865
MGC10334	-0.380166666666667
CENTA2	2.972
FGF2	2.133
FXYD7	-0.08825
PHYHIPL	-2.701125
GPR34	6.4455
DDX6	-0.828166666666667
OR10W1	0.105
LHFPL1	-1.132
ZNF313	-0.553071428571429
VPS28	0.4475
AP3M1	-0.442
AKR1CL2	-0.05
TRAF4	-0.13275
OR2B11	0.6385
C19orf12	1.10683333333333
AKAP9	0.527833333333333
C1orf62	0.17125
SLC20A1	-1.2688
FAM112A	-0.23475
LDB2	3.060625
MRPS23	-0.68825
KLK5	4.948875
SPTB	-0.4904
EFEMP2	0.58125
EFNB2	2.15075
PCM1	0.249
NMNAT3	2.057
TSG101	0.456333333333333
C8orf40	0.525
NOB1	-1.4525
ABHD3	-0.4925
GTF3C4	-1.482875
PIGN	0.443333333333333
GALNTL1	0.92625
AEBP1	0.0885
OR9Q1	0.1525
ANKRD2	0.264375
CCL28	1.9045
TRIM38	0.5155
TMCC1	0.28
SMG5	-0.5665
LRRC7	-0.476
NCAPD2	-2.6085
C6orf153	-0.56625
C1orf74	-0.4
OTUD6A	0.3555
DCP2	-0.962
TMEM24	-0.1155
RPL18	0.143666666666667
TMEM177	-1.2475
LRRC37A3	-0.172
C1D	-0.664166666666667
LDHC	1.335
UBE4B	0.487666666666667
NIT1	0.35925
BTN3A3	0.291875
RASD1	4.56325
COMMD3	0.40025
SHFM1	-0.3665
BIRC8	0.335
DUT	-0.87925
C12orf51	-0.0175
LRRC59	-0.596833333333333
LY6H	0.34875
WDR22	0.749083333333333
EDEM1	0.103071428571429
ADH1A	4.6285
PANX2	0.0187
CYP11B1	1.1155
CDC73	-0.2655
GPR172A	-0.66275
GSTM3	1.96176923076923
KCNA5	0.08725
SERAC1	0.502833333333333
NFATC2	0.5255
ANAPC5	-0.6007
C15orf24	0.2235
NFATC2IP	-1.24925
TNRC6C	0.175333333333333
MGC102966	2.399875
FGD5	1.89633333333333
MED9	0.333
RAB13	0.117
C15orf49	0.224
CRYGS	-0.3163
C12orf53	-0.3199
LOC283693	-0.5565
COX6B2	1.038125
PHF14	-0.514
FAM3A	-1.016
RPL13	0.3005
PRDX2	-0.8124
FLJ34047	-2.8295
PRMT3	-0.92325
KCTD19	-2.2715
TRIM10	-0.517333333333333
MGC26597	-0.341833333333333
GCNT4	0.63825
GPRASP1	2.49475
CDKN1C	1.5575
RHBDL2	1.5812
HSPH1	-0.498
AQP1	4.264
COL17A1	3.637
GFAP	1.26575
CDC16	-0.043
KIAA1614	0.2025
C6orf118	-0.403
ZSWIM5	-0.86275
FAM83F	2.975
LYNX1	1.32025
SYNPR	-0.203
XG	3.43233333333333
PRSS16	1.80825
KIF13B	1.10264285714286
PCDH9	2.6805
HIST1H2AH	0.268333333333333
RBM18	-1.20875
ZNF626	0.32325
HEXIM2	-0.2265
ITFG1	0.2475
TUBG2	-1.7445
SFRS7	0.204
C9orf14	1.005
EXTL1	1.23425
GBP3	-0.290166666666667
WDR5	-2.26975
RARG	-0.495333333333333
MYO7A	0.346375
CECR6	0.156
C13orf3	-4.03325
SFRS18	-0.00975
ACVR1B	-0.2055
PSMD1	-0.7251
C7orf31	0.1635
ILVBL	-0.837
IFNGR1	2.5375
RNF186	4.271
NOL9	-0.97125
MAGEL2	-0.07325
SLC29A2	-0.4555
NHSL1	-0.4425
RBMX	-1.2635
PSORS1C2	0.542
RAD51L3	-0.153833333333333
LCN6	2.923
ORAI2	-1.15425
BRUNOL6	0.4593
OR4K5	0.1275
CDC123	-0.6985
MSLN	-2.4165
WWTR1	-0.834166666666667
ZNF700	-1.45566666666667
COBL	-0.15725
PPP1R16B	0.87375
GAS7	-0.3071
MDN1	-1.19925
HAAO	0.3395
C9orf68	3.0955
TNFAIP2	1.840875
FOXN1	0.171
hCG_2033311	-0.00849999999999999
ATP6V0D2	4.1854
RPL41	1.07075
SLC38A1	-0.0555
ARHGAP6	-0.63825
ADAD2	0.44275
PHF20L1	-0.00350000000000001
MCM3AP	-0.104
ST3GAL3	-0.0775
SNX1	-0.318666666666667
ELF5	3.9195
PARP3	0.294
RBM8A	-0.1315
LINGO4	-0.688
ITGA9	0.978
ZFR	-0.101
ACSL6	-0.380125
FLJ20699	0.5398
DAOA	0.00866666666666667
FABP4	7.7575
KCNB1	2.94575
CANX	0.2815
SLC25A28	0.586166666666667
ADIPOR2	0.403125
ECHDC2	2.25
SMA4	-1.29825
FRZB	3.700625
PABPC1	-0.439
DMRTB1	-0.261125
APOBEC3G	0.67025
CATSPER2	0.0588333333333333
CUEDC1	-0.440666666666667
STARD9	0.84575
CLDN8	7.491125
LOC23117	-0.591636363636364
E2F6	-0.7605
TMEM126B	-0.187333333333333
DPY19L4	0.02325
GIMAP5	4.20916666666667
NDUFA9	-0.511333333333333
FAM77C	-3.2315
CTPS2	-1.00575
LOC51035	0.371625
WDSOF1	-1.091
EGLN3	0.421625
PITX3	0.587
OR52E8	0.0855
GRM4	0.081
KLK1	-2.32066666666667
GPM6B	1.280375
RRAGD	0.632
PAGE5	-2.747
UCHL5	-1.699
ULK3	-1.187
AIM2	0.2985
PNO1	-0.61
OR2F2	0.086
GNAT2	-1.9065
SIX1	0.21725
ST13	0.18675
ZBTB44	0.267125
TIMP2	0.249
ZMAT4	-2.98125
GTF2IRD1	-1.18516666666667
ZNF19	-0.1495
ZNF714	-1.6765
RSC1A1	0.0315
C9orf80	0.15775
PSMA8	0.8388
TMEM141	-0.3195
COX4I1	0.0413571428571429
CTAGE1	-0.508
DTWD1	0.04325
HSD11B1	3.9715
KRT6B	6.028125
ARID4B	1.079625
LHFPL3	0.35725
WWP2	0.0824166666666667
ZNF326	0.0995
RGPD1	0.055
CTSH	1.273
FASTKD1	-1.1715
PAF1	0.4028
TTC9C	-0.799
IFT57	1.247
PRSS36	1.42
IL20RB	-1.298
ZNF592	-0.0268333333333333
DCTD	-0.4313
CFP	2.65725
MFNG	0.73625
JMJD2B	-0.1695
ALDH3B1	-0.711375
THSD4	0.592166666666667
KCNJ5	3.34016666666667
LMNA	0.305
TBCD	-0.56525
ZNF250	-0.153666666666667
CASQ2	3.90133333333333
PEG10	-2.3375
PRAME	-4.8658
NP	-0.0365
TRIM59	-1.93566666666667
ZNF12	-0.105625
XTP3TPA	-1.16275
SIGLEC7	0.3952
PANK4	-0.97725
FAM70A	0.396
SNED1	0.00775
HIP1	-0.4483
RAET1E	-0.898166666666667
AMAC1L2	-0.59
AHNAK2	-0.564166666666667
TOE1	-0.770833333333333
RECQL4	-2.553
SPRYD3	0.586
DPAGT1	-0.886
MAGED2	0.9963
ANKRD55	-0.5565
TRPS1	3.493
DOK7	-0.57775
TFPI2	-3.21325
GTF2H3	-1.56266666666667
CYP4F11	-0.4695
LHX2	-4.7095
ATG16L1	0.0701666666666667
ASB12	0.3475
C1orf116	3.205375
NF2	-0.66255
POM121	-0.4654
PHYHD1	2.0324
TXNDC17	-0.912833333333333
DKFZp779O175	-1.1495
NUP62	-0.323142857142857
MYO18B	-1.17733333333333
PRAMEF1	-0.238
TCBA1	0.983
TMEM168	0.803
FJX1	-0.200833333333333
CLCF1	0.42
SEPN1	-0.41925
IGSF2	0.2315
NUDCD1	-0.552166666666667
TFF3	1.261
NDFIP1	0.533
CHCHD4	-0.66175
TNR	0.5485
CUTA	-0.6595
USP44	-2.949
DPP10	-1.093
IWS1	-0.406333333333333
PCGF1	-0.6295
SULT1C4	0.561
NTF5	3.90075
PTPN13	0.44125
SSTR5	0.4315
SFRP1	3.57625
IDH3B	-0.704375
SUOX	0.754166666666667
TMCO5	0.45275
GOLT1B	-0.8395
MIB1	-0.797285714285714
PCDHGB1	-0.0375
SUSD1	0.8075
ICAM5	-2.011
PAPOLB	-0.1695
URM1	-0.8356
TMEM106B	-0.223
LRIG2	-0.22675
SLC27A5	-0.8135
CLIC6	3.456
ZNF420	0.072
SCN9A	-0.8283
KIAA1909	0.64775
ELMOD1	-1.57275
PRKAG1	-0.46425
FAM64A	-3.51222222222222
EEF1G	0.03555
SMAD5	-0.9155
INCENP	-2.75975
WASF2	-1.1485
GARS	-2.0986
CDK10	-0.926
HLX	0.745666666666667
MDM4	-0.448375
ZNRF1	-1.10328571428571
HHATL	1.02433333333333
FAM21C	0.4907
HIST2H3C	0.6415
PFDN2	0.33275
ZNF200	-0.4995
NDN	1.07825
HBA2	-0.0643333333333333
FBLN5	3.00975
PUM1	0.0632857142857143
TNNT1	-3.84283333333333
C19orf59	1.5795
HNRPH2	0.758
RAB7A	-0.034
PMS2	-0.70875
BIRC3	0.77
NRSN2	0.036125
OR52K2	0.0985
SPOCK1	-0.978857142857143
H2AFY	-0.399
RXRB	-0.78225
ZNF638	-0.592666666666667
ANKRD45	0.54825
ACTN4	-0.540833333333333
FXC1	0.5795
EIF2B5	-0.49975
VPS33A	-0.31125
PINK1	0.817
FAM106A	-0.734
SKIP	2.7701875
GAPDHS	0.199333333333333
MUM1L1	2.16175
PSTPIP1	1.391
CNTNAP1	-1.5501
CYP26A1	0.084
APOL2	0.3287
TACC2	0.56575
COX7A2L	0.430428571428571
HSD17B1	1.0525
ARRB2	-0.12025
SLC7A6	-0.2993
HSD17B10	-0.65775
RBJ	0.67675
NUP155	-2.31475
MRPL10	-0.881666666666667
CYCS	-1.08666666666667
CCDC46	1.3875
TECTA	0.408
GNAL	0.14525
LPO	-0.517
PEBP4	0.91525
DDX11	-2.3735
C18orf12	0.748
TAF9B	-0.51
IMP4	-0.40625
RPA4	0.869333333333333
NDUFS1	-0.57075
UPK1A	-0.895
ARRDC2	0.954
C18orf20	0.408
AES	0.0935714285714286
CD2BP2	-0.137833333333333
C16orf54	0.139
UGT2B17	-1.835625
FGFR1	-0.124318181818182
CEACAM6	-1.4866
CHRM5	-0.18175
CERK	-0.784875
AP3S2	0.182071428571429
ANKS4B	-0.933
CLCNKA	0.511
ZNF208	-0.572666666666667
HLA-DRB5	4.332
CARKL	-0.556
GOT1	-1.063
CASP6	0.36525
HOXA1	-1.011
RCL1	0.7935
ZNF181	0.197333333333333
RAB40B	1.319
MRPL38	-0.5115
LRRN2	0.5225
C3orf25	0.3955
OR5D14	-0.024
OR10AG1	0.031
BET1L	0.1556
FRY	5.0425
AK3L1	0.341
CSF3R	1.6295
POLR3K	-1.36833333333333
ATG2B	-0.1485
EPS8	1.07183333333333
DARS	-0.18925
C10orf56	1.61666666666667
DAD1	0.00325
RIOK1	-0.549333333333333
HERC2	-0.26025
HSD11B2	1.0205
FAM96B	-0.60875
MGC13057	-0.229
BSN	0.4325
CAND1	-0.739666666666667
HCST	2.25175
ACTR10	0.736
OR8D4	0.4155
NASP	-1.4279
COL9A2	0.511666666666667
LYZL1	-1.164
GPC5	-1.8645
TBL3	-1.45433333333333
CENTD2	0.1707
OR5AP2	0.321
TLR1	3.48375
LMO6	-0.8515
ZIC2	-4.131
CPNE5	0.93375
ZMYND15	2.37525
FLJ22374	0.406
CCDC106	-0.57875
PARP16	-0.535
PDIA3	-0.037
C14orf126	0.26275
CECR2	-0.5935
SFRS1	-0.504214285714286
FIGLA	1.1905
DCP1A	0.877166666666667
MGC45800	-0.9395
TEKT1	0.249
C10orf67	-0.187
CLN5	1.503625
NTN2L	0.203
GLE1L	-0.97075
CES2	-0.1856
GNAS	-0.915555555555556
DDX53	-1.4115
TSPAN13	1.937
MRPL52	-0.9116
SPIRE2	-0.431
TAS2R39	0.25675
SCUBE3	-0.13125
UCRC	0.5564
CDKL3	0.12925
KIAA1715	-0.6438
ZNF345	0.74225
RTF1	-0.130625
DHRS7	1.0705
RIPK4	-0.2885
EXOSC2	-1.38066666666667
MS4A2	2.429
FGF17	-0.5595
WDR59	-0.17925
EVI2A	-1.15125
IL17RC	0.360333333333333
HS3ST1	2.49275
ITGB1BP2	-1.6595
RBPJ	-0.310833333333333
GIMAP1	4.6
INE1	-0.7555
ALDH18A1	-1.575625
TPI1	-1.83275
GATA6	1.668
CABP1	-0.486
ZNF484	0.73075
DAPK3	0.3825
GJB1	-1.73483333333333
PIN1	-0.772375
SLC6A15	-3.65425
CNO	-0.06725
RIN2	2.1285
FRRS1	-0.53
CYorf15B	-4.15375
DMRT3	2.10425
ATAD1	0.25025
OTUD4	-0.643333333333333
ATOH8	0.4585
ZSCAN16	0.620875
ASCC1	-0.796
OTUD3	0.938375
MGC33212	-0.769833333333333
YME1L1	-0.354625
RP11-218C14.6	0.3155
PCBP4	0.63775
TNFRSF10A	0.25825
CDH10	-3.13883333333333
KL	3.9285
SCP2	1.07016666666667
C9orf119	0.22275
SON	-0.227166666666667
MAFK	-0.017
SBNO2	0.102
SLC6A6	-0.315083333333333
SC4MOL	-0.71
FAM35B	0.220125
PPP1R9A	1.34425
PDZRN3	0.89675
CXorf20	0.817
C6orf126	0.57225
AVEN	-0.1835
FLJ21075	-2.233
C14orf132	0.1585
PCK2	-0.868125
GUCY2C	-1.7025
BARX2	1.44425
PEX11G	1.3275
DAO	-0.727833333333333
C10orf49	0.052
EDNRA	2.134
PPP2R5A	1.0794
DDX39	-1.73866666666667
SERF1A	-0.24525
ASCIZ	0.1794
FNDC8	-0.3755
PTMS	-0.59475
PHF7	0.27575
PIP4K2B	-0.3111875
HHLA2	0.504
BDH2	1.2907
APOBEC2	-0.09325
PENK	2.46716666666667
SMAD9	-0.6935
MT3	-0.3345
RGL1	1.806625
ATG10	-0.71425
DLGAP4	-0.416666666666667
APPBP2	-0.124
BACE2	0.114285714285714
LOC339344	-0.00533333333333334
ZNF395	-0.0996875
HIST1H2BL	-1.65475
ZNF467	0.37125
SLC25A21	-1.28675
PALM2	-0.487
NSUN5C	-1.036
IL5	-0.0736
CLSTN2	2.17525
ANXA8L2	1.33825
PTGES	0.75675
GDAP1L1	-2.00383333333333
OPRK1	0.0191666666666667
WDR20	0.884
C12orf4	0.72075
NUP88	-0.46575
XRCC6BP1	-0.492
FCGBP	1.09692857142857
LEMD2	0.0085
NOMO1	-1.405
C10orf79	1.88125
ZNF79	0.1392
OCRL	0.3517
HSPA8	-0.866166666666667
DIDO1	-0.490833333333333
PLA2R1	2.33775
COG3	0.527
NGDN	0.1835
CBFA2T2	0.020125
PNOC	-0.41675
PRRG1	0.759916666666667
AGGF1	-0.629142857142857
DPF2	0.61675
YIPF7	0.00650000000000001
TRPV5	-0.49575
ZNF322B	0.384
MED12	-0.899166666666667
CARS	-1.0335
ABCC11	4.1635
C9orf25	0.4385
MYH1	3.164
FRYL	0.0685
AGTRAP	-0.73825
MMP27	0.7645
ZNF432	-0.407
OR8D1	-0.917
OR13D1	0.33275
VWA1	1.43875
STON1	1.59325
IL5RA	0.30625
PERP	1.3521
C10orf107	1.041
TNFSF12	3.46225
FN1	-2.656125
MTR	-0.882333333333333
PHLPPL	0.1085
ZNF425	0.36475
DHFR	-1.71355555555556
PPP1R12A	0.3395
RSPO2	-3.13925
ZNF7	-0.44025
ZNF583	-0.07825
TPMT	-1.03433333333333
GPR132	0.763125
OR2T12	-0.4625
SERTAD2	-0.1564
ATP1A1	0.2099
FRMPD3	0.2565
ZNF672	-0.36825
PLXNB3	-0.340375
EML5	-0.211
FAIM3	-0.246
UBQLN2	-0.25675
SORCS2	-0.1995
PRIM2	-2.2705
ACVR2A	1.25583333333333
YWHAZ	0.138416666666667
PGM2L1	1.77266666666667
GNAO1	-0.0445
RPL10	0.1601
RPS6KA6	-0.7665
PFKL	-1.22566666666667
SH3D19	2.33525
AURKB	-3.43183333333333
ZC3H6	1.512
DISC1	0.242666666666667
FLJ39660	-3.474
TMEM25	1.384375
OSBPL10	0.67175
CLTCL1	-1.262
ALG6	-1.06125
CATSPER4	0.389
LRTM1	0.384
RRAD	4.0755
TIPIN	-2.15325
CARD14	0.429125
RBM9	-0.192666666666667
RASSF4	1.58875
SLC25A18	0.379
C6orf58	0.0171666666666667
IGHD	0.6035
PLA2G6	-0.233
TPT1	1.857875
SEC63	0.4056
CCDC113	0.4478
TDRD10	2.121625
KIAA1666	-1.536
TOR1AIP1	0.0396666666666667
SYTL4	0.8655
SPRR2F	-1.12
CEBPD	4.601
SNTG2	2.613
C20orf77	-0.450833333333333
TAS2R49	-1.042
C6orf173	-2.121
SVEP1	2.2995
PXN	-0.0234285714285714
VIL2	0.499583333333333
C5orf21	1.04316666666667
DIXDC1	0.899
GANAB	-1.2385
PDSS1	-2.0375
NGFR	1.785375
ATP8B4	3.0675
BMP8A	1.317
CCDC132	-0.573916666666667
GNRH1	0.2095
OR10T2	-0.85225
PDGFD	4.50983333333333
OR6W1P	0.4275
HARS	-0.485583333333333
KRT77	-0.3085
AQP8	0.1225
ITGB1	1.0813
ZNF254	-0.3726
PAX1	-0.140833333333333
PSMC4	-1.4746
ANKRD22	3.26525
PSMD8	-0.156166666666667
HTR1E	-0.751
SOX10	0.0924
OR5B2	-0.7365
RABGEF1	-0.294642857142857
MAP1LC3B	-0.419
CYB5R4	0.77025
AGXT2L1	-2.97175
FLJ41603	2.8975
TRAPPC2	0.2755
FNTB	-0.3997
FLJ14107	-0.627333333333333
AURKAIP1	-0.2755
DSE	2.08425
NFKBIZ	2.12216666666667
OSBPL3	-1.2875
LOC130576	1.28425
SLC39A9	0.272666666666667
LOC137886	-0.129833333333333
RHCE	-3.372
ATG7	0.278333333333333
FAM82A	1.76383333333333
FBN3	0.4045
MCFD2	-0.8515
CASP14	0.28
EPS15	1.046
SFRS2B	1.06983333333333
C19orf47	-0.1825
PLAC9	3.82
GPR23	-1.6895
BTNL3	0.111166666666667
RGS8	-0.1905
GNS	0.719875
ENO2	-2.45816666666667
CBX1	-0.6962
PEX26	0.1135
LRP5	-0.452333333333333
ADAMTSL4	-1.91466666666667
ARR3	-0.1585
MAP1A	-1.18775
CD2	3.849
NAV2	0.127125
TMEM69	-0.97525
ATXN7	-0.834666666666667
CHN2	-0.525
ZNF781	0.6245
HAS2	-2.40466666666667
KIAA0241	-1.15883333333333
BIC	1.135
MOBKL2A	-0.2605
CYP2C9	-0.0105
CNOT7	0.0833571428571428
SFRS10	-0.19325
CST11	0.039
FLJ37543	2.482
NKAP	-1.2185
RUNX1T1	4.00975
EAF1	-0.123
IL4I1	3.3865
LRRC61	-0.476666666666667
PSIP1	-1.01533333333333
SPRR4	0.0785
ZFP90	0.14
AP2B1	-0.85
SLC30A7	0.48425
C7orf28A	-0.085
S100B	2.60966666666667
BMP2	0.199125
ESR1	2.90725
ZFPL1	-0.62525
ARHGAP12	1.172
LRRC19	-0.5096
ZNF767	-0.699833333333333
NACA	0.8497
OLIG1	-2.334625
PRF1	1.06575
LST1	3.426
SPATA9	1.20366666666667
CNFN	0.807
CDK4	-1.1201
TCF15	1.46516666666667
PARC	0.47825
PPM2C	2.63775
LOC283345	-0.171
FAM107B	1.4765
DMXL1	0.143125
RBM3	1.187
HTR5A	-1.573
SCFD1	-0.1985
EPHB3	1.708125
ROPN1L	-0.321666666666667
RAMP3	1.795
TSPYL5	2.75745454545455
GAP43	-3.465
PAPD4	0.026375
PDE3A	-2.4575
TNFRSF10C	1.682
JMJD5	0.0751666666666667
RASGEF1A	1.5341
C16orf65	0.5395
HIPK3	1.34116666666667
XYLT2	0.00475
XPOT	-1.60266666666667
GAL3ST1	-0.59075
DHCR7	-1.928
AMIGO3	0.2495
FGFR4	-2.0825
CRAT	0.07525
PPP1R14D	-0.241
TRIM14	-0.3861
TMPRSS11D	-1.037
SLC7A11	-3.65892857142857
OR10H2	0.518
PPM1E	-2.0123
DOCK4	0.759125
FAM127A	0.09275
ENOPH1	-0.70625
SLC5A3	-1.0731
ZNF530	-0.4471
NTS	-6.01125
FRMD4A	1.04
BCL11B	-0.549833333333333
PRM1	0.059
UQCC	-0.9358
S100A16	0.2965
PLS3	-0.31375
WWOX	0.0179285714285715
CCDC23	0.368
GTSE1	-2.966
GP2	1.9855
FLJ32549	-0.153875
CHIT1	4.67975
KLF9	1.148875
RPS24	0.944
MIA	2.45275
FIGN	-0.758
PYROXD1	0.89025
PCSK2	-0.349625
MRPL9	-0.41675
RPL24	0.311125
C12orf32	-1.403375
HIST1H2BE	-1.66525
RGS18	3.655
LFNG	1.649375
RAB4B	-0.932
FBXO25	0.986833333333333
TSPAN31	1.1895
ARL8A	0.498285714285714
C10orf83	-0.5163
OR51B6	0.4345
CNKSR2	0.5845
C1orf156	-0.81775
IBSP	-0.744
GFRA2	1.4458
ALKBH7	0.6226
NEK10	2.64275
VN1R3	0.347166666666667
LOC91948	2.346
CPZ	-1.432
IHPK3	0.0581666666666667
COL8A1	-0.149
RBPJL	0.3835
OR10A4	0.12525
CASP8AP2	-0.345
MMP12	2.6525
OR8B12	0.179
CDCA5	-4.16583333333333
LIX1L	-1.11175
PEX11B	0.464375
GABRA1	0.369166666666667
HABP2	-0.1055
REEP1	0.8095
FBXO15	2.1045
CD68	1.857
WFDC9	-0.67
GHDC	-0.219666666666667
SMARCA1	0.03675
SPAST	-0.337
PLXND1	-0.000333333333333389
MLCK	-3.9085
INTS5	-0.389
BSG	-1.17064285714286
PARP8	1.03316666666667
TEAD4	-1.35516666666667
ZNF498	-0.211
TMEM89	0.366
DTX4	1.20825
TNRC6B	1.3063125
ARMC2	-0.110625
FGFBP1	2.28833333333333
TIMM8A	-1.00733333333333
AJAP1	-1.6064
ZNF608	1.566
SLC25A42	-0.185875
SYP	-0.548166666666667
MMP11	-0.6685
USP40	0.022
C3orf62	-0.0786666666666667
MYO1E	-0.491
LRFN4	-0.82275
XCL1	1.64483333333333
GPR155	1.196375
VPS29	0.342375
CARHSP1	-0.741
ARHGAP20	3.04733333333333
GREM2	0.537
CCDC102B	2.483
ZNF577	1.1515
HDDC2	-0.2805
SHC2	1.5109
NCOA5	0.0413333333333333
INPPL1	-1.1355
CHGB	-2.3142
IHH	-0.375
DDEF2	-0.06575
DIAPH3	-3.67890476190476
BUB3	-1.14183333333333
GGH	-2.12922222222222
VPS35	-0.3285
CNN2	0.120583333333333
ASNA1	-1.17725
WDTC1	0.1825
AMAC1	0.823
HAS3	2.36033333333333
SLC1A6	-1.92933333333333
ZNF563	-0.4725
C1S	3.93325
TCF7L1	2.1085
OR10Z1	0.158
ME2	-0.8728
C6orf151	-0.672625
KPNA4	-0.2424
GLO1	-0.953625
WDR61	-0.114333333333333
CD302	1.9875
SIRT7	-0.9525
C11orf59	0.31275
PKIG	0.187
PPIL3	0.18475
CCDC74B	0.211375
ZNF528	0.82525
EFNA5	1.241
