Hybridization REF	TCGA-E2-A14V-01A-11R-A12D-07
OR4S1	0.41675
RSU1	0.9446
MAD2L1	-0.701555555555556
EIF4A3	-0.731
DLEC1	-1.31883333333333
E4F1	0.4065
CHMP2B	0.8353
CAMSAP1	0.00625
RPS21	-0.3775
ARID5A	-0.11425
UBE2N	0.1497
IGSF8	1.01033333333333
MAGEB6	-2.098
ACAD11	-1.1803
MGC4172	-0.34125
LMO4	1.55325
KLKB1	-0.4565
HP	-0.3025
HDAC3	0.0605
SCHIP1	0.28925
CLCA1	0.724
OLFML2A	0.622
C1orf112	-0.3295
KIF19	0.155916666666667
HAPLN4	-0.2567
CXCR7	1.3565
GOT2	0.0749
RAB38	-2.72575
DCX	3.1515
PPM1H	0.240333333333333
NFYC	0.525
KIN	0.49825
ZNF228	0.5255
PLSCR4	1.75966666666667
HIG2	0.9385
FAM79B	3.386
C21orf86	-1.261
KCNK10	-0.31925
ZNF738	-1.068
FSTL5	0.0353333333333333
OR6A2	0.841
OTOA	0.600333333333333
EXOC1	0.57875
AHRR	-2.08125
PDAP1	-1.34641666666667
C19orf6	-0.08325
ZAN	0.21575
LY6G6E	0.5225
EIF4E2	0.08825
C20orf198	0.55575
ZNF324	0.1435
CYP3A5	-1.66383333333333
ENTPD7	1.69733333333333
MBOAT5	-0.1495
GJB5	-0.18575
TTC13	0.20325
S100Z	-1.57783333333333
KIAA0664	-0.628333333333333
PDGFRB	2.00058333333333
IL17D	-0.9775
OR56B4	-0.0415
RDX	-1.66316666666667
SLC34A3	1.2005
IL28B	-0.411
JUND	1.44125
CHRNB1	-0.377375
CAMK2B	0.06425
FETUB	-1.82975
CXorf23	1.839125
MRTO4	-1.072125
TTC3	-0.1583
NDUFB8	-0.539333333333333
EDG2	-1.361
SEMA3G	-0.618
IL23A	-1.63625
GRHL1	1.8456
LOC441054	-0.4915
WDR65	0.0472857142857143
PSTK	-0.46175
STOML3	1.05833333333333
R3HDM2	-0.0006
C5	-2.999
SLC2A10	2.04433333333333
C3orf22	0.59525
PAQR3	-0.867769230769231
ANKRD26	-1.3685
HCRTR1	0.02
LOC399947	-1.39675
PSD2	-0.51575
TIGD2	0.317833333333333
SCRN1	-0.22025
COQ10A	-1.8835
DDI2	0.334
METTL7B	-0.590333333333333
UCN2	0.90475
FAM92A3	-2.05433333333333
WDR16	1.37225
ZNF511	-0.1545
ZMYM5	-0.816625
POLR3G	-1.13625
ZNF586	-0.02925
C1orf49	0.652333333333333
TANK	0.394
RCAN1	0.0533333333333333
PELI3	1.29216666666667
LIMD2	-0.51225
TMEM189	0.6075
NTN4	1.72125
LOC151300	2.1305
CLEC2A	-3.08
GPR135	-0.52875
DPYSL4	-2.3534
JAK2	-0.7825
TSHZ1	0.601833333333333
TM9SF4	0.28525
ZNF264	0.364666666666667
SIRPG	0.594125
BICD1	-1.53375
HERC6	0.651166666666667
METTL5	-0.864
CASP1	-0.4855
PRRT1	-0.676
PLA2G4C	0.7825
ICA1L	-0.503285714285714
TPTE2	-0.842
OTUD7A	1.18016666666667
AQP11	-2.07575
APOA2	-4.0275
KALRN	0.9253
SECTM1	0.6675
IFNAR1	0.57925
TALDO1	0.125375
RAB11FIP4	-0.397166666666667
EIF5A	-1.013
FAM49A	0.439
NEGR1	-0.198833333333333
YTHDC2	0.369875
EHD2	-0.252125
NCF1	0.8319
SCRT2	1.338
HOXA5	-0.861666666666666
NUP133	0.05325
FGF12	1.359375
SLMO2	0.786625
SNTA1	0.746625
CACNG2	-0.00299999999999992
GCM1	0.700375
ELF1	0.367666666666667
TLR5	3.327
TCFL5	-1.12
RBMY2FP	-1.5055
LOC100125556	0.576
FAM129B	0.52475
MAP3K7IP1	-0.111375
NCK2	0.073
OXA1L	-0.5665
FMO9P	1.826
ZSCAN12	0.157666666666667
PSMD12	-0.674833333333333
HSCB	-0.65975
CLDN10	-2.689
MGC13053	-0.82825
HPCAL4	-0.409666666666667
ASZ1	-0.6705
MEX3D	1.32258333333333
NFAT5	-1.5169
CSPG4LYP1	-0.1695
FBXO3	1.3638
DVL1	-0.8735
CMKLR1	0.543333333333333
TYMS	-2.154
PEF1	0.35975
ZNF750	0.166166666666667
MCM5	-0.7452
MEGF11	-1.10566666666667
KCNK7	-0.133
PTP4A3	0.488
C1QTNF2	-1.9145
OR6S1	0.565
FAM122B	-0.00725
ZNF551	-0.479125
HBQ1	-2.155
GEMIN6	0.19925
ARSK	0.841
RBP7	2.88483333333333
CPNE9	0.00300000000000003
DSC1	1.6125
LOC730112	-0.33575
MAP2K4	0.345
HS3ST5	-1.7715
EPB41L3	-1.43375
TEKT2	2.5395
CDKN2B	-0.12375
ZNF480	-0.21
MAP3K6	0.848
MAP6	0.694166666666667
HN1	-0.00110000000000001
OR2L13	1.06366666666667
SLC16A11	0.43775
FAM96A	-0.779
APOL1	-0.4825
C5orf32	0.8985
RTP1	-1.25566666666667
RNF175	-0.468125
ZBTB41	1.30475
AHCTF1	0.6027
SAE2	0.2641
ITGA2	0.75
MME	0.0351666666666667
CCDC14	-0.75925
MAST4	1.13885714285714
KRT33B	-0.5545
KCTD2	-0.77
WDR26	1.205
MFI2	0.164
NR4A3	-1.158375
ARSA	0.7995
UNKL	-0.4395
SULT6B1	0.0355
CCNA2	-1.1905
SOX15	-1.0345
PPAPDC1B	-0.188666666666667
C19orf44	0.8155
MCAT	0.929916666666667
ARID1B	0.235375
OR52N1	-0.037
C12orf48	-0.44225
MAGI1	-0.08475
NIPA2	-0.1585
GBX2	-2.61125
RSHL3	1.813125
RAVER1	0.484333333333333
C15orf17	-1.05275
SLC30A2	1.399
ZNF518	0.2565
PCYT1B	-1.901
C10orf114	-1.50275
EIF3H	0.25325
SLC25A39	-0.914833333333333
KIF1B	-0.343875
AMOTL2	0.82375
C6orf120	0.3845
PSRC1	-1.231
PLA2G10	3.9435
KIF5C	0.279285714285714
MRPL37	-0.928
C17orf62	-0.389333333333333
C9orf135	-1.86133333333333
DUSP10	2.2641
CLCNKB	0.4825
PSMA5	-0.372
C8orf53	0.15825
AMPD3	0.653166666666667
PIAS1	-0.55725
ADCYAP1R1	-0.0595
GYLTL1B	0.2475
CDH20	0.503
FBXO7	-0.70825
TMEM134	2.414
FLJ14213	-0.306
ZNF3	-0.8275
LRRFIP1	0.885375
CNOT2	0.543583333333333
ABI3	1.41325
ALDH5A1	-1.49466666666667
HNT	2.563
SERPINA4	-3.129
TK2	0.0310833333333333
STMN1	-0.485333333333333
GUCA2A	0.1348
GALNT10	1.41285714285714
DPP6	-1.25410526315789
C9orf93	0.178625
PRELID2	-0.02075
STK39	0.4835
SFTPA1	-1.036
CKS2	-0.673555555555555
RHO	0.290714285714286
C20orf135	0.426
XKR3	-2.237
CR1	0.510142857142857
RPS6KA2	-0.554142857142857
C20orf112	1.00525
MRPL22	0.01275
C4orf23	-0.1755
GADD45B	1.71675
KLHDC1	0.0415
C2orf48	-1.492
ZNF287	0.614
DAAM2	-1.6955
DPPA2	-4.0724
TCTN3	0.4315
DNAJB11	1.036875
FPR1	3.064
DEFB4	0.3375
PTCD2	-0.2428
SMOC2	3.82833333333333
CABP7	0.9675
SERPINB11	0.307
MAGEF1	0.099
NDE1	0.552666666666667
ITGA10	0.049
FSHB	-0.292
ANXA2	0.881375
HORMAD2	0.04875
HLCS	0.261
MCF2L	1.41458333333333
FH	0.318625
TBC1D24	0.7565
KIAA1505	0.20325
LGALS2	-0.953
CNBD1	-1.116
SYNPO2L	0.1115
PTPN23	-0.0402142857142857
C1orf183	-1.19916666666667
MAGEA8	-3.2725
DGCR8	-1.075
GSR	0.28275
PAQR7	0.1125
ZNF676	-0.32225
CACNA1C	-0.3515
SP7	0.256
PDCD6	-0.44025
NRN1L	-1.35
BRI3BP	-0.205333333333333
KIAA1183	0.32725
ASB4	0.49825
CCL23	1.0732
OBSL1	-0.371
SLC12A7	0.492166666666667
KIAA0240	1.000375
CD1B	-3.05966666666667
FCGR2A	0.60825
MDC1	-0.93275
HTR1A	0.617833333333333
OCEL1	0.88625
ATP11B	-0.128
FBXO34	0.182666666666667
PCDH12	3.266
RPE	-0.26525
C17orf74	0.3495
CSDC2	0.675333333333333
PET112L	0.37275
TMBIM1	0.352875
P2RXL1	-0.17025
TCHP	-0.69975
TRMT1	-1.178
F2RL2	1.21075
LRRC32	2.872
IMPG2	0.666
BGLAP	0.1105
LOC493869	-0.7985
MRAS	0.76875
SLC35F5	0.65975
CBWD1	0.734
AXL	-1.839625
ATP2C2	2.341
TELO2	-0.598
PNPLA3	-4.67725
PCDHB14	1.662
CD276	0.7225
KRT80	-0.322
DUSP28	-0.411
CSNK1E	-0.179416666666667
SRP14	0.3175
KCNQ4	0.174
KRT72	0.4782
CCDC117	0.68325
C6orf89	-0.348833333333333
TUBB2B	-2.99983333333333
RTN4IP1	2.314
CR1L	-3.9868
CEND1	0.6845
C12orf41	-0.405
RNF31	-0.0755
UBN1	0.108333333333333
C17orf32	1.775
SLC5A7	-0.164
GPR92	0.2525
ESAM	2.0979
CTNNA1	1.13275
HRBL	-0.0548
CBX4	-0.38875
TMEM182	0.012
SH3TC2	-1.21716666666667
IL10	0.662166666666667
PXMP4	2.317
RNF167	-0.356
PAK7	1.9465
ETV3	-0.161
ATPIF1	-1.83116666666667
LOC554207	-1.94283333333333
OR8H1	0.1735
WDFY3	0.91275
DPM1	0.27025
GPSM1	-0.277
WDR92	0.0951
LRP1	0.503166666666667
ANKH	-0.679125
THUMPD3	-1.1745
POLR1B	-0.442
OLFM4	4.74183333333333
RAD9B	1.27475
TSPY2	-4.274
PAX6	-1.7826
SCG2	-2.71825
SLC17A6	0.22825
FMO3	1.638625
PADI4	0.035
TUBB4	-0.345
NLK	0.61875
POU4F3	-0.2205
SDF4	-0.50075
ITGBL1	1.79333333333333
NETO1	-1.7325
TAP2	-0.395625
ABBA-1	0.0336666666666667
GNAI1	-1.62325
VPS4B	1.0105
NOPE	-0.2088
GALNT6	2.70933333333333
SESN1	3.8895
GBE1	-2.14366666666667
CLASP1	-0.05625
RASGEF1B	0.745125
ACOT11	-0.0895714285714286
AFAP1	1.03225
OR2H2	0.425
DPY19L2P1	-1.952
DZIP1	-2.01075
SEC22C	-0.60825
GPR161	0.0541666666666667
RNF146	0.14525
WDR74	0.1515
GALP	-1.186
PURA	0.27775
DNPEP	0.195083333333333
RP11-78J21.1	-0.53175
ERBB2	4.695125
FANCM	-0.927666666666667
NEO1	-0.155333333333333
DDX3Y	-4.9243
RPS3A	0.584625
MXRA7	-0.721785714285714
LGALS3	-1.28583333333333
GLT8D1	-0.603
CFL2	-1.6435
UPB1	0.19125
NAP1L5	0.045125
CLDN14	1.46425
DHX38	-0.8575
BTBD1	-0.3505
TARS2	-0.307333333333333
ABCF1	0.517
FCF1	0.575166666666667
LRRC49	-0.22225
GUCY1B2	0.834
C1orf177	-0.190166666666667
SMARCA4	-0.495714285714286
LRP8	-3.81016666666667
TAGLN3	-0.8525
MRPL14	-0.49775
TTRAP	-0.37975
ZDHHC20	1.09725
NFE2L3	-1.3065
KIAA1377	0.595125
PALMD	0.00750000000000001
TMEM43	-0.23375
TTL	-1.283375
STAT5B	-1.23333333333333
SSB	-0.528875
OR10H5	1.3305
SLC22A13	-2.377
AKAP3	-1.159
TIMM23	0.555
OAS2	1.23927272727273
KIAA0423	0.439
TRIM11	1.0775
GLIS3	1.54975
TMEM50B	0.438
ARHGEF4	-1.42928571428571
DEGS1	-0.28
TBL1XR1	1.08303333333333
G6PD	-1.24525
SP140	-0.4528
MUC17	0.0132142857142857
NUDC	-0.2382
DNAJC5B	1.69066666666667
SCARA3	-0.636
CPA3	6.83933333333333
BCAT2	0.230625
MFN1	0.1255
NRG3	0.8685
SNX11	0.288
PLEKHH1	-1.42516666666667
GPR177	-0.529333333333333
HCFC2	0.23275
TCAP	2.07
MOCOS	-0.89775
C14orf93	-0.3875
PRDM10	-0.476833333333333
SLC16A4	0.149666666666667
SRGAP1	-0.327166666666667
VIP	0.74225
DUSP27	-0.0108333333333333
LILRA1	-0.2226
MC2R	0.8345
MGC24103	-1.302
MBTD1	-1.1535
FUT11	-0.209166666666667
USP33	-0.0144
C15orf39	-0.4025
MAP3K12	-0.2425
PAAF1	0.564
BARHL1	-0.43
FLJ16165	0.197
PIWIL2	-3.27725
SYNE1	-0.110083333333333
CMTM4	0.00462499999999999
TSPYL1	0.6974
GUF1	-0.058
TMEM157	0.96
WDR44	0.54725
HIST1H3C	-0.374
DKFZp666G057	0.8465
RNPEP	0.274
GAS2L2	0.6995
ADH4	-5.1735
GRPR	2.68916666666667
FBXL17	1.2775
ZBTB10	0.815916666666667
Gcom1	0.172444444444444
HTRA1	2.1201
ZNF585A	0.353166666666667
SLC26A2	-0.271071428571429
OTOP3	0.225166666666667
WISP1	2.30877777777778
ATP2B4	-0.7055
FLJ10769	0.56125
CRAMP1L	-0.35125
CHST12	-0.02675
RAB22A	1.28375
TARDBP	0.0435
STAU1	0.68
CRB3	2.63
MIG7	-1.57975
CHMP1A	-0.0705
ZNF160	0.25975
B3GALT6	-0.00375
BARX1	-1.63366666666667
C6orf167	-1.5221875
NXNL1	0.4145
DHX29	1.004375
HADHB	-0.2805
PLXNB2	0.8195
ILDR1	-1.353
SLC15A3	2.206
GAS2	-3.91533333333333
C20orf69	-0.109
NUMB	-0.19525
TNIP1	-0.00375000000000001
MESP1	1.134
PSKH1	-0.44325
NSFL1C	0.38825
RHOG	0.37725
HEY1	-1.40966666666667
KNG1	-1.787
ITGAX	1.3164
LIN9	0.2105
CANT1	0.68825
XRN1	-0.265571428571429
CCDC96	1.7654
HEATR6	-0.6615
GNG7	-0.57225
RUNX2	1.59775
SOX1	1.43
FCRL5	0.0779
ZNF99	0.24925
FAM9A	-0.572
SNX22	0.973333333333333
MBNL3	-3.2515
ODC1	-3.2073
ADORA2B	-1.64416666666667
NR2F6	1.00325
ZFYVE16	0.535555555555556
SYNJ2BP	0.3196
POLE	-0.829875
E2F2	-0.8395
THRA	1.88333333333333
PTGES2	-0.7255
HIP1R	0.859666666666667
TMUB1	-0.193333333333333
ENO3	-2.19
RSPH10B	-0.4385
CXorf39	1.512875
IRGC	0.6335
GPR109B	-0.1395
FLJ13305	-0.5955
LCE3A	0.109
TNFRSF18	-1.1965
DET1	0.283
TRPM3	-0.196909090909091
C16orf79	-1.396
FECH	-0.370333333333333
RAP2A	0.417333333333333
CRIP1	2.46916666666667
AZIN1	0.366875
SLC7A7	2.6485
IL10RA	-0.0594
TMEM64	-4.1275
CDC42EP4	0.1262
C16orf58	0.0691
ARG2	-2.3255
POU5F1P4	-4.62875
FAM62B	0.31725
DNAH8	-2.9246
ASH2L	-0.690875
TSLP	-2.76016666666667
CNTNAP5	-0.9254
TMEM16C	6.37825
IFNA14	-0.316
SLC1A3	-0.25225
CABYR	0.7685
BCL7B	-0.065
NUDT13	-1.60983333333333
C13orf28	-0.935
C1orf53	-0.595
ARL6IP4	0.3814
RPL35A	0.08525
EMR3	0.31875
RAB40C	0.83225
SLC41A1	0.568666666666667
LRCH1	-0.3715
LY6G5B	-0.448
FAM124A	-0.185714285714286
MGC10981	-3.9975
CLIP3	0.2281
MAP4K2	-0.3995
CHIC1	0.52625
SULF1	3.11766666666667
C20orf30	0.198071428571429
PRDM5	-1.5785
ELOVL1	0.186
C11orf48	-0.006375
SLC39A10	0.709
KCNV1	0.19575
ACP1	-0.973
ZMYM2	-0.68875
B3GNT6	0.365333333333333
C9orf69	0.029
C2orf15	1.5905
C20orf166	0.8545
HSP90AA6P	-0.027
EDG7	-0.808
NEURL	-0.673625
LPL	-0.4075
CLEC2D	0.122428571428571
GRRP1	1.07483333333333
CD8B	-3.2674
HIST1H3D	-0.3915
SLC6A12	-0.199125
FAM27L	-0.115
CD84	1.1835
RASA1	-0.1455
PHKG1	-1.282
MAGEA11	-1.016
IMPA1	-0.5436
NPM3	-1.21875
RARRES1	3.028
SH3BP1	0.177375
B3GNTL1	-0.767
ARPC5L	0.0448333333333333
KLHL26	0.22325
SIM2	-2.53533333333333
GJC1	0.6895
C20orf194	0.12725
EXO1	-0.85025
SLC2A2	-3.41775
LOC285074	-0.402
LRG1	1.663
KIRREL	-0.3785
PIK3R1	1.61335714285714
C4orf34	0.958
MAF	-1.92033333333333
ADCY4	3.30583333333333
ZMIZ2	0.8177
SLC46A3	0.912833333333333
STAMBP	-0.1875
CCDC16	0.05275
MS4A12	0.564
TCF20	0.49475
LRRC46	2.00725
C20orf152	0.770333333333333
MRPS6	-0.481
ABCB11	1.4015
KCNC2	0.3744
CDH19	-2.5884
C9orf123	-0.487666666666667
SSH3	2.963125
LDLRAD1	-1.40625
CCBE1	-1.30675
ZNF135	1.176125
TAAR1	-0.6305
WFDC12	-0.3385
CCDC42	-1.36783333333333
FLJ12529	-0.8835
PER1	-0.7365
TIMM50	-0.141833333333333
SMARCAD1	-0.138833333333333
FAM26C	0.47
TP53TG3	-0.3865
SH3RF1	2.5151
LMCD1	1.93975
GPR63	-0.108
FLJ21986	-3.165
AIFM3	0.2185
MICAL1	2.29916666666667
BLZF1	1.05983333333333
IQCA	2.844
PCDHGC3	-0.5305
SAC	0.92625
BCL6B	1.90316666666667
DDO	0.4185
MARCO	2.4455
DCHS1	1.477
C1orf170	-1.15633333333333
CD200R1	-0.0655
C22orf15	-0.274
SEPT11	0.304
ADNP	0.01725
UST	-1.5337
C13orf34	-0.432833333333333
RFFL	0.0147142857142857
APBA3	-0.2555
C2orf60	-0.465875
CUTL1	-0.1599
PMS1	-0.771714285714286
ZNF689	0.0035
EIF3E	-0.634666666666667
IL9	-0.22
RPL31	-0.219625
LY9	0.0413333333333333
ATP2B3	0.1175
KDELR2	0.881958333333333
TFCP2	0.2295
NLRP12	-0.140625
FLJ45422	-1.05425
TLE4	-1.3956
ZNF570	-0.0415
FLJ43806	-0.538
TLK2	-0.5825
CIR	0.7065
MARS2	-0.5965
COL24A1	0.26625
SDF2L1	-0.6345
HIBADH	0.508666666666667
IGFBP3	-2.452
C12orf23	0.62075
PSPC1	0.0515
C20orf43	0.41975
TRAV20	0.9075
ARHGAP24	0.193125
KIAA1975	-0.18175
C1QA	3.4568
DNTT	-4.99433333333333
C10orf6	0.49075
C11orf41	-0.124375
HNRPF	1.066125
COL11A1	6.33783333333333
UBAP2	-0.5375
CDKN2AIPNL	-1.375
C20orf174	2.58675
SPRED2	-0.0640000000000001
PLA2G12A	-0.0723333333333333
ICEBERG	-1.8058
SCN10A	0.461
C11orf65	-0.40675
GBP5	3.58025
PITPNC1	4.03516666666667
POU3F3	1.302
NCOA7	0.000624999999999973
LIN7C	0.5186
LOC348840	-5.1485
NKX2-2	-3.501
ANKRD13D	1.277375
LOC123688	-0.01825
FUT2	2.62833333333333
TAAR8	0.7145
FZD4	-0.73125
PNMA3	-1.09816666666667
OR4L1	0.3235
WIT1	-2.642
EXOC3L	1.84675
ATPBD4	0.3075
KRBA1	-0.16825
UBXD6	-0.4015
HOXB7	0.150142857142857
C7orf23	-0.992
UNQ338	2.442
STAB2	-0.65175
CDC20B	1.9205
IRF9	1.603
CENTG1	0.175
TNPO2	-0.88625
MCPH1	0.027125
BMS1P5	-1.42975
SLC26A7	-0.0462499999999999
HIST1H3J	0.617
C9orf3	0.1377
LBH	1.11325
MYO1D	0.16375
PTDSS2	-0.02325
NFU1	0.031
DEPDC4	-1.352
WNT7B	2.0695
GLP2R	0.1784
SETD4	-0.4119
DYNLT3	0.2735
FKBP11	-2.29366666666667
SESTD1	0.3025
FLII	-0.1275
RPS16	0.1844
CHPF	-0.00466666666666667
CSNK2A1	0.513333333333333
SUMO1P1	0.56975
FKBP6	-0.273
ZNF214	-1.71233333333333
TWIST1	0.772666666666667
DDX56	-0.443166666666667
TRAM1L1	2.063
EPO	1.88066666666667
MRPS18B	-0.72175
ZNF682	0.169333333333333
RPL14	-0.661166666666667
MAFF	-0.5685
LOC51136	0.869875
LY96	-0.8625
DDX20	-0.53775
ABTB1	1.0785
ARL5A	0.3168
CCT6A	-0.4345
HEPACAM	-2.331
EHHADH	0.622666666666667
RBAK	-0.045
CGB1	0.16825
ITGB5	0.4895
YIPF3	-0.21275
FKBP2	-1.104
NR1D1	1.2753
TMEM110	-0.0555
NEK2	1.01266666666667
PRAMEF8	-3.4715
C20orf52	-0.302
PCDHGA3	-0.128
VWA3B	0.9165
NDUFA5	0.09775
THAP9	-0.0965
FLVCR2	-0.546666666666667
AP1S1	-0.704
SMAD6	-0.4715
SAV1	1.00475
SAT1	0.93575
ZNF251	0.158875
ADAMTS7	0.5561
RPP38	-0.00125
C1orf211	0.394
YPEL2	2.5037
RBMS1	0.13575
ZNF445	-1.05783333333333
NRXN2	0.4255
PGBD4	-0.600375
UGT2B28	-2.995
WBSCR16	-0.7212
NLRC3	-1.083875
ASTL	0.475
ST6GALNAC1	-2.88075
ZADH2	-0.468375
MLLT4	-0.0554166666666666
ARL6	-0.161166666666667
MEF2C	-0.6655
CBFA2T3	-3.458
AFF3	1.04221428571429
COG7	-0.0301666666666667
MYB	-1.06833333333333
PLXNA3	0.156
XRCC2	-0.8905
MMS19	-0.4135
ST8SIA5	-0.727714285714286
CHPT1	-0.363166666666667
KIAA1712	0.154875
OR6X1	-0.0405
ACTR3	0.444375
UGCG	1.269
OR4P4	0.4895
ZAP70	-3.24475
LPP	1.329625
ZNF485	-0.0215
PTPRCAP	-0.103
IL12RB1	-0.38675
ATRX	0.1947
CHST8	-0.312
C14orf109	-0.54525
ARV1	-0.15575
NMB	0.157714285714286
COX5A	-0.923
EIF6	-0.1535
MPPED2	-1.87533333333333
SEMG1	-1.776
CHRDL1	-0.846
TRAF3IP2	3.54175
WNK2	0.14575
LILRA4	0.788666666666667
LAMA2	3.777
PXT1	0.4955
RLBP1	-4.0855
CD300C	-0.301
SLTM	0.067
FLJ10404	0.0561875
APOBEC3D	-0.831166666666667
RENBP	0.00366666666666668
ATXN7L1	-0.079375
NID1	-0.12925
TUBGCP3	-0.218875
ITIH5	0.603888888888889
CCDC110	2.09925
C8A	-2.66825
MGC87042	-1.49
HOXC13	1.7835
TFDP2	-0.984
HCP5	0.634
POLI	0.164
UCN	0.118666666666667
ZNF764	0.456166666666667
C8orf45	1.9865
FHL3	-0.753
SPATA5L1	-0.637
MMRN2	2.60783333333333
NDST1	0.626833333333333
COL20A1	-0.541166666666667
ZNF248	-1.32516666666667
PELP1	-0.520166666666667
MBL2	-2.56083333333333
RNF41	0.043875
C5orf24	0.046
THOC5	-1.178625
SERINC3	0.78275
RP11-151A6.2	0.478
CDCP2	-0.129
HIST1H2AA	0.45625
C11orf75	-0.154833333333333
FKBP7	-0.5485
DDOST	-0.66275
GPNMB	0.662333333333333
TTF2	-1.13716666666667
KCNT1	0.210166666666667
SLC39A14	-1.31075
NGRN	0.1396
GPR137B	1.912
MECP2	-0.441125
PSMA1	-0.1235
C16orf73	-5.19325
TMEM60	-0.069
CSN3	-0.796
NOS1	0.0336666666666667
RAB7L1	0.136166666666667
YBX2	1.265
KIAA1166	-0.8055
FUBP3	1.135
ABCG1	1.8095
ACACA	-0.52225
ARL11	1.4617
ATOH1	-0.785
ODF1	0.163
CREB3L3	-2.18983333333333
TMEM127	1.12257142857143
DSCAML1	-0.27525
PLN	2.41116666666667
LYPLA1	0.731833333333333
PRDM9	-1.5825
SASP	-0.17625
PLUNC	0.493833333333333
INTU	-0.171
HISPPD1	-0.39925
LNPEP	-0.2985
YARS2	-0.537166666666667
APCDD1L	-1.59
ZCCHC4	-0.6809
FBXO22	-0.0113333333333333
TTLL13	0.0565
ZNF669	0.264333333333333
PTGDR	2.2125
DDX27	0.665
KIAA0409	0.0746666666666667
GJB6	0.1925
ASB8	0.66175
PLP2	0.214666666666667
MEPE	1.75825
OR10J5	-2.3365
KRT222P	4.05075
COQ7	0.7185
C1orf101	0.409
RERG	2.2021
CHMP5	1.256125
THAP11	-0.1555
ZNF43	0.251333333333333
ZRANB3	-1.40233333333333
KRT13	0.77675
MRPL19	-0.290625
RBBP9	0.247125
SPATA17	1.42957142857143
BXDC5	0.0668333333333334
PAFAH1B1	-0.7485
MAGEE1	0.889
OSTF1	0.4195
KIAA0323	-0.54775
TXNDC13	0.0485
CNTN4	1.60575
LCE1B	0.542
UNQ501	0.5935
ZNF154	-0.0845
C3orf64	-0.24325
SYT5	0.0222
PON1	-0.0571666666666666
FLJ10357	-0.522625
ATP4A	-2.132
GNPDA1	-0.714833333333333
MGAT1	0.255666666666667
C14orf121	0.3405
SLC35B2	-0.24075
MIER3	0.517666666666667
CHEK1	-2.146375
ZNF8	0.100166666666667
TXNDC1	0.567833333333333
CKB	-0.8518
RTN3	1.55807142857143
FZD2	-0.956833333333333
PART1	-0.863428571428571
PSMB6	-0.75025
PCDHB8	1.6495
PHC3	0.2024
PPP1R8	-0.389166666666667
NOVA2	1.44316666666667
TNFRSF11B	-4.25525
GOLPH3	1.18616666666667
UBLCP1	-0.63
SUHW3	-0.427
TTLL1	1.2085
OPN4	0.312
OR13G1	0.8845
ZPBP2	-1.22125
HSD17B11	-0.789125
C9orf50	-0.482
DHDDS	-0.175642857142857
CTSW	0.4427
NEFM	-1.587
MRPL28	0.2085
SYN1	0.745666666666667
PIGV	-0.571
ZIM2	-1.35475
APBB1	0.7805
SND1	-0.36225
C1orf123	-0.898166666666667
CHD3	-1.29775
BHLHB8	0.35825
RNASE2	-1.75466666666667
BCAP31	0.404125
SLC25A44	0.634666666666667
CHD6	0.1596
PIB5PA	2.24584615384615
SELS	0.34975
LOC541471	-0.51575
FAT2	1.4365
ZNF81	0.031
OR4C16	0.6135
FLJ10081	-0.8618
LRRC4	-0.0639999999999999
CS	-0.206833333333333
N4BP2	-0.428375
IGFBP7	0.6535
ZNF318	0.20325
NDNL2	0.10325
ZNF609	-0.041625
SIRT4	0.19725
EXOSC10	-0.47825
ECE2	0.053
OVGP1	0.218
GTPBP3	-0.2225
PACS2	-0.1571
C19orf36	-0.459666666666667
ARL4C	-0.569875
ATG4B	-0.459375
UBQLNL	-0.5205
RHOXF2B	-4.1615
PLEKHG2	-0.645
GALR1	-3.384
AQP4	-0.0444
HDAC7A	-0.193
DCUN1D3	-0.05725
OR8A1	-0.5605
CCRN4L	2.314
CBR4	0.492166666666667
KIFC1	-0.858
SLC7A14	-1.7515
LHX5	null
TRPC7	-0.274
LPXN	-1.49725
SERPINA1	-2.5845
RPS13	-0.3842
BPIL3	0.366
PRKAA1	-2.32625
FADS2	0.8417
ENAH	1.4326875
PRO1768	-1.586
APBA2BP	0.10925
LIPH	2.604
C3orf33	-0.48125
RCC2	0.0983571428571429
ALDH1A2	-3.5328
RNF103	1.45925
AHCY	-0.949875
ALG12	0.5185
CCL17	2.072
ZNF543	1.3105
ESRRG	1.2386
CNGA1	-0.177
RDH5	-1.40116666666667
OTX1	-0.5269
PTGFR	-2.44333333333333
CDR2	-0.02
SELE	3.29525
NLGN2	-1.11216666666667
EXOSC9	-0.81
ZNF566	0.455166666666667
KLRC2	-5.003
GPR12	0.613
KIAA0196	0.46175
PDRG1	0.38275
SSR3	-0.0515
MSI1	-0.219
CST9	-0.8945
CC2D1A	0.371125
PLAGL1	-0.793444444444444
ZNF778	-0.2125
RNF2	0.2135
KLF6	1.6075
THBD	-0.0015
tcag7.1314	-0.242
NR5A1	-0.423833333333333
ABCD2	-1.526
DNAJC7	-2.34475
CLEC4C	0.4495
TM2D3	0.3435
CCDC4	-1.13
PLAC2	0.71875
DCD	0.3025
FAAH	1.569875
POLA1	0.0778333333333334
TM7SF2	-0.650875
FLJ39822	-1.63616666666667
FLOT2	1.213125
MAP4K1	-1.07033333333333
SRP68	-0.143875
C21orf74	0.234
ARPC5	0.8345
LOC126075	0.7105
HECW2	-0.210857142857143
ZDHHC4	0.1085
