Hybridization REF	TCGA-BH-A18S-01A-11R-A12D-07
ORAI2	-0.724625
BRUNOL6	0.0771
OR4K5	0.0115
CDC123	-0.467
MSLN	-2.35216666666667
WWTR1	-0.474333333333333
ZNF700	-0.216166666666667
COBL	0.691
PPP1R16B	-0.506
GAS7	-0.8017
MDN1	-1.667125
HAAO	-0.2025
C9orf68	2.93375
TNFAIP2	0.59575
FOXN1	0.3615
hCG_2033311	-0.459333333333333
ATP6V0D2	0.8513
RPL41	0.111875
SLC38A1	0.295625
ARHGAP6	-1.40433333333333
ADAD2	-0.3785
PHF20L1	-0.78375
MCM3AP	-0.129
ST3GAL3	-0.676333333333333
SNX1	0.890166666666667
ELF5	-0.2235
PARP3	0.58475
RBM8A	-0.0408125
LINGO4	0.3895
ITGA9	0.878833333333333
ZFR	0.007
ACSL6	0.21225
FLJ20699	0.1875
DAOA	0.25
FABP4	3.188
KCNB1	-1.0475
CANX	0.4568
SLC25A28	0.521833333333333
ADIPOR2	0.2155
ECHDC2	1.842375
SMA4	-0.27025
FRZB	3.10825
PABPC1	-0.8545
DMRTB1	-0.211285714285714
APOBEC3G	0.7845
CATSPER2	-1.3525
CUEDC1	0.953666666666667
STARD9	-2.170375
CLDN8	4.046375
LOC23117	-2.02045454545455
E2F6	-0.571833333333333
TMEM126B	-0.627166666666667
DPY19L4	0.10575
GIMAP5	2.98716666666667
NDUFA9	-0.542166666666667
FAM77C	1.1925
CTPS2	1.1875
LOC51035	0.136125
WDSOF1	-0.64275
EGLN3	-1.65
PITX3	0.341666666666667
OR52E8	0.869
GRM4	2.8535
KLK1	-3.2745
GPM6B	-3.791875
RRAGD	0.128166666666667
PAGE5	-3.44225
UCHL5	-0.527333333333333
ULK3	-0.621166666666667
AIM2	0.414333333333333
PNO1	-0.497
OR2F2	0.1545
GNAT2	-0.4615
SIX1	-3.3425
ST13	0.567
ZBTB44	0.98125
TIMP2	-1.17275
ZMAT4	-3.10925
GTF2IRD1	-0.248166666666667
ZNF19	1.91783333333333
ZNF714	-0.50925
RSC1A1	0.67175
C9orf80	-0.02425
PSMA8	-0.159333333333333
TMEM141	1.06825
COX4I1	-0.0337857142857143
CTAGE1	0.685
DTWD1	-0.496
HSD11B1	-0.3365
KRT6B	-1.356375
ARID4B	1.498125
LHFPL3	0.07075
WWP2	0.54125
ZNF326	-0.151166666666667
RGPD1	-0.502
CTSH	1.5415
FASTKD1	-0.801125
PAF1	0.854
TTC9C	-0.4675
IFT57	0.2324
PRSS36	1.4015
IL20RB	-2.588
ZNF592	-0.046
DCTD	0.2741
CFP	0.26725
MFNG	-0.897125
JMJD2B	1.232
ALDH3B1	-1.005875
THSD4	1.8645
KCNJ5	2.69716666666667
LMNA	0.314166666666667
TBCD	0.30225
ZNF250	-0.243833333333333
CASQ2	1.417
PEG10	-5.05758333333333
PRAME	-6.1278
NP	-0.674125
TRIM59	-0.335666666666667
ZNF12	0.126375
XTP3TPA	0.037
SIGLEC7	0.1729
PANK4	-0.20475
FAM70A	-1.46316666666667
SNED1	-0.037
HIP1	-0.0796
RAET1E	-0.535333333333333
AMAC1L2	-1.5265
AHNAK2	-0.974833333333333
TOE1	-1.215
RECQL4	-3.14525
SPRYD3	0.92825
DPAGT1	0.142
MAGED2	2.8464
ANKRD55	-0.4805
TRPS1	4.7345
DOK7	1.545
TFPI2	-2.2385
GTF2H3	-0.498
CYP4F11	-0.906375
LHX2	-5.16166666666667
ATG16L1	1.0605
ASB12	0.8075
C1orf116	3.093
NF2	-0.74655
POM121	-1.0269
PHYHD1	2.684
TXNDC17	-0.711333333333333
DKFZp779O175	-0.1735
NUP62	-0.301857142857143
MYO18B	0.181333333333333
PRAMEF1	0.2695
TCBA1	0.22225
TMEM168	0.8635
FJX1	-0.28
CLCF1	0.176
SEPN1	0.409
IGSF2	-0.0565
NUDCD1	-1.3165
TFF3	3.87333333333333
NDFIP1	1.37764285714286
CHCHD4	0.01525
TNR	0.4095
CUTA	0.541333333333333
USP44	-3.74075
DPP10	0.114833333333333
IWS1	-0.0878333333333333
PCGF1	0.40075
SULT1C4	0.3155
NTF5	0.916
PTPN13	0.94675
SSTR5	3.629
SFRP1	-4.88575
IDH3B	-0.874625
SUOX	1.6935
TMCO5	-0.34925
GOLT1B	-0.62975
MIB1	0.114571428571429
PCDHGB1	0.2335
SUSD1	-0.00349999999999999
ICAM5	-3.37233333333333
PAPOLB	0.278
URM1	-0.3973
TMEM106B	0.133833333333333
LRIG2	-0.40725
SLC27A5	-1.05875
CLIC6	-0.7011
ZNF420	1.53483333333333
SCN9A	-1.7351
KIAA1909	0.9405
ELMOD1	-1.49675
PRKAG1	0.58125
FAM64A	-3.64877777777778
EEF1G	-0.7477
SMAD5	0.44075
INCENP	-2.7265
WASF2	-2.0055
GARS	-1.4137
CDK10	-0.7106
HLX	0.0503333333333333
MDM4	0.417375
ZNRF1	-0.814142857142857
HHATL	-1.34683333333333
FAM21C	0.909
HIST2H3C	0.646
PFDN2	0.7635
ZNF200	-0.60925
NDN	-2.20825
HBA2	-2.88066666666667
FBLN5	1.037125
PUM1	-0.025
TNNT1	-4.4205
C19orf59	-0.894833333333333
HNRPH2	1.441
RAB7A	0.333666666666667
PMS2	-0.147625
BIRC3	-1.476
NRSN2	0.598625
OR52K2	0.495666666666667
SPOCK1	-1.69521428571429
H2AFY	0.22475
RXRB	-0.2975
ZNF638	0.374666666666667
ANKRD45	-0.0505
ACTN4	-0.498833333333333
FXC1	0.989
EIF2B5	0.084
VPS33A	-0.03225
PINK1	0.58575
FAM106A	-0.0385
SKIP	0.507
GAPDHS	0.29925
MUM1L1	-0.06825
PSTPIP1	0.452
CNTNAP1	-2.0173
CYP26A1	-1.83425
APOL2	0.4423
TACC2	0.68875
COX7A2L	0.476785714285714
HSD17B1	1.842125
ARRB2	-0.26625
SLC7A6	-0.8662
HSD17B10	-0.154
RBJ	0.38525
NUP155	-1.77025
MRPL10	0.025
CYCS	-1.96091666666667
CCDC46	-0.313166666666667
TECTA	0.526
GNAL	-0.739
LPO	0.476
PEBP4	2.9235
DDX11	-1.79725
C18orf12	-0.002
TAF9B	-0.34925
IMP4	0.3775
RPA4	-2.26483333333333
NDUFS1	-0.5995
UPK1A	-0.725
ARRDC2	0.0946666666666667
C18orf20	-0.6965
AES	0.728714285714286
CD2BP2	0.794166666666667
C16orf54	-0.466
UGT2B17	-2.801
FGFR1	-0.592181818181818
CEACAM6	1.2131
CHRM5	-0.34475
CERK	-0.305625
AP3S2	0.198
ANKS4B	-1.3025
CLCNKA	0.135833333333333
ZNF208	0.590833333333333
HLA-DRB5	3.871
CARKL	-1.38075
GOT1	-0.261333333333333
CASP6	1.743
HOXA1	-1.201
RCL1	-0.2415
ZNF181	1.23866666666667
RAB40B	1.9455
MRPL38	0.648125
LRRN2	2.247
C3orf25	1.6415
OR5D14	-0.1535
OR10AG1	0.8635
BET1L	1.116
FRY	2.76525
AK3L1	-0.8265
CSF3R	1.11083333333333
POLR3K	-0.4325
ATG2B	0.814
EPS8	-1.612
DARS	-0.069
C10orf56	-0.683666666666667
DAD1	0.8925
RIOK1	-0.841166666666667
HERC2	-0.30425
HSD11B2	-0.314666666666667
FAM96B	-0.24
MGC13057	-1.672375
BSN	-0.163
CAND1	-0.411666666666667
HCST	1.534
ACTR10	0.550666666666667
OR8D4	-0.1835
NASP	-1.5409
COL9A2	3.20366666666667
LYZL1	-1.0885
GPC5	-2.25825
TBL3	-0.499666666666667
CENTD2	-0.1746
OR5AP2	0.338
TLR1	2.197
LMO6	-0.02475
ZIC2	-3.768125
CPNE5	2.403
ZMYND15	1.01475
FLJ22374	0.338
CCDC106	0.973
PARP16	0.03725
PDIA3	0.89775
C14orf126	0.286666666666667
CECR2	-0.974
SFRS1	-0.747785714285714
FIGLA	-0.339
DCP1A	-0.403666666666667
MGC45800	-2.2788
TEKT1	0.462833333333333
C10orf67	0.252
CLN5	0.905125
NTN2L	-0.026
GLE1L	-0.0655
CES2	-0.429
GNAS	0.0328888888888889
DDX53	-0.8735
TSPAN13	2.86325
MRPL52	-0.554
SPIRE2	0.06225
TAS2R39	0.73475
SCUBE3	0.92475
UCRC	0.6417
CDKL3	0.61375
KIAA1715	-0.3446
ZNF345	1.325
RTF1	0.215375
DHRS7	1.45975
RIPK4	-2.177
EXOSC2	-1.28266666666667
MS4A2	2.491
FGF17	-0.1205
WDR59	-0.434125
EVI2A	-1.02
IL17RC	0.708333333333333
HS3ST1	2.09425
ITGB1BP2	-2.213
RBPJ	-0.923833333333333
GIMAP1	3.102
INE1	-1.78516666666667
ALDH18A1	0.704375
TPI1	-1.778125
GATA6	-0.682
CABP1	-0.2865
ZNF484	0.89375
DAPK3	0.3845
GJB1	1.74441666666667
PIN1	0.0365
SLC6A15	-3.40383333333333
CNO	0.04975
RIN2	2.085875
FRRS1	-0.7475
CYorf15B	-3.246125
DMRT3	0.43825
ATAD1	0.3535
OTUD4	0.104555555555556
ATOH8	-2.38
ZSCAN16	1.65475
ASCC1	-0.2185
OTUD3	0.62925
MGC33212	0.103833333333333
YME1L1	0.161
RP11-218C14.6	0.79475
PCBP4	-0.23
TNFRSF10A	0.41575
CDH10	-3.169
KL	0.745
SCP2	1.301
C9orf119	0.7695
SON	-0.113916666666667
MAFK	-0.065
SBNO2	0.4885
SLC6A6	-1.07966666666667
SC4MOL	-0.171
FAM35B	-0.29425
PPP1R9A	1.558125
PDZRN3	1.08
CXorf20	0.716
C6orf126	2.3915
AVEN	-0.459
FLJ21075	-0.565
C14orf132	-2.286375
PCK2	2.629125
GUCY2C	-0.0805
BARX2	0.46775
PEX11G	2.142
DAO	-0.412666666666667
C10orf49	0.398
EDNRA	0.466166666666667
PPP2R5A	2.4251
DDX39	-1.15016666666667
SERF1A	0.434
ASCIZ	0.8525
FNDC8	-0.0905
PTMS	0.302625
PHF7	2.05525
PIP4K2B	0.354625
HHLA2	0.4085
BDH2	1.1638
APOBEC2	-0.2695
PENK	-1.09133333333333
SMAD9	-2.34675
MT3	-0.7195
RGL1	-0.311375
ATG10	-0.533375
DLGAP4	-0.334333333333333
APPBP2	-0.117928571428571
BACE2	-2.17385714285714
LOC339344	0.698333333333333
ZNF395	0.511875
HIST1H2BL	1.91575
ZNF467	0.9605
SLC25A21	-0.87325
PALM2	-0.556833333333333
NSUN5C	-1.214
IL5	0.1421
CLSTN2	1.99775
ANXA8L2	-1.65875
PTGES	-0.3005
GDAP1L1	-2.37366666666667
OPRK1	-1.007
WDR20	0.840083333333333
C12orf4	-0.0325
NUP88	-1.19775
XRCC6BP1	-0.648333333333333
FCGBP	3.07685714285714
LEMD2	-0.0055
NOMO1	0.27675
C10orf79	2.122375
ZNF79	1.2732
OCRL	0.3208
HSPA8	-0.887708333333333
DIDO1	-0.606208333333333
PLA2R1	1.59775
COG3	0.1986
NGDN	0.1345
CBFA2T2	-0.26675
PNOC	-0.90625
PRRG1	0.415916666666667
AGGF1	-0.0151428571428571
DPF2	0.202
YIPF7	0.445
TRPV5	0.35575
ZNF322B	0.75375
MED12	-0.0121666666666667
CARS	-0.622833333333333
ABCC11	4.8605
C9orf25	-0.047
MYH1	0.248
FRYL	-0.303
AGTRAP	0.3345
MMP27	0.2015
ZNF432	0.087125
OR8D1	-0.328
OR13D1	0.21925
VWA1	2.3695
STON1	-1.84025
IL5RA	-0.36425
PERP	-0.6834
C10orf107	1.53833333333333
TNFSF12	1.9005
FN1	-1.4825
MTR	-0.458
PHLPPL	0.212833333333333
ZNF425	1.13525
DHFR	-2.08144444444444
PPP1R12A	-0.1335
RSPO2	-1.28785714285714
ZNF7	-0.0245
ZNF583	1.327
TPMT	-0.803833333333333
GPR132	0.763125
OR2T12	-0.11875
SERTAD2	0.2984
ATP1A1	0.4686
FRMPD3	0.785
ZNF672	0.693
PLXNB3	0.236125
EML5	0.6045
FAIM3	0.2045
UBQLN2	0.48
SORCS2	-0.004
PRIM2	-1.2785
ACVR2A	-0.225666666666667
YWHAZ	-0.0526666666666667
PGM2L1	0.095
GNAO1	0.0457142857142857
RPL10	-0.2011
RPS6KA6	1.0535
PFKL	-0.513166666666667
SH3D19	0.014
AURKB	-3.53216666666667
ZC3H6	1.277125
DISC1	-0.115
FLJ39660	-3.94633333333333
TMEM25	3.5265
OSBPL10	1.085875
CLTCL1	-2.49016666666667
ALG6	-0.58825
CATSPER4	0.431
LRTM1	-0.113
RRAD	0.576166666666667
TIPIN	-1.20075
CARD14	1.82725
RBM9	-0.7055
RASSF4	-0.23775
SLC25A18	-0.738333333333333
C6orf58	0.925666666666667
IGHD	-0.0095
PLA2G6	-0.181
TPT1	0.69175
SEC63	-0.0813
CCDC113	1.3872
TDRD10	-0.179
KIAA1666	-0.283375
TOR1AIP1	1.2915
SYTL4	0.933166666666667
SPRR2F	-0.879
CEBPD	1.4385
SNTG2	-1.3755
C20orf77	-0.270083333333333
TAS2R49	0.1225
C6orf173	-3.59716666666667
SVEP1	-0.285222222222222
PXN	-1.22514285714286
VIL2	0.181583333333333
C5orf21	0.930333333333333
DIXDC1	0.351375
GANAB	-0.264666666666667
PDSS1	-1.609
NGFR	-1.025
ATP8B4	1.423
BMP8A	0.605
CCDC132	0.373583333333333
GNRH1	-2.42275
OR10T2	-0.14725
PDGFD	4.43816666666667
OR6W1P	0.4495
HARS	-0.462166666666667
KRT77	-0.2515
AQP8	-0.2965
ITGB1	-0.1582
ZNF254	0.5039
PAX1	0.245333333333333
PSMC4	-0.0284
ANKRD22	3.63375
PSMD8	0.387833333333333
HTR1E	-0.819833333333333
SOX10	-2.7218
OR5B2	0.545
RABGEF1	-0.469571428571428
MAP1LC3B	-0.20125
CYB5R4	-0.378
AGXT2L1	-2.30125
FLJ41603	0.848333333333333
TRAPPC2	0.560333333333333
FNTB	0.2151
FLJ14107	-1.27216666666667
AURKAIP1	0.244
DSE	0.7825
NFKBIZ	-2.60116666666667
OSBPL3	-2.63466666666667
LOC130576	1.29725
SLC39A9	1.28533333333333
LOC137886	0.409916666666667
RHCE	-3.1455
ATG7	0.3195
FAM82A	1.054
FBN3	-0.2515
MCFD2	-0.603
CASP14	-0.328
EPS15	0.44675
SFRS2B	0.726916666666667
C19orf47	0.715
PLAC9	2.3845
GPR23	-0.155
BTNL3	-0.0158333333333333
RGS8	-0.0215
GNS	1.071875
ENO2	-1.9635
CBX1	0.5665
PEX26	0.5095
LRP5	1.43066666666667
ADAMTSL4	-2.93333333333333
ARR3	0.155833333333333
MAP1A	-1.126
CD2	2.0795
NAV2	-0.41475
TMEM69	0.02975
ATXN7	-1.486
CHN2	0.263333333333333
ZNF781	-0.348166666666667
HAS2	-4.534
KIAA0241	-0.8135
BIC	0.7815
MOBKL2A	0.08125
CYP2C9	0.52
CNOT7	-0.2085
SFRS10	-0.63375
CST11	0.49825
FLJ37543	0.0605
NKAP	-0.42
RUNX1T1	1.065
EAF1	0.3012
IL4I1	1.71175
LRRC61	0.376333333333333
PSIP1	-2.49975
SPRR4	0.5295
ZFP90	1.15883333333333
AP2B1	-0.200153846153846
SLC30A7	0.95275
C7orf28A	-0.200666666666667
S100B	-3.72683333333333
BMP2	-3.294875
ESR1	4.58083333333333
ZFPL1	0.3635
ARHGAP12	0.56475
LRRC19	-0.277
ZNF767	-0.678166666666667
NACA	0.3839
OLIG1	-2.739
PRF1	0.782
LST1	3.238
SPATA9	-0.787666666666667
CNFN	1.232
CDK4	-0.7788
TCF15	-1.70566666666667
PARC	0.0505
PPM2C	1.73875
LOC283345	-0.0515
FAM107B	1.9125
DMXL1	0.117875
RBM3	0.353375
HTR5A	-1.07
SCFD1	-0.2565
EPHB3	3.44025
ROPN1L	0.748833333333333
RAMP3	-0.132
TSPYL5	1.50527272727273
GAP43	-3.329
PAPD4	-0.087125
PDE3A	-1.4965
TNFRSF10C	-0.04025
JMJD5	-0.143166666666667
RASGEF1A	2.753
C16orf65	0.261
HIPK3	0.008
XYLT2	0.80775
XPOT	-1.57516666666667
GAL3ST1	-1.4845
DHCR7	-0.78025
AMIGO3	0.666
FGFR4	-1.10233333333333
CRAT	0.545625
PPP1R14D	0.7105
TRIM14	0.351
TMPRSS11D	0.481
SLC7A11	-1.62071428571429
OR10H2	0.32375
PPM1E	-0.5312
DOCK4	-0.17275
FAM127A	0.289
ENOPH1	-0.24775
SLC5A3	-1.5887
ZNF530	0.8749
NTS	-6.4245
FRMD4A	0.221875
BCL11B	-4.43466666666667
PRM1	-0.323
UQCC	-0.6471
S100A16	1.08966666666667
PLS3	-2.3895
WWOX	0.144857142857143
CCDC23	-0.08125
GTSE1	-3.28533333333333
GP2	5.776
FLJ32549	1.42775
CHIT1	4.745
KLF9	-0.396125
RPS24	0.1335
MIA	-4.74525
FIGN	-1.41875
PYROXD1	0.90425
PCSK2	-1.22585714285714
MRPL9	0.409
RPL24	-0.203875
C12orf32	-0.716125
HIST1H2BE	1.90775
RGS18	2.377
LFNG	2.02
RAB4B	0.2802
FBXO25	0.680333333333333
TSPAN31	1.53116666666667
ARL8A	1.18992857142857
C10orf83	0.3986
OR51B6	-0.2045
CNKSR2	0.00850000000000002
C1orf156	0.59725
IBSP	1.787
GFRA2	0.2711
ALKBH7	1.0508
NEK10	3.54125
VN1R3	0.0971666666666667
LOC91948	-0.9
CPZ	-2.6835
IHPK3	0.1065
COL8A1	0.71475
RBPJL	-0.5365
OR10A4	0.04525
CASP8AP2	-1.6645
MMP12	-1.92116666666667
OR8B12	0.2825
CDCA5	-3.86666666666667
LIX1L	-1.3375
PEX11B	2.066375
GABRA1	0.2125
HABP2	0.7785
REEP1	3.16833333333333
FBXO15	3.64725
CD68	0.8615
WFDC9	0.148
GHDC	1.54633333333333
SMARCA1	1.39175
SPAST	-0.0761666666666667
PLXND1	-0.0308333333333333
MLCK	0.295
INTS5	0.664833333333333
BSG	-0.574285714285714
PARP8	1.09833333333333
TEAD4	-0.457166666666667
ZNF498	-0.20375
TMEM89	-0.4445
DTX4	-0.494
TNRC6B	0.375875
ARMC2	-0.17125
FGFBP1	-3.27566666666667
TIMM8A	-1.1675
AJAP1	-2.1385
ZNF608	1.65825
SLC25A42	-0.592625
SYP	0.335
MMP11	2.43383333333333
USP40	0.5285
C3orf62	0.828333333333333
MYO1E	-1.7272
LRFN4	-0.40925
XCL1	0.0133333333333333
GPR155	0.934
VPS29	0.248125
CARHSP1	-0.93325
ARHGAP20	-0.412166666666667
GREM2	-1.04371428571429
CCDC102B	1.52025
ZNF577	0.938833333333333
HDDC2	-1.098125
SHC2	-0.6602
NCOA5	0.6835
INPPL1	-1.14
CHGB	-1.0973
IHH	0.294
DDEF2	-0.971333333333333
DIAPH3	-3.71252380952381
BUB3	-0.219833333333333
GGH	-2.07111111111111
VPS35	0.1841
CNN2	-0.410416666666667
ASNA1	0.17925
WDTC1	0.4485
AMAC1	0.3655
HAS3	-2.08883333333333
SLC1A6	-1.52333333333333
ZNF563	-0.301
C1S	1.13325
TCF7L1	1.724125
OR10Z1	0.1825
ME2	-0.3513
C6orf151	-0.82
KPNA4	-0.4178
GLO1	-0.17025
WDR61	0.0645
CD302	2.61475
SIRT7	0.346666666666667
C11orf59	0.516
PKIG	-0.0475
PPIL3	0.34625
CCDC74B	1.76125
ZNF528	1.17775
EFNA5	1.0345
FCGRT	1.8795
NOL4	-0.2765
CCS	0.381
LOC374491	-1.014
MFSD7	3.1905
ZNF555	1.06575
LIMS3	-1.09175
TSSC4	0.576833333333333
COL11A2	-0.987
C1orf119	1.62916666666667
BPNT1	0.13475
CHRNA6	1.895
C1orf173	1.4205
PLD2	-0.095
ORC1L	-4.417
SASH1	0.722625
CDC14B	-0.135625
RLBP1L1	-0.082
LDLRAP1	-0.0357
NAT8B	-0.369333333333333
HHEX	-2.254
LGALS7	0.22775
PLCH1	-0.121125
OR1M1	-0.058
PRAMEF16	-0.26875
HECTD1	-0.7825
C14orf39	0.5995
TLN2	0.0189
HDAC4	-1.97307142857143
SYCP2L	-2.985
GLRA1	0.6195
RPS6	-0.273
hCG_1757335	-0.3445
KLHL1	-0.744
CTNNBIP1	0.557666666666667
SCAND2	0.3138
HMGN2	-0.1047
YAF2	0.08975
BRPF1	-0.024
LIAS	-0.05775
CTA-246H3.1	-2.76225
SAG	0.66425
C20orf10	2.0185
HNRNPA2B1	-0.694833333333333
GADD45A	-0.266166666666667
MSH4	-0.3035
TMEM70	0.24625
HIST1H2AM	3.0015
C19orf26	0.175333333333333
C1orf50	0.1085
GNG3	0.01175
FTO	2.95775
CALCB	-1.4915
PPP3R1	-1.00675
C15orf42	-4.240125
CCNJ	-0.6395
GNAZ	0.4788
PSD	-0.0786666666666667
FAM57A	-1.553
STIM2	0.588
DHX8	0.43275
MOGAT3	-0.28925
UBE3B	0.886166666666667
PLAT	2.75333333333333
C6orf206	0.722
COPE	-0.0379
EIF3A	0.433375
C1QL2	-0.47725
IQCE	-0.148
KIAA0182	0.606
SLC22A7	-0.2408
PPFIA2	-0.279
ADAMTS15	2.0895
ODZ1	-0.4395
THBS4	-1.2865
ARHGAP1	0.81275
B4GALNT3	0.00900000000000002
FCHO1	-2.951
LOC440456	0.28425
HOXD10	0.718833333333333
CXCR3	0.708333333333333
CHI3L2	1.68325
SRPX2	0.26475
ZNF132	2.007
UBAC2	-0.597833333333333
RPL32P3	-1.1375
CBWD6	0.5525
ST6GALNAC4	-0.7985
KIAA0391	-0.328333333333333
LOC388969	0.49875
KRTAP5-8	0.475166666666667
ZNF786	0.51225
LYVE1	1.32483333333333
GPR144	0.42725
APOH	-6.22975
TSC22D2	0.1285
PLCD1	-0.11775
FLG2	0.855
M-RIP	-0.9723
NDUFV1	-0.8545
POLDIP2	-0.124666666666667
RAB3GAP2	0.486833333333333
RPSAP15	-1.03275
CLEC7A	1.143875
HSPA14	-0.6665
TAAR5	0.18625
FAM132A	-1.22175
C2orf43	-1.114
OR10V1	0.102
SELPLG	0.483
C1QTNF6	-1.0205
OPCML	0.1462
DTYMK	-0.998
ALDH16A1	-0.6945
F13B	-1.6725
MGC16169	0.89975
KIRREL2	-1.30033333333333
C14orf32	-0.3245
SLAIN2	1.4127
HSD3B2	0.405
AMMECR1L	0.089
LRRC37B	0.1255
HMG20A	-0.489666666666667
C22orf27	0.472
FBXL22	0.0705
AP1B1	0.3695
TNKS1BP1	1.23275
CD74	3.33
HSPA12B	1.2475
PLSCR1	-0.7985
SLC35E1	-0.424333333333333
FEZ1	-2.7365
APOD	0.518125
C16orf44	0.61625
C1orf166	0.4675
KCTD11	-0.429
NELF	-1.69325
SRP54	0.171
MGC35361	0.683
GPR35	-1.978
NRGN	-1.630375
SIGLEC12	-0.5015
SCN1B	0.26975
IFNW1	0.0725
STAR	-5.45075
HLA-DQA2	3.488
RNASEH2B	-1.4705
TAAR2	0.311
VAMP5	-0.591166666666667
TUBA1C	-2.06828571428571
PIK3R2	-0.177375
ARD1A	-0.4805
EBF2	0.179666666666667
CAMSAP1L1	0.176
CYP3A43	0.38775
AKR1B1	-1.93825
KIAA1729	-0.703125
KAL1	1.9983
CYBB	1.0405
UXS1	0.19425
LOC338579	0.2305
C11orf45	0.85025
SHB	0.88725
IKZF4	-0.106875
NDUFA1	0.111875
HSPE1	-0.7355
C1orf215	0.17675
GPR113	-0.0798333333333334
ZNF573	0.7255
TBX18	-0.5965
GGTA1	5.7605
PCDHGA8	-0.114
RPS6KL1	-0.0395
DPP9	-0.497375
SLC43A2	-0.13975
COPS3	-1.175
PMPCB	-0.495833333333333
HYLS1	0.0255
LSM8	-1.32016666666667
PDE6B	2.588125
C10orf118	1.2729
OR1C1	0.283666666666667
ZNF415	0.9585
OR2F1	0.39375
ZDHHC13	-0.1175
FZD8	-0.6409
TCEA1	0.0307
SUSD4	4.592625
C22orf24	0.5195
TNFRSF14	0.065
TRIM28	-0.601833333333333
FGF5	-1.599625
CSPG5	0.222333333333333
RNF133	0.3315
FKBP15	0.48625
BZW2	-1.6145
NSMCE1	0.58875
PTPRN	-0.4475
TST	1.05025
POP1	-1.5095
RNF24	-2.20516666666667
SFRS4	-1.0085
REPS1	-1.09175
CD70	-3.41466666666667
PDXDC1	-0.343625
SRC	0.3502
NTNG1	-2.01233333333333
SETD1B	0.18775
TINP1	0.1086
ZNF606	1.7355
SSR1	0.2235
RGNEF	0.365666666666667
NFS1	-0.477333333333333
CENTB5	-1.26466666666667
CRMP1	-1.4325
ADAM18	0.306666666666667
CCDC87	3.00483333333333
LRRC8B	0.399
CSNK1G1	0.2225
MAFB	2.10883333333333
C12orf45	0.13425
C1orf54	1.4135
DPEP1	-0.0246666666666667
FLJ13137	0.6235
C14orf118	0.227833333333333
ANKRD19	0.0580833333333333
ABCA9	0.3568
TMEM87A	1.4352
BBS5	0.9896
CYP17A1	-0.094875
SCG3	-3.5025
ESCO2	-3.8215
GFER	0.4405
NRIP2	-1.05783333333333
DDX59	1.05983333333333
RIC8B	0.2019
TNNI1	0.0375
KTELC1	0.166083333333333
GPR85	-0.00416666666666667
SP3	0.57125
GOSR2	0.623916666666667
DDX1	0.05875
DSCR9	-0.5155
KIAA1984	-1.249875
FLRT3	-2.0695
RNPS1	-0.868285714285714
ZNF772	2.2035
SLC25A10	0.0108333333333333
ADAMTS3	-1.2365
TBC1D7	-2.077
PCYOX1L	0.0735
LOC339745	1.746
VPS54	0.232375
PCDHB12	-0.029875
C4orf6	-0.5455
CCL5	2.3615
PEX5	-0.265625
LENG1	0.772666666666667
LOC51336	-2.4585
FLJ25371	0.5805
WDR45L	0.135
SPAG8	0.359666666666667
GUCA1C	0.105
LOX	-4.198
FIZ1	0.9965
BAG5	0.52325
BUD13	-0.437666666666667
MGC2752	-0.108875
IQSEC3	0.203375
TGFBR3	1.84475
CASP9	-0.800875
PPA2	0.8915
MED24	0.024125
MAP3K7	-0.878
SRPR	0.04825
C17orf81	-0.02
RIPPLY1	-0.101
EID2	0.16275
AKR1C1	-3.89283333333333
IMMP2L	0.235125
SPSB4	0.451
BAG4	0.73225
ZNF32	1.67716666666667
KLHL34	0.274
BRD2	0.41625
IL32	-1.17483333333333
FAM53B	-0.608166666666667
SLC7A1	-0.708875
KAAG1	-0.088
CCDC54	0.261333333333333
PRKCQ	-2.76225
TIRAP	0.524375
SPSB1	0.23
USP36	0.16825
FLJ32569	0.26
LYZ	-0.652
TMEM186	0.0871666666666667
TPM2	-1.2865
C9orf100	-1.40316666666667
PPP1R11	0.7532
OLFML3	0.3779
ELAVL1	-0.740416666666667
DNAJC17	0.351
ABCA2	-0.602
BNIP3L	-0.408875
ATP10D	0.4865
GALNT8	-0.350166666666667
PRKCH	1.266
USP12	0.492
STXBP1	-1.4336
LSM2	-1.08616666666667
ANKRD30A	4.235
LAP3	0.27075
C9orf40	-1.7845
KATNAL2	-0.298833333333333
RG9MTD2	1.347
PNPLA7	0.423
IDH1	-0.239
C1orf57	0.545
XRCC5	0.2532
TBRG4	-1.38
DCDC5	2.57166666666667
POU5F1	-5.2535
RAB1A	0.782071428571428
KRTAP15-1	0.417
INHA	-1.55316666666667
WDR90	-0.8345
MLL2	0.520333333333333
FAM104B	0.69625
SF3B14	-0.2515
STX1B	-0.0215
SNX12	0.2995
KMO	3.94516666666667
FAM100B	-0.0245
CDRT15	0.519
RAB9A	0.518
RUFY3	0.522125
UBE2U	0.611
NFKB1	1.135
FBXO38	0.101625
VRK3	0.4595
TUBB8	-1.25
IFNA6	-0.2645
AYTL1	-1.2
RBP3	0.115
MUC13	-1.4755
C8orf30A	-0.422
MFAP1	0.0345
NHLH1	0.4595
CXorf34	-0.83425
SP8	-2.8255
RNF151	0.224
TDRD7	0.5925
KCND2	1.7525
FKBP9L	-0.1835
C17orf44	2.9785
TIMM17B	-0.3365
WIPF1	-0.6803
SNX15	0.0928
IGF2R	-0.7706
SBSN	-0.2305
