Hybridization REF	TCGA-BH-A0AZ-01A-21R-A12P-07
AP3S2	0.736714285714286
ANKS4B	-0.58625
CLCNKA	-0.189666666666667
ZNF208	-0.631666666666667
HLA-DRB5	4.7165
CARKL	-0.81525
GOT1	-0.446166666666667
CASP6	0.34325
HOXA1	-0.0625
RCL1	-0.847
ZNF181	0.8335
RAB40B	1.07
MRPL38	0.390375
LRRN2	2.84525
C3orf25	0.5885
OR5D14	-0.513
OR10AG1	0.2805
BET1L	1.209
FRY	3.59475
AK3L1	-2.541
CSF3R	1.25366666666667
POLR3K	-0.790333333333333
ATG2B	0.073
EPS8	-0.7395
DARS	-0.92875
C10orf56	1.23816666666667
DAD1	0.663416666666667
RIOK1	-0.988
HERC2	0.33775
HSD11B2	0.581333333333333
FAM96B	0.5065
MGC13057	-1.578
BSN	-0.74
CAND1	-0.199666666666667
HCST	1.61375
ACTR10	0.452
OR8D4	0.516
NASP	-1.7302
COL9A2	0.652666666666667
LYZL1	0.839
GPC5	-2.20425
TBL3	0.479833333333333
CENTD2	1.5502
OR5AP2	1.13
TLR1	2.4415
LMO6	-0.3955
ZIC2	-3.3485
CPNE5	1.4825
ZMYND15	1.1745
FLJ22374	0.11375
CCDC106	1.1585
PARP16	0.3585
PDIA3	0.44975
C14orf126	-0.494
CECR2	0.758
SFRS1	-0.727071428571429
FIGLA	1.104
DCP1A	-0.667
MGC45800	-1.5037
TEKT1	0.539833333333333
C10orf67	-0.0565
CLN5	0.8945
NTN2L	0.3335
GLE1L	-0.23825
CES2	-0.3112
GNAS	-0.3735
DDX53	-1.298
TSPAN13	3.095
MRPL52	-0.6912
SPIRE2	-0.0675
TAS2R39	0.58675
SCUBE3	0.51275
UCRC	0.4565
CDKL3	-0.03425
KIAA1715	0.0545
ZNF345	0.82225
RTF1	0.079625
DHRS7	1.165
RIPK4	-1.1865
EXOSC2	-1.76466666666667
MS4A2	3.23025
FGF17	-0.22975
WDR59	-1.05125
EVI2A	-0.0445
IL17RC	1.95116666666667
HS3ST1	1.643
ITGB1BP2	-2.2005
RBPJ	-0.695333333333333
GIMAP1	3.3525
INE1	-1.97516666666667
ALDH18A1	0.775875
TPI1	-2.266125
GATA6	-0.40325
CABP1	-0.01
ZNF484	0.761
DAPK3	1.4525
GJB1	-2.00075
PIN1	0.531875
SLC6A15	-4.57972727272727
CNO	-0.5055
RIN2	3.081375
FRRS1	-0.463
CYorf15B	-3.35871428571429
DMRT3	0.809875
ATAD1	0.033875
OTUD4	-0.661444444444444
ATOH8	-1.053
ZSCAN16	0.785375
ASCC1	-0.6935
OTUD3	0.79825
MGC33212	-0.1705
YME1L1	-0.298375
RP11-218C14.6	0.10225
PCBP4	-0.426
TNFRSF10A	-0.5775
CDH10	-4.6055
KL	1.721125
SCP2	0.855
C9orf119	0.381125
SON	-0.19125
MAFK	0.6635
SBNO2	1.44
SLC6A6	0.0885833333333333
SC4MOL	-0.665375
FAM35B	0.0165
PPP1R9A	0.286125
PDZRN3	0.978875
CXorf20	1.9295
C6orf126	1.25025
AVEN	0.05925
FLJ21075	-2.3165
C14orf132	-0.545625
PCK2	-0.816875
GUCY2C	0.5955
BARX2	0.40475
PEX11G	1.1445
DAO	-2.043
C10orf49	-0.00475000000000002
EDNRA	3.695
PPP2R5A	1.8289
DDX39	-0.9615
SERF1A	-0.3365
ASCIZ	-0.0715000000000001
FNDC8	-0.1635
PTMS	0.37175
PHF7	0.579
PIP4K2B	0.09675
HHLA2	-0.896
BDH2	0.8164
APOBEC2	-1.61275
PENK	-0.9922
SMAD9	-0.18925
MT3	-1.40475
RGL1	0.821
ATG10	-0.433625
DLGAP4	0.0796666666666667
APPBP2	-0.411214285714286
BACE2	-0.202428571428571
LOC339344	1.79866666666667
ZNF395	-0.290625
HIST1H2BL	0.0255
ZNF467	1.868875
SLC25A21	-1.815
PALM2	-0.14
NSUN5C	-1.327
IL5	-0.115
CLSTN2	1.47525
ANXA8L2	1.07575
PTGES	0.910125
GDAP1L1	-2.59566666666667
OPRK1	-2.0165
WDR20	0.410583333333333
C12orf4	-0.653625
NUP88	-1.56875
XRCC6BP1	-1.52166666666667
FCGBP	1.43414285714286
LEMD2	0.209
NOMO1	0.398
C10orf79	1.81942857142857
ZNF79	0.9169
OCRL	0.4836
HSPA8	-0.80425
DIDO1	-0.73825
PLA2R1	2.03875
COG3	0.3304
NGDN	-0.87675
CBFA2T2	-0.347125
PNOC	-1.82625
PRRG1	0.0993333333333333
AGGF1	-0.306214285714286
DPF2	-0.74825
YIPF7	0.5515
TRPV5	-0.131666666666667
ZNF322B	0.68125
MED12	0.467166666666667
CARS	0.162166666666667
ABCC11	4.6505
C9orf25	0.0845
MYH1	1.0485
FRYL	-0.307666666666667
AGTRAP	0.4705
MMP27	1.889
ZNF432	-1.1425
OR8D1	-0.8925
OR13D1	-0.45575
VWA1	2.625
STON1	0.8375
IL5RA	-0.729333333333333
PERP	0.9001
C10orf107	1.16616666666667
TNFSF12	2.62725
FN1	2.02875
MTR	-0.953166666666667
PHLPPL	-0.595333333333333
ZNF425	0.15875
DHFR	-1.61588888888889
PPP1R12A	0.223125
RSPO2	-2.567
ZNF7	-0.50275
ZNF583	0.37425
TPMT	-0.927166666666667
GPR132	0.65125
OR2T12	-0.50825
SERTAD2	0.0785
ATP1A1	0.1245
FRMPD3	0.62225
ZNF672	0.134
PLXNB3	0.384125
EML5	-1.202
FAIM3	1.3335
UBQLN2	0.29675
SORCS2	2.9605
PRIM2	-1.6845
ACVR2A	1.13816666666667
YWHAZ	-0.107166666666667
PGM2L1	1.12925
GNAO1	-0.379642857142857
RPL10	0.352
RPS6KA6	-0.3275
PFKL	1.03466666666667
SH3D19	1.259125
AURKB	-2.2975
ZC3H6	0.667625
DISC1	0.209
FLJ39660	-3.3935
TMEM25	1.936
OSBPL10	0.161375
CLTCL1	0.0176666666666667
ALG6	-0.47075
CATSPER4	0.1125
LRTM1	0.282
RRAD	1.46533333333333
TIPIN	-1.604
CARD14	1.054
RBM9	0.321833333333333
RASSF4	0.17925
SLC25A18	0.0218333333333333
C6orf58	-0.469833333333333
IGHD	0.488
PLA2G6	0.027
TPT1	0.905625
SEC63	0.3438
CCDC113	0.7165
TDRD10	0.18525
KIAA1666	0.8205
TOR1AIP1	1.00308333333333
SYTL4	0.414166666666667
SPRR2F	-2.6115
CEBPD	2.88625
SNTG2	-1.4455
C20orf77	-0.302583333333333
TAS2R49	-0.4965
C6orf173	-2.0445
SVEP1	0.9741
PXN	-0.561
VIL2	0.81925
C5orf21	1.10466666666667
DIXDC1	0.176625
GANAB	-0.023
PDSS1	-1.966
NGFR	1.169
ATP8B4	1.3275
BMP8A	0.377
CCDC132	-1.05883333333333
GNRH1	-2.5315
OR10T2	0.488
PDGFD	3.555
OR6W1P	0.1915
HARS	0.873416666666667
KRT77	0.7135
AQP8	0.0629999999999999
ITGB1	0.9078
ZNF254	-0.4816
PAX1	-0.0921666666666667
PSMC4	0.2813
ANKRD22	2.672
PSMD8	0.1655
HTR1E	-1.599
SOX10	-0.8005
OR5B2	-0.474
RABGEF1	-1.42592857142857
MAP1LC3B	-0.61825
CYB5R4	0.21375
AGXT2L1	-2.24025
FLJ41603	0.948666666666667
TRAPPC2	0.684833333333333
FNTB	0.634
FLJ14107	-0.6435
AURKAIP1	0.34725
DSE	2.17625
NFKBIZ	-1.7155
OSBPL3	-1.68366666666667
LOC130576	0.88775
SLC39A9	0.125
LOC137886	-0.524833333333333
RHCE	-1.6765
ATG7	0.809833333333333
FAM82A	1.0085
FBN3	-0.183
MCFD2	-0.923
CASP14	-0.273
EPS15	0.739083333333333
SFRS2B	0.310916666666667
C19orf47	0.342
PLAC9	1.8805
GPR23	-0.715
BTNL3	-0.0618333333333333
RGS8	0.175
GNS	0.429
ENO2	-1.71916666666667
CBX1	0.2373
PEX26	0.769
LRP5	0.1115
ADAMTSL4	-1.719
ARR3	0.000800000000000001
MAP1A	1.06425
CD2	2.54025
NAV2	-0.9033125
TMEM69	-0.643
ATXN7	-1.21566666666667
CHN2	-1.12116666666667
ZNF781	-0.720166666666667
HAS2	-2.16016666666667
KIAA0241	-0.673833333333333
BIC	1.115
MOBKL2A	0.40925
CYP2C9	0.8725
CNOT7	-0.501642857142857
SFRS10	-1.13475
CST11	-0.640666666666667
FLJ37543	0.0575
NKAP	-0.47175
RUNX1T1	4.03975
EAF1	0.3488
IL4I1	1.78025
LRRC61	-0.674666666666667
PSIP1	-2.03441666666667
SPRR4	-0.278
ZFP90	0.619
AP2B1	0.0740769230769231
SLC30A7	0.521166666666667
C7orf28A	0.545666666666667
S100B	-2.20266666666667
BMP2	-2.50675
ESR1	2.28466666666667
ZFPL1	0.674
ARHGAP12	0.2445
LRRC19	-0.677666666666667
ZNF767	-0.87
NACA	0.0484
OLIG1	-2.31625
PRF1	1.416
LST1	2.8985
SPATA9	-0.309666666666667
CNFN	1.226
CDK4	-0.5814
TCF15	-0.811
PARC	0.46275
PPM2C	1.21725
LOC283345	-0.511
FAM107B	0.30475
DMXL1	-0.00137500000000003
RBM3	0.43775
HTR5A	-1.79516666666667
SCFD1	-0.323
EPHB3	3.259125
ROPN1L	-0.815833333333333
RAMP3	1.5555
TSPYL5	2.687
GAP43	-1.5655
PAPD4	-0.44225
PDE3A	-2.01525
TNFRSF10C	0.8175
JMJD5	0.181
RASGEF1A	0.487
C16orf65	0.413333333333333
HIPK3	0.479333333333333
XYLT2	0.82725
XPOT	-1.3735
GAL3ST1	-2.02925
DHCR7	-0.297
AMIGO3	-0.142333333333333
FGFR4	-2.30266666666667
CRAT	1.42525
PPP1R14D	0.383
TRIM14	0.2181
TMPRSS11D	0.387
SLC7A11	-3.09628571428571
OR10H2	0.369
PPM1E	-1.47688888888889
DOCK4	0.50525
FAM127A	0.387375
ENOPH1	-0.7495
SLC5A3	-0.0618
ZNF530	0.117
NTS	-7.03225
FRMD4A	0.833625
BCL11B	-2.9965
PRM1	-1.10775
UQCC	-0.6863
S100A16	0.276
PLS3	0.09525
WWOX	-0.501357142857143
CCDC23	0.1985
GTSE1	-1.4775
GP2	5.501
FLJ32549	-0.114625
CHIT1	2.59275
KLF9	0.64775
RPS24	0.2811
MIA	-0.198
FIGN	-1.21075
PYROXD1	-0.44025
PCSK2	-0.897571428571429
MRPL9	-0.659
RPL24	-0.028625
C12orf32	-1.284625
HIST1H2BE	0.06875
RGS18	2.5875
LFNG	2.52025
RAB4B	0.8615
FBXO25	0.574
TSPAN31	0.85
ARL8A	0.966357142857143
C10orf83	0.3229
OR51B6	0.073
CNKSR2	0.898666666666667
C1orf156	0.55775
IBSP	0.5695
GFRA2	0.5918
ALKBH7	1.2512
NEK10	3.326
VN1R3	-0.329333333333333
LOC91948	-0.6965
CPZ	2.46375
IHPK3	0.5842
COL8A1	1.10925
RBPJL	0.0475
OR10A4	0.12025
CASP8AP2	-0.969625
MMP12	0.153833333333333
OR8B12	-0.3295
CDCA5	-3.1345
LIX1L	-0.70575
PEX11B	0.70425
GABRA1	0.133833333333333
HABP2	1.1195
REEP1	0.543833333333333
FBXO15	1.8975
CD68	1.256
WFDC9	0.0565
GHDC	1.41633333333333
SMARCA1	0.647
SPAST	-0.238166666666667
PLXND1	0.621416666666667
MLCK	-0.7355
INTS5	0.674666666666667
BSG	0.120357142857143
PARP8	0.357833333333333
TEAD4	-1.0385
ZNF498	-0.98875
TMEM89	-0.446166666666667
DTX4	1.346
TNRC6B	0.3155
ARMC2	-0.3715
FGFBP1	-3.45183333333333
TIMM8A	-1.39333333333333
AJAP1	-1.939
ZNF608	0.485
SLC25A42	-0.30925
SYP	0.293333333333333
MMP11	3.09066666666667
USP40	0.5319
C3orf62	-0.0883333333333334
MYO1E	-0.0563
LRFN4	-0.6355
XCL1	0.667666666666667
GPR155	0.9385
VPS29	-0.019
CARHSP1	-1.354
ARHGAP20	1.15416666666667
GREM2	-0.102785714285714
CCDC102B	1.032
ZNF577	-0.394833333333333
HDDC2	-1.07775
SHC2	1.7434
NCOA5	1.14883333333333
INPPL1	0.2975
CHGB	-3.4757
IHH	0.714
DDEF2	-0.630833333333333
DIAPH3	-3.2532380952381
BUB3	-0.72125
GGH	-1.75377777777778
VPS35	0.1949
CNN2	1.50375
ASNA1	0.653
WDTC1	0.67575
AMAC1	1.938
HAS3	-1.83816666666667
SLC1A6	-0.927
ZNF563	-0.6935
C1S	4.68725
TCF7L1	0.312625
OR10Z1	0.1985
ME2	-1.2415
C6orf151	-0.811375
KPNA4	-0.2206
GLO1	-0.647
WDR61	-0.221333333333333
CD302	1.184
SIRT7	0.4415
C11orf59	0.78825
PKIG	0.64525
PPIL3	-0.50025
CCDC74B	2.077375
ZNF528	-1.46225
EFNA5	0.541
FCGRT	2.15725
NOL4	0.2112
CCS	0.9615
LOC374491	-1.12925
MFSD7	3.4015
ZNF555	-0.174
LIMS3	-0.17875
TSSC4	1.05733333333333
COL11A2	-2.1025
C1orf119	0.552166666666667
BPNT1	-0.26875
CHRNA6	0.322
C1orf173	2.9391
PLD2	0.80825
ORC1L	-1.40825
SASH1	1.316125
CDC14B	-0.19025
RLBP1L1	-1.14833333333333
LDLRAP1	0.6118
NAT8B	-0.247833333333333
HHEX	-1.8625
LGALS7	1.5545
PLCH1	-1.362
OR1M1	0.3925
PRAMEF16	-0.443666666666667
HECTD1	-0.2925
C14orf39	1.028
TLN2	0.8588
HDAC4	-1.31321428571429
SYCP2L	-3.346
GLRA1	-0.516
RPS6	-0.11075
hCG_1757335	0.1455
KLHL1	-0.181
CTNNBIP1	0.580833333333333
SCAND2	0.0314
HMGN2	-0.5851
YAF2	-0.318
BRPF1	-0.03975
LIAS	-1.252
CTA-246H3.1	-0.59525
SAG	1.8925
C20orf10	1.0675
HNRNPA2B1	-0.934833333333333
GADD45A	-1.31783333333333
MSH4	-0.283
TMEM70	-0.39725
HIST1H2AM	0.43075
C19orf26	-0.182166666666667
C1orf50	0.17575
GNG3	-0.147
FTO	0.786
CALCB	-0.9865
PPP3R1	-0.180125
C15orf42	-3.124875
CCNJ	-0.872
GNAZ	0.754
PSD	0.614166666666667
FAM57A	-0.30525
STIM2	0.771333333333333
DHX8	0.21575
MOGAT3	-0.0975
UBE3B	0.844833333333333
PLAT	3.362
C6orf206	1.4965
COPE	0.4271
EIF3A	0.085
C1QL2	-0.0905
IQCE	0.220333333333333
KIAA0182	-0.933083333333333
SLC22A7	0.0414
PPFIA2	0.4245
ADAMTS15	0.017
ODZ1	-1.956
THBS4	3.2165
ARHGAP1	1.174875
B4GALNT3	-0.1942
FCHO1	-0.7195
LOC440456	0.02775
HOXD10	0.788
CXCR3	2.336
CHI3L2	-0.732125
SRPX2	3.20575
ZNF132	1.58666666666667
UBAC2	0.7125
RPL32P3	-0.8395
CBWD6	-0.569
ST6GALNAC4	0.439
KIAA0391	-0.0835
LOC388969	0.45475
KRTAP5-8	0.571
ZNF786	-0.624
LYVE1	1.54483333333333
GPR144	0.0835
APOH	-7.045
TSC22D2	0.293333333333333
PLCD1	0.21225
FLG2	1.2415
M-RIP	0.6759
NDUFV1	-0.38325
POLDIP2	0.549
RAB3GAP2	0.343833333333333
RPSAP15	-0.38125
CLEC7A	0.638375
HSPA14	-1.4585
TAAR5	0.00900000000000001
FAM132A	0.23325
C2orf43	-0.57375
OR10V1	0.1955
SELPLG	1.05825
C1QTNF6	2.26966666666667
OPCML	2.771
DTYMK	-1.174
ALDH16A1	0.56375
F13B	null
MGC16169	0.72775
KIRREL2	-1.35616666666667
C14orf32	-0.476583333333333
SLAIN2	0.588
HSD3B2	-0.5025
AMMECR1L	0.1057
LRRC37B	-0.6385
HMG20A	0.0633333333333333
C22orf27	0.3119
FBXL22	0.501
AP1B1	1.50233333333333
TNKS1BP1	2.1875
CD74	4.25775
HSPA12B	3.0055
PLSCR1	0.100166666666667
SLC35E1	-0.0751666666666667
FEZ1	-0.50325
APOD	3.83125
C16orf44	-0.47075
C1orf166	1.587
KCTD11	0.88775
NELF	-0.56325
SRP54	-0.1135
MGC35361	-1.08975
GPR35	-0.7405
NRGN	-0.683
SIGLEC12	0.1335
SCN1B	0.9995
IFNW1	1.433
STAR	-5.62
HLA-DQA2	3.08283333333333
RNASEH2B	-1.2085
TAAR2	-0.049
VAMP5	1.318
TUBA1C	-0.833357142857143
PIK3R2	0.12275
ARD1A	0.545333333333333
EBF2	0.613333333333333
CAMSAP1L1	1.195
CYP3A43	0.085
AKR1B1	-0.69075
KIAA1729	0.372375
KAL1	0.8001
CYBB	0.57175
UXS1	0.3795
LOC338579	0.52375
C11orf45	0.09925
SHB	-0.418
IKZF4	-0.071125
NDUFA1	-0.206875
HSPE1	-0.936
C1orf215	-0.13525
GPR113	-0.670166666666667
ZNF573	0.13325
TBX18	0.6025
GGTA1	6.84175
PCDHGA8	-0.396
RPS6KL1	-0.464
DPP9	0.444
SLC43A2	0.987875
COPS3	-0.9175
PMPCB	-0.7245
HYLS1	-0.822
LSM8	-2.04333333333333
PDE6B	0.459875
C10orf118	1.324
OR1C1	0.2835
ZNF415	0.09275
OR2F1	0.8625
ZDHHC13	0.22925
FZD8	-0.4035
TCEA1	-0.7254
SUSD4	0.083875
C22orf24	0.0605
TNFRSF14	0.0785
TRIM28	0.118
FGF5	-2.59025
CSPG5	-0.661
RNF133	0.1535
FKBP15	0.599
BZW2	-1.19275
NSMCE1	0.4675
PTPRN	0.3145
TST	0.41975
POP1	-1.51
RNF24	-1.18316666666667
SFRS4	-0.889875
REPS1	-1.00275
CD70	-2.5135
PDXDC1	0.205125
SRC	0.4556
NTNG1	-3.00416666666667
SETD1B	0.5935
TINP1	-0.2018
ZNF606	1.09016666666667
SSR1	0.4518125
RGNEF	0.937833333333333
NFS1	-0.945
CENTB5	-0.13875
CRMP1	1.1545
ADAM18	-0.33
CCDC87	1.298
LRRC8B	-1.0575
CSNK1G1	-0.413083333333333
MAFB	3.10766666666667
C12orf45	-0.374
C1orf54	2.30125
DPEP1	0.300333333333333
FLJ13137	0.3775
C14orf118	-0.109166666666667
ANKRD19	0.931916666666667
ABCA9	2.9827
TMEM87A	0.5668
BBS5	0.239
CYP17A1	-0.02925
SCG3	-2.712
ESCO2	-2.7055
GFER	-0.557166666666667
NRIP2	-0.0394999999999999
DDX59	0.7575
RIC8B	0.5003
TNNI1	0.1645
KTELC1	0.0883333333333333
GPR85	0.7805
SP3	0.397
GOSR2	0.418833333333333
DDX1	-0.3645
DSCR9	-0.794
KIAA1984	-2.1145
FLRT3	-1.41225
RNPS1	-0.893714285714286
ZNF772	0.812
SLC25A10	0.375333333333333
ADAMTS3	-0.7721
TBC1D7	-1.792
PCYOX1L	0.03675
LOC339745	0.826125
VPS54	-0.771125
PCDHB12	1.44625
C4orf6	-0.6145
CCL5	3.3645
PEX5	-0.59175
LENG1	0.526333333333333
LOC51336	-2.41766666666667
FLJ25371	1.107
WDR45L	-0.3595
SPAG8	-1.12883333333333
GUCA1C	0.885
LOX	-0.123333333333333
FIZ1	0.7415
BAG5	0.387583333333333
BUD13	-1.0505
MGC2752	0.09775
IQSEC3	0.559
TGFBR3	-0.196
CASP9	-0.851625
PPA2	-0.61325
MED24	1.00075
MAP3K7	-0.469
SRPR	-0.3395
C17orf81	0.2425
RIPPLY1	-0.943
EID2	-0.191
AKR1C1	-1.46166666666667
IMMP2L	-0.9535
SPSB4	0.6035
BAG4	-0.101
ZNF32	1.50033333333333
KLHL34	1.04325
BRD2	0.688875
IL32	-0.0846666666666666
FAM53B	0.1345
SLC7A1	-1.582375
KAAG1	0.318
CCDC54	0.173833333333333
PRKCQ	-1.74675
TIRAP	-0.011375
SPSB1	2.17616666666667
USP36	0.5665
FLJ32569	-0.1745
LYZ	-0.28075
TMEM186	-0.550333333333333
TPM2	1.5645
C9orf100	-1.63833333333333
PPP1R11	0.7011
OLFML3	2.8802
ELAVL1	-0.633
DNAJC17	0.4315
ABCA2	0.454
BNIP3L	-1.104125
ATP10D	2.5305
GALNT8	-0.352
PRKCH	1.11025
USP12	-1.1995
STXBP1	-1.1454
LSM2	-0.762
ANKRD30A	3.531
LAP3	-0.48575
C9orf40	-1.7155
KATNAL2	-1.34683333333333
RG9MTD2	-0.5735
PNPLA7	0.92675
IDH1	-0.3495
C1orf57	-0.27975
XRCC5	-0.0429
TBRG4	-0.7715
DCDC5	1.98833333333333
POU5F1	-4.90625
RAB1A	0.925
KRTAP15-1	-0.3595
INHA	-1.93416666666667
WDR90	-0.0640000000000001
MLL2	-0.261333333333333
FAM104B	0.32175
SF3B14	-0.40525
STX1B	-0.973
SNX12	-0.31325
KMO	1.03383333333333
FAM100B	-0.17025
CDRT15	-0.773
RAB9A	0.478666666666667
RUFY3	0.694625
UBE2U	0.759666666666667
NFKB1	0.65
FBXO38	0.746875
VRK3	0.6245
TUBB8	-0.106
IFNA6	0.772
AYTL1	0.518333333333333
RBP3	0.604428571428571
MUC13	3.146
C8orf30A	-0.7975
MFAP1	-0.7025
NHLH1	1.25266666666667
CXorf34	-0.228
SP8	-3.5325
RNF151	0.0318333333333334
TDRD7	0.4075
KCND2	3.7385
FKBP9L	1.52716666666667
C17orf44	1.262875
TIMM17B	-0.2855
WIPF1	0.8153
SNX15	0.1776
IGF2R	0.6877
SBSN	-1.0885
RBM15B	-0.28175
AGBL5	-0.647666666666667
APEX2	-0.46225
C17orf39	-1.844
UBE3A	0.0291
SPANXC	-2.893
TGFB1I1	1.519
RBM13	-1.45125
TOP2B	-0.3745
NPVF	0.729
RIMS4	2.0385
RAD54L2	-0.775333333333333
RSPO3	4.6435
C2orf47	-0.55075
TSPAN4	0.44925
DNAL1	-1.0595
DKFZp761E198	-0.206
NLE1	-1.10825
TPST1	0.41175
SREBF1	0.79425
CLEC12B	-1.3685
FUK	0.93675
IL21	-0.36
LTK	-2.031
DKKL1	1.0155
EPAS1	0.5505
UBTF	0.7972
HIST2H2AB	-0.306916666666667
TMPRSS12	0.3278
KIAA0427	0.9935
CYP8B1	-1.1805
FPRL2	3.66025
LOC402573	-0.44375
HSDL2	0.0351666666666667
SEMA6B	1.29216666666667
AKR1A1	0.648071428571429
CLTB	0.888333333333333
NXT2	0.0256666666666667
HSPB7	0.289
MLLT11	-1.68
OLFM3	0.251333333333333
SEC61B	0.188416666666667
GPR139	-0.881
RRP15	-0.486625
OR3A2	0.354
RSL1D1	-0.7156875
P2RX7	-0.131166666666667
PSME2	-0.36675
ADNP2	-0.6955
RBM25	-0.5975
IFITM1	1.52475
POLR2E	0.57625
ZNF643	-2.0025
ZBTB25	-1.7545
SPTBN4	1.328125
FBXO28	-0.36175
CLEC10A	1.89375
EPHA8	1.353375
BEST4	-0.3335
GAS6	2.15833333333333
TSHR	-0.598333333333333
TMTC1	0.0703181818181818
GSTM2	0.324166666666667
ETV1	-0.151
ADAM11	-1.29666666666667
ERGIC2	-0.0583333333333333
ATP6V0E2	1.06783333333333
HGFAC	-2.24966666666667
CTTNBP2NL	0.59975
FLJ20628	-1.246
MTCH2	-0.049
BACH2	0.589166666666667
AUTS2	1.6575
FSD1L	-0.592
RPRM	-2.8665
PPP2R3A	0.480166666666667
BAT2	-0.11025
LPHN2	1.589
MGC71993	0.264666666666667
PPARGC1B	-0.87475
CENPT	-0.77875
RNF123	0.135666666666667
COL27A1	-0.694
ZP2	0.203
C2orf21	0.9695
CCDC78	-3.08375
MCM8	-3.20016666666667
PHLDB2	-0.209375
PLAUR	1.103375
HDPY-30	0.024
BMP5	-3.57975
MUM1	0.1915
FAM62C	-0.6985
MID2	0.5855
SYT16	-0.348
ISG20L1	-0.5898
C2orf40	3.535
SRRM2	-0.0478571428571429
FCRL1	0.125
C1orf90	1.28516666666667
MEP1B	-0.3245
PCSK7	1.1735
PBX2	-0.713
CENTB1	0.5055
GLT6D1	0.00700000000000001
HGS	1.06516666666667
WDR51B	-0.68575
KCNJ8	1.39725
NOL10	-0.49225
EDEM3	1.96075
TCOF1	-1.06083333333333
SLC16A1	-2.678
SF3B3	-0.789
NUDT21	-1.0165
ZNF235	0.2335
KIAA0644	2.88725
ERC1	0.0661875
NKIRAS2	0.757
TRMT5	-0.75825
PPP1R7	0.27925
C14orf177	1.1425
HTRA4	2.036
FAM139A	-0.782166666666667
C16orf30	5.9795
C10orf32	1.566625
VCX2	-4.79675
MGC27016	0.0965
LARP5	0.617
THNSL2	2.99683333333333
TRADD	0.970666666666666
C1QTNF1	1.664
C1orf43	0.8275
AS3MT	-0.19375
SCARF1	1.87925
PHF23	0.177
B3GNT2	0.4845
FNBP1	-0.4195
ZNF780A	0.415
MAGEB2	-3.55925
FANCG	-2.01525
EYA2	4.40791666666667
ZNF471	0.9215
C14orf153	-0.235833333333333
BCL2L14	-0.68275
EFS	0.362
CKAP4	0.6865
ZNF224	-0.0938
ZNF652	-2.10775
TMEM4	-0.668875
SCN3B	1.091125
OAT	1.5945
DRD1	0.107875
IQGAP2	0.123833333333333
CDYL	-1.01
PFN3	-0.034
ANKS1A	-0.2795
COBLL1	0.304833333333333
C2orf55	2.093
PRCP	0.54325
TMEM130	1.60575
SPINK1	-0.5485
NDUFB1	-0.18575
DIO3	0.759625
PRTG	-1.99933333333333
PVRL1	0.143
CNTD2	0.409
MYL4	-2.763
SLC17A1	-0.40375
RGMB	-0.2981
TAF5L	-1.109375
FAM27E1	-3.39425
CCDC59	-1.29675
MED20	-0.276
CHMP4A	-0.10225
FBXL12	-0.681
TOMM20	-0.3025
ZNF364	0.028
COL22A1	0.489
C13orf8	-0.786
TBC1D14	-0.516142857142857
MRPS35	-0.382875
LOC51057	0.1945
MSC	2.04283333333333
CILP	5.79533333333333
ATXN7L2	-0.373
BTLA	0.793166666666667
SEC23B	0.0775
RDH13	0.37175
C17orf63	0.2365
TIA1	-1.59416666666667
RHOXF1	1.27633333333333
SPAR	-0.283833333333333
SPTLC1	0.582625
HMGB3	0.319307692307692
TOPBP1	-0.972
NAT8	-3.16375
KLF11	0.11675
HOMER3	0.531333333333333
KCNAB3	-0.1205
C9orf85	-0.20825
HCG3	0.516375
MGC34821	0.904
PHLDA3	2.1795
ODF3	0.0394999999999999
KLHDC4	0.0793333333333334
GABARAP	0.3825
AGR3	5.58975
EXOC5	-0.1965625
AADACL2	-0.501
LOC91893	-0.553166666666667
RPL36A	-0.666
SLCO1B3	-2.01766666666667
PTPDC1	-0.27675
DUSP7	0.23
NRP1	1.18464285714286
VSTM2L	0.189833333333333
PLEK	1.73675
NLRP3	2.6405
TUSC5	0.58825
GPR3	-0.0953333333333333
RAB8B	0.062625
UBE2E3	-0.84875
RC3H1	1.51875
MED29	0.985833333333333
CCDC50	-1.0385625
C20orf111	-0.424833333333333
PRDX6	-0.579
TETRAN	0.9815
BCAN	-0.2885
SMPD4	-0.1388125
AKAP7	-0.57525
ZNF500	-0.4765
FGF11	0.2598
FLJ11151	-0.230833333333333
FARSB	-0.912
MARCH10	0.4775
ACYP2	-0.066875
HTATIP	1.099
CLDN4	1.914875
GRM8	0.969333333333333
SLC22A18	1.119
RNF141	0.500916666666667
GRK6	-0.0195
VPS26A	0.008
PIGZ	-0.74475
LYSMD4	-0.4745
CRLS1	-1.20183333333333
KIAA0562	0.3904
WFDC5	-0.72325
TTTY12	-0.473
MGC16824	-0.436125
FLJ25476	0.491666666666667
WDR8	0.156166666666667
SEPT5	-0.068
PROK2	-1.51133333333333
RPGRIP1	1.0925
MTHFR	0.273136363636364
NEURL2	-0.4255
TRIM60	0.0245
DACH1	6.126
PLK3	1.1745
UBE2F	0.22775
ATP5I	-0.195125
TMEM28	-1.51125
MRPS34	0.01225
LOC129293	-1.36441666666667
DAP3	-0.00225
KRT28	0.271
PHF3	0.17425
RASL10B	-1.08183333333333
DVL2	-0.4635
OSTalpha	-3.82983333333333
DICER1	0.44175
ARMCX5	0.0645
