Hybridization REF	TCGA-BH-A0DT-01A-21R-A12D-07
HIST1H3J	1.321
C9orf3	-0.0596
LBH	1.450875
MYO1D	0.396625
PTDSS2	-0.11125
NFU1	0.1965
DEPDC4	-1.23825
WNT7B	0.8613
GLP2R	-0.445166666666667
SETD4	-0.1279
DYNLT3	0.2936
FKBP11	-0.437666666666667
SESTD1	-0.1795
FLII	0.1555
RPS16	0.5812
CHPF	-0.922166666666667
CSNK2A1	-0.830166666666666
SUMO1P1	0.12075
FKBP6	-0.5735
ZNF214	2.25333333333333
TWIST1	0.5725
DDX56	-0.869666666666666
TRAM1L1	2.4521
EPO	-3.0865
MRPS18B	-0.05675
ZNF682	-0.842833333333333
RPL14	-0.0511666666666667
MAFF	0.199
LOC51136	-0.152625
LY96	0.1995
DDX20	0.003
ABTB1	0.558833333333333
ARL5A	0.3071
CCT6A	-1.21875
HEPACAM	-0.6035
EHHADH	0.316166666666667
RBAK	-0.787166666666667
CGB1	0.73025
ITGB5	0.6068
YIPF3	-0.32325
FKBP2	0.6975
NR1D1	-0.245
TMEM110	-0.75
NEK2	-1.39066666666667
PRAMEF8	-2.295
C20orf52	-0.771
PCDHGA3	-1.036
VWA3B	0.5
NDUFA5	0.45725
THAP9	-0.2505
FLVCR2	-0.473666666666667
AP1S1	-1.36575
SMAD6	-1.77875
SAV1	0.865125
SAT1	1.219625
ZNF251	0.750875
ADAMTS7	-0.083
RPP38	0.3525
C1orf211	-0.5155
YPEL2	1.316
RBMS1	-0.37575
ZNF445	-0.8298
NRXN2	0.971833333333333
PGBD4	-0.461
UGT2B28	-2.81125
WBSCR16	-0.5318
NLRC3	0.883875
ASTL	0.053
ST6GALNAC1	-2.173
ZADH2	0.536375
MLLT4	0.404666666666667
ARL6	0.414833333333333
MEF2C	1.18575
CBFA2T3	-0.074
AFF3	0.669071428571429
COG7	0.182333333333333
MYB	1.47466666666667
PLXNA3	-0.3845
XRCC2	-2.07066666666667
MMS19	-0.26975
ST8SIA5	-1.64125
CHPT1	0.983333333333333
KIAA1712	-0.387
OR6X1	0.427
ACTR3	0.06575
UGCG	2.28816666666667
OR4P4	-1.374
ZAP70	-2.36325
LPP	1.500625
ZNF485	-0.588
PTPRCAP	0.33875
IL12RB1	0.0695
ATRX	0.4516
CHST8	1.3965
C14orf109	0.235
ARV1	1.417
NMB	-0.621857142857143
COX5A	-1.14616666666667
EIF6	-0.8795
MPPED2	-1.134
SEMG1	-2.6195
CHRDL1	1.679
TRAF3IP2	0.50275
WNK2	-0.533625
LILRA4	3.60233333333333
LAMA2	5.06825
PXT1	-0.068
RLBP1	-3.604
CD300C	0.1245
SLTM	0.499125
FLJ10404	-1.288875
APOBEC3D	-2.07733333333333
RENBP	-0.463333333333333
ATXN7L1	0.466125
NID1	-0.09175
TUBGCP3	-0.415625
ITIH5	1.67088888888889
CCDC110	1.63325
C8A	-3.2295
MGC87042	1.032
HOXC13	0.85975
TFDP2	-1.373
HCP5	1.576625
POLI	1.3405
UCN	0.560666666666667
ZNF764	0.465166666666667
C8orf45	-1.7155
FHL3	-0.814
SPATA5L1	0.1465
MMRN2	3.24266666666667
NDST1	0.241666666666667
COL20A1	-0.506666666666667
ZNF248	-0.890333333333333
PELP1	-0.6375
MBL2	-2.4112
RNF41	-0.057
C5orf24	0.111375
THOC5	-1.111125
SERINC3	0.02925
RP11-151A6.2	1.1605
CDCP2	-0.760666666666667
HIST1H2AA	0.0376666666666667
C11orf75	0.177666666666667
FKBP7	0.70175
DDOST	-0.7505
GPNMB	0.300666666666667
TTF2	-1.67316666666667
KCNT1	0.382
SLC39A14	-0.87325
NGRN	0.305
GPR137B	1.99425
MECP2	-0.104625
PSMA1	-0.45825
C16orf73	-4.75
TMEM60	0.893666666666667
CSN3	-0.25
NOS1	0.226
RAB7L1	0.7095
YBX2	-0.1885
KIAA1166	-0.567875
FUBP3	0.278666666666667
ABCG1	2.0295
ACACA	-0.8725
ARL11	1.9867
ATOH1	-0.6665
ODF1	0.652333333333333
CREB3L3	-1.728
TMEM127	1.34421428571429
DSCAML1	0.158
PLN	2.78916666666667
LYPLA1	0.34025
PRDM9	-2.512
SASP	1.2555
PLUNC	0.420666666666667
INTU	1.08
HISPPD1	-0.34825
LNPEP	0.0131666666666667
YARS2	-0.680166666666667
APCDD1L	-1.093
ZCCHC4	-0.3151
FBXO22	-0.171333333333333
TTLL13	-0.959
ZNF669	-0.301333333333333
PTGDR	3.70675
DDX27	-0.065
KIAA0409	-0.00466666666666667
GJB6	2.307
ASB8	0.663
PLP2	0.245166666666667
MEPE	0.74325
OR10J5	0.7025
KRT222P	1.31075
COQ7	0.789833333333333
C1orf101	3.3675
RERG	3.7086
CHMP5	1.490125
THAP11	-0.614375
ZNF43	-0.2095
ZRANB3	-0.479833333333333
KRT13	1.19425
MRPL19	-0.3035
RBBP9	-0.035125
SPATA17	1.695625
BXDC5	0.159333333333333
PAFAH1B1	-0.63475
MAGEE1	0.168
OSTF1	0.4975
KIAA0323	-0.0295
TXNDC13	-0.334
CNTN4	4.347625
LCE1B	0.34
UNQ501	1.355
ZNF154	-0.09925
C3orf64	0.37675
SYT5	-0.446111111111111
PON1	-0.1825
FLJ10357	-0.247375
ATP4A	-1.5885
GNPDA1	-0.682
MGAT1	0.367666666666667
C14orf121	-0.63525
SLC35B2	-0.60325
MIER3	0.632833333333333
CHEK1	-2.98575
ZNF8	0.152666666666667
TXNDC1	-0.570833333333333
CKB	-1.3066
RTN3	-0.139642857142857
FZD2	-1.3115
PART1	-0.442625
PSMB6	-0.26
PCDHB8	-0.689
PHC3	-0.1802
PPP1R8	-0.2135
NOVA2	1.87783333333333
TNFRSF11B	0.170125
GOLPH3	0.461333333333333
UBLCP1	-0.39475
SUHW3	-0.133
TTLL1	1.731
OPN4	-0.0785
OR13G1	-0.915
ZPBP2	-0.675
HSD17B11	-0.64425
C9orf50	0.648
DHDDS	-0.1515
CTSW	1.7076
NEFM	-0.679833333333333
MRPL28	-0.74325
SYN1	-0.2665
PIGV	0.786
ZIM2	-0.93625
APBB1	0.3155
SND1	-0.39475
C1orf123	0.059
CHD3	-1.15
BHLHB8	0.0505
RNASE2	0.0436666666666667
BCAP31	-0.0605
SLC25A44	0.201666666666667
CHD6	-0.3238
PIB5PA	2.02069230769231
SELS	0.594125
LOC541471	0.010375
FAT2	1.9295
ZNF81	-0.163
OR4C16	0.341
FLJ10081	-0.276
LRRC4	0.40575
CS	-0.873
N4BP2	-0.43675
IGFBP7	2.32575
ZNF318	-0.04375
NDNL2	0.594375
ZNF609	-0.191375
SIRT4	0.20925
EXOSC10	-0.1145
ECE2	-0.794545454545455
OVGP1	1.96775
GTPBP3	-0.000499999999999994
PACS2	0.4548
C19orf36	-0.374166666666667
ARL4C	-0.941875
ATG4B	-0.665
UBQLNL	1.9105
RHOXF2B	-3.6525
PLEKHG2	-0.5235
GALR1	-0.9015
AQP4	-0.186166666666667
HDAC7A	0.174333333333333
DCUN1D3	0.53025
OR8A1	-1.008
CCRN4L	0.95325
CBR4	0.157666666666667
KIFC1	-2.91483333333333
SLC7A14	-1.4498
LHX5	-1.2625
TRPC7	0.051
LPXN	-0.7005
SERPINA1	-1.820375
RPS13	-0.3778
BPIL3	-0.5145
PRKAA1	-1.48525
FADS2	-0.7982
ENAH	0.7194375
PRO1768	-0.2965
APBA2BP	-0.2475
LIPH	1.9615
C3orf33	-0.04775
RCC2	-0.221928571428571
ALDH1A2	-3.6031
RNF103	2.03275
AHCY	-0.84225
ALG12	-0.0135
CCL17	2.6485
ZNF543	1.01833333333333
ESRRG	0.7932
CNGA1	1.68775
RDH5	0.261333333333333
OTX1	-1.0227
PTGFR	-1.781
CDR2	-0.390625
SELE	5.49425
NLGN2	-0.810166666666667
EXOSC9	-1.1165
ZNF566	-0.0928333333333334
KLRC2	-2.244
GPR12	0.383
KIAA0196	0.53125
PDRG1	-0.6055
SSR3	-0.411714285714286
MSI1	-0.2795
CST9	0.917
CC2D1A	-0.216625
PLAGL1	-0.558888888888889
ZNF778	0.256
RNF2	0.27975
KLF6	1.35983333333333
THBD	1.92133333333333
tcag7.1314	1.903
NR5A1	-0.617333333333333
ABCD2	0.52325
DNAJC7	-2.171
CLEC4C	1.082
TM2D3	0.90125
CCDC4	-1.494
PLAC2	0.14525
DCD	5.2275
FAAH	1.510625
POLA1	-0.747
TM7SF2	-0.722875
FLJ39822	0.497166666666667
FLOT2	-0.578
MAP4K1	-0.744
SRP68	0.35275
C21orf74	-0.0755
ARPC5	0.726625
LOC126075	1.67725
HECW2	0.71625
ZDHHC4	-0.081
ANKRD42	2.0048
PDE9A	-1.107
ABCA8	2.916
NDUFS2	0.2395
UBR5	0.0275
BTBD16	-2.464
LOC554174	0.228
ZNF20	0.6555
KIAA1843	0.995
WDR17	-1.55625
C15orf33	1.628
RNF113A	-0.12625
CAMKK1	-1.0327
CLCN2	-0.319
ANXA6	-0.936
LOC340069	0.2465
EMID1	-0.18775
DPM3	-0.0575833333333334
ELA1	-0.618
SLC25A13	-0.816
KRT24	-0.17675
SMPD1	-0.228666666666667
TH	0.107375
COL6A2	0.956142857142857
ANKS1B	1.6385
GPR126	-0.8789
ZC3H12A	-0.0108333333333333
TMEM47	0.72
C2orf51	-0.5625
C1orf88	3.18066666666667
HSF2BP	0.5445
AKAP10	0.4225
RPAP3	-0.2675
KLHDC8B	0.285
STOM	2.0133
MUPCDH	-0.557
C10orf72	-0.805857142857143
PLEKHA3	1.35575
TCP11L1	0.15975
CWF19L1	0.4635
SPEF1	1.65169230769231
YSK4	1.34866666666667
ELN	2.1824
SAMD8	0.939
MPI	-1.3175
MEPCE	0.3299
ABCC3	-0.586
NANOGP1	-3.2385
KCNK17	1.843625
HLA-DMB	4.50283333333333
RRAGA	0.49425
ANGEL1	-0.55575
RBM32B	0.728
CPN1	-3.003
MGC52282	-0.3132
HLA-A	1.08358333333333
OR9G4	0.5225
EDNRB	-0.45075
SCD	-1.15357142857143
C14orf80	-0.691833333333333
BAGE2	-0.2755
RABL4	0.526833333333333
RCVRN	0.202
SHANK1	-0.3855
NLRP7	-2.72725
CD226	1.608
STAT3	0.9535
SYNJ2	-1.0825
TPCN2	-0.325333333333333
WDR36	-0.79825
MBD4	0.02375
ROBO1	-0.7756
ST3GAL6	-2.94225
SLAMF8	3.57516666666667
ATN1	0.168166666666667
GPR141	1.578
KRT36	-0.2365
TPH1	0.044
DDX52	-0.01025
ZSCAN29	0.0596666666666666
TRPT1	-0.451833333333333
DPEP3	0.735
DENND4A	-0.7295
TSPAN16	-1.06
PTCHD2	-0.8485
LOC145814	-0.32775
CAP1	0.117833333333333
EIF5A2	-0.5922
NT5DC3	-0.865
SEPT9	-0.777875
SEZ6L2	0.00962499999999999
EGFLAM	4.4895
VPS11	0.181125
NDUFB5	-0.223333333333333
CIDEA	4.15266666666667
IER5L	-0.30925
N6AMT1	0.82775
FAM83C	-0.875
OXR1	1.00391666666667
IRX1	0.291
DGKB	-0.210666666666667
GCN5L2	-1.8015
MIR16	0.789875
FBXW9	0.18575
WDR4	-1.829
PDC	0.256
VPS33B	-0.56525
HEXB	-0.3605
FLJ32214	0.11475
TCEB3	-1.06325
CRLF1	-1.8755
ABI3BP	2.532
C8orf22	-3.631
PYCR1	-1.080125
KIAA1706	0.557
CDK5R2	0.341875
WAS	-0.1035
C12orf60	-0.1215
CCBL2	0.256
MADD	-0.23375
C5orf34	-2.2365
WDR42A	1.1248
KLF12	-0.00249999999999999
HSPA1A	1.18325
ITM2C	-1.55333333333333
DAPK2	2.30783333333333
LOC442590	1.578
SUMF2	0.646625
CENPA	-2.55646153846154
TMED5	-0.488625
CDH6	-0.652
BRP44	1.56775
THG1L	-0.319
GABRA2	-1.995
C14orf166	-0.0585
MYL1	-2.123
TNFSF18	0.383
PAP2D	-1.71866666666667
PPIB	-0.238
KLHL4	-0.794125
SFN	-0.456166666666667
CCDC127	0.9495
FRAP1	-0.69825
GOLGA5	1.38625
SDCCAG1	-0.107375
MGC21675	0.152333333333333
C10orf95	0.12475
KIAA1345	-0.208166666666667
C1orf163	-0.745
LACE1	0.4005
OR10K2	-1.131
CENPN	-2.33316
TMED2	0.74975
UGT1A6	-1.867
ANG	0.5675
U2AF1	-0.9795
CASC2	1.58483333333333
NMT2	-0.263166666666667
OSGEPL1	0.963
DFNB31	-1.1935
SLC6A20	-0.0605
DKC1	-1.0305
FXYD4	-1.3855
WDR64	0.81325
MGC5590	-0.1065
CREBZF	-0.320833333333333
DAZ1	-0.049
PRPSAP1	-0.8495
GCHFR	-0.9715
TTC7A	-0.312
LOC196993	1.15525
UBD	4.29366666666667
S100A1	0.082375
RPL6	1.00233333333333
DNAJB6	1.1997
NAGS	1.5339
C2orf58	-2.4325
KERA	2.55783333333333
MT1X	-0.2141
UBE2B	1.0083
KEAP1	0.07275
MST1	-2.353125
OMA1	1.164
ABLIM2	2.06175
BCL2L13	-0.04975
JAZF1	-0.116833333333333
TMEM63B	0.1935
S100A8	0.8929
ARFIP2	0.04725
UROS	0.12325
KHDRBS2	0.5765
POLQ	-2.8695
SOAT1	-0.862
SPAG4	-1.2435
MRPS30	0.9535
LOC494141	-0.60125
OR2T11	0.372
ORAOV1	-0.8819
ZNF184	0.224166666666667
TCEB3B	0.688
ADAM21	-1.113
GDPD1	0.18825
SPINLW1	0.31075
PRR14	-0.0488333333333333
KCTD9	0.3447
NUDT3	-0.257
KIAA1822	0.358
HIST1H4K	0.894
DFNA5	-1.99275
GABPA	-0.35125
C14orf44	0.6415
POLB	0.999125
PTAR1	-0.864
SEC31A	0.5038
TRIM58	0.9975
TAS2R14	0.3085
VPS8	-0.267375
H1F0	0.849833333333333
PRKCB1	-1.7665
UGT2A1	0.341
TOR1B	-0.55275
LSS	-1.71225
C2orf19	-0.624
HNRNPC	0.468071428571429
TMEM100	0.236833333333333
LOC116349	-0.328
OR51M1	1.4395
CCDC142	-1.40125
ISG15	1.197625
ZCCHC14	0.0045
CREBL2	1.414125
TGDS	-0.971
DC2	0.0365
CACNA2D3	-0.486357142857143
ZNF429	-0.551375
LYPD6	2.84
SUCLG1	-0.248833333333333
OR51I1	-1.321
MAGEH1	1.6345
PRPF40A	-0.013
SMR3A	0.3785
SPINK2	-0.62975
THAP2	0.80075
NPY5R	3.702125
IRF4	-2.50125
SPESP1	-0.607333333333333
OR10S1	1.7465
DTD1	-0.4055
TUBE1	-0.1455
DDX19A	-1.1105
PDPN	-0.6855
TMEM34	0.613583333333333
MGAM	-0.14725
COL3A1	5.67888888888889
GFM2	-0.1221
OR5A2	0.0555
PSG9	-0.937
ARHGEF11	-0.4065
IVNS1ABP	-0.4550625
SIGIRR	1.01975
DUSP19	0.01525
DNAJC14	-0.1147
ACSS1	-0.820875
IL1RAPL2	-0.055
C4orf30	-1.162
SEPT4	2.23475
LANCL3	-1.75075
SPAG17	0.718166666666667
PRDX3	1.310875
HNF1A	-1.396
P4HA2	-0.72125
RFWD3	-1.45666666666667
MOV10	-0.611
DNAJA5	0.483
LOC729440	0.275
LOC200383	2.018625
SMC2	-1.30275
MIXL1	-1.16833333333333
TMEM9	0.11525
FAM86A	0.883
ZNF174	0.0284
MYH14	-0.713
CCR8	-0.11
VPS37C	0.888666666666667
GPATCH1	0.252
B3GNT8	2.624
TBX4	-0.7185
CNR2	1.1045
PCDH1	0.9615
C5orf29	4.604875
OCIAD2	1.815
PLCG2	0.7225
KIAA0247	2.41325
HRH3	0.0403
CAPN13	4.15775
CCR1	-1.042
MGC15523	-0.270055555555555
UVRAG	0.251333333333333
DNAJA2	-0.3405
ITGA2B	-1.1475
CLDN5	3.730125
PTPRN2	-1.58242857142857
ZNF512	-0.684833333333333
PSAP	0.2915
CCDC140	null
LRRC55	0.08175
CYP26C1	-0.3885
C8orf47	0.8275
LYN	-0.310375
DUSP6	0.484833333333333
TGFB3	3.48866666666667
ELK1	-0.8556
PCDH11Y	-0.341333333333333
HGD	-2.62825
C17orf58	1.032
MYO3A	0.4115
SERPINE2	-3.22283333333333
AARSD1	-1.372
C14orf73	-2.532
ADAM33	0.071
ZNF491	0.3805
MAPK6	-1.33816666666667
TCN1	3.35533333333333
SLC24A6	0.952
UBE2R2	0.11825
H1FNT	-0.00400000000000002
TATDN2	-0.0931666666666667
LILRB1	1.591
P2RY5	1.655
NUCB2	0.67925
C2orf37	0.196
SNX27	0.643833333333333
MTA3	0.68975
FOXO4	0.6755
ID4	1.41116666666667
SOX5	-1.67233333333333
PXMP3	1.110375
OR52M1	-0.185
SFT2D3	0.29325
INA	-3.50166666666667
MCOLN1	0.45475
NFIX	-0.6079
CLEC14A	5.7455
HIBCH	-0.0845
PLA2G5	0.8125
TIMM10	-0.748166666666667
MED17	0.5439
COL4A4	0.1015
TPP1	0.0455
GJA3	-1.26316666666667
TMPRSS5	-1.32825
AADACL3	-0.163
DNMBP	-0.322
ENPP5	4.391
NQO1	-1.5482
ZSCAN2	-0.478625
SEC24C	-0.588333333333333
GTF2A1L	0.8215
AXIN2	-0.0576
FAM33A	-2.07066666666667
C16orf13	-0.240875
SPNS2	1.1885
TAF1	-0.4585
AP1G2	-0.2935
RBM42	-0.0726666666666667
HCN2	-0.078
EFHB	2.069
RUSC1	-0.200166666666667
GRIK5	-0.0485
USP21	-0.4365
ATAD3C	-0.03475
ORMDL2	0.619875
PRSS7	-4.61125
PSAT1	-5.26675
FLJ13195	-1.19283333333333
TBC1D1	-0.414833333333333
IFNG	1.561
OTOS	0.6855
ZNF773	-0.521166666666667
EMD	-1.7315
RETN	-0.29225
CCL8	3.9405
APH1A	-0.259
COX18	-0.179875
GTF2IRD2	0.197
CCDC82	-1.00325
PAFAH2	0.9277
NPEPL1	-0.8408
RP11-114G1.1	1.43
TP53INP1	2.3605
ZNF300	-2.055
FOXL2	-3.7325
LARP2	0.815166666666666
LATS1	-0.07275
HTR6	-0.4285
SPOCK2	1.225
RNF144B	3.15966666666667
HTATIP2	-0.07025
MGC10334	-0.09325
CENTA2	2.17783333333333
FGF2	-0.81975
FXYD7	-0.64575
PHYHIPL	-2.449875
GPR34	5.52825
DDX6	-0.500333333333333
OR10W1	-0.1315
LHFPL1	-1.498
ZNF313	-0.307428571428571
VPS28	0.98025
AP3M1	0.0633
AKR1CL2	-0.711
TRAF4	-0.612625
OR2B11	0.364
C19orf12	-0.061
AKAP9	0.971666666666667
C1orf62	0.198
SLC20A1	-0.6199
FAM112A	0.3785
LDB2	1.611
MRPS23	-0.841
KLK5	3.912875
SPTB	-1.0801
EFEMP2	0.487
EFNB2	1.235375
PCM1	0.945142857142857
NMNAT3	2.278875
TSG101	0.563666666666667
C8orf40	1.04666666666667
NOB1	-1.8445
ABHD3	-0.2415
GTF3C4	-0.587125
PIGN	1.555
GALNTL1	2.5185
AEBP1	1.274125
OR9Q1	0.1995
ANKRD2	0.856875
CCL28	-0.462
TRIM38	0.521666666666667
TMCC1	0.271583333333333
SMG5	-0.01875
LRRC7	-0.452
NCAPD2	-2.08
C6orf153	-0.391
C1orf74	0.31275
OTUD6A	-0.7585
DCP2	-0.845833333333333
TMEM24	0.31225
RPL18	0.157
TMEM177	-0.78175
LRRC37A3	0.4825
C1D	-0.722833333333333
LDHC	-0.47475
UBE4B	0.446
NIT1	0.69875
BTN3A3	0.64375
RASD1	2.34575
COMMD3	1.2205
SHFM1	-0.086
BIRC8	0.1685
DUT	-0.636
C12orf51	0.00849999999999999
LRRC59	-0.842166666666667
LY6H	0.4685
WDR22	0.423166666666667
EDEM1	0.265357142857143
ADH1A	4.364
PANX2	-0.335
CYP11B1	0.8025
CDC73	0.383
GPR172A	-0.06525
GSTM3	1.07392307692308
KCNA5	0.1125
SERAC1	0.790166666666667
NFATC2	-0.1835
ANAPC5	-0.5282
C15orf24	0.06875
NFATC2IP	-0.768833333333333
TNRC6C	0.263666666666667
MGC102966	0.193125
FGD5	0.653166666666667
MED9	-0.1425
RAB13	0.871666666666667
C15orf49	0.3265
CRYGS	-0.6204
C12orf53	-0.3473
LOC283693	-1.139
COX6B2	1.867875
PHF14	0.110875
FAM3A	-1.020875
RPL13	0.0236
PRDX2	-0.2042
FLJ34047	-2.9125
PRMT3	-0.25625
KCTD19	-2.7315
TRIM10	-0.996
MGC26597	0.256666666666667
GCNT4	0.2945
GPRASP1	1.12575
CDKN1C	0.14125
RHBDL2	2.1677
HSPH1	-0.12575
AQP1	3.414125
COL17A1	2.7903
GFAP	0.88075
CDC16	-0.065
KIAA1614	0.089
C6orf118	1.65966666666667
ZSWIM5	-0.097
FAM83F	3.34725
LYNX1	0.542
SYNPR	-0.1705
XG	3.57416666666667
PRSS16	1.80375
KIF13B	1.46971428571429
PCDH9	-1.63625
HIST1H2AH	0.156
RBM18	-0.4445
ZNF626	0.42025
HEXIM2	0.685833333333333
ITFG1	-0.4945
TUBG2	-1.461
SFRS7	-0.0178333333333333
C9orf14	0.424
EXTL1	-0.703
GBP3	2.93983333333333
WDR5	-1.847
RARG	-0.312
MYO7A	-0.93275
CECR6	0.04625
C13orf3	-2.38175
SFRS18	-0.803
ACVR1B	0.218833333333333
PSMD1	-0.6377
C7orf31	-0.1075
ILVBL	-0.766
IFNGR1	1.8765
RNF186	2.675
NOL9	-1.06025
MAGEL2	0.9125
SLC29A2	-0.47
NHSL1	-0.21
RBMX	-1.24
PSORS1C2	0.129
RAD51L3	-0.193083333333333
LCN6	2.1575
ORAI2	-0.219375
BRUNOL6	0.4464
OR4K5	0.0105
CDC123	-0.257875
MSLN	-1.93483333333333
WWTR1	-1.4095
ZNF700	-0.950166666666667
COBL	0.01825
PPP1R16B	0.792
GAS7	-0.1146
MDN1	-1.313
HAAO	0.1975
C9orf68	3.5565
TNFAIP2	1.007125
FOXN1	0.177
hCG_2033311	-0.119166666666667
ATP6V0D2	-0.4748
RPL41	1.322375
SLC38A1	1.301125
ARHGAP6	-1.2975
ADAD2	0.6705
PHF20L1	-0.00406249999999997
MCM3AP	-0.192833333333333
ST3GAL3	-0.539833333333333
SNX1	0.253833333333333
ELF5	2.74175
PARP3	0.726125
RBM8A	0.041375
LINGO4	-0.2205
ITGA9	1.02883333333333
ZFR	-0.1405
ACSL6	-0.214375
FLJ20699	0.3233
DAOA	0.209333333333333
FABP4	6.198
KCNB1	-0.21025
CANX	0.2859
SLC25A28	0.327166666666667
ADIPOR2	1.182625
ECHDC2	1.725125
SMA4	1.9645
FRZB	3.640875
PABPC1	0.085
DMRTB1	-0.762125
APOBEC3G	0.2565
CATSPER2	-0.554833333333333
CUEDC1	0.393166666666667
STARD9	-0.784625
CLDN8	5.521875
LOC23117	-1.14218181818182
E2F6	-0.511111111111111
TMEM126B	-0.4115
DPY19L4	0.49675
GIMAP5	3.6415
NDUFA9	-0.636666666666667
FAM77C	2.432
CTPS2	0.24775
LOC51035	-0.032125
WDSOF1	-0.5595
EGLN3	0.077
PITX3	0.407833333333333
OR52E8	0.9575
GRM4	0.589
KLK1	-1.58516666666667
GPM6B	-0.473375
RRAGD	-1.432
PAGE5	-3.0345
UCHL5	-0.710666666666667
ULK3	-0.909666666666667
AIM2	1.32466666666667
PNO1	-0.597
OR2F2	0.3825
GNAT2	-0.997
SIX1	-1.02725
ST13	-0.0736666666666667
ZBTB44	0.595625
TIMP2	-0.57475
ZMAT4	0.285
GTF2IRD1	-0.0518333333333333
ZNF19	0.770166666666667
ZNF714	-1.29125
RSC1A1	-0.301
C9orf80	0.12125
PSMA8	0.8136
TMEM141	0.25225
COX4I1	-0.666142857142857
CTAGE1	-0.134333333333333
DTWD1	-0.20625
HSD11B1	2.6565
KRT6B	5.2975
ARID4B	1.509875
LHFPL3	0.222666666666667
WWP2	-0.5285
ZNF326	-0.0901666666666667
RGPD1	-0.1375
CTSH	0.504
FASTKD1	-1.223125
PAF1	0.3477
TTC9C	-0.57225
IFT57	1.1358
PRSS36	1.0495
IL20RB	-2.429
ZNF592	-0.0453333333333333
DCTD	-0.4059
CFP	2.73825
MFNG	-0.10825
JMJD2B	0.88725
ALDH3B1	-1.719625
THSD4	1.5305
KCNJ5	1.72866666666667
LMNA	0.133666666666667
TBCD	-0.49125
ZNF250	0.667333333333333
CASQ2	1.43883333333333
PEG10	-2.1405
PRAME	-4.6748
NP	-0.75325
TRIM59	0.173166666666667
ZNF12	0.156375
XTP3TPA	-0.42525
SIGLEC7	-0.9815
PANK4	-0.74475
FAM70A	-1.6355
SNED1	-0.04975
HIP1	0.4284
RAET1E	-0.124833333333333
AMAC1L2	-0.0845
AHNAK2	-0.263916666666667
TOE1	-0.801166666666667
RECQL4	-1.5475
SPRYD3	0.3765
DPAGT1	-0.50125
MAGED2	1.4775
ANKRD55	0.51125
TRPS1	4.89633333333333
DOK7	1.24875
TFPI2	-4.24675
GTF2H3	-1.13733333333333
CYP4F11	-0.483625
LHX2	-4.69933333333333
ATG16L1	0.2885
ASB12	-0.3905
C1orf116	3.144125
NF2	-0.55035
POM121	-0.7463
PHYHD1	2.7022
TXNDC17	0.119833333333333
DKFZp779O175	-0.2575
NUP62	-0.120928571428571
MYO18B	-0.776333333333333
PRAMEF1	0.226
TCBA1	0.060875
TMEM168	0.821
FJX1	0.353666666666667
CLCF1	-0.12625
SEPN1	-0.317875
IGSF2	0.05025
NUDCD1	-0.374
TFF3	2.70716666666667
NDFIP1	0.652285714285714
CHCHD4	-0.57575
TNR	0.593
CUTA	-0.105666666666667
USP44	-4.46175
DPP10	-1.3075
IWS1	-0.314166666666667
PCGF1	-0.36525
SULT1C4	0.097
NTF5	2.66975
PTPN13	1.9655
SSTR5	-0.0275
SFRP1	0.7345
IDH3B	-1.088
SUOX	0.887833333333333
TMCO5	-0.173
GOLT1B	-0.746
MIB1	0.2275
PCDHGB1	0.2875
SUSD1	-0.29825
ICAM5	-2.825
PAPOLB	-0.4785
URM1	-0.7352
TMEM106B	0.774166666666667
LRIG2	-0.7445
SLC27A5	-0.01725
CLIC6	6.1651
ZNF420	0.727333333333333
SCN9A	-1.810625
KIAA1909	0.85225
ELMOD1	-2.28375
PRKAG1	-0.2745
FAM64A	-1.69044444444444
EEF1G	0.1662
SMAD5	-0.68
INCENP	-2.28575
WASF2	-1.521
GARS	-1.7672
CDK10	-1.0621
HLX	-0.507666666666667
MDM4	0.11025
ZNRF1	-1.2315
HHATL	0.6485
FAM21C	0.4849
HIST2H3C	0.183
PFDN2	0.51375
ZNF200	-0.313
NDN	-0.249
HBA2	-2.4835
FBLN5	2.05625
PUM1	0.201642857142857
TNNT1	-0.317
C19orf59	-0.651333333333333
HNRPH2	1.2885
RAB7A	-0.379666666666667
PMS2	-0.599375
BIRC3	0.881333333333333
NRSN2	-0.034625
OR52K2	0.86
SPOCK1	-0.00621428571428573
H2AFY	-0.091
RXRB	-1.018
ZNF638	-0.306833333333333
ANKRD45	-1.09025
ACTN4	-0.862666666666667
FXC1	0.28325
EIF2B5	-0.298
VPS33A	-0.29
PINK1	0.416125
FAM106A	-1.7385
SKIP	1.6240625
GAPDHS	-0.155
MUM1L1	4.14175
PSTPIP1	1.288
CNTNAP1	-1.8172
CYP26A1	-0.6005
APOL2	0.7725
TACC2	0.753714285714286
COX7A2L	0.407142857142857
HSD17B1	0.292375
ARRB2	-0.55725
SLC7A6	-0.8121
HSD17B10	-0.43025
RBJ	0.23125
NUP155	-1.9675
MRPL10	-0.812833333333333
CYCS	-1.27758333333333
CCDC46	0.255333333333333
TECTA	-0.909
GNAL	-0.424
LPO	-0.125
PEBP4	2.89475
DDX11	-2.45025
C18orf12	0.5415
TAF9B	-0.506083333333333
IMP4	-0.378
RPA4	0.359833333333333
NDUFS1	-0.78
UPK1A	-0.606833333333333
ARRDC2	0.550666666666667
C18orf20	0.614
AES	-0.0383571428571429
CD2BP2	0.241
C16orf54	0.00800000000000001
UGT2B17	-2.691625
