Hybridization REF	TCGA-BH-A18V-01A-11R-A12D-07
ZPBP2	-0.100666666666667
HSD17B11	-1.914375
C9orf50	-0.162
DHDDS	-0.247214285714286
CTSW	0.901
NEFM	-1.5495
MRPL28	-0.2235
SYN1	0.565833333333333
PIGV	-0.532166666666667
ZIM2	-1.3285
APBB1	0.7525
SND1	0.17025
C1orf123	-0.8415
CHD3	-0.4975
BHLHB8	0.2525
RNASE2	1.06866666666667
BCAP31	0.00099999999999998
SLC25A44	0.874666666666667
CHD6	-1.3402
PIB5PA	-0.154230769230769
SELS	1.91325
LOC541471	0.511875
FAT2	1.51
ZNF81	-0.3765
OR4C16	0.388
FLJ10081	-0.4418
LRRC4	0.08725
CS	-0.431333333333333
N4BP2	-1.6365
IGFBP7	2.33325
ZNF318	-0.06475
NDNL2	0.79375
ZNF609	-0.41425
SIRT4	-2.0265
EXOSC10	-1.04525
ECE2	3.21766666666667
OVGP1	-1.07275
GTPBP3	0.37475
PACS2	0.904
C19orf36	-1.55866666666667
ARL4C	1.79775
ATG4B	-0.454375
UBQLNL	-1.52775
RHOXF2B	-3.608
PLEKHG2	0.2715
GALR1	-0.9855
AQP4	0.237833333333333
HDAC7A	-0.7535
DCUN1D3	0.3915
OR8A1	0.1915
CCRN4L	0.849875
CBR4	-2.08216666666667
KIFC1	0.786166666666667
SLC7A14	-1.71166666666667
LHX5	0.257
TRPC7	0.2195
LPXN	-0.28525
SERPINA1	-2.114125
RPS13	-1.1909
BPIL3	0.2115
PRKAA1	0.14125
FADS2	1.3368
ENAH	-0.339625
PRO1768	0.2595
APBA2BP	-2.15875
LIPH	3.24
C3orf33	-0.576
RCC2	0.188
ALDH1A2	-3.6321
RNF103	0.96925
AHCY	-1.0275
ALG12	0.385
CCL17	1.617
ZNF543	0.3815
ESRRG	-0.627
CNGA1	2.65825
RDH5	-1.09366666666667
OTX1	0.0894
PTGFR	-1.65266666666667
CDR2	1.18025
SELE	6.414
NLGN2	-1.1115
EXOSC9	-1.52875
ZNF566	-0.0708333333333333
KLRC2	-2.812
GPR12	1.562
KIAA0196	1.15975
PDRG1	-0.181
SSR3	0.643071428571429
MSI1	0.0385
CST9	-0.6785
CC2D1A	-0.1025
PLAGL1	0.451888888888889
ZNF778	0.464
RNF2	-0.535375
KLF6	1.6545
THBD	1.66566666666667
tcag7.1314	1.99
NR5A1	0.130166666666667
ABCD2	0.6255
DNAJC7	-1.4225
CLEC4C	1.1655
TM2D3	1.593625
CCDC4	-0.573
PLAC2	2.7975
DCD	-0.19
FAAH	0.438875
POLA1	0.0906666666666666
TM7SF2	-1.445125
FLJ39822	-2.14883333333333
FLOT2	0.081625
MAP4K1	-0.501666666666667
SRP68	0.255375
C21orf74	0.55
ARPC5	0.933625
LOC126075	0.5515
HECW2	1.55675
ZDHHC4	-0.93375
ANKRD42	-0.4224
PDE9A	0.251166666666667
ABCA8	-0.15875
NDUFS2	0.73275
UBR5	1.1405
BTBD16	-2.50525
LOC554174	0.055
ZNF20	-0.1635
KIAA1843	0.3875
WDR17	-0.889571428571429
C15orf33	0.2955
RNF113A	0.0085
CAMKK1	-1.3319
CLCN2	-0.36475
ANXA6	-1.277
LOC340069	0.537
EMID1	-0.1435
DPM3	1.03258333333333
ELA1	0.327
SLC25A13	-1.1352
KRT24	0.2325
SMPD1	-0.518166666666667
TH	0.221375
COL6A2	0.421285714285714
ANKS1B	-0.31275
GPR126	-1.7975
ZC3H12A	0.777333333333333
TMEM47	0.0473333333333333
C2orf51	1.24033333333333
C1orf88	0.241333333333333
HSF2BP	1.58
AKAP10	-0.195
RPAP3	-1.04
KLHDC8B	-0.076875
STOM	0.6848
MUPCDH	0.202375
C10orf72	-0.57525
PLEKHA3	1.04558333333333
TCP11L1	1.211
CWF19L1	0.13025
SPEF1	-0.216692307692308
YSK4	0.12275
ELN	0.0889
SAMD8	1.04316666666667
MPI	-1.12483333333333
MEPCE	-0.0672
ABCC3	-1.32525
NANOGP1	-3.1995
KCNK17	2.830625
HLA-DMB	4.34866666666667
RRAGA	0.106
ANGEL1	-0.46775
RBM32B	0.812
CPN1	-2.94775
MGC52282	-0.2814
HLA-A	3.15516666666667
OR9G4	0.4585
EDNRB	0.08225
SCD	-1.18664285714286
C14orf80	0.276666666666667
BAGE2	-1.534
RABL4	0.2055
RCVRN	0.7095
SHANK1	-0.1525
NLRP7	-2.578
CD226	2.3915
STAT3	1.1936875
SYNJ2	-2.3187
TPCN2	-0.151833333333333
WDR36	-1.02808333333333
MBD4	0.38275
ROBO1	0.4522
ST3GAL6	-1.943
SLAMF8	4.13033333333333
ATN1	0.397333333333333
GPR141	1.171
KRT36	0.933
TPH1	0.5965
DDX52	-1.002
ZSCAN29	0.699
TRPT1	-0.453
DPEP3	0.40475
DENND4A	0.140875
TSPAN16	-0.2125
PTCHD2	0.051
LOC145814	0.076
CAP1	0.481666666666667
EIF5A2	0.2912
NT5DC3	-1.062
SEPT9	-0.89275
SEZ6L2	1.042625
EGFLAM	2.7685
VPS11	-0.731
NDUFB5	0.384833333333333
CIDEA	2.6965
IER5L	0.20875
N6AMT1	-0.7105
FAM83C	-0.22025
OXR1	0.91225
IRX1	-0.0365
DGKB	0.082
GCN5L2	-1.28675
MIR16	0.552125
FBXW9	0.0585
WDR4	-0.276166666666667
PDC	-0.1705
VPS33B	-0.0185
HEXB	-0.499
FLJ32214	0.5745
TCEB3	-0.50425
CRLF1	1.19525
ABI3BP	0.59
C8orf22	-3.66275
PYCR1	0.1735
KIAA1706	-0.24375
CDK5R2	0.6365
WAS	0.4535
C12orf60	-0.239
CCBL2	-0.955375
MADD	-0.84875
C5orf34	-1.5775
WDR42A	0.7689
KLF12	-0.50375
HSPA1A	1.6875
ITM2C	-0.26925
DAPK2	0.196333333333333
LOC442590	-0.3775
SUMF2	-0.544375
CENPA	0.389307692307692
TMED5	-0.38375
CDH6	-1.5661
BRP44	1.0955
THG1L	-1.1985
GABRA2	-2.88275
C14orf166	-0.2855
MYL1	-1.99316666666667
TNFSF18	0.2845
PAP2D	-1.47966666666667
PPIB	0.319
KLHL4	-0.4625
SFN	0.754333333333333
CCDC127	0.0485
FRAP1	-1.01925
GOLGA5	2.05025
SDCCAG1	-0.619875
MGC21675	-0.0816666666666667
C10orf95	0.5775
KIAA1345	-0.887833333333333
C1orf163	-0.4745
LACE1	-0.191333333333333
OR10K2	0.47
CENPN	0.31884
TMED2	0.28125
UGT1A6	0.1525
ANG	-1.367
U2AF1	-0.8465
CASC2	-0.1485
NMT2	0.0301666666666667
OSGEPL1	0.2735
DFNB31	-0.884
SLC6A20	-0.77325
DKC1	0.2975
FXYD4	-0.4465
WDR64	0.16725
MGC5590	0.6735
CREBZF	0.322666666666667
DAZ1	0.04125
PRPSAP1	-1.24
GCHFR	-0.26
TTC7A	0.759375
LOC196993	0.4625
UBD	5.57816666666667
S100A1	-0.021375
RPL6	-0.485833333333333
DNAJB6	0.0593
NAGS	1.3436
C2orf58	-0.2145
KERA	0.331833333333333
MT1X	0.361
UBE2B	0.1853
KEAP1	0.76275
MST1	-2.8525
OMA1	0.697
ABLIM2	3.16125
BCL2L13	-0.54
JAZF1	0.435333333333333
TMEM63B	0.2295
S100A8	1.9666
ARFIP2	1.07825
UROS	0.817
KHDRBS2	-2.284
POLQ	-0.808625
SOAT1	-0.37875
SPAG4	-2.13925
MRPS30	-1.27966666666667
LOC494141	0.305
OR2T11	0.1585
ORAOV1	0.5033
ZNF184	0.346166666666667
TCEB3B	0.687
ADAM21	-0.184
GDPD1	-0.82225
SPINLW1	0.7
PRR14	0.1475
KCTD9	1.6109
NUDT3	0.8145
KIAA1822	1.5864
HIST1H4K	0.1305
DFNA5	-1.65375
GABPA	-0.03375
C14orf44	-0.8575
POLB	-0.726625
PTAR1	-1.18975
SEC31A	1.2074
TRIM58	-2.94066666666667
TAS2R14	1.155
VPS8	-0.203125
H1F0	-0.1755
PRKCB1	-2.05133333333333
UGT2A1	0.1475
TOR1B	-0.05825
LSS	-1.09616666666667
C2orf19	0.462
HNRNPC	0.520214285714286
TMEM100	-2.58266666666667
LOC116349	-0.5055
OR51M1	0.6615
CCDC142	-0.85
ISG15	2.029625
ZCCHC14	1.199875
CREBL2	0.822625
TGDS	0.33
DC2	1.3345
CACNA2D3	-2.27092857142857
ZNF429	-0.53025
LYPD6	-1.89216666666667
SUCLG1	0.4555
OR51I1	-0.7605
MAGEH1	1.0895
PRPF40A	0.3435
SMR3A	0.465
SPINK2	-1.73525
THAP2	-0.00925000000000002
NPY5R	-0.073625
IRF4	-2.048875
SPESP1	-1.72316666666667
OR10S1	0.372
DTD1	-0.71375
TUBE1	1.15175
DDX19A	-0.197
PDPN	-0.24425
TMEM34	0.927166666666667
MGAM	1.765
COL3A1	5.36522222222222
GFM2	-0.8856
OR5A2	-0.061
PSG9	-1.17
ARHGEF11	1.021
IVNS1ABP	-0.6321875
SIGIRR	-0.02725
DUSP19	-0.238125
DNAJC14	-0.3577
ACSS1	0.035
IL1RAPL2	-0.042
C4orf30	-1.12175
SEPT4	0.99475
LANCL3	-0.2505
SPAG17	0.217333333333333
PRDX3	-0.724375
HNF1A	-1.585375
P4HA2	-0.0995
RFWD3	-0.3465
MOV10	-0.66275
DNAJA5	-0.920357142857143
LOC729440	0.48025
LOC200383	0.00349999999999996
SMC2	0.51475
MIXL1	-1.1865
TMEM9	-0.1975
FAM86A	0.6545
ZNF174	-0.1871
MYH14	-0.8305
CCR8	0.78475
VPS37C	0.8045
GPATCH1	0.218333333333333
B3GNT8	1.295
TBX4	-0.3435
CNR2	0.453833333333333
PCDH1	0.60725
C5orf29	3.15975
OCIAD2	0.387
PLCG2	2.93
KIAA0247	2.0565
HRH3	0.1711
CAPN13	-1.20125
CCR1	-0.104
MGC15523	0.258
UVRAG	0.607666666666667
DNAJA2	0.414666666666667
ITGA2B	-0.706666666666667
CLDN5	2.564125
PTPRN2	-2.31757142857143
ZNF512	-0.202666666666667
PSAP	0.769928571428571
CCDC140	-0.317
LRRC55	0.18925
CYP26C1	0.417
C8orf47	6.00625
LYN	0.65225
DUSP6	-1.726
TGFB3	1.1778
ELK1	-0.5187
PCDH11Y	0.649333333333333
HGD	-4.1535
C17orf58	-1.50325
MYO3A	0.2755
SERPINE2	-4.55416666666667
AARSD1	-0.923
C14orf73	1.409
ADAM33	-0.21925
ZNF491	-0.228
MAPK6	-1.36383333333333
TCN1	-1.29
SLC24A6	0.049
UBE2R2	0.55975
H1FNT	0.714
TATDN2	0.478
LILRB1	2.749
P2RY5	-0.141
NUCB2	-1.07775
C2orf37	0.3795
SNX27	0.411833333333333
MTA3	-1
FOXO4	-0.704875
ID4	3.21066666666667
SOX5	0.388166666666667
PXMP3	0.57575
OR52M1	0.142
SFT2D3	0.618625
INA	0.0996666666666667
MCOLN1	0.1625
NFIX	1.7501
CLEC14A	4.64133333333333
HIBCH	-0.468
PLA2G5	0.7075
TIMM10	-0.3105
MED17	0.3754
COL4A4	0.589
TPP1	1.09716666666667
GJA3	-1.54183333333333
TMPRSS5	-1.589
AADACL3	0.738
DNMBP	-2.8805
ENPP5	2.10333333333333
NQO1	-1.281
ZSCAN2	0.453375
SEC24C	-0.608666666666667
GTF2A1L	-1.1565
AXIN2	-2.6289
FAM33A	-1.74616666666667
C16orf13	0.325
SPNS2	1.4655
TAF1	-0.76075
AP1G2	-1.0905
RBM42	0.755
HCN2	0.256166666666667
EFHB	0.1795
RUSC1	0.948833333333333
GRIK5	0.251
USP21	0.302333333333333
ATAD3C	0.26475
ORMDL2	0.441375
PRSS7	-3.735
PSAT1	0.5205
FLJ13195	-0.4
TBC1D1	-0.095
IFNG	3.75025
OTOS	0.172
ZNF773	0.1425
EMD	-1.04725
RETN	0.76975
CCL8	4.4855
APH1A	0.083125
COX18	-0.661125
GTF2IRD2	0.8125
CCDC82	-0.318
PAFAH2	-0.6241
NPEPL1	0.6564
RP11-114G1.1	1.9955
TP53INP1	0.32725
ZNF300	0.535833333333333
FOXL2	-0.04825
LARP2	-0.111583333333333
LATS1	-0.01025
HTR6	0.228
SPOCK2	0.9305
RNF144B	2.89366666666667
HTATIP2	0.341625
MGC10334	0.365416666666667
CENTA2	2.58433333333333
FGF2	-0.1535
FXYD7	-0.08125
PHYHIPL	-2.339
GPR34	4.97875
DDX6	-0.496666666666667
OR10W1	0.0985
LHFPL1	1.46
ZNF313	0.114785714285714
VPS28	1.3295
AP3M1	-0.5761
AKR1CL2	2.5235
TRAF4	-0.183
OR2B11	0.573
C19orf12	0.484833333333333
AKAP9	0.483833333333333
C1orf62	0.40725
SLC20A1	-1.4994
FAM112A	0.04425
LDB2	0.346375
MRPS23	-0.889
KLK5	0.660125
SPTB	-0.5627
EFEMP2	0.94975
EFNB2	1.657875
PCM1	-1.26321428571429
NMNAT3	0.663375
TSG101	-0.129166666666667
C8orf40	-0.762166666666667
NOB1	-0.70875
ABHD3	-0.57025
GTF3C4	0.78475
PIGN	-0.00316666666666664
GALNTL1	-2.05425
AEBP1	1.530875
OR9Q1	0.428
ANKRD2	-0.354
CCL28	-1.7135
TRIM38	1.67766666666667
TMCC1	0.521416666666667
SMG5	1.64775
LRRC7	-0.3895
NCAPD2	-0.594166666666667
C6orf153	0.463
C1orf74	0.29125
OTUD6A	0.0135
DCP2	-1.0885
TMEM24	-0.19
RPL18	-0.892333333333333
TMEM177	0.45825
LRRC37A3	-0.79325
C1D	-0.783333333333333
LDHC	-0.74175
UBE4B	-0.273166666666667
NIT1	0.85375
BTN3A3	1.798375
RASD1	0.99725
COMMD3	0.06075
SHFM1	0.663
BIRC8	0.12625
DUT	0.104
C12orf51	-0.126
LRRC59	0.554833333333333
LY6H	-0.0675
WDR22	-0.621083333333333
EDEM1	0.1415
ADH1A	3.202
PANX2	0.9326
CYP11B1	0.50325
CDC73	0.48775
GPR172A	0.89275
GSTM3	0.908153846153846
KCNA5	-0.6855
SERAC1	1.312
NFATC2	0.2635
ANAPC5	-0.1075
C15orf24	0.25775
NFATC2IP	-0.315833333333333
TNRC6C	-0.0861666666666667
MGC102966	2.205875
FGD5	0.7425
MED9	-0.64325
RAB13	0.1985
C15orf49	-0.522
CRYGS	-1.0946
C12orf53	-0.9605
LOC283693	-0.515
COX6B2	-0.417375
PHF14	-1.139125
FAM3A	0.010125
RPL13	0.13
PRDX2	0.0701
FLJ34047	-1.6025
PRMT3	-0.1795
KCTD19	-1.751
TRIM10	-0.1995
MGC26597	0.783833333333333
GCNT4	-0.0925
GPRASP1	-1.49175
CDKN1C	-0.991833333333333
RHBDL2	3.2086
HSPH1	1.357
AQP1	2.24225
COL17A1	-2.7972
GFAP	-0.209625
CDC16	0.70325
KIAA1614	0.706
C6orf118	-1.24283333333333
ZSWIM5	-1.868
FAM83F	3.696
LYNX1	1.293
SYNPR	-1.45025
XG	3.41366666666667
PRSS16	2.350875
KIF13B	-0.720285714285714
PCDH9	-2.12825
HIST1H2AH	0.663166666666667
RBM18	0.27475
ZNF626	1.176
HEXIM2	-0.465333333333333
ITFG1	0.226
TUBG2	-1.026
SFRS7	-0.170416666666667
C9orf14	-0.098
EXTL1	-2.46675
GBP3	0.374666666666667
WDR5	-0.609
RARG	0.825833333333333
MYO7A	0.3015
CECR6	-0.717
C13orf3	0.251125
SFRS18	-0.777625
ACVR1B	0.491
PSMD1	0.6544
C7orf31	-0.567166666666667
ILVBL	-0.7755
IFNGR1	0.874
RNF186	0.83875
NOL9	-0.50675
MAGEL2	0.10925
SLC29A2	0.31225
NHSL1	-0.677
RBMX	-0.679
PSORS1C2	1.61175
RAD51L3	-0.0938333333333333
LCN6	0.964
ORAI2	-0.603
BRUNOL6	0.1808
OR4K5	0.2
CDC123	0.660625
MSLN	2.74933333333333
WWTR1	3.16716666666667
ZNF700	-0.659333333333333
COBL	1.08825
PPP1R16B	0.18025
GAS7	0.0617
MDN1	-0.82375
HAAO	0.4055
C9orf68	-0.8735
TNFAIP2	3.7115
FOXN1	0.1945
hCG_2033311	-0.3465
ATP6V0D2	1.9923
RPL41	-0.313625
SLC38A1	-0.169875
ARHGAP6	-0.330833333333333
ADAD2	-0.5295
PHF20L1	1.1450625
MCM3AP	-0.919
ST3GAL3	-0.8025
SNX1	-0.2365
ELF5	4.978
PARP3	0.260875
RBM8A	0.443625
LINGO4	0.427
ITGA9	2.42166666666667
ZFR	-0.017
ACSL6	1.347
FLJ20699	-0.5049
DAOA	-0.41025
FABP4	5.067
KCNB1	-0.65025
CANX	1.0802
SLC25A28	0.205333333333333
ADIPOR2	-0.069625
ECHDC2	1.296875
SMA4	-2.29925
FRZB	3.215625
PABPC1	0.600833333333333
DMRTB1	-0.314625
APOBEC3G	1.10975
CATSPER2	-1.2685
CUEDC1	0.658833333333333
STARD9	-2.228375
CLDN8	5.554625
LOC23117	-0.532409090909091
E2F6	-0.688055555555556
TMEM126B	-0.541166666666667
DPY19L4	-0.743
GIMAP5	3.40216666666667
NDUFA9	0.0126666666666667
FAM77C	-2.93
CTPS2	-3.01325
LOC51035	0.151625
WDSOF1	1.31425
EGLN3	-1.56175
PITX3	0.556833333333333
OR52E8	0.5355
GRM4	1.36
KLK1	-2.102
GPM6B	-1.18025
RRAGD	-0.144666666666667
PAGE5	-3.5305
UCHL5	-0.174666666666667
ULK3	-0.838333333333333
AIM2	3.0065
PNO1	0.426833333333333
OR2F2	0.358
GNAT2	1.0405
SIX1	0.513
ST13	0.183833333333333
ZBTB44	0.0265
TIMP2	-0.17275
ZMAT4	-4.48725
GTF2IRD1	-0.106
ZNF19	-0.609
ZNF714	-0.65625
RSC1A1	-0.805
C9orf80	0.701
PSMA8	0.415666666666667
TMEM141	0.6085
COX4I1	0.458642857142857
CTAGE1	0.00316666666666669
DTWD1	-0.13575
HSD11B1	2.02075
KRT6B	5.10425
ARID4B	0.6205
LHFPL3	0.2705
WWP2	0.42225
ZNF326	-0.29
RGPD1	-0.0925
CTSH	0.758166666666667
FASTKD1	-1.023625
PAF1	0.1371
TTC9C	0.56525
IFT57	-0.7761
PRSS36	-0.167
IL20RB	1.041
ZNF592	0.650333333333333
DCTD	-0.5819
CFP	1.97025
MFNG	-0.3265
JMJD2B	-0.8
ALDH3B1	0.61025
THSD4	-1.37616666666667
KCNJ5	2.61016666666667
LMNA	1.76833333333333
TBCD	-0.6025
ZNF250	1.244
CASQ2	0.0901666666666667
PEG10	-4.04533333333333
PRAME	-1.51866666666667
NP	-0.6115
TRIM59	0.9495
ZNF12	-0.840125
XTP3TPA	0.39825
SIGLEC7	0.7403
PANK4	-0.2775
FAM70A	-3.7635
SNED1	-1.09775
HIP1	-1.0817
RAET1E	-1.27083333333333
AMAC1L2	-1.2135
AHNAK2	0.585416666666667
TOE1	-0.846333333333333
RECQL4	0.561
SPRYD3	0.291
DPAGT1	-1.1345
MAGED2	0.4864
ANKRD55	-0.24425
TRPS1	2.737
DOK7	-2.728
TFPI2	-5.24375
GTF2H3	-1.52183333333333
CYP4F11	-2.082875
LHX2	-4.46516666666667
ATG16L1	-0.188833333333333
ASB12	0.7415
C1orf116	3.797125
NF2	-0.6675
POM121	-0.1729
PHYHD1	1.2441
TXNDC17	-0.874666666666667
DKFZp779O175	0.16075
NUP62	-0.0125
MYO18B	-1.62183333333333
PRAMEF1	-0.115
TCBA1	-1.002125
TMEM168	0.37525
FJX1	0.105333333333333
CLCF1	-1.14
SEPN1	0.308625
IGSF2	-0.1275
NUDCD1	1.4865
TFF3	-2.42933333333333
NDFIP1	-0.0917857142857143
CHCHD4	-0.6315
TNR	0.2025
CUTA	0.632666666666667
USP44	-3.98
DPP10	-0.1755
IWS1	0.156333333333333
PCGF1	0.108
SULT1C4	-0.0965
NTF5	2.32925
PTPN13	-0.34325
SSTR5	0.0295
SFRP1	0.6325
IDH3B	-1.273
SUOX	-1.09133333333333
TMCO5	0.7
GOLT1B	1.59675
MIB1	-1.01485714285714
PCDHGB1	1.065
SUSD1	0.6865
ICAM5	0.612833333333333
PAPOLB	-0.156
URM1	0.403
TMEM106B	-0.0655
LRIG2	-0.85725
SLC27A5	-1.555
CLIC6	0.6972
ZNF420	-0.484
SCN9A	-0.8512
KIAA1909	2.688
ELMOD1	-2.2645
PRKAG1	-0.51925
FAM64A	-0.228888888888889
EEF1G	-0.1573
SMAD5	-0.203
INCENP	-0.6125
WASF2	-0.848
GARS	0.7473
CDK10	-0.3181
HLX	-0.0503333333333333
MDM4	-1.051625
ZNRF1	-0.892428571428572
HHATL	-1.5245
FAM21C	0.6015
HIST2H3C	-0.40225
PFDN2	1.438375
ZNF200	-0.225
NDN	-1.65675
HBA2	-1.6355
FBLN5	0.788
PUM1	0.193857142857143
TNNT1	-2.34616666666667
C19orf59	1.54683333333333
HNRPH2	-0.042
RAB7A	0.552
PMS2	-0.362
BIRC3	3.06933333333333
NRSN2	-0.18
OR52K2	0.503166666666667
SPOCK1	-0.988428571428571
H2AFY	0.054
RXRB	0.6485
ZNF638	-0.147
ANKRD45	-0.5695
ACTN4	1.01916666666667
FXC1	2.1085
EIF2B5	0.29375
VPS33A	-0.69725
PINK1	-0.662375
FAM106A	-0.7245
SKIP	2.3098125
GAPDHS	-0.12075
MUM1L1	-1.6915
PSTPIP1	1.7685
CNTNAP1	-1.8697
CYP26A1	-1.18675
APOL2	0.2331
TACC2	1.422125
COX7A2L	-0.363214285714286
HSD17B1	-0.061
ARRB2	0.35875
SLC7A6	0.3807
HSD17B10	-0.20725
RBJ	-0.23
NUP155	-1.22425
MRPL10	-0.792666666666667
CYCS	-1.81508333333333
CCDC46	-0.8775
TECTA	0.372
GNAL	-0.7885
LPO	0.7225
PEBP4	0.10775
DDX11	-0.4595
C18orf12	0.2695
TAF9B	-1.24691666666667
IMP4	0.50975
RPA4	0.3115
NDUFS1	-0.05
UPK1A	-0.655333333333333
ARRDC2	0.511333333333333
C18orf20	0.923
AES	-0.369642857142857
CD2BP2	0.142333333333333
C16orf54	0.111
UGT2B17	-2.23925
FGFR1	-1.03077272727273
CEACAM6	4.3618
CHRM5	0.2415
CERK	0.682125
AP3S2	0.644357142857143
ANKS4B	-0.6475
CLCNKA	0.0815
ZNF208	-0.101166666666667
HLA-DRB5	4.585
CARKL	-1.08925
GOT1	-0.575
CASP6	0.95075
HOXA1	0.153
RCL1	0.1785
ZNF181	-0.292666666666667
RAB40B	0.8835
MRPL38	-0.636625
LRRN2	2.634
C3orf25	-0.438
OR5D14	0.163
OR10AG1	0.7705
BET1L	0.5332
FRY	0.9045
AK3L1	-1.6515
CSF3R	1.02866666666667
POLR3K	-0.623166666666667
ATG2B	0.454666666666667
EPS8	-1.48216666666667
DARS	0.524
C10orf56	-0.884333333333333
DAD1	-0.26075
RIOK1	0.576833333333333
HERC2	-0.05825
HSD11B2	0.649166666666667
FAM96B	0.313
MGC13057	-1.98125
BSN	-1.29075
CAND1	0.1115
HCST	2.18575
ACTR10	-0.380666666666667
OR8D4	0.385
NASP	-0.6583
COL9A2	1.00316666666667
LYZL1	-0.5885
GPC5	-2.23125
TBL3	-0.199166666666667
CENTD2	0.4915
OR5AP2	0.4385
TLR1	3.80675
LMO6	0.13575
ZIC2	-4.0295
CPNE5	0.9485
ZMYND15	2.4025
FLJ22374	-0.706
CCDC106	-0.29175
PARP16	0.04125
PDIA3	0.735
C14orf126	-0.28425
CECR2	-0.103
SFRS1	-0.0195
FIGLA	0.559
DCP1A	0.022
MGC45800	-2.0451
TEKT1	0.2945
C10orf67	-0.312
CLN5	1.02775
NTN2L	0.119
GLE1L	0.60075
CES2	-0.7688
GNAS	0.0166666666666667
DDX53	-0.2805
TSPAN13	0.84
MRPL52	-0.512
SPIRE2	0.135375
TAS2R39	0.3125
SCUBE3	-0.12025
UCRC	-0.2741
CDKL3	-1.46275
KIAA1715	0.3575
ZNF345	-0.03175
RTF1	0.2295
DHRS7	-0.591
RIPK4	0.0466666666666667
EXOSC2	-0.954666666666667
MS4A2	1.0995
FGF17	-0.43
WDR59	-0.1665
EVI2A	-0.653
IL17RC	0.882333333333333
HS3ST1	3.887
ITGB1BP2	-1.513
RBPJ	-0.739
GIMAP1	3.456
INE1	-0.904666666666667
ALDH18A1	1.474
TPI1	-0.5495
GATA6	0.897
CABP1	-0.634833333333333
ZNF484	-0.365
DAPK3	0.419
GJB1	-2.74166666666667
PIN1	-0.068375
SLC6A15	-3.187
CNO	-0.24225
RIN2	1.413
FRRS1	0.0355
CYorf15B	-4.5995
DMRT3	1.51625
ATAD1	0.531375
OTUD4	1.88888888888889
ATOH8	-1.85025
ZSCAN16	0.852125
ASCC1	0.01525
OTUD3	0.0195
MGC33212	0.556833333333333
YME1L1	0.5045
RP11-218C14.6	0.125
PCBP4	0.5725
TNFRSF10A	0.21625
CDH10	-4.21483333333333
KL	1.393625
SCP2	0.51725
C9orf119	0.7205
SON	-0.231833333333333
MAFK	-0.0075
SBNO2	0.5335
SLC6A6	-0.493583333333333
SC4MOL	1.75725
FAM35B	0.868875
PPP1R9A	0.462375
PDZRN3	0.684375
CXorf20	0.694
C6orf126	-0.385
AVEN	1.5685
FLJ21075	-1.769
C14orf132	-2.561125
PCK2	-0.099375
GUCY2C	0.499
BARX2	1.709
PEX11G	-0.0945
DAO	-0.9785
C10orf49	0.213
EDNRA	1.00566666666667
PPP2R5A	0.4511
DDX39	0.5275
SERF1A	-0.71125
ASCIZ	0.425
FNDC8	-0.38
PTMS	0.116
PHF7	-1.08825
PIP4K2B	-0.9314375
HHLA2	0.27475
BDH2	-0.3456
APOBEC2	-0.56275
PENK	0.055
SMAD9	-1.3985
MT3	-0.1805
RGL1	0.044
ATG10	-1.38725
DLGAP4	-0.298
APPBP2	-1.19571428571429
BACE2	0.940571428571429
LOC339344	0.512
ZNF395	-1.8316875
HIST1H2BL	0.087
ZNF467	0.206375
SLC25A21	-2.9765
PALM2	1.71633333333333
NSUN5C	0.039
IL5	0.0207777777777778
CLSTN2	-1.866
ANXA8L2	3.35725
PTGES	1.2315
GDAP1L1	-1.48783333333333
OPRK1	-0.5165
WDR20	0.835833333333333
C12orf4	0.706375
NUP88	-0.4465
XRCC6BP1	-1.59366666666667
FCGBP	0.655071428571429
LEMD2	0.85275
NOMO1	-1.07375
C10orf79	-0.18975
ZNF79	0.3224
OCRL	0.5853
HSPA8	0.034375
DIDO1	-0.790666666666667
PLA2R1	1.99875
COG3	0.5672
NGDN	-0.98825
CBFA2T2	-0.517
PNOC	-0.71
PRRG1	0.95
AGGF1	-0.2915
DPF2	0.7745
YIPF7	-0.819
TRPV5	0.2325
ZNF322B	1.132
MED12	-0.392833333333333
CARS	-0.288833333333333
ABCC11	0.372833333333333
C9orf25	0.99
MYH1	0.9295
FRYL	-0.83175
AGTRAP	-0.0635
MMP27	0.858
ZNF432	-0.85875
OR8D1	0.1005
OR13D1	0.5095
VWA1	1.3695
STON1	0.457
IL5RA	0.04
PERP	0.7869
C10orf107	-1.47266666666667
TNFSF12	1.914
FN1	-0.0449166666666667
MTR	-1.016
PHLPPL	0.282166666666667
ZNF425	-1.24375
DHFR	-0.407944444444444
PPP1R12A	-0.070125
RSPO2	-2.307625
ZNF7	1.2295
ZNF583	-1.03
TPMT	-1.22966666666667
GPR132	1.4765
OR2T12	-0.5845
SERTAD2	0.474
ATP1A1	-0.0713
FRMPD3	0.21925
ZNF672	-0.79875
PLXNB3	-0.293625
EML5	0.215
FAIM3	-0.9075
UBQLN2	0.441
SORCS2	-0.3545
PRIM2	0.289
ACVR2A	-0.0116666666666667
YWHAZ	1.00283333333333
PGM2L1	-0.1635
GNAO1	-0.105071428571429
RPL10	-0.5367
RPS6KA6	-0.367
PFKL	-0.431833333333333
SH3D19	0.5335
AURKB	-0.529333333333333
ZC3H6	0.299875
DISC1	-0.0668333333333333
FLJ39660	-1.51566666666667
TMEM25	0.84425
