Hybridization REF	TCGA-E2-A1BC-01A-11R-A12P-07
DCTD	-0.1151
CFP	1.605
MFNG	-0.46825
JMJD2B	1.79675
ALDH3B1	-1.02525
THSD4	1.35433333333333
KCNJ5	1.54066666666667
LMNA	0.2695
TBCD	0.139
ZNF250	-0.468166666666667
CASQ2	3.169
PEG10	-4.84983333333333
PRAME	-5.79913333333333
NP	-1.360875
TRIM59	-0.311833333333333
ZNF12	0.42075
XTP3TPA	0.45
SIGLEC7	-1.0154
PANK4	-0.14925
FAM70A	-1.6355
SNED1	1.125
HIP1	0.5239
RAET1E	-1.3325
AMAC1L2	-0.706
AHNAK2	-0.0163333333333333
TOE1	-0.895166666666667
RECQL4	-2.75825
SPRYD3	1.039
DPAGT1	-0.16675
MAGED2	3.5076
ANKRD55	0.1645
TRPS1	4.38066666666667
DOK7	-1.6375
TFPI2	-6.377
GTF2H3	-0.463333333333333
CYP4F11	0.737875
LHX2	-5.37783333333333
ATG16L1	1.47266666666667
ASB12	1.2565
C1orf116	1.29275
NF2	-0.00480000000000001
POM121	-0.8722
PHYHD1	2.5724
TXNDC17	-0.504833333333333
DKFZp779O175	-0.36375
NUP62	-0.370785714285714
MYO18B	0.0381666666666667
PRAMEF1	-0.6195
TCBA1	1.131375
TMEM168	0.23
FJX1	-0.521833333333333
CLCF1	-1.26325
SEPN1	0.63675
IGSF2	0.12075
NUDCD1	-1.14766666666667
TFF3	1.93033333333333
NDFIP1	0.622714285714286
CHCHD4	-1.0545
TNR	0.1595
CUTA	-0.3185
USP44	-4.2875
DPP10	-0.184333333333333
IWS1	-0.325
PCGF1	-0.22425
SULT1C4	-0.046
NTF5	0.057
PTPN13	0.1135
SSTR5	1.1725
SFRP1	-1.40525
IDH3B	-0.37625
SUOX	1.91166666666667
TMCO5	0.12675
GOLT1B	-0.51875
MIB1	0.348785714285714
PCDHGB1	-1.7935
SUSD1	-0.263
ICAM5	-3.32516666666667
PAPOLB	0.616
URM1	-0.2613
TMEM106B	0.147
LRIG2	-0.6
SLC27A5	-1.3435
CLIC6	1.0079
ZNF420	0.720333333333333
SCN9A	-1.6463
KIAA1909	-1.02575
ELMOD1	-2.087
PRKAG1	0.757
FAM64A	-4.415
EEF1G	-0.659
SMAD5	0.5165
INCENP	-3.1615
WASF2	-0.2775
GARS	-1.105
CDK10	-0.688
HLX	1.217
MDM4	-0.760125
ZNRF1	-1.53764285714286
HHATL	-1.248
FAM21C	1.1031
HIST2H3C	0.12775
PFDN2	-0.4765
ZNF200	-0.2135
NDN	0.52475
HBA2	-0.515
FBLN5	2.41975
PUM1	0.296642857142857
TNNT1	-2.52083333333333
C19orf59	0.681833333333333
HNRPH2	0.986
RAB7A	0.2865
PMS2	-0.585625
BIRC3	-0.888166666666667
NRSN2	0.51275
OR52K2	0.059
SPOCK1	0.848428571428571
H2AFY	0.823
RXRB	0.33825
ZNF638	0.0281666666666667
ANKRD45	-0.14925
ACTN4	0.474833333333333
FXC1	1.13775
EIF2B5	0.46175
VPS33A	-0.45
PINK1	0.7885
FAM106A	-0.5305
SKIP	0.645666666666667
GAPDHS	-0.19575
MUM1L1	3.45425
PSTPIP1	0.4505
CNTNAP1	-2.1372
CYP26A1	-0.269
APOL2	0.9979
TACC2	0.196375
COX7A2L	0.0891428571428571
HSD17B1	2.2819375
ARRB2	-0.80475
SLC7A6	-1.0442
HSD17B10	-0.5745
RBJ	0.164
NUP155	-2.298
MRPL10	-0.363333333333333
CYCS	-1.80466666666667
CCDC46	0.101833333333333
TECTA	0.878
GNAL	-1.0665
LPO	-0.6245
PEBP4	3.62825
DDX11	-2.23625
C18orf12	-0.0935
TAF9B	-0.362666666666667
IMP4	-0.105
RPA4	-0.299166666666667
NDUFS1	-0.72425
UPK1A	-0.628666666666667
ARRDC2	0.0371666666666667
C18orf20	1.927
AES	0.711571428571428
CD2BP2	1.23466666666667
C16orf54	0.534
UGT2B17	0.055375
FGFR1	-0.266952380952381
CEACAM6	-0.233
CHRM5	0.35775
CERK	-0.1735
AP3S2	0.00078571428571428
ANKS4B	-1.32675
CLCNKA	-0.261666666666667
ZNF208	0.220166666666667
HLA-DRB5	4.3695
CARKL	-0.77625
GOT1	-0.637333333333333
CASP6	1.181375
HOXA1	-0.122
RCL1	0.137
ZNF181	1.14516666666667
RAB40B	0.7695
MRPL38	-0.05475
LRRN2	1.13075
C3orf25	1.475
OR5D14	0.2515
OR10AG1	0.6145
BET1L	1.0959
FRY	3.55775
AK3L1	-0.81675
CSF3R	0.6305
POLR3K	-0.0255
ATG2B	0.290833333333333
EPS8	-0.0796666666666667
DARS	-0.659
C10orf56	1.36183333333333
DAD1	0.547666666666667
RIOK1	-1.14883333333333
HERC2	0.01675
HSD11B2	-0.475166666666667
FAM96B	-0.74575
MGC13057	-1.77125
BSN	-1.00775
CAND1	-0.2205
HCST	1.38275
ACTR10	0.3715
OR8D4	0.3335
NASP	-1.7117
COL9A2	0.693333333333333
LYZL1	-0.822
GPC5	-3.42675
TBL3	0.440333333333333
CENTD2	0.7192
OR5AP2	-0.1295
TLR1	0.96825
LMO6	-0.77175
ZIC2	-2.517625
CPNE5	1.40575
ZMYND15	0.5935
FLJ22374	-0.1135
CCDC106	0.9745
PARP16	-0.33075
PDIA3	0.58025
C14orf126	0.00700000000000002
CECR2	-0.193
SFRS1	-0.641857142857143
FIGLA	-0.308
DCP1A	0.0963333333333333
MGC45800	0.0501
TEKT1	-0.147
C10orf67	-1.0535
CLN5	1.36325
NTN2L	0.128
GLE1L	0.02825
CES2	-0.6099
GNAS	-0.029
DDX53	0.6905
TSPAN13	2.39575
MRPL52	-0.8713
SPIRE2	-0.390625
TAS2R39	0.2175
SCUBE3	-0.67825
UCRC	1.0477
CDKL3	-0.54875
KIAA1715	-0.1134
ZNF345	1.09125
RTF1	0.970875
DHRS7	1.05075
RIPK4	-1.87983333333333
EXOSC2	-1.79116666666667
MS4A2	2.7075
FGF17	0.404
WDR59	-1.17171428571429
EVI2A	-1.67825
IL17RC	2.22466666666667
HS3ST1	1.0465
ITGB1BP2	-1.4225
RBPJ	-0.832
GIMAP1	3.481
INE1	-0.997666666666667
ALDH18A1	0.289625
TPI1	-2.12175
GATA6	0.663
CABP1	0.980333333333333
ZNF484	0.79525
DAPK3	1.154
GJB1	-1.30433333333333
PIN1	0.14325
SLC6A15	-4.31344444444445
CNO	-0.20925
RIN2	2.53675
FRRS1	-0.2425
CYorf15B	-4.15142857142857
DMRT3	1.047
ATAD1	-0.037375
OTUD4	-0.448611111111111
ATOH8	-0.08575
ZSCAN16	1.1305
ASCC1	-0.167
OTUD3	1.054875
MGC33212	-0.313
YME1L1	-0.06225
RP11-218C14.6	0.09
PCBP4	-0.2465
TNFRSF10A	-0.1525
CDH10	-3.2566
KL	1.963875
SCP2	1.69233333333333
C9orf119	-0.1825
SON	0.018
MAFK	0.6245
SBNO2	1.3285
SLC6A6	-0.4855
SC4MOL	-0.544875
FAM35B	0.588625
PPP1R9A	-0.37975
PDZRN3	1.19775
CXorf20	0.766
C6orf126	1.477
AVEN	-0.7505
FLJ21075	-2.229
C14orf132	-0.4975
PCK2	-0.039125
GUCY2C	0.393
BARX2	-0.7105
PEX11G	1.7845
DAO	-0.802833333333333
C10orf49	-0.4515
EDNRA	3.60333333333333
PPP2R5A	0.8471
DDX39	-2.05683333333333
SERF1A	-0.33475
ASCIZ	-0.2849
FNDC8	-0.134
PTMS	0.562125
PHF7	0.51675
PIP4K2B	0.05525
HHLA2	-0.0933333333333333
BDH2	0.9371
APOBEC2	-0.5535
PENK	0.665666666666667
SMAD9	-0.88275
MT3	-1.0605
RGL1	-0.44325
ATG10	-1.520375
DLGAP4	0.326166666666667
APPBP2	-0.658357142857143
BACE2	-1.18028571428571
LOC339344	1.31183333333333
ZNF395	0.6171875
HIST1H2BL	1.0085
ZNF467	1.387125
SLC25A21	-1.5725
PALM2	-0.0566666666666667
NSUN5C	-1.0625
IL5	-0.15975
CLSTN2	2.20475
ANXA8L2	-0.42125
PTGES	-0.958625
GDAP1L1	-2.5535
OPRK1	-1.20433333333333
WDR20	0.63575
C12orf4	-0.02525
NUP88	-1.507
XRCC6BP1	-2.00666666666667
FCGBP	2.27042857142857
LEMD2	-0.048
NOMO1	-0.06675
C10orf79	2.0275
ZNF79	0.6236
OCRL	0.2272
HSPA8	-0.242125
DIDO1	-0.410291666666667
PLA2R1	1.68175
COG3	1.1465
NGDN	-0.26925
CBFA2T2	0.46075
PNOC	-1.14275
PRRG1	0.532833333333333
AGGF1	-0.202
DPF2	-0.19825
YIPF7	0.528
TRPV5	0.1065
ZNF322B	1.03175
MED12	0.0315
CARS	0.128833333333333
ABCC11	4.87783333333333
C9orf25	0.0905
MYH1	1.321
FRYL	0.226583333333333
AGTRAP	0.2475
MMP27	1.4965
ZNF432	0.608375
OR8D1	0.159
OR13D1	0.33075
VWA1	2.50525
STON1	0.869
IL5RA	-0.59
PERP	0.0396
C10orf107	0.532666666666667
TNFSF12	1.9415
FN1	1.53841666666667
MTR	-0.7405
PHLPPL	-0.640666666666667
ZNF425	0.51025
DHFR	-2.22833333333333
PPP1R12A	0.189625
RSPO2	-2.17075
ZNF7	-0.17425
ZNF583	0.45475
TPMT	-0.3435
GPR132	0.724571428571429
OR2T12	-0.96575
SERTAD2	-0.2076
ATP1A1	0.4018
FRMPD3	0.969
ZNF672	-0.641
PLXNB3	0.5245
EML5	0.2595
FAIM3	-0.0155
UBQLN2	-0.17325
SORCS2	3.033
PRIM2	-1.0195
ACVR2A	1.15133333333333
YWHAZ	-0.157
PGM2L1	1.0415
GNAO1	-0.544285714285714
RPL10	0.1399
RPS6KA6	-0.664
PFKL	0.256
SH3D19	1.19825
AURKB	-3.71983333333333
ZC3H6	0.377375
DISC1	-0.396333333333333
FLJ39660	-3.57716666666667
TMEM25	3.060875
OSBPL10	-0.04275
CLTCL1	-1.034
ALG6	-0.302
CATSPER4	1.353
LRTM1	-0.2275
RRAD	1.55366666666667
TIPIN	-2.39875
CARD14	2.199
RBM9	0.689
RASSF4	0.7055
SLC25A18	1.12883333333333
C6orf58	-0.693333333333333
IGHD	0.1025
PLA2G6	-0.107
TPT1	1.177125
SEC63	0.21
CCDC113	0.3535
TDRD10	0.784375
KIAA1666	-1.092625
TOR1AIP1	0.422833333333333
SYTL4	1.31566666666667
SPRR2F	-1.9605
CEBPD	2.58925
SNTG2	0.5125
C20orf77	0.0521666666666667
TAS2R49	0.174
C6orf173	-3.5995
SVEP1	0.7416
PXN	-0.0943571428571429
VIL2	0.125
C5orf21	1.29783333333333
DIXDC1	0.770625
GANAB	-0.892333333333333
PDSS1	-2.03525
NGFR	1.25757142857143
ATP8B4	1.24675
BMP8A	0.978
CCDC132	-0.865583333333333
GNRH1	-1.79425
OR10T2	-0.142
PDGFD	3.36616666666667
OR6W1P	0.344
HARS	-0.0925
KRT77	-1.4165
AQP8	0.41175
ITGB1	0.9173
ZNF254	0.4774
PAX1	0.151166666666667
PSMC4	-0.313
ANKRD22	2.25
PSMD8	0.348166666666667
HTR1E	-1.5612
SOX10	-2.6039
OR5B2	0.6055
RABGEF1	-0.528428571428571
MAP1LC3B	-0.86575
CYB5R4	-0.124
AGXT2L1	-4.10925
FLJ41603	2.36
TRAPPC2	0.1905
FNTB	0.00949999999999999
FLJ14107	-0.88
AURKAIP1	0.49325
DSE	1.90275
NFKBIZ	1.95066666666667
OSBPL3	-2.21333333333333
LOC130576	1.99425
SLC39A9	1.03216666666667
LOC137886	-0.233916666666667
RHCE	-3.63
ATG7	0.687333333333333
FAM82A	0.834833333333333
FBN3	-0.111
MCFD2	-0.879833333333333
CASP14	-0.2495
EPS15	1.02466666666667
SFRS2B	0.575166666666667
C19orf47	0.82
PLAC9	2.086
GPR23	-0.8795
BTNL3	-0.6436
RGS8	0.111
GNS	0.74025
ENO2	-2.95933333333333
CBX1	-0.119
PEX26	0.352
LRP5	0.0955
ADAMTSL4	-1.42766666666667
ARR3	-0.152833333333333
MAP1A	0.617
CD2	2.1355
NAV2	-1.43625
TMEM69	-0.7025
ATXN7	-1.10533333333333
CHN2	-0.867166666666667
ZNF781	-0.047
HAS2	-3.33833333333333
KIAA0241	-0.604333333333333
BIC	0.67525
MOBKL2A	0.208
CYP2C9	0.3595
CNOT7	-0.670142857142857
SFRS10	-0.45575
CST11	1.02866666666667
FLJ37543	0.676
NKAP	-0.9635
RUNX1T1	3.816
EAF1	0.1658
IL4I1	0.961
LRRC61	-0.184333333333333
PSIP1	-2.21408333333333
SPRR4	0.7895
ZFP90	0.0378333333333333
AP2B1	-0.999
SLC30A7	0.942666666666667
C7orf28A	-0.0858333333333333
S100B	0.566166666666667
BMP2	-2.06025
ESR1	3.11383333333333
ZFPL1	0.07675
ARHGAP12	0.751
LRRC19	0.43475
ZNF767	-0.877833333333333
NACA	0.1738
OLIG1	-2.661375
PRF1	0.55175
LST1	2.28366666666667
SPATA9	-0.065
CNFN	0.504
CDK4	-0.7106
TCF15	0.325166666666667
PARC	0.27725
PPM2C	3.0055
LOC283345	-0.416
FAM107B	0.504
DMXL1	0.064
RBM3	0.749375
HTR5A	-1.5195
SCFD1	-0.277166666666667
EPHB3	2.439875
ROPN1L	0.550666666666667
RAMP3	1.30475
TSPYL5	0.535272727272727
GAP43	-2.7135
PAPD4	0.193625
PDE3A	-1.17975
TNFRSF10C	0.73325
JMJD5	0.631333333333333
RASGEF1A	1.5449
C16orf65	-0.1436
HIPK3	1.1885
XYLT2	-0.117
XPOT	-1.65783333333333
GAL3ST1	-2.603
DHCR7	-1.629
AMIGO3	0.073
FGFR4	-0.435333333333333
CRAT	2.22675
PPP1R14D	0.0745
TRIM14	0.3153
TMPRSS11D	-0.5975
SLC7A11	-3.64285714285714
OR10H2	-0.0815
PPM1E	-1.27088888888889
DOCK4	0.060375
FAM127A	-0.001375
ENOPH1	-1.46925
SLC5A3	0.1939
ZNF530	0.2909
NTS	-7.2125
FRMD4A	1.012375
BCL11B	-3.68683333333333
PRM1	-0.342333333333333
UQCC	-0.4385
S100A16	0.485333333333333
PLS3	-0.74675
WWOX	-1.17585714285714
CCDC23	0.00125
GTSE1	-3.2745
GP2	3.8515
FLJ32549	-0.339875
CHIT1	0.80425
KLF9	1.08225
RPS24	0.0829
MIA	-3.77
FIGN	-1.57525
PYROXD1	0.511625
PCSK2	-0.744857142857143
MRPL9	-0.49975
RPL24	-0.02
C12orf32	-1.50175
HIST1H2BE	1.14475
RGS18	1.681
LFNG	1.128375
RAB4B	0.8394
FBXO25	0.184333333333333
TSPAN31	0.942333333333333
ARL8A	0.276153846153846
C10orf83	-0.8129
OR51B6	-0.505
CNKSR2	0.2045
C1orf156	0.3415
IBSP	2.3725
GFRA2	0.0796
ALKBH7	1.0008
NEK10	0.22875
VN1R3	0.2505
LOC91948	1.22
CPZ	-0.344
IHPK3	-0.542833333333333
COL8A1	1.416
RBPJL	0.233
OR10A4	-0.31375
CASP8AP2	-1.388375
MMP12	0.460833333333333
OR8B12	0.414
CDCA5	-4.703
LIX1L	-0.91775
PEX11B	0.88825
GABRA1	-0.1775
HABP2	0.566
REEP1	2.96066666666667
FBXO15	2.932
CD68	0.17525
WFDC9	0.3915
GHDC	0.829
SMARCA1	-1.6985
SPAST	-0.1065
PLXND1	0.524083333333333
MLCK	-1.182
INTS5	-0.201166666666667
BSG	-0.189928571428571
PARP8	0.2955
TEAD4	-1.25
ZNF498	-0.94825
TMEM89	-0.503666666666667
DTX4	0.22275
TNRC6B	0.682875
ARMC2	-0.678125
FGFBP1	-5.17916666666667
TIMM8A	-1.67333333333333
AJAP1	-2.0993
ZNF608	1.212
SLC25A42	-0.162875
SYP	-0.1895
MMP11	3.52183333333333
USP40	0.8693
C3orf62	0.152666666666667
MYO1E	-0.4891
LRFN4	-1.4155
XCL1	-0.370166666666667
GPR155	0.698625
VPS29	0.24775
CARHSP1	-0.46375
ARHGAP20	1.10516666666667
GREM2	0.675928571428572
CCDC102B	2.36325
ZNF577	0.824166666666667
HDDC2	-1.6785
SHC2	1.4031
NCOA5	0.651833333333333
INPPL1	-0.016
CHGB	-3.0932
IHH	-0.3315
DDEF2	-0.540666666666667
DIAPH3	-4.25090476190476
BUB3	-0.02325
GGH	-3.61366666666667
VPS35	-0.5541
CNN2	1.49883333333333
ASNA1	0.368
WDTC1	0.814
AMAC1	2.7715
HAS3	-1.41766666666667
SLC1A6	-2.10883333333333
ZNF563	0.3425
C1S	3.68
TCF7L1	0.49075
OR10Z1	0.435
ME2	-1.4469
C6orf151	-1.090375
KPNA4	-0.0337
GLO1	-1.02375
WDR61	-0.303
CD302	1.7055
SIRT7	0.1825
C11orf59	0.8285
PKIG	-0.2385
PPIL3	-0.15575
CCDC74B	-1.81875
ZNF528	0.91425
EFNA5	-0.715
FCGRT	1.655
NOL4	-0.538
CCS	0.94025
LOC374491	-1.30125
MFSD7	3.2275
ZNF555	0.32275
LIMS3	-0.501
TSSC4	0.905333333333333
COL11A2	-1.541
C1orf119	1.45766666666667
BPNT1	-0.90575
CHRNA6	0.7955
C1orf173	-0.0580000000000001
PLD2	0.48575
ORC1L	-4.81675
SASH1	2.09075
CDC14B	-0.098625
RLBP1L1	0.4475
LDLRAP1	0.5021
NAT8B	-0.622
HHEX	-2.977
LGALS7	-0.1715
PLCH1	-0.940857142857143
OR1M1	-0.3465
PRAMEF16	0.334
HECTD1	-0.097
C14orf39	-0.8205
TLN2	1.0881
HDAC4	-1.35471428571429
SYCP2L	-3.1305
GLRA1	1.346
RPS6	0.134875
hCG_1757335	0.1255
KLHL1	-0.9995
CTNNBIP1	1.00333333333333
SCAND2	0.0717
HMGN2	-0.7398
YAF2	-0.1945
BRPF1	-0.13825
LIAS	-0.5175
CTA-246H3.1	-2.86075
SAG	0.629
C20orf10	-0.00375
HNRNPA2B1	-0.844166666666667
GADD45A	-1.3215
MSH4	-1.0085
TMEM70	-0.348
HIST1H2AM	1.08525
C19orf26	0.00983333333333332
C1orf50	0.2465
GNG3	-0.694
FTO	-0.326
CALCB	-1.8405
PPP3R1	-0.14275
C15orf42	-4.625375
CCNJ	-0.8445
GNAZ	-0.315733333333333
PSD	0.229666666666667
FAM57A	-1.531
STIM2	0.281333333333333
DHX8	-0.13675
MOGAT3	-0.96675
UBE3B	0.528333333333333
PLAT	0.708166666666667
C6orf206	0.2255
COPE	0.1011
EIF3A	0.438875
C1QL2	-0.162
IQCE	0.13475
KIAA0182	-0.50225
SLC22A7	-0.1462
PPFIA2	0.989
ADAMTS15	1.1595
ODZ1	-1.9455
THBS4	4.25
ARHGAP1	1.964625
B4GALNT3	0.180166666666667
FCHO1	-3.067
LOC440456	0.21725
HOXD10	-0.807666666666667
CXCR3	0.673166666666667
CHI3L2	-0.203625
SRPX2	2.66475
ZNF132	0.415666666666667
UBAC2	0.540166666666667
RPL32P3	-0.471
CBWD6	0.4295
ST6GALNAC4	-0.719
KIAA0391	-0.01
LOC388969	0.3885
KRTAP5-8	-0.2825
ZNF786	-1.05725
LYVE1	2.02316666666667
GPR144	0.1405
APOH	-6.979125
TSC22D2	0.0861666666666667
PLCD1	0.3725
FLG2	0.658
M-RIP	0.0857
NDUFV1	-0.9385
POLDIP2	0.343833333333333
RAB3GAP2	-0.169
RPSAP15	-0.83275
CLEC7A	0.5355
HSPA14	-0.93075
TAAR5	0.12975
FAM132A	-1.15075
C2orf43	-0.4755
OR10V1	-0.116
SELPLG	-0.1035
C1QTNF6	0.846666666666667
OPCML	0.7407
DTYMK	-1.322
ALDH16A1	0.047875
F13B	-3.2755
MGC16169	0.74375
KIRREL2	-2.14733333333333
C14orf32	0.212
SLAIN2	0.2618
HSD3B2	-0.566
AMMECR1L	0.3125
LRRC37B	-1.2115
HMG20A	-0.6765
C22orf27	0.9208
FBXL22	1.1605
AP1B1	1.15533333333333
TNKS1BP1	2.25925
CD74	3.216
HSPA12B	2.505
PLSCR1	-0.0943333333333333
SLC35E1	0.376
FEZ1	-1.10175
APOD	4.0275
C16orf44	-0.198
C1orf166	0.529
KCTD11	0.65925
NELF	-1.7185
SRP54	0.3005
MGC35361	-0.93125
GPR35	-1.594
NRGN	-1.014
SIGLEC12	-0.1335
SCN1B	0.11475
IFNW1	-0.7675
STAR	-4.91725
HLA-DQA2	2.8415
RNASEH2B	-1.40375
TAAR2	0.1675
VAMP5	0.921333333333333
TUBA1C	-1.16428571428571
PIK3R2	0.8275
ARD1A	-0.369333333333333
EBF2	0.586333333333333
CAMSAP1L1	0.06825
CYP3A43	0.25975
AKR1B1	-2.0925
KIAA1729	-0.416
KAL1	0.4214
CYBB	0.04725
UXS1	-0.55375
LOC338579	0.24875
C11orf45	-0.996
SHB	0.943125
IKZF4	-0.131625
NDUFA1	-0.3645
HSPE1	-0.34575
C1orf215	-0.91425
GPR113	-0.570166666666667
ZNF573	0.6625
TBX18	0.9795
GGTA1	5.36075
PCDHGA8	-0.224
RPS6KL1	0.597875
DPP9	0.324875
SLC43A2	1.5995
COPS3	-1.3355
PMPCB	-0.8245
HYLS1	-0.3875
LSM8	-1.96433333333333
PDE6B	0.584625
C10orf118	1.2867
OR1C1	0.496666666666667
ZNF415	0.9325
OR2F1	-0.222333333333333
ZDHHC13	0.6705
FZD8	-0.7493
TCEA1	-0.0553
SUSD4	-1.485125
C22orf24	0.2075
TNFRSF14	0.0595
TRIM28	-0.0938333333333333
FGF5	-2.52842857142857
CSPG5	-0.703
RNF133	0.349
FKBP15	0.37975
BZW2	-0.03125
NSMCE1	0.422
PTPRN	-0.10825
TST	-0.0525
POP1	-1.766
RNF24	-0.967
SFRS4	-0.616375
REPS1	-1.2995
CD70	-2.91933333333333
PDXDC1	0.795125
SRC	0.9143
NTNG1	-1.56333333333333
SETD1B	0.52625
TINP1	0.0371
ZNF606	1.5645
SSR1	-0.00962500000000002
RGNEF	-0.329666666666667
NFS1	-0.911333333333333
CENTB5	-0.625333333333333
CRMP1	-0.828
ADAM18	0.102
CCDC87	2.616
LRRC8B	-0.2145
CSNK1G1	0.480916666666667
MAFB	2.95033333333333
C12orf45	-0.69825
C1orf54	1.4205
DPEP1	0.938166666666667
FLJ13137	1.347
C14orf118	-0.0775
ANKRD19	0.396416666666667
ABCA9	2.8964
TMEM87A	1.35844444444444
BBS5	1.2694
CYP17A1	0.388375
SCG3	-3.6805
ESCO2	-4.1085
GFER	0.625833333333333
NRIP2	-0.529666666666667
DDX59	0.2145
RIC8B	-0.2338
TNNI1	-0.162
KTELC1	-0.429333333333333
GPR85	-0.503333333333333
SP3	0.83575
GOSR2	0.365666666666667
DDX1	-0.03225
DSCR9	-2.3685
KIAA1984	-1.61675
FLRT3	4.22275
RNPS1	-1.008
ZNF772	1.793
SLC25A10	0.226666666666667
ADAMTS3	-1.0035
TBC1D7	-1.817
PCYOX1L	-0.69475
LOC339745	2.641125
VPS54	-0.729375
PCDHB12	0.567875
C4orf6	-0.995
CCL5	2.0995
PEX5	0.068875
LENG1	0.565666666666667
LOC51336	-1.8905
FLJ25371	0.666
WDR45L	0.0741666666666667
SPAG8	0.493
GUCA1C	0.486
LOX	-0.688333333333333
FIZ1	1.004
BAG5	0.500916666666667
BUD13	-0.378
MGC2752	-0.013
IQSEC3	0.44925
TGFBR3	0.75975
CASP9	-0.595
PPA2	0.513125
MED24	-0.112125
MAP3K7	-0.757
SRPR	0.118125
C17orf81	-0.23175
RIPPLY1	0.3455
EID2	0.144
AKR1C1	-0.935
IMMP2L	-0.735125
SPSB4	1.311
BAG4	-0.285125
ZNF32	1.36183333333333
KLHL34	1.33875
BRD2	0.27975
IL32	-0.8985
FAM53B	0.64
SLC7A1	-1.557125
KAAG1	0.1915
CCDC54	-0.1835
PRKCQ	-3.00525
TIRAP	0.5335
SPSB1	1.9445
USP36	0.321
FLJ32569	1.694
LYZ	-2.988125
TMEM186	-0.1875
TPM2	0.872166666666667
C9orf100	-1.69466666666667
PPP1R11	0.7521
OLFML3	2.0721
ELAVL1	-0.935083333333333
DNAJC17	1.142
ABCA2	-0.24875
BNIP3L	-0.23825
ATP10D	1.8485
GALNT8	-0.874
PRKCH	1.7265
USP12	-0.3095
STXBP1	-1.4961
LSM2	-1.01883333333333
ANKRD30A	6.6375
LAP3	0.25975
C9orf40	-2.38883333333333
KATNAL2	-0.958833333333333
RG9MTD2	0.427
PNPLA7	1.40475
IDH1	0.2735
C1orf57	-0.31875
XRCC5	0.15
TBRG4	-1.19625
DCDC5	2.42383333333333
POU5F1	-5.016
RAB1A	1.168
KRTAP15-1	0.347
INHA	-2.25883333333333
WDR90	0.3745
MLL2	0.4412
FAM104B	-0.05275
SF3B14	-0.271
STX1B	-0.435
SNX12	-0.47175
KMO	2.07966666666667
FAM100B	-0.3435
CDRT15	0.3585
RAB9A	0.5055
RUFY3	0.513
UBE2U	0.148166666666667
NFKB1	1.0169
FBXO38	0.797125
VRK3	0.47525
TUBB8	-0.2795
IFNA6	-0.3255
AYTL1	-1.38483333333333
RBP3	-0.4864
MUC13	-1.598
C8orf30A	-0.341
MFAP1	-0.0995
NHLH1	0.91975
CXorf34	-0.367
SP8	-3.974
RNF151	-0.0945
TDRD7	0.30625
KCND2	3.7465
FKBP9L	0.3175
C17orf44	1.437375
TIMM17B	-0.8215
WIPF1	-0.0144
SNX15	-0.1689
IGF2R	-0.7038
SBSN	-3.341
RBM15B	0.3915
AGBL5	-1.04216666666667
APEX2	0.123
C17orf39	-2.29025
UBE3A	0.9145
SPANXC	-2.7805
TGFB1I1	1.2115
RBM13	-2.01475
TOP2B	0.383833333333333
NPVF	-0.263
RIMS4	0.960625
RAD54L2	-0.494166666666667
RSPO3	3.751
C2orf47	-0.02975
TSPAN4	0.24725
DNAL1	-0.429
DKFZp761E198	-0.212125
NLE1	-1.74225
TPST1	0.1335
SREBF1	1.047125
CLEC12B	0.394
FUK	-0.54625
IL21	0.445
LTK	-2.3695
DKKL1	0.04475
EPAS1	1.085125
UBTF	0.5781
HIST2H2AB	-0.161916666666667
TMPRSS12	0.36
KIAA0427	0.913166666666667
CYP8B1	-0.9498
FPRL2	2.56475
LOC402573	-0.86375
HSDL2	0.244166666666667
SEMA6B	0.405
AKR1A1	0.639714285714286
CLTB	0.91975
NXT2	0.468833333333333
HSPB7	2.5585
MLLT11	-2.24766666666667
OLFM3	0.219166666666667
SEC61B	0.146
GPR139	-0.0155
RRP15	-1.318
OR3A2	-0.422
RSL1D1	0.130375
P2RX7	-1.32166666666667
PSME2	0.017
ADNP2	0.37325
RBM25	0.133916666666667
IFITM1	1.08525
POLR2E	0.56625
ZNF643	-1.187
ZBTB25	-1.211
SPTBN4	1.25525
FBXO28	-0.26675
CLEC10A	1.6965
EPHA8	-0.5625
BEST4	-0.451
GAS6	1.44483333333333
TSHR	0.3705
TMTC1	0.514272727272727
GSTM2	1.56733333333333
ETV1	-1.7535
ADAM11	-1.16016666666667
ERGIC2	0.259333333333333
ATP6V0E2	1.31816666666667
HGFAC	-2.58933333333333
CTTNBP2NL	0.8935
FLJ20628	-0.55725
MTCH2	0.359
BACH2	-0.119
AUTS2	2.5355
FSD1L	-0.62825
RPRM	-3.1705
PPP2R3A	1.455
BAT2	-0.43475
LPHN2	-0.103166666666667
MGC71993	-0.638
PPARGC1B	-0.11075
CENPT	-1.1735
RNF123	0.322833333333333
COL27A1	-1.1873
ZP2	0.266
C2orf21	0.6195
CCDC78	-2.92025
MCM8	-2.89233333333333
PHLDB2	-0.523875
PLAUR	-0.436625
HDPY-30	-0.3435
BMP5	-2.8355
MUM1	0.310625
FAM62C	-1.024
MID2	0.713333333333333
SYT16	-1.201
ISG20L1	-1.3143
C2orf40	2.562
SRRM2	0.266785714285714
FCRL1	0.13525
C1orf90	0.479166666666667
MEP1B	-0.704
PCSK7	0.8376
PBX2	-0.7845
