Hybridization REF	TCGA-AR-A1AJ-01A-21R-A12P-07
GNPDA1	0.0545
MGAT1	1.56383333333333
C14orf121	0.04975
SLC35B2	-0.67575
MIER3	-0.402333333333333
CHEK1	-1.362375
ZNF8	-0.525
TXNDC1	-0.326166666666667
CKB	-1.7111
RTN3	-0.199571428571429
FZD2	-1.25633333333333
PART1	-0.45275
PSMB6	-0.3525
PCDHB8	1.957
PHC3	-0.224
PPP1R8	-0.0518333333333333
NOVA2	1.38233333333333
TNFRSF11B	-2.80125
GOLPH3	0.552333333333333
UBLCP1	-0.274
SUHW3	0.2225
TTLL1	0.33975
OPN4	0.116
OR13G1	0.378
ZPBP2	0.430166666666667
HSD17B11	-0.75225
C9orf50	-0.413
DHDDS	0.164285714285714
CTSW	0.429
NEFM	-1.733
MRPL28	-0.45525
SYN1	0.602833333333333
PIGV	-0.8785
ZIM2	0.35775
APBB1	0.166333333333333
SND1	-0.51225
C1orf123	-0.292333333333333
CHD3	0.1745
BHLHB8	0.268
RNASE2	1.1745
BCAP31	-0.2205
SLC25A44	0.655166666666667
CHD6	-0.4313
PIB5PA	-0.310461538461538
SELS	-0.017875
LOC541471	-0.027625
FAT2	1.273
ZNF81	0.172
OR4C16	0.5115
FLJ10081	-0.1517
LRRC4	1.145
CS	-0.803166666666667
N4BP2	-0.827
IGFBP7	1.43575
ZNF318	0.0396666666666667
NDNL2	0.711125
ZNF609	-0.790875
SIRT4	0.04425
EXOSC10	-0.27275
ECE2	0.32625
OVGP1	-0.28725
GTPBP3	-0.9045
PACS2	0.5557
C19orf36	-0.772
ARL4C	1.139375
ATG4B	-0.24175
UBQLNL	2.09075
RHOXF2B	-3.9795
PLEKHG2	-0.758
GALR1	-0.1075
AQP4	2.11016666666667
HDAC7A	0.369166666666667
DCUN1D3	0.64475
OR8A1	0.0435
CCRN4L	1.03475
CBR4	-0.407666666666667
KIFC1	-1.24066666666667
SLC7A14	-0.780166666666667
LHX5	-0.0205
TRPC7	-0.221
LPXN	0.7085
SERPINA1	-1.816375
RPS13	-0.3815
BPIL3	-0.0845
PRKAA1	-0.80425
FADS2	0.4167
ENAH	0.5408125
PRO1768	-0.6575
APBA2BP	-0.1445
LIPH	0.259
C3orf33	-0.4505
RCC2	0.553214285714286
ALDH1A2	-3.5058
RNF103	0.91125
AHCY	-0.87175
ALG12	-0.134
CCL17	3.3365
ZNF543	0.7755
ESRRG	1.445
CNGA1	3.572
RDH5	0.0601666666666667
OTX1	-0.4948
PTGFR	0.137333333333333
CDR2	0.166375
SELE	4.74275
NLGN2	-0.303833333333333
EXOSC9	-0.1625
ZNF566	-0.185166666666667
KLRC2	-2.362
GPR12	0.6135
KIAA0196	0.147
PDRG1	-0.975
SSR3	-1.07985714285714
MSI1	-0.0735
CST9	-0.0285
CC2D1A	-0.270375
PLAGL1	0.753611111111111
ZNF778	0.1675
RNF2	0.012
KLF6	1.59116666666667
THBD	2.40066666666667
tcag7.1314	1.588
NR5A1	0.0493333333333333
ABCD2	0.90725
DNAJC7	-2.064
CLEC4C	1.978
TM2D3	0.34025
CCDC4	-0.3325
PLAC2	0.7025
DCD	-0.0545
FAAH	0.242125
POLA1	-0.713833333333333
TM7SF2	-1.7075
FLJ39822	-1.30716666666667
FLOT2	1.454125
MAP4K1	0.758833333333333
SRP68	-0.46075
C21orf74	-0.003
ARPC5	1.40475
LOC126075	0.834
HECW2	0.0275
ZDHHC4	-0.7935
ANKRD42	-0.0266
PDE9A	1.1925
ABCA8	2.03275
NDUFS2	0.70975
UBR5	-0.27325
BTBD16	-2.51325
LOC554174	0.286
ZNF20	-0.834
KIAA1843	0.7195
WDR17	-0.88975
C15orf33	0.391
RNF113A	-0.063
CAMKK1	-0.3989
CLCN2	-0.1225
ANXA6	-0.701
LOC340069	0.4385
EMID1	0.755875
DPM3	-0.2025
ELA1	-0.011
SLC25A13	-0.6981
KRT24	0.7935
SMPD1	0.0658333333333333
TH	0.131875
COL6A2	1.37985714285714
ANKS1B	0.32175
GPR126	-0.616
ZC3H12A	0.983833333333333
TMEM47	0.585666666666667
C2orf51	0.182166666666667
C1orf88	1.01533333333333
HSF2BP	-0.49775
AKAP10	-0.7535
RPAP3	-0.1175
KLHDC8B	0.71925
STOM	0.8971
MUPCDH	0.1385
C10orf72	0.12925
PLEKHA3	0.5235
TCP11L1	-0.19325
CWF19L1	-0.169375
SPEF1	-0.0775384615384615
YSK4	0.423
ELN	2.3492
SAMD8	1.6825
MPI	-1.581
MEPCE	0.3932
ABCC3	-1.73375
NANOGP1	-2.052
KCNK17	1.098875
HLA-DMB	4.72666666666667
RRAGA	1.23025
ANGEL1	-0.799
RBM32B	0.1395
CPN1	-2.528
MGC52282	-0.2321
HLA-A	3.37
OR9G4	0.37
EDNRB	-1.217375
SCD	-2.22564285714286
C14orf80	-0.800833333333333
BAGE2	-0.552
RABL4	0.699166666666667
RCVRN	0.00949999999999995
SHANK1	0.056
NLRP7	-0.73225
CD226	2.28125
STAT3	0.9388125
SYNJ2	-1.735
TPCN2	0.4385
WDR36	-0.707666666666667
MBD4	0.207
ROBO1	-0.2755
ST3GAL6	-1.83125
SLAMF8	3.84
ATN1	0.0315
GPR141	0.733
KRT36	0.0605
TPH1	-0.7245
DDX52	0.2825
ZSCAN29	0.0818333333333333
TRPT1	-1.037
DPEP3	0.17325
DENND4A	-0.65675
TSPAN16	0.3415
PTCHD2	-0.0215
LOC145814	0.188
CAP1	0.101833333333333
EIF5A2	0.3233
NT5DC3	-1.102625
SEPT9	-0.75025
SEZ6L2	0.230375
EGFLAM	2.87275
VPS11	0.351875
NDUFB5	0.068
CIDEA	3.7655
IER5L	0.7525
N6AMT1	0.39925
FAM83C	-0.40475
OXR1	0.0136666666666667
IRX1	0.17
DGKB	0.395666666666667
GCN5L2	-1.69375
MIR16	-0.085875
FBXW9	-0.18425
WDR4	-0.914833333333333
PDC	-0.4415
VPS33B	-0.4475
HEXB	0.2745
FLJ32214	0.082
TCEB3	0.2345
CRLF1	-4.027
ABI3BP	2.477
C8orf22	-3.157
PYCR1	-0.7395
KIAA1706	1.056
CDK5R2	0.497125
WAS	0.6335
C12orf60	-1.63675
CCBL2	-0.379875
MADD	0.3085
C5orf34	-1.3715
WDR42A	0.5599
KLF12	-0.176125
HSPA1A	1.801
ITM2C	-0.296416666666667
DAPK2	1.35166666666667
LOC442590	0.6495
SUMF2	0.54775
CENPA	-0.392538461538462
TMED5	0.085875
CDH6	-1.2807
BRP44	0.607375
THG1L	-0.67425
GABRA2	-1.21975
C14orf166	-0.23375
MYL1	-1.08466666666667
TNFSF18	0.4475
PAP2D	-1.49916666666667
PPIB	-0.36
KLHL4	-0.312
SFN	-0.305333333333333
CCDC127	-0.1485
FRAP1	-0.239
GOLGA5	0.75475
SDCCAG1	0.07625
MGC21675	-0.5015
C10orf95	-0.985
KIAA1345	-0.734166666666667
C1orf163	-0.287
LACE1	0.0823333333333333
OR10K2	-0.2995
CENPN	-0.62804
TMED2	0.09975
UGT1A6	0.6945
ANG	-1.90925
U2AF1	0.304833333333333
CASC2	-0.0443333333333333
NMT2	1.0815
OSGEPL1	-0.055375
DFNB31	-0.329
SLC6A20	-0.10325
DKC1	-0.162
FXYD4	-0.45725
WDR64	0.63525
MGC5590	0.571
CREBZF	0.109666666666667
DAZ1	0.0845
PRPSAP1	-1.168
GCHFR	-0.5665
TTC7A	0.457875
LOC196993	0.56025
UBD	5.38816666666667
S100A1	0.17675
RPL6	-0.428
DNAJB6	0.83485
NAGS	-0.0291
C2orf58	0.679
KERA	0.433833333333333
MT1X	-0.2016
UBE2B	0.7228
KEAP1	0.43675
MST1	-2.874125
OMA1	0.6165
ABLIM2	0.903
BCL2L13	-0.138916666666667
JAZF1	0.260666666666667
TMEM63B	-0.0305
S100A8	3.9967
ARFIP2	-0.43
UROS	0.0175
KHDRBS2	0.415
POLQ	-0.9705
SOAT1	0.589
SPAG4	-1.948
MRPS30	-1.16766666666667
LOC494141	-0.9565
OR2T11	0.2495
ORAOV1	-0.5121
ZNF184	-0.126166666666667
TCEB3B	0.112166666666667
ADAM21	0.371
GDPD1	0.046
SPINLW1	0.3165
PRR14	-0.00983333333333333
KCTD9	-0.1289
NUDT3	0.15575
KIAA1822	0.6587
HIST1H4K	-0.15
DFNA5	-2.067
GABPA	0.64325
C14orf44	-0.644
POLB	1.64425
PTAR1	-0.677
SEC31A	0.4547
TRIM58	-1.89875
TAS2R14	-0.5025
VPS8	0.028375
H1F0	-0.402333333333333
PRKCB1	-0.264
UGT2A1	0.3265
TOR1B	0.0385
LSS	-0.373666666666667
C2orf19	0.4895
HNRNPC	0.0337857142857143
TMEM100	0.857333333333333
LOC116349	-0.52375
OR51M1	0.0115
CCDC142	-1.122
ISG15	2.8655625
ZCCHC14	-0.344625
CREBL2	0.725125
TGDS	-1.068
DC2	0.41025
CACNA2D3	-1.78014285714286
ZNF429	-1.119875
LYPD6	-2.4245
SUCLG1	-0.176333333333333
OR51I1	0.245
MAGEH1	1.859
PRPF40A	0.2875
SMR3A	0.677
SPINK2	-0.5675
THAP2	0.12625
NPY5R	-0.242625
IRF4	-0.403375
SPESP1	-2.82283333333333
OR10S1	0.4445
DTD1	-0.379
TUBE1	-0.72875
DDX19A	-0.529
PDPN	-0.296875
TMEM34	0.09825
MGAM	0.402
COL3A1	5.33383333333333
GFM2	-0.6871
OR5A2	0.6585
PSG9	-0.956666666666667
ARHGEF11	0.736166666666667
IVNS1ABP	0.2723125
SIGIRR	0.698
DUSP19	-0.787625
DNAJC14	-0.0448
ACSS1	0.361375
IL1RAPL2	0.1935
C4orf30	-0.538
SEPT4	1.69175
LANCL3	-0.76175
SPAG17	0.368833333333333
PRDX3	-0.450625
HNF1A	-1.8065
P4HA2	-0.4335
RFWD3	-0.887333333333333
MOV10	0.74975
DNAJA5	-0.0289285714285714
LOC729440	0.209
LOC200383	0.349375
SMC2	-0.57825
MIXL1	-0.305333333333333
TMEM9	0.30125
FAM86A	0.487
ZNF174	0.1889
MYH14	-1.0355
CCR8	1.3695
VPS37C	0.569833333333333
GPATCH1	-0.219166666666667
B3GNT8	1.209
TBX4	0.48725
CNR2	1.0475
PCDH1	0.6525
C5orf29	4.235625
OCIAD2	1.914
PLCG2	2.5915
KIAA0247	1.468625
HRH3	0.0231
CAPN13	0.157125
CCR1	1.8667
MGC15523	0.0777222222222222
UVRAG	0.503166666666667
DNAJA2	0.1025
ITGA2B	-0.422833333333333
CLDN5	3.078125
PTPRN2	-1.17228571428571
ZNF512	-0.507
PSAP	1.50071428571429
CCDC140	-1.4425
LRRC55	-0.0465
CYP26C1	0.0905
C8orf47	1.3175
LYN	1.12225
DUSP6	0.0411666666666667
TGFB3	1.95286666666667
ELK1	0.5265
PCDH11Y	-0.2055
HGD	-4.02225
C17orf58	-0.05875
MYO3A	0.5335
SERPINE2	-2.76966666666667
AARSD1	-1.28225
C14orf73	0.1985
ADAM33	0.316
ZNF491	-0.0725
MAPK6	-1.32416666666667
TCN1	2.17416666666667
SLC24A6	1.283
UBE2R2	0.169
H1FNT	0.40775
TATDN2	0.425
LILRB1	3.5775
P2RY5	2.1445
NUCB2	-0.74625
C2orf37	0.1325
SNX27	0.474666666666667
MTA3	-0.2005
FOXO4	0.056125
ID4	0.486166666666667
SOX5	-2.16716666666667
PXMP3	0.2875
OR52M1	0.037
SFT2D3	-0.24225
INA	-2.38183333333333
MCOLN1	0.765
NFIX	1.418
CLEC14A	4.93233333333333
HIBCH	0.234166666666667
PLA2G5	1.30775
TIMM10	-1.17083333333333
MED17	0.3204
COL4A4	1.775
TPP1	0.587333333333333
GJA3	-1.07166666666667
TMPRSS5	-1.368
AADACL3	0.16
DNMBP	-2.182
ENPP5	1.66833333333333
NQO1	-1.8212
ZSCAN2	-0.866875
SEC24C	0.250833333333333
GTF2A1L	-0.105
AXIN2	-0.4283
FAM33A	-1.15508333333333
C16orf13	-0.410125
SPNS2	1.09225
TAF1	-0.093
AP1G2	-0.703166666666667
RBM42	-0.4085
HCN2	0.948333333333333
EFHB	-0.675166666666667
RUSC1	0.119166666666667
GRIK5	0.143
USP21	-0.495333333333333
ATAD3C	0.5665
ORMDL2	0.20425
PRSS7	-3.01
PSAT1	-3.58925
FLJ13195	-0.989666666666667
TBC1D1	1.18633333333333
IFNG	5.04275
OTOS	-0.065
ZNF773	0.258333333333333
EMD	-0.95025
RETN	0.66925
CCL8	5.0125
APH1A	0.82225
COX18	-0.38725
GTF2IRD2	0.29275
CCDC82	-0.125833333333333
PAFAH2	0.2328
NPEPL1	-1.0739
RP11-114G1.1	0.301
TP53INP1	0.01425
ZNF300	0.3115
FOXL2	-3.02275
LARP2	0.358916666666667
LATS1	0.09
HTR6	-0.161
SPOCK2	2.61766666666667
RNF144B	2.21233333333333
HTATIP2	0.23325
MGC10334	-0.0616666666666667
CENTA2	3.13916666666667
FGF2	-0.73525
FXYD7	0.33225
PHYHIPL	-2.1235
GPR34	4.7235
DDX6	-0.426166666666667
OR10W1	0.0545
LHFPL1	0.664
ZNF313	0.618142857142857
VPS28	0.1595
AP3M1	-0.0854
AKR1CL2	0.50225
TRAF4	1.38375
OR2B11	0.3155
C19orf12	2.09516666666667
AKAP9	0.343833333333333
C1orf62	0.139
SLC20A1	-0.7717
FAM112A	0.43525
LDB2	0.742875
MRPS23	-0.94625
KLK5	1.861
SPTB	-0.6491
EFEMP2	1.05475
EFNB2	0.00462499999999999
PCM1	-0.737714285714286
NMNAT3	0.92725
TSG101	0.6235
C8orf40	1.34133333333333
NOB1	-0.8675
ABHD3	-0.47275
GTF3C4	-0.00862499999999999
PIGN	0.424333333333333
GALNTL1	1.102
AEBP1	1.292125
OR9Q1	0.3535
ANKRD2	-0.2425
CCL28	0.56925
TRIM38	1.932
TMCC1	0.0305833333333333
SMG5	0.60775
LRRC7	-0.921
NCAPD2	-1.0235
C6orf153	0.08175
C1orf74	0.68175
OTUD6A	0.34
DCP2	-0.843
TMEM24	-0.11775
RPL18	-0.577666666666667
TMEM177	0.21675
LRRC37A3	-1.1395
C1D	-0.128
LDHC	-0.48825
UBE4B	0.0771666666666667
NIT1	0.52875
BTN3A3	0.9905
RASD1	2.809
COMMD3	0.3535
SHFM1	0.84475
BIRC8	0.604333333333333
DUT	-0.64725
C12orf51	0.1735
LRRC59	-0.440166666666667
LY6H	0.41425
WDR22	0.316916666666667
EDEM1	0.248285714285714
ADH1A	3.6565
PANX2	0.1068
CYP11B1	0.3235
CDC73	0.365
GPR172A	0.52875
GSTM3	-1.17761538461538
KCNA5	0.348
SERAC1	-0.136833333333333
NFATC2	0.3375
ANAPC5	-0.6082
C15orf24	0.1515
NFATC2IP	-0.0505
TNRC6C	0.0838333333333333
MGC102966	-0.25425
FGD5	0.867166666666667
MED9	-0.605
RAB13	0.431833333333333
C15orf49	-0.056
CRYGS	-0.7534
C12orf53	-1.1646
LOC283693	-0.1035
COX6B2	-0.095125
PHF14	-0.294625
FAM3A	-0.567125
RPL13	-0.5426
PRDX2	-0.5937
FLJ34047	-1.23675
PRMT3	-0.7025
KCTD19	-1.12
TRIM10	0.0363333333333333
MGC26597	0.549
GCNT4	0.03675
GPRASP1	0.62175
CDKN1C	-0.176583333333333
RHBDL2	2.6868
HSPH1	0.328
AQP1	3.436375
COL17A1	-2.7017
GFAP	0.637
CDC16	-0.09375
KIAA1614	0.401
C6orf118	-0.1316
ZSWIM5	-3.17475
FAM83F	2.599
LYNX1	1.282125
SYNPR	-1.06925
XG	3.98383333333333
PRSS16	1.542625
KIF13B	-0.158
PCDH9	-0.113
HIST1H2AH	0.199666666666667
RBM18	0.04025
ZNF626	0.088125
HEXIM2	-1.05833333333333
ITFG1	-0.0665
TUBG2	-0.8035
SFRS7	0.198833333333333
C9orf14	1.0765
EXTL1	-1.234
GBP3	2.79383333333333
WDR5	-0.443
RARG	0.323333333333333
MYO7A	0.366625
CECR6	1.00075
C13orf3	-0.597
SFRS18	0.4595
ACVR1B	0.141666666666667
PSMD1	0.3979
C7orf31	-0.2835
ILVBL	0.8145
IFNGR1	2.0935
RNF186	0.31925
NOL9	0.0805
MAGEL2	-0.58725
SLC29A2	-0.09925
NHSL1	-0.64275
RBMX	-1.031
PSORS1C2	0.26375
RAD51L3	-0.485916666666667
LCN6	1.095
ORAI2	0.41325
BRUNOL6	-0.1102
OR4K5	-0.001
CDC123	0.546875
MSLN	0.00566666666666667
WWTR1	1.02183333333333
ZNF700	-1.34916666666667
COBL	-0.01525
PPP1R16B	1.244125
GAS7	0.2567
MDN1	-0.618
HAAO	0.36
C9orf68	-0.096
TNFAIP2	2.384125
FOXN1	-0.164
hCG_2033311	-0.667333333333333
ATP6V0D2	0.6535
RPL41	-0.3145
SLC38A1	-1.020375
ARHGAP6	-1.24283333333333
ADAD2	-0.362
PHF20L1	0.239
MCM3AP	0.9795
ST3GAL3	-0.698666666666667
SNX1	0.172833333333333
ELF5	4.35575
PARP3	0.599625
RBM8A	0.3429375
LINGO4	0.2565
ITGA9	0.617333333333333
ZFR	-0.31275
ACSL6	1.461875
FLJ20699	0.2446
DAOA	-1.09225
FABP4	6.16775
KCNB1	1.0205
CANX	0.2123
SLC25A28	1.00033333333333
ADIPOR2	-1.014375
ECHDC2	1.4525
SMA4	-2.57275
FRZB	3.582
PABPC1	-0.340666666666667
DMRTB1	-0.02425
APOBEC3G	2.51875
CATSPER2	-0.9445
CUEDC1	0.459833333333333
STARD9	-0.6055
CLDN8	4.4715
LOC23117	-0.575363636363636
E2F6	-0.1685
TMEM126B	-0.290833333333333
DPY19L4	0.7805
GIMAP5	3.828
NDUFA9	-0.265166666666667
FAM77C	-0.985
CTPS2	1.37075
LOC51035	0.026625
WDSOF1	-0.367
EGLN3	-0.812625
PITX3	0.671666666666667
OR52E8	0.985
GRM4	-0.02
KLK1	-1.85466666666667
GPM6B	0.054625
RRAGD	0.964166666666667
PAGE5	-2.4935
UCHL5	0.219666666666667
ULK3	-0.445666666666667
AIM2	4.93583333333333
PNO1	-0.0828333333333333
OR2F2	0.168
GNAT2	-0.696
SIX1	1.01125
ST13	-0.381416666666667
ZBTB44	-0.048875
TIMP2	-0.224
ZMAT4	-4.291
GTF2IRD1	-0.252
ZNF19	-0.434333333333333
ZNF714	-1.24875
RSC1A1	-0.43775
C9orf80	0.40725
PSMA8	1.23833333333333
TMEM141	-0.311
COX4I1	-0.0178571428571429
CTAGE1	0.0163333333333333
DTWD1	-0.5535
HSD11B1	3.7725
KRT6B	4.089375
ARID4B	1.275875
LHFPL3	0.17125
WWP2	0.216083333333333
ZNF326	0.346333333333333
RGPD1	-0.549
CTSH	1.1335
FASTKD1	-0.877625
PAF1	0.0776
TTC9C	-0.14425
IFT57	0.4226
PRSS36	0.6765
IL20RB	-0.244
ZNF592	0.00366666666666667
DCTD	0.1022
CFP	3.36025
MFNG	1.102125
JMJD2B	-0.6195
ALDH3B1	0.177
THSD4	-1.379
KCNJ5	1.9255
LMNA	0.821833333333333
TBCD	0.355375
ZNF250	0.312166666666667
CASQ2	0.528666666666667
PEG10	-2.29675
PRAME	-1.13986666666667
NP	0.017375
TRIM59	0.603333333333333
ZNF12	0.154125
XTP3TPA	0.36725
SIGLEC7	1.0733
PANK4	-0.5425
FAM70A	-1.995
SNED1	-0.317
HIP1	0.6499
RAET1E	-0.373666666666667
AMAC1L2	-0.334
AHNAK2	-0.738583333333333
TOE1	-0.514666666666667
RECQL4	-0.87575
SPRYD3	0.5325
DPAGT1	-0.7835
MAGED2	1.2068
ANKRD55	0.8275
TRPS1	4.24825
DOK7	-2.35
TFPI2	-4.47675
GTF2H3	-0.820166666666667
CYP4F11	-0.916375
LHX2	-1.176
ATG16L1	0.058
ASB12	0.476
C1orf116	2.818375
NF2	-0.1014
POM121	-0.1121
PHYHD1	-0.259
TXNDC17	-0.2625
DKFZp779O175	-0.69875
NUP62	0.281357142857143
MYO18B	0.466666666666667
PRAMEF1	-0.183
TCBA1	0.5865
TMEM168	1.1925
FJX1	-0.7735
CLCF1	-0.7445
SEPN1	-0.14375
IGSF2	0.59225
NUDCD1	0.124333333333333
TFF3	-1.67466666666667
NDFIP1	0.392571428571429
CHCHD4	-0.1575
TNR	0.0295
CUTA	-0.542333333333333
USP44	-3.8065
DPP10	-0.3965
IWS1	0.1545
PCGF1	-0.54225
SULT1C4	-0.0255
NTF5	2.5325
PTPN13	0.0465
SSTR5	0.0615
SFRP1	1.584375
IDH3B	-1.19625
SUOX	0.544
TMCO5	1.30575
GOLT1B	-0.6055
MIB1	-0.00857142857142856
PCDHGB1	0.58
SUSD1	0.83475
ICAM5	-2.73533333333333
PAPOLB	-0.12325
URM1	-0.7078
TMEM106B	-0.0925
LRIG2	-0.4485
SLC27A5	-1.4185
CLIC6	1.9222
ZNF420	0.12
SCN9A	-0.8103
KIAA1909	0.6575
ELMOD1	-1.8805
PRKAG1	-0.103
FAM64A	-0.142444444444444
EEF1G	-0.5325
SMAD5	0.336
INCENP	-1.3475
WASF2	-0.265
GARS	-0.6952
CDK10	-0.4897
HLX	1.05116666666667
MDM4	0.289875
ZNRF1	-0.244
HHATL	-1.223
FAM21C	1.6527
HIST2H3C	-0.04575
PFDN2	0.869375
ZNF200	-0.0195
NDN	-0.3955
HBA2	-1.225
FBLN5	1.609125
PUM1	0.452142857142857
TNNT1	-1.00066666666667
C19orf59	1.48266666666667
HNRPH2	0.374333333333333
RAB7A	0.713333333333333
PMS2	-0.403875
BIRC3	1.9525
NRSN2	-0.162375
OR52K2	0.360333333333333
SPOCK1	-1.31492857142857
H2AFY	0.931
RXRB	0.0475
ZNF638	-0.278833333333333
ANKRD45	0.94925
ACTN4	-0.777666666666667
FXC1	0.50575
EIF2B5	-0.11675
VPS33A	-0.56975
PINK1	0.361625
FAM106A	-0.35
SKIP	2.9058125
GAPDHS	0.36475
MUM1L1	-0.91725
PSTPIP1	2.3875
CNTNAP1	-1.1183
CYP26A1	-3.18775
APOL2	0.9559
TACC2	0.10825
COX7A2L	-0.181142857142857
HSD17B1	0.426625
ARRB2	0.72875
SLC7A6	-0.5622
HSD17B10	-0.11425
RBJ	-0.2005
NUP155	-1.09825
MRPL10	-1.19016666666667
CYCS	-0.943833333333333
CCDC46	-0.112166666666667
TECTA	-0.295
GNAL	0.23675
LPO	0.0045
PEBP4	0.00925
DDX11	-1.3765
C18orf12	0.3845
TAF9B	-0.998083333333334
IMP4	0.077
RPA4	0.695333333333333
NDUFS1	-0.10075
UPK1A	-0.615666666666667
ARRDC2	0.058
C18orf20	0.59
AES	0.240571428571429
CD2BP2	0.541666666666667
C16orf54	0.597
UGT2B17	-1.3135
FGFR1	-0.545727272727273
CEACAM6	-2.2361
CHRM5	0.04575
CERK	-0.244125
AP3S2	-0.468
ANKS4B	-0.13025
CLCNKA	0.141666666666667
ZNF208	-0.8855
HLA-DRB5	4.5215
CARKL	-1.1155
GOT1	-1.01416666666667
CASP6	1.534125
HOXA1	-0.3675
RCL1	0.35275
ZNF181	-0.171
RAB40B	1.6005
MRPL38	-0.718625
LRRN2	1.24625
C3orf25	0.1155
OR5D14	0.2875
OR10AG1	0.8955
BET1L	0.2182
FRY	1.7695
AK3L1	-0.2065
CSF3R	1.29116666666667
POLR3K	-0.1395
ATG2B	-0.250666666666667
EPS8	-0.541833333333333
DARS	0.154125
C10orf56	0.832166666666667
DAD1	0.1125
RIOK1	0.472666666666667
HERC2	-0.17475
HSD11B2	-0.278666666666667
FAM96B	-0.03625
MGC13057	-1.27975
BSN	-1.10925
CAND1	-0.113166666666667
HCST	2.42475
ACTR10	-0.165833333333333
OR8D4	0.466
NASP	-0.2896
COL9A2	-0.3335
LYZL1	0.331
GPC5	-2.33075
TBL3	-0.228333333333333
CENTD2	0.9218
OR5AP2	0.0575
TLR1	4.111
LMO6	-0.0635
ZIC2	-3.768875
CPNE5	1.68975
ZMYND15	2.384
FLJ22374	-0.0405
CCDC106	-0.11225
PARP16	-0.8805
PDIA3	0.6375
C14orf126	-0.113
CECR2	-0.128
SFRS1	-0.262714285714286
FIGLA	1.156
DCP1A	0.581166666666667
MGC45800	-1.3194
TEKT1	0.0296666666666667
C10orf67	-1.8815
CLN5	0.673875
NTN2L	-0.0995
GLE1L	0.00975
CES2	-0.1564
GNAS	-1.028
DDX53	0.092
TSPAN13	0.255
MRPL52	-0.9424
SPIRE2	-0.12
TAS2R39	0.102
SCUBE3	-0.09025
UCRC	0.0158
CDKL3	-0.44675
KIAA1715	-0.5947
ZNF345	0.54575
RTF1	0.05275
DHRS7	0.375
RIPK4	0.129333333333333
EXOSC2	-0.322333333333333
MS4A2	1.74275
FGF17	-0.4825
WDR59	-0.532625
EVI2A	1.00375
IL17RC	1.22316666666667
HS3ST1	2.65125
ITGB1BP2	-1.1645
RBPJ	-0.134666666666667
GIMAP1	4.0765
INE1	-0.655
ALDH18A1	0.00462499999999998
TPI1	-1.328625
GATA6	1.217
CABP1	-0.513666666666667
ZNF484	0.26875
DAPK3	0.0465
GJB1	-2.41416666666667
PIN1	-0.80925
SLC6A15	-3.28875
CNO	-0.1855
RIN2	1.453625
FRRS1	0.207
CYorf15B	-3.731
DMRT3	1.442
ATAD1	-0.313
OTUD4	0.646666666666667
ATOH8	-0.99375
ZSCAN16	0.241125
ASCC1	0.2745
OTUD3	-0.106625
MGC33212	0.419833333333333
YME1L1	0.812625
RP11-218C14.6	-0.026
PCBP4	0.28075
TNFRSF10A	0.298
CDH10	-4.502
KL	1.412625
SCP2	0.2865
C9orf119	-0.4565
SON	0.405416666666667
MAFK	0.0415
SBNO2	1.241
SLC6A6	0.0203333333333333
SC4MOL	-0.583
FAM35B	-0.152875
PPP1R9A	0.479125
PDZRN3	0.0845
CXorf20	0.1695
C6orf126	0.525
AVEN	0.04825
FLJ21075	-1.584
C14orf132	-0.94975
PCK2	-0.56125
GUCY2C	0.6965
BARX2	-0.084
PEX11G	0.2145
DAO	-0.841833333333333
C10orf49	0.28475
EDNRA	0.864333333333333
PPP2R5A	0.7912
DDX39	-0.9455
SERF1A	-0.65425
ASCIZ	0.1274
FNDC8	-0.08525
PTMS	-0.40475
PHF7	0.416
PIP4K2B	-0.3964375
HHLA2	0.15275
BDH2	0.411
APOBEC2	-0.6115
PENK	0.554166666666667
SMAD9	-0.964
MT3	-0.6955
RGL1	1.802125
ATG10	-0.60475
DLGAP4	1.05233333333333
APPBP2	-1.11392857142857
BACE2	0.0428571428571429
LOC339344	0.807333333333333
ZNF395	-0.852875
HIST1H2BL	-0.4285
ZNF467	1.211625
SLC25A21	-2.81975
PALM2	-0.559333333333333
NSUN5C	0.14175
IL5	0.3425
CLSTN2	-0.7885
ANXA8L2	1.48025
PTGES	1.318375
GDAP1L1	-1.8105
OPRK1	-0.678666666666667
WDR20	-0.0905833333333333
C12orf4	1.60275
NUP88	-0.105125
XRCC6BP1	-1.07683333333333
FCGBP	1.76821428571429
LEMD2	0.25525
NOMO1	-0.09975
C10orf79	0.43425
ZNF79	0.49
OCRL	0.3338
HSPA8	0.093375
DIDO1	-0.0751666666666667
PLA2R1	0.86225
COG3	0.2911
NGDN	-0.43025
CBFA2T2	0.512625
PNOC	1.61525
PRRG1	1.31191666666667
AGGF1	-0.616285714285714
DPF2	0.12
YIPF7	0.335
TRPV5	0.0805
ZNF322B	0.7315
MED12	0.384
CARS	0.0445
ABCC11	1.71483333333333
C9orf25	0.4215
MYH1	2.6895
FRYL	0.199416666666667
AGTRAP	0.038
MMP27	1.5445
ZNF432	-0.3475
OR8D1	0.265
OR13D1	0.59025
VWA1	1.7635
STON1	0.5285
IL5RA	0.0155
PERP	0.3206
C10orf107	-1.52466666666667
TNFSF12	2.3645
FN1	0.042625
MTR	-0.4175
PHLPPL	-0.0101666666666667
ZNF425	0.281
DHFR	-0.661833333333333
