Hybridization REF	TCGA-BH-A0AU-01A-11R-A12P-07
POLA1	-0.797
TM7SF2	0.61425
FLJ39822	-1.004
FLOT2	-0.05625
MAP4K1	-0.277333333333333
SRP68	0.219625
C21orf74	0.5585
ARPC5	-0.03225
LOC126075	2.97825
HECW2	0.29275
ZDHHC4	0.319
ANKRD42	1.5426
PDE9A	-1.32366666666667
ABCA8	1.65325
NDUFS2	0.857
UBR5	0.140375
BTBD16	-1.40725
LOC554174	0.337
ZNF20	0.677
KIAA1843	-0.507
WDR17	0.795
C15orf33	0.7785
RNF113A	-0.3665
CAMKK1	-1.1676
CLCN2	0.2845
ANXA6	-1.516
LOC340069	0.761
EMID1	1.112125
DPM3	-0.24375
ELA1	-0.099
SLC25A13	-0.794
KRT24	-0.25675
SMPD1	0.474666666666667
TH	0.1005
COL6A2	0.877285714285714
ANKS1B	1.67575
GPR126	-2.8149
ZC3H12A	0.0856666666666667
TMEM47	0.444833333333333
C2orf51	-0.0116666666666667
C1orf88	3.35816666666667
HSF2BP	0.80225
AKAP10	0.41175
RPAP3	0.5435
KLHDC8B	0.47425
STOM	-0.2264
MUPCDH	-0.041
C10orf72	-0.0575
PLEKHA3	1.01966666666667
TCP11L1	0.8175
CWF19L1	0.594
SPEF1	1.50330769230769
YSK4	0.28375
ELN	2.6714
SAMD8	0.960833333333333
MPI	-0.7335
MEPCE	0.0225
ABCC3	-1.839625
NANOGP1	-2.367
KCNK17	0.462125
HLA-DMB	4.342
RRAGA	0.23675
ANGEL1	0.278
RBM32B	0.045
CPN1	-2.595
MGC52282	-0.1014
HLA-A	1.17166666666667
OR9G4	0.2145
EDNRB	-1.169375
SCD	0.195714285714286
C14orf80	-1.39383333333333
BAGE2	-0.904
RABL4	1.16033333333333
RCVRN	-1.5195
SHANK1	0.3625
NLRP7	-1.07825
CD226	0.41375
STAT3	0.4296875
SYNJ2	-1.6937
TPCN2	-0.5375
WDR36	-1.1075
MBD4	0.7215
ROBO1	-1.0243
ST3GAL6	-2.85225
SLAMF8	3.10266666666667
ATN1	0.397
GPR141	0.5945
KRT36	0.845
TPH1	1.8555
DDX52	0.405
ZSCAN29	0.0821666666666667
TRPT1	0.180666666666667
DPEP3	0.42725
DENND4A	-0.8815
TSPAN16	0.0935
PTCHD2	0.2215
LOC145814	-0.449
CAP1	-0.214333333333333
EIF5A2	0.9482
NT5DC3	-0.608875
SEPT9	-0.598125
SEZ6L2	0.497
EGFLAM	3.665
VPS11	0.433375
NDUFB5	0.302666666666667
CIDEA	3.7306
IER5L	-0.0355
N6AMT1	0.3505
FAM83C	0.117
OXR1	0.825333333333333
IRX1	-0.013
DGKB	-1.18966666666667
GCN5L2	-0.67225
MIR16	0.507375
FBXW9	0.7055
WDR4	-2.949
PDC	-0.509
VPS33B	-0.37925
HEXB	-0.4395
FLJ32214	-0.27425
TCEB3	-0.79025
CRLF1	-3.75
ABI3BP	1.35025
C8orf22	-4.1765
PYCR1	-0.63075
KIAA1706	1.39075
CDK5R2	0.1335
WAS	0.466
C12orf60	0.6695
CCBL2	0.08875
MADD	-0.003
C5orf34	-1.7985
WDR42A	1.3485
KLF12	-0.27075
HSPA1A	2.12775
ITM2C	-1.52216666666667
DAPK2	1.94166666666667
LOC442590	0.744
SUMF2	-0.411
CENPA	-0.919076923076923
TMED5	0.025375
CDH6	-1.059
BRP44	1.718625
THG1L	-0.885
GABRA2	-1.10275
C14orf166	-0.21975
MYL1	-1.20233333333333
TNFSF18	-0.264
PAP2D	-0.984333333333333
PPIB	-0.4995
KLHL4	-0.338
SFN	-0.686166666666667
CCDC127	0.8805
FRAP1	0.00149999999999999
GOLGA5	0.74075
SDCCAG1	-0.18825
MGC21675	0.315666666666667
C10orf95	-0.37425
KIAA1345	0.597166666666667
C1orf163	-1.3115
LACE1	0.109166666666667
OR10K2	-0.955
CENPN	-2.30804
TMED2	1.696
UGT1A6	-0.936
ANG	-1.1055
U2AF1	-2.246
CASC2	0.724833333333333
NMT2	-0.803833333333333
OSGEPL1	0.675625
DFNB31	-0.8675
SLC6A20	0.1495
DKC1	-0.60025
FXYD4	-0.47525
WDR64	0.0925
MGC5590	0.3655
CREBZF	0.0863333333333333
DAZ1	-0.10875
PRPSAP1	0.14375
GCHFR	-1.241
TTC7A	-0.4945
LOC196993	0.39225
UBD	1.99383333333333
S100A1	0.299875
RPL6	0.123666666666667
DNAJB6	0.95575
NAGS	1.2806
C2orf58	0.4925
KERA	2.45366666666667
MT1X	-0.3407
UBE2B	0.6313
KEAP1	1.01175
MST1	-2.701
OMA1	0.7175
ABLIM2	1.4575
BCL2L13	-0.281416666666667
JAZF1	0.4645
TMEM63B	0.1155
S100A8	0.2398
ARFIP2	1.08175
UROS	0.60125
KHDRBS2	-0.671
POLQ	-1.866
SOAT1	-0.17175
SPAG4	-0.28075
MRPS30	-1.67616666666667
LOC494141	0.22825
OR2T11	0.249
ORAOV1	0.3331
ZNF184	-0.683166666666667
TCEB3B	0.400833333333333
ADAM21	0.023
GDPD1	0.13325
SPINLW1	1.66475
PRR14	-0.05
KCTD9	0.2154
NUDT3	-0.01825
KIAA1822	0.763
HIST1H4K	0.301
DFNA5	-1.5025
GABPA	-0.52475
C14orf44	0.201
POLB	0.2185
PTAR1	-0.711
SEC31A	0.5324
TRIM58	0.34775
TAS2R14	0.1975
VPS8	0.946
H1F0	-0.000499999999999982
PRKCB1	-2.03083333333333
UGT2A1	-0.098
TOR1B	0.342
LSS	-1.23641666666667
C2orf19	0.057
HNRNPC	0.268642857142857
TMEM100	-0.619333333333333
LOC116349	-0.65225
OR51M1	-2.245
CCDC142	-1.1175
ISG15	2.0140625
ZCCHC14	-0.514875
CREBL2	1.694125
TGDS	-1.16025
DC2	0.30875
CACNA2D3	-1.125
ZNF429	-0.45075
LYPD6	1.80016666666667
SUCLG1	-0.397666666666667
OR51I1	-0.313
MAGEH1	2.20375
PRPF40A	-0.3705
SMR3A	0.384
SPINK2	0.171
THAP2	1.3905
NPY5R	2.651375
IRF4	-1.415625
SPESP1	-1.34483333333333
OR10S1	0.125
DTD1	-0.6345
TUBE1	-1.07575
DDX19A	-0.038
PDPN	0.10825
TMEM34	0.3275
MGAM	1.4605
COL3A1	5.78011111111111
GFM2	-0.5072
OR5A2	-0.02
PSG9	-0.87525
ARHGEF11	-0.0723333333333334
IVNS1ABP	-1.0084375
SIGIRR	0.38875
DUSP19	0.0425
DNAJC14	0.3793
ACSS1	0.40975
IL1RAPL2	-0.445
C4orf30	-1.1355
SEPT4	2.267
LANCL3	-2.445
SPAG17	3.6575
PRDX3	1.426
HNF1A	-1.20275
P4HA2	-1.092
RFWD3	-2.19366666666667
MOV10	-0.55475
DNAJA5	0.554285714285714
LOC729440	-0.6365
LOC200383	0.883125
SMC2	-1.50925
MIXL1	-0.581333333333333
TMEM9	0.2675
FAM86A	1.7735
ZNF174	0.9067
MYH14	-1.12
CCR8	0.62325
VPS37C	1.59183333333333
GPATCH1	0.192166666666667
B3GNT8	2.311
TBX4	-0.2395
CNR2	0.344166666666667
PCDH1	0.87725
C5orf29	4.562625
OCIAD2	1.27925
PLCG2	0.3745
KIAA0247	1.689
HRH3	0.294111111111111
CAPN13	2.4175
CCR1	-0.2496
MGC15523	-0.131222222222222
UVRAG	-0.188
DNAJA2	0.405833333333333
ITGA2B	-0.573
CLDN5	2.840125
PTPRN2	-1.24264285714286
ZNF512	-0.1135
PSAP	1.27042857142857
CCDC140	-0.89
LRRC55	-0.07275
CYP26C1	-0.0975
C8orf47	-0.21425
LYN	-0.670125
DUSP6	-0.7645
TGFB3	3.67813333333333
ELK1	-0.2764
PCDH11Y	0.256
HGD	-0.06425
C17orf58	0.8735
MYO3A	0.675
SERPINE2	-4.73183333333333
AARSD1	-0.779
C14orf73	-1.151
ADAM33	-0.0255
ZNF491	0.352
MAPK6	-1.31033333333333
TCN1	-0.288666666666667
SLC24A6	0.4185
UBE2R2	-0.30475
H1FNT	0.423
TATDN2	0.879666666666667
LILRB1	1.9385
P2RY5	0.6515
NUCB2	1.8815
C2orf37	0.9045
SNX27	0.976
MTA3	0.16475
FOXO4	0.5095
ID4	-0.11
SOX5	-1.86233333333333
PXMP3	1.401125
OR52M1	0.1225
SFT2D3	-0.737625
INA	-3.05516666666667
MCOLN1	0.119
NFIX	-1.1086
CLEC14A	5.14866666666667
HIBCH	-0.0981666666666667
PLA2G5	1.619
TIMM10	0.6605
MED17	-0.2107
COL4A4	-2.8285
TPP1	0.6445
GJA3	-0.697833333333333
TMPRSS5	-2.1855
AADACL3	0.079
DNMBP	-1.16075
ENPP5	4.03466666666667
NQO1	-1.1792
ZSCAN2	-0.354
SEC24C	0.103666666666667
GTF2A1L	0.205
AXIN2	-0.5847
FAM33A	-0.4685
C16orf13	-0.497375
SPNS2	0.484
TAF1	-0.832
AP1G2	-0.520333333333333
RBM42	-0.5065
HCN2	-0.744166666666667
EFHB	0.428
RUSC1	0.723333333333333
GRIK5	-0.045
USP21	0.299166666666667
ATAD3C	-0.0185
ORMDL2	0.773
PRSS7	-3.3265
PSAT1	-2.819
FLJ13195	-0.404
TBC1D1	0.270166666666667
IFNG	2.5355
OTOS	1.44416666666667
ZNF773	-0.097
EMD	-0.825
RETN	0.529
CCL8	4.564
APH1A	1.34
COX18	0.56625
GTF2IRD2	-0.08825
CCDC82	-0.96625
PAFAH2	1.0179
NPEPL1	-1.5174
RP11-114G1.1	0.783
TP53INP1	1.8845
ZNF300	-0.163333333333333
FOXL2	-2.84875
LARP2	0.508916666666667
LATS1	-0.476
HTR6	0.671
SPOCK2	1.1515
RNF144B	2.5305
HTATIP2	0.58725
MGC10334	0.255166666666667
CENTA2	2.46183333333333
FGF2	-1.50275
FXYD7	-0.19425
PHYHIPL	-2.294375
GPR34	5.27125
DDX6	-1.401
OR10W1	-0.1605
LHFPL1	-1.3285
ZNF313	-0.184214285714286
VPS28	1.33375
AP3M1	0.8576
AKR1CL2	-1.6825
TRAF4	-0.916625
OR2B11	0.317
C19orf12	0.6395
AKAP9	0.286833333333333
C1orf62	-0.66475
SLC20A1	-0.3703
FAM112A	0.184
LDB2	1.01275
MRPS23	0.63075
KLK5	0.612
SPTB	-0.8048
EFEMP2	1.03575
EFNB2	0.00312499999999999
PCM1	0.354214285714286
NMNAT3	2.76525
TSG101	1.11933333333333
C8orf40	0.099
NOB1	-2.0265
ABHD3	-0.5615
GTF3C4	-1.367625
PIGN	0.577666666666667
GALNTL1	-0.6465
AEBP1	2.2055
OR9Q1	0.9705
ANKRD2	-0.00400000000000006
CCL28	-2.75825
TRIM38	-0.218
TMCC1	0.996083333333333
SMG5	0.3055
LRRC7	0.859
NCAPD2	-2.00766666666667
C6orf153	-0.88625
C1orf74	1.2655
OTUD6A	-0.033
DCP2	-0.976833333333333
TMEM24	-0.03925
RPL18	-0.1135
TMEM177	-0.49975
LRRC37A3	1.315
C1D	0.722166666666667
LDHC	0.241
UBE4B	0.449166666666667
NIT1	0.58175
BTN3A3	0.73
RASD1	1.632
COMMD3	0.491
SHFM1	0.49425
BIRC8	0.0285
DUT	-1.00075
C12orf51	-0.6
LRRC59	-0.9
LY6H	0.20175
WDR22	-0.289
EDEM1	0.0582857142857143
ADH1A	3.9745
PANX2	-0.3378
CYP11B1	0.43525
CDC73	0.29175
GPR172A	0.35
GSTM3	3.36146153846154
KCNA5	-0.232375
SERAC1	0.480166666666667
NFATC2	-0.2045
ANAPC5	-0.2704
C15orf24	0.0545
NFATC2IP	-0.88375
TNRC6C	-0.342833333333333
MGC102966	-1.872375
FGD5	0.25
MED9	0.74375
RAB13	1.17166666666667
C15orf49	0.415
CRYGS	-0.2478
C12orf53	-0.6361
LOC283693	-0.834
COX6B2	0.104625
PHF14	0.52725
FAM3A	-0.139125
RPL13	-1.4268
PRDX2	0.1435
FLJ34047	-2.377
PRMT3	-0.17575
KCTD19	-1.9085
TRIM10	-0.398666666666667
MGC26597	-0.4705
GCNT4	-0.17525
GPRASP1	0.51275
CDKN1C	-1.2125
RHBDL2	1.634
HSPH1	1.556
AQP1	2.820375
COL17A1	-0.3047
GFAP	0.00671428571428572
CDC16	0.13475
KIAA1614	-0.367
C6orf118	-0.649
ZSWIM5	-0.78125
FAM83F	2.62925
LYNX1	1.3014375
SYNPR	0.14075
XG	3.6785
PRSS16	0.1275
KIF13B	1.41942857142857
PCDH9	-0.57925
HIST1H2AH	1.17216666666667
RBM18	-0.707
ZNF626	0.07825
HEXIM2	0.789
ITFG1	0.8725
TUBG2	-0.3365
SFRS7	0.0185833333333333
C9orf14	-0.2775
EXTL1	0.83425
GBP3	2.59633333333333
WDR5	-1.28875
RARG	0.620333333333333
MYO7A	-0.1245
CECR6	-0.93225
C13orf3	-0.606875
SFRS18	-1.50825
ACVR1B	0.0205
PSMD1	0.00940000000000001
C7orf31	1.14816666666667
ILVBL	-0.552
IFNGR1	0.51225
RNF186	0.75525
NOL9	-0.96575
MAGEL2	1.678
SLC29A2	-0.3565
NHSL1	-1.24975
RBMX	-1.1275
PSORS1C2	0.21525
RAD51L3	-0.078
LCN6	0.595
ORAI2	-0.554625
BRUNOL6	0.075
OR4K5	0.4585
CDC123	-0.640375
MSLN	-2.03066666666667
WWTR1	-0.836833333333333
ZNF700	-1.19283333333333
COBL	-1.5465
PPP1R16B	0.829875
GAS7	0.1605
MDN1	-1.586125
HAAO	0.959
C9orf68	0.649
TNFAIP2	0.31125
FOXN1	0.3015
hCG_2033311	-0.570666666666667
ATP6V0D2	0.1201
RPL41	0.5525
SLC38A1	2.287
ARHGAP6	-1.29708333333333
ADAD2	-0.6105
PHF20L1	-0.28725
MCM3AP	1.08683333333333
ST3GAL3	-0.103833333333333
SNX1	0.100833333333333
ELF5	1.745
PARP3	0.128875
RBM8A	-0.0878125
LINGO4	0.0085
ITGA9	-0.352166666666667
ZFR	-0.54175
ACSL6	1.06225
FLJ20699	0.4694
DAOA	-0.708666666666667
FABP4	6.40325
KCNB1	-0.517
CANX	0.8535
SLC25A28	0.693833333333333
ADIPOR2	0.248625
ECHDC2	1.71175
SMA4	-0.12325
FRZB	4.013875
PABPC1	0.0976666666666667
DMRTB1	-0.462875
APOBEC3G	0.8655
CATSPER2	-0.965166666666667
CUEDC1	-0.306833333333333
STARD9	-1.342125
CLDN8	4.620125
LOC23117	-1.30886363636364
E2F6	0.463055555555556
TMEM126B	-0.172333333333333
DPY19L4	0.5305
GIMAP5	3.563
NDUFA9	-0.236
FAM77C	3.526
CTPS2	0.765
LOC51035	-0.2685
WDSOF1	0.81
EGLN3	-1.110875
PITX3	0.130333333333333
OR52E8	-1.176
GRM4	-0.0895
KLK1	-1.1985
GPM6B	-0.724875
RRAGD	-0.497333333333333
PAGE5	-2.54625
UCHL5	-0.577666666666667
ULK3	-0.205333333333333
AIM2	1.53316666666667
PNO1	-0.9055
OR2F2	0.3585
GNAT2	-0.1415
SIX1	2.20725
ST13	0.0108333333333333
ZBTB44	-0.39325
TIMP2	-0.18075
ZMAT4	-1.785
GTF2IRD1	-0.548666666666667
ZNF19	0.443666666666667
ZNF714	-1.4005
RSC1A1	0.20275
C9orf80	-0.4775
PSMA8	0.7825
TMEM141	0.471
COX4I1	-1.18185714285714
CTAGE1	0.0378333333333333
DTWD1	-0.50025
HSD11B1	2.569
KRT6B	1.413125
ARID4B	1.55225
LHFPL3	0.626666666666667
WWP2	-0.265333333333333
ZNF326	0.297833333333333
RGPD1	-0.5135
CTSH	0.657
FASTKD1	-0.711
PAF1	0.8365
TTC9C	-0.24925
IFT57	1.688
PRSS36	0.7755
IL20RB	-1.5495
ZNF592	-0.299
DCTD	0.1681
CFP	1.83075
MFNG	-0.5255
JMJD2B	0.49475
ALDH3B1	-1.173375
THSD4	1.804
KCNJ5	2.23366666666667
LMNA	-0.745
TBCD	0.266875
ZNF250	0.247
CASQ2	0.6065
PEG10	-0.713166666666667
PRAME	-5.44446666666667
NP	-0.65225
TRIM59	0.5865
ZNF12	0.42625
XTP3TPA	0.3985
SIGLEC7	-0.0645
PANK4	-0.16225
FAM70A	-1.304
SNED1	0.7455
HIP1	-0.413
RAET1E	-0.404166666666667
AMAC1L2	0.64
AHNAK2	-0.761083333333333
TOE1	-0.925166666666667
RECQL4	-0.70775
SPRYD3	0.9485
DPAGT1	-0.5795
MAGED2	2.6692
ANKRD55	0.3055
TRPS1	5.12341666666667
DOK7	2.26875
TFPI2	-0.58775
GTF2H3	-0.4145
CYP4F11	1.6565
LHX2	-3.97233333333333
ATG16L1	0.0325
ASB12	1.2365
C1orf116	3.36425
NF2	-0.8919
POM121	-0.6128
PHYHD1	0.0632
TXNDC17	-0.00766666666666667
DKFZp779O175	-0.1985
NUP62	-0.215142857142857
MYO18B	-1.27216666666667
PRAMEF1	-0.1315
TCBA1	0.38975
TMEM168	1.15975
FJX1	-0.198833333333333
CLCF1	-0.80225
SEPN1	0.242125
IGSF2	0.602
NUDCD1	0.700333333333333
TFF3	3.36716666666667
NDFIP1	0.948571428571429
CHCHD4	0.306
TNR	0.077
CUTA	-0.335
USP44	-3.59825
DPP10	-1.19733333333333
IWS1	-0.2775
PCGF1	-0.405
SULT1C4	-0.021
NTF5	2.0885
PTPN13	2.1
SSTR5	0.324
SFRP1	-1.3025
IDH3B	-0.192875
SUOX	1.50533333333333
TMCO5	-0.166
GOLT1B	-0.59375
MIB1	-0.645857142857143
PCDHGB1	-0.2355
SUSD1	0.04225
ICAM5	-3.16716666666667
PAPOLB	-0.1325
URM1	-0.6225
TMEM106B	0.761
LRIG2	-1.09625
SLC27A5	0.98825
CLIC6	5.2436
ZNF420	0.999666666666667
SCN9A	-1.5768
KIAA1909	-1.29475
ELMOD1	-1.3155
PRKAG1	0.2895
FAM64A	-1.39122222222222
EEF1G	-0.6332
SMAD5	-1.015
INCENP	-1.744
WASF2	-1.97
GARS	-0.6314
CDK10	-1.4476
HLX	-0.059
MDM4	-1.14725
ZNRF1	-1.43414285714286
HHATL	-1.05466666666667
FAM21C	-0.0531
HIST2H3C	-0.36675
PFDN2	0.10875
ZNF200	-0.5675
NDN	0.005
HBA2	-2.91366666666667
FBLN5	1.774625
PUM1	-0.0551428571428572
TNNT1	0.827833333333333
C19orf59	-0.0696666666666667
HNRPH2	1.13016666666667
RAB7A	0.389166666666667
PMS2	-0.049625
BIRC3	0.055
NRSN2	0.59425
OR52K2	0.263
SPOCK1	-0.147928571428571
H2AFY	-0.105
RXRB	-0.7785
ZNF638	-0.400166666666667
ANKRD45	-0.02325
ACTN4	-0.658333333333333
FXC1	0.90575
EIF2B5	0.27975
VPS33A	-0.0725
PINK1	0.567125
FAM106A	-0.3575
SKIP	0.5930625
GAPDHS	1.09525
MUM1L1	5.75875
PSTPIP1	0.9665
CNTNAP1	-1.8147
CYP26A1	-1.63475
APOL2	0.0523
TACC2	0.13075
COX7A2L	0.459714285714286
HSD17B1	0.156
ARRB2	-0.65
SLC7A6	-0.582
HSD17B10	-0.02275
RBJ	0.12575
NUP155	-0.69025
MRPL10	-0.462166666666667
CYCS	-1.2385
CCDC46	0.776333333333333
TECTA	0.675
GNAL	-0.93825
LPO	-0.3535
PEBP4	1.0585
DDX11	-2.0335
C18orf12	0.3655
TAF9B	0.680166666666667
IMP4	0.445
RPA4	1.2775
NDUFS1	-0.36625
UPK1A	2.19316666666667
ARRDC2	-0.0113333333333333
C18orf20	-0.928
AES	-0.0212142857142857
CD2BP2	0.313833333333333
C16orf54	-0.9115
UGT2B17	-0.492375
FGFR1	-1.001
CEACAM6	-0.2793
CHRM5	0.0745
CERK	-1.021375
AP3S2	0.367642857142857
ANKS4B	-0.65275
CLCNKA	0.243666666666667
ZNF208	-0.195166666666667
HLA-DRB5	4.142
CARKL	-0.8405
GOT1	-0.0763333333333333
CASP6	1.17775
HOXA1	-0.3145
RCL1	0.2475
ZNF181	1.28016666666667
RAB40B	0.572
MRPL38	0.36625
LRRN2	1.69175
C3orf25	1.1855
OR5D14	-0.0025
OR10AG1	0.3125
BET1L	1.0301
FRY	3.72375
AK3L1	-2.053
CSF3R	1.11633333333333
POLR3K	0.069
ATG2B	0.251833333333333
EPS8	0.188666666666667
DARS	-1.131
C10orf56	0.536333333333333
DAD1	-0.0391666666666667
RIOK1	-0.879833333333333
HERC2	-0.58025
HSD11B2	1.5315
FAM96B	-1.074
MGC13057	-1.49575
BSN	0.599
CAND1	0.548666666666667
HCST	2.21225
ACTR10	0.3745
OR8D4	0.513
NASP	-1.9235
COL9A2	1.16233333333333
LYZL1	0.1795
GPC5	-2.0865
TBL3	-0.669833333333333
CENTD2	0.195
OR5AP2	0.5855
TLR1	2.144
LMO6	-0.2735
ZIC2	-3.414625
CPNE5	0.951
ZMYND15	1.4135
FLJ22374	-0.8915
CCDC106	0.7525
PARP16	-0.3105
PDIA3	0.21
C14orf126	-0.13975
CECR2	-0.003
SFRS1	-0.605142857142857
FIGLA	-0.187
DCP1A	-0.497666666666667
MGC45800	-1.9641
TEKT1	0.325833333333333
C10orf67	0.1055
CLN5	2.005875
NTN2L	0.137
GLE1L	-0.30375
CES2	0.092
GNAS	-1.16822222222222
DDX53	1.325
TSPAN13	3.23925
MRPL52	-0.8835
SPIRE2	-0.77375
TAS2R39	0.4995
SCUBE3	-0.05
UCRC	0.5551
CDKL3	1.134
KIAA1715	-0.0895
ZNF345	0.1615
RTF1	-0.114875
DHRS7	0.55925
RIPK4	-1.97233333333333
EXOSC2	-1.43916666666667
MS4A2	4.5155
FGF17	0.628
WDR59	-1.033
EVI2A	-0.368
IL17RC	0.180666666666667
HS3ST1	2.389
ITGB1BP2	-1.6315
RBPJ	-0.673
GIMAP1	3.5925
INE1	-1.54333333333333
ALDH18A1	-0.757625
TPI1	-1.2455
GATA6	-0.12325
CABP1	-0.535666666666667
ZNF484	0.84475
DAPK3	-0.2815
GJB1	-1.66183333333333
PIN1	0.20875
SLC6A15	-3.2765
CNO	0.11475
RIN2	2.053625
FRRS1	0.2295
CYorf15B	-3.094
DMRT3	1.183875
ATAD1	0.447875
OTUD4	-0.0640555555555556
ATOH8	-1.7015
ZSCAN16	0.78525
ASCC1	0.23425
OTUD3	-0.285
MGC33212	0.425333333333333
YME1L1	-0.0825
RP11-218C14.6	-0.24425
PCBP4	-0.58525
TNFRSF10A	0.23725
CDH10	-3.04166666666667
KL	3.07175
SCP2	0.844083333333333
C9orf119	0.528375
SON	-0.689166666666667
MAFK	-0.138
SBNO2	-0.0485
SLC6A6	-0.572
SC4MOL	-0.05125
FAM35B	0.677625
PPP1R9A	1.240375
PDZRN3	0.759
CXorf20	1.1795
C6orf126	1.05675
AVEN	-0.7715
FLJ21075	-2.6115
C14orf132	-0.190875
PCK2	-0.682375
GUCY2C	1.0675
BARX2	0.0585
PEX11G	0.5715
DAO	-0.665
C10orf49	-0.39
EDNRA	2.60433333333333
PPP2R5A	0.8195
DDX39	-0.757333333333333
SERF1A	0.4385
ASCIZ	-0.4148
FNDC8	-0.14925
PTMS	-0.322625
PHF7	-0.25475
PIP4K2B	0.739375
HHLA2	1.059
BDH2	1.2001
APOBEC2	-0.787
PENK	-0.548666666666667
SMAD9	-1.19075
MT3	-0.05075
RGL1	0.07925
ATG10	-1.030875
DLGAP4	0.3665
APPBP2	-0.507428571428571
BACE2	-0.803142857142857
LOC339344	-0.304
ZNF395	0.050875
HIST1H2BL	0.807
ZNF467	0.191125
SLC25A21	-2.7525
PALM2	-0.713833333333333
NSUN5C	-0.68075
IL5	0.4608
CLSTN2	1.94025
ANXA8L2	-1.8765
PTGES	1.744875
GDAP1L1	0.2765
OPRK1	-1.47233333333333
WDR20	0.552166666666667
C12orf4	0.5525
NUP88	-0.91375
XRCC6BP1	-1.0945
FCGBP	0.603214285714286
LEMD2	-0.182
NOMO1	-0.06925
C10orf79	2.768375
ZNF79	0.2125
OCRL	0.8189
HSPA8	0.536791666666667
DIDO1	-1.21020833333333
PLA2R1	1.63675
COG3	-0.0398
NGDN	-0.183
CBFA2T2	-0.19625
PNOC	0.7075
PRRG1	0.258083333333333
AGGF1	-0.6245
DPF2	0.811
YIPF7	0.8735
TRPV5	-0.37475
ZNF322B	-0.0975
MED12	-0.224666666666667
CARS	0.0705
ABCC11	3.11883333333333
C9orf25	0.425
MYH1	1.7375
FRYL	0.181416666666667
AGTRAP	0.102
MMP27	1.325
ZNF432	-0.3925
OR8D1	0.934
OR13D1	1.174
VWA1	1.966
STON1	0.44
IL5RA	-0.0815
PERP	-0.3439
C10orf107	0.320166666666667
TNFSF12	2.3765
FN1	0.909041666666667
MTR	-1.07266666666667
PHLPPL	-0.455
ZNF425	1.0625
DHFR	-1.77366666666667
PPP1R12A	-0.1165
RSPO2	-2.019625
ZNF7	0.79475
ZNF583	0.76025
TPMT	-1.1775
GPR132	0.63
OR2T12	-0.51975
SERTAD2	-0.6908
ATP1A1	-0.7846
FRMPD3	0.9865
ZNF672	-0.2105
PLXNB3	0.74525
EML5	0.51
FAIM3	0.7715
UBQLN2	0.81275
SORCS2	2.7745
PRIM2	-0.829
ACVR2A	0.567833333333333
YWHAZ	1.00366666666667
PGM2L1	-0.03175
GNAO1	-0.501928571428571
RPL10	-0.3384
RPS6KA6	1.1355
PFKL	-1.73983333333333
SH3D19	1.050125
AURKB	-2.59466666666667
ZC3H6	0.704125
DISC1	-0.317
FLJ39660	-2.23083333333333
TMEM25	2.229625
OSBPL10	-0.12075
CLTCL1	-0.301
ALG6	-0.242
CATSPER4	1.4415
LRTM1	1.0445
RRAD	0.0521666666666667
TIPIN	-1.2595
CARD14	1.53375
RBM9	-1.29033333333333
RASSF4	-0.6915
SLC25A18	-0.396666666666667
C6orf58	-0.727666666666667
IGHD	-0.071
PLA2G6	-0.4765
TPT1	0.91525
SEC63	-0.1275
CCDC113	0.3601
TDRD10	0.522375
KIAA1666	0.44675
TOR1AIP1	0.233333333333333
SYTL4	2.16283333333333
SPRR2F	-1.017
CEBPD	0.9985
SNTG2	-1.45225
C20orf77	0.118416666666667
TAS2R49	-0.373
C6orf173	-1.893
SVEP1	0.0991
PXN	-0.483071428571429
VIL2	0.596416666666667
C5orf21	-0.240666666666667
DIXDC1	0.818
GANAB	-0.6165
PDSS1	-1.1705
NGFR	-0.044375
ATP8B4	1.1725
BMP8A	1.8775
CCDC132	0.635
GNRH1	-0.8315
OR10T2	0.08725
PDGFD	2.28183333333333
OR6W1P	0.1195
HARS	-0.541166666666667
KRT77	-1.096
AQP8	0.097
ITGB1	-0.3694
ZNF254	0.0308
PAX1	0.291333333333333
PSMC4	-0.6294
ANKRD22	5.5325
PSMD8	0.4715
HTR1E	-1.23416666666667
SOX10	-2.2564
OR5B2	0.8035
RABGEF1	-0.387285714285714
MAP1LC3B	-0.65875
CYB5R4	0.809
AGXT2L1	1.867
FLJ41603	1.98933333333333
TRAPPC2	1.3485
FNTB	-0.2384
FLJ14107	-0.451
AURKAIP1	0.213
DSE	1.76775
NFKBIZ	-2.07966666666667
OSBPL3	-1.15683333333333
LOC130576	2.3385
SLC39A9	0.370666666666667
LOC137886	0.79025
RHCE	-2.1275
ATG7	0.146666666666667
FAM82A	1.71616666666667
FBN3	0.1465
MCFD2	-0.667666666666667
CASP14	-0.0475
EPS15	0.725583333333333
SFRS2B	0.0885
C19orf47	-0.3925
PLAC9	0.7115
GPR23	-0.5115
BTNL3	-0.0913333333333334
RGS8	0.7115
GNS	1.097375
ENO2	-1.95966666666667
CBX1	-0.2459
PEX26	0.3845
LRP5	-0.765833333333333
ADAMTSL4	-2.04416666666667
ARR3	0.205333333333333
MAP1A	0.2315
CD2	4.86925
NAV2	-2.1273125
TMEM69	-0.00874999999999999
ATXN7	-0.8755
CHN2	-0.217166666666667
ZNF781	-0.712666666666667
HAS2	-3.1465
KIAA0241	-0.627
BIC	1.78975
MOBKL2A	-0.4385
