Hybridization REF	TCGA-E2-A15E-06A-11R-A12D-07
LDB2	-0.463125
MRPS23	-0.8575
KLK5	-0.1105
SPTB	-0.63
EFEMP2	0.4675
EFNB2	-1.2045
PCM1	-1.1565
NMNAT3	2.281875
TSG101	0.37
C8orf40	1.2915
NOB1	-1.56275
ABHD3	-1.07875
GTF3C4	-0.330125
PIGN	0.630333333333333
GALNTL1	-0.477
AEBP1	1.0925
OR9Q1	0.6595
ANKRD2	0.61125
CCL28	-2.71525
TRIM38	0.697166666666667
TMCC1	1.17075
SMG5	0.04825
LRRC7	-1.4545
NCAPD2	-2.25816666666667
C6orf153	-0.706
C1orf74	-0.08025
OTUD6A	0.5015
DCP2	-0.405666666666667
TMEM24	0.60125
RPL18	0.313
TMEM177	-1.04975
LRRC37A3	0.84275
C1D	-0.850333333333333
LDHC	0.98575
UBE4B	-0.211166666666667
NIT1	0.6975
BTN3A3	0.255
RASD1	-1.133875
COMMD3	1.27875
SHFM1	-0.042
BIRC8	0.909
DUT	-0.95625
C12orf51	-1.194
LRRC59	-0.620833333333333
LY6H	0.13075
WDR22	0.866916666666667
EDEM1	0.689071428571428
ADH1A	3.3055
PANX2	-0.3751
CYP11B1	0.24775
CDC73	-0.1215
GPR172A	0.44675
GSTM3	3.054
KCNA5	-0.3035
SERAC1	0.247666666666667
NFATC2	0.3795
ANAPC5	-0.3608
C15orf24	0.05325
NFATC2IP	-0.525166666666667
TNRC6C	0.691333333333333
MGC102966	-2.998375
FGD5	-0.137666666666667
MED9	-0.335
RAB13	0.0201666666666667
C15orf49	-0.433
CRYGS	0.4676
C12orf53	-0.4253
LOC283693	0.05
COX6B2	1.102125
PHF14	-1.161875
FAM3A	0.30775
RPL13	-0.4573
PRDX2	0.8916
FLJ34047	-0.33075
PRMT3	-1.43025
KCTD19	-1.2255
TRIM10	-0.0581666666666666
MGC26597	0.183166666666667
GCNT4	0.0775
GPRASP1	0.05325
CDKN1C	0.447166666666667
RHBDL2	1.0293
HSPH1	0.573
AQP1	2.147125
COL17A1	-3.4849
GFAP	0.4375
CDC16	0.39225
KIAA1614	0.0535
C6orf118	-0.5655
ZSWIM5	-1.04425
FAM83F	2.94025
LYNX1	2.3364375
SYNPR	-0.39975
XG	-0.645
PRSS16	0.71025
KIF13B	1.39507142857143
PCDH9	-2.064375
HIST1H2AH	1.24566666666667
RBM18	-0.944
ZNF626	0.441125
HEXIM2	0.6565
ITFG1	-0.2615
TUBG2	-1.188
SFRS7	-0.306166666666667
C9orf14	-2.031
EXTL1	0.178
GBP3	0.270333333333333
WDR5	-0.46525
RARG	1.47916666666667
MYO7A	-0.28575
CECR6	-0.98375
C13orf3	-2.508875
SFRS18	-1.35725
ACVR1B	0.554833333333333
PSMD1	-1.2721
C7orf31	-0.111333333333333
ILVBL	-0.611
IFNGR1	0.03
RNF186	-0.41675
NOL9	-1.38525
MAGEL2	-1.013
SLC29A2	0.5315
NHSL1	-2.8345
RBMX	-0.903
PSORS1C2	0.60775
RAD51L3	-0.163416666666667
LCN6	1.0765
ORAI2	-1.131375
BRUNOL6	0.4184
OR4K5	0.0985
CDC123	-0.195
MSLN	-1.59266666666667
WWTR1	-1.48483333333333
ZNF700	0.228666666666667
COBL	-0.50275
PPP1R16B	0.576625
GAS7	-0.9013
MDN1	-1.33825
HAAO	0.162
C9orf68	0.608
TNFAIP2	0.986625
FOXN1	0.5795
hCG_2033311	1.4705
ATP6V0D2	-0.5119
RPL41	1.409125
SLC38A1	2.66475
ARHGAP6	0.852416666666667
ADAD2	0.043
PHF20L1	0.405375
MCM3AP	0.2765
ST3GAL3	-0.679166666666667
SNX1	1.78933333333333
ELF5	2.4675
PARP3	0.4825
RBM8A	-0.775
LINGO4	0.36
ITGA9	0.0855
ZFR	-0.53675
ACSL6	-0.10575
FLJ20699	0.2604
DAOA	-0.0235
FABP4	2.74425
KCNB1	-2.077
CANX	0.1256
SLC25A28	0.467166666666667
ADIPOR2	0.63275
ECHDC2	2.581125
SMA4	0.476
FRZB	3.49975
PABPC1	0.0408333333333333
DMRTB1	0.18175
APOBEC3G	-0.3235
CATSPER2	-0.0875
CUEDC1	0.162833333333333
STARD9	-2.231375
CLDN8	3.940875
LOC23117	-0.670681818181818
E2F6	-0.825222222222222
TMEM126B	-0.862833333333333
DPY19L4	0.84875
GIMAP5	3.48433333333333
NDUFA9	-0.436
FAM77C	3.442
CTPS2	1.07075
LOC51035	0.417875
WDSOF1	-0.0915
EGLN3	0.062875
PITX3	1.03066666666667
OR52E8	0.275
GRM4	0.6435
KLK1	-2.04966666666667
GPM6B	-3.925375
RRAGD	-1.82266666666667
PAGE5	-2.967
UCHL5	-1.50916666666667
ULK3	0.263833333333333
AIM2	1.9115
PNO1	-0.844666666666667
OR2F2	-0.0215
GNAT2	-0.7605
SIX1	1.20525
ST13	-0.149583333333333
ZBTB44	0.591625
TIMP2	-1.57625
ZMAT4	1.196
GTF2IRD1	0.375666666666667
ZNF19	0.440166666666667
ZNF714	-0.92
RSC1A1	-1.38777878078145e-17
C9orf80	-0.54975
PSMA8	-0.0843333333333333
TMEM141	1.57075
COX4I1	-0.752928571428572
CTAGE1	0.6345
DTWD1	0.38375
HSD11B1	0.373
KRT6B	-1.057625
ARID4B	0.882125
LHFPL3	0.78275
WWP2	0.315666666666667
ZNF326	0.255833333333333
RGPD1	-0.2605
CTSH	0.576
FASTKD1	-1.453
PAF1	1.5791
TTC9C	-0.16
IFT57	0.8187
PRSS36	1.3685
IL20RB	-2.0395
ZNF592	0.468166666666667
DCTD	-0.197
CFP	1.933
MFNG	-0.241625
JMJD2B	1.05125
ALDH3B1	-0.109375
THSD4	3.0495
KCNJ5	1.78633333333333
LMNA	-0.237833333333333
TBCD	-0.00875
ZNF250	0.532
CASQ2	0.358
PEG10	1.28591666666667
PRAME	-2.18426666666667
NP	-0.653625
TRIM59	-0.732166666666667
ZNF12	0.69825
XTP3TPA	0.2725
SIGLEC7	-0.0387
PANK4	0.07175
FAM70A	-2.35833333333333
SNED1	0.104
HIP1	-0.6716
RAET1E	-1.19883333333333
AMAC1L2	-0.5275
AHNAK2	-1.60508333333333
TOE1	-0.480666666666667
RECQL4	-1.53275
SPRYD3	1.335
DPAGT1	-0.0955
MAGED2	3.6499
ANKRD55	0.5675
TRPS1	4.99325
DOK7	1.19
TFPI2	-4.11675
GTF2H3	-0.640833333333333
CYP4F11	2.4135
LHX2	-5.0465
ATG16L1	-0.136
ASB12	0.7625
C1orf116	3.417375
NF2	-0.785
POM121	-0.2392
PHYHD1	3.3239
TXNDC17	-0.499
DKFZp779O175	-0.68925
NUP62	0.382571428571429
MYO18B	-0.107833333333333
PRAMEF1	0.052
TCBA1	0.4305
TMEM168	0.56675
FJX1	-1.708
CLCF1	-0.1065
SEPN1	0.8955
IGSF2	0.4145
NUDCD1	-0.443
TFF3	4.22916666666667
NDFIP1	1.06721428571429
CHCHD4	-0.71225
TNR	0.358
CUTA	0.2785
USP44	-3.9395
DPP10	-0.535333333333333
IWS1	-1.25766666666667
PCGF1	0.72475
SULT1C4	-0.4255
NTF5	-1.24125
PTPN13	0.59725
SSTR5	0.646
SFRP1	-3.427125
IDH3B	-1.091625
SUOX	2.57016666666667
TMCO5	0.476
GOLT1B	-0.966
MIB1	-0.919857142857143
PCDHGB1	0.655
SUSD1	-1.02575
ICAM5	-2.58133333333333
PAPOLB	0.03575
URM1	0.1348
TMEM106B	0.293833333333333
LRIG2	-1.02125
SLC27A5	0.3615
CLIC6	0.5443
ZNF420	0.883833333333333
SCN9A	-2.0484
KIAA1909	-1.09575
ELMOD1	-1.98275
PRKAG1	1.43225
FAM64A	-2.95433333333333
EEF1G	-0.3644
SMAD5	-0.76875
INCENP	-3.028
WASF2	-0.8065
GARS	-1.7206
CDK10	-0.3685
HLX	-0.255833333333333
MDM4	-0.658625
ZNRF1	-0.797357142857143
HHATL	-0.654333333333333
FAM21C	1.2477
HIST2H3C	0.13425
PFDN2	0.076875
ZNF200	-0.61425
NDN	-2.00725
HBA2	-1.70083333333333
FBLN5	1.036375
PUM1	0.676
TNNT1	-2.81266666666667
C19orf59	-0.445333333333333
HNRPH2	0.955333333333333
RAB7A	0.5575
PMS2	0.046625
BIRC3	-0.0558333333333333
NRSN2	0.6375
OR52K2	0.471833333333333
SPOCK1	-2.34714285714286
H2AFY	0.27475
RXRB	0.292
ZNF638	-0.698666666666667
ANKRD45	-0.93875
ACTN4	0.803333333333333
FXC1	0.78675
EIF2B5	0.41025
VPS33A	-0.56025
PINK1	0.465625
FAM106A	-1.3955
SKIP	0.76875
GAPDHS	0.132
MUM1L1	2.888
PSTPIP1	1.0435
CNTNAP1	-1.839
CYP26A1	-0.2635
APOL2	-0.4037
TACC2	0.484875
COX7A2L	0.0158571428571429
HSD17B1	0.3035
ARRB2	-0.34275
SLC7A6	-1.0288
HSD17B10	-0.1165
RBJ	-0.48425
NUP155	-1.8935
MRPL10	-0.282
CYCS	-1.59133333333333
CCDC46	-1.533
TECTA	0.2715
GNAL	-1.05875
LPO	0.328
PEBP4	0.54275
DDX11	-1.5775
C18orf12	0.588
TAF9B	-0.339083333333333
IMP4	-0.02675
RPA4	-0.452666666666667
NDUFS1	-1.773
UPK1A	0.879333333333333
ARRDC2	1.11833333333333
C18orf20	0.876
AES	-0.0525714285714286
CD2BP2	1.02516666666667
C16orf54	0.6025
UGT2B17	3.386125
FGFR1	-2.26522727272727
CEACAM6	2.2245
CHRM5	0.15
CERK	-0.93775
AP3S2	0.9375
ANKS4B	-0.29575
CLCNKA	0.407166666666667
ZNF208	-0.159
HLA-DRB5	3.4805
CARKL	-0.28125
GOT1	-0.177166666666667
CASP6	0.684625
HOXA1	-1.139
RCL1	-1.00725
ZNF181	1.693
RAB40B	1.4885
MRPL38	0.260125
LRRN2	2.25375
C3orf25	0.847
OR5D14	0.263
OR10AG1	-0.157
BET1L	1.0372
FRY	2.42525
AK3L1	-2.4105
CSF3R	1.89183333333333
POLR3K	-0.0466666666666667
ATG2B	0.706666666666667
EPS8	0.0708333333333333
DARS	-1.10175
C10orf56	0.0556666666666667
DAD1	-0.0180833333333333
RIOK1	-0.737833333333333
HERC2	-0.0465
HSD11B2	2.24083333333333
FAM96B	-0.59675
MGC13057	-3.0835
BSN	-0.659
CAND1	-0.0238333333333333
HCST	1.623
ACTR10	0.4395
OR8D4	0.3415
NASP	-1.551
COL9A2	2.40183333333333
LYZL1	-0.356
GPC5	-1.518
TBL3	0.422166666666667
CENTD2	1.1564
OR5AP2	0.29675
TLR1	1.5185
LMO6	0.206
ZIC2	-4.057125
CPNE5	0.9275
ZMYND15	0.22225
FLJ22374	-0.69525
CCDC106	1.1985
PARP16	0.3505
PDIA3	0.23675
C14orf126	0.832
CECR2	0.332
SFRS1	-0.491785714285714
FIGLA	-0.432
DCP1A	-0.103833333333333
MGC45800	-1.9047
TEKT1	0.263
C10orf67	-0.226
CLN5	0.7815
NTN2L	-0.023
GLE1L	0.27125
CES2	-0.4522
GNAS	-0.181611111111111
DDX53	-1.5465
TSPAN13	2.29375
MRPL52	-0.6195
SPIRE2	0.513625
TAS2R39	0.397
SCUBE3	-0.34125
UCRC	0.106
CDKL3	0.309
KIAA1715	-1.6104
ZNF345	0.98125
RTF1	0.00874999999999999
DHRS7	0.7685
RIPK4	-0.143333333333333
EXOSC2	-1.643
MS4A2	2.86325
FGF17	-0.1315
WDR59	-0.641125
EVI2A	-0.61025
IL17RC	1.699
HS3ST1	1.802
ITGB1BP2	-1.9845
RBPJ	-1.31
GIMAP1	3.1375
INE1	-1.21516666666667
ALDH18A1	-1.382125
TPI1	-1.555375
GATA6	0.82075
CABP1	-0.8715
ZNF484	0.047
DAPK3	0.4905
GJB1	-1.88116666666667
PIN1	0.089875
SLC6A15	-3.65891666666667
CNO	-0.1555
RIN2	0.826625
FRRS1	-0.8385
CYorf15B	-3.78628571428571
DMRT3	1.32171428571429
ATAD1	-0.04125
OTUD4	0.397111111111111
ATOH8	-1.27225
ZSCAN16	1.352125
ASCC1	-0.22225
OTUD3	-0.840875
MGC33212	0.222666666666667
YME1L1	-0.03625
RP11-218C14.6	0.19425
PCBP4	-0.27425
TNFRSF10A	-1.679
CDH10	-4.323
KL	1.290375
SCP2	0.491916666666667
C9orf119	0.486375
SON	-0.012
MAFK	0.275
SBNO2	0.4115
SLC6A6	-0.324583333333333
SC4MOL	-1.12125
FAM35B	0.33875
PPP1R9A	0.957625
PDZRN3	0.049
CXorf20	0.146
C6orf126	1.885
AVEN	-0.14125
FLJ21075	-2.1215
C14orf132	-1.973125
PCK2	-0.40075
GUCY2C	1.6935
BARX2	0.85475
PEX11G	1.6025
DAO	-0.787833333333333
C10orf49	0.082
EDNRA	1.01616666666667
PPP2R5A	0.9466
DDX39	-0.784166666666667
SERF1A	0.393
ASCIZ	-0.1431
FNDC8	-0.03025
PTMS	0.87825
PHF7	0.959
PIP4K2B	0.806625
HHLA2	-0.169666666666667
BDH2	1.2026
APOBEC2	-0.622
PENK	-1.58866666666667
SMAD9	-2.598
MT3	-0.52925
RGL1	-0.995125
ATG10	-1.327875
DLGAP4	-0.737333333333333
APPBP2	-0.952857142857143
BACE2	-0.0844285714285714
LOC339344	1.56283333333333
ZNF395	-0.432875
HIST1H2BL	1.00775
ZNF467	1.748875
SLC25A21	-1.5995
PALM2	-1.44216666666667
NSUN5C	-0.34025
IL5	0.117111111111111
CLSTN2	2.89175
ANXA8L2	-2.57375
PTGES	2.1455
GDAP1L1	-1.7945
OPRK1	-0.977333333333333
WDR20	0.831416666666667
C12orf4	-0.281125
NUP88	-1.713625
XRCC6BP1	-0.433833333333333
FCGBP	0.954285714285714
LEMD2	0.109
NOMO1	-0.8305
C10orf79	1.86125
ZNF79	1.2455
OCRL	0.6061
HSPA8	-0.0157083333333334
DIDO1	-0.510125
PLA2R1	0.88525
COG3	1.036
NGDN	0.04125
CBFA2T2	1.0565
PNOC	0.52225
PRRG1	-0.24175
AGGF1	-0.312071428571429
DPF2	0.6365
YIPF7	0.7525
TRPV5	0.0845
ZNF322B	0.569
MED12	0.348666666666667
CARS	-0.533166666666667
ABCC11	1.93333333333333
C9orf25	-0.005
MYH1	0.561
FRYL	0.341416666666667
AGTRAP	0.24925
MMP27	0.4375
ZNF432	0.037
OR8D1	0.6805
OR13D1	0.31175
VWA1	1.61
STON1	-1.544
IL5RA	0.18675
PERP	-0.6028
C10orf107	0.8125
TNFSF12	2.07975
FN1	-1.82433333333333
MTR	-1.38583333333333
PHLPPL	-0.211333333333333
ZNF425	0.84975
DHFR	-1.42833333333333
PPP1R12A	-0.91725
RSPO2	-2.902125
ZNF7	0.914
ZNF583	1.00525
TPMT	-1.30966666666667
GPR132	1.450625
OR2T12	0.286
SERTAD2	-0.5814
ATP1A1	-0.496
FRMPD3	0.50825
ZNF672	0.29825
PLXNB3	1.276375
EML5	0.632
FAIM3	1.9045
UBQLN2	0.683
SORCS2	-0.81225
PRIM2	-1.825
ACVR2A	-0.718166666666667
YWHAZ	0.60375
PGM2L1	-0.804
GNAO1	-0.042
RPL10	0.8882
RPS6KA6	0.865
PFKL	0.179833333333333
SH3D19	-0.24175
AURKB	-2.90366666666667
ZC3H6	0.211375
DISC1	-0.484666666666667
FLJ39660	-3.40683333333333
TMEM25	3.091125
OSBPL10	-1.00525
CLTCL1	-1.11466666666667
ALG6	0.07725
CATSPER4	0.6695
LRTM1	0.083
RRAD	0.297833333333333
TIPIN	-1.94325
CARD14	1.655625
RBM9	-1.27683333333333
RASSF4	-0.8445
SLC25A18	-0.118
C6orf58	-0.449333333333333
IGHD	0.9345
PLA2G6	-0.0585
TPT1	1.3605
SEC63	-0.8165
CCDC113	-0.0961
TDRD10	0.159875
KIAA1666	-1.01625
TOR1AIP1	-0.188583333333333
SYTL4	2.24566666666667
SPRR2F	-1.3765
CEBPD	2.5305
SNTG2	-1.51225
C20orf77	0.0475
TAS2R49	-0.7965
C6orf173	-3.147
SVEP1	-0.0674
PXN	-0.444785714285714
VIL2	-0.120416666666667
C5orf21	-0.185333333333333
DIXDC1	0.824375
GANAB	-0.784333333333333
PDSS1	-1.719
NGFR	-0.4765
ATP8B4	1.51875
BMP8A	2.4475
CCDC132	-0.184083333333333
GNRH1	-1.72375
OR10T2	0.411
PDGFD	2.62516666666667
OR6W1P	0.2025
HARS	-0.133
KRT77	0.3825
AQP8	1.01125
ITGB1	-0.6509
ZNF254	0.2633
PAX1	0.453166666666667
PSMC4	0.4853
ANKRD22	4.0825
PSMD8	0.719666666666667
HTR1E	0.4235
SOX10	-2.2253
OR5B2	-0.766
RABGEF1	-0.453928571428571
MAP1LC3B	-0.791
CYB5R4	0.08175
AGXT2L1	-1.431
FLJ41603	2.81183333333333
TRAPPC2	1.3175
FNTB	0.235
FLJ14107	-1.071
AURKAIP1	0.19275
DSE	0.3355
NFKBIZ	-1.0335
OSBPL3	-2.3805
LOC130576	0.14
SLC39A9	0.947166666666666
LOC137886	0.843833333333333
RHCE	-3.0135
ATG7	1.134
FAM82A	0.474
FBN3	-0.005
MCFD2	-2.35633333333333
CASP14	-0.126
EPS15	0.62325
SFRS2B	1.05858333333333
C19orf47	0.632
PLAC9	1.686
GPR23	-3.669
BTNL3	0.400666666666667
RGS8	0.322
GNS	0.426625
ENO2	-1.75616666666667
CBX1	-1.5109
PEX26	0.2355
LRP5	-0.448333333333333
ADAMTSL4	-2.88983333333333
ARR3	0.0723333333333333
MAP1A	-1.0615
CD2	3.17925
NAV2	-1.9359375
TMEM69	0.01325
ATXN7	-0.3905
CHN2	-1.55466666666667
ZNF781	-1.06083333333333
HAS2	-4.33433333333333
KIAA0241	-0.2145
BIC	0.909
MOBKL2A	-0.01225
CYP2C9	0.044
CNOT7	-1.26371428571429
SFRS10	-0.51125
CST11	0.263
FLJ37543	0.2
NKAP	-0.49125
RUNX1T1	0.79225
EAF1	0.1715
IL4I1	2.03525
LRRC61	0.580666666666667
PSIP1	-2.78125
SPRR4	-0.876
ZFP90	-0.782833333333333
AP2B1	-0.0143846153846154
SLC30A7	0.192666666666667
C7orf28A	0.406166666666667
S100B	-1.61466666666667
BMP2	-4.11575
ESR1	3.74041666666667
ZFPL1	0.42325
ARHGAP12	0.7235
LRRC19	-0.158666666666667
ZNF767	0.00299999999999999
NACA	0.75
OLIG1	-2.4245
PRF1	0.77775
LST1	2.50933333333333
SPATA9	-0.991166666666667
CNFN	2.23
CDK4	-0.1962
TCF15	-1.08266666666667
PARC	0.445
PPM2C	1.2105
LOC283345	-0.6235
FAM107B	-0.22025
DMXL1	0.49175
RBM3	0.758875
HTR5A	-1.529
SCFD1	0.183833333333333
EPHB3	1.284625
ROPN1L	0.0148333333333333
RAMP3	3.674
TSPYL5	1.04663636363636
GAP43	-3.2305
PAPD4	0.079
PDE3A	-2.7825
TNFRSF10C	-0.18025
JMJD5	-0.0118333333333333
RASGEF1A	2.7185
C16orf65	0.143833333333333
HIPK3	0.607166666666667
XYLT2	-0.51
XPOT	-1.45283333333333
GAL3ST1	-0.24725
DHCR7	-0.96775
AMIGO3	0.731
FGFR4	-1.81866666666667
CRAT	2.948125
PPP1R14D	0.2445
TRIM14	-0.5382
TMPRSS11D	0.285
SLC7A11	-3.318
OR10H2	0.64375
PPM1E	-1.62222222222222
DOCK4	0.0745
FAM127A	-0.622625
ENOPH1	-0.115
SLC5A3	-0.8733
ZNF530	0.5413
NTS	-5.0745
FRMD4A	0.650125
BCL11B	-1.94766666666667
PRM1	-0.047
UQCC	-0.3719
S100A16	1.0245
PLS3	-3.2025
WWOX	-0.122928571428571
CCDC23	-0.357
GTSE1	-2.67366666666667
GP2	1.5965
FLJ32549	0.279625
CHIT1	0.8285
KLF9	0.36825
RPS24	0.8016
MIA	-3.64325
FIGN	-2.17875
PYROXD1	0.425375
PCSK2	-0.101
MRPL9	-0.98475
RPL24	0.1325
C12orf32	-0.621
HIST1H2BE	1.06375
RGS18	2.783
LFNG	2.537875
RAB4B	0.5636
FBXO25	-0.1505
TSPAN31	1.21916666666667
ARL8A	0.207785714285714
C10orf83	-0.8786
OR51B6	0.581
CNKSR2	-0.41375
C1orf156	1.507
IBSP	-0.6185
GFRA2	0.5563
ALKBH7	0.5158
NEK10	1.92625
VN1R3	0.278166666666667
LOC91948	0.5755
CPZ	-1.38475
IHPK3	1.062
COL8A1	-0.199333333333333
RBPJL	0.154
OR10A4	0.309
CASP8AP2	-1.410125
MMP12	-0.453833333333333
OR8B12	0.6745
CDCA5	-3.06333333333333
LIX1L	-1.8975
PEX11B	0.503625
GABRA1	0.147
HABP2	-0.0815
REEP1	2.302
FBXO15	3.17675
CD68	0.779
WFDC9	0.0995
GHDC	1.90783333333333
SMARCA1	0.14075
SPAST	-0.0848333333333333
PLXND1	-0.352916666666667
MLCK	-2.3015
INTS5	0.543
BSG	-1.21157142857143
PARP8	0.340166666666667
TEAD4	-0.4435
ZNF498	-0.563
TMEM89	-0.318333333333333
DTX4	0.063375
TNRC6B	-0.0786875
ARMC2	-0.5965
FGFBP1	-3.457
TIMM8A	-1.2535
AJAP1	-1.9406
ZNF608	-0.28825
SLC25A42	0.4515
SYP	0.2755
MMP11	2.53433333333333
USP40	0.7253
C3orf62	0.340833333333333
MYO1E	-1.8747
LRFN4	-0.2485
XCL1	0.3225
GPR155	-0.76975
VPS29	-0.175625
CARHSP1	-1.17075
ARHGAP20	-0.454166666666667
GREM2	-2.2475
CCDC102B	2.15375
ZNF577	1.297
HDDC2	-1.317375
SHC2	-0.7007
NCOA5	0.748666666666667
INPPL1	0.388
CHGB	-3.0715
IHH	0.0265
DDEF2	-0.707416666666667
DIAPH3	-3.62423809523809
BUB3	-0.0651666666666667
GGH	-3.18411111111111
VPS35	-0.5092
CNN2	-0.2045
ASNA1	0.94
WDTC1	0.77725
AMAC1	0.8415
HAS3	-1.62316666666667
SLC1A6	-1.16116666666667
ZNF563	0.8445
C1S	1.45925
TCF7L1	-1.803125
OR10Z1	0.412
ME2	-1.4385
C6orf151	-0.458875
KPNA4	-0.3723
GLO1	-0.73225
WDR61	0.1655
CD302	0.75625
SIRT7	0.782833333333333
C11orf59	1.2155
PKIG	-0.156
PPIL3	-0.58775
CCDC74B	3.090125
ZNF528	0.99725
EFNA5	-0.1505
FCGRT	2.19225
NOL4	2.3762
CCS	0.43125
LOC374491	-0.08675
MFSD7	3.502
ZNF555	-0.11475
LIMS3	-3.40675
TSSC4	0.797666666666667
COL11A2	-1.323
C1orf119	0.746333333333333
BPNT1	-0.22375
CHRNA6	0.292
C1orf173	1.3486
PLD2	-0.08925
ORC1L	-3.64475
SASH1	-1.415125
CDC14B	-1.894625
RLBP1L1	-0.09075
LDLRAP1	0.3451
NAT8B	-0.0765
HHEX	-0.424
LGALS7	1.6275
PLCH1	-0.180125
OR1M1	0.759
PRAMEF16	0.0565
HECTD1	0.2505
C14orf39	-0.169
TLN2	-0.1775
HDAC4	-1.75692857142857
SYCP2L	-2.702
GLRA1	0.349
RPS6	-0.096625
hCG_1757335	-0.4965
KLHL1	4.3155
CTNNBIP1	0.651833333333333
SCAND2	-0.2314
HMGN2	0.4494
YAF2	0.524
BRPF1	0.1795
LIAS	-1.24675
CTA-246H3.1	-2.497
SAG	0.703
C20orf10	1.111
HNRNPA2B1	-0.986666666666667
GADD45A	-2.3945
MSH4	1.4925
TMEM70	0.518
HIST1H2AM	1.257625
C19orf26	0.206666666666667
C1orf50	0.02725
GNG3	0.3535
FTO	-0.07675
CALCB	-1.0335
PPP3R1	-0.176375
C15orf42	-3.206625
CCNJ	-1.81625
GNAZ	-1.605
PSD	0.184833333333333
FAM57A	-3.2385
STIM2	-0.403333333333333
DHX8	0.384
MOGAT3	-0.21125
UBE3B	1.017
PLAT	-2.12616666666667
C6orf206	0.307
COPE	0.4557
EIF3A	-0.2465
C1QL2	0.178
IQCE	0.929833333333333
KIAA0182	-0.3075
SLC22A7	-0.0971
PPFIA2	0.099
ADAMTS15	1.074
ODZ1	-0.3585
THBS4	2.90533333333333
ARHGAP1	0.775625
B4GALNT3	-0.649333333333333
FCHO1	-0.222
LOC440456	0.26625
HOXD10	-1.70183333333333
CXCR3	2.2015
CHI3L2	0.6215
SRPX2	0.35425
ZNF132	1.75033333333333
UBAC2	0.707
RPL32P3	-0.2575
CBWD6	0.1405
ST6GALNAC4	0.99
KIAA0391	0.416666666666667
LOC388969	1.193
KRTAP5-8	0.730833333333333
ZNF786	0.59325
LYVE1	0.005
GPR144	0.33925
APOH	-5.123375
TSC22D2	0.320333333333333
PLCD1	0.711
FLG2	0.494
M-RIP	0.166
NDUFV1	-0.4465
POLDIP2	-0.352
RAB3GAP2	-0.134833333333333
RPSAP15	-0.3375
CLEC7A	1.0675
HSPA14	-0.47425
TAAR5	0.46425
FAM132A	-0.96125
C2orf43	-0.61275
OR10V1	0.1575
SELPLG	0.63375
C1QTNF6	-1.06716666666667
OPCML	0.3284
DTYMK	-1.855
ALDH16A1	0.75575
F13B	-2.1075
MGC16169	2.1175
KIRREL2	-1.26833333333333
C14orf32	-0.33525
SLAIN2	0.7919
HSD3B2	0.331
AMMECR1L	-0.6494
LRRC37B	-1.116
HMG20A	-0.116333333333333
C22orf27	0.9632
FBXL22	0.205
AP1B1	0.692333333333333
TNKS1BP1	1.93575
CD74	3.881
HSPA12B	0.757333333333333
PLSCR1	0.66
SLC35E1	-0.122666666666667
FEZ1	-2.37275
APOD	1.935125
C16orf44	0.08375
C1orf166	0.052
KCTD11	0.38025
NELF	-1.065
SRP54	0.1985
MGC35361	-0.178
GPR35	-1.3465
NRGN	-0.99975
SIGLEC12	0.53675
SCN1B	0.55875
IFNW1	0.674
STAR	-4.51175
HLA-DQA2	3.92783333333333
RNASEH2B	-0.84
TAAR2	0.469
VAMP5	-0.686833333333333
TUBA1C	-1.2285
PIK3R2	0.958875
ARD1A	0.0841666666666667
EBF2	0.135666666666667
CAMSAP1L1	-0.12775
CYP3A43	0.80575
AKR1B1	-2.079
KIAA1729	0.62475
KAL1	1.6669
CYBB	0.536875
UXS1	-1.54425
LOC338579	0.4995
C11orf45	1.8495
SHB	0.149625
IKZF4	0.5655
NDUFA1	0.071625
HSPE1	0.10375
C1orf215	-0.082
GPR113	0.119666666666667
ZNF573	0.61175
TBX18	-0.679
GGTA1	5.732
PCDHGA8	-0.58
RPS6KL1	0.92775
DPP9	-0.386375
SLC43A2	1.49925
COPS3	-1.555
PMPCB	-0.173833333333333
HYLS1	0.101
LSM8	-1.13533333333333
PDE6B	2.786
C10orf118	0.4771
OR1C1	0.542
ZNF415	1.63825
OR2F1	0.466
ZDHHC13	0.129875
FZD8	1.2209
TCEA1	-0.027
SUSD4	-0.24275
C22orf24	0.2905
TNFRSF14	1.07175
TRIM28	0.394833333333333
FGF5	-3.079625
CSPG5	-0.787166666666667
RNF133	-0.74825
FKBP15	-0.14925
BZW2	-0.358
NSMCE1	0.668
PTPRN	-0.39125
TST	0.238
POP1	-1.2975
RNF24	-1.60183333333333
SFRS4	-1.610875
REPS1	-0.58175
CD70	-2.11683333333333
PDXDC1	0.55025
SRC	0.169
NTNG1	2.27816666666667
SETD1B	0.68725
TINP1	0.6064
ZNF606	2.01283333333333
SSR1	-0.3370625
RGNEF	0.616333333333333
NFS1	-0.464
CENTB5	0.263416666666667
CRMP1	-1.88616666666667
ADAM18	0.21125
CCDC87	1.69266666666667
LRRC8B	-0.4435
CSNK1G1	-0.391833333333333
MAFB	2.03316666666667
C12orf45	-1.121
C1orf54	1.25825
DPEP1	-0.815666666666667
FLJ13137	1.584
C14orf118	0.507666666666667
ANKRD19	1.13733333333333
ABCA9	1.24
TMEM87A	-0.2284
BBS5	-0.1773
CYP17A1	-0.62275
SCG3	-3.71833333333333
ESCO2	-3.88425
GFER	0.5775
