Hybridization REF	TCGA-BH-A0DT-11A-12R-A12D-07
IFNG	-0.2515
OTOS	0.451166666666667
ZNF773	-0.6295
EMD	-2.1735
RETN	-1.25825
CCL8	5.536
APH1A	-1.719625
COX18	-0.8175
GTF2IRD2	-0.53325
CCDC82	0.371416666666667
PAFAH2	0.523
NPEPL1	-1.8236
RP11-114G1.1	0.7125
TP53INP1	0.334875
ZNF300	0.289833333333333
FOXL2	-3.85733333333333
LARP2	0.04025
LATS1	-0.875
HTR6	-1.0205
SPOCK2	0.00283333333333332
RNF144B	3.4815
HTATIP2	-0.901
MGC10334	-0.218916666666667
CENTA2	1.76016666666667
FGF2	2.3235
FXYD7	0.55625
PHYHIPL	-0.82825
GPR34	5.17266666666667
DDX6	-2.37916666666667
OR10W1	0.6615
LHFPL1	-0.2285
ZNF313	-0.330357142857143
VPS28	0.265
AP3M1	-0.2397
AKR1CL2	-0.71425
TRAF4	-1.60475
OR2B11	2.409
C19orf12	0.356
AKAP9	0.4795
C1orf62	-0.0793333333333333
SLC20A1	-1.475
FAM112A	0.57825
LDB2	2.549
MRPS23	-0.88475
KLK5	5.294
SPTB	-0.768555555555555
EFEMP2	-0.89675
EFNB2	1.29125
PCM1	0.606428571428571
NMNAT3	1.86025
TSG101	0.654666666666667
C8orf40	0.935166666666667
NOB1	-1.31875
ABHD3	-0.26375
GTF3C4	-1.76025
PIGN	1.02933333333333
GALNTL1	1.41325
AEBP1	-0.67525
OR9Q1	0.491
ANKRD2	0.018375
CCL28	1.9115
TRIM38	-0.2345
TMCC1	0.243416666666667
SMG5	-1.6965
LRRC7	-0.136
NCAPD2	-3.351
C6orf153	-0.98925
C1orf74	-0.955
OTUD6A	2.076
DCP2	-1.5675
TMEM24	-0.70925
RPL18	0.332
TMEM177	-0.18025
LRRC37A3	-0.07725
C1D	-0.796166666666667
LDHC	-1.458
UBE4B	0.235833333333333
NIT1	0.15675
BTN3A3	0.195
RASD1	3.026875
COMMD3	1.004
SHFM1	-0.08525
BIRC8	0.50475
DUT	-0.975
C12orf51	-1.5865
LRRC59	-1.595
LY6H	-0.69125
WDR22	-0.0806666666666667
EDEM1	-0.346642857142857
ADH1A	4.8945
PANX2	0.9425
CYP11B1	1.821
CDC73	-0.377
GPR172A	-0.92675
GSTM3	1.06461538461538
KCNA5	0.518
SERAC1	-0.147166666666667
NFATC2	-0.776
ANAPC5	-0.408
C15orf24	0.3335
NFATC2IP	-2.32990909090909
TNRC6C	0.0901666666666667
MGC102966	1.3265
FGD5	1.2945
MED9	0.209
RAB13	-0.421333333333333
C15orf49	1.1535
CRYGS	-0.2345
C12orf53	0.4777
LOC283693	-0.58
COX6B2	1.00925
PHF14	-0.031
FAM3A	-1.962
RPL13	0.2148
PRDX2	-0.9713
FLJ34047	-2.23875
PRMT3	-1.29325
KCTD19	-2.3685
TRIM10	-0.676333333333333
MGC26597	0.104666666666667
GCNT4	0.259
GPRASP1	2.967
CDKN1C	0.00349999999999998
RHBDL2	0.8846
HSPH1	-0.045
AQP1	4.2635
COL17A1	3.9935
GFAP	1.644
CDC16	0.0275
KIAA1614	0.08
C6orf118	0.015
ZSWIM5	-0.10725
FAM83F	3.23875
LYNX1	1.7106875
SYNPR	-0.44725
XG	2.81566666666667
PRSS16	1.70175
KIF13B	1.0075
PCDH9	0.821125
HIST1H2AH	-0.4575
RBM18	-0.8785
ZNF626	1.241375
HEXIM2	-0.84
ITFG1	0.499
TUBG2	-2.4715
SFRS7	0.210083333333333
C9orf14	-1.758
EXTL1	0.0455
GBP3	1.35166666666667
WDR5	-2.208
RARG	-0.0998333333333333
MYO7A	-1.005125
CECR6	1.052
C13orf3	-3.879125
SFRS18	0.300125
ACVR1B	0.0738333333333333
PSMD1	-0.7398
C7orf31	-0.110333333333333
ILVBL	-1.527
IFNGR1	2.54125
RNF186	4.02175
NOL9	-1.08075
MAGEL2	0.91025
SLC29A2	-1.6235
NHSL1	-0.34175
RBMX	-0.353
PSORS1C2	1.557375
RAD51L3	-1.00909090909091
LCN6	3.1345
ORAI2	-1.638
BRUNOL6	0.2489
OR4K5	0.9255
CDC123	-0.715375
MSLN	-3.22666666666667
WWTR1	-1.13183333333333
ZNF700	-0.646166666666667
COBL	-0.03175
PPP1R16B	1.43857142857143
GAS7	-0.3547
MDN1	-1.05775
HAAO	0.5515
C9orf68	1.70525
TNFAIP2	0.567125
FOXN1	1.58
hCG_2033311	-1.03083333333333
ATP6V0D2	-1.6161
RPL41	1.7365
SLC38A1	1.38675
ARHGAP6	-0.379416666666667
ADAD2	0.761
PHF20L1	0.2499375
MCM3AP	-0.558
ST3GAL3	-0.371666666666667
SNX1	-0.260166666666667
ELF5	5.22425
PARP3	0.398875
RBM8A	-0.140625
LINGO4	0.556
ITGA9	0.726166666666667
ZFR	-0.439
ACSL6	-0.042875
FLJ20699	-0.6345
DAOA	-1.13633333333333
FABP4	7.54125
KCNB1	1.4165
CANX	0.1852
SLC25A28	0.0815
ADIPOR2	-1.180625
ECHDC2	1.927875
SMA4	-0.09425
FRZB	4.680875
PABPC1	-0.911833333333333
DMRTB1	0.579142857142857
APOBEC3G	-0.37525
CATSPER2	0.321333333333333
CUEDC1	-1.48633333333333
STARD9	0.275375
CLDN8	8.192875
LOC23117	-0.842090909090909
E2F6	-0.1425
TMEM126B	-0.0565
DPY19L4	0.11325
GIMAP5	4.20783333333333
NDUFA9	-0.2945
FAM77C	-2.2795
CTPS2	-1.0535
LOC51035	-0.302
WDSOF1	-0.437
EGLN3	-0.076625
PITX3	1.03116666666667
OR52E8	1.198
GRM4	-0.673
KLK1	-0.759833333333333
GPM6B	2.21025
RRAGD	-0.528833333333333
PAGE5	-3.4895
UCHL5	-1.278
ULK3	-1.99583333333333
AIM2	-0.96
PNO1	-0.7735
OR2F2	0.23
GNAT2	-1.297
SIX1	-0.58925
ST13	0.715333333333333
ZBTB44	0.426375
TIMP2	-0.85775
ZMAT4	-2.65375
GTF2IRD1	-1.8745
ZNF19	0.313333333333333
ZNF714	-0.76675
RSC1A1	0.1285
C9orf80	0.184
PSMA8	1.716
TMEM141	-0.31175
COX4I1	-0.253642857142857
CTAGE1	-0.1548
DTWD1	0.1945
HSD11B1	3.38775
KRT6B	6.653625
ARID4B	1.354125
LHFPL3	-0.47775
WWP2	-0.374
ZNF326	0.0858333333333333
RGPD1	-0.593
CTSH	0.740833333333333
FASTKD1	-0.648125
PAF1	-0.3869
TTC9C	-0.4885
IFT57	1.5149
PRSS36	1.456
IL20RB	-2.063
ZNF592	-0.341166666666667
DCTD	-0.2881
CFP	2.5565
MFNG	-0.269625
JMJD2B	-0.2075
ALDH3B1	-0.93675
THSD4	1.6765
KCNJ5	1.9175
LMNA	-0.877166666666667
TBCD	-1.41575
ZNF250	-0.156
CASQ2	2.28066666666667
PEG10	-1.65
PRAME	-5.80653333333333
NP	-1.469375
TRIM59	-1.42933333333333
ZNF12	-0.10975
XTP3TPA	-1.269
SIGLEC7	-1.755
PANK4	-2.27825
FAM70A	0.558
SNED1	-0.13875
HIP1	-0.2238
RAET1E	-1.347
AMAC1L2	-0.351
AHNAK2	-1.5035
TOE1	-1.05266666666667
RECQL4	-3.07125
SPRYD3	0.64825
DPAGT1	-0.7025
MAGED2	0.6479
ANKRD55	-1.69766666666667
TRPS1	4.4795
DOK7	-1.049
TFPI2	-0.6425
GTF2H3	-1.21633333333333
CYP4F11	-1.53575
LHX2	-6.5816
ATG16L1	-0.0946666666666667
ASB12	0.306
C1orf116	3.554125
NF2	-1.28385
POM121	0.4991
PHYHD1	2.6562
TXNDC17	-0.550833333333333
DKFZp779O175	-1.231
NUP62	-0.658714285714286
MYO18B	-1.09116666666667
PRAMEF1	-0.581
TCBA1	0.909125
TMEM168	1.3555
FJX1	-0.470333333333333
CLCF1	-0.28425
SEPN1	0.088125
IGSF2	0.783
NUDCD1	-0.1145
TFF3	2.15683333333333
NDFIP1	1.16807142857143
CHCHD4	-0.53375
TNR	0.632
CUTA	-0.363833333333333
USP44	-2.33625
DPP10	-0.1472
IWS1	-0.3865
PCGF1	0.19125
SULT1C4	2.2875
NTF5	4.81075
PTPN13	1.35675
SSTR5	0.118
SFRP1	3.891625
IDH3B	-0.77525
SUOX	0.163666666666667
TMCO5	2.10825
GOLT1B	-1.20575
MIB1	-0.993285714285714
PCDHGB1	-0.407
SUSD1	-0.3255
ICAM5	-1.94816666666667
PAPOLB	-0.0856666666666667
URM1	-0.6895
TMEM106B	0.295
LRIG2	-0.64125
SLC27A5	0.0105
CLIC6	3.4722
ZNF420	0.455333333333333
SCN9A	-0.6718
KIAA1909	0.71
ELMOD1	-2.4905
PRKAG1	-0.96325
FAM64A	-2.96211111111111
EEF1G	-0.3161
SMAD5	-1.169
INCENP	-2.359
WASF2	-2.134
GARS	-2.2406
CDK10	-1.6496
HLX	-1.91616666666667
MDM4	-1.029875
ZNRF1	-1.25357142857143
HHATL	-1.06466666666667
FAM21C	-0.199
HIST2H3C	-0.26075
PFDN2	-0.081875
ZNF200	-0.5165
NDN	0.97875
HBA2	-1.49883333333333
FBLN5	2.57775
PUM1	0.0217142857142857
TNNT1	-3.36383333333333
C19orf59	-1.27
HNRPH2	1.41283333333333
RAB7A	-0.502333333333333
PMS2	-1.05375
BIRC3	0.478333333333333
NRSN2	1.1865
OR52K2	0.444833333333333
SPOCK1	-1.56735714285714
H2AFY	-1.358
RXRB	-1.82
ZNF638	-0.372833333333333
ANKRD45	0.1905
ACTN4	-0.963833333333333
FXC1	0.7865
EIF2B5	-1.03975
VPS33A	-0.806
PINK1	1.1065
FAM106A	0.0855
SKIP	2.5235
GAPDHS	0.690333333333333
MUM1L1	3.02
PSTPIP1	-0.41075
CNTNAP1	-1.0066
CYP26A1	2.4845
APOL2	-0.6483
TACC2	0.871875
COX7A2L	-0.078
HSD17B1	0.337375
ARRB2	-1.01075
SLC7A6	-0.8141
HSD17B10	-0.80275
RBJ	0.40775
NUP155	-2.06075
MRPL10	-0.8155
CYCS	-1.34475
CCDC46	1.13383333333333
TECTA	0.0855
GNAL	-0.34575
LPO	0.0515
PEBP4	2.531
DDX11	-2.3155
C18orf12	1.337
TAF9B	-0.129666666666667
IMP4	-0.656
RPA4	-0.574166666666667
NDUFS1	-0.72825
UPK1A	-0.4905
ARRDC2	0.484833333333333
C18orf20	1.356
AES	-0.366
CD2BP2	-1.34766666666667
C16orf54	0.0165
UGT2B17	-0.016625
FGFR1	-0.494952380952381
CEACAM6	-0.7456
CHRM5	-0.0405
CERK	-1.932
AP3S2	-0.320928571428571
ANKS4B	0.594
CLCNKA	1.10716666666667
ZNF208	0.336
HLA-DRB5	3.8955
CARKL	-0.1615
GOT1	-0.697833333333333
CASP6	0.2205
HOXA1	-0.345
RCL1	0.201
ZNF181	1.495
RAB40B	1.8025
MRPL38	-0.982375
LRRN2	1.54525
C3orf25	1.6825
OR5D14	0.165
OR10AG1	null
BET1L	-0.1151
FRY	5.06075
AK3L1	-0.80075
CSF3R	1.27516666666667
POLR3K	-1.27
ATG2B	-0.256166666666667
EPS8	0.350833333333333
DARS	0.1155
C10orf56	0.883166666666667
DAD1	0.166083333333333
RIOK1	-0.432333333333333
HERC2	-0.739
HSD11B2	0.509833333333333
FAM96B	-1.33525
MGC13057	0.15825
BSN	1.102
CAND1	-0.1685
HCST	1.57575
ACTR10	1.00883333333333
OR8D4	1.18
NASP	-1.9417
COL9A2	1.03933333333333
LYZL1	1.788
GPC5	-2.415
TBL3	-1.9675
CENTD2	-1.3044
OR5AP2	-0.978
TLR1	1.99625
LMO6	-1.18333333333333
ZIC2	-3.927875
CPNE5	0.453
ZMYND15	2.2155
FLJ22374	-0.013
CCDC106	-0.725
PARP16	0.13375
PDIA3	0.59425
C14orf126	0.661333333333333
CECR2	0.184
SFRS1	-0.559142857142857
FIGLA	1.8775
DCP1A	0.6365
MGC45800	-2.1974
TEKT1	0.506333333333333
C10orf67	0.805
CLN5	1.324125
NTN2L	1.7275
GLE1L	-1.29775
CES2	-0.388
GNAS	-0.458944444444444
DDX53	0.6125
TSPAN13	2.05375
MRPL52	-0.6965
SPIRE2	-0.0656249999999998
TAS2R39	0.99
SCUBE3	-0.167
UCRC	0.5454
CDKL3	0.26825
KIAA1715	-0.7028
ZNF345	0.44225
RTF1	-0.18525
DHRS7	1.26275
RIPK4	-0.127833333333333
EXOSC2	-1.17133333333333
MS4A2	0.9615
FGF17	-0.6955
WDR59	-0.602125
EVI2A	-2.564
IL17RC	-0.6965
HS3ST1	2.64425
ITGB1BP2	-2.271
RBPJ	-0.533666666666667
GIMAP1	4.201
INE1	-0.635666666666667
ALDH18A1	-1.04675
TPI1	-1.96525
GATA6	1.8385
CABP1	-2.11366666666667
ZNF484	0.40225
DAPK3	-0.6645
GJB1	-1.79641666666667
PIN1	-1.469375
SLC6A15	-2.95891666666667
CNO	-0.17075
RIN2	1.669625
FRRS1	-2.1395
CYorf15B	-5.01683333333333
DMRT3	1.313625
ATAD1	0.428125
OTUD4	-0.478
ATOH8	-0.90175
ZSCAN16	1.3035
ASCC1	-0.6995
OTUD3	0.44425
MGC33212	-0.2915
YME1L1	0.016625
RP11-218C14.6	2.081
PCBP4	0.10175
TNFRSF10A	-0.85425
CDH10	-3.2105
KL	3.889625
SCP2	1.92116666666667
C9orf119	0.09725
SON	-0.258916666666667
MAFK	-0.97
SBNO2	-1.61
SLC6A6	-0.415083333333333
SC4MOL	-0.33725
FAM35B	-0.068875
PPP1R9A	0.9665
PDZRN3	1.3265
CXorf20	null
C6orf126	1.02425
AVEN	-0.32325
FLJ21075	-2.565
C14orf132	1.176
PCK2	-1.60125
GUCY2C	-0.3385
BARX2	0.60625
PEX11G	0.524
DAO	-0.808333333333333
C10orf49	-0.659
EDNRA	1.57383333333333
PPP2R5A	0.3166
DDX39	-2.23166666666667
SERF1A	0.73325
ASCIZ	0.3462
FNDC8	-0.07675
PTMS	-0.373125
PHF7	0.00274999999999997
PIP4K2B	-0.27375
HHLA2	-1.5445
BDH2	1.5602
APOBEC2	-0.0185
PENK	5.67016666666667
SMAD9	-2.37375
MT3	0.06475
RGL1	0.55875
ATG10	-0.78725
DLGAP4	-0.888333333333333
APPBP2	-0.378785714285714
BACE2	-0.0534285714285714
LOC339344	-0.572833333333333
ZNF395	-0.1954375
HIST1H2BL	-1.1645
ZNF467	-0.798
SLC25A21	-1.245
PALM2	-0.9472
NSUN5C	-1.8455
IL5	-0.38825
CLSTN2	2.226
ANXA8L2	1.4165
PTGES	0.78275
GDAP1L1	-1.85516666666667
OPRK1	-0.677333333333333
WDR20	0.733083333333333
C12orf4	0.641125
NUP88	-0.305625
XRCC6BP1	-0.755333333333333
FCGBP	3.03271428571429
LEMD2	-0.67075
NOMO1	-1.72
C10orf79	2.97128571428571
ZNF79	0.119
OCRL	-0.0525
HSPA8	-0.582458333333333
DIDO1	-0.46425
PLA2R1	2.60875
COG3	0.0517
NGDN	0.5835
CBFA2T2	-0.358
PNOC	-1.3115
PRRG1	0.293583333333333
AGGF1	-0.311928571428571
DPF2	-0.725
YIPF7	0.523
TRPV5	-0.18375
ZNF322B	0.0945
MED12	-1.16116666666667
CARS	-2.198
ABCC11	5.47
C9orf25	0.606
MYH1	3.5725
FRYL	-0.698333333333333
AGTRAP	-0.6585
MMP27	1.7715
ZNF432	-0.136625
OR8D1	-0.807
OR13D1	0.343333333333333
VWA1	1.04625
STON1	1.03675
IL5RA	-0.285
PERP	1.8594
C10orf107	0.1365
TNFSF12	3.165
FN1	-2.50116666666667
MTR	-0.163333333333333
PHLPPL	0.451333333333333
ZNF425	1.2635
DHFR	-2.31166666666667
PPP1R12A	-0.006125
RSPO2	-2.14325
ZNF7	-0.12175
ZNF583	0.40775
TPMT	-0.623666666666667
GPR132	-0.240571428571429
OR2T12	0.418
SERTAD2	-0.37225
ATP1A1	0.4879
FRMPD3	1.0375
ZNF672	-0.70525
PLXNB3	0.270125
EML5	1.023
FAIM3	-1.539
UBQLN2	0.7415
SORCS2	0.2395
PRIM2	-2.199
ACVR2A	1.46216666666667
YWHAZ	0.201333333333333
PGM2L1	0.908
GNAO1	0.539214285714286
RPL10	0.1395
RPS6KA6	-0.197
PFKL	-2.67233333333333
SH3D19	1.63125
AURKB	-3.8745
ZC3H6	1.662625
DISC1	0.157333333333333
FLJ39660	-4.09816666666667
TMEM25	1.87475
OSBPL10	0.75175
CLTCL1	-1.679
ALG6	-0.7035
CATSPER4	1.098
LRTM1	0.3365
RRAD	2.47133333333333
TIPIN	-1.731
CARD14	0.203
RBM9	-0.7845
RASSF4	-0.21825
SLC25A18	-0.2325
C6orf58	2.71616666666667
IGHD	2.761
PLA2G6	0.628
TPT1	1.285875
SEC63	0.4273
CCDC113	1.52
TDRD10	3.0285
KIAA1666	-1.196375
TOR1AIP1	-0.0210833333333333
SYTL4	0.828666666666667
SPRR2F	-0.856
CEBPD	3.57225
SNTG2	2.15975
C20orf77	0.0836000000000001
TAS2R49	-0.566
C6orf173	-1.63416666666667
SVEP1	0.8623
PXN	-0.914714285714286
VIL2	0.112083333333333
C5orf21	0.9465
DIXDC1	1.38114285714286
GANAB	-1.52666666666667
PDSS1	-1.0235
NGFR	1.33125
ATP8B4	2.28925
BMP8A	1.3725
CCDC132	0.3315
GNRH1	-0.02125
OR10T2	0.604333333333333
PDGFD	4.10266666666667
OR6W1P	1.7765
HARS	-0.9715
KRT77	0.455
AQP8	-1.27275
ITGB1	0.8136
ZNF254	0.4173
PAX1	0.1115
PSMC4	-1.5185
ANKRD22	3.36425
PSMD8	-0.650666666666667
HTR1E	-0.7565
SOX10	0.0993
OR5B2	3.229
RABGEF1	-0.456214285714286
MAP1LC3B	0.065
CYB5R4	0.826
AGXT2L1	-1.14425
FLJ41603	3.916
TRAPPC2	0.904666666666667
FNTB	-0.6662
FLJ14107	-0.437
AURKAIP1	-0.77225
DSE	0.795
NFKBIZ	0.3505
OSBPL3	-1.997
LOC130576	0.98525
SLC39A9	0.366
LOC137886	0.401166666666667
RHCE	-2.8745
ATG7	-0.7805
FAM82A	2.46133333333333
FBN3	-0.194
MCFD2	-0.767666666666667
CASP14	2.8355
EPS15	0.953333333333333
SFRS2B	1.71766666666667
C19orf47	-2.232
PLAC9	3.4195
GPR23	-1.4515
BTNL3	0.0656
RGS8	0.3105
GNS	-0.0025
ENO2	-3.01033333333333
CBX1	-0.9142
PEX26	0.0755
LRP5	-1.294
ADAMTSL4	-2.05716666666667
ARR3	-0.115
MAP1A	-0.2915
CD2	3.095
NAV2	-0.6365
TMEM69	-0.61525
ATXN7	-0.684333333333333
CHN2	-0.778833333333333
ZNF781	0.891666666666667
HAS2	-3.01566666666667
KIAA0241	-1.46133333333333
BIC	-0.96125
MOBKL2A	0.0435
CYP2C9	-0.839
CNOT7	0.105928571428571
SFRS10	0.02675
CST11	0.79425
FLJ37543	3.082
NKAP	-0.87675
RUNX1T1	3.61625
EAF1	-0.6234
IL4I1	1.389
LRRC61	-0.5134
PSIP1	-1.01233333333333
SPRR4	0.145
ZFP90	0.482833333333333
AP2B1	-1.49361538461538
SLC30A7	0.00033333333333335
C7orf28A	-0.2255
S100B	1.91283333333333
BMP2	-0.50775
ESR1	2.48733333333333
ZFPL1	-1.26425
ARHGAP12	1.0205
LRRC19	0.9058
ZNF767	-0.989833333333333
NACA	1.142
OLIG1	-2.436625
PRF1	-0.778333333333333
LST1	2.78083333333333
SPATA9	0.166166666666667
CNFN	1.651
CDK4	-0.3334
TCF15	-0.581166666666667
PARC	0.2125
PPM2C	1.77675
LOC283345	2.3765
FAM107B	0.9285
DMXL1	0.160375
RBM3	0.89725
HTR5A	-2.30666666666667
SCFD1	0.200833333333333
EPHB3	1.438125
ROPN1L	-0.483333333333333
RAMP3	0.5785
TSPYL5	2.95272727272727
GAP43	-2.1365
PAPD4	0.299875
PDE3A	-3.0925
TNFRSF10C	0.19875
JMJD5	1.8696
RASGEF1A	1.5987
C16orf65	0.37875
HIPK3	0.210833333333333
XYLT2	-0.48625
XPOT	-1.5035
GAL3ST1	-1.013
DHCR7	-1.25075
AMIGO3	1.0935
FGFR4	-1.7535
CRAT	-0.18775
PPP1R14D	0.069
TRIM14	-0.1076
TMPRSS11D	-0.002
SLC7A11	-3.49123076923077
OR10H2	1.33025
PPM1E	-1.26166666666667
DOCK4	0.5025
FAM127A	-0.181875
ENOPH1	0.000500000000000007
SLC5A3	-0.9869
ZNF530	-0.3305
NTS	-6.0445
FRMD4A	1.0995
BCL11B	-1.88933333333333
PRM1	0.9225
UQCC	-0.9696
S100A16	0.0985
PLS3	0.376
WWOX	-0.0596428571428571
CCDC23	0.3875
GTSE1	-3.757
GP2	3.5655
FLJ32549	0.284
CHIT1	1.3545
KLF9	1.825625
RPS24	0.9433
MIA	3.2935
FIGN	-1.52075
PYROXD1	1.259
PCSK2	-0.34775
MRPL9	-0.52675
RPL24	0.809375
C12orf32	-1.438375
HIST1H2BE	-0.8035
RGS18	3.17725
LFNG	1.906125
RAB4B	-1.38022222222222
FBXO25	1.08616666666667
TSPAN31	1.04
ARL8A	-0.770857142857143
C10orf83	-0.6453
OR51B6	-0.8595
CNKSR2	-0.77325
C1orf156	0.74325
IBSP	0.681
GFRA2	2.1339
ALKBH7	0.7171
NEK10	4.39125
VN1R3	0.289
LOC91948	-0.5305
CPZ	-1.31625
IHPK3	0.912333333333334
COL8A1	-0.85
RBPJL	3.5035
OR10A4	0.6005
CASP8AP2	0.1025
MMP12	-2.536
OR8B12	0.621
CDCA5	-4.31883333333333
LIX1L	-1.65175
PEX11B	0.907375
GABRA1	0.734833333333333
HABP2	-0.3075
REEP1	2.042
FBXO15	2.57425
CD68	-1.09725
WFDC9	-0.5325
GHDC	0.122666666666667
SMARCA1	0.98725
SPAST	-0.0475
PLXND1	-0.920083333333333
MLCK	-1.198
INTS5	-0.761
BSG	-0.950214285714286
PARP8	1.24166666666667
TEAD4	-2.201
ZNF498	-0.037625
TMEM89	2.32816666666667
DTX4	0.192375
TNRC6B	1.1275625
ARMC2	0.50025
FGFBP1	1.95883333333333
TIMM8A	-1.17216666666667
AJAP1	-1.5539
ZNF608	1.55025
SLC25A42	-1.11575
SYP	0.154166666666667
MMP11	-0.734166666666667
USP40	-0.1688
C3orf62	-1.24766666666667
MYO1E	-0.688
LRFN4	-2.27475
XCL1	0.805333333333333
GPR155	0.51025
VPS29	0.300875
CARHSP1	-1.72325
ARHGAP20	2.52083333333333
GREM2	2.1795
CCDC102B	2.255
ZNF577	1.32233333333333
HDDC2	-0.039375
SHC2	0.5151
NCOA5	-0.172833333333333
INPPL1	-2.878
CHGB	-0.8358
IHH	-0.4185
DDEF2	-0.811583333333333
DIAPH3	-4.52152380952381
BUB3	-0.835166666666667
GGH	-1.56388888888889
VPS35	0.1637
CNN2	-0.134583333333333
ASNA1	-1.53325
WDTC1	1.087
AMAC1	3.091
HAS3	0.958833333333333
SLC1A6	-2.4355
ZNF563	-0.208
C1S	3.14275
TCF7L1	0.77775
OR10Z1	-1.705
ME2	-0.9462
C6orf151	-0.501625
KPNA4	-0.6602
GLO1	-0.439
WDR61	0.338333333333333
CD302	2.246
SIRT7	-1.8865
C11orf59	0.2065
PKIG	0.08775
PPIL3	0.50725
CCDC74B	0.48075
ZNF528	0.545
EFNA5	-0.3605
FCGRT	1.35775
NOL4	1.1874
CCS	-0.9075
LOC374491	0.09725
MFSD7	3.6115
ZNF555	0.52025
LIMS3	0.40575
TSSC4	-0.238
COL11A2	-1.6185
C1orf119	1.11583333333333
BPNT1	-1.22575
CHRNA6	0.8955
C1orf173	1.27744444444444
PLD2	-1.14425
ORC1L	-4.1
SASH1	2.072375
CDC14B	-0.67925
RLBP1L1	2.189
LDLRAP1	-1.0739
NAT8B	0.665666666666667
HHEX	-2.6075
LGALS7	3.79075
PLCH1	0.103625
OR1M1	0.391
PRAMEF16	0.28825
HECTD1	-0.103
C14orf39	-0.476
TLN2	-0.1981
HDAC4	0.356571428571429
SYCP2L	-3.85075
GLRA1	1.04
RPS6	0.714875
hCG_1757335	0.1735
KLHL1	-0.0015
CTNNBIP1	1.24466666666667
SCAND2	-1.1043
HMGN2	-0.8559
YAF2	0.138
BRPF1	-1.83625
LIAS	-0.30175
CTA-246H3.1	-1.9365
SAG	1.8625
C20orf10	-0.09125
HNRNPA2B1	-0.847
GADD45A	-0.0323333333333333
MSH4	-0.205
TMEM70	-0.12975
HIST1H2AM	-0.9345
C19orf26	1.10483333333333
C1orf50	0.11475
GNG3	0.15725
FTO	2.01
CALCB	-1.672
PPP3R1	-1.510625
C15orf42	-4.046
CCNJ	0.993
GNAZ	1.95046666666667
PSD	-0.773166666666667
FAM57A	-1.03
STIM2	0.6855
DHX8	-0.21025
MOGAT3	-1.5815
UBE3B	0.531833333333333
PLAT	2.762
C6orf206	2.7225
COPE	-1.3943
EIF3A	0.343875
C1QL2	0.98425
IQCE	0.671833333333333
KIAA0182	-0.00333333333333335
SLC22A7	0.7465
PPFIA2	-0.397
ADAMTS15	0.1105
ODZ1	-0.298
THBS4	1.748
ARHGAP1	0.563875
B4GALNT3	1.33966666666667
FCHO1	-2.2855
LOC440456	0.63275
HOXD10	0.9375
CXCR3	-0.150166666666667
CHI3L2	1.216125
SRPX2	2.11175
ZNF132	0.6695
UBAC2	-1.301
RPL32P3	-0.452
CBWD6	0.846
ST6GALNAC4	-0.1525
KIAA0391	-0.0416666666666667
LOC388969	-1.7145
KRTAP5-8	1.34816666666667
ZNF786	0.07375
LYVE1	5.899
GPR144	1.44925
APOH	-5.28742857142857
TSC22D2	-0.326833333333333
PLCD1	0.6805
FLG2	-1.19
M-RIP	-0.4269
NDUFV1	-1.80475
POLDIP2	-1.57733333333333
RAB3GAP2	0.611
RPSAP15	-0.71
CLEC7A	0.0655714285714285
HSPA14	-0.49575
TAAR5	0.6315
FAM132A	-0.74225
C2orf43	-0.4415
OR10V1	1.226
SELPLG	0.188
C1QTNF6	-1.55016666666667
OPCML	1.2891
DTYMK	-1.4105
ALDH16A1	-1.0725
F13B	-1.8745
MGC16169	-0.0865
KIRREL2	-0.918666666666667
C14orf32	0.4745
SLAIN2	0.9698
HSD3B2	0.7395
AMMECR1L	-1.269
LRRC37B	0.0735
HMG20A	-0.392833333333333
C22orf27	0.3033
FBXL22	-1.508
AP1B1	-2.11283333333333
TNKS1BP1	0.23275
CD74	3.21825
HSPA12B	2.98533333333333
PLSCR1	1.56466666666667
SLC35E1	-1.3385
FEZ1	-2.47925
APOD	6.570625
C16orf44	-0.7835
C1orf166	-1.515
KCTD11	-0.44225
NELF	-1.73425
SRP54	0.0428333333333333
MGC35361	0.02125
GPR35	-4.668
NRGN	-2.297375
SIGLEC12	0.375
SCN1B	-0.7055
IFNW1	-0.288
STAR	-3.10125
HLA-DQA2	3.48916666666667
RNASEH2B	-0.597
TAAR2	0.46
VAMP5	0.627333333333333
TUBA1C	-2.16707142857143
PIK3R2	-1.358625
ARD1A	-1.06016666666667
EBF2	0.754833333333333
CAMSAP1L1	0.89675
CYP3A43	0.0760000000000001
AKR1B1	-1.443
KIAA1729	0.94475
KAL1	1.1001
CYBB	-0.329375
UXS1	-0.0445
LOC338579	0.2315
C11orf45	0.34325
SHB	-0.1525
IKZF4	0.568375
NDUFA1	0.479875
HSPE1	-0.68425
C1orf215	2.66625
GPR113	0.324833333333333
ZNF573	1.1945
TBX18	1.144
GGTA1	7.73925
PCDHGA8	0.254
RPS6KL1	0.5985
DPP9	-1.9925
SLC43A2	-0.194375
COPS3	-0.25975
PMPCB	0.325833333333333
HYLS1	-1.166
LSM8	-0.683166666666667
PDE6B	0.774125
C10orf118	0.3144
OR1C1	-0.0603333333333334
ZNF415	1.61425
OR2F1	0.45675
ZDHHC13	0.709375
FZD8	0.9582
TCEA1	0.1254
