Hybridization REF	TCGA-C8-A12Y-01A-11R-A12D-07
IGSF2	0.1375
NUDCD1	-0.654
TFF3	2.634
NDFIP1	0.702571428571429
CHCHD4	-0.653
TNR	0.239
CUTA	0.141166666666667
USP44	-4.367
DPP10	-0.996166666666667
IWS1	-0.02
PCGF1	-0.00125
SULT1C4	-0.4965
NTF5	2.83675
PTPN13	1.12225
SSTR5	0.611
SFRP1	-2.3765
IDH3B	-0.69075
SUOX	1.25266666666667
TMCO5	0.29575
GOLT1B	-0.72125
MIB1	0.126071428571429
PCDHGB1	1.0225
SUSD1	-1.58175
ICAM5	-2.94016666666667
PAPOLB	0.8965
URM1	-0.35
TMEM106B	0.769833333333333
LRIG2	-0.01775
SLC27A5	0.38425
CLIC6	5.8451
ZNF420	1.1595
SCN9A	-2.162
KIAA1909	-0.47475
ELMOD1	-2.29425
PRKAG1	-0.14925
FAM64A	-1.97377777777778
EEF1G	-0.85305
SMAD5	0.049
INCENP	-2.36425
WASF2	-1.5865
GARS	-1.8451
CDK10	-1.2163
HLX	0.207666666666667
MDM4	0.150625
ZNRF1	-0.806785714285714
HHATL	-0.991666666666667
FAM21C	0.3485
HIST2H3C	-0.069
PFDN2	1.19325
ZNF200	-0.04125
NDN	-0.53175
HBA2	-2.90766666666667
FBLN5	1.739375
PUM1	0.0252857142857143
TNNT1	1.98783333333333
C19orf59	-0.13
HNRPH2	0.338166666666667
RAB7A	0.424
PMS2	-0.397
BIRC3	0.605833333333333
NRSN2	0.408625
OR52K2	0.395666666666667
SPOCK1	-0.4865
H2AFY	0.43125
RXRB	-0.81025
ZNF638	-0.290833333333333
ANKRD45	0.8085
ACTN4	-0.755166666666667
FXC1	0.74625
EIF2B5	0.37525
VPS33A	0.0215
PINK1	0.421375
FAM106A	-0.575
SKIP	0.38725
GAPDHS	0.0916666666666667
MUM1L1	3.944
PSTPIP1	0.7885
CNTNAP1	-1.6742
CYP26A1	-1.95
APOL2	0.193
TACC2	0.66425
COX7A2L	0.376428571428571
HSD17B1	0.2621875
ARRB2	-1.00325
SLC7A6	-0.8211
HSD17B10	-0.13325
RBJ	-0.09275
NUP155	-1.9535
MRPL10	-0.678
CYCS	-1.57841666666667
CCDC46	-0.049
TECTA	0.3825
GNAL	-0.74225
LPO	0.3605
PEBP4	1.134
DDX11	-2.442
C18orf12	0.582
TAF9B	-0.461583333333333
IMP4	0.03125
RPA4	-0.374
NDUFS1	-0.63525
UPK1A	-0.818666666666667
ARRDC2	0.409333333333333
C18orf20	-0.6755
AES	0.305785714285714
CD2BP2	0.516166666666667
C16orf54	-0.1005
UGT2B17	-3.163375
FGFR1	-1.42463636363636
CEACAM6	2.1874
CHRM5	0.4055
CERK	-0.553625
AP3S2	0.604785714285714
ANKS4B	-1.0865
CLCNKA	0.1385
ZNF208	-0.772333333333333
HLA-DRB5	3.564
CARKL	-1.78125
GOT1	-0.4145
CASP6	1.078375
HOXA1	-0.4055
RCL1	0.96575
ZNF181	0.539166666666667
RAB40B	0.625
MRPL38	-0.13075
LRRN2	3.43325
C3orf25	1.7515
OR5D14	0.3105
OR10AG1	0.0655
BET1L	0.5433
FRY	3.37175
AK3L1	-1.24675
CSF3R	0.621666666666667
POLR3K	-0.0315
ATG2B	0.915666666666667
EPS8	-0.585
DARS	-0.356
C10orf56	-0.013
DAD1	0.301833333333333
RIOK1	-0.46
HERC2	-0.29625
HSD11B2	2.15066666666667
FAM96B	-1.068
MGC13057	-2.1235
BSN	0.24375
CAND1	-0.164666666666667
HCST	1.9455
ACTR10	0.119833333333333
OR8D4	0.7695
NASP	-1.4887
COL9A2	-0.797666666666667
LYZL1	-0.4515
GPC5	-2.84775
TBL3	-0.0653333333333333
CENTD2	1.0423
OR5AP2	-0.278
TLR1	1.9685
LMO6	-0.1855
ZIC2	-3.60225
CPNE5	0.59875
ZMYND15	1.496
FLJ22374	-1.199
CCDC106	0.59775
PARP16	-0.38775
PDIA3	0.66
C14orf126	-0.32175
CECR2	-0.3655
SFRS1	-0.0208571428571428
FIGLA	-0.002
DCP1A	-0.407
MGC45800	-2.399
TEKT1	0.0615
C10orf67	0.3015
CLN5	-0.24525
NTN2L	0.406
GLE1L	0.233
CES2	-0.8109
GNAS	0.618333333333333
DDX53	-0.692
TSPAN13	2.3615
MRPL52	-0.254
SPIRE2	-0.336
TAS2R39	0.4505
SCUBE3	-0.232
UCRC	-0.0043
CDKL3	0.82725
KIAA1715	-0.4933
ZNF345	0.57675
RTF1	-0.00887500000000002
DHRS7	0.5255
RIPK4	-1.79566666666667
EXOSC2	-0.821166666666667
MS4A2	3.80925
FGF17	-0.71625
WDR59	-0.84725
EVI2A	-1.911
IL17RC	1.35566666666667
HS3ST1	2.565
ITGB1BP2	-0.759
RBPJ	-0.368333333333333
GIMAP1	3.381
INE1	-0.9555
ALDH18A1	0.15925
TPI1	-1.740625
GATA6	-0.19975
CABP1	-0.379
ZNF484	1.23075
DAPK3	0.4535
GJB1	-2.56058333333333
PIN1	-0.519125
SLC6A15	-4.11041666666667
CNO	0.303
RIN2	2.285125
FRRS1	-0.109
CYorf15B	-4.2405
DMRT3	0.412625
ATAD1	0.069375
OTUD4	0.239555555555556
ATOH8	-1.5865
ZSCAN16	1.532375
ASCC1	-0.14675
OTUD3	0.51675
MGC33212	1.037
YME1L1	0.296125
RP11-218C14.6	0.53
PCBP4	0.0535
TNFRSF10A	-0.46175
CDH10	-4.432
KL	1.927875
SCP2	0.671583333333333
C9orf119	0.60425
SON	-0.617583333333333
MAFK	-0.00899999999999999
SBNO2	0.0775
SLC6A6	-0.52925
SC4MOL	-0.2235
FAM35B	0.4865
PPP1R9A	1.704875
PDZRN3	0.55975
CXorf20	1.213
C6orf126	1.18325
AVEN	-0.48175
FLJ21075	-1.04
C14orf132	1.967875
PCK2	-0.559875
GUCY2C	0.1845
BARX2	-0.28225
PEX11G	1.3575
DAO	-0.906666666666667
C10orf49	0.493333333333333
EDNRA	3.04783333333333
PPP2R5A	1.5101
DDX39	-0.4605
SERF1A	-0.11725
ASCIZ	0.1811
FNDC8	-0.378
PTMS	0.126375
PHF7	-0.58825
PIP4K2B	0.6141875
HHLA2	-0.2595
BDH2	0.7534
APOBEC2	-0.65525
PENK	0.826833333333333
SMAD9	-1.62575
MT3	0.633
RGL1	-0.443125
ATG10	-0.774
DLGAP4	0.564833333333333
APPBP2	-0.587071428571429
BACE2	-1.58207142857143
LOC339344	-0.000500000000000011
ZNF395	-0.7369375
HIST1H2BL	-0.2585
ZNF467	0.55325
SLC25A21	-0.666
PALM2	-0.7225
NSUN5C	-0.5755
IL5	0.1153
CLSTN2	4.15025
ANXA8L2	0.375
PTGES	2.136875
GDAP1L1	-1.35133333333333
OPRK1	-1.271
WDR20	0.816083333333333
C12orf4	0.36625
NUP88	-1.362125
XRCC6BP1	-1.0185
FCGBP	0.500357142857143
LEMD2	0.35025
NOMO1	-0.20275
C10orf79	2.161875
ZNF79	0.4043
OCRL	0.991
HSPA8	-0.840125
DIDO1	-0.403625
PLA2R1	1.68375
COG3	-0.1614
NGDN	-0.17
CBFA2T2	0.5085
PNOC	-1.5005
PRRG1	0.194166666666667
AGGF1	0.3325
DPF2	1.446
YIPF7	-0.643
TRPV5	-0.28475
ZNF322B	1.69375
MED12	-0.483666666666667
CARS	-0.769333333333333
ABCC11	3.83166666666667
C9orf25	0.3615
MYH1	1.176
FRYL	0.298
AGTRAP	-0.06225
MMP27	1.2385
ZNF432	-0.425625
OR8D1	-0.119
OR13D1	0.0645
VWA1	1.82525
STON1	0.17275
IL5RA	-0.751
PERP	0.6162
C10orf107	1.3755
TNFSF12	2.567
FN1	0.245791666666667
MTR	-0.306666666666667
PHLPPL	-0.342833333333333
ZNF425	0.96975
DHFR	-1.20766666666667
PPP1R12A	0.01625
RSPO2	-3.07471428571429
ZNF7	-0.50175
ZNF583	0.86375
TPMT	-0.165333333333333
GPR132	0.492125
OR2T12	-0.459
SERTAD2	0.5246
ATP1A1	0.087
FRMPD3	0.5645
ZNF672	0.58275
PLXNB3	-0.19975
EML5	0.4575
FAIM3	1.013
UBQLN2	-0.40275
SORCS2	0.4545
PRIM2	-1.302
ACVR2A	1.19233333333333
YWHAZ	0.242
PGM2L1	1.39625
GNAO1	-0.405714285714286
RPL10	-0.2371
RPS6KA6	1.823
PFKL	-1.372
SH3D19	0.770125
AURKB	-2.85833333333333
ZC3H6	0.789
DISC1	-0.335833333333333
FLJ39660	-1.89183333333333
TMEM25	2.133375
OSBPL10	-0.4995
CLTCL1	-2.08916666666667
ALG6	-0.4145
CATSPER4	0.2505
LRTM1	-0.4855
RRAD	1.1225
TIPIN	-1.9455
CARD14	1.0855
RBM9	-0.234666666666667
RASSF4	0.2905
SLC25A18	-0.4615
C6orf58	-0.6085
IGHD	0.313
PLA2G6	-0.527
TPT1	0.492375
SEC63	0.4105
CCDC113	0.1704
TDRD10	0.225375
KIAA1666	-0.637875
TOR1AIP1	0.560166666666667
SYTL4	0.9115
SPRR2F	-1.421
CEBPD	3.2155
SNTG2	-1.63925
C20orf77	0.37025
TAS2R49	-0.834
C6orf173	-1.314
SVEP1	0.7424
PXN	-0.553285714285714
VIL2	0.980416666666667
C5orf21	1.03033333333333
DIXDC1	0.5625
GANAB	-0.757833333333333
PDSS1	-1.3095
NGFR	0.64525
ATP8B4	2.09225
BMP8A	0.901
CCDC132	0.10525
GNRH1	-1.04125
OR10T2	-0.6445
PDGFD	3.02116666666667
OR6W1P	0.4135
HARS	0.03075
KRT77	0.2605
AQP8	0.39575
ITGB1	-0.00139999999999998
ZNF254	0.0195
PAX1	0.188333333333333
PSMC4	-0.0942
ANKRD22	4.3355
PSMD8	-0.22
HTR1E	0.329833333333333
SOX10	-2.3272
OR5B2	0.0915
RABGEF1	-0.289214285714286
MAP1LC3B	-1.135
CYB5R4	0.59325
AGXT2L1	-1.10175
FLJ41603	2.77216666666667
TRAPPC2	1.19383333333333
FNTB	-0.00459999999999999
FLJ14107	-1.3355
AURKAIP1	0.77425
DSE	1.40625
NFKBIZ	0.0875
OSBPL3	-1.18083333333333
LOC130576	2.04975
SLC39A9	0.919666666666667
LOC137886	-0.113333333333333
RHCE	-2.2295
ATG7	0.007
FAM82A	0.568666666666667
FBN3	-0.2215
MCFD2	-1.0195
CASP14	0.2645
EPS15	0.977333333333333
SFRS2B	0.177916666666667
C19orf47	-0.524
PLAC9	0.9005
GPR23	-0.2825
BTNL3	0.0508333333333334
RGS8	0.546
GNS	0.0875
ENO2	-2.0985
CBX1	0.425
PEX26	-0.0625
LRP5	-0.722
ADAMTSL4	-2.90916666666667
ARR3	0.022
MAP1A	-0.437
CD2	3.3775
NAV2	-0.577625
TMEM69	-0.548
ATXN7	-1.5575
CHN2	-0.914
ZNF781	-0.827833333333333
HAS2	-3.25966666666667
KIAA0241	-0.5915
BIC	1.53425
MOBKL2A	0.00825
CYP2C9	0.472
CNOT7	-0.400857142857143
SFRS10	-0.40275
CST11	0.5015
FLJ37543	-0.0905
NKAP	-0.944
RUNX1T1	3.767
EAF1	0.7737
IL4I1	2.94
LRRC61	-0.0116666666666667
PSIP1	-0.882083333333333
SPRR4	0.6155
ZFP90	0.329166666666667
AP2B1	0.192153846153846
SLC30A7	0.941083333333333
C7orf28A	-0.221
S100B	-2.933
BMP2	-2.9335
ESR1	3.20291666666667
ZFPL1	-0.03675
ARHGAP12	0.842
LRRC19	0.058
ZNF767	-1.00083333333333
NACA	0.395
OLIG1	-2.4085
PRF1	0.72925
LST1	2.70883333333333
SPATA9	-0.325333333333333
CNFN	1.2665
CDK4	-0.9152
TCF15	-0.766166666666667
PARC	0.35775
PPM2C	1.14675
LOC283345	-0.228
FAM107B	0.72925
DMXL1	-0.146625
RBM3	-0.473
HTR5A	-1.92533333333333
SCFD1	-0.0403333333333334
EPHB3	2.501625
ROPN1L	0.312166666666667
RAMP3	1.46525
TSPYL5	3.47009090909091
GAP43	-2.326
PAPD4	-0.38325
PDE3A	-2.77375
TNFRSF10C	0.5615
JMJD5	-0.016
RASGEF1A	0.8907
C16orf65	-0.30175
HIPK3	0.503666666666667
XYLT2	0.3885
XPOT	-0.7775
GAL3ST1	-1.16275
DHCR7	0.77025
AMIGO3	0.0681666666666667
FGFR4	-2.0235
CRAT	1.176375
PPP1R14D	-0.024
TRIM14	0.5821
TMPRSS11D	0.373
SLC7A11	-1.9645
OR10H2	0.23925
PPM1E	-2.2737
DOCK4	-0.6865
FAM127A	-0.282125
ENOPH1	0.418
SLC5A3	0.0442
ZNF530	1.5501
NTS	-6.05325
FRMD4A	0.04825
BCL11B	-3.64633333333333
PRM1	-0.1005
UQCC	0.131
S100A16	1.32516666666667
PLS3	-1.22125
WWOX	0.178
CCDC23	0.40275
GTSE1	-2.232
GP2	3.6
FLJ32549	-0.26525
CHIT1	1.30375
KLF9	0.26775
RPS24	0.2513
MIA	-0.785
FIGN	-1.92625
PYROXD1	-0.050125
PCSK2	-0.946
MRPL9	0.06575
RPL24	0.00575000000000001
C12orf32	-1.19675
HIST1H2BE	-0.234
RGS18	2.61275
LFNG	1.042875
RAB4B	0.0475
FBXO25	0.075
TSPAN31	0.8565
ARL8A	1.31121428571429
C10orf83	-0.2587
OR51B6	0.145
CNKSR2	0.4125
C1orf156	0.9745
IBSP	1.866
GFRA2	0.119
ALKBH7	0.8298
NEK10	2.829
VN1R3	0.0266666666666667
LOC91948	0.6455
CPZ	-0.18475
IHPK3	-0.2715
COL8A1	1.185
RBPJL	-0.238
OR10A4	0.28
CASP8AP2	0.27075
MMP12	1.01516666666667
OR8B12	0.1955
CDCA5	-1.9945
LIX1L	-1.583
PEX11B	1.519375
GABRA1	-0.1808
HABP2	1.3195
REEP1	0.5595
FBXO15	2.08725
CD68	0.39175
WFDC9	0.156
GHDC	0.1785
SMARCA1	-1.523
SPAST	0.824
PLXND1	-0.208083333333333
MLCK	-2.068
INTS5	-0.201
BSG	-0.699214285714286
PARP8	-0.00366666666666666
TEAD4	-1.30916666666667
ZNF498	0.501875
TMEM89	-0.780166666666667
DTX4	-0.52325
TNRC6B	0.5655625
ARMC2	0.128125
FGFBP1	-4.041
TIMM8A	-1.16
AJAP1	-1.9085
ZNF608	0.58
SLC25A42	-0.344
SYP	-0.371166666666667
MMP11	3.47233333333333
USP40	0.5219
C3orf62	-0.249333333333333
MYO1E	-0.4637
LRFN4	0.46275
XCL1	0.966333333333333
GPR155	0.10125
VPS29	0.23525
CARHSP1	0.2185
ARHGAP20	0.9785
GREM2	1.511
CCDC102B	2.2
ZNF577	-0.785666666666667
HDDC2	-0.2115
SHC2	1.1282
NCOA5	1.06416666666667
INPPL1	0.306
CHGB	-3.3483
IHH	0.0785
DDEF2	-0.353333333333333
DIAPH3	-2.65123809523809
BUB3	0.592583333333333
GGH	-3.00033333333333
VPS35	-0.2681
CNN2	0.729666666666667
ASNA1	-0.2295
WDTC1	0.284
AMAC1	2.805
HAS3	-1.05833333333333
SLC1A6	-1.60866666666667
ZNF563	0.4025
C1S	3.53825
TCF7L1	0.80625
OR10Z1	0.2865
ME2	-0.4978
C6orf151	-0.64025
KPNA4	-0.5843
GLO1	-0.024875
WDR61	-1.07233333333333
CD302	-0.4515
SIRT7	-0.2005
C11orf59	1.2895
PKIG	0.36225
PPIL3	-0.51125
CCDC74B	1.6845
ZNF528	0.4775
EFNA5	-0.4925
FCGRT	0.45775
NOL4	0.226
CCS	0.6785
LOC374491	0.47525
MFSD7	3.718
ZNF555	0.7245
LIMS3	-0.59875
TSSC4	0.711333333333333
COL11A2	-1.637
C1orf119	1.3015
BPNT1	0.505125
CHRNA6	1.3725
C1orf173	2.8424
PLD2	-0.24775
ORC1L	-3.27175
SASH1	1.494
CDC14B	-1.223375
RLBP1L1	-0.14075
LDLRAP1	0.1053
NAT8B	0.463166666666667
HHEX	-1.7055
LGALS7	2.0505
PLCH1	-2.265375
OR1M1	0.9695
PRAMEF16	0.073
HECTD1	-0.1125
C14orf39	-0.113
TLN2	0.3138
HDAC4	-1.1055
SYCP2L	-3.25475
GLRA1	0.1965
RPS6	-0.031875
hCG_1757335	-0.499
KLHL1	-0.7045
CTNNBIP1	0.801166666666667
SCAND2	-0.5785
HMGN2	-0.2711
YAF2	0.6275
BRPF1	-0.28225
LIAS	-0.66675
CTA-246H3.1	-2.0595
SAG	2.30625
C20orf10	1.17525
HNRNPA2B1	-0.625333333333333
GADD45A	-1.103
MSH4	-0.0215
TMEM70	-0.1925
HIST1H2AM	0.3595
C19orf26	0.475333333333333
C1orf50	0.7855
GNG3	0.0835
FTO	1.14825
CALCB	-1.2215
PPP3R1	-0.181125
C15orf42	-2.4335
CCNJ	0.017
GNAZ	0.650466666666667
PSD	0.112
FAM57A	-1.72275
STIM2	0.465666666666667
DHX8	0.0105
MOGAT3	-0.475
UBE3B	0.647333333333333
PLAT	3.38766666666667
C6orf206	1.76
COPE	-0.5635
EIF3A	1.152125
C1QL2	-0.52325
IQCE	0.50475
KIAA0182	-0.34875
SLC22A7	-0.4335
PPFIA2	0.0825
ADAMTS15	0.925
ODZ1	-1.2585
THBS4	3.598
ARHGAP1	0.61375
B4GALNT3	-0.111333333333333
FCHO1	-0.0495
LOC440456	-0.12325
HOXD10	0.615
CXCR3	1.94016666666667
CHI3L2	0.871
SRPX2	2.11625
ZNF132	1.22716666666667
UBAC2	-1.14833333333333
RPL32P3	0.2015
CBWD6	0.1955
ST6GALNAC4	-0.1735
KIAA0391	0.469833333333333
LOC388969	0.1345
KRTAP5-8	0.834333333333333
ZNF786	0.728
LYVE1	1.22433333333333
GPR144	-0.0735
APOH	-5.1575
TSC22D2	-0.114
PLCD1	-0.6185
FLG2	1.679
M-RIP	-0.5204
NDUFV1	-1.3315
POLDIP2	-0.466666666666667
RAB3GAP2	0.630333333333333
RPSAP15	-1.87225
CLEC7A	0.65725
HSPA14	-0.17975
TAAR5	0.46175
FAM132A	-0.258
C2orf43	-1.059
OR10V1	0.432
SELPLG	-0.73375
C1QTNF6	-0.533333333333333
OPCML	0.4569
DTYMK	-0.5865
ALDH16A1	0.087125
F13B	-1.5175
MGC16169	0.972
KIRREL2	-2.15966666666667
C14orf32	-0.256166666666667
SLAIN2	0.8786
HSD3B2	0.168
AMMECR1L	0.5513
LRRC37B	-0.8125
HMG20A	-0.899166666666667
C22orf27	0.8409
FBXL22	0.602
AP1B1	-0.665166666666667
TNKS1BP1	1.04975
CD74	2.70675
HSPA12B	2.24116666666667
PLSCR1	1.271
SLC35E1	-0.765166666666667
FEZ1	-2.11275
APOD	2.11675
C16orf44	0.2485
C1orf166	-0.377
KCTD11	-0.10725
NELF	-1.16075
SRP54	-0.1605
MGC35361	0.25375
GPR35	-0.957
NRGN	-1.360875
SIGLEC12	0.7005
SCN1B	-0.45925
IFNW1	0.975
STAR	-4.56825
HLA-DQA2	2.61233333333333
RNASEH2B	-1.3595
TAAR2	0.2055
VAMP5	0.523166666666667
TUBA1C	-1.01178571428571
PIK3R2	-0.6035
ARD1A	0.0536666666666667
EBF2	0.694
CAMSAP1L1	0.57125
CYP3A43	0.494
AKR1B1	-2.67775
KIAA1729	1.54475
KAL1	1.1209
CYBB	-0.079125
UXS1	0.274
LOC338579	0.17225
C11orf45	0.08175
SHB	0.051875
IKZF4	0.00487499999999999
NDUFA1	-0.253125
HSPE1	0.01175
C1orf215	0.18275
GPR113	-0.318666666666667
ZNF573	0.43375
TBX18	0.4985
GGTA1	4.7475
PCDHGA8	0.3365
RPS6KL1	-0.206875
DPP9	-0.339
SLC43A2	0.60375
COPS3	-1.08325
PMPCB	-0.476333333333333
HYLS1	-0.0485
LSM8	-0.356333333333333
PDE6B	1.920125
C10orf118	1.7171
OR1C1	0.0526666666666667
ZNF415	2.078
OR2F1	0.2595
ZDHHC13	1.041125
FZD8	-0.3495
TCEA1	-0.3193
SUSD4	2.328875
C22orf24	0.276
TNFRSF14	0.45475
TRIM28	0.1845
FGF5	-2.6505
CSPG5	-1.151
RNF133	0.30375
FKBP15	0.3465
BZW2	-0.49925
NSMCE1	0.65225
PTPRN	-1.1775
TST	-0.1655
POP1	-0.917
RNF24	0.344666666666667
SFRS4	-0.686625
REPS1	-0.3985
CD70	-2.3555
PDXDC1	0.00600000000000003
SRC	0.844
NTNG1	-2.07216666666667
SETD1B	0.037
TINP1	0.1001
ZNF606	3.27166666666667
SSR1	-0.472625
RGNEF	0.198833333333333
NFS1	-0.248
CENTB5	-1.13975
CRMP1	-1.97566666666667
ADAM18	-0.283
CCDC87	3.12933333333333
LRRC8B	0.1455
CSNK1G1	-0.12525
MAFB	3.01083333333333
C12orf45	-0.03825
C1orf54	2.42625
DPEP1	-0.302666666666667
FLJ13137	2.0025
C14orf118	0.127166666666667
ANKRD19	0.0851666666666667
ABCA9	2.8085
TMEM87A	0.5531
BBS5	0.9498
CYP17A1	-0.1915
SCG3	-3.6975
ESCO2	-2.1735
GFER	1.36216666666667
NRIP2	-0.104
DDX59	0.831333333333333
RIC8B	0.0484
TNNI1	0.173
KTELC1	0.214416666666667
GPR85	-0.0913333333333333
SP3	0.661
GOSR2	0.610166666666667
DDX1	-0.40325
DSCR9	0.096
KIAA1984	-1.97475
FLRT3	0.847
RNPS1	0.307071428571429
ZNF772	2.567
SLC25A10	-0.325166666666667
ADAMTS3	-1.77388888888889
TBC1D7	-1.6325
PCYOX1L	-0.32675
LOC339745	1.982125
VPS54	-0.61275
PCDHB12	0.660875
C4orf6	0.6835
CCL5	2.59275
PEX5	-0.556375
LENG1	1.354
LOC51336	-1.786
FLJ25371	-0.2695
WDR45L	0.0168333333333333
SPAG8	0.904833333333333
GUCA1C	-0.555
LOX	-0.482333333333333
FIZ1	0.5705
BAG5	0.2175
BUD13	-0.532333333333333
MGC2752	-0.35
IQSEC3	0.492571428571429
TGFBR3	-0.57725
CASP9	0.112
PPA2	-0.003125
MED24	0.106
MAP3K7	0.1085
SRPR	-0.60875
C17orf81	-1.1205
RIPPLY1	-0.123
EID2	0.4665
AKR1C1	-2.19816666666667
IMMP2L	0.604625
SPSB4	0.11
BAG4	0.152875
ZNF32	1.9085
KLHL34	1.397
BRD2	-0.40075
IL32	0.0915
FAM53B	0.607666666666667
SLC7A1	-1.145875
KAAG1	1.025
CCDC54	0.121
PRKCQ	-2.5395
TIRAP	-0.0785
SPSB1	1.43233333333333
USP36	0.165
FLJ32569	0.6005
LYZ	-2.134875
TMEM186	0.514666666666667
TPM2	0.952333333333333
C9orf100	-0.883666666666667
PPP1R11	-0.1628
OLFML3	0.8036
ELAVL1	0.0809166666666667
DNAJC17	0.584
ABCA2	-1.393
BNIP3L	-0.778625
ATP10D	1.8865
GALNT8	-0.265833333333333
PRKCH	0.79475
USP12	-0.5475
STXBP1	-2.1914
LSM2	-0.633166666666667
ANKRD30A	4.75
LAP3	0.92475
C9orf40	-1.67433333333333
KATNAL2	0.79
RG9MTD2	0.21725
PNPLA7	0.01725
IDH1	-0.575
C1orf57	0.293
XRCC5	0.2256
TBRG4	-0.662125
DCDC5	2.0475
POU5F1	-3.996
RAB1A	1.02942857142857
KRTAP15-1	0.6295
INHA	-1.736
WDR90	-0.22675
MLL2	0.277333333333333
FAM104B	-0.01225
SF3B14	-0.265
STX1B	-1.414
SNX12	0.60975
KMO	0.868833333333333
FAM100B	0.02675
CDRT15	0.143
RAB9A	-0.0175
RUFY3	0.515375
UBE2U	-0.0866666666666667
NFKB1	0.875
FBXO38	0.489625
VRK3	0.08775
TUBB8	-0.652
IFNA6	0.636
AYTL1	1.523
RBP3	0.219666666666667
MUC13	-2.1515
C8orf30A	-0.09
MFAP1	-0.0605
NHLH1	0.202
CXorf34	-0.71425
SP8	-5.4655
RNF151	0.323666666666667
TDRD7	1.604
KCND2	3.972
FKBP9L	0.487166666666667
C17orf44	1.2735
TIMM17B	-0.9255
WIPF1	0.1864
SNX15	-0.6233
IGF2R	0.0597
SBSN	-1.2755
RBM15B	-0.08625
AGBL5	-0.63075
APEX2	0.30625
C17orf39	-1.331
UBE3A	-0.0335
SPANXC	-2.634
TGFB1I1	-0.229
RBM13	-1.015
TOP2B	-0.409666666666667
NPVF	0.254
RIMS4	2.781375
RAD54L2	-0.954166666666667
RSPO3	3.72783333333333
C2orf47	-0.0495
TSPAN4	-0.2795
DNAL1	0.6125
DKFZp761E198	-0.667625
NLE1	-0.7655
TPST1	0.0645
SREBF1	0.186375
CLEC12B	-1.1815
FUK	-0.281
IL21	0.234
LTK	-2.12275
DKKL1	0.533
EPAS1	-0.467375
UBTF	0.1455
HIST2H2AB	-0.111666666666667
TMPRSS12	0.2025
KIAA0427	0.324
CYP8B1	-0.937333333333333
FPRL2	4.1835
LOC402573	-1.7605
HSDL2	0.670666666666667
SEMA6B	-1.001
AKR1A1	0.538785714285714
CLTB	0.74475
NXT2	0.388333333333333
HSPB7	-0.6475
MLLT11	-1.69733333333333
OLFM3	-0.0278
SEC61B	1.10833333333333
GPR139	0.1145
RRP15	-0.234
OR3A2	-0.3085
RSL1D1	0.2434375
P2RX7	-1.13716666666667
PSME2	1.52625
ADNP2	0.39325
RBM25	-0.0974166666666667
IFITM1	2.5915
POLR2E	-0.979
ZNF643	-0.8975
ZBTB25	-0.416833333333333
SPTBN4	0.8405
FBXO28	1.17575
CLEC10A	1.3175
EPHA8	0.739625
BEST4	0.1355
GAS6	0.976333333333333
TSHR	-0.5455
TMTC1	1.44081818181818
GSTM2	-1.05583333333333
ETV1	-0.914375
ADAM11	-1.336
ERGIC2	0.0316666666666667
ATP6V0E2	-0.326166666666667
HGFAC	-2.04833333333333
CTTNBP2NL	0.563
FLJ20628	-0.57675
MTCH2	0.1745
BACH2	-0.152166666666667
AUTS2	1.86316666666667
FSD1L	0.5145
RPRM	-2.28816666666667
PPP2R3A	2.11416666666667
BAT2	-1.275
LPHN2	-0.150666666666667
MGC71993	-0.638833333333333
PPARGC1B	-2.011
CENPT	-1.687
RNF123	-0.855833333333333
COL27A1	-0.2097
ZP2	0.3475
C2orf21	-1.267
CCDC78	-0.77525
MCM8	-1.54016666666667
PHLDB2	-0.612875
PLAUR	-0.2415
HDPY-30	0.3865
BMP5	-2.789
MUM1	0.335375
FAM62C	-2.9605
MID2	1.94183333333333
SYT16	-0.3
ISG20L1	-1.7792
C2orf40	3.909
SRRM2	-0.0747857142857143
FCRL1	1.18952466924124e-17
C1orf90	0.5245
MEP1B	0.0735
PCSK7	-0.1172
PBX2	-0.7875
CENTB1	-0.840333333333333
GLT6D1	-0.0845
HGS	-0.14
WDR51B	-0.4095
KCNJ8	1.381
NOL10	0.253125
EDEM3	0.9045
TCOF1	-0.821666666666667
SLC16A1	-3.60966666666667
SF3B3	-1.65825
NUDT21	-1.2485
ZNF235	0.2545
KIAA0644	2.8
ERC1	0.23225
NKIRAS2	-0.778666666666667
TRMT5	-0.4585
PPP1R7	-0.1325
C14orf177	0.712
HTRA4	1.77475
FAM139A	0.102333333333333
C16orf30	5.0045
C10orf32	0.301875
VCX2	-3.55825
MGC27016	0.0681666666666667
LARP5	0.364
THNSL2	2.146
TRADD	-0.00600000000000001
C1QTNF1	-0.153625
C1orf43	-0.0529
AS3MT	-2.5155
SCARF1	0.9025
PHF23	-0.53
B3GNT2	0.961333333333333
FNBP1	-1.14975
ZNF780A	0.234
MAGEB2	-2.84525
FANCG	-0.89825
EYA2	0.315416666666667
ZNF471	0.27
C14orf153	-0.475166666666667
BCL2L14	1.03233333333333
EFS	0.345166666666667
CKAP4	-0.386333333333333
ZNF224	0.662
ZNF652	-0.137
TMEM4	-0.24525
SCN3B	0.691375
OAT	-0.1585
DRD1	0.21675
IQGAP2	-0.3915
CDYL	-0.5205
PFN3	1.13925
ANKS1A	-0.21675
COBLL1	1.928
C2orf55	2.18516666666667
PRCP	0.21
TMEM130	2.4785
