Hybridization REF	TCGA-BH-A0B5-11A-23R-A12P-07
AACS	2.73975
SLMAP	-0.4195
SAMD4A	-0.3815
ABRA	0.5235
SMARCD3	0.93225
PKNOX2	-1.11283333333333
A4GNT	0.8
C9orf39	0.159833333333333
RALYL	0.67025
MGC33556	-2.5855
C10orf25	-0.354
BBOX1	0.496
NHEDC1	0.31125
XDH	-2.30825
GCSH	-0.503
EDN1	2.44716666666667
MTERF	-0.7145
CLK4	1.533375
ZNF799	-0.3075
KCNG1	-2.15275
CXCR4	-1.6255
PTPRR	-2.48375
IRAK1	-0.816375
LOC401397	-0.8815
TMSB10	-0.411142857142857
CXCL3	-1.1808
TMC4	-2.36675
OR7A10	0.8485
STYK1	-2.313
CHRNA10	-0.41675
CCNI	0.6045
EP300	0.455928571428571
LOC165186	0.464
HIC2	-1.97775
SDR-O	-0.0175
OR2W1	0.5885
KCNA6	1.164
TRIM74	0.23425
REEP6	-0.2295
ATP5G2	0.069
ERG	2.10825
TMEM42	1.0875
PARN	-0.516833333333333
SOD2	0.940625
DIRAS1	-0.540166666666667
PNPT1	-1.33075
JOSD3	-0.544
hCG_40738	-2.8295
PDE1C	-2.933
SEMA4D	-2.1165
AGPAT1	-0.0455
NOSTRIN	2.13925
MAP3K3	0.920333333333333
MAX	0.397142857142857
CAPS	-0.458
SERPINA12	-0.0620000000000001
OSBPL8	0.02475
RICS	0.5095
NR4A2	0.697833333333333
PPCS	0.801833333333333
LONP1	-0.69775
SCYL3	0.719
HERC2P2	-0.472333333333333
FIBCD1	0.733
C15orf41	-0.61725
DMC1	-1.33233333333333
C20orf27	1.08075
RPS6KA5	-0.4441
FAHD1	-0.395
SLC12A4	1.2235
BRCA1	-2.86708333333333
GBL	0.74475
SLK	0.3825
NUDT9P1	0.412
NOXO1	-1.6965
USP52	-0.568
BAZ1B	0.48625
SLCO2B1	2.5235
BBS12	1.23633333333333
LRGUK	-1.56716666666667
TERF2IP	0.887
COL1A1	1.7555
KIAA0090	-0.08475
GRK5	1.79733333333333
AP1S2	-0.5184
TMEM52	1.22683333333333
CA11	-0.462
OR4A15	1.23183333333333
ACBD3	0.7519
SPAG11B	0.30875
PRDM2	1.1557
FOXP3	0.42125
SMYD3	-1.3246
LOC389199	1.1665
LGI2	0.582833333333333
NAPE-PLD	-1.0986
ANKRD6	1.1055
WDR45	1.5345
SHROOM1	-0.30825
PSCD3	0.8225
PYY	0.6875
KCNC1	-2.6375
ARHGEF9	0.4192
OR8J1	0.73775
GPR55	0.365166666666667
NS3BP	-1.6515
C10orf22	-0.249333333333333
NAT8L	2.981
DUSP4	1.00016666666667
FOXM1	-3.41133333333333
GRAMD2	-0.3537
ZBTB48	0.3155
BUD31	-0.4665
PABPC5	1.7325
CCDC41	-1.36075
FBXO11	0.757166666666667
C6orf148	-0.7055
RFXAP	-0.62725
C6orf15	0.144333333333333
CDK8	-0.314
C6orf70	0.296625
TESSP2	-0.436
ALG2	-0.311
PPP1R3D	0.16525
TPM3	-1.33338888888889
SYT13	-4.5075
EPB42	2.97733333333333
CETN3	-0.6485
PRY	0.5645
NTHL1	-0.434166666666667
POLR2B	-0.3415
RPS28	1.022
P2RX3	0.72275
LYZL4	0.180333333333333
WBP4	0.9698
PMM1	2.8825
C11orf79	0.28925
CBLL1	-0.59125
IL1F10	2.62383333333333
VAX2	-0.452
SETDB1	-0.0808333333333333
LRAP	-3.46266666666667
GCLM	-1.1086
CPEB3	0.78475
PPM1A	0.4245
INTS1	-0.2645
CAMTA1	0.0294166666666667
SAMSN1	-3.22125
LOC158830	-2.73666666666667
GMPPA	-0.909375
AIPL1	0.9585
IL24	-0.547166666666667
BDKRB1	-2.31283333333333
MLF1	-0.3962
TAF12	-0.21775
ID1	-0.139375
THADA	-0.28675
PIK3CB	0.212
OR4N5	-0.097
TBC1D17	0.0543333333333333
COX8A	0.0215
CDCA4	-2.07375
C2orf44	-0.7455
ZNF534	-0.694
IMMP1L	-0.36275
NIPSNAP3B	3.22375
FTMT	0.3075
PWP2	-0.812333333333333
MMP15	-0.0924
DNAH11	-1.20975
MTMR14	-0.10675
DNAL4	0.503
IPP	-0.5205
TMEM59	1.63675
C1orf157	0.423
RGS4	-2.40466666666667
DDX18	-0.520333333333333
SNX6	0.6115
ZNHIT2	-0.312833333333333
NCDN	-0.928833333333333
FLJ33534	-0.513
RAG1	-1.0635
OR4D10	0.689
PTPN5	1.055
POMT1	-0.00937500000000001
LRRC8A	-0.2062
CYP1A1	1.918
CAPN1	-1.41033333333333
DDHD2	1.1635
GRIK2	-0.46475
GNRHR	0.1875
PPBP	3.8315
HTR3A	-0.8835
SLITRK4	3.2795
ANKRD49	-0.07175
BTF3	0.4963
SARS	0.2175
C13orf18	-1.1455
CACNB1	-0.119153846153846
QKI	1.73640909090909
SETMAR	0.563
MAN2B1	0.327166666666667
EML3	-0.0585
ACADL	6.02933333333333
OFD1	-1.213875
DEFB114	-1.6445
CGA	-3.5225
PEX16	1.07
LRRC10	-0.8115
GNG12	0.299
C1orf152	-0.3225
CHRM1	0.398
CD53	-1.1285
DBH	-1.21925
TFAP2B	-2.824125
HIST1H2BJ	-1.14933333333333
FAM46D	0.8745
TMEM11	0.7135
C3orf32	-2.415
PCCB	0.731125
IPO13	0.091375
C6orf105	-4.28575
COMMD5	0.4515
SUV420H1	-0.1491
LTBR	0.681
ARHGAP15	-1.65975
HDHD2	-0.00025
TDRKH	-0.648666666666667
LOC401052	4.011
PSG4	-0.68675
GNB4	-1.6029
SPATA4	0.5005
SLC9A3	-0.96
OSBP	0.729666666666667
NBPF3	-0.543166666666667
DOCK11	1.421
SLC39A5	-1.03216666666667
PRR5	1.7435
C10orf63	-0.190875
SMTNL2	0.34
ADRA1A	1.8145
ASAH1	2.7122
DOM3Z	-0.4259
GIPR	1.14833333333333
AHI1	-0.764666666666666
NADSYN1	-0.629333333333333
RGS14	-0.8797
IL18BP	1.0775
RTN4RL1	1.12541666666667
ARMC6	-0.76975
PSMD5	-0.00433333333333334
HK3	0.7763
OR4S1	3.29275
RSU1	2.301
MAD2L1	-4.64366666666667
EIF4A3	-1.73625
DLEC1	0.491
E4F1	0.0306666666666667
CHMP2B	-0.0416
CAMSAP1	-0.177
RPS21	-0.966833333333333
ARID5A	-0.081
UBE2N	-0.6791
IGSF8	0.242333333333333
MAGEB6	-2.0675
ACAD11	0.6271
MGC4172	0.70275
LMO4	0.82025
KLKB1	0.29375
HP	1.487
HDAC3	0.1755
SCHIP1	0.973
CLCA1	-0.174
OLFML2A	1.981625
C1orf112	-2.77775
KIF19	3.22425
HAPLN4	0.1692
CXCR7	2.76816666666667
GOT2	-1.5842
RAB38	-2.687625
DCX	-1.2845
PPM1H	-1.67333333333333
NFYC	1.11416666666667
KIN	0.26825
ZNF228	0.106
PLSCR4	4.88033333333333
HIG2	0.956
FAM79B	4.499
C21orf86	-0.5144
KCNK10	-0.25425
ZNF738	-1.512
FSTL5	-2.39866666666667
OR6A2	-0.398
OTOA	1.30266666666667
EXOC1	0.52975
AHRR	-3.55375
PDAP1	-1.27891666666667
C19orf6	-0.309
ZAN	0.686
LY6G6E	0.2585
EIF4E2	-0.77075
C20orf198	0.0065
ZNF324	0.11825
CYP3A5	3.22416666666667
ENTPD7	-2.17616666666667
MBOAT5	0.5515
GJB5	-1.67325
TTC13	-0.914
S100Z	-1.878
KIAA0664	0.685333333333333
PDGFRB	2.71
IL17D	0.924
OR56B4	-0.275
RDX	-0.276333333333333
SLC34A3	1.182
IL28B	-0.29
JUND	1.7665
CHRNB1	0.13525
CAMK2B	-1.47075
FETUB	-1.5095
CXorf23	1.035375
MRTO4	-0.953875
TTC3	0.2869
NDUFB8	0.452
EDG2	0.3805
SEMA3G	4.091
IL23A	-2.7725
GRHL1	-0.5323
LOC441054	-3.8375
WDR65	0.634857142857143
PSTK	0.10325
STOML3	0.0593333333333333
R3HDM2	0.4064
C5	-0.7825
SLC2A10	-0.445
C3orf22	0.671
PAQR3	-1.49884615384615
ANKRD26	-1.11841666666667
HCRTR1	0.3145
LOC399947	-0.606
PSD2	-0.59775
TIGD2	-0.156166666666667
SCRN1	-1.57
COQ10A	-0.30075
DDI2	0.2815
METTL7B	-0.23
UCN2	1.67825
FAM92A3	0.00850000000000003
WDR16	0.5065
ZNF511	0.298666666666667
ZMYM5	-0.167875
POLR3G	-2.784
ZNF586	-0.359
C1orf49	0.521
TANK	0.651666666666667
RCAN1	-0.2545
PELI3	1.093
LIMD2	-1.20091666666667
TMEM189	-0.7555
NTN4	-0.004125
LOC151300	-1.013
CLEC2A	-2.113
GPR135	-0.1635
DPYSL4	-2.8661
JAK2	1.37416666666667
TSHZ1	0.8185
TM9SF4	-0.52
ZNF264	0.184833333333333
SIRPG	0.855
BICD1	-2.10875
HERC6	0.361
METTL5	0.1225
CASP1	1.83725
PRRT1	-0.271166666666667
PLA2G4C	1.37316666666667
ICA1L	0.589642857142857
TPTE2	0.313333333333333
OTUD7A	1.767
AQP11	-1.22725
APOA2	-3.391
KALRN	0.8814
SECTM1	0.0410833333333334
IFNAR1	0.53125
TALDO1	1.009
RAB11FIP4	-2.49241666666667
EIF5A	-1.5955
FAM49A	4.464
NEGR1	1.92566666666667
YTHDC2	-1.2715
EHD2	2.06075
NCF1	1.2806
SCRT2	2.1065
HOXA5	2.26366666666667
NUP133	-0.45175
FGF12	1.1010625
SLMO2	-0.54875
SNTA1	2.40425
CACNG2	1.731
GCM1	0.37
ELF1	-0.0901666666666667
TLR5	2.3185
TCFL5	-0.585083333333333
RBMY2FP	-2.384
LOC100125556	-0.6435
FAM129B	-0.41325
MAP3K7IP1	0.046375
NCK2	0.0395
OXA1L	0.68825
FMO9P	0.211
ZSCAN12	-0.15825
PSMD12	-0.560583333333333
HSCB	-0.2035
CLDN10	-1.39225
MGC13053	-0.09375
HPCAL4	-1.0585
ASZ1	-2.5585
MEX3D	0.0810833333333333
NFAT5	-0.3757
CSPG4LYP1	0.148833333333333
FBXO3	0.9853
DVL1	-0.446
CMKLR1	2.16666666666667
TYMS	-6.93225
PEF1	1.19475
ZNF750	-2.8858
MCM5	-0.938
MEGF11	-0.80775
KCNK7	0.793
PTP4A3	0.3765
C1QTNF2	0.839833333333333
OR6S1	0.866
FAM122B	-1.9925
ZNF551	-1.669875
HBQ1	-0.183
GEMIN6	-1.04325
ARSK	0.52575
RBP7	4.96616666666667
CPNE9	0.30875
DSC1	-0.37
LOC730112	2.15825
MAP2K4	0.2315
HS3ST5	-2.087
EPB41L3	1.482
TEKT2	-0.78025
CDKN2B	2.69783333333333
ZNF480	-1.51975
MAP3K6	1.2012
MAP6	1.63483333333333
HN1	-2.8078
OR2L13	0.8836
SLC16A11	1.05425
FAM96A	-1.0055
APOL1	0.37025
C5orf32	1.11975
RTP1	0.1
RNF175	1.909375
ZBTB41	-0.000499999999999987
AHCTF1	0.0138
SAE2	0.7802
ITGA2	-3.96383333333333
MME	3.85266666666667
CCDC14	-2.26925
MAST4	2.08071428571429
KRT33B	-0.37
KCTD2	1.12066666666667
WDR26	-0.200166666666667
MFI2	-0.684125
NR4A3	-0.339125
ARSA	0.3365
UNKL	0.570833333333333
SULT6B1	-0.156
CCNA2	-3.71183333333333
SOX15	0.042
PPAPDC1B	-1.26416666666667
C19orf44	0.672
MCAT	1.0075
ARID1B	0.2455
OR52N1	2.397
C12orf48	-3.9215
MAGI1	-0.0765
NIPA2	-0.82725
GBX2	-1.1675
RSHL3	0.03725
RAVER1	0.758166666666667
C15orf17	1.54225
SLC30A2	0.3815
ZNF518	-0.13175
PCYT1B	-2.856
C10orf114	-1.13225
EIF3H	1.11433333333333
SLC25A39	-1.30466666666667
KIF1B	0.248625
AMOTL2	1.035
C6orf120	0.9975
PSRC1	-2.48325
PLA2G10	-1.479
KIF5C	-0.284625
MRPL37	-0.129
C17orf62	-0.00733333333333333
C9orf135	-2.26016666666667
DUSP10	-0.6035
CLCNKB	0.455
PSMA5	-1.112875
C8orf53	0.11875
AMPD3	-1.58283333333333
PIAS1	-0.2595
ADCYAP1R1	0.919
GYLTL1B	-2.11975
CDH20	1.3505
FBXO7	0.146
TMEM134	0.299
FLJ14213	0.445833333333333
ZNF3	-0.76375
LRRFIP1	0.48975
CNOT2	0.0789166666666666
ABI3	2.1965
ALDH5A1	-0.428666666666667
HNT	2.0821
SERPINA4	-2.14975
TK2	2.00616666666667
STMN1	-3.2
GUCA2A	0.3905
GALNT10	-0.516571428571429
DPP6	-0.06865
C9orf93	-1.104
PRELID2	-0.49175
STK39	1.5105
SFTPA1	-1.37966666666667
CKS2	-4.57477777777778
RHO	0.582125
C20orf135	0.28725
XKR3	-1.852
CR1	0.47825
RPS6KA2	2.12614285714286
C20orf112	0.41375
MRPL22	-0.01875
C4orf23	0.5315
GADD45B	3.17325
KLHDC1	2.58783333333333
C2orf48	-2.288
ZNF287	0.451
DAAM2	1.106
DPPA2	-2.89583333333333
TCTN3	-0.3515
DNAJB11	-0.35125
FPR1	2.8665
DEFB4	-0.391
PTCD2	-0.166
SMOC2	5.10233333333333
CABP7	3.6115
SERPINB11	0.55775
MAGEF1	-1.78025
NDE1	-1.23566666666667
ITGA10	0.595
FSHB	-0.692
ANXA2	0.943625
HORMAD2	0.3565
HLCS	-0.04625
MCF2L	1.68375
FH	0.82925
TBC1D24	1.01875
KIAA1505	1.77075
LGALS2	-2.3255
CNBD1	0.0365
SYNPO2L	-0.70875
PTPN23	-0.322357142857143
C1orf183	1.0345
MAGEA8	-2.99725
DGCR8	-1.797125
GSR	-1.40925
PAQR7	-0.1175
ZNF676	-1.16075
CACNA1C	-0.4732
SP7	0.0595
PDCD6	-1.2795
NRN1L	0.137
BRI3BP	-1.54825
KIAA1183	1.41625
ASB4	0.3345
CCL23	3.1048
OBSL1	-0.301375
SLC12A7	-0.396833333333333
KIAA0240	1.3915
CD1B	-3.34083333333333
FCGR2A	1.196125
MDC1	-1.86975
HTR1A	0.473666666666667
OCEL1	0.9475
ATP11B	-0.0766875
FBXO34	-0.646
PCDH12	3.92983333333333
RPE	-0.3315
C17orf74	1.108
CSDC2	0.704333333333333
PET112L	1.16475
TMBIM1	2.964125
P2RXL1	-0.5455
TCHP	-0.98875
TRMT1	-0.781
F2RL2	-3.25283333333333
LRRC32	3.42983333333333
IMPG2	0.6305
BGLAP	0.31875
LOC493869	-2.03658333333333
MRAS	4.2145
SLC35F5	0.30075
CBWD1	-0.7405
AXL	-0.58525
ATP2C2	-2.95625
TELO2	-0.33775
PNPLA3	-1.4355
PCDHB14	0.3045
CD276	-0.28675
KRT80	-3.097875
DUSP28	-0.5685
CSNK1E	0.0560833333333334
SRP14	0.544
KCNQ4	-0.2805
KRT72	-0.0873333333333333
CCDC117	-0.08125
C6orf89	0.222833333333333
TUBB2B	-2.914
RTN4IP1	-1.68625
CR1L	-3.75516666666667
CEND1	0.77625
C12orf41	-0.265
RNF31	-0.07625
UBN1	-0.193
C17orf32	0.00275000000000001
SLC5A7	0.12925
GPR92	-0.8445
ESAM	3.5155
CTNNA1	0.648
HRBL	-0.3863
CBX4	-1.71475
TMEM182	-0.833
SH3TC2	-0.930333333333333
IL10	1.91683333333333
PXMP4	-0.0005
RNF167	-0.2281
PAK7	0.204333333333333
ETV3	-0.547
ATPIF1	-1.40983333333333
LOC554207	-1.31283333333333
OR8H1	-0.77625
WDFY3	0.62375
DPM1	-0.76575
GPSM1	-0.3145
WDR92	-0.1066
LRP1	1.94416666666667
ANKH	-0.998875
THUMPD3	-0.9345
POLR1B	-1.4635
OLFM4	5.23083333333333
RAD9B	-0.072
TSPY2	-3.366
PAX6	-0.795
SCG2	-4.216
SLC17A6	0.53225
FMO3	4.6975
PADI4	-0.27575
TUBB4	0.0146
NLK	-1.227
POU4F3	-1.516
SDF4	-0.284
ITGBL1	1.01016666666667
NETO1	-1.864125
TAP2	-0.29975
ABBA-1	0.171333333333333
GNAI1	3.5475
VPS4B	0.68725
NOPE	-0.8121
GALNT6	-1.2915
SESN1	2.10225
GBE1	1.65788888888889
CLASP1	1.108
RASGEF1B	1.805875
ACOT11	-0.474285714285714
AFAP1	0.04625
OR2H2	0.21275
DPY19L2P1	-0.6685
DZIP1	-2.08075
SEC22C	-0.27275
GPR161	-0.808
RNF146	1.632
WDR74	-0.433625
GALP	-0.8945
PURA	1.038
DNPEP	0.576333333333333
RP11-78J21.1	-0.842
ERBB2	-0.930125
FANCM	-1.268
NEO1	0.238666666666667
DDX3Y	-4.11
RPS3A	1.690625
MXRA7	0.757285714285714
LGALS3	1.31866666666667
GLT8D1	-0.453
CFL2	1.12033333333333
UPB1	0.55375
NAP1L5	0.187875
CLDN14	-2.44
DHX38	0.167
BTBD1	-0.2415
TARS2	-0.526666666666667
ABCF1	-0.2141
FCF1	-0.145
LRRC49	-0.05975
GUCY1B2	-1.5265
C1orf177	0.130833333333333
SMARCA4	-0.492857142857143
LRP8	-4.03966666666667
TAGLN3	-1.53775
MRPL14	-1.14775
TTRAP	0.172
ZDHHC20	-0.50975
NFE2L3	-3.3805
KIAA1377	3.53825
PALMD	3.9519
TMEM43	0.6585
TTL	-0.626625
STAT5B	0.368333333333333
SSB	-0.18925
OR10H5	0.4805
SLC22A13	-0.4295
AKAP3	-0.7465
TIMM23	0.3335
OAS2	0.925333333333333
KIAA0423	0.538
TRIM11	0.259166666666667
GLIS3	0.782375
TMEM50B	1.6295
ARHGEF4	1.76575
DEGS1	-0.777545454545454
TBL1XR1	0.729333333333334
G6PD	-1.1955
SP140	-0.0229
MUC17	0.4025
NUDC	0.0863999999999999
DNAJC5B	0.19
SCARA3	-1.3045
CPA3	6.67316666666667
BCAT2	0.25925
MFN1	-0.3634
NRG3	0.759
SNX11	-0.24425
PLEKHH1	-0.420833333333333
GPR177	0.488666666666667
HCFC2	1.4205
TCAP	0.988
MOCOS	0.548
C14orf93	0.14775
PRDM10	-0.285666666666667
SLC16A4	-1.0345
SRGAP1	-0.3875
VIP	2.16775
DUSP27	0.0701666666666667
LILRA1	1.0091
MC2R	-0.062
MGC24103	-1.31525
MBTD1	-2.2935
FUT11	-0.563
USP33	0.7791
C15orf39	-1.7855
MAP3K12	-0.08125
PAAF1	-0.398833333333333
BARHL1	0.236
FLJ16165	-0.099
PIWIL2	-0.8955
SYNE1	1.90633333333333
CMTM4	-1.172875
TSPYL1	0.7008
GUF1	-0.537166666666667
TMEM157	0.933
WDR44	0.16525
HIST1H3C	-0.0855
DKFZp666G057	-0.48875
RNPEP	-0.8935
GAS2L2	-0.0176666666666667
ADH4	-2.4455
GRPR	-0.741666666666667
FBXL17	1.736
ZBTB10	0.5975
Gcom1	1.87616666666667
HTRA1	1.5028
ZNF585A	0.226333333333333
SLC26A2	-0.706214285714286
OTOP3	-0.470166666666667
WISP1	-1.38711111111111
ATP2B4	0.606666666666667
FLJ10769	0.4525
CRAMP1L	-0.269375
CHST12	-0.12075
RAB22A	0.103333333333333
TARDBP	-0.699214285714286
STAU1	-0.5055
CRB3	-0.903833333333333
MIG7	0.4275
CHMP1A	-0.0196666666666667
ZNF160	-0.067625
B3GALT6	-0.909125
BARX1	-1.7885
C6orf167	-2.592375
NXNL1	0.4675
DHX29	0.733875
HADHB	0.895
PLXNB2	-0.556375
ILDR1	-0.9705
SLC15A3	2.31375
GAS2	-3.55
C20orf69	-0.3775
NUMB	0.18925
TNIP1	1.55
MESP1	3.0465
PSKH1	0.275
NSFL1C	0.401375
RHOG	0.40475
HEY1	-0.0593333333333333
KNG1	-2.50714285714286
ITGAX	0.3517
LIN9	-1.36516666666667
CANT1	-0.93
XRN1	0.232071428571429
CCDC96	0.6391
HEATR6	-1.614
GNG7	0.8525
RUNX2	0.2460625
SOX1	0.809333333333333
FCRL5	-0.0258
ZNF99	-0.592125
FAM9A	0.7825
SNX22	0.786333333333333
MBNL3	-1.23683333333333
ODC1	-1.2364
ADORA2B	-3.79416666666667
NR2F6	0.119
ZFYVE16	-1.07983333333333
SYNJ2BP	0.0828
POLE	-1.137125
E2F2	-1.71225
THRA	2.179
PTGES2	-1.149
HIP1R	-0.211
TMUB1	-0.833333333333333
ENO3	-1.365
RSPH10B	-0.432
CXorf39	2.324
IRGC	0.95875
GPR109B	4.06575
FLJ13305	0.0215
LCE3A	-0.2
TNFRSF18	-1.0005
DET1	0.721
TRPM3	0.0934166666666666
C16orf79	-0.9445
FECH	-0.214166666666667
RAP2A	0.408
CRIP1	1.00616666666667
AZIN1	-0.14875
SLC7A7	2.1625
IL10RA	0.7603
TMEM64	-2.542
CDC42EP4	1.5989
C16orf58	-0.1918
ARG2	-0.59275
POU5F1P4	-4.22325
FAM62B	-0.0805
DNAH8	-2.0094
ASH2L	0.971125
TSLP	0.0955
CNTNAP5	-0.268
TMEM16C	2.68275
IFNA14	2.017
SLC1A3	2.986125
CABYR	-2.227
BCL7B	0.6234
NUDT13	-0.474
C13orf28	0.88475
C1orf53	0.02
ARL6IP4	0.7255
RPL35A	0.38275
EMR3	-0.0995
RAB40C	0.580333333333333
SLC41A1	-0.0983333333333333
LRCH1	-0.23825
LY6G5B	-0.7455
FAM124A	0.259428571428571
MGC10981	-3.81333333333333
CLIP3	0.0594
MAP4K2	-0.425333333333333
CHIC1	-0.0195
SULF1	2.02583333333333
C20orf30	0.8055
PRDM5	0.37875
ELOVL1	0.28425
C11orf48	-1.18475
SLC39A10	-1.382
KCNV1	0.04875
ACP1	-0.7948
ZMYM2	-0.994125
B3GNT6	0.260833333333333
C9orf69	0.26225
C2orf15	-2.11975
C20orf166	-0.445
HSP90AA6P	-1.739
EDG7	-0.72
NEURL	-1.412625
LPL	7.09616666666667
CLEC2D	-1.1315
GRRP1	3.53766666666667
CD8B	-2.9307
HIST1H3D	-2.04933333333333
SLC6A12	0.206
FAM27L	0.4895
CD84	0.5621
RASA1	0.085
PHKG1	1.064
MAGEA11	-1.4515
IMPA1	-1.0912
NPM3	-2.08525
RARRES1	3.6345
SH3BP1	0.153375
B3GNTL1	0.447
ARPC5L	-0.891666666666667
KLHL26	0.635
SIM2	-2.602875
GJC1	1.106
C20orf194	0.9945
EXO1	-3.8615
SLC2A2	-1.92533333333333
LOC285074	0.86775
LRG1	-1.7325
KIRREL	0.297
PIK3R1	2.81057142857143
C4orf34	-0.129
MAF	0.766333333333333
ADCY4	4.96083333333333
ZMIZ2	0.0172
SLC46A3	0.786166666666667
STAMBP	-0.423666666666667
CCDC16	0.0705
MS4A12	0.4975
TCF20	-0.6285
LRRC46	-0.63725
C20orf152	0.34325
MRPS6	0.036875
ABCB11	3.611
KCNC2	0.402
CDH19	0.321666666666667
C9orf123	0.604166666666667
SSH3	0.067125
LDLRAD1	-4.2135
CCBE1	0.89275
ZNF135	0.461
TAAR1	0.6275
WFDC12	0.403
CCDC42	-0.00900000000000001
FLJ12529	-1.0435
PER1	2.22266666666667
TIMM50	0.115166666666667
SMARCAD1	-0.713
FAM26C	0.256
TP53TG3	-1.18716666666667
SH3RF1	0.8751
LMCD1	3.683
GPR63	0.215
FLJ21986	0.575125
AIFM3	-0.82875
MICAL1	-0.709166666666667
BLZF1	0.0541666666666667
IQCA	-1.71016666666667
PCDHGC3	-0.8805
SAC	0.662
BCL6B	2.89616666666667
DDO	0.86975
MARCO	4.56475
DCHS1	1.2815
C1orf170	0.783833333333333
CD200R1	1.84033333333333
C22orf15	0.063
SEPT11	0.75
ADNP	-0.8505
UST	1.0439
C13orf34	-1.49
RFFL	-0.663714285714286
APBA3	-0.7715
C2orf60	-0.826
CUTL1	-0.1287
PMS1	-0.45675
ZNF689	-0.322
EIF3E	0.0783333333333333
IL9	-0.243166666666667
RPL31	0.002375
LY9	0.178166666666667
ATP2B3	0.998
KDELR2	-0.173708333333333
TFCP2	-0.01525
NLRP12	-0.10175
FLJ45422	-0.8205
TLE4	-0.7554
ZNF570	-0.2735
FLJ43806	-0.073
TLK2	-0.683
CIR	0.84075
MARS2	-0.793
COL24A1	-1.18675
SDF2L1	-2.0395
HIBADH	1.42016666666667
IGFBP3	-0.230571428571429
C12orf23	0.272625
PSPC1	-0.397
C20orf43	0.798
TRAV20	0.516
ARHGAP24	2.68425
KIAA1975	-0.908375
C1QA	3.9232
DNTT	-4.94816666666667
C10orf6	-0.507
C11orf41	-2.26375
HNRPF	-0.047375
COL11A1	-2.0315
UBAP2	-1.49133333333333
CDKN2AIPNL	-1.745
C20orf174	3.101
SPRED2	-0.178
PLA2G12A	-0.0793333333333333
ICEBERG	-1.83583333333333
SCN10A	0.074
C11orf65	0.126
GBP5	2.309
PITPNC1	-0.102
POU3F3	1.8905
NCOA7	0.3505
LIN7C	0.1169
LOC348840	-1.5645
NKX2-2	-3.339
ANKRD13D	0.1125
LOC123688	1.24475
FUT2	0.284833333333333
TAAR8	0.584
FZD4	1.46933333333333
PNMA3	-0.507833333333333
OR4L1	-0.3025
WIT1	-3.12675
EXOC3L	1.65375
ATPBD4	0.5776
KRBA1	-1.73325
UBXD6	0.43025
HOXB7	0.506357142857143
C7orf23	0.4275
UNQ338	3.60975
STAB2	1.51675
CDC20B	0.50875
IRF9	0.97175
CENTG1	0.440083333333333
TNPO2	-0.764
MCPH1	0.084
BMS1P5	-1.678
SLC26A7	0.459
HIST1H3J	-0.57425
C9orf3	0.1397
LBH	1.00675
MYO1D	-0.187
PTDSS2	-0.35675
NFU1	2.066
DEPDC4	-2.066
WNT7B	-1.3367
GLP2R	-0.253833333333333
SETD4	-0.6574
DYNLT3	-0.4647
FKBP11	-2.72933333333333
SESTD1	2.13433333333333
FLII	0.79475
RPS16	1.1337
CHPF	-1.108
CSNK2A1	-0.074
SUMO1P1	-0.3435
FKBP6	-0.4645
ZNF214	0.867166666666667
TWIST1	4.6115
DDX56	-0.815666666666667
TRAM1L1	0.9028
EPO	-2.92816666666667
MRPS18B	0.178
ZNF682	-1.5645
RPL14	0.1015
MAFF	1.196
LOC51136	-0.014125
LY96	0.03625
DDX20	-0.8295
ABTB1	2.5205
ARL5A	-0.0752
CCT6A	-1.8295
HEPACAM	2.48083333333333
EHHADH	1.29433333333333
RBAK	-1.066
CGB1	6.49375
ITGB5	-0.1313
YIPF3	-0.01325
FKBP2	-0.914
NR1D1	1.3424
TMEM110	0.2135
NEK2	-5.33466666666667
PRAMEF8	-2.84225
C20orf52	-0.713666666666667
PCDHGA3	-0.4095
VWA3B	0.56075
NDUFA5	0.329125
THAP9	-0.72
FLVCR2	-0.0438333333333333
AP1S1	-2.115
SMAD6	0.81675
SAV1	1.372625
SAT1	1.473
ZNF251	0.562
ADAMTS7	0.2977
RPP38	-0.53075
C1orf211	-2.128
YPEL2	2.2418
RBMS1	0.80825
ZNF445	0.105333333333333
NRXN2	0.130166666666667
PGBD4	-0.526
UGT2B28	-2.7825
WBSCR16	-0.3728
NLRC3	0.28375
ASTL	0.79325
ST6GALNAC1	-1.231
ZADH2	0.34075
MLLT4	0.423916666666667
ARL6	-0.0826666666666667
MEF2C	1.5715
CBFA2T3	-0.7265
AFF3	0.477615384615385
COG7	-0.121666666666667
MYB	-5.67466666666667
PLXNA3	0.026
XRCC2	-2.8195
MMS19	-0.163875
ST8SIA5	-1.192125
CHPT1	1.45583333333333
KIAA1712	-0.959
OR6X1	0.131
ACTR3	-0.893
UGCG	-0.643333333333333
OR4P4	0.7905
ZAP70	-2.7985
LPP	1.9645
ZNF485	-0.9045
PTPRCAP	-0.235
IL12RB1	0.3025
ATRX	0.0306
CHST8	-1.1435
C14orf109	0.0775
ARV1	0.0045
NMB	2.94142857142857
COX5A	-0.239
EIF6	-1.06725
MPPED2	0.0678333333333333
SEMG1	-1.3185
CHRDL1	3.7955
TRAF3IP2	0.99075
WNK2	-0.94475
LILRA4	-0.213
LAMA2	6.63875
PXT1	0.532
RLBP1	-3.4175
CD300C	-0.33325
