Hybridization REF	TCGA-BH-A18P-01A-11R-A12D-07
RPS28	-0.227
P2RX3	0.534
LYZL4	0.7805
WBP4	0.4493
PMM1	-0.8215
C11orf79	-0.7315
CBLL1	-1.0315
IL1F10	0.141333333333333
VAX2	-0.078
SETDB1	0.646666666666667
LRAP	-0.840166666666667
GCLM	-0.7305
CPEB3	1.4655
PPM1A	1.1456875
INTS1	-1.129
CAMTA1	0.696583333333333
SAMSN1	-1.67925
LOC158830	-2.26883333333333
GMPPA	-0.55675
AIPL1	-0.07275
IL24	-0.07175
BDKRB1	-1.6235
MLF1	1.1382
TAF12	-0.535
ID1	-2.5335
THADA	-0.273
PIK3CB	-0.62975
OR4N5	0.0995
TBC1D17	-0.077
COX8A	-0.57525
CDCA4	-1.33725
C2orf44	-0.76075
ZNF534	-0.629
IMMP1L	0.3225
NIPSNAP3B	0.424625
FTMT	-0.019375
PWP2	-0.707
MMP15	-0.3317
DNAH11	-0.9795
MTMR14	-0.026375
DNAL4	1.28125
IPP	0.3065
TMEM59	0.743875
C1orf157	0.052
RGS4	0.1345
DDX18	-0.639833333333333
SNX6	0.05325
ZNHIT2	-0.4605
NCDN	0.609166666666667
FLJ33534	-0.26625
RAG1	-2.3055
OR4D10	0.504
PTPN5	-0.00866666666666666
POMT1	0.51675
LRRC8A	1.2572
CYP1A1	-0.91875
CAPN1	-0.627333333333333
DDHD2	-0.670375
GRIK2	-0.32125
GNRHR	0.27725
PPBP	0.42575
HTR3A	-1.005375
SLITRK4	-1.3065
ANKRD49	-0.4265
BTF3	0.0725
SARS	-0.95075
C13orf18	-0.3135
CACNB1	-0.249071428571429
QKI	-0.09
SETMAR	0.954875
MAN2B1	0.894833333333333
EML3	-1.225
ACADL	0.220333333333333
OFD1	0.10775
DEFB114	-0.0305
CGA	-3.1624
PEX16	-0.0381666666666667
LRRC10	-0.5735
GNG12	-0.075
C1orf152	-0.465333333333333
CHRM1	0.4075
CD53	0.204875
DBH	-0.84375
TFAP2B	4.60025
HIST1H2BJ	-1.04333333333333
FAM46D	1.335
TMEM11	-0.0405
C3orf32	0.44075
PCCB	0.144
IPO13	-0.143
C6orf105	-4.1585
COMMD5	0.62525
SUV420H1	-0.0349
LTBR	0.90575
ARHGAP15	-1.32425
HDHD2	0.45
TDRKH	-0.170333333333333
LOC401052	0.577
PSG4	-1.2975
GNB4	-0.8722
SPATA4	2.63175
SLC9A3	-0.691
OSBP	-0.375166666666667
NBPF3	0.51425
DOCK11	-0.955
SLC39A5	-1.45416666666667
PRR5	0.8375
C10orf63	1.487125
SMTNL2	-1.766
ADRA1A	0.406
ASAH1	1.5325
DOM3Z	-0.0711
GIPR	0.694166666666666
AHI1	0.277083333333333
NADSYN1	-0.195666666666667
RGS14	1.2293
IL18BP	1.3078
RTN4RL1	0.19775
ARMC6	-0.767
PSMD5	0.445666666666667
HK3	1.2091
OR4S1	0.11725
RSU1	0.9142
MAD2L1	-1.40588888888889
EIF4A3	-0.4905
DLEC1	-0.0763333333333333
E4F1	0.130833333333333
CHMP2B	1.0953
CAMSAP1	0.283
RPS21	-1.52833333333333
ARID5A	1.08075
UBE2N	-0.0787
IGSF8	0.839333333333333
MAGEB6	-2.013
ACAD11	-0.6367
MGC4172	-1.38125
LMO4	1.545
KLKB1	-0.14325
HP	-1.1265
HDAC3	-0.52575
SCHIP1	0.4445
CLCA1	0.493
OLFML2A	1.334125
C1orf112	-0.43525
KIF19	0.841
HAPLN4	-0.2693
CXCR7	-0.674
GOT2	-0.9271
RAB38	-3.091375
DCX	-1.532
PPM1H	0.754583333333333
NFYC	0.4005
KIN	0.3355
ZNF228	1.584
PLSCR4	1.5475
HIG2	-0.80625
FAM79B	2.883
C21orf86	-0.3887
KCNK10	0.62425
ZNF738	-1.738375
FSTL5	-1.44083333333333
OR6A2	0.3865
OTOA	0.7
EXOC1	0.58375
AHRR	-1.998375
PDAP1	-0.932333333333333
C19orf6	-0.509375
ZAN	0.29525
LY6G6E	0.526
EIF4E2	0.0595
C20orf198	0.3055
ZNF324	0.53225
CYP3A5	-1.73033333333333
ENTPD7	1.85116666666667
MBOAT5	-0.506166666666667
GJB5	-0.05675
TTC13	0.098
S100Z	-1.85416666666667
KIAA0664	-0.349166666666667
PDGFRB	1.98491666666667
IL17D	-1.238
OR56B4	-0.817
RDX	-1.56533333333333
SLC34A3	0.5405
IL28B	0.6285
JUND	0.6075
CHRNB1	-0.2475
CAMK2B	-0.4705
FETUB	-1.7745
CXorf23	1.78
MRTO4	-1.275375
TTC3	1.3832
NDUFB8	0.00116666666666667
EDG2	0.39725
SEMA3G	0.98175
IL23A	-2.3195
GRHL1	0.9176
LOC441054	-1.9075
WDR65	1.069625
PSTK	-0.757
STOML3	-0.2455
R3HDM2	0.1191
C5	-2.30975
SLC2A10	2.35716666666667
C3orf22	0.08325
PAQR3	-0.449692307692308
ANKRD26	-0.430583333333333
HCRTR1	-0.2305
LOC399947	-0.6115
PSD2	-0.49325
TIGD2	0.108833333333333
SCRN1	-0.408625
COQ10A	-1.677
DDI2	-0.142
METTL7B	-0.824
UCN2	0.62575
FAM92A3	-1.148
WDR16	0.8705
ZNF511	-0.0996666666666667
ZMYM5	0.140375
POLR3G	-3.8705
ZNF586	0.212
C1orf49	0.0481666666666667
TANK	0.0746666666666667
RCAN1	-0.5235
PELI3	0.327833333333333
LIMD2	-0.647583333333333
TMEM189	-0.601
NTN4	-0.318
LOC151300	0.626
CLEC2A	-2.059
GPR135	-0.62525
DPYSL4	-2.5042
JAK2	0.0448333333333334
TSHZ1	0.258666666666667
TM9SF4	-0.237
ZNF264	1.55066666666667
SIRPG	1.338875
BICD1	0.41425
HERC6	0.179
METTL5	-0.806
CASP1	-0.12325
PRRT1	-0.678
PLA2G4C	2.30566666666667
ICA1L	1.04385714285714
TPTE2	0.0921666666666667
OTUD7A	1.094
AQP11	-2.56
APOA2	-3.7451
KALRN	0.0176
SECTM1	0.955583333333333
IFNAR1	-0.23575
TALDO1	0.08225
RAB11FIP4	0.00983333333333335
EIF5A	-1.692
FAM49A	1.08575
NEGR1	0.132666666666667
YTHDC2	0.61925
EHD2	-0.83275
NCF1	1.6716
SCRT2	1.35
HOXA5	-1.42983333333333
NUP133	0.82175
FGF12	0.9486875
SLMO2	-0.40625
SNTA1	0.0155
CACNG2	-0.05375
GCM1	0.36475
ELF1	1.34183333333333
TLR5	1.76925
TCFL5	-0.98775
RBMY2FP	-1.0715
LOC100125556	0.225375
FAM129B	0.8535
MAP3K7IP1	0.2195
NCK2	0.6725
OXA1L	-1.35325
FMO9P	-0.1615
ZSCAN12	1.043
PSMD12	-0.429666666666667
HSCB	-0.0195
CLDN10	-3.3325
MGC13053	-0.51175
HPCAL4	-0.980666666666667
ASZ1	-0.889
MEX3D	0.160333333333333
NFAT5	-0.1538
CSPG4LYP1	-0.275166666666667
FBXO3	0.9283
DVL1	-0.173166666666667
CMKLR1	1.32066666666667
TYMS	-2.069625
PEF1	0.83975
ZNF750	2.09116666666667
MCM5	-0.2136
MEGF11	-1.05425
KCNK7	-0.2485
PTP4A3	0.2505
C1QTNF2	-1.09466666666667
OR6S1	0.3205
FAM122B	-1.3295
ZNF551	-0.968
HBQ1	-2.531
GEMIN6	-0.168
ARSK	-0.5585
RBP7	0.775833333333333
CPNE9	0.3405
DSC1	1.062
LOC730112	-0.746
MAP2K4	0.659375
HS3ST5	-2.464
EPB41L3	0.63975
TEKT2	0.76875
CDKN2B	-0.00441666666666665
ZNF480	-0.96325
MAP3K6	0.6175
MAP6	3.0925
HN1	-0.3616
OR2L13	0.206333333333333
SLC16A11	0.48275
FAM96A	-0.29
APOL1	0.38325
C5orf32	0.08825
RTP1	-0.397333333333333
RNF175	-0.110625
ZBTB41	2.222875
AHCTF1	1.3633
SAE2	-0.6759
ITGA2	1.14891666666667
MME	-0.330666666666667
CCDC14	-0.44775
MAST4	0.927428571428572
KRT33B	-0.388
KCTD2	0.285166666666667
WDR26	0.967
MFI2	-0.875125
NR4A3	-0.401
ARSA	0.9955
UNKL	0.140666666666667
SULT6B1	0.221
CCNA2	-1.60133333333333
SOX15	-0.00799999999999999
PPAPDC1B	0.545416666666667
C19orf44	0.2875
MCAT	0.541
ARID1B	0.73175
OR52N1	-0.239
C12orf48	-1.13375
MAGI1	-0.757875
NIPA2	-0.11
GBX2	-1.8645
RSHL3	0.505125
RAVER1	0.422833333333333
C15orf17	0.09475
SLC30A2	0.418625
ZNF518	-1.10325
PCYT1B	-1.57825
C10orf114	-1.05125
EIF3H	1.55141666666667
SLC25A39	-1.003
KIF1B	0.00662500000000002
AMOTL2	0.239
C6orf120	0.355375
PSRC1	-1.3675
PLA2G10	1.388125
KIF5C	0.108625
MRPL37	-1.246
C17orf62	0.1025
C9orf135	-1.70916666666667
DUSP10	0.798
CLCNKB	0.147
PSMA5	-0.144625
C8orf53	0.48725
AMPD3	1.07833333333333
PIAS1	0.041
ADCYAP1R1	-0.192
GYLTL1B	0.457
CDH20	0.0526666666666666
FBXO7	0.5075
TMEM134	-0.0731666666666667
FLJ14213	0.715166666666667
ZNF3	0.464
LRRFIP1	0.696041666666667
CNOT2	0.723
ABI3	2.32
ALDH5A1	-1.325
HNT	2.7766
SERPINA4	-2.0235
TK2	-0.00633333333333335
STMN1	-0.663666666666667
GUCA2A	0.0993333333333333
GALNT10	1.53328571428571
DPP6	-0.88605
C9orf93	-0.478
PRELID2	-0.812875
STK39	0.293375
SFTPA1	-1.54025
CKS2	-0.552888888888889
RHO	-0.06625
C20orf135	0.026
XKR3	-2.724
CR1	-0.024875
RPS6KA2	1.10685714285714
C20orf112	1.13475
MRPL22	0.014
C4orf23	0.487
GADD45B	0.85175
KLHDC1	0.501166666666667
C2orf48	-1.6625
ZNF287	1.6145
DAAM2	-1.0485
DPPA2	-3.235
TCTN3	-0.201333333333333
DNAJB11	0.26725
FPR1	2.89
DEFB4	-0.0765
PTCD2	-1.0988
SMOC2	4.492
CABP7	0.61875
SERPINB11	0.51175
MAGEF1	0.26175
NDE1	0.628833333333333
ITGA10	-1.18
FSHB	0.1885
ANXA2	0.4185
HORMAD2	-0.19
HLCS	0.98575
MCF2L	1.9205
FH	0.3865
TBC1D24	0.22675
KIAA1505	1.1495
LGALS2	-1.16475
CNBD1	-0.229
SYNPO2L	-1.34
PTPN23	-0.132785714285714
C1orf183	0.6425
MAGEA8	-3.3615
DGCR8	-1.09425
GSR	0.293
PAQR7	0.2805
ZNF676	-0.72575
CACNA1C	-0.4054
SP7	0.42
PDCD6	-0.41775
NRN1L	-1.5305
BRI3BP	-0.386833333333333
KIAA1183	0.3635
ASB4	0.34575
CCL23	0.8681
OBSL1	-0.578125
SLC12A7	1.32891666666667
KIAA0240	0.969875
CD1B	-2.61066666666667
FCGR2A	1.4545
MDC1	-1.5085
HTR1A	0.390333333333333
OCEL1	-0.7655
ATP11B	-0.3576875
FBXO34	0.4145
PCDH12	3.2845
RPE	-0.46675
C17orf74	-0.022
CSDC2	0.6905
PET112L	-0.492
TMBIM1	0.338125
P2RXL1	0.06175
TCHP	-0.2785
TRMT1	-1.1455
F2RL2	0.685333333333333
LRRC32	2.58966666666667
IMPG2	-0.268
BGLAP	-0.3625
LOC493869	0.0650833333333333
MRAS	1.416875
SLC35F5	0.7325
CBWD1	-0.4355
AXL	-1.76225
ATP2C2	3.3205
TELO2	-0.74925
PNPLA3	-4.15025
PCDHB14	0.8285
CD276	1.0685
KRT80	-1.642625
DUSP28	0.277
CSNK1E	0.367416666666667
SRP14	1.3575
KCNQ4	0.073
KRT72	0.448666666666667
CCDC117	0.195375
C6orf89	0.387055555555556
TUBB2B	-2.96233333333333
RTN4IP1	-0.49725
CR1L	-3.4395
CEND1	0.272
C12orf41	0.257166666666667
RNF31	0.41275
UBN1	-0.00533333333333333
C17orf32	0.35075
SLC5A7	-0.019
GPR92	0.998666666666667
ESAM	2.2682
CTNNA1	1.38141666666667
HRBL	-0.5178
CBX4	-0.1375
TMEM182	0.639
SH3TC2	-1.90283333333333
IL10	0.543166666666667
PXMP4	0.6825
RNF167	-0.0302
PAK7	1.09883333333333
ETV3	-0.248
ATPIF1	-0.193666666666667
LOC554207	-2.20916666666667
OR8H1	0.01475
WDFY3	1.714
DPM1	-0.693
GPSM1	0.072
WDR92	0.0447
LRP1	0.129333333333333
ANKH	-1.137
THUMPD3	-0.95875
POLR1B	-0.8265
OLFM4	4.146
RAD9B	0.12425
TSPY2	-3.482
PAX6	-2.781
SCG2	-3.070625
SLC17A6	0.1325
FMO3	2.1835
PADI4	-0.07875
TUBB4	-0.6729
NLK	-0.9455
POU4F3	-0.0555
SDF4	-0.49175
ITGBL1	2.16066666666667
NETO1	-1.515875
TAP2	0.056
ABBA-1	0.113416666666667
GNAI1	-0.21725
VPS4B	0.75525
NOPE	-0.7417
GALNT6	3.82366666666667
SESN1	0.793
GBE1	-2.03966666666667
CLASP1	0.02175
RASGEF1B	1.2765
ACOT11	0.0245
AFAP1	0.746
OR2H2	0.2175
DPY19L2P1	-1.62375
DZIP1	-2.28525
SEC22C	-0.167166666666667
GPR161	1.49316666666667
RNF146	0.83075
WDR74	-1.33125
GALP	-0.082
PURA	1.71
DNPEP	1.30191666666667
RP11-78J21.1	-0.5065
ERBB2	2.310375
FANCM	-0.291583333333333
NEO1	0.575833333333333
DDX3Y	-4.8833
RPS3A	0.28025
MXRA7	-0.0586428571428571
LGALS3	-0.524833333333333
GLT8D1	-0.76475
CFL2	-1.91083333333333
UPB1	0.17025
NAP1L5	0.137375
CLDN14	-1.508
DHX38	-0.8545
BTBD1	0.0655
TARS2	0.824
ABCF1	0.1522
FCF1	0.933333333333333
LRRC49	0.818
GUCY1B2	-2.382
C1orf177	-0.07
SMARCA4	0.217214285714286
LRP8	-2.75016666666667
TAGLN3	-1.2965
MRPL14	-0.41125
TTRAP	0.737
ZDHHC20	0.93075
NFE2L3	-2.0715
KIAA1377	1.169375
PALMD	1.4054
TMEM43	-0.50425
TTL	-0.92875
STAT5B	-0.331333333333333
SSB	-0.354125
OR10H5	0.0965
SLC22A13	-0.452
AKAP3	-0.37125
TIMM23	0.127333333333333
OAS2	1.84541666666667
KIAA0423	0.85575
TRIM11	1.19833333333333
GLIS3	1.83775
TMEM50B	0.0901666666666667
ARHGEF4	-0.94575
DEGS1	1.55963636363636
TBL1XR1	1.49716666666667
G6PD	-1.75225
SP140	0.1041
MUC17	0.341357142857143
NUDC	-0.4931
DNAJC5B	1.92783333333333
SCARA3	-1.04716666666667
CPA3	5.53233333333333
BCAT2	-0.485875
MFN1	-0.1848
NRG3	0.276
SNX11	-0.152
PLEKHH1	-1.35333333333333
GPR177	-1.70116666666667
HCFC2	0.46275
TCAP	0.136
MOCOS	-1.98
C14orf93	-0.55975
PRDM10	0.284
SLC16A4	1.35791666666667
SRGAP1	0.487833333333333
VIP	0.43475
DUSP27	1.091
LILRA1	0.5662
MC2R	0.2775
MGC24103	-3.25225
MBTD1	-1.523
FUT11	-0.504833333333333
USP33	0.6356
C15orf39	-0.30975
MAP3K12	0.09675
PAAF1	-0.927666666666667
BARHL1	-0.0895
FLJ16165	-0.3385
PIWIL2	-2.71875
SYNE1	0.20025
CMTM4	0.11825
TSPYL1	1.2242
GUF1	0.492166666666667
TMEM157	2.3155
WDR44	0.64825
HIST1H3C	-0.40525
DKFZp666G057	0.45925
RNPEP	0.8355
GAS2L2	0.0721666666666667
ADH4	-5.06925
GRPR	-0.643333333333333
FBXL17	1.06
ZBTB10	0.573916666666667
Gcom1	0.931
HTRA1	1.5246
ZNF585A	-0.102166666666667
SLC26A2	-0.0867857142857142
OTOP3	0.6015
WISP1	2.57277777777778
ATP2B4	0.141416666666667
FLJ10769	0.9415
CRAMP1L	0.08625
CHST12	-0.4285
RAB22A	0.549
TARDBP	-0.00278571428571431
STAU1	0.04725
CRB3	1.98983333333333
MIG7	-1.754
CHMP1A	-0.439
ZNF160	0.625375
B3GALT6	0.07725
BARX1	-2.228
C6orf167	-1.636
NXNL1	0.349
DHX29	0.4755
HADHB	-0.1645
PLXNB2	1.181
ILDR1	-1.0615
SLC15A3	2.5255
GAS2	-3.4015
C20orf69	2.8115
NUMB	-0.06525
TNIP1	0.245125
MESP1	-0.000833333333333334
PSKH1	-0.3525
NSFL1C	-0.033125
RHOG	0.03125
HEY1	-2.483
KNG1	-1.98975
ITGAX	1.322
LIN9	0.382333333333333
CANT1	0.884875
XRN1	0.254571428571429
CCDC96	2.0456
HEATR6	-1.57816666666667
GNG7	0.7035
RUNX2	1.183125
SOX1	0.419166666666667
FCRL5	0.2241
ZNF99	0.108
FAM9A	0.0655
SNX22	0.229666666666667
MBNL3	-1.545
ODC1	-2.3574
ADORA2B	-3.2735
NR2F6	0.66675
ZFYVE16	0.212722222222222
SYNJ2BP	0.6448
POLE	-0.830875
E2F2	-0.95025
THRA	0.5835
PTGES2	-0.470166666666667
HIP1R	0.615333333333333
TMUB1	-0.254333333333333
ENO3	-2.52475
RSPH10B	0.2315
CXorf39	1.26675
IRGC	0.102
GPR109B	-0.13775
FLJ13305	-0.1785
LCE3A	-0.552
TNFRSF18	-0.516166666666667
DET1	-0.09225
TRPM3	-0.336583333333333
C16orf79	-1.5655
FECH	-0.753166666666667
RAP2A	0.292666666666667
CRIP1	2.892
AZIN1	0.16625
SLC7A7	3.07425
IL10RA	0.5826
TMEM64	-3.298
CDC42EP4	0.1556
C16orf58	0.1289
ARG2	-2.34025
POU5F1P4	-4.17325
FAM62B	-0.44875
DNAH8	-2.2753
ASH2L	0.496
TSLP	-3.26366666666667
CNTNAP5	-0.155833333333333
TMEM16C	-0.71525
IFNA14	0.13
SLC1A3	0.04975
CABYR	1.131
BCL7B	0.1484
NUDT13	-1.55266666666667
C13orf28	0.645
C1orf53	1.04075
ARL6IP4	-0.0327
RPL35A	0.33725
EMR3	0.76425
RAB40C	0.503
SLC41A1	0.0481666666666667
LRCH1	-0.11675
LY6G5B	-1.03
FAM124A	-0.666357142857143
MGC10981	-3.80916666666667
CLIP3	-0.1697
MAP4K2	-0.8975
CHIC1	0.7795
SULF1	3.93283333333333
C20orf30	-0.309642857142857
PRDM5	0.25075
ELOVL1	-0.52525
C11orf48	-1.04075
SLC39A10	-0.76025
KCNV1	-0.035
ACP1	-0.4865
ZMYM2	0.4165
B3GNT6	0.126666666666667
C9orf69	0.3695
C2orf15	0.593
C20orf166	0.993
HSP90AA6P	0.269
EDG7	-0.991
NEURL	-0.30275
LPL	1.60233333333333
CLEC2D	-0.055
GRRP1	1.25483333333333
CD8B	-2.8965
HIST1H3D	-0.8635
SLC6A12	0.557125
FAM27L	-0.3225
CD84	2.013
RASA1	0.215
PHKG1	-0.0795
MAGEA11	-1.361
IMPA1	-0.7948
NPM3	-1.4775
RARRES1	3.25875
SH3BP1	0.173
B3GNTL1	-1.1085
ARPC5L	-0.192833333333333
KLHL26	0.26925
SIM2	1.188
GJC1	0.5005
C20orf194	0.3405
EXO1	-1.55925
SLC2A2	-2.806
LOC285074	-0.40525
LRG1	1.517
KIRREL	0.177
PIK3R1	1.16928571428571
C4orf34	1.93175
MAF	-1.14533333333333
ADCY4	4.00783333333333
ZMIZ2	0.4589
SLC46A3	1.12633333333333
STAMBP	0.7385
CCDC16	0.531
MS4A12	0.4315
TCF20	0.22725
LRRC46	1.226
C20orf152	-0.01575
MRPS6	-1.112875
ABCB11	1.1355
KCNC2	-0.685833333333333
CDH19	-3.17433333333333
C9orf123	0.424166666666667
SSH3	0.204375
LDLRAD1	-2.3765
CCBE1	-0.9095
ZNF135	0.436875
TAAR1	-0.0575
WFDC12	0.2565
CCDC42	0.260333333333333
FLJ12529	-1.209
PER1	-0.698166666666667
TIMM50	-0.2625
SMARCAD1	0.636833333333333
FAM26C	-0.1805
TP53TG3	-2.713
SH3RF1	3.3714
LMCD1	2.66925
GPR63	0.0595
FLJ21986	2.309125
AIFM3	-0.26375
MICAL1	0.194333333333333
BLZF1	1.10316666666667
IQCA	0.915666666666667
PCDHGC3	-0.381
SAC	0.5375
BCL6B	1.85
DDO	-1.34625
MARCO	2.564
DCHS1	0.798333333333333
C1orf170	0.380166666666667
CD200R1	1.103
C22orf15	-0.492
SEPT11	0.6205
ADNP	0.27975
UST	0.5295
C13orf34	-1.00866666666667
RFFL	0.161142857142857
APBA3	0.398
C2orf60	0.187625
CUTL1	-0.202
PMS1	-0.5895
ZNF689	0.4105
EIF3E	-0.247333333333333
IL9	-0.512333333333333
RPL31	-0.2885
LY9	0.161333333333333
ATP2B3	-0.02075
KDELR2	0.0620416666666666
TFCP2	0.383375
NLRP12	0.279125
FLJ45422	0.528
TLE4	0.0447
ZNF570	-0.7385
FLJ43806	-0.0245
TLK2	-0.534375
CIR	1.2115
MARS2	-0.748
COL24A1	1.914
SDF2L1	-0.018
HIBADH	-0.850333333333333
IGFBP3	-2.45557142857143
C12orf23	0.8975
PSPC1	0.9475
C20orf43	0.09675
TRAV20	0.059
ARHGAP24	0.02575
KIAA1975	-1.291875
C1QA	3.4564
DNTT	-5.13566666666667
C10orf6	0.662
C11orf41	-0.245375
HNRPF	0.3155
COL11A1	6.379
UBAP2	0.119333333333333
CDKN2AIPNL	-1.4385
C20orf174	3.46075
SPRED2	1.98125
PLA2G12A	0.6175
ICEBERG	-2.03933333333333
SCN10A	0.002
C11orf65	-1.1885
GBP5	5.0575
PITPNC1	-1.32833333333333
POU3F3	1.201
NCOA7	-0.506625
LIN7C	0.3275
LOC348840	-0.7915
NKX2-2	2.865
ANKRD13D	0.04575
LOC123688	-0.43125
FUT2	3.0865
TAAR8	0.4535
FZD4	-0.157666666666667
PNMA3	-0.630666666666667
OR4L1	0.476
WIT1	-2.934
EXOC3L	1.64375
ATPBD4	-0.9892
KRBA1	0.41325
UBXD6	1.3075
HOXB7	-1.47114285714286
C7orf23	-0.502
UNQ338	-0.93325
STAB2	1.147
CDC20B	1.03725
IRF9	2.091
CENTG1	-0.74625
TNPO2	-0.07725
MCPH1	0.347375
BMS1P5	-1.669
SLC26A7	0.4195
HIST1H3J	1.477
C9orf3	-0.3146
LBH	1.230125
MYO1D	1.027875
PTDSS2	-0.15525
NFU1	0.3275
DEPDC4	-1.15575
WNT7B	3.0579
GLP2R	0.0356666666666667
SETD4	-0.0104
DYNLT3	-0.5757
FKBP11	-0.559333333333333
SESTD1	0.819
FLII	0.45275
RPS16	-0.4605
CHPF	-0.118833333333333
CSNK2A1	0.072
SUMO1P1	-0.27475
FKBP6	-0.615
ZNF214	1.69166666666667
TWIST1	2.68216666666667
DDX56	-0.417166666666667
TRAM1L1	1.949
EPO	-2.859
MRPS18B	-0.72675
ZNF682	0.202333333333333
RPL14	-0.0953333333333333
MAFF	0.05425
LOC51136	-1.578875
LY96	-0.3
DDX20	0.10125
ABTB1	0.574333333333333
ARL5A	0.3743
CCT6A	-0.72025
HEPACAM	-0.7395
EHHADH	-0.397833333333333
RBAK	1.12783333333333
CGB1	-0.69075
ITGB5	1.2306
YIPF3	-0.073
FKBP2	-0.18875
NR1D1	0.7847
TMEM110	-0.097
NEK2	-0.134
PRAMEF8	-2.9925
C20orf52	-0.511166666666667
PCDHGA3	-1.2675
VWA3B	0.03525
NDUFA5	0.469625
THAP9	-0.30675
FLVCR2	-0.482833333333333
AP1S1	-1.120875
SMAD6	-0.0865
SAV1	0.230875
SAT1	0.993875
ZNF251	0.546375
ADAMTS7	0.2542
RPP38	0.038
C1orf211	-1.633
YPEL2	1.80465
RBMS1	0.49425
ZNF445	0.2675
NRXN2	0.481833333333333
PGBD4	-0.186125
UGT2B28	3.68875
WBSCR16	-0.4082
NLRC3	0.483375
ASTL	0.1855
ST6GALNAC1	-1.9715
ZADH2	0.211375
MLLT4	1.1735
ARL6	0.384666666666667
MEF2C	0.3245
CBFA2T3	-1.91
AFF3	1.13578571428571
COG7	-0.0333333333333333
MYB	-0.212
PLXNA3	0.6565
XRCC2	-1.67766666666667
MMS19	-0.274875
ST8SIA5	-0.5935
CHPT1	-1.50216666666667
KIAA1712	-0.675125
OR6X1	0.4675
ACTR3	0.115625
UGCG	0.7075
OR4P4	0.2765
ZAP70	-2.4805
LPP	1.486
ZNF485	-0.45875
PTPRCAP	-0.07675
IL12RB1	0.47375
ATRX	0.5253
CHST8	-1.164625
C14orf109	0.402
ARV1	0.81575
NMB	-0.847285714285714
COX5A	-0.777666666666667
EIF6	-0.7205
MPPED2	-1.497
SEMG1	-3.088
CHRDL1	0.1245
TRAF3IP2	0.76425
WNK2	0.596625
LILRA4	3.242
LAMA2	3.71825
PXT1	0.4055
RLBP1	-4.088
CD300C	0.4525
SLTM	0.118875
FLJ10404	-0.3798125
APOBEC3D	-0.353833333333333
RENBP	0.150833333333333
ATXN7L1	0.48025
NID1	0.12075
TUBGCP3	-0.920375
ITIH5	0.838944444444444
CCDC110	3.5495
C8A	-3.119
MGC87042	-2.87325
HOXC13	2.2855
TFDP2	-0.61125
HCP5	2.316375
POLI	1.109
UCN	-0.400666666666667
ZNF764	0.828666666666667
C8orf45	-1.089
FHL3	-0.932
SPATA5L1	-0.23225
MMRN2	2.752
NDST1	1.41883333333333
COL20A1	-0.586333333333333
ZNF248	-0.618666666666667
PELP1	-0.561833333333333
MBL2	-2.8265
RNF41	0.702875
C5orf24	1.450625
THOC5	-0.52425
SERINC3	0.0376666666666667
RP11-151A6.2	1.15425
CDCP2	-0.12775
HIST1H2AA	0.3395
C11orf75	0.5365
FKBP7	0.70775
DDOST	-0.3135
GPNMB	0.431666666666667
TTF2	-1.286
KCNT1	0.1856
SLC39A14	-1.078375
NGRN	0.9882
GPR137B	2.15075
MECP2	0.458875
PSMA1	0.40025
C16orf73	-5.391
TMEM60	-0.177666666666667
CSN3	-0.1495
NOS1	0.5885
RAB7L1	-0.328666666666667
YBX2	0.6795
KIAA1166	-1.1925
FUBP3	-0.337166666666667
ABCG1	1.8275
ACACA	-1.45883333333333
ARL11	0.8129
ATOH1	-0.475
ODF1	0.0351666666666667
CREB3L3	-1.38366666666667
TMEM127	1.28271428571429
DSCAML1	1.1855
PLN	3.28383333333333
LYPLA1	-0.5265
PRDM9	-1.607
SASP	0.4435
PLUNC	-0.380666666666667
INTU	1.33275
HISPPD1	-0.05075
LNPEP	0.215666666666667
YARS2	-0.595333333333333
APCDD1L	-0.6415
ZCCHC4	-0.6874
FBXO22	-1.0505
TTLL13	0.001
ZNF669	1.566
PTGDR	2.12025
DDX27	-0.3785
KIAA0409	0.0461666666666667
GJB6	0.34125
ASB8	0.82475
PLP2	-0.375666666666667
MEPE	0.3555
OR10J5	0.027
KRT222P	0.7255
COQ7	0.5695
C1orf101	2.76425
RERG	1.2649
CHMP5	0.409375
THAP11	-0.239625
ZNF43	-0.374833333333333
ZRANB3	-0.425666666666667
KRT13	0.3325
MRPL19	-0.448
RBBP9	0.354375
SPATA17	1.316625
BXDC5	0.0675
PAFAH1B1	-0.213
MAGEE1	1.04375
OSTF1	-0.04175
KIAA0323	0.25225
TXNDC13	0.864833333333333
CNTN4	0.2245
LCE1B	0.483
UNQ501	1.0795
ZNF154	-0.0905
C3orf64	-0.12175
SYT5	0.0003
PON1	-0.0203333333333333
FLJ10357	-0.095
ATP4A	-1.3305
GNPDA1	-0.478333333333333
MGAT1	0.859166666666667
C14orf121	-0.00875
SLC35B2	0.3905
MIER3	0.499333333333333
CHEK1	-2.711
ZNF8	0.0151666666666667
TXNDC1	-0.622166666666667
CKB	-2.1675
RTN3	-0.722785714285714
FZD2	-0.812833333333333
PART1	1.171875
PSMB6	-0.65
PCDHB8	-1.102
PHC3	0.8009
PPP1R8	-0.52
NOVA2	1.8325
TNFRSF11B	-3.927375
GOLPH3	0.855
UBLCP1	-0.45175
SUHW3	-0.67775
TTLL1	0.755
OPN4	0.0115
