Hybridization REF	TCGA-E2-A15K-01A-11R-A12P-07
CCNA2	-1.616
SOX15	0.421
PPAPDC1B	0.488
C19orf44	0.726
MCAT	0.304166666666667
ARID1B	0.7115
OR52N1	2.0955
C12orf48	-0.77725
MAGI1	0.567125
NIPA2	-0.1735
GBX2	-1.334
RSHL3	1.633625
RAVER1	-0.235333333333333
C15orf17	-0.51825
SLC30A2	2.282
ZNF518	0.06425
PCYT1B	-2.349
C10orf114	-2.1795
EIF3H	-0.3245
SLC25A39	-0.984
KIF1B	-1.5505
AMOTL2	0.47425
C6orf120	0.842375
PSRC1	-1.45775
PLA2G10	4.172875
KIF5C	1.38828571428571
MRPL37	-0.758
C17orf62	0.1565
C9orf135	-2.1215
DUSP10	0.8971
CLCNKB	0.8065
PSMA5	0.121875
C8orf53	-0.56575
AMPD3	0.840666666666667
PIAS1	-0.48775
ADCYAP1R1	0.3945
GYLTL1B	0.92625
CDH20	0.313
FBXO7	-0.299
TMEM134	1.333
FLJ14213	1.56416666666667
ZNF3	-0.76575
LRRFIP1	0.352708333333333
CNOT2	0.37525
ABI3	2.84475
ALDH5A1	-1.22658333333333
HNT	2.3952
SERPINA4	-2.38725
TK2	0.31475
STMN1	-0.271444444444444
GUCA2A	-0.188833333333333
GALNT10	1.166
DPP6	-0.8905
C9orf93	-2.19225
PRELID2	0.586875
STK39	0.561375
SFTPA1	-1.41225
CKS2	-0.893444444444444
RHO	0.761125
C20orf135	-0.33825
XKR3	-3.053
CR1	0.804625
RPS6KA2	-0.938642857142857
C20orf112	0.11875
MRPL22	0.1015
C4orf23	0.1305
GADD45B	0.64
KLHDC1	2.141
C2orf48	-2.44
ZNF287	1.5955
DAAM2	-1.83875
DPPA2	-2.74316666666667
TCTN3	0.246833333333333
DNAJB11	-0.209125
FPR1	3.68375
DEFB4	-0.00199999999999999
PTCD2	-0.8495
SMOC2	3.99833333333333
CABP7	0.219
SERPINB11	-0.853
MAGEF1	0.513
NDE1	0.796833333333333
ITGA10	-0.502
FSHB	0.363
ANXA2	0.771625
HORMAD2	0.1795
HLCS	0.34925
MCF2L	1.62941666666667
FH	0.096875
TBC1D24	1.27075
KIAA1505	1.835
LGALS2	0.9065
CNBD1	-1.461
SYNPO2L	0.61375
PTPN23	0.344714285714286
C1orf183	-0.2855
MAGEA8	-2.4165
DGCR8	-1.487
GSR	0.17725
PAQR7	0.199
ZNF676	-0.17925
CACNA1C	-0.5419
SP7	1.1115
PDCD6	0.09
NRN1L	-1.0715
BRI3BP	-0.7655
KIAA1183	0.882
ASB4	0.55225
CCL23	1.4544
OBSL1	-2.416875
SLC12A7	-0.0711666666666667
KIAA0240	1.54625
CD1B	-1.26483333333333
FCGR2A	1.691
MDC1	-0.41725
HTR1A	0.342333333333333
OCEL1	0.659
ATP11B	-0.91025
FBXO34	0.736666666666667
PCDH12	3.393
RPE	0.233
C17orf74	0.1965
CSDC2	0.0493333333333333
PET112L	0.207
TMBIM1	-0.06125
P2RXL1	-0.25025
TCHP	-0.456
TRMT1	-1.35916666666667
F2RL2	0.674666666666667
LRRC32	2.71333333333333
IMPG2	0.313
BGLAP	-0.03625
LOC493869	-1.04216666666667
MRAS	0.759
SLC35F5	0.85425
CBWD1	0.999
AXL	-2.14175
ATP2C2	2.53625
TELO2	0.023
PNPLA3	-5.078
PCDHB14	-0.5645
CD276	-0.10175
KRT80	-0.474875
DUSP28	0.0785
CSNK1E	-0.55875
SRP14	1.158
KCNQ4	0.414
KRT72	-0.0833333333333334
CCDC117	0.685375
C6orf89	0.418611111111111
TUBB2B	-3.06366666666667
RTN4IP1	-0.43475
CR1L	-3.1025
CEND1	0.5615
C12orf41	-0.3425
RNF31	0.3505
UBN1	0.835833333333333
C17orf32	0.952875
SLC5A7	0.16975
GPR92	0.750666666666667
ESAM	2.3393
CTNNA1	0.630166666666667
HRBL	0.5507
CBX4	0.14575
TMEM182	-0.42675
SH3TC2	0.683
IL10	1.37633333333333
PXMP4	0.2025
RNF167	0.327
PAK7	-0.114
ETV3	-0.37
ATPIF1	0.589333333333333
LOC554207	-1.881
OR8H1	-0.1665
WDFY3	0.20225
DPM1	-0.6605
GPSM1	-0.475
WDR92	-0.1759
LRP1	0.102833333333333
ANKH	-0.410125
THUMPD3	-0.75725
POLR1B	-0.39875
OLFM4	1.26216666666667
RAD9B	1.27125
TSPY2	-3.399
PAX6	-2.58866666666667
SCG2	-2.333
SLC17A6	-0.5065
FMO3	3.673875
PADI4	-0.29425
TUBB4	-0.7905
NLK	0.20575
POU4F3	-0.8215
SDF4	-0.25725
ITGBL1	1.60316666666667
NETO1	-2.087
TAP2	0.527875
ABBA-1	-0.853166666666667
GNAI1	-1.6245
VPS4B	0.94425
NOPE	-0.6059
GALNT6	2.33383333333333
SESN1	1.39425
GBE1	-2.19155555555556
CLASP1	-0.55175
RASGEF1B	0.81025
ACOT11	0.667214285714286
AFAP1	1.255
OR2H2	0.745
DPY19L2P1	-1.2015
DZIP1	-1.977
SEC22C	0.36925
GPR161	-1.29908333333333
RNF146	0.86975
WDR74	-1.557125
GALP	-2.479
PURA	0.0345
DNPEP	-0.13175
RP11-78J21.1	-0.63175
ERBB2	2.283
FANCM	0.1525
NEO1	-1.4245
DDX3Y	-5.3806
RPS3A	-0.251625
MXRA7	-1.08157142857143
LGALS3	1.09016666666667
GLT8D1	0.60475
CFL2	-1.98433333333333
UPB1	0.88375
NAP1L5	-0.1435
CLDN14	-0.2615
DHX38	-1.201
BTBD1	-0.0335
TARS2	0.612333333333333
ABCF1	-0.2771
FCF1	0.491833333333333
LRRC49	0.548
GUCY1B2	-1.419
C1orf177	1.03133333333333
SMARCA4	-0.730642857142857
LRP8	-3.18066666666667
TAGLN3	-2.554
MRPL14	-0.28175
TTRAP	0.114
ZDHHC20	0.34325
NFE2L3	-0.31
KIAA1377	2.353875
PALMD	0.2175
TMEM43	-0.35125
TTL	-2.060125
STAT5B	-1.18333333333333
SSB	-0.772625
OR10H5	-0.336
SLC22A13	-1.2825
AKAP3	-0.54725
TIMM23	0.234333333333333
OAS2	2.03408333333333
KIAA0423	1.807
TRIM11	0.855333333333333
GLIS3	1.08075
TMEM50B	0.996333333333333
ARHGEF4	-1.652
DEGS1	0.725272727272727
TBL1XR1	0.318933333333333
G6PD	-1.702
SP140	1.3103
MUC17	0.290785714285714
NUDC	-0.1215
DNAJC5B	3.09366666666667
SCARA3	-0.622666666666667
CPA3	6.70633333333333
BCAT2	0.75575
MFN1	-0.2026
NRG3	0.0765
SNX11	0.15575
PLEKHH1	-1.06633333333333
GPR177	-0.734666666666667
HCFC2	0.15475
TCAP	-0.2035
MOCOS	-0.74625
C14orf93	-0.05875
PRDM10	-0.191833333333333
SLC16A4	-0.05
SRGAP1	-0.598166666666667
VIP	0.98
DUSP27	-0.0808333333333333
LILRA1	0.8027
MC2R	0.177
MGC24103	-1.80375
MBTD1	-2.7395
FUT11	-0.539333333333333
USP33	1.0655
C15orf39	-0.7905
MAP3K12	0.27575
PAAF1	-1.216
BARHL1	0.242
FLJ16165	-0.33
PIWIL2	-2.72675
SYNE1	-0.78225
CMTM4	0.338875
TSPYL1	0.6775
GUF1	-0.298833333333333
TMEM157	1.3165
WDR44	0.6815
HIST1H3C	-0.19725
DKFZp666G057	1.48225
RNPEP	0.9235
GAS2L2	0.9175
ADH4	-5.21975
GRPR	2.31016666666667
FBXL17	-0.40575
ZBTB10	-0.670583333333333
Gcom1	0.764333333333333
HTRA1	1.5181
ZNF585A	0.206833333333333
SLC26A2	-0.795357142857143
OTOP3	0.938666666666667
WISP1	2.73866666666667
ATP2B4	-0.395416666666667
FLJ10769	0.5495
CRAMP1L	0.500625
CHST12	-0.8775
RAB22A	-0.485166666666667
TARDBP	0.0508571428571428
STAU1	-0.32625
CRB3	2.26
MIG7	0.16225
CHMP1A	-0.987
ZNF160	0.188375
B3GALT6	-0.316875
BARX1	-2.57783333333333
C6orf167	-1.5314375
NXNL1	0.888
DHX29	0.48225
HADHB	0.11425
PLXNB2	0.568
ILDR1	-1.727
SLC15A3	2.566
GAS2	-5.0065
C20orf69	0.841
NUMB	0.86375
TNIP1	-0.178125
MESP1	-0.986333333333333
PSKH1	-0.794
NSFL1C	-0.007875
RHOG	-0.09
HEY1	-1.3705
KNG1	-2.08242857142857
ITGAX	1.9634
LIN9	0.569666666666667
CANT1	0.800875
XRN1	-0.113714285714286
CCDC96	2.2712
HEATR6	-1.36166666666667
GNG7	-0.848916666666667
RUNX2	1.2434375
SOX1	0.1068
FCRL5	2.3038
ZNF99	0.435
FAM9A	-0.0715
SNX22	0.695666666666667
MBNL3	-2.81566666666667
ODC1	-2.5835
ADORA2B	-1.37116666666667
NR2F6	-0.52475
ZFYVE16	0.344277777777778
SYNJ2BP	1.2861
POLE	-0.98775
E2F2	-0.59875
THRA	0.608833333333333
PTGES2	-1.164
HIP1R	1.261
TMUB1	-0.5685
ENO3	-1.29975
RSPH10B	-1.7415
CXorf39	0.566375
IRGC	0.295
GPR109B	-0.254
FLJ13305	-0.6325
LCE3A	0.2805
TNFRSF18	1.41933333333333
DET1	-0.879
TRPM3	0.0864545454545455
C16orf79	-0.6335
FECH	0.137
RAP2A	-0.547
CRIP1	3.54266666666667
AZIN1	-0.413
SLC7A7	3.7125
IL10RA	0.909
TMEM64	-2.463
CDC42EP4	0.522
C16orf58	0.5341
ARG2	-1.01225
POU5F1P4	-4.78375
FAM62B	-0.473125
DNAH8	-1.7043
ASH2L	-0.974875
TSLP	-4.35433333333333
CNTNAP5	-0.106333333333333
TMEM16C	6.3455
IFNA14	0.9385
SLC1A3	0.756625
CABYR	2.1065
BCL7B	-0.1364
NUDT13	-0.207
C13orf28	-0.24525
C1orf53	1.46575
ARL6IP4	-0.097
RPL35A	-0.20325
EMR3	0.108
RAB40C	0.821
SLC41A1	0.5565
LRCH1	-0.48
LY6G5B	-0.674
FAM124A	-0.283642857142857
MGC10981	-3.86816666666667
CLIP3	-0.0288
MAP4K2	-0.235666666666667
CHIC1	0.8885
SULF1	4.46016666666667
C20orf30	-0.312571428571429
PRDM5	-1.849125
ELOVL1	-0.21975
C11orf48	-0.693125
SLC39A10	0.083
KCNV1	0.2365
ACP1	-1.3655
ZMYM2	-0.717375
B3GNT6	-0.058
C9orf69	-0.41075
C2orf15	2.20225
C20orf166	0.375
HSP90AA6P	0.005
EDG7	-0.966
NEURL	-0.039625
LPL	0.565666666666667
CLEC2D	0.729
GRRP1	1.52266666666667
CD8B	-1.8974
HIST1H3D	-0.463333333333333
SLC6A12	0.67325
FAM27L	-0.2335
CD84	2.3709
RASA1	0.8105
PHKG1	-0.4005
MAGEA11	1.8005
IMPA1	-1.3035
NPM3	-1.3485
RARRES1	4.30825
SH3BP1	-0.111375
B3GNTL1	-0.5565
ARPC5L	-0.133
KLHL26	0.4645
SIM2	-2.416125
GJC1	0.5505
C20orf194	-0.01325
EXO1	-0.719
SLC2A2	-2.71116666666667
LOC285074	-0.7975
LRG1	3.36625
KIRREL	-1.316
PIK3R1	2.69228571428571
C4orf34	1.32125
MAF	-1.56988888888889
ADCY4	4.129
ZMIZ2	0.703
SLC46A3	0.385666666666667
STAMBP	-0.0228333333333333
CCDC16	0.853
MS4A12	0.2695
TCF20	0.702
LRRC46	2.112
C20orf152	0.49175
MRPS6	-1.721375
ABCB11	-0.4435
KCNC2	0.675
CDH19	-0.2365
C9orf123	-0.0883333333333333
SSH3	1.932375
LDLRAD1	-0.1745
CCBE1	-2.0565
ZNF135	0.288375
TAAR1	-0.193
WFDC12	0.37
CCDC42	-0.258166666666667
FLJ12529	-0.69825
PER1	-1.20966666666667
TIMM50	-0.4585
SMARCAD1	-0.196333333333333
FAM26C	0.708
TP53TG3	-1.92583333333333
SH3RF1	2.22
LMCD1	2.153
GPR63	-0.736
FLJ21986	-3.09275
AIFM3	0.3025
MICAL1	-0.226166666666667
BLZF1	1.06916666666667
IQCA	0.083
PCDHGC3	-2.402
SAC	-0.461
BCL6B	2.16516666666667
DDO	-0.2775
MARCO	3.46375
DCHS1	1.1865
C1orf170	0.930166666666667
CD200R1	2.62216666666667
C22orf15	-0.615
SEPT11	-0.7665
ADNP	0.2335
UST	-0.7844
C13orf34	-0.264833333333333
RFFL	1.07721428571429
APBA3	0.078
C2orf60	0.011625
CUTL1	-0.7618
PMS1	-0.326375
ZNF689	0.507
EIF3E	-1.22266666666667
IL9	0.076
RPL31	0.245125
LY9	1.63783333333333
ATP2B3	0.011
KDELR2	0.291208333333333
TFCP2	0.69075
NLRP12	0.150375
FLJ45422	-0.76825
TLE4	-1.0484
ZNF570	0.342
FLJ43806	-1.0215
TLK2	-0.81575
CIR	0.93275
MARS2	-0.2475
COL24A1	1.9105
SDF2L1	0.223
HIBADH	-0.768
IGFBP3	-3.00735714285714
C12orf23	1.2455
PSPC1	-0.0935
C20orf43	0.02075
TRAV20	0.998
ARHGAP24	0.350375
KIAA1975	-0.709625
C1QA	3.0459
DNTT	-5.77866666666667
C10orf6	0.0956666666666667
C11orf41	-0.186125
HNRPF	1.050125
COL11A1	5.75316666666667
UBAP2	-0.318666666666667
CDKN2AIPNL	-1.0235
C20orf174	5.6005
SPRED2	0.6445
PLA2G12A	0.2915
ICEBERG	-2.835
SCN10A	-1.4885
C11orf65	0.25975
GBP5	5.25525
PITPNC1	-0.843166666666667
POU3F3	-0.096
NCOA7	-0.1995
LIN7C	0.3036
LOC348840	-3.2515
NKX2-2	-2.646
ANKRD13D	0.020875
LOC123688	-0.7955
FUT2	2.54416666666667
TAAR8	0.5915
FZD4	-0.833
PNMA3	-1.143
OR4L1	0.6545
WIT1	-1.9985
EXOC3L	1.3425
ATPBD4	0.616
KRBA1	-0.922
UBXD6	-0.29425
HOXB7	-0.610642857142857
C7orf23	0.1405
UNQ338	-0.29825
STAB2	1.60825
CDC20B	0.42225
IRF9	2.73975
CENTG1	0.845
TNPO2	-1.5155
MCPH1	-0.3805
BMS1P5	-0.977
SLC26A7	0.899
HIST1H3J	1.37975
C9orf3	0.4741
LBH	0.65925
MYO1D	0.689
PTDSS2	-0.1105
NFU1	0.99325
DEPDC4	-0.78875
WNT7B	0.5414
GLP2R	-0.5294
SETD4	-0.4044
DYNLT3	0.0269
FKBP11	-0.221166666666667
SESTD1	0.844166666666667
FLII	0.36675
RPS16	-0.3974
CHPF	-0.54
CSNK2A1	-0.628666666666667
SUMO1P1	0.57425
FKBP6	-0.3125
ZNF214	2.57483333333333
TWIST1	-0.154
DDX56	-1.29383333333333
TRAM1L1	-0.0955
EPO	-2.48516666666667
MRPS18B	0.36375
ZNF682	-0.349666666666667
RPL14	-0.371166666666667
MAFF	-1.4895
LOC51136	-0.299625
LY96	0.52475
DDX20	0.227
ABTB1	-0.0788333333333334
ARL5A	-0.557
CCT6A	-0.9265
HEPACAM	-1.21966666666667
EHHADH	0.434166666666667
RBAK	-0.968166666666667
CGB1	-0.32525
ITGB5	0.5428
YIPF3	0.48425
FKBP2	0.586
NR1D1	0.1147
TMEM110	-0.011
NEK2	0.604
PRAMEF8	-3.06175
C20orf52	-0.288333333333333
PCDHGA3	-1.9505
VWA3B	0.117
NDUFA5	0.359875
THAP9	-0.68275
FLVCR2	0.333833333333333
AP1S1	-1.767125
SMAD6	-0.33225
SAV1	1.16425
SAT1	0.601875
ZNF251	0.751125
ADAMTS7	0.2311
RPP38	0.3115
C1orf211	-0.57
YPEL2	1.69055
RBMS1	-1.458
ZNF445	-0.636
NRXN2	0.409833333333333
PGBD4	-0.952625
UGT2B28	-2.82325
WBSCR16	-0.7845
NLRC3	1.4885
ASTL	0.6535
ST6GALNAC1	-0.26225
ZADH2	0.19075
MLLT4	0.213166666666667
ARL6	0.338333333333333
MEF2C	-0.49175
CBFA2T3	-0.1835
AFF3	1.38928571428571
COG7	0.847833333333333
MYB	0.459333333333333
PLXNA3	-0.2595
XRCC2	-1.343
MMS19	-0.724875
ST8SIA5	-1.08575
CHPT1	0.349833333333333
KIAA1712	-0.1485
OR6X1	0.732
ACTR3	0.33225
UGCG	0.688833333333333
OR4P4	0.9555
ZAP70	-2.14575
LPP	0.93875
ZNF485	0.2065
PTPRCAP	1.1265
IL12RB1	0.527
ATRX	0.065
CHST8	1.914
C14orf109	1.02575
ARV1	1.86
NMB	-0.796571428571429
COX5A	-0.688
EIF6	-0.57175
MPPED2	-1.176
SEMG1	-2.4095
CHRDL1	0.2465
TRAF3IP2	0.90425
WNK2	0.495875
LILRA4	3.01233333333333
LAMA2	4.1365
PXT1	0.3065
RLBP1	-3.745
CD300C	0.78575
SLTM	0.634875
FLJ10404	-0.9363125
APOBEC3D	-2.164
RENBP	0.699333333333333
ATXN7L1	0.52175
NID1	-0.47625
TUBGCP3	-0.30775
ITIH5	1.29644444444444
CCDC110	2.25525
C8A	-2.85
MGC87042	-1.44675
HOXC13	0.9205
TFDP2	-1.2805
HCP5	2.183875
POLI	1.09275
UCN	-0.555333333333333
ZNF764	1.11
C8orf45	1.0255
FHL3	-0.9835
SPATA5L1	-0.4185
MMRN2	2.99566666666667
NDST1	0.271
COL20A1	-0.517166666666667
ZNF248	-0.341166666666667
PELP1	-0.296333333333333
MBL2	-2.53333333333333
RNF41	0.325625
C5orf24	-0.222125
THOC5	-0.780875
SERINC3	-0.16325
RP11-151A6.2	-0.0235
CDCP2	-0.03475
HIST1H2AA	0.12175
C11orf75	0.234
FKBP7	-0.0635
DDOST	-0.80125
GPNMB	0.755333333333333
TTF2	-1.8115
KCNT1	-0.167
SLC39A14	-1.780125
NGRN	0.0225
GPR137B	0.62325
MECP2	0.3735
PSMA1	-0.4205
C16orf73	-5.30325
TMEM60	0.238
CSN3	-2.777
NOS1	0.5935
RAB7L1	0.609
YBX2	0.1975
KIAA1166	0.19
FUBP3	0.0463333333333333
ABCG1	2.2955
ACACA	-0.339083333333333
ARL11	0.1443
ATOH1	0.526
ODF1	0.2272
CREB3L3	-1.1735
TMEM127	1.25428571428571
DSCAML1	-0.0175
PLN	1.82866666666667
LYPLA1	-0.356833333333333
PRDM9	-2.49175
SASP	1.44775
PLUNC	0.559666666666667
INTU	0.99425
HISPPD1	0.16
LNPEP	-0.0248333333333333
YARS2	-1.02133333333333
APCDD1L	-1.8325
ZCCHC4	-0.0105
FBXO22	-0.283666666666667
TTLL13	-0.068
ZNF669	-0.309333333333333
PTGDR	3.11025
DDX27	0.279
KIAA0409	-0.301166666666667
GJB6	0.99775
ASB8	0.39625
PLP2	0.379166666666667
MEPE	-0.558
OR10J5	-0.3665
KRT222P	2.86925
COQ7	1.2725
C1orf101	0.88825
RERG	3.6106
CHMP5	0.36
THAP11	-0.664
ZNF43	0.389666666666667
ZRANB3	-0.266833333333333
KRT13	-0.219125
MRPL19	-0.13775
RBBP9	0.048375
SPATA17	1.7575
BXDC5	0.5715
PAFAH1B1	-0.210083333333333
MAGEE1	0.178
OSTF1	0.742
KIAA0323	0.54475
TXNDC13	-0.3235
CNTN4	-0.278375
LCE1B	0.639
UNQ501	1.607
ZNF154	0.3285
C3orf64	0.1455
SYT5	-0.2568
PON1	-0.00616666666666668
FLJ10357	-0.25725
ATP4A	-1.368
GNPDA1	-0.854333333333333
MGAT1	0.19
C14orf121	0.732
SLC35B2	-0.17325
MIER3	0.270666666666667
CHEK1	-2.394125
ZNF8	0.276166666666667
TXNDC1	0.772833333333333
CKB	-0.4425
RTN3	0.326142857142857
FZD2	-0.783833333333333
PART1	-0.049875
PSMB6	0.325
PCDHB8	-1.863
PHC3	0.769
PPP1R8	-0.594166666666667
NOVA2	1.6035
TNFRSF11B	-4.089375
GOLPH3	0.794333333333333
UBLCP1	0.023
SUHW3	-0.9815
TTLL1	1.70975
OPN4	-0.1475
OR13G1	0.868
ZPBP2	0.384
HSD17B11	-1.17375
C9orf50	0.4565
DHDDS	0.168142857142857
CTSW	1.9067
NEFM	-2.97966666666667
MRPL28	-0.2595
SYN1	0.157166666666667
PIGV	0.9685
ZIM2	-1.24875
APBB1	0.149333333333333
SND1	-0.59275
C1orf123	0.556166666666667
CHD3	-0.80175
BHLHB8	0.4775
RNASE2	1.5115
BCAP31	-0.018375
SLC25A44	0.637666666666667
CHD6	-0.9933
PIB5PA	2.13784615384615
SELS	0.70625
LOC541471	-0.021375
FAT2	-0.36
ZNF81	-0.051
OR4C16	0.784
FLJ10081	0.4545
LRRC4	1.26425
CS	-0.260833333333333
N4BP2	-1.05925
IGFBP7	1.411
ZNF318	0.234
NDNL2	0.697125
ZNF609	0.046875
SIRT4	0.941
EXOSC10	0.1005
ECE2	0.00608333333333335
OVGP1	0.755
GTPBP3	-0.447
PACS2	0.5831
C19orf36	-0.0408333333333333
ARL4C	-1.86325
ATG4B	-0.43425
UBQLNL	2.65025
RHOXF2B	-3.9985
PLEKHG2	-0.301
GALR1	-0.8785
AQP4	0.021
HDAC7A	0.1805
DCUN1D3	0.94225
OR8A1	1.0125
CCRN4L	-0.696875
CBR4	0.369833333333333
KIFC1	-1.085
SLC7A14	-1.83883333333333
LHX5	-0.1
TRPC7	0.576
LPXN	0.04025
SERPINA1	-1.128375
RPS13	-0.6383
BPIL3	0.3575
PRKAA1	-1.146
FADS2	0.4031
ENAH	1.3238125
PRO1768	0.868
APBA2BP	0.00275
LIPH	3.40866666666667
C3orf33	-0.87175
RCC2	0.206071428571429
ALDH1A2	-4.18222222222222
RNF103	2.36375
AHCY	-0.8965
ALG12	1.0365
CCL17	3.33875
ZNF543	0.988666666666667
ESRRG	2.895
CNGA1	-1.06925
RDH5	-0.653333333333333
OTX1	-0.8825
PTGFR	-1.86466666666667
CDR2	0.650125
SELE	6.5885
NLGN2	-0.868
EXOSC9	-0.493
ZNF566	0.152
KLRC2	-3.5665
GPR12	0.589
KIAA0196	0.44925
PDRG1	-0.6325
SSR3	-0.234785714285714
MSI1	0.1965
CST9	-0.201
CC2D1A	0.241
PLAGL1	-0.940611111111111
ZNF778	0.172
RNF2	1.14175
KLF6	0.416166666666667
THBD	1.91983333333333
tcag7.1314	0.97725
NR5A1	-0.670666666666667
ABCD2	1.69475
DNAJC7	-1.01375
CLEC4C	1.1385
TM2D3	0.7595
CCDC4	-2.2785
PLAC2	0.4055
DCD	-0.5135
FAAH	2.667875
POLA1	-0.153833333333333
TM7SF2	-0.7745
FLJ39822	-2.04233333333333
FLOT2	-0.101125
MAP4K1	0.227166666666667
SRP68	-0.164875
C21orf74	0.447
ARPC5	0.209
LOC126075	1.40075
HECW2	0.6725
ZDHHC4	-0.1985
ANKRD42	1.2044
PDE9A	-1.40266666666667
ABCA8	1.59875
NDUFS2	0.259
UBR5	-0.18125
BTBD16	-3.30575
LOC554174	1.978
ZNF20	1.5935
KIAA1843	1.745
WDR17	-1.402375
C15orf33	1.6785
RNF113A	-0.517
CAMKK1	-0.5172
CLCN2	-0.2985
ANXA6	-0.427
LOC340069	-0.7145
EMID1	0.725625
DPM3	-0.13675
ELA1	0.0405
SLC25A13	-1.5423
KRT24	0.18575
SMPD1	0.256666666666667
TH	0.2265
COL6A2	0.504142857142857
ANKS1B	3.07175
GPR126	-3.5874
ZC3H12A	0.373
TMEM47	-0.617333333333333
C2orf51	0.0581666666666667
C1orf88	3.05083333333333
HSF2BP	0.31725
AKAP10	0.3395
RPAP3	0.0095
KLHDC8B	0.397875
STOM	0.2892
MUPCDH	-0.049375
C10orf72	-0.62375
PLEKHA3	0.543666666666667
TCP11L1	-0.24325
CWF19L1	0.545875
SPEF1	1.67946153846154
YSK4	1.00666666666667
ELN	1.9256
SAMD8	1.07216666666667
MPI	-1.11383333333333
MEPCE	-0.1876
ABCC3	-1.063125
NANOGP1	-4.1765
KCNK17	0.1415
HLA-DMB	4.38733333333333
RRAGA	0.5465
ANGEL1	0.33575
RBM32B	0.3675
CPN1	-3.23625
MGC52282	0.3112
HLA-A	1.31908333333333
OR9G4	0.5195
EDNRB	-1.99525
SCD	-2.16335714285714
C14orf80	0.6815
BAGE2	-0.0385
RABL4	1.51733333333333
RCVRN	0.7745
SHANK1	0.2285
NLRP7	-2.1955
CD226	2.39525
STAT3	0.7203125
SYNJ2	-0.9081
TPCN2	0.9875
WDR36	-1.03216666666667
MBD4	0.2225
ROBO1	-1.1378
ST3GAL6	-2.829
SLAMF8	3.458
ATN1	0.336166666666667
GPR141	0.50375
KRT36	0.5225
TPH1	-1.783
DDX52	-0.4995
ZSCAN29	0.782833333333333
TRPT1	-0.169666666666667
DPEP3	0.222
DENND4A	-0.311875
TSPAN16	-0.935
PTCHD2	0.09
LOC145814	-0.071
CAP1	0.6675
EIF5A2	-1.0674
NT5DC3	-1.604875
SEPT9	-0.83925
SEZ6L2	0.694875
EGFLAM	3.29125
VPS11	-0.43225
NDUFB5	0.0316666666666667
CIDEA	2.31733333333333
IER5L	-0.5215
N6AMT1	0.577
FAM83C	-0.275333333333333
OXR1	0.241916666666667
IRX1	-0.703
DGKB	-0.5532
GCN5L2	-1.50175
MIR16	0.932
FBXW9	-0.29625
WDR4	-1.31366666666667
PDC	-1.0585
VPS33B	-0.552
HEXB	0.07525
FLJ32214	0.2245
TCEB3	-0.4855
CRLF1	-3.4335
ABI3BP	3.105
C8orf22	-4.33825
PYCR1	-0.63075
KIAA1706	1.1165
CDK5R2	0.368125
WAS	0.8095
C12orf60	-0.1855
CCBL2	0.105
MADD	-0.24325
C5orf34	-0.37525
WDR42A	1.0223
KLF12	-0.00175000000000002
HSPA1A	2.393
ITM2C	-2.06466666666667
DAPK2	2.76283333333333
LOC442590	-0.1915
SUMF2	-0.1925
CENPA	-0.917615384615384
TMED5	-0.218
CDH6	-1.1188
BRP44	0.58725
THG1L	-0.62375
GABRA2	-3.525
C14orf166	0.16
MYL1	-2.255
TNFSF18	1.674
PAP2D	-0.3905
PPIB	-0.46425
KLHL4	-0.40375
SFN	0.007
CCDC127	0.9465
FRAP1	0.3175
GOLGA5	1.68625
SDCCAG1	0.594875
MGC21675	-0.627
C10orf95	-0.955
KIAA1345	0.314166666666667
C1orf163	-1.8675
LACE1	0.156666666666667
OR10K2	0.045
CENPN	-2.03672
TMED2	0.5755
UGT1A6	-0.701
ANG	0.35025
U2AF1	-0.148333333333333
CASC2	2.4835
NMT2	-1.82383333333333
OSGEPL1	1.007875
DFNB31	-0.736
SLC6A20	0.549375
DKC1	-0.96175
FXYD4	-1.26075
WDR64	0.565
MGC5590	0.6295
CREBZF	-0.818833333333333
DAZ1	-0.32325
PRPSAP1	-0.1935
GCHFR	0.175
TTC7A	-0.369125
LOC196993	2.83525
UBD	2.23666666666667
S100A1	0.377875
RPL6	-0.192833333333333
DNAJB6	0.45025
NAGS	0.7212
C2orf58	-0.0475
KERA	0.785333333333333
MT1X	-0.5121
UBE2B	0.3733
KEAP1	0.28225
MST1	-2.7685
OMA1	1.314
ABLIM2	0.23
BCL2L13	0.0600833333333334
JAZF1	-0.608333333333333
TMEM63B	1.2535
S100A8	0.0684
ARFIP2	0.84175
UROS	0.66825
KHDRBS2	-0.9615
POLQ	-1.516625
SOAT1	-1.16425
SPAG4	-1.55975
MRPS30	-1.36266666666667
LOC494141	-0.10325
OR2T11	0.4985
ORAOV1	1.291
ZNF184	0.211666666666667
TCEB3B	0.462
ADAM21	1.5045
GDPD1	1.08225
SPINLW1	-0.85275
PRR14	0.252333333333333
KCTD9	-1.5953
NUDT3	0.26625
KIAA1822	0.5268
HIST1H4K	0.76
DFNA5	-2.243
GABPA	-0.1175
C14orf44	1.38375
POLB	0.715625
PTAR1	-0.775
SEC31A	0.2166
TRIM58	-2.62075
TAS2R14	0.355
VPS8	0.582
H1F0	1.08816666666667
PRKCB1	-1.41116666666667
UGT2A1	0.7035
TOR1B	-0.21275
LSS	-1.69916666666667
C2orf19	0.063
HNRNPC	0.476785714285714
TMEM100	-1.15966666666667
LOC116349	-1.0625
