Hybridization REF	TCGA-BH-A18K-11A-13R-A12D-07
CD84	-0.2165
RASA1	0.7865
PHKG1	0.364
MAGEA11	-1.326
IMPA1	-0.1779
NPM3	-1.811
RARRES1	4.8255
SH3BP1	-0.43925
B3GNTL1	-0.732
ARPC5L	-0.816666666666667
KLHL26	0.93675
SIM2	-2.807625
GJC1	-0.0875
C20orf194	0.428
EXO1	-4.396
SLC2A2	-2.82383333333333
LOC285074	-0.04775
LRG1	-1.097
KIRREL	-0.937
PIK3R1	2.81671428571429
C4orf34	0.842
MAF	-0.601833333333333
ADCY4	4.31183333333333
ZMIZ2	0.5182
SLC46A3	1.18283333333333
STAMBP	-0.600833333333333
CCDC16	1.03325
MS4A12	-0.273
TCF20	-0.03975
LRRC46	0.43925
C20orf152	-0.30975
MRPS6	-0.30025
ABCB11	0.573
KCNC2	1.5495
CDH19	-1.32016666666667
C9orf123	0.590166666666667
SSH3	0.87625
LDLRAD1	-2.90725
CCBE1	0.75625
ZNF135	1.5855
TAAR1	-0.1235
WFDC12	0.2815
CCDC42	-0.17
FLJ12529	-0.25775
PER1	0.8995
TIMM50	-0.372666666666667
SMARCAD1	0.243666666666667
FAM26C	-0.1035
TP53TG3	-1.29766666666667
SH3RF1	0.644
LMCD1	1.707
GPR63	-0.7475
FLJ21986	-0.46425
AIFM3	-0.4575
MICAL1	-0.853
BLZF1	0.1645
IQCA	2.60566666666667
PCDHGC3	-0.364
SAC	0.196
BCL6B	1.86633333333333
DDO	1.0875
MARCO	2.81325
DCHS1	1.555
C1orf170	-0.7905
CD200R1	1.46233333333333
C22orf15	0.13
SEPT11	-0.711166666666667
ADNP	-0.07575
UST	0.9453
C13orf34	-1.68283333333333
RFFL	0.0988571428571429
APBA3	-0.417
C2orf60	-0.374625
CUTL1	-0.1084
PMS1	-0.28125
ZNF689	1.905
EIF3E	0.00616666666666667
IL9	0.231333333333333
RPL31	0.173875
LY9	0.891
ATP2B3	0.48675
KDELR2	-0.670791666666667
TFCP2	0.195625
NLRP12	-0.805
FLJ45422	-0.73875
TLE4	0.3769
ZNF570	0.331
FLJ43806	-0.4295
TLK2	-1.561125
CIR	0.67875
MARS2	-0.548
COL24A1	-0.05975
SDF2L1	-1.601
HIBADH	1.02483333333333
IGFBP3	-2.02614285714286
C12orf23	0.466375
PSPC1	-0.889
C20orf43	0.07575
TRAV20	0.235
ARHGAP24	1.928375
KIAA1975	-0.417875
C1QA	3.0256
DNTT	-4.77883333333333
C10orf6	-0.868166666666667
C11orf41	0.130375
HNRPF	0.361
COL11A1	-0.560666666666667
UBAP2	-0.839333333333333
CDKN2AIPNL	-0.742
C20orf174	2.4165
SPRED2	0.65625
PLA2G12A	-0.442
ICEBERG	-0.613666666666667
SCN10A	0.033
C11orf65	-0.36425
GBP5	2.253
PITPNC1	-1.25233333333333
POU3F3	-0.629
NCOA7	0.632
LIN7C	-0.083
LOC348840	-1.116
NKX2-2	-3.15266666666667
ANKRD13D	-0.392125
LOC123688	0.43125
FUT2	0.156333333333333
TAAR8	0.093
FZD4	1.12541666666667
PNMA3	-0.785166666666667
OR4L1	-0.084
WIT1	-3.27875
EXOC3L	1.811
ATPBD4	0.1417
KRBA1	-0.37825
UBXD6	-0.80875
HOXB7	-0.569285714285714
C7orf23	0.1655
UNQ338	1.14475
STAB2	3.42575
CDC20B	0.09575
IRF9	1.8165
CENTG1	0.85125
TNPO2	-1.1205
MCPH1	0.169
BMS1P5	-0.61425
SLC26A7	1.25875
HIST1H3J	-1.09625
C9orf3	0.4431
LBH	1.49475
MYO1D	-0.401375
PTDSS2	-0.43225
NFU1	0.82625
DEPDC4	-1.771
WNT7B	-1.6053
GLP2R	-0.4505
SETD4	-0.3348
DYNLT3	-1.0327
FKBP11	-1.01266666666667
SESTD1	0.247166666666667
FLII	0.76625
RPS16	0.1846
CHPF	-0.445666666666667
CSNK2A1	-0.4895
SUMO1P1	-0.12225
FKBP6	-0.677
ZNF214	1.95833333333333
TWIST1	1.79416666666667
DDX56	-1.00216666666667
TRAM1L1	1.825
EPO	-3.03916666666667
MRPS18B	0.3775
ZNF682	-1.10216666666667
RPL14	0.214
MAFF	-0.03775
LOC51136	-0.373625
LY96	-0.43275
DDX20	-0.46725
ABTB1	1.61283333333333
ARL5A	-0.8796
CCT6A	-1.572
HEPACAM	0.472166666666667
EHHADH	0.792166666666667
RBAK	-2.04966666666667
CGB1	-0.25475
ITGB5	0.3593
YIPF3	0.89725
FKBP2	-0.55175
NR1D1	1.6994
TMEM110	-0.54
NEK2	-5.45166666666667
PRAMEF8	-3.1965
C20orf52	-0.744166666666667
PCDHGA3	-0.2335
VWA3B	-0.5135
NDUFA5	-0.044875
THAP9	0.22825
FLVCR2	-0.915166666666667
AP1S1	-1.509875
SMAD6	-0.3545
SAV1	1.63275
SAT1	0.805875
ZNF251	0.76725
ADAMTS7	-0.0734
RPP38	-0.0775
C1orf211	-1.788
YPEL2	1.021
RBMS1	0.476
ZNF445	-1.0422
NRXN2	1.15416666666667
PGBD4	-0.941625
UGT2B28	2.6615
WBSCR16	-0.574
NLRC3	-0.05825
ASTL	0.493
ST6GALNAC1	-1.915
ZADH2	0.432
MLLT4	0.51225
ARL6	0.140833333333333
MEF2C	0.66375
CBFA2T3	-0.4165
AFF3	1.2935
COG7	0.2195
MYB	-0.695833333333333
PLXNA3	-0.3145
XRCC2	-2.66366666666667
MMS19	-0.5005
ST8SIA5	-0.60075
CHPT1	1.28916666666667
KIAA1712	-0.957875
OR6X1	0.3615
ACTR3	-0.6965
UGCG	-1.52966666666667
OR4P4	-0.4875
ZAP70	-2.96375
LPP	1.42125
ZNF485	-0.5395
PTPRCAP	-0.1885
IL12RB1	-0.09125
ATRX	0.2238
CHST8	-1.119125
C14orf109	0.1845
ARV1	0.13425
NMB	1.70714285714286
COX5A	-0.985
EIF6	-0.57975
MPPED2	1.90983333333333
SEMG1	-1.5705
CHRDL1	1.7335
TRAF3IP2	1.21525
WNK2	-0.546875
LILRA4	0.739833333333333
LAMA2	5.60525
PXT1	-0.083
RLBP1	-2.8045
CD300C	-0.07175
SLTM	0.46375
FLJ10404	-0.0773125000000001
APOBEC3D	-2.85366666666667
RENBP	0.2745
ATXN7L1	0.205125
NID1	0.216
TUBGCP3	-0.67925
ITIH5	3.27655555555556
CCDC110	2.96925
C8A	-3.166
MGC87042	0.279
HOXC13	0.3355
TFDP2	-1.10075
HCP5	1.4045
POLI	0.77775
UCN	-1.30583333333333
ZNF764	-0.275833333333333
C8orf45	0.301
FHL3	0.28275
SPATA5L1	-0.75225
MMRN2	3.32333333333333
NDST1	0.347833333333333
COL20A1	0.128166666666667
ZNF248	0.1605
PELP1	-0.465
MBL2	-2.4225
RNF41	0.37525
C5orf24	-1.1085
THOC5	-0.338625
SERINC3	0.821666666666667
RP11-151A6.2	0.284
CDCP2	0.09775
HIST1H2AA	0.38725
C11orf75	0.159666666666667
FKBP7	-0.63975
DDOST	-0.5745
GPNMB	0.349166666666667
TTF2	-2.3145
KCNT1	-0.0948333333333333
SLC39A14	-1.16925
NGRN	0.1443
GPR137B	1.40925
MECP2	0.313125
PSMA1	-0.65975
C16orf73	-4.862
TMEM60	0.115666666666667
CSN3	1.601
NOS1	0.3605
RAB7L1	-0.0256666666666667
YBX2	-0.3275
KIAA1166	0.56625
FUBP3	0.383666666666667
ABCG1	-0.111
ACACA	0.0819166666666667
ARL11	-0.8746
ATOH1	0.655
ODF1	0.2205
CREB3L3	-0.170666666666667
TMEM127	0.721428571428572
DSCAML1	1.187
PLN	4.41833333333333
LYPLA1	-1.05275
PRDM9	-2.592
SASP	0.6125
PLUNC	0.1145
INTU	1.49175
HISPPD1	-0.541
LNPEP	-0.459833333333333
YARS2	-0.807833333333333
APCDD1L	-0.873
ZCCHC4	-0.4295
FBXO22	-0.614333333333333
TTLL13	-0.3715
ZNF669	-1.74833333333333
PTGDR	1.808
DDX27	-0.383
KIAA0409	-0.242333333333333
GJB6	0.508
ASB8	0.8005
PLP2	0.287333333333333
MEPE	0.69
OR10J5	0.0185
KRT222P	2.264
COQ7	-0.419166666666667
C1orf101	2.2165
RERG	2.1489
CHMP5	0.584875
THAP11	-0.029875
ZNF43	0.175333333333333
ZRANB3	-1.45416666666667
KRT13	4.077875
MRPL19	-0.882125
RBBP9	-0.065625
SPATA17	0.557125
BXDC5	0.054
PAFAH1B1	-0.384583333333333
MAGEE1	-0.28175
OSTF1	-0.39775
KIAA0323	0.294666666666667
TXNDC13	-0.257166666666667
CNTN4	2.5595
LCE1B	-0.312
UNQ501	0.1495
ZNF154	0.53425
C3orf64	1.5005
SYT5	0.6371
PON1	0.393166666666667
FLJ10357	0.817125
ATP4A	0.7215
GNPDA1	-0.56
MGAT1	0.492333333333333
C14orf121	0.18675
SLC35B2	-0.2255
MIER3	0.242333333333333
CHEK1	-5.11775
ZNF8	-0.633666666666667
TXNDC1	-0.660833333333333
CKB	-0.4439
RTN3	0.406
FZD2	-1.7345
PART1	1.2665
PSMB6	-0.32275
PCDHB8	-0.4365
PHC3	-0.1307
PPP1R8	-0.876166666666667
NOVA2	1.753
TNFRSF11B	-4.33675
GOLPH3	0.539666666666667
UBLCP1	-0.14575
SUHW3	-1.10975
TTLL1	1.294
OPN4	0.6495
OR13G1	-0.0875
ZPBP2	-0.239166666666667
HSD17B11	-0.504
C9orf50	0.1115
DHDDS	0.680785714285714
CTSW	0.9674
NEFM	-1.8815
MRPL28	-0.63575
SYN1	0.632166666666667
PIGV	0.210166666666667
ZIM2	-0.138
APBB1	1.04116666666667
SND1	-0.65
C1orf123	0.504166666666667
CHD3	-1.016
BHLHB8	0.44475
RNASE2	-0.947
BCAP31	0.624625
SLC25A44	0.00616666666666667
CHD6	-1.6176
PIB5PA	2.38146153846154
SELS	0.127
LOC541471	-1.15575
FAT2	2.4005
ZNF81	-0.535
OR4C16	0.195
FLJ10081	0.2302
LRRC4	-1.43
CS	0.505333333333333
N4BP2	-1.97175
IGFBP7	1.1945
ZNF318	0.0130833333333333
NDNL2	0.2385
ZNF609	0.12875
SIRT4	0.458
EXOSC10	0.651
ECE2	0.709
OVGP1	0.7995
GTPBP3	-1.94625
PACS2	0.2171
C19orf36	0.489833333333333
ARL4C	-0.161
ATG4B	-0.4175
UBQLNL	1.716
RHOXF2B	-4.1055
PLEKHG2	-0.482
GALR1	0.2765
AQP4	0.249833333333333
HDAC7A	-0.152333333333333
DCUN1D3	0.11475
OR8A1	0.042
CCRN4L	-1.29025
CBR4	-0.2
KIFC1	-3.85116666666667
SLC7A14	-1.42333333333333
LHX5	-0.4955
TRPC7	-1.4635
LPXN	-1.11325
SERPINA1	-2.844625
RPS13	0.2139
BPIL3	-1.1085
PRKAA1	-0.80525
FADS2	-0.7248
ENAH	-0.2415
PRO1768	-0.064
APBA2BP	-0.682
LIPH	1.2435
C3orf33	-0.50875
RCC2	-1.16271428571429
ALDH1A2	-2.2645
RNF103	1.7975
AHCY	-0.70475
ALG12	0.634
CCL17	0.2815
ZNF543	0.785333333333333
ESRRG	1.9974
CNGA1	1.96425
RDH5	3.2175
OTX1	-1.7381
PTGFR	-1.05883333333333
CDR2	-0.8225
SELE	2.82225
NLGN2	-0.995833333333333
EXOSC9	-1.12075
ZNF566	-0.704333333333333
KLRC2	-3.7335
GPR12	0.411
KIAA0196	0.5685
PDRG1	-0.26775
SSR3	-0.353571428571429
MSI1	-0.013
CST9	0.1305
CC2D1A	0.380875
PLAGL1	1.34527777777778
ZNF778	-0.313
RNF2	0.158125
KLF6	1.01516666666667
THBD	1.92066666666667
tcag7.1314	1.389
NR5A1	-0.02
ABCD2	3.716
DNAJC7	-0.92325
CLEC4C	0.124
TM2D3	0.9905
CCDC4	-2.694
PLAC2	-0.65325
DCD	4.979
FAAH	1.24625
POLA1	-1.5775
TM7SF2	0.720375
FLJ39822	-1.39366666666667
FLOT2	0.380625
MAP4K1	-0.834333333333333
SRP68	0.19975
C21orf74	0.1465
ARPC5	-0.677375
LOC126075	1.3965
HECW2	0.595125
ZDHHC4	0.26625
ANKRD42	0.8386
PDE9A	0.442666666666667
ABCA8	4.18
NDUFS2	0.011
UBR5	-0.210625
BTBD16	-3.0015
LOC554174	-1.577
ZNF20	0.817
KIAA1843	0.2715
WDR17	0.089625
C15orf33	0.815
RNF113A	-0.033
CAMKK1	-0.5952
CLCN2	-0.97825
ANXA6	0.7005
LOC340069	0.367
EMID1	0.451375
DPM3	-0.0156666666666667
ELA1	0.076
SLC25A13	-1.8205
KRT24	-0.0955
SMPD1	0.286833333333333
TH	-0.025625
COL6A2	0.782214285714286
ANKS1B	1.10275
GPR126	-2.1119
ZC3H12A	0.595666666666667
TMEM47	2.07916666666667
C2orf51	0.242833333333333
C1orf88	2.54383333333333
HSF2BP	-0.417
AKAP10	0.42375
RPAP3	-0.7015
KLHDC8B	1.343875
STOM	1.6101
MUPCDH	0.1335
C10orf72	0.936625
PLEKHA3	0.687333333333333
TCP11L1	-1.2585
CWF19L1	0.144625
SPEF1	0.372461538461538
YSK4	0.209
ELN	1.5561
SAMD8	0.225666666666667
MPI	-1.11266666666667
MEPCE	-0.3926
ABCC3	0.635375
NANOGP1	-2.1855
KCNK17	2.915125
HLA-DMB	3.769
RRAGA	0.9075
ANGEL1	-0.068
RBM32B	-0.318
CPN1	-3.02375
MGC52282	0.1025
HLA-A	0.9445
OR9G4	0.3815
EDNRB	0.889125
SCD	2.05042857142857
C14orf80	-1.73116666666667
BAGE2	-1.2565
RABL4	0.803666666666667
RCVRN	-0.00750000000000001
SHANK1	0.0855
NLRP7	-3.637
CD226	0.3395
STAT3	0.6051875
SYNJ2	-1.4348
TPCN2	-0.279833333333333
WDR36	-0.961583333333333
MBD4	-0.13525
ROBO1	-0.7119
ST3GAL6	-1.1425
SLAMF8	2.20733333333333
ATN1	0.894333333333333
GPR141	-0.344
KRT36	0.3305
TPH1	-0.3025
DDX52	-1.1675
ZSCAN29	-0.6235
TRPT1	-0.0103333333333333
DPEP3	0.90675
DENND4A	-0.846125
TSPAN16	-0.506
PTCHD2	-0.3285
LOC145814	-0.179
CAP1	0.139166666666667
EIF5A2	-1.1314
NT5DC3	-0.275125
SEPT9	-1.4815
SEZ6L2	0.065125
EGFLAM	4.1315
VPS11	0.7135
NDUFB5	-0.0918333333333333
CIDEA	4.35483333333333
IER5L	-1.165
N6AMT1	0.1805
FAM83C	-0.6295
OXR1	-0.209083333333333
IRX1	1.7795
DGKB	-0.732166666666667
GCN5L2	-0.943
MIR16	0.064
FBXW9	0.18925
WDR4	-2.37016666666667
PDC	-0.4945
VPS33B	-0.49
HEXB	-0.147
FLJ32214	0.67525
TCEB3	-1.08675
CRLF1	-0.74175
ABI3BP	2.33275
C8orf22	-3.9265
PYCR1	-1.739125
KIAA1706	1.56875
CDK5R2	0.568125
WAS	0.0855
C12orf60	-1.76775
CCBL2	0.232875
MADD	-0.1015
C5orf34	-2.40575
WDR42A	0.6202
KLF12	0.116875
HSPA1A	0.69225
ITM2C	-1.17766666666667
DAPK2	2.60833333333333
LOC442590	1.436
SUMF2	0.8845
CENPA	-5.05669230769231
TMED5	-0.10775
CDH6	-0.3458
BRP44	1.142
THG1L	-0.546
GABRA2	-3.355
C14orf166	-0.30125
MYL1	-1.344
TNFSF18	-0.514
PAP2D	-2.18333333333333
PPIB	-0.7595
KLHL4	-0.53275
SFN	-0.053
CCDC127	0.18275
FRAP1	0.07175
GOLGA5	-0.0445
SDCCAG1	0.1225
MGC21675	-0.184833333333333
C10orf95	0.37425
KIAA1345	0.2215
C1orf163	-1.631
LACE1	-0.762
OR10K2	-0.6975
CENPN	-3.25444
TMED2	0.71725
UGT1A6	-1.9025
ANG	0.7075
U2AF1	-1.05933333333333
CASC2	1.778
NMT2	0.320833333333333
OSGEPL1	0.624125
DFNB31	-0.6915
SLC6A20	-0.266
DKC1	-1.4945
FXYD4	-1.44225
WDR64	1.42475
MGC5590	0.3165
CREBZF	-0.327333333333333
DAZ1	-0.61325
PRPSAP1	0.1375
GCHFR	-0.42525
TTC7A	-0.956
LOC196993	0.423
UBD	0.6475
S100A1	1.5735
RPL6	0.614166666666667
DNAJB6	0.40285
NAGS	1.1586
C2orf58	0.716
KERA	0.9615
MT1X	0.8563
UBE2B	1.0946
KEAP1	0.131
MST1	-1.382625
OMA1	0.466
ABLIM2	1.08125
BCL2L13	-0.00308333333333331
JAZF1	0.565166666666667
TMEM63B	0.383
S100A8	-0.9625
ARFIP2	0.67125
UROS	0.26925
KHDRBS2	-1.7465
POLQ	-4.11525
SOAT1	-1.83725
SPAG4	-2.21375
MRPS30	-1.09016666666667
LOC494141	-0.389
OR2T11	0.5105
ORAOV1	-0.5663
ZNF184	-0.271166666666667
TCEB3B	0.438666666666667
ADAM21	-0.536
GDPD1	-1.02975
SPINLW1	0.19525
PRR14	0.041
KCTD9	-0.3993
NUDT3	0.217
KIAA1822	0.5006
HIST1H4K	-0.268
DFNA5	-1.30075
GABPA	-0.754
C14orf44	0.3635
POLB	-0.01375
PTAR1	0.4025
SEC31A	0.602
TRIM58	-1.35925
TAS2R14	0.0155
VPS8	0.8375
H1F0	0.703666666666667
PRKCB1	-3.56333333333333
UGT2A1	0.4175
TOR1B	-0.57275
LSS	-0.34725
C2orf19	-0.2075
HNRNPC	0.361357142857143
TMEM100	1.325
LOC116349	-0.70675
OR51M1	0.0635
CCDC142	-0.70675
ISG15	-0.3398125
ZCCHC14	0.289625
CREBL2	1.11075
TGDS	-0.65625
DC2	-1.1355
CACNA2D3	-0.704142857142857
ZNF429	-0.329625
LYPD6	1.25133333333333
SUCLG1	1.02916666666667
OR51I1	-0.719
MAGEH1	1.31175
PRPF40A	-1.4605
SMR3A	1.012
SPINK2	0.15875
THAP2	0.823625
NPY5R	1.68975
IRF4	-1.83775
SPESP1	0.864
OR10S1	0.067
DTD1	-0.89825
TUBE1	0.64375
DDX19A	-0.774
PDPN	-1.357625
TMEM34	0.42625
MGAM	0.4855
COL3A1	4.36427777777778
GFM2	-0.2811
OR5A2	0.2705
PSG9	-1.48033333333333
ARHGEF11	0.418166666666667
IVNS1ABP	-0.5931875
SIGIRR	0.347
DUSP19	-0.077375
DNAJC14	0.064
ACSS1	-0.34875
IL1RAPL2	0.09
C4orf30	-1.34375
SEPT4	3.43075
LANCL3	-2.767
SPAG17	0.288166666666667
PRDX3	1.00925
HNF1A	-1.31125
P4HA2	-1.485625
RFWD3	-2.079
MOV10	-0.7195
DNAJA5	-0.550214285714286
LOC729440	0.26
LOC200383	1.189
SMC2	-2.3455
MIXL1	-1.1135
TMEM9	-0.41575
FAM86A	0.202
ZNF174	0.2741
MYH14	-1.1875
CCR8	0.15125
VPS37C	0.178166666666667
GPATCH1	-0.424
B3GNT8	2.211
TBX4	0.04125
CNR2	-0.2725
PCDH1	0.64875
C5orf29	2.253375
OCIAD2	0.47925
PLCG2	1.2685
KIAA0247	1.869375
HRH3	0.1527
CAPN13	3.261125
CCR1	-2.1181
MGC15523	-0.166555555555556
UVRAG	0.869333333333333
DNAJA2	0.315333333333333
ITGA2B	-0.757166666666667
CLDN5	3.951625
PTPRN2	-1.37242857142857
ZNF512	0.6985
PSAP	1.08942857142857
CCDC140	-1.837
LRRC55	-0.6035
CYP26C1	-0.0295
C8orf47	1.31875
LYN	-0.3465
DUSP6	0.734166666666667
TGFB3	2.71806666666667
ELK1	-0.9584
PCDH11Y	0.165833333333333
HGD	-1.98325
C17orf58	0.4315
MYO3A	-0.6675
SERPINE2	-3.751
AARSD1	-0.394375
C14orf73	-1.726
ADAM33	0.60075
ZNF491	0.203
MAPK6	-1.0795
TCN1	3.38333333333333
SLC24A6	0.221
UBE2R2	-0.702
H1FNT	0.47925
TATDN2	-0.0416666666666667
LILRB1	0.09825
P2RY5	2.5055
NUCB2	-0.578
C2orf37	-0.4705
SNX27	-0.235666666666667
MTA3	0.072625
FOXO4	0.8315
ID4	4.31783333333333
SOX5	-1.579
PXMP3	0.6695
OR52M1	-0.2135
SFT2D3	0.467625
INA	-3.55
MCOLN1	0.8465
NFIX	0.4365
CLEC14A	5.42783333333333
HIBCH	1.07983333333333
PLA2G5	2.49825
TIMM10	-0.475333333333333
MED17	0.1674
COL4A4	-2.3025
TPP1	0.9415
GJA3	-1.77216666666667
TMPRSS5	-0.122
AADACL3	0.306
DNMBP	0.56675
ENPP5	4.1375
NQO1	-1.0448
ZSCAN2	-0.26975
SEC24C	-0.347
GTF2A1L	-0.7495
AXIN2	-0.8789
FAM33A	-2.38841666666667
C16orf13	-0.563
SPNS2	1.10675
TAF1	-1.49325
AP1G2	0.1705
RBM42	-1.17683333333333
HCN2	-0.514833333333333
EFHB	1.91383333333333
RUSC1	-0.332166666666667
GRIK5	0.188
USP21	0.843333333333333
ATAD3C	0.4775
ORMDL2	-0.844875
PRSS7	-3.96225
PSAT1	-3.02125
FLJ13195	-0.0936666666666667
TBC1D1	-0.216833333333333
IFNG	0.85225
OTOS	-0.193666666666667
ZNF773	-0.327666666666667
EMD	-1.24875
RETN	-0.918
CCL8	3.72
APH1A	-0.6905
COX18	-0.81875
GTF2IRD2	-0.481
CCDC82	0.130833333333333
PAFAH2	0.5378
NPEPL1	-0.9315
RP11-114G1.1	1.153
TP53INP1	1.027875
ZNF300	0.264833333333333
FOXL2	-0.66925
LARP2	-0.389166666666667
LATS1	-0.1575
HTR6	-0.212
SPOCK2	-0.1445
RNF144B	3.18266666666667
HTATIP2	-1.09875
MGC10334	0.151
CENTA2	1.4935
FGF2	1.92025
FXYD7	0.23475
PHYHIPL	-1.206125
GPR34	5.9405
DDX6	-2.11483333333333
OR10W1	0.275
LHFPL1	0.185
ZNF313	-0.369142857142857
VPS28	0.87125
AP3M1	0.4168
AKR1CL2	-0.314
TRAF4	-0.322375
OR2B11	0.654
C19orf12	0.931166666666667
AKAP9	0.546166666666667
C1orf62	-0.237333333333333
SLC20A1	-2.3608
FAM112A	0.25525
LDB2	2.29375
MRPS23	-0.9415
KLK5	4.2805
SPTB	0.1384
EFEMP2	0.7215
EFNB2	1.6215
PCM1	0.0627142857142857
NMNAT3	2.275625
TSG101	0.250166666666667
C8orf40	0.4815
NOB1	-0.38225
ABHD3	-0.83675
GTF3C4	-1.001125
PIGN	0.380166666666667
GALNTL1	1.26375
AEBP1	0.867625
OR9Q1	0.0385
ANKRD2	-0.1585
CCL28	0.22425
TRIM38	-0.0385
TMCC1	0.203333333333333
SMG5	-0.333
LRRC7	-0.021
NCAPD2	-2.35433333333333
C6orf153	-1.17475
C1orf74	-1.0025
OTUD6A	0.3155
DCP2	-0.908166666666666
TMEM24	-0.6675
RPL18	0.816833333333333
TMEM177	-0.79175
LRRC37A3	0.61925
C1D	0.21
LDHC	-2.0625
UBE4B	0.725166666666667
NIT1	0.532125
BTN3A3	1.274625
RASD1	2.2585
COMMD3	0.425
SHFM1	-0.874
BIRC8	0.06575
DUT	-1.12575
C12orf51	-2.3395
LRRC59	-1.23033333333333
LY6H	-0.39975
WDR22	0.4305
EDEM1	-0.338071428571429
ADH1A	4.2555
PANX2	0.0238
CYP11B1	0.994
CDC73	-0.1355
GPR172A	-0.762
GSTM3	2.42792307692308
KCNA5	0.740125
SERAC1	0.549166666666667
NFATC2	0.258
ANAPC5	-0.245
C15orf24	0.0955
NFATC2IP	-1.23308333333333
TNRC6C	0.069
MGC102966	2.313875
FGD5	1.60733333333333
MED9	0.4385
RAB13	-0.234666666666667
C15orf49	0.5845
CRYGS	0.7823
C12orf53	0.5159
LOC283693	-0.4375
COX6B2	0.16275
PHF14	-0.485375
FAM3A	-0.091375
RPL13	0.5178
PRDX2	0.087
FLJ34047	-2.32925
PRMT3	-0.747
KCTD19	-2.1335
TRIM10	-0.850333333333333
MGC26597	-0.7485
GCNT4	0.248
GPRASP1	2.74275
CDKN1C	1.35041666666667
RHBDL2	0.2202
HSPH1	-0.23875
AQP1	4.03175
COL17A1	4.0082
GFAP	1.36225
CDC16	0.4475
KIAA1614	0.1335
C6orf118	0.488
ZSWIM5	-0.2445
FAM83F	2.9195
LYNX1	1.14375
SYNPR	-0.734
XG	2.83083333333333
PRSS16	1.6465
KIF13B	1.1695
PCDH9	1.1115
HIST1H2AH	0.0506666666666667
RBM18	-1.42425
ZNF626	0.422375
HEXIM2	0.1255
ITFG1	0.526
TUBG2	-0.964
SFRS7	-0.3425
C9orf14	-0.246
EXTL1	2.43525
GBP3	0.492333333333333
WDR5	-1.621
RARG	0.603833333333333
MYO7A	-0.206125
CECR6	-0.33725
C13orf3	-4.240375
SFRS18	-0.50775
ACVR1B	-0.412
PSMD1	-0.8312
C7orf31	0.544833333333333
ILVBL	-0.38325
IFNGR1	2.08725
RNF186	4.627
NOL9	-1.3095
MAGEL2	0.1565
SLC29A2	-0.448
NHSL1	-0.32825
RBMX	-0.175
PSORS1C2	0.336
RAD51L3	-0.316333333333333
LCN6	2.4405
ORAI2	-1.445375
BRUNOL6	-0.1756
OR4K5	0.00249999999999999
CDC123	-0.74975
MSLN	-2.106
WWTR1	-0.9395
ZNF700	-0.718333333333333
COBL	0.2525
PPP1R16B	0.862125
GAS7	0.0696
MDN1	-0.340875
HAAO	0.8725
C9orf68	1.1675
TNFAIP2	0.6725
FOXN1	0.711
hCG_2033311	-0.869
ATP6V0D2	-0.4618
RPL41	1.119
SLC38A1	1.07975
ARHGAP6	0.243166666666667
ADAD2	0.76725
PHF20L1	-0.1355625
MCM3AP	-0.3765
ST3GAL3	0.588666666666667
SNX1	0.671166666666667
ELF5	4.62725
PARP3	1.011875
RBM8A	-0.5761875
LINGO4	0.047
ITGA9	1.0685
ZFR	-0.2585
ACSL6	-0.505375
FLJ20699	0.6694
DAOA	0.526
FABP4	6.8815
KCNB1	1.72225
CANX	0.1468
SLC25A28	0.836833333333333
ADIPOR2	0.433125
ECHDC2	2.52625
SMA4	-0.28675
FRZB	4.448625
PABPC1	-0.795333333333333
DMRTB1	-0.097875
APOBEC3G	0.04975
CATSPER2	-0.111833333333333
CUEDC1	-1.295
STARD9	0.331375
CLDN8	7.053625
LOC23117	-0.0396363636363636
E2F6	-0.560888888888889
TMEM126B	-0.558333333333333
DPY19L4	0.0075
GIMAP5	3.44433333333333
NDUFA9	-0.280333333333333
FAM77C	-4.6945
CTPS2	-0.68075
LOC51035	0.69725
WDSOF1	-1.36675
EGLN3	-1.27875
PITX3	0.188666666666667
OR52E8	0.0945
GRM4	-0.4775
KLK1	-0.8605
GPM6B	2.19675
RRAGD	-0.1625
PAGE5	-3.701
UCHL5	-1.80483333333333
ULK3	-0.951833333333333
AIM2	-0.548
PNO1	-1.4385
OR2F2	0.4375
GNAT2	-0.6
SIX1	0.2795
ST13	1.01166666666667
ZBTB44	-0.022875
TIMP2	-0.23
ZMAT4	-1.66
GTF2IRD1	-1.15883333333333
ZNF19	1.248
ZNF714	-1.031
RSC1A1	-0.0705
C9orf80	-0.19125
PSMA8	1.5255
TMEM141	0.303
COX4I1	0.398285714285714
CTAGE1	0.227833333333333
DTWD1	-0.132
HSD11B1	2.35875
KRT6B	5.253375
ARID4B	0.891625
LHFPL3	-0.6115
WWP2	0.118083333333333
ZNF326	-0.410666666666667
RGPD1	-0.2935
CTSH	1.09483333333333
FASTKD1	-0.591125
PAF1	0.2799
TTC9C	-0.164
IFT57	0.7395
PRSS36	1.915
IL20RB	-2.25
ZNF592	-0.0355
DCTD	0.1881
CFP	1.34125
MFNG	0.215
JMJD2B	0.17675
ALDH3B1	-1.113125
THSD4	1.03633333333333
KCNJ5	1.1265
LMNA	-0.368666666666667
TBCD	-0.61125
ZNF250	0.105833333333333
CASQ2	4.12166666666667
PEG10	-2.31025
PRAME	-5.26893333333333
NP	-1.420375
TRIM59	-1.66166666666667
ZNF12	-0.207
XTP3TPA	-0.9305
