Hybridization REF	TCGA-BH-A0BS-11A-11R-A12P-07
C1QTNF2	-2.273
OR6S1	-0.4435
FAM122B	-2.19875
ZNF551	-0.348875
HBQ1	-1.7405
GEMIN6	-0.5815
ARSK	0.71775
RBP7	4.59683333333333
CPNE9	-0.377
DSC1	3.1905
LOC730112	-0.447
MAP2K4	0.672875
HS3ST5	-1.264
EPB41L3	-1.55525
TEKT2	1.65725
CDKN2B	-0.180083333333333
ZNF480	-0.61575
MAP3K6	0.7518
MAP6	2.03083333333333
HN1	-1.3679
OR2L13	-0.466333333333333
SLC16A11	1.632
FAM96A	-1.02075
APOL1	-0.5215
C5orf32	0.12675
RTP1	-1.15666666666667
RNF175	0.2715
ZBTB41	0.401285714285714
AHCTF1	-0.3683
SAE2	-0.1934
ITGA2	0.0216666666666667
MME	3.03833333333333
CCDC14	-1.031
MAST4	1.2415
KRT33B	-1.011
KCTD2	0.510166666666667
WDR26	-0.166083333333333
MFI2	1.091125
NR4A3	0.11775
ARSA	0.9935
UNKL	0.156166666666667
SULT6B1	-0.277
CCNA2	-3.59066666666667
SOX15	0.618
PPAPDC1B	0.394166666666667
C19orf44	0.833
MCAT	1.0605
ARID1B	-0.115375
OR52N1	0.5055
C12orf48	-3.03575
MAGI1	0.675125
NIPA2	-0.8055
GBX2	-1.55066666666667
RSHL3	0.143
RAVER1	0.805
C15orf17	0.56825
SLC30A2	1.47085714285714
ZNF518	0.27025
PCYT1B	-1.41725
C10orf114	-0.67325
EIF3H	0.61075
SLC25A39	-1.2165
KIF1B	-0.082
AMOTL2	1.19725
C6orf120	0.7355
PSRC1	-2.471
PLA2G10	-0.34375
KIF5C	1.07083333333333
MRPL37	-0.982
C17orf62	-0.103666666666667
C9orf135	-0.45
DUSP10	0.8738
CLCNKB	0.968
PSMA5	-0.8865
C8orf53	0.592
AMPD3	0.360166666666667
PIAS1	-0.058
ADCYAP1R1	-0.3475
GYLTL1B	0.862
CDH20	0.4684
FBXO7	-0.068
TMEM134	0.939166666666667
FLJ14213	-0.608833333333333
ZNF3	-0.513
LRRFIP1	0.651458333333333
CNOT2	0.24225
ABI3	2.447
ALDH5A1	-0.89175
HNT	1.3304
SERPINA4	-2.1515
TK2	0.955083333333333
STMN1	-2.64988888888889
GUCA2A	0.33175
GALNT10	-0.694571428571429
DPP6	0.197473684210526
C9orf93	-0.76475
PRELID2	-0.080625
STK39	-0.101875
SFTPA1	-2.358
CKS2	-3.32877777777778
RHO	0.345625
C20orf135	-1.24575
XKR3	-0.895
CR1	0.496857142857143
RPS6KA2	0.484307692307692
C20orf112	-0.082
MRPL22	-0.159
C4orf23	0.892666666666667
GADD45B	1.43425
KLHDC1	2.34983333333333
C2orf48	null
ZNF287	0.6005
DAAM2	-0.1935
DPPA2	-2.473
TCTN3	0.2485
DNAJB11	-0.327
FPR1	2.86675
DEFB4	-1.055
PTCD2	-0.6241
SMOC2	4.99466666666667
CABP7	3.13425
SERPINB11	-1.0565
MAGEF1	0.32375
NDE1	-0.848333333333333
ITGA10	-0.2795
FSHB	-0.0665
ANXA2	0.46675
HORMAD2	-1.332
HLCS	-0.28175
MCF2L	0.968083333333333
FH	-0.323125
TBC1D24	0.48425
KIAA1505	1.29375
LGALS2	0.22175
CNBD1	0.445
SYNPO2L	0.02275
PTPN23	-0.347785714285714
C1orf183	0.174333333333333
MAGEA8	-3.38133333333333
DGCR8	-1.847875
GSR	-1.42
PAQR7	0.11225
ZNF676	-0.594
CACNA1C	0.289555555555556
SP7	1.812
PDCD6	-0.42725
NRN1L	-0.4245
BRI3BP	-1.55890909090909
KIAA1183	0.9365
ASB4	1.136
CCL23	3.1544
OBSL1	0.053125
SLC12A7	-0.356
KIAA0240	2.0805
CD1B	-3.6325
FCGR2A	0.577125
MDC1	-1.3315
HTR1A	0.0815
OCEL1	0.3585
ATP11B	-0.499125
FBXO34	0.273
PCDH12	2.53066666666667
RPE	-0.691
C17orf74	0.2125
CSDC2	0.566333333333333
PET112L	0.30875
TMBIM1	1.023125
P2RXL1	0.28225
TCHP	-1.01575
TRMT1	-0.8405
F2RL2	-1.20388888888889
LRRC32	2.31533333333333
IMPG2	-1.762
BGLAP	-0.4125
LOC493869	-2.40916666666667
MRAS	3.05175
SLC35F5	0.04075
CBWD1	-0.2565
AXL	-1.22025
ATP2C2	0.5775
TELO2	-0.61375
PNPLA3	-4.34975
PCDHB14	1.44375
CD276	-0.8215
KRT80	-1.05475
DUSP28	0.3435
CSNK1E	-0.05675
SRP14	0.587
KCNQ4	-0.6575
KRT72	-0.2652
CCDC117	-0.41175
C6orf89	0.0171111111111111
TUBB2B	-0.499833333333333
RTN4IP1	-0.55175
CR1L	-2.97533333333333
CEND1	0.32025
C12orf41	0.0646666666666667
RNF31	-0.134
UBN1	-0.348333333333333
C17orf32	0.710875
SLC5A7	1.097
GPR92	0.11
ESAM	2.7947
CTNNA1	0.310333333333333
HRBL	0.3889
CBX4	-1.2025
TMEM182	0.50125
SH3TC2	0.260833333333333
IL10	0.03
PXMP4	0.2865
RNF167	-0.6266
PAK7	5.03033333333333
ETV3	-0.9975
ATPIF1	-0.616166666666667
LOC554207	-2.01133333333333
OR8H1	-0.32475
WDFY3	0.863125
DPM1	-0.601
GPSM1	-0.137
WDR92	-0.0123
LRP1	0.609
ANKH	-1.40325
THUMPD3	-1.0855
POLR1B	-0.703
OLFM4	6.08533333333333
RAD9B	-0.1205
TSPY2	-2.203
PAX6	-1.9934
SCG2	-4.27225
SLC17A6	0.473333333333333
FMO3	2.335875
PADI4	0.162625
TUBB4	-0.7888
NLK	-1.41025
POU4F3	-0.3995
SDF4	-0.688
ITGBL1	-0.1255
NETO1	-2.11528571428571
TAP2	-0.960571428571429
ABBA-1	-0.4915
GNAI1	1.69025
VPS4B	1.1435
NOPE	-1.28188888888889
GALNT6	1.5595
SESN1	1.92975
GBE1	-1.076
CLASP1	0.19375
RASGEF1B	0.829875
ACOT11	-0.028
AFAP1	0.2575
OR2H2	-0.7385
DPY19L2P1	-0.74075
DZIP1	-2.24375
SEC22C	-0.583166666666667
GPR161	-0.365583333333333
RNF146	0.25925
WDR74	-0.37175
GALP	-0.477
PURA	0.84425
DNPEP	0.425916666666667
RP11-78J21.1	-0.57175
ERBB2	1.745125
FANCM	-0.634083333333333
NEO1	0.537833333333333
DDX3Y	-5.4335
RPS3A	1.68775
MXRA7	0.0380714285714286
LGALS3	-0.0475
GLT8D1	-0.2955
CFL2	0.102166666666667
UPB1	-0.698
NAP1L5	0.697
CLDN14	-2.12725
DHX38	-0.20375
BTBD1	0.08475
TARS2	-0.71
ABCF1	-0.3997
FCF1	0.2035
LRRC49	0.77575
GUCY1B2	-2.176
C1orf177	0.7526
SMARCA4	-0.700357142857143
LRP8	-3.9584
TAGLN3	-0.97275
MRPL14	-0.6585
TTRAP	-0.10975
ZDHHC20	0.12275
NFE2L3	-1.9845
KIAA1377	1.362875
PALMD	2.8996
TMEM43	0.15125
TTL	-2.10625
STAT5B	-0.8415
SSB	-0.579625
OR10H5	-0.285
SLC22A13	-1.5965
AKAP3	-0.92125
TIMM23	-0.000999999999999989
OAS2	-0.333181818181818
KIAA0423	0.717
TRIM11	-0.122166666666667
GLIS3	0.834375
TMEM50B	1.068
ARHGEF4	0.358125
DEGS1	0.415363636363636
TBL1XR1	0.552433333333333
G6PD	-2.68825
SP140	0.3532
MUC17	0.507642857142857
NUDC	-0.0994
DNAJC5B	0.198
SCARA3	0.286
CPA3	1.45416666666667
BCAT2	-0.37975
MFN1	-0.665
NRG3	0.4605
SNX11	-0.01025
PLEKHH1	-2.3228
GPR177	0.114333333333333
HCFC2	0.31075
TCAP	-0.863
MOCOS	-1.67325
C14orf93	0.164
PRDM10	0.135666666666667
SLC16A4	1.24191666666667
SRGAP1	-0.7035
VIP	1.104
DUSP27	0.1206
LILRA1	-0.0397
MC2R	-2.25
MGC24103	-1.51225
MBTD1	-1.911
FUT11	-1.1492
USP33	0.475
C15orf39	-1.06425
MAP3K12	-0.504875
PAAF1	-0.66
BARHL1	-1.484
FLJ16165	-0.723
PIWIL2	-1.92
SYNE1	1.38608333333333
CMTM4	0.027625
TSPYL1	1.4504
GUF1	-0.988166666666667
TMEM157	1.5325
WDR44	0.3745
HIST1H3C	0.274
DKFZp666G057	1.09825
RNPEP	-0.89475
GAS2L2	1.21
ADH4	-3.59725
GRPR	1.91616666666667
FBXL17	2.56425
ZBTB10	0.188166666666667
Gcom1	1.31594444444444
HTRA1	1.2166
ZNF585A	-0.306333333333333
SLC26A2	0.605166666666667
OTOP3	-0.12675
WISP1	-1.52525
ATP2B4	-0.725416666666667
FLJ10769	0.83725
CRAMP1L	-0.707875
CHST12	-0.899
RAB22A	0.265833333333333
TARDBP	-0.231142857142857
STAU1	-0.788
CRB3	1.527
MIG7	-0.68825
CHMP1A	-0.300833333333333
ZNF160	-0.29925
B3GALT6	-0.44025
BARX1	-1.3668
C6orf167	-1.7570625
NXNL1	-0.087
DHX29	-0.20875
HADHB	-0.06275
PLXNB2	0.710125
ILDR1	-1.2655
SLC15A3	2.104
GAS2	-0.406666666666667
C20orf69	-0.094
NUMB	0.0895
TNIP1	0.098375
MESP1	1.88133333333333
PSKH1	-0.293
NSFL1C	0.25375
RHOG	-0.03425
HEY1	-0.1195
KNG1	-1.980125
ITGAX	0.8863
LIN9	-0.736333333333333
CANT1	0.063125
XRN1	0.402785714285714
CCDC96	1.20611111111111
HEATR6	-1.67
GNG7	1.92416666666667
RUNX2	0.631642857142857
SOX1	0.6512
FCRL5	0.568666666666667
ZNF99	-0.15525
FAM9A	2.093
SNX22	0.363333333333333
MBNL3	-1.5022
ODC1	-1.461
ADORA2B	-0.8425
NR2F6	0.03275
ZFYVE16	-0.501277777777778
SYNJ2BP	0.2722
POLE	-1.074125
E2F2	-1.420375
THRA	1.38233333333333
PTGES2	-0.818166666666667
HIP1R	0.465
TMUB1	-1.09666666666667
ENO3	-2.606
RSPH10B	1.1955
CXorf39	0.150875
IRGC	-0.2515
GPR109B	2.34775
FLJ13305	-1.1625
LCE3A	-0.056
TNFRSF18	-0.9855
DET1	0.7745
TRPM3	0.0263636363636364
C16orf79	-2.0385
FECH	-0.374
RAP2A	0.163
CRIP1	0.601833333333333
AZIN1	-0.440285714285714
SLC7A7	2.269
IL10RA	0.0141111111111111
TMEM64	-1.479
CDC42EP4	1.7176
C16orf58	-0.573666666666667
ARG2	-1.495
POU5F1P4	-4.60425
FAM62B	-0.45
DNAH8	-2.05533333333333
ASH2L	-0.658125
TSLP	0.733333333333333
CNTNAP5	-0.6002
TMEM16C	1.99075
IFNA14	1.559
SLC1A3	0.73275
CABYR	0.802
BCL7B	-0.3403
NUDT13	-0.7915
C13orf28	0.863
C1orf53	-0.74
ARL6IP4	0.2109
RPL35A	0.8415
EMR3	0.32375
RAB40C	-0.0620833333333334
SLC41A1	-0.627
LRCH1	0.46175
LY6G5B	-1.6315
FAM124A	-0.193428571428571
MGC10981	-3.76566666666667
CLIP3	0.1341
MAP4K2	-0.496666666666667
CHIC1	0.648
SULF1	0.841333333333333
C20orf30	-0.0422857142857143
PRDM5	-0.237125
ELOVL1	0.221
C11orf48	-1.125375
SLC39A10	-0.9225
KCNV1	0.1665
ACP1	-0.748833333333333
ZMYM2	-0.856
B3GNT6	-0.126166666666667
C9orf69	-0.177
C2orf15	0.62975
C20orf166	0.976
HSP90AA6P	-1.046
EDG7	-0.738
NEURL	-0.84425
LPL	4.873
CLEC2D	-0.364769230769231
GRRP1	2.83983333333333
CD8B	-2.8536
HIST1H3D	-1.80166666666667
SLC6A12	0.599125
FAM27L	0.4545
CD84	-0.2661
RASA1	-0.439
PHKG1	0.448
MAGEA11	-2.1765
IMPA1	-0.5815
NPM3	-1.23325
RARRES1	5.3205
SH3BP1	0.114625
B3GNTL1	-0.291
ARPC5L	-0.658666666666667
KLHL26	0.34725
SIM2	-3.3825
GJC1	0.9035
C20orf194	0.321
EXO1	-4.0575
SLC2A2	-2.23275
LOC285074	-0.5155
LRG1	-1.33925
KIRREL	-0.157
PIK3R1	2.269
C4orf34	0.5695
MAF	-0.381111111111111
ADCY4	4.38133333333333
ZMIZ2	0.1355
SLC46A3	1.25566666666667
STAMBP	-0.756166666666667
CCDC16	1.24425
MS4A12	0.473
TCF20	0.218
LRRC46	0.228
C20orf152	0.3775
MRPS6	-0.22
ABCB11	-0.7295
KCNC2	3.69966666666667
CDH19	0.0386666666666667
C9orf123	0.931833333333334
SSH3	0.99825
LDLRAD1	-1.84825
CCBE1	-0.68825
ZNF135	1.14475
TAAR1	2.115
WFDC12	0.582
CCDC42	-0.6694
FLJ12529	-0.96625
PER1	1.3195
TIMM50	-0.7075
SMARCAD1	0.00133333333333334
FAM26C	-0.696
TP53TG3	-0.474166666666667
SH3RF1	1.41
LMCD1	1.87875
GPR63	0.517
FLJ21986	-1.951625
AIFM3	-0.43025
MICAL1	-0.537
BLZF1	0.491833333333333
IQCA	2.88466666666667
PCDHGC3	-0.9315
SAC	0.31725
BCL6B	1.55416666666667
DDO	0.54475
MARCO	4.1135
DCHS1	0.973
C1orf170	0.7655
CD200R1	0.487833333333333
C22orf15	-0.264
SEPT11	-0.6575
ADNP	-0.64725
UST	0.1049
C13orf34	-1.41016666666667
RFFL	0.317785714285714
APBA3	-0.576
C2orf60	-0.392
CUTL1	-0.4935
PMS1	-0.797285714285714
ZNF689	0.5645
EIF3E	0.172
IL9	0.301666666666667
RPL31	0.992125
LY9	0.427
ATP2B3	0.69
KDELR2	-0.468125
TFCP2	0.184
NLRP12	-1.087625
FLJ45422	-0.45075
TLE4	0.3345
ZNF570	-0.19
FLJ43806	-2.1925
TLK2	-0.869375
CIR	0.77775
MARS2	0.1585
COL24A1	-0.618666666666667
SDF2L1	-0.94
HIBADH	0.451
IGFBP3	-1.87064285714286
C12orf23	0.34975
PSPC1	-0.211
C20orf43	0.1285
TRAV20	-1.044
ARHGAP24	0.812375
KIAA1975	-0.419375
C1QA	3.4795
DNTT	-4.54933333333333
C10orf6	-1.068
C11orf41	-0.49425
HNRPF	0.028625
COL11A1	0.9085
UBAP2	-1.35766666666667
CDKN2AIPNL	-1.2005
C20orf174	1.598
SPRED2	0.4005
PLA2G12A	-0.461833333333333
ICEBERG	-1.96825
SCN10A	0.466
C11orf65	0.2715
GBP5	2.461
PITPNC1	-0.819333333333333
POU3F3	2.6485
NCOA7	1.068
LIN7C	0.4177
LOC348840	-0.72
NKX2-2	-2.585
ANKRD13D	0.331625
LOC123688	0.539
FUT2	1.06433333333333
TAAR8	-0.02
FZD4	0.1595
PNMA3	-0.349666666666667
OR4L1	0.5925
WIT1	-3.42833333333333
EXOC3L	1.57675
ATPBD4	0.4797
KRBA1	-0.465
UBXD6	-0.6265
HOXB7	-0.845071428571429
C7orf23	-0.277
UNQ338	3.06
STAB2	0.97675
CDC20B	1.43966666666667
IRF9	0.84625
CENTG1	0.957916666666667
TNPO2	-2.88075
MCPH1	0.2935
BMS1P5	-1.256
SLC26A7	1.9125
HIST1H3J	-0.36425
C9orf3	0.8076
LBH	2.053
MYO1D	-0.296125
PTDSS2	-0.196
NFU1	0.9295
DEPDC4	-1.26425
WNT7B	0.085
GLP2R	-0.2446
SETD4	-0.5119
DYNLT3	-0.7431
FKBP11	-0.599666666666667
SESTD1	0.371
FLII	0.29375
RPS16	0.8435
CHPF	-0.725166666666667
CSNK2A1	-0.842166666666667
SUMO1P1	-0.0975
FKBP6	0.8445
ZNF214	1.27066666666667
TWIST1	0.627833333333333
DDX56	-0.899666666666667
TRAM1L1	2.3391
EPO	-2.98933333333333
MRPS18B	-0.102
ZNF682	-0.647166666666667
RPL14	0.519
MAFF	0.841
LOC51136	-0.680625
LY96	-0.1715
DDX20	-0.141
ABTB1	1.65533333333333
ARL5A	0.0967
CCT6A	-1.53925
HEPACAM	0.1142
EHHADH	-0.265333333333333
RBAK	-0.765166666666667
CGB1	3.89925
ITGB5	-0.2766
YIPF3	-0.51025
FKBP2	-0.31675
NR1D1	0.3243
TMEM110	-0.7155
NEK2	-4.86966666666667
PRAMEF8	-3.44325
C20orf52	-0.717666666666667
PCDHGA3	-0.633
VWA3B	0.46375
NDUFA5	0.445
THAP9	-1.0965
FLVCR2	-0.9265
AP1S1	-1.999875
SMAD6	-1.381
SAV1	1.579875
SAT1	0.241125
ZNF251	0.751125
ADAMTS7	0.1786
RPP38	-0.04425
C1orf211	-1.754
YPEL2	1.08295
RBMS1	0.24575
ZNF445	-0.707
NRXN2	0.680333333333333
PGBD4	-0.179125
UGT2B28	0.4655
WBSCR16	-0.5559
NLRC3	-0.625125
ASTL	-0.24525
ST6GALNAC1	-1.413
ZADH2	0.186625
MLLT4	0.82225
ARL6	0.195
MEF2C	1.24625
CBFA2T3	-1.6705
AFF3	1.00185714285714
COG7	-0.191
MYB	-1.11583333333333
PLXNA3	-0.62
XRCC2	-3.02433333333333
MMS19	-0.157125
ST8SIA5	-1.088875
CHPT1	1.25133333333333
KIAA1712	-0.501125
OR6X1	-0.323
ACTR3	-0.636625
UGCG	0.1255
OR4P4	0.631
ZAP70	-2.7415
LPP	1.214625
ZNF485	-0.243
PTPRCAP	0.2715
IL12RB1	0.142
ATRX	-0.1078
CHST8	-1.578
C14orf109	0.64675
ARV1	0.33125
NMB	0.819714285714286
COX5A	-1.063
EIF6	-0.25675
MPPED2	1.10466666666667
SEMG1	-2.2165
CHRDL1	2.572
TRAF3IP2	1.4405
WNK2	0.71375
LILRA4	2.4025
LAMA2	4.3535
PXT1	0.946
RLBP1	-3.6965
CD300C	0.22
SLTM	-0.202375
FLJ10404	0.38325
APOBEC3D	-1.949
RENBP	-0.538
ATXN7L1	-0.1515
NID1	-1.27775
TUBGCP3	-1.082875
ITIH5	2.80155555555556
CCDC110	3.13875
C8A	-2.58225
MGC87042	0.232
HOXC13	-1.07075
TFDP2	-1.047
HCP5	1.393375
POLI	0.7005
UCN	-1.2215
ZNF764	0.0546666666666667
C8orf45	0.30625
FHL3	-0.42025
SPATA5L1	-0.315
MMRN2	3.938
NDST1	0.5765
COL20A1	-0.9505
ZNF248	-0.203833333333333
PELP1	-0.4635
MBL2	-2.58366666666667
RNF41	0.114
C5orf24	0.00475000000000003
THOC5	-0.651375
SERINC3	0.28675
RP11-151A6.2	0.6145
CDCP2	0.02625
HIST1H2AA	0.533
C11orf75	1.10533333333333
FKBP7	-0.15225
DDOST	-0.2555
GPNMB	0.429833333333333
TTF2	-1.74233333333333
KCNT1	0.2138
SLC39A14	-0.881285714285714
NGRN	0.4598
GPR137B	0.73325
MECP2	-0.3725
PSMA1	-0.20825
C16orf73	-4.98125
TMEM60	0.4635
CSN3	3.2775
NOS1	-0.177333333333333
RAB7L1	-0.118333333333333
YBX2	-0.731
KIAA1166	-0.20025
FUBP3	-0.615
ABCG1	0.316
ACACA	-0.744833333333333
ARL11	0.2497
ATOH1	-0.102
ODF1	0.5302
CREB3L3	-1.709
TMEM127	1.02707142857143
DSCAML1	0.07575
PLN	3.23616666666667
LYPLA1	-0.63425
PRDM9	-2.71833333333333
SASP	1.0795
PLUNC	0.0253333333333334
INTU	0.79375
HISPPD1	-0.4185
LNPEP	-0.894166666666667
YARS2	-0.648666666666667
APCDD1L	1.276
ZCCHC4	-0.2061
FBXO22	-0.832333333333333
TTLL13	-1.0615
ZNF669	-0.728666666666667
PTGDR	2.09875
DDX27	-0.3365
KIAA0409	0.131166666666667
GJB6	-0.304
ASB8	0.6935
PLP2	-0.274333333333333
MEPE	-0.06225
OR10J5	0.7375
KRT222P	1.89
COQ7	0.173333333333333
C1orf101	1.02225
RERG	3.1673
CHMP5	0.4045
THAP11	0.569125
ZNF43	-0.328
ZRANB3	-0.705333333333333
KRT13	5.35375
MRPL19	-0.705625
RBBP9	0.04125
SPATA17	0.141
BXDC5	0.109666666666667
PAFAH1B1	-0.787166666666667
MAGEE1	1.03525
OSTF1	0.386
KIAA0323	-0.100833333333333
TXNDC13	-0.166
CNTN4	1.77675
LCE1B	4.432
UNQ501	0.239
ZNF154	0.6495
C3orf64	1.32475
SYT5	-0.2651
PON1	0.8402
FLJ10357	0.24575
ATP4A	-0.147
GNPDA1	-0.920333333333333
MGAT1	0.6645
C14orf121	-0.62875
SLC35B2	0.1075
MIER3	0.599666666666667
CHEK1	-4.35575
ZNF8	-0.933166666666667
TXNDC1	-0.599833333333333
CKB	-0.4633
RTN3	0.5115
FZD2	-2.0265
PART1	0.42625
PSMB6	-0.617
PCDHB8	-1.289
PHC3	-0.8284
PPP1R8	-0.689833333333333
NOVA2	0.814833333333333
TNFRSF11B	-3.931375
GOLPH3	0.581833333333333
UBLCP1	-0.08925
SUHW3	-0.90875
TTLL1	1.16
OPN4	0.147
OR13G1	0.69
ZPBP2	0.8616
HSD17B11	-0.210875
C9orf50	-0.361
DHDDS	0.360785714285714
CTSW	0.389888888888889
NEFM	-1.565
MRPL28	-0.56925
SYN1	1.0304
PIGV	0.497666666666667
ZIM2	0.5355
APBB1	1.1355
SND1	-1.02425
C1orf123	0.192166666666667
CHD3	-1.13375
BHLHB8	-0.095
RNASE2	0.0158
BCAP31	0.340625
SLC25A44	-0.3885
CHD6	-0.2517
PIB5PA	2.39969230769231
SELS	0.273375
LOC541471	-0.98625
FAT2	2.9175
ZNF81	-0.00999999999999998
OR4C16	-0.566
FLJ10081	0.1891
LRRC4	-0.38825
CS	-1.19933333333333
N4BP2	-0.36425
IGFBP7	0.51
ZNF318	-0.2801
NDNL2	0.605
ZNF609	-0.325
SIRT4	1.0005
EXOSC10	-0.46025
ECE2	-0.0768181818181818
OVGP1	-0.15075
GTPBP3	-1.0265
PACS2	-0.0336
C19orf36	-0.4835
ARL4C	0.7115
ATG4B	-0.261
UBQLNL	0.4715
RHOXF2B	-3.7515
PLEKHG2	-1.5915
GALR1	0.054
AQP4	1.0564
HDAC7A	0.212666666666667
DCUN1D3	0.4465
OR8A1	-0.969
CCRN4L	0.1365
CBR4	-0.378666666666667
KIFC1	-3.84566666666667
SLC7A14	-1.77333333333333
LHX5	0.502
TRPC7	0.178
LPXN	-0.905
SERPINA1	-1.725
RPS13	0.107
BPIL3	0.6145
PRKAA1	-1.127
FADS2	-1.1238
ENAH	0.0939375
PRO1768	-0.561
APBA2BP	-0.374
LIPH	2.18533333333333
C3orf33	0.654
RCC2	-0.470714285714286
ALDH1A2	-3.017
RNF103	1.76075
AHCY	-0.673875
ALG12	0.348
CCL17	0.5635
ZNF543	1.30783333333333
ESRRG	2.1803
CNGA1	2.3345
RDH5	2.63933333333333
OTX1	-0.868
PTGFR	-1.1654
CDR2	-0.549375
SELE	2.91425
NLGN2	-0.870333333333333
EXOSC9	-0.8785
ZNF566	-0.0354
KLRC2	-2.707
GPR12	0.607
KIAA0196	-0.33375
PDRG1	-0.39425
SSR3	-0.253357142857143
MSI1	-0.005
CST9	2.809
CC2D1A	0.182875
PLAGL1	0.281111111111111
ZNF778	-0.043
RNF2	0.539375
KLF6	2.48683333333333
THBD	1.737
tcag7.1314	1.0225
NR5A1	-0.612666666666667
ABCD2	1.3235
DNAJC7	-1.95825
CLEC4C	0.5605
TM2D3	1.131
CCDC4	-2.325
PLAC2	-1.973
DCD	7.0435
FAAH	1.439875
POLA1	-0.553
TM7SF2	-0.00825
FLJ39822	-1.00583333333333
FLOT2	0.384285714285714
MAP4K1	-1.0655
SRP68	0.093
C21orf74	1.351
ARPC5	-0.10675
LOC126075	1.18475
HECW2	-0.0738571428571428
ZDHHC4	-0.0985
ANKRD42	1.296
PDE9A	1.10016666666667
ABCA8	2.379
NDUFS2	-0.12625
UBR5	-0.978125
BTBD16	-3.51375
LOC554174	-0.837
ZNF20	0.694
KIAA1843	0.396
WDR17	0.569
C15orf33	-0.307
RNF113A	-0.344
CAMKK1	-1.1306
CLCN2	-1.21175
ANXA6	-1.207
LOC340069	null
EMID1	0.405375
DPM3	-0.436833333333333
ELA1	0.093
SLC25A13	-0.874
KRT24	0.637
SMPD1	-0.205666666666667
TH	0.182875
COL6A2	-0.375928571428571
ANKS1B	1.34725
GPR126	-1.9074
ZC3H12A	0.0923333333333333
TMEM47	1.9505
C2orf51	0.1955
C1orf88	2.9105
HSF2BP	-0.335
AKAP10	-0.1895
RPAP3	-0.4975
KLHDC8B	1.007
STOM	1.2559
MUPCDH	-0.261625
C10orf72	-0.74
PLEKHA3	0.52625
TCP11L1	-1.30025
CWF19L1	0.204
SPEF1	0.558846153846154
YSK4	0.902666666666667
ELN	0.9108
SAMD8	0.237666666666667
MPI	-0.5485
MEPCE	0.1613
ABCC3	-1.29
NANOGP1	-2.2705
KCNK17	1.592625
HLA-DMB	4.28033333333333
RRAGA	1.01875
ANGEL1	-0.673
RBM32B	0.3365
CPN1	-2.852
MGC52282	-1.3128
HLA-A	1.26525
OR9G4	0.1535
EDNRB	0.581625
SCD	-0.625142857142857
C14orf80	-1.36066666666667
BAGE2	-0.9675
RABL4	0.9745
RCVRN	0.1115
SHANK1	-1.223
NLRP7	-2.29875
CD226	0.778
STAT3	0.2728125
SYNJ2	-1.0061
TPCN2	0.216166666666667
WDR36	-0.41525
MBD4	-0.4895
ROBO1	-1.0567
ST3GAL6	-1.474
SLAMF8	1.29016666666667
ATN1	0.602333333333333
GPR141	0.1215
KRT36	0.8595
TPH1	-1.377
DDX52	-0.35025
ZSCAN29	-0.524666666666667
TRPT1	-0.557333333333333
DPEP3	0.68525
DENND4A	-0.935
TSPAN16	-1.3675
PTCHD2	-1.0215
LOC145814	0.11375
CAP1	-0.4555
EIF5A2	-0.7001
NT5DC3	-0.698375
SEPT9	-1.398375
SEZ6L2	-0.29575
EGFLAM	4.92375
VPS11	1.087
NDUFB5	0.0376666666666667
CIDEA	4.7965
IER5L	-0.68125
N6AMT1	0.088
FAM83C	-0.686
OXR1	0.93075
IRX1	2.1355
DGKB	-1.2988
GCN5L2	-2.27725
MIR16	-0.61475
FBXW9	0.50325
WDR4	-1.74366666666667
PDC	-0.7115
VPS33B	-0.35975
HEXB	-0.19625
FLJ32214	0.31175
TCEB3	-1.17825
CRLF1	-4.4845
ABI3BP	0.771
C8orf22	-3.672
PYCR1	-1.691875
KIAA1706	2.6135
CDK5R2	0.582125
WAS	-0.044
C12orf60	-0.37125
CCBL2	0.333
MADD	0.23875
C5orf34	-1.87975
WDR42A	0.2622
KLF12	0.440375
HSPA1A	1.34625
ITM2C	-1.05591666666667
DAPK2	2.73616666666667
LOC442590	1.898
SUMF2	0.805625
CENPA	-4.35492307692308
TMED5	-0.4025
CDH6	-1.1278
BRP44	0.573625
THG1L	-1.126
GABRA2	-2.481
C14orf166	-0.23175
MYL1	-1.1812
TNFSF18	-0.026
PAP2D	-1.1352
PPIB	-1.016
KLHL4	-1.336
SFN	0.190666666666667
CCDC127	0.51925
FRAP1	-0.72
GOLGA5	0.25475
SDCCAG1	0.351
MGC21675	-0.286666666666667
C10orf95	0.216
KIAA1345	-0.183
C1orf163	-0.7635
LACE1	-0.424
OR10K2	-2.755
CENPN	-2.8108
TMED2	0.1205
UGT1A6	-1.6925
ANG	0.814
U2AF1	-1.4195
CASC2	-0.4652
NMT2	0.644333333333333
OSGEPL1	0.325125
DFNB31	-0.4775
SLC6A20	-0.429857142857143
DKC1	-0.95725
FXYD4	-2.291
WDR64	0.248
MGC5590	0.004
CREBZF	-0.087
DAZ1	0.1645
PRPSAP1	-0.337
GCHFR	-0.33575
TTC7A	-0.9195
LOC196993	0.47725
UBD	2.8675
S100A1	0.046625
RPL6	0.979666666666667
DNAJB6	0.76215
NAGS	2.3001
C2orf58	0.5665
KERA	0.129166666666667
MT1X	0.8205
UBE2B	1.4406
KEAP1	0.398
MST1	-2.449125
OMA1	1.152
ABLIM2	0.61175
BCL2L13	-0.5835
JAZF1	-0.2025
