Hybridization REF	TCGA-BH-A18J-01A-11R-A12D-07
NUDT13	-1.32233333333333
C13orf28	0.73
C1orf53	-0.0515
ARL6IP4	0.0328
RPL35A	0.028
EMR3	0.14625
RAB40C	0.789583333333333
SLC41A1	1.00933333333333
LRCH1	0.322
LY6G5B	-0.9795
FAM124A	-0.317071428571429
MGC10981	-3.02116666666667
CLIP3	0.4088
MAP4K2	0.431
CHIC1	-0.471
SULF1	4.27083333333333
C20orf30	-0.0232142857142857
PRDM5	-0.614625
ELOVL1	0.536
C11orf48	-0.0295
SLC39A10	-0.15675
KCNV1	-0.27775
ACP1	-0.599333333333333
ZMYM2	0.478625
B3GNT6	-0.0718333333333333
C9orf69	0.66875
C2orf15	0.97925
C20orf166	1.671
HSP90AA6P	-1.2585
EDG7	-0.6085
NEURL	2.539875
LPL	0.878666666666667
CLEC2D	-0.749153846153846
GRRP1	1.17066666666667
CD8B	-4.1063
HIST1H3D	0.109
SLC6A12	0.4245
FAM27L	-0.579
CD84	1.5746
RASA1	0.2935
PHKG1	-0.557
MAGEA11	-2.1025
IMPA1	-1.1289
NPM3	-2.0675
RARRES1	3.1345
SH3BP1	-0.192125
B3GNTL1	-0.405
ARPC5L	0.151833333333333
KLHL26	1.33775
SIM2	0.662125
GJC1	0.0875
C20orf194	0.42375
EXO1	-2.4285
SLC2A2	-1.86683333333333
LOC285074	-0.45925
LRG1	1.29775
KIRREL	0.266
PIK3R1	1.62092857142857
C4orf34	0.9155
MAF	-0.339111111111111
ADCY4	3.29833333333333
ZMIZ2	0.9276
SLC46A3	1.84333333333333
STAMBP	0.139833333333333
CCDC16	-0.4475
MS4A12	-0.645
TCF20	-0.63975
LRRC46	0.611
C20orf152	0.03925
MRPS6	-0.326375
ABCB11	0.459
KCNC2	-0.0793333333333334
CDH19	-3.00966666666667
C9orf123	-0.719666666666667
SSH3	1.322125
LDLRAD1	-1.17275
CCBE1	-0.875
ZNF135	1.26075
TAAR1	0.789
WFDC12	0.298
CCDC42	0.180833333333333
FLJ12529	-0.10125
PER1	-0.544333333333333
TIMM50	-0.2855
SMARCAD1	-1.06816666666667
FAM26C	0.8365
TP53TG3	-2.22733333333333
SH3RF1	1.7362
LMCD1	3.7015
GPR63	-0.476
FLJ21986	-0.440375
AIFM3	-0.98225
MICAL1	-0.305333333333333
BLZF1	-0.330333333333333
IQCA	3.70983333333333
PCDHGC3	0.192
SAC	0.58725
BCL6B	2.3615
DDO	0.366
MARCO	3.98125
DCHS1	1.76183333333333
C1orf170	0.984333333333333
CD200R1	0.994666666666667
C22orf15	-0.315
SEPT11	0.562833333333333
ADNP	0.184
UST	-0.1633
C13orf34	-1.056
RFFL	-0.0266428571428571
APBA3	-0.2955
C2orf60	-0.454875
CUTL1	0.2364
PMS1	-0.740625
ZNF689	0.2695
EIF3E	-0.845
IL9	0.7222
RPL31	-0.221
LY9	-0.1205
ATP2B3	-0.226
KDELR2	1.01691666666667
TFCP2	0.786875
NLRP12	1.100125
FLJ45422	0.16625
TLE4	-0.2827
ZNF570	0.544
FLJ43806	-0.75
TLK2	0.037375
CIR	0.6535
MARS2	-0.8425
COL24A1	0.403
SDF2L1	-0.562
HIBADH	-0.5355
IGFBP3	-1.83092857142857
C12orf23	1.21675
PSPC1	0.23925
C20orf43	-0.1905
TRAV20	1.7765
ARHGAP24	0.956625
KIAA1975	-0.785625
C1QA	3.6455
DNTT	-4.54366666666667
C10orf6	0.269166666666667
C11orf41	1.065125
HNRPF	0.201375
COL11A1	7.60233333333333
UBAP2	-0.382333333333333
CDKN2AIPNL	-1.5255
C20orf174	0.9365
SPRED2	0.29725
PLA2G12A	0.191666666666667
ICEBERG	-1.4
SCN10A	0.046
C11orf65	-0.561
GBP5	3.549
PITPNC1	-0.565833333333333
POU3F3	0.7325
NCOA7	-0.016125
LIN7C	-0.0142
LOC348840	-1.8775
NKX2-2	-1.7435
ANKRD13D	0.32425
LOC123688	-0.5885
FUT2	2.06733333333333
TAAR8	-0.044
FZD4	0.710416666666667
PNMA3	0.440833333333333
OR4L1	0.1805
WIT1	1.3275
EXOC3L	1.552
ATPBD4	-0.9223
KRBA1	-0.42825
UBXD6	-0.9305
HOXB7	0.7205
C7orf23	-1.3615
UNQ338	2.87175
STAB2	0.525
CDC20B	0.26075
IRF9	1.902
CENTG1	0.0609166666666667
TNPO2	-0.49975
MCPH1	-0.44175
BMS1P5	-1.64575
SLC26A7	-0.4785
HIST1H3J	1.823
C9orf3	0.5481
LBH	1.3065
MYO1D	0.65625
PTDSS2	-0.1775
NFU1	-0.01275
DEPDC4	-1.12775
WNT7B	2.1787
GLP2R	-0.629333333333333
SETD4	-0.2092
DYNLT3	0.1743
FKBP11	-1.61233333333333
SESTD1	1.40383333333333
FLII	-0.0455
RPS16	-0.1102
CHPF	0.686
CSNK2A1	0.503833333333333
SUMO1P1	0.08575
FKBP6	-0.739
ZNF214	-0.745666666666667
TWIST1	1.09616666666667
DDX56	-0.806
TRAM1L1	1.0249
EPO	-1.3635
MRPS18B	-1.043
ZNF682	0.9385
RPL14	-1.19
MAFF	-0.95325
LOC51136	-0.51575
LY96	0.093
DDX20	-0.45875
ABTB1	0.357
ARL5A	0.2056
CCT6A	-1.03075
HEPACAM	-2.1115
EHHADH	-0.08
RBAK	0.517333333333333
CGB1	-0.0775
ITGB5	1.6777
YIPF3	0.98075
FKBP2	0.715
NR1D1	-1.0537
TMEM110	0.8745
NEK2	-1.18866666666667
PRAMEF8	-3.68675
C20orf52	-0.332166666666667
PCDHGA3	1.344
VWA3B	0.2725
NDUFA5	-0.387875
THAP9	-0.734
FLVCR2	0.0955
AP1S1	-0.00474999999999999
SMAD6	-0.507
SAV1	0.3075
SAT1	1.125875
ZNF251	0.176625
ADAMTS7	-0.0582
RPP38	0.384
C1orf211	-0.7255
YPEL2	1.3073
RBMS1	0.35475
ZNF445	-0.518166666666667
NRXN2	-0.00100000000000001
PGBD4	-0.497125
UGT2B28	1.1865
WBSCR16	-0.591
NLRC3	-0.324125
ASTL	0.23
ST6GALNAC1	-3.6925
ZADH2	-0.133125
MLLT4	0.60625
ARL6	0.686333333333333
MEF2C	0.173
CBFA2T3	-1.713
AFF3	1.1765
COG7	0.4855
MYB	0.3575
PLXNA3	0.3785
XRCC2	-1.46166666666667
MMS19	-0.185125
ST8SIA5	-0.807125
CHPT1	-0.0145
KIAA1712	-1.16375
OR6X1	0.4205
ACTR3	0.3045
UGCG	0.6905
OR4P4	-0.3435
ZAP70	-4.10975
LPP	1.822625
ZNF485	0.21775
PTPRCAP	-0.7915
IL12RB1	0.166
ATRX	0.3809
CHST8	3.792875
C14orf109	-0.48825
ARV1	-0.203
NMB	-0.902285714285714
COX5A	-1.45833333333333
EIF6	-0.5365
MPPED2	-0.9865
SEMG1	-0.172
CHRDL1	-0.4385
TRAF3IP2	1.34275
WNK2	0.5225
LILRA4	2.92383333333333
LAMA2	4.19425
PXT1	0.088
RLBP1	-2.91175
CD300C	0.82375
SLTM	-0.629
FLJ10404	-0.4201875
APOBEC3D	-3.91483333333333
RENBP	0.233166666666667
ATXN7L1	0.51025
NID1	0.79425
TUBGCP3	-0.4735
ITIH5	0.516611111111111
CCDC110	0.8085
C8A	-2.75625
MGC87042	-1.40875
HOXC13	2.06925
TFDP2	-0.59
HCP5	1.30725
POLI	0.15275
UCN	-1.08766666666667
ZNF764	0.372166666666667
C8orf45	1.22675
FHL3	-0.2455
SPATA5L1	-1.10175
MMRN2	2.53783333333333
NDST1	0.9925
COL20A1	-0.208333333333333
ZNF248	0.427
PELP1	-0.8895
MBL2	-1.9885
RNF41	0.807
C5orf24	0.745
THOC5	-1.123375
SERINC3	0.502666666666667
RP11-151A6.2	0.46925
CDCP2	-0.28
HIST1H2AA	0.27275
C11orf75	0.202333333333333
FKBP7	0.4465
DDOST	1.03875
GPNMB	1.49366666666667
TTF2	-1.1045
KCNT1	0.151166666666667
SLC39A14	-0.867125
NGRN	0.5782
GPR137B	1.45425
MECP2	-0.055
PSMA1	-0.32675
C16orf73	-5.271
TMEM60	-0.137666666666667
CSN3	1.947
NOS1	0.356666666666667
RAB7L1	0.827666666666667
YBX2	-0.722
KIAA1166	-1.050625
FUBP3	-0.264833333333333
ABCG1	1.594
ACACA	-1.14983333333333
ARL11	0.3439
ATOH1	-0.921
ODF1	-0.330833333333333
CREB3L3	-1.66016666666667
TMEM127	1.52185714285714
DSCAML1	0.33775
PLN	2.86316666666667
LYPLA1	-0.541833333333333
PRDM9	-1.51375
SASP	-0.515
PLUNC	0.419
INTU	0.315
HISPPD1	-0.649
LNPEP	1.00366666666667
YARS2	-0.75
APCDD1L	-1.572
ZCCHC4	-0.4
FBXO22	-1.19916666666667
TTLL13	-0.308
ZNF669	0.248666666666667
PTGDR	1.48675
DDX27	-0.15325
KIAA0409	0.123166666666667
GJB6	0.5675
ASB8	0.749
PLP2	-0.508666666666667
MEPE	0.16325
OR10J5	0.066
KRT222P	-0.27375
COQ7	0.1635
C1orf101	0.33325
RERG	2.6014
CHMP5	0.192375
THAP11	-0.3255
ZNF43	0.6365
ZRANB3	-0.32
KRT13	0.629125
MRPL19	-0.22775
RBBP9	-0.64075
SPATA17	0.486625
BXDC5	-0.6725
PAFAH1B1	-0.398
MAGEE1	-0.31425
OSTF1	0.72275
KIAA0323	0.343583333333333
TXNDC13	-0.00133333333333333
CNTN4	0.85325
LCE1B	-0.033
UNQ501	0.96975
ZNF154	0.2995
C3orf64	-0.06725
SYT5	0.0293
PON1	-0.196666666666667
FLJ10357	-0.755
ATP4A	-1.437
GNPDA1	-0.0361666666666667
MGAT1	0.937666666666667
C14orf121	-0.2545
SLC35B2	0.224
MIER3	-0.309166666666667
CHEK1	-3.201625
ZNF8	0.201333333333333
TXNDC1	-0.545166666666667
CKB	-2.0053
RTN3	0.957714285714286
FZD2	0.7965
PART1	-0.21725
PSMB6	-0.75275
PCDHB8	2.0845
PHC3	0.0121
PPP1R8	0.168166666666667
NOVA2	1.57616666666667
TNFRSF11B	-2.675
GOLPH3	0.452
UBLCP1	-0.22675
SUHW3	-1.167
TTLL1	0.701
OPN4	0.3625
OR13G1	-0.0635
ZPBP2	0.114166666666667
HSD17B11	-2.07825
C9orf50	-0.406
DHDDS	0.273642857142857
CTSW	0.2463
NEFM	-1.312
MRPL28	-0.6235
SYN1	0.221333333333333
PIGV	0.277333333333333
ZIM2	-0.598
APBB1	-0.205166666666667
SND1	-0.25525
C1orf123	0.204
CHD3	-0.74075
BHLHB8	0.11075
RNASE2	-0.068
BCAP31	0.445125
SLC25A44	0.4815
CHD6	0.2713
PIB5PA	1.06476923076923
SELS	0.68425
LOC541471	0.042125
FAT2	0.449
ZNF81	0.3325
OR4C16	0.134
FLJ10081	-0.1889
LRRC4	1.47325
CS	0.019
N4BP2	-0.340125
IGFBP7	2.41925
ZNF318	0.350666666666667
NDNL2	-0.03675
ZNF609	-0.0975
SIRT4	0.17075
EXOSC10	-0.332
ECE2	0.111416666666667
OVGP1	0.8965
GTPBP3	0.4005
PACS2	0.7268
C19orf36	-1.49016666666667
ARL4C	-0.48375
ATG4B	-0.136
UBQLNL	-0.56325
RHOXF2B	-4.186
PLEKHG2	-0.169
GALR1	-1.1355
AQP4	0.286666666666667
HDAC7A	0.4195
DCUN1D3	0.2485
OR8A1	-1.0265
CCRN4L	-0.28225
CBR4	-0.477666666666667
KIFC1	-2.268
SLC7A14	-1.44783333333333
LHX5	-0.228
TRPC7	0.08
LPXN	-1.31125
SERPINA1	-2.503875
RPS13	-0.2658
BPIL3	-0.131
PRKAA1	-1.5135
FADS2	1.8104
ENAH	0.9014375
PRO1768	0.473
APBA2BP	-1.06775
LIPH	1.98833333333333
C3orf33	-0.563
RCC2	-0.651285714285714
ALDH1A2	-3.3729
RNF103	1.858
AHCY	-0.72975
ALG12	0.4155
CCL17	0.04075
ZNF543	1.09233333333333
ESRRG	1.7001
CNGA1	-0.8525
RDH5	-1.04916666666667
OTX1	0.0858
PTGFR	-1.669
CDR2	0.286875
SELE	1.74925
NLGN2	-0.8405
EXOSC9	-1.401
ZNF566	-0.385166666666667
KLRC2	-5.3315
GPR12	0.6845
KIAA0196	0.04875
PDRG1	-0.36025
SSR3	-0.252714285714286
MSI1	-0.229
CST9	-0.3125
CC2D1A	-0.01875
PLAGL1	-0.447611111111111
ZNF778	-1.6435
RNF2	-0.751375
KLF6	1.18266666666667
THBD	2.4255
tcag7.1314	0.8895
NR5A1	0.0696666666666667
ABCD2	-0.672666666666667
DNAJC7	-2.372
CLEC4C	0.15
TM2D3	0.76275
CCDC4	-1.039
PLAC2	-1.45375
DCD	1.4265
FAAH	1.8755
POLA1	-0.221
TM7SF2	0.5405
FLJ39822	-0.854833333333333
FLOT2	-0.274875
MAP4K1	-0.944666666666667
SRP68	-0.172875
C21orf74	0.817
ARPC5	-0.04975
LOC126075	2.46875
HECW2	0.116
ZDHHC4	-0.14375
ANKRD42	1.2013
PDE9A	0.709
ABCA8	-0.70725
NDUFS2	1.12025
UBR5	-0.534
BTBD16	-3.0575
LOC554174	-0.1265
ZNF20	0.6165
KIAA1843	-0.311
WDR17	-0.309166666666667
C15orf33	-1.355
RNF113A	-0.63975
CAMKK1	-0.9258
CLCN2	-0.1565
ANXA6	-0.458
LOC340069	-0.1035
EMID1	0.338125
DPM3	0.189583333333333
ELA1	-0.42
SLC25A13	-0.6957
KRT24	-0.658
SMPD1	0.2165
TH	0.11675
COL6A2	1.26514285714286
ANKS1B	1.51175
GPR126	-2.5518
ZC3H12A	-0.428833333333333
TMEM47	0.534166666666667
C2orf51	-0.179833333333333
C1orf88	2.88966666666667
HSF2BP	1.04025
AKAP10	0.2765
RPAP3	-0.0865
KLHDC8B	0.30675
STOM	0.3322
MUPCDH	0.038625
C10orf72	0.131
PLEKHA3	0.737083333333333
TCP11L1	0.5855
CWF19L1	0.27275
SPEF1	1.54923076923077
YSK4	0.358
ELN	1.5046
SAMD8	0.6
MPI	-2.24866666666667
MEPCE	0.1791
ABCC3	-0.92525
NANOGP1	-3.1105
KCNK17	0.6215
HLA-DMB	4.224
RRAGA	0.922
ANGEL1	-0.207
RBM32B	-0.02
CPN1	-3.1235
MGC52282	-0.9066
HLA-A	1.58341666666667
OR9G4	0.24
EDNRB	-1.69275
SCD	-1.23021428571429
C14orf80	-0.286333333333333
BAGE2	0.2905
RABL4	1.128
RCVRN	-0.2975
SHANK1	0.2055
NLRP7	-3.75575
CD226	0.31775
STAT3	0.8886875
SYNJ2	0.0651
TPCN2	0.0898333333333333
WDR36	-1.13375
MBD4	0.25
ROBO1	-0.7933
ST3GAL6	-3.01375
SLAMF8	3.38283333333333
ATN1	0.244
GPR141	0.20725
KRT36	0.04
TPH1	0.3675
DDX52	-0.75725
ZSCAN29	-0.4575
TRPT1	0.144166666666667
DPEP3	0.8255
DENND4A	-1.382
TSPAN16	-1.0055
PTCHD2	-0.195
LOC145814	-0.68925
CAP1	2.115
EIF5A2	0.0254
NT5DC3	-0.6015
SEPT9	-0.283875
SEZ6L2	-1.233625
EGFLAM	3.22675
VPS11	-0.375625
NDUFB5	-0.554333333333333
CIDEA	-0.0306666666666667
IER5L	1.21575
N6AMT1	0.824
FAM83C	-0.10825
OXR1	0.3285
IRX1	0.462
DGKB	0.0994999999999999
GCN5L2	-2.0675
MIR16	0.623875
FBXW9	0.30825
WDR4	-1.76866666666667
PDC	-0.15
VPS33B	-0.27925
HEXB	-0.000750000000000001
FLJ32214	1.0235
TCEB3	-1.0385
CRLF1	-3.72925
ABI3BP	-0.29825
C8orf22	-3.53225
PYCR1	-0.030625
KIAA1706	1.19875
CDK5R2	0.323625
WAS	0.4135
C12orf60	-1.10975
CCBL2	-0.699
MADD	-0.10875
C5orf34	-1.622
WDR42A	0.8553
KLF12	0.660875
HSPA1A	1.24925
ITM2C	-1.68758333333333
DAPK2	1.51666666666667
LOC442590	0.1015
SUMF2	-0.768625
CENPA	-1.75638461538462
TMED5	-0.844625
CDH6	-0.1338
BRP44	-0.23475
THG1L	0.1775
GABRA2	-2.16275
C14orf166	-0.05625
MYL1	-0.827833333333333
TNFSF18	0.748
PAP2D	-1.11266666666667
PPIB	-0.36
KLHL4	-0.66325
SFN	0.381833333333333
CCDC127	0.3115
FRAP1	-0.04625
GOLGA5	0.12425
SDCCAG1	0.04225
MGC21675	0.00483333333333332
C10orf95	-0.90425
KIAA1345	-0.332166666666667
C1orf163	-1.0365
LACE1	-0.141666666666667
OR10K2	-0.0665
CENPN	-2.22412
TMED2	0.51225
UGT1A6	0.1105
ANG	-0.732
U2AF1	-0.650333333333333
CASC2	0.122333333333333
NMT2	-0.678166666666667
OSGEPL1	-0.591
DFNB31	-0.627
SLC6A20	-0.057
DKC1	-1.1465
FXYD4	-0.38475
WDR64	-0.6575
MGC5590	0.632
CREBZF	0.2975
DAZ1	-0.2365
PRPSAP1	-0.48975
GCHFR	-1.0765
TTC7A	-0.056875
LOC196993	0.65025
UBD	2.18016666666667
S100A1	-0.355
RPL6	0.305666666666667
DNAJB6	-0.032
NAGS	-0.541
C2orf58	-0.87
KERA	0.3695
MT1X	-0.7297
UBE2B	0.6948
KEAP1	0.57575
MST1	-3.696125
OMA1	-0.4955
ABLIM2	1.59125
BCL2L13	-1.01108333333333
JAZF1	0.581666666666667
TMEM63B	0.6625
S100A8	-0.0545
ARFIP2	0.833
UROS	1.3885
KHDRBS2	-0.263
POLQ	-2.58625
SOAT1	-1.649
SPAG4	-2.07075
MRPS30	0.3415
LOC494141	0.286
OR2T11	0.528
ORAOV1	-0.2992
ZNF184	0.253166666666667
TCEB3B	0.3634
ADAM21	1.652
GDPD1	0.2155
SPINLW1	0.02425
PRR14	0.442333333333333
KCTD9	-1.2246
NUDT3	0.87625
KIAA1822	1.1944
HIST1H4K	1.33
DFNA5	-1.56675
GABPA	0.4725
C14orf44	1.04275
POLB	-0.045375
PTAR1	-0.8515
SEC31A	0.7996
TRIM58	-2.313
TAS2R14	-0.3325
VPS8	0.783875
H1F0	-1.09383333333333
PRKCB1	-4.43366666666667
UGT2A1	0.1155
TOR1B	0.41375
LSS	-1.58075
C2orf19	-0.295
HNRNPC	0.206142857142857
TMEM100	-2.92916666666667
LOC116349	-0.49925
OR51M1	0.1765
CCDC142	-0.67925
ISG15	2.1941875
ZCCHC14	-1.086375
CREBL2	0.685
TGDS	-1.32025
DC2	-0.57675
CACNA2D3	-2.03571428571429
ZNF429	-0.097625
LYPD6	0.800666666666667
SUCLG1	-0.28
OR51I1	-0.934
MAGEH1	1.25175
PRPF40A	0.098
SMR3A	0.3725
SPINK2	1.23775
THAP2	0.434125
NPY5R	-1.030375
IRF4	-3.141
SPESP1	-1.9975
OR10S1	-0.1555
DTD1	-1.131
TUBE1	-0.91325
DDX19A	-0.4485
PDPN	-0.263125
TMEM34	-0.213583333333333
MGAM	-0.24525
COL3A1	5.98105555555556
GFM2	-0.5169
OR5A2	-0.594
PSG9	-0.5325
ARHGEF11	0.518
IVNS1ABP	-1.178625
SIGIRR	0.62025
DUSP19	-0.089125
DNAJC14	0.5659
ACSS1	0.943
IL1RAPL2	-0.383
C4orf30	-0.73
SEPT4	2.87025
LANCL3	-1.5475
SPAG17	-0.00899999999999999
PRDX3	1.16125
HNF1A	-1.1575
P4HA2	0.2655
RFWD3	-1.05033333333333
MOV10	-0.20075
DNAJA5	0.292357142857143
LOC729440	-0.03425
LOC200383	0.3255
SMC2	-1.5095
MIXL1	-0.96
TMEM9	-0.389
FAM86A	0.703
ZNF174	0.7692
MYH14	-1.196
CCR8	0.216
VPS37C	1.447
GPATCH1	0.121
B3GNT8	1.903
TBX4	0.077
CNR2	0.155833333333333
PCDH1	2.3265
C5orf29	2.16475
OCIAD2	0.79375
PLCG2	0.61325
KIAA0247	2.197125
HRH3	-0.139555555555556
CAPN13	4.273375
CCR1	-0.2307
MGC15523	0.226333333333333
UVRAG	0.482666666666667
DNAJA2	-0.434833333333333
ITGA2B	-0.696166666666667
CLDN5	3.858875
PTPRN2	-2.0115
ZNF512	0.1875
PSAP	0.894571428571429
CCDC140	-2.414
LRRC55	0.09825
CYP26C1	0.403
C8orf47	2.99525
LYN	0.2715
DUSP6	0.16
TGFB3	3.02873333333333
ELK1	-0.7747
PCDH11Y	-0.107166666666667
HGD	-2.18375
C17orf58	-0.43275
MYO3A	0.884
SERPINE2	-4.06733333333333
AARSD1	-1.162625
C14orf73	-1.74575
ADAM33	-0.231
ZNF491	-0.1085
MAPK6	-1.413
TCN1	1.268
SLC24A6	0.863
UBE2R2	0.9835
H1FNT	0.49375
TATDN2	0.138833333333333
LILRB1	1.8915
P2RY5	0.7455
NUCB2	1.051
C2orf37	1.58025
SNX27	1.679
MTA3	0.732125
FOXO4	0.3955
ID4	0.435333333333333
SOX5	-2.3095
PXMP3	0.283125
OR52M1	-0.1375
SFT2D3	0.077625
INA	-3.20516666666667
MCOLN1	0.8395
NFIX	1.3973
CLEC14A	5.33916666666667
HIBCH	-0.4305
PLA2G5	1.981
TIMM10	-0.760833333333333
MED17	-0.2725
COL4A4	-0.311
TPP1	0.799333333333333
GJA3	-0.5935
TMPRSS5	-1.696
AADACL3	0.6695
DNMBP	-0.40975
ENPP5	4.76966666666667
NQO1	-1.253
ZSCAN2	0.174
SEC24C	0.678166666666667
GTF2A1L	0.893
AXIN2	-0.2385
FAM33A	-1.01383333333333
C16orf13	0.02375
SPNS2	0.2395
TAF1	0.32025
AP1G2	-0.721
RBM42	0.0326666666666667
HCN2	0.238166666666667
EFHB	0.311166666666667
RUSC1	1.43283333333333
GRIK5	0.132
USP21	1.51216666666667
ATAD3C	0.17375
ORMDL2	0.90025
PRSS7	-2.73375
PSAT1	-4.37675
FLJ13195	-0.261666666666667
TBC1D1	0.678166666666667
IFNG	0.4475
OTOS	0.0623333333333333
ZNF773	0.733833333333333
EMD	-1.05
RETN	0.084
CCL8	3.7025
APH1A	0.1995
COX18	0.717625
GTF2IRD2	0.058
CCDC82	-2.0825
PAFAH2	0.4823
NPEPL1	-1.1379
RP11-114G1.1	0.736
TP53INP1	1.32625
ZNF300	-2.4915
FOXL2	-2.786
LARP2	-0.345333333333333
LATS1	0.279
HTR6	0.003
SPOCK2	-0.727
RNF144B	2.8145
HTATIP2	-0.676
MGC10334	-0.115916666666667
CENTA2	2.80183333333333
FGF2	-2.37225
FXYD7	-0.209
PHYHIPL	-1.958875
GPR34	4.21
DDX6	0.3105
OR10W1	-0.329
LHFPL1	-0.5385
ZNF313	-0.809
VPS28	0.52125
AP3M1	0.3336
AKR1CL2	0.42325
TRAF4	0.663375
OR2B11	0.1875
C19orf12	0.0146666666666667
AKAP9	0.555666666666667
C1orf62	0.08575
SLC20A1	-0.4338
FAM112A	-0.0595
LDB2	0.5695
MRPS23	-0.38475
KLK5	1.043625
SPTB	-0.2544
EFEMP2	1.04475
EFNB2	1.05075
PCM1	-0.142357142857143
NMNAT3	1.0575
TSG101	0.591166666666667
C8orf40	-1.32833333333333
NOB1	-1.8595
ABHD3	-0.959
GTF3C4	0.02225
PIGN	0.709333333333333
GALNTL1	0.747
AEBP1	2.68875
OR9Q1	0.2455
ANKRD2	-0.241
CCL28	-1.66825
TRIM38	1.08583333333333
TMCC1	0.595083333333333
SMG5	0.20325
LRRC7	0.3255
NCAPD2	-1.27666666666667
C6orf153	-0.25825
C1orf74	1.2465
OTUD6A	0.2465
DCP2	-0.0181666666666666
TMEM24	0.191
RPL18	0.178833333333333
TMEM177	-0.062
LRRC37A3	1.35225
C1D	-1.02916666666667
LDHC	-0.58725
UBE4B	-0.212666666666667
NIT1	1.19025
BTN3A3	1.143875
RASD1	1.413625
COMMD3	0.63525
SHFM1	0.214
BIRC8	0.464666666666667
DUT	-0.9205
C12orf51	0.9695
LRRC59	-0.528166666666667
LY6H	3.2515
WDR22	0.802166666666667
EDEM1	-0.424785714285714
ADH1A	1.012
PANX2	-0.0589
CYP11B1	0.49
CDC73	-0.88125
GPR172A	0.3405
GSTM3	1.06607692307692
KCNA5	0.089625
SERAC1	0.507833333333333
NFATC2	0.4195
ANAPC5	-0.4965
C15orf24	-0.5025
NFATC2IP	-0.723666666666667
TNRC6C	0.464166666666667
MGC102966	0.352375
FGD5	4.90266666666667
MED9	-0.1295
RAB13	0.674166666666667
C15orf49	0.2325
CRYGS	-1.1359
C12orf53	-0.4839
LOC283693	-0.849
COX6B2	-0.6615
PHF14	0.414875
FAM3A	-0.05525
RPL13	-0.7217
PRDX2	0.9747
FLJ34047	-1.02125
PRMT3	-1.0145
KCTD19	-1.425
TRIM10	-0.384
MGC26597	-1.0335
GCNT4	0.37175
GPRASP1	0.14925
CDKN1C	-1.01041666666667
RHBDL2	2.108
HSPH1	0.3945
AQP1	3.331375
COL17A1	0.4406
GFAP	-0.135
CDC16	0.08875
KIAA1614	0.2175
C6orf118	0.0476666666666667
ZSWIM5	-0.64925
FAM83F	2.81625
LYNX1	0.194875
SYNPR	-0.521
XG	3.4875
PRSS16	-0.205875
KIF13B	0.897142857142857
PCDH9	-1.71385714285714
HIST1H2AH	0.341666666666667
RBM18	0.0445
ZNF626	1.7535
HEXIM2	0.0885
ITFG1	-0.379
TUBG2	-1.241
SFRS7	-0.334333333333333
C9orf14	0.5345
EXTL1	-1.071
GBP3	0.135833333333333
WDR5	-0.53575
RARG	0.542833333333333
MYO7A	-0.061875
CECR6	-0.38625
C13orf3	-1.497375
SFRS18	-0.821
ACVR1B	0.140666666666667
PSMD1	0.1254
C7orf31	-0.748666666666667
ILVBL	0.61675
IFNGR1	1.479
RNF186	0.11275
NOL9	-0.02225
MAGEL2	0.5935
SLC29A2	-0.473
NHSL1	-0.8415
RBMX	-0.3885
PSORS1C2	0.259875
RAD51L3	-0.550666666666667
LCN6	0.78525
ORAI2	-0.2075
BRUNOL6	0.0915
OR4K5	-0.2445
CDC123	-0.497
MSLN	0.438
WWTR1	-0.146833333333333
ZNF700	-1.15983333333333
COBL	-0.016
PPP1R16B	-0.31575
GAS7	0.0097
MDN1	-1.38725
HAAO	-0.091
C9orf68	1.07475
TNFAIP2	0.368375
FOXN1	0.385
hCG_2033311	-0.4325
ATP6V0D2	0.996
RPL41	0.2
SLC38A1	0.009
ARHGAP6	-1.02708333333333
ADAD2	0.1565
PHF20L1	0.1075
MCM3AP	-0.103
ST3GAL3	-0.174666666666667
SNX1	-0.0666666666666667
ELF5	0.1395
PARP3	-0.96125
RBM8A	-0.2908125
LINGO4	0.5325
ITGA9	0.02
ZFR	0.1195
ACSL6	-0.719875
FLJ20699	-0.3402
DAOA	0.17175
FABP4	1.628
KCNB1	-0.28225
CANX	0.2689
SLC25A28	0.13
ADIPOR2	1.55625
ECHDC2	1.270875
SMA4	0.3505
FRZB	2.865625
PABPC1	-0.3335
DMRTB1	-0.285375
APOBEC3G	-1.0525
CATSPER2	-2.30666666666667
CUEDC1	1.6305
STARD9	-0.645125
CLDN8	2.18975
LOC23117	-1.38781818181818
E2F6	-0.836944444444444
TMEM126B	-0.669
DPY19L4	0.1945
GIMAP5	2.91783333333333
NDUFA9	-0.532833333333333
FAM77C	1.7575
CTPS2	0.864
LOC51035	0.168875
WDSOF1	-0.65625
EGLN3	1.005625
PITX3	0.366833333333333
OR52E8	0.7665
GRM4	-0.074
KLK1	-2.86016666666667
GPM6B	-0.52275
RRAGD	-0.776666666666667
PAGE5	-2.6505
UCHL5	-2.73566666666667
ULK3	-1.21516666666667
AIM2	0.5025
PNO1	-0.615
OR2F2	0.5005
GNAT2	-0.78
SIX1	3.33275
ST13	-0.594916666666667
ZBTB44	-0.447625
TIMP2	0.8185
ZMAT4	-0.94675
GTF2IRD1	-0.0683333333333333
ZNF19	0.162166666666667
ZNF714	0.95075
RSC1A1	-0.10475
C9orf80	0.3955
