Hybridization REF	TCGA-BH-A18N-01A-11R-A12D-07
FKBP2	0.9195
NR1D1	0.0594
TMEM110	0.625
NEK2	-2.63733333333333
PRAMEF8	-3.90275
C20orf52	-0.4465
PCDHGA3	-1.727
VWA3B	0.309
NDUFA5	0.172375
THAP9	0.60075
FLVCR2	-1.03583333333333
AP1S1	-0.678625
SMAD6	-1.035
SAV1	0.209375
SAT1	0.6915
ZNF251	1.31575
ADAMTS7	-0.2969
RPP38	0.09925
C1orf211	-1.742
YPEL2	1.3772
RBMS1	-1.18875
ZNF445	-0.437166666666667
NRXN2	-0.193666666666667
PGBD4	-0.27875
UGT2B28	-3.90075
WBSCR16	-0.7445
NLRC3	-0.00475000000000003
ASTL	0.062
ST6GALNAC1	-3.39475
ZADH2	1.448125
MLLT4	1.9065
ARL6	0.810666666666667
MEF2C	0.993
CBFA2T3	-3.001
AFF3	3.01742857142857
COG7	0.857166666666667
MYB	1.4075
PLXNA3	0.402
XRCC2	-2.38183333333333
MMS19	-0.927125
ST8SIA5	-0.8445
CHPT1	2.83516666666667
KIAA1712	-0.461
OR6X1	0.1865
ACTR3	-0.375375
UGCG	2.63016666666667
OR4P4	1.5285
ZAP70	-3.68275
LPP	1.72625
ZNF485	0.7545
PTPRCAP	-1.13475
IL12RB1	0.194
ATRX	0.5547
CHST8	2.7105
C14orf109	0.525
ARV1	0.42775
NMB	-0.405571428571429
COX5A	-0.5235
EIF6	-0.511
MPPED2	-0.482333333333333
SEMG1	-1.8025
CHRDL1	-0.5975
TRAF3IP2	0.434
WNK2	-0.159875
LILRA4	1.00083333333333
LAMA2	3.44625
PXT1	-1.027
RLBP1	-3.599
CD300C	0.63525
SLTM	0.829875
FLJ10404	-0.5539375
APOBEC3D	-2.11733333333333
RENBP	-0.017
ATXN7L1	-0.0558749999999999
NID1	0.06225
TUBGCP3	-0.401875
ITIH5	0.920705882352941
CCDC110	1.9695
C8A	-3.18425
MGC87042	-2.90025
HOXC13	-0.40425
TFDP2	-0.74725
HCP5	1.813625
POLI	0.781
UCN	-1.305
ZNF764	1.24783333333333
C8orf45	1.4155
FHL3	-0.92275
SPATA5L1	-0.017
MMRN2	2.99183333333333
NDST1	1.23233333333333
COL20A1	-0.8515
ZNF248	-0.314333333333333
PELP1	0.0376666666666667
MBL2	-3.267
RNF41	0.799375
C5orf24	0.91875
THOC5	-0.683625
SERINC3	0.552666666666667
RP11-151A6.2	1.46125
CDCP2	0.55125
HIST1H2AA	0.87525
C11orf75	-0.726666666666667
FKBP7	-0.6285
DDOST	-0.55975
GPNMB	-0.562833333333333
TTF2	-1.9615
KCNT1	0.164666666666667
SLC39A14	-1.548625
NGRN	0.4546
GPR137B	0.85025
MECP2	0.036125
PSMA1	-0.99725
C16orf73	-4.3495
TMEM60	-0.498833333333333
CSN3	-0.695
NOS1	0.500166666666667
RAB7L1	-1.07416666666667
YBX2	-0.7235
KIAA1166	-0.567
FUBP3	0.258
ABCG1	1.702
ACACA	-0.0283333333333333
ARL11	2.8085
ATOH1	-0.38
ODF1	-0.0243333333333333
CREB3L3	-1.89433333333333
TMEM127	1.17828571428571
DSCAML1	1.48925
PLN	3.01883333333333
LYPLA1	0.46725
PRDM9	-2.85725
SASP	-0.11225
PLUNC	-0.024
INTU	0.4285
HISPPD1	0.69875
LNPEP	0.9865
YARS2	-0.639333333333333
APCDD1L	-2.112
ZCCHC4	-0.2928
FBXO22	0.543833333333333
TTLL13	-0.011
ZNF669	-0.3235
PTGDR	5.446
DDX27	-0.38225
KIAA0409	-0.386166666666667
GJB6	0.19825
ASB8	1.0265
PLP2	-0.104833333333333
MEPE	0.72625
OR10J5	-0.2795
KRT222P	3.94425
COQ7	1.29866666666667
C1orf101	1.862
RERG	3.9229
CHMP5	-0.00675000000000001
THAP11	-0.367125
ZNF43	0.918166666666667
ZRANB3	-1.19833333333333
KRT13	4.26825
MRPL19	-0.732
RBBP9	-0.769625
SPATA17	0.14175
BXDC5	0.674666666666667
PAFAH1B1	-0.420666666666667
MAGEE1	1.853
OSTF1	0.484
KIAA0323	0.44125
TXNDC13	-0.156333333333333
CNTN4	0.632375
LCE1B	-0.0695
UNQ501	1.3065
ZNF154	1.07425
C3orf64	0.49125
SYT5	-0.157777777777778
PON1	-0.189
FLJ10357	-0.39325
ATP4A	-3.107
GNPDA1	0.121166666666667
MGAT1	0.695833333333333
C14orf121	-0.12925
SLC35B2	-0.3845
MIER3	1.29816666666667
CHEK1	-3.34625
ZNF8	0.325333333333333
TXNDC1	-0.778666666666667
CKB	-2.7182
RTN3	0.00785714285714286
FZD2	-0.718166666666667
PART1	-0.660857142857143
PSMB6	0.6565
PCDHB8	-0.997
PHC3	0.078
PPP1R8	0.222166666666667
NOVA2	2.11416666666667
TNFRSF11B	-2.717875
GOLPH3	0.843
UBLCP1	-0.12825
SUHW3	-1.326
TTLL1	0.619
OPN4	0.306
OR13G1	-0.251
ZPBP2	-0.151833333333333
HSD17B11	-1.262
C9orf50	0.872
DHDDS	0.101785714285714
CTSW	0.0234
NEFM	-2.86366666666667
MRPL28	0.29475
SYN1	-0.256
PIGV	0.522166666666667
ZIM2	-1.164
APBB1	1.33416666666667
SND1	-0.45325
C1orf123	0.429166666666667
CHD3	0.26775
BHLHB8	-0.115
RNASE2	0.320333333333333
BCAP31	0.581
SLC25A44	0.0315
CHD6	0.4067
PIB5PA	2.35753846153846
SELS	0.5755
LOC541471	-1.138875
FAT2	-0.6165
ZNF81	0.498
OR4C16	0.6245
FLJ10081	0.5657
LRRC4	1.573
CS	-0.463666666666667
N4BP2	0.3465
IGFBP7	2.076
ZNF318	-0.08575
NDNL2	0.7675
ZNF609	0.38125
SIRT4	-1.16575
EXOSC10	-0.94275
ECE2	-0.0778333333333333
OVGP1	1.76425
GTPBP3	-0.61375
PACS2	-0.1144
C19orf36	0.556666666666667
ARL4C	-1.739125
ATG4B	-0.434
UBQLNL	-0.31425
RHOXF2B	-4.2195
PLEKHG2	0.029
GALR1	-1.2955
AQP4	0.6154
HDAC7A	0.567666666666667
DCUN1D3	1.0125
OR8A1	0.644
CCRN4L	-0.518875
CBR4	0.483666666666667
KIFC1	-2.42933333333333
SLC7A14	-2.13233333333333
LHX5	0.0695
TRPC7	-0.53
LPXN	-1.467
SERPINA1	-2.464875
RPS13	-0.6304
BPIL3	-0.852
PRKAA1	-1.4845
FADS2	-0.3346
ENAH	-0.800875
PRO1768	0.165
APBA2BP	0.42375
LIPH	3.30183333333333
C3orf33	-0.91675
RCC2	-0.645357142857143
ALDH1A2	-3.9315
RNF103	2.15575
AHCY	-0.893
ALG12	0.2265
CCL17	-0.43075
ZNF543	0.572333333333333
ESRRG	-0.3255
CNGA1	-0.55875
RDH5	-1.16533333333333
OTX1	-1.2434
PTGFR	-1.86666666666667
CDR2	-0.03475
SELE	3.89275
NLGN2	-0.908333333333333
EXOSC9	-0.47325
ZNF566	-0.0421666666666666
KLRC2	0.0855
GPR12	0.6395
KIAA0196	0.8585
PDRG1	-0.28525
SSR3	-0.233214285714286
MSI1	0.022
CST9	3.283
CC2D1A	0.3615
PLAGL1	-1.39633333333333
ZNF778	-1.158
RNF2	-0.640625
KLF6	0.121666666666667
THBD	3.2265
tcag7.1314	2.40775
NR5A1	-0.850833333333333
ABCD2	-0.95
DNAJC7	-1.05775
CLEC4C	0.1265
TM2D3	1.41625
CCDC4	-0.8515
PLAC2	-0.4465
DCD	0.2725
FAAH	2.286
POLA1	-0.445333333333333
TM7SF2	0.014875
FLJ39822	1.35483333333333
FLOT2	0.02375
MAP4K1	-0.986166666666667
SRP68	-0.19275
C21orf74	null
ARPC5	-0.185875
LOC126075	1.22775
HECW2	2.475875
ZDHHC4	0.27175
ANKRD42	1.4426
PDE9A	-1.69866666666667
ABCA8	-0.98075
NDUFS2	-0.234
UBR5	0.42175
BTBD16	-3.1805
LOC554174	0.809
ZNF20	1.2605
KIAA1843	0.064
WDR17	2.789
C15orf33	0.4865
RNF113A	-0.18425
CAMKK1	-1.1452
CLCN2	-0.4945
ANXA6	0.1255
LOC340069	-0.036
EMID1	1.649625
DPM3	-0.156166666666667
ELA1	-0.59
SLC25A13	-1.2502
KRT24	-0.704
SMPD1	0.189666666666667
TH	0.11575
COL6A2	0.553142857142857
ANKS1B	2.89425
GPR126	-4.0068
ZC3H12A	-0.121833333333333
TMEM47	0.386666666666667
C2orf51	-0.293666666666667
C1orf88	2.9495
HSF2BP	0.00550000000000001
AKAP10	0.54675
RPAP3	-0.7725
KLHDC8B	0.928
STOM	1.9405
MUPCDH	0.0775
C10orf72	0.18025
PLEKHA3	0.737833333333333
TCP11L1	-0.5055
CWF19L1	-0.232125
SPEF1	0.7655
YSK4	-0.167
ELN	1.3979
SAMD8	1.2145
MPI	-0.993166666666667
MEPCE	-0.1154
ABCC3	1.09475
NANOGP1	-4.042
KCNK17	1.615875
HLA-DMB	3.82866666666667
RRAGA	0.88225
ANGEL1	-0.19775
RBM32B	-0.4125
CPN1	-3.31375
MGC52282	1.2801
HLA-A	0.942833333333333
OR9G4	0.1175
EDNRB	-0.2325
SCD	-0.517214285714286
C14orf80	-0.9805
BAGE2	-0.5005
RABL4	1.02183333333333
RCVRN	-0.8165
SHANK1	0.063
NLRP7	-4.36875
CD226	0.30325
STAT3	0.3495625
SYNJ2	-0.1609
TPCN2	-0.435166666666667
WDR36	-0.821416666666667
MBD4	-0.16275
ROBO1	-1.6835
ST3GAL6	-2.806
SLAMF8	2.69816666666667
ATN1	0.0866666666666667
GPR141	0.57175
KRT36	0.3275
TPH1	0.371
DDX52	-0.18775
ZSCAN29	0.418
TRPT1	-0.292
DPEP3	1.02225
DENND4A	-0.4155
TSPAN16	-0.195
PTCHD2	0.08
LOC145814	-0.4845
CAP1	0.177166666666667
EIF5A2	-1.1069
NT5DC3	0.14925
SEPT9	-0.90525
SEZ6L2	-0.285
EGFLAM	3.5135
VPS11	0.489875
NDUFB5	-0.221666666666667
CIDEA	0.785333333333333
IER5L	-0.52325
N6AMT1	0.85125
FAM83C	0.202
OXR1	1.41866666666667
IRX1	-0.1035
DGKB	0.3355
GCN5L2	-0.5035
MIR16	0.654
FBXW9	0.25975
WDR4	-1.69933333333333
PDC	-0.197
VPS33B	-0.37325
HEXB	-0.10625
FLJ32214	0.000500000000000008
TCEB3	-1.162
CRLF1	-4.71575
ABI3BP	-0.9705
C8orf22	-4.38425
PYCR1	-2.201125
KIAA1706	-0.42675
CDK5R2	0.318125
WAS	-0.065
C12orf60	0.73025
CCBL2	0.371125
MADD	0.029
C5orf34	-1.64725
WDR42A	1.1277
KLF12	-0.136375
HSPA1A	2.73875
ITM2C	-1.97758333333333
DAPK2	2.27383333333333
LOC442590	0.525
SUMF2	0.055375
CENPA	-2.70076923076923
TMED5	-0.166625
CDH6	-0.0566
BRP44	1.8545
THG1L	-0.3235
GABRA2	-2.839
C14orf166	0.000999999999999997
MYL1	-2.13166666666667
TNFSF18	-0.1935
PAP2D	-2.03416666666667
PPIB	0.161
KLHL4	-0.269875
SFN	-0.555333333333333
CCDC127	0.99425
FRAP1	-0.51325
GOLGA5	0.982
SDCCAG1	-0.284125
MGC21675	-0.137333333333333
C10orf95	-0.04475
KIAA1345	-0.381333333333333
C1orf163	-1.503
LACE1	-0.529333333333333
OR10K2	-0.79
CENPN	-3.41916
TMED2	0.9125
UGT1A6	-2.074
ANG	0.25925
U2AF1	-0.893833333333333
CASC2	0.663833333333333
NMT2	-0.8775
OSGEPL1	0.177625
DFNB31	-0.682
SLC6A20	-0.82825
DKC1	-0.88
FXYD4	-1.92725
WDR64	-0.059
MGC5590	0.055
CREBZF	0.174833333333333
DAZ1	-0.06325
PRPSAP1	-0.115
GCHFR	-0.7035
TTC7A	-0.90325
LOC196993	1.35925
UBD	-1.60933333333333
S100A1	-1.201375
RPL6	-0.666333333333333
DNAJB6	0.05065
NAGS	2.804
C2orf58	-0.4175
KERA	0.591833333333333
MT1X	-0.7798
UBE2B	2.3145
KEAP1	0.687
MST1	-1.5285
OMA1	1.005
ABLIM2	0.99
BCL2L13	-0.3095
JAZF1	0.194333333333333
TMEM63B	0.583
S100A8	-1.7628
ARFIP2	0.4145
UROS	-0.02375
KHDRBS2	-0.991
POLQ	-3.069125
SOAT1	-0.0535
SPAG4	-1.43625
MRPS30	1.99983333333333
LOC494141	-1.34675
OR2T11	0.5565
ORAOV1	-0.4499
ZNF184	-0.1715
TCEB3B	0.1395
ADAM21	-0.512
GDPD1	1.77775
SPINLW1	0.44225
PRR14	0.576833333333333
KCTD9	-1.969
NUDT3	-0.12825
KIAA1822	0.4117
HIST1H4K	0.739
DFNA5	-1.61525
GABPA	0.445
C14orf44	0.962
POLB	-1.613125
PTAR1	-0.36525
SEC31A	0.1749
TRIM58	-0.6255
TAS2R14	0.0675
VPS8	0.583625
H1F0	1.557
PRKCB1	-4.4205
UGT2A1	0.35
TOR1B	-0.369
LSS	-2.24091666666667
C2orf19	-0.1785
HNRNPC	0.337785714285714
TMEM100	-2.81033333333333
LOC116349	0.57675
OR51M1	0.612
CCDC142	-1.03875
ISG15	1.31925
ZCCHC14	-0.712125
CREBL2	1.694625
TGDS	-1.0115
DC2	0.06225
CACNA2D3	-1.83035714285714
ZNF429	-0.194
LYPD6	1.954
SUCLG1	0.00783333333333334
OR51I1	-1.6095
MAGEH1	2.2545
PRPF40A	-0.8785
SMR3A	0.024
SPINK2	-4.03425
THAP2	0.11375
NPY5R	5.512875
IRF4	-3.7595
SPESP1	2.248
OR10S1	0.88
DTD1	-1.06575
TUBE1	-0.592
DDX19A	-1.204
PDPN	1.516375
TMEM34	0.450583333333333
MGAM	0.6945
COL3A1	4.84633333333333
GFM2	0.0467
OR5A2	1.296
PSG9	-0.7935
ARHGEF11	-0.140333333333333
IVNS1ABP	-0.9081875
SIGIRR	0.8805
DUSP19	-0.86625
DNAJC14	0.6354
ACSS1	-0.71275
IL1RAPL2	0.347
C4orf30	-0.3585
SEPT4	2.12775
LANCL3	-3.05275
SPAG17	3.76083333333333
PRDX3	0.262875
HNF1A	-2.048375
P4HA2	-0.16675
RFWD3	-0.0171666666666667
MOV10	-1.03425
DNAJA5	0.9485
LOC729440	0.8265
LOC200383	0.254166666666667
SMC2	-2.1165
MIXL1	0.255166666666667
TMEM9	0.21975
FAM86A	1.4735
ZNF174	1.497
MYH14	-0.8265
CCR8	0.00566666666666667
VPS37C	0.588666666666667
GPATCH1	0.3825
B3GNT8	1.903
TBX4	-0.146
CNR2	0.304
PCDH1	2.023
C5orf29	4.77475
OCIAD2	1.99975
PLCG2	1.78925
KIAA0247	1.31675
HRH3	-0.1617
CAPN13	3.067875
CCR1	-1.1611
MGC15523	0.232111111111111
UVRAG	0.142666666666667
DNAJA2	1.05983333333333
ITGA2B	-1.07116666666667
CLDN5	2.636375
PTPRN2	-1.75057142857143
ZNF512	0.217833333333333
PSAP	0.5685
CCDC140	-1.567
LRRC55	0.371
CYP26C1	0.467
C8orf47	-1.96475
LYN	-0.332625
DUSP6	-1.01116666666667
TGFB3	2.5912
ELK1	-0.241
PCDH11Y	-0.639
HGD	-4.55175
C17orf58	1.73225
MYO3A	-1.134
SERPINE2	-5.05216666666667
AARSD1	-0.518625
C14orf73	-1.29375
ADAM33	-0.148
ZNF491	-0.4445
MAPK6	-1.44116666666667
TCN1	2.21816666666667
SLC24A6	0.6935
UBE2R2	0.22925
H1FNT	-0.113666666666667
TATDN2	0.258
LILRB1	1.87925
P2RY5	1.245
NUCB2	0.70425
C2orf37	0.175
SNX27	0.506833333333333
MTA3	0.056125
FOXO4	0.6925
ID4	-1.07966666666667
SOX5	0.218
PXMP3	1.74325
OR52M1	-0.223
SFT2D3	0.311875
INA	-4.24433333333333
MCOLN1	0.96825
NFIX	0.658
CLEC14A	4.973
HIBCH	-0.574333333333333
PLA2G5	1.39575
TIMM10	-0.2285
MED17	0.213
COL4A4	-1.841
TPP1	0.265833333333333
GJA3	-0.335166666666667
TMPRSS5	-0.732
AADACL3	0.3935
DNMBP	-0.23675
ENPP5	4.4395
NQO1	-2.0886
ZSCAN2	0.604
SEC24C	-0.187833333333333
GTF2A1L	-0.431
AXIN2	-0.1237
FAM33A	-2.29008333333333
C16orf13	0.635125
SPNS2	0.80775
TAF1	0.15475
AP1G2	0.365333333333333
RBM42	0.268166666666667
HCN2	-0.563166666666667
EFHB	1.163
RUSC1	-0.492666666666667
GRIK5	-0.118
USP21	-0.582
ATAD3C	1.29275
ORMDL2	0.91625
PRSS7	-5.03425
PSAT1	-6.23475
FLJ13195	-0.300833333333333
TBC1D1	0.639666666666667
IFNG	1.23025
OTOS	0.345833333333333
ZNF773	0.405333333333333
EMD	-0.51125
RETN	-0.678
CCL8	3.7685
APH1A	-0.2025
COX18	-0.459125
GTF2IRD2	-0.52725
CCDC82	-1.99358333333333
PAFAH2	0.8318
NPEPL1	-0.2315
RP11-114G1.1	1.7005
TP53INP1	2.972125
ZNF300	0.670333333333333
FOXL2	-3.4315
LARP2	0.728583333333333
LATS1	1.0885
HTR6	-0.3
SPOCK2	-1.073
RNF144B	1.92233333333333
HTATIP2	-0.205125
MGC10334	0.0895833333333333
CENTA2	2.05383333333333
FGF2	-3.4445
FXYD7	0.70675
PHYHIPL	-2.7005
GPR34	5.81925
DDX6	-0.57
OR10W1	0.935
LHFPL1	-0.5345
ZNF313	-0.587571428571429
VPS28	1.76875
AP3M1	-0.1379
AKR1CL2	-1.44575
TRAF4	-0.31925
OR2B11	0.1955
C19orf12	-0.37
AKAP9	1.19233333333333
C1orf62	0.211666666666667
SLC20A1	-0.7176
FAM112A	-0.27775
LDB2	1.141875
MRPS23	0.1995
KLK5	0.148375
SPTB	-0.68275
EFEMP2	0.68125
EFNB2	3.757625
PCM1	-0.758357142857143
NMNAT3	3.01725
TSG101	0.603666666666667
C8orf40	-0.775
NOB1	-2.13675
ABHD3	-0.1995
GTF3C4	-1.008625
PIGN	0.639166666666667
GALNTL1	0.31675
AEBP1	1.528125
OR9Q1	1.0995
ANKRD2	-0.373625
CCL28	-2.1485
TRIM38	0.632166666666667
TMCC1	0.29825
SMG5	-0.2795
LRRC7	-1.709
NCAPD2	-2.04116666666667
C6orf153	-0.69725
C1orf74	-0.53725
OTUD6A	-0.894
DCP2	-0.192333333333333
TMEM24	-0.078
RPL18	0.5075
TMEM177	-0.4445
LRRC37A3	1.24925
C1D	-0.360666666666667
LDHC	-3.00175
UBE4B	-0.0655
NIT1	0.065625
BTN3A3	-0.177
RASD1	2.57175
COMMD3	1.1445
SHFM1	-0.68425
BIRC8	0.388333333333333
DUT	0.15975
C12orf51	0.956
LRRC59	-0.757166666666667
LY6H	0.76325
WDR22	0.249166666666667
EDEM1	0.493571428571429
ADH1A	1.212
PANX2	-0.2526
CYP11B1	0.50075
CDC73	-0.86775
GPR172A	0.445
GSTM3	3.39038461538461
KCNA5	1.085875
SERAC1	1.104
NFATC2	-1.0385
ANAPC5	-0.1073
C15orf24	0.41875
NFATC2IP	0.0265
TNRC6C	0.358666666666667
MGC102966	-2.03225
FGD5	0.861333333333333
MED9	0.52425
RAB13	0.3195
C15orf49	0.511
CRYGS	0.1391
C12orf53	-1.3056
LOC283693	-0.1465
COX6B2	-1.267625
PHF14	-0.064
FAM3A	-0.056
RPL13	-0.4455
PRDX2	1.0365
FLJ34047	0.1845
PRMT3	-0.0965
KCTD19	-1.8275
TRIM10	-1.08816666666667
MGC26597	0.157333333333333
GCNT4	1.622
GPRASP1	0.5245
CDKN1C	-0.790333333333333
RHBDL2	0.9027
HSPH1	1.5025
AQP1	2.8855
COL17A1	-2.2953
GFAP	0.23375
CDC16	0.2185
KIAA1614	0.331
C6orf118	-0.37
ZSWIM5	-1.56475
FAM83F	3.20675
LYNX1	1.4293125
SYNPR	-0.84525
XG	2.91566666666667
PRSS16	2.130625
KIF13B	0.372571428571429
PCDH9	-2.11375
HIST1H2AH	1.80466666666667
RBM18	-1.12825
ZNF626	0.868
HEXIM2	1.18916666666667
ITFG1	1.2655
TUBG2	-0.4975
SFRS7	-0.67925
C9orf14	0.3295
EXTL1	-0.6715
GBP3	1.63233333333333
WDR5	-1.4995
RARG	1.0705
MYO7A	-0.842875
CECR6	0.23225
C13orf3	-2.45325
SFRS18	-0.41725
ACVR1B	0.350166666666667
PSMD1	-0.3158
C7orf31	0.145
ILVBL	-0.7085
IFNGR1	0.8365
RNF186	-0.172
NOL9	-1.50975
MAGEL2	-0.726
SLC29A2	-0.43975
NHSL1	-2.23775
RBMX	-0.829
PSORS1C2	0.165
RAD51L3	0.123083333333333
LCN6	1.48175
ORAI2	-0.8155
BRUNOL6	1.3132
OR4K5	0.0465
CDC123	-0.762875
MSLN	-2.45233333333333
WWTR1	-1.28016666666667
ZNF700	0.0325
COBL	-0.6195
PPP1R16B	-0.208625
GAS7	-0.6418
MDN1	-1.138375
HAAO	-0.1335
C9orf68	2.59525
TNFAIP2	1.114375
FOXN1	0.162
hCG_2033311	-0.572
ATP6V0D2	1.0442
RPL41	0.052625
SLC38A1	2.2675
ARHGAP6	-1.19841666666667
ADAD2	-0.78225
PHF20L1	0.588125
MCM3AP	-0.3295
ST3GAL3	0.369833333333333
SNX1	1.0235
ELF5	-0.66875
PARP3	1.097
RBM8A	-0.993625
LINGO4	0.3085
ITGA9	0.494666666666667
ZFR	0.2695
ACSL6	-0.679
FLJ20699	0.6253
DAOA	0.8065
FABP4	2.5335
KCNB1	-0.8295
CANX	0.9469
SLC25A28	0.433666666666667
ADIPOR2	2.649875
ECHDC2	2.066
SMA4	0.94825
FRZB	2.87
PABPC1	0.0943333333333333
DMRTB1	-0.6545
APOBEC3G	-0.50375
CATSPER2	-0.374
CUEDC1	0.702166666666667
STARD9	-1.69675
CLDN8	2.224
LOC23117	0.0648636363636364
E2F6	-0.497388888888889
TMEM126B	-0.857
DPY19L4	0.9085
GIMAP5	2.78416666666667
NDUFA9	-0.191
FAM77C	-0.906
CTPS2	0.10675
LOC51035	0.231875
WDSOF1	-0.13175
EGLN3	-0.282125
PITX3	0.206666666666667
OR52E8	0.062
GRM4	1.177
KLK1	-3.49583333333333
GPM6B	-2.0645
RRAGD	-1.97216666666667
PAGE5	-4.192
UCHL5	-2.04433333333333
ULK3	-0.2485
AIM2	0.273166666666667
PNO1	-0.7425
OR2F2	-0.312
GNAT2	-1.518
SIX1	-3.2165
ST13	0.619583333333333
ZBTB44	0.563625
TIMP2	-0.82025
ZMAT4	-4.6525
GTF2IRD1	-0.551333333333333
ZNF19	2.33616666666667
ZNF714	-0.3245
RSC1A1	-0.398
C9orf80	-0.001
PSMA8	0.1674
TMEM141	0.6445
COX4I1	-0.364214285714286
CTAGE1	0.235
DTWD1	0.47625
HSD11B1	-0.19475
KRT6B	2.1095
ARID4B	0.878375
LHFPL3	0.07125
WWP2	-0.00166666666666666
ZNF326	0.565166666666667
RGPD1	0.1635
CTSH	-0.282166666666667
FASTKD1	-0.810375
PAF1	0.8649
TTC9C	-0.91725
IFT57	1.3215
PRSS36	-1.692
IL20RB	-2.864
ZNF592	0.398
DCTD	0.7348
CFP	0.5145
MFNG	-0.89775
JMJD2B	1.76975
ALDH3B1	-0.148125
THSD4	2.99816666666667
KCNJ5	1.8125
LMNA	-0.3465
TBCD	0.1425
ZNF250	0.684833333333333
CASQ2	0.976333333333333
PEG10	1.53383333333333
PRAME	-5.456
NP	-1.003875
TRIM59	-0.517666666666667
ZNF12	-0.205875
XTP3TPA	0.604
SIGLEC7	0.077
PANK4	-0.212
FAM70A	-2.79833333333333
SNED1	-0.648
HIP1	0.5149
RAET1E	-0.5175
AMAC1L2	-1.1555
AHNAK2	-1.679
TOE1	-0.703833333333333
RECQL4	-1.8145
SPRYD3	1.24725
DPAGT1	-0.3645
MAGED2	3.4322
ANKRD55	0.678
TRPS1	5.16516666666667
DOK7	0.7925
TFPI2	-8.63925
GTF2H3	-0.2655
CYP4F11	-2.017625
LHX2	-4.882
ATG16L1	-0.0773333333333333
ASB12	0.759
C1orf116	-0.377875
NF2	-0.52765
POM121	-0.8155
PHYHD1	2.4833
TXNDC17	-0.131666666666667
DKFZp779O175	-0.46325
NUP62	-0.175071428571429
MYO18B	-0.265833333333333
PRAMEF1	0.4945
TCBA1	0.605857142857143
TMEM168	0.48975
FJX1	0.979333333333333
CLCF1	-0.65775
SEPN1	0.721375
IGSF2	0.282
NUDCD1	-0.515666666666667
TFF3	0.462166666666667
NDFIP1	1.77557142857143
CHCHD4	0.02675
TNR	-0.013
CUTA	0.465
USP44	-5.39525
DPP10	-1.109
IWS1	-0.4245
PCGF1	0.34275
SULT1C4	0.1935
NTF5	-1.34175
PTPN13	2.181
SSTR5	3.1475
SFRP1	-3.95975
IDH3B	-0.112125
SUOX	1.24033333333333
TMCO5	0.359
GOLT1B	-0.1065
MIB1	0.1785
PCDHGB1	-0.0185
SUSD1	0.562
ICAM5	-4.05866666666667
PAPOLB	0.127
URM1	-0.1688
TMEM106B	-0.1655
LRIG2	-1.31
SLC27A5	-0.288
CLIC6	5.2466
ZNF420	1.5415
SCN9A	-2.1183
KIAA1909	-0.98375
ELMOD1	1.94525
PRKAG1	0.6295
FAM64A	-2.23822222222222
EEF1G	-0.92
SMAD5	0.29375
INCENP	-3.00275
WASF2	-1.0705
GARS	-1.5003
CDK10	-1.168
HLX	0.713333333333333
MDM4	-1.1225
ZNRF1	1.17857142857143
HHATL	-1.467
FAM21C	0.1628
HIST2H3C	0.69025
PFDN2	-0.847625
ZNF200	-0.562
NDN	-1.70925
HBA2	-2.66983333333333
FBLN5	-0.372625
PUM1	0.144071428571429
TNNT1	-4.2595
C19orf59	-0.607166666666667
HNRPH2	0.798166666666667
RAB7A	0.619166666666667
PMS2	-0.727
BIRC3	-2.46466666666667
NRSN2	0.36625
OR52K2	0.612
SPOCK1	-1.02628571428571
H2AFY	1.175
RXRB	-0.08075
ZNF638	0.262833333333333
ANKRD45	-0.4185
ACTN4	0.0896666666666667
FXC1	0.5775
EIF2B5	0.285
VPS33A	-0.21725
PINK1	0.727125
FAM106A	0.2705
SKIP	0.9872
GAPDHS	1.01025
MUM1L1	2.73975
PSTPIP1	-0.032
CNTNAP1	-2.3509
CYP26A1	1.991
APOL2	-0.2736
TACC2	0.95875
COX7A2L	0.260857142857143
HSD17B1	0.35975
ARRB2	0.1515
SLC7A6	-1.0559
HSD17B10	-0.265
RBJ	0.14175
NUP155	-2.21325
MRPL10	-0.391666666666667
CYCS	-1.48683333333333
CCDC46	-0.262333333333333
TECTA	1.2225
GNAL	-1.69275
LPO	-0.8285
PEBP4	-0.1765
DDX11	-1.89425
C18orf12	-0.0375
TAF9B	-0.0265833333333333
IMP4	-0.33
RPA4	-0.874333333333333
NDUFS1	-1.125
UPK1A	-1.07716666666667
ARRDC2	0.411666666666667
C18orf20	0.046
AES	0.7395
CD2BP2	1.52466666666667
C16orf54	-1.135
UGT2B17	-2.948375
FGFR1	-1.8055
CEACAM6	-1.5535
CHRM5	-0.49825
CERK	-1.128875
AP3S2	1.02371428571429
ANKS4B	-1.34175
CLCNKA	-0.204166666666667
ZNF208	0.690666666666667
HLA-DRB5	3.891
CARKL	0.15225
GOT1	-0.5955
CASP6	0.5865
HOXA1	-0.2155
RCL1	-0.75775
ZNF181	1.51783333333333
RAB40B	0.0505
MRPL38	0.13075
LRRN2	3.17925
C3orf25	0.351
OR5D14	0.7675
OR10AG1	0.4635
BET1L	0.6164
FRY	5.37925
AK3L1	-1.82275
CSF3R	2.07633333333333
POLR3K	1.03983333333333
ATG2B	0.556166666666667
EPS8	-0.0925
DARS	-0.690625
C10orf56	-1.06533333333333
DAD1	0.166583333333333
RIOK1	-1.03316666666667
HERC2	-0.08975
HSD11B2	2.3185
FAM96B	-0.652
MGC13057	-3.047625
BSN	0.79225
