Hybridization REF	TCGA-E2-A14W-01A-11R-A12D-07
NUP62	0.179357142857143
MYO18B	-0.253833333333333
PRAMEF1	0.5615
TCBA1	-0.248857142857143
TMEM168	0.53425
FJX1	2.14116666666667
CLCF1	0.13575
SEPN1	0.338
IGSF2	1.15525
NUDCD1	-0.0418333333333333
TFF3	3.02316666666667
NDFIP1	0.837142857142857
CHCHD4	0.1895
TNR	0.4715
CUTA	0.4085
USP44	-4.66675
DPP10	-0.6818
IWS1	-0.1255
PCGF1	0.7225
SULT1C4	-1.175
NTF5	0.2165
PTPN13	1.028
SSTR5	0.7505
SFRP1	-5.555125
IDH3B	-0.88025
SUOX	0.7965
TMCO5	0.282
GOLT1B	-0.79225
MIB1	-0.0861428571428571
PCDHGB1	0.806
SUSD1	-1.59125
ICAM5	-3.06933333333333
PAPOLB	0.0926666666666667
URM1	-0.8134
TMEM106B	0.515333333333333
LRIG2	-0.15825
SLC27A5	0.76675
CLIC6	4.7381
ZNF420	0.798166666666667
SCN9A	-1.7717
KIAA1909	-0.34825
ELMOD1	-3.08725
PRKAG1	-0.8735
FAM64A	-1.386
EEF1G	-0.82235
SMAD5	-0.05725
INCENP	-0.9475
WASF2	-1.7015
GARS	-0.5372
CDK10	-1.8225
HLX	-1.1265
MDM4	0.546
ZNRF1	-1.17228571428571
HHATL	-1.541
FAM21C	0.2273
HIST2H3C	0.8055
PFDN2	0.7145
ZNF200	-1.1875
NDN	1.0965
HBA2	-2.6575
FBLN5	-0.032125
PUM1	-0.0865714285714286
TNNT1	-0.713833333333333
C19orf59	-1.29833333333333
HNRPH2	0.235333333333333
RAB7A	0.0795
PMS2	-0.636125
BIRC3	-3.07016666666667
NRSN2	1.15925
OR52K2	0.1255
SPOCK1	0.103571428571429
H2AFY	0.5965
RXRB	-0.763
ZNF638	0.049
ANKRD45	0.909
ACTN4	-0.00166666666666667
FXC1	1.264
EIF2B5	0.0165
VPS33A	-0.036
PINK1	0.427875
FAM106A	0.082
SKIP	0.00271428571428569
GAPDHS	-0.420333333333333
MUM1L1	3.16575
PSTPIP1	0.53975
CNTNAP1	-0.4596
CYP26A1	1.921
APOL2	-0.7945
TACC2	0.114375
COX7A2L	0.292857142857143
HSD17B1	0.5455625
ARRB2	-0.50925
SLC7A6	-0.1673
HSD17B10	0.05875
RBJ	-0.50825
NUP155	-2.05875
MRPL10	-0.345166666666667
CYCS	-1.54041666666667
CCDC46	1.67933333333333
TECTA	-0.4895
GNAL	-0.966
LPO	0.605
PEBP4	-0.4455
DDX11	-1.994
C18orf12	0.636
TAF9B	-0.391833333333333
IMP4	0.4745
RPA4	0.521666666666667
NDUFS1	-1.0355
UPK1A	-0.876
ARRDC2	0.447833333333333
C18orf20	3.864
AES	0.358642857142857
CD2BP2	0.148166666666667
C16orf54	0.1815
UGT2B17	-2.52628571428571
FGFR1	-0.650272727272727
CEACAM6	-2.0246
CHRM5	0.59375
CERK	-1.305625
AP3S2	1.044
ANKS4B	-0.72475
CLCNKA	-0.289166666666667
ZNF208	-0.615333333333333
HLA-DRB5	3.819
CARKL	-0.29825
GOT1	-0.567166666666667
CASP6	0.286875
HOXA1	-0.1395
RCL1	-0.41125
ZNF181	0.801
RAB40B	1.8285
MRPL38	1.462625
LRRN2	3.1845
C3orf25	0.7485
OR5D14	0.272
OR10AG1	-0.962
BET1L	0.8061
FRY	2.99525
AK3L1	0.66675
CSF3R	0.404833333333333
POLR3K	-0.122833333333333
ATG2B	0.151833333333333
EPS8	-0.776833333333333
DARS	-0.11
C10orf56	-0.591166666666667
DAD1	0.3955
RIOK1	-1.057
HERC2	-0.59575
HSD11B2	2.86116666666667
FAM96B	-0.75425
MGC13057	-2.57128571428571
BSN	-0.1875
CAND1	0.4845
HCST	1.5885
ACTR10	0.0726666666666667
OR8D4	0.659
NASP	-1.9373
COL9A2	0.502666666666667
LYZL1	-0.452
GPC5	-2.64075
TBL3	-1.01566666666667
CENTD2	-0.5455
OR5AP2	0.223
TLR1	0.974
LMO6	-0.36625
ZIC2	-1.59075
CPNE5	-0.1075
ZMYND15	1.08725
FLJ22374	1.2345
CCDC106	1.16425
PARP16	0.34375
PDIA3	0.584
C14orf126	-0.249
CECR2	1.5535
SFRS1	0.432714285714286
FIGLA	1.158
DCP1A	-0.373
MGC45800	-1.9048
TEKT1	0.634833333333333
C10orf67	-0.853
CLN5	-0.17575
NTN2L	0.325
GLE1L	-1.14575
CES2	-0.4886
GNAS	-0.464352941176471
DDX53	-1.1125
TSPAN13	2.57675
MRPL52	0.3865
SPIRE2	-0.702125
TAS2R39	0.57375
SCUBE3	0.2245
UCRC	0.1348
CDKL3	0.1705
KIAA1715	-0.6157
ZNF345	0.92525
RTF1	-0.53625
DHRS7	0.42275
RIPK4	-0.838666666666667
EXOSC2	-1.752
MS4A2	0.467
FGF17	0.1405
WDR59	-0.666857142857143
EVI2A	-2.798
IL17RC	1.3735
HS3ST1	2.781
ITGB1BP2	-1.6965
RBPJ	-0.685833333333333
GIMAP1	1.1905
INE1	-1.1165
ALDH18A1	-0.117
TPI1	-0.89
GATA6	0.598
CABP1	-1.115
ZNF484	-0.27575
DAPK3	0.7565
GJB1	-0.34575
PIN1	0.065
SLC6A15	-3.2298
CNO	-0.29625
RIN2	1.315375
FRRS1	-0.399
CYorf15B	-3.146875
DMRT3	-0.51925
ATAD1	-0.46425
OTUD4	-0.227111111111111
ATOH8	-1.834
ZSCAN16	1.456
ASCC1	-0.287
OTUD3	1.21475
MGC33212	-1.0465
YME1L1	-0.0145
RP11-218C14.6	0.451
PCBP4	0.24175
TNFRSF10A	-0.177
CDH10	-5.0626
KL	0.0361428571428572
SCP2	0.412333333333333
C9orf119	1.0245
SON	-0.503333333333333
MAFK	0.7
SBNO2	0.776
SLC6A6	-1.16927272727273
SC4MOL	-0.62825
FAM35B	0.609
PPP1R9A	1.4495
PDZRN3	-0.316875
CXorf20	1.397
C6orf126	1.85125
AVEN	-0.457
FLJ21075	-1.7995
C14orf132	-0.700375
PCK2	-0.3465
GUCY2C	-0.953
BARX2	1.6125
PEX11G	1.0995
DAO	-0.874833333333333
C10orf49	-0.1295
EDNRA	1.61983333333333
PPP2R5A	0.2092
DDX39	-0.717
SERF1A	0.99925
ASCIZ	-0.2368
FNDC8	0.183666666666667
PTMS	0.339
PHF7	-0.13525
PIP4K2B	1.148125
HHLA2	0.530666666666667
BDH2	-0.1774
APOBEC2	1.1815
PENK	-0.954666666666667
SMAD9	-1.937
MT3	0.9695
RGL1	-0.336125
ATG10	-1.42
DLGAP4	0.638
APPBP2	-0.00600000000000003
BACE2	-0.899142857142857
LOC339344	-0.12
ZNF395	-0.7878125
HIST1H2BL	-0.4005
ZNF467	0.378375
SLC25A21	-0.862
PALM2	-0.3626
NSUN5C	-0.59275
IL5	0.0332222222222222
CLSTN2	3.5425
ANXA8L2	-3.01125
PTGES	0.366125
GDAP1L1	-1.56633333333333
OPRK1	-0.991666666666667
WDR20	0.10275
C12orf4	0.286875
NUP88	-1.36975
XRCC6BP1	0.923666666666667
FCGBP	2.93057142857143
LEMD2	0.73325
NOMO1	-1.03325
C10orf79	-0.33525
ZNF79	0.4545
OCRL	0.708
HSPA8	-0.733166666666667
DIDO1	-0.450958333333333
PLA2R1	2.183
COG3	-0.2906
NGDN	0.3765
CBFA2T2	0.6505
PNOC	-2.99125
PRRG1	0.19775
AGGF1	0.125928571428571
DPF2	0.158
YIPF7	0.081
TRPV5	0.0306666666666667
ZNF322B	1.504
MED12	-0.302
CARS	-0.560166666666667
ABCC11	4.14933333333333
C9orf25	0.6815
MYH1	-0.024
FRYL	0.413916666666667
AGTRAP	0.13975
MMP27	0.9955
ZNF432	-0.572875
OR8D1	-0.009
OR13D1	-0.773
VWA1	3.2845
STON1	-0.5825
IL5RA	-0.2665
PERP	0.5458
C10orf107	-1.0096
TNFSF12	2.5295
FN1	0.302458333333333
MTR	-1.09416666666667
PHLPPL	-0.0638333333333333
ZNF425	0.26825
DHFR	-1.44966666666667
PPP1R12A	0.94875
RSPO2	-2.24885714285714
ZNF7	0.249
ZNF583	-0.15875
TPMT	-1.4875
GPR132	0.257625
OR2T12	-0.4
SERTAD2	0.0304
ATP1A1	-0.208
FRMPD3	1.03675
ZNF672	-0.23575
PLXNB3	0.79225
EML5	-0.6265
FAIM3	0.915
UBQLN2	-0.19925
SORCS2	1.00325
PRIM2	-2.9025
ACVR2A	-0.0346666666666667
YWHAZ	0.87725
PGM2L1	1.685
GNAO1	0.127307692307692
RPL10	0.3931
RPS6KA6	1.382
PFKL	-1.044
SH3D19	0.451375
AURKB	-2.478
ZC3H6	1.68225
DISC1	-0.9435
FLJ39660	-1.80683333333333
TMEM25	3.26125
OSBPL10	-0.33425
CLTCL1	0.478833333333333
ALG6	-0.436
CATSPER4	1.422
LRTM1	-0.5605
RRAD	0.275333333333333
TIPIN	-1.42925
CARD14	2.794125
RBM9	-1.38666666666667
RASSF4	0.2755
SLC25A18	0.239166666666667
C6orf58	-0.465666666666667
IGHD	0.482
PLA2G6	-0.0835
TPT1	0.15025
SEC63	0.6673
CCDC113	0.6832
TDRD10	0.240125
KIAA1666	-0.40725
TOR1AIP1	0.379583333333333
SYTL4	1.6535
SPRR2F	-1.266
CEBPD	1.39
SNTG2	-0.93625
C20orf77	-0.133083333333333
TAS2R49	0.24
C6orf173	-1.76
SVEP1	-0.777777777777778
PXN	-0.266428571428571
VIL2	1.82808333333333
C5orf21	1.80116666666667
DIXDC1	0.585625
GANAB	-0.835833333333333
PDSS1	-1.11625
NGFR	-0.558375
ATP8B4	0.16075
BMP8A	1.401
CCDC132	-0.7975
GNRH1	-2.29425
OR10T2	0.57125
PDGFD	2.488
OR6W1P	0.3135
HARS	0.212583333333333
KRT77	0.2495
AQP8	0.19625
ITGB1	0.2737
ZNF254	-0.4332
PAX1	0.136333333333333
PSMC4	0.152
ANKRD22	6.213
PSMD8	0.86
HTR1E	-0.611
SOX10	-2.2552
OR5B2	3.0665
RABGEF1	-0.490714285714286
MAP1LC3B	-1.42475
CYB5R4	0.10675
AGXT2L1	1.7655
FLJ41603	1.86033333333333
TRAPPC2	0.746166666666667
FNTB	-0.0231
FLJ14107	-1.279
AURKAIP1	1.21375
DSE	0.3635
NFKBIZ	-2.95233333333333
OSBPL3	-0.852666666666667
LOC130576	1.603
SLC39A9	0.7845
LOC137886	-0.0148333333333333
RHCE	-3.0625
ATG7	0.194833333333333
FAM82A	-0.859333333333333
FBN3	-0.14
MCFD2	-0.426
CASP14	0.0245
EPS15	0.90625
SFRS2B	0.5115
C19orf47	-0.036
PLAC9	1.478
GPR23	-1.9375
BTNL3	0.376
RGS8	0.046
GNS	1.8625
ENO2	-0.544333333333333
CBX1	1.0042
PEX26	0.3265
LRP5	-0.486
ADAMTSL4	-3.07316666666667
ARR3	0.392333333333333
MAP1A	-0.22
CD2	0.25875
NAV2	-1.3050625
TMEM69	-0.3285
ATXN7	-1.1475
CHN2	-1.45816666666667
ZNF781	-1.17066666666667
HAS2	-4.232
KIAA0241	-0.646166666666667
BIC	-0.42
MOBKL2A	0.21125
CYP2C9	1.513
CNOT7	-0.527928571428572
SFRS10	-1.34875
CST11	4.0545
FLJ37543	0.1
NKAP	-0.2195
RUNX1T1	1.74025
EAF1	0.4121
IL4I1	2.9675
LRRC61	0.4725
PSIP1	-1.4245
SPRR4	-1.0865
ZFP90	0.265166666666667
AP2B1	-0.000307692307692314
SLC30A7	0.751416666666667
C7orf28A	0.0721666666666667
S100B	-4.53333333333333
BMP2	-3.423375
ESR1	3.7035
ZFPL1	0.0645
ARHGAP12	-0.648
LRRC19	0.365166666666667
ZNF767	-1.4335
NACA	0.3512
OLIG1	-1.24575
PRF1	-0.03325
LST1	2.47066666666667
SPATA9	-1.9516
CNFN	1.2195
CDK4	0.6117
TCF15	-2.478
PARC	0.477
PPM2C	1.507
LOC283345	-0.0185
FAM107B	0.9525
DMXL1	-0.299625
RBM3	-0.00912499999999999
HTR5A	-1.515
SCFD1	0.155
EPHB3	2.107
ROPN1L	0.980333333333333
RAMP3	0.18525
TSPYL5	5.80672727272727
GAP43	-2.8135
PAPD4	-0.5255
PDE3A	-2.53533333333333
TNFRSF10C	-0.12625
JMJD5	0.4695
RASGEF1A	1.0509
C16orf65	0.2526
HIPK3	0.233666666666667
XYLT2	1.0575
XPOT	1.0745
GAL3ST1	-2.13325
DHCR7	0.2495
AMIGO3	0.837166666666667
FGFR4	-2.192
CRAT	0.902125
PPP1R14D	0.225
TRIM14	-0.6117
TMPRSS11D	0.7805
SLC7A11	-0.887214285714286
OR10H2	0.759
PPM1E	-1.10755555555556
DOCK4	-0.344875
FAM127A	-0.070625
ENOPH1	0.0605
SLC5A3	0.1485
ZNF530	0.0196
NTS	-6.8845
FRMD4A	-0.41525
BCL11B	-4.60733333333333
PRM1	0.11825
UQCC	0.0156
S100A16	1.56266666666667
PLS3	-0.69725
WWOX	-1.03564285714286
CCDC23	0.77475
GTSE1	-2.189
GP2	2.3725
FLJ32549	2.333375
CHIT1	0.91325
KLF9	-0.811
RPS24	0.7637
MIA	-4.36075
FIGN	-1.2525
PYROXD1	-0.016
PCSK2	-0.7235
MRPL9	-0.4195
RPL24	0.398375
C12orf32	-1.123125
HIST1H2BE	-0.384
RGS18	-0.47425
LFNG	0.837875
RAB4B	-0.5559
FBXO25	0.171333333333333
TSPAN31	2.345
ARL8A	1.63671428571429
C10orf83	-0.0546
OR51B6	0.2975
CNKSR2	0.12125
C1orf156	0.64125
IBSP	4.026
GFRA2	-0.0942
ALKBH7	1.2105
NEK10	3.45025
VN1R3	0.346
LOC91948	-0.1475
CPZ	-1.379
IHPK3	0.5798
COL8A1	0.806
RBPJL	-0.0125
OR10A4	0.31375
CASP8AP2	-0.299875
MMP12	-1.8665
OR8B12	-0.124
CDCA5	-1.8325
LIX1L	-2.35375
PEX11B	1.066875
GABRA1	-0.408
HABP2	0.5115
REEP1	0.771833333333333
FBXO15	1.20325
CD68	-0.014
WFDC9	0.2555
GHDC	1.0575
SMARCA1	0.70775
SPAST	-0.124333333333333
PLXND1	-0.951666666666667
MLCK	-1.444
INTS5	0.0561666666666667
BSG	-0.0755714285714285
PARP8	-0.678
TEAD4	-0.123666666666667
ZNF498	0.388
TMEM89	-0.860666666666667
DTX4	-0.25925
TNRC6B	0.2135625
ARMC2	-0.64225
FGFBP1	-3.20133333333333
TIMM8A	-0.7625
AJAP1	-1.8836
ZNF608	-2.2765
SLC25A42	-0.471375
SYP	0.0438333333333333
MMP11	4.151
USP40	0.8764
C3orf62	-0.408333333333333
MYO1E	-1.3975
LRFN4	0.412
XCL1	-2.244
GPR155	0.49525
VPS29	-0.3535
CARHSP1	-0.559
ARHGAP20	-0.783
GREM2	-0.421
CCDC102B	0.949
ZNF577	-2.024
HDDC2	-1.717625
SHC2	0.8965
NCOA5	1.506
INPPL1	-1.261
CHGB	-3.19633333333333
IHH	0.95
DDEF2	-0.842416666666667
DIAPH3	-1.75433333333333
BUB3	-0.561
GGH	-0.701111111111111
VPS35	-0.2504
CNN2	0.613833333333333
ASNA1	-0.5335
WDTC1	0.673
AMAC1	-1.1735
HAS3	-1.90866666666667
SLC1A6	-2.0905
ZNF563	-1.2305
C1S	1.8465
TCF7L1	-0.90325
OR10Z1	-0.4545
ME2	-0.909
C6orf151	-0.95825
KPNA4	-0.255
GLO1	-0.301875
WDR61	-0.516
CD302	0.999
SIRT7	0.6785
C11orf59	0.47825
PKIG	-0.13325
PPIL3	-0.36125
CCDC74B	2.326
ZNF528	0.21525
EFNA5	-0.3525
FCGRT	1.3375
NOL4	0.6888
CCS	0.514
LOC374491	0.29925
MFSD7	3.9105
ZNF555	1.1285
LIMS3	-1.5205
TSSC4	1.86416666666667
COL11A2	-1.4085
C1orf119	1.54066666666667
BPNT1	-0.433125
CHRNA6	0.695
C1orf173	3.142
PLD2	-0.5375
ORC1L	-3.1625
SASH1	1.90625
CDC14B	-1.719375
RLBP1L1	0.795
LDLRAP1	0.0927
NAT8B	-0.4475
HHEX	-3.54
LGALS7	1.481
PLCH1	1.62142857142857
OR1M1	0.463
PRAMEF16	-0.347666666666667
HECTD1	-0.05
C14orf39	-0.9975
TLN2	-0.6512
HDAC4	-0.874
SYCP2L	-2.8695
GLRA1	-0.2435
RPS6	-1.048125
hCG_1757335	-0.241
KLHL1	4.839
CTNNBIP1	0.942833333333333
SCAND2	-0.532
HMGN2	-0.6938
YAF2	-0.8685
BRPF1	-0.53525
LIAS	-0.66675
CTA-246H3.1	-3.7655
SAG	1.007
C20orf10	0.64225
HNRNPA2B1	-1.28566666666667
GADD45A	-1.998
MSH4	0.6355
TMEM70	0.45225
HIST1H2AM	-0.217625
C19orf26	0.468333333333333
C1orf50	0.41425
GNG3	3.30625
FTO	1.188
CALCB	1.457
PPP3R1	-0.6315
C15orf42	-1.252125
CCNJ	0.03625
GNAZ	2.13966666666667
PSD	0.1795
FAM57A	-0.41975
STIM2	1.05316666666667
DHX8	0.7795
MOGAT3	0.10425
UBE3B	1.25216666666667
PLAT	0.381333333333333
C6orf206	0.8025
COPE	0.329
EIF3A	0.416375
C1QL2	0.237666666666667
IQCE	1.11091666666667
KIAA0182	0.479583333333333
SLC22A7	-0.0992
PPFIA2	0.2935
ADAMTS15	0.2435
ODZ1	-1.157
THBS4	1.22733333333333
ARHGAP1	0.188625
B4GALNT3	-0.071
FCHO1	0.8475
LOC440456	0.54975
HOXD10	-0.820333333333333
CXCR3	-0.536833333333333
CHI3L2	-0.682
SRPX2	1.99725
ZNF132	-0.421333333333333
UBAC2	-0.455166666666667
RPL32P3	-1.452
CBWD6	-0.5375
ST6GALNAC4	-0.5425
KIAA0391	0.540666666666667
LOC388969	0.06175
KRTAP5-8	-0.156333333333333
ZNF786	0.3775
LYVE1	0.0616666666666666
GPR144	-1.08125
APOH	-5.612125
TSC22D2	-0.3736
PLCD1	-0.27425
FLG2	-1.088
M-RIP	-0.8438
NDUFV1	-0.9215
POLDIP2	-0.04
RAB3GAP2	0.3985
RPSAP15	-0.97875
CLEC7A	0.18575
HSPA14	-1.1835
TAAR5	0.823
FAM132A	0.738
C2orf43	-0.575
OR10V1	-0.52
SELPLG	-0.04025
C1QTNF6	-0.375833333333333
OPCML	0.0621111111111111
DTYMK	-0.0515
ALDH16A1	0.01125
F13B	-3.7385
MGC16169	0.1995
KIRREL2	-2.5638
C14orf32	0.519
SLAIN2	0.4903
HSD3B2	0.0935
AMMECR1L	0.2502
LRRC37B	0.279
HMG20A	0.0291666666666667
C22orf27	0.4822
FBXL22	0.4595
AP1B1	-0.983833333333333
TNKS1BP1	1.5325
CD74	2.44725
HSPA12B	1.4955
PLSCR1	-1.263
SLC35E1	-0.750833333333333
FEZ1	-2.68
APOD	1.2235
C16orf44	0.16925
C1orf166	0.341
KCTD11	-0.05375
NELF	-1.5615
SRP54	0.0801666666666667
MGC35361	0.15675
GPR35	-1.685
NRGN	-0.870875
SIGLEC12	0.31425
SCN1B	-0.4795
IFNW1	1.7895
STAR	-4.593
HLA-DQA2	2.1125
RNASEH2B	-1.24975
TAAR2	0.2895
VAMP5	0.115
TUBA1C	-1.07035714285714
PIK3R2	-0.191375
ARD1A	0.2985
EBF2	0.159333333333333
CAMSAP1L1	1.21625
CYP3A43	0.5275
AKR1B1	-2.985
KIAA1729	1.2755
KAL1	0.3645
CYBB	-0.565625
UXS1	-0.0405
LOC338579	0.823333333333333
C11orf45	0.63375
SHB	0.026
IKZF4	0.20075
NDUFA1	0.852125
HSPE1	-0.19
C1orf215	-0.0940000000000001
GPR113	-0.278
ZNF573	0.74575
TBX18	-0.329
GGTA1	3.4445
PCDHGA8	-2.249
RPS6KL1	-0.393375
DPP9	0.1685
SLC43A2	0.49275
COPS3	-1.13975
PMPCB	-0.322333333333333
HYLS1	-0.123
LSM8	-1.09683333333333
PDE6B	1.784875
C10orf118	1.4342
OR1C1	0.0211666666666667
ZNF415	0.73525
OR2F1	0.1055
ZDHHC13	0.193625
FZD8	-1.6479
TCEA1	-0.0444
SUSD4	1.1745
C22orf24	-1.3155
TNFRSF14	0.1305
TRIM28	-0.242833333333333
FGF5	-2.55085714285714
CSPG5	-0.3005
RNF133	0.5935
FKBP15	-0.53525
BZW2	-0.08125
NSMCE1	0.42425
PTPRN	-1.19525
TST	0.526125
POP1	-0.1135
RNF24	-0.210833333333333
SFRS4	-0.507875
REPS1	-0.669
CD70	-2.6415
PDXDC1	0.21275
SRC	0.9702
NTNG1	-2.69225
SETD1B	0.599
TINP1	0.3428
ZNF606	2.48466666666667
SSR1	0.0677499999999999
RGNEF	-0.278
NFS1	-0.122833333333333
CENTB5	-0.936916666666667
CRMP1	-1.87916666666667
ADAM18	0.5015
CCDC87	2.555
LRRC8B	0.49825
CSNK1G1	0.254818181818182
MAFB	2.14916666666667
C12orf45	0.31725
C1orf54	1.2535
DPEP1	-0.978666666666667
FLJ13137	0.435
C14orf118	-0.731666666666667
ANKRD19	0.4635
ABCA9	0.202888888888889
TMEM87A	0.0824
BBS5	1.0937
CYP17A1	-0.39
SCG3	-3.897
ESCO2	-2.515
GFER	0.696333333333333
NRIP2	-0.1875
DDX59	1.2105
RIC8B	-0.2998
TNNI1	-0.389
KTELC1	0.344583333333333
GPR85	-1.0305
SP3	0.693625
GOSR2	0.935666666666667
DDX1	-0.76425
DSCR9	-1.4665
KIAA1984	-1.977
FLRT3	-1.4775
RNPS1	-0.430142857142857
ZNF772	0.7785
SLC25A10	1.21266666666667
ADAMTS3	-1.967375
TBC1D7	-1.27025
PCYOX1L	0.09
LOC339745	0.8825
VPS54	0.037875
PCDHB12	0.850125
C4orf6	0.665
CCL5	0.320125
PEX5	-1.00175
LENG1	0.703833333333333
LOC51336	-2.81925
FLJ25371	0.6385
WDR45L	1.56416666666667
SPAG8	0.0291666666666667
GUCA1C	0.367
LOX	-1.92116666666667
FIZ1	0.7515
BAG5	-0.391416666666667
BUD13	-0.263
MGC2752	0.4585
IQSEC3	-0.12125
TGFBR3	2.017
CASP9	-1.043125
PPA2	0.043125
MED24	0.18325
MAP3K7	0.058
SRPR	1.01075
C17orf81	0.673
RIPPLY1	0.3975
EID2	-0.25575
AKR1C1	-2.184
IMMP2L	-0.848875
SPSB4	0.257
BAG4	-0.620875
ZNF32	1.263
KLHL34	-0.00700000000000001
BRD2	-0.03125
IL32	-1.13083333333333
FAM53B	0.0793333333333334
SLC7A1	0.412375
KAAG1	1.4
CCDC54	1.4104
PRKCQ	-3.995
TIRAP	1.76375
SPSB1	0.928
USP36	1.6075
FLJ32569	-0.085
LYZ	-3.390625
TMEM186	-0.216
TPM2	-0.123333333333333
C9orf100	-1.2395
PPP1R11	0.217
OLFML3	0.2257
ELAVL1	0.58075
DNAJC17	0.443833333333333
ABCA2	-1.04175
BNIP3L	-1.39775
ATP10D	2.3465
GALNT8	-0.839666666666667
PRKCH	1.167
USP12	-1.5275
STXBP1	-2.2785
LSM2	-0.627833333333333
ANKRD30A	6.122
LAP3	-0.3325
C9orf40	-2.30433333333333
KATNAL2	0.362333333333333
RG9MTD2	0.90575
PNPLA7	0.48125
IDH1	-1.189
C1orf57	0.24575
XRCC5	-0.1074
TBRG4	-0.21525
DCDC5	1.60183333333333
POU5F1	-4.5545
RAB1A	0.976857142857143
KRTAP15-1	-0.2275
INHA	-1.4695
WDR90	-1.037125
MLL2	0.0803333333333333
FAM104B	0.66
SF3B14	-0.94825
STX1B	0.0455
SNX12	0.909
KMO	0.724
FAM100B	0.4365
CDRT15	0.369
RAB9A	-0.877833333333333
RUFY3	1.02575
UBE2U	1.056
NFKB1	1.1878
FBXO38	0.432625
VRK3	-0.421
TUBB8	-0.87
IFNA6	-0.099
AYTL1	-1.81716666666667
RBP3	-0.105571428571429
MUC13	-1.8655
C8orf30A	0.5115
MFAP1	-1.2235
NHLH1	0.87225
CXorf34	-0.52525
SP8	-2.565
RNF151	-0.0355
TDRD7	-0.23125
KCND2	3.29275
FKBP9L	0.555833333333333
C17orf44	0.804
TIMM17B	0.2315
WIPF1	-0.5392
SNX15	-0.3443
IGF2R	0.0329
SBSN	-0.951
RBM15B	0.0315
AGBL5	-0.836333333333333
APEX2	0.354
C17orf39	-1.77
UBE3A	0.799
SPANXC	-2.639
TGFB1I1	-0.9665
RBM13	-0.5625
TOP2B	-0.277166666666667
NPVF	-0.862
RIMS4	2.107375
RAD54L2	-0.551
RSPO3	3.52783333333333
C2orf47	-0.3095
TSPAN4	-0.740583333333333
DNAL1	-0.1075
DKFZp761E198	-0.454
NLE1	-0.232
TPST1	-0.4405
SREBF1	0.907375
CLEC12B	-0.494
FUK	-0.336
IL21	0.664
LTK	-2.076
DKKL1	-0.7185
EPAS1	-1.493375
UBTF	0.2536
HIST2H2AB	0.204083333333333
TMPRSS12	0.731857142857143
KIAA0427	1.01133333333333
CYP8B1	-0.829
FPRL2	2.623
LOC402573	-0.89325
HSDL2	-0.482166666666667
SEMA6B	-0.0616666666666667
AKR1A1	0.830285714285714
CLTB	0.864666666666667
NXT2	-0.428166666666667
HSPB7	-1.8735
MLLT11	-2.05816666666667
OLFM3	-0.0742499999999999
SEC61B	0.9825
GPR139	0.00850000000000001
RRP15	0.14925
OR3A2	-0.803
RSL1D1	0.1005
P2RX7	-1.16116666666667
PSME2	-0.17975
ADNP2	0.58925
RBM25	-0.188333333333333
IFITM1	0.39475
POLR2E	-0.4185
ZNF643	-1.355
ZBTB25	-0.967833333333333
SPTBN4	0.977875
FBXO28	0.1195
CLEC10A	0.499
EPHA8	1.25625
BEST4	0.5545
GAS6	0.310666666666667
TSHR	-0.08975
TMTC1	1.31318181818182
GSTM2	-0.210166666666667
ETV1	-2.413875
ADAM11	-0.7845
ERGIC2	-0.107166666666667
ATP6V0E2	0.849666666666667
HGFAC	-2.37966666666667
CTTNBP2NL	0.17975
FLJ20628	-2.00825
MTCH2	0.38025
BACH2	-0.4495
AUTS2	1.90233333333333
FSD1L	0.56075
RPRM	-2.16316666666667
PPP2R3A	0.5105
BAT2	-0.904375
LPHN2	-1.575
MGC71993	0.005
PPARGC1B	-1.829
CENPT	-0.705875
RNF123	-0.831333333333333
COL27A1	-0.7656
ZP2	-0.3185
C2orf21	2.335
CCDC78	-0.94825
MCM8	-2.32466666666667
PHLDB2	-2.411125
PLAUR	-1.47075
HDPY-30	-0.45075
BMP5	-3.98725
MUM1	-0.065875
FAM62C	-0.4905
MID2	0.809
SYT16	-3.771
ISG20L1	0.3969
C2orf40	-0.208666666666667
SRRM2	0.200785714285714
FCRL1	-0.0808749999999999
C1orf90	0.398833333333333
MEP1B	-0.0945
PCSK7	-0.5001
PBX2	-0.269
CENTB1	-1.23133333333333
GLT6D1	0.2035
HGS	0.970666666666667
WDR51B	-1.171
KCNJ8	-0.802
NOL10	-0.285
EDEM3	1.814375
TCOF1	-0.468333333333333
SLC16A1	-1.561
SF3B3	-1.33225
NUDT21	-1.9505
ZNF235	0.6785
KIAA0644	3.698
ERC1	0.5815625
NKIRAS2	0.868166666666667
TRMT5	-0.99575
PPP1R7	0.023
C14orf177	-0.959
HTRA4	-0.5685
FAM139A	-0.470833333333333
C16orf30	3.6925
C10orf32	0.72325
VCX2	-3.45275
MGC27016	2.85616666666667
LARP5	1.023
THNSL2	2.9165
TRADD	-0.4015
C1QTNF1	0.52275
C1orf43	-0.0668
AS3MT	-0.25325
SCARF1	0.586
PHF23	-0.8035
B3GNT2	1.82833333333333
FNBP1	-1.373
ZNF780A	-0.4945
MAGEB2	-2.812
FANCG	-2.03025
EYA2	2.85958333333333
ZNF471	1.75475
C14orf153	-0.831166666666667
BCL2L14	-0.705666666666667
EFS	1.456
CKAP4	0.3915
ZNF224	-0.3658
ZNF652	-1.75725
TMEM4	0.158
SCN3B	0.26
