Hybridization REF	TCGA-BH-A18N-11A-43R-A12D-07
TMSB10	0.301285714285714
CXCL3	-1.7209
TMC4	0.87875
OR7A10	0.451
STYK1	2.00225
CHRNA10	0.10025
CCNI	0.302
EP300	0.989428571428571
LOC165186	-0.056
HIC2	-1.86875
SDR-O	0.6415
OR2W1	0.5885
KCNA6	-0.3905
TRIM74	-1.293
REEP6	0.80575
ATP5G2	-0.3325
ERG	1.799625
TMEM42	0.79975
PARN	-0.735333333333333
SOD2	0.1155625
DIRAS1	-0.881833333333333
PNPT1	-1.5385
JOSD3	-0.43975
hCG_40738	0.605
PDE1C	-0.02075
SEMA4D	-0.47025
AGPAT1	-0.341166666666667
NOSTRIN	2.428
MAP3K3	-0.166
MAX	0.601928571428571
CAPS	0.6505
SERPINA12	-0.322
OSBPL8	0.47825
RICS	0.7146
NR4A2	2.79083333333333
PPCS	1.29416666666667
LONP1	-2.32
SCYL3	1.4965
HERC2P2	-0.429166666666667
FIBCD1	-0.88
C15orf41	-0.58225
DMC1	-0.605166666666667
C20orf27	-2.309
RPS6KA5	1.5917
FAHD1	-0.267166666666667
SLC12A4	-0.026
BRCA1	-2.24458333333333
GBL	-2.15125
SLK	0.789
NUDT9P1	1.4785
NOXO1	0.034
USP52	-0.94425
BAZ1B	-1.128375
SLCO2B1	4.19425
BBS12	2.34433333333333
LRGUK	-0.854333333333333
TERF2IP	0.436
COL1A1	1.442
KIAA0090	0.433875
GRK5	0.828166666666667
AP1S2	-0.00500000000000001
TMEM52	-1.188
CA11	-0.177125
OR4A15	0.1885
ACBD3	1.2164
SPAG11B	-0.212285714285714
PRDM2	1.629
FOXP3	-0.0555
SMYD3	-1.5727
LOC389199	-1.675
LGI2	2.19016666666667
NAPE-PLD	0.128
ANKRD6	0.646
WDR45	-0.321833333333333
SHROOM1	-0.32575
PSCD3	-0.493
PYY	-0.2265
KCNC1	-0.033
ARHGEF9	0.529
OR8J1	-0.1685
GPR55	0.0553333333333333
NS3BP	-2.447
C10orf22	0.866666666666667
NAT8L	2.2595
DUSP4	0.3255
FOXM1	-5.00333333333333
GRAMD2	2.2422
ZBTB48	-0.737666666666667
BUD31	-0.3075
PABPC5	2.0055
CCDC41	-0.27975
FBXO11	0.37125
C6orf148	-0.68425
RFXAP	0.13275
C6orf15	1.662
CDK8	-0.742
C6orf70	0.304625
TESSP2	0.3855
ALG2	0.70375
PPP1R3D	0.477
TPM3	-0.364888888888889
SYT13	-1.705
EPB42	2.562
CETN3	-0.127
PRY	0.233
NTHL1	-1.528
POLR2B	-0.3765
RPS28	-0.227916666666667
P2RX3	-0.167
LYZL4	1.36666666666667
WBP4	1.0524
PMM1	-0.89775
C11orf79	-0.01975
CBLL1	-0.1255
IL1F10	0.0408333333333333
VAX2	-0.1005
SETDB1	-0.743333333333333
LRAP	-2.8395
GCLM	-0.232
CPEB3	3.13975
PPM1A	0.9113125
INTS1	-1.4875
CAMTA1	1.5295
SAMSN1	-1.244
LOC158830	-1.72766666666667
GMPPA	-1.575625
AIPL1	-0.01875
IL24	-0.431
BDKRB1	-0.698833333333333
MLF1	1.6151
TAF12	-0.09575
ID1	-1.955
THADA	-0.628375
PIK3CB	0.05325
OR4N5	-0.4495
TBC1D17	-0.420333333333333
COX8A	-0.992
CDCA4	-1.63525
C2orf44	-1.10675
ZNF534	-0.65975
IMMP1L	0.094
NIPSNAP3B	1.666
FTMT	1.159375
PWP2	-1.42283333333333
MMP15	-1.1527
DNAH11	-0.19
MTMR14	-0.7475
DNAL4	-0.58275
IPP	-0.04975
TMEM59	1.488125
C1orf157	-1.3215
RGS4	-0.0213333333333333
DDX18	-0.217833333333333
SNX6	0.4835
ZNHIT2	-0.745
NCDN	-1.40233333333333
FLJ33534	0.62075
RAG1	-0.369714285714286
OR4D10	0.1415
PTPN5	0.232833333333333
POMT1	0.217
LRRC8A	0.2468
CYP1A1	-1.54575
CAPN1	-1.539
DDHD2	0.507625
GRIK2	0.416
GNRHR	-0.47375
PPBP	0.97525
HTR3A	-0.67025
SLITRK4	2.95025
ANKRD49	0.741
BTF3	0.1322
SARS	-0.788
C13orf18	1.15916666666667
CACNB1	-0.00792307692307693
QKI	0.994428571428572
SETMAR	0.8005
MAN2B1	-0.200833333333333
EML3	-1.48225
ACADL	4.4125
OFD1	0.302625
DEFB114	0.26
CGA	-3.6808
PEX16	-0.679166666666667
LRRC10	-0.2065
GNG12	0.4585
C1orf152	-0.3365
CHRM1	-0.4905
CD53	0.630125
DBH	-1.10625
TFAP2B	3.714
HIST1H2BJ	-1.87983333333333
FAM46D	0.6335
TMEM11	0.424
C3orf32	-2.71625
PCCB	-1.83025
IPO13	-0.55275
C6orf105	-1.8625
COMMD5	0.05375
SUV420H1	0.1338
LTBR	-0.53625
ARHGAP15	0.034625
HDHD2	0.8675
TDRKH	-0.848166666666667
LOC401052	1.877
PSG4	-0.20925
GNB4	0.2825
SPATA4	2.63
SLC9A3	-2.4025
OSBP	0.1975
NBPF3	-0.272083333333333
DOCK11	1.146
SLC39A5	-2.42183333333333
PRR5	-0.2953
C10orf63	-0.323125
SMTNL2	0.26475
ADRA1A	1.01425
ASAH1	2.2915
DOM3Z	-0.8121
GIPR	0.0863333333333333
AHI1	0.24275
NADSYN1	-0.995833333333333
RGS14	-1.4685
IL18BP	0.6335
RTN4RL1	1.25225
ARMC6	-1.561
PSMD5	0.115666666666667
HK3	0.6753
OR4S1	0.772
RSU1	0.9815
MAD2L1	-3.555
EIF4A3	-0.37025
DLEC1	1.42366666666667
E4F1	-0.7095
CHMP2B	1.0109
CAMSAP1	-0.4075
RPS21	-0.365166666666667
ARID5A	2.3425
UBE2N	0.0848
IGSF8	-0.1915
MAGEB6	-0.8995
ACAD11	-0.9298
MGC4172	-1.291
LMO4	0.0985
KLKB1	0.7565
HP	-0.8005
HDAC3	-0.4665
SCHIP1	2.084
CLCA1	0.2415
OLFML2A	2.08725
C1orf112	-1.6905
KIF19	1.78308333333333
HAPLN4	-0.5207
CXCR7	2.27833333333333
GOT2	-0.9094
RAB38	-0.936375
DCX	1.05275
PPM1H	-0.05475
NFYC	-0.534333333333333
KIN	0.662
ZNF228	1.71875
PLSCR4	4.186
HIG2	-0.62025
FAM79B	5.2445
C21orf86	-0.559
KCNK10	0.664
ZNF738	-0.75525
FSTL5	-0.7454
OR6A2	0.5815
OTOA	1.1035
EXOC1	1.07375
AHRR	-4.077875
PDAP1	-2.68441666666667
C19orf6	-0.8205
ZAN	0.14275
LY6G6E	-0.019
EIF4E2	-0.842
C20orf198	-0.2115
ZNF324	-0.09725
CYP3A5	-0.791166666666667
ENTPD7	-0.243166666666667
MBOAT5	-0.974833333333333
GJB5	-0.473
TTC13	-0.21125
S100Z	-0.9385
KIAA0664	-1.9875
PDGFRB	1.86175
IL17D	1.38725
OR56B4	0.89
RDX	-0.431
SLC34A3	-0.8565
IL28B	-1.011
JUND	1.76775
CHRNB1	-0.213875
CAMK2B	0.23025
FETUB	-1.93575
CXorf23	1.611125
MRTO4	-1.562625
TTC3	0.4225
NDUFB8	0.2145
EDG2	0.21675
SEMA3G	3.15325
IL23A	-1.10975
GRHL1	2.4151
LOC441054	-0.8255
WDR65	1.00328571428571
PSTK	0.4475
STOML3	-1.7136
R3HDM2	0.2859
C5	-1.95775
SLC2A10	0.514166666666667
C3orf22	-0.30825
PAQR3	-0.188923076923077
ANKRD26	0.301583333333333
HCRTR1	-0.156
LOC399947	0.01475
PSD2	0.9515
TIGD2	0.643833333333333
SCRN1	-0.85925
COQ10A	-0.117
DDI2	0.5245
METTL7B	-0.841166666666667
UCN2	-0.1065
FAM92A3	0.2905
WDR16	0.87125
ZNF511	-0.572333333333333
ZMYM5	0.0045
POLR3G	-2.23625
ZNF586	0.14625
C1orf49	-0.187666666666667
TANK	2.21883333333333
RCAN1	2.46616666666667
PELI3	1.11033333333333
LIMD2	-1.0265
TMEM189	-1.076
NTN4	2.43325
LOC151300	-0.0135
CLEC2A	-0.745
GPR135	-0.2665
DPYSL4	-3.8735
JAK2	0.690666666666667
TSHZ1	1.31983333333333
TM9SF4	-0.8805
ZNF264	0.555833333333333
SIRPG	0.8105
BICD1	-0.7725
HERC6	1.057
METTL5	-0.2045
CASP1	2.0595
PRRT1	-0.482833333333333
PLA2G4C	2.41466666666667
ICA1L	0.634785714285714
TPTE2	0.526
OTUD7A	-1.21333333333333
AQP11	0.1855
APOA2	-5.2023
KALRN	1.0248
SECTM1	0.33
IFNAR1	0.26975
TALDO1	-0.2415
RAB11FIP4	-0.587416666666667
EIF5A	-3.3875
FAM49A	2.95825
NEGR1	1.24
YTHDC2	0.344
EHD2	1.231375
NCF1	1.083
SCRT2	-2.443
HOXA5	1.403
NUP133	0.246
FGF12	0.2545
SLMO2	-0.58275
SNTA1	-0.291125
CACNG2	0.1875
GCM1	0.5125
ELF1	0.9095
TLR5	3.48225
TCFL5	-0.548666666666667
RBMY2FP	-1.0045
LOC100125556	-0.428875
FAM129B	-0.88925
MAP3K7IP1	-0.83475
NCK2	-0.336
OXA1L	-1.3965
FMO9P	0.2945
ZSCAN12	0.68225
PSMD12	-0.2975
HSCB	0.06425
CLDN10	-1.87025
MGC13053	-0.9025
HPCAL4	-0.891
ASZ1	0.702
MEX3D	-0.604083333333333
NFAT5	0.6283
CSPG4LYP1	-0.6985
FBXO3	1.6655
DVL1	-0.957333333333333
CMKLR1	1.3235
TYMS	-4.433875
PEF1	-0.16925
ZNF750	2.78483333333333
MCM5	-2.3372
MEGF11	0.1485
KCNK7	-0.7925
PTP4A3	-1.1755
C1QTNF2	-0.153833333333333
OR6S1	-0.3655
FAM122B	-1.45325
ZNF551	-0.936
HBQ1	-2.062
GEMIN6	-0.69675
ARSK	0.5855
RBP7	4.75383333333333
CPNE9	-0.348
DSC1	2.068
LOC730112	-0.1745
MAP2K4	1.399375
HS3ST5	-1.585
EPB41L3	0.9905
TEKT2	1.101
CDKN2B	1.214
ZNF480	-0.848
MAP3K6	0.5486
MAP6	2.8525
HN1	-2.0008
OR2L13	2.1622
SLC16A11	0.23925
FAM96A	-0.964
APOL1	-0.1825
C5orf32	1.124
RTP1	-0.561166666666667
RNF175	1.56575
ZBTB41	1.069125
AHCTF1	-0.6676
SAE2	0.1059
ITGA2	0.994833333333333
MME	3.595
CCDC14	-0.3895
MAST4	1.07214285714286
KRT33B	-0.4925
KCTD2	-0.643666666666667
WDR26	0.610833333333333
MFI2	1.00125
NR4A3	2.551375
ARSA	0.9305
UNKL	-0.373
SULT6B1	0.1965
CCNA2	-4.809
SOX15	-0.4955
PPAPDC1B	0.466166666666667
C19orf44	0.418
MCAT	-1.31391666666667
ARID1B	0.113
OR52N1	0.044
C12orf48	-2.54025
MAGI1	1.559125
NIPA2	-0.365
GBX2	-2.11875
RSHL3	1.273125
RAVER1	-1.32616666666667
C15orf17	-0.16275
SLC30A2	0.371375
ZNF518	0.4195
PCYT1B	-1.1755
C10orf114	-0.0625
EIF3H	0.249333333333333
SLC25A39	-2.24083333333333
KIF1B	0.41225
AMOTL2	2.84925
C6orf120	1.082
PSRC1	-3.5195
PLA2G10	-0.056875
KIF5C	0.2855
MRPL37	-1.629
C17orf62	-0.859833333333333
C9orf135	0.0403333333333333
DUSP10	1.1126
CLCNKB	0.1365
PSMA5	-0.78175
C8orf53	0.16375
AMPD3	1.43483333333333
PIAS1	-0.018
ADCYAP1R1	0.105
GYLTL1B	-0.0615
CDH20	-0.4438
FBXO7	-0.14225
TMEM134	-0.411166666666667
FLJ14213	0.5875
ZNF3	-1.26375
LRRFIP1	0.5705
CNOT2	0.4865
ABI3	2.04
ALDH5A1	-0.437166666666667
HNT	2.4813
SERPINA4	-2.786
TK2	1.39191666666667
STMN1	-2.70744444444444
GUCA2A	-0.175333333333333
GALNT10	-0.346142857142857
DPP6	0.265555555555556
C9orf93	0.18575
PRELID2	0.131
STK39	0.152875
SFTPA1	-1.94066666666667
CKS2	-4.00655555555556
RHO	0.392
C20orf135	-0.2585
XKR3	-2.545
CR1	1.22075
RPS6KA2	0.997428571428571
C20orf112	0.3665
MRPL22	-0.497
C4orf23	0.112666666666667
GADD45B	1.17025
KLHDC1	3.1
C2orf48	-2.818
ZNF287	0.7
DAAM2	0.5255
DPPA2	-2.42633333333333
TCTN3	0.274
DNAJB11	-0.2275
FPR1	4.018
DEFB4	-0.4075
PTCD2	-0.421
SMOC2	5.48283333333333
CABP7	0.471
SERPINB11	-0.23325
MAGEF1	0.05
NDE1	-1.1675
ITGA10	-1.091
FSHB	-0.721
ANXA2	0.8425
HORMAD2	0.5
HLCS	-0.15425
MCF2L	1.02216666666667
FH	-0.713875
TBC1D24	0.41525
KIAA1505	2.19625
LGALS2	-0.6325
CNBD1	0.3975
SYNPO2L	1.422
PTPN23	-0.573
C1orf183	0.0688333333333333
MAGEA8	-2.386
DGCR8	-1.376625
GSR	-1.863
PAQR7	-0.00324999999999999
ZNF676	0.124
CACNA1C	0.0282
SP7	0.5425
PDCD6	-0.0675
NRN1L	0.035
BRI3BP	-2.19918181818182
KIAA1183	0.94675
ASB4	-0.1215
CCL23	2.5753
OBSL1	-0.848625
SLC12A7	-0.4005
KIAA0240	2.16925
CD1B	-3.176
FCGR2A	0.992
MDC1	-0.5885
HTR1A	-0.4395
OCEL1	-0.23075
ATP11B	0.06975
FBXO34	0.0808333333333333
PCDH12	3.67466666666667
RPE	-0.26275
C17orf74	0.114
CSDC2	-0.33
PET112L	0.1545
TMBIM1	0.101875
P2RXL1	-0.252
TCHP	-1.568
TRMT1	-1.32666666666667
F2RL2	0.164416666666667
LRRC32	3.867
IMPG2	0.6045
BGLAP	-0.5555
LOC493869	-1.44616666666667
MRAS	3.660125
SLC35F5	0.729
CBWD1	0.327
AXL	-0.488
ATP2C2	0.83575
TELO2	-1.6015
PNPLA3	-2.05
PCDHB14	2.0835
CD276	-1.00675
KRT80	-0.943375
DUSP28	0.284
CSNK1E	-0.435083333333333
SRP14	1.207
KCNQ4	-0.6715
KRT72	0.151333333333333
CCDC117	0.0675
C6orf89	-0.00666666666666664
TUBB2B	-0.472166666666667
RTN4IP1	-0.71525
CR1L	-2.1775
CEND1	-0.427125
C12orf41	-0.116
RNF31	-0.5205
UBN1	-0.866166666666667
C17orf32	0.5335
SLC5A7	1.446
GPR92	0.574333333333333
ESAM	2.535
CTNNA1	0.0856666666666667
HRBL	0.2876
CBX4	-2.3855
TMEM182	1.03975
SH3TC2	0.483333333333333
IL10	0.865
PXMP4	0.0595
RNF167	-0.5339
PAK7	3.31716666666667
ETV3	-0.204
ATPIF1	-0.6005
LOC554207	-1.133
OR8H1	0.1565
WDFY3	1.61525
DPM1	-0.014
GPSM1	-0.57
WDR92	-0.333
LRP1	0.4545
ANKH	-0.17625
THUMPD3	-1.03075
POLR1B	-1.017
OLFM4	5.71266666666667
RAD9B	0.248
TSPY2	-3.877
PAX6	-2.05583333333333
SCG2	-1.622
SLC17A6	-0.21675
FMO3	4.454375
PADI4	-0.268
TUBB4	-1.2894
NLK	-0.58025
POU4F3	-1.126
SDF4	-1.1435
ITGBL1	1.92316666666667
NETO1	-1.735875
TAP2	-0.251
ABBA-1	-1.05216666666667
GNAI1	2.4315
VPS4B	1.565
NOPE	-0.2631
GALNT6	0.365833333333333
SESN1	1.935
GBE1	-0.229444444444444
CLASP1	-0.89575
RASGEF1B	1.270875
ACOT11	-0.109785714285714
AFAP1	0.93275
OR2H2	-0.40725
DPY19L2P1	-0.02725
DZIP1	-1.0205
SEC22C	-0.00550000000000004
GPR161	-0.434
RNF146	1.43175
WDR74	-1.7645
GALP	0.2495
PURA	0.58325
DNPEP	-0.433833333333333
RP11-78J21.1	-0.4055
ERBB2	1.33425
FANCM	-0.261083333333333
NEO1	0.561833333333333
DDX3Y	-4.7934
RPS3A	0.461625
MXRA7	-0.0508571428571428
LGALS3	0.966666666666667
GLT8D1	0.34475
CFL2	0.760166666666667
UPB1	0.16125
NAP1L5	1.035875
CLDN14	-0.954
DHX38	-1.7315
BTBD1	0.5715
TARS2	-1.4065
ABCF1	-1.5247
FCF1	0.533833333333333
LRRC49	0.93625
GUCY1B2	-2.3905
C1orf177	0.326333333333333
SMARCA4	-2.15035714285714
LRP8	-3.469
TAGLN3	-1.21125
MRPL14	-1.10675
TTRAP	0.647
ZDHHC20	0.151
NFE2L3	-1.652
KIAA1377	2.1725
PALMD	3.7442
TMEM43	0.54925
TTL	-1.30825
STAT5B	-1.481
SSB	-0.40475
OR10H5	0.226
SLC22A13	-0.48525
AKAP3	0.23475
TIMM23	-0.166
OAS2	0.871
KIAA0423	1.60725
TRIM11	-0.814333333333333
GLIS3	0.84825
TMEM50B	1.41133333333333
ARHGEF4	0.0962857142857143
DEGS1	0.228909090909091
TBL1XR1	0.617366666666667
G6PD	-3.188
SP140	0.235
MUC17	0.222769230769231
NUDC	-1.2703
DNAJC5B	0.0746666666666667
SCARA3	-0.168833333333333
CPA3	6.04233333333333
BCAT2	-0.864
MFN1	0.2616
NRG3	0.287
SNX11	-0.179
PLEKHH1	-0.463166666666667
GPR177	0.713
HCFC2	1.323
TCAP	0.12025
MOCOS	-2.24275
C14orf93	0.0595
PRDM10	0.681
SLC16A4	1.44908333333333
SRGAP1	-0.872166666666667
VIP	1.33275
DUSP27	1.1385
LILRA1	0.9713
MC2R	-0.459
MGC24103	-0.057
MBTD1	-1.2305
FUT11	-0.61
USP33	0.8201
C15orf39	-0.82325
MAP3K12	-0.068375
PAAF1	-1.04
BARHL1	-0.5945
FLJ16165	-0.157
PIWIL2	-2.367
SYNE1	1.9715
CMTM4	-0.211375
TSPYL1	1.4118
GUF1	-1.05116666666667
TMEM157	2.034
WDR44	1.00825
HIST1H3C	0.113
DKFZp666G057	1.296
RNPEP	-1.7475
GAS2L2	1.72033333333333
ADH4	-1.30225
GRPR	2.01616666666667
FBXL17	-2.2355
ZBTB10	0.586666666666667
Gcom1	1.86566666666667
HTRA1	1.5772
ZNF585A	-0.0986666666666667
SLC26A2	0.111642857142857
OTOP3	0.5385
WISP1	0.0136666666666667
ATP2B4	-0.54525
FLJ10769	0.25425
CRAMP1L	-0.226
CHST12	-0.37975
RAB22A	-0.180583333333333
TARDBP	0.0782142857142857
STAU1	-0.46325
CRB3	1.0475
MIG7	0.001
CHMP1A	-1.13616666666667
ZNF160	0.752625
B3GALT6	-0.24275
BARX1	-1.9615
C6orf167	-1.510875
NXNL1	0.2295
DHX29	0.456
HADHB	0.15975
PLXNB2	-0.200625
ILDR1	-0.6755
SLC15A3	1.876
GAS2	0.181333333333333
C20orf69	1.2235
NUMB	0.3545
TNIP1	-0.152625
MESP1	1.31
PSKH1	0.1845
NSFL1C	-0.687125
RHOG	-0.83825
HEY1	-0.7455
KNG1	-1.762
ITGAX	0.9214
LIN9	-0.707833333333333
CANT1	-1.360625
XRN1	0.531857142857143
CCDC96	1.3467
HEATR6	-2.32283333333333
GNG7	1.17091666666667
RUNX2	-0.00900000000000001
SOX1	-0.4845
FCRL5	0.5484
ZNF99	0.93625
FAM9A	3.752
SNX22	-0.525166666666667
MBNL3	-1.12783333333333
ODC1	-1.9159
ADORA2B	-1.69083333333333
NR2F6	-1.7405
ZFYVE16	0.461777777777778
SYNJ2BP	0.9248
POLE	-2.219875
E2F2	-2.4035
THRA	1.226
PTGES2	-2.13
HIP1R	0.7035
TMUB1	-1.62383333333333
ENO3	-2.67475
RSPH10B	-0.937
CXorf39	-0.247
IRGC	0.2825
GPR109B	2.677
FLJ13305	-0.691
LCE3A	-0.256
TNFRSF18	-1.84316666666667
DET1	0.88525
TRPM3	0.4755
C16orf79	-1.4245
FECH	-0.271333333333333
RAP2A	0.084
CRIP1	1.09333333333333
AZIN1	-0.647
SLC7A7	3.12925
IL10RA	0.896
TMEM64	-1.76725
CDC42EP4	0.7238
C16orf58	-0.636
ARG2	-1.31425
POU5F1P4	-6.06625
FAM62B	-0.0552499999999999
DNAH8	-2.4349
ASH2L	-0.2745
TSLP	1.23516666666667
CNTNAP5	0.82
TMEM16C	3.32
IFNA14	2.486
SLC1A3	1.778875
CABYR	1.20025
BCL7B	-0.2912
NUDT13	-0.145
C13orf28	-0.915333333333333
C1orf53	-0.5285
ARL6IP4	-0.2304
RPL35A	0.2695
EMR3	-0.3005
RAB40C	-0.33775
SLC41A1	-0.107833333333333
LRCH1	0.261
LY6G5B	-1.4485
FAM124A	0.542928571428572
MGC10981	-4.96716666666667
CLIP3	0.7314
MAP4K2	-1.13283333333333
CHIC1	0.86975
SULF1	2.27783333333333
C20orf30	0.449642857142857
PRDM5	0.06875
ELOVL1	-0.68475
C11orf48	-1.07325
SLC39A10	-0.70875
KCNV1	0.34175
ACP1	-0.813166666666667
ZMYM2	0.335
B3GNT6	0.0916666666666666
C9orf69	-1.1715
C2orf15	0.29025
C20orf166	-0.745
HSP90AA6P	-0.8705
EDG7	-0.472
NEURL	-1.392875
LPL	6.53316666666667
CLEC2D	0.228461538461538
GRRP1	3.08766666666667
CD8B	-3.8472
HIST1H3D	-1.9475
SLC6A12	-0.162
FAM27L	-1.3795
CD84	1.1505
RASA1	0.204
PHKG1	-0.172
MAGEA11	-2.0755
IMPA1	0.381
NPM3	-2.22925
RARRES1	5.71325
SH3BP1	-0.81225
B3GNTL1	-1.4245
ARPC5L	-0.341833333333333
KLHL26	-0.3095
SIM2	-2.213
GJC1	-1.0235
C20orf194	0.5645
EXO1	-5.10725
SLC2A2	-2.01866666666667
LOC285074	-0.5745
LRG1	0.30675
KIRREL	-0.5645
PIK3R1	3.05142857142857
C4orf34	1.3365
MAF	0.222944444444445
ADCY4	4.88533333333333
ZMIZ2	0.1799
SLC46A3	2.4755
STAMBP	-0.277666666666667
CCDC16	1.14925
MS4A12	0.173
TCF20	0.86925
LRRC46	0.09475
C20orf152	-0.412
MRPS6	-0.161
ABCB11	0.063
KCNC2	4.14533333333333
CDH19	1.6805
C9orf123	0.811333333333333
SSH3	0.504625
LDLRAD1	-3.053
CCBE1	1.44525
ZNF135	1.525
TAAR1	-0.085
WFDC12	-0.734
CCDC42	-0.0965
FLJ12529	-1.01025
PER1	0.0216666666666667
TIMM50	-1.59683333333333
SMARCAD1	0.198166666666667
FAM26C	-0.0785
TP53TG3	0.1455
SH3RF1	1.2493
LMCD1	2.379
GPR63	-0.5795
FLJ21986	-0.19525
AIFM3	-0.88625
MICAL1	-1.6135
BLZF1	1.27283333333333
IQCA	3.29316666666667
PCDHGC3	-1.0765
SAC	0.64475
BCL6B	2.63783333333333
DDO	0.8165
MARCO	4.56625
DCHS1	1.4535
C1orf170	0.757
CD200R1	2.2115
C22orf15	-0.604
SEPT11	0.190833333333333
ADNP	-0.3825
UST	1.011
C13orf34	-1.28566666666667
RFFL	0.3915
APBA3	-0.4425
C2orf60	0.089
CUTL1	-0.6002
PMS1	-0.00600000000000002
ZNF689	-0.189
EIF3E	0.0786666666666667
IL9	0.1406
RPL31	0.6455
LY9	0.236666666666667
ATP2B3	0.095
KDELR2	-0.024125
TFCP2	0.5285
NLRP12	-0.440714285714286
FLJ45422	-1.0005
TLE4	0.5721
ZNF570	0.376
FLJ43806	-1.1675
TLK2	-0.649125
CIR	1.64125
MARS2	-0.278
COL24A1	0.7775
SDF2L1	-1.031
HIBADH	0.595333333333333
IGFBP3	-1.88285714285714
C12orf23	0.4835
PSPC1	-0.383
C20orf43	-0.46675
TRAV20	-0.387
ARHGAP24	1.957
KIAA1975	-0.557625
C1QA	3.7383
DNTT	-4.68216666666667
C10orf6	-0.1605
C11orf41	-1.085125
HNRPF	0.120625
COL11A1	0.4355
UBAP2	-0.941666666666667
CDKN2AIPNL	-1.2045
C20orf174	2.94475
SPRED2	0.225
PLA2G12A	0.292833333333333
ICEBERG	-0.818333333333333
SCN10A	-1.639
C11orf65	0.347
GBP5	3.6645
PITPNC1	-1.65633333333333
POU3F3	-2.3645
NCOA7	2.33325
LIN7C	0.516
LOC348840	-0.7875
NKX2-2	-1.86325
ANKRD13D	-0.952625
LOC123688	0.87875
FUT2	0.836166666666667
TAAR8	-0.0325
FZD4	2.04816666666667
PNMA3	-0.0318333333333333
OR4L1	0.5545
WIT1	-2.60925
EXOC3L	0.84875
ATPBD4	0.898
KRBA1	-0.45475
UBXD6	0.093
HOXB7	-0.327357142857143
C7orf23	0.4155
UNQ338	2.455
STAB2	3.7285
CDC20B	-0.31775
IRF9	1.17275
CENTG1	0.1625
TNPO2	-1.7405
MCPH1	0.53275
BMS1P5	-0.3725
SLC26A7	0.7605
HIST1H3J	-0.1945
C9orf3	1.0394
LBH	0.197
MYO1D	1.38777878078145e-17
PTDSS2	-0.2385
NFU1	1.13125
DEPDC4	-1.1725
WNT7B	-0.9323
GLP2R	0.826
SETD4	-0.4996
DYNLT3	0.6099
FKBP11	-0.673833333333333
SESTD1	1.0115
FLII	-0.21675
RPS16	-0.3025
CHPF	-1.75133333333333
CSNK2A1	-1.341
SUMO1P1	0.7025
FKBP6	-0.568
ZNF214	1.70633333333333
TWIST1	1.73983333333333
DDX56	-2.244
TRAM1L1	2.7133
EPO	-3.24633333333333
MRPS18B	-0.13325
ZNF682	-0.127
RPL14	0.162833333333333
MAFF	1.1675
LOC51136	0.6135
LY96	1.458
DDX20	-0.09575
ABTB1	0.190833333333333
ARL5A	0.4103
CCT6A	-1.71275
HEPACAM	0.8075
EHHADH	0.9765
RBAK	-0.403
CGB1	-0.2625
ITGB5	0.2512
YIPF3	-0.55775
FKBP2	-0.0025
NR1D1	-0.1464
TMEM110	-1.726
NEK2	-4.33216666666667
PRAMEF8	-3.43325
C20orf52	-1.02766666666667
PCDHGA3	-0.0175
VWA3B	-0.1095
NDUFA5	0.440375
THAP9	0.2195
FLVCR2	-0.378
AP1S1	-2.162
SMAD6	-1.01725
SAV1	1.589625
SAT1	1.7515
ZNF251	1.04275
ADAMTS7	-0.7558
RPP38	-0.03175
C1orf211	-3.3595
YPEL2	1.53175
RBMS1	1.10975
ZNF445	-0.851833333333333
NRXN2	-0.369833333333333
PGBD4	0.187875
UGT2B28	0.74475
WBSCR16	-0.7507
NLRC3	0.3735
ASTL	-0.1255
ST6GALNAC1	-0.61025
ZADH2	0.264125
MLLT4	1.08725
ARL6	1.20966666666667
MEF2C	1.869
CBFA2T3	-0.325
AFF3	0.557357142857143
COG7	-0.629666666666667
MYB	1.14933333333333
PLXNA3	-0.16
XRCC2	-2.06683333333333
MMS19	-0.956125
ST8SIA5	-0.9575
CHPT1	1.52516666666667
KIAA1712	-0.417
OR6X1	0.6985
ACTR3	0.04775
UGCG	0.379833333333333
OR4P4	-0.1885
ZAP70	-3.737
LPP	1.971375
ZNF485	-0.51125
PTPRCAP	-0.5915
IL12RB1	0.016
ATRX	0.9777
CHST8	2.237375
C14orf109	0.5455
ARV1	0.43875
NMB	2.10714285714286
COX5A	-1.14266666666667
EIF6	-1.7065
MPPED2	1.943
SEMG1	-1.321
CHRDL1	4.177
TRAF3IP2	0.578
WNK2	-0.65675
LILRA4	1.0025
LAMA2	5.58375
PXT1	1.026
RLBP1	-2.08325
CD300C	0.06425
SLTM	0.58475
FLJ10404	-1.182375
APOBEC3D	-3.64416666666667
RENBP	0.299333333333333
ATXN7L1	0.417
NID1	0.2175
TUBGCP3	-0.4875
ITIH5	3.91216666666667
CCDC110	2.731
C8A	-2.80725
MGC87042	1.432
HOXC13	-1.69875
TFDP2	-1.01425
HCP5	0.98025
POLI	1.49225
UCN	-1.621
ZNF764	-0.1465
C8orf45	1.12775
FHL3	-1.458
SPATA5L1	0.2515
MMRN2	3.54483333333333
NDST1	-0.1125
COL20A1	-0.854333333333333
ZNF248	0.022
PELP1	-1.24866666666667
MBL2	-1.7845
RNF41	0.359375
C5orf24	0.27575
THOC5	-1.734375
SERINC3	0.53325
RP11-151A6.2	0.9065
