Hybridization REF	TCGA-A7-A13E-11A-61R-A12P-07
MAP4K1	-0.593666666666667
SRP68	-0.04875
C21orf74	0.865
ARPC5	0.11775
LOC126075	1.71375
HECW2	0.75325
ZDHHC4	0.34225
ANKRD42	1.2193
PDE9A	0.4695
ABCA8	5.49675
NDUFS2	-0.12125
UBR5	-0.533875
BTBD16	-3.62775
LOC554174	0.13
ZNF20	0.568
KIAA1843	0.8735
WDR17	-1.0665
C15orf33	-0.4985
RNF113A	-0.8835
CAMKK1	-0.7227
CLCN2	-1.6975
ANXA6	1.453
LOC340069	0.216
EMID1	0.5695
DPM3	-0.36825
ELA1	0.0305
SLC25A13	-1.3903
KRT24	1.00725
SMPD1	0.506833333333333
TH	0.18625
COL6A2	1.45135714285714
ANKS1B	1.29025
GPR126	-1.6068
ZC3H12A	0.0498333333333333
TMEM47	2.47516666666667
C2orf51	0.412833333333333
C1orf88	1.5895
HSF2BP	-0.95625
AKAP10	0.29375
RPAP3	-0.5835
KLHDC8B	1.87925
STOM	2.1221
MUPCDH	-0.271
C10orf72	0.209625
PLEKHA3	0.756916666666667
TCP11L1	-0.2
CWF19L1	0.316125
SPEF1	0.572769230769231
YSK4	0.28875
ELN	3.3535
SAMD8	0.310333333333333
MPI	-0.8975
MEPCE	-0.62
ABCC3	-0.72
NANOGP1	-4.1865
KCNK17	1.96325
HLA-DMB	4.57016666666667
RRAGA	1.241
ANGEL1	-0.3285
RBM32B	-0.314
CPN1	-2.77225
MGC52282	-0.5063
HLA-A	1.41416666666667
OR9G4	-0.1875
EDNRB	1.54875
SCD	2.50392857142857
C14orf80	-2.19933333333333
BAGE2	-1.1275
RABL4	0.538833333333333
RCVRN	0.8535
SHANK1	0.147
NLRP7	-3.29825
CD226	0.69325
STAT3	1.105625
SYNJ2	-1.0418
TPCN2	-0.309333333333333
WDR36	-0.637166666666667
MBD4	-0.54425
ROBO1	0.1591
ST3GAL6	-1.84525
SLAMF8	2.76916666666667
ATN1	0.546833333333333
GPR141	-0.07175
KRT36	0.993
TPH1	0.266
DDX52	-0.61025
ZSCAN29	-0.351666666666667
TRPT1	-0.357
DPEP3	0.9295
DENND4A	-0.444875
TSPAN16	1.014
PTCHD2	-0.441
LOC145814	-0.505
CAP1	0.693333333333333
EIF5A2	0.1424
NT5DC3	-1.492875
SEPT9	-1.261375
SEZ6L2	-1.08725
EGFLAM	4.9035
VPS11	0.311125
NDUFB5	0.269166666666667
CIDEA	4.52516666666667
IER5L	-0.9555
N6AMT1	0.41575
FAM83C	-0.3055
OXR1	0.601333333333333
IRX1	0.0665
DGKB	-0.58
GCN5L2	-2.03575
MIR16	0.249125
FBXW9	-0.88875
WDR4	-1.693
PDC	0.0555
VPS33B	-0.62025
HEXB	0.21025
FLJ32214	0.13175
TCEB3	-0.831
CRLF1	-0.86775
ABI3BP	4.29575
C8orf22	-4.1315
PYCR1	-2.479375
KIAA1706	2.9715
CDK5R2	0.18625
WAS	1.2235
C12orf60	-1.0065
CCBL2	0.204375
MADD	-0.56125
C5orf34	-2.42675
WDR42A	0.7806
KLF12	-0.08475
HSPA1A	0.825
ITM2C	-1.32991666666667
DAPK2	2.91766666666667
LOC442590	0.4225
SUMF2	0.926375
CENPA	-4.13538461538462
TMED5	0.596875
CDH6	0.5669
BRP44	0.7495
THG1L	-1.1305
GABRA2	0.09925
C14orf166	-0.10675
MYL1	-1.6514
TNFSF18	0.283
PAP2D	-0.762166666666667
PPIB	-0.33675
KLHL4	1.322375
SFN	-1.2085
CCDC127	0.42775
FRAP1	-0.094
GOLGA5	0.52775
SDCCAG1	0.126125
MGC21675	-0.3325
C10orf95	-1.89575
KIAA1345	0.616333333333333
C1orf163	-1.2825
LACE1	-0.487833333333333
OR10K2	-2.3465
CENPN	-2.76328
TMED2	0.66225
UGT1A6	0.383
ANG	0.15325
U2AF1	-1.15366666666667
CASC2	0.0181666666666667
NMT2	2.62833333333333
OSGEPL1	0.111
DFNB31	-0.2825
SLC6A20	-0.05775
DKC1	-1.64925
FXYD4	-1.0285
WDR64	-0.16825
MGC5590	0.285
CREBZF	-0.842833333333333
DAZ1	1.22925
PRPSAP1	-0.3615
GCHFR	-0.76775
TTC7A	-0.438375
LOC196993	0.66775
UBD	-1.078
S100A1	1.684
RPL6	-0.362833333333333
DNAJB6	0.2915
NAGS	-0.0341
C2orf58	0.841
KERA	1.20416666666667
MT1X	0.6106
UBE2B	1.0297
KEAP1	0.20825
MST1	-3.249875
OMA1	0.296
ABLIM2	1.90175
BCL2L13	0.154833333333333
JAZF1	1.22133333333333
TMEM63B	-0.145
S100A8	2.408
ARFIP2	-0.07125
UROS	0.321
KHDRBS2	0.5525
POLQ	-4.649125
SOAT1	-0.94325
SPAG4	-2.38575
MRPS30	-1.46416666666667
LOC494141	0.5055
OR2T11	0.055
ORAOV1	-0.6821
ZNF184	-0.557333333333333
TCEB3B	-0.108833333333333
ADAM21	-0.306
GDPD1	-0.8655
SPINLW1	0.3505
PRR14	-0.4305
KCTD9	0.032
NUDT3	0.241
KIAA1822	0.6285
HIST1H4K	-0.581
DFNA5	-0.204
GABPA	0.086
C14orf44	0.6045
POLB	-0.361625
PTAR1	0.02325
SEC31A	0.8827
TRIM58	-0.62425
TAS2R14	0.3995
VPS8	0.504625
H1F0	-0.7475
PRKCB1	-2.009
UGT2A1	0.157
TOR1B	-0.49025
LSS	-0.587916666666667
C2orf19	0.299
HNRNPC	-0.183071428571429
TMEM100	3.7795
LOC116349	0.01525
OR51M1	-0.6365
CCDC142	-0.8495
ISG15	0.0405625
ZCCHC14	-0.10775
CREBL2	1.7625
TGDS	-0.90225
DC2	-0.55975
CACNA2D3	-0.0195714285714286
ZNF429	-0.44325
LYPD6	1.076
SUCLG1	1.146
OR51I1	-2.152
MAGEH1	2.06075
PRPF40A	-0.846
SMR3A	0.328
SPINK2	-1.302
THAP2	0.335375
NPY5R	4.919125
IRF4	-1.63075
SPESP1	0.814333333333333
OR10S1	0.4635
DTD1	-0.8305
TUBE1	-0.049
DDX19A	-0.552
PDPN	-0.107875
TMEM34	0.83175
MGAM	1.33675
COL3A1	5.61705555555556
GFM2	-0.929
OR5A2	0.098
PSG9	-1.10875
ARHGEF11	1.13333333333333
IVNS1ABP	-0.9568125
SIGIRR	0.5755
DUSP19	0.042125
DNAJC14	-0.2856
ACSS1	-0.02925
IL1RAPL2	0.3645
C4orf30	-0.9395
SEPT4	3.35625
LANCL3	-1.99325
SPAG17	2.364
PRDX3	0.148375
HNF1A	-1.815875
P4HA2	-0.711375
RFWD3	-1.106
MOV10	-1.18675
DNAJA5	0.51
LOC729440	0.07625
LOC200383	1.732875
SMC2	-2.18375
MIXL1	-1.36783333333333
TMEM9	-0.677
FAM86A	0.4055
ZNF174	-0.1047
MYH14	-1.432
CCR8	-0.17625
VPS37C	0.109333333333333
GPATCH1	-0.0045
B3GNT8	2.3305
TBX4	1.40325
CNR2	0.5635
PCDH1	0.89075
C5orf29	2.61375
OCIAD2	-0.02575
PLCG2	2.004
KIAA0247	1.697125
HRH3	-0.5921
CAPN13	1.61575
CCR1	0.7152
MGC15523	0.0717777777777778
UVRAG	1.10783333333333
DNAJA2	0.296833333333333
ITGA2B	-1.024
CLDN5	4.382875
PTPRN2	-0.256142857142857
ZNF512	-0.0561666666666667
PSAP	1.05392857142857
CCDC140	-0.727
LRRC55	-0.0265
CYP26C1	0.0755
C8orf47	1.1715
LYN	0.26375
DUSP6	2.016
TGFB3	2.8824
ELK1	-1.0235
PCDH11Y	0.5652
HGD	-2.4795
C17orf58	1.3725
MYO3A	-1.064
SERPINE2	-3.7365
AARSD1	-0.693375
C14orf73	-1.29375
ADAM33	0.95825
ZNF491	-0.1125
MAPK6	-1.216
TCN1	4.15166666666667
SLC24A6	0.825
UBE2R2	-0.10025
H1FNT	0.5585
TATDN2	-0.2265
LILRB1	1.8635
P2RY5	2.3485
NUCB2	0.12475
C2orf37	-0.767
SNX27	0.433
MTA3	0.093875
FOXO4	1.022875
ID4	3.11816666666667
SOX5	-0.954333333333333
PXMP3	0.958375
OR52M1	0.1805
SFT2D3	0.09575
INA	-4.02966666666667
MCOLN1	1.345
NFIX	1.262
CLEC14A	6.055
HIBCH	0.893166666666667
PLA2G5	2.93825
TIMM10	-0.617666666666667
MED17	-0.1636
COL4A4	0.2545
TPP1	1.34666666666667
GJA3	-2.08783333333333
TMPRSS5	-0.516
AADACL3	0.326
DNMBP	0.1365
ENPP5	2.7155
NQO1	0.6347
ZSCAN2	-0.069
SEC24C	-0.606
GTF2A1L	1.01
AXIN2	0.716
FAM33A	-1.59041666666667
C16orf13	-0.83625
SPNS2	1.73725
TAF1	-0.08275
AP1G2	-1.27533333333333
RBM42	0.0045
HCN2	-0.0608333333333333
EFHB	0.255833333333333
RUSC1	-0.7795
GRIK5	-0.4515
USP21	0.0188333333333333
ATAD3C	0.192
ORMDL2	-0.065625
PRSS7	-3.45375
PSAT1	-2.05625
FLJ13195	-0.579666666666667
TBC1D1	0.327666666666667
IFNG	0.9945
OTOS	0.206
ZNF773	0.1425
EMD	-1.83875
RETN	-0.18875
CCL8	5.109
APH1A	-0.1605
COX18	-0.790125
GTF2IRD2	-0.123
CCDC82	0.519916666666667
PAFAH2	-0.0556
NPEPL1	-1.0408
RP11-114G1.1	1.1675
TP53INP1	0.860125
ZNF300	-0.464
FOXL2	-3.17775
LARP2	-0.148
LATS1	0.117
HTR6	0.667
SPOCK2	0.166666666666667
RNF144B	2.8715
HTATIP2	-0.9035
MGC10334	-0.208583333333333
CENTA2	3.1245
FGF2	2.2205
FXYD7	0.02575
PHYHIPL	-2.031
GPR34	7.69525
DDX6	-0.4485
OR10W1	-0.2245
LHFPL1	-0.601
ZNF313	-0.5765
VPS28	0.608
AP3M1	0.2536
AKR1CL2	0.538
TRAF4	-1.9175
OR2B11	-0.3425
C19orf12	2.24316666666667
AKAP9	-0.319666666666667
C1orf62	0.1555
SLC20A1	-2.0255
FAM112A	0.07275
LDB2	3.40425
MRPS23	-1.28725
KLK5	4.0205
SPTB	-0.0409
EFEMP2	1.63425
EFNB2	2.07
PCM1	0.00971428571428571
NMNAT3	2.191
TSG101	0.3835
C8orf40	0.914
NOB1	-1.13675
ABHD3	-0.177
GTF3C4	-1.1425
PIGN	0.533166666666667
GALNTL1	2.257
AEBP1	1.270375
OR9Q1	0.14
ANKRD2	0.162375
CCL28	-0.9245
TRIM38	0.726666666666667
TMCC1	0.664333333333333
SMG5	-0.1935
LRRC7	-0.3115
NCAPD2	-2.36116666666667
C6orf153	-0.7865
C1orf74	-0.9015
OTUD6A	-0.2655
DCP2	-0.692666666666667
TMEM24	-0.52525
RPL18	-0.596
TMEM177	-0.9835
LRRC37A3	-0.00675
C1D	0.0998333333333333
LDHC	-1.597
UBE4B	0.34
NIT1	0.38425
BTN3A3	1.390125
RASD1	4.6355
COMMD3	0.1375
SHFM1	-0.136
BIRC8	0.26975
DUT	-0.6555
C12orf51	-0.6725
LRRC59	-0.480833333333333
LY6H	-0.1065
WDR22	0.83725
EDEM1	-0.411785714285714
ADH1A	4.089
PANX2	-0.6229
CYP11B1	0.69625
CDC73	0.06825
GPR172A	-0.4855
GSTM3	1.26476923076923
KCNA5	1.360875
SERAC1	-0.119333333333333
NFATC2	-0.3115
ANAPC5	-0.7247
C15orf24	0.38475
NFATC2IP	-1.2455
TNRC6C	-0.261166666666667
MGC102966	0.990625
FGD5	2.71983333333333
MED9	0.09175
RAB13	0.590833333333333
C15orf49	-0.017
CRYGS	-0.19
C12orf53	-1.242
LOC283693	-1.042
COX6B2	-0.56625
PHF14	-0.27325
FAM3A	-0.210375
RPL13	0.0365
PRDX2	0.1924
FLJ34047	-0.996
PRMT3	-1.0505
KCTD19	-1.79
TRIM10	-1.02933333333333
MGC26597	-0.189
GCNT4	0.58125
GPRASP1	1.9145
CDKN1C	1.4975
RHBDL2	0.8935
HSPH1	-0.77125
AQP1	4.63825
COL17A1	2.4129
GFAP	0.34025
CDC16	0.1675
KIAA1614	0.445
C6orf118	-0.269833333333333
ZSWIM5	-0.96975
FAM83F	2.26475
LYNX1	1.29725
SYNPR	-0.2395
XG	4.36216666666667
PRSS16	0.203125
KIF13B	1.11192857142857
PCDH9	3.782
HIST1H2AH	0.18
RBM18	-0.76925
ZNF626	0.405125
HEXIM2	0.0155
ITFG1	0.351
TUBG2	-1.182
SFRS7	-0.677333333333333
C9orf14	0.4635
EXTL1	-0.4865
GBP3	1.749
WDR5	-1.8515
RARG	0.137333333333333
MYO7A	0.643625
CECR6	0.043
C13orf3	-4.094125
SFRS18	-0.710375
ACVR1B	-0.154666666666667
PSMD1	-0.0372
C7orf31	0.498666666666667
ILVBL	-0.49775
IFNGR1	2.48675
RNF186	2.965
NOL9	-0.848
MAGEL2	0.9395
SLC29A2	-1.14575
NHSL1	-0.54775
RBMX	-1.1045
PSORS1C2	0.507
RAD51L3	0.0655833333333333
LCN6	3.03425
ORAI2	-1.60825
BRUNOL6	-0.3303
OR4K5	-0.0735
CDC123	-0.699375
MSLN	-1.98416666666667
WWTR1	-1.038
ZNF700	-0.859333333333333
COBL	-0.84625
PPP1R16B	1.58775
GAS7	1.3855
MDN1	-0.7845
HAAO	0.801
C9orf68	0.98525
TNFAIP2	1.2325
FOXN1	-0.005
hCG_2033311	0.585166666666667
ATP6V0D2	-0.9105
RPL41	0.120875
SLC38A1	-0.59025
ARHGAP6	0.165333333333333
ADAD2	1.21225
PHF20L1	-0.2170625
MCM3AP	-0.330666666666667
ST3GAL3	1.08966666666667
SNX1	0.564
ELF5	2.064
PARP3	0.925875
RBM8A	-0.6234375
LINGO4	0.3915
ITGA9	1.59183333333333
ZFR	0.3915
ACSL6	-0.5575
FLJ20699	0.4876
DAOA	0.19925
FABP4	7.563
KCNB1	3.63375
CANX	0.7308
SLC25A28	0.769
ADIPOR2	1.882875
ECHDC2	2.01375
SMA4	-0.9995
FRZB	4.125875
PABPC1	-1.01633333333333
DMRTB1	0.2045
APOBEC3G	-0.1745
CATSPER2	-1.13583333333333
CUEDC1	0.1745
STARD9	0.9925
CLDN8	5.794375
LOC23117	-0.6295
E2F6	-0.744666666666667
TMEM126B	-0.108666666666667
DPY19L4	0.188
GIMAP5	4.12016666666667
NDUFA9	-0.267833333333333
FAM77C	-1.938
CTPS2	-0.878
LOC51035	0.370375
WDSOF1	-1.4975
EGLN3	-2.06925
PITX3	-0.068
OR52E8	0.5215
GRM4	0.0015
KLK1	-2.26866666666667
GPM6B	0.399625
RRAGD	0.654666666666667
PAGE5	-3.503
UCHL5	-1.33483333333333
ULK3	-1.45883333333333
AIM2	-0.041
PNO1	-1.0065
OR2F2	-0.1905
GNAT2	-2.0875
SIX1	1.39175
ST13	0.690083333333333
ZBTB44	0.307
TIMP2	0.96225
ZMAT4	-2.67425
GTF2IRD1	-1.35266666666667
ZNF19	0.793
ZNF714	-1.57475
RSC1A1	0.158
C9orf80	-0.33475
PSMA8	0.838
TMEM141	-0.365
COX4I1	0.345714285714286
CTAGE1	0.378666666666667
DTWD1	-0.26525
HSD11B1	4.352
KRT6B	5.6645
ARID4B	0.489375
LHFPL3	0.5955
WWP2	0.3515
ZNF326	-0.752
RGPD1	-1.365
CTSH	0.92
FASTKD1	-1.196
PAF1	0.3806
TTC9C	-0.47375
IFT57	0.8292
PRSS36	-2.263
IL20RB	-0.3115
ZNF592	0.102166666666667
DCTD	0.0804
CFP	3.636
MFNG	1.191625
JMJD2B	-0.31375
ALDH3B1	-0.600375
THSD4	0.467166666666667
KCNJ5	3.73933333333333
LMNA	0.495333333333333
TBCD	-0.681
ZNF250	-0.634166666666667
CASQ2	5.02616666666667
PEG10	0.0218333333333333
PRAME	-5.67766666666667
NP	-0.8515
TRIM59	-2.2485
ZNF12	-0.33725
XTP3TPA	-1.038
SIGLEC7	0.1081
PANK4	-0.798
FAM70A	-0.877666666666667
SNED1	1.544
HIP1	-0.2308
RAET1E	-0.861
AMAC1L2	-0.876
AHNAK2	0.073
TOE1	-0.934166666666667
RECQL4	-3.2565
SPRYD3	1.28325
DPAGT1	-0.3975
MAGED2	1.158
ANKRD55	-0.45775
TRPS1	2.38766666666667
DOK7	-1.21725
TFPI2	-2.126
GTF2H3	-1.45616666666667
CYP4F11	-1.70525
LHX2	-5.485
ATG16L1	0.0596666666666667
ASB12	-0.058
C1orf116	2.00875
NF2	-0.5049
POM121	-0.7291
PHYHD1	2.481
TXNDC17	-0.638666666666667
DKFZp779O175	-0.43175
NUP62	-0.809214285714286
MYO18B	-0.770166666666667
PRAMEF1	-0.5745
TCBA1	1.878375
TMEM168	1.127
FJX1	-0.858666666666667
CLCF1	-0.2115
SEPN1	0.797375
IGSF2	0.554
NUDCD1	-0.934
TFF3	2.1585
NDFIP1	1.39457142857143
CHCHD4	-0.17175
TNR	1.667
CUTA	-0.189
USP44	-2.80475
DPP10	-0.886833333333333
IWS1	-0.262833333333333
PCGF1	0.54125
SULT1C4	-0.0815
NTF5	2.2745
PTPN13	0.80775
SSTR5	0.089
SFRP1	2.425
IDH3B	-0.51075
SUOX	1.284
TMCO5	0.42825
GOLT1B	-0.00975
MIB1	-0.37
PCDHGB1	-0.642
SUSD1	1.1575
ICAM5	-3.25816666666667
PAPOLB	0.725666666666667
URM1	-0.0975
TMEM106B	0.0386666666666666
LRIG2	-0.914
SLC27A5	-0.61
CLIC6	2.3427
ZNF420	0.754833333333333
SCN9A	1.1167
KIAA1909	-0.46325
ELMOD1	-1.74
PRKAG1	0.202
FAM64A	-3.70888888888889
EEF1G	-0.4325
SMAD5	0.1605
INCENP	-3.1835
WASF2	-0.7765
GARS	-1.3589
CDK10	-0.6258
HLX	0.911166666666667
MDM4	-0.916375
ZNRF1	-0.877142857142857
HHATL	-1.27166666666667
FAM21C	0.5541
HIST2H3C	-0.62175
PFDN2	-0.29025
ZNF200	-0.63825
NDN	2.43125
HBA2	3.5435
FBLN5	3.77475
PUM1	0.367214285714286
TNNT1	-4.22516666666667
C19orf59	0.2875
HNRPH2	0.8845
RAB7A	0.806333333333333
PMS2	-0.60525
BIRC3	-0.420666666666667
NRSN2	-0.058
OR52K2	0.101666666666667
SPOCK1	-0.809214285714286
H2AFY	-0.55025
RXRB	-0.33775
ZNF638	-0.159833333333333
ANKRD45	-0.1675
ACTN4	0.15
FXC1	0.654
EIF2B5	-0.424
VPS33A	-0.4475
PINK1	0.6615
FAM106A	-0.069
SKIP	2.171125
GAPDHS	0.2765
MUM1L1	2.6585
PSTPIP1	1.617
CNTNAP1	-0.7379
CYP26A1	-0.48825
APOL2	0.5489
TACC2	1.16525
COX7A2L	-0.130285714285714
HSD17B1	1.537625
ARRB2	0.42675
SLC7A6	0.0444
HSD17B10	-0.43575
RBJ	-0.0955
NUP155	-2.025
MRPL10	-0.485833333333333
CYCS	-1.31966666666667
CCDC46	2.168
TECTA	0.2105
GNAL	0.74875
LPO	-0.1715
PEBP4	1.92925
DDX11	-2.7765
C18orf12	0.2815
TAF9B	-0.369
IMP4	0.03925
RPA4	0.875166666666667
NDUFS1	-0.24025
UPK1A	-0.847333333333333
ARRDC2	1.26266666666667
C18orf20	-0.387
AES	0.975071428571429
CD2BP2	-0.342666666666667
C16orf54	0.375
UGT2B17	-1.934625
FGFR1	0.755545454545455
CEACAM6	-2.3761
CHRM5	-0.1665
CERK	-1.117125
AP3S2	0.996285714285714
ANKS4B	-1.92625
CLCNKA	0.518833333333333
ZNF208	-0.315666666666667
HLA-DRB5	3.685
CARKL	-0.531
GOT1	-1.02166666666667
CASP6	-0.261
HOXA1	-0.607
RCL1	0.20575
ZNF181	0.882166666666667
RAB40B	1.3585
MRPL38	-0.151875
LRRN2	0.7035
C3orf25	1.325
OR5D14	-0.3085
OR10AG1	0.5535
BET1L	0.531
FRY	5.0785
AK3L1	0.431
CSF3R	1.57216666666667
POLR3K	-1.475
ATG2B	0.200833333333333
EPS8	1.33283333333333
DARS	-0.71525
C10orf56	2.1375
DAD1	0.412
RIOK1	-0.677666666666667
HERC2	-0.1115
HSD11B2	-0.974
FAM96B	-0.696
MGC13057	0.523375
BSN	-0.333
CAND1	-0.367
HCST	2.81275
ACTR10	0.872166666666667
OR8D4	-0.3735
NASP	-1.7548
COL9A2	0.2185
LYZL1	0.227
GPC5	-1.23
TBL3	-1.08066666666667
CENTD2	0.5175
OR5AP2	-0.088
TLR1	2.48325
LMO6	-0.6405
ZIC2	-3.250125
CPNE5	0.755
ZMYND15	1.39425
FLJ22374	0.0665
CCDC106	0.53875
PARP16	-0.326
PDIA3	0.067
C14orf126	0.653
CECR2	-0.453
SFRS1	-1.17692857142857
FIGLA	1.188
DCP1A	0.0613333333333333
MGC45800	-0.346
TEKT1	0.157333333333333
C10orf67	-0.3175
CLN5	1.80725
NTN2L	-0.175
GLE1L	-0.82025
CES2	0.2656
GNAS	0.2115
DDX53	0.2055
TSPAN13	1.55525
MRPL52	-0.8
SPIRE2	-1.495875
TAS2R39	0.01175
SCUBE3	-0.644
UCRC	0.9917
CDKL3	0.3395
KIAA1715	-0.3687
ZNF345	0.83475
RTF1	-0.232625
DHRS7	0.6735
RIPK4	-1.91283333333333
EXOSC2	-1.79116666666667
MS4A2	3.785
FGF17	0.65275
WDR59	-0.89075
EVI2A	-0.4805
IL17RC	-0.0676666666666667
HS3ST1	2.85925
ITGB1BP2	-1.215
RBPJ	0.0638333333333333
GIMAP1	4.8345
INE1	-1.37716666666667
ALDH18A1	-1.401
TPI1	-2.2115
GATA6	1.834
CABP1	1.38333333333333
ZNF484	0.59675
DAPK3	0.2085
GJB1	-2.19725
PIN1	-0.114625
SLC6A15	-4.18216666666667
CNO	-0.62325
RIN2	2.3745
FRRS1	-0.532
CYorf15B	-5.0625
DMRT3	3.374375
ATAD1	0.094875
OTUD4	-0.523722222222222
ATOH8	1.37225
ZSCAN16	0.213125
ASCC1	-0.165
OTUD3	0.3305
MGC33212	-0.991
YME1L1	-0.345625
RP11-218C14.6	0.0415
PCBP4	0.00275
TNFRSF10A	-0.38575
CDH10	-2.73983333333333
KL	4.468875
SCP2	1.54791666666667
C9orf119	-0.069
SON	-0.127166666666667
MAFK	0.329
SBNO2	-0.117
SLC6A6	-0.567833333333333
SC4MOL	-1.247125
FAM35B	0.319875
PPP1R9A	0.684625
PDZRN3	2.495375
CXorf20	-0.55
C6orf126	0.42575
AVEN	0.3345
FLJ21075	-0.3945
C14orf132	0.49875
PCK2	-0.88225
GUCY2C	0.8415
BARX2	-0.40125
PEX11G	0.93
DAO	-0.0318333333333333
C10orf49	-0.4
EDNRA	1.99
PPP2R5A	1.701
DDX39	-1.92333333333333
SERF1A	-0.21225
ASCIZ	0.4305
FNDC8	-0.396
PTMS	-0.016125
PHF7	0.3315
PIP4K2B	0.302125
HHLA2	-0.08725
BDH2	1.295
APOBEC2	0.03125
PENK	3.70433333333333
SMAD9	-0.025
MT3	0.19825
RGL1	2.0825
ATG10	-1.159
DLGAP4	-0.0908333333333333
APPBP2	-0.7175
BACE2	-0.243857142857143
LOC339344	0.0416666666666667
ZNF395	-0.02275
HIST1H2BL	-1.74275
ZNF467	0.611625
SLC25A21	-1.78175
PALM2	-0.281833333333333
NSUN5C	-1.549
IL5	0.9155
CLSTN2	2.813
ANXA8L2	-0.8925
PTGES	0.693125
GDAP1L1	-2.268
OPRK1	-0.4285
WDR20	0.8865
C12orf4	0.201
NUP88	-0.4425
XRCC6BP1	-0.591833333333333
FCGBP	1.68821428571429
LEMD2	-0.18575
NOMO1	-0.70325
C10orf79	0.93875
ZNF79	0.5306
OCRL	-0.0874
HSPA8	-0.608416666666667
DIDO1	-0.496708333333333
PLA2R1	2.6665
COG3	-0.0778
NGDN	-0.39675
CBFA2T2	-0.318
PNOC	-1.57175
PRRG1	0.955166666666666
AGGF1	-0.214214285714286
DPF2	-0.734
YIPF7	-0.045
TRPV5	0.10325
ZNF322B	0.39525
MED12	-0.2635
CARS	-0.542166666666667
ABCC11	3.35733333333333
C9orf25	0.5
MYH1	4.3015
FRYL	0.248083333333333
AGTRAP	-0.12675
MMP27	3.075
ZNF432	-0.420875
OR8D1	-0.5035
OR13D1	0.19925
VWA1	1.72425
STON1	1.399
IL5RA	-0.18825
PERP	0.0653
C10orf107	0.487833333333333
TNFSF12	3.4875
FN1	-1.62733333333333
MTR	-0.417
PHLPPL	0.536
ZNF425	0.585
DHFR	-1.21672222222222
PPP1R12A	0.1915
RSPO2	-2.855875
ZNF7	-0.4635
ZNF583	0.72475
TPMT	-1.38216666666667
GPR132	0.725
OR2T12	0.2115
SERTAD2	-0.23
ATP1A1	-0.6227
FRMPD3	-0.22575
ZNF672	-0.70625
PLXNB3	-0.04575
EML5	-0.0495
FAIM3	-0.655
UBQLN2	0.24125
SORCS2	1.94825
PRIM2	-2.9165
ACVR2A	1.441
YWHAZ	0.009
PGM2L1	0.296857142857143
GNAO1	-0.122428571428571
RPL10	-0.2532
RPS6KA6	-0.4045
PFKL	-0.997166666666667
SH3D19	2.91725
AURKB	-3.8455
ZC3H6	1.101125
DISC1	0.705666666666667
FLJ39660	-3.80383333333333
TMEM25	1.260625
OSBPL10	0.06075
CLTCL1	-0.532
ALG6	-0.97625
CATSPER4	0.087
LRTM1	-0.695
RRAD	2.28433333333333
TIPIN	-2.42175
CARD14	-0.528375
RBM9	-0.175166666666667
RASSF4	1.74025
SLC25A18	1.3265
C6orf58	-0.363666666666667
IGHD	1.318
PLA2G6	-0.193
TPT1	1.0825
SEC63	0.4958
CCDC113	0.0667
TDRD10	1.683875
KIAA1666	-0.928875
TOR1AIP1	0.84975
SYTL4	0.246666666666667
SPRR2F	0.5465
CEBPD	3.7665
SNTG2	2.13625
C20orf77	-0.406333333333333
TAS2R49	-0.6905
C6orf173	-2.53466666666667
SVEP1	3.766
PXN	-0.207785714285714
VIL2	-0.991166666666667
C5orf21	1.25341666666667
DIXDC1	1.003625
GANAB	-0.7345
PDSS1	-1.8525
NGFR	2.01725
ATP8B4	3.92975
BMP8A	0.753
CCDC132	-0.221666666666667
GNRH1	-0.693
OR10T2	0.0135
PDGFD	5.04
OR6W1P	0.2885
HARS	-0.293583333333333
KRT77	2.254
AQP8	-0.13
ITGB1	1.4771
ZNF254	-0.3692
PAX1	0.0805
PSMC4	-0.5119
ANKRD22	2.35875
PSMD8	0.00533333333333334
HTR1E	-1.34783333333333
SOX10	-0.8873
OR5B2	0.148
RABGEF1	-0.672142857142857
MAP1LC3B	0.68125
CYB5R4	0.47925
AGXT2L1	-1.0855
FLJ41603	2.55616666666667
TRAPPC2	0.167333333333333
FNTB	0.3053
FLJ14107	-0.552666666666667
AURKAIP1	0.22625
DSE	2.697
NFKBIZ	0.435333333333333
OSBPL3	-1.68333333333333
LOC130576	-0.4635
SLC39A9	0.385166666666667
LOC137886	-0.274833333333333
RHCE	-3.274
ATG7	0.555833333333333
FAM82A	1.458
FBN3	-0.6955
MCFD2	-0.819333333333333
CASP14	0.2065
EPS15	1.79175
SFRS2B	0.927416666666667
C19orf47	-0.0535
PLAC9	4.7305
GPR23	-0.131
BTNL3	1.3515
RGS8	0.428
GNS	2.318375
ENO2	-3.45783333333333
CBX1	-0.8037
PEX26	0.276
LRP5	0.444666666666667
ADAMTSL4	0.673333333333333
ARR3	0.342166666666667
MAP1A	0.31775
CD2	2.997
NAV2	-0.890625
TMEM69	-0.41325
ATXN7	-1.09083333333333
CHN2	0.0166666666666667
ZNF781	1.03583333333333
HAS2	-1.337
KIAA0241	-1.62566666666667
BIC	0.1655
MOBKL2A	0.49025
CYP2C9	1.46
CNOT7	-0.162714285714286
SFRS10	-0.80275
CST11	1.08725
FLJ37543	2.1055
NKAP	-1.1565
RUNX1T1	4.80175
EAF1	-0.4619
IL4I1	1.254
LRRC61	-0.681333333333333
PSIP1	-1.0085
