Hybridization REF	TCGA-BH-A0HA-11A-31R-A12P-07
TATDN2	0.109833333333333
LILRB1	0.92325
P2RY5	1.7685
NUCB2	0.3565
C2orf37	-0.8725
SNX27	-0.0931666666666667
MTA3	-0.2305
FOXO4	1.379875
ID4	3.41683333333333
SOX5	-2.22333333333333
PXMP3	0.58125
OR52M1	-0.0055
SFT2D3	-0.13825
INA	-4.02016666666667
MCOLN1	1.2255
NFIX	1.1458
CLEC14A	5.482
HIBCH	0.636833333333333
PLA2G5	1.09325
TIMM10	-1.09183333333333
MED17	0.4025
COL4A4	0.05
TPP1	-0.175833333333333
GJA3	-2.42933333333333
TMPRSS5	-0.28275
AADACL3	0.588
DNMBP	0.3085
ENPP5	3.46383333333333
NQO1	-0.021
ZSCAN2	-1.04825
SEC24C	0.808
GTF2A1L	0.1275
AXIN2	-0.6001
FAM33A	-2.58225
C16orf13	-0.781625
SPNS2	1.011
TAF1	-0.58125
AP1G2	0.195666666666667
RBM42	-0.714666666666667
HCN2	1.00966666666667
EFHB	1.7975
RUSC1	-0.0595
GRIK5	0.288
USP21	-0.219
ATAD3C	0.854
ORMDL2	-0.06625
PRSS7	-4.244
PSAT1	-3.6395
FLJ13195	-0.9755
TBC1D1	0.491166666666667
IFNG	0.19725
OTOS	0.285166666666667
ZNF773	0.003
EMD	-0.5125
RETN	-0.8225
CCL8	3.3935
APH1A	0.09775
COX18	-0.893375
GTF2IRD2	-0.92225
CCDC82	-0.422333333333333
PAFAH2	0.7409
NPEPL1	-1.018
RP11-114G1.1	0.4155
TP53INP1	0.17725
ZNF300	-0.327
FOXL2	-2.60675
LARP2	-0.348833333333333
LATS1	0.38625
HTR6	-0.619
SPOCK2	-0.513166666666667
RNF144B	3.473
HTATIP2	-1.11125
MGC10334	0.0745
CENTA2	0.809
FGF2	1.569
FXYD7	-0.22275
PHYHIPL	-1.232125
GPR34	4.96325
DDX6	-1.2565
OR10W1	-0.0745
LHFPL1	-0.2815
ZNF313	-0.323357142857143
VPS28	0.2565
AP3M1	0.1491
AKR1CL2	-0.4425
TRAF4	0.461
OR2B11	0.508
C19orf12	0.179833333333333
AKAP9	0.3755
C1orf62	1.34275
SLC20A1	-1.3202
FAM112A	-0.21025
LDB2	2.035125
MRPS23	-0.264
KLK5	4.679125
SPTB	-0.4241
EFEMP2	1.35025
EFNB2	1.176625
PCM1	0.0886428571428571
NMNAT3	2.464625
TSG101	0.562333333333333
C8orf40	0.362166666666667
NOB1	-0.55575
ABHD3	-0.03825
GTF3C4	-0.665875
PIGN	0.332833333333333
GALNTL1	0.42
AEBP1	1.62775
OR9Q1	-0.172
ANKRD2	-0.1085
CCL28	1.38175
TRIM38	0.517
TMCC1	0.0275
SMG5	-0.39575
LRRC7	-0.393
NCAPD2	-2.30466666666667
C6orf153	-0.80775
C1orf74	0.4175
OTUD6A	0.2305
DCP2	-1.35766666666667
TMEM24	-0.5605
RPL18	0.961833333333333
TMEM177	-0.59125
LRRC37A3	-0.43025
C1D	-0.207833333333333
LDHC	-1.861
UBE4B	-0.251333333333333
NIT1	0.54675
BTN3A3	0.230625
RASD1	3.21575
COMMD3	0.59975
SHFM1	-0.81125
BIRC8	0.32
DUT	-1.18125
C12orf51	-0.861
LRRC59	-0.853
LY6H	-0.62975
WDR22	0.347583333333333
EDEM1	-0.113071428571429
ADH1A	3.856
PANX2	0.1727
CYP11B1	0.82125
CDC73	-0.7365
GPR172A	-0.2005
GSTM3	1.29138461538462
KCNA5	1.046375
SERAC1	1.045
NFATC2	1.5465
ANAPC5	-0.2212
C15orf24	0.424
NFATC2IP	-0.618333333333333
TNRC6C	0.3105
MGC102966	3.605125
FGD5	1.05633333333333
MED9	0.419
RAB13	0.071
C15orf49	1.479
CRYGS	-0.9021
C12orf53	-0.1993
LOC283693	-0.054
COX6B2	0.4965
PHF14	-0.521
FAM3A	-0.10575
RPL13	0.5924
PRDX2	-0.091
FLJ34047	-2.1855
PRMT3	-0.71725
KCTD19	-2.5055
TRIM10	-0.854333333333333
MGC26597	-0.4534
GCNT4	0.24575
GPRASP1	3.146
CDKN1C	0.94075
RHBDL2	0.8287
HSPH1	-0.3125
AQP1	4.151125
COL17A1	4.059
GFAP	1.351125
CDC16	0.50375
KIAA1614	0.601
C6orf118	-0.3425
ZSWIM5	-0.901
FAM83F	3.47325
LYNX1	1.1109375
SYNPR	-1.06525
XG	2.56866666666667
PRSS16	1.661625
KIF13B	1.42235714285714
PCDH9	0.213
HIST1H2AH	0.0615
RBM18	-1.49925
ZNF626	0.55225
HEXIM2	-0.542833333333333
ITFG1	0.4955
TUBG2	-0.3395
SFRS7	0.07975
C9orf14	0.825
EXTL1	-0.16075
GBP3	1.29666666666667
WDR5	-1.94175
RARG	0.0925
MYO7A	0.113875
CECR6	0.186
C13orf3	-4.243875
SFRS18	-0.4385
ACVR1B	0.4475
PSMD1	-0.9038
C7orf31	0.0443333333333333
ILVBL	-0.51375
IFNGR1	1.893
RNF186	4.25825
NOL9	-1.17125
MAGEL2	-0.2345
SLC29A2	0.00249999999999998
NHSL1	-0.768
RBMX	-0.8155
PSORS1C2	0.49575
RAD51L3	-0.22775
LCN6	3.02275
ORAI2	-0.54025
BRUNOL6	0.0764
OR4K5	-0.2455
CDC123	-0.48125
MSLN	-1.765
WWTR1	-0.135166666666667
ZNF700	-1.64533333333333
COBL	0.76925
PPP1R16B	-0.22575
GAS7	-0.5076
MDN1	-0.3405
HAAO	1.132
C9orf68	2.565
TNFAIP2	0.47325
FOXN1	0.254
hCG_2033311	-1.5005
ATP6V0D2	0.4276
RPL41	0.440875
SLC38A1	0.99225
ARHGAP6	-0.96425
ADAD2	-0.055
PHF20L1	-0.0890625
MCM3AP	0.366333333333333
ST3GAL3	0.113833333333333
SNX1	0.762
ELF5	4.58
PARP3	0.38425
RBM8A	-0.7099375
LINGO4	0.2645
ITGA9	0.946166666666667
ZFR	-0.25825
ACSL6	-0.72575
FLJ20699	0.9442
DAOA	-0.203
FABP4	6.4
KCNB1	1.3765
CANX	-0.2908
SLC25A28	1.12816666666667
ADIPOR2	-0.6685
ECHDC2	2.8695
SMA4	0.221
FRZB	4.489375
PABPC1	-0.521666666666667
DMRTB1	-0.08075
APOBEC3G	1.087
CATSPER2	-0.202833333333333
CUEDC1	0.290833333333333
STARD9	-0.0495
CLDN8	7.584375
LOC23117	-0.705545454545455
E2F6	-0.355333333333333
TMEM126B	-0.1785
DPY19L4	-0.142
GIMAP5	3.73233333333333
NDUFA9	0.00533333333333333
FAM77C	-4.2035
CTPS2	-0.3065
LOC51035	0.54325
WDSOF1	-0.64775
EGLN3	1.11975
PITX3	0.677166666666667
OR52E8	0.2495
GRM4	0.1805
KLK1	-3.17466666666667
GPM6B	1.802
RRAGD	-0.513166666666667
PAGE5	-3.71975
UCHL5	-1.82066666666667
ULK3	-0.822666666666667
AIM2	-0.941166666666667
PNO1	-0.236833333333333
OR2F2	0.0375
GNAT2	-1.8805
SIX1	-0.375
ST13	0.606666666666667
ZBTB44	0.113875
TIMP2	-1.44825
ZMAT4	-1.429
GTF2IRD1	-0.326166666666667
ZNF19	0.6915
ZNF714	-1.51925
RSC1A1	-0.41025
C9orf80	0.2535
PSMA8	0.772333333333333
TMEM141	-0.232
COX4I1	0.465
CTAGE1	0.417333333333333
DTWD1	0.00724999999999998
HSD11B1	1.9945
KRT6B	5.582875
ARID4B	0.564375
LHFPL3	0.720333333333333
WWP2	1.07341666666667
ZNF326	0.1405
RGPD1	0.108
CTSH	0.00766666666666669
FASTKD1	-1.6405
PAF1	1.3418
TTC9C	-1.23525
IFT57	1.0818
PRSS36	2.4575
IL20RB	-2.3935
ZNF592	0.0548333333333333
DCTD	0.0979
CFP	0.861
MFNG	-0.3855
JMJD2B	0.0855
ALDH3B1	-0.516875
THSD4	1.18316666666667
KCNJ5	4.08616666666667
LMNA	1.40933333333333
TBCD	0.35275
ZNF250	-0.3145
CASQ2	3.16183333333333
PEG10	-2.65408333333333
PRAME	-5.70253333333333
NP	-1.773625
TRIM59	-1.64766666666667
ZNF12	0.19275
XTP3TPA	-0.28675
SIGLEC7	-1.7306
PANK4	0.47825
FAM70A	0.631666666666667
SNED1	0.19575
HIP1	-0.5284
RAET1E	-0.955166666666667
AMAC1L2	-0.9825
AHNAK2	-0.728
TOE1	-0.282
RECQL4	-2.7785
SPRYD3	1.13775
DPAGT1	0.237
MAGED2	2.6364
ANKRD55	-0.371
TRPS1	3.98316666666667
DOK7	-1.83375
TFPI2	-4.50475
GTF2H3	-1.43116666666667
CYP4F11	0.54225
LHX2	-6.49216666666667
ATG16L1	0.455
ASB12	1.294
C1orf116	3.512
NF2	-0.3069
POM121	-0.0277
PHYHD1	2.8389
TXNDC17	-1.353
DKFZp779O175	-0.44825
NUP62	-0.196857142857143
MYO18B	-1.33983333333333
PRAMEF1	-0.0405
TCBA1	1.6145
TMEM168	0.734
FJX1	-0.160166666666667
CLCF1	0.7825
SEPN1	-0.1485
IGSF2	0.18625
NUDCD1	-0.811666666666667
TFF3	1.4615
NDFIP1	0.761
CHCHD4	-0.81625
TNR	0.5355
CUTA	-0.324
USP44	-2.67725
DPP10	-0.234666666666667
IWS1	-0.394833333333333
PCGF1	-0.268
SULT1C4	0.8275
NTF5	4.33175
PTPN13	0.44775
SSTR5	0.478
SFRP1	3.9115
IDH3B	-0.104625
SUOX	2.16133333333333
TMCO5	-0.20825
GOLT1B	-0.832
MIB1	-0.809142857142857
PCDHGB1	0.125
SUSD1	-0.442
ICAM5	-2.5955
PAPOLB	-0.30875
URM1	-1.0088
TMEM106B	-0.526333333333333
LRIG2	-0.495
SLC27A5	-0.88925
CLIC6	2.6555
ZNF420	0.9415
SCN9A	-0.5512
KIAA1909	0.65925
ELMOD1	-3.71266666666667
PRKAG1	0.57375
FAM64A	-4.36933333333333
EEF1G	0.51935
SMAD5	-0.939
INCENP	-3.5245
WASF2	0.7175
GARS	-1.4255
CDK10	0.4007
HLX	0.848
MDM4	-1.34075
ZNRF1	-1.21742857142857
HHATL	-0.0178333333333333
FAM21C	1.1034
HIST2H3C	0.81325
PFDN2	-0.334625
ZNF200	-0.80525
NDN	0.6145
HBA2	0.9155
FBLN5	2.710125
PUM1	0.348071428571429
TNNT1	-3.97533333333333
C19orf59	-0.7205
HNRPH2	0.697833333333333
RAB7A	0.0126666666666666
PMS2	-0.34675
BIRC3	0.879166666666667
NRSN2	0.049625
OR52K2	0.37
SPOCK1	-2.01657142857143
H2AFY	-0.22425
RXRB	0.6345
ZNF638	-0.252333333333333
ANKRD45	0.84325
ACTN4	0.5515
FXC1	0.29975
EIF2B5	0.43875
VPS33A	-0.77875
PINK1	1.421625
FAM106A	-1.715
SKIP	2.62825
GAPDHS	0.52475
MUM1L1	1.833
PSTPIP1	-0.4595
CNTNAP1	-1.9291
CYP26A1	-1.3545
APOL2	0.2131
TACC2	0.443625
COX7A2L	0.368285714285714
HSD17B1	0.649125
ARRB2	-0.60775
SLC7A6	-1.2072
HSD17B10	-0.9465
RBJ	0.3715
NUP155	-2.68825
MRPL10	-0.367
CYCS	-1.47791666666667
CCDC46	0.363
TECTA	0.3865
GNAL	0.44875
LPO	-0.4725
PEBP4	2.72725
DDX11	-1.2615
C18orf12	0.2145
TAF9B	-0.26175
IMP4	-0.152
RPA4	-0.6765
NDUFS1	-0.97725
UPK1A	-0.659333333333333
ARRDC2	1.78083333333333
C18orf20	1.349
AES	0.829214285714286
CD2BP2	0.862833333333333
C16orf54	-0.009
UGT2B17	0.707
FGFR1	0.282090909090909
CEACAM6	-2.0005
CHRM5	0.2795
CERK	-1.0975
AP3S2	-0.0245714285714285
ANKS4B	-0.67825
CLCNKA	0.398833333333333
ZNF208	-0.279666666666667
HLA-DRB5	4.437
CARKL	-0.783
GOT1	-0.225666666666667
CASP6	0.15875
HOXA1	0.464
RCL1	0.1975
ZNF181	0.949333333333333
RAB40B	1.351
MRPL38	-0.01675
LRRN2	1.13825
C3orf25	0.452
OR5D14	-0.173
OR10AG1	0.4995
BET1L	1.0268
FRY	4.251
AK3L1	-0.8165
CSF3R	1.13983333333333
POLR3K	-1.23783333333333
ATG2B	-0.143666666666667
EPS8	0.312833333333333
DARS	-0.183375
C10orf56	0.599833333333333
DAD1	0.408583333333333
RIOK1	-0.660833333333333
HERC2	0.35675
HSD11B2	0.408
FAM96B	0.2
MGC13057	-0.2855
BSN	0.0535
CAND1	-0.339666666666667
HCST	1.06125
ACTR10	0.775
OR8D4	0.713
NASP	-1.4573
COL9A2	1.33383333333333
LYZL1	-1.1595
GPC5	-1.7855
TBL3	0.236
CENTD2	0.9063
OR5AP2	0.10425
TLR1	1.36425
LMO6	-0.9335
ZIC2	-4.100125
CPNE5	0.5375
ZMYND15	1.4385
FLJ22374	0.2235
CCDC106	-0.10675
PARP16	-0.35925
PDIA3	0.29125
C14orf126	-0.194
CECR2	-0.2055
SFRS1	-0.540785714285714
FIGLA	-0.7435
DCP1A	0.1955
MGC45800	-1.8858
TEKT1	0.857333333333333
C10orf67	2.076
CLN5	1.005625
NTN2L	0.268
GLE1L	-0.62
CES2	0.1206
GNAS	0.0396666666666667
DDX53	0.036
TSPAN13	1.68
MRPL52	-0.9873
SPIRE2	-0.153875
TAS2R39	0.338
SCUBE3	-0.4255
UCRC	0.1624
CDKL3	-0.237
KIAA1715	-0.8572
ZNF345	0.6295
RTF1	-0.2655
DHRS7	1.45525
RIPK4	0.620666666666667
EXOSC2	-1.143
MS4A2	2.1715
FGF17	0.01
WDR59	-0.5775
EVI2A	-2.40925
IL17RC	1.61683333333333
HS3ST1	1.97525
ITGB1BP2	-2.579
RBPJ	-0.712666666666667
GIMAP1	3.473
INE1	-1.11966666666667
ALDH18A1	-1.211375
TPI1	-1.851125
GATA6	1.412
CABP1	0.666166666666667
ZNF484	-0.1365
DAPK3	1.234
GJB1	-0.557916666666667
PIN1	-0.32475
SLC6A15	-3.24508333333333
CNO	-0.295
RIN2	1.95525
FRRS1	0.014
CYorf15B	-3.980625
DMRT3	1.48725
ATAD1	0.0465
OTUD4	-0.557277777777778
ATOH8	1.18525
ZSCAN16	0.754625
ASCC1	-0.7805
OTUD3	0.461125
MGC33212	-0.903
YME1L1	-0.51725
RP11-218C14.6	0.1035
PCBP4	0.30125
TNFRSF10A	0.3995
CDH10	-3.8985
KL	3.077625
SCP2	1.49633333333333
C9orf119	0.071875
SON	0.235833333333333
MAFK	-0.0865
SBNO2	0.794
SLC6A6	-0.8775
SC4MOL	0.404375
FAM35B	-0.177375
PPP1R9A	0.688375
PDZRN3	0.841625
CXorf20	1.93
C6orf126	-0.1185
AVEN	-0.452
FLJ21075	-1.3845
C14orf132	0.6965
PCK2	-0.5025
GUCY2C	0.404
BARX2	1.76375
PEX11G	1.8465
DAO	-1.69816666666667
C10orf49	0.09975
EDNRA	3.04766666666667
PPP2R5A	0.4206
DDX39	-1.5725
SERF1A	-0.033
ASCIZ	0.1196
FNDC8	-0.47275
PTMS	-0.128875
PHF7	0.959
PIP4K2B	-0.4668125
HHLA2	0.334666666666667
BDH2	1.3957
APOBEC2	-0.77325
PENK	1.95883333333333
SMAD9	-0.05375
MT3	-0.94325
RGL1	0.928875
ATG10	-0.537
DLGAP4	-0.914
APPBP2	-0.457642857142857
BACE2	-0.464642857142857
LOC339344	1.0315
ZNF395	0.6284375
HIST1H2BL	-0.3475
ZNF467	1.05075
SLC25A21	-1.731
PALM2	-1.27816666666667
NSUN5C	-0.562
IL5	-0.186
CLSTN2	0.86175
ANXA8L2	3.21075
PTGES	1.212625
GDAP1L1	-2.25366666666667
OPRK1	-1.19733333333333
WDR20	0.585083333333333
C12orf4	-0.05725
NUP88	-0.737375
XRCC6BP1	-1.544
FCGBP	2.24578571428571
LEMD2	-0.13875
NOMO1	0.11425
C10orf79	1.9985
ZNF79	0.5229
OCRL	0.6689
HSPA8	-0.611166666666667
DIDO1	-0.170708333333333
PLA2R1	2.3755
COG3	0.9292
NGDN	-0.143
CBFA2T2	0.00137500000000001
PNOC	-1.0965
PRRG1	0.0760833333333333
AGGF1	-1.16592857142857
DPF2	-0.80075
YIPF7	0.071
TRPV5	0.164
ZNF322B	0.43575
MED12	0.731166666666667
CARS	-0.407833333333333
ABCC11	4.91466666666667
C9orf25	-0.044
MYH1	1.1975
FRYL	-0.6745
AGTRAP	0.15075
MMP27	2.067
ZNF432	-0.054125
OR8D1	0.225
OR13D1	-0.538333333333333
VWA1	1.76725
STON1	0.268
IL5RA	0.5345
PERP	1.5168
C10orf107	-0.106666666666667
TNFSF12	2.682
FN1	-3.289875
MTR	-1.18266666666667
PHLPPL	-0.0365
ZNF425	0.8595
DHFR	-2.22505555555556
PPP1R12A	0.354875
RSPO2	-3.02
ZNF7	0.0705
ZNF583	0.6415
TPMT	-1.04583333333333
GPR132	0.2595
OR2T12	-0.85575
SERTAD2	-0.5296
ATP1A1	0.4685
FRMPD3	0.56425
ZNF672	-0.25775
PLXNB3	0.54075
EML5	0.01
FAIM3	0.4485
UBQLN2	0.44675
SORCS2	0.76975
PRIM2	-1.845
ACVR2A	0.940166666666667
YWHAZ	0.128833333333333
PGM2L1	0.588875
GNAO1	0.208071428571429
RPL10	0.6406
RPS6KA6	-0.461
PFKL	0.214833333333333
SH3D19	0.9665
AURKB	-3.4495
ZC3H6	0.5825
DISC1	-0.1895
FLJ39660	-4.15
TMEM25	2.6155
OSBPL10	0.457875
CLTCL1	-0.659666666666667
ALG6	-0.3955
CATSPER4	-0.1585
LRTM1	-0.914
RRAD	3.59083333333333
TIPIN	-2.219
CARD14	1.047625
RBM9	0.130333333333333
RASSF4	-0.55125
SLC25A18	0.715
C6orf58	2.46766666666667
IGHD	0.4795
PLA2G6	-0.078
TPT1	1.53325
SEC63	0.0085
CCDC113	-0.0512
TDRD10	1.66475
KIAA1666	-1.62975
TOR1AIP1	0.315333333333333
SYTL4	1.18116666666667
SPRR2F	-1.8075
CEBPD	3.785
SNTG2	1.037
C20orf77	-0.137666666666667
TAS2R49	0.5785
C6orf173	-2.08666666666667
SVEP1	1.5276
PXN	-0.0212142857142857
VIL2	0.558583333333333
C5orf21	0.0714166666666667
DIXDC1	0.74025
GANAB	-0.683
PDSS1	-1.57775
NGFR	2.05725
ATP8B4	2.328
BMP8A	1.0935
CCDC132	-0.04825
GNRH1	-0.5815
OR10T2	-1.1115
PDGFD	3.96983333333333
OR6W1P	0.0915
HARS	0.2075
KRT77	0.2795
AQP8	-0.512
ITGB1	0.3388
ZNF254	-0.1196
PAX1	0.0198333333333333
PSMC4	-0.5477
ANKRD22	2.16575
PSMD8	-0.0225
HTR1E	-1.49133333333333
SOX10	1.3936
OR5B2	0.1205
RABGEF1	-0.617357142857143
MAP1LC3B	-0.31625
CYB5R4	0.23925
AGXT2L1	-1.84725
FLJ41603	3.10566666666667
TRAPPC2	0.730666666666667
FNTB	-0.0236
FLJ14107	-0.407
AURKAIP1	-0.35825
DSE	1.25425
NFKBIZ	-0.102833333333333
OSBPL3	-2.421
LOC130576	2.10925
SLC39A9	0.11
LOC137886	-0.248166666666667
RHCE	-3.229
ATG7	0.372666666666667
FAM82A	1.43933333333333
FBN3	-0.1775
MCFD2	-1.30566666666667
CASP14	0.7965
EPS15	0.5105
SFRS2B	1.27866666666667
C19orf47	0.5855
PLAC9	2.541
GPR23	-1.71
BTNL3	-0.197833333333333
RGS8	0.216
GNS	0.32525
ENO2	-1.68816666666667
CBX1	-0.8469
PEX26	0.298
LRP5	0.0475
ADAMTSL4	-1.19766666666667
ARR3	-0.197833333333333
MAP1A	0.27375
CD2	2.478
NAV2	0.1970625
TMEM69	-0.549
ATXN7	-0.693
CHN2	-1.26933333333333
ZNF781	1.14416666666667
HAS2	-4.88833333333333
KIAA0241	-1.17633333333333
BIC	0.7565
MOBKL2A	-0.26775
CYP2C9	-0.2365
CNOT7	0.0982857142857143
SFRS10	-0.338
CST11	-0.03075
FLJ37543	0.2935
NKAP	-0.868
RUNX1T1	3.2505
EAF1	-0.8629
IL4I1	0.61675
LRRC61	-0.380333333333333
PSIP1	-1.68658333333333
SPRR4	-0.411
ZFP90	0.277166666666667
AP2B1	-0.586230769230769
SLC30A7	-0.166
C7orf28A	-0.218833333333333
S100B	1.13283333333333
BMP2	-0.80225
ESR1	2.47916666666667
ZFPL1	0.48675
ARHGAP12	0.66025
LRRC19	-0.250333333333333
ZNF767	0.622333333333333
NACA	0.8412
OLIG1	-2.66625
PRF1	1.3075
LST1	2.04083333333333
SPATA9	-1.0304
CNFN	0.397
CDK4	-0.9039
TCF15	-0.186
PARC	0.11275
PPM2C	2.20175
LOC283345	-0.684
FAM107B	1.2945
DMXL1	-0.0835
RBM3	0.261875
HTR5A	-1.3035
SCFD1	-0.399166666666667
EPHB3	2.619625
ROPN1L	-1.407
RAMP3	1.25675
TSPYL5	2.86036363636364
GAP43	-4.333
PAPD4	-0.58475
PDE3A	-2.04025
TNFRSF10C	0.44525
JMJD5	0.9415
RASGEF1A	1.6593
C16orf65	0.0122
HIPK3	1.2835
XYLT2	-0.2905
XPOT	-2.03183333333333
GAL3ST1	-0.6115
DHCR7	-0.522
AMIGO3	0.055
FGFR4	-0.4115
CRAT	1.291875
PPP1R14D	0.124
TRIM14	-0.3006
TMPRSS11D	0.079
SLC7A11	-2.80371428571429
OR10H2	0.46325
PPM1E	-1.7909
DOCK4	0.104625
FAM127A	-0.33625
ENOPH1	-0.84175
SLC5A3	-0.6363
ZNF530	-0.3635
NTS	-6.84725
FRMD4A	0.646428571428571
BCL11B	-2.62333333333333
PRM1	-0.226
UQCC	-0.8904
S100A16	0.2535
PLS3	-0.28775
WWOX	0.422285714285714
CCDC23	-0.09125
GTSE1	-3.3115
GP2	4.884
FLJ32549	-0.263125
CHIT1	4.24625
KLF9	2.365625
RPS24	0.9148
MIA	2.55925
FIGN	-1.626
PYROXD1	0.105375
PCSK2	-0.610428571428571
MRPL9	-0.68025
RPL24	0.443375
C12orf32	-0.59425
HIST1H2BE	-0.433
RGS18	2.621
LFNG	0.3815
RAB4B	0.0151
FBXO25	0.813333333333333
TSPAN31	1.48
ARL8A	-0.0377142857142857
C10orf83	-0.2332
OR51B6	0.026
CNKSR2	0.48775
C1orf156	0.17425
IBSP	-0.8355
GFRA2	0.8945
ALKBH7	0.6721
NEK10	2.55275
VN1R3	1.83233333333333
LOC91948	-1.174
CPZ	0.351
IHPK3	1.57083333333333
COL8A1	-0.3475
RBPJL	0.211
OR10A4	0.25575
CASP8AP2	-0.898375
MMP12	1.1625
OR8B12	1.3535
CDCA5	-4.73
LIX1L	-0.7885
PEX11B	0.729625
GABRA1	0.469833333333333
HABP2	0.8815
REEP1	0.0126666666666667
FBXO15	2.08675
CD68	0.55525
WFDC9	0.374
GHDC	0.274166666666667
SMARCA1	0.19375
SPAST	-0.745833333333333
PLXND1	0.377416666666667
MLCK	-1.1765
INTS5	0.889333333333333
BSG	-1.06757142857143
PARP8	0.389333333333333
TEAD4	-1.41866666666667
ZNF498	-0.249625
TMEM89	0.0876666666666667
DTX4	0.298625
TNRC6B	0.4945625
ARMC2	-0.106625
FGFBP1	2.09016666666667
TIMM8A	-1.039
AJAP1	-2.2106
ZNF608	0.9505
SLC25A42	0.02425
SYP	0.348833333333333
MMP11	-1.612
USP40	0.6223
C3orf62	-0.308333333333333
MYO1E	-0.4723
LRFN4	-1.18875
XCL1	1.39883333333333
GPR155	0.0275
VPS29	0.00512499999999999
CARHSP1	-1.1255
ARHGAP20	2.1186
GREM2	1.34671428571429
CCDC102B	1.81175
ZNF577	1.29466666666667
HDDC2	-0.203875
SHC2	1.5608
NCOA5	0.976333333333333
INPPL1	-0.0885
CHGB	-3.0827
IHH	-0.1845
DDEF2	-1.11691666666667
DIAPH3	-4.43561904761905
BUB3	-1.14391666666667
GGH	-1.76377777777778
VPS35	-0.2999
CNN2	0.743833333333333
ASNA1	-0.197
WDTC1	0.8835
AMAC1	0.506
HAS3	1.8695
SLC1A6	-1.1105
ZNF563	-0.2865
C1S	3.37925
TCF7L1	0.8935
OR10Z1	-0.0835
ME2	-1.111
C6orf151	-0.873125
KPNA4	-0.4042
GLO1	-0.907125
WDR61	-0.2815
CD302	1.43025
SIRT7	0.0335
C11orf59	0.60925
PKIG	0.6455
PPIL3	-0.12825
CCDC74B	0.321375
ZNF528	-0.1695
EFNA5	0.073
FCGRT	2.00275
NOL4	0.6244
CCS	0.399
LOC374491	-0.6625
MFSD7	3.497
ZNF555	0.14975
LIMS3	0.42675
TSSC4	0.566666666666667
COL11A2	-0.767
C1orf119	0.873333333333333
BPNT1	-1.57325
CHRNA6	-0.363
C1orf173	0.9952
PLD2	1.40325
ORC1L	-4.16575
SASH1	2.330625
CDC14B	0.0905
RLBP1L1	0.373
LDLRAP1	0.6955
NAT8B	-0.689
HHEX	-4.376
LGALS7	3.13675
PLCH1	-0.2045
OR1M1	0.127
PRAMEF16	0.66475
HECTD1	-0.3615
C14orf39	0.246
TLN2	-0.0606
HDAC4	-1.03035714285714
SYCP2L	-2.9575
GLRA1	0.0315
RPS6	1.17475
hCG_1757335	0.1975
KLHL1	-0.0035
CTNNBIP1	0.958333333333333
SCAND2	0.114
HMGN2	-0.4892
YAF2	-0.36825
BRPF1	0.554
LIAS	-0.724
CTA-246H3.1	-0.20625
SAG	0.8885
C20orf10	0.89575
HNRNPA2B1	-0.545
GADD45A	1.4785
MSH4	-0.6605
TMEM70	-0.30875
HIST1H2AM	-1.234875
C19orf26	0.183
C1orf50	-0.02975
GNG3	-1.326
FTO	0.75525
CALCB	-0.995
PPP3R1	-0.623375
C15orf42	-4.636125
CCNJ	-0.48175
GNAZ	0.9152
PSD	-0.3695
FAM57A	-1.0015
STIM2	1.21266666666667
DHX8	-0.084
MOGAT3	-0.23125
UBE3B	0.667333333333333
PLAT	1.869
C6orf206	1.9755
COPE	-0.7952
EIF3A	-0.026875
C1QL2	2.221
IQCE	0.227916666666667
KIAA0182	-0.839583333333333
SLC22A7	0.2932
PPFIA2	-0.8275
ADAMTS15	-0.263
ODZ1	-1.083
THBS4	2.23183333333333
ARHGAP1	0.7205
B4GALNT3	-0.209666666666667
FCHO1	-2.164
LOC440456	0.3495
HOXD10	1.33633333333333
CXCR3	0.430166666666667
CHI3L2	1.14475
SRPX2	1.089
ZNF132	1.39933333333333
UBAC2	1.0145
RPL32P3	-0.3325
CBWD6	0.694
ST6GALNAC4	-0.0095
KIAA0391	-0.329833333333333
LOC388969	0.44825
KRTAP5-8	1.62533333333333
ZNF786	0.02925
LYVE1	4.17616666666667
GPR144	1.314
APOH	-6.261625
TSC22D2	0.368166666666667
PLCD1	0.73375
FLG2	1.0505
M-RIP	0.7635
NDUFV1	-0.062
POLDIP2	0.4135
RAB3GAP2	-0.203666666666667
RPSAP15	-0.11925
CLEC7A	0.994285714285714
HSPA14	-0.99425
TAAR5	0.094
FAM132A	-1.35725
C2orf43	-0.83875
OR10V1	-0.015
SELPLG	0.04875
C1QTNF6	-1.976
OPCML	0.3379
DTYMK	-1.777
ALDH16A1	-0.117
F13B	-2.2125
MGC16169	1.20125
KIRREL2	-1.26516666666667
C14orf32	-0.0133333333333333
SLAIN2	0.6529
HSD3B2	0.7605
AMMECR1L	0.5282
LRRC37B	-0.513
HMG20A	-0.5795
C22orf27	0.6537
FBXL22	1.243
AP1B1	1.1475
TNKS1BP1	1.55775
CD74	3.15075
HSPA12B	2.56466666666667
PLSCR1	1.17733333333333
SLC35E1	-0.24
FEZ1	-0.38675
APOD	5.169125
C16orf44	-0.201
C1orf166	1.219
KCTD11	1.155
NELF	-0.73725
SRP54	-0.181
MGC35361	-0.52675
GPR35	-1.593
NRGN	-1.115875
SIGLEC12	0.111
SCN1B	-0.08775
IFNW1	1.683
STAR	-3.91625
