Hybridization REF	TCGA-BH-A18L-01A-32R-A12D-07
UCHL5	0.0931666666666667
ULK3	-0.7225
AIM2	0.426666666666667
PNO1	0.279833333333333
OR2F2	0.4985
GNAT2	-1.2985
SIX1	2.497
ST13	0.26825
ZBTB44	0.198
TIMP2	-0.8565
ZMAT4	-2.1485
GTF2IRD1	-1.19116666666667
ZNF19	0.845333333333333
ZNF714	-1.595
RSC1A1	0.4835
C9orf80	0.52625
PSMA8	0.7515
TMEM141	1.0555
COX4I1	-1.0215
CTAGE1	0.874166666666667
DTWD1	-1.07825
HSD11B1	0.5015
KRT6B	1.727
ARID4B	2.193375
LHFPL3	0.3295
WWP2	-0.108833333333333
ZNF326	0.254166666666667
RGPD1	-0.646
CTSH	0.439333333333333
FASTKD1	-0.694125
PAF1	0.4426
TTC9C	-0.3695
IFT57	0.2961
PRSS36	0.317
IL20RB	-2.2485
ZNF592	0.134
DCTD	-0.4103
CFP	0.53325
MFNG	-1.115875
JMJD2B	0.334
ALDH3B1	1.389125
THSD4	1.96383333333333
KCNJ5	2.63033333333333
LMNA	-0.9075
TBCD	0.08775
ZNF250	1.69883333333333
CASQ2	2.29966666666667
PEG10	-1.42475
PRAME	-4.42186666666667
NP	0.7605
TRIM59	-0.984333333333333
ZNF12	-0.324125
XTP3TPA	0.7695
SIGLEC7	0.0089
PANK4	-0.6365
FAM70A	-1.557
SNED1	-0.056
HIP1	-0.1409
RAET1E	-1.553
AMAC1L2	-1.544
AHNAK2	-1.53941666666667
TOE1	-0.964833333333333
RECQL4	0.34775
SPRYD3	0.87925
DPAGT1	-0.73175
MAGED2	0.5302
ANKRD55	-0.5945
TRPS1	4.2635
DOK7	-0.753
TFPI2	-4.34675
GTF2H3	0.120166666666667
CYP4F11	-1.02025
LHX2	-3.55266666666667
ATG16L1	0.8815
ASB12	0.5895
C1orf116	1.37425
NF2	-1.0673
POM121	-0.7672
PHYHD1	-0.966
TXNDC17	-0.533333333333333
DKFZp779O175	0.585
NUP62	0.168642857142857
MYO18B	-2.25866666666667
PRAMEF1	-0.0055
TCBA1	0.0475
TMEM168	0.4475
FJX1	-1.80983333333333
CLCF1	0.216
SEPN1	0.362375
IGSF2	0.30425
NUDCD1	2.0885
TFF3	3.349
NDFIP1	1.65414285714286
CHCHD4	-0.1065
TNR	0.3875
CUTA	-0.430166666666667
USP44	-4.934
DPP10	2.58866666666667
IWS1	-0.326666666666667
PCGF1	1.04525
SULT1C4	-0.2415
NTF5	-1.34475
PTPN13	-0.57225
SSTR5	0.617
SFRP1	-2.842
IDH3B	-0.403875
SUOX	0.585333333333333
TMCO5	0.37925
GOLT1B	0.2375
MIB1	0.232357142857143
PCDHGB1	0.4765
SUSD1	-0.29275
ICAM5	-3.2385
PAPOLB	-0.27775
URM1	0.1121
TMEM106B	0.835333333333333
LRIG2	-1.16275
SLC27A5	0.71075
CLIC6	2.1188
ZNF420	1.47683333333333
SCN9A	-1.9882
KIAA1909	-1.489
ELMOD1	-2.3665
PRKAG1	0.289
FAM64A	-0.953555555555556
EEF1G	-0.531
SMAD5	0.97325
INCENP	-1.7245
WASF2	-2.066
GARS	-1.3878
CDK10	-1.4522
HLX	-0.295333333333333
MDM4	0.387625
ZNRF1	-1.67592857142857
HHATL	-1.48283333333333
FAM21C	0.1465
HIST2H3C	1.17125
PFDN2	0.679875
ZNF200	-0.736
NDN	-2.21925
HBA2	-1.04116666666667
FBLN5	0.16025
PUM1	0.210285714285714
TNNT1	-1.95
C19orf59	-0.0191666666666667
HNRPH2	0.680166666666667
RAB7A	0.372333333333333
PMS2	-0.10525
BIRC3	-1.93633333333333
NRSN2	0.33175
OR52K2	0.504833333333333
SPOCK1	-2.90407142857143
H2AFY	1.08
RXRB	-0.825
ZNF638	0.3155
ANKRD45	-0.011
ACTN4	0.446666666666667
FXC1	0.8795
EIF2B5	-0.06325
VPS33A	-0.27375
PINK1	-0.092875
FAM106A	-0.841
SKIP	0.1018125
GAPDHS	-0.0155
MUM1L1	1.9985
PSTPIP1	0.201
CNTNAP1	-2.0501
CYP26A1	-3.62125
APOL2	-0.192
TACC2	0.829
COX7A2L	0.527
HSD17B1	0.488875
ARRB2	-0.35575
SLC7A6	-0.546
HSD17B10	0.19125
RBJ	-0.502
NUP155	-0.945
MRPL10	0.315166666666667
CYCS	-2.22783333333333
CCDC46	-0.7985
TECTA	-0.1
GNAL	-1.108
LPO	0.7715
PEBP4	-0.33875
DDX11	-2.07425
C18orf12	0.427
TAF9B	-0.8315
IMP4	-0.205
RPA4	-1.51566666666667
NDUFS1	-0.31325
UPK1A	-0.305666666666667
ARRDC2	-0.0266666666666667
C18orf20	2.22
AES	-0.826214285714286
CD2BP2	0.507833333333333
C16orf54	-0.028
UGT2B17	-2.795625
FGFR1	-2.177
CEACAM6	4.7101
CHRM5	0.3535
CERK	-0.241375
AP3S2	0.404714285714286
ANKS4B	-0.96425
CLCNKA	0.1425
ZNF208	-0.313166666666667
HLA-DRB5	3.3595
CARKL	-0.424
GOT1	0.1035
CASP6	0.749375
HOXA1	-0.286
RCL1	-0.31225
ZNF181	0.915166666666667
RAB40B	1.545
MRPL38	0.591625
LRRN2	3.032
C3orf25	0.5205
OR5D14	0.2545
OR10AG1	-0.798
BET1L	0.1838
FRY	3.26475
AK3L1	-2.211
CSF3R	3.09166666666667
POLR3K	0.94
ATG2B	0.995666666666667
EPS8	1.10766666666667
DARS	-0.6535
C10orf56	-1.0115
DAD1	0.376583333333333
RIOK1	0.607
HERC2	-0.80475
HSD11B2	-0.993333333333333
FAM96B	-0.718
MGC13057	-2.38814285714286
BSN	3.146
CAND1	0.0951666666666667
HCST	1.28725
ACTR10	0.766
OR8D4	0.4805
NASP	-2.0505
COL9A2	0.579833333333333
LYZL1	-0.2505
GPC5	-4.236
TBL3	0.412
CENTD2	-1.0055
OR5AP2	0.0195
TLR1	1.89325
LMO6	-0.12125
ZIC2	-1.942
CPNE5	0.6655
ZMYND15	0.407
FLJ22374	0.23025
CCDC106	1.02
PARP16	-0.6225
PDIA3	0.727
C14orf126	0.462
CECR2	0.6995
SFRS1	0.0687142857142857
FIGLA	-1.716
DCP1A	0.1255
MGC45800	-1.7439
TEKT1	0.63275
C10orf67	0.297
CLN5	0.441625
NTN2L	-0.055
GLE1L	0.73125
CES2	-0.7923
GNAS	-0.228555555555555
DDX53	-0.102
TSPAN13	3.38275
MRPL52	-0.3189
SPIRE2	-0.225375
TAS2R39	0.75825
SCUBE3	-0.2715
UCRC	0.5075
CDKL3	0.85575
KIAA1715	0.0409
ZNF345	0.6565
RTF1	0.146375
DHRS7	1.188
RIPK4	-1.30883333333333
EXOSC2	-0.349666666666667
MS4A2	2.67525
FGF17	-0.19925
WDR59	-1.291125
EVI2A	-2.38075
IL17RC	0.214833333333333
HS3ST1	2.11375
ITGB1BP2	-2.3695
RBPJ	-0.190166666666667
GIMAP1	3.238
INE1	-1.3855
ALDH18A1	0.479625
TPI1	-1.195375
GATA6	-0.80025
CABP1	-1.209
ZNF484	0.792
DAPK3	-0.138
GJB1	-2.95875
PIN1	-0.086375
SLC6A15	-3.79490909090909
CNO	0.50525
RIN2	0.971125
FRRS1	-0.6315
CYorf15B	-4.25814285714286
DMRT3	1.777875
ATAD1	0.974125
OTUD4	0.339666666666667
ATOH8	-1.7435
ZSCAN16	1.51775
ASCC1	0.29725
OTUD3	0.84275
MGC33212	0.549833333333333
YME1L1	0.124375
RP11-218C14.6	0.6495
PCBP4	-0.59725
TNFRSF10A	0.76825
CDH10	-4.16566666666667
KL	2.023375
SCP2	0.722583333333333
C9orf119	0.493375
SON	0.0343333333333333
MAFK	-0.104
SBNO2	0.091
SLC6A6	-0.244666666666667
SC4MOL	0.475875
FAM35B	1.073125
PPP1R9A	0.606625
PDZRN3	0.61825
CXorf20	-0.0445
C6orf126	2.1215
AVEN	-0.8585
FLJ21075	-2.552
C14orf132	-0.564125
PCK2	-0.364625
GUCY2C	-0.6585
BARX2	1.55575
PEX11G	0.728
DAO	-0.982666666666667
C10orf49	0.419
EDNRA	1.222
PPP2R5A	1.556
DDX39	-0.509166666666667
SERF1A	0.5065
ASCIZ	-0.2827
FNDC8	0.2815
PTMS	0.504875
PHF7	0.12725
PIP4K2B	0.7663125
HHLA2	0.5975
BDH2	0.2087
APOBEC2	-0.96225
PENK	-1.9982
SMAD9	-2.527
MT3	-0.7415
RGL1	-0.677125
ATG10	-1.13775
DLGAP4	0.601666666666667
APPBP2	-0.130428571428571
BACE2	-0.428428571428571
LOC339344	0.041
ZNF395	-1.384375
HIST1H2BL	1.70275
ZNF467	0.588
SLC25A21	-1.53075
PALM2	-1.68966666666667
NSUN5C	-0.95925
IL5	0.7293
CLSTN2	2.22
ANXA8L2	-2.301
PTGES	1.819125
GDAP1L1	0.430166666666667
OPRK1	-1.23216666666667
WDR20	1.38058333333333
C12orf4	0.565375
NUP88	-0.710625
XRCC6BP1	-0.382166666666667
FCGBP	0.929428571428571
LEMD2	0.359
NOMO1	0.23625
C10orf79	0.629714285714286
ZNF79	1.061
OCRL	0.618555555555556
HSPA8	-0.518458333333333
DIDO1	0.0365
PLA2R1	0.43525
COG3	0.1398
NGDN	0.351
CBFA2T2	0.51475
PNOC	-2.32175
PRRG1	0.3585
AGGF1	0.477142857142857
DPF2	0.52225
YIPF7	0.552
TRPV5	0.26425
ZNF322B	1.45575
MED12	-0.131666666666667
CARS	-0.72
ABCC11	1.2245
C9orf25	0.4915
MYH1	-0.286
FRYL	0.67975
AGTRAP	0.412
MMP27	0.657
ZNF432	0.00187500000000001
OR8D1	0.513
OR13D1	0.285
VWA1	1.75525
STON1	-0.575
IL5RA	-0.192
PERP	0.5147
C10orf107	-2.0575
TNFSF12	1.52975
FN1	-2.33283333333333
MTR	-0.312166666666667
PHLPPL	-0.0955
ZNF425	-0.759
DHFR	-1.43688888888889
PPP1R12A	0.222125
RSPO2	-2.02828571428571
ZNF7	1.78175
ZNF583	-0.503
TPMT	-0.265833333333333
GPR132	0.3435
OR2T12	-0.293
SERTAD2	-0.5657
ATP1A1	-1.0861
FRMPD3	0.67375
ZNF672	0.6515
PLXNB3	-0.28325
EML5	0.789
FAIM3	0.8645
UBQLN2	-0.2275
SORCS2	-1.6205
PRIM2	-1.839
ACVR2A	-0.3685
YWHAZ	1.612
PGM2L1	-0.218714285714286
GNAO1	0.324384615384615
RPL10	-0.4831
RPS6KA6	0.284
PFKL	-1.03533333333333
SH3D19	0.679875
AURKB	-1.86866666666667
ZC3H6	1.1215
DISC1	-0.252166666666667
FLJ39660	-3.00916666666667
TMEM25	2.45225
OSBPL10	0.097875
CLTCL1	0.0545
ALG6	0.12925
CATSPER4	-0.255
LRTM1	-0.309
RRAD	0.034
TIPIN	-1.81675
CARD14	1.820625
RBM9	-1.05333333333333
RASSF4	-0.8375
SLC25A18	-1.058
C6orf58	-1.04466666666667
IGHD	0.2245
PLA2G6	-0.3725
TPT1	0.071625
SEC63	0.0293
CCDC113	0.3293
TDRD10	0.2335
KIAA1666	-0.853875
TOR1AIP1	1.2725
SYTL4	0.0145
SPRR2F	-1.2815
CEBPD	3.63025
SNTG2	-1.504
C20orf77	0.93125
TAS2R49	-0.774
C6orf173	-1.62533333333333
SVEP1	0.1013
PXN	-0.5005
VIL2	0.108333333333333
C5orf21	1.15675
DIXDC1	0.0235
GANAB	-0.676333333333333
PDSS1	-0.92775
NGFR	-0.66175
ATP8B4	1.2225
BMP8A	0.678
CCDC132	0.143833333333333
GNRH1	-2.478
OR10T2	1.4695
PDGFD	2.47766666666667
OR6W1P	0.3285
HARS	0.121833333333333
KRT77	0.1045
AQP8	-0.54125
ITGB1	0.4848
ZNF254	-0.6723
PAX1	0.0196666666666667
PSMC4	0.411
ANKRD22	3.5805
PSMD8	0.297166666666667
HTR1E	2.588
SOX10	-2.4503
OR5B2	0.5725
RABGEF1	-1.08471428571429
MAP1LC3B	-0.2075
CYB5R4	0.84725
AGXT2L1	-2.73075
FLJ41603	1.99216666666667
TRAPPC2	0.1085
FNTB	-0.0275
FLJ14107	-1.1465
AURKAIP1	0.1885
DSE	-0.02525
NFKBIZ	-0.8295
OSBPL3	-2.84166666666667
LOC130576	-0.06475
SLC39A9	1.78716666666667
LOC137886	1.52258333333333
RHCE	-1.915
ATG7	0.261333333333333
FAM82A	0.0556666666666667
FBN3	-0.027
MCFD2	-1.12783333333333
CASP14	-0.2355
EPS15	0.687166666666667
SFRS2B	2.31191666666667
C19orf47	-0.315
PLAC9	-0.299
GPR23	-1.6435
BTNL3	-0.114666666666667
RGS8	0.5395
GNS	1.122375
ENO2	-0.684833333333333
CBX1	0.271
PEX26	0.0035
LRP5	0.0106666666666667
ADAMTSL4	-2.58466666666667
ARR3	0.3475
MAP1A	-0.04575
CD2	2.605
NAV2	-1.0309375
TMEM69	-0.6025
ATXN7	-1.30133333333333
CHN2	-0.740833333333333
ZNF781	-0.4695
HAS2	-4.36666666666667
KIAA0241	-0.216666666666667
BIC	0.265
MOBKL2A	-0.18275
CYP2C9	0.9075
CNOT7	-0.488857142857143
SFRS10	-0.4835
CST11	0.9465
FLJ37543	1.2025
NKAP	-0.28525
RUNX1T1	1.80825
EAF1	0.7447
IL4I1	1.8525
LRRC61	0.521333333333333
PSIP1	-0.739083333333333
SPRR4	-1.495
ZFP90	0.5755
AP2B1	-0.101615384615385
SLC30A7	0.838916666666667
C7orf28A	0.116333333333333
S100B	-2.051
BMP2	-3.006
ESR1	4.23408333333333
ZFPL1	-0.009
ARHGAP12	1.1265
LRRC19	0.1046
ZNF767	-1.437
NACA	-0.1884
OLIG1	-3.099125
PRF1	0.61175
LST1	2.61266666666667
SPATA9	-0.5775
CNFN	1.1925
CDK4	-0.2146
TCF15	-0.579666666666667
PARC	-1.0635
PPM2C	2.72975
LOC283345	-0.222
FAM107B	-2.157
DMXL1	1.09525
RBM3	0.6505
HTR5A	-1.3104
SCFD1	-0.0726666666666666
EPHB3	1.1275
ROPN1L	0.538833333333333
RAMP3	0.7175
TSPYL5	2.83745454545455
GAP43	-3.644
PAPD4	0.099875
PDE3A	-1.59825
TNFRSF10C	2.09175
JMJD5	-0.263333333333333
RASGEF1A	1.6895
C16orf65	0.0282
HIPK3	0.516166666666667
XYLT2	0.177
XPOT	-0.4925
GAL3ST1	-2.42475
DHCR7	2.06225
AMIGO3	-0.0238333333333333
FGFR4	-1.94483333333333
CRAT	0.918625
PPP1R14D	-0.0295
TRIM14	0.6335
TMPRSS11D	0.3875
SLC7A11	-2.46335714285714
OR10H2	0.4495
PPM1E	0.6367
DOCK4	-0.161875
FAM127A	-0.46025
ENOPH1	1.15275
SLC5A3	-1.1035
ZNF530	0.113
NTS	-6.23875
FRMD4A	0.077875
BCL11B	-3.788
PRM1	-0.43525
UQCC	0.6833
S100A16	-1.34233333333333
PLS3	-0.8025
WWOX	2.31214285714286
CCDC23	0.37575
GTSE1	-1.60416666666667
GP2	1.655
FLJ32549	1.811
CHIT1	1.3545
KLF9	0.633625
RPS24	0.3215
MIA	-3.91625
FIGN	-1.75125
PYROXD1	0.31175
PCSK2	3.562375
MRPL9	0.55175
RPL24	-0.194375
C12orf32	-0.616
HIST1H2BE	1.79975
RGS18	2.6825
LFNG	2.003
RAB4B	0.4638
FBXO25	0.409166666666667
TSPAN31	1.76216666666667
ARL8A	0.884
C10orf83	1.0547
OR51B6	0.00849999999999998
CNKSR2	0.290333333333333
C1orf156	1.20075
IBSP	2.424
GFRA2	0.0505
ALKBH7	0.2916
NEK10	1.33275
VN1R3	0.346166666666667
LOC91948	0.6195
CPZ	-2.41925
IHPK3	0.587
COL8A1	-0.18525
RBPJL	-0.052
OR10A4	0.5095
CASP8AP2	-0.569
MMP12	-0.9945
OR8B12	0.5755
CDCA5	-1.303
LIX1L	-1.28825
PEX11B	1.8445
GABRA1	0.146666666666667
HABP2	-0.0155
REEP1	2.74466666666667
FBXO15	3.736
CD68	0.4255
WFDC9	0.3745
GHDC	1.60683333333333
SMARCA1	-0.6255
SPAST	0.696833333333333
PLXND1	-0.0493333333333334
MLCK	-2.3735
INTS5	-0.244833333333333
BSG	-0.643
PARP8	0.914333333333333
TEAD4	-1.079
ZNF498	-0.811375
TMEM89	-0.283333333333333
DTX4	-0.322875
TNRC6B	-0.094
ARMC2	-0.461375
FGFBP1	-3.27866666666667
TIMM8A	-0.598
AJAP1	-1.9268
ZNF608	-0.8435
SLC25A42	-0.601625
SYP	3.04166666666667
MMP11	1.732
USP40	0.7541
C3orf62	0.274333333333333
MYO1E	-1.8927
LRFN4	-0.714
XCL1	1.11933333333333
GPR155	0.448875
VPS29	0.2825
CARHSP1	-0.9805
ARHGAP20	-0.1835
GREM2	-2.07176923076923
CCDC102B	3.37625
ZNF577	1.052
HDDC2	0.03775
SHC2	-1.0185
NCOA5	1.241
INPPL1	-1.3995
CHGB	4.9386
IHH	0.3765
DDEF2	0.366166666666667
DIAPH3	-1.62838095238095
BUB3	0.504833333333333
GGH	0.498555555555556
VPS35	-0.4112
CNN2	-1.026
ASNA1	-0.24
WDTC1	0.48375
AMAC1	0.511
HAS3	-2.12833333333333
SLC1A6	-1.9505
ZNF563	-0.929
C1S	0.8105
TCF7L1	-0.77925
OR10Z1	0.891
ME2	0.091
C6orf151	0.56175
KPNA4	0.1042
GLO1	-0.6935
WDR61	-0.317333333333333
CD302	1.5665
SIRT7	0.3745
C11orf59	-0.32375
PKIG	1.486
PPIL3	-0.23925
CCDC74B	0.693
ZNF528	-0.15425
EFNA5	0.4255
FCGRT	1.83675
NOL4	4.9218
CCS	0.73725
LOC374491	-0.36075
MFSD7	3.27
ZNF555	0.08325
LIMS3	-0.68425
TSSC4	0.739166666666667
COL11A2	-1.3345
C1orf119	1.2515
BPNT1	0.613375
CHRNA6	0.3025
C1orf173	1.264
PLD2	-0.82475
ORC1L	-2.72325
SASH1	-0.4575
CDC14B	-1.828
RLBP1L1	0.882
LDLRAP1	-0.7705
NAT8B	0.218666666666667
HHEX	1.402
LGALS7	-0.22275
PLCH1	0.55625
OR1M1	-0.063
PRAMEF16	-0.20375
HECTD1	0.415
C14orf39	-0.601
TLN2	-0.3934
HDAC4	-1.04028571428571
SYCP2L	-4.29725
GLRA1	0.201
RPS6	-1.0175
hCG_1757335	0.1605
KLHL1	-2.2215
CTNNBIP1	0.136666666666667
SCAND2	-0.7382
HMGN2	0.4945
YAF2	0.41325
BRPF1	-0.68075
LIAS	-0.48025
CTA-246H3.1	-2.4245
SAG	4.05475
C20orf10	0.5735
HNRNPA2B1	-0.108833333333333
GADD45A	-1.31716666666667
MSH4	0.2165
TMEM70	1.6175
HIST1H2AM	1.553625
C19orf26	0.0563333333333333
C1orf50	0.26075
GNG3	-0.29975
FTO	-0.355
CALCB	-0.3185
PPP3R1	-0.34375
C15orf42	-1.766
CCNJ	0.06425
GNAZ	0.666333333333333
PSD	1.01
FAM57A	-2.38575
STIM2	1.08566666666667
DHX8	0.77875
MOGAT3	-0.1045
UBE3B	0.928666666666667
PLAT	-0.862166666666667
C6orf206	1.3025
COPE	-0.5986
EIF3A	0.60575
C1QL2	-0.093
IQCE	0.831833333333333
KIAA0182	0.163083333333333
SLC22A7	-0.1456
PPFIA2	0.276
ADAMTS15	0.337
ODZ1	-0.8985
THBS4	2.25466666666667
ARHGAP1	0.41675
B4GALNT3	-0.364
FCHO1	-1.645
LOC440456	0.349
HOXD10	0.498166666666667
CXCR3	1.23583333333333
CHI3L2	-2.724125
SRPX2	-0.26625
ZNF132	-0.0996666666666668
UBAC2	-0.495833333333333
RPL32P3	-1.2735
CBWD6	-0.026
ST6GALNAC4	0.646
KIAA0391	-0.0566666666666667
LOC388969	0.24675
KRTAP5-8	0.292166666666667
ZNF786	0.00725
LYVE1	1.53233333333333
GPR144	-0.3055
APOH	-5.52171428571428
TSC22D2	-0.677833333333333
PLCD1	-0.985
FLG2	0.973
M-RIP	-0.5122
NDUFV1	0.4645
POLDIP2	0.7705
RAB3GAP2	1.22466666666667
RPSAP15	-1.29
CLEC7A	1.202125
HSPA14	-0.288
TAAR5	0.5495
FAM132A	1.17425
C2orf43	-0.46575
OR10V1	0.251
SELPLG	-0.59
C1QTNF6	-1.435
OPCML	0.8359
DTYMK	0.5655
ALDH16A1	-0.209625
F13B	-3.3905
MGC16169	1.07475
KIRREL2	0.729833333333333
C14orf32	-0.01425
SLAIN2	1.3743
HSD3B2	0.156
AMMECR1L	0.5665
LRRC37B	0.796
HMG20A	-0.749833333333333
C22orf27	0.6658
FBXL22	-0.05
AP1B1	-0.524333333333333
TNKS1BP1	-0.11775
CD74	3.65825
HSPA12B	2.3635
PLSCR1	1.73816666666667
SLC35E1	-0.956166666666667
FEZ1	-2.86275
APOD	4.57425
C16orf44	-0.5645
C1orf166	-0.1675
KCTD11	-0.84075
NELF	-0.29975
SRP54	-0.0113333333333333
MGC35361	0.36
GPR35	-1.604
NRGN	-1.115875
SIGLEC12	-0.102
SCN1B	0.48925
IFNW1	-0.2165
STAR	-5.11325
HLA-DQA2	3.809
RNASEH2B	-0.489
TAAR2	0.388
VAMP5	0.400833333333333
TUBA1C	-0.872714285714286
PIK3R2	-0.58825
ARD1A	-0.160166666666667
EBF2	0.248833333333333
CAMSAP1L1	1.4145
CYP3A43	-0.08775
AKR1B1	-2.444
KIAA1729	-0.45525
KAL1	1.3118
CYBB	0.31325
UXS1	-0.12125
LOC338579	0.705666666666667
C11orf45	0.392
SHB	-0.027875
IKZF4	0.503
NDUFA1	0.120875
HSPE1	0.532
C1orf215	-0.22825
GPR113	-0.0781666666666667
ZNF573	-0.083
TBX18	-0.5415
GGTA1	6.229
PCDHGA8	-0.045
RPS6KL1	0.83825
DPP9	-0.859875
SLC43A2	0.322375
COPS3	-1.18825
PMPCB	-0.884333333333333
HYLS1	-0.2415
LSM8	-1.10383333333333
PDE6B	2.115125
C10orf118	1.2967
OR1C1	0.272
ZNF415	-1.18275
OR2F1	0.4005
ZDHHC13	2.45425
FZD8	-1.1559
TCEA1	1.861
SUSD4	1.0435
C22orf24	0.2375
TNFRSF14	-0.27525
TRIM28	-0.3625
FGF5	-2.88166666666667
CSPG5	0.24
RNF133	0.53225
FKBP15	0.114
BZW2	-0.648
NSMCE1	1.07975
PTPRN	-0.09625
TST	-1.089375
POP1	0.1255
RNF24	-0.654666666666667
SFRS4	-0.916
REPS1	-1.07
CD70	-2.84966666666667
PDXDC1	-0.101125
SRC	0.328
NTNG1	-1.7164
SETD1B	0.81925
TINP1	-0.0602
ZNF606	1.19883333333333
SSR1	0.9396875
RGNEF	-0.3735
NFS1	0.372666666666667
CENTB5	-0.128166666666667
CRMP1	-2.00966666666667
ADAM18	0.37
CCDC87	3.16416666666667
LRRC8B	0.20775
CSNK1G1	0.0121666666666667
MAFB	1.6145
C12orf45	-0.68275
C1orf54	1.79125
DPEP1	0.3825
FLJ13137	0.9955
C14orf118	-0.264333333333333
ANKRD19	0.921916666666667
ABCA9	1.2017
TMEM87A	0.9598
BBS5	0.7971
CYP17A1	0.099375
SCG3	-2.439
ESCO2	-0.33075
GFER	1.226
NRIP2	-0.152
DDX59	0.783833333333333
RIC8B	0.0881
TNNI1	0.1415
KTELC1	0.0890833333333333
GPR85	-0.216166666666667
SP3	1.10775
GOSR2	0.699333333333333
DDX1	0.04575
DSCR9	-1.795
KIAA1984	-0.921625
FLRT3	1.7485
RNPS1	-0.164357142857143
ZNF772	0.3985
SLC25A10	0.453166666666667
ADAMTS3	-1.592
TBC1D7	-0.66675
PCYOX1L	-0.303
LOC339745	2.129125
VPS54	-0.134625
PCDHB12	-0.0385
C4orf6	-1.0835
CCL5	2.353
PEX5	-0.607875
LENG1	0.956666666666667
LOC51336	-2.58575
FLJ25371	-0.1035
WDR45L	0.9535
SPAG8	0.388666666666667
GUCA1C	0.031
LOX	-3.118
FIZ1	0.097
BAG5	0.6535
BUD13	-0.544
MGC2752	1.03575
IQSEC3	0.28825
TGFBR3	-0.22825
CASP9	-1.3025
PPA2	0.225375
MED24	-0.084625
MAP3K7	-1.027
SRPR	-0.4825
C17orf81	-1.4335
RIPPLY1	-0.142333333333333
EID2	0.42875
AKR1C1	-1.57066666666667
IMMP2L	0.12075
SPSB4	-0.0635
BAG4	-1.07325
ZNF32	1.47766666666667
KLHL34	0.218
BRD2	-0.391625
IL32	-0.887666666666667
FAM53B	1.25416666666667
SLC7A1	-0.198125
KAAG1	0.633
CCDC54	-1.1762
PRKCQ	-2.67925
TIRAP	0.6725
SPSB1	0.116
USP36	-0.307
FLJ32569	0.587
LYZ	-0.514375
TMEM186	0.4375
TPM2	-1.83316666666667
C9orf100	-0.833666666666667
PPP1R11	0.8878
OLFML3	0.2487
ELAVL1	-0.546166666666667
DNAJC17	0.754
ABCA2	0.51475
BNIP3L	-1.8535
ATP10D	0.5095
GALNT8	1.58183333333333
PRKCH	2.4925
USP12	-0.18525
STXBP1	-0.4078
LSM2	0.0861666666666667
ANKRD30A	-0.0875
LAP3	1.40075
C9orf40	-1.53166666666667
KATNAL2	1.026
RG9MTD2	1.592
PNPLA7	2.4795
IDH1	-0.909
C1orf57	0.96225
XRCC5	0.2006
TBRG4	-0.53325
DCDC5	3.05683333333333
POU5F1	-4.38875
RAB1A	1.4345
KRTAP15-1	-0.427
INHA	-1.462
WDR90	-0.49725
MLL2	0.504166666666667
FAM104B	0.465
SF3B14	-0.47575
STX1B	-0.18
SNX12	0.34375
KMO	4.03066666666667
FAM100B	0.86525
CDRT15	1.0265
RAB9A	-0.6145
RUFY3	-0.09225
UBE2U	0.7216
NFKB1	1.0724
FBXO38	0.302125
VRK3	0.18175
TUBB8	-1.034
IFNA6	0.391
AYTL1	-1.78816666666667
RBP3	0.333857142857143
MUC13	-2.39775
C8orf30A	1.6985
MFAP1	0.2405
NHLH1	-0.091
CXorf34	0.09675
SP8	-6.003
RNF151	0.393
TDRD7	1.1375
KCND2	1.755
FKBP9L	-0.589166666666667
C17orf44	1.384
TIMM17B	0.286
WIPF1	-0.0391
SNX15	-0.2443
IGF2R	-0.7348
SBSN	-1.5185
RBM15B	-0.0495
AGBL5	-0.140583333333333
APEX2	0.0805
C17orf39	-0.632
UBE3A	-0.0714
SPANXC	-2.788
TGFB1I1	-1.2175
RBM13	-1.202
TOP2B	-0.7245
NPVF	-0.0405
RIMS4	2.078125
RAD54L2	-0.406666666666667
RSPO3	4.0785
C2orf47	0.12125
TSPAN4	-1.84991666666667
DNAL1	0.80275
DKFZp761E198	-0.45375
NLE1	-0.0325
TPST1	-2.0195
SREBF1	2.089625
CLEC12B	-1.544
FUK	-0.26825
IL21	-0.1035
LTK	-2.2335
DKKL1	-0.75775
EPAS1	0.795
UBTF	0.2617
HIST2H2AB	0.9755
TMPRSS12	0.1295
KIAA0427	0.542333333333333
CYP8B1	-0.814666666666667
FPRL2	3.543
LOC402573	-1.2105
HSDL2	1.84266666666667
SEMA6B	-0.657333333333333
AKR1A1	0.0672142857142857
CLTB	1.77291666666667
NXT2	0.685666666666667
HSPB7	-0.3705
MLLT11	0.926833333333333
OLFM3	0.7595
SEC61B	0.1455
GPR139	-0.6485
RRP15	0.648125
OR3A2	-0.331
RSL1D1	0.5440625
P2RX7	-1.28033333333333
PSME2	0.3645
ADNP2	0.28575
RBM25	0.0548333333333334
IFITM1	0.764
POLR2E	-0.446
ZNF643	-1.1745
ZBTB25	-0.146666666666667
SPTBN4	1.0215
FBXO28	1.1895
CLEC10A	1.1635
EPHA8	-1.077625
BEST4	-0.1625
GAS6	-0.4795
TSHR	-0.583666666666667
TMTC1	0.105090909090909
GSTM2	-0.697833333333333
ETV1	-2.96875
ADAM11	-1.118
ERGIC2	0.336
ATP6V0E2	0.937833333333333
HGFAC	-2.31816666666667
CTTNBP2NL	-0.06725
FLJ20628	0.7945
