Hybridization REF	TCGA-BH-A0DD-01A-31R-A12P-07
STOM	0.2141
MUPCDH	-0.12325
C10orf72	-0.409857142857143
PLEKHA3	0.871166666666667
TCP11L1	0.258
CWF19L1	-0.308375
SPEF1	0.789230769230769
YSK4	0.138
ELN	1.6755
SAMD8	0.636666666666667
MPI	-1.73533333333333
MEPCE	-0.2327
ABCC3	-0.99225
NANOGP1	-3.41
KCNK17	0.972125
HLA-DMB	4.37533333333333
RRAGA	0.64
ANGEL1	-0.5865
RBM32B	-0.0055
CPN1	-3.2525
MGC52282	-0.9383
HLA-A	1.65225
OR9G4	0.395
EDNRB	-2.166625
SCD	-0.959571428571429
C14orf80	-1.0255
BAGE2	-1.5545
RABL4	1.09933333333333
RCVRN	-1.005
SHANK1	0.5645
NLRP7	-3.9735
CD226	0.70725
STAT3	-0.3355625
SYNJ2	-1.0891
TPCN2	-1.15016666666667
WDR36	-0.607
MBD4	-0.04375
ROBO1	-1.6076
ST3GAL6	-3.0785
SLAMF8	3.35116666666667
ATN1	0.227166666666667
GPR141	0.86325
KRT36	-0.0275
TPH1	0.2955
DDX52	1.33325
ZSCAN29	0.717333333333333
TRPT1	-0.944
DPEP3	-0.0845
DENND4A	-0.499375
TSPAN16	0.0755
PTCHD2	-0.6455
LOC145814	-0.02075
CAP1	0.442666666666667
EIF5A2	-0.2038
NT5DC3	-0.347
SEPT9	-2.247375
SEZ6L2	-1.85475
EGFLAM	3.55625
VPS11	-0.58425
NDUFB5	0.375
CIDEA	0.329833333333333
IER5L	-1.10275
N6AMT1	1.69025
FAM83C	0.042
OXR1	0.534
IRX1	-0.3865
DGKB	-1.16716666666667
GCN5L2	-1.9955
MIR16	0.181625
FBXW9	-1.044
WDR4	-1.9135
PDC	-0.5295
VPS33B	-0.7365
HEXB	0.17
FLJ32214	0.1235
TCEB3	-1.206
CRLF1	-5.30225
ABI3BP	1.5425
C8orf22	-3.93225
PYCR1	-1.6185
KIAA1706	0.94425
CDK5R2	0.359
WAS	0.1815
C12orf60	1.8285
CCBL2	-0.074375
MADD	-1.3745
C5orf34	0.54225
WDR42A	0.5809
KLF12	-1.1435
HSPA1A	2.68375
ITM2C	-2.58725
DAPK2	2.966
LOC442590	1.2305
SUMF2	-0.621375
CENPA	0.128538461538462
TMED5	0.139875
CDH6	-1.2217
BRP44	1.46375
THG1L	0.22675
GABRA2	-3.59525
C14orf166	0.216
MYL1	-2.2255
TNFSF18	-0.2945
PAP2D	-0.534666666666667
PPIB	-1.62675
KLHL4	-1.845125
SFN	-0.3275
CCDC127	-0.03425
FRAP1	-0.2165
GOLGA5	1.00025
SDCCAG1	0.336
MGC21675	0.122
C10orf95	-0.30775
KIAA1345	1.02083333333333
C1orf163	-0.6675
LACE1	0.145333333333333
OR10K2	0.4665
CENPN	-0.61832
TMED2	0.3
UGT1A6	-0.7405
ANG	-1.25875
U2AF1	-1.18233333333333
CASC2	1.584
NMT2	-1.44983333333333
OSGEPL1	1.107625
DFNB31	-0.831
SLC6A20	0.00650000000000001
DKC1	-0.4475
FXYD4	-1.24075
WDR64	-0.09775
MGC5590	0.7655
CREBZF	0.0873333333333333
DAZ1	0.066
PRPSAP1	-0.7925
GCHFR	-1.74475
TTC7A	-1.810125
LOC196993	1.3775
UBD	3.90666666666667
S100A1	-1.24525
RPL6	0.6135
DNAJB6	0.42415
NAGS	0.1502
C2orf58	-0.072
KERA	2.31216666666667
MT1X	-0.1919
UBE2B	1.2432
KEAP1	-0.0975
MST1	-2.604875
OMA1	2.119
ABLIM2	1.00475
BCL2L13	-0.0246666666666666
JAZF1	-0.619166666666667
TMEM63B	-0.1725
S100A8	0.3344
ARFIP2	-0.692333333333333
UROS	0.407
KHDRBS2	-2.1535
POLQ	-1.2455
SOAT1	-0.96875
SPAG4	-2.34975
MRPS30	-0.671833333333333
LOC494141	-0.11725
OR2T11	0.866
ORAOV1	2.0555
ZNF184	0.955333333333333
TCEB3B	-0.0195
ADAM21	0.344
GDPD1	0.861
SPINLW1	0.281666666666667
PRR14	-0.368666666666667
KCTD9	0.248
NUDT3	-0.02825
KIAA1822	0.0851
HIST1H4K	0.8865
DFNA5	-2.1515
GABPA	0.7835
C14orf44	-0.444
POLB	0.756875
PTAR1	0.1845
SEC31A	0.7792
TRIM58	2.18575
TAS2R14	-0.401
VPS8	0.218875
H1F0	2.0515
PRKCB1	-2.8895
UGT2A1	0.692
TOR1B	0.63025
LSS	-2.31841666666667
C2orf19	-0.123
HNRNPC	0.616285714285714
TMEM100	-1.67883333333333
LOC116349	-0.08075
OR51M1	-0.2555
CCDC142	-0.527
ISG15	3.1015
ZCCHC14	-0.00750000000000001
CREBL2	1.442875
TGDS	-1.8755
DC2	-0.05725
CACNA2D3	0.607928571428571
ZNF429	0.088375
LYPD6	1.37483333333333
SUCLG1	0.4025
OR51I1	-1.0055
MAGEH1	0.286
PRPF40A	-0.7575
SMR3A	0.674
SPINK2	-0.09125
THAP2	1.414375
NPY5R	3.5955
IRF4	-2.94225
SPESP1	-0.291333333333333
OR10S1	0.619
DTD1	0.42175
TUBE1	0.113
DDX19A	-0.364
PDPN	-1.82375
TMEM34	0.1015
MGAM	2.114
COL3A1	6.00055555555556
GFM2	-0.1526
OR5A2	0.7495
PSG9	-0.94125
ARHGEF11	-0.1725
IVNS1ABP	-0.9504375
SIGIRR	0.23075
DUSP19	-0.384875
DNAJC14	0.1909
ACSS1	-1.10625
IL1RAPL2	0.5495
C4orf30	-0.5395
SEPT4	1.71675
LANCL3	-2.858
SPAG17	2.39283333333333
PRDX3	0.751875
HNF1A	-1.371125
P4HA2	-1.134625
RFWD3	-0.438166666666667
MOV10	-1.67025
DNAJA5	0.0202857142857143
LOC729440	-0.62425
LOC200383	0.65425
SMC2	0.14075
MIXL1	-0.9845
TMEM9	-0.28425
FAM86A	0.5165
ZNF174	0.1884
MYH14	-0.1935
CCR8	0.949
VPS37C	-0.128
GPATCH1	0.4935
B3GNT8	1.9995
TBX4	-0.09675
CNR2	0.377833333333333
PCDH1	0.3325
C5orf29	3.980125
OCIAD2	1.91075
PLCG2	0.927
KIAA0247	1.54175
HRH3	0.0227
CAPN13	3.254625
CCR1	-0.6077
MGC15523	-1.30922222222222
UVRAG	1.388
DNAJA2	0.341333333333333
ITGA2B	-0.745833333333333
CLDN5	2.372875
PTPRN2	-2.19664285714286
ZNF512	-0.276166666666667
PSAP	-0.00835714285714289
CCDC140	-1.994
LRRC55	0.19675
CYP26C1	0.515
C8orf47	-1.192
LYN	-0.2625
DUSP6	-0.353
TGFB3	2.4494
ELK1	-1.2036
PCDH11Y	-0.4095
HGD	-2.7645
C17orf58	1.5565
MYO3A	-0.049
SERPINE2	-4.835
AARSD1	-0.912625
C14orf73	-1.26725
ADAM33	0.0245
ZNF491	0.213
MAPK6	-0.254166666666667
TCN1	-1.5335
SLC24A6	0.214
UBE2R2	0.23425
H1FNT	0.268
TATDN2	-0.0166666666666667
LILRB1	1.133
P2RY5	0.631
NUCB2	1.66775
C2orf37	1.19025
SNX27	0.536333333333333
MTA3	0.342625
FOXO4	-0.0975
ID4	-1.3235
SOX5	-2.8665
PXMP3	1.425375
OR52M1	0.3525
SFT2D3	0.043375
INA	-3.50616666666667
MCOLN1	0.4255
NFIX	-1.1804
CLEC14A	5.35533333333333
HIBCH	-0.072
PLA2G5	0.86125
TIMM10	-0.717333333333333
MED17	0.1771
COL4A4	-1.8465
TPP1	0.846666666666667
GJA3	-1.4955
TMPRSS5	-2.0205
AADACL3	0.664
DNMBP	-0.47625
ENPP5	3.25316666666667
NQO1	-0.4373
ZSCAN2	-0.342875
SEC24C	-1.0305
GTF2A1L	0.639
AXIN2	-0.7786
FAM33A	0.348916666666667
C16orf13	-1.10325
SPNS2	0.0985
TAF1	-0.379
AP1G2	-0.542333333333333
RBM42	-0.223
HCN2	-1.89233333333333
EFHB	0.391666666666667
RUSC1	-0.665166666666667
GRIK5	0.4155
USP21	0.376
ATAD3C	-0.67725
ORMDL2	1.786875
PRSS7	-3.5155
PSAT1	-3.7595
FLJ13195	-1.01166666666667
TBC1D1	0.3125
IFNG	3.84925
OTOS	0.238333333333333
ZNF773	-0.8085
EMD	-2.00775
RETN	-0.37525
CCL8	5.761
APH1A	-0.20075
COX18	-0.64875
GTF2IRD2	-0.014
CCDC82	-1.62183333333333
PAFAH2	0.5724
NPEPL1	-1.0342
RP11-114G1.1	1.6005
TP53INP1	1.091125
ZNF300	-0.3555
FOXL2	-3.9125
LARP2	0.609333333333333
LATS1	0.06725
HTR6	-0.098
SPOCK2	-0.0261666666666667
RNF144B	2.60916666666667
HTATIP2	-0.015375
MGC10334	-0.894416666666667
CENTA2	2.28216666666667
FGF2	-2.522
FXYD7	0.87575
PHYHIPL	-2.541
GPR34	5.556
DDX6	-1.46016666666667
OR10W1	0.269
LHFPL1	-1.508
ZNF313	-0.603571428571429
VPS28	0.8015
AP3M1	-0.0367
AKR1CL2	-1.03025
TRAF4	-0.699125
OR2B11	0.826
C19orf12	0.16
AKAP9	0.721
C1orf62	-0.134
SLC20A1	-0.8025
FAM112A	-0.16125
LDB2	0.444375
MRPS23	0.14225
KLK5	-0.286875
SPTB	-0.6653
EFEMP2	-1.15525
EFNB2	0.17025
PCM1	0.612785714285714
NMNAT3	3.406625
TSG101	1.014
C8orf40	0.983
NOB1	-1.572
ABHD3	0.55175
GTF3C4	-0.972125
PIGN	1.08083333333333
GALNTL1	0.95575
AEBP1	0.5915
OR9Q1	0.967
ANKRD2	0.16775
CCL28	-1.8385
TRIM38	0.500666666666667
TMCC1	0.572416666666667
SMG5	-1.06
LRRC7	-0.848
NCAPD2	-1.5635
C6orf153	-0.8295
C1orf74	0.8245
OTUD6A	0.148
DCP2	-0.298166666666667
TMEM24	-0.5975
RPL18	-0.0828333333333333
TMEM177	-1.01825
LRRC37A3	0.242
C1D	-0.493333333333333
LDHC	0.80775
UBE4B	-0.769333333333333
NIT1	0.067875
BTN3A3	0.900125
RASD1	-0.700625
COMMD3	1.24325
SHFM1	0.47625
BIRC8	0.00725000000000001
DUT	0.05625
C12orf51	0.0185
LRRC59	0.138333333333333
LY6H	-0.8705
WDR22	0.395583333333333
EDEM1	-0.698428571428572
ADH1A	3.091
PANX2	-0.0935
CYP11B1	0.896
CDC73	0.13475
GPR172A	-0.36975
GSTM3	1.66876923076923
KCNA5	-0.442375
SERAC1	1.175
NFATC2	-0.2605
ANAPC5	-0.1229
C15orf24	0.54975
NFATC2IP	-1.01683333333333
TNRC6C	0.0395
MGC102966	-3.2195
FGD5	-0.181666666666667
MED9	-1.4895
RAB13	0.033
C15orf49	0.3595
CRYGS	-0.7252
C12orf53	-0.7872
LOC283693	-0.07
COX6B2	-0.225875
PHF14	0.7125
FAM3A	-0.92025
RPL13	-0.1756
PRDX2	-0.2963
FLJ34047	-2.13425
PRMT3	0.0755
KCTD19	-0.368
TRIM10	-0.7975
MGC26597	0.259166666666667
GCNT4	0.081
GPRASP1	0.61375
CDKN1C	-1.3985
RHBDL2	0.7666
HSPH1	0.616
AQP1	1.99825
COL17A1	-3.028
GFAP	0.312375
CDC16	-1.287
KIAA1614	-0.43
C6orf118	-0.7846
ZSWIM5	0.7325
FAM83F	2.2175
LYNX1	1.0499375
SYNPR	-1.436
XG	2.95633333333333
PRSS16	0.34525
KIF13B	0.867428571428572
PCDH9	-2.139375
HIST1H2AH	1.45116666666667
RBM18	0.04875
ZNF626	0.917125
HEXIM2	-0.6875
ITFG1	0.4025
TUBG2	-0.9975
SFRS7	0.19825
C9orf14	1.552
EXTL1	-1.3105
GBP3	2.88333333333333
WDR5	-0.882
RARG	-0.699
MYO7A	-0.672
CECR6	1.1015
C13orf3	0.094
SFRS18	-0.63575
ACVR1B	0.113
PSMD1	-0.4122
C7orf31	-1.05483333333333
ILVBL	-0.56725
IFNGR1	1.04425
RNF186	-0.919
NOL9	-1.59275
MAGEL2	-0.0055
SLC29A2	0.15475
NHSL1	-2.4095
RBMX	0.267
PSORS1C2	0.355
RAD51L3	-0.422833333333333
LCN6	0.419
ORAI2	-1.62275
BRUNOL6	-0.062
OR4K5	0.3315
CDC123	-0.778
MSLN	-2.36933333333333
WWTR1	0.4905
ZNF700	0.78
COBL	0.0685
PPP1R16B	-0.412
GAS7	-1.0601
MDN1	-0.768125
HAAO	0.1955
C9orf68	-0.265
TNFAIP2	0.8305
FOXN1	0.278
hCG_2033311	0.415
ATP6V0D2	1.7394
RPL41	1.6045
SLC38A1	0.979375
ARHGAP6	-2.12225
ADAD2	-0.241
PHF20L1	0.6996875
MCM3AP	-0.5805
ST3GAL3	-0.3515
SNX1	0.503333333333333
ELF5	-1.2495
PARP3	-0.097
RBM8A	-0.009875
LINGO4	0.5675
ITGA9	0.232833333333333
ZFR	-0.3475
ACSL6	0.0675
FLJ20699	-0.6266
DAOA	0.346
FABP4	2.46975
KCNB1	-1.3005
CANX	-0.1653
SLC25A28	0.680666666666667
ADIPOR2	0.587
ECHDC2	1.47825
SMA4	2.18925
FRZB	3.7065
PABPC1	0.0123333333333333
DMRTB1	-0.202
APOBEC3G	0.63875
CATSPER2	0.046
CUEDC1	0.6495
STARD9	-1.4645
CLDN8	0.22075
LOC23117	-1.16081818181818
E2F6	0.129222222222222
TMEM126B	-0.353666666666667
DPY19L4	1.06275
GIMAP5	3.4625
NDUFA9	-0.3205
FAM77C	3.5385
CTPS2	0.753
LOC51035	-0.143125
WDSOF1	0.34525
EGLN3	-0.683
PITX3	0.0745
OR52E8	0.352
GRM4	-0.326
KLK1	-3.07166666666667
GPM6B	-0.441625
RRAGD	-1.25066666666667
PAGE5	-2.83575
UCHL5	-0.774
ULK3	-1.082
AIM2	2.34366666666667
PNO1	-0.361666666666667
OR2F2	0.476
GNAT2	-0.858
SIX1	1.91275
ST13	0.59625
ZBTB44	-0.181875
TIMP2	-0.777
ZMAT4	2.567
GTF2IRD1	0.284
ZNF19	1.4205
ZNF714	0.16875
RSC1A1	-1.01525
C9orf80	0.289
PSMA8	0.6078
TMEM141	-0.57725
COX4I1	-0.453071428571429
CTAGE1	0.234333333333333
DTWD1	-0.23375
HSD11B1	0.1505
KRT6B	0.973875
ARID4B	1.943125
LHFPL3	0.2165
WWP2	0.0065
ZNF326	0.989833333333333
RGPD1	-1.188
CTSH	0.4295
FASTKD1	-0.647875
PAF1	0.1096
TTC9C	0.06725
IFT57	1.067
PRSS36	-1.9635
IL20RB	-1.935
ZNF592	-0.381166666666667
DCTD	-0.3881
CFP	0.7445
MFNG	-1.292625
JMJD2B	0.8085
ALDH3B1	-0.912125
THSD4	2.15116666666667
KCNJ5	1.8
LMNA	-1.54966666666667
TBCD	-1.049875
ZNF250	1.14466666666667
CASQ2	0.692166666666667
PEG10	0.00758333333333334
PRAME	-1.75066666666667
NP	-0.467625
TRIM59	0.593666666666667
ZNF12	0.00337500000000001
XTP3TPA	-0.7
SIGLEC7	-0.4159
PANK4	-1.2955
FAM70A	-1.81766666666667
SNED1	0.32725
HIP1	0.8165
RAET1E	-0.753333333333333
AMAC1L2	-0.7645
AHNAK2	-0.639083333333333
TOE1	-0.493
RECQL4	-0.50975
SPRYD3	-0.06425
DPAGT1	-0.4415
MAGED2	1.5578
ANKRD55	0.44225
TRPS1	4.844
DOK7	0.653
TFPI2	-5.535
GTF2H3	0.519333333333333
CYP4F11	0.00612500000000002
LHX2	-3.201
ATG16L1	0.278
ASB12	0.7095
C1orf116	3.713375
NF2	-1.25725
POM121	-0.4779
PHYHD1	1.6445
TXNDC17	-1.12066666666667
DKFZp779O175	0.0785
NUP62	0.251714285714286
MYO18B	-1.82833333333333
PRAMEF1	0.2715
TCBA1	0.00625000000000004
TMEM168	1.03525
FJX1	-1.2965
CLCF1	0.329
SEPN1	-0.471625
IGSF2	0.68425
NUDCD1	0.852666666666667
TFF3	1.78583333333333
NDFIP1	1.20728571428571
CHCHD4	-0.40575
TNR	0.415
CUTA	-0.6245
USP44	-4.324
DPP10	-0.5655
IWS1	-0.058
PCGF1	0.51025
SULT1C4	-0.0575
NTF5	-1.10725
PTPN13	2.0475
SSTR5	1.889
SFRP1	-4.363125
IDH3B	-0.719125
SUOX	0.185666666666667
TMCO5	0.4815
GOLT1B	-0.231
MIB1	0.4765
PCDHGB1	0.549
SUSD1	-0.0885
ICAM5	-3.47116666666667
PAPOLB	0.622333333333333
URM1	-1.2351
TMEM106B	1.72666666666667
LRIG2	-1.29425
SLC27A5	-0.09225
CLIC6	5.5172
ZNF420	2.22983333333333
SCN9A	-1.7607
KIAA1909	-0.7865
ELMOD1	-1.91
PRKAG1	-0.37525
FAM64A	-0.982888888888889
EEF1G	-0.4022
SMAD5	0.60175
INCENP	-1.58325
WASF2	-2.3885
GARS	-0.8536
CDK10	-1.5862
HLX	-1.39216666666667
MDM4	-0.344375
ZNRF1	-0.676785714285714
HHATL	-1.86883333333333
FAM21C	-0.8789
HIST2H3C	-0.71725
PFDN2	0.123875
ZNF200	-0.2655
NDN	-0.62275
HBA2	-3.17166666666667
FBLN5	1.21725
PUM1	-0.399357142857143
TNNT1	-0.378833333333333
C19orf59	0.9285
HNRPH2	1.40983333333333
RAB7A	-0.131833333333333
PMS2	0.05075
BIRC3	0.36
NRSN2	0.6105
OR52K2	0.7685
SPOCK1	-0.032
H2AFY	0.1785
RXRB	-1.012
ZNF638	0.0905
ANKRD45	-0.16375
ACTN4	-1.49666666666667
FXC1	-0.215
EIF2B5	-0.859
VPS33A	-0.51075
PINK1	-0.17475
FAM106A	-0.9355
SKIP	-0.0206875
GAPDHS	-0.109
MUM1L1	4.98175
PSTPIP1	0.44475
CNTNAP1	-1.6781
CYP26A1	-1.026
APOL2	-0.2968
TACC2	0.91925
COX7A2L	0.358571428571429
HSD17B1	-0.2265625
ARRB2	-0.47325
SLC7A6	-0.8615
HSD17B10	-0.392
RBJ	-0.2645
NUP155	-1.564
MRPL10	-0.7595
CYCS	-0.780833333333333
CCDC46	0.711833333333333
TECTA	0.6645
GNAL	-1.176
LPO	0.841
PEBP4	0.3775
DDX11	-2.2725
C18orf12	0.6475
TAF9B	0.207333333333333
IMP4	-0.63775
RPA4	-0.00416666666666669
NDUFS1	-0.52675
UPK1A	-1.07683333333333
ARRDC2	-0.413333333333333
C18orf20	1.5725
AES	-0.102571428571429
CD2BP2	-1.25283333333333
C16orf54	-0.96
UGT2B17	-2.838375
FGFR1	-1.29068181818182
CEACAM6	-0.5943
CHRM5	0.26075
CERK	-1.03825
AP3S2	0.383142857142857
ANKS4B	-0.89025
CLCNKA	0.227833333333333
ZNF208	0.925
HLA-DRB5	4.8145
CARKL	-0.71225
GOT1	0.130333333333333
CASP6	0.8295
HOXA1	-0.7925
RCL1	0.328
ZNF181	1.77616666666667
RAB40B	-0.271
MRPL38	-1.456875
LRRN2	2.588
C3orf25	0.418
OR5D14	-0.159
OR10AG1	1.249
BET1L	-0.1311
FRY	4.40375
AK3L1	-1.30125
CSF3R	0.771333333333333
POLR3K	-0.880333333333333
ATG2B	0.414833333333333
EPS8	0.352166666666667
DARS	-0.166375
C10orf56	-0.532666666666667
DAD1	0.543333333333333
RIOK1	-0.0488333333333333
HERC2	-0.773
HSD11B2	1.80433333333333
FAM96B	-0.657
MGC13057	-2.576125
BSN	1.98625
CAND1	0.209666666666667
HCST	1.8725
ACTR10	0.877666666666667
OR8D4	0.8495
NASP	-1.3992
COL9A2	-0.337833333333333
LYZL1	1.905
GPC5	-3.22725
TBL3	-1.70966666666667
CENTD2	-1.06
OR5AP2	0.521666666666667
TLR1	2.182
LMO6	-0.66275
ZIC2	-2.496375
CPNE5	0.45775
ZMYND15	0.653
FLJ22374	-1.13625
CCDC106	-0.40675
PARP16	-0.4665
PDIA3	0.90525
C14orf126	0.16325
CECR2	-0.9935
SFRS1	-0.104
FIGLA	0.3975
DCP1A	0.2685
MGC45800	-1.8452
TEKT1	-0.269166666666667
C10orf67	0.9155
CLN5	-0.005
NTN2L	0.462
GLE1L	-0.55125
CES2	-0.6808
GNAS	0.0221111111111111
DDX53	0.192
TSPAN13	3.0845
MRPL52	-0.3425
SPIRE2	-0.69325
TAS2R39	0.4445
SCUBE3	0.20225
UCRC	0.6462
CDKL3	1.48275
KIAA1715	-0.1988
ZNF345	0.7965
RTF1	0.216625
DHRS7	1.27675
RIPK4	-1.50333333333333
EXOSC2	-0.723333333333333
MS4A2	1.23875
FGF17	-0.1065
WDR59	-0.614
EVI2A	-0.8375
IL17RC	-1.51316666666667
HS3ST1	2.206
ITGB1BP2	-1.7335
RBPJ	-0.668166666666667
GIMAP1	2.986
INE1	-1.02416666666667
ALDH18A1	0.369125
TPI1	-1.34725
GATA6	0.281
CABP1	-1.0428
ZNF484	0.68225
DAPK3	-1.042
GJB1	-3.11233333333333
PIN1	-1.065125
SLC6A15	-4.65541666666667
CNO	-0.084
RIN2	2.75775
FRRS1	-0.549
CYorf15B	0.429625
DMRT3	0.548
ATAD1	0.502125
OTUD4	0.354388888888889
ATOH8	-2.15675
ZSCAN16	1.91975
ASCC1	-0.05425
OTUD3	0.196125
MGC33212	0.238833333333333
YME1L1	0.40375
RP11-218C14.6	1.3185
PCBP4	-0.9005
TNFRSF10A	-0.01525
CDH10	-4.86516666666667
KL	1.94257142857143
SCP2	0.80525
C9orf119	0.286
SON	0.0343333333333333
MAFK	-0.376
SBNO2	-1.047
SLC6A6	-0.822909090909091
SC4MOL	-0.3825
FAM35B	1.09725
PPP1R9A	2.058
PDZRN3	0.62225
CXorf20	1.182
C6orf126	1.36475
AVEN	-0.435
FLJ21075	-1.472
C14orf132	-0.97875
PCK2	-0.380625
GUCY2C	-0.7705
BARX2	1.3005
PEX11G	1.12
DAO	-1.39116666666667
C10orf49	0.278
EDNRA	2.4755
PPP2R5A	1.2905
DDX39	-0.170166666666667
SERF1A	1.05025
ASCIZ	0.591
FNDC8	0.1905
PTMS	-0.521125
PHF7	-0.0055
PIP4K2B	1.83875
HHLA2	0.444
BDH2	0.9268
APOBEC2	-0.3375
PENK	-1.25683333333333
SMAD9	-2.7485
MT3	-0.60975
RGL1	0.05025
ATG10	-0.962375
DLGAP4	-0.197166666666667
APPBP2	-0.0391428571428572
BACE2	0.193785714285714
LOC339344	-0.7335
ZNF395	-0.8115625
HIST1H2BL	-1.8335
ZNF467	-0.686875
SLC25A21	-0.2865
PALM2	-1.561
NSUN5C	-1.596
IL5	0.2734
CLSTN2	5.1585
ANXA8L2	-2.816
PTGES	1.471375
GDAP1L1	-2.2495
OPRK1	-0.0156666666666667
WDR20	1.21116666666667
C12orf4	1.028125
NUP88	-0.387625
XRCC6BP1	0.6195
FCGBP	-1.34564285714286
LEMD2	-0.255
NOMO1	-0.8685
C10orf79	2.873875
ZNF79	0.8571
OCRL	0.6907
HSPA8	0.3635
DIDO1	-0.56075
PLA2R1	1.689
COG3	-1.0966
NGDN	0.1685
CBFA2T2	0.09425
PNOC	-1.8745
PRRG1	-1.02433333333333
AGGF1	0.514071428571429
DPF2	-0.7895
YIPF7	0.7095
TRPV5	0.24275
ZNF322B	0.608
MED12	-0.695166666666667
CARS	-1.17533333333333
ABCC11	2.821
C9orf25	-0.061
MYH1	0.9175
FRYL	0.297916666666667
AGTRAP	-0.94175
MMP27	0.235
ZNF432	0.183875
OR8D1	0.5685
OR13D1	0.41425
VWA1	0.418
STON1	-0.037
IL5RA	-0.0365
PERP	0.7684
C10orf107	0.779833333333333
TNFSF12	1.287
FN1	0.766916666666667
MTR	0.180666666666667
PHLPPL	0.717833333333333
ZNF425	0.05575
DHFR	-0.2315
PPP1R12A	0.28675
RSPO2	-2.19871428571429
ZNF7	1.163
ZNF583	0.80275
TPMT	-1.28216666666667
GPR132	0.169625
OR2T12	0.65225
SERTAD2	0.0366
ATP1A1	-0.4809
FRMPD3	1.41225
ZNF672	0.595
PLXNB3	-0.291625
EML5	1.343
FAIM3	1.3905
UBQLN2	1.26525
SORCS2	1.077
PRIM2	-0.8915
ACVR2A	0.5045
YWHAZ	0.740083333333333
PGM2L1	1.856
GNAO1	-0.0721428571428571
RPL10	0.2625
RPS6KA6	2.2195
PFKL	-2.52116666666667
SH3D19	0.642
AURKB	-2.29866666666667
ZC3H6	0.6745
DISC1	-0.153333333333333
FLJ39660	-0.9665
TMEM25	1.797875
OSBPL10	-0.070125
CLTCL1	-2.14866666666667
ALG6	0.391
CATSPER4	0.4975
LRTM1	-0.155
RRAD	0.0771666666666667
TIPIN	-0.49025
CARD14	0.277875
RBM9	-0.885166666666667
RASSF4	-0.0095
SLC25A18	-1.05216666666667
C6orf58	-0.629166666666667
IGHD	0.373
PLA2G6	-0.634
TPT1	0.2045
SEC63	0.9594
CCDC113	0.8429
TDRD10	0.2815
KIAA1666	-1.512
TOR1AIP1	0.160833333333333
SYTL4	1.80533333333333
SPRR2F	-1.5495
CEBPD	2.199
SNTG2	-1.32125
C20orf77	-0.0378333333333333
TAS2R49	-0.2415
C6orf173	-0.37
SVEP1	0.7442
PXN	-0.673928571428571
VIL2	0.70625
C5orf21	0.34225
DIXDC1	0.29475
GANAB	-1.018
PDSS1	-0.45625
NGFR	-1.11375
ATP8B4	1.5095
BMP8A	1.048
CCDC132	0.923166666666667
GNRH1	-0.7925
OR10T2	-0.21275
PDGFD	1.72666666666667
OR6W1P	0.3825
HARS	-0.6015
KRT77	-0.0895
AQP8	-0.271
ITGB1	0.4532
ZNF254	0.9405
PAX1	0.0693333333333333
PSMC4	-0.4469
ANKRD22	4.9695
PSMD8	-0.116833333333333
HTR1E	-1.21066666666667
SOX10	-2.8582
OR5B2	0.6055
RABGEF1	-0.104071428571429
MAP1LC3B	-0.155
CYB5R4	1.65775
AGXT2L1	0.90175
FLJ41603	1.63416666666667
TRAPPC2	0.1475
FNTB	-0.2235
FLJ14107	-0.569
AURKAIP1	-0.96375
DSE	0.89375
NFKBIZ	-1.039
OSBPL3	-2.24533333333333
LOC130576	-0.14675
SLC39A9	0.8775
LOC137886	1.11908333333333
RHCE	-3.6575
ATG7	-0.543
FAM82A	1.1465
FBN3	-0.1395
MCFD2	-1.254
CASP14	0.3305
EPS15	0.88525
SFRS2B	0.523166666666667
C19orf47	-0.9185
PLAC9	0.655
GPR23	-0.3215
BTNL3	0.0371666666666667
RGS8	-0.3745
GNS	0.395
ENO2	-1.65983333333333
CBX1	0.5766
PEX26	0.031
LRP5	-1.1955
ADAMTSL4	-2.95383333333333
ARR3	0.169
MAP1A	-0.5645
CD2	4.149
NAV2	-1.1101875
TMEM69	-0.054
ATXN7	-1.25916666666667
CHN2	1.02416666666667
ZNF781	-0.0376666666666667
HAS2	-2.96516666666667
KIAA0241	-0.187166666666667
BIC	1.83
MOBKL2A	-0.203
CYP2C9	1.233
CNOT7	0.309214285714286
SFRS10	-0.385
CST11	1.7935
FLJ37543	1.1445
NKAP	-0.01325
RUNX1T1	1.8195
EAF1	-0.0184
IL4I1	3.03675
LRRC61	0.170166666666667
PSIP1	-0.512
SPRR4	0.014
ZFP90	1.4075
AP2B1	0.0996923076923077
SLC30A7	0.166166666666667
C7orf28A	0.3265
S100B	-3.73216666666667
BMP2	-2.5755
ESR1	4.31216666666667
ZFPL1	-1.12575
ARHGAP12	0.59625
LRRC19	0.107
ZNF767	-0.626
NACA	0.5861
OLIG1	-2.819
PRF1	0.54075
LST1	2.7985
SPATA9	-0.0485
CNFN	2.082
CDK4	-0.43
TCF15	-1.81033333333333
PARC	0.19975
PPM2C	1.2635
LOC283345	0.151
FAM107B	0.778
DMXL1	0.685
RBM3	1.02875
HTR5A	-1.821
SCFD1	0.191
EPHB3	0.586625
ROPN1L	-0.735833333333333
RAMP3	-0.11575
TSPYL5	3.90081818181818
GAP43	-2.3665
PAPD4	-0.11675
PDE3A	-2.813
TNFRSF10C	1.05175
JMJD5	-0.613333333333333
